ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IC_SAMPLE_1	SC_SAMPLE_1	IC_SAMPLE_2	SC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
142	"FBgn0033226"	"CG1882"	chr2R	+	7812503	7812732	7812503	7812691	7813280	7814745	142	136,164,148	7,5,5	257,181,221	20,29,29	115	74	4.67932777082e-06	0.000181728818954	0.926,0.955,0.95	0.892,0.801,0.831	0.102
2302	"FBgn0027835"	"Dp1"	chr2R	+	18412026	18412356	18412026	18412056	18413001	18413077	2302	19,47,33	30,43,9	13,8,6	46,38,19	374	74	4.6105773992e-06	0.000181728818954	0.111,0.178,0.42	0.053,0.04,0.059	0.186
1214	"FBgn0027590"	"GstE12"	chr2R	-	24767953	24768172	24768097	24768172	24767474	24767577	1214	75,83,77	246,284,238	54,67,61	367,301,445	218	74	5.19457858272e-06	0.000195121358013	0.094,0.09,0.099	0.048,0.07,0.044	0.04
1912	"FBgn0039467"	"CG14253"	chr3R	+	26980517	26981101	26980517	26980702	26983962	26984217	1912	641,893,684	3,6,6	859,695,627	29,17,6	473	74	7.72345015532e-06	0.000284191441429	0.971,0.959,0.947	0.823,0.865,0.942	0.082
1364	"FBgn0260722"	"CR42549"	chr3R	-	9551570	9551748	9551700	9551748	9548103	9549810	1364	4,3,3	0,1,0	4,2,1	2,2,2	204	74	8.71446522466e-06	0.000314243616001	1.0,0.521,1.0	0.42,0.266,0.154	0.56
1941	"FBgn0260486"	"Ziz"	chr2L	-	7473297	7473889	7473656	7473889	7472512	7473199	1941	448,732,545	12,9,16	627,569,644	2,3,5	433	74	9.33911970413e-06	0.00033016534954	0.865,0.933,0.853	0.982,0.97,0.957	-0.086
2018	"FBgn0087008"	"e(y)3"	chrX	-	19636851	19638369	19637372	19638369	19634133	19636469	2018	5,8,8	1,0,0	3,5,1	1,2,1	595	74	1.01706192461e-05	0.000352646663475	0.383,1.0,1.0	0.272,0.237,0.111	0.588
963	"FBgn0265177"	"CG44242"	chr2R	+	16196383	16196602	16196383	16196572	16196691	16196928	963	163,218,199	99,110,100	201,158,202	174,149,192	104	74	1.10222392995e-05	0.000374964102962	0.539,0.585,0.586	0.451,0.43,0.428	0.134
2006	"FBgn0034504"	"CG8929"	chr2R	+	20327269	20328134	20327269	20327393	20328326	20329021	2006	598,872,527	54,64,49	628,530,512	92,84,75	815	74	1.18933698039e-05	0.000397106402897	0.501,0.553,0.494	0.383,0.364,0.383	0.139
1942	"FBgn0260486"	"Ziz"	chr2L	-	7473419	7473889	7473656	7473889	7472512	7473199	1942	338,574,430	12,9,16	471,432,495	2,3,5	311	74	1.2796804075e-05	0.000419502504495	0.87,0.938,0.865	0.982,0.972,0.959	-0.08
1062	"FBgn0003423"	"slgA"	chrX	+	21374311	21374821	21374311	21374740	21376119	21376666	1062	1,0,0	8,24,9	5,6,3	14,18,9	155	74	1.61026236132e-05	0.000518446970975	0.056,0.0,0.0	0.146,0.137,0.137	-0.121
95	"FBgn0053129"	"CG33129"	chr2L	-	10967855	10968166	10968133	10968166	10966501	10966621	95	25,17,16	151,290,233	75,64,61	457,290,382	352	74	1.65070307514e-05	0.0005221434464	0.034,0.012,0.014	0.033,0.044,0.032	-0.016
2155	"FBgn0261238"	"Alh"	chr3R	-	7096384	7096820	7096515	7096820	7095579	7095843	2155	2,6,1	0,0,1	1,2,1	2,1,1	205	74	1.87469311346e-05	0.000582770979926	1.0,1.0,0.265	0.153,0.419,0.265	0.476
424	"FBgn0036505"	"CG7945"	chr3L	-	15523511	15524137	15523832	15524137	15522559	15522580	424	166,189,179	4,8,11	281,248,289	38,29,30	395	74	2.20262497254e-05	0.000673107258558	0.886,0.816,0.753	0.581,0.616,0.643	0.205
88	"FBgn0038294"	"Mf"	chr3R	-	15176538	15178489	15178279	15178489	15176363	15176433	88	227,257,199	609,918,676	664,587,529	1256,1166,1352	1815	74	2.70501796731e-05	0.000812857899177	0.015,0.011,0.012	0.021,0.02,0.016	-0.006
59	"FBgn0030478"	"CG1640"	chrX	+	13370994	13371367	13370994	13371261	13373862	13374103	59	8,15,22	43,39,37	37,23,31	28,28,29	180	74	3.08125251579e-05	0.000910737423929	0.071,0.137,0.196	0.352,0.252,0.305	-0.168
2477	"FBgn0011766"	"E2f1"	chr3R	-	21632132	21633073	21632923	21633073	21626023	21626850	2477	1223,1722,1168	2,10,8	1395,1355,839	18,18,14	865	74	3.26335783941e-05	0.000949005513622	0.981,0.936,0.926	0.869,0.866,0.837	0.09
2606	"FBgn0259978"	"vlc"	chr2R	+	5702111	5702216	5702111	5702187	5702866	5702947	2606	49,108,64	7,6,5	88,84,67	23,26,12	103	74	3.40545111821e-05	0.000974607677164	0.834,0.928,0.902	0.733,0.699,0.8	0.144
1946	"FBgn0036967"	"CG6597"	chr3L	+	20302430	20302837	20302430	20302502	20303066	20303115	1946	54,47,26	51,70,67	28,32,24	120,55,104	409	74	3.52538268943e-05	0.000977886921391	0.161,0.108,0.066	0.041,0.095,0.04	0.053
2140	"FBgn0004657"	"mys"	chrX	+	8061644	8062080	8061644	8061725	8063839	8064459	2140	155,167,161	58,109,65	128,100,74	110,71,88	429	74	3.48819616565e-05	0.000977886921391	0.316,0.209,0.299	0.167,0.195,0.127	0.112
2399	"FBgn0039507"	"mrt"	chr3R	-	27280576	27280711	27280669	27280711	27279177	27280042	2399	1,3,3	4,3,1	1,2,4	1,0,0	167	74	3.7434570446e-05	0.00102264440173	0.1,0.307,0.571	0.307,1.0,1.0	-0.443
1359	"FBgn0000579"	"Eno"	chr2L	-	1728302	1728463	1728361	1728463	1728053	1728232	1359	33,47,40	1,1,1	21,19,21	5,4,3	133	74	4.68995444166e-05	0.00126208774005	0.948,0.963,0.957	0.7,0.725,0.796	0.216
2378	"FBgn0035432"	"ZnT63C"	chr3L	+	3303707	3304273	3303707	3303852	3304601	3304665	2378	159,184,165	288,285,222	111,91,71	297,186,217	495	74	4.79007492291e-05	0.00127007427735	0.076,0.088,0.1	0.053,0.068,0.047	0.032
708	"FBgn0051716"	"Cnot4"	chr2L	+	10399594	10399712	10399594	10399688	10399767	10400679	708	70,83,70	58,53,55	144,121,79	49,41,38	98	74	4.88600487601e-05	0.0012767343176	0.477,0.542,0.49	0.689,0.69,0.611	-0.16
1215	"FBgn0027590"	"GstE12"	chr2R	-	24767638	24768172	24768097	24768172	24767474	24767577	1215	65,97,67	246,284,238	67,66,57	367,301,445	533	74	6.72504854898e-05	0.00171210954028	0.035,0.045,0.038	0.025,0.03,0.017	0.015
388	"FBgn0267572"	"CR45912"	chr3L	-	18864905	18866107	18865257	18866107	18858689	18864568	388	52,48,58	25,19,21	44,51,55	7,5,8	426	74	6.74208415751e-05	0.00171210954028	0.265,0.305,0.324	0.522,0.639,0.544	-0.27
1325	"FBgn0004648"	"svr"	chrX	+	499957	500974	499957	500608	501984	502220	1325	12,29,25	53,78,40	28,33,25	33,40,19	440	74	7.336979916e-05	0.00181213353268	0.037,0.059,0.095	0.125,0.122,0.181	-0.079
713	"FBgn0033960"	"CG10151"	chr2R	-	14753950	14755590	14753986	14755590	14753336	14753890	713	1,3,3	0,0,2	2,0,1	1,2,2	110	74	7.33628510626e-05	0.00181213353268	1.0,1.0,0.502	0.574,0.0,0.252	0.559
202	"FBgn0033382"	"Hydr1"	chr2R	+	9132479	9133046	9132479	9132767	9133598	9133770	202	62,102,75	15,23,9	58,51,61	29,35,26	353	74	7.92307149261e-05	0.00190470638682	0.464,0.482,0.636	0.295,0.234,0.33	0.241
2261	"FBgn0036398"	"upSET"	chr3L	+	14002126	14002379	14002126	14002301	14003192	14003415	2261	1,2,0	19,17,14	6,6,4	25,12,7	152	74	7.82940910106e-05	0.00190470638682	0.025,0.054,0.0	0.105,0.196,0.218	-0.147
1397	"FBgn0010397"	"LamC"	chr2R	-	14571376	14572182	14571459	14572182	14570809	14571311	1397	2,5,2	3,6,8	0,0,1	13,5,7	157	74	8.86699711063e-05	0.00210357839348	0.239,0.282,0.105	0.0,0.0,0.063	0.188
431	"FBgn0036423"	"CG3919"	chr3L	+	14412034	14412184	14412034	14412136	14412255	14412732	431	4,4,4	13,13,4	1,0,1	7,6,20	122	74	0.000112359847596	0.00263097149631	0.157,0.157,0.378	0.08,0.0,0.029	0.194
1757	"FBgn0022382"	"Pka-R2"	chr2R	-	10025828	10026042	10025849	10026042	10024050	10024202	1757	2,11,11	13,17,18	30,28,24	16,18,11	95	74	0.000117792445094	0.00272281767313	0.107,0.335,0.323	0.594,0.548,0.63	-0.336
2174	"FBgn0040660"	"CG13551"	chr2R	-	23383319	23383424	23383364	23383424	23383047	23383122	2174	38,24,32	145,250,185	31,26,32	393,310,382	119	74	0.000122059143678	0.00278572957027	0.14,0.056,0.097	0.047,0.05,0.05	0.049
1080	"FBgn0036974"	"eRF1"	chr3L	+	20348354	20348650	20348354	20348408	20348941	20349206	1080	113,183,162	6,15,10	99,77,76	21,9,23	316	74	0.000132256577608	0.00298073261784	0.815,0.741,0.791	0.525,0.667,0.436	0.24
1725	"FBgn0015218"	"eIF-4E"	chr3L	-	9402209	9402460	9402279	9402460	9401039	9401606	1725	97,109,67	157,211,169	132,107,110	167,134,118	144	74	0.000149932949631	0.00333739639734	0.241,0.21,0.169	0.289,0.291,0.324	-0.095
44	"FBgn0037094"	"CG7611"	chr3L	+	21523185	21523627	21523185	21523229	21524721	21525716	44	162,233,186	4,13,3	133,130,93	9,18,13	472	74	0.000190006530424	0.00417782651652	0.864,0.738,0.907	0.699,0.531,0.529	0.25
1915	"FBgn0026257"	"cav"	chr3R	+	24221102	24221753	24221102	24221626	24222342	24222474	1915	3,3,0	0,2,2	5,1,9	0,0,0	201	74	0.000200883719056	0.00436377524648	1.0,0.356,0.0	1.0,1.0,1.0	-0.548
2419	"FBgn0086768"	"Pcmt"	chr3R	-	5553225	5553675	5553270	5553675	5552822	5553045	2419	17,18,25	121,145,104	50,46,67	159,151,213	119	74	0.000205720872266	0.00441565157971	0.08,0.072,0.13	0.164,0.159,0.164	-0.068
56	"FBgn0030478"	"CG1640"	chrX	+	13370994	13371526	13370994	13371261	13373862	13374103	56	5,11,12	43,39,37	27,8,22	28,28,29	339	74	0.000209403186807	0.00444181112721	0.025,0.058,0.066	0.174,0.059,0.142	-0.075
1913	"FBgn0039467"	"CG14253"	chr3R	+	26980517	26980888	26980517	26980702	26981513	26981751	1913	308,436,311	70,95,73	377,262,260	137,109,79	260	74	0.000217005300817	0.0045495413648	0.556,0.566,0.548	0.439,0.406,0.484	0.114
2518	"FBgn0030693"	"CG8974"	chrX	-	15795809	15796028	15795892	15796028	15794496	15795101	2518	48,87,52	20,27,23	40,54,57	47,41,38	157	74	0.000234983388477	0.0048698281543	0.531,0.603,0.516	0.286,0.383,0.414	0.189
544	"FBgn0035422"	"RpL28"	chr3L	-	3222787	3222958	3222847	3222958	3221881	3221981	544	101,165,132	8,7,12	89,93,139	27,12,20	134	74	0.000238159761618	0.00487956875224	0.875,0.929,0.859	0.645,0.811,0.793	0.138
99	"FBgn0085442"	"NKAIN"	chr2R	+	24881569	24881682	24881569	24881626	24882630	24883019	99	6,9,6	75,117,62	4,2,0	121,122,85	130	74	0.000253786559592	0.00514131648252	0.044,0.042,0.052	0.018,0.009,0.0	0.037
1402	"FBgn0033015"	"d4"	chr2R	+	5294796	5295063	5294796	5295057	5295115	5295965	1402	56,120,69	36,67,39	153,145,142	60,34,44	80	74	0.000256799107328	0.0051445421168	0.59,0.624,0.621	0.702,0.798,0.749	-0.138
2576	"FBgn0262125"	"Sec23"	chr3R	+	5649064	5649237	5649064	5649150	5649358	5649660	2576	400,499,401	4,1,0	660,534,487	12,5,11	161	74	0.000275528677104	0.00545910115185	0.979,0.996,1.0	0.962,0.98,0.953	0.027
1631	"FBgn0004435"	"Galphaq"	chr2R	+	12612739	12612884	12612739	12612851	12615906	12616414	1631	64,90,53	30,38,25	105,85,71	100,70,51	107	74	0.000283721928588	0.00546534133252	0.596,0.621,0.595	0.421,0.456,0.491	0.148
20	"FBgn0086251"	"del"	chr2L	-	21146939	21148136	21146948	21148136	21145136	21146885	20	63,74,73	41,37,38	127,91,118	32,30,34	83	74	0.000282495103788	0.00546534133252	0.578,0.641,0.631	0.78,0.73,0.756	-0.139
817	"FBgn0037341"	"CG12746"	chr3R	+	5564864	5565024	5564864	5564982	5566087	5566398	817	12,14,13	6,11,4	41,36,19	4,4,3	116	74	0.000284937373964	0.00546534133252	0.561,0.448,0.675	0.867,0.852,0.802	-0.279
2306	"FBgn0040297"	"Nhe2"	chr2L	+	21124439	21124614	21124439	21124521	21125346	21125439	2306	6,9,2	17,23,24	11,12,12	12,14,11	167	74	0.000304544961439	0.00577994279447	0.135,0.148,0.036	0.289,0.275,0.326	-0.19
1007	"FBgn0029002"	"miple2"	chr3L	+	274594	274813	274594	274807	274866	275018	1007	27,50,35	391,527,433	76,79,111	666,559,721	80	74	0.000309348182909	0.00580994556026	0.06,0.081,0.07	0.095,0.116,0.125	-0.042
2305	"FBgn0040297"	"Nhe2"	chr2L	+	21124439	21124614	21124439	21124521	21125316	21125439	2305	6,9,2	2,1,0	11,13,13	22,13,15	167	74	0.000330164752882	0.0061369798912	0.571,0.8,1.0	0.181,0.307,0.277	0.535
965	"FBgn0002579"	"RpL36"	chrX	-	629290	629416	629327	629416	628750	628878	965	91,144,91	428,588,428	75,68,109	625,441,671	111	74	0.000353470484102	0.00650313553914	0.124,0.14,0.124	0.074,0.093,0.098	0.041
2493	"FBgn0261673"	"nemy"	chr2R	-	12665699	12665799	12665744	12665799	12664984	12665232	2493	73,102,74	30,45,29	133,106,87	99,71,72	119	74	0.00040455758701	0.00729417329379	0.602,0.585,0.613	0.455,0.481,0.429	0.145
968	"FBgn0264693"	"ens"	chr3L	-	4128307	4128973	4128613	4128973	4126988	4127162	968	45,67,41	13,19,9	171,141,120	14,19,14	380	74	0.000402746002532	0.00729417329379	0.403,0.407,0.47	0.704,0.591,0.625	-0.213
2092	"FBgn0030468"	"CG1622"	chrX	+	13297746	13298187	13297746	13297882	13298705	13298812	2092	17,25,33	83,83,70	7,11,13	69,75,76	379	74	0.000411948496091	0.00735389245992	0.038,0.056,0.084	0.019,0.028,0.032	0.033
147	"FBgn0020279"	"lig"	chr2R	+	8067976	8068366	8067976	8068011	8069870	8070279	147	17,23,25	44,77,47	26,15,8	108,98,74	429	74	0.000431139735619	0.00762102885609	0.062,0.049,0.084	0.04,0.026,0.018	0.037
1698	"FBgn0033194"	"Vps13"	chr2R	+	7566808	7566999	7566808	7566883	7567145	7567364	1698	7,14,7	22,20,12	5,2,2	23,27,15	190	74	0.000449855113772	0.00785800664472	0.11,0.214,0.185	0.078,0.028,0.049	0.118
39	"FBgn0037094"	"CG7611"	chr3L	+	21523185	21523605	21523185	21523229	21524721	21525716	39	139,210,166	4,13,3	128,121,86	9,18,13	450	74	0.000453262723822	0.00785800664472	0.851,0.727,0.901	0.7,0.525,0.521	0.244
2104	"FBgn0002643"	"mam"	chr2R	+	14009198	14009532	14009198	14009238	14010162	14011181	2104	69,73,50	4,1,0	30,43,22	3,6,4	368	74	0.000468047237903	0.00803703971371	0.776,0.936,1.0	0.668,0.59,0.525	0.31
161	"FBgn0011764"	"Dsp1"	chrX	+	16333611	16333763	16333611	16333643	16334300	16334413	161	17,24,28	9,11,12	22,23,14	34,20,21	194	74	0.000476979834499	0.00804540315569	0.419,0.454,0.471	0.198,0.305,0.203	0.213
1860	"FBgn0030719"	"eIF5"	chrX	-	15991750	15991974	15991892	15991974	15991082	15991382	1860	197,300,220	22,33,31	257,184,167	54,42,35	216	74	0.000478843279396	0.00804540315569	0.754,0.757,0.709	0.62,0.6,0.62	0.127
