ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IC_SAMPLE_1	SC_SAMPLE_1	IC_SAMPLE_2	SC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
2150	"FBgn0260462"	"CG12163"	chr3R	-	5243837	5244254	5239491	5239619	5251423	5251745	2150	327,411,350	418,435,365	117,99,123	557,467,534	491	74	0.0	0.0	0.105,0.125,0.126	0.031,0.031,0.034	0.087
2506	"FBgn0264953"	"Piezo"	chr2L	+	8181983	8182049	8179871	8180029	8182304	8182450	2506	199,294,183	0,0,0	257,243,158	28,24,19	140	74	0.0	0.0	1.0,1.0,1.0	0.829,0.843,0.815	0.171
2590	"FBgn0015286"	"Rala"	chrX	-	3707367	3707491	3704983	3706251	3708743	3708918	2590	1242,1531,1216	36,43,24	1107,992,860	176,167,159	198	74	0.0	0.0	0.928,0.93,0.95	0.702,0.689,0.669	0.249
2820	"FBgn0004607"	"zfh2"	chr4	+	536965	537075	532982	535880	537174	538373	2820	287,453,361	8,5,7	702,461,438	74,44,59	184	74	0.0	0.0	0.935,0.973,0.954	0.792,0.808,0.749	0.171
3056	"FBgn0051363"	"Jupiter"	chr3R	-	11593321	11593354	11592366	11592624	11593632	11593766	3056	5,14,5	1722,2233,1649	195,195,179	1686,1380,1417	107	74	0.0	0.0	0.002,0.004,0.002	0.074,0.089,0.08	-0.078
305	"FBgn0014141"	"cher"	chr3R	-	17109707	17109722	17108747	17108839	17110213	17110549	305	0,0,0	117,178,106	22,22,13	153,134,58	89	74	0.0	0.0	0.0,0.0,0.0	0.107,0.12,0.157	-0.128
3215	"FBgn0262734"	"Rbp2"	chrX	+	16451701	16451791	16451274	16451559	16451918	16453615	3215	6,13,7	563,623,412	145,99,123	420,381,415	164	74	0.0	0.0	0.005,0.009,0.008	0.135,0.105,0.118	-0.112
3447	"FBgn0033212"	"CG1399"	chr2R	-	7677997	7678404	7676539	7677734	7678569	7678626	3447	1813,2318,1780	10,13,10	1636,1603,1733	110,98,84	481	74	0.0	0.0	0.965,0.965,0.965	0.696,0.716,0.76	0.241
3465	"FBgn0041210"	"HDAC4"	chrX	-	13282165	13282229	13276434	13276547	13285202	13285632	3465	115,114,90	0,0,1	93,93,52	32,24,8	138	74	0.0	0.0	1.0,1.0,0.98	0.609,0.675,0.777	0.306
3597	"FBgn0000173"	"ben"	chrX	+	13996615	13996728	13996344	13996523	13998094	13999805	3597	20,13,10	404,577,447	70,59,76	504,412,487	187	74	0.0	0.0	0.019,0.009,0.009	0.052,0.054,0.058	-0.042
3824	"FBgn0004395"	"unk"	chr3R	-	23155439	23155549	23154844	23154967	23155808	23156011	3824	13,10,1	76,96,65	49,38,28	52,47,43	184	74	0.0	0.0	0.064,0.04,0.006	0.275,0.245,0.208	-0.206
3827	"FBgn0004395"	"unk"	chr3R	-	23155131	23155240	23154844	23154967	23155808	23156011	3827	5,12,9	76,96,65	44,35,34	52,47,43	183	74	0.0	0.0	0.026,0.048,0.053	0.255,0.231,0.242	-0.2
3852	"FBgn0039465"	"Tsp97E"	chr3R	-	26962539	26963080	26961063	26962451	26963157	26963520	3852	7,22,9	105,135,84	90,90,98	91,82,95	615	74	0.0	0.0	0.008,0.019,0.013	0.106,0.117,0.11	-0.098
3867	"FBgn0013576"	"mtd"	chr3R	-	5291989	5292079	5274965	5275087	5292639	5292841	3867	0,1,2	273,268,177	30,27,45	159,149,135	164	74	0.0	0.0	0.0,0.002,0.005	0.078,0.076,0.131	-0.093
401	"FBgn0000636"	"Fas3"	chr2L	+	18391051	18391364	18387286	18387317	18392244	18393441	401	0,3,3	6,1,3	5,4,5	0,0,0	387	74	0.0	0.0	0.0,0.365,0.161	1.0,1.0,1.0	-0.825
4082	"FBgn0033844"	"bbc"	chr2R	-	13488916	13489048	13487973	13488132	13491434	13491593	4082	120,111,116	144,148,82	401,353,377	50,44,40	206	74	0.0	0.0	0.23,0.212,0.337	0.742,0.742,0.772	-0.492
4155	"FBgn0033699"	"RpS11"	chr2R	-	12200427	12200550	12199833	12200039	12200774	12200815	4155	33,39,28	1,0,1	45,39,56	45,25,67	197	74	0.0	0.0	0.925,1.0,0.913	0.273,0.369,0.239	0.652
4318	"FBgn0015222"	"Fer1HCH"	chr3R	-	30386717	30386828	30386318	30386596	30387463	30387550	4318	7,14,8	1161,1361,1311	114,123,121	1883,1506,1532	185	74	0.0	0.0	0.002,0.004,0.002	0.024,0.032,0.031	-0.026
4368	"FBgn0022764"	"Sin3A"	chr2R	-	12577453	12578285	12576567	12576993	12579128	12579356	4368	102,158,119	111,169,122	523,404,415	129,119,106	906	74	0.0	0.0	0.07,0.071,0.074	0.249,0.217,0.242	-0.164
4370	"FBgn0022764"	"Sin3A"	chr2R	-	12577453	12578551	12576567	12576993	12579128	12579356	4370	160,226,191	111,169,122	766,635,681	129,119,106	1172	74	0.0	0.0	0.083,0.078,0.09	0.273,0.252,0.289	-0.188
4429	"FBgn0259984"	"kuz"	chr2L	+	13558799	13558832	13551141	13551666	13609790	13609987	4429	409,523,381	1,3,1	450,338,167	35,28,13	107	74	0.0	0.0	0.996,0.992,0.996	0.899,0.893,0.899	0.098
4484	"FBgn0002183"	"dre4"	chr3L	-	1872353	1872470	1871573	1871917	1872581	1872735	4484	582,800,557	243,347,313	386,349,464	500,427,600	191	74	0.0	0.0	0.481,0.472,0.408	0.23,0.241,0.231	0.22
4909	"FBgn0261556"	"CG42674"	chr3L	-	20156679	20157222	20155900	20155998	20158479	20158668	4909	8,6,6	121,107,65	83,55,54	69,60,47	617	74	0.0	0.0	0.008,0.007,0.011	0.126,0.099,0.121	-0.107
4921	"FBgn0042174"	"CR18854"	chr2L	-	9789674	9789732	9789366	9789615	9789790	9790309	4921	235,303,255	110,104,83	732,635,714	53,56,70	132	74	0.0	0.0	0.545,0.62,0.633	0.886,0.864,0.851	-0.268
524	"FBgn0025726"	"unc-13"	chr4	-	882616	882723	876869	877194	882960	883081	524	98,146,90	26,57,30	294,327,253	19,16,10	181	74	0.0	0.0	0.606,0.512,0.551	0.864,0.893,0.912	-0.333
5306	"FBgn0033463"	"CG1513"	chr2R	-	9884084	9884206	9883896	9884002	9884621	9884708	5306	648,849,638	9,11,10	506,383,516	78,76,77	196	74	0.0	0.0	0.965,0.967,0.96	0.71,0.655,0.717	0.27
5397	"FBgn0260936"	"scny"	chr3L	+	5774413	5774846	5772432	5774076	5775188	5775845	5397	159,286,183	181,259,185	381,432,456	165,139,155	507	74	0.0	0.0	0.114,0.139,0.126	0.252,0.312,0.3	-0.162
5423	"FBgn0030752"	"CG9947"	chrX	-	16439423	16439514	16437420	16439286	16439596	16439762	5423	16,10,11	534,652,507	55,39,55	455,395,498	165	74	0.0	0.0	0.013,0.007,0.01	0.051,0.042,0.047	-0.037
5559	"FBgn0261722"	"fwe"	chr3L	-	15811219	15812897	15810080	15810848	15813245	15813353	5559	101,168,130	114,120,126	535,397,455	93,98,149	1752	74	0.0	0.0	0.036,0.056,0.042	0.195,0.146,0.114	-0.107
5560	"FBgn0261722"	"fwe"	chr3L	-	15811219	15812241	15810080	15810848	15813245	15813353	5560	52,81,69	114,120,126	250,167,214	93,98,149	1096	74	0.0	0.0	0.03,0.044,0.036	0.154,0.103,0.088	-0.078
644	"FBgn0000370"	"crc"	chr2L	+	21311192	21311531	21310865	21311032	21311752	21312043	644	207,342,255	1205,1932,1369	830,703,818	2088,1647,1812	413	74	0.0	0.0	0.03,0.031,0.032	0.066,0.071,0.075	-0.04
652	"FBgn0051145"	"CG31145"	chr3R	-	23631485	23632186	23626596	23627460	23635277	23635321	652	90,95,76	179,215,130	287,270,201	101,82,68	775	74	0.0	0.0	0.046,0.04,0.053	0.213,0.239,0.22	-0.178
815	"FBgn0030052"	"CG12065"	chrX	+	8586551	8586608	8585985	8586245	8587257	8587525	815	79,116,80	674,898,748	499,469,416	582,547,513	131	74	0.0	0.0	0.062,0.068,0.057	0.326,0.326,0.314	-0.26
819	"FBgn0030052"	"CG12065"	chrX	+	8584842	8584923	8584455	8584575	8585809	8585918	819	4,10,2	340,425,360	58,66,82	307,314,288	155	74	0.0	0.0	0.006,0.011,0.003	0.083,0.091,0.12	-0.091
858	"FBgn0020660"	"eIF-4B"	chr3L	-	27847424	27847485	27844504	27844604	27856783	27857935	858	369,611,441	29,44,32	442,416,528	221,167,214	135	74	0.0	0.0	0.875,0.884,0.883	0.523,0.577,0.575	0.322
209	"FBgn0034282"	"Mapmodulin"	chr2R	-	17867782	17868088	17867325	17867559	17868286	17868369	209	100,122,96	617,837,693	62,25,33	901,815,814	380	74	1.11022302463e-16	1.11305763661e-14	0.031,0.028,0.026	0.013,0.006,0.008	0.019
4925	"FBgn0042693"	"PP2A-B'"	chr3R	+	18171273	18171312	18169483	18170098	18171528	18171703	4925	0,4,5	123,188,128	33,36,32	215,150,157	113	74	1.11022302463e-16	1.11305763661e-14	0.0,0.014,0.025	0.091,0.136,0.118	-0.102
2146	"FBgn0037702"	"CG8176"	chr3R	+	9523535	9523796	9522294	9522891	9524201	9524307	2146	106,181,122	132,192,118	320,279,258	141,109,79	335	74	2.22044604925e-16	2.13525342532e-14	0.151,0.172,0.186	0.334,0.361,0.419	-0.202
725	"FBgn0267795"	"CG32138"	chr3L	+	14069085	14069396	14068807	14068927	14069891	14070369	725	463,513,376	172,222,135	216,206,202	214,191,203	385	74	2.22044604925e-16	2.13525342532e-14	0.341,0.308,0.349	0.162,0.172,0.161	0.168
5784	"FBgn0027335"	"Rip11"	chrX	-	18636613	18636873	18635641	18636319	18637412	18637573	5784	2599,3378,2649	305,417,297	3535,3109,3514	175,161,201	334	74	3.33066907388e-16	3.13882253522e-14	0.654,0.642,0.664	0.817,0.811,0.795	-0.154
837	"FBgn0261041"	"stj"	chr2R	+	13816035	13816083	13815554	13815648	13816202	13816313	837	0,0,0	127,168,122	14,27,18	151,145,123	122	74	1.88737914186e-15	1.74379029734e-13	0.0,0.0,0.0	0.053,0.101,0.082	-0.079
533	"FBgn0025726"	"unc-13"	chr4	-	878850	878992	876869	877194	882960	883081	533	133,270,161	26,57,30	408,305,309	19,16,10	216	74	2.33146835171e-15	2.11266901409e-13	0.637,0.619,0.648	0.88,0.867,0.914	-0.252
687	"FBgn0039959"	"CG17514"	chr3L	-	27987737	27988702	27967243	27974140	28012380	28012483	687	681,1239,805	4,3,3	1738,1298,1146	50,38,29	1039	74	2.99760216649e-15	2.6650380016e-13	0.924,0.967,0.95	0.712,0.709,0.738	0.227
5396	"FBgn0260936"	"scny"	chr3L	+	5774413	5775013	5772432	5774076	5775188	5775845	5396	246,420,252	181,259,185	474,533,574	165,139,155	674	74	5.44009282066e-15	4.74698469832e-13	0.13,0.151,0.13	0.24,0.296,0.289	-0.138
3603	"FBgn0050460"	"CG30460"	chr2R	-	17069898	17070676	17067525	17069757	17071726	17071855	3603	7,5,12	8,12,6	139,169,109	12,14,7	852	74	5.55111512313e-15	4.75579172003e-13	0.071,0.035,0.148	0.502,0.512,0.575	-0.445
4529	"FBgn0010905"	"Spn"	chr3L	-	2512148	2512157	2511162	2511763	2512294	2512472	4529	3,1,2	0,0,0	0,0,0	3,4,5	83	74	6.55031584529e-15	5.51162290411e-13	1.0,1.0,1.0	0.0,0.0,0.0	1.0
237	"FBgn0034184"	"CG9646"	chr2R	+	17051821	17053144	17050716	17051164	17053268	17053418	237	1780,2305,1882	19,26,22	1897,1821,1833	65,61,83	1397	74	8.54871728961e-15	7.06693962608e-13	0.832,0.824,0.819	0.607,0.613,0.539	0.239
635	"FBgn0037580"	"DppIII"	chr3R	+	8344808	8345023	8344399	8344483	8345092	8345399	635	311,465,329	174,289,180	263,220,244	359,289,315	289	74	1.1990408666e-14	9.74117338521e-13	0.314,0.292,0.319	0.158,0.163,0.166	0.146
555	"FBgn0266758"	"Esyt2"	chr3R	+	24549684	24549764	24549013	24549139	24551328	24551812	555	140,174,139	6,1,4	256,201,163	43,31,36	154	74	1.44328993201e-14	1.15267494231e-12	0.918,0.988,0.943	0.741,0.757,0.685	0.222
137	"FBgn0032456"	"MRP"	chr2L	+	12728577	12728798	12726745	12727116	12737958	12738176	137	11,14,8	50,34,44	55,72,37	32,39,34	295	74	1.80966353014e-14	1.42118909234e-12	0.052,0.094,0.044	0.301,0.317,0.214	-0.214
2613	"FBgn0014133"	"bif"	chrX	+	11687461	11687635	11681717	11684254	11689200	11689543	2613	1047,1338,956	2,2,5	862,796,840	18,27,17	248	74	2.14273043753e-14	1.65517144617e-12	0.994,0.995,0.983	0.935,0.898,0.936	0.068
3874	"FBgn0032005"	"Snx6"	chr2L	-	8218853	8218871	8218569	8218679	8219115	8219298	3874	42,66,45	185,226,184	29,15,10	289,246,270	92	74	2.25375273999e-14	1.71285208239e-12	0.154,0.19,0.164	0.075,0.047,0.029	0.119
2201	"FBgn0265630"	"sno"	chrX	-	13202739	13203057	13200466	13200904	13203709	13204150	2201	6,3,6	15,27,22	41,59,24	22,18,11	392	74	2.46469511467e-14	1.84343545719e-12	0.07,0.021,0.049	0.26,0.382,0.292	-0.265
2028	"FBgn0261113"	"Xrp1"	chr3R	+	18920412	18921319	18918259	18918625	18925077	18925796	2028	10385,12885,9046	7,5,3	13933,13336,11701	42,35,40	981	74	2.98649993624e-14	2.19881057806e-12	0.991,0.995,0.996	0.962,0.966,0.957	0.032
138	"FBgn0032456"	"MRP"	chr2L	+	12736592	12736813	12726745	12727116	12737958	12738176	138	35,38,47	50,34,44	149,133,117	32,39,34	295	74	3.93018950717e-14	2.84908507043e-12	0.149,0.219,0.211	0.539,0.461,0.463	-0.295
4163	"FBgn0058263"	"MFS17"	chr2R	-	2515642	2515908	2494741	2495023	2521440	2522511	4163	91,162,132	42,62,55	50,36,40	67,43,72	340	74	7.72715225139e-14	5.51671839523e-12	0.32,0.363,0.343	0.14,0.154,0.108	0.208
5407	"FBgn0011361"	"mtacp1"	chr3L	+	1330862	1330949	1330130	1330290	1331041	1331170	5407	595,749,599	748,877,710	890,786,1042	524,487,624	161	74	7.88258347484e-14	5.54369154231e-12	0.268,0.282,0.279	0.438,0.426,0.434	-0.156
2469	"FBgn0013749"	"Arf102F"	chr4	+	1124435	1124698	1124166	1124331	1124767	1124893	2469	3675,5393,4737	1,11,2	5799,4216,5302	53,24,38	337	74	8.53761505937e-14	5.91606502349e-12	0.999,0.991,0.998	0.96,0.975,0.968	0.028
4882	"FBgn0083124"	"Uhg4"	chr2R	+	9095577	9095629	9095272	9095339	9095897	9095958	4882	300,464,405	0,0,2	644,442,532	33,16,21	126	74	9.50350909079e-14	6.4899325849e-12	1.0,1.0,0.992	0.92,0.942,0.937	0.064
4583	"FBgn0037728"	"CG16817"	chr3R	+	9678561	9678648	9677926	9678086	9678719	9678976	4583	1498,2145,1628	2,1,1	2034,1689,1966	33,27,32	161	74	1.00142116821e-13	6.74099506372e-12	0.997,0.999,0.999	0.966,0.966,0.966	0.032
429	"FBgn0085432"	"pan"	chr4	+	104082	104528	99405	99475	107402	110059	429	5,10,4	49,66,38	28,44,28	54,34,32	520	74	1.12576614697e-13	7.47128180919e-12	0.014,0.021,0.015	0.069,0.156,0.111	-0.095
2032	"FBgn0261113"	"Xrp1"	chr3R	+	18919422	18919512	18918259	18918625	18925077	18925796	2032	796,953,703	7,5,3	1270,1263,985	42,35,40	164	74	3.34399175017e-13	2.18845682317e-11	0.981,0.989,0.991	0.932,0.942,0.917	0.057
3887	"FBgn0039710"	"dgt1"	chr3R	-	29855129	29855648	29854694	29855043	29855952	29856353	3887	41,54,35	78,83,71	152,131,162	96,67,99	593	74	3.66262575824e-13	2.36414966751e-11	0.062,0.075,0.058	0.165,0.196,0.17	-0.112
4671	"FBgn0082582"	"tmod"	chr3R	+	30576597	30576818	30572924	30573072	30577178	30577558	4671	30,57,19	771,779,622	124,87,89	840,737,695	295	74	3.922417946e-13	2.49762612994e-11	0.01,0.018,0.008	0.036,0.029,0.031	-0.02
4337	"FBgn0034051"	"Mlf"	chr2R	-	15937020	15937326	15935892	15936580	15937678	15937879	4337	429,595,456	69,69,50	1185,1053,1023	50,48,44	380	74	4.09672296087e-13	2.57383447888e-11	0.548,0.627,0.64	0.822,0.81,0.819	-0.212
1697	"FBgn0085423"	"CG34394"	chr2L	-	3362415	3362718	3360995	3361443	3362998	3363195	1697	9,28,13	37,46,39	88,85,69	53,50,34	377	74	4.23550083894e-13	2.62601052014e-11	0.046,0.107,0.061	0.246,0.25,0.285	-0.189
1248	"FBgn0040388"	"boi"	chrX	-	2445860	2446181	2444166	2445593	2446410	2446577	1248	21,17,22	509,711,468	64,45,59	423,364,408	395	74	5.18141085593e-13	3.13010358374e-11	0.008,0.004,0.009	0.028,0.023,0.026	-0.019
4164	"FBgn0058263"	"MFS17"	chr2R	-	2515642	2515908	2494741	2495023	2553782	2553877	4164	85,151,123	7,17,12	49,32,37	23,18,24	340	74	5.1214588126e-13	3.13010358374e-11	0.725,0.659,0.69	0.317,0.279,0.251	0.409
1014	"FBgn0265434"	"zip"	chr2R	-	24998277	24998301	24997208	24997301	25000038	25000160	1014	478,584,438	4,2,3	486,387,292	26,18,16	98	74	5.65991697954e-13	3.37588972248e-11	0.989,0.995,0.991	0.934,0.942,0.932	0.056
4369	"FBgn0022764"	"Sin3A"	chr2R	-	12577453	12577709	12576567	12576993	12579128	12579356	4369	5,9,11	111,169,122	42,40,26	129,119,106	330	74	7.14428516346e-13	4.20798396128e-11	0.01,0.012,0.02	0.068,0.07,0.052	-0.049
2249	"FBgn0032938"	"CG8671"	chr2L	+	21279883	21280447	21277277	21278429	21281131	21281337	2249	52,57,38	53,100,56	144,141,135	67,62,62	638	74	7.62612195615e-13	4.4363316861e-11	0.102,0.062,0.073	0.2,0.209,0.202	-0.125
987	"FBgn0036141"	"wls"	chr3L	-	11167818	11167914	11166619	11167608	11168136	11169625	987	61,66,67	86,103,88	24,24,26	128,127,104	170	74	9.75108882528e-13	5.60330860301e-11	0.236,0.218,0.249	0.075,0.076,0.098	0.151
3482	"FBgn0004435"	"Galphaq"	chr2R	+	12613566	12614345	12612739	12612851	12615906	12616414	3482	1223,1844,1266	30,38,25	1471,1266,895	100,70,51	853	74	1.09301456774e-12	6.20516222071e-11	0.78,0.808,0.815	0.561,0.611,0.604	0.209
917	"FBgn0052000"	"CG32000"	chr4	+	133587	133713	133185	133231	133794	133924	917	147,307,167	2,3,0	152,148,141	14,12,16	200	74	1.65045754841e-12	9.25828091441e-11	0.965,0.974,1.0	0.801,0.82,0.765	0.184
2853	"FBgn0021765"	"scu"	chrX	+	18091554	18091654	18091258	18091390	18091951	18092853	2853	10,13,15	240,368,299	44,30,56	273,243,283	174	74	1.79134485023e-12	9.93037286386e-11	0.017,0.015,0.021	0.064,0.05,0.078	-0.046
529	"FBgn0025726"	"unc-13"	chr4	-	881842	881949	876869	877194	882960	883081	529	43,85,60	26,57,30	118,107,91	19,16,10	181	74	2.21112017584e-12	1.21148817076e-10	0.403,0.379,0.45	0.717,0.732,0.788	-0.335
1696	"FBgn0085423"	"CG34394"	chr2L	-	3362442	3362718	3360995	3361443	3362998	3363195	1696	7,25,14	37,46,39	81,80,57	53,50,34	350	74	2.6012525467e-12	1.40886229886e-10	0.038,0.103,0.071	0.244,0.253,0.262	-0.182
3014	"FBgn0030530"	"jub"	chrX	-	13828223	13828253	13827578	13827719	13828641	13830317	3014	0,0,0	36,52,38	13,12,9	33,39,46	104	74	3.64841490352e-12	1.95356034379e-10	0.0,0.0,0.0	0.219,0.18,0.122	-0.174
134	"FBgn0032456"	"MRP"	chr2L	+	12736035	12736256	12726745	12727116	12737958	12738176	134	22,53,26	50,34,44	166,141,112	32,39,34	295	74	3.82971432344e-12	2.02759706652e-10	0.099,0.281,0.129	0.565,0.476,0.452	-0.328
358	"FBgn0004907"	"14-3-3zeta"	chr2R	+	10105940	10106104	10105701	10105825	10107466	10108474	358	1381,1841,1345	1,0,0	1547,1361,1690	22,19,20	238	74	3.96238597489e-12	2.07452919041e-10	0.998,1.0,1.0	0.956,0.957,0.963	0.041
1889	"FBgn0027492"	"wdb"	chr3R	-	27580156	27580325	27568278	27568591	27582001	27582241	1889	62,83,70	194,233,140	195,145,109	173,164,139	243	74	7.29505345021e-12	3.7773947096e-10	0.089,0.098,0.132	0.256,0.212,0.193	-0.114
2890	"FBgn0031883"	"Caper"	chr2L	+	7034198	7034273	7032720	7033018	7035406	7035561	2890	20,31,30	104,143,120	10,10,10	200,213,207	149	74	9.29578636288e-12	4.76105927629e-10	0.087,0.097,0.11	0.024,0.023,0.023	0.075
2110	"FBgn0023213"	"eIF4G"	chr4	-	927392	928151	926010	926661	929821	930023	2110	163,230,144	220,335,203	78,93,35	289,225,163	833	74	9.95270532655e-12	5.04270403212e-10	0.062,0.057,0.059	0.023,0.035,0.019	0.034
4675	"FBgn0082582"	"tmod"	chr3R	+	30575431	30575948	30572924	30573072	30577178	30577558	4675	99,150,102	771,779,622	339,223,206	840,737,695	591	74	1.44216860676e-11	7.22925369687e-10	0.016,0.024,0.02	0.048,0.037,0.036	-0.02
1489	"FBgn0039560"	"CG5514"	chr3R	+	27942434	27942483	27939706	27942133	27942587	27942778	1489	4,1,5	52,31,34	31,17,22	18,25,31	123	74	1.46133105616e-11	7.24820203855e-10	0.044,0.019,0.081	0.509,0.29,0.299	-0.318
2056	"FBgn0264693"	"ens"	chr3L	-	4128613	4128973	4126988	4127162	4129650	4129791	2056	97,103,66	97,100,79	172,147,107	54,55,50	434	74	1.54920520856e-11	7.60401556535e-10	0.146,0.149,0.125	0.352,0.313,0.267	-0.171
5766	"FBgn0034971"	"CG3209"	chr2R	+	24071990	24072224	24069999	24070242	24072704	24072961	5766	735,896,731	50,81,53	1043,930,1127	37,18,34	308	74	3.87785359379e-11	1.8837573334e-09	0.779,0.727,0.768	0.871,0.925,0.888	-0.137
5574	"FBgn0003261"	"Rm62"	chr3R	-	6001832	6002753	6001557	6001736	6003672	6003911	5574	1096,1676,1306	1569,1849,1415	2385,2227,2133	1564,1380,1604	995	74	3.98446831085e-11	1.9157974164e-09	0.049,0.063,0.064	0.102,0.107,0.09	-0.041
3149	"FBgn0085412"	"CG34383"	chr3R	+	13752243	13755606	13749365	13750446	13756375	13756662	3149	2,2,6	0,0,0	22,10,12	7,5,3	3437	74	5.2241655446e-11	2.48649172183e-09	1.0,1.0,1.0	0.063,0.041,0.079	0.939
130	"FBgn0032456"	"MRP"	chr2L	+	12729184	12729405	12726745	12727116	12737958	12738176	130	10,23,11	50,34,44	78,86,35	32,39,34	295	74	6.11665162964e-11	2.88216624789e-09	0.048,0.145,0.059	0.379,0.356,0.205	-0.229
294	"FBgn0031374"	"CG7337"	chr2L	+	1938864	1941393	1938507	1938619	1941581	1941677	294	10,17,13	15,20,14	91,95,66	20,21,17	2603	74	6.46922515557e-11	3.01811771614e-09	0.019,0.024,0.026	0.115,0.114,0.099	-0.086
1421	"FBgn0050020"	"CG30020"	chr2R	+	10888282	10888396	10888075	10888225	10888470	10888821	1421	87,157,131	3,3,2	142,108,94	19,18,18	188	74	6.61026788862e-11	3.05368453835e-09	0.919,0.954,0.963	0.746,0.703,0.673	0.238
3958	"FBgn0000289"	"cg"	chr2R	+	14180421	14180819	14179312	14179931	14181210	14182838	3958	47,69,51	71,99,67	19,12,31	105,83,100	472	74	8.20968848458e-11	3.75573321741e-09	0.094,0.099,0.107	0.028,0.022,0.046	0.068
38	"FBgn0026401"	"Nipped-B"	chr2R	-	4722146	4722325	4719769	4720210	4726623	4726788	38	325,541,349	0,1,0	606,523,414	14,8,20	253	74	1.16918918991e-10	5.29732640659e-09	1.0,0.994,1.0	0.927,0.95,0.858	0.086
2420	"FBgn0032036"	"CG13384"	chr2L	+	8384699	8384895	8384454	8384540	8386216	8386385	2420	287,387,297	0,0,2	390,334,302	11,14,12	270	74	1.26985200133e-10	5.69861202883e-09	1.0,1.0,0.976	0.907,0.867,0.873	0.11
2893	"FBgn0031883"	"Caper"	chr2L	+	7034483	7034693	7032720	7033018	7035406	7035561	2893	72,123,80	104,143,120	85,44,59	200,213,207	284	74	1.29355748335e-10	5.75022911467e-09	0.153,0.183,0.148	0.1,0.051,0.069	0.088
4375	"FBgn0051619"	"CG31619"	chr2L	+	21720358	21720481	21719513	21719643	21725067	21725445	4375	58,56,57	96,127,102	127,114,81	91,71,71	197	74	1.36072375589e-10	5.9922713437e-09	0.185,0.142,0.173	0.344,0.376,0.3	-0.173
2983	"FBgn0262614"	"pyd"	chr3R	-	8828834	8831005	8827067	8828318	8832141	8832274	2983	1055,1420,1088	7,10,6	1167,990,1037	29,24,42	2245	74	1.52678314436e-10	6.66129831132e-09	0.832,0.824,0.857	0.57,0.576,0.449	0.306
3235	"FBgn0038535"	"alt"	chr3R	-	17675641	17675737	17675074	17675533	17676086	17676749	3235	198,299,223	73,115,74	430,380,360	62,56,62	170	74	1.70282898893e-10	7.36122036315e-09	0.541,0.531,0.567	0.751,0.747,0.717	-0.192
