ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IC_SAMPLE_1	SC_SAMPLE_1	IC_SAMPLE_2	SC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
43	"FBgn0039302"	"Nup358"	chr3R	+	25256354	25257057	25256354	25256855	25256924	25257057	43	556,706,526	7,9,7	616,548,530	34,26,39	143	74	3.88589160849e-12	1.35747146857e-10	0.976,0.976,0.975	0.904,0.916,0.876	0.077
1556	"FBgn0261550"	"CG42668"	chr3R	+	20309343	20310638	20309343	20309666	20309903	20310638	1556	322,434,348	23,25,24	408,439,295	7,4,1	311	74	5.10047559743e-12	1.72428981487e-10	0.769,0.805,0.775	0.933,0.963,0.986	-0.178
757	"FBgn0031897"	"CG13784"	chr2L	-	7218908	7220033	7218908	7219130	7219859	7220033	757	477,782,509	8,13,7	658,450,469	38,33,32	803	74	9.87465664792e-12	3.23395005219e-10	0.846,0.847,0.87	0.615,0.557,0.575	0.272
192	"FBgn0016975"	"stnB"	chrX	-	22990167	22991790	22990167	22990774	22990837	22991790	192	198,272,231	17,34,25	188,172,147	53,59,53	137	74	2.50056642059e-11	7.94119275387e-10	0.863,0.812,0.833	0.657,0.612,0.6	0.213
626	"FBgn0036974"	"eRF1"	chr3L	+	20348354	20349206	20348354	20348421	20348941	20349206	626	217,279,232	36,96,55	180,134,152	126,99,135	594	74	3.06330516509e-11	9.44218768534e-10	0.429,0.266,0.344	0.151,0.144,0.123	0.207
1272	"FBgn0043458"	"CG12084"	chr3L	-	1491983	1492463	1491983	1492229	1492313	1492463	1272	107,132,75	109,121,83	180,171,194	85,67,64	158	74	6.32329744121e-11	1.89337591954e-09	0.315,0.338,0.297	0.498,0.544,0.587	-0.226
522	"FBgn0036212"	"CG11597"	chr3L	-	11820337	11822092	11820337	11821719	11821833	11822092	522	4,8,9	0,0,0	6,2,1	3,1,4	188	74	1.24033783244e-10	3.61076124555e-09	1.0,1.0,1.0	0.44,0.44,0.09	0.677
703	"FBgn0250823"	"gish"	chr3R	+	16274151	16275169	16274151	16274875	16274953	16275169	703	385,556,408	4,12,12	302,347,259	26,32,20	152	74	1.28258181853e-10	3.63282634005e-09	0.979,0.958,0.943	0.85,0.841,0.863	0.109
1039	"FBgn0015000"	"betaggt-I"	chr2L	+	4946906	4948324	4946906	4947734	4947825	4948324	1039	369,434,311	65,72,63	506,438,442	38,33,26	165	74	2.43154940627e-10	6.53400968659e-09	0.718,0.73,0.689	0.857,0.856,0.884	-0.153
858	"FBgn0015521"	"RpS21"	chr2L	+	2856376	2856705	2856376	2856568	2856630	2856705	858	6689,7504,6062	181,217,142	5128,4462,5984	273,224,277	136	74	2.42835640485e-10	6.53400968659e-09	0.953,0.95,0.959	0.911,0.916,0.922	0.038
908	"FBgn0047135"	"CG32276"	chr3L	-	3198751	3199047	3198751	3198866	3198992	3199047	908	787,1202,935	283,464,310	2089,1743,2024	420,296,455	200	74	3.79011932949e-10	9.93011264326e-09	0.507,0.489,0.527	0.648,0.685,0.622	-0.144
1593	"FBgn0016754"	"sba"	chr3R	-	23896208	23897191	23896208	23896608	23897062	23897191	1593	26,24,21	13,26,13	150,152,136	29,22,21	528	74	4.02241795427e-10	1.02816927221e-08	0.219,0.115,0.185	0.42,0.492,0.476	-0.29
793	"FBgn0040513"	"kappaB-Ras"	chr2R	-	7443823	7445517	7443823	7444285	7444348	7445517	793	14,25,22	2,2,1	8,9,8	7,13,10	137	74	7.23334170338e-10	1.80489097741e-08	0.791,0.871,0.922	0.382,0.272,0.302	0.543
1335	"FBgn0015756"	"RpL9"	chr2L	-	11004005	11004153	11004005	11004055	11004128	11004153	1335	52,111,64	269,313,201	212,162,239	285,268,486	147	74	1.13196041429e-09	2.73057897506e-08	0.089,0.151,0.138	0.272,0.233,0.198	-0.108
1417	"FBgn0045064"	"bwa"	chr2L	+	20072353	20073719	20072353	20072646	20073377	20073719	1417	189,262,155	111,133,97	522,437,449	112,106,154	805	74	1.14642628724e-09	2.73057897506e-08	0.135,0.153,0.128	0.3,0.275,0.211	-0.123
1158	"FBgn0035333"	"CG1317"	chr3L	-	2368013	2370048	2368013	2368425	2368629	2370048	1158	184,254,196	93,118,105	377,265,345	84,71,72	278	74	2.0574472126e-09	4.67504544958e-08	0.345,0.364,0.332	0.544,0.498,0.561	-0.187
1442	"FBgn0050118"	"CG30118"	chr2R	-	18430736	18431357	18430736	18430885	18431172	18431357	1442	70,110,91	164,208,190	110,99,153	111,102,124	361	74	2.06700156991e-09	4.67504544958e-08	0.08,0.098,0.089	0.169,0.166,0.202	-0.09
660	"FBgn0032036"	"CG13384"	chr2L	+	8384699	8385097	8384699	8384895	8384996	8385097	660	106,150,112	288,429,294	277,173,217	361,267,293	175	74	2.09663297834e-09	4.67504544958e-08	0.135,0.129,0.139	0.245,0.215,0.238	-0.098
511	"FBgn0036518"	"RhoGAP71E"	chr3L	+	15601634	15603119	15601634	15602515	15602664	15603119	511	158,261,184	39,50,57	251,220,198	18,14,20	223	74	2.18724249823e-09	4.77547945447e-08	0.573,0.634,0.517	0.822,0.839,0.767	-0.235
309	"FBgn0035207"	"CG9153"	chr3L	+	1313695	1314090	1313695	1313908	1313974	1314090	309	136,157,117	9,17,8	171,144,97	46,45,24	140	74	3.82145781685e-09	8.17324039196e-08	0.889,0.83,0.885	0.663,0.628,0.681	0.211
832	"FBgn0033387"	"CG8008"	chr2R	-	9160621	9160950	9160621	9160772	9160840	9160950	832	31,66,61	84,102,73	134,117,86	79,64,56	142	74	8.04566324675e-09	1.68637101652e-07	0.161,0.252,0.303	0.469,0.488,0.445	-0.229
1511	"FBgn0261673"	"nemy"	chr2R	-	12664984	12665799	12664984	12665232	12665699	12665799	1511	709,1074,877	19,19,14	648,631,564	54,29,31	541	74	8.49329651054e-09	1.7452891653e-07	0.836,0.885,0.895	0.621,0.749,0.713	0.178
273	"FBgn0058191"	"CG40191"	chr2R	+	1265342	1266349	1265342	1266052	1266191	1266349	273	357,500,463	77,79,76	741,535,643	68,50,32	213	74	9.56369816674e-09	1.92745301514e-07	0.617,0.687,0.679	0.791,0.788,0.875	-0.157
979	"FBgn0030049"	"Trf4-1"	chrX	+	8563152	8564375	8563152	8563547	8563659	8564375	979	75,89,55	7,4,7	42,60,31	23,20,17	186	74	1.07785561587e-08	2.13130695364e-07	0.81,0.898,0.758	0.421,0.544,0.42	0.36
1555	"FBgn0261550"	"CG42668"	chr3R	+	20309343	20310638	20309343	20309630	20309903	20310638	1555	414,563,440	106,125,94	483,527,358	60,41,20	347	74	1.11937673575e-08	2.17242003531e-07	0.454,0.49,0.5	0.632,0.733,0.792	-0.238
81	"FBgn0031313"	"CG5080"	chr2L	-	1162999	1163886	1162999	1163149	1163759	1163886	81	8,18,7	92,78,56	28,30,18	42,39,53	684	74	1.2010928252e-08	2.28862778329e-07	0.009,0.024,0.013	0.067,0.077,0.035	-0.044
1329	"FBgn0041605"	"cpx"	chr3R	+	4297487	4301541	4297487	4298585	4299789	4301541	1329	2,2,8	0,0,0	4,0,0	0,2,1	1278	74	1.94933478248e-08	3.64804080721e-07	1.0,1.0,1.0	1.0,0.0,0.0	0.667
676	"FBgn0266486"	"CG45085"	chr2R	-	9186669	9188265	9186669	9187134	9188119	9188265	676	1558,1961,1579	59,48,63	2711,2128,2450	27,34,38	1059	74	2.10958114311e-08	3.87866848768e-07	0.649,0.741,0.637	0.875,0.814,0.818	-0.16
415	"FBgn0028325"	"l(1)G0334"	chrX	+	4702324	4702892	4702324	4702591	4702823	4702892	415	47,62,38	170,264,159	119,89,80	190,164,171	306	74	2.54167003e-08	4.59253481283e-07	0.063,0.054,0.055	0.132,0.116,0.102	-0.059
895	"FBgn0027108"	"Inx2"	chrX	+	6998957	7004151	6998957	7000263	7002771	7004151	895	136,190,166	90,96,99	204,166,237	66,55,39	2582	74	2.797287324e-08	4.96874087382e-07	0.042,0.054,0.046	0.081,0.08,0.148	-0.056
1363	"FBgn0037261"	"CG9775"	chr3R	-	4638009	4638839	4638009	4638409	4638543	4638839	1363	71,120,90	355,458,397	167,156,232	400,383,502	208	74	7.87078682229e-08	1.37476409829e-06	0.066,0.085,0.075	0.129,0.127,0.141	-0.057
1152	"FBgn0031228"	"CG11455"	chr2L	+	155334	155784	155334	155429	155637	155784	1152	571,822,678	3,11,8	908,779,997	29,26,38	282	74	9.54194924185e-08	1.63933816483e-06	0.98,0.951,0.957	0.891,0.887,0.873	0.079
1033	"FBgn0031483"	"CG9641"	chr2L	-	2975150	2976862	2975150	2976554	2976818	2976862	1033	224,300,206	14,8,14	214,213,206	35,29,37	338	74	1.3643225516e-07	2.30614521625e-06	0.778,0.891,0.763	0.572,0.617,0.549	0.231
711	"FBgn0003638"	"su(w[a])"	chrX	+	1042259	1043421	1042259	1042432	1042802	1043421	711	53,78,52	0,1,0	102,50,38	6,4,6	444	74	1.54545009345e-07	2.57084396498e-06	1.0,0.929,1.0	0.739,0.676,0.514	0.333
1167	"FBgn0260486"	"Ziz"	chr2L	-	7472512	7473889	7472512	7473199	7473419	7473889	1167	149,218,154	30,46,35	336,286,390	27,12,40	294	74	1.89529932304e-07	3.10355264148e-06	0.556,0.544,0.526	0.758,0.857,0.71	-0.233
873	"FBgn0052626"	"AMPdeam"	chrX	-	13832903	13835149	13832903	13833031	13834814	13835149	873	70,134,68	46,63,46	214,184,157	51,50,39	1857	74	2.13907490609e-07	3.44884692551e-06	0.057,0.078,0.056	0.143,0.128,0.138	-0.073
1364	"FBgn0001222"	"Hsf"	chr2R	-	18131281	18131734	18131281	18131387	18131459	18131734	1364	80,96,92	126,163,108	175,165,161	132,115,129	146	74	2.70392785939e-07	4.29350969188e-06	0.243,0.23,0.302	0.402,0.421,0.387	-0.145
1216	"FBgn0036534"	"DCP2"	chr3L	-	15823246	15823989	15823246	15823755	15823814	15823989	1216	94,157,110	1,4,0	156,103,79	11,11,9	133	74	2.89020932298e-07	4.52080503057e-06	0.981,0.956,1.0	0.888,0.839,0.83	0.127
320	"FBgn0031285"	"CG3662"	chr2L	+	823636	824337	823636	824137	824190	824337	320	550,787,588	18,20,17	991,817,1136	60,54,82	127	74	2.94825010183e-07	4.54377368635e-06	0.947,0.958,0.953	0.906,0.898,0.89	0.055
1165	"FBgn0260486"	"Ziz"	chr2L	-	7472512	7473889	7472512	7473199	7473656	7473889	1165	457,746,549	12,9,16	780,706,845	2,3,5	531	74	3.93687611844e-07	5.97948720598e-06	0.841,0.92,0.827	0.982,0.97,0.959	-0.108
100	"FBgn0029914"	"CG4558"	chrX	+	6849769	6851884	6849769	6851052	6851299	6851884	100	17,7,6	40,33,14	15,33,18	12,19,15	321	74	5.68994560024e-07	8.51866141293e-06	0.089,0.047,0.09	0.224,0.286,0.217	-0.167
1127	"FBgn0051875"	"CG31875"	chr2L	-	10002527	10002736	10002527	10002617	10002675	10002736	1127	38,41,30	26,56,25	95,87,63	22,25,24	132	74	6.17297510663e-07	8.98510821076e-06	0.45,0.291,0.402	0.708,0.661,0.595	-0.274
754	"FBgn0030183"	"CG15309"	chrX	-	10206592	10208294	10206592	10207675	10207977	10208294	754	0,2,0	7,18,8	7,15,10	12,18,18	376	74	6.1719529465e-07	8.98510821076e-06	0.0,0.021,0.0	0.103,0.141,0.099	-0.107
1344	"FBgn0262057"	"Spn77Ba"	chr3L	+	20317189	20317788	20317189	20317416	20317478	20317788	1344	38,67,31	10,17,11	10,7,13	12,15,13	136	74	6.38196275382e-07	9.16205063836e-06	0.674,0.682,0.605	0.312,0.203,0.352	0.365
287	"FBgn0038738"	"CG4572"	chr3R	-	19862516	19864393	19862516	19864191	19864324	19864393	287	118,194,144	69,73,64	286,227,292	71,43,58	207	74	7.10683611405e-07	1.00648165507e-05	0.379,0.487,0.446	0.59,0.654,0.643	-0.192
894	"FBgn0011604"	"Iswi"	chr2R	+	12636670	12636990	12636670	12636737	12636843	12636990	894	30,56,28	40,39,30	119,86,79	41,25,32	180	74	8.9568320405e-07	1.25156799713e-05	0.236,0.371,0.277	0.544,0.586,0.504	-0.25
1342	"FBgn0026620"	"tacc"	chr3R	-	4734411	4735346	4734411	4734853	4735164	4735346	1342	2964,3789,3099	30,33,30	3712,3236,3402	12,10,15	385	74	9.38286970342e-07	1.29384834858e-05	0.95,0.957,0.952	0.983,0.984,0.978	-0.029
838	"FBgn0000541"	"E(bx)"	chr3L	-	239242	240667	239242	240116	240176	240667	838	276,390,195	35,47,39	252,257,223	84,64,71	134	74	1.13651239719e-06	1.54683765228e-05	0.813,0.821,0.734	0.624,0.689,0.634	0.14
204	"FBgn0034230"	"CG4853"	chr2R	+	17514216	17515529	17514216	17514416	17514579	17515529	204	31,39,21	118,197,128	71,78,55	163,133,161	237	74	1.23200083102e-06	1.65530368065e-05	0.076,0.058,0.049	0.12,0.155,0.096	-0.063
1347	"FBgn0035639"	"CG5537"	chr3L	+	5811385	5812228	5811385	5811979	5812064	5812228	1347	434,461,387	157,193,163	685,569,835	159,158,173	159	74	1.41477230464e-06	1.87681186742e-05	0.563,0.526,0.525	0.667,0.626,0.692	-0.124
963	"FBgn0019957"	"ND42"	chr3R	+	22027708	22029148	22027708	22027824	22028019	22029148	963	28,63,53	0,1,0	34,61,49	5,4,4	269	74	1.87589848266e-06	2.45742701228e-05	1.0,0.945,1.0	0.652,0.808,0.771	0.238
822	"FBgn0031883"	"Caper"	chr2L	+	7032720	7033018	7032720	7032839	7032903	7033018	822	133,198,169	37,98,51	191,161,180	162,140,117	138	74	1.90207510176e-06	2.46095642796e-05	0.658,0.52,0.64	0.387,0.381,0.452	0.199
494	"FBgn0003495"	"spz"	chr3R	-	27066607	27066884	27066607	27066665	27066728	27066884	494	678,921,775	65,93,48	542,477,505	16,24,22	137	74	2.66430636309e-06	3.40511349819e-05	0.849,0.842,0.897	0.948,0.915,0.925	-0.067
543	"FBgn0015324"	"Vha26"	chr3R	+	5591762	5592038	5591762	5591830	5591928	5592038	543	105,159,132	349,648,493	268,290,207	717,551,467	172	74	3.36946371693e-06	4.21281490535e-05	0.115,0.095,0.103	0.139,0.185,0.16	-0.057
774	"FBgn0010412"	"RpS19a"	chrX	+	16637893	16638303	16637893	16637927	16638232	16638303	774	2140,4116,2776	1280,2348,1535	4750,3382,4870	4046,2787,4261	379	74	3.37668370276e-06	4.21281490535e-05	0.246,0.255,0.261	0.186,0.192,0.182	0.067
1374	"FBgn0011272"	"RpL13"	chr2L	+	9967329	9967877	9967329	9967358	9967616	9967877	1374	977,2734,2080	262,815,467	4185,3124,4215	1770,1062,1809	332	74	3.98981649874e-06	4.91920904786e-05	0.454,0.428,0.498	0.345,0.396,0.342	0.099
1433	"FBgn0033913"	"CG8468"	chr2R	+	14219897	14220765	14219897	14220042	14220586	14220765	1433	475,610,404	12,12,10	232,245,207	17,17,13	618	74	4.72712815447e-06	5.76050035568e-05	0.826,0.859,0.829	0.62,0.633,0.656	0.202
63	"FBgn0016756"	"Ubp64E"	chr3L	+	5756496	5758148	5756496	5757121	5757175	5758148	63	138,177,131	59,61,57	195,227,148	46,43,22	128	74	5.86745117415e-06	7.06791819599e-05	0.575,0.627,0.571	0.71,0.753,0.795	-0.162
56	"FBgn0038294"	"Mf"	chr3R	-	15176363	15178489	15176363	15176433	15178279	15178489	56	273,306,250	609,918,676	805,709,695	1256,1166,1352	1920	74	6.22505241143e-06	7.41347150816e-05	0.017,0.013,0.014	0.024,0.023,0.019	-0.007
9	"FBgn0033429"	"CG12929"	chr2R	-	9586109	9586595	9586109	9586231	9586289	9586595	9	55,34,42	61,60,47	24,16,23	66,56,81	132	74	6.80319858304e-06	8.01095743261e-05	0.336,0.241,0.334	0.169,0.138,0.137	0.156
1064	"FBgn0003607"	"Su(var)205"	chr2L	-	8210729	8211122	8210729	8210861	8210978	8211122	1064	315,434,347	345,638,508	385,357,409	907,735,760	191	74	7.1644057299e-06	8.34255244993e-05	0.261,0.209,0.209	0.141,0.158,0.173	0.069
259	"FBgn0035107"	"mri"	chr3L	+	200173	201060	200173	200297	200389	201060	259	260,334,288	34,57,52	279,243,272	82,74,83	166	74	9.14758923753e-06	0.00010534806067	0.773,0.723,0.712	0.603,0.594,0.594	0.139
509	"FBgn0016696"	"Pitslre"	chr3L	+	20771527	20771864	20771527	20771608	20771667	20771864	509	95,115,79	4,11,4	134,123,112	22,26,25	133	74	9.32638339946e-06	0.000106239671768	0.93,0.853,0.917	0.772,0.725,0.714	0.163
893	"FBgn0011604"	"Iswi"	chr2R	+	12636670	12636990	12636670	12636781	12636843	12636990	893	27,49,24	7,7,1	97,77,71	1,3,0	136	74	9.44928585334e-06	0.000106482274992	0.677,0.792,0.929	0.981,0.933,1.0	-0.172
1277	"FBgn0031047"	"Rcd-1"	chrX	+	19638888	19639393	19638888	19639076	19639144	19639393	1277	158,200,153	31,25,22	287,177,255	17,11,16	142	74	1.04890337258e-05	0.000115710603628	0.726,0.807,0.784	0.898,0.893,0.893	-0.122
467	"FBgn0259726"	"CG42380"	chr2R	-	21669536	21669916	21669536	21669693	21669754	21669916	467	13,19,26	87,130,84	34,54,41	100,102,87	135	74	1.04296314881e-05	0.000115710603628	0.076,0.074,0.145	0.157,0.225,0.205	-0.097
1412	"FBgn0011672"	"Mvl"	chr3R	-	21058260	21060653	21058260	21058468	21060281	21060653	1412	95,134,94	83,91,66	168,162,142	64,60,61	1887	74	1.16072286029e-05	0.000125405933772	0.043,0.055,0.053	0.093,0.096,0.084	-0.041
1571	"FBgn0000017"	"Abl"	chr3L	-	16622369	16625274	16622369	16623288	16623636	16625274	1571	882,1107,788	38,41,45	677,629,645	60,54,52	422	74	1.14896214252e-05	0.000125405933772	0.803,0.826,0.754	0.664,0.671,0.685	0.121
1501	"FBgn0052582"	"CR32582"	chrX	+	15836281	15836674	15836281	15836397	15836524	15836674	1501	46,51,49	47,48,34	103,82,97	41,33,39	201	74	1.573144316e-05	0.000168230126854	0.265,0.281,0.347	0.48,0.478,0.478	-0.181
280	"FBgn0259740"	"CG42394"	chr3R	+	10851284	10851788	10851284	10851488	10851540	10851788	280	275,364,286	20,23,29	479,402,515	19,9,17	126	74	1.82154853007e-05	0.000192826551466	0.89,0.903,0.853	0.937,0.963,0.947	-0.067
312	"FBgn0033260"	"Cul4"	chr2R	-	8102259	8102906	8102259	8102544	8102607	8102906	312	215,257,226	38,49,34	393,303,347	32,33,23	137	74	1.88236923193e-05	0.000197272295506	0.753,0.739,0.782	0.869,0.832,0.891	-0.106
1082	"FBgn0027580"	"CG1516"	chr2R	-	9860369	9860759	9860369	9860452	9860524	9860759	1082	158,207,133	36,46,32	308,248,213	34,26,24	146	74	1.90307985528e-05	0.000197468087954	0.69,0.695,0.678	0.821,0.829,0.818	-0.135
135	"FBgn0005640"	"Eip63E"	chr3L	+	3515750	3516828	3515750	3515934	3516528	3516828	135	461,775,450	22,27,21	470,458,400	56,34,33	668	74	2.06685717907e-05	0.000212359443497	0.699,0.761,0.704	0.482,0.599,0.573	0.17
761	"FBgn0024983"	"CG4293"	chrX	-	529409	529849	529409	529530	529631	529849	761	28,31,27	21,29,15	19,18,20	53,35,35	175	74	2.12022618862e-05	0.000215727868512	0.361,0.311,0.432	0.132,0.179,0.195	0.199
559	"FBgn0260970"	"CG42593"	chrX	+	7935895	7937611	7935895	7936719	7936779	7937611	559	29,45,23	3,3,3	36,26,17	15,11,7	134	74	2.35522701788e-05	0.000237334414879	0.842,0.892,0.809	0.57,0.566,0.573	0.278
1524	"FBgn0052452"	"CG32452"	chr3L	+	22717727	22719745	22717727	22717888	22717974	22719745	1524	16,37,27	15,27,24	19,19,10	53,29,34	160	74	2.69217031093e-05	0.00026368172765	0.33,0.388,0.342	0.142,0.233,0.12	0.188
276	"FBgn0033166"	"Eaf"	chr2R	-	7406205	7407819	7406205	7407060	7407739	7407819	276	187,203,160	8,18,10	149,122,91	26,26,15	753	74	2.65970905011e-05	0.00026368172765	0.697,0.526,0.611	0.36,0.316,0.374	0.261
854	"FBgn0029161"	"slmo"	chr2L	-	6046653	6047934	6046653	6047780	6047899	6047934	854	131,186,107	8,16,11	108,101,102	19,28,21	193	74	2.67832382275e-05	0.00026368172765	0.863,0.817,0.789	0.685,0.58,0.651	0.184
