ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1454	"FBgn0037262"	"MED31"	chr3R	+	4641962	4642428	4641962	4642008	4642568	4642658	1454	101,183,136	0,2,1	171,179,207	11,14,12	148	74	1.61928317421e-08	1.45006808251e-06	1.0,0.979,0.986	0.886,0.865,0.896	0.106
502	"FBgn0013987"	"MAPk-Ak2"	chrX	-	5764068	5764203	5764093	5764203	5762100	5762681	502	267,406,258	355,563,383	263,229,239	683,553,569	98	74	2.97037331398e-08	2.53330409778e-06	0.362,0.353,0.337	0.225,0.238,0.241	0.116
2613	"FBgn0259978"	"vlc"	chr2R	+	5702111	5702293	5702111	5702187	5702866	5702947	2613	267,363,248	7,6,5	287,213,216	23,26,12	148	74	3.36453417349e-08	2.73903668396e-06	0.95,0.968,0.961	0.862,0.804,0.9	0.104
202	"FBgn0033382"	"Hydr1"	chr2R	+	9132479	9133046	9132479	9132767	9133598	9133770	202	35,43,35	15,23,9	19,13,17	29,35,26	148	74	8.64313814963e-08	6.73037409826e-06	0.538,0.483,0.66	0.247,0.157,0.246	0.344
2557	"FBgn0038947"	"Sar1"	chr3R	+	22356684	22356798	22356684	22356749	22357530	22357671	2557	10,37,32	59,110,82	10,10,17	137,101,157	122	74	1.3277691302e-07	9.90847713412e-06	0.093,0.169,0.191	0.042,0.057,0.062	0.097
462	"FBgn0039136"	"CG5902"	chr3R	+	23986641	23986946	23986641	23986715	23987031	23987210	462	32,58,39	111,139,104	47,41,45	345,243,273	148	74	1.87975273125e-07	1.33285808308e-05	0.126,0.173,0.158	0.064,0.078,0.076	0.08
987	"FBgn0004919"	"gol"	chr2R	-	25074036	25075338	25075241	25075338	25073277	25073589	987	124,146,115	2,2,3	162,128,147	15,9,20	148	74	1.93491402345e-07	1.33285808308e-05	0.969,0.973,0.95	0.844,0.877,0.786	0.128
2068	"FBgn0266084"	"Fhos"	chr3L	+	8796999	8797821	8796999	8797226	8798120	8798719	2068	11,20,22	58,73,43	91,79,87	89,94,121	148	74	2.0980927784e-07	1.39173487634e-05	0.087,0.12,0.204	0.338,0.296,0.264	-0.162
140	"FBgn0033226"	"CG1882"	chr2R	+	7812503	7812992	7812503	7812691	7813280	7814745	140	348,407,338	7,5,5	537,427,466	20,29,29	148	74	2.27898335758e-07	1.45773542622e-05	0.961,0.976,0.971	0.931,0.88,0.889	0.069
1849	"FBgn0037120"	"CG11247"	chr3L	-	21728286	21728673	21728450	21728673	21726162	21726937	1849	155,189,184	10,12,5	177,151,138	31,22,22	148	74	5.12924972274e-07	3.16775388049e-05	0.886,0.887,0.948	0.741,0.774,0.758	0.149
1912	"FBgn0039467"	"CG14253"	chr3R	+	26980517	26981101	26980517	26980702	26983962	26984217	1912	248,346,252	3,6,6	292,203,218	29,17,6	148	74	6.66155816398e-07	3.9769502239e-05	0.976,0.966,0.955	0.834,0.857,0.948	0.086
2609	"FBgn0259978"	"vlc"	chr2R	+	5702111	5702388	5702111	5702187	5702866	5702947	2609	111,196,136	7,6,5	162,136,111	23,26,12	148	74	7.79154118447e-07	4.50150008432e-05	0.888,0.942,0.932	0.779,0.723,0.822	0.146
693	"FBgn0028697"	"RpL15"	chr3L	+	27267254	27267523	27267254	27267455	27267591	27267918	693	105,170,116	18,53,40	306,229,275	34,21,26	141	74	8.66425437396e-07	4.84927486993e-05	0.754,0.627,0.603	0.825,0.851,0.847	-0.18
2384	"FBgn0000083"	"AnxB9"	chr3R	+	21065240	21065401	21065240	21065285	21067445	21067499	2384	252,287,266	187,357,280	277,175,208	411,374,419	148	74	1.33022975757e-06	7.21951968427e-05	0.403,0.287,0.322	0.252,0.19,0.199	0.124
2208	"FBgn0020309"	"crol"	chr2L	-	11802286	11803674	11802904	11803674	11800154	11800322	2208	226,270,184	24,23,18	261,204,161	49,45,44	148	74	1.44931748691e-06	7.63449299722e-05	0.825,0.854,0.836	0.727,0.694,0.647	0.149
758	"FBgn0000464"	"Lar"	chr2L	+	19701749	19702034	19701749	19702025	19714888	19714989	758	10,6,9	0,0,0	8,10,2	4,4,1	82	74	1.69646332571e-06	8.68104518956e-05	1.0,1.0,1.0	0.643,0.693,0.643	0.34
150	"FBgn0020279"	"lig"	chr2R	+	8073973	8074500	8073973	8074404	8075472	8075607	150	1334,1278,1038	11,9,10	1022,852,833	24,21,20	148	74	1.85474591785e-06	9.2273609413e-05	0.984,0.986,0.981	0.955,0.953,0.954	0.03
1364	"FBgn0260722"	"CR42549"	chr3R	-	9551570	9551748	9551700	9551748	9548103	9549810	1364	3,2,3	0,1,0	3,1,0	2,2,2	148	74	1.91533799021e-06	9.27127119045e-05	1.0,0.5,1.0	0.429,0.2,0.0	0.624
1447	"FBgn0028487"	"f-cup"	chr3R	-	13696436	13696768	13696443	13696768	13696202	13696346	1447	0,0,1	1,1,0	2,0,1	0,1,0	80	74	2.28029936411e-06	0.000105410893426	0.0,0.0,1.0	1.0,0.0,1.0	-0.333
1448	"FBgn0028487"	"f-cup"	chr3R	-	13696438	13696768	13696443	13696768	13696202	13696346	1448	0,0,1	1,1,0	2,0,1	0,1,0	78	74	2.29537958885e-06	0.000105410893426	0.0,0.0,1.0	1.0,0.0,1.0	-0.333
1317	"FBgn0010412"	"RpS19a"	chrX	+	16637893	16637949	16637893	16637927	16638232	16638303	1317	51,64,48	1280,2348,1535	53,47,88	4046,2787,4261	95	74	4.72642507077e-06	0.00020646408053	0.03,0.021,0.024	0.01,0.013,0.016	0.012
142	"FBgn0033226"	"CG1882"	chr2R	+	7812503	7812732	7812503	7812691	7813280	7814745	142	136,164,148	7,5,5	257,181,221	20,29,29	114	74	4.63330914946e-06	0.00020646408053	0.927,0.955,0.951	0.893,0.802,0.832	0.102
1488	"FBgn0053558"	"mim"	chr2R	-	6927389	6928836	6928508	6928836	6926669	6926821	1488	2,8,9	83,88,78	20,13,17	79,46,63	148	74	4.85015400586e-06	0.000206824424393	0.012,0.043,0.055	0.112,0.124,0.119	-0.082
1154	"FBgn0264357"	"SNF4Agamma"	chr3R	+	21199180	21199763	21199180	21199331	21200759	21201408	1154	7,1,4	0,4,1	1,0,0	5,2,5	148	74	5.7376028364e-06	0.000238977829767	1.0,0.111,0.667	0.091,0.0,0.0	0.562
963	"FBgn0265177"	"CG44242"	chr2R	+	16196383	16196602	16196383	16196572	16196691	16196928	963	163,218,199	99,110,100	201,158,202	174,149,192	103	74	1.10157091487e-05	0.000448389433757	0.542,0.587,0.588	0.454,0.432,0.43	0.134
1062	"FBgn0003423"	"slgA"	chrX	+	21374311	21374821	21374311	21374740	21376119	21376666	1062	1,0,0	8,24,9	5,6,3	14,18,9	148	74	1.39989145935e-05	0.000557156800821	0.059,0.0,0.0	0.152,0.143,0.143	-0.126
2334	"FBgn0027932"	"Akap200"	chr2L	+	8427614	8429462	8427614	8428067	8430280	8430977	2334	675,813,660	1014,1327,1002	621,565,612	1310,1301,1519	148	74	1.65462480733e-05	0.000644224571723	0.25,0.234,0.248	0.192,0.178,0.168	0.065
160	"FBgn0011764"	"Dsp1"	chrX	+	16333611	16334239	16333611	16333643	16334300	16334413	160	19,41,28	9,11,12	20,21,17	34,20,21	148	74	1.80475032231e-05	0.000687725069629	0.514,0.651,0.538	0.227,0.344,0.288	0.281
1417	"FBgn0000541"	"E(bx)"	chr3L	-	246427	246912	246885	246912	245927	246323	1417	8,13,15	0,1,0	12,19,6	3,2,3	148	74	2.9601991413e-05	0.0011045243046	1.0,0.867,1.0	0.667,0.826,0.5	0.291
2018	"FBgn0087008"	"e(y)3"	chrX	-	19636851	19638369	19637372	19638369	19634133	19636469	2018	3,1,2	1,0,0	1,2,1	1,2,1	148	74	3.04244426433e-05	0.00111204442396	0.6,1.0,1.0	0.333,0.333,0.333	0.534
2399	"FBgn0039507"	"mrt"	chr3R	-	27280576	27280711	27280669	27280711	27279177	27280042	2399	1,3,3	4,3,1	1,2,4	1,0,0	148	74	3.32411053516e-05	0.00117339647007	0.111,0.333,0.6	0.333,1.0,1.0	-0.43
2606	"FBgn0259978"	"vlc"	chr2R	+	5702111	5702216	5702111	5702187	5702866	5702947	2606	49,108,64	7,6,5	88,84,67	23,26,12	102	74	3.34132998177e-05	0.00117339647007	0.835,0.929,0.903	0.735,0.701,0.802	0.143
1942	"FBgn0260486"	"Ziz"	chr2L	-	7473419	7473889	7473656	7473889	7472512	7473199	1942	125,188,134	12,9,16	149,130,163	2,3,5	148	74	4.09561672694e-05	0.00141062491499	0.839,0.913,0.807	0.974,0.956,0.942	-0.104
1359	"FBgn0000579"	"Eno"	chr2L	-	1728302	1728463	1728361	1728463	1728053	1728232	1359	33,47,40	1,1,1	21,19,21	5,4,3	132	74	4.70014722364e-05	0.0015882950335	0.949,0.963,0.957	0.702,0.727,0.797	0.214
708	"FBgn0051716"	"Cnot4"	chr2L	+	10399594	10399712	10399594	10399688	10399767	10400679	708	70,83,70	58,53,55	144,121,79	49,41,38	97	74	4.84271447498e-05	0.00160616696754	0.479,0.544,0.493	0.692,0.692,0.613	-0.16
617	"FBgn0035397"	"CG11486"	chr3L	+	3071132	3071297	3071132	3071189	3073080	3073478	617	9,5,2	15,32,19	0,2,0	31,20,14	148	74	5.18109999147e-05	0.00168715456086	0.231,0.072,0.05	0.0,0.048,0.0	0.102
2477	"FBgn0011766"	"E2f1"	chr3R	-	21632132	21633073	21632923	21633073	21626023	21626850	2477	155,202,147	2,10,8	179,155,109	18,18,14	148	74	5.86031236379e-05	0.00187425347206	0.975,0.91,0.902	0.833,0.812,0.796	0.115
1397	"FBgn0010397"	"LamC"	chr2R	-	14571376	14572182	14571459	14572182	14570809	14571311	1397	2,5,2	3,6,8	0,0,1	13,5,7	148	74	6.88851038149e-05	0.0021644424725	0.25,0.294,0.111	0.0,0.0,0.067	0.196
713	"FBgn0033960"	"CG10151"	chr2R	-	14753950	14755590	14753986	14755590	14753336	14753890	713	1,3,3	0,0,2	2,0,1	1,2,2	109	74	7.31166201127e-05	0.00225779080382	1.0,1.0,0.505	0.576,0.0,0.253	0.559
1913	"FBgn0039467"	"CG14253"	chr3R	+	26980517	26980888	26980517	26980702	26981513	26981751	1913	243,338,246	70,95,73	279,199,197	137,109,79	148	74	7.74958482153e-05	0.00233330351782	0.634,0.64,0.628	0.505,0.477,0.555	0.122
2261	"FBgn0036398"	"upSET"	chr3L	+	14002126	14002379	14002126	14002301	14003192	14003415	2261	1,2,0	19,17,14	6,6,4	25,12,7	148	74	7.81676220376e-05	0.00233330351782	0.026,0.056,0.0	0.107,0.2,0.222	-0.149
59	"FBgn0030478"	"CG1640"	chrX	+	13370994	13371367	13370994	13371261	13373862	13374103	59	7,14,17	43,39,37	33,20,23	28,28,29	148	74	8.31001118865e-05	0.00243987377686	0.075,0.152,0.187	0.371,0.263,0.284	-0.168
1941	"FBgn0260486"	"Ziz"	chr2L	-	7473297	7473889	7473656	7473889	7472512	7473199	1941	125,202,139	12,9,16	142,129,161	2,3,5	148	74	8.84148647623e-05	0.00255404875467	0.839,0.918,0.813	0.973,0.956,0.942	-0.1
2006	"FBgn0034504"	"CG8929"	chr2R	+	20327269	20328134	20327269	20327393	20328326	20329021	2006	120,163,89	54,64,49	133,97,80	92,84,75	148	74	0.000102686001762	0.00291921633581	0.526,0.56,0.476	0.42,0.366,0.348	0.143
1757	"FBgn0022382"	"Pka-R2"	chr2R	-	10025828	10026042	10025849	10026042	10024050	10024202	1757	2,11,11	13,17,18	30,28,24	16,18,11	94	74	0.000120556248142	0.0033736912566	0.108,0.337,0.325	0.596,0.55,0.632	-0.336
2174	"FBgn0040660"	"CG13551"	chr2R	-	23383319	23383424	23383364	23383424	23383047	23383122	2174	38,24,32	145,250,185	31,26,32	393,310,382	118	74	0.000123266061003	0.00339645408087	0.141,0.057,0.098	0.047,0.05,0.05	0.05
44	"FBgn0037094"	"CG7611"	chr3L	+	21523185	21523627	21523185	21523229	21524721	21525716	44	21,35,23	4,13,3	14,8,14	9,18,13	148	74	0.000139876638103	0.0037957433158	0.724,0.574,0.793	0.438,0.182,0.35	0.374
1725	"FBgn0015218"	"eIF-4E"	chr3L	-	9402209	9402460	9402279	9402460	9401039	9401606	1725	97,109,67	157,211,169	132,107,110	167,134,118	143	74	0.000149894994778	0.00394796964187	0.242,0.211,0.17	0.29,0.292,0.325	-0.095
2306	"FBgn0040297"	"Nhe2"	chr2L	+	21124439	21124614	21124439	21124521	21125346	21125439	2306	4,8,2	17,23,24	10,12,10	12,14,11	148	74	0.000149309149668	0.00394796964187	0.105,0.148,0.04	0.294,0.3,0.313	-0.205
2207	"FBgn0020309"	"crol"	chr2L	-	11802370	11803674	11802904	11803674	11800154	11800322	2207	137,205,138	24,23,18	194,184,144	49,45,44	148	74	0.000154671454192	0.00395737963511	0.741,0.817,0.793	0.664,0.672,0.621	0.131
424	"FBgn0036505"	"CG7945"	chr3L	-	15523511	15524137	15523832	15524137	15522559	15522580	424	52,52,50	4,8,11	74,72,88	38,29,30	148	74	0.000153193012782	0.00395737963511	0.867,0.765,0.694	0.493,0.554,0.595	0.228
2600	"FBgn0261387"	"CG17528"	chr2R	-	4823904	4824319	4824110	4824319	4818208	4819229	2600	43,58,51	0,0,1	87,57,62	9,1,2	148	74	0.000157575849519	0.00397490628857	1.0,1.0,0.962	0.829,0.966,0.939	0.076
2419	"FBgn0086768"	"Pcmt"	chr3R	-	5553225	5553675	5553270	5553675	5552822	5553045	2419	17,18,25	121,145,104	50,46,67	159,151,213	118	74	0.000205821913783	0.00511982010535	0.081,0.072,0.131	0.165,0.16,0.165	-0.069
1080	"FBgn0036974"	"eRF1"	chr3L	+	20348354	20348650	20348354	20348408	20348941	20349206	1080	24,67,34	6,15,10	25,20,19	21,9,23	148	74	0.000220021178941	0.00532510718221	0.667,0.691,0.63	0.373,0.526,0.292	0.266
2379	"FBgn0035432"	"ZnT63C"	chr3L	+	3303707	3304021	3303707	3303852	3304601	3304665	2379	34,46,34	288,285,222	27,12,12	297,186,217	148	74	0.000219655172217	0.00532510718221	0.056,0.075,0.071	0.043,0.031,0.027	0.034
1915	"FBgn0026257"	"cav"	chr3R	+	24221102	24221753	24221102	24221626	24222342	24222474	1915	2,2,0	0,2,2	2,1,8	0,0,0	148	74	0.000230975193207	0.00551568761378	1.0,0.333,0.0	1.0,1.0,1.0	-0.556
544	"FBgn0035422"	"RpL28"	chr3L	-	3222787	3222958	3222847	3222958	3221881	3221981	544	101,165,132	8,7,12	89,93,139	27,12,20	133	74	0.000235338536296	0.0055459384014	0.875,0.929,0.86	0.647,0.812,0.795	0.137
99	"FBgn0085442"	"NKAIN"	chr2R	+	24881569	24881682	24881569	24881626	24882630	24883019	99	6,9,6	75,117,62	4,2,0	121,122,85	129	74	0.000248302363898	0.00577544849015	0.044,0.042,0.053	0.019,0.009,0.0	0.037
1402	"FBgn0033015"	"d4"	chr2R	+	5294796	5295063	5294796	5295057	5295115	5295965	1402	56,120,69	36,67,39	153,145,142	60,34,44	79	74	0.000253685364656	0.00582500625768	0.593,0.627,0.624	0.705,0.8,0.751	-0.137
1416	"FBgn0000541"	"E(bx)"	chr3L	-	246382	246912	246885	246912	245927	246323	1416	31,50,27	0,1,0	36,32,15	3,2,3	148	74	0.000262122587814	0.00594255132626	1.0,0.962,1.0	0.857,0.889,0.714	0.167
1631	"FBgn0004435"	"Galphaq"	chr2R	+	12612739	12612884	12612739	12612851	12615906	12616414	1631	64,90,53	30,38,25	105,85,71	100,70,51	106	74	0.000283167644111	0.00623624650217	0.598,0.623,0.597	0.423,0.459,0.493	0.148
20	"FBgn0086251"	"del"	chr2L	-	21146939	21148136	21146948	21148136	21145136	21146885	20	63,74,73	41,37,38	127,91,118	32,30,34	82	74	0.000283456187794	0.00623624650217	0.581,0.643,0.634	0.782,0.732,0.758	-0.138
817	"FBgn0037341"	"CG12746"	chr3R	+	5564864	5565024	5564864	5564982	5566087	5566398	817	12,14,13	6,11,4	41,36,19	4,4,3	115	74	0.00028552329044	0.00623624650217	0.563,0.45,0.677	0.868,0.853,0.803	-0.278
1414	"FBgn0000541"	"E(bx)"	chr3L	-	246794	246912	246885	246912	245927	246323	1414	15,12,12	0,1,0	23,23,11	3,2,3	148	74	0.000302575267944	0.00652906391431	1.0,0.857,1.0	0.793,0.852,0.647	0.188
1007	"FBgn0029002"	"miple2"	chr3L	+	274594	274813	274594	274807	274866	275018	1007	27,50,35	391,527,433	76,79,111	666,559,721	79	74	0.000309388250491	0.00654778275052	0.061,0.082,0.07	0.097,0.117,0.126	-0.042
2518	"FBgn0030693"	"CG8974"	chrX	-	15795809	15796028	15795892	15796028	15794496	15795101	2518	45,85,51	20,27,23	40,52,56	47,41,38	148	74	0.000310754625234	0.00654778275052	0.529,0.612,0.526	0.299,0.388,0.424	0.185
1860	"FBgn0030719"	"eIF5"	chrX	-	15991750	15991974	15991892	15991974	15991082	15991382	1860	195,296,216	22,33,31	246,180,162	54,42,35	148	74	0.000318207668039	0.00662685969137	0.816,0.818,0.777	0.695,0.682,0.698	0.112
2155	"FBgn0261238"	"Alh"	chr3R	-	7096384	7096820	7096515	7096820	7095579	7095843	2155	2,6,0	0,0,1	1,2,1	2,1,1	148	74	0.000328847342923	0.00676971943879	1.0,1.0,0.0	0.2,0.5,0.333	0.322
2576	"FBgn0262125"	"Sec23"	chr3R	+	5649064	5649237	5649064	5649150	5649358	5649660	2576	368,470,375	4,1,0	623,511,463	12,5,11	148	74	0.000352751569446	0.00711077782147	0.979,0.996,1.0	0.963,0.981,0.955	0.025
965	"FBgn0002579"	"RpL36"	chrX	-	629290	629416	629327	629416	628750	628878	965	91,144,91	428,588,428	75,68,109	625,441,671	110	74	0.000353355235126	0.00711077782147	0.125,0.141,0.125	0.075,0.094,0.099	0.041
388	"FBgn0267572"	"CR45912"	chr3L	-	18864905	18866107	18865257	18866107	18858689	18864568	388	6,9,9	25,19,21	13,11,7	7,5,8	148	74	0.000396773972983	0.00789580206236	0.107,0.191,0.176	0.481,0.524,0.304	-0.278
2493	"FBgn0261673"	"nemy"	chr2R	-	12665699	12665799	12665744	12665799	12664984	12665232	2493	73,102,74	30,45,29	133,106,87	99,71,72	118	74	0.000403893992692	0.00794916638364	0.604,0.587,0.615	0.457,0.484,0.431	0.145
1711	"FBgn0262976"	"lawc"	chrX	-	8408864	8410098	8409402	8410098	8408518	8408778	1711	0,0,1	1,2,0	4,4,10	3,4,1	148	74	0.000415071501885	0.00808035934648	0.0,0.0,1.0	0.4,0.333,0.833	-0.189
672	"FBgn0041775"	"tral"	chr3L	+	12518023	12518254	12518023	12518224	12518437	12518667	672	459,554,383	58,67,32	517,434,488	92,89,75	103	74	0.000485446273964	0.00934875566311	0.85,0.856,0.896	0.801,0.778,0.824	0.066
1285	"FBgn0019947"	"Psn"	chr3L	+	20434086	20434302	20434086	20434245	20434547	20434712	1285	591,767,647	66,85,80	663,634,733	130,106,120	130	74	0.000504517097453	0.0095051753307	0.836,0.837,0.822	0.744,0.773,0.777	0.067
1861	"FBgn0030719"	"eIF5"	chrX	-	15991821	15991974	15991892	15991974	15991082	15991382	1861	255,416,317	22,33,31	357,250,239	54,42,35	144	74	0.000500243843616	0.0095051753307	0.856,0.866,0.84	0.773,0.754,0.778	0.086
920	"FBgn0029971"	"CG18624"	chrX	-	7893587	7893798	7893749	7893798	7893052	7893490	920	41,62,36	115,186,165	38,23,35	201,177,194	148	74	0.000509490134979	0.0095051753307	0.151,0.143,0.098	0.086,0.061,0.083	0.054
415	"FBgn0004867"	"RpS2"	chr2L	-	9897211	9897521	9897472	9897521	9896264	9897131	415	27,68,44	1106,1885,1325	45,44,26	3031,2541,2967	148	74	0.000530476397132	0.00979467244601	0.012,0.018,0.016	0.007,0.009,0.004	0.009
2658	"FBgn0039349"	"Ssadh"	chr3R	-	25626731	25626924	25626742	25626924	25626343	25626663	2658	49,41,47	0,0,1	63,71,69	4,4,5	84	74	0.000557384954202	0.0101864944181	1.0,1.0,0.976	0.933,0.94,0.924	0.06
1111	"FBgn0032197"	"CG5694"	chr2L	-	10231282	10231692	10231538	10231692	10229704	10229955	1111	58,100,74	8,16,9	107,67,55	33,17,27	148	74	0.000568088085709	0.0102772299142	0.784,0.758,0.804	0.618,0.663,0.505	0.187
108	"FBgn0032243"	"Klp31E"	chr2L	+	10414016	10414141	10414016	10414121	10414593	10414657	108	4,7,4	1,0,0	19,6,10	4,2,2	93	74	0.000622314479471	0.0111456523273	0.761,1.0,1.0	0.791,0.705,0.799	0.155
1944	"FBgn0259214"	"PMCA"	chr4	-	358549	358657	358631	358657	355309	355481	1944	165,226,168	5,11,3	274,194,191	14,20,19	148	74	0.000675240756891	0.0119738237187	0.943,0.911,0.966	0.907,0.829,0.834	0.083
161	"FBgn0011764"	"Dsp1"	chrX	+	16333611	16333763	16333611	16333643	16334300	16334413	161	5,16,13	9,11,12	9,9,4	34,20,21	148	74	0.0007482947372	0.0131391752385	0.217,0.421,0.351	0.117,0.184,0.087	0.2
469	"FBgn0021979"	"l(2)k09913"	chr2R	+	23067631	23067841	23067631	23067838	23067946	23068128	469	172,199,178	16,15,15	189,205,208	11,1,9	76	74	0.000757047642139	0.0131638090007	0.913,0.928,0.92	0.944,0.995,0.957	-0.045
404	"FBgn0034797"	"nahoda"	chr2R	+	22896173	22896864	22896173	22896396	22904071	22904473	404	7,6,4	0,0,2	4,3,8	2,4,2	148	74	0.000770081685281	0.0132616951763	1.0,1.0,0.5	0.5,0.273,0.667	0.353
638	"FBgn0037098"	"Wnk"	chr3L	-	21554380	21554928	21554553	21554928	21554024	21554180	638	8,14,12	20,18,18	7,2,4	25,35,11	148	74	0.000848310724004	0.0144697572066	0.167,0.28,0.25	0.123,0.028,0.154	0.131
2103	"FBgn0259224"	"CG42324"	chr3L	+	3504887	3505092	3504887	3505086	3506074	3507207	2103	12,5,8	0,3,2	12,9,8	17,8,6	79	74	0.000948490391913	0.0159528465532	1.0,0.61,0.789	0.398,0.513,0.555	0.311
2378	"FBgn0035432"	"ZnT63C"	chr3L	+	3303707	3304273	3303707	3303852	3304601	3304665	2378	29,42,29	288,285,222	25,12,10	297,186,217	148	74	0.000953073468005	0.0159528465532	0.048,0.069,0.061	0.04,0.031,0.023	0.028
