ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1414	"FBgn0027932"	"Akap200"	chr2L	+	8427614	8429462	8427614	8428067	8428319	8429462	1414	485,645,489	469,596,444	294,271,292	536,518,554	148	74	1.23134835661e-12	5.84330765591e-11	0.341,0.351,0.355	0.215,0.207,0.209	0.139
43	"FBgn0039302"	"Nup358"	chr3R	+	25256354	25257057	25256354	25256855	25256924	25257057	43	556,706,526	7,9,7	616,548,530	34,26,39	142	74	3.88711285382e-12	1.76441122582e-10	0.976,0.976,0.975	0.904,0.917,0.876	0.077
192	"FBgn0016975"	"stnB"	chrX	-	22990167	22991790	22990167	22990774	22990837	22991790	192	198,272,231	17,34,25	188,172,147	53,59,53	136	74	2.50077736297e-11	1.08783815289e-09	0.864,0.813,0.834	0.659,0.613,0.601	0.213
438	"FBgn0039644"	"CG11897"	chr3R	+	29158121	29158690	29158121	29158347	29158498	29158690	438	18,49,31	81,101,92	177,168,116	163,178,118	148	74	3.30635518964e-11	1.38073392719e-09	0.1,0.195,0.144	0.352,0.321,0.33	-0.188
757	"FBgn0031897"	"CG13784"	chr2L	-	7218908	7220033	7218908	7219130	7219859	7220033	757	95,137,97	8,13,7	120,79,84	38,33,32	148	74	4.18179935124e-11	1.67915327796e-09	0.856,0.84,0.874	0.612,0.545,0.568	0.282
1556	"FBgn0261550"	"CG42668"	chr3R	+	20309343	20310638	20309343	20309666	20309903	20310638	1556	209,281,239	23,25,24	259,271,161	7,4,1	148	74	7.05717706495e-11	2.72877513178e-09	0.82,0.849,0.833	0.949,0.971,0.988	-0.135
703	"FBgn0250823"	"gish"	chr3R	+	16274151	16275169	16274151	16274875	16274953	16275169	703	385,556,408	4,12,12	301,344,258	26,32,20	148	74	1.09486864019e-10	4.08229592985e-09	0.98,0.959,0.944	0.853,0.843,0.866	0.107
1272	"FBgn0043458"	"CG12084"	chr3L	-	1491983	1492463	1491983	1492229	1492313	1492463	1272	105,129,71	109,121,83	173,164,190	85,67,64	148	74	1.39500966334e-10	5.02203478802e-09	0.325,0.348,0.3	0.504,0.55,0.597	-0.226
565	"FBgn0037890"	"CG17734"	chr3R	-	11242207	11243013	11242207	11242563	11242823	11243013	565	103,130,104	348,440,343	183,216,220	294,318,395	148	74	1.73735581477e-10	6.0459982354e-09	0.129,0.129,0.132	0.237,0.254,0.218	-0.106
1039	"FBgn0015000"	"betaggt-I"	chr2L	+	4946906	4948324	4946906	4947734	4947825	4948324	1039	318,387,277	65,72,63	444,388,397	38,33,26	148	74	2.27538876629e-10	7.66292216776e-09	0.71,0.729,0.687	0.854,0.855,0.884	-0.156
858	"FBgn0015521"	"RpS21"	chr2L	+	2856376	2856705	2856376	2856568	2856630	2856705	858	6689,7504,6062	181,217,142	5128,4462,5984	273,224,277	135	74	2.43023379198e-10	7.92863774633e-09	0.953,0.95,0.959	0.911,0.916,0.922	0.038
793	"FBgn0040513"	"kappaB-Ras"	chr2R	-	7443823	7445517	7443823	7444285	7444348	7445517	793	14,25,22	2,2,1	8,9,8	7,13,10	136	74	7.13017533904e-10	2.25572819817e-08	0.792,0.872,0.923	0.383,0.274,0.303	0.542
979	"FBgn0030049"	"Trf4-1"	chrX	+	8563152	8564375	8563152	8563547	8563659	8564375	979	65,77,47	7,4,7	31,44,26	23,20,17	148	74	7.56673945723e-10	2.32343411569e-08	0.823,0.906,0.77	0.403,0.524,0.433	0.38
787	"FBgn0260742"	"CG12213"	chr3R	-	11965544	11966739	11965544	11966286	11966454	11966739	787	42,51,32	84,122,93	103,103,106	90,76,118	148	74	9.19921139264e-10	2.74399334112e-08	0.2,0.173,0.147	0.364,0.404,0.31	-0.186
1335	"FBgn0015756"	"RpL9"	chr2L	-	11004005	11004153	11004005	11004055	11004128	11004153	1335	52,111,64	269,313,201	212,162,239	285,268,486	146	74	1.13225195886e-09	3.28353068069e-08	0.089,0.152,0.139	0.274,0.235,0.2	-0.11
522	"FBgn0036212"	"CG11597"	chr3L	-	11820337	11822092	11820337	11821719	11821833	11822092	522	4,7,9	0,0,0	6,2,1	3,1,4	148	74	1.39533529175e-09	3.93710822861e-08	1.0,1.0,1.0	0.5,0.5,0.111	0.63
754	"FBgn0030183"	"CG15309"	chrX	-	10206592	10208294	10206592	10207675	10207977	10208294	754	0,0,0	7,18,8	7,14,8	12,18,18	148	74	2.41497388753e-09	6.63482299627e-08	0.0,0.0,0.0	0.226,0.28,0.182	-0.229
309	"FBgn0035207"	"CG9153"	chr3L	+	1313695	1314090	1313695	1313908	1313974	1314090	309	136,157,117	9,17,8	171,144,97	46,45,24	139	74	3.81722708998e-09	1.0218423287e-07	0.889,0.831,0.886	0.664,0.63,0.683	0.21
1512	"FBgn0261673"	"nemy"	chr2R	-	12664984	12665799	12664984	12665232	12665744	12665799	1512	159,234,166	30,45,29	206,185,126	99,71,72	148	74	4.90444551637e-09	1.28006027977e-07	0.726,0.722,0.741	0.51,0.566,0.467	0.215
1158	"FBgn0035333"	"CG1317"	chr3L	-	2368013	2370048	2368013	2368425	2368629	2370048	1158	86,113,103	93,118,105	207,126,160	84,71,72	148	74	7.23028181771e-09	1.84107663846e-07	0.316,0.324,0.329	0.552,0.47,0.526	-0.193
832	"FBgn0033387"	"CG8008"	chr2R	-	9160621	9160950	9160621	9160772	9160840	9160950	832	31,66,61	84,102,73	134,117,86	79,64,56	141	74	8.40565705928e-09	2.08940618331e-07	0.162,0.254,0.305	0.471,0.49,0.446	-0.229
1152	"FBgn0031228"	"CG11455"	chr2L	+	155334	155784	155334	155429	155637	155784	1152	448,685,568	3,11,8	686,574,760	29,26,38	148	74	1.09171834906e-08	2.65059059632e-07	0.987,0.969,0.973	0.922,0.917,0.909	0.06
415	"FBgn0028325"	"l(1)G0334"	chrX	+	4702324	4702892	4702324	4702591	4702823	4702892	415	41,57,35	170,264,159	111,83,74	190,164,171	148	74	1.5238408424e-08	3.61565872606e-07	0.108,0.097,0.099	0.226,0.202,0.178	-0.101
660	"FBgn0032036"	"CG13384"	chr2L	+	8384699	8385097	8384699	8384895	8384996	8385097	660	105,149,111	288,429,294	253,168,203	361,267,293	148	74	4.49036413608e-08	1.04176447957e-06	0.154,0.148,0.159	0.259,0.239,0.257	-0.098
1555	"FBgn0261550"	"CG42668"	chr3R	+	20309343	20310638	20309343	20309630	20309903	20310638	1555	269,364,308	106,125,94	292,308,196	60,41,20	148	74	7.37038975407e-08	1.67275802245e-06	0.559,0.593,0.621	0.709,0.79,0.831	-0.186
511	"FBgn0036518"	"RhoGAP71E"	chr3L	+	15601634	15603119	15601634	15602515	15602664	15603119	511	104,179,115	39,50,57	171,128,122	18,14,20	148	74	7.62933126675e-08	1.6946854984e-06	0.571,0.642,0.502	0.826,0.821,0.753	-0.228
1511	"FBgn0261673"	"nemy"	chr2R	-	12664984	12665799	12664984	12665232	12665699	12665799	1511	168,270,212	19,19,14	171,174,118	54,29,31	148	74	8.28350293913e-08	1.80166188926e-06	0.816,0.877,0.883	0.613,0.75,0.656	0.186
1165	"FBgn0260486"	"Ziz"	chr2L	-	7472512	7473889	7472512	7473199	7473656	7473889	1165	117,180,119	12,9,16	205,185,238	2,3,5	148	74	1.01985664247e-07	2.17291905049e-06	0.83,0.909,0.788	0.981,0.969,0.96	-0.128
1342	"FBgn0026620"	"tacc"	chr3R	-	4734411	4735346	4734411	4734853	4735164	4735346	1342	888,1221,985	30,33,30	1236,1126,1148	12,10,15	148	74	1.38871292799e-07	2.89963259364e-06	0.937,0.949,0.943	0.981,0.983,0.975	-0.037
711	"FBgn0003638"	"su(w[a])"	chrX	+	1042259	1043421	1042259	1042432	1042802	1043421	711	16,33,22	0,1,0	37,19,12	6,4,6	148	74	1.99830421432e-07	4.09064627402e-06	1.0,0.943,1.0	0.755,0.704,0.5	0.328
1364	"FBgn0001222"	"Hsf"	chr2R	-	18131281	18131734	18131281	18131387	18131459	18131734	1364	80,96,92	126,163,108	175,165,161	132,115,129	145	74	2.70451785411e-07	5.42983969171e-06	0.245,0.231,0.303	0.404,0.423,0.389	-0.146
1216	"FBgn0036534"	"DCP2"	chr3L	-	15823246	15823989	15823246	15823755	15823814	15823989	1216	94,157,110	1,4,0	156,103,79	11,11,9	132	74	2.8998089463e-07	5.69884217475e-06	0.981,0.957,1.0	0.888,0.84,0.831	0.126
320	"FBgn0031285"	"CG3662"	chr2L	+	823636	824337	823636	824137	824190	824337	320	550,787,588	18,20,17	991,817,1136	60,54,82	126	74	2.94767698694e-07	5.69884217475e-06	0.947,0.959,0.953	0.907,0.899,0.891	0.054
908	"FBgn0047135"	"CG32276"	chr3L	-	3198751	3199047	3198751	3198866	3198992	3199047	908	606,950,747	283,464,310	1476,1239,1420	420,296,455	148	74	3.77944645136e-07	7.17407653676e-06	0.517,0.506,0.546	0.637,0.677,0.609	-0.118
273	"FBgn0058191"	"CG40191"	chr2R	+	1265342	1266349	1265342	1266052	1266191	1266349	273	240,392,325	77,79,76	496,378,452	68,50,32	148	74	5.15855584804e-07	9.61702197385e-06	0.609,0.713,0.681	0.785,0.791,0.876	-0.15
1127	"FBgn0051875"	"CG31875"	chr2L	-	10002527	10002736	10002527	10002617	10002675	10002736	1127	38,41,30	26,56,25	95,87,63	22,25,24	131	74	6.22408174777e-07	1.1203347146e-05	0.452,0.293,0.404	0.709,0.663,0.597	-0.273
625	"FBgn0036974"	"eRF1"	chr3L	+	20348354	20349206	20348354	20348385	20348941	20349206	625	73,100,50	29,68,38	63,46,63	110,76,95	148	74	6.15396327341e-07	1.1203347146e-05	0.557,0.424,0.397	0.223,0.232,0.249	0.225
1344	"FBgn0262057"	"Spn77Ba"	chr3L	+	20317189	20317788	20317189	20317416	20317478	20317788	1344	38,67,31	10,17,11	10,7,13	12,15,13	135	74	6.45960636314e-07	1.14302187171e-05	0.676,0.684,0.607	0.314,0.204,0.354	0.365
135	"FBgn0005640"	"Eip63E"	chr3L	+	3515750	3516828	3515750	3515934	3516528	3516828	135	110,173,128	22,27,21	96,91,86	56,34,33	148	74	1.08351641359e-06	1.88531855965e-05	0.714,0.762,0.753	0.462,0.572,0.566	0.21
838	"FBgn0000541"	"E(bx)"	chr3L	-	239242	240667	239242	240116	240176	240667	838	276,390,195	35,47,39	252,257,223	84,64,71	133	74	1.10847477142e-06	1.89712731371e-05	0.814,0.822,0.736	0.625,0.691,0.636	0.14
626	"FBgn0036974"	"eRF1"	chr3L	+	20348354	20349206	20348354	20348421	20348941	20349206	626	83,116,59	36,96,55	65,53,71	126,99,135	148	74	1.67977198773e-06	2.82851928256e-05	0.535,0.377,0.349	0.205,0.211,0.208	0.212
1363	"FBgn0037261"	"CG9775"	chr3R	-	4638009	4638839	4638009	4638409	4638543	4638839	1363	57,88,77	355,458,397	136,119,166	400,383,502	148	74	1.76535778806e-06	2.92545004879e-05	0.074,0.088,0.088	0.145,0.134,0.142	-0.057
822	"FBgn0031883"	"Caper"	chr2L	+	7032720	7033018	7032720	7032839	7032903	7033018	822	133,198,169	37,98,51	191,161,180	162,140,117	137	74	1.88349687247e-06	3.07245427322e-05	0.66,0.522,0.642	0.389,0.383,0.454	0.199
894	"FBgn0011604"	"Iswi"	chr2R	+	12636670	12636990	12636670	12636737	12636843	12636990	894	26,44,24	40,39,30	96,75,62	41,25,32	148	74	2.06337206587e-06	3.31409297964e-05	0.245,0.361,0.286	0.539,0.6,0.492	-0.246
963	"FBgn0019957"	"ND42"	chr3R	+	22027708	22029148	22027708	22027824	22028019	22029148	963	18,39,26	0,1,0	27,35,25	5,4,4	148	74	2.53223568569e-06	4.00553644827e-05	1.0,0.951,1.0	0.73,0.814,0.758	0.216
494	"FBgn0003495"	"spz"	chr3R	-	27066607	27066884	27066607	27066665	27066728	27066884	494	678,921,775	65,93,48	542,477,505	16,24,22	136	74	2.66321813069e-06	4.14985034096e-05	0.85,0.843,0.898	0.949,0.915,0.926	-0.066
1442	"FBgn0050118"	"CG30118"	chr2R	-	18430736	18431357	18430736	18430885	18431172	18431357	1442	46,58,46	164,208,190	57,47,81	111,102,124	148	74	2.90724261354e-06	4.46347248314e-05	0.123,0.122,0.108	0.204,0.187,0.246	-0.095
259	"FBgn0035107"	"mri"	chr3L	+	200173	201060	200173	200297	200389	201060	259	242,309,270	34,57,52	247,226,240	82,74,83	148	74	3.08541492033e-06	4.66836692293e-05	0.781,0.73,0.722	0.601,0.604,0.591	0.146
873	"FBgn0052626"	"AMPdeam"	chrX	-	13832903	13835149	13832903	13833031	13834814	13835149	873	33,19,9	46,63,46	63,50,45	51,50,39	148	74	3.53327407676e-06	5.26962590877e-05	0.264,0.131,0.089	0.382,0.333,0.366	-0.199
1374	"FBgn0011272"	"RpL13"	chr2L	+	9967329	9967877	9967329	9967358	9967616	9967877	1374	940,2691,2052	262,815,467	4110,3051,4143	1770,1062,1809	148	74	4.32083492508e-06	6.35345304477e-05	0.642,0.623,0.687	0.537,0.59,0.534	0.097
63	"FBgn0016756"	"Ubp64E"	chr3L	+	5756496	5758148	5756496	5757121	5757175	5758148	63	138,177,131	59,61,57	195,227,148	46,43,22	127	74	5.7946358758e-06	8.40222201991e-05	0.577,0.628,0.572	0.712,0.755,0.797	-0.162
1167	"FBgn0260486"	"Ziz"	chr2L	-	7472512	7473889	7472512	7473199	7473419	7473889	1167	97,134,99	30,46,35	198,149,212	27,12,40	148	74	6.34622212647e-06	8.95331878383e-05	0.618,0.593,0.586	0.786,0.861,0.726	-0.192
1347	"FBgn0035639"	"CG5537"	chr3L	+	5811385	5812228	5811385	5811979	5812064	5812228	1347	388,421,341	157,193,163	597,493,727	159,158,173	148	74	6.33514653992e-06	8.95331878383e-05	0.553,0.522,0.511	0.652,0.609,0.678	-0.118
1295	"FBgn0004179"	"Csp"	chr3L	+	22271557	22273745	22271557	22271762	22272368	22273745	1295	118,170,133	294,366,245	101,94,91	347,385,324	148	74	6.78249130204e-06	9.44122789244e-05	0.167,0.188,0.213	0.127,0.109,0.123	0.07
9	"FBgn0033429"	"CG12929"	chr2R	-	9586109	9586595	9586109	9586231	9586289	9586595	9	55,34,42	61,60,47	24,16,23	66,56,81	131	74	6.87553038059e-06	9.44480752281e-05	0.337,0.242,0.335	0.17,0.139,0.138	0.156
774	"FBgn0010412"	"RpS19a"	chrX	+	16637893	16638303	16637893	16637927	16638232	16638303	774	1856,3833,2572	1280,2348,1535	4376,3094,4537	4046,2787,4261	148	74	8.08358596383e-06	0.000109600827873	0.42,0.449,0.456	0.351,0.357,0.347	0.09
509	"FBgn0016696"	"Pitslre"	chr3L	+	20771527	20771864	20771527	20771608	20771667	20771864	509	95,115,79	4,11,4	134,123,112	22,26,25	132	74	9.24486790266e-06	0.000123739001159	0.93,0.854,0.917	0.773,0.726,0.715	0.162
893	"FBgn0011604"	"Iswi"	chr2R	+	12636670	12636990	12636670	12636781	12636843	12636990	893	27,49,24	7,7,1	97,77,71	1,3,0	135	74	9.39916350973e-06	0.000124211730432	0.679,0.793,0.929	0.982,0.934,1.0	-0.172
676	"FBgn0266486"	"CG45085"	chr2R	-	9186669	9188265	9186669	9187134	9188119	9188265	676	187,182,150	59,48,63	236,181,232	27,34,38	148	74	9.69504144632e-06	0.000126520290874	0.613,0.655,0.543	0.814,0.727,0.753	-0.161
1277	"FBgn0031047"	"Rcd-1"	chrX	+	19638888	19639393	19638888	19639076	19639144	19639393	1277	158,200,153	31,25,22	287,177,255	17,11,16	141	74	1.04446302884e-05	0.000134560958988	0.728,0.808,0.785	0.899,0.894,0.893	-0.122
467	"FBgn0259726"	"CG42380"	chr2R	-	21669536	21669916	21669536	21669693	21669754	21669916	467	13,19,26	87,130,84	34,54,41	100,102,87	134	74	1.05689642117e-05	0.000134560958988	0.076,0.075,0.146	0.158,0.226,0.207	-0.098
100	"FBgn0029914"	"CG4558"	chrX	+	6849769	6851884	6849769	6851052	6851299	6851884	100	11,4,5	40,33,14	13,21,10	12,19,15	148	74	1.27485201102e-05	0.000160354879458	0.121,0.057,0.152	0.351,0.356,0.25	-0.209
1593	"FBgn0016754"	"sba"	chr3R	-	23896208	23897191	23896208	23896608	23897062	23897191	1593	7,12,9	13,26,13	39,52,40	29,22,21	148	74	1.66796002909e-05	0.000207303603615	0.212,0.188,0.257	0.402,0.542,0.488	-0.258
280	"FBgn0259740"	"CG42394"	chr3R	+	10851284	10851788	10851284	10851488	10851540	10851788	280	275,364,286	20,23,29	479,402,515	19,9,17	125	74	1.8228399609e-05	0.000223887637551	0.891,0.904,0.854	0.937,0.964,0.947	-0.066
1082	"FBgn0027580"	"CG1516"	chr2R	-	9860369	9860759	9860369	9860452	9860524	9860759	1082	158,207,133	36,46,32	308,248,213	34,26,24	145	74	1.90424612581e-05	0.000228509535097	0.691,0.697,0.68	0.822,0.83,0.819	-0.134
312	"FBgn0033260"	"Cul4"	chr2R	-	8102259	8102906	8102259	8102544	8102607	8102906	312	215,257,226	38,49,34	393,303,347	32,33,23	136	74	1.88345466956e-05	0.000228509535097	0.755,0.741,0.783	0.87,0.833,0.891	-0.105
559	"FBgn0260970"	"CG42593"	chrX	+	7935895	7937611	7935895	7936719	7936779	7937611	559	29,45,23	3,3,3	36,26,17	15,11,7	133	74	2.34219964338e-05	0.000277870048601	0.843,0.893,0.81	0.572,0.568,0.575	0.277
1453	"FBgn0033463"	"CG1513"	chr2R	-	9883896	9884206	9883896	9884002	9884084	9884206	1453	59,89,57	282,327,258	97,55,75	192,153,191	148	74	2.55355030563e-05	0.000299540058323	0.095,0.12,0.099	0.202,0.152,0.164	-0.068
204	"FBgn0034230"	"CG4853"	chr2R	+	17514216	17515529	17514216	17514416	17514579	17515529	204	24,36,17	118,197,128	54,63,44	163,133,161	148	74	2.65550380586e-05	0.00030803844148	0.092,0.084,0.062	0.142,0.191,0.12	-0.072
1276	"FBgn0265174"	"PIG-V"	chr2R	+	16955457	16957308	16955457	16955677	16955737	16957308	1276	21,48,30	22,35,19	20,16,15	35,38,37	133	74	2.76521069928e-05	0.000317239557148	0.347,0.433,0.468	0.241,0.19,0.184	0.211
761	"FBgn0024983"	"CG4293"	chrX	-	529409	529849	529409	529530	529631	529849	761	26,30,27	21,29,15	19,17,19	53,35,35	148	74	3.12141003018e-05	0.000354212181686	0.382,0.341,0.474	0.152,0.195,0.213	0.212
1501	"FBgn0052582"	"CR32582"	chrX	+	15836281	15836674	15836281	15836397	15836524	15836674	1501	42,47,41	47,48,34	92,71,82	41,33,39	148	74	3.25714096538e-05	0.00036564034063	0.309,0.329,0.376	0.529,0.518,0.512	-0.182
321	"FBgn0031285"	"CG3662"	chr2L	+	823636	824337	823636	824137	824218	824337	321	578,836,625	29,35,40	1107,902,1257	33,16,34	148	74	3.59238397323e-05	0.000395620401817	0.909,0.923,0.887	0.944,0.966,0.949	-0.047
583	"FBgn0050392"	"CG30392"	chr2R	-	21290913	21291581	21290913	21290970	21291031	21291581	583	158,217,200	17,23,23	220,202,265	57,46,50	134	74	3.59999407784e-05	0.000395620401817	0.837,0.839,0.828	0.681,0.708,0.745	0.123
854	"FBgn0029161"	"slmo"	chr2L	-	6046653	6047934	6046653	6047780	6047899	6047934	854	97,117,67	8,16,11	70,69,62	19,28,21	148	74	3.6984210759e-05	0.000402203292004	0.858,0.785,0.753	0.648,0.552,0.596	0.2
203	"FBgn0015790"	"Rab11"	chr3R	+	21111407	21111855	21111407	21111466	21111654	21111855	203	234,332,275	192,393,249	308,268,295	509,352,465	148	74	3.97113343436e-05	0.000427408588193	0.379,0.297,0.356	0.232,0.276,0.241	0.094
283	"FBgn0034179"	"CG6805"	chr2R	+	17006788	17007501	17006788	17007058	17007132	17007501	283	2119,2615,1925	306,369,326	1840,1759,1821	192,172,182	147	74	4.07459817914e-05	0.000434069438676	0.777,0.781,0.748	0.828,0.837,0.834	-0.064
543	"FBgn0015324"	"Vha26"	chr3R	+	5591762	5592038	5591762	5591830	5591928	5592038	543	98,148,128	349,648,493	240,259,185	717,551,467	148	74	4.32679654239e-05	0.000456280362652	0.123,0.102,0.115	0.143,0.19,0.165	-0.053
500	"FBgn0266848"	"wap"	chrX	-	22454661	22455422	22454661	22455087	22455273	22455422	500	171,227,158	2,2,1	232,138,124	7,10,5	148	74	4.48305862942e-05	0.000468031320911	0.977,0.983,0.987	0.943,0.873,0.925	0.069
1286	"FBgn0033088"	"PGAP3"	chr2R	+	6674260	6675061	6674260	6674727	6674780	6675061	1286	5,11,8	85,88,82	19,18,17	56,73,73	126	74	5.0064356233e-05	0.000493380940621	0.033,0.068,0.054	0.166,0.126,0.12	-0.086
1524	"FBgn0052452"	"CG32452"	chr3L	+	22717727	22719745	22717727	22717888	22717974	22719745	1524	15,37,26	15,27,24	19,19,10	53,29,34	148	74	4.95067738561e-05	0.000493380940621	0.333,0.407,0.351	0.152,0.247,0.128	0.188
287	"FBgn0038738"	"CG4572"	chr3R	-	19862516	19864393	19862516	19864191	19864324	19864393	287	88,149,103	69,73,64	197,155,184	71,43,58	148	74	5.00942334347e-05	0.000493380940621	0.389,0.505,0.446	0.581,0.643,0.613	-0.166
668	"FBgn0022238"	"lolal"	chr2R	-	18155891	18156379	18155891	18156165	18156267	18156379	668	43,52,37	4,5,6	67,58,37	0,1,2	148	74	4.843576451e-05	0.000493380940621	0.843,0.839,0.755	1.0,0.967,0.902	-0.144
751	"FBgn0034181"	"CG8963"	chr2R	-	17019206	17019522	17019206	17019321	17019432	17019522	751	57,96,56	31,63,55	72,71,71	161,93,89	148	74	4.86921075379e-05	0.000493380940621	0.479,0.432,0.337	0.183,0.276,0.285	0.168
94	"FBgn0011764"	"Dsp1"	chrX	+	16333611	16334413	16333611	16334239	16334300	16334413	94	163,240,171	18,34,26	327,258,225	16,16,16	134	74	4.92907608393e-05	0.000493380940621	0.833,0.796,0.784	0.919,0.899,0.886	-0.097
1064	"FBgn0003607"	"Su(var)205"	chr2L	-	8210729	8211122	8210729	8210861	8210978	8211122	1064	252,332,278	345,638,508	307,288,344	907,735,760	148	74	5.33537448624e-05	0.000515752867003	0.268,0.206,0.215	0.145,0.164,0.185	0.065
