ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
2605	"FBgn0083124"	"Uhg4"	chr2R	+	9095897	9095958	9096149	9096202	9095272	9095339	9096382	9096438	2605	0,0,2	163,181,156	33,16,24	227,153,225	134	126	2.22044604925e-16	4.1300296516e-14	0.0,0.0,0.012	0.12,0.09,0.091	-0.096
1770	"FBgn0033159"	"Dscam1"	chr2R	-	7350781	7350905	7359221	7359345	7348130	7348975	7361717	7361867	1770	1,6,2	0,1,0	0,0,0	2,4,1	148	148	9.65894031424e-15	1.64684932358e-12	1.0,0.857,1.0	0.0,0.0,0.0	0.952
147	"FBgn0039959"	"CG17514"	chr3L	-	27987737	27988702	28012380	28012483	27967243	27974140	28012536	28012599	147	17,47,32	46,81,73	189,110,116	87,68,34	148	148	1.65423230669e-14	2.60350715345e-12	0.27,0.367,0.305	0.685,0.618,0.773	-0.378
2333	"FBgn0041210"	"HDAC4"	chrX	-	13271481	13271589	13276434	13276547	13270390	13270642	13285202	13285632	2333	0,2,2	78,99,73	36,24,9	107,76,75	148	148	1.95399252334e-14	2.85562050197e-12	0.0,0.02,0.027	0.252,0.24,0.107	-0.184
2084	"FBgn0032006"	"Pvr"	chr2L	-	8226928	8227150	8228082	8228257	8226457	8226606	8228493	8229011	2084	698,972,702	31,34,25	581,473,357	65,61,47	148	148	2.09832151654e-14	2.86211054856e-12	0.957,0.966,0.966	0.899,0.886,0.884	0.073
2318	"FBgn0041182"	"Tep2"	chr2L	-	7696593	7696807	7697006	7697157	7696027	7696206	7698724	7698992	2318	130,178,130	30,56,50	471,435,361	44,31,36	148	148	2.67563748935e-14	3.42147143951e-12	0.813,0.761,0.722	0.915,0.933,0.909	-0.154
2465	"FBgn0261797"	"Dhc64C"	chr3L	-	4812056	4812255	4812893	4813089	4811551	4811669	4813327	4815436	2465	69,95,62	18,40,23	41,41,29	69,51,49	148	148	8.55981951986e-14	1.03019945515e-11	0.793,0.704,0.729	0.373,0.446,0.372	0.345
2335	"FBgn0041210"	"HDAC4"	chrX	-	13271481	13271589	13276434	13276547	13270390	13270693	13282165	13282229	2335	82,81,55	0,1,0	42,55,33	16,8,6	148	148	2.42406095197e-12	2.75534928207e-10	1.0,0.988,1.0	0.724,0.873,0.846	0.182
2166	"FBgn0250823"	"gish"	chr3R	+	16293986	16294153	16295668	16295820	16292723	16292834	16296661	16296776	2166	193,327,232	71,102,108	293,273,264	249,230,238	148	148	2.6602053893e-12	2.86462117185e-10	0.731,0.762,0.682	0.541,0.543,0.526	0.188
108	"FBgn0025726"	"unc-13"	chr4	-	881842	881949	882616	882723	876869	877194	882960	883081	108	67,85,57	11,11,10	188,214,160	3,0,4	148	148	3.05944158896e-12	3.12980874551e-10	0.859,0.885,0.851	0.984,1.0,0.976	-0.122
2323	"FBgn0041182"	"Tep2"	chr2L	-	7697400	7697581	7697976	7698130	7696027	7696206	7698724	7698992	2323	45,59,44	123,188,139	35,15,23	277,216,221	148	148	5.02864416774e-12	4.89933617486e-10	0.268,0.239,0.24	0.112,0.065,0.094	0.159
2544	"FBgn0004657"	"mys"	chrX	+	8065447	8065532	8066097	8066182	8064532	8064761	8067061	8067496	2544	726,998,704	2,16,13	857,679,589	38,37,31	148	148	1.37254652088e-11	1.23737394244e-09	0.997,0.984,0.982	0.958,0.948,0.95	0.036
99	"FBgn0025726"	"unc-13"	chr4	-	876113	876239	876869	877194	875542	875710	882960	883081	99	26,57,30	99,189,148	20,16,11	260,196,213	148	148	1.39098732532e-11	1.23737394244e-09	0.208,0.232,0.169	0.071,0.075,0.049	0.138
1787	"FBgn0033159"	"Dscam1"	chr2R	-	7350781	7350905	7355086	7355210	7348130	7348975	7361717	7361867	1787	2,3,1	0,1,0	0,0,0	2,4,1	148	148	1.74441572298e-11	1.48711440384e-09	1.0,0.75,1.0	0.0,0.0,0.0	0.917
324	"FBgn0039970"	"CG17508"	chr2R	+	5609012	5609489	5610063	5610256	5608634	5608797	5611191	5611586	324	270,329,278	192,225,164	468,334,410	121,111,143	148	148	2.78360667849e-11	2.27810370568e-09	0.584,0.594,0.629	0.795,0.751,0.741	-0.16
1129	"FBgn0033159"	"Dscam1"	chr2R	-	7352898	7353022	7359221	7359345	7348130	7348975	7361717	7361867	1129	1,6,2	2,0,0	0,0,0	4,4,1	148	148	3.79657416616e-11	2.9876118246e-09	0.333,1.0,1.0	0.0,0.0,0.0	0.778
2173	"FBgn0250823"	"gish"	chr3R	+	16299590	16299689	16301244	16301351	16298469	16298550	16301822	16304768	2173	65,73,44	732,871,644	117,116,112	691,543,657	148	148	5.50139933608e-11	4.16883816356e-09	0.082,0.077,0.064	0.145,0.176,0.146	-0.081
1792	"FBgn0033159"	"Dscam1"	chr2R	-	7350781	7350905	7353565	7353692	7348130	7348975	7361717	7361867	1792	4,2,2	0,1,0	0,0,1	2,4,1	148	148	2.75774292291e-10	2.0151221501e-08	1.0,0.667,1.0	0.0,0.0,0.5	0.722
2614	"FBgn0083124"	"Uhg4"	chr2R	+	9096670	9096735	9096925	9096991	9096149	9096202	9097241	9097312	2614	2,1,0	234,248,229	26,4,18	256,194,339	138	139	3.45016237802e-10	2.43414904325e-08	0.009,0.004,0.0	0.093,0.02,0.051	-0.05
1665	"FBgn0033159"	"Dscam1"	chr2R	-	7356526	7356650	7359221	7359345	7348130	7348975	7361717	7361867	1665	1,6,2	0,0,3	0,0,0	1,1,1	148	148	6.50787757017e-10	4.43837250286e-08	1.0,1.0,0.4	0.0,0.0,0.0	0.8
2168	"FBgn0250823"	"gish"	chr3R	+	16298469	16298550	16301244	16301351	16297174	16297345	16301822	16302721	2168	154,217,143	343,386,278	224,190,251	239,173,246	148	148	7.66524177465e-10	5.05905957127e-08	0.31,0.36,0.34	0.484,0.523,0.505	-0.167
45	"FBgn0085442"	"NKAIN"	chr2R	+	24883673	24883734	24884525	24887144	24883420	24883612	24887222	24888615	45	164,188,149	16,21,12	213,215,206	65,58,58	134	148	1.46403111856e-09	9.36064896429e-08	0.919,0.908,0.932	0.784,0.804,0.797	0.125
110	"FBgn0025726"	"unc-13"	chr4	-	878850	878992	881842	881949	876869	877194	882960	883081	110	11,11,10	61,141,87	3,0,4	221,153,164	148	148	1.55541246549e-09	9.64355728604e-08	0.153,0.072,0.103	0.013,0.0,0.024	0.097
2794	"FBgn0034971"	"CG3209"	chr2R	+	24070767	24071004	24071990	24072224	24069999	24070242	24072704	24072961	2794	98,159,80	282,368,290	71,61,86	463,403,472	148	148	1.82460180298e-09	1.09798096732e-07	0.258,0.302,0.216	0.133,0.131,0.154	0.119
2322	"FBgn0041182"	"Tep2"	chr2L	-	7697400	7697581	7698373	7698551	7696027	7696206	7698724	7698992	2322	30,43,35	123,188,139	28,17,12	277,216,221	148	148	3.29208305061e-09	1.92445769187e-07	0.196,0.186,0.201	0.092,0.073,0.052	0.122
2470	"FBgn0058263"	"MFS17"	chr2R	-	2515642	2515908	2521440	2522511	2494741	2495023	2553782	2553877	2470	43,62,58	23,37,32	69,46,72	7,5,14	148	148	3.7790367502e-09	2.14775255303e-07	0.652,0.626,0.644	0.908,0.902,0.837	-0.242
1144	"FBgn0033159"	"Dscam1"	chr2R	-	7352898	7353022	7355086	7355210	7348130	7348975	7361717	7361867	1144	2,3,1	2,0,0	0,0,0	4,4,1	148	148	4.07408839997e-09	2.25286077469e-07	0.5,1.0,1.0	0.0,0.0,0.0	0.833
1147	"FBgn0033159"	"Dscam1"	chr2R	-	7352898	7353022	7353565	7353692	7348130	7348975	7361717	7361867	1147	4,2,2	2,0,0	0,0,1	4,4,1	148	148	4.27495394639e-09	2.30172520377e-07	0.667,1.0,1.0	0.0,0.0,0.5	0.722
1039	"FBgn0033159"	"Dscam1"	chr2R	-	7359221	7359345	7359441	7359565	7348130	7348975	7361717	7361867	1039	1,4,1	1,6,2	3,5,1	0,0,0	148	148	5.41928446562e-09	2.84304000427e-07	0.5,0.4,0.333	1.0,1.0,1.0	-0.589
2523	"FBgn0003963"	"ush"	chr2L	+	489516	491358	525391	525436	476219	476331	536022	536966	2523	6,3,2	188,224,153	17,20,14	200,179,111	148	118	8.29608848285e-09	4.13995049656e-07	0.025,0.011,0.01	0.063,0.082,0.091	-0.063
2689	"FBgn0040056"	"CG17698"	chr3L	+	23746189	23746544	23747872	23748060	23740160	23741084	23748423	23748716	2689	23,38,16	1,1,0	48,20,36	10,13,13	148	148	8.27176382945e-09	4.13995049656e-07	0.958,0.974,1.0	0.828,0.606,0.735	0.254
846	"FBgn0033159"	"Dscam1"	chr2R	-	7354276	7354400	7359221	7359345	7348130	7348975	7361717	7361867	846	1,6,2	2,3,1	0,0,0	1,1,1	148	148	1.29781687619e-08	6.32222221115e-07	0.333,0.667,0.667	0.0,0.0,0.0	0.556
1948	"FBgn0033159"	"Dscam1"	chr2R	-	7358002	7358129	7359221	7359345	7348130	7348975	7361717	7361867	1948	1,6,2	2,4,2	0,0,0	6,3,1	148	148	2.36319429581e-08	1.12444082075e-06	0.333,0.6,0.5	0.0,0.0,0.0	0.478
1609	"FBgn0033159"	"Dscam1"	chr2R	-	7356972	7357096	7359221	7359345	7348130	7348975	7361717	7361867	1609	1,6,2	2,3,0	0,0,0	4,4,2	148	148	3.31447589375e-08	1.54123129059e-06	0.333,0.667,1.0	0.0,0.0,0.0	0.667
30	"FBgn0032456"	"MRP"	chr2L	+	12728020	12728241	12730842	12731066	12726745	12727116	12737958	12738176	30	139,210,187	10,12,8	293,260,279	0,1,3	148	148	4.13508497443e-08	1.88008530171e-06	0.933,0.946,0.959	1.0,0.996,0.989	-0.049
2788	"FBgn0011217"	"eff"	chr3R	-	14737419	14737483	14740379	14740940	14733699	14733883	14741006	14741319	2788	86,125,100	2,3,0	87,85,68	8,8,14	148	137	6.35913576241e-08	2.82843299345e-06	0.975,0.975,1.0	0.91,0.908,0.818	0.105
1447	"FBgn0033159"	"Dscam1"	chr2R	-	7358603	7358727	7359221	7359345	7348130	7348975	7361717	7361867	1447	1,6,2	3,2,2	0,0,0	3,1,3	148	148	8.57142030686e-08	3.73130339316e-06	0.25,0.75,0.5	0.0,0.0,0.0	0.5
725	"FBgn0033159"	"Dscam1"	chr2R	-	7355086	7355210	7356526	7356650	7348130	7348975	7361717	7361867	725	0,0,3	2,3,1	1,1,1	0,0,0	148	148	1.30160336176e-07	5.5480843295e-06	0.0,0.0,0.75	1.0,1.0,1.0	-0.75
318	"FBgn0003507"	"srp"	chr3R	+	16000612	16000785	16001188	16001406	15999845	16000059	16001751	16001916	318	95,110,106	329,377,293	156,147,149	290,273,217	148	148	1.74503818728e-07	7.2864247575e-06	0.224,0.226,0.266	0.35,0.35,0.407	-0.13
2088	"FBgn0264693"	"ens"	chr3L	-	4129650	4129791	4130388	4130643	4126988	4127162	4131120	4131236	2088	3,3,1	252,259,208	9,17,4	168,163,128	148	148	1.96659405205e-07	8.04730286099e-06	0.012,0.011,0.005	0.051,0.094,0.03	-0.049
173	"FBgn0020660"	"eIF-4B"	chr3L	-	27844504	27844604	27847424	27847485	27842668	27842778	27856783	27857935	173	151,218,165	290,377,319	180,156,216	639,522,640	134	148	2.04380331992e-07	8.19925802462e-06	0.365,0.39,0.364	0.237,0.248,0.272	0.121
1168	"FBgn0033159"	"Dscam1"	chr2R	-	7357590	7357714	7359221	7359345	7348130	7348975	7361717	7361867	1168	1,6,2	3,2,3	0,0,0	2,1,1	148	148	2.10377607668e-07	8.27754971709e-06	0.25,0.75,0.4	0.0,0.0,0.0	0.467
1035	"FBgn0033159"	"Dscam1"	chr2R	-	7359221	7359345	7360081	7360205	7348130	7348975	7361717	7361867	1035	3,7,2	1,6,2	2,4,2	0,0,0	148	148	2.30036519056e-07	8.66072038099e-06	0.75,0.538,0.5	1.0,1.0,1.0	-0.404
2324	"FBgn0041182"	"Tep2"	chr2L	-	7697006	7697157	7697400	7697581	7696027	7696206	7698724	7698992	2324	123,188,139	130,178,130	277,216,221	471,435,361	148	148	2.2964706925e-07	8.66072038099e-06	0.486,0.514,0.517	0.37,0.332,0.38	0.145
306	"FBgn0003721"	"Tm1"	chr3R	+	15301010	15301073	15301623	15301686	15300746	15300822	15303152	15303222	306	26,18,12	556,798,554	64,50,42	770,697,738	136	136	2.32815064005e-07	8.66072038099e-06	0.045,0.022,0.021	0.077,0.067,0.054	-0.037
1686	"FBgn0033159"	"Dscam1"	chr2R	-	7350580	7350704	7359221	7359345	7348130	7348975	7361717	7361867	1686	1,6,2	3,8,2	0,0,0	5,5,9	148	148	2.37764862909e-07	8.68690909843e-06	0.25,0.429,0.5	0.0,0.0,0.0	0.393
2154	"FBgn0039969"	"Fis1"	chr2R	-	5603899	5604012	5604467	5604516	5603586	5603761	5604709	5604834	2154	21,45,28	217,319,248	93,37,65	173,165,222	122	148	2.68508511203e-07	9.6380423495e-06	0.105,0.146,0.12	0.395,0.214,0.262	-0.167
1583	"FBgn0033159"	"Dscam1"	chr2R	-	7356106	7356230	7359221	7359345	7348130	7348975	7361717	7361867	1583	1,6,2	1,8,0	0,0,0	5,10,3	148	148	3.12046692041e-07	1.10077160675e-05	0.5,0.429,1.0	0.0,0.0,0.0	0.643
2612	"FBgn0083124"	"Uhg4"	chr2R	+	9096149	9096202	9096382	9096438	9095272	9095339	9096670	9096735	2612	0,1,0	161,186,156	12,5,11	197,137,177	126	129	3.4160856055e-07	1.18462900828e-05	0.0,0.005,0.0	0.059,0.036,0.06	-0.05
1798	"FBgn0033159"	"Dscam1"	chr2R	-	7350781	7350905	7351460	7351584	7348130	7348975	7361717	7361867	1798	3,2,1	0,1,0	0,3,0	2,4,1	148	148	3.97269326435e-07	1.35468840314e-05	1.0,0.667,1.0	0.0,0.429,0.0	0.746
321	"FBgn0003495"	"spz"	chr3R	-	27066728	27066884	27067357	27067495	27066607	27066665	27069143	27070070	321	203,293,268	266,352,230	214,173,163	105,102,103	148	148	4.07067214603e-07	1.36534347718e-05	0.433,0.454,0.538	0.671,0.629,0.613	-0.163
1960	"FBgn0033159"	"Dscam1"	chr2R	-	7357182	7357306	7359221	7359345	7348130	7348975	7361717	7361867	1960	1,6,2	5,2,2	0,0,0	3,2,4	148	148	5.55493078203e-07	1.83312715807e-05	0.167,0.75,0.5	0.0,0.0,0.0	0.472
322	"FBgn0003495"	"spz"	chr3R	-	27066728	27066884	27067121	27067199	27066607	27066665	27069143	27070070	322	656,929,694	266,352,230	535,457,448	105,102,103	148	148	6.70067706432e-07	2.1761246466e-05	0.711,0.725,0.751	0.836,0.818,0.813	-0.093
1784	"FBgn0033159"	"Dscam1"	chr2R	-	7350781	7350905	7354276	7354400	7348130	7348975	7361717	7361867	1784	2,3,1	0,1,0	1,1,1	2,4,1	148	148	7.78634348664e-07	2.48919668339e-05	1.0,0.75,1.0	0.333,0.2,0.5	0.572
19	"FBgn0032456"	"MRP"	chr2L	+	12730842	12731066	12737397	12737618	12726745	12727116	12737958	12738176	19	10,12,8	178,249,162	0,1,3	249,231,200	148	148	8.17377203699e-07	2.57285193657e-05	0.053,0.046,0.047	0.0,0.004,0.015	0.042
2142	"FBgn0016054"	"phr6-4"	chr2L	-	20644663	20645361	20645416	20645451	20643350	20644600	20645668	20645791	2142	0,1,0	18,32,20	7,3,4	29,19,14	108	148	8.51358119003e-07	2.63921016891e-05	0.0,0.041,0.0	0.249,0.178,0.281	-0.222
1252	"FBgn0033159"	"Dscam1"	chr2R	-	7354685	7354809	7359221	7359345	7348130	7348975	7361717	7361867	1252	1,6,2	6,5,3	0,0,0	9,5,4	148	148	8.7411321148e-07	2.66930691147e-05	0.143,0.545,0.4	0.0,0.0,0.0	0.363
1049	"FBgn0033159"	"Dscam1"	chr2R	-	7355290	7355414	7359221	7359345	7348130	7348975	7361717	7361867	1049	1,6,2	5,5,1	0,0,0	6,2,2	148	148	9.76994284696e-07	2.93960339189e-05	0.167,0.545,0.667	0.0,0.0,0.0	0.46
115	"FBgn0266758"	"Esyt2"	chr3R	+	24552897	24552983	24553994	24554080	24552485	24552656	24554355	24554404	115	96,84,91	15,13,15	123,143,139	5,7,4	148	148	1.22733575392e-06	3.63931732249e-05	0.865,0.866,0.858	0.961,0.953,0.972	-0.099
2585	"FBgn0010225"	"Gel"	chr3R	+	4237624	4237817	4238302	4238377	4236787	4236939	4238569	4238765	2585	17,17,21	469,634,506	67,39,34	681,564,507	148	148	1.33206802866e-06	3.89344455234e-05	0.035,0.026,0.04	0.09,0.065,0.063	-0.039
2175	"FBgn0263391"	"hts"	chr2R	-	19418556	19418605	19423593	19423797	19411159	19411271	19424043	19424114	2175	4,12,4	76,99,60	33,30,20	126,92,85	148	122	1.52791740682e-06	4.28235481418e-05	0.042,0.091,0.052	0.178,0.212,0.162	-0.122
2551	"FBgn0013733"	"shot"	chr2R	-	13867124	13867303	13868155	13868349	13866701	13866975	13869859	13869977	2551	335,387,285	6,4,10	331,262,234	28,20,8	148	148	1.50785277042e-06	4.28235481418e-05	0.982,0.99,0.966	0.922,0.929,0.967	0.04
2757	"FBgn0011300"	"babo"	chr2R	+	8954958	8955167	8955712	8955858	8954733	8954851	8959106	8959334	2757	0,0,0	40,38,23	5,5,3	43,19,19	148	148	1.52322131231e-06	4.28235481418e-05	0.0,0.0,0.0	0.104,0.208,0.136	-0.149
1795	"FBgn0033159"	"Dscam1"	chr2R	-	7350781	7350905	7357788	7357915	7348130	7348975	7361717	7361867	1795	2,3,6	0,1,0	7,0,0	2,4,1	148	148	1.69338114964e-06	4.68197004346e-05	1.0,0.75,1.0	0.778,0.0,0.0	0.657
2507	"FBgn0034051"	"Mlf"	chr2R	-	15937020	15937326	15937678	15937879	15935892	15936580	15938446	15938978	2507	263,303,206	37,73,38	303,281,298	111,98,111	148	148	1.76925911388e-06	4.82653886266e-05	0.877,0.806,0.844	0.732,0.741,0.729	0.108
1752	"FBgn0033159"	"Dscam1"	chr2R	-	7350157	7350281	7350781	7350905	7348130	7348975	7361717	7361867	1752	0,1,0	1,5,5	2,4,1	2,3,0	148	148	1.80019879437e-06	4.84632464905e-05	0.0,0.167,0.0	0.5,0.571,1.0	-0.635
1803	"FBgn0033159"	"Dscam1"	chr2R	-	7350781	7350905	7355900	7356024	7348130	7348975	7361717	7361867	1803	1,0,5	0,1,0	0,0,0	2,4,1	148	148	2.02256102833e-06	5.37423358956e-05	1.0,0.0,1.0	0.0,0.0,0.0	0.667
2556	"FBgn0040660"	"CG13551"	chr2R	-	23382614	23382759	23383047	23383122	23377865	23378177	23383364	23383424	2556	150,251,185	530,519,433	396,310,381	454,455,641	148	148	2.107425224e-06	5.52793847218e-05	0.221,0.326,0.299	0.466,0.405,0.373	-0.133
2249	"FBgn0052626"	"AMPdeam"	chrX	-	13834170	13834206	13834814	13835149	13832903	13833031	13837612	13837757	2249	113,147,99	2,2,0	115,105,101	8,15,2	148	109	2.23668624022e-06	5.79273423733e-05	0.977,0.982,1.0	0.914,0.838,0.974	0.078
1347	"FBgn0033159"	"Dscam1"	chr2R	-	7353565	7353692	7356972	7357096	7348130	7348975	7361717	7361867	1347	2,3,0	4,2,2	4,4,2	0,0,1	148	148	2.80572821476e-06	7.17564990925e-05	0.333,0.6,0.0	1.0,1.0,0.667	-0.578
448	"FBgn0033159"	"Dscam1"	chr2R	-	7354881	7355005	7359221	7359345	7348130	7348975	7361717	7361867	448	1,6,2	8,3,3	0,0,0	1,4,1	148	148	2.92334206875e-06	7.38414552181e-05	0.111,0.667,0.4	0.0,0.0,0.0	0.393
1329	"FBgn0033159"	"Dscam1"	chr2R	-	7353565	7353692	7356106	7356230	7348130	7348975	7361717	7361867	1329	1,8,0	4,2,2	5,10,3	0,0,1	148	148	3.79029501985e-06	9.45724830563e-05	0.2,0.8,0.0	1.0,1.0,0.75	-0.583
105	"FBgn0025726"	"unc-13"	chr4	-	882616	882723	882960	883081	878850	878992	883142	883362	105	115,184,110	22,36,23	242,183,191	99,88,65	148	148	4.89341702192e-06	0.000120625677432	0.839,0.836,0.827	0.71,0.675,0.746	0.124
2521	"FBgn0039890"	"CG2316"	chr4	-	188424	188523	188577	189248	187996	188169	189997	190061	2521	42,95,59	8,19,3	82,56,33	33,26,28	148	148	5.31677182947e-06	0.000129501370989	0.84,0.833,0.952	0.713,0.683,0.541	0.229
1797	"FBgn0033159"	"Dscam1"	chr2R	-	7350781	7350905	7357590	7357714	7348130	7348975	7361717	7361867	1797	3,2,3	0,1,0	2,1,1	2,4,1	148	148	5.4111184139e-06	0.000130248803233	1.0,0.667,1.0	0.5,0.2,0.5	0.489
1779	"FBgn0033159"	"Dscam1"	chr2R	-	7350781	7350905	7360290	7360414	7348130	7348975	7361717	7361867	1779	2,1,1	0,1,0	0,4,0	2,4,1	148	148	5.91683189299e-06	0.000140765558756	1.0,0.5,1.0	0.0,0.5,0.0	0.667
2228	"FBgn0261545"	"CG42663"	chr2R	+	12738435	12738504	12746608	12746661	12734920	12735119	12748912	12749461	2228	131,146,106	34,50,33	76,76,45	43,53,40	142	126	6.2616059423e-06	0.000147255698367	0.774,0.722,0.74	0.611,0.56,0.5	0.188
603	"FBgn0033159"	"Dscam1"	chr2R	-	7351460	7351584	7352898	7353022	7348130	7348975	7361717	7361867	603	2,0,0	3,2,1	4,4,1	0,3,0	148	148	6.93312271427e-06	0.000161195103107	0.4,0.0,0.0	1.0,0.571,1.0	-0.724
2700	"FBgn0025720"	"Ate1"	chr2R	-	20255885	20256035	20256435	20256629	20255627	20255809	20256689	20257124	2700	3,2,0	81,105,82	9,12,14	127,125,130	148	148	7.16703726167e-06	0.00016476132851	0.036,0.019,0.0	0.066,0.088,0.097	-0.065
2690	"FBgn0040056"	"CG17698"	chr3L	+	23746189	23746544	23747872	23748060	23737959	23738184	23748423	23748716	2690	7,12,11	0,1,1	35,21,31	9,13,12	148	148	8.17829337785e-06	0.000185919869456	1.0,0.923,0.917	0.795,0.618,0.721	0.235
859	"FBgn0033159"	"Dscam1"	chr2R	-	7354276	7354400	7355086	7355210	7348130	7348975	7361717	7361867	859	2,3,1	2,3,1	0,0,0	1,1,1	148	148	8.51952452574e-06	0.000191548870106	0.5,0.5,0.5	0.0,0.0,0.0	0.5
1775	"FBgn0033159"	"Dscam1"	chr2R	-	7350781	7350905	7354881	7355005	7348130	7348975	7361717	7361867	1775	8,3,3	0,1,0	1,4,1	2,4,1	148	148	8.67259169912e-06	0.000192870898004	1.0,0.75,1.0	0.333,0.5,0.5	0.472
2300	"FBgn0263197"	"Patronin"	chr2R	-	17521831	17521900	17523823	17523898	17520645	17520928	17524083	17524282	2300	163,218,156	60,58,54	168,130,128	91,77,89	148	142	8.93920935563e-06	0.000196662605824	0.723,0.783,0.735	0.639,0.618,0.58	0.135
1331	"FBgn0033159"	"Dscam1"	chr2R	-	7353565	7353692	7358603	7358727	7348130	7348975	7361717	7361867	1331	3,2,2	4,2,2	3,1,3	0,0,1	148	148	1.12404510186e-05	0.000244659178554	0.429,0.5,0.5	1.0,1.0,0.75	-0.44
1790	"FBgn0033159"	"Dscam1"	chr2R	-	7350781	7350905	7358002	7358129	7348130	7348975	7361717	7361867	1790	2,4,2	0,1,0	6,3,1	2,4,1	148	148	1.14453944849e-05	0.000246497653854	1.0,0.8,1.0	0.75,0.429,0.5	0.374
12	"FBgn0036926"	"CG7646"	chr3L	+	19993264	19993322	19994167	19994735	19991886	19992042	19994807	19994951	12	140,229,198	4,12,6	240,171,186	22,20,24	131	148	1.22016761064e-05	0.000260048222018	0.975,0.956,0.974	0.925,0.906,0.897	0.059
720	"FBgn0033159"	"Dscam1"	chr2R	-	7355086	7355210	7359441	7359565	7348130	7348975	7361717	7361867	720	1,4,1	2,3,1	3,5,1	0,0,0	148	148	1.32387421447e-05	0.000279241921939	0.333,0.571,0.5	1.0,1.0,1.0	-0.532
1359	"FBgn0033159"	"Dscam1"	chr2R	-	7353565	7353692	7356526	7356650	7348130	7348975	7361717	7361867	1359	0,0,3	4,2,2	1,1,1	0,0,1	148	148	1.40755086154e-05	0.000293862149256	0.0,0.0,0.6	1.0,1.0,0.5	-0.633
640	"FBgn0033159"	"Dscam1"	chr2R	-	7351915	7352039	7352898	7353022	7348130	7348975	7361717	7361867	640	2,0,0	0,3,2	4,4,1	0,0,1	148	148	1.49538591222e-05	0.000309046421859	1.0,0.0,0.0	1.0,1.0,0.5	-0.5
1780	"FBgn0033159"	"Dscam1"	chr2R	-	7350781	7350905	7355290	7355414	7348130	7348975	7361717	7361867	1780	5,5,1	0,1,0	6,2,2	2,4,1	148	148	1.53828456544e-05	0.000311616853553	1.0,0.833,1.0	0.75,0.333,0.667	0.361
