ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
837	"FBgn0261041"	"stj"	chr2R	+	13816035	13816083	13815554	13815648	13816202	13816313	837	0,0,0	127,168,122	14,27,18	151,145,123	121	74	1.7763568394e-15	2.26978929479e-13	0.0,0.0,0.0	0.054,0.102,0.082	-0.079
725	"FBgn0267795"	"CG32138"	chr3L	+	14069085	14069396	14068807	14068927	14069891	14070369	725	195,176,165	172,222,135	78,64,71	214,191,203	148	74	3.88578058619e-15	4.83097045851e-13	0.362,0.284,0.379	0.154,0.143,0.149	0.193
533	"FBgn0025726"	"unc-13"	chr4	-	878850	878992	876869	877194	882960	883081	533	61,141,87	26,57,30	221,153,164	19,16,10	148	74	5.55111512313e-15	6.71977093853e-13	0.54,0.553,0.592	0.853,0.827,0.891	-0.295
3827	"FBgn0004395"	"unk"	chr3R	-	23155131	23155240	23154844	23154967	23155808	23156011	3827	3,8,9	76,96,65	36,25,24	52,47,43	148	74	5.77315972805e-15	6.80936788437e-13	0.019,0.04,0.065	0.257,0.21,0.218	-0.187
4529	"FBgn0010905"	"Spn"	chr3L	-	2512148	2512157	2511162	2511763	2512294	2512472	4529	3,1,2	0,0,0	0,0,0	3,4,5	82	74	6.55031584529e-15	7.53286322208e-13	1.0,1.0,1.0	0.0,0.0,0.0	1.0
635	"FBgn0037580"	"DppIII"	chr3R	+	8344808	8345023	8344399	8344483	8345092	8345399	635	152,216,160	174,289,180	105,103,107	359,289,315	148	74	7.21644966006e-15	8.09650449665e-13	0.304,0.272,0.308	0.128,0.151,0.145	0.153
2853	"FBgn0021765"	"scu"	chrX	+	18091554	18091654	18091258	18091390	18091951	18092853	2853	5,10,6	240,368,299	37,22,46	273,243,283	148	74	7.66053886991e-15	8.39011400038e-13	0.01,0.013,0.01	0.063,0.043,0.075	-0.049
555	"FBgn0266758"	"Esyt2"	chr3R	+	24549684	24549764	24549013	24549139	24551328	24551812	555	137,171,137	6,1,4	255,193,157	43,31,36	148	74	1.18793863635e-14	1.2708180761e-12	0.919,0.988,0.945	0.748,0.757,0.686	0.22
5784	"FBgn0027335"	"Rip11"	chrX	-	18636613	18636873	18635641	18636319	18637412	18637573	5784	946,1161,917	305,417,297	1264,1031,1169	175,161,201	148	74	1.43218770177e-14	1.49728714276e-12	0.608,0.582,0.607	0.783,0.762,0.744	-0.164
3874	"FBgn0032005"	"Snx6"	chr2L	-	8218853	8218871	8218569	8218679	8219115	8219298	3874	42,66,45	185,226,184	29,15,10	289,246,270	91	74	2.25375273999e-14	2.30383613421e-12	0.156,0.192,0.166	0.075,0.047,0.029	0.121
2469	"FBgn0013749"	"Arf102F"	chr4	+	1124435	1124698	1124166	1124331	1124767	1124893	2469	1254,1888,1683	1,11,2	2252,1568,1912	53,24,38	148	74	3.14193115969e-14	3.07508156055e-12	0.998,0.988,0.998	0.955,0.97,0.962	0.032
2613	"FBgn0014133"	"bif"	chrX	+	11687461	11687635	11681717	11684254	11689200	11689543	2613	740,904,630	2,2,5	580,530,565	18,27,17	148	74	3.08642000846e-14	3.07508156055e-12	0.995,0.996,0.984	0.942,0.908,0.943	0.061
2028	"FBgn0261113"	"Xrp1"	chr3R	+	18920412	18921319	18918259	18918625	18925077	18925796	2028	988,1296,864	7,5,3	1510,1403,1254	42,35,40	148	74	3.65263375102e-14	3.50044067806e-12	0.986,0.992,0.993	0.947,0.952,0.94	0.044
237	"FBgn0034184"	"CG9646"	chr2R	+	17051821	17053144	17050716	17051164	17053268	17053418	237	154,197,172	19,26,22	143,139,185	65,61,83	148	74	5.09592368303e-14	4.7839283555e-12	0.802,0.791,0.796	0.524,0.533,0.527	0.268
4583	"FBgn0037728"	"CG16817"	chr3R	+	9678561	9678648	9677926	9678086	9678719	9678976	4583	1315,1886,1415	2,1,1	1821,1488,1786	33,27,32	148	74	7.5606187977e-14	6.95576929388e-12	0.997,0.999,0.999	0.965,0.965,0.965	0.033
4882	"FBgn0083124"	"Uhg4"	chr2R	+	9095577	9095629	9095272	9095339	9095897	9095958	4882	300,464,405	0,0,2	644,442,532	33,16,21	125	74	1.01363362148e-13	9.14257776237e-12	1.0,1.0,0.992	0.92,0.942,0.937	0.064
2004	"FBgn0051158"	"Efa6"	chr3R	+	22602195	22602435	22600544	22601666	22602844	22603923	2004	2,0,0	92,83,92	9,19,15	67,69,57	148	74	1.82298620643e-13	1.61264164415e-11	0.011,0.0,0.0	0.063,0.121,0.116	-0.096
2146	"FBgn0037702"	"CG8176"	chr3R	+	9523535	9523796	9522294	9522891	9524201	9524307	2146	33,62,33	132,192,118	109,92,95	141,109,79	148	74	2.73114864058e-13	2.3704308956e-11	0.111,0.139,0.123	0.279,0.297,0.375	-0.193
652	"FBgn0051145"	"CG31145"	chr3R	-	23631485	23632186	23626596	23627460	23635277	23635321	652	13,11,6	179,215,130	38,19,19	101,82,68	148	74	4.41868763801e-13	3.76406724719e-11	0.035,0.025,0.023	0.158,0.104,0.123	-0.101
1014	"FBgn0265434"	"zip"	chr2R	-	24998277	24998301	24997208	24997301	25000038	25000160	1014	478,584,438	4,2,3	486,387,292	26,18,16	97	74	6.00852700927e-13	4.93557575761e-11	0.989,0.996,0.991	0.934,0.943,0.933	0.055
917	"FBgn0052000"	"CG32000"	chr4	+	133587	133713	133185	133231	133794	133924	917	75,121,56	2,3,0	46,58,54	14,12,16	148	74	5.93636251267e-13	4.93557575761e-11	0.949,0.953,1.0	0.622,0.707,0.628	0.315
1889	"FBgn0027492"	"wdb"	chr3R	-	27580156	27580325	27568278	27568591	27582001	27582241	1889	23,31,37	194,233,140	92,85,59	173,164,139	148	74	6.49036380196e-13	5.23783745421e-11	0.056,0.062,0.117	0.21,0.206,0.175	-0.119
987	"FBgn0036141"	"wls"	chr3L	-	11167818	11167914	11166619	11167608	11168136	11169625	987	56,63,60	86,103,88	23,19,24	128,127,104	148	74	9.52238288221e-13	7.55223469968e-11	0.246,0.234,0.254	0.082,0.07,0.103	0.16
2032	"FBgn0261113"	"Xrp1"	chr3R	+	18919422	18919512	18918259	18918625	18925077	18925796	2032	621,733,529	7,5,3	1014,1006,781	42,35,40	148	74	1.19593224213e-12	9.32421748101e-11	0.978,0.987,0.989	0.923,0.935,0.907	0.063
2983	"FBgn0262614"	"pyd"	chr3R	-	8828834	8831005	8827067	8828318	8832141	8832274	2983	87,84,98	7,10,6	76,50,77	29,24,42	148	74	1.48059342564e-12	1.13512162632e-10	0.861,0.808,0.891	0.567,0.51,0.478	0.335
5766	"FBgn0034971"	"CG3209"	chr2R	+	24071990	24072224	24069999	24070242	24072704	24072961	5766	282,368,290	50,81,53	463,403,472	37,18,34	148	74	2.67952326993e-12	2.02062410519e-10	0.738,0.694,0.732	0.862,0.918,0.874	-0.163
4217	"FBgn0035793"	"CG7546"	chr3L	+	7513522	7513621	7512785	7513392	7513817	7514354	4217	14,19,16	68,82,45	1,1,1	70,43,82	148	74	3.21687121385e-12	2.3867109006e-10	0.093,0.104,0.151	0.007,0.011,0.006	0.108
3014	"FBgn0030530"	"jub"	chrX	-	13828223	13828253	13827578	13827719	13828641	13830317	3014	0,0,0	36,52,38	13,12,9	33,39,46	103	74	3.49709150527e-12	2.55343189274e-10	0.0,0.0,0.0	0.221,0.181,0.123	-0.175
1489	"FBgn0039560"	"CG5514"	chr3R	+	27942434	27942483	27939706	27942133	27942587	27942778	1489	4,1,5	52,31,34	31,17,22	18,25,31	122	74	1.48810963552e-11	1.06957880053e-09	0.045,0.019,0.082	0.511,0.292,0.301	-0.319
3482	"FBgn0004435"	"Galphaq"	chr2R	+	12613566	12614345	12612739	12612851	12615906	12616414	3482	201,287,239	30,38,25	256,201,154	100,70,51	148	74	1.69163572039e-11	1.19715758674e-09	0.77,0.791,0.827	0.561,0.589,0.602	0.212
4318	"FBgn0015222"	"Fer1HCH"	chr3R	-	30386717	30386828	30386318	30386596	30387463	30387550	4318	6,3,4	1161,1361,1311	73,77,63	1883,1506,1532	148	74	1.8001045099e-11	1.25461829478e-09	0.003,0.001,0.002	0.019,0.025,0.02	-0.019
4337	"FBgn0034051"	"Mlf"	chr2R	-	15937020	15937326	15935892	15936580	15937678	15937879	4337	107,171,111	69,69,50	301,279,297	50,48,44	148	74	2.36728414649e-11	1.62529956326e-09	0.437,0.553,0.526	0.751,0.744,0.771	-0.25
2890	"FBgn0031883"	"Caper"	chr2L	+	7034198	7034273	7032720	7033018	7035406	7035561	2890	18,31,30	104,143,120	10,10,10	200,213,207	148	74	2.65047983561e-11	1.7929716535e-09	0.08,0.098,0.111	0.024,0.023,0.024	0.073
38	"FBgn0026401"	"Nipped-B"	chr2R	-	4722146	4722325	4719769	4720210	4726623	4726788	38	151,250,166	0,1,0	280,231,161	14,8,20	148	74	2.9023894399e-11	1.93492629327e-09	1.0,0.992,1.0	0.909,0.935,0.801	0.116
3656	"FBgn0015218"	"eIF-4E"	chr3L	-	9401039	9401606	9400582	9400953	9402279	9402460	3656	855,962,779	120,177,132	805,713,789	265,229,269	148	74	3.00575120349e-11	1.97520793372e-09	0.781,0.731,0.747	0.603,0.609,0.595	0.151
358	"FBgn0004907"	"14-3-3zeta"	chr2R	+	10105940	10106104	10105701	10105825	10107466	10108474	358	978,1352,964	1,0,0	1126,991,1210	22,19,20	148	74	6.60917987005e-11	4.28200385947e-09	0.998,1.0,1.0	0.962,0.963,0.968	0.035
5407	"FBgn0011361"	"mtacp1"	chr3L	+	1330862	1330949	1330130	1330290	1331041	1331170	5407	416,478,411	748,877,710	570,507,619	524,487,624	148	74	7.98078270137e-11	5.09883339254e-09	0.218,0.214,0.224	0.352,0.342,0.332	-0.123
2054	"FBgn0264693"	"ens"	chr3L	-	4129650	4129791	4126988	4127162	4131120	4131236	2054	252,259,208	24,32,18	168,163,128	49,48,45	148	74	9.02715679985e-11	5.68834538073e-09	0.84,0.802,0.852	0.632,0.629,0.587	0.215
1421	"FBgn0050020"	"CG30020"	chr2R	+	10888282	10888396	10888075	10888225	10888470	10888821	1421	62,112,88	3,3,2	98,77,63	19,18,18	148	74	1.06214814721e-10	6.60254253671e-09	0.912,0.949,0.957	0.721,0.681,0.636	0.26
3235	"FBgn0038535"	"alt"	chr3R	-	17675641	17675737	17675074	17675533	17676086	17676749	3235	127,201,146	73,115,74	299,262,231	62,56,62	148	74	1.51624157674e-10	9.29961500401e-09	0.465,0.466,0.497	0.707,0.701,0.651	-0.21
2421	"FBgn0032036"	"CG13384"	chr2L	+	8384699	8385097	8384454	8384540	8386216	8386385	2421	298,368,261	0,0,2	336,289,237	11,14,12	148	74	2.06340278197e-10	1.24890168382e-08	1.0,1.0,0.985	0.939,0.912,0.908	0.075
4084	"FBgn0003093"	"Pkc98E"	chr3R	+	29042825	29042857	29042166	29042240	29044366	29044437	4084	24,33,17	2,5,2	10,11,7	12,13,12	105	74	2.33055019727e-10	1.39227674123e-08	0.894,0.823,0.857	0.37,0.374,0.291	0.513
5360	"FBgn0032198"	"eEF1delta"	chr2L	+	10233480	10233561	10232506	10232659	10233756	10234450	5360	1671,2401,1998	674,933,707	1754,1576,1969	1134,1072,1322	148	74	2.4026003409e-10	1.41691814976e-08	0.553,0.563,0.586	0.436,0.424,0.427	0.138
1404	"FBgn0034072"	"Dg"	chr2R	-	16086930	16087725	16085563	16085620	16088304	16088365	1404	30,38,34	125,153,105	58,80,42	87,73,57	148	74	2.5975299689e-10	1.51248580468e-08	0.107,0.11,0.139	0.25,0.354,0.269	-0.172
1762	"FBgn0003507"	"srp"	chr3R	+	16001188	16001406	15999845	16000059	16001751	16001916	1762	329,377,293	0,2,0	290,273,217	10,11,12	148	74	3.17399329042e-10	1.82504614199e-08	1.0,0.99,1.0	0.935,0.925,0.9	0.077
2569	"FBgn0034858"	"eIF2B-delta"	chr2R	+	23386789	23386827	23386520	23386622	23387006	23387612	2569	28,35,22	19,15,22	26,20,19	87,69,79	111	74	3.50970474905e-10	1.99316565995e-08	0.496,0.609,0.4	0.166,0.162,0.138	0.346
4163	"FBgn0058263"	"MFS17"	chr2R	-	2515642	2515908	2494741	2495023	2521440	2522511	4163	29,48,41	42,62,55	8,9,17	67,43,72	148	74	4.17774037587e-10	2.34361045476e-08	0.257,0.279,0.272	0.056,0.095,0.106	0.184
2217	"FBgn0053113"	"Rtnl1"	chr2L	-	5004171	5004207	4994786	4994994	5008180	5009720	2217	172,162,140	151,185,152	65,55,67	153,141,147	109	74	5.22338949871e-10	2.89489056555e-08	0.436,0.373,0.385	0.224,0.209,0.236	0.175
4164	"FBgn0058263"	"MFS17"	chr2R	-	2515642	2515908	2494741	2495023	2553782	2553877	4164	23,37,32	7,17,12	7,5,14	23,18,24	148	74	5.31043764518e-10	2.90809680569e-08	0.622,0.521,0.571	0.132,0.122,0.226	0.411
4375	"FBgn0051619"	"CG31619"	chr2L	+	21720358	21720481	21719513	21719643	21725067	21725445	4375	48,48,47	96,127,102	105,94,70	91,71,71	148	74	5.4571014374e-10	2.95325489553e-08	0.2,0.159,0.187	0.366,0.398,0.33	-0.183
2419	"FBgn0032036"	"CG13384"	chr2L	+	8384996	8385097	8384699	8384895	8386216	8386385	2419	571,761,530	2,1,1	667,527,505	16,13,15	148	74	1.18445087072e-09	6.17868196112e-08	0.993,0.997,0.996	0.954,0.953,0.944	0.045
3448	"FBgn0033212"	"CG1399"	chr2R	-	7680291	7680312	7679341	7679930	7680924	7680999	3448	0,1,1	181,248,177	15,10,17	213,202,188	94	74	1.20632548395e-09	6.17868196112e-08	0.0,0.003,0.004	0.053,0.038,0.066	-0.05
4419	"FBgn0003963"	"ush"	chr2L	+	525391	525436	490834	491358	536022	536966	4419	329,438,293	5,1,1	369,319,190	14,16,13	118	74	1.19653364994e-09	6.17868196112e-08	0.976,0.996,0.995	0.943,0.926,0.902	0.065
5654	"FBgn0262125"	"Sec23"	chr3R	+	5651980	5652001	5651253	5651802	5652380	5652629	5654	65,113,97	355,368,378	44,54,58	511,438,470	94	74	1.16880827239e-09	6.17868196112e-08	0.126,0.195,0.168	0.063,0.088,0.089	0.083
877	"FBgn0036505"	"CG7945"	chr3L	-	15522967	15523464	15522559	15522580	15523832	15524137	877	200,263,203	4,8,11	273,201,250	38,29,30	148	74	1.20887255761e-09	6.17868196112e-08	0.962,0.943,0.902	0.782,0.776,0.806	0.148
3852	"FBgn0039465"	"Tsp97E"	chr3R	-	26962539	26963080	26961063	26962451	26963157	26963520	3852	1,0,2	105,135,84	14,10,12	91,82,95	148	74	2.97418267792e-09	1.50343300203e-07	0.005,0.0,0.012	0.071,0.057,0.059	-0.057
287	"FBgn0266694"	"CR45184"	chr3L	-	827645	827697	826945	827001	827876	829851	287	5,10,7	0,0,0	10,9,10	2,9,8	125	74	3.39956995887e-09	1.69978497943e-07	1.0,1.0,1.0	0.747,0.372,0.425	0.485
3492	"FBgn0025936"	"Eph"	chr4	+	617303	617351	616004	616181	618347	618476	3492	48,47,36	53,93,74	11,9,24	138,100,67	121	74	3.83090248413e-09	1.89485499215e-07	0.356,0.236,0.229	0.046,0.052,0.18	0.181
2354	"FBgn0052654"	"Sec16"	chrX	+	12605802	12606153	12604863	12605388	12607697	12607879	2354	2,2,0	27,43,33	8,12,10	19,32,19	148	74	4.11947642665e-09	1.99469384869e-07	0.036,0.023,0.0	0.174,0.158,0.208	-0.16
3526	"FBgn0033897"	"Rcd1"	chr2R	-	14150035	14150095	14149887	14149953	14150225	14150454	3526	1,0,2	32,31,9	13,5,15	18,19,17	133	74	4.08626787962e-09	1.99469384869e-07	0.017,0.0,0.11	0.287,0.128,0.329	-0.206
5349	"FBgn0025720"	"Ate1"	chr2R	-	20256082	20256235	20255627	20255809	20256435	20256629	5349	60,110,64	0,1,0	60,68,77	6,8,8	148	74	6.18676432307e-09	2.96449123814e-07	1.0,0.982,1.0	0.833,0.81,0.828	0.17
3072	"FBgn0052626"	"AMPdeam"	chrX	-	13834170	13834206	13832903	13833031	13834814	13835149	3072	4,3,3	46,63,46	18,33,10	51,50,39	109	74	6.48514908441e-09	3.07543152457e-07	0.056,0.031,0.042	0.193,0.309,0.148	-0.174
3189	"FBgn0035411"	"Girdin"	chr3L	+	3183932	3183997	3183635	3183799	3184248	3185287	3189	35,44,45	0,0,0	38,41,25	6,5,6	138	74	7.64179430846e-09	3.5869646754e-07	1.0,1.0,1.0	0.773,0.815,0.691	0.24
2051	"FBgn0264693"	"ens"	chr3L	-	4128307	4128973	4126988	4127162	4129650	4129791	2051	23,20,26	97,100,79	58,47,28	54,55,50	148	74	9.11032616013e-09	4.23308084208e-07	0.106,0.091,0.141	0.349,0.299,0.219	-0.176
2201	"FBgn0265630"	"sno"	chrX	-	13202739	13203057	13200466	13200904	13203709	13204150	2201	4,1,2	15,27,22	14,25,11	22,18,11	148	74	9.32560306754e-09	4.28977741107e-07	0.118,0.018,0.043	0.241,0.41,0.333	-0.268
2029	"FBgn0261113"	"Xrp1"	chr3R	+	18920412	18921319	18919422	18919512	18925077	18925796	2029	1721,2123,1407	49,50,31	2396,2163,1939	116,113,107	148	74	1.10047081447e-08	5.01204529363e-07	0.946,0.955,0.958	0.912,0.905,0.901	0.047
2420	"FBgn0032036"	"CG13384"	chr2L	+	8384699	8384895	8384454	8384540	8386216	8386385	2420	17,37,26	0,0,2	46,42,40	11,14,12	148	74	1.1196283789e-08	5.04930445386e-07	1.0,1.0,0.867	0.676,0.6,0.625	0.322
2491	"FBgn0039969"	"Fis1"	chr2R	-	5604582	5604650	5604467	5604516	5604709	5604834	2491	744,1245,1132	24,55,38	1477,837,974	124,56,89	141	74	1.2226083812e-08	5.46019277041e-07	0.942,0.922,0.94	0.862,0.887,0.852	0.068
2193	"FBgn0261802"	"CG42748"	chr2L	+	22157022	22157055	22156620	22156815	22158512	22159611	2193	2,6,6	40,53,53	22,15,12	42,25,25	106	74	1.47399354944e-08	6.51958685329e-07	0.034,0.073,0.073	0.268,0.295,0.251	-0.211
288	"FBgn0266694"	"CR45184"	chr3L	-	827645	827697	827422	827469	827876	829851	288	226,369,321	0,0,1	372,315,418	9,13,15	125	74	1.49982245512e-08	6.57065075576e-07	1.0,1.0,0.995	0.961,0.935,0.943	0.052
2961	"FBgn0263251"	"vnc"	chr3L	+	9972880	9973001	9972311	9972397	9973093	9974023	2961	130,124,126	197,258,183	84,69,80	277,219,303	148	74	1.63935952591e-08	7.11420171621e-07	0.248,0.194,0.256	0.132,0.136,0.117	0.104
4878	"FBgn0083124"	"Uhg4"	chr2R	+	9096382	9096438	9096149	9096202	9096670	9096735	4878	346,383,338	0,1,0	470,338,459	21,3,14	129	74	1.90309727977e-08	8.18153970742e-07	1.0,0.995,1.0	0.928,0.985,0.95	0.044
