target_id	length	eff_length	est_counts	tpm
FBtr0303759	3841	3543.33	315.008	4.93828
FBtr0303758	1942	1698.88	26.1323	0.854435
FBtr0345678	4114	3541.22	14.9461	0.234444
FBtr0309588	112	19.4827	0	0
FBtr0309583	103	19.7078	0	0
FBtr0309580	134	21.7691	0	0
FBtr0309586	111	19.7149	0	0
FBtr0110942	2184	2089.1	75.0696	1.99604
FBtr0110941	5141	4820.84	2916.16	33.6011
FBtr0110947	892	724.858	3.16719e-06	2.42709e-07
FBtr0110944	706	505.39	10	1.0991
FBtr0081259	2062	1990.19	558	15.5741
FBtr0081258	1366	1305.59	1360	57.8627
FBtr0081253	2305	2149.37	0	0
FBtr0081252	703	508.948	0	0
FBtr0081251	1316	1247.54	1	0.0445258
FBtr0081250	657	463.044	0	0
FBtr0081257	1146	935.956	0	0
FBtr0082052	4958	4845.06	389.268	4.46287
FBtr0081254	4694	4607.09	10328.2	124.526
FBtr0082053	2836	2629.79	11.6284	0.245619
FBtr0345674	4482	4218.67	214.131	2.81948
FBtr0082055	1684	1555.21	43.3608	1.54872
FBtr0074549	920	725.92	0	0
FBtr0082056	2113	1929.56	83.6392	2.40778
FBtr0080588	2343	2312.91	1	0.0240163
FBtr0074540	843	670.067	207	17.16
FBtr0074546	2397	2202.92	0	0
FBtr0074545	5686	5491.92	0	0
FBtr0334600	908	713.92	0	0
FBtr0333173	2668	2473.92	0	0
FBtr0334609	6583	6388.92	0	0
FBtr0086860	1402	1222.13	12	0.545416
FBtr0305494	2809	2885.06	22.5832	0.434806
FBtr0305495	1465	1386.86	2271.26	90.9702
FBtr0305497	2042	1692.16	174.702	5.73485
FBtr0305490	3539	3344.92	0	0
FBtr0305491	3549	3354.92	0	0
FBtr0072952	5184	5445.82	1307.35	13.335
FBtr0305498	2839	2531.53	0.0273954	0.000601119
FBtr0305499	6954	5647.48	366.102	3.60091
FBtr0112516	1168	1050.28	344.355	18.2123
FBtr0112514	907	686.059	3	0.242898
FBtr0079629	5311	5255.55	262.669	2.77623
FBtr0112512	1484	1286.01	60.5	2.61322
FBtr0112511	2239	2145.41	46.9565	1.21577
FBtr0112510	1761	1433.02	16.312	0.632297
FBtr0112519	686	491.973	0	0
FBtr0305148	1226	1040.8	1	0.0533699
FBtr0305149	3468	3211.48	284.424	4.91955
FBtr0305147	3283	2827.07	337.136	6.62421
FBtr0305145	26263	28862.8	288.988	0.556168
FBtr0305142	48068	49768.8	8.463e-06	9.44565e-09
FBtr0305141	47440	49104.8	0	0
FBtr0309872	2605	2518.29	110.805	2.4441
FBtr0309873	2158	1933.59	40.5618	1.16524
FBtr0309871	1493	1259.19	144.814	6.3883
FBtr0309874	2794	2599.92	0	0
FBtr0309875	1689	1494.92	0	0
FBtr0085961	614	413.779	74672.5	10024.4
FBtr0309878	717	522.948	0	0
FBtr0309879	3569	3716.22	1.25978e-08	1.88303e-10
FBtr0085964	2636	2353.94	2253.06	53.1668
FBtr0085966	1802	1607.92	0	0
FBtr0300516	3808	3532.42	621.688	9.77609
FBtr0300514	3961	3675.04	319.637	4.83125
FBtr0300515	3853	3565.81	592.355	9.22759
FBtr0300512	3710	3210.61	169.445	2.93161
FBtr0300513	3785	3514.15	340.35	5.37986
FBtr0300510	4228	4274.32	4.34485	0.0564641
FBtr0300511	4132	3749.79	806.077	11.9408
FBtr0089636	2457	2375.35	783.395	18.3197
FBtr0089631	1839	1666.66	81.3517	2.71134
FBtr0089630	1991	1796.92	0	0
FBtr0089633	1759	1591.73	52.0622	1.81684
FBtr0300519	4454	4170.23	749.654	9.9854
FBtr0301645	2732	2564.1	1	0.0216636
FBtr0301644	1930	1907.23	51.1772	1.49052
FBtr0301647	2611	2578.53	0.305359	0.00657815
FBtr0083490	1134	968.616	1605.84	92.0905
FBtr0301640	1148	953.92	0	0
FBtr0301643	2159	2107.58	646.296	17.0339
FBtr0083498	914	719.92	0	0
FBtr0301649	1878	1683.92	0	0
FBtr0301648	1225	1136.79	0	0
FBtr0079883	4136	3838.92	208.493	3.01681
FBtr0079885	2323	2172.87	881.445	22.5333
FBtr0079884	1602	1449.55	299.945	11.4941
FBtr0079887	2224	2092.54	247.608	6.57287
FBtr0079886	2250	2108.87	73.2392	1.92912
FBtr0079889	2872	2650.31	2505.32	52.5088
FBtr0079888	791	651.436	1353.03	115.372
FBtr0091914	595	405.7	0.000225038	3.08116e-05
FBtr0091916	498	227.975	1	0.243657
FBtr0091911	412	215.395	0	0
FBtr0091910	595	406.256	2.90581	0.397312
FBtr0091913	413	207.788	232.889	62.2578
FBtr0091912	595	406.256	2.90581	0.397312
FBtr0100187	2024	1840.39	0	0
FBtr0100186	3834	3406.11	2	0.0326164
FBtr0100185	4288	3853.03	0	0
FBtr0100184	4749	4787.05	0	0
FBtr0100183	1753	1487.11	22014.7	822.309
FBtr0100182	974	734.515	1148.67	86.8675
FBtr0100188	1161	966.92	0	0
FBtr0076530	618	427.871	139	18.0454
FBtr0084618	750	555.948	0	0
FBtr0084619	3826	3865.49	1.7144	0.0246361
FBtr0084611	1152	957.92	0	0
FBtr0084613	946	751.92	0	0
FBtr0084614	1047	852.92	0	0
FBtr0084617	1139	944.92	0	0
FBtr0345502	765	570.92	0	0
FBtr0345503	692	497.948	0	0
FBtr0345500	2242	1962.91	100.107	2.83288
FBtr0082721	707	570.472	674.323	65.6596
FBtr0082726	2913	2856.33	63.9457	1.24356
FBtr0345507	6975	6414.87	783.866	6.78764
FBtr0345504	1177	1014.95	439.25	24.0398
FBtr0345505	1864	1703.08	599.426	19.5508
FBtr0345508	1474	1292.25	21.5354	0.925707
FBtr0345509	2972	2777.92	0	0
FBtr0100459	1649	1454.92	0	0
FBtr0100451	725	571.998	5.54339	0.538326
FBtr0100453	942	809.606	14.2933	0.980675
FBtr0100452	829	650.112	306.59	26.196
FBtr0100455	2462	2267.92	0	0
FBtr0100454	3868	3477.89	0	0
FBtr0100457	3616	3246.91	1695.14	29.0001
FBtr0100456	1515	1298.46	0	0
FBtr0075155	1519	1282.94	0	0
FBtr0346086	1082	887.92	0	0
FBtr0346087	16734	17878.3	68	0.211274
FBtr0346085	825	583.82	27.254	2.59308
FBtr0346082	3668	3567.71	737.949	11.4895
FBtr0346083	1532	1434.55	0	0
FBtr0346088	3339	3144.03	0	0
FBtr0346089	1349	1117.89	5067.74	251.814
FBtr0331336	8450	7431.51	0	0
FBtr0331337	3548	3400.46	4.45809	0.0728243
FBtr0331334	2004	1999.84	3	0.0833279
FBtr0331335	3593	3653.18	0	0
FBtr0331332	2404	2209.92	0	0
FBtr0331333	2041	1846.92	0	0
FBtr0331330	4723	4643	435.265	5.20739
FBtr0331331	3555	3117.47	1	0.0178181
FBtr0070639	896	703.054	1405.25	111.027
FBtr0070638	1450	1291.62	365	15.6972
FBtr0331338	3548	3400.46	4.45809	0.0728243
FBtr0331339	4766	4508.58	5.42471	0.0668347
FBtr0330065	1189	1108.25	337.637	16.923
FBtr0330064	1506	1377.44	0	0
FBtr0330067	6417	6488.43	13.0818	0.111993
FBtr0330066	6206	6188.07	0	0
FBtr0330061	1554	1443.93	630.68	24.2621
FBtr0330060	882	717.815	725.946	56.1767
FBtr0330063	1491	1377.22	429.674	17.3301
FBtr0330062	1542	1431.14	257.825	10.0071
FBtr0079711	2741	2567.74	15.4246	0.333679
FBtr0079710	2774	2531.38	64.7644	1.42116
FBtr0079713	361	187.941	1	0.295558
FBtr0079712	1688	1492.11	0	0
FBtr0079715	792	597.92	0	0
FBtr0330068	3575	3292.99	647.032	10.9144
FBtr0079716	767	572.92	0	0
FBtr0307179	1822	1621.63	2.22046	0.07606
FBtr0307178	1473	1334.3	774.203	32.2305
FBtr0307175	1573	1143.45	110.013	5.34433
FBtr0307174	1972	1789.04	108.899	3.38117
FBtr0307177	1371	1247.3	105.317	4.69022
FBtr0307176	1344	1227.86	237.884	10.7617
FBtr0307171	2350	2155.92	0	0
FBtr0307170	1859	1586.13	527.588	18.4765
FBtr0307173	10506	9164.24	715.467	4.33668
FBtr0307172	1145	780.04	1403.36	99.9349
FBtr0343108	2418	2161.42	0	0
FBtr0343109	1870	1690.7	104.787	3.44275
FBtr0343105	6080	5885.92	0	0
FBtr0343100	2573	2331.05	1067.33	25.4338
FBtr0343101	702	483.36	345	39.6472
FBtr0333177	7849	7547.13	68.536	0.504431
FBtr0289989	2428	2233.92	0	0
FBtr0289988	3908	3789.51	5.71009	0.0836999
FBtr0289985	4589	4483.38	143	1.77172
FBtr0289986	1804	1701.74	21.1842	0.691487
FBtr0289981	4846	4795.26	649.571	7.52452
FBtr0289983	1656	1461.92	0	0
FBtr0289982	13807	14198.2	18	0.0704215
FBtr0076772	5047	4773.35	476.317	5.5429
FBtr0076773	3311	2929.3	8.02585	0.152192
FBtr0076770	1340	1267.46	533	23.3592
FBtr0076771	3673	3351.09	981.436	16.2683
FBtr0076776	5065	4253.95	292.425	3.81845
FBtr0076777	5107	4295.19	574.633	7.43143
FBtr0076774	4685	4351.56	13.2815	0.169538
FBtr0076775	2828	2355.9	716.494	16.8935
FBtr0340453	3536	3472.13	7.38215	0.118101
FBtr0340452	3109	3062.86	296.13	5.37057
FBtr0340451	3154	3123.7	63.2265	1.12433
FBtr0340450	4417	4191.9	9092.49	120.486
FBtr0340457	2191	2081.55	391.39	10.4445
FBtr0340456	4228	4103.67	541.47	7.32937
FBtr0340455	5041	5020.11	79.1152	0.87541
FBtr0340454	4330	4199.98	40.1225	0.530646
FBtr0071276	2236	2165.66	26.9147	0.690343
FBtr0071277	2282	2211.84	55.852	1.40265
FBtr0340459	2707	2570.4	96.1338	2.07749
FBtr0071275	2295	2202.29	1472.27	37.1346
FBtr0071272	2027	1934.78	48.5733	1.39454
FBtr0071273	2283	2222.76	321.73	8.04016
FBtr0071270	2462	2354.71	0	0
FBtr0071271	2353	2275.28	84.9327	2.0735
FBtr0333174	1529	1334.92	0	0
FBtr0337048	3074	3036.86	0	0
FBtr0337049	5525	5718.4	28.5887	0.277706
FBtr0337046	1876	1680.16	108.297	3.5804
FBtr0337047	1471	1276.92	0	0
FBtr0337044	1716	1460.29	1309	49.7927
FBtr0337045	3080	3003.24	0	0
FBtr0337042	1855	1570.44	2.22653	0.0787539
FBtr0337043	3789	3481.31	591.302	9.43477
FBtr0337040	881	686.92	0	0
FBtr0337041	357	171	511.167	166.047
FBtr0343812	2787	2437.62	20.0561	0.457031
FBtr0343810	1469	1212.91	0	0
FBtr0343817	6913	6667.13	22	0.183294
FBtr0343814	4402	4076.65	5836	79.5201
FBtr0343819	425	234.645	0	0
FBtr0300259	4030	3835.92	0	0
FBtr0300255	2521	2470.79	41.0093	0.921957
FBtr0300254	2317	2266.29	39.3301	0.963994
FBtr0300257	713	548.82	58.9967	5.97121
FBtr0300256	4596	4511.41	1294.23	15.9355
FBtr0075310	810	581.023	216.685	20.7157
FBtr0075313	3691	3606.48	1274.19	19.6253
FBtr0070140	3208	3342.22	373.607	6.20932
FBtr0331228	2075	1995.23	0	0
FBtr0075314	465	257.751	376	81.0311
FBtr0070145	1802	1654.39	5	0.167879
FBtr0075319	460	268.32	0	0
FBtr0075318	8461	8616.89	564.354	3.63803
FBtr0331226	4546	4596.83	4.19529e-08	5.06954e-10
FBtr0073658	2509	2525.75	689	15.1528
FBtr0070148	1100	997.377	20163	1122.95
FBtr0073652	2304	2125.08	7	0.182973
FBtr0073653	818	623.92	0	0
FBtr0073650	1326	1129.62	47	2.31116
FBtr0073651	2625	2430.92	0	0
FBtr0073656	1544	1360.15	1	0.0408394
FBtr0073657	1526	1276.2	669	29.1187
FBtr0073655	2123	1900.45	83	2.42597
FBtr0333745	6913	6675.25	49.2349	0.409704
FBtr0333744	5823	5103.55	16.6135	0.180823
FBtr0333746	673	479.562	1.20575	0.139662
FBtr0333740	1252	1057.92	0	0
FBtr0333743	9304	9014.63	17.9185	0.110412
FBtr0333742	6550	6434.14	1033.21	8.91997
FBtr0333749	3757	3978.89	0	0
FBtr0333748	2395	2088.88	2340	62.2254
FBtr0336715	6268	6484.15	0	0
FBtr0336714	10187	9992.92	0	0
FBtr0336717	10892	10697.9	0	0
FBtr0336716	6964	7227.61	0	0
FBtr0336711	5439	5430.34	698.388	7.14388
FBtr0336710	2089	1894.92	0	0
FBtr0336713	7864	8256.94	0	0
FBtr0330172	1308	1113.92	0	0
FBtr0336719	10519	10324.9	0	0
FBtr0076662	3251	3173.67	10	0.175026
FBtr0330170	2247	2189.36	0	0
FBtr0076664	2355	2063.52	195.708	5.26822
FBtr0330176	1056	881.703	46.7621	2.94602
FBtr0111097	7708	8002.01	218.556	1.51715
FBtr0076666	830	635.92	0	0
FBtr0111096	7699	7979.99	0.15357	0.00106898
FBtr0330174	2193	2125.11	101.432	2.6513
FBtr0333813	2369	2131.07	0	0
FBtr0333815	12573	11981	10.2207	0.0473861
FBtr0073903	1710	1677.17	199	6.59083
FBtr0073900	3880	4117.02	1683.86	22.7189
FBtr0333816	12475	11915.4	20.4891	0.0955168
FBtr0081099	2276	2136.47	1083.14	28.1614
FBtr0081098	843	669.61	770	63.8754
FBtr0333818	4844	4582.99	218.661	2.65026
FBtr0081091	1112	960.962	1320.89	76.353
FBtr0081090	692	550.343	936.943	94.568
FBtr0081093	1842	1579.24	21.5305	0.757304
FBtr0081092	1971	1679.61	1272.51	42.0842
FBtr0081095	1216	1054.6	652.561	34.3716
FBtr0081097	1873	1691.61	1242.21	40.7907
FBtr0081096	2351	2090	533	14.166
FBtr0080515	751	547.857	7	0.709734
FBtr0074389	814	619.92	0	0
FBtr0074388	11772	11251.3	5305.15	26.1915
FBtr0073908	1974	1779.92	0	0
FBtr0074381	2013	1670.15	46	1.52992
FBtr0074383	2433	2164.32	316	8.11016
FBtr0074382	1838	1723.85	1	0.032223
FBtr0074385	1920	1740.48	23	0.734046
FBtr0074384	2087	1854.09	0	0
FBtr0074387	997	874.704	2088.27	132.614
FBtr0074386	5088	4883.52	792.987	9.01982
FBtr0339958	1495	1447.82	7.6248	0.292535
FBtr0080510	6651	6056.06	8401.59	77.0613
FBtr0112852	4445	4171.52	1351	17.9898
FBtr0339957	5083	4857.24	11.036	0.126208
FBtr0339954	1244	1121.97	359.467	17.7969
FBtr0113007	1607	1328.52	40.0674	1.67528
FBtr0113004	2020	1825.92	0	0
FBtr0112851	4062	3795.28	1037.88	15.1904
FBtr0113003	2230	2237.73	5	0.124116
FBtr0334719	2610	2489.44	0	0
FBtr0334718	3397	3208.28	0	0
FBtr0334717	2862	2669.74	0	0
FBtr0334716	4732	4401.23	0	0
FBtr0334715	3407	3212.92	0	0
FBtr0334714	2837	2684.07	0	0
FBtr0334713	7374	6284.73	384.942	3.4023
FBtr0334712	2610	2484.04	0	0
FBtr0334711	3123	2894.02	0	0
FBtr0113009	1455	1191.58	6.93932	0.323488
FBtr0080519	1335	1134.5	235	11.5061
FBtr0339951	1108	913.92	0	0
FBtr0075162	1021	932.066	77.9191	4.64368
FBtr0075163	430	239.333	0	0
FBtr0075160	1763	1721.61	1.78863e-06	5.77101e-08
FBtr0075161	1288	1090.98	371	18.8895
FBtr0075167	1553	1358.92	0	0
FBtr0075164	349	163.909	0	0
FBtr0075169	1326	1239.05	27	1.21043
FBtr0301499	4105	3968.03	29892.9	418.463
FBtr0073828	2786	2661.28	2094	43.707
FBtr0088526	522	339.104	98.8605	16.194
FBtr0088527	577	401.168	561.195	77.7056
FBtr0088524	1299	1207.02	1431	65.8551
FBtr0088525	509	332.601	31225.9	5215.02
FBtr0088522	1929	1841.22	382.189	11.5302
FBtr0088523	1880	1809.78	55.6895	1.70928
FBtr0088520	1686	1636.81	137	4.64928
FBtr0088521	1673	1571.43	35.1213	1.24148
FBtr0080052	1516	1392.13	5357.06	213.752
FBtr0070495	3837	3859.49	403.602	5.80883
FBtr0080050	1159	1046.42	1209.42	64.2002
FBtr0080051	1082	822.158	1899	128.302
FBtr0080054	4070	4026.86	196.511	2.71072
FBtr0080055	1405	1070.88	189	9.80363
FBtr0080059	2577	2382.68	9540	222.407
FBtr0070497	1728	1725.73	29.4321	0.947356
FBtr0112755	2342	2271.64	143.794	3.51616
FBtr0112754	4189	4378.19	0.115519	0.00146563
FBtr0112757	945	750.92	0	0
FBtr0112756	1472	1349.04	2	0.0823514
FBtr0112751	1472	1277.92	0	0
FBtr0112750	350	164.738	0	0
FBtr0112753	6294	6191.28	10.8047	0.0969386
FBtr0112752	1052	857.92	0	0
FBtr0331590	716	511.936	0	0
FBtr0331591	4492	4349.17	0	0
FBtr0089433	2353	2018.61	7131.65	196.247
FBtr0089432	2283	2053.7	152.479	4.12419
FBtr0089431	2380	2078.69	4.34351e-07	1.16069e-08
FBtr0089430	2380	2082.88	1520.83	40.5584
FBtr0089437	2387	2058.13	0	0
FBtr0089436	1971	1716.01	38.9996	1.26243
FBtr0089435	2309	1984.77	33.0004	0.923578
FBtr0089434	2429	2110.1	418.808	11.025
FBtr0083651	3402	3377.12	131.51	2.1631
FBtr0088383	1427	1232.92	0	0
FBtr0088380	965	732.961	16	1.21256
FBtr0083652	2845	2869.55	6.86545	0.132898
FBtr0083655	2167	2158.59	310	7.97732
FBtr0088387	1363	1160.28	19.9612	0.955629
FBtr0088384	2300	2265.28	712.444	17.47
FBtr0088385	2621	2500.99	112.611	2.50111
FBtr0083658	2728	2649.15	3	0.0629041
FBtr0088388	1526	1341.76	904.56	37.4478
FBtr0088389	1581	1391.86	18.4403	0.735934
FBtr0087721	592	398.361	0	0
FBtr0087720	1458	1263.92	0	0
FBtr0087722	2932	2681.28	0	0
FBtr0087729	1799	1676.29	80.5426	2.66895
FBtr0087728	3235	3200.17	110.389	1.9161
FBtr0333106	9409	9501.68	0	0
FBtr0333105	9937	10059.5	6.10297	0.0337001
FBtr0073010	1631	1436.92	0	0
FBtr0073011	1996	1801.92	0	0
FBtr0079172	1196	1081.47	2	0.102726
FBtr0333101	1813	1496.29	12.5412	0.465571
FBtr0346594	785	544.836	12.7201	1.29685
FBtr0290228	698	503.948	0	0
FBtr0290229	442	250.79	0	0
FBtr0290227	3430	3415.92	426.988	6.94341
FBtr0290224	579	388.212	9	1.28777
FBtr0290225	686	491.973	0	0
FBtr0290222	1178	960.697	386.104	22.3245
FBtr0290223	2586	2365.6	7	0.164369
FBtr0290220	972	725.95	28.701	2.19612
FBtr0290221	867	684.406	7	0.568132
FBtr0082520	1665	1513.51	96.2799	3.53359
FBtr0082521	1638	1519.47	33.9762	1.24207
FBtr0082522	1430	1314.66	255.339	10.7887
FBtr0082526	4353	4172.94	0.782001	0.0104095
FBtr0082527	3972	3828.38	5.7717	0.0837438
FBtr0082528	3994	3862.56	59.3076	0.852903
FBtr0082529	6782	6517.51	0	0
FBtr0086450	4827	4752.31	661.548	7.73252
FBtr0086457	4868	4546.44	1641.28	20.0528
FBtr0310470	496	303.345	0	0
FBtr0310471	392	203.317	0	0
FBtr0310472	484	291.644	0	0
FBtr0310473	1103	934.508	0	0
FBtr0310475	2292	2298.81	35.1252	0.848752
FBtr0310476	2042	1965.14	0	0
FBtr0310477	1330	1058.75	0	0
FBtr0072242	2507	2559.24	9795	212.598
FBtr0072241	527	337.86	621.192	102.13
FBtr0072246	500	307.238	0	0
FBtr0072247	2800	2691.56	11	0.227014
FBtr0072245	614	420.198	0	0
FBtr0072248	2815	2679.19	0	0
FBtr0072249	3936	3875.81	5619.1	80.5321
FBtr0309845	3298	3066.02	201.884	3.65757
FBtr0086182	3470	3156.7	660.692	11.626
FBtr0086183	3467	3152.97	2317.34	40.8258
FBtr0086180	1394	1084.98	21201.1	1085.43
FBtr0086181	886	690.522	1521.47	122.391
FBtr0086186	1034	857.338	0	0
FBtr0086184	1425	1325.26	12.6078	0.528447
FBtr0086185	1911	1811.27	0	0
FBtr0309626	101	20.1308	0	0
FBtr0302637	1648	1453.92	0	0
FBtr0309623	151	25.734	0	0
FBtr0309620	124	20.4084	4	10.8872
FBtr0302639	3245	2812.22	0	0
FBtr0302638	2426	2164.91	45.9634	1.17933
FBtr0309628	69	18.8456	0	0
FBtr0084968	657	472.249	374	43.9912
FBtr0084969	1069	885.197	136.245	8.54959
FBtr0084962	2969	2888.99	0	0
FBtr0084963	2988	2919.7	385.808	7.34004
FBtr0084960	982	808.177	2	0.137464
FBtr0084961	769	574.92	0	0
FBtr0084966	3002	2950.25	13.9718	0.263062
FBtr0084967	1248	1076.03	1885	97.309
FBtr0084964	2908	2838.53	35.6671	0.697974
FBtr0084965	2887	2810.73	74.3764	1.46987
FBtr0070895	951	790.86	621	43.6171
FBtr0339242	4175	4239.98	497.788	6.52147
FBtr0307372	7541	7346.92	0	0
FBtr0307371	5317	5413.82	0	0
FBtr0307370	4678	4483.92	0	0
FBtr0339246	2195	2000.92	0	0
FBtr0339247	3273	2863.74	72.2701	1.40181
FBtr0307375	11742	11818.7	7.28483	0.0342385
FBtr0307374	14423	14468.5	1.83433	0.00704235
FBtr0339248	3504	3419.26	110.949	1.80242
FBtr0307378	2779	2708.84	22.7937	0.467407
FBtr0079261	1105	981.64	989	55.964
FBtr0079260	5718	5691.96	711.317	6.94171
FBtr0079263	1441	1364.94	415	16.8888
FBtr0079262	3212	3003.3	298.54	5.52164
FBtr0079265	1002	807.92	0	0
FBtr0346865	2456	2206.78	1.33333	0.0335617
FBtr0346866	5439	5244.92	0	0
FBtr0346867	1081	864.204	0	0
FBtr0080935	4521	4381.34	4360	55.2769
FBtr0079268	2030	1981.32	984.362	27.5972
FBtr0080937	529	333.612	182.369	30.3651
FBtr0080936	774	585.382	0.00565878	0.000536968
FBtr0080931	1624	1518.57	0.302372	0.0110604
FBtr0080930	3237	3050.01	4166	75.8723
FBtr0080933	1487	1214.28	3.56514	0.163087
FBtr0080932	1465	1270.92	0	0
FBtr0303278	1407	1212.92	0	0
FBtr0303279	1412	1337.76	37	1.53634
FBtr0303276	4308	3953.2	0	0
FBtr0303277	10534	9842.34	86.4036	0.487639
FBtr0303274	3774	3172.53	76.2389	1.33486
FBtr0303275	4450	4104.75	0	0
FBtr0303272	6348	6242.28	36.0942	0.321188
FBtr0303273	6732	6561.12	62.9532	0.532972
FBtr0303270	2857	2662.92	0	0
FBtr0303271	6880	6645.59	257.497	2.1523
FBtr0077893	3678	3713.49	0	0
FBtr0084038	2039	1980.43	1673.59	46.9412
FBtr0084039	2416	2319.62	6121.93	146.601
FBtr0084030	591	397.361	0	0
FBtr0084032	3492	3148.13	1504.5	26.5464
FBtr0084033	1000	806.798	574	39.5195
FBtr0084034	2799	2605.66	706	15.0505
FBtr0084035	3171	3028.54	964	17.6811
FBtr0075500	2018	1905.4	3687.48	107.5
FBtr0084037	1267	1099.81	2	0.101013
FBtr0301639	3158	3041.68	0	0
FBtr0304134	2131	1871.99	0	0
FBtr0304137	1553	1338.81	304.213	12.6219
FBtr0304133	2001	1656.54	526.183	17.6441
FBtr0075502	509	316.129	0	0
FBtr0304138	3882	3770.06	848.551	12.5024
FBtr0331295	662	464.517	579.095	69.2489
FBtr0300724	1898	1703.92	0	0
FBtr0300727	3219	3350.47	2160.16	35.8134
FBtr0300721	1901	1706.92	0	0
FBtr0300722	1847	1652.92	0	0
FBtr0300728	1847	1776.99	12.5834	0.393347
FBtr0305269	635	441.134	0	0
FBtr0305268	1988	1806.06	862.884	26.539
FBtr0305263	953	714.564	2758.75	214.455
FBtr0305262	6150	5947.52	157.547	1.47143
FBtr0305261	2954	2697.42	21.3167	0.438971
FBtr0305260	1525	1395.66	9854.73	392.219
FBtr0305265	1386	1239.67	0	0
FBtr0081256	910	715.92	0	0
FBtr0114628	3829	3604.5	1361.38	20.9797
FBtr0114623	4107	4111.75	100.718	1.36065
FBtr0114622	5170	4975.92	0	0
FBtr0114627	4361	4202.56	793.115	10.483
FBtr0083358	938	759.974	693	50.6523
FBtr0344579	783	588.92	0	0
FBtr0344570	539	291.314	2.41809	0.461079
FBtr0083351	3117	2679.31	1	0.020732
FBtr0083352	4180	3605.51	0	0
FBtr0083353	2289	2228.63	122	3.04079
FBtr0344574	464	272.225	0	0
FBtr0344575	477	284.918	0	0
FBtr0083356	1811	1609.73	873.965	30.1583
FBtr0083357	1660	1465.92	0	0
FBtr0111053	7699	7952.63	0	0
FBtr0111052	7702	7955.48	203.878	1.42353
FBtr0111051	7744	8046.67	193.198	1.33368
FBtr0111050	7744	8072.57	21.4308	0.147466
FBtr0111057	7702	7973.02	275.763	1.92122
FBtr0111056	7699	7971.3	102.124	0.711648
FBtr0111055	7747	8067.43	37.3098	0.256893
FBtr0111054	7744	8039.12	59.7116	0.412587
FBtr0089661	12181	11986.9	0	0
FBtr0111059	7747	8067.4	1.13821e-06	7.83704e-09
FBtr0111058	7741	8063.34	113.322	0.780663
FBtr0306769	7755	8051.89	18.8489	0.130033
FBtr0306768	7710	7970.18	216.575	1.5094
FBtr0306767	7764	7974.2	0	0
