target_id	length	eff_length	est_counts	tpm
FBtr0070639	896	719.726	1771.18	122.37
FBtr0070638	1450	1339.04	389	14.4456
FBtr0331338	3548	3415.07	0	0
FBtr0331339	4766	4595.63	5.83334	0.0631176
FBtr0330065	1189	1130.99	356.004	15.6521
FBtr0330064	1506	1413.05	28.242	0.993837
FBtr0330067	6417	6549.41	52.4766	0.39842
FBtr0330066	6206	6237.31	0	0
FBtr0330061	1554	1466.62	484.055	16.4118
FBtr0330060	882	738.278	440.921	29.6974
FBtr0330063	1491	1398.32	413.706	14.7117
FBtr0330062	1542	1454.15	345.037	11.7987
FBtr0079711	2741	2616.28	46.3747	0.881403
FBtr0079710	2774	2570.5	0.239168	0.00462661
FBtr0079713	361	189.697	0	0
FBtr0079712	1688	1517.09	0	0
FBtr0079715	792	616.383	0	0
FBtr0330068	3575	3361.5	724.22	10.7131
FBtr0079716	767	591.404	0	0
FBtr0307179	1822	1646.38	0	0
FBtr0307178	1473	1370.08	998.091	36.2245
FBtr0307175	1573	1171.2	230	9.76509
FBtr0307174	1972	1831.1	103.943	2.82267
FBtr0307177	1371	1283.21	163.429	6.33297
FBtr0307176	1344	1257.43	441.467	17.458
FBtr0307171	2350	2174.38	0	0
FBtr0307170	1859	1614.26	536.029	16.5117
FBtr0307173	10506	9350.12	951.848	5.06207
FBtr0307172	1145	805.449	1201.08	74.1504
FBtr0343108	2418	2204.47	29.5327	0.666155
FBtr0343109	1870	1721.39	63.8085	1.84322
FBtr0343105	6080	5904.38	0	0
FBtr0343100	2573	2369.84	1522.56	31.9473
FBtr0343101	702	509.827	349	34.0393
FBtr0333177	7849	7651.64	202.497	1.31596
FBtr0289989	2428	2252.38	0	0
FBtr0289988	3908	3732.38	0	0
FBtr0289985	4589	4553.84	110	1.20114
FBtr0289986	1804	1725.24	24.453	0.704792
FBtr0289981	4846	4835.19	998.501	10.2686
FBtr0289983	1656	1512.34	0.646	0.0212403
FBtr0289982	13807	14328.8	3.354	0.0116394
FBtr0076772	5047	4849.54	767.833	7.87308
FBtr0076773	3311	2988.56	9.21102	0.153258
FBtr0076770	1340	1282.96	579	22.441
FBtr0076771	3673	3411.54	1348.42	19.6541
FBtr0076776	5065	4394.2	238.213	2.69565
FBtr0076777	5107	4437.03	797.411	8.9365
FBtr0076774	4685	4426.55	20.5286	0.230606
FBtr0076775	2828	2433.49	354.251	7.23866
FBtr0340453	3536	3517.63	42.0066	0.593808
FBtr0340452	3109	3104.57	364.957	5.84545
FBtr0340451	3154	3163.65	32.1325	0.505049
FBtr0340450	4417	4266.21	8299.62	96.7372
FBtr0340457	2191	2116.01	413.356	9.71367
FBtr0340456	4228	4180.51	389.359	4.63125
FBtr0340455	5041	5091.15	115.958	1.13256
FBtr0340454	4330	4276.19	94.3675	1.09734
FBtr0071276	2236	2183.88	63.9632	1.4564
FBtr0071277	2282	2229.35	94.0547	2.09788
FBtr0340459	2707	2610.62	92.4587	1.76109
FBtr0071275	2295	2225.64	1380.58	30.8448
FBtr0071272	2027	1953.29	76.8525	1.95645
FBtr0071273	2283	2240.25	239.638	5.31909
FBtr0071270	2462	2412.13	0.0887726	0.00183002
FBtr0071271	2353	2298.71	102.986	2.22777
FBtr0333174	1529	1353.38	0	0
FBtr0337048	3074	3092.96	0	0
FBtr0337049	5525	5698.45	0	0
FBtr0337046	1876	1714.96	192.59	5.58416
FBtr0337047	1471	1295.38	0	0
FBtr0337044	1716	1491.49	1582	52.7429
FBtr0337045	3080	3061.32	2.48463	0.0403582
FBtr0337042	1855	1618.35	2.26091	0.0694684
FBtr0337043	3789	3540.5	694.072	9.74805
FBtr0337040	881	705.383	0	0
FBtr0337041	357	185.938	586.625	156.881
FBtr0343812	2787	2464.92	104.249	2.10305
FBtr0343810	1469	1244.39	0	0
FBtr0343817	6913	6757.28	14.409	0.106033
FBtr0343814	4402	4141.02	6197	74.4136
FBtr0343819	425	251.311	0	0
FBtr0300259	4030	3908.22	0.333333	0.0042411
FBtr0300255	2521	2507.45	25.7137	0.50993
FBtr0300254	2317	2298.38	22.4105	0.484851
FBtr0300257	713	573.603	53.4769	4.63589
FBtr0300256	4596	4583.98	1524.53	16.5375
FBtr0075310	810	602.124	215.504	17.7971
FBtr0075313	3691	3656.13	1480.09	20.1301
FBtr0070140	3208	3378.83	379.238	5.58115
FBtr0331228	2075	2046.18	0	0
FBtr0075314	465	286.232	365	63.4093
FBtr0070145	1802	1700.86	6	0.175413
FBtr0075319	460	285.416	0	0
FBtr0075318	8461	8691.69	864.951	4.9484
FBtr0331226	4546	4649.97	0	0
FBtr0073658	2509	2557.43	957	18.6074
FBtr0070148	1100	1038.24	23505	1125.75
FBtr0073652	2304	2173.91	11	0.251611
FBtr0073653	818	642.383	0	0
FBtr0073650	1326	1160.82	31	1.32793
FBtr0073651	2625	2449.38	0	0
FBtr0073656	1544	1368.38	0	0
FBtr0073657	1526	1295.98	772.757	29.6499
FBtr0073655	2123	1940.65	119	3.04914
FBtr0333745	6913	6779.95	0.000123986	9.09337e-07
FBtr0333744	5823	5181.84	0	0
FBtr0333746	673	488.546	0	0
FBtr0333740	1252	1076.38	0	0
FBtr0333743	9304	9133.49	7.31258	0.0398118
FBtr0333742	6550	6531.82	1370.8	10.4356
FBtr0333749	3757	3974.46	0	0
FBtr0333748	2395	2150.1	3111	71.9482
FBtr0336715	6268	6444.63	0	0
FBtr0336714	10187	10398.2	2	0.00956427
FBtr0336717	10892	10806.1	0	0
FBtr0336716	6964	7259.87	0	0
FBtr0336711	5439	5488.97	234.914	2.12812
FBtr0336710	2089	1913.38	0	0
FBtr0336713	7864	7688.38	0	0
FBtr0330172	1308	1326.96	1.99995	0.0749448
FBtr0336719	10519	10343.4	0	0
FBtr0076662	3251	3228.66	8	0.12321
FBtr0330170	2247	2232.61	0	0
FBtr0076664	2355	2112.77	715.014	16.8283
FBtr0330176	1056	914.912	36.8129	2.00078
FBtr0111097	7708	8119.19	403.981	2.47415
FBtr0076666	830	654.383	0	0
FBtr0111096	7699	8095.66	0	0
FBtr0330174	2193	2152.54	241.506	5.57898
FBtr0333813	2369	2154.91	0	0
FBtr0333815	12573	12148.4	58.5339	0.239588
FBtr0073903	1710	1698.71	230	6.73265
FBtr0073900	3880	4157	1595.27	19.0824
FBtr0333816	12475	12069.8	13.0983	0.0539628
FBtr0081099	2276	2157.14	1150.99	26.5321
FBtr0081098	843	695.412	874	62.4952
FBtr0333818	4844	4641.39	663.466	7.10803
FBtr0081091	1112	983.719	1338.67	67.6675
FBtr0081090	692	590.719	1049.52	88.346
FBtr0081093	1842	1619.58	18.9274	0.581121
FBtr0081092	1971	1726.19	1335.07	38.4586
FBtr0081095	1216	1073.79	650.451	30.1213
FBtr0081097	1873	1722.36	1396.19	40.3087
FBtr0081096	2351	2129.83	618.467	14.4394
FBtr0080515	751	570.683	28.5571	2.48827
FBtr0074389	814	638.383	0	0
FBtr0074388	11772	11393.5	6183.52	26.9871
FBtr0073908	1974	1866.72	0	0
FBtr0074381	2013	1694.92	80	2.34703
FBtr0074383	2433	2217.12	667	14.9594
FBtr0074382	1838	1662.38	0	0
FBtr0074385	1920	1770.04	16	0.449485
FBtr0074384	2087	1879.51	0	0
FBtr0074387	997	901.902	4256.57	234.681
FBtr0074386	5088	4959.44	958.814	9.61346
FBtr0339958	1495	1484.28	15.0002	0.502527
FBtr0080510	6651	6163.65	7284.94	58.7714
FBtr0112852	4445	4223.95	1178.31	13.8713
FBtr0339957	5083	4921.79	0.000594593	6.00724e-06
FBtr0339954	1244	1146.85	384	16.6495
FBtr0113007	1607	1363.42	107.214	3.91021
FBtr0113004	2020	1813.65	12.8298	0.351758
FBtr0112851	4062	3834.99	1246.59	16.1636
FBtr0113003	2230	2261.49	9	0.197891
FBtr0334719	2610	2434.38	0	0
FBtr0334718	3397	3257.96	0	0
FBtr0334717	2862	2720.32	0	0
FBtr0334716	4732	4452.86	0	0
FBtr0334715	3407	3293.4	29.588	0.446734
FBtr0334714	2837	2661.38	0	0
FBtr0334713	7374	6429.42	310.853	2.40415
FBtr0334712	2610	2563.01	0	0
FBtr0334711	3123	2941.15	0	0
FBtr0113009	1455	1219.42	5.37697	0.219261
FBtr0080519	1335	1173.02	259	10.9793
FBtr0339951	1108	932.383	0	0
FBtr0075162	1021	958.132	51.3991	2.66752
FBtr0075163	430	256.226	0	0
FBtr0075160	1763	1767.84	7.3635e-07	2.07118e-08
FBtr0075161	1288	1121.15	463	20.5351
FBtr0075167	1553	1377.38	0	0
FBtr0075164	349	176.061	2	0.564865
FBtr0075169	1326	1265.24	46	1.80785
FBtr0301499	4105	4034.7	31344.9	386.307
FBtr0073828	2786	2698.27	2548	46.9561
FBtr0088526	522	366.066	131.076	17.805
FBtr0088527	577	423.359	764.215	89.7604
FBtr0088524	1299	1229.81	1864	75.3679
FBtr0088525	509	354.44	33521.7	4702.86
FBtr0088522	1929	1887.43	395.386	10.4167
FBtr0088523	1880	1854.66	30.5637	0.819446
FBtr0088520	1686	1665.31	158	4.71781
FBtr0088521	1673	1614.39	46.0507	1.41843
FBtr0080052	1516	1422.47	5673.25	198.32
FBtr0070495	3837	3893.29	466.377	5.95659
FBtr0080050	1159	1082.18	1649.84	75.8093
FBtr0080051	1082	847.59	1967	115.397
FBtr0080054	4070	4070.82	0	0
FBtr0080055	1405	1098.88	222	10.0457
FBtr0080059	2577	2417.04	11610	238.85
FBtr0070497	1728	1751.43	377.584	10.7201
FBtr0112755	2342	2332.51	150.367	3.20558
FBtr0112754	4189	4420.01	0	0
FBtr0112757	945	769.383	0	0
FBtr0112756	1472	1371.98	2	0.0724869
FBtr0112751	1472	1296.38	0	0
FBtr0112750	350	179.403	2	0.554342
FBtr0112753	6294	6262.9	537.517	4.2677
FBtr0112752	1052	876.383	0	0
FBtr0331590	716	531.381	0	0
FBtr0331591	4492	4353.6	0	0
FBtr0089433	2353	2068.19	6762.03	162.579
FBtr0089432	2283	2087.03	84.3387	2.00944
FBtr0089431	2380	2119.68	0	0
FBtr0089430	2380	2123.67	1596.72	37.3869
FBtr0089437	2387	2107.66	14.9811	0.353444
FBtr0089436	1971	1745	44.8661	1.2785
FBtr0089435	2309	2025.47	18.6639	0.458198
FBtr0089434	2429	2153.71	466.372	10.7677
FBtr0083651	3402	3417.68	148.012	2.15349
FBtr0088383	1427	1251.38	0	0
FBtr0088380	965	755.091	20	1.31707
FBtr0083652	2845	2891.69	11.9873	0.206133
FBtr0083655	2167	2173.23	321	7.34476
FBtr0088387	1363	1181.32	0	0
FBtr0088384	2300	2318.14	954	20.4639
FBtr0088385	2621	2543.52	133.947	2.61864
FBtr0083658	2728	2689.58	6	0.110929
FBtr0088388	1526	1370.84	1106.29	40.129
FBtr0088389	1581	1420.25	11.7109	0.41002
FBtr0087721	592	416.541	0	0
FBtr0087720	1458	1282.38	0	0
FBtr0087722	2932	2756.38	0	0
FBtr0087729	1799	1716.34	52.0071	1.50673
FBtr0087728	3235	3248.88	124.519	1.90582
FBtr0333106	9409	9548.1	0	0
FBtr0333105	9937	10154	66.2134	0.324254
FBtr0073010	1631	1455.38	0	0
FBtr0073011	1996	1820.38	0	0
FBtr0079172	1196	1104.56	12	0.540221
FBtr0333101	1813	1521.46	3.7992	0.124168
FBtr0346594	785	585.607	17.0963	1.45169
FBtr0290228	698	522.421	0	0
FBtr0290229	442	267.841	0	0
FBtr0290227	3430	3443.46	417.951	6.03543
FBtr0290224	579	412.316	20	2.412
FBtr0290225	686	510.421	0	0
FBtr0290222	1178	996.923	439.332	21.9134
FBtr0290223	2586	2417.06	1	0.0205727
FBtr0290220	972	751.092	24.4959	1.62173
FBtr0290221	867	700.345	7	0.497008
FBtr0082520	1665	1549.01	38.129	1.224
FBtr0082521	1638	1552.09	45.1603	1.44683
FBtr0082522	1430	1346.73	415.102	15.3268
FBtr0082526	4353	4230.26	15.8989	0.186886
FBtr0082527	3972	3880.25	35.1916	0.450979
FBtr0082528	3994	3915.34	151.405	1.92286
FBtr0082529	6782	6578.86	0	0
FBtr0086450	4827	4841.54	723.028	7.4259
FBtr0086457	4868	4614.82	1659.6	17.8824
FBtr0310470	496	320.933	0	0
FBtr0310471	392	219.256	0	0
FBtr0310472	484	309.038	0	0
FBtr0310473	1103	927.383	0	0
FBtr0310475	2292	2335.62	37.1962	0.791908
FBtr0310476	2042	1990.69	0	0
FBtr0310477	1330	1086.8	6.68436	0.305836
FBtr0072242	2507	2606.54	7966	151.969
FBtr0072241	527	361.073	928.268	127.837
FBtr0072246	500	324.912	0	0
FBtr0072247	2800	2743.87	2.20239	0.0399125
FBtr0072245	614	438.498	0	0
FBtr0072248	2815	2744.7	0.797613	0.0144503
FBtr0072249	3936	3955.41	5983.06	75.2158
FBtr0309845	3298	3109.36	220.991	3.53413
FBtr0086182	3470	3188.96	607.339	9.47023
FBtr0086183	3467	3185.15	2725.3	42.5463
FBtr0086180	1394	1118.51	32152.8	1429.4
FBtr0086181	886	714.775	3003.15	208.922
FBtr0086186	1034	891.005	12.0146	0.67051
FBtr0086184	1425	1350.11	23.2628	0.856783
FBtr0086185	1911	1858.85	0	0
FBtr0309626	101	16.4439	0	0
FBtr0302637	1648	1529.82	0	0
FBtr0309623	151	27.2319	0	0
FBtr0309620	124	19.2797	8	20.6333
FBtr0302639	3245	2876.84	0	0
FBtr0302638	2426	2206.84	35.2772	0.794878
FBtr0309628	69	15.068	0	0
FBtr0084968	657	503.808	363	35.8277
FBtr0084969	1069	911.521	252.151	13.7554
FBtr0084962	2969	2942.45	0	0
FBtr0084963	2988	2981.45	271.648	4.53062
FBtr0084960	982	834.31	2	0.119201
FBtr0084961	769	593.404	0	0
FBtr0084966	3002	2970.07	0	0
FBtr0084967	1248	1101.01	1909	86.2171
FBtr0084964	2908	2897.34	7.00362	0.120199
FBtr0084965	2887	2868.84	61.4559	1.06521
FBtr0070895	951	809.906	580	35.6099
FBtr0339242	4175	4291.95	631.858	7.32053
FBtr0307372	7541	7740.04	0	0
FBtr0307371	5317	5473.74	0	0
FBtr0307370	4678	4809.83	3.48005	0.0359777
FBtr0339246	2195	2019.38	0	0
FBtr0339247	3273	2923.71	0	0
FBtr0307375	11742	12019.9	0.0524043	0.000216792
FBtr0307374	14423	14737.1	30.4186	0.102637
FBtr0339248	3504	3451.12	105.308	1.51733
FBtr0307378	2779	2746.32	23.2163	0.420357
FBtr0079261	1105	1008.75	1124	55.4063
FBtr0079260	5718	5783.01	746.479	6.41861
FBtr0079263	1441	1386.42	551	19.7622
FBtr0079262	3212	3031.17	256.332	4.20504
FBtr0079265	1002	826.383	0	0
FBtr0346865	2456	2280.38	0	0
FBtr0346866	5439	5263.38	0	0
FBtr0346867	1081	905.383	0	0
FBtr0080935	4521	4439.03	4177	46.7902
FBtr0079268	2030	1995.68	684.571	17.0571
FBtr0080937	529	349.639	198.139	28.1792
FBtr0080936	774	602.176	0	0
FBtr0080931	1624	1448.38	0	0
FBtr0080930	3237	3105.75	5636	90.2367
FBtr0080933	1487	1254.57	4	0.158541
FBtr0080932	1465	1289.38	0	0
FBtr0303278	1407	1231.38	0	0
FBtr0303279	1412	1374.39	0	0
FBtr0303276	4308	4008.71	0	0
FBtr0303277	10534	9970.87	152.258	0.759321
FBtr0303274	3774	3255.38	94.6223	1.44534
FBtr0303275	4450	4162.37	0	0
FBtr0303272	6348	6333.37	68.6086	0.538668
FBtr0303273	6732	6664.64	134.994	1.0072
FBtr0303270	2857	2615.13	1	0.0190145
FBtr0303271	6880	6748.49	373.906	2.75508
FBtr0077893	3678	3755.56	0	0
FBtr0084038	2039	2016.2	2184.85	53.8846
FBtr0084039	2416	2351.41	5543.36	117.226
FBtr0084030	591	415.582	0	0
FBtr0084032	3492	3198.16	1906.5	29.6425
FBtr0084033	1000	836.264	617	36.6876
FBtr0084034	2799	2641.06	911	17.1521
FBtr0084035	3171	3065.97	1160	18.8134
FBtr0075500	2018	1938.96	4578	117.405
FBtr0084037	1267	1126.37	12	0.529757
FBtr0301639	3158	3071.44	0	0
FBtr0304134	2131	1908.71	0	0
FBtr0304137	1553	1364.79	379.249	13.8177
FBtr0304133	2001	1709.2	481.328	14.0032
FBtr0075502	509	333.857	0	0
FBtr0304138	3882	3822.23	1009.15	13.1285
FBtr0331295	662	499.122	562.146	56.0042
FBtr0300724	1898	1722.38	0	0
FBtr0300727	3219	3397.32	1984.84	29.0514
FBtr0300721	1901	1725.38	0	0
FBtr0300722	1847	1671.38	0	0
FBtr0300728	1847	1814.74	12.4847	0.342092
FBtr0305269	635	459.438	0	0
FBtr0305268	1988	1832.63	619.571	16.811
FBtr0305263	953	735.352	3304.07	223.425
FBtr0305262	6150	6016.65	307.678	2.54284
FBtr0305261	2954	2723.18	101.414	1.85182
FBtr0305260	1525	1437.67	12003	415.154
FBtr0305265	1386	1277.35	5.31022	0.206719
FBtr0081256	910	765.265	1	0.0649779
FBtr0114628	3829	3651.1	1426.61	19.4294
FBtr0114623	4107	4176.9	140.593	1.67374
FBtr0114622	5170	4994.38	0	0
FBtr0114627	4361	4248.22	617.356	7.22614
FBtr0083358	938	778.635	791	50.515
FBtr0344579	783	607.404	0	0
FBtr0344570	539	319.507	0	0
FBtr0083351	3117	2941.38	0	0
FBtr0083352	4180	4004.38	0	0
FBtr0083353	2289	2266.6	185	4.05859
FBtr0344574	464	289.368	0	0
FBtr0344575	477	302.171	0	0
FBtr0083356	1811	1650.25	754.324	22.7293
FBtr0083357	1660	1484.38	0	0
FBtr0111053	7699	8066.8	125.969	0.776495
FBtr0111052	7702	8069.19	221.336	1.36396
FBtr0111051	7744	8160.1	315.722	1.92392
FBtr0111050	7744	8185.21	28.7339	0.174559
FBtr0111057	7702	8089.62	287.011	1.7642
FBtr0111056	7699	8085.39	114.042	0.701361
FBtr0111055	7747	8180.82	212.261	1.29018
FBtr0111054	7744	8149.38	136.205	0.83109
FBtr0089661	12181	10784.1	1	0.004611
FBtr0111059	7747	8180.7	1.36202	0.00827884
FBtr0111058	7741	8172.12	136.279	0.829225
FBtr0306769	7755	8163.95	0.000733227	4.46597e-06
FBtr0306768	7710	8084.1	186.294	1.1459
FBtr0306767	7764	8056.98	0	0
FBtr0301633	2311	2091.36	414.92	9.86535
FBtr0077206	3778	3615.79	261.234	3.59257
