ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IC_SAMPLE_1	SC_SAMPLE_1	IC_SAMPLE_2	SC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
2083	"FBgn0266084"	"Fhos"	chr3L	+	8796999	8797821	8796999	8797226	8798120	8798719	2083	356,291,348	89,94,121	87,70,92	67,75,95	669	74	1.11022302463e-16	1.33966911639e-14	0.307,0.255,0.241	0.126,0.094,0.097	0.162
445	"FBgn0020618"	"Rack1"	chr2L	-	7826533	7826981	7826769	7826981	7825628	7826336	445	746,544,688	8471,7482,8714	279,302,465	1451,1973,2648	310	74	1.11022302463e-16	1.33966911639e-14	0.021,0.017,0.018	0.044,0.035,0.04	-0.021
492	"FBgn0003392"	"shi"	chrX	+	15892199	15892360	15892199	15892251	15892827	15893150	492	62,66,56	17,17,9	75,90,81	116,116,95	183	74	1.11022302463e-16	1.33966911639e-14	0.596,0.611,0.716	0.207,0.239,0.256	0.407
2157	"FBgn0004657"	"mys"	chrX	+	8061644	8062080	8061644	8061725	8063839	8064459	2157	128,100,74	110,71,88	79,100,112	210,281,255	429	74	9.88098491916e-15	1.11778641898e-12	0.167,0.195,0.127	0.061,0.058,0.07	0.1
1568	"FBgn0025637"	"SkpA"	chrX	+	656113	656784	656113	656399	657098	657899	1568	543,367,470	152,106,150	598,720,621	76,69,80	459	74	1.65423230669e-14	1.76127086771e-12	0.365,0.358,0.336	0.559,0.627,0.556	-0.228
215	"FBgn0029897"	"RpL17"	chrX	-	6744108	6744238	6744195	6744238	6743057	6743148	215	240,147,240	120,124,213	116,97,181	283,292,316	161	74	6.40598685209e-14	6.44157566793e-12	0.479,0.353,0.341	0.159,0.132,0.208	0.225
92	"FBgn0053129"	"CG33129"	chr2L	-	10967855	10968166	10968133	10968166	10966501	10966621	92	75,64,61	457,290,382	9,30,25	240,465,496	352	74	7.09432512735e-14	6.75827814763e-12	0.033,0.044,0.032	0.008,0.013,0.01	0.026
1743	"FBgn0015218"	"eIF-4E"	chr3L	-	9402209	9402460	9402279	9402460	9401039	9401606	1743	132,107,110	167,134,118	20,21,49	90,115,134	144	74	8.35997937543e-14	7.56578133476e-12	0.289,0.291,0.324	0.102,0.086,0.158	0.186
217	"FBgn0029897"	"RpL17"	chrX	-	6743949	6744238	6744195	6744238	6743057	6743148	217	111,92,118	120,124,213	74,58,110	283,292,316	320	74	1.18460796728e-13	1.02101924799e-11	0.176,0.146,0.114	0.057,0.044,0.075	0.087
1446	"FBgn0015279"	"Pi3K92E"	chr3R	-	20634126	20634732	20634545	20634732	20631777	20633713	1446	62,50,42	85,79,64	12,15,22	86,103,111	493	74	1.41664457942e-13	1.16551213125e-11	0.099,0.087,0.09	0.021,0.021,0.029	0.068
1567	"FBgn0025637"	"SkpA"	chrX	+	656355	656604	656355	656399	657098	657899	1567	589,405,489	152,106,150	601,748,636	76,69,80	279	74	1.92623694772e-13	1.51586472842e-11	0.507,0.503,0.464	0.677,0.742,0.678	-0.208
1305	"FBgn0019947"	"Psn"	chr3L	+	20434086	20434302	20434086	20434245	20434547	20434712	1305	663,634,733	130,106,120	250,314,373	14,20,18	131	74	4.77395900589e-13	3.60036075028e-11	0.742,0.772,0.775	0.91,0.899,0.921	-0.147
794	"FBgn0027930"	"MP1"	chr3R	+	4308263	4308454	4308263	4308427	4308619	4308833	794	126,96,125	194,183,219	21,29,23	109,132,138	101	74	2.09587902589e-12	1.51741641474e-10	0.322,0.278,0.295	0.124,0.139,0.109	0.174
1867	"FBgn0037120"	"CG11247"	chr3L	-	21728286	21728673	21728450	21728673	21726162	21726937	1867	278,232,214	31,22,22	206,239,263	1,6,4	238	74	2.19080309449e-12	1.52513600039e-10	0.736,0.766,0.752	0.985,0.925,0.953	-0.203
358	"FBgn0039904"	"Hcf"	chr4	+	359937	360358	359937	359980	360586	361006	358	599,413,311	8,3,4	283,466,442	14,37,29	452	74	2.39508413102e-12	1.60559343598e-10	0.925,0.958,0.927	0.768,0.673,0.714	0.218
2215	"FBgn0036816"	"Indy"	chr3L	-	18840275	18840516	18840372	18840516	18831946	18831984	2215	48,40,25	315,306,262	2,4,13	246,204,256	171	74	5.88074033914e-12	3.80147857637e-10	0.062,0.054,0.04	0.004,0.008,0.022	0.041
1304	"FBgn0019947"	"Psn"	chr3L	+	20434086	20434344	20434086	20434245	20434547	20434712	1304	408,381,471	130,106,120	134,199,233	14,20,18	173	74	6.63136212609e-12	4.13888463732e-10	0.573,0.606,0.627	0.804,0.81,0.847	-0.218
357	"FBgn0039904"	"Hcf"	chr4	+	359937	360284	359937	359980	360586	361006	357	560,389,285	8,3,4	287,456,421	14,37,29	378	74	9.41302591428e-12	5.67919230162e-10	0.932,0.962,0.933	0.801,0.707,0.74	0.193
2071	"FBgn0052423"	"shep"	chr3L	-	5166934	5167059	5166967	5167059	5163833	5163975	2071	355,302,265	6,3,8	263,340,314	17,35,34	107	74	1.55974122507e-11	9.10687618509e-10	0.976,0.986,0.958	0.915,0.87,0.865	0.09
2347	"FBgn0027081"	"Aats-thr"	chr2L	+	12103750	12104056	12103750	12103834	12104491	12104552	2347	405,340,363	381,270,247	352,481,389	577,733,606	296	74	2.20881091195e-11	1.24935867207e-09	0.21,0.239,0.269	0.132,0.141,0.138	0.102
1509	"FBgn0053558"	"mim"	chr2R	-	6931062	6932697	6931842	6932697	6930248	6930370	1509	248,250,232	10,13,10	209,259,230	0,1,1	854	74	5.04718489225e-11	2.7683044409e-09	0.682,0.625,0.668	1.0,0.957,0.952	-0.311
158	"FBgn0011764"	"Dsp1"	chrX	+	16333611	16334239	16333611	16333643	16334300	16334413	158	888,783,660	34,20,21	297,355,384	27,48,35	670	74	6.81604772623e-11	3.62854305426e-09	0.743,0.812,0.776	0.549,0.45,0.548	0.261
2660	"FBgn0011760"	"ctp"	chrX	+	4688202	4688672	4688202	4688317	4691636	4691844	2660	154,129,118	770,668,907	173,221,186	494,581,630	429	74	3.65788954682e-10	1.89165145136e-08	0.033,0.032,0.022	0.057,0.062,0.048	-0.027
2351	"FBgn0011672"	"Mvl"	chr3R	-	21060281	21060653	21060584	21060653	21058260	21058468	2351	468,510,384	8,10,11	290,476,364	30,49,21	377	74	3.9240477534e-10	1.97292400935e-08	0.92,0.909,0.873	0.655,0.656,0.773	0.206
1199	"FBgn0044323"	"Cka"	chr2L	+	8030720	8031035	8030720	8030839	8032059	8032641	1199	42,25,27	42,38,41	13,29,16	72,94,113	270	74	5.48811218692e-10	2.61407448903e-08	0.215,0.153,0.153	0.047,0.078,0.037	0.12
1728	"FBgn0262976"	"lawc"	chrX	-	8408864	8410098	8409662	8410098	8408518	8408778	1728	62,56,91	31,21,34	20,32,30	41,44,34	872	74	5.47912604176e-10	2.61407448903e-08	0.145,0.185,0.185	0.04,0.058,0.07	0.116
2232	"FBgn0261822"	"Bsg"	chr2L	+	8083419	8083636	8083419	8083521	8089184	8089736	2232	80,43,35	97,55,32	119,159,97	30,62,43	189	74	6.84398870909e-10	3.17631270858e-08	0.244,0.234,0.3	0.608,0.501,0.469	-0.267
1038	"FBgn0035533"	"Cip4"	chr3L	-	4324861	4324996	4324921	4324996	4324283	4324447	1038	48,49,53	33,29,23	73,118,95	10,9,17	134	74	8.56527737625e-10	3.87578801275e-08	0.445,0.483,0.56	0.801,0.879,0.755	-0.316
1917	"FBgn0052850"	"CG32850"	chr4	+	314922	315179	314922	314957	316392	316509	1917	218,133,178	17,4,15	57,103,93	23,31,22	296	74	3.02603953006e-09	1.33588574376e-07	0.762,0.893,0.748	0.383,0.454,0.514	0.351
1872	"FBgn0039774"	"CDase"	chr3R	+	30460466	30460890	30460466	30460789	30462814	30462969	1872	289,242,194	246,187,138	293,330,336	132,119,129	175	74	4.47487635835e-09	1.9284586211e-07	0.332,0.354,0.373	0.484,0.54,0.524	-0.163
1769	"FBgn0032156"	"CG13124"	chr2L	-	9908307	9908633	9908424	9908633	9907607	9907783	1769	103,77,71	157,167,114	35,47,46	135,189,206	191	74	5.51090828527e-09	2.31970790613e-07	0.203,0.152,0.194	0.091,0.088,0.08	0.097
549	"FBgn0039359"	"RpL27"	chr3R	-	25684958	25685051	25685017	25685051	25684006	25684516	549	88,49,75	28,13,14	52,88,73	37,69,75	133	74	6.6773432339e-09	2.74681619395e-07	0.636,0.677,0.749	0.439,0.415,0.351	0.286
808	"FBgn0030808"	"RhoGAP15B"	chrX	+	16948853	16949577	16948853	16949451	16950984	16953268	808	2,1,5	66,61,52	9,14,15	26,41,52	200	74	1.01742766434e-08	4.09232016101e-07	0.011,0.006,0.034	0.114,0.112,0.096	-0.09
267	"FBgn0052767"	"CG32767"	chrX	-	5082881	5083025	5082890	5083025	5081485	5082239	267	0,0,0	2,4,1	5,7,4	9,5,1	83	74	1.09152615835e-08	4.29491814481e-07	0.0,0.0,0.0	0.331,0.555,0.781	-0.556
2582	"FBgn0030151"	"CG1354"	chrX	+	9778867	9778933	9778867	9778913	9779051	9779242	2582	94,63,85	327,290,322	14,10,14	96,142,182	94	74	1.14891488545e-08	4.42454455886e-07	0.185,0.146,0.172	0.103,0.053,0.057	0.097
2511	"FBgn0261673"	"nemy"	chr2R	-	12664984	12665799	12665699	12665799	12660972	12661196	2511	1690,1437,1460	6,5,3	813,900,779	13,21,7	789	74	1.24579274674e-08	4.60180586041e-07	0.964,0.964,0.979	0.854,0.801,0.913	0.113
273	"FBgn0052767"	"CG32767"	chrX	-	5082521	5083025	5082881	5083025	5081485	5082239	273	24,9,8	0,0,0	28,40,25	5,6,4	434	74	1.23756019876e-08	4.60180586041e-07	1.0,1.0,1.0	0.488,0.532,0.516	0.488
231	"FBgn0261268"	"Cul3"	chr2L	-	15271322	15272024	15271833	15272024	15270904	15271143	231	96,58,77	140,81,76	120,135,128	45,84,80	585	74	1.75843808403e-08	6.36554586419e-07	0.08,0.083,0.114	0.252,0.169,0.168	-0.104
2353	"FBgn0027932"	"Akap200"	chr2L	+	8427614	8429462	8427614	8428067	8430280	8430977	2353	9308,8140,8682	1310,1301,1519	9839,12568,11945	946,1188,1256	1469	74	3.2520984683e-08	1.15417612306e-06	0.264,0.24,0.224	0.344,0.348,0.324	-0.096
270	"FBgn0052767"	"CG32767"	chrX	-	5082416	5083025	5082881	5083025	5081485	5082239	270	34,15,9	0,0,0	48,63,39	5,6,4	539	74	4.25128033887e-08	1.47977257949e-06	1.0,1.0,1.0	0.569,0.59,0.572	0.423
1975	"FBgn0031043"	"NAA20"	chrX	-	19621767	19622264	19621776	19622264	19621450	19621650	1975	5,6,8	147,134,144	10,21,9	49,68,62	83	74	4.89231691825e-08	1.67077238152e-06	0.029,0.038,0.047	0.154,0.216,0.115	-0.124
1846	"FBgn0024734"	"PRL-1"	chr2L	-	16251240	16251788	16251623	16251788	16250080	16250158	1846	91,79,72	244,155,147	73,72,48	50,77,60	457	74	7.12907562983e-08	2.38956053518e-06	0.057,0.076,0.073	0.191,0.132,0.115	-0.077
1474	"FBgn0037262"	"MED31"	chr3R	+	4641962	4642422	4641962	4642008	4642568	4642658	1474	483,435,515	11,14,12	478,579,550	0,2,5	488	74	8.60190171315e-08	2.83080765469e-06	0.869,0.825,0.867	1.0,0.978,0.943	-0.12
1473	"FBgn0037262"	"MED31"	chr3R	+	4641962	4642428	4641962	4642008	4642568	4642658	1473	624,594,697	11,14,12	637,761,745	0,2,5	494	74	8.85902055048e-08	2.86336199935e-06	0.895,0.864,0.897	1.0,0.983,0.957	-0.095
1889	"FBgn0024320"	"Npc1a"	chr2L	-	10219878	10220952	10220692	10220952	10218778	10218889	1889	72,55,44	42,36,28	25,43,29	58,67,43	888	74	9.86383393853e-08	3.13219989978e-06	0.125,0.113,0.116	0.035,0.051,0.053	0.072
1565	"FBgn0025637"	"SkpA"	chrX	+	656355	656489	656355	656399	657098	657899	1565	774,602,761	152,106,150	658,780,788	76,69,80	164	74	1.16551276741e-07	3.57555611697e-06	0.697,0.719,0.696	0.796,0.836,0.816	-0.112
2321	"FBgn0027835"	"Dp1"	chr2R	+	18412026	18412356	18412026	18412056	18413001	18413077	2321	13,8,6	46,38,19	34,22,22	25,21,27	374	74	1.15140276202e-07	3.57555611697e-06	0.053,0.04,0.059	0.212,0.172,0.139	-0.124
2253	"FBgn0029176"	"Ef1gamma"	chr3R	+	29220171	29220204	29220171	29220200	29220269	29220308	2253	17,6,16	191,128,138	25,35,47	148,107,164	78	74	1.3633835283e-07	4.11287364371e-06	0.078,0.043,0.099	0.138,0.237,0.214	-0.123
2492	"FBgn0034761"	"CG4250"	chr2R	+	22663691	22663913	22663691	22663874	22663988	22664121	2492	7,6,7	150,140,154	16,16,18	80,80,118	113	74	2.11833327768e-07	6.28554628295e-06	0.03,0.027,0.029	0.116,0.116,0.091	-0.079
1730	"FBgn0262976"	"lawc"	chrX	-	8409402	8410098	8409662	8410098	8408518	8408778	1730	24,32,27	31,21,34	5,17,8	41,44,34	334	74	2.29243894312e-07	6.69244272104e-06	0.146,0.252,0.15	0.026,0.079,0.05	0.131
2156	"FBgn0004657"	"mys"	chrX	+	8061644	8062080	8061644	8061870	8063839	8064459	2156	52,46,30	149,138,115	58,57,60	62,108,72	284	74	3.4127796289e-07	9.80497004493e-06	0.083,0.08,0.064	0.196,0.121,0.178	-0.089
1235	"FBgn0027590"	"GstE12"	chr2R	-	24767638	24768172	24768097	24768172	24767474	24767577	1235	67,66,57	367,301,445	38,73,42	101,143,166	533	74	3.54810435477e-07	1.00344826283e-05	0.025,0.03,0.017	0.05,0.066,0.034	-0.026
2484	"FBgn0031077"	"CG15618"	chrX	-	19865079	19865262	19865084	19865262	19864727	19865009	2484	6,5,7	40,39,21	0,0,0	24,28,25	79	74	4.04266998211e-07	1.12572810271e-05	0.123,0.107,0.238	0.0,0.0,0.0	0.156
2004	"FBgn0040309"	"Jafrac1"	chrX	+	13329823	13330030	13329823	13329964	13331121	13331994	2004	210,113,197	2497,2200,2677	212,336,343	2381,2648,2624	140	74	5.03568280297e-07	1.3809978596e-05	0.043,0.026,0.037	0.045,0.063,0.065	-0.022
1839	"FBgn0040305"	"MTF-1"	chr3L	+	9430311	9431333	9430311	9430836	9434395	9434498	1839	107,86,68	34,31,25	20,21,32	13,34,28	571	74	5.35418832159e-07	1.44642997941e-05	0.29,0.264,0.261	0.166,0.074,0.129	0.149
1871	"FBgn0039774"	"CDase"	chr3R	+	30460466	30460908	30460466	30460789	30462814	30462969	1871	228,184,150	246,187,138	196,247,247	132,119,129	193	74	7.03350356401e-07	1.87215315454e-05	0.262,0.274,0.294	0.363,0.443,0.423	-0.133
1247	"FBgn0013263"	"Trl"	chr3L	-	14757662	14757962	14757907	14757962	14756903	14757330	1247	64,48,23	42,45,21	136,197,189	55,59,64	319	74	8.50584091827e-07	2.21873673864e-05	0.261,0.198,0.203	0.365,0.436,0.407	-0.182
2317	"FBgn0022029"	"l(2)k01209"	chr2R	+	17420406	17421946	17420406	17420573	17423655	17423963	2317	1551,1432,1347	80,67,70	1063,1391,1447	22,40,34	1447	74	8.66153892276e-07	2.21873673864e-05	0.498,0.522,0.496	0.712,0.64,0.685	-0.174
252	"FBgn0250785"	"vari"	chr2L	-	20794059	20794146	20794118	20794146	20792113	20792266	252	6,1,5	2,2,2	0,1,0	3,6,5	133	74	8.82591409845e-07	2.21873673864e-05	0.625,0.218,0.582	0.0,0.085,0.0	0.447
755	"FBgn0032889"	"CG9331"	chr2L	+	20824433	20824724	20824433	20824493	20825667	20826087	755	19,14,14	36,32,40	22,40,26	3,9,19	305	74	8.82009639769e-07	2.21873673864e-05	0.114,0.096,0.078	0.64,0.519,0.249	-0.373
1382	"FBgn0260722"	"CR42549"	chr3R	-	9551570	9551748	9551700	9551748	9548103	9549810	1382	4,2,1	2,2,2	3,9,6	0,0,1	204	74	9.61804039301e-07	2.38474700155e-05	0.42,0.266,0.154	1.0,1.0,0.685	-0.615
1505	"FBgn0053558"	"mim"	chr2R	-	6927389	6928836	6928508	6928836	6926669	6926821	1505	132,138,135	79,46,63	55,49,55	51,58,52	1193	74	1.08764308682e-06	2.66031619884e-05	0.094,0.157,0.117	0.063,0.05,0.062	0.064
1030	"FBgn0020496"	"CtBP"	chr3R	+	13011648	13012172	13011648	13011748	13019341	13019814	1030	181,157,123	456,417,338	198,257,246	288,386,415	498	74	1.26430508218e-06	3.05118959833e-05	0.056,0.053,0.051	0.093,0.09,0.081	-0.035
550	"FBgn0039359"	"RpL27"	chr3R	-	25684958	25685051	25685024	25685051	25684006	25684516	550	113,61,84	178,167,261	81,147,137	355,709,638	140	74	1.53962328764e-06	3.66673440872e-05	0.251,0.162,0.145	0.108,0.099,0.102	0.083
148	"FBgn0020279"	"lig"	chr2R	+	8073973	8074500	8073973	8074404	8075472	8075607	148	1354,1114,1070	24,21,20	861,1184,1147	7,2,9	170	74	1.64975585271e-06	3.8779975239e-05	0.961,0.958,0.959	0.982,0.996,0.982	-0.027
977	"FBgn0265177"	"CG44242"	chr2R	+	16196383	16196602	16196383	16196572	16196691	16196928	977	201,158,202	174,149,192	79,92,133	45,39,51	104	74	1.67281992736e-06	3.88180008785e-05	0.451,0.43,0.428	0.555,0.627,0.65	-0.174
823	"FBgn0035348"	"CG16758"	chr3L	-	2502390	2502815	2502594	2502815	2499690	2500462	823	19,10,7	10,4,2	9,10,3	0,1,0	278	74	1.92671996624e-06	4.41438372012e-05	0.336,0.4,0.482	1.0,0.727,1.0	-0.503
2167	"FBgn0040551"	"CG11686"	chr3R	+	13260355	13260486	13260355	13260418	13261604	13261770	2167	61,64,76	311,302,297	22,17,29	24,26,62	142	74	1.97065772478e-06	4.45861310231e-05	0.093,0.099,0.118	0.323,0.254,0.196	-0.154
1870	"FBgn0039774"	"CDase"	chr3R	+	30460466	30460894	30460466	30460789	30462814	30462969	1870	228,180,155	246,187,138	190,252,250	132,119,129	179	74	2.31093219449e-06	5.16393490374e-05	0.277,0.285,0.317	0.373,0.467,0.445	-0.135
285	"FBgn0264561"	"Glg1"	chr3L	-	21504541	21504939	21504553	21504939	21503990	21504359	285	112,97,108	214,225,185	101,133,131	119,119,153	86	74	2.41258719391e-06	5.32534490363e-05	0.311,0.271,0.334	0.422,0.49,0.424	-0.14
1915	"FBgn0032796"	"CG10188"	chr2L	-	19508325	19508764	19508351	19508764	19507489	19508265	1915	23,18,12	0,0,0	28,43,31	2,6,7	100	74	3.09708233093e-06	6.75387833612e-05	1.0,1.0,1.0	0.912,0.841,0.766	0.16
1278	"FBgn0039883"	"RhoGAP100F"	chr3R	+	31837773	31838027	31837773	31837904	31839879	31840003	1278	40,27,20	5,3,3	7,9,15	0,0,0	197	74	3.25420644287e-06	7.01204007333e-05	0.75,0.772,0.715	1.0,1.0,1.0	-0.254
1174	"FBgn0264357"	"SNF4Agamma"	chr3R	+	21199180	21199763	21199180	21199396	21200759	21201408	1174	10,10,13	4,2,2	8,20,8	0,1,0	441	74	4.26593590708e-06	9.08393410802e-05	0.296,0.456,0.522	1.0,0.77,1.0	-0.499
1098	"FBgn0036974"	"eRF1"	chr3L	+	20348354	20348650	20348354	20348385	20348941	20349206	1098	99,77,76	110,76,95	36,56,53	93,119,112	339	74	5.30573104618e-06	0.000111667130158	0.164,0.181,0.149	0.078,0.093,0.094	0.076
2589	"FBgn0261550"	"CG42668"	chr3R	+	20320214	20320874	20320214	20320451	20321475	20321636	2589	96,100,49	119,129,106	24,37,42	75,95,140	497	74	5.84839358098e-06	0.00012167347565	0.107,0.103,0.064	0.045,0.055,0.043	0.044
504	"FBgn0035106"	"rno"	chr3L	-	199626	199762	199678	199762	198761	199087	504	10,9,6	14,6,6	2,1,1	16,10,7	126	74	6.16957379929e-06	0.000126896915644	0.296,0.468,0.37	0.068,0.055,0.077	0.311
1941	"FBgn0004638"	"drk"	chr2R	-	13502690	13502841	13502788	13502841	13501812	13502091	1941	153,178,104	25,26,21	104,100,98	32,49,37	172	74	1.02730184127e-05	0.000208923183449	0.725,0.747,0.681	0.583,0.468,0.533	0.19
1111	"FBgn0263289"	"scrib"	chr3R	+	26536349	26536601	26536349	26536397	26537370	26537784	1111	83,87,55	10,10,7	117,203,153	41,66,42	278	74	1.17720671858e-05	0.000234147709959	0.688,0.698,0.677	0.432,0.45,0.492	0.23
1250	"FBgn0013263"	"Trl"	chr3L	-	14757841	14757962	14757907	14757962	14756903	14757330	1250	80,64,49	42,45,21	218,279,223	55,59,64	140	74	1.16605707117e-05	0.000234147709959	0.502,0.429,0.552	0.677,0.714,0.648	-0.185
1114	"FBgn0263289"	"scrib"	chr3R	+	26536349	26536592	26536349	26536397	26537370	26537784	1114	67,65,36	10,10,7	71,159,110	41,66,42	269	74	1.44758435271e-05	0.000284796486783	0.648,0.641,0.586	0.323,0.399,0.419	0.245
1970	"FBgn0058263"	"MFS17"	chr2R	-	2520578	2522511	2521440	2522511	2494741	2495023	1970	12,18,9	67,43,72	19,19,30	26,46,38	936	74	1.48505708198e-05	0.000289027238536	0.014,0.032,0.01	0.055,0.032,0.059	-0.03
654	"FBgn0038545"	"CG7713"	chr3R	+	17795074	17795195	17795074	17795137	17795360	17795639	654	5,6,2	8,6,8	3,7,2	0,1,1	132	74	2.01024118499e-05	0.000387078355833	0.259,0.359,0.123	1.0,0.797,0.529	-0.528
1755	"FBgn0022153"	"l(2)k05819"	chr2L	+	4396009	4396172	4396009	4396127	4396809	4396906	1755	79,80,46	54,43,29	17,28,24	23,34,44	119	74	2.69561987708e-05	0.000513586523949	0.476,0.536,0.497	0.315,0.339,0.253	0.201
186	"FBgn0015019"	"Cctgamma"	chr3R	+	16647604	16647741	16647604	16647697	16647835	16647929	186	35,25,32	198,150,217	22,36,36	280,473,470	118	74	2.73996798285e-05	0.000515914089064	0.1,0.095,0.085	0.047,0.046,0.046	0.047
2104	"FBgn0042111"	"CG18766"	chr3R	-	27245016	27245249	27245189	27245249	27243822	27243944	2104	417,380,343	13,9,4	254,262,245	17,13,19	247	74	2.76484346073e-05	0.000515914089064	0.906,0.927,0.963	0.817,0.858,0.794	0.109
130	"FBgn0032516"	"CG9293"	chr2L	-	13386487	13386690	13386529	13386690	13386098	13386257	130	29,28,34	126,102,140	62,49,47	81,104,111	116	74	2.86888567526e-05	0.000529069196672	0.128,0.149,0.134	0.328,0.231,0.213	-0.12
655	"FBgn0051064"	"CG31064"	chr3R	-	27236862	27237846	27237003	27237846	27233247	27233681	655	6,3,2	0,0,0	0,0,3	1,2,0	215	74	2.8938038934e-05	0.000529069196672	1.0,1.0,1.0	0.0,0.0,1.0	0.667
203	"FBgn0004907"	"14-3-3zeta"	chr2R	+	10099676	10099850	10099676	10099738	10104255	10104409	203	2525,2032,2189	209,151,213	1164,1557,1514	176,198,175	186	74	2.95670786887e-05	0.000535164124265	0.828,0.843,0.803	0.725,0.758,0.775	0.072
1879	"FBgn0030719"	"eIF5"	chrX	-	15991821	15991974	15991892	15991974	15991082	15991382	1879	357,250,239	54,42,35	458,552,450	35,47,36	145	74	3.41703289218e-05	0.000612359359886	0.771,0.752,0.777	0.87,0.857,0.864	-0.097
91	"FBgn0053129"	"CG33129"	chr2L	-	10967855	10968166	10968104	10968166	10966501	10966621	91	57,55,47	43,37,35	4,7,17	9,37,16	323	74	3.49557325026e-05	0.000620292900291	0.233,0.254,0.235	0.092,0.042,0.196	0.131
813	"FBgn0004656"	"fs(1)h"	chrX	-	8060876	8060974	8060902	8060974	8059866	8060158	813	52,30,20	14,10,5	47,89,59	5,4,5	100	74	4.18766394578e-05	0.000735890460375	0.733,0.689,0.747	0.874,0.943,0.897	-0.182
422	"FBgn0013981"	"His4r"	chr3R	+	14625787	14625917	14625787	14625815	14626025	14626229	422	42,22,42	171,103,137	66,72,37	119,107,111	176	74	4.34493119443e-05	0.000756185140569	0.094,0.082,0.114	0.189,0.221,0.123	-0.081
737	"FBgn0031449"	"CG31689"	chr2L	+	2730103	2730469	2730103	2730372	2736173	2736430	737	18,12,4	18,14,10	15,31,24	4,6,10	171	74	4.5445097124e-05	0.000783386912328	0.302,0.271,0.148	0.619,0.691,0.509	-0.366
1878	"FBgn0030719"	"eIF5"	chrX	-	15991750	15991974	15991892	15991974	15991082	15991382	1878	257,184,167	54,42,35	313,416,317	35,47,36	216	74	4.59446821386e-05	0.000784527119536	0.62,0.6,0.62	0.754,0.752,0.751	-0.139
575	"FBgn0003390"	"shf"	chrX	-	6773914	6774109	6773965	6774109	6773060	6773261	575	10,17,18	2,6,0	3,7,1	0,0,0	125	74	4.66343816938e-05	0.000788861970708	0.747,0.626,1.0	1.0,1.0,1.0	-0.209
