ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID.1	IC_SAMPLE_1	SC_SAMPLE_1	IC_SAMPLE_2	SC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference	S1.Rep1	S1.Rep2	S1.Rep3	S2.Rep1	S2.Rep2	S2.Rep3	eventID	s1reads	s2reads	readcountpass
4256	FBgn0004838	Hrb27C	chr2L	+	6922730	6922826	6920703	6920861	6923783	6924400	4256	2045,1592,1082	217,156,115	653,898,796	168,282,254	170	74	0.0	0.0	0.804,0.816,0.804	0.629,0.581,0.577	0.212	0.804	0.816	0.804	0.629	0.581	0.577	chr2L:+:6920703-6920861:6922730-6922826:6923783-6924400	2262,1748,1197	821,1180,1050	pass
4258	FBgn0004838	Hrb27C	chr2L	+	6922734	6922826	6920703	6920861	6923783	6924400	4258	1468,1159,805	217,156,115	536,677,607	168,282,254	166	74	0.0	0.0	0.751,0.768,0.757	0.587,0.517,0.516	0.219	0.751	0.768	0.757	0.587	0.517	0.516	chr2L:+:6920703-6920861:6922734-6922826:6923783-6924400	1685,1315,920	704,959,861	pass
4628	FBgn0034051	Mlf	chr2R	-	15937020	15937326	15935892	15936580	15938446	15938978	4628	995,872,837	136,148,165	236,331,365	157,157,186	380	74	0.0	0.0	0.588,0.534,0.497	0.226,0.291,0.276	0.275	0.588	0.534	0.497	0.226	0.291	0.276	chr2R:-:15935892-15936580:15937020-15937326:15938446-15938978	1131,1020,1002	393,488,551	pass
4661	FBgn0022764	Sin3A	chr2R	-	12577453	12578285	12576567	12576993	12579128	12579356	4661	523,404,415	129,119,106	253,252,235	208,271,209	906	74	0.0	0.0	0.249,0.217,0.242	0.09,0.071,0.084	0.154	0.249	0.217	0.242	0.09	0.071	0.084	chr2R:-:12576567-12576993:12577453-12578285:12579128-12579356	652,523,521	461,523,444	pass
4662	FBgn0022764	Sin3A	chr2R	-	12577453	12578551	12576567	12576993	12579128	12579356	4662	766,635,681	129,119,106	299,318,319	208,271,209	1172	74	0.0	0.0	0.273,0.252,0.289	0.083,0.069,0.088	0.191	0.273	0.252	0.289	0.083	0.069	0.088	chr2R:-:12576567-12576993:12577453-12578551:12579128-12579356	895,754,787	507,589,528	pass
4731	FBgn0259984	kuz	chr2L	+	13636383	13636843	13635648	13636213	13637287	13639411	4731	1014,968,773	77,57,59	1651,1962,1684	16,32,29	534	74	0.0	0.0	0.646,0.702,0.645	0.935,0.895,0.889	-0.242	0.646	0.702	0.645	0.935	0.895	0.889	chr2L:+:13635648-13636213:13636383-13636843:13637287-13639411	1091,1025,832	1667,1994,1713	pass
5273	FBgn0042693	PP2A-B'	chr3R	+	18171273	18171312	18169483	18170098	18171528	18171703	5273	33,36,32	215,150,157	0,3,0	197,287,264	113	74	0.0	0.0	0.091,0.136,0.118	0.0,0.007,0.0	0.113	0.091	0.136	0.118	0.0	0.007	0.0	chr3R:+:18169483-18170098:18171273-18171312:18171528-18171703	248,186,189	197,290,264	pass
5773	FBgn0002921	Atpalpha	chr3R	+	20959236	20959380	20948779	20948829	20962214	20962295	5773	307,289,222	35,28,32	299,301,277	109,178,122	218	74	0.0	0.0	0.749,0.778,0.702	0.482,0.365,0.435	0.316	0.749	0.778	0.702	0.482	0.365	0.435	chr3R:+:20948779-20948829:20959236-20959380:20962214-20962295	342,317,254	408,479,399	pass
852	FBgn0030052	CG12065	chrX	+	8586551	8586608	8585985	8586245	8587257	8587525	852	499,469,416	582,547,513	103,110,111	370,464,467	131	74	0.0	0.0	0.326,0.326,0.314	0.136,0.118,0.118	0.198	0.326	0.326	0.314	0.136	0.118	0.118	chrX:+:8585985-8586245:8586551-8586608:8587257-8587525	1081,1016,929	473,574,578	pass
1117	FBgn0005672	spi	chr2L	-	19571571	19571767	19567899	19569226	19577185	19577315	1117	1942,1572,1709	296,220,225	2862,3387,2619	164,222,156	270	74	1.11022302463e-16	2.83051360129e-14	0.643,0.662,0.676	0.827,0.807,0.821	-0.158	0.643	0.662	0.676	0.827	0.807	0.821	chr2L:-:19567899-19569226:19571571-19571767:19577185-19577315	2238,1792,1934	3026,3609,2775	pass
4659	FBgn0022764	Sin3A	chr2R	-	12577453	12577709	12576567	12576993	12579128	12579356	4659	42,40,26	129,119,106	18,13,9	208,271,209	330	74	2.22044604925e-16	5.39145447863e-14	0.068,0.07,0.052	0.019,0.011,0.01	0.05	0.068	0.07	0.052	0.019	0.011	0.01	chr2R:-:12576567-12576993:12577453-12577709:12579128-12579356	171,159,132	226,284,218	pass
2194	FBgn0264693	ens	chr3L	-	4133548	4133656	4131955	4132212	4133768	4133822	2194	40,39,25	93,103,82	12,10,5	113,158,160	182	74	5.55111512313e-16	1.23065808751e-13	0.149,0.133,0.11	0.041,0.025,0.013	0.104	0.149	0.133	0.11	0.041	0.025	0.013	chr3L:-:4131955-4132212:4133548-4133656:4133768-4133822	133,142,107	125,168,165	pass
5269	FBgn0042174	CR18854	chr2L	-	9789674	9789732	9789366	9789615	9789790	9790309	5269	732,635,714	53,56,70	533,612,629	99,153,175	132	74	5.55111512313e-16	1.23065808751e-13	0.886,0.864,0.851	0.751,0.692,0.668	0.163	0.886	0.864	0.851	0.751	0.692	0.668	chr2L:-:9789366-9789615:9789674-9789732:9789790-9790309	785,691,784	632,765,804	pass
4668	FBgn0051619	CG31619	chr2L	+	21720358	21720481	21719513	21719643	21725067	21725445	4668	127,114,81	91,71,71	23,23,19	60,67,60	197	74	7.43849426499e-15	1.58037009405e-12	0.344,0.376,0.3	0.126,0.114,0.106	0.225	0.344	0.376	0.3	0.126	0.114	0.106	chr2L:+:21719513-21719643:21720358-21720481:21725067-21725445	218,185,152	83,90,79	pass
3609	FBgn0261885	osa	chr3R	-	17694833	17695313	17694135	17694295	17695922	17696150	3609	86,120,51	51,49,23	16,20,15	29,43,46	554	74	1.64313007645e-14	3.35132810393e-12	0.184,0.246,0.229	0.069,0.058,0.042	0.163	0.184	0.246	0.229	0.069	0.058	0.042	chr3R:-:17694135-17694295:17694833-17695313:17695922-17696150	137,169,74	45,63,61	pass
4389	FBgn0262109	CR42862	chr3L	+	225725	229244	224105	224183	229588	230964	4389	41461,36435,28431	0,0,0	14737,17823,16903	9,19,22	3593	74	2.15383266777e-14	4.22399722037e-12	1.0,1.0,1.0	0.971,0.951,0.941	0.046	1.0	1.0	1.0	0.971	0.951	0.941	chr3L:+:224105-224183:225725-229244:229588-230964	41461,36435,28431	14746,17842,16925	pass
5038	FBgn0020309	crol	chr2L	-	11806047	11806157	11803784	11803898	11809125	11809438	5038	883,814,523	51,40,40	647,787,788	91,142,126	184	74	2.47579734491e-14	4.67558913396e-12	0.874,0.891,0.84	0.741,0.69,0.716	0.153	0.874	0.891	0.84	0.741	0.69	0.716	chr2L:-:11803784-11803898:11806047-11806157:11809125-11809438	934,854,563	738,929,914	pass
6163	FBgn0027335	Rip11	chrX	-	18636613	18636873	18635641	18636319	18637412	18637573	6163	3535,3109,3514	175,161,201	4507,5372,4862	110,109,126	334	74	3.35287353437e-14	6.10582219705e-12	0.817,0.811,0.795	0.901,0.916,0.895	-0.096	0.817	0.811	0.795	0.901	0.916	0.895	chrX:-:18635641-18636319:18636613-18636873:18637412-18637573	3710,3270,3715	4617,5481,4988	pass
6106	FBgn0011217	eff	chr3R	-	14734386	14734418	14733699	14733883	14737419	14737483	6106	3129,2731,2636	9,7,14	4405,5638,5353	59,106,105	106	74	5.16253706451e-14	9.07716430756e-12	0.996,0.996,0.992	0.981,0.974,0.973	0.019	0.996	0.996	0.992	0.981	0.974	0.973	chr3R:-:14733699-14733883:14734386-14734418:14737419-14737483	3138,2738,2650	4464,5744,5458	pass
4608	FBgn0015222	Fer1HCH	chr3R	-	30386717	30386828	30386318	30386596	30387463	30387550	4608	114,123,121	1883,1506,1532	13,7,19	603,572,768	185	74	5.72875080707e-14	9.73696678842e-12	0.024,0.032,0.031	0.009,0.005,0.01	0.021	0.024	0.032	0.031	0.009	0.005	0.01	chr3R:-:30386318-30386596:30386717-30386828:30387463-30387550	1997,1629,1653	616,579,787	pass
3077	FBgn0040068	Vav	chrX	+	19264684	19265308	19263880	19263955	19269256	19269365	3077	26,27,44	28,15,16	4,9,4	33,33,28	698	74	8.07132138902e-14	1.32760218589e-11	0.09,0.16,0.226	0.013,0.028,0.015	0.14	0.09	0.16	0.226	0.013	0.028	0.015	chrX:+:19263880-19263955:19264684-19265308:19269256-19269365	54,42,60	37,42,32	pass
5695	FBgn0032101	CG9586	chr2L	-	9165942	9166164	9165420	9165842	9166222	9166514	5695	1516,1347,1622	4,2,2	763,977,977	7,19,25	296	74	1.10800257858e-13	1.76553285881e-11	0.99,0.994,0.995	0.965,0.928,0.907	0.06	0.99	0.994	0.995	0.965	0.928	0.907	chr2L:-:9165420-9165842:9165942-9166164:9166222-9166514	1520,1349,1624	770,996,1002	pass
5399	FBgn0266410	CG45050	chr3R	+	9342575	9342894	9341866	9342491	9354421	9354854	5399	496,332,510	323,243,209	110,148,178	217,220,212	393	74	2.16493489802e-13	3.34515243788e-11	0.224,0.205,0.315	0.087,0.112,0.137	0.136	0.224	0.205	0.315	0.087	0.112	0.137	chr3R:+:9341866-9342491:9342575-9342894:9354421-9354854	819,575,719	327,368,390	pass
591	FBgn0259238	CG42336	chr2R	-	11295493	11295885	11294535	11294785	11297261	11297520	591	101,73,103	408,318,505	42,58,73	73,74,114	466	74	2.96984659087e-13	4.45389640201e-11	0.038,0.035,0.031	0.084,0.111,0.092	-0.061	0.038	0.035	0.031	0.084	0.111	0.092	chr2R:-:11294535-11294785:11295493-11295885:11297261-11297520	509,391,608	115,132,187	pass
860	FBgn0030052	CG12065	chrX	+	8584842	8584923	8584455	8584575	8585809	8585918	860	58,66,82	307,314,288	8,7,13	157,144,204	155	74	5.28022070512e-13	7.69252725012e-11	0.083,0.091,0.12	0.024,0.023,0.03	0.072	0.083	0.091	0.12	0.024	0.023	0.03	chrX:+:8584455-8584575:8584842-8584923:8585809-8585918	365,380,370	165,151,217	pass
2349	FBgn0265630	sno	chrX	-	13202739	13203057	13200466	13200904	13203709	13204150	2349	41,59,24	22,18,11	3,8,9	14,32,21	392	74	9.63340518467e-13	1.36446480657e-10	0.26,0.382,0.292	0.039,0.045,0.075	0.258	0.26	0.382	0.292	0.039	0.045	0.075	chrX:-:13200466-13200904:13202739-13203057:13203709-13204150	63,77,35	17,40,30	fail
5818	FBgn0040271	Sulf1	chr3R	-	16321962	16322169	16314364	16315246	16330919	16330956	5818	283,228,162	219,160,133	81,100,104	141,201,183	281	74	1.0503820036e-12	1.44753995577e-10	0.254,0.273,0.243	0.131,0.116,0.13	0.131	0.254	0.273	0.243	0.131	0.116	0.13	chr3R:-:16314364-16315246:16321962-16322169:16330919-16330956	502,388,295	222,301,287	pass
3180	FBgn0263251	vnc	chr3L	+	9972880	9973001	9972311	9972397	9973093	9974023	3180	111,93,103	277,219,303	43,69,42	281,376,380	195	74	1.12632125848e-12	1.51134528868e-10	0.132,0.139,0.114	0.055,0.065,0.04	0.075	0.132	0.139	0.114	0.055	0.065	0.04	chr3L:+:9972311-9972397:9972880-9973001:9973093-9974023	388,312,406	324,445,422	pass
4627	FBgn0034051	Mlf	chr2R	-	15937020	15937326	15935892	15936580	15937678	15937879	4627	1185,1053,1023	50,48,44	272,404,443	52,42,76	380	74	1.34181554756e-12	1.75433781462e-10	0.822,0.81,0.819	0.505,0.652,0.532	0.254	0.822	0.81	0.819	0.505	0.652	0.532	chr2R:-:15935892-15936580:15937020-15937326:15937678-15937879	1235,1101,1067	324,446,519	pass
4128	FBgn0039710	dgt1	chr3R	-	29855129	29855648	29854694	29855043	29855952	29856353	4128	152,131,162	96,67,99	41,38,26	66,63,62	593	74	1.62614366417e-12	2.0729266359e-10	0.165,0.196,0.17	0.072,0.07,0.05	0.113	0.165	0.196	0.17	0.072	0.07	0.05	chr3R:-:29854694-29855043:29855129-29855648:29855952-29856353	248,198,261	107,101,88	pass
2676	FBgn0264953	Piezo	chr2L	+	8185125	8185278	8184814	8184850	8186116	8186255	2676	48,52,44	112,105,80	21,15,38	142,202,181	227	74	1.73072667309e-12	2.15243300148e-10	0.123,0.139,0.152	0.046,0.024,0.064	0.093	0.123	0.139	0.152	0.046	0.024	0.064	chr2L:+:8184814-8184850:8185125-8185278:8186116-8186255	160,157,124	163,217,219	pass
877	FBgn0261041	stj	chr2R	+	13816035	13816083	13815554	13815648	13816202	13816313	877	14,27,18	151,145,123	0,2,0	74,113,126	122	74	2.90900636912e-12	3.53167225622e-10	0.053,0.101,0.082	0.0,0.011,0.0	0.075	0.053	0.101	0.082	0.0	0.011	0.0	chr2R:+:13815554-13815648:13816035-13816083:13816202-13816313	165,172,141	74,115,126	pass
4900	FBgn0261564	CG42678	chr2R	+	22930388	22931166	22930192	22930319	22931514	22932044	4900	358,348,421	132,78,118	331,463,441	22,37,53	852	74	9.59032853132e-12	1.1372345391e-09	0.191,0.279,0.237	0.566,0.521,0.42	-0.267	0.191	0.279	0.237	0.566	0.521	0.42	chr2R:+:22930192-22930319:22930388-22931166:22931514-22932044	490,426,539	353,500,494	pass
4901	FBgn0261564	CG42678	chr2R	+	22930385	22931280	22930192	22930319	22931514	22932044	4901	401,391,447	132,78,118	370,491,487	22,37,53	969	74	1.2604139954e-11	1.46064794603e-09	0.188,0.277,0.224	0.562,0.503,0.412	-0.263	0.188	0.277	0.224	0.562	0.503	0.412	chr2R:+:22930192-22930319:22930385-22931280:22931514-22932044	533,469,565	392,528,540	pass
3132	FBgn0264975	Nrg	chrX	+	8549017	8549356	8548421	8548525	8550082	8551207	3132	12,9,9	17,10,21	0,2,2	32,64,51	413	74	1.37932998356e-11	1.56293413026e-09	0.112,0.139,0.071	0.0,0.006,0.007	0.103	0.112	0.139	0.071	0.0	0.006	0.007	chrX:+:8548421-8548525:8549017-8549356:8550082-8551207	29,19,30	32,66,53	fail
5774	FBgn0002921	Atpalpha	chr3R	+	20959236	20959380	20948779	20948829	20960725	20960825	5774	188,171,146	0,1,0	137,153,138	5,10,18	218	74	1.75569558891e-11	1.94615039301e-09	1.0,0.983,1.0	0.903,0.839,0.722	0.173	1.0	0.983	1.0	0.903	0.839	0.722	chr3R:+:20948779-20948829:20959236-20959380:20960725-20960825	188,172,146	142,163,156	pass
322	FBgn0014141	cher	chr3R	-	17109707	17109722	17108747	17108839	17110213	17110549	322	22,22,13	153,134,58	3,1,0	50,90,124	89	74	2.14718243186e-11	2.32946451491e-09	0.107,0.12,0.157	0.048,0.009,0.0	0.109	0.107	0.12	0.157	0.048	0.009	0.0	chr3R:-:17108747-17108839:17109707-17109722:17110213-17110549	175,156,71	53,91,124	pass
4903	FBgn0261564	CG42678	chr2R	+	22930388	22931280	22930192	22930319	22931514	22932044	4903	400,391,458	132,78,118	369,489,483	22,37,53	966	74	2.52766696462e-11	2.68511955262e-09	0.188,0.277,0.229	0.562,0.503,0.411	-0.261	0.188	0.277	0.229	0.562	0.503	0.411	chr2R:+:22930192-22930319:22930388-22931280:22931514-22932044	532,469,576	391,526,536	pass
922	FBgn0038890	CG7956	chr3R	+	21525084	21525418	21524578	21524649	21525526	21525763	922	107,52,69	46,38,36	32,42,41	44,81,85	408	74	2.69616551307e-11	2.80566284717e-09	0.297,0.199,0.258	0.117,0.086,0.08	0.157	0.297	0.199	0.258	0.117	0.086	0.08	chr3R:+:21524578-21524649:21525084-21525418:21525526-21525763	153,90,105	76,123,126	pass
4884	FBgn0036213	RpL10Ab	chr3L	+	11823199	11823565	11822850	11822890	11823657	11824211	4884	16898,13412,17031	29,12,15	15386,20165,19550	27,104,87	440	74	4.25265378468e-11	4.33685632962e-09	0.99,0.995,0.995	0.99,0.97,0.974	0.015	0.99	0.995	0.995	0.99	0.97	0.974	chr3L:+:11822850-11822890:11823199-11823565:11823657-11824211	16927,13424,17046	15413,20269,19637	pass
4042	FBgn0034345	CG5174	chr2R	+	18424606	18424666	18424325	18424486	18424871	18425076	4042	578,565,538	172,126,161	222,273,265	131,153,154	134	74	4.56035209595e-11	4.55945790926e-09	0.65,0.712,0.649	0.483,0.496,0.487	0.182	0.65	0.712	0.649	0.483	0.496	0.487	chr2R:+:18424325-18424486:18424606-18424666:18424871-18425076	750,691,699	353,426,419	pass
3370	FBgn0085412	CG34383	chr3R	+	13756889	13757027	13756375	13756662	13757182	13757476	3370	2,4,2	0,0,0	0,1,5	1,2,4	212	74	4.94414509333e-11	4.84811458286e-09	1.0,1.0,1.0	0.0,0.149,0.304	0.849	1.0	1.0	1.0	0.0	0.149	0.304	chr3R:+:13756375-13756662:13756889-13757027:13757182-13757476	2,4,2	1,3,9	fail
4171	FBgn0037120	CG11247	chr3L	-	21728286	21728392	21726162	21726937	21728450	21728806	4171	156,151,129	31,22,22	117,125,143	1,6,4	180	74	7.78481723529e-11	7.48958171373e-09	0.674,0.738,0.707	0.98,0.895,0.936	-0.231	0.674	0.738	0.707	0.98	0.895	0.936	chr3L:-:21726162-21726937:21728286-21728392:21728450-21728806	187,173,151	118,131,147	pass
2415	FBgn0003371	sgg	chrX	+	2669633	2669753	2642753	2643732	2669912	2670103	2415	50,55,55	11,19,16	125,144,132	8,4,6	194	74	9.13287223625e-11	8.62379917271e-09	0.634,0.525,0.567	0.856,0.932,0.894	-0.319	0.634	0.525	0.567	0.856	0.932	0.894	chrX:+:2642753-2643732:2669633-2669753:2669912-2670103	61,74,71	133,148,138	pass
3269	FBgn0037262	MED31	chr3R	+	4642288	4642428	4641962	4642008	4642568	4642658	3269	262,288,344	11,14,12	459,534,494	0,2,5	214	74	1.05346287249e-10	9.7665585215e-09	0.892,0.877,0.908	1.0,0.989,0.972	-0.095	0.892	0.877	0.908	1.0	0.989	0.972	chr3R:+:4641962-4642008:4642288-4642428:4642568-4642658	273,302,356	459,536,499	pass
5862	FBgn0261673	nemy	chr2R	-	12664984	12665232	12660972	12661196	12665699	12665799	5862	1096,835,927	6,5,3	406,445,394	13,21,7	322	74	1.13493103804e-10	1.03339524339e-08	0.977,0.975,0.986	0.878,0.83,0.928	0.101	0.977	0.975	0.986	0.878	0.83	0.928	chr2R:-:12660972-12661196:12664984-12665232:12665699-12665799	1102,840,930	419,466,401	pass
4356	FBgn0033844	bbc	chr2R	-	13488916	13489048	13487973	13488132	13491434	13491593	4356	401,353,377	50,44,40	66,80,89	20,33,36	206	74	1.19788956532e-10	1.0715857708e-08	0.742,0.742,0.772	0.542,0.465,0.47	0.26	0.742	0.742	0.772	0.542	0.465	0.47	chr2R:-:13487973-13488132:13488916-13489048:13491434-13491593	451,397,417	86,113,125	pass
1998	FBgn0027492	wdb	chr3R	-	27580156	27580325	27568278	27568591	27582001	27582241	1998	195,145,109	173,164,139	115,173,132	281,401,285	243	74	2.0686119484e-10	1.81859522843e-08	0.256,0.212,0.193	0.111,0.116,0.124	0.103	0.256	0.212	0.193	0.111	0.116	0.124	chr3R:-:27568278-27568591:27580156-27580325:27582001-27582241	368,309,248	396,574,417	pass
5784	FBgn0030752	CG9947	chrX	-	16439423	16439514	16437420	16439286	16439596	16439762	5784	55,39,55	455,395,498	1,4,4	109,153,188	165	74	2.35742203536e-10	2.03737202683e-08	0.051,0.042,0.047	0.004,0.012,0.009	0.038	0.051	0.042	0.047	0.004	0.012	0.009	chrX:-:16437420-16439286:16439423-16439514:16439596-16439762	510,434,553	110,157,192	pass
378	FBgn0004907	14-3-3zeta	chr2R	+	10105940	10106104	10105701	10105825	10107466	10108474	378	1547,1361,1690	22,19,20	1056,1400,1310	1,2,1	238	74	2.69207989234e-10	2.25031399525e-08	0.956,0.957,0.963	0.997,0.995,0.998	-0.038	0.956	0.957	0.963	0.997	0.995	0.998	chr2R:+:10105701-10105825:10105940-10106104:10107466-10108474	1569,1380,1710	1057,1402,1311	pass
4613	FBgn0015222	Fer1HCH	chr3R	-	30386883	30387409	30386717	30386828	30387463	30387619	4613	83,105,71	35,49,36	23,16,18	1,0,0	600	74	2.65092503504e-10	2.25031399525e-08	0.226,0.209,0.196	0.739,1.0,1.0	-0.703	0.226	0.209	0.196	0.739	1.0	1.0	chr3R:-:30386717-30386828:30386883-30387409:30387463-30387619	118,154,107	24,16,18	fail
3181	FBgn0263251	vnc	chr3L	+	9972921	9973001	9972311	9972397	9973093	9974023	3181	68,51,56	277,219,303	31,30,23	281,376,380	154	74	3.69741126605e-10	3.040822588e-08	0.106,0.101,0.082	0.05,0.037,0.028	0.058	0.106	0.101	0.082	0.05	0.037	0.028	chr3L:+:9972311-9972397:9972921-9973001:9973093-9974023	345,270,359	312,406,403	pass
5417	FBgn0037913	fabp	chr3R	-	11564783	11565111	11564439	11564711	11566917	11567054	5417	72,68,91	1690,1256,1510	71,76,139	810,799,831	402	74	5.42611733323e-10	4.39170988605e-08	0.008,0.01,0.011	0.016,0.017,0.03	-0.011	0.008	0.01	0.011	0.016	0.017	0.03	chr3R:-:11564439-11564711:11564783-11565111:11566917-11567054	1762,1324,1601	881,875,970	pass
3270	FBgn0037262	MED31	chr3R	+	4642283	4642428	4641962	4642008	4642568	4642658	3270	362,377,448	11,14,12	540,660,625	0,2,5	219	74	5.96998450675e-10	4.75639859374e-08	0.917,0.901,0.927	1.0,0.991,0.977	-0.074	0.917	0.901	0.927	1.0	0.991	0.977	chr3R:+:4641962-4642008:4642283-4642428:4642568-4642658	373,391,460	540,662,630	pass
878	FBgn0261041	stj	chr2R	+	13811197	13811254	13810752	13810836	13813799	13813880	878	85,59,61	86,93,61	84,121,126	37,43,56	131	74	6.69028721312e-10	5.24827299995e-08	0.358,0.264,0.361	0.562,0.614,0.56	-0.251	0.358	0.264	0.361	0.562	0.614	0.56	chr2R:+:13810752-13810836:13811197-13811254:13813799-13813880	171,152,122	121,164,182	pass
2878	FBgn0086676	spin	chr2R	+	16136833	16137029	16136424	16136566	16137204	16138238	2878	56,42,24	173,151,155	9,6,4	103,88,117	270	74	9.4193530753e-10	7.27716383802e-08	0.081,0.071,0.041	0.023,0.018,0.009	0.048	0.081	0.071	0.041	0.023	0.018	0.009	chr2R:+:16136424-16136566:16136833-16137029:16137204-16138238	229,193,179	112,94,121	pass
3343	FBgn0053558	mim	chr2R	-	6926472	6926591	6926018	6926298	6926669	6926821	3343	10,6,11	133,91,131	12,31,9	24,33,48	193	74	9.81538073042e-10	7.46994423051e-08	0.028,0.025,0.031	0.161,0.265,0.067	-0.136	0.028	0.025	0.031	0.161	0.265	0.067	chr2R:-:6926018-6926298:6926472-6926591:6926669-6926821	143,97,142	36,64,57	pass
5256	FBgn0261556	CG42674	chr3L	-	20156679	20157222	20155900	20155998	20158479	20158668	5256	83,55,54	69,60,47	2,11,15	25,42,34	617	74	1.24720267447e-09	9.35218593694e-08	0.126,0.099,0.121	0.01,0.03,0.05	0.085	0.126	0.099	0.121	0.01	0.03	0.05	chr3L:-:20155900-20155998:20156679-20157222:20158479-20158668	152,115,101	27,53,49	pass
4524	FBgn0266557	kis	chr2L	-	229172	229382	228132	228281	230537	230627	4524	334,304,182	9,6,2	156,306,173	21,21,24	284	74	1.4713500418e-09	1.08730635698e-07	0.906,0.93,0.96	0.659,0.792,0.653	0.231	0.906	0.93	0.96	0.659	0.792	0.653	chr2L:-:228132-228281:229172-229382:230537-230627	343,310,184	177,327,197	pass
