ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IC_SAMPLE_1	SC_SAMPLE_1	IC_SAMPLE_2	SC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1889	"FBgn0036240"	"CG6928"	chr3L	+	12007493	12008051	12007615	12008051	12007220	12007400	1889	86,77,78	27,28,33	11,7,18	12,23,32	196	74	3.97448518541e-10	4.05132523233e-08	0.546,0.509,0.472	0.257,0.103,0.175	0.331
380	"FBgn0028343"	"l(1)G0222"	chrX	-	17571853	17572459	17571853	17572444	17572519	17572651	380	134,125,175	29,13,14	50,58,69	0,1,0	89	74	9.02718011453e-10	8.62659899695e-08	0.793,0.889,0.912	1.0,0.98,1.0	-0.129
1729	"FBgn0001149"	"GstD1"	chr3R	-	12367816	12368593	12367816	12368575	12369202	12369268	1729	92,87,87	1426,912,1265	17,16,21	430,682,793	92	74	1.5365437811e-09	1.38198555371e-07	0.049,0.071,0.052	0.031,0.019,0.021	0.034
1966	"FBgn0024804"	"Dbp80"	chr3L	+	27420900	27421014	27420951	27421014	27420678	27420841	1966	73,43,67	13,6,18	52,47,102	2,1,1	125	74	2.2349527784e-09	1.89846822121e-07	0.769,0.809,0.688	0.939,0.965,0.984	-0.207
383	"FBgn0010772"	"Xe7"	chr3R	-	5667097	5667388	5667097	5667305	5667692	5667950	383	86,57,79	84,78,77	79,99,94	226,250,215	157	74	3.22068793857e-09	2.59180624109e-07	0.325,0.256,0.326	0.141,0.157,0.171	0.146
1864	"FBgn0052423"	"shep"	chr3L	-	5162455	5162631	5162455	5162610	5162966	5163149	1864	164,141,164	291,266,289	55,95,86	266,321,278	95	74	5.73385050551e-09	4.38352871146e-07	0.305,0.292,0.307	0.139,0.187,0.194	0.128
1515	"FBgn0028577"	"pUf68"	chr3L	-	1499042	1501397	1499042	1499337	1501798	1501892	1515	1404,1141,1056	184,160,134	431,545,463	84,141,142	2134	74	7.40634042984e-09	5.08526211561e-07	0.209,0.198,0.215	0.151,0.118,0.102	0.084
201	"FBgn0264270"	"Sxl"	chrX	-	7091673	7092170	7091673	7092122	7098000	7098053	201	64,58,31	4,10,5	23,42,25	18,29,14	122	74	7.18629666885e-09	5.08526211561e-07	0.907,0.779,0.79	0.437,0.468,0.52	0.35
2303	"FBgn0262733"	"Src64B"	chr3L	-	4595316	4595627	4595316	4595624	4595691	4595945	2303	13,8,5	29,44,31	0,1,0	31,32,38	77	74	7.64951135768e-09	5.08526211561e-07	0.301,0.149,0.134	0.0,0.029,0.0	0.185
1245	"FBgn0036493"	"CG7255"	chr3L	+	15308920	15311195	15310957	15311195	15308559	15308835	1245	1558,1380,1343	118,88,113	523,628,686	77,95,99	2111	74	9.52518053321e-09	6.0683337647e-07	0.316,0.355,0.294	0.192,0.188,0.195	0.13
2129	"FBgn0036958"	"CG17233"	chr3L	-	20238737	20239547	20238737	20239544	20239862	20240532	2129	9,4,7	0,0,0	3,10,6	7,6,2	77	74	1.32839675926e-08	8.12447457963e-07	1.0,1.0,1.0	0.292,0.616,0.742	0.45
1444	"FBgn0038108"	"CG7518"	chr3R	+	13007391	13007714	13007524	13007714	13006345	13007214	1444	34,24,38	119,89,126	2,4,4	41,48,79	207	74	1.65729393542e-08	9.74616318176e-07	0.093,0.088,0.097	0.017,0.029,0.018	0.071
1588	"FBgn0011828"	"Pxn"	chr3L	-	2629140	2629584	2629140	2629526	2629913	2630064	1588	295,264,188	292,296,285	198,244,247	466,519,535	132	74	3.22062816416e-08	1.82382980111e-06	0.362,0.333,0.27	0.192,0.209,0.206	0.119
1140	"FBgn0037137"	"Nopp140"	chr3L	+	21835466	21836685	21835982	21836685	21835070	21835229	1140	2012,1823,2215	505,504,512	1580,1824,1805	207,275,306	590	74	4.51764463616e-08	2.46695666025e-06	0.333,0.312,0.352	0.489,0.454,0.425	-0.124
2119	"FBgn0042693"	"PP2A-B'"	chr3R	+	18169483	18170098	18169656	18170098	18167756	18167867	2119	562,439,433	28,8,15	450,452,452	44,38,46	247	74	5.0010338315e-08	2.6367519753e-06	0.857,0.943,0.896	0.754,0.781,0.746	0.138
1586	"FBgn0011828"	"Pxn"	chr3L	-	2629140	2629596	2629140	2629526	2629913	2630064	1586	344,315,208	292,296,285	224,272,284	466,519,535	144	74	6.19722620998e-08	3.15851962502e-06	0.377,0.354,0.273	0.198,0.212,0.214	0.127
743	"FBgn0016696"	"Pitslre"	chr3L	+	20773115	20776053	20773793	20776053	20771527	20771864	743	225,269,227	39,56,39	96,120,133	51,50,49	752	74	7.11555161459e-08	3.50957368345e-06	0.362,0.321,0.364	0.156,0.191,0.211	0.163
1388	"FBgn0263197"	"Patronin"	chr2R	-	17524703	17526413	17524703	17526317	17526833	17526980	1388	213,141,171	16,16,11	183,229,240	7,3,2	170	74	4.48888869298e-07	2.14484712861e-05	0.853,0.793,0.871	0.919,0.971,0.981	-0.118
394	"FBgn0263395"	"hppy"	chr2R	+	19223239	19224386	19224052	19224386	19218130	19218194	394	164,175,121	7,10,8	58,124,107	16,20,21	887	74	6.50166868787e-07	3.01243982538e-05	0.662,0.593,0.558	0.232,0.341,0.298	0.314
2210	"FBgn0010909"	"msn"	chr3L	-	2557792	2558389	2557792	2558035	2560115	2560295	2210	2044,1930,1644	63,52,46	761,864,1124	72,44,60	428	74	7.7802502263e-07	3.49882429294e-05	0.849,0.865,0.861	0.646,0.772,0.764	0.131
2107	"FBgn0001222"	"Hsf"	chr2R	-	18133870	18134108	18133870	18134095	18134406	18134634	2107	14,14,19	81,79,72	23,26,16	32,37,31	87	74	9.30165293012e-07	4.0634935229e-05	0.128,0.131,0.183	0.379,0.374,0.305	-0.205
1138	"FBgn0011260"	"Sema-2a"	chr2R	+	16516919	16517341	16517018	16517341	16516149	16516270	1138	86,65,51	26,10,15	73,103,94	5,3,7	173	74	9.88854152451e-07	4.19988333083e-05	0.586,0.735,0.593	0.862,0.936,0.852	-0.245
908	"FBgn0267376"	"SelR"	chr3R	-	10863354	10863858	10863354	10863825	10866528	10866693	908	21,23,25	37,13,50	2,3,4	19,20,40	107	74	1.19267316812e-06	4.92864128123e-05	0.282,0.55,0.257	0.068,0.094,0.065	0.287
936	"FBgn0023215"	"Mnt"	chrX	+	3698339	3699027	3698744	3699027	3692952	3693932	936	311,262,168	0,1,0	121,190,193	7,1,6	479	74	1.45797337181e-06	5.86642443552e-05	1.0,0.976,1.0	0.728,0.967,0.832	0.15
1386	"FBgn0263197"	"Patronin"	chr2R	-	17524703	17526416	17524703	17526317	17526833	17526980	1386	313,218,257	16,16,11	266,324,306	7,3,2	173	74	1.60433046825e-06	6.28979816911e-05	0.893,0.854,0.909	0.942,0.979,0.985	-0.083
1007	"FBgn0038167"	"lkb1"	chr3R	+	13679140	13679430	13679150	13679430	13678749	13679066	1007	9,5,2	1,4,3	11,8,2	0,0,0	84	74	1.75723582552e-06	6.71703394305e-05	0.888,0.524,0.37	1.0,1.0,1.0	-0.406
537	"FBgn0001624"	"dlg1"	chrX	+	11373816	11374510	11374268	11374510	11369664	11369799	537	44,16,14	3,1,3	68,51,49	0,1,0	526	74	1.89788994798e-06	7.077740806e-05	0.674,0.692,0.396	1.0,0.878,1.0	-0.372
1888	"FBgn0037215"	"CG12582"	chr3R	+	4204212	4204572	4204218	4204572	4203781	4204162	1888	215,199,297	19,15,20	130,133,168	2,4,2	80	74	3.20781199903e-06	0.00011677963206	0.913,0.925,0.932	0.984,0.969,0.987	-0.057
1208	"FBgn0027279"	"l(1)G0196"	chrX	+	22500997	22502869	22502635	22502869	22498306	22498619	1208	2043,1878,1824	49,30,53	1929,1999,1853	9,7,29	1712	74	4.11434970971e-06	0.000146298621073	0.643,0.73,0.598	0.903,0.925,0.734	-0.197
1632	"FBgn0027549"	"CG7927"	chr3L	+	8112781	8113320	8113011	8113320	8112493	8112714	1632	274,192,306	176,159,174	69,69,99	72,100,116	304	74	4.32484827673e-06	0.000150288477616	0.275,0.227,0.3	0.189,0.144,0.172	0.099
2131	"FBgn0036958"	"CG17233"	chr3L	-	20238737	20239613	20238737	20239544	20239862	20240532	2131	63,41,44	0,0,0	70,84,65	7,6,2	143	74	4.81315176915e-06	0.000163540201223	1.0,1.0,1.0	0.838,0.879,0.944	0.113
735	"FBgn0042213"	"CG18731"	chr3R	+	29725222	29725690	29725237	29725690	29725026	29725173	735	13,7,17	14,15,22	0,0,1	2,3,5	89	74	5.01622487492e-06	0.000166734952908	0.436,0.28,0.391	0.0,0.0,0.143	0.321
136	"FBgn0043456"	"CG4747"	chr2L	+	10007251	10007341	10007254	10007341	10006907	10007178	136	110,99,117	496,420,422	87,99,114	210,227,263	77	74	5.42919182822e-06	0.000176622006497	0.176,0.185,0.21	0.285,0.295,0.294	-0.101
2208	"FBgn0010909"	"msn"	chr3L	-	2564396	2564755	2564396	2564695	2565600	2565621	2208	238,231,175	62,62,48	109,106,119	52,65,59	134	74	6.10479107854e-06	0.000193567269946	0.679,0.673,0.668	0.537,0.474,0.527	0.161
2305	"FBgn0039858"	"CycG"	chr3R	-	31601415	31603073	31601415	31602230	31610880	31610978	2305	958,766,497	155,94,87	393,514,538	111,151,113	917	74	6.20326764378e-06	0.000193567269946	0.333,0.397,0.316	0.222,0.215,0.278	0.11
956	"FBgn0036892"	"Lon"	chr3L	-	19610801	19611261	19610801	19611207	19611324	19611580	956	79,87,43	97,92,59	40,49,49	105,122,107	128	74	8.26888024852e-06	0.000252862358	0.32,0.353,0.296	0.18,0.188,0.209	0.131
1340	"FBgn0039600"	"CG1646"	chr3R	+	28812236	28812486	28812394	28812486	28812101	28812154	1340	85,79,55	49,52,29	40,59,42	64,53,75	232	74	8.4476829052e-06	0.000253264846315	0.356,0.326,0.377	0.166,0.262,0.152	0.16
2127	"FBgn0036958"	"CG17233"	chr3L	-	20238737	20239610	20238737	20239544	20239862	20240532	2127	56,46,46	0,0,0	105,89,48	7,6,2	140	74	9.27011631446e-06	0.000272577073939	1.0,1.0,1.0	0.888,0.887,0.927	0.099
514	"FBgn0037443"	"Dmtn"	chr3R	-	6391304	6392742	6391304	6391988	6405741	6405895	514	141,118,77	3,2,3	52,82,64	8,14,5	828	74	1.20462904561e-05	0.000347524115234	0.808,0.841,0.696	0.367,0.344,0.534	0.367
1930	"FBgn0260934"	"par-1"	chr2R	+	19477615	19477704	19477660	19477704	19473804	19473967	1930	220,169,141	72,55,63	131,201,174	22,30,38	119	74	1.32078824634e-05	0.000373978746047	0.655,0.656,0.582	0.787,0.806,0.74	-0.147
1689	"FBgn0001128"	"Gpdh"	chr2L	+	5947856	5948843	5948406	5948843	5947239	5947332	1689	492,358,479	0,2,0	181,118,211	0,3,8	624	74	1.4180838076e-05	0.000394227298513	1.0,0.955,1.0	1.0,0.823,0.758	0.125
744	"FBgn0016696"	"Pitslre"	chr3L	+	20772604	20776053	20773793	20776053	20771667	20771864	744	346,388,316	39,56,39	147,229,237	51,50,49	1263	74	1.55493278329e-05	0.000424552183152	0.342,0.289,0.322	0.144,0.212,0.221	0.125
1870	"FBgn0022764"	"Sin3A"	chr2R	-	12580115	12580630	12580115	12580612	12581201	12581577	1870	155,173,133	52,55,31	43,70,68	40,35,51	92	74	1.63306559311e-05	0.000438062682783	0.706,0.717,0.775	0.464,0.617,0.517	0.2
1129	"FBgn0001105"	"Gbeta13F"	chrX	+	15861235	15861492	15861376	15861492	15860114	15860250	1129	781,653,512	423,349,251	625,935,750	235,317,234	215	74	1.73047928456e-05	0.00044318643886	0.389,0.392,0.412	0.478,0.504,0.525	-0.105
648	"FBgn0003714"	"tko"	chrX	-	2442312	2443665	2442312	2442732	2443733	2443976	648	261,176,208	450,342,441	47,51,75	185,174,207	1007	74	1.73747257054e-05	0.00044318643886	0.041,0.036,0.033	0.018,0.021,0.026	0.015
656	"FBgn0016694"	"Pdp1"	chr3L	-	7816483	7816740	7816483	7816725	7817436	7817662	656	11,1,7	136,104,87	7,12,12	46,44,48	89	74	1.73912271626e-05	0.00044318643886	0.063,0.008,0.063	0.112,0.185,0.172	-0.112
1342	"FBgn0039600"	"CG1646"	chr3R	+	28812226	28812486	28812394	28812486	28812101	28812154	1342	75,69,58	49,52,29	36,57,38	64,53,75	242	74	1.94324128743e-05	0.000482410126678	0.319,0.289,0.379	0.147,0.247,0.134	0.153
1960	"FBgn0024555"	"flfl"	chr3R	+	13690252	13690386	13690273	13690386	13689912	13690185	1960	110,93,96	67,40,44	92,107,131	22,29,26	95	74	1.95614309052e-05	0.000482410126678	0.561,0.644,0.63	0.765,0.742,0.797	-0.156
2147	"FBgn0040297"	"Nhe2"	chr2L	+	21125316	21125439	21125346	21125439	21124439	21124521	2147	26,16,20	12,14,11	6,7,4	21,9,23	104	74	2.17920654744e-05	0.000528889970006	0.607,0.448,0.564	0.169,0.356,0.11	0.328
1760	"FBgn0004638"	"drk"	chr2R	-	13501812	13502091	13501812	13501924	13502690	13502841	1760	1055,1010,807	24,4,9	1064,1362,1144	3,6,4	241	74	2.31128789363e-05	0.000552181123338	0.931,0.987,0.965	0.991,0.986,0.989	-0.028
520	"FBgn0041092"	"tai"	chr2L	+	9177121	9177630	9177124	9177630	9176357	9176380	520	14,9,3	0,2,0	7,8,8	3,5,5	77	74	2.48415976509e-05	0.000584350812434	1.0,0.812,1.0	0.692,0.606,0.606	0.303
932	"FBgn0023215"	"Mnt"	chrX	+	3698117	3699027	3698744	3699027	3692952	3693932	932	447,381,258	0,1,0	374,429,407	7,1,6	701	74	2.83961395443e-05	0.000657843899443	1.0,0.976,1.0	0.849,0.978,0.877	0.091
1308	"FBgn0046687"	"Tre1"	chrX	-	5673829	5674173	5673829	5674152	5674221	5674709	1308	20,17,24	168,145,175	2,4,2	55,79,88	95	74	3.04443115706e-05	0.000694766453604	0.085,0.084,0.097	0.028,0.038,0.017	0.061
2251	"FBgn0265045"	"Strn-Mlck"	chr2R	-	15959788	15960079	15959788	15959876	15960244	15960417	2251	8,9,5	2,0,4	8,4,18	0,0,0	277	74	3.51325055509e-05	0.000789964720402	0.517,1.0,0.25	1.0,1.0,1.0	-0.411
721	"FBgn0003495"	"spz"	chr3R	-	27066607	27066884	27066607	27066665	27069143	27070070	721	900,804,876	347,307,355	780,962,954	214,188,268	293	74	3.74586523505e-05	0.000830062020926	0.396,0.398,0.384	0.479,0.564,0.473	-0.113
2106	"FBgn0037705"	"mura"	chr3R	-	9541678	9542924	9541678	9542009	9546797	9547370	2106	213,224,156	15,9,6	155,207,136	31,23,19	989	74	4.18825129512e-05	0.000914833747177	0.515,0.651,0.66	0.272,0.402,0.349	0.268
1599	"FBgn0032156"	"CG13124"	chr2L	-	9907607	9907847	9907607	9907783	9908531	9908633	1599	67,64,57	38,26,32	62,98,94	16,22,17	138	74	4.25152296432e-05	0.000915574452457	0.486,0.569,0.489	0.675,0.705,0.748	-0.195
2144	"FBgn0027835"	"Dp1"	chr2R	+	18413001	18413077	18413004	18413077	18412026	18412056	2144	216,167,115	0,3,5	51,54,76	5,10,2	77	74	5.03152052662e-05	0.00106849928961	1.0,0.982,0.957	0.907,0.838,0.973	0.074
1543	"FBgn0050460"	"CG30460"	chr2R	-	17067525	17069757	17067525	17068215	17069898	17070676	1543	722,749,722	3,4,6	110,184,284	0,0,0	1616	74	5.66136646575e-05	0.0011857848392	0.917,0.896,0.846	1.0,1.0,1.0	-0.114
421	"FBgn0058191"	"CG40191"	chr2R	+	1265342	1266349	1266191	1266349	1265170	1265293	421	3879,2903,3318	8,20,13	1524,1870,1979	1,2,3	923	74	6.12203639568e-05	0.0012649450877	0.975,0.921,0.953	0.992,0.987,0.981	-0.037
620	"FBgn0004587"	"B52"	chr3R	+	13662954	13663051	13662969	13663051	13662296	13662404	620	226,212,252	517,450,528	118,118,114	361,418,404	89	74	6.26806841246e-05	0.00127785021369	0.267,0.281,0.284	0.214,0.19,0.19	0.079
1505	"FBgn0026777"	"Rad23"	chr4	+	308412	309079	308430	309079	308092	308289	1505	144,125,91	581,383,390	56,104,101	136,211,242	92	74	6.94333808161e-05	0.00139688999037	0.166,0.208,0.158	0.249,0.284,0.251	-0.084
2051	"FBgn0261822"	"Bsg"	chr2L	+	8089184	8089736	8089393	8089736	8083419	8083521	2051	511,356,258	44,44,32	300,599,336	46,124,88	283	74	8.26632538808e-05	0.00164145604135	0.752,0.679,0.678	0.63,0.558,0.5	0.14
320	"FBgn0267795"	"CG32138"	chr3L	+	14065588	14067268	14065615	14067268	14065071	14065158	320	93,78,41	139,114,119	37,74,89	219,231,263	101	74	8.80560933385e-05	0.00172612521429	0.329,0.334,0.202	0.11,0.19,0.199	0.122
50	"FBgn0264492"	"CkIIalpha"	chr3L	+	23100219	23100357	23100244	23100357	23099639	23099723	50	80,60,84	96,92,99	50,68,51	134,123,138	99	74	9.1368350715e-05	0.00176838238283	0.384,0.328,0.388	0.218,0.292,0.216	0.125
1154	"FBgn0264894"	"CG44085"	chr2L	+	13274642	13274850	13274690	13274850	13274309	13274376	1154	55,50,58	40,38,30	53,69,64	65,89,98	122	74	9.79934978815e-05	0.00182722022269	0.455,0.444,0.54	0.331,0.32,0.284	0.168
1820	"FBgn0033762"	"ZnT49B"	chr2R	+	12654110	12654252	12654125	12654252	12653181	12654058	1820	24,23,29	69,62,63	45,61,46	67,63,55	89	74	9.5941581308e-05	0.00182722022269	0.224,0.236,0.277	0.358,0.446,0.41	-0.159
871	"FBgn0028968"	"gammaCOP"	chr3R	+	31572497	31573156	31572500	31573156	31572142	31572278	871	85,93,80	150,133,132	143,163,164	141,144,170	77	74	9.69768497264e-05	0.00182722022269	0.353,0.402,0.368	0.494,0.521,0.481	-0.124
1130	"FBgn0001105"	"Gbeta13F"	chrX	+	15860988	15861492	15861376	15861492	15860114	15860250	1130	1096,889,682	423,349,251	799,1229,994	235,317,234	462	74	0.00010273033118	0.00189246598041	0.293,0.29,0.303	0.353,0.383,0.405	-0.085
2392	"FBgn0262125"	"Sec23"	chr3R	+	5649329	5649660	5649358	5649660	5649064	5649237	2392	63,53,55	317,264,244	40,55,74	137,148,170	103	74	0.000109486925074	0.0019929227195	0.125,0.126,0.139	0.173,0.211,0.238	-0.077
571	"FBgn0051151"	"wge"	chr3R	-	22714533	22716667	22714533	22716631	22716933	22717050	571	26,23,10	12,16,7	10,12,10	15,21,27	110	74	0.000135104654849	0.00243029432075	0.593,0.492,0.49	0.31,0.278,0.199	0.263
1006	"FBgn0038167"	"lkb1"	chr3R	+	13679125	13679430	13679150	13679430	13678749	13679066	1006	22,16,19	1,4,3	13,17,12	0,0,0	99	74	0.00014384952367	0.00255751071734	0.943,0.749,0.826	1.0,1.0,1.0	-0.161
1149	"FBgn0039406"	"RpL34a"	chr3R	-	26058979	26059054	26058979	26059051	26059234	26059267	1149	162,123,192	41,43,48	86,115,152	48,72,61	77	74	0.000159394008389	0.00279119895311	0.792,0.733,0.794	0.633,0.606,0.705	0.125
1502	"FBgn0033897"	"Rcd1"	chr2R	-	14149233	14149953	14149233	14149818	14150225	14150454	1502	66,77,77	81,60,47	39,33,39	59,58,78	209	74	0.000160644544064	0.00279119895311	0.224,0.312,0.367	0.19,0.168,0.15	0.132
1747	"FBgn0083992"	"Mkp"	chr3L	-	183757	184072	183757	184067	184131	184260	1747	85,86,68	21,6,16	31,55,53	2,3,2	79	74	0.000199191754374	0.00342206957795	0.791,0.931,0.799	0.936,0.945,0.961	-0.107
1705	"FBgn0030719"	"eIF5"	chrX	-	15988616	15989268	15988616	15989109	15989391	15989476	1705	511,409,387	18,18,11	394,455,472	6,4,8	233	74	0.000227640833232	0.00386736482235	0.9,0.878,0.918	0.954,0.973,0.949	-0.06
11	"FBgn0035944"	"CG5021"	chr3L	+	8967565	8968114	8967580	8968114	8967281	8967516	11	178,163,202	150,100,151	33,49,99	56,71,104	89	74	0.000234592250805	0.00390152314647	0.497,0.575,0.527	0.329,0.365,0.442	0.154
1537	"FBgn0026147"	"CG16833"	chr2L	+	10989973	10990783	10990095	10990783	10989655	10989874	1537	4,2,4	5,1,1	6,8,3	0,2,0	196	74	0.000234754826341	0.00390152314647	0.232,0.43,0.602	1.0,0.602,1.0	-0.446
2369	"FBgn0264078"	"Flo2"	chrX	+	14926735	14926874	14926765	14926874	14924225	14924413	2369	4,14,17	88,86,71	10,7,7	172,154,169	104	74	0.000242184035558	0.00398171387493	0.031,0.104,0.146	0.04,0.031,0.029	0.06
444	"FBgn0037351"	"RpL13A"	chr3R	+	5625332	5625947	5625513	5625947	5624889	5625130	444	750,744,908	9336,8312,10829	290,310,492	5100,5417,7310	255	74	0.000248344011476	0.00403955312284	0.023,0.025,0.024	0.016,0.016,0.019	0.007
2148	"FBgn0040297"	"Nhe2"	chr2L	+	21125316	21125439	21125346	21125439	21124439	21124614	2148	19,8,15	0,0,0	4,6,2	4,2,0	104	74	0.000273108693265	0.00439561254739	1.0,1.0,1.0	0.416,0.681,1.0	0.301
1624	"FBgn0027567"	"CG8108"	chr3L	+	9865057	9865398	9865079	9865398	9864638	9864802	1624	335,246,220	58,49,40	256,295,284	79,92,83	96	74	0.000287718686344	0.00458251949396	0.817,0.795,0.809	0.714,0.712,0.725	0.09
2410	"FBgn0264607"	"CaMKII"	chr4	-	1037475	1037590	1037475	1037569	1037645	1037740	2410	411,331,372	6,4,2	230,336,265	7,17,5	95	74	0.000308484882058	0.00483532948549	0.982,0.985,0.993	0.962,0.939,0.976	0.028
321	"FBgn0267795"	"CG32138"	chr3L	+	14069891	14070369	14069921	14070369	14068807	14068927	321	380,298,367	4,3,10	195,228,244	15,10,7	104	74	0.000309916474544	0.00483532948549	0.985,0.986,0.963	0.902,0.942,0.961	0.043
2333	"FBgn0015765"	"p38a"	chr3R	-	24150415	24151769	24150415	24151745	24151845	24151965	2333	36,17,29	125,72,92	14,13,16	89,127,111	98	74	0.000317399735478	0.00490206258127	0.179,0.151,0.192	0.106,0.072,0.098	0.082
2003	"FBgn0032656"	"CG5674"	chr2L	+	17971871	17974868	17972262	17974868	17963378	17963605	2003	61,71,54	3,4,4	60,86,83	14,13,16	465	74	0.000329539986291	0.00503866639039	0.764,0.739,0.682	0.405,0.513,0.452	0.272
617	"FBgn0039560"	"CG5514"	chr3R	+	27942434	27942778	27942587	27942778	27939706	27942133	617	98,91,111	18,25,31	9,13,22	13,12,9	227	74	0.000336182655792	0.00508933941293	0.64,0.543,0.539	0.184,0.261,0.443	0.278
1853	"FBgn0027378"	"MRG15"	chr3R	-	15276439	15277570	15276439	15277555	15277613	15277729	1853	6,3,11	126,103,108	0,2,0	59,71,92	89	74	0.000340388578049	0.00509490029179	0.038,0.024,0.078	0.0,0.023,0.0	0.039
363	"FBgn0000259"	"CkIIbeta"	chrX	+	11795600	11795887	11795731	11795887	11795104	11795186	363	1175,999,1136	28,35,31	1469,1627,1495	18,22,29	205	74	0.000343214342743	0.00509490029179	0.938,0.912,0.93	0.967,0.964,0.949	-0.033
133	"FBgn0020279"	"lig"	chr2R	+	8075411	8075607	8075472	8075607	8073973	8074500	133	11,17,12	492,423,374	25,18,18	244,338,314	135	74	0.000347080312714	0.00510274805904	0.012,0.022,0.017	0.053,0.028,0.03	-0.02
1987	"FBgn0261238"	"Alh"	chr3R	-	7096886	7097346	7096886	7097250	7098318	7098483	1987	1,1,2	2,1,1	0,5,2	1,0,0	170	74	0.000359768997209	0.00523892187364	0.179,0.303,0.465	0.0,1.0,1.0	-0.351
1398	"FBgn0037926"	"Elp1"	chr3R	+	11654291	11654526	11654294	11654526	11652855	11654238	1398	26,16,29	126,73,123	5,10,13	77,108,103	77	74	0.000405510186474	0.0058492931615	0.165,0.174,0.185	0.059,0.082,0.108	0.092
