ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IC_SAMPLE_1	SC_SAMPLE_1	IC_SAMPLE_2	SC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
858	"FBgn0015521"	"RpS21"	chr2L	+	2856376	2856705	2856376	2856568	2856630	2856705	858	5128,4462,5984	273,224,277	2106,2769,3397	4,8,18	136	74	0.0	0.0	0.911,0.916,0.922	0.997,0.995,0.99	-0.078
908	"FBgn0047135"	"CG32276"	chr3L	-	3198751	3199047	3198751	3198866	3198992	3199047	908	2089,1743,2024	420,296,455	888,1336,1483	844,856,892	200	74	0.0	0.0	0.648,0.685,0.622	0.28,0.366,0.381	0.309
1577	"FBgn0262579"	"Ect4"	chr3L	+	8105439	8106949	8105439	8105657	8106015	8106949	1577	2986,2799,2449	12,11,28	1788,1966,1765	42,38,56	432	74	1.99840144433e-15	1.16129328376e-13	0.977,0.978,0.937	0.879,0.899,0.844	0.09
1283	"FBgn0261564"	"CG42678"	chr2R	+	22925106	22925612	22925106	22925484	22925548	22925612	1283	64,52,67	109,84,63	74,112,85	17,16,28	138	74	2.44249065418e-15	1.3446553812e-13	0.239,0.249,0.363	0.7,0.79,0.619	-0.419
775	"FBgn0010412"	"RpS19a"	chrX	+	16637893	16638303	16637893	16637949	16638232	16638303	775	4750,3380,4869	53,45,87	1014,1468,1656	39,61,67	357	74	3.36397576461e-14	1.75935932489e-12	0.949,0.94,0.921	0.843,0.833,0.837	0.099
467	"FBgn0259726"	"CG42380"	chr2R	-	21669536	21669916	21669536	21669693	21669754	21669916	467	34,54,41	100,102,87	53,70,51	20,25,33	135	74	4.03010957939e-14	2.0073783905e-12	0.157,0.225,0.205	0.592,0.605,0.459	-0.356
703	"FBgn0250823"	"gish"	chr3R	+	16274151	16275169	16274151	16274875	16274953	16275169	703	302,347,259	26,32,20	325,489,426	4,9,9	152	74	9.48185974181e-12	4.50819331361e-10	0.85,0.841,0.863	0.975,0.964,0.958	-0.114
1052	"FBgn0013305"	"Nmda1"	chr2R	-	12878384	12879222	12878384	12878710	12879196	12879222	1052	380,363,370	112,105,80	139,162,171	96,117,85	560	74	1.35754740782e-11	5.98293461071e-10	0.31,0.314,0.379	0.161,0.155,0.21	0.159
224	"FBgn0032000"	"CG8372"	chr2L	-	8212038	8212902	8212038	8212692	8212766	8212902	224	69,56,69	90,57,101	95,105,95	34,17,35	148	74	1.37275746326e-11	5.98293461071e-10	0.277,0.329,0.255	0.583,0.755,0.576	-0.351
1323	"FBgn0025638"	"Roc1a"	chrX	+	647303	647637	647303	647525	647609	647637	1323	98,64,120	828,713,975	126,152,141	493,569,668	158	74	1.67654778949e-11	6.74488072233e-10	0.053,0.04,0.055	0.107,0.111,0.09	-0.053
43	"FBgn0039302"	"Nup358"	chr3R	+	25256354	25257057	25256354	25256855	25256924	25257057	43	616,548,530	34,26,39	483,678,645	3,9,13	143	74	1.62319047092e-11	6.74488072233e-10	0.904,0.916,0.876	0.988,0.975,0.963	-0.077
203	"FBgn0015790"	"Rab11"	chr3R	+	21111407	21111855	21111407	21111466	21111654	21111855	203	600,504,557	509,352,465	341,414,449	552,605,665	262	74	2.30288010883e-11	8.92152812532e-10	0.25,0.288,0.253	0.149,0.162,0.16	0.107
600	"FBgn0030838"	"CG5445"	chrX	+	17302469	17303390	17302469	17302786	17302838	17303390	600	93,76,77	61,54,38	159,163,159	33,31,30	126	74	3.90375509696e-11	1.45833136836e-09	0.472,0.453,0.543	0.739,0.755,0.757	-0.261
428	"FBgn0014189"	"Hel25E"	chr2L	-	5540168	5541090	5540168	5540300	5540971	5541090	428	747,549,660	935,766,957	425,527,511	280,358,448	745	74	1.53570267614e-10	5.53912068704e-09	0.074,0.066,0.064	0.131,0.128,0.102	-0.052
599	"FBgn0030838"	"CG5445"	chrX	+	17302469	17303390	17302469	17302507	17302838	17303390	599	293,264,225	3,8,4	254,271,267	24,28,24	405	74	3.00110936102e-10	1.04638679721e-08	0.947,0.858,0.911	0.659,0.639,0.67	0.249
869	"FBgn0037262"	"MED31"	chr3R	+	4641962	4642428	4641962	4642008	4642283	4642428	869	365,309,359	68,65,81	184,241,278	74,121,130	349	74	5.9141158637e-10	1.99553715917e-08	0.532,0.502,0.484	0.345,0.297,0.312	0.188
895	"FBgn0027108"	"Inx2"	chrX	+	6998957	7004151	6998957	7000263	7002771	7004151	895	204,166,237	66,55,39	94,94,163	78,74,75	2582	74	6.88160306517e-10	2.24942400193e-08	0.081,0.08,0.148	0.033,0.035,0.059	0.061
320	"FBgn0031285"	"CG3662"	chr2L	+	823636	824337	823636	824137	824190	824337	320	991,817,1136	60,54,82	1136,1287,1390	33,36,35	127	74	9.21659415454e-10	2.92138105626e-08	0.906,0.898,0.89	0.953,0.954,0.959	-0.057
569	"FBgn0262149"	"CR42875"	chr3R	+	7128463	7129067	7128463	7128647	7128702	7129067	569	2,1,2	0,0,0	2,0,1	1,3,2	129	74	2.6603372838e-09	8.1844494084e-08	1.0,1.0,1.0	0.534,0.0,0.223	0.748
787	"FBgn0260742"	"CG12213"	chr3R	-	11965544	11966739	11965544	11966286	11966454	11966739	787	140,125,140	90,76,118	33,49,63	69,82,95	242	74	3.03641289889e-09	9.07453683497e-08	0.322,0.335,0.266	0.128,0.154,0.169	0.157
607	"FBgn0034390"	"CG15093"	chr2R	-	18775668	18776978	18775668	18776826	18776893	18776978	607	10,29,9	51,43,42	0,1,3	24,44,53	141	74	3.2396598737e-09	9.41301174414e-08	0.093,0.261,0.101	0.0,0.012,0.029	0.138
583	"FBgn0050392"	"CG30392"	chr2R	-	21290913	21291581	21290913	21290970	21291031	21291581	583	220,202,265	57,46,50	69,70,68	3,1,5	135	74	3.49859918813e-09	9.89063446158e-08	0.679,0.706,0.744	0.927,0.975,0.882	-0.218
1412	"FBgn0011672"	"Mvl"	chr3R	-	21058260	21060653	21058260	21058468	21060584	21060653	1412	571,612,465	8,10,11	363,530,430	30,49,21	2190	74	3.90405219264e-09	1.07464173513e-07	0.707,0.674,0.588	0.29,0.268,0.409	0.334
515	"FBgn0002413"	"dco"	chr3R	-	31060374	31061210	31060374	31060464	31061076	31061210	515	275,293,208	187,151,140	327,560,406	449,563,469	686	74	4.89826734729e-09	1.29277766742e-07	0.137,0.173,0.138	0.073,0.097,0.085	0.064
934	"FBgn0025637"	"SkpA"	chrX	+	656355	657899	656355	656604	657098	657899	934	397,357,369	98,87,86	108,118,145	47,77,76	568	74	4.94370044901e-09	1.29277766742e-07	0.345,0.348,0.359	0.23,0.166,0.199	0.152
1490	"FBgn0046214"	"vig2"	chr3R	+	25123444	25124115	25123444	25123483	25123631	25124115	1490	1228,1066,1183	54,36,42	517,781,975	87,71,71	222	74	6.44907138803e-09	1.64529967607e-07	0.883,0.908,0.904	0.665,0.786,0.821	0.141
757	"FBgn0031897"	"CG13784"	chr2L	-	7218908	7220033	7218908	7219130	7219859	7220033	757	658,450,469	38,33,32	903,1084,866	18,16,28	803	74	9.76135816622e-09	2.43104300997e-07	0.615,0.557,0.575	0.822,0.862,0.74	-0.226
149	"FBgn0031220"	"CG4822"	chr2L	-	119827	121754	119827	120080	121632	121754	149	5430,4766,3953	119,88,76	2986,3553,3598	102,143,143	1626	74	1.03344222069e-08	2.50461253314e-07	0.675,0.711,0.703	0.571,0.531,0.534	0.151
463	"FBgn0261565"	"Lmpt"	chr3L	+	16896234	16896599	16896234	16896347	16896407	16896599	463	51,22,32	8,11,10	56,73,68	3,0,2	134	74	1.05356550151e-08	2.50461253314e-07	0.779,0.525,0.639	0.912,1.0,0.949	-0.306
1217	"FBgn0036534"	"DCP2"	chr3L	-	15823246	15823989	15823246	15823755	15823814	15823989	1217	156,103,79	11,11,9	175,240,216	3,5,0	133	74	1.21031953348e-08	2.8133205156e-07	0.888,0.839,0.83	0.97,0.964,1.0	-0.126
1016	"FBgn0028577"	"pUf68"	chr3L	-	1499042	1501892	1499042	1499337	1501798	1501892	1016	1606,1276,1161	184,160,134	475,628,537	84,141,142	2535	74	1.49464197685e-08	3.3496630835e-07	0.203,0.189,0.202	0.142,0.115,0.099	0.079
273	"FBgn0058191"	"CG40191"	chr2R	+	1265342	1266349	1265342	1266052	1266191	1266349	273	741,535,643	68,50,32	435,424,431	17,10,6	213	74	1.50510673924e-08	3.3496630835e-07	0.791,0.788,0.875	0.899,0.936,0.961	-0.114
1121	"FBgn0041004"	"CG17715"	chr2L	+	22848969	22849255	22848969	22849092	22849213	22849255	1121	12,23,23	132,118,183	4,6,7	177,170,212	195	74	1.68016722757e-08	3.66136441675e-07	0.033,0.069,0.046	0.009,0.013,0.012	0.038
1377	"FBgn0010551"	"Phb2"	chr2R	+	18821183	18821839	18821183	18821283	18821489	18821839	1377	3594,2720,3712	96,97,97	1406,1520,1598	10,27,18	280	74	1.78609425028e-08	3.8127644608e-07	0.908,0.881,0.91	0.974,0.937,0.959	-0.057
1110	"FBgn0033879"	"CG6543"	chr2R	-	13854101	13854331	13854101	13854224	13854297	13854331	1110	49,33,39	264,189,284	39,38,50	70,93,143	147	74	2.27187586521e-08	4.75276431002e-07	0.085,0.081,0.065	0.219,0.171,0.15	-0.103
578	"FBgn0067779"	"dbr"	chr2L	+	67042	67507	67042	67111	67388	67507	578	221,187,119	1,0,1	76,104,90	7,3,7	351	74	2.84639863901e-08	5.83790779687e-07	0.979,1.0,0.962	0.696,0.88,0.731	0.211
231	"FBgn0028540"	"CG9008"	chr2L	-	13774339	13775406	13774339	13775185	13775254	13775406	231	24,12,14	8,2,6	5,13,7	0,0,0	143	74	3.23874372876e-08	6.39193573638e-07	0.608,0.756,0.547	1.0,1.0,1.0	-0.363
992	"FBgn0051712"	"CG31712"	chr2L	-	9935485	9937510	9935485	9935569	9937237	9937510	992	740,520,595	51,71,68	363,518,510	86,145,116	1742	74	3.22502455852e-08	6.39193573638e-07	0.381,0.237,0.271	0.152,0.132,0.157	0.149
750	"FBgn0034181"	"CG8963"	chr2R	-	17019206	17019522	17019206	17019349	17019432	17019522	750	50,42,48	10,16,14	37,53,41	46,54,38	157	74	5.3858782656e-08	1.04326456774e-06	0.702,0.553,0.618	0.275,0.316,0.337	0.315
95	"FBgn0011764"	"Dsp1"	chrX	+	16333611	16334413	16333611	16333643	16334300	16334413	95	1208,1036,880	34,20,21	512,585,614	27,48,35	731	74	5.74821589217e-08	1.09320614967e-06	0.782,0.84,0.809	0.657,0.552,0.64	0.194
135	"FBgn0005640"	"Eip63E"	chr3L	+	3515750	3516828	3515750	3515934	3516528	3516828	135	470,458,400	56,34,33	480,447,455	14,13,16	668	74	6.58491247085e-08	1.22996757938e-06	0.482,0.599,0.573	0.792,0.792,0.759	-0.23
590	"FBgn0031078"	"Nup205"	chrX	+	19852213	19852569	19852213	19852354	19852423	19852569	590	13,4,4	116,99,51	17,22,23	49,73,76	143	74	8.33255420218e-08	1.52909678868e-06	0.055,0.02,0.039	0.152,0.135,0.135	-0.103
333	"FBgn0027786"	"Mtch"	chr3L	+	184625	185074	184625	184681	184774	185074	333	150,124,144	16,15,7	57,56,76	23,19,21	167	74	8.68988991876e-08	1.56717669914e-06	0.806,0.786,0.901	0.523,0.566,0.616	0.263
1534	"FBgn0003261"	"Rm62"	chr3R	-	6002062	6003911	6002062	6003098	6003672	6003911	1534	637,670,627	199,168,173	229,235,266	92,123,162	648	74	1.0286729657e-07	1.82371512224e-06	0.268,0.313,0.293	0.221,0.179,0.158	0.105
783	"FBgn0004648"	"svr"	chrX	+	506598	509072	506598	507806	507868	509072	783	22,13,15	52,47,34	8,13,7	86,122,90	136	74	1.4141601945e-07	2.42772937227e-06	0.187,0.131,0.194	0.048,0.055,0.041	0.123
962	"FBgn0019957"	"ND42"	chr3R	+	22027708	22029148	22027708	22027780	22028019	22029148	962	35,61,50	221,171,293	33,26,14	193,252,399	313	74	1.41578863966e-07	2.42772937227e-06	0.036,0.078,0.039	0.039,0.024,0.008	0.027
1135	"FBgn0034138"	"RpS15"	chr2R	-	16570916	16571230	16570916	16571005	16571188	16571230	1135	1222,893,1357	9640,6854,11076	347,300,336	2918,4447,5472	257	74	1.68914273679e-07	2.84974726239e-06	0.035,0.036,0.034	0.033,0.019,0.017	0.012
1512	"FBgn0261673"	"nemy"	chr2R	-	12664984	12665799	12664984	12665232	12665699	12665799	1512	648,631,564	54,29,31	414,460,396	7,5,11	541	74	2.09110574301e-07	3.47189937649e-06	0.621,0.749,0.713	0.89,0.926,0.831	-0.188
1185	"FBgn0040389"	"mRpL14"	chrX	-	2343996	2344649	2343996	2344559	2344615	2344649	1185	618,384,596	33,36,29	278,388,357	42,54,47	130	74	2.44145241135e-07	3.9902487848e-06	0.914,0.859,0.921	0.79,0.804,0.812	0.096
1454	"FBgn0033463"	"CG1513"	chr2R	-	9883896	9884206	9883896	9884002	9884084	9884206	1454	97,55,75	192,153,191	34,56,38	187,255,201	156	74	3.24025053788e-07	5.21431086557e-06	0.193,0.146,0.157	0.079,0.094,0.082	0.08
1064	"FBgn0003607"	"Su(var)205"	chr2L	-	8210729	8211122	8210729	8210861	8210978	8211122	1064	385,357,409	907,735,760	495,516,535	609,656,725	191	74	4.26118211383e-07	6.75332801677e-06	0.141,0.158,0.173	0.239,0.234,0.222	-0.074
1005	"FBgn0030328"	"Amun"	chrX	-	11712768	11713805	11712768	11713688	11713754	11713805	1005	43,41,49	142,120,97	34,78,37	252,346,282	140	74	5.26162781789e-07	8.09362161399e-06	0.138,0.153,0.211	0.067,0.106,0.065	0.088
979	"FBgn0030049"	"Trf4-1"	chrX	+	8563152	8564375	8563152	8563547	8563659	8564375	979	42,60,31	23,20,17	119,117,111	7,22,10	186	74	5.210773244e-07	8.09362161399e-06	0.421,0.544,0.42	0.871,0.679,0.815	-0.327
285	"FBgn0085638"	"CG41378"	chr2R	-	2830707	2831043	2830707	2830781	2830865	2831043	285	118,119,129	39,32,42	77,108,113	12,10,6	158	74	6.30455213479e-07	9.55733555506e-06	0.586,0.635,0.59	0.75,0.835,0.898	-0.224
553	"FBgn0045823"	"vsg"	chr3L	+	9714323	9714623	9714323	9714399	9714505	9714623	553	1430,1086,1154	1441,1179,1127	396,534,681	639,973,961	180	74	6.65212976925e-07	9.94018248376e-06	0.29,0.275,0.296	0.203,0.184,0.226	0.083
660	"FBgn0032036"	"CG13384"	chr2L	+	8384699	8385097	8384699	8384895	8384996	8385097	660	277,173,217	361,267,293	50,84,91	166,175,228	175	74	7.9586873647e-07	1.17250520894e-05	0.245,0.215,0.238	0.113,0.169,0.144	0.091
651	"FBgn0010300"	"brat"	chr2L	+	19168094	19179758	19168094	19171251	19177443	19179758	651	7935,6266,6453	12,17,7	3795,5442,4650	1,1,2	6266	74	8.32353021285e-07	1.20922397259e-05	0.886,0.813,0.916	0.978,0.985,0.965	-0.104
770	"FBgn0040532"	"CG8369"	chr3R	+	8822007	8822666	8822007	8822173	8822468	8822666	770	53,38,44	4,3,5	15,8,8	0,0,0	369	74	8.67896133627e-07	1.24358815859e-05	0.727,0.718,0.638	1.0,1.0,1.0	-0.306
634	"FBgn0053057"	"CG33057"	chr3L	-	8402167	8405277	8402167	8404050	8404102	8405277	634	7,12,9	81,62,55	14,33,28	43,57,61	126	74	1.35877429475e-06	1.92064582744e-05	0.048,0.102,0.088	0.161,0.254,0.212	-0.13
1305	"FBgn0011290"	"Taf12"	chr3R	-	11678943	11679398	11678943	11679184	11679353	11679398	1305	575,491,593	60,57,66	243,359,336	69,74,64	243	74	1.3977794886e-06	1.9494364601e-05	0.745,0.724,0.732	0.517,0.596,0.615	0.158
1131	"FBgn0032796"	"CG10188"	chr2L	-	19507489	19508764	19507489	19508265	19508351	19508764	1131	21,13,16	0,0,0	42,45,45	2,6,7	160	74	2.49278180786e-06	3.43085496187e-05	1.0,1.0,1.0	0.907,0.776,0.748	0.19
516	"FBgn0002413"	"dco"	chr3R	-	31060374	31061210	31060374	31060464	31061069	31061210	516	254,263,189	20,22,16	254,456,350	80,97,50	679	74	3.30919185076e-06	4.49534373493e-05	0.581,0.566,0.563	0.257,0.339,0.433	0.227
78	"FBgn0020381"	"Dredd"	chrX	-	634124	635289	634124	634487	634545	635289	78	65,50,63	54,45,50	21,35,22	53,54,52	132	74	3.74029979378e-06	5.01583792858e-05	0.403,0.384,0.414	0.182,0.267,0.192	0.187
1462	"FBgn0001961"	"Arpc1"	chr2L	-	13829345	13829741	13829345	13829643	13829709	13829741	1462	399,393,425	13,2,9	227,266,308	13,15,22	140	74	4.70087203663e-06	6.22419259534e-05	0.942,0.99,0.961	0.902,0.904,0.881	0.069
709	"FBgn0031312"	"Tango14"	chr2L	+	1158660	1159467	1158660	1158782	1158856	1159467	709	312,277,334	31,27,30	158,190,232	2,7,10	148	74	4.91487794241e-06	6.4262029097e-05	0.834,0.837,0.848	0.975,0.931,0.921	-0.103
192	"FBgn0016975"	"stnB"	chrX	-	22990167	22991790	22990167	22990774	22990837	22991790	192	188,172,147	53,59,53	219,194,196	23,38,31	137	74	5.4477730318e-06	7.03502542131e-05	0.657,0.612,0.6	0.837,0.734,0.774	-0.159
1560	"FBgn0262125"	"Sec23"	chr3R	+	5649064	5649660	5649064	5649150	5649358	5649660	1560	571,470,444	12,5,11	218,296,361	0,0,2	282	74	5.66141577052e-06	7.2217571902e-05	0.926,0.961,0.914	1.0,1.0,0.979	-0.059
147	"FBgn0031220"	"CG4822"	chr2L	-	119287	119554	119287	119375	119430	119554	147	341,316,298	1766,1656,1390	146,174,179	424,527,637	129	74	8.48737138726e-06	0.000106961330977	0.1,0.099,0.11	0.165,0.159,0.139	-0.051
594	"FBgn0028968"	"gammaCOP"	chr3R	+	31572142	31573156	31572142	31572278	31572497	31573156	594	39,45,54	67,80,58	35,39,42	112,127,133	293	74	9.15847555838e-06	0.000114044826596	0.128,0.124,0.19	0.073,0.072,0.074	0.074
1372	"FBgn0086347"	"Myo31DF"	chr2L	-	10505925	10506779	10505925	10506106	10506683	10506779	1372	658,454,398	55,36,36	380,533,442	69,74,70	651	74	9.519140866e-06	0.000115779317975	0.576,0.589,0.557	0.385,0.45,0.418	0.156
636	"FBgn0041191"	"Rheb"	chr3R	+	5568920	5569271	5568920	5569039	5569205	5569271	636	919,817,846	25,45,40	527,740,735	12,15,9	240	74	9.47258619644e-06	0.000115779317975	0.919,0.848,0.867	0.931,0.938,0.962	-0.066
1557	"FBgn0261550"	"CG42668"	chr3R	+	20309343	20310638	20309343	20309666	20309903	20310638	1557	408,439,295	7,4,1	506,768,697	12,27,28	311	74	1.0590591093e-05	0.00012733055498	0.933,0.963,0.986	0.909,0.871,0.856	0.082
771	"FBgn0025725"	"alphaCOP"	chr3L	-	1644011	1645199	1644011	1645061	1645169	1645199	771	481,379,284	57,37,24	451,527,494	91,111,76	182	74	1.17593726474e-05	0.000139776179423	0.774,0.806,0.828	0.668,0.659,0.725	0.119
543	"FBgn0015324"	"Vha26"	chr3R	+	5591762	5592038	5591762	5591830	5591928	5592038	543	268,290,207	717,551,467	316,390,410	461,590,573	172	74	1.21756914462e-05	0.000141508591697	0.139,0.185,0.16	0.228,0.221,0.235	-0.067
793	"FBgn0040513"	"kappaB-Ras"	chr2R	-	7443823	7445517	7443823	7444285	7444348	7445517	793	8,9,8	7,13,10	4,12,2	1,0,1	137	74	1.21278014454e-05	0.000141508591697	0.382,0.272,0.302	0.684,1.0,0.519	-0.416
1423	"FBgn0040395"	"Unc-76"	chrX	+	2080609	2081659	2080609	2080634	2080744	2081659	1423	650,587,529	9,7,7	592,871,871	11,41,30	184	74	1.2440622041e-05	0.000142998798405	0.967,0.971,0.968	0.956,0.895,0.921	0.045
513	"FBgn0024807"	"DIP1"	chrX	-	21628360	21630148	21628360	21628754	21629973	21630148	513	805,707,605	69,47,49	351,438,403	35,97,80	1293	74	1.52343425571e-05	0.000173207851247	0.4,0.463,0.414	0.365,0.205,0.224	0.161
321	"FBgn0031285"	"CG3662"	chr2L	+	823636	824337	823636	824137	824218	824337	321	1141,935,1295	33,16,34	1182,1361,1439	16,13,12	155	74	1.55207805689e-05	0.000174567058872	0.943,0.965,0.948	0.972,0.98,0.983	-0.026
1409	"FBgn0266268"	"FeCH"	chr3R	-	31810999	31811478	31810999	31811321	31811376	31811478	1409	24,24,26	186,176,181	5,3,5	73,122,103	129	74	1.56954606712e-05	0.000174653743214	0.069,0.073,0.076	0.038,0.014,0.027	0.046
1338	"FBgn0037313"	"CG1161"	chr3R	+	5356002	5356748	5356002	5356128	5356424	5356748	1338	329,262,372	489,451,660	95,118,159	279,339,360	370	74	1.64019668698e-05	0.000180594287851	0.119,0.104,0.101	0.064,0.065,0.081	0.038
1498	"FBgn0040319"	"Gclc"	chrX	-	8115416	8116147	8115416	8115580	8115991	8116147	1498	252,167,237	239,173,197	233,302,309	365,524,377	485	74	1.66078496708e-05	0.000180956362038	0.139,0.128,0.155	0.089,0.081,0.111	0.047
1033	"FBgn0031483"	"CG9641"	chr2L	-	2975150	2976862	2975150	2976554	2976818	2976862	1033	214,213,206	35,29,37	90,149,137	7,7,8	338	74	1.70529900025e-05	0.000183891005594	0.572,0.617,0.549	0.738,0.823,0.789	-0.204
1594	"FBgn0016754"	"sba"	chr3R	-	23896208	23897191	23896208	23896608	23897062	23897191	1594	150,152,136	29,22,21	32,47,38	15,20,15	528	74	1.76592364823e-05	0.000188485320005	0.42,0.492,0.476	0.23,0.248,0.262	0.216
625	"FBgn0036974"	"eRF1"	chr3L	+	20348354	20349206	20348354	20348385	20348941	20349206	625	181,134,152	110,76,95	80,110,111	93,119,112	630	74	1.81581269988e-05	0.000190096369926	0.162,0.172,0.158	0.092,0.098,0.104	0.066
84	"FBgn0263106"	"DnaJ-1"	chr3L	-	5750028	5752189	5750028	5751600	5751845	5752189	84	452,381,374	2064,1646,1634	219,252,201	1188,1644,1706	319	74	1.81736491325e-05	0.000190096369926	0.048,0.051,0.05	0.041,0.034,0.027	0.016
936	"FBgn0025637"	"SkpA"	chrX	+	656355	657899	656355	656399	657098	657899	936	888,675,771	152,106,150	662,789,704	76,69,80	773	74	1.94793636079e-05	0.000201736775583	0.359,0.379,0.33	0.455,0.523,0.457	-0.122
509	"FBgn0016696"	"Pitslre"	chr3L	+	20771527	20771864	20771527	20771608	20771667	20771864	509	134,123,112	22,26,25	169,178,131	17,8,12	133	74	1.98182876212e-05	0.000203234596586	0.772,0.725,0.714	0.847,0.925,0.859	-0.14
1491	"FBgn0046214"	"vig2"	chr3R	+	25123444	25124115	25123444	25123479	25123631	25124115	1491	1228,1066,1183	4,3,2	517,781,975	9,8,11	226	74	2.65932261562e-05	0.000270063248149	0.99,0.991,0.995	0.95,0.97,0.967	0.03
604	"FBgn0026597"	"Axn"	chr3R	+	30031111	30032112	30031111	30031344	30031422	30032112	604	9,6,3	32,31,29	0,1,0	14,15,34	152	74	2.78296592466e-05	0.00027990214973	0.12,0.086,0.048	0.0,0.031,0.0	0.074
606	"FBgn0034390"	"CG15093"	chr2R	-	18775668	18776978	18775668	18776838	18776893	18776978	606	1,9,4	12,11,10	0,0,1	7,4,11	129	74	3.97064138327e-05	0.000395551513038	0.046,0.319,0.187	0.0,0.0,0.05	0.167
1259	"FBgn0020440"	"Fak"	chr2R	-	19436547	19437259	19436547	19436643	19437214	19437259	1259	135,172,91	0,0,1	131,132,141	4,3,3	645	74	4.66985507303e-05	0.000460817774188	1.0,1.0,0.913	0.79,0.835,0.844	0.148
1285	"FBgn0013272"	"Gp150"	chr2R	+	22317661	22317954	22317661	22317737	22317881	22317954	1285	159,159,114	179,150,117	72,74,67	37,35,44	218	74	5.17887963253e-05	0.000506271784638	0.232,0.265,0.249	0.398,0.418,0.341	-0.137
