ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1283	"FBgn0261564"	"CG42678"	chr2R	+	22925106	22925612	22925106	22925484	22925548	22925612	1283	64,52,67	109,84,63	74,112,85	17,16,28	137	74	2.44249065418e-15	1.50285013192e-13	0.241,0.251,0.365	0.702,0.791,0.621	-0.419
467	"FBgn0259726"	"CG42380"	chr2R	-	21669536	21669916	21669536	21669693	21669754	21669916	467	34,54,41	100,102,87	53,70,51	20,25,33	134	74	3.97459842816e-14	2.30968330881e-12	0.158,0.226,0.207	0.594,0.607,0.46	-0.357
428	"FBgn0014189"	"Hel25E"	chr2L	-	5540168	5541090	5540168	5540300	5540971	5541090	428	273,207,248	935,766,957	159,222,230	280,358,448	148	74	6.1812777119e-12	3.4029560456e-10	0.127,0.119,0.115	0.221,0.237,0.204	-0.1
703	"FBgn0250823"	"gish"	chr3R	+	16274151	16275169	16274151	16274875	16274953	16275169	703	301,344,258	26,32,20	319,485,422	4,9,9	148	74	1.1425527191e-11	5.97555072089e-10	0.853,0.843,0.866	0.976,0.964,0.959	-0.112
224	"FBgn0032000"	"CG8372"	chr2L	-	8212038	8212902	8212038	8212692	8212766	8212902	224	69,56,69	90,57,101	95,105,95	34,17,35	147	74	1.30575550372e-11	6.5039059852e-10	0.278,0.331,0.256	0.584,0.757,0.577	-0.351
43	"FBgn0039302"	"Nup358"	chr3R	+	25256354	25257057	25256354	25256855	25256924	25257057	43	616,548,530	34,26,39	483,678,645	3,9,13	142	74	1.62365676459e-11	7.71974988982e-10	0.904,0.917,0.876	0.988,0.975,0.963	-0.076
1323	"FBgn0025638"	"Roc1a"	chrX	+	647303	647637	647303	647525	647609	647637	1323	96,64,118	828,713,975	124,150,139	493,569,668	148	74	2.00626182334e-11	9.12412985745e-10	0.055,0.043,0.057	0.112,0.116,0.094	-0.056
600	"FBgn0030838"	"CG5445"	chrX	+	17302469	17303390	17302469	17302786	17302838	17303390	600	93,76,77	61,54,38	159,163,159	33,31,30	125	74	3.9069636415e-11	1.70278498709e-09	0.474,0.455,0.545	0.74,0.757,0.758	-0.26
1377	"FBgn0010551"	"Phb2"	chr2R	+	18821183	18821839	18821183	18821283	18821489	18821839	1377	1734,1315,1839	96,97,97	812,835,892	10,27,18	148	74	7.59851070953e-11	3.17921688087e-09	0.9,0.871,0.905	0.976,0.939,0.961	-0.067
1296	"FBgn0004179"	"Csp"	chr3L	+	22271557	22273745	22271557	22271762	22272368	22273745	1296	101,94,91	347,385,324	97,117,101	127,190,197	148	74	1.13895337606e-10	4.58209704369e-09	0.127,0.109,0.123	0.276,0.235,0.204	-0.119
1415	"FBgn0027932"	"Akap200"	chr2L	+	8427614	8429462	8427614	8428067	8428319	8429462	1415	294,271,292	536,518,554	580,794,753	655,782,700	148	74	1.41443745605e-10	5.47963547788e-09	0.215,0.207,0.209	0.307,0.337,0.35	-0.121
320	"FBgn0031285"	"CG3662"	chr2L	+	823636	824337	823636	824137	824190	824337	320	991,817,1136	60,54,82	1136,1287,1390	33,36,35	126	74	9.22240617207e-10	3.35544281632e-08	0.907,0.899,0.891	0.953,0.955,0.959	-0.057
787	"FBgn0260742"	"CG12213"	chr3R	-	11965544	11966739	11965544	11966286	11966454	11966739	787	103,103,106	90,76,118	23,31,45	69,82,95	148	74	9.30285293244e-10	3.35544281632e-08	0.364,0.404,0.31	0.143,0.159,0.191	0.195
1577	"FBgn0262579"	"Ect4"	chr3L	+	8105439	8106949	8105439	8105657	8106015	8106949	1577	978,893,787	12,11,28	781,908,766	42,38,56	148	74	1.49930656779e-09	5.22758223303e-08	0.976,0.976,0.934	0.903,0.923,0.872	0.063
1534	"FBgn0003261"	"Rm62"	chr3R	-	6002062	6003911	6002062	6003098	6003672	6003911	1534	185,169,177	199,168,173	47,64,49	92,123,162	148	74	1.81690540391e-09	6.1305904919e-08	0.317,0.335,0.338	0.203,0.206,0.131	0.15
569	"FBgn0262149"	"CR42875"	chr3R	+	7128463	7129067	7128463	7128647	7128702	7129067	569	2,1,2	0,0,0	2,0,1	1,3,2	128	74	2.86713686126e-09	9.37195361524e-08	1.0,1.0,1.0	0.536,0.0,0.224	0.747
607	"FBgn0034390"	"CG15093"	chr2R	-	18775668	18776978	18775668	18776826	18776893	18776978	607	10,29,9	51,43,42	0,1,3	24,44,53	140	74	3.2923219706e-09	1.04356629735e-07	0.094,0.263,0.102	0.0,0.012,0.029	0.139
583	"FBgn0050392"	"CG30392"	chr2R	-	21290913	21291581	21290913	21290970	21291031	21291581	583	220,202,265	57,46,50	69,70,68	3,1,5	134	74	3.42896977479e-09	1.05491246601e-07	0.681,0.708,0.745	0.927,0.975,0.882	-0.217
1512	"FBgn0261673"	"nemy"	chr2R	-	12664984	12665799	12664984	12665232	12665699	12665799	1512	171,174,118	54,29,31	138,145,111	7,5,11	148	74	5.71499703117e-09	1.70796768417e-07	0.613,0.75,0.656	0.908,0.935,0.835	-0.22
553	"FBgn0045823"	"vsg"	chr3L	+	9714323	9714623	9714323	9714399	9714505	9714623	553	1251,948,1013	1441,1179,1127	329,426,550	639,973,961	148	74	9.37876132312e-09	2.72505120666e-07	0.303,0.287,0.31	0.205,0.18,0.222	0.098
463	"FBgn0261565"	"Lmpt"	chr3L	+	16896234	16896599	16896234	16896347	16896407	16896599	463	51,22,32	8,11,10	56,73,68	3,0,2	133	74	1.03962285447e-08	2.9390419075e-07	0.78,0.527,0.64	0.912,1.0,0.95	-0.305
1217	"FBgn0036534"	"DCP2"	chr3L	-	15823246	15823989	15823246	15823755	15823814	15823989	1217	156,103,79	11,11,9	175,240,216	3,5,0	132	74	1.20326381081e-08	3.31214196344e-07	0.888,0.84,0.831	0.97,0.964,1.0	-0.125
1135	"FBgn0034138"	"RpS15"	chr2R	-	16570916	16571230	16570916	16571005	16571188	16571230	1135	1167,840,1291	9640,6854,11076	320,270,309	2918,4447,5472	148	74	1.8446255412e-08	4.94738029768e-07	0.057,0.058,0.055	0.052,0.029,0.027	0.021
1110	"FBgn0033879"	"CG6543"	chr2R	-	13854101	13854331	13854101	13854224	13854297	13854331	1110	49,33,39	264,189,284	39,38,50	70,93,143	146	74	2.26870449094e-08	5.93266224381e-07	0.086,0.081,0.065	0.22,0.172,0.151	-0.104
750	"FBgn0034181"	"CG8963"	chr2R	-	17019206	17019522	17019206	17019349	17019432	17019522	750	47,41,48	10,16,14	36,52,38	46,54,38	148	74	3.10445372742e-08	7.9201429241e-07	0.701,0.562,0.632	0.281,0.325,0.333	0.319
231	"FBgn0028540"	"CG9008"	chr2L	-	13774339	13775406	13774339	13775185	13775254	13775406	231	24,12,14	8,2,6	5,13,7	0,0,0	142	74	3.35105356797e-08	8.34571912404e-07	0.61,0.758,0.549	1.0,1.0,1.0	-0.361
869	"FBgn0037262"	"MED31"	chr3R	+	4641962	4642428	4641962	4642008	4642283	4642428	869	173,163,193	68,65,81	102,125,150	74,121,130	148	74	3.74983909479e-08	9.12170161198e-07	0.56,0.556,0.544	0.408,0.341,0.366	0.182
590	"FBgn0031078"	"Nup205"	chrX	+	19852213	19852569	19852213	19852354	19852423	19852569	590	13,4,4	116,99,51	17,22,23	49,73,76	142	74	8.38495476385e-08	1.99333242795e-06	0.055,0.021,0.039	0.153,0.136,0.136	-0.103
56	"FBgn0038294"	"Mf"	chr3R	-	15176363	15178489	15176363	15176433	15178279	15178489	56	167,193,188	1256,1166,1352	30,25,44	389,424,563	148	74	1.09896332146e-07	2.55447918722e-06	0.062,0.076,0.065	0.037,0.029,0.038	0.033
783	"FBgn0004648"	"svr"	chrX	+	506598	509072	506598	507806	507868	509072	783	22,13,15	52,47,34	8,13,7	86,122,90	135	74	1.41161226153e-07	3.20988353383e-06	0.188,0.132,0.195	0.049,0.055,0.041	0.123
195	"FBgn0001234"	"Hsromega"	chr3R	+	21296620	21310706	21296620	21297097	21297809	21310706	195	198,163,193	268,280,350	272,365,311	206,304,344	148	74	1.59589463755e-07	3.55171444868e-06	0.27,0.225,0.216	0.398,0.375,0.311	-0.124
1064	"FBgn0003607"	"Su(var)205"	chr2L	-	8210729	8211122	8210729	8210861	8210978	8211122	1064	307,288,344	907,735,760	416,427,447	609,656,725	148	74	1.88558398673e-07	4.10900177108e-06	0.145,0.164,0.185	0.255,0.246,0.236	-0.081
1033	"FBgn0031483"	"CG9641"	chr2L	-	2975150	2976862	2975150	2976554	2976818	2976862	1033	67,59,65	35,29,37	42,51,57	7,7,8	148	74	1.9935460982e-07	4.25561065044e-06	0.489,0.504,0.468	0.75,0.785,0.781	-0.285
1185	"FBgn0040389"	"mRpL14"	chrX	-	2343996	2344649	2343996	2344559	2344615	2344649	1185	618,384,596	33,36,29	278,388,357	42,54,47	129	74	2.4431377732e-07	5.11104422153e-06	0.915,0.86,0.922	0.792,0.805,0.813	0.096
149	"FBgn0031220"	"CG4822"	chr2L	-	119827	121754	119827	120080	121632	121754	149	410,334,276	119,88,76	215,292,240	102,143,143	148	74	2.91885233317e-07	5.98650890293e-06	0.633,0.655,0.645	0.513,0.505,0.456	0.153
135	"FBgn0005640"	"Eip63E"	chr3L	+	3515750	3516828	3515750	3515934	3516528	3516828	135	96,91,86	56,34,33	99,84,105	14,13,16	148	74	3.18719359127e-07	6.14833522436e-06	0.462,0.572,0.566	0.78,0.764,0.766	-0.237
1454	"FBgn0033463"	"CG1513"	chr2R	-	9883896	9884206	9883896	9884002	9884084	9884206	1454	97,55,75	192,153,191	34,56,38	187,255,201	148	74	3.2328722499e-07	6.14833522436e-06	0.202,0.152,0.164	0.083,0.099,0.086	0.083
578	"FBgn0067779"	"dbr"	chr2L	+	67042	67507	67042	67111	67388	67507	578	100,79,51	1,0,1	37,67,44	7,3,7	148	74	3.13118515116e-07	6.14833522436e-06	0.98,1.0,0.962	0.725,0.918,0.759	0.18
84	"FBgn0263106"	"DnaJ-1"	chr3L	-	5750028	5752189	5750028	5751600	5751845	5752189	84	331,278,274	2064,1646,1634	139,185,121	1188,1644,1706	148	74	3.22966832722e-07	6.14833522436e-06	0.074,0.078,0.077	0.055,0.053,0.034	0.029
651	"FBgn0010300"	"brat"	chr2L	+	19168094	19179758	19168094	19171251	19177443	19179758	651	219,174,143	12,17,7	91,153,136	1,1,2	148	74	4.71073549946e-07	8.79898095078e-06	0.901,0.837,0.911	0.978,0.987,0.971	-0.096
1005	"FBgn0030328"	"Amun"	chrX	-	11712768	11713805	11712768	11713688	11713754	11713805	1005	43,41,49	142,120,97	34,78,37	252,346,282	139	74	5.25490926551e-07	9.64321945916e-06	0.139,0.154,0.212	0.067,0.107,0.065	0.089
285	"FBgn0085638"	"CG41378"	chr2R	-	2830707	2831043	2830707	2830781	2830865	2831043	285	114,117,123	39,32,42	75,107,104	12,10,6	148	74	5.54948398124e-07	1.00082073179e-05	0.594,0.646,0.594	0.758,0.843,0.897	-0.221
660	"FBgn0032036"	"CG13384"	chr2L	+	8384699	8385097	8384699	8384895	8384996	8385097	660	253,168,203	361,267,293	49,79,79	166,175,228	148	74	5.7059843217e-07	1.01160332212e-05	0.259,0.239,0.257	0.129,0.184,0.148	0.098
771	"FBgn0025725"	"alphaCOP"	chr3L	-	1644011	1645199	1644011	1645061	1645169	1645199	771	392,308,233	57,37,24	337,367,376	91,111,76	148	74	8.62366920762e-07	1.50339299853e-05	0.775,0.806,0.829	0.649,0.623,0.712	0.142
273	"FBgn0058191"	"CG40191"	chr2R	+	1265342	1266349	1265342	1266052	1266191	1266349	273	496,378,452	68,50,32	244,264,274	17,10,6	148	74	1.01202125957e-06	1.73536760248e-05	0.785,0.791,0.876	0.878,0.93,0.958	-0.105
1121	"FBgn0041004"	"CG17715"	chr2L	+	22848969	22849255	22848969	22849092	22849213	22849255	1121	10,20,19	132,118,183	4,6,7	177,170,212	148	74	1.3156142108e-06	2.21956849112e-05	0.036,0.078,0.049	0.011,0.017,0.016	0.04
634	"FBgn0053057"	"CG33057"	chr3L	-	8402167	8405277	8402167	8404050	8404102	8405277	634	7,12,9	81,62,55	14,33,28	43,57,61	125	74	1.37195112748e-06	2.27787441166e-05	0.049,0.103,0.088	0.162,0.255,0.214	-0.13
1101	"FBgn0011640"	"lark"	chr3L	+	7339463	7340770	7339463	7339617	7339867	7340770	1101	37,36,46	181,143,175	59,65,65	78,116,168	148	74	1.53870241626e-06	2.51481676157e-05	0.093,0.112,0.116	0.274,0.219,0.162	-0.111
543	"FBgn0015324"	"Vha26"	chr3R	+	5591762	5592038	5591762	5591830	5591928	5592038	543	240,259,185	717,551,467	295,363,383	461,590,573	148	74	2.05210731186e-06	3.30231422801e-05	0.143,0.19,0.165	0.242,0.235,0.25	-0.076
1131	"FBgn0032796"	"CG10188"	chr2L	-	19507489	19508764	19507489	19508265	19508351	19508764	1131	21,13,16	0,0,0	38,43,44	2,6,7	148	74	2.4603880483e-06	3.87314813479e-05	1.0,1.0,1.0	0.905,0.782,0.759	0.185
1490	"FBgn0046214"	"vig2"	chr3R	+	25123444	25124115	25123444	25123483	25123631	25124115	1490	865,670,797	54,36,42	388,643,801	87,71,71	148	74	2.48088838462e-06	3.87314813479e-05	0.889,0.903,0.905	0.69,0.819,0.849	0.113
333	"FBgn0027786"	"Mtch"	chr3L	+	184625	185074	184625	184681	184774	185074	333	120,102,123	16,15,7	57,53,73	23,19,21	148	74	3.44040536193e-06	5.29215295379e-05	0.789,0.773,0.898	0.553,0.582,0.635	0.23
78	"FBgn0020381"	"Dredd"	chrX	-	634124	635289	634124	634487	634545	635289	78	65,50,63	54,45,50	21,35,22	53,54,52	131	74	3.78354767638e-06	5.73563894129e-05	0.405,0.386,0.416	0.183,0.268,0.193	0.188
979	"FBgn0030049"	"Trf4-1"	chrX	+	8563152	8564375	8563152	8563547	8563659	8564375	979	31,44,26	23,20,17	84,81,77	7,22,10	148	74	4.34736645527e-06	6.49620758887e-05	0.403,0.524,0.433	0.857,0.648,0.794	-0.313
770	"FBgn0040532"	"CG8369"	chr3R	+	8822007	8822666	8822007	8822173	8822468	8822666	770	18,22,29	4,3,5	4,6,2	0,0,0	148	74	4.43947871043e-06	6.54041511424e-05	0.692,0.786,0.744	1.0,1.0,1.0	-0.259
1462	"FBgn0001961"	"Arpc1"	chr2L	-	13829345	13829741	13829345	13829643	13829709	13829741	1462	399,393,425	13,2,9	227,266,308	13,15,22	139	74	4.69799714342e-06	6.82514585002e-05	0.942,0.991,0.962	0.903,0.904,0.882	0.069
709	"FBgn0031312"	"Tango14"	chr2L	+	1158660	1159467	1158660	1158782	1158856	1159467	709	312,277,334	31,27,30	158,190,232	2,7,10	147	74	4.9097218302e-06	7.03502607451e-05	0.835,0.838,0.849	0.975,0.932,0.921	-0.102
192	"FBgn0016975"	"stnB"	chrX	-	22990167	22991790	22990167	22990774	22990837	22991790	192	188,172,147	53,59,53	219,194,196	23,38,31	136	74	5.34876520597e-06	7.56055189925e-05	0.659,0.613,0.601	0.838,0.735,0.775	-0.158
1343	"FBgn0026620"	"tacc"	chr3R	-	4734411	4735346	4734411	4734853	4735164	4735346	1343	1236,1126,1148	12,10,15	396,578,589	17,18,13	148	74	6.69733896463e-06	9.24688809303e-05	0.981,0.983,0.975	0.921,0.941,0.958	0.04
594	"FBgn0028968"	"gammaCOP"	chr3R	+	31572142	31573156	31572142	31572278	31572497	31573156	594	36,36,53	67,80,58	20,35,38	112,127,133	148	74	6.7185802588e-06	9.24688809303e-05	0.212,0.184,0.314	0.082,0.121,0.125	0.127
1305	"FBgn0011290"	"Taf12"	chr3R	-	11678943	11679398	11678943	11679184	11679353	11679398	1305	355,306,370	60,57,66	154,232,216	69,74,64	148	74	8.14559707984e-06	0.000109234545455	0.747,0.729,0.737	0.527,0.611,0.628	0.149
305	"FBgn0036661"	"CG9705"	chr3L	+	16780099	16780790	16780099	16780420	16780504	16780790	305	473,386,439	542,443,498	242,333,305	454,584,525	148	74	8.12196660127e-06	0.000109234545455	0.304,0.303,0.306	0.21,0.222,0.225	0.085
147	"FBgn0031220"	"CG4822"	chr2L	-	119287	119554	119287	119375	119430	119554	147	341,316,298	1766,1656,1390	146,174,179	424,527,637	128	74	8.481224548e-06	0.000112295707306	0.1,0.099,0.11	0.166,0.16,0.14	-0.052
321	"FBgn0031285"	"CG3662"	chr2L	+	823636	824337	823636	824137	824218	824337	321	1107,902,1257	33,16,34	1178,1352,1431	16,13,12	148	74	8.62717446137e-06	0.000112800306082	0.944,0.966,0.949	0.974,0.981,0.984	-0.027
638	"FBgn0004227"	"nonA"	chrX	+	16365586	16368526	16365586	16365642	16366903	16368526	638	36,20,16	214,158,208	37,41,33	117,146,141	148	74	1.02928138548e-05	0.000132917077681	0.078,0.06,0.037	0.137,0.123,0.105	-0.063
793	"FBgn0040513"	"kappaB-Ras"	chr2R	-	7443823	7445517	7443823	7444285	7444348	7445517	793	8,9,8	7,13,10	4,12,2	1,0,1	136	74	1.18023276001e-05	0.000150551642313	0.383,0.274,0.303	0.685,1.0,0.521	-0.415
1338	"FBgn0037313"	"CG1161"	chr3R	+	5356002	5356748	5356002	5356128	5356424	5356748	1338	228,205,278	489,451,660	70,81,115	279,339,360	148	74	1.25133062294e-05	0.000157697811036	0.189,0.185,0.174	0.111,0.107,0.138	0.064
1157	"FBgn0004403"	"RpS14a"	chrX	+	7933741	7934270	7933741	7933774	7934008	7934270	1157	249,162,239	1473,1114,1628	71,86,124	700,1051,1187	148	74	1.58823932451e-05	0.000195446862757	0.078,0.068,0.068	0.048,0.039,0.05	0.026
1409	"FBgn0266268"	"FeCH"	chr3R	-	31810999	31811478	31810999	31811321	31811376	31811478	1409	24,24,26	186,176,181	5,3,5	73,122,103	128	74	1.57022161265e-05	0.000195446862757	0.069,0.073,0.077	0.038,0.014,0.027	0.047
934	"FBgn0025637"	"SkpA"	chrX	+	656355	657899	656355	656604	657098	657899	934	225,191,185	98,87,86	70,59,79	47,77,76	148	74	1.87963095228e-05	0.000228615578615	0.534,0.523,0.518	0.427,0.277,0.342	0.176
509	"FBgn0016696"	"Pitslre"	chr3L	+	20771527	20771864	20771527	20771608	20771667	20771864	509	134,123,112	22,26,25	169,178,131	17,8,12	132	74	1.96477216609e-05	0.000236224331693	0.773,0.726,0.715	0.848,0.926,0.86	-0.14
203	"FBgn0015790"	"Rab11"	chr3R	+	21111407	21111855	21111407	21111466	21111654	21111855	203	308,268,295	509,352,465	226,270,288	552,605,665	148	74	2.42003290448e-05	0.000287653911146	0.232,0.276,0.241	0.17,0.182,0.178	0.073
604	"FBgn0026597"	"Axn"	chr3R	+	30031111	30032112	30031111	30031344	30031422	30032112	604	9,6,3	32,31,29	0,1,0	14,15,34	148	74	2.50429645723e-05	0.000294325179131	0.123,0.088,0.049	0.0,0.032,0.0	0.076
711	"FBgn0003638"	"su(w[a])"	chrX	+	1042259	1043421	1042259	1042432	1042802	1043421	711	37,19,12	6,4,6	17,34,34	1,2,0	148	74	3.14472496024e-05	0.000365486923157	0.755,0.704,0.5	0.895,0.895,1.0	-0.277
606	"FBgn0034390"	"CG15093"	chr2R	-	18775668	18776978	18775668	18776838	18776893	18776978	606	1,9,4	12,11,10	0,0,1	7,4,11	128	74	3.90973855218e-05	0.000449405112701	0.046,0.321,0.188	0.0,0.0,0.05	0.168
1560	"FBgn0262125"	"Sec23"	chr3R	+	5649064	5649660	5649064	5649150	5649358	5649660	1560	470,381,364	12,5,11	170,229,281	0,0,2	148	74	4.5570417132e-05	0.000518115829566	0.951,0.974,0.943	1.0,1.0,0.986	-0.039
636	"FBgn0041191"	"Rheb"	chr3R	+	5568920	5569271	5568920	5569039	5569205	5569271	636	611,519,561	25,45,40	303,467,458	12,15,9	148	74	4.680165337e-05	0.000526392789516	0.924,0.852,0.875	0.927,0.94,0.962	-0.059
415	"FBgn0028325"	"l(1)G0334"	chrX	+	4702324	4702892	4702324	4702591	4702823	4702892	415	111,83,74	190,164,171	20,55,34	110,125,167	148	74	6.54250778398e-05	0.000728027993834	0.226,0.202,0.178	0.083,0.18,0.092	0.084
1322	"FBgn0038013"	"CG10038"	chr3R	-	12350373	12350644	12350373	12350465	12350543	12350644	1322	64,25,30	100,73,79	18,65,38	26,33,20	148	74	7.22916546392e-05	0.000795969165817	0.242,0.146,0.16	0.257,0.496,0.487	-0.231
1104	"FBgn0030719"	"eIF5"	chrX	-	15988616	15989476	15988616	15989109	15989391	15989476	1104	569,474,419	18,18,11	455,556,586	6,4,8	148	74	7.44123355276e-05	0.000810784405853	0.94,0.929,0.95	0.974,0.986,0.973	-0.038
977	"FBgn0035889"	"mkg-p"	chr3L	-	8404102	8405277	8404102	8404510	8405213	8405277	977	36,19,22	35,22,26	23,40,21	11,10,8	148	74	7.5861050804e-05	0.000818048032381	0.34,0.302,0.297	0.511,0.667,0.568	-0.269
20	"FBgn0026401"	"Nipped-B"	chr2R	-	4726847	4727734	4726847	4727085	4727157	4727734	20	86,77,57	149,134,100	96,116,86	106,103,86	145	74	7.74412961438e-05	0.000826567303739	0.228,0.227,0.225	0.316,0.365,0.338	-0.113
105	"FBgn0031948"	"CG7149"	chr2L	-	7786159	7787031	7786159	7786424	7786700	7787031	105	46,18,43	0,2,7	15,16,24	0,0,0	148	74	7.98200047962e-05	0.000843350757746	1.0,0.818,0.754	1.0,1.0,1.0	-0.143
47	"FBgn0035586"	"CG10671"	chr3L	-	5145194	5146063	5145194	5145798	5145872	5146063	47	33,13,26	182,165,136	4,6,12	87,128,162	147	74	8.16765771693e-05	0.000854336997191	0.084,0.038,0.088	0.023,0.023,0.036	0.043
986	"FBgn0039269"	"veli"	chr3R	-	25064860	25065414	25064860	25064994	25065147	25065414	986	7,8,9	89,86,107	9,7,15	32,34,41	148	74	8.77976045081e-05	0.000909270240747	0.038,0.044,0.04	0.123,0.093,0.155	-0.083
1423	"FBgn0040395"	"Unc-76"	chrX	+	2080609	2081659	2080609	2080634	2080744	2081659	1423	355,330,310	9,7,7	386,541,529	11,41,30	148	74	9.48324949138e-05	0.000972497938038	0.952,0.959,0.957	0.946,0.868,0.898	0.052
277	"FBgn0033166"	"Eaf"	chr2R	-	7406205	7407819	7406205	7407060	7407137	7407819	277	29,22,17	14,8,3	48,43,49	6,3,1	148	74	9.98282627309e-05	0.00101378993026	0.509,0.579,0.739	0.8,0.878,0.961	-0.271
847	"FBgn0000412"	"D1"	chr3R	-	9239489	9240068	9239489	9239908	9240045	9240068	847	1958,1540,1738	21,18,16	3177,3773,3345	8,4,12	148	74	0.000101822981367	0.00102410421644	0.979,0.977,0.982	0.995,0.998,0.993	-0.016
289	"FBgn0019624"	"CoVa"	chr3R	+	11819598	11820299	11819598	11819644	11819710	11820299	289	305,185,263	754,497,662	78,95,113	271,363,505	139	74	0.000104490142917	0.0010409208523	0.177,0.165,0.175	0.133,0.122,0.106	0.052
1224	"FBgn0027561"	"CG18659"	chr2R	-	9124743	9126066	9124743	9125220	9125550	9126066	1224	38,31,31	189,160,207	29,26,14	42,42,69	148	74	0.000112452286219	0.00110967067344	0.091,0.088,0.07	0.257,0.236,0.092	-0.112
1557	"FBgn0261550"	"CG42668"	chr3R	+	20309343	20310638	20309343	20309666	20309903	20310638	1557	259,271,161	7,4,1	383,524,490	12,27,28	148	74	0.00012103800586	0.00118323134701	0.949,0.971,0.988	0.941,0.907,0.897	0.054
