ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IC_SAMPLE_1	SC_SAMPLE_1	IC_SAMPLE_2	SC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
464	"FBgn0003068"	"per"	chrX	+	2692207	2692780	2692207	2692390	2692476	2692780	464	0,0,0	1,1,1	4,3,1	2,0,3	160	74	6.98865812365e-05	0.00171953495228	0.0,0.0,0.0	0.481,1.0,0.134	-0.538
1343	"FBgn0026620"	"tacc"	chr3R	-	4734411	4735346	4734411	4734853	4735164	4735346	1343	2964,3789,3099	30,33,30	3320,3627,2996	18,18,9	385	74	0.000105337590215	0.00253289023744	0.95,0.957,0.952	0.973,0.975,0.985	-0.025
991	"FBgn0025936"	"Eph"	chr4	+	611284	611655	611284	611438	611512	611655	991	169,258,201	1,4,6	220,269,255	10,17,14	148	74	0.000108295540539	0.00254614848645	0.988,0.97,0.944	0.917,0.888,0.901	0.065
681	"FBgn0035850"	"Atg18a"	chr3L	+	8186994	8187576	8186994	8187218	8187478	8187576	681	14,33,17	4,2,5	21,22,19	2,0,0	334	74	0.000143383121031	0.00329781178371	0.437,0.785,0.43	0.699,1.0,1.0	-0.349
259	"FBgn0035107"	"mri"	chr3L	+	200173	201060	200173	200297	200389	201060	259	260,334,288	34,57,52	363,356,277	81,103,91	166	74	0.000149222243933	0.00335908795917	0.773,0.723,0.712	0.666,0.606,0.576	0.12
424	"FBgn0004587"	"B52"	chr3R	+	13663454	13665526	13663454	13664934	13665452	13665526	424	196,310,224	57,92,66	366,493,451	79,69,75	592	74	0.000162528015087	0.00358238833254	0.301,0.296,0.298	0.367,0.472,0.429	-0.124
1375	"FBgn0011272"	"RpL13"	chr2L	+	9967329	9967877	9967329	9967358	9967616	9967877	1375	977,2734,2080	262,815,467	3956,4253,3264	1289,1709,1234	332	74	0.000166292276508	0.0035905556846	0.454,0.428,0.498	0.406,0.357,0.371	0.082
893	"FBgn0011604"	"Iswi"	chr2R	+	12636670	12636990	12636670	12636781	12636843	12636990	893	27,49,24	7,7,1	55,70,81	2,1,2	136	74	0.000180531227689	0.0038200407779	0.677,0.792,0.929	0.937,0.974,0.957	-0.157
1215	"FBgn0266557"	"kis"	chr2L	-	227371	228281	227371	227547	228132	228281	1215	19,44,27	28,44,46	62,76,52	37,46,39	659	74	0.000213963047981	0.00443868440714	0.071,0.101,0.062	0.158,0.156,0.13	-0.07
1148	"FBgn0051038"	"CG31038"	chr3R	+	29877058	29879810	29877058	29877115	29877926	29879810	1148	44,77,48	1,0,0	81,91,58	3,2,2	885	74	0.00025031338125	0.00509291456466	0.786,1.0,1.0	0.693,0.792,0.708	0.198
74	"FBgn0029895"	"CG14441"	chrX	+	6699507	6700353	6699507	6699574	6700052	6700353	74	111,149,77	1,4,1	131,150,120	5,14,10	552	74	0.000276878610117	0.0055271239529	0.937,0.833,0.912	0.778,0.59,0.617	0.232
873	"FBgn0052626"	"AMPdeam"	chrX	-	13832903	13835149	13832903	13833031	13834814	13835149	873	70,134,68	46,63,46	118,133,151	40,56,32	1857	74	0.00028607606214	0.005604971736	0.057,0.078,0.056	0.105,0.086,0.158	-0.053
682	"FBgn0035850"	"Atg18a"	chr3L	+	8189841	8190714	8189841	8189969	8190071	8190714	682	113,184,118	43,41,38	210,215,194	34,38,20	176	74	0.000301655195177	0.00569912850888	0.525,0.654,0.566	0.722,0.704,0.803	-0.161
95	"FBgn0011764"	"Dsp1"	chrX	+	16333611	16334413	16333611	16333643	16334300	16334413	95	765,1058,764	9,11,12	1124,1295,1035	23,34,33	731	74	0.000298042517829	0.00569912850888	0.896,0.907,0.866	0.832,0.794,0.76	0.094
560	"FBgn0250753"	"kra"	chr3R	-	5600037	5600571	5600037	5600167	5600287	5600571	560	384,582,394	86,111,64	573,702,539	64,90,66	194	74	0.000313159505717	0.00581267994822	0.63,0.667,0.701	0.774,0.748,0.757	-0.094
1443	"FBgn0050118"	"CG30118"	chr2R	-	18430736	18431357	18430736	18430885	18431172	18431357	1443	70,110,91	164,208,190	114,128,124	151,192,138	361	74	0.000350291529597	0.00638980066058	0.08,0.098,0.089	0.134,0.12,0.156	-0.048
623	"FBgn0036974"	"eRF1"	chr3L	+	20348354	20349206	20348354	20348408	20348941	20349206	623	217,279,232	6,15,10	179,211,188	14,25,20	607	74	0.000386688081821	0.00693416933164	0.815,0.694,0.739	0.609,0.507,0.534	0.199
276	"FBgn0033166"	"Eaf"	chr2R	-	7406205	7407819	7406205	7407060	7407739	7407819	276	187,203,160	8,18,10	152,197,158	24,37,19	753	74	0.000402053452589	0.00708954254732	0.697,0.526,0.611	0.384,0.344,0.45	0.219
1372	"FBgn0086347"	"Myo31DF"	chr2L	-	10505925	10506779	10505925	10506106	10506683	10506779	1372	410,510,413	35,55,41	430,522,454	54,100,88	651	74	0.000417368112781	0.00723894202168	0.571,0.513,0.534	0.475,0.372,0.37	0.134
472	"FBgn0035253"	"CG7971"	chr3L	-	1660598	1661165	1660598	1660857	1661108	1661165	472	290,292,269	1,5,1	237,293,204	11,5,6	325	74	0.00044155589614	0.00753493771155	0.985,0.93,0.984	0.831,0.93,0.886	0.084
1424	"FBgn0035558"	"CG11357"	chr3L	+	4542119	4542907	4542119	4542248	4542642	4542907	1424	1258,1843,1261	12,42,27	1208,1502,1290	43,45,41	468	74	0.000496228148595	0.00833348224148	0.943,0.874,0.881	0.816,0.841,0.833	0.069
922	"FBgn0085443"	"spri"	chrX	-	10584909	10585422	10584909	10585073	10585325	10585422	922	77,110,68	0,0,0	70,107,120	3,3,2	326	74	0.000638223260127	0.010550628269	1.0,1.0,1.0	0.841,0.89,0.932	0.112
321	"FBgn0031285"	"CG3662"	chr2L	+	823636	824337	823636	824137	824218	824337	321	609,875,656	29,35,40	883,948,803	22,27,22	155	74	0.000652427044971	0.0106195048243	0.909,0.923,0.887	0.95,0.944,0.946	-0.04
1513	"FBgn0261673"	"nemy"	chr2R	-	12664984	12665799	12664984	12665232	12665744	12665799	1513	773,1169,945	30,45,29	967,1136,954	45,71,70	586	74	0.000694606236635	0.01113474846	0.765,0.766,0.804	0.731,0.669,0.632	0.101
438	"FBgn0039644"	"CG11897"	chr3R	+	29158121	29158690	29158121	29158347	29158498	29158690	438	36,82,51	81,101,92	140,151,116	122,159,130	225	74	0.000750164035762	0.0118458738782	0.128,0.211,0.154	0.274,0.238,0.227	-0.082
1594	"FBgn0016754"	"sba"	chr3R	-	23896208	23897191	23896208	23896608	23897062	23897191	1594	26,24,21	13,26,13	73,75,72	29,24,19	528	74	0.000796840188363	0.0122182162216	0.219,0.115,0.185	0.261,0.305,0.347	-0.131
179	"FBgn0001142"	"Gs1"	chr2L	+	132076	134472	132076	132255	132475	134472	179	57,97,67	147,247,183	63,70,79	293,352,242	294	74	0.00079131562117	0.0122182162216	0.089,0.09,0.084	0.051,0.048,0.076	0.029
52	"FBgn0025820"	"JTBR"	chr3L	-	1802007	1802856	1802007	1802753	1802803	1802856	52	14,31,41	2,3,2	16,27,27	4,7,11	124	74	0.00085513011022	0.0129246808088	0.807,0.86,0.924	0.705,0.697,0.594	0.198
305	"FBgn0036661"	"CG9705"	chr3L	+	16780099	16780790	16780099	16780420	16780504	16780790	305	393,439,349	339,515,377	549,622,541	418,510,357	158	74	0.000917282726933	0.0134317695014	0.352,0.285,0.302	0.381,0.364,0.415	-0.074
774	"FBgn0010412"	"RpS19a"	chrX	+	16637893	16638303	16637893	16637927	16638232	16638303	774	2140,4116,2776	1280,2348,1535	3510,4098,3368	2667,3174,2511	379	74	0.000926766704726	0.0134317695014	0.246,0.255,0.261	0.204,0.201,0.208	0.05
835	"FBgn0267033"	"mamo"	chrX	-	13870319	13871268	13870319	13870403	13870469	13871268	835	17,14,7	3,6,1	16,8,7	0,0,2	140	74	0.000913855729519	0.0134317695014	0.75,0.552,0.787	1.0,1.0,0.649	-0.187
868	"FBgn0037262"	"MED31"	chr3R	+	4641962	4642428	4641962	4642008	4642288	4642428	868	445,654,513	2,1,1	468,555,434	5,4,7	354	74	0.000945719526686	0.0135212332329	0.979,0.993,0.991	0.951,0.967,0.928	0.039
1493	"FBgn0011766"	"E2f1"	chr3R	-	21626023	21626850	21626023	21626624	21626691	21626850	1493	311,398,311	28,39,16	362,484,317	38,69,52	141	74	0.00101811138739	0.0143621579714	0.854,0.843,0.911	0.833,0.786,0.762	0.076
993	"FBgn0262527"	"nsl1"	chr3R	+	15798086	15799036	15798086	15798467	15798723	15799036	993	105,97,83	0,1,0	102,84,93	2,4,2	330	74	0.00107226388512	0.0149270419797	1.0,0.956,1.0	0.92,0.825,0.912	0.1
176	"FBgn0029891"	"Pink1"	chrX	+	6683840	6684461	6683840	6684070	6684132	6684461	176	16,11,6	3,3,0	18,27,18	0,1,0	136	74	0.00109676106785	0.0150697819453	0.744,0.666,1.0	1.0,0.936,1.0	-0.175
837	"FBgn0027594"	"drpr"	chr3L	-	1715594	1716943	1715594	1716556	1716796	1716943	837	66,64,66	168,217,189	110,137,113	213,263,211	314	74	0.00116730807669	0.0158334864761	0.085,0.065,0.076	0.109,0.109,0.112	-0.035
307	"FBgn0261439"	"SdhA"	chr2R	-	19395686	19395971	19395686	19395777	19395864	19395971	307	80,122,82	28,32,15	156,148,123	62,79,74	161	74	0.00119762916245	0.0160391348591	0.568,0.637,0.715	0.536,0.463,0.433	0.163
986	"FBgn0039269"	"veli"	chr3R	-	25064860	25065414	25064860	25064994	25065147	25065414	986	20,9,10	91,131,89	3,7,6	107,114,102	227	74	0.00123875209606	0.0163824964704	0.067,0.022,0.035	0.009,0.02,0.019	0.025
1584	"FBgn0033474"	"CG1407"	chr2R	-	10031283	10031826	10031283	10031419	10031588	10031826	1584	186,211,157	65,56,52	149,180,128	30,31,23	243	74	0.00126892450924	0.0165743472935	0.466,0.534,0.479	0.602,0.639,0.629	-0.13
421	"FBgn0039560"	"CG5514"	chr3R	+	27942434	27942778	27942434	27942483	27942587	27942778	421	20,40,23	0,0,0	59,48,63	0,5,3	178	74	0.0012977123394	0.0167436543303	1.0,1.0,1.0	1.0,0.8,0.897	0.101
1214	"FBgn0040022"	"Set1"	chr3L	+	25108996	25109238	25108996	25109069	25109230	25109238	1214	11,18,24	0,0,1	37,39,36	2,3,2	235	74	0.00142485332998	0.0179463669419	1.0,1.0,0.883	0.853,0.804,0.85	0.125
810	"FBgn0035151"	"CG17129"	chr3L	-	679896	680326	679896	680104	680173	680326	810	27,34,23	1,1,0	20,44,32	4,2,3	143	74	0.00142290037211	0.0179463669419	0.933,0.946,1.0	0.721,0.919,0.847	0.131
407	"FBgn0263603"	"Zn72D"	chr3L	-	16107595	16110122	16107595	16107786	16109621	16110122	407	357,474,309	101,99,78	512,552,457	87,87,76	1909	74	0.00147004171676	0.0182976957216	0.121,0.157,0.133	0.186,0.197,0.189	-0.054
1005	"FBgn0030328"	"Amun"	chrX	-	11712768	11713805	11712768	11713688	11713754	11713805	1005	45,62,26	139,166,111	55,93,77	151,141,138	140	74	0.0016663606866	0.0205001117026	0.146,0.165,0.11	0.161,0.259,0.228	-0.076
742	"FBgn0262124"	"uex"	chr2R	-	3942933	3943335	3942933	3943141	3943195	3943335	742	50,69,46	31,43,27	76,89,81	27,33,22	128	74	0.00174934708848	0.0212736691909	0.483,0.481,0.496	0.619,0.609,0.68	-0.149
1481	"FBgn0003074"	"Pgi"	chr2R	-	8913432	8914069	8913432	8913570	8913709	8914069	1481	485,577,429	2,4,5	526,534,456	12,10,8	213	74	0.0018205834776	0.0218883786284	0.988,0.98,0.968	0.938,0.949,0.952	0.032
372	"FBgn0003969"	"vap"	chrX	-	16005319	16005812	16005319	16005476	16005621	16005812	372	30,60,16	5,5,2	48,57,31	12,19,13	219	74	0.00188041468029	0.0223536936151	0.67,0.802,0.73	0.575,0.503,0.446	0.226
543	"FBgn0015324"	"Vha26"	chr3R	+	5591762	5592038	5591762	5591830	5591928	5592038	543	105,159,132	349,648,493	146,170,142	760,933,732	172	74	0.0020129195673	0.0236629878023	0.115,0.095,0.103	0.076,0.073,0.077	0.029
1498	"FBgn0040319"	"Gclc"	chrX	-	8115416	8116147	8115416	8115580	8115991	8116147	1498	92,195,153	103,157,88	174,168,195	190,234,214	485	74	0.00210317214899	0.0244522652047	0.12,0.159,0.21	0.123,0.099,0.122	0.048
710	"FBgn0003638"	"su(w[a])"	chrX	+	1040986	1043421	1040986	1042432	1043212	1043421	710	136,188,153	33,50,41	204,299,252	39,46,28	854	74	0.0021294059273	0.024488168164	0.263,0.246,0.244	0.312,0.36,0.438	-0.119
187	"FBgn0263102"	"psq"	chr2R	+	10612736	10613375	10612736	10612931	10612985	10613375	187	185,167,186	2,3,0	206,242,225	7,10,3	128	74	0.00219605952339	0.024823410249	0.982,0.97,1.0	0.944,0.933,0.977	0.033
38	"FBgn0037094"	"CG7611"	chr3L	+	21523185	21525716	21523185	21523298	21524721	21525716	38	217,342,255	3,11,5	229,273,244	10,18,15	1497	74	0.00220548257411	0.024823410249	0.781,0.606,0.716	0.531,0.428,0.446	0.233
854	"FBgn0029161"	"slmo"	chr2L	-	6046653	6047934	6046653	6047780	6047899	6047934	854	131,186,107	8,16,11	169,187,138	27,22,35	193	74	0.00226045313314	0.0251743096301	0.863,0.817,0.789	0.706,0.765,0.602	0.132
754	"FBgn0030183"	"CG15309"	chrX	-	10206592	10208294	10206592	10207675	10207977	10208294	754	0,2,0	7,18,8	2,7,6	20,13,19	376	74	0.00256592942376	0.0282786805244	0.0,0.021,0.0	0.019,0.096,0.059	-0.051
189	"FBgn0036821"	"CG3961"	chr3L	-	18890189	18890483	18890189	18890281	18890345	18890483	189	1251,1823,1279	31,52,21	1239,1720,1254	54,55,47	138	74	0.00261965853698	0.0285731828054	0.956,0.949,0.97	0.925,0.944,0.935	0.024
1013	"FBgn0028577"	"pUf68"	chr3L	-	1499042	1501397	1499042	1499337	1501350	1501397	1013	637,944,621	3,11,1	1338,1811,1545	2,3,3	2087	74	0.00270471900158	0.0290385635248	0.883,0.753,0.957	0.96,0.955,0.948	-0.09
1364	"FBgn0037261"	"CG9775"	chr3R	-	4638009	4638839	4638009	4638409	4638543	4638839	1364	71,120,90	355,458,397	142,128,109	382,391,370	208	74	0.00273575890343	0.0290385635248	0.066,0.085,0.075	0.117,0.104,0.095	-0.03
66	"FBgn0053145"	"CG33145"	chr2R	-	11980576	11982371	11980576	11981756	11981823	11982371	66	101,137,96	6,9,4	123,144,114	1,6,0	141	74	0.00274466573958	0.0290385635248	0.898,0.889,0.926	0.985,0.926,1.0	-0.066
1153	"FBgn0031228"	"CG11455"	chr2L	+	155334	155784	155334	155429	155637	155784	1153	571,822,678	3,11,8	795,840,689	16,16,19	282	74	0.00287581221887	0.0300525566377	0.98,0.951,0.957	0.929,0.932,0.905	0.041
748	"FBgn0033538"	"CG11883"	chr2R	+	10640513	10640990	10640513	10640584	10640665	10640990	748	18,39,35	0,2,5	58,66,49	11,17,10	155	74	0.00289731642443	0.0300525566377	1.0,0.903,0.77	0.716,0.65,0.701	0.202
1472	"FBgn0035082"	"CG2811"	chr2R	-	24939705	24940013	24939705	24939854	24939905	24940013	1472	61,87,62	31,25,40	88,98,80	21,22,17	125	74	0.00326946267615	0.0335834127317	0.538,0.673,0.479	0.713,0.725,0.736	-0.161
1131	"FBgn0032796"	"CG10188"	chr2L	-	19507489	19508764	19507489	19508265	19508351	19508764	1131	16,37,18	1,1,1	29,19,17	5,4,2	160	74	0.00346215131123	0.0352207316085	0.881,0.945,0.893	0.728,0.687,0.797	0.169
726	"FBgn0262519"	"Mi-2"	chr3L	-	19882050	19882588	19882050	19882297	19882364	19882588	726	473,718,556	17,32,27	797,789,617	23,14,17	141	74	0.00357115511772	0.0359836391862	0.936,0.922,0.915	0.948,0.967,0.95	-0.031
386	"FBgn0039229"	"Saf-B"	chr3R	+	24818802	24821246	24818802	24820767	24821096	24821246	386	109,143,123	145,136,113	137,200,145	94,147,107	403	74	0.00362847742987	0.0362163124604	0.121,0.162,0.167	0.211,0.2,0.199	-0.053
750	"FBgn0034181"	"CG8963"	chr2R	-	17019206	17019522	17019206	17019349	17019432	17019522	750	39,71,36	11,15,14	66,74,82	39,44,39	157	74	0.00367609973711	0.0363487245034	0.626,0.69,0.548	0.444,0.442,0.498	0.16
1278	"FBgn0031047"	"Rcd-1"	chrX	+	19638888	19639393	19638888	19639076	19639144	19639393	1278	158,200,153	31,25,22	276,313,281	20,21,35	142	74	0.00374085093639	0.0366464841732	0.726,0.807,0.784	0.878,0.886,0.807	-0.085
