ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IC_SAMPLE_1	SC_SAMPLE_1	IC_SAMPLE_2	SC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
2087	"FBgn0032006"	"Pvr"	chr2L	-	8227669	8227826	8228082	8228257	8226457	8226606	8228493	8229011	2087	1436,2009,1424	87,108,57	876,1236,1065	93,145,138	249	231	1.61604063464e-12	3.10404112669e-10	0.939,0.945,0.959	0.897,0.888,0.877	0.06
1979	"FBgn0033159"	"Dscam1"	chr2R	-	7336116	7336410	7342582	7342881	7332260	7332380	7347848	7348010	1979	28,45,24	1,1,1	28,25,24	10,11,18	373	368	3.78174158655e-11	6.74500624401e-09	0.965,0.978,0.959	0.734,0.692,0.568	0.303
21	"FBgn0032456"	"MRP"	chr2L	+	12729930	12730151	12736592	12736813	12726745	12727116	12737958	12738176	21	663,930,655	35,38,47	691,767,651	65,120,91	295	295	9.90389992239e-11	1.64866920708e-08	0.95,0.961,0.933	0.914,0.865,0.877	0.063
35	"FBgn0032456"	"MRP"	chr2L	+	12728577	12728798	12729930	12730151	12726745	12727116	12737958	12738176	35	11,14,8	663,930,655	37,44,30	691,767,651	295	295	1.29307120567e-10	2.01799925035e-08	0.016,0.015,0.012	0.051,0.054,0.044	-0.035
2229	"FBgn0262614"	"pyd"	chr3R	-	8832703	8832944	8833473	8833738	8832353	8832645	8833974	8834074	2229	0,0,0	145,141,125	20,22,11	236,250,237	339	315	1.88925541877e-10	2.77498281216e-08	0.0,0.0,0.0	0.073,0.076,0.041	-0.063
1990	"FBgn0033159"	"Dscam1"	chr2R	-	7336116	7336410	7344278	7344569	7332260	7332380	7347848	7348010	1990	134,139,103	1,1,1	101,148,115	10,11,18	365	368	2.57727061914e-10	3.57524707555e-08	0.993,0.993,0.99	0.911,0.931,0.866	0.089
263	"FBgn0259247"	"laccase2"	chr2R	+	5440609	5440805	5453280	5453476	5439569	5439754	5454420	5456095	263	217,270,185	26,26,30	206,294,220	6,6,8	270	270	3.19079318523e-10	4.19337399133e-08	0.893,0.912,0.86	0.972,0.98,0.965	-0.084
319	"FBgn0003495"	"spz"	chr3R	-	27066607	27066665	27067121	27067199	27066098	27066453	27067357	27067495	319	174,276,196	515,642,534	203,202,178	240,306,245	152	132	7.69580399407e-10	9.6082112866e-08	0.227,0.272,0.242	0.423,0.364,0.387	-0.144
1982	"FBgn0033159"	"Dscam1"	chr2R	-	7336116	7336410	7345484	7345775	7332260	7332380	7347848	7348010	1982	107,153,96	1,1,1	105,149,135	10,11,18	365	368	1.6024011007e-09	1.90533121355e-07	0.991,0.994,0.99	0.914,0.932,0.883	0.082
2620	"FBgn0030087"	"CG7766"	chrX	-	9099313	9099461	9100512	9100657	9098083	9098413	9101095	9101419	2620	70,80,66	131,149,126	37,49,39	166,218,194	219	222	2.34968677848e-09	2.66689449357e-07	0.351,0.352,0.347	0.184,0.186,0.169	0.17
164	"FBgn0261041"	"stj"	chr2R	+	13811197	13811254	13812437	13812491	13810752	13810836	13813799	13813880	164	24,40,34	44,83,37	65,87,62	27,40,29	131	128	3.09760517236e-09	3.3629217893e-07	0.348,0.32,0.473	0.702,0.68,0.676	-0.306
2413	"FBgn0261797"	"Dhc64C"	chr3L	-	4812056	4812255	4812893	4813089	4811551	4811669	4813327	4815436	2413	158,252,154	52,142,65	116,139,113	113,167,103	270	273	6.34423769075e-09	6.60065063075e-07	0.754,0.642,0.705	0.509,0.457,0.526	0.203
13	"FBgn0032456"	"MRP"	chr2L	+	12729184	12729405	12729930	12730151	12726745	12727116	12737958	12738176	13	10,23,11	663,930,655	38,47,35	691,767,651	295	295	6.9736191266e-09	6.96525078365e-07	0.015,0.024,0.017	0.052,0.058,0.051	-0.035
1995	"FBgn0033159"	"Dscam1"	chr2R	-	7336116	7336410	7345875	7346166	7332260	7332380	7347848	7348010	1995	15,12,11	1,1,1	10,15,16	10,11,18	365	368	1.4080837607e-08	1.35230198095e-06	0.938,0.924,0.917	0.502,0.579,0.473	0.408
166	"FBgn0038890"	"CG7956"	chr3R	+	21524578	21524649	21525084	21525418	21524187	21524515	21525526	21525763	166	72,95,70	46,48,48	58,73,53	79,101,83	145	408	8.82224334697e-08	7.86755058478e-06	0.815,0.848,0.804	0.674,0.67,0.642	0.16
2004	"FBgn0033159"	"Dscam1"	chr2R	-	7336116	7336410	7345060	7345351	7332260	7332380	7347848	7348010	2004	14,6,7	1,1,1	12,5,9	10,11,18	365	368	8.60803401892e-08	7.86755058478e-06	0.934,0.858,0.876	0.547,0.314,0.335	0.491
1991	"FBgn0033159"	"Dscam1"	chr2R	-	7336116	7336410	7337088	7337376	7332260	7332380	7347848	7348010	1991	3,9,7	1,1,1	0,8,6	10,11,18	362	368	1.05023273633e-07	9.04286600902e-06	0.753,0.901,0.877	0.0,0.425,0.253	0.618
2627	"FBgn0261451"	"trol"	chrX	-	2495040	2495238	2501118	2501241	2492987	2493215	2501626	2501737	2627	0,0,0	4,6,4	1,10,4	5,17,14	197	272	1.27113510273e-07	1.05800811717e-05	0.0,0.0,0.0	0.216,0.448,0.283	-0.316
1986	"FBgn0033159"	"Dscam1"	chr2R	-	7336116	7336410	7341707	7341995	7332260	7332380	7347848	7348010	1986	3,10,4	1,1,1	2,7,5	10,11,18	362	368	1.45620145275e-07	1.17294678307e-05	0.753,0.91,0.803	0.169,0.393,0.22	0.561
1317	"FBgn0033159"	"Dscam1"	chr2R	-	7354685	7354809	7359874	7360007	7348130	7348975	7361717	7361867	1317	0,1,0	8,9,7	1,6,7	3,3,6	207	198	1.65614886138e-07	1.2923136584e-05	0.0,0.096,0.0	0.242,0.657,0.527	-0.443
29	"FBgn0032456"	"MRP"	chr2L	+	12728020	12728241	12729930	12730151	12726745	12727116	12737958	12738176	29	377,582,460	663,930,655	626,860,686	691,767,651	295	295	2.16178540735e-07	1.63575095823e-05	0.363,0.385,0.413	0.475,0.529,0.513	-0.119
221	"FBgn0259221"	"CG42321"	chr2R	-	13415874	13415957	13417535	13417828	13414977	13415615	13418986	13419085	221	43,49,39	30,24,15	73,47,64	8,7,9	367	157	3.35634401272e-07	2.46493852934e-05	0.38,0.466,0.527	0.796,0.742,0.753	-0.306
322	"FBgn0003495"	"spz"	chr3R	-	27066728	27066884	27067121	27067199	27066607	27066665	27069143	27070070	322	695,974,731	671,917,642	494,507,411	258,316,229	152	230	4.03763105838e-07	2.88056135794e-05	0.61,0.616,0.633	0.743,0.708,0.731	-0.108
464	"FBgn0033159"	"Dscam1"	chr2R	-	7354881	7355005	7359874	7360007	7348130	7348975	7361717	7361867	464	0,1,0	9,5,5	1,6,7	2,8,2	207	198	5.57548658353e-07	3.86721944419e-05	0.0,0.161,0.0	0.324,0.418,0.77	-0.45
2123	"FBgn0032938"	"CG8671"	chr2L	+	21277277	21278429	21279883	21280447	21275723	21275806	21281131	21281337	2123	1525,1740,1391	50,54,38	1389,1682,1416	103,72,87	1226	638	7.0422654852e-07	4.75257754501e-05	0.941,0.944,0.95	0.875,0.924,0.894	0.047
2402	"FBgn0033844"	"bbc"	chr2R	-	13489741	13489873	13490739	13490871	13487973	13488132	13491434	13491593	2402	806,974,673	104,156,120	632,736,606	173,181,171	206	206	7.76428840221e-07	5.10195477377e-05	0.886,0.862,0.849	0.785,0.803,0.78	0.076
691	"FBgn0033159"	"Dscam1"	chr2R	-	7353244	7353365	7359874	7360007	7348130	7348975	7361717	7361867	691	0,1,0	3,8,3	1,6,7	0,6,5	207	195	1.18396599613e-06	7.58041818548e-05	0.0,0.105,0.0	1.0,0.485,0.569	-0.65
2125	"FBgn0032938"	"CG8671"	chr2L	+	21277229	21278429	21279883	21280447	21275723	21275806	21281131	21281337	2125	1528,1765,1394	50,54,38	1425,1703,1458	103,72,87	1274	638	1.29318910091e-06	7.89194685474e-05	0.939,0.942,0.948	0.874,0.922,0.894	0.046
323	"FBgn0003495"	"spz"	chr3R	-	27067121	27067199	27067357	27067495	27066607	27066665	27069143	27070070	323	356,525,457	695,974,731	413,493,355	494,507,411	212	152	1.29583428532e-06	7.89194685474e-05	0.269,0.279,0.31	0.375,0.411,0.382	-0.103
318	"FBgn0003507"	"srp"	chr3R	+	16000612	16000785	16001188	16001406	15999845	16000059	16001751	16001916	318	201,261,227	654,746,605	289,326,250	507,550,479	247	292	1.39937125343e-06	8.31959528527e-05	0.267,0.293,0.307	0.403,0.412,0.382	-0.11
2455	"FBgn0034051"	"Mlf"	chr2R	-	15937020	15937326	15937678	15937879	15935892	15936580	15938446	15938978	2455	605,681,525	359,497,383	467,528,458	516,588,475	275	380	1.54995220847e-06	9.00053642919e-05	0.7,0.654,0.654	0.556,0.554,0.571	0.109
540	"FBgn0033159"	"Dscam1"	chr2R	-	7355900	7356024	7359874	7360007	7348130	7348975	7361717	7361867	540	0,1,0	3,1,6	1,6,7	2,1,3	207	198	1.74503800976e-06	9.90309070539e-05	0.0,0.489,0.0	0.324,0.852,0.691	-0.459
1080	"FBgn0033159"	"Dscam1"	chr2R	-	7359221	7359345	7359874	7360007	7348130	7348975	7361717	7361867	1080	0,1,0	2,9,3	1,6,7	4,2,5	207	198	1.86324512297e-06	0.000103389401601	0.0,0.096,0.0	0.193,0.742,0.572	-0.47
502	"FBgn0033159"	"Dscam1"	chr2R	-	7350373	7350497	7359874	7360007	7348130	7348975	7361717	7361867	502	0,1,0	2,6,6	1,6,7	2,9,3	207	198	1.96849373901e-06	0.000106854975355	0.0,0.137,0.0	0.324,0.389,0.691	-0.422
2124	"FBgn0032938"	"CG8671"	chr2L	+	21277196	21278429	21279883	21280447	21275723	21275806	21281131	21281337	2124	1618,1883,1504	50,54,38	1552,1842,1564	103,72,87	1307	638	2.02826646545e-06	0.000107757050303	0.94,0.945,0.951	0.88,0.926,0.898	0.044
400	"FBgn0033159"	"Dscam1"	chr2R	-	7334933	7335218	7344663	7344954	7332260	7332380	7347848	7348010	400	3,2,2	108,118,64	11,9,7	57,71,66	365	359	2.10892434416e-06	0.00010970800182	0.027,0.016,0.03	0.16,0.111,0.094	-0.097
1453	"FBgn0033159"	"Dscam1"	chr2R	-	7349600	7349721	7359874	7360007	7348130	7348975	7361717	7361867	1453	0,1,0	2,1,2	1,6,7	1,2,2	207	195	2.80330944036e-06	0.000140966412813	0.0,0.485,0.0	0.485,0.739,0.767	-0.502
17	"FBgn0032456"	"MRP"	chr2L	+	12730842	12731066	12737397	12737618	12726745	12727116	12737958	12738176	17	31,46,46	453,636,417	47,62,69	350,429,315	298	295	2.97890185352e-06	0.000140966412813	0.063,0.067,0.098	0.117,0.125,0.178	-0.064
1894	"FBgn0033159"	"Dscam1"	chr2R	-	7334387	7334666	7336116	7336410	7332260	7332380	7347848	7348010	1894	1,1,1	5,16,7	10,11,18	11,21,11	368	353	2.99207844578e-06	0.000140966412813	0.161,0.057,0.121	0.466,0.334,0.611	-0.357
1981	"FBgn0033159"	"Dscam1"	chr2R	-	7336116	7336410	7337871	7338159	7332260	7332380	7347848	7348010	1981	4,8,7	1,1,1	11,7,5	10,11,18	362	368	2.91547326237e-06	0.000140966412813	0.803,0.891,0.877	0.528,0.393,0.22	0.477
946	"FBgn0033159"	"Dscam1"	chr2R	-	7359874	7360007	7360081	7360205	7348130	7348975	7361717	7361867	946	7,8,7	0,1,0	5,4,11	1,6,7	198	207	2.97458806897e-06	0.000140966412813	1.0,0.893,1.0	0.839,0.411,0.622	0.34
1104	"FBgn0033159"	"Dscam1"	chr2R	-	7355290	7355414	7359874	7360007	7348130	7348975	7361717	7361867	1104	0,1,0	8,10,1	1,6,7	6,7,4	207	198	3.32674944947e-06	0.000146848034956	0.0,0.087,0.0	0.137,0.451,0.626	-0.376
1271	"FBgn0033159"	"Dscam1"	chr2R	-	7354056	7354177	7359874	7360007	7348130	7348975	7361717	7361867	1271	0,1,0	3,1,1	1,6,7	1,1,3	207	195	3.24845848887e-06	0.000146848034956	0.0,0.485,0.0	0.485,0.85,0.687	-0.512
1753	"FBgn0033159"	"Dscam1"	chr2R	-	7350580	7350704	7359874	7360007	7348130	7348975	7361717	7361867	1753	0,1,0	4,11,4	1,6,7	6,7,3	207	198	3.23235797695e-06	0.000146848034956	0.0,0.08,0.0	0.137,0.451,0.691	-0.4
260	"FBgn0000253"	"Cam"	chr2R	+	12260039	12260188	12264742	12264917	12259397	12259458	12269192	12269435	260	2715,4356,3003	7367,8660,6876	5490,6198,5148	8481,10137,7868	223	249	3.35215778635e-06	0.000146848034956	0.292,0.36,0.328	0.42,0.406,0.422	-0.089
2623	"FBgn0261451"	"trol"	chrX	-	2494403	2494637	2501118	2501241	2492987	2493215	2501626	2501737	2623	0,0,0	16,14,10	1,10,4	38,37,20	197	308	3.84471573189e-06	0.000165521641078	0.0,0.0,0.0	0.04,0.297,0.238	-0.192
1047	"FBgn0033159"	"Dscam1"	chr2R	-	7357399	7357523	7359874	7360007	7348130	7348975	7361717	7361867	1047	0,1,0	1,4,1	1,6,7	2,1,4	207	198	3.93556090184e-06	0.000166269127257	0.0,0.193,0.0	0.324,0.852,0.626	-0.536
1633	"FBgn0033159"	"Dscam1"	chr2R	-	7357590	7357714	7359874	7360007	7348130	7348975	7361717	7361867	1633	0,1,0	5,3,5	1,6,7	3,7,2	207	198	4.00819173085e-06	0.000166269127257	0.0,0.242,0.0	0.242,0.451,0.77	-0.407
401	"FBgn0033159"	"Dscam1"	chr2R	-	7334933	7335218	7346641	7346929	7332260	7332380	7347848	7348010	401	1,4,2	108,118,64	8,12,6	57,71,66	362	359	4.06184091417e-06	0.000166269127257	0.009,0.033,0.03	0.122,0.144,0.083	-0.092
1989	"FBgn0033159"	"Dscam1"	chr2R	-	7336116	7336410	7343331	7343622	7332260	7332380	7347848	7348010	1989	3,9,1	1,1,1	3,4,4	10,11,18	365	368	4.36855881103e-06	0.000175940183083	0.752,0.901,0.502	0.232,0.268,0.183	0.491
1796	"FBgn0033159"	"Dscam1"	chr2R	-	7350157	7350281	7359874	7360007	7348130	7348975	7361717	7361867	1796	0,1,0	1,5,8	1,6,7	5,5,4	207	198	4.78016833838e-06	0.000189461592713	0.0,0.161,0.0	0.161,0.534,0.626	-0.387
2657	"FBgn0261552"	"ps"	chr3R	+	9440680	9441665	9444010	9444076	9436834	9437118	9445043	9445187	2657	69,91,61	68,119,70	54,87,55	128,192,130	1059	140	4.96181543086e-06	0.00019358833017	0.118,0.092,0.103	0.053,0.057,0.053	0.05
1151	"FBgn0033159"	"Dscam1"	chr2R	-	7353815	7353936	7359874	7360007	7348130	7348975	7361717	7361867	1151	0,1,0	1,4,2	1,6,7	3,3,2	207	195	5.38159415864e-06	0.000206736009448	0.0,0.191,0.0	0.239,0.653,0.767	-0.489
864	"FBgn0033159"	"Dscam1"	chr2R	-	7354276	7354400	7359874	7360007	7348130	7348975	7361717	7361867	864	0,1,0	2,6,4	1,6,7	2,3,12	207	198	5.74558756283e-06	0.00021737472946	0.0,0.137,0.0	0.324,0.657,0.358	-0.401
1667	"FBgn0033159"	"Dscam1"	chr2R	-	7339782	7340070	7343331	7343622	7332260	7332380	7347848	7348010	1667	3,9,1	0,0,0	3,4,4	4,1,2	365	362	8.53676990265e-06	0.000318153946969	1.0,1.0,1.0	0.427,0.799,0.665	0.37
948	"FBgn0033159"	"Dscam1"	chr2R	-	7359874	7360007	7360525	7360649	7348130	7348975	7361717	7361867	948	7,9,21	0,1,0	12,12,19	1,6,7	198	207	8.70485196292e-06	0.00031964728458	1.0,0.904,1.0	0.926,0.676,0.739	0.188
393	"FBgn0033159"	"Dscam1"	chr2R	-	7334933	7335218	7338249	7338537	7332260	7332380	7347848	7348010	393	0,4,2	108,118,64	4,13,6	57,71,66	362	359	8.85116928218e-06	0.000320309705762	0.0,0.033,0.03	0.065,0.154,0.083	-0.08
2117	"FBgn0011259"	"Sema-1a"	chr2L	+	8664157	8664220	8665445	8665518	8663197	8663251	8666035	8671917	2117	0,0,0	4,3,1	2,3,1	1,3,2	137	147	1.08017396437e-05	0.000385313484147	0.0,0.0,0.0	0.682,0.518,0.349	-0.516
1957	"FBgn0033159"	"Dscam1"	chr2R	-	7358002	7358129	7359874	7360007	7348130	7348975	7361717	7361867	1957	0,1,0	5,4,3	1,6,7	6,6,5	207	201	1.35103978416e-05	0.000472232885625	0.0,0.195,0.0	0.139,0.493,0.576	-0.338
2659	"FBgn0040271"	"Sulf1"	chr3R	-	16321962	16322169	16330919	16330956	16314364	16315246	16337844	16338543	2659	229,357,265	98,116,104	488,594,508	100,147,108	111	281	1.36166470825e-05	0.000472232885625	0.855,0.886,0.866	0.925,0.911,0.923	-0.051
1473	"FBgn0033159"	"Dscam1"	chr2R	-	7358603	7358727	7359874	7360007	7348130	7348975	7361717	7361867	1473	0,1,0	3,3,3	1,6,7	2,4,11	207	198	1.40978449309e-05	0.000482223545102	0.0,0.242,0.0	0.324,0.589,0.378	-0.35
1669	"FBgn0033159"	"Dscam1"	chr2R	-	7339782	7340070	7347006	7347294	7332260	7332380	7347848	7348010	1669	3,3,3	0,0,0	7,3,3	4,1,2	362	362	1.56103964938e-05	0.000526745406014	1.0,1.0,1.0	0.636,0.75,0.6	0.338
1350	"FBgn0033159"	"Dscam1"	chr2R	-	7357788	7357915	7359874	7360007	7348130	7348975	7361717	7361867	1350	0,1,0	2,3,7	1,6,7	5,4,9	207	201	1.60954260324e-05	0.000535264966106	0.0,0.245,0.0	0.163,0.593,0.43	-0.314
1970	"FBgn0033159"	"Dscam1"	chr2R	-	7357182	7357306	7359874	7360007	7348130	7348975	7361717	7361867	1970	0,1,0	7,3,3	1,6,7	10,3,3	207	198	1.6324533027e-05	0.000535264966106	0.0,0.242,0.0	0.087,0.657,0.691	-0.398
620	"FBgn0033159"	"Dscam1"	chr2R	-	7351460	7351584	7359874	7360007	7348130	7348975	7361717	7361867	620	0,1,0	3,2,3	1,6,7	5,3,3	207	198	1.65059681178e-05	0.000535264966106	0.0,0.324,0.0	0.161,0.657,0.691	-0.395
109	"FBgn0266758"	"Esyt2"	chr3R	+	24552897	24552983	24553994	24554080	24552485	24552656	24554355	24554404	109	101,87,100	20,17,17	138,153,129	10,8,9	160	160	1.68581686686e-05	0.000539677527763	0.835,0.837,0.855	0.932,0.95,0.935	-0.097
1420	"FBgn0033159"	"Dscam1"	chr2R	-	7359441	7359565	7359874	7360007	7348130	7348975	7361717	7361867	1420	0,1,0	1,5,2	1,6,7	4,4,7	207	198	1.77602822323e-05	0.000541518260221	0.0,0.161,0.0	0.193,0.589,0.489	-0.37
1983	"FBgn0033159"	"Dscam1"	chr2R	-	7336116	7336410	7339027	7339315	7332260	7332380	7347848	7348010	1983	11,4,3	1,1,1	1,10,18	10,11,18	362	368	1.77116874144e-05	0.000541518260221	0.918,0.803,0.753	0.092,0.48,0.504	0.466
2094	"FBgn0264693"	"ens"	chr3L	-	4129650	4129791	4130388	4130643	4126988	4127162	4131120	4131236	2094	15,26,10	323,343,270	28,52,36	337,301,335	329	215	1.77831387017e-05	0.000541518260221	0.029,0.047,0.024	0.052,0.101,0.066	-0.04
718	"FBgn0033159"	"Dscam1"	chr2R	-	7355086	7355210	7359874	7360007	7348130	7348975	7361717	7361867	718	0,1,0	3,3,3	1,6,7	2,8,9	207	198	1.73179108394e-05	0.000541518260221	0.0,0.242,0.0	0.324,0.418,0.427	-0.309
418	"FBgn0033159"	"Dscam1"	chr2R	-	7334933	7335218	7342103	7342391	7332260	7332380	7347848	7348010	418	1,2,1	108,118,64	9,5,4	57,71,66	362	359	1.93326756335e-05	0.000574686798296	0.009,0.017,0.015	0.135,0.065,0.057	-0.072
422	"FBgn0033159"	"Dscam1"	chr2R	-	7334933	7335218	7339402	7339690	7332260	7332380	7347848	7348010	422	2,0,2	108,118,64	3,7,8	57,71,66	362	359	1.91968113348e-05	0.000574686798296	0.018,0.0,0.03	0.05,0.089,0.107	-0.066
1398	"FBgn0033159"	"Dscam1"	chr2R	-	7353565	7353692	7359874	7360007	7348130	7348975	7361717	7361867	1398	0,1,0	4,2,3	1,6,7	5,4,5	207	201	2.07563955205e-05	0.000609749642526	0.0,0.327,0.0	0.163,0.593,0.576	-0.335
1368	"FBgn0033159"	"Dscam1"	chr2R	-	7355685	7355809	7359874	7360007	7348130	7348975	7361717	7361867	1368	0,1,0	4,1,1	1,6,7	2,2,6	207	198	2.15157266268e-05	0.000617526084909	0.0,0.489,0.0	0.324,0.742,0.527	-0.368
1700	"FBgn0033159"	"Dscam1"	chr2R	-	7336530	7336818	7339782	7340070	7332260	7332380	7347848	7348010	1700	0,0,0	3,3,1	4,1,2	3,8,2	362	362	2.15033054396e-05	0.000617526084909	0.0,0.0,0.0	0.571,0.111,0.5	-0.394
289	"FBgn0010352"	"Nc73EF"	chr3L	+	16960537	16960667	16961499	16961602	16959704	16959884	16962334	16962413	289	154,277,216	295,419,314	168,196,169	456,510,390	204	177	2.29531784337e-05	0.000651296438056	0.312,0.365,0.374	0.242,0.25,0.273	0.095
967	"FBgn0033159"	"Dscam1"	chr2R	-	7350781	7350905	7354685	7354809	7348130	7348975	7361717	7361867	967	8,9,7	1,2,0	3,3,6	5,3,5	198	198	3.08989562754e-05	0.000866906672131	0.889,0.818,1.0	0.375,0.5,0.545	0.429
935	"FBgn0033159"	"Dscam1"	chr2R	-	7342582	7342881	7344663	7344954	7332260	7332380	7347848	7348010	935	3,2,2	28,45,24	11,9,7	28,25,24	365	373	3.29470014344e-05	0.000914096250908	0.099,0.043,0.078	0.286,0.269,0.23	-0.188
1665	"FBgn0033159"	"Dscam1"	chr2R	-	7339782	7340070	7341707	7341995	7332260	7332380	7347848	7348010	1665	3,10,4	0,0,0	2,7,5	4,1,2	362	362	3.97890732138e-05	0.00109179467928	1.0,1.0,1.0	0.333,0.875,0.714	0.359
1988	"FBgn0033159"	"Dscam1"	chr2R	-	7336116	7336410	7337493	7337781	7332260	7332380	7347848	7348010	1988	2,6,11	1,1,1	10,16,12	10,11,18	362	368	4.64912051391e-05	0.00126183194818	0.67,0.859,0.918	0.504,0.597,0.404	0.314
950	"FBgn0033159"	"Dscam1"	chr2R	-	7350781	7350905	7351915	7352039	7348130	7348975	7361717	7361867	950	0,4,4	1,2,0	0,0,2	5,3,5	198	198	5.58242384107e-05	0.0014988507883	0.0,0.667,1.0	0.0,0.0,0.286	0.46
1676	"FBgn0033159"	"Dscam1"	chr2R	-	7339782	7340070	7342103	7342391	7332260	7332380	7347848	7348010	1676	1,2,1	0,0,0	9,5,4	4,1,2	362	362	5.66599930532e-05	0.00150510641121	1.0,1.0,1.0	0.692,0.833,0.667	0.269
2121	"FBgn0003423"	"slgA"	chrX	+	21379587	21379709	21379972	21380094	21376119	21376666	21380650	21380737	2121	110,113,113	104,107,80	130,161,129	52,81,72	196	196	6.1494693585e-05	0.00161633947244	0.514,0.514,0.585	0.714,0.665,0.642	-0.136
261	"FBgn0000253"	"Cam"	chr2R	+	12260039	12260188	12269192	12269435	12259397	12259458	12273765	12278809	261	2715,4356,3003	6371,8589,6578	5491,6197,5147	8519,9895,7742	223	317	6.33341160492e-05	0.00164734674765	0.377,0.419,0.394	0.478,0.471,0.486	-0.082
2131	"FBgn0024728"	"Slip1"	chr4	+	664987	665305	668419	668574	663854	664340	669129	669884	2131	355,442,326	153,160,135	338,441,335	93,111,74	392	229	6.61645395567e-05	0.00170322531209	0.575,0.617,0.585	0.68,0.699,0.726	-0.109
2012	"FBgn0033159"	"Dscam1"	chr2R	-	7338640	7338928	7341707	7341995	7332260	7332380	7347848	7348010	2012	3,10,4	1,1,0	2,7,5	2,4,5	362	362	6.76212241562e-05	0.001722961191	0.75,0.909,1.0	0.5,0.636,0.5	0.341
25	"FBgn0032456"	"MRP"	chr2L	+	12728020	12728241	12728577	12728798	12726745	12727116	12737958	12738176	25	377,582,460	11,14,8	626,860,686	37,44,30	295	295	6.84330919686e-05	0.00172603465299	0.972,0.977,0.983	0.944,0.951,0.958	0.026
