ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
5216	"FBgn0030752"	"CG9947"	chrX	-	16439423	16439514	16437420	16439286	16439596	16439762	5216	14,10,11	534,652,507	41,41,40	412,456,390	148	74	1.66533453694e-15	7.0634407414e-13	0.013,0.008,0.011	0.047,0.043,0.049	-0.036
1959	"FBgn0261113"	"Xrp1"	chr3R	+	18920412	18921319	18919422	18919512	18925077	18925796	1959	1721,2123,1407	49,50,31	2079,2486,2079	136,184,119	148	74	9.43689570931e-15	3.43974848604e-12	0.946,0.955,0.958	0.884,0.871,0.897	0.069
2485	"FBgn0015286"	"Rala"	chrX	-	3707367	3707491	3704983	3706251	3708743	3708918	2485	836,1045,852	36,43,24	788,939,762	78,105,84	148	74	6.35047570086e-14	2.13669082427e-11	0.921,0.924,0.947	0.835,0.817,0.819	0.107
3673	"FBgn0004395"	"unk"	chr3R	-	23155439	23155549	23154844	23154967	23155808	23156011	3673	12,5,1	76,96,65	23,25,25	43,50,45	148	74	1.21569421196e-13	3.79817605937e-11	0.073,0.025,0.008	0.211,0.2,0.217	-0.174
689	"FBgn0267795"	"CG32138"	chr3L	+	14069085	14069396	14068807	14068927	14069891	14070369	689	195,176,165	172,222,135	66,89,66	195,202,184	148	74	3.31290550548e-13	9.66043245398e-11	0.362,0.284,0.379	0.145,0.181,0.152	0.182
3676	"FBgn0004395"	"unk"	chr3R	-	23155131	23155240	23154844	23154967	23155808	23156011	3676	3,8,9	76,96,65	24,30,18	43,50,45	148	74	1.77902137466e-12	4.86339968298e-10	0.019,0.04,0.065	0.218,0.231,0.167	-0.164
1085	"FBgn0037643"	"skap"	chr3R	+	8941313	8941316	8940921	8941189	8941407	8941832	1085	44,53,32	524,515,475	95,94,81	397,436,445	76	74	2.67699196144e-11	6.88774284667e-09	0.076,0.091,0.062	0.189,0.174,0.151	-0.095
2870	"FBgn0262614"	"pyd"	chr3R	-	8828834	8831005	8827067	8828318	8832141	8832274	2870	87,84,98	7,10,6	50,68,62	34,31,21	148	74	1.37625577601e-10	3.3443015357e-08	0.861,0.808,0.891	0.424,0.523,0.596	0.339
2849	"FBgn0263251"	"vnc"	chr3L	+	9972921	9973001	9972311	9972397	9973093	9974023	2849	71,68,81	197,258,183	49,41,35	275,345,275	148	74	4.61628735238e-10	1.06271794102e-07	0.153,0.116,0.181	0.082,0.056,0.06	0.084
1690	"FBgn0003495"	"spz"	chr3R	-	27067357	27067495	27067121	27067199	27069143	27070070	1690	337,521,423	290,409,330	411,444,349	168,178,165	148	74	1.46212941754e-09	3.19767703616e-07	0.368,0.389,0.391	0.55,0.555,0.514	-0.157
1013	"FBgn0005672"	"spi"	chr2L	-	19571571	19571767	19567899	19569226	19577185	19577315	1013	852,1347,1073	61,107,95	1162,1354,1116	167,216,189	148	74	1.70318259496e-09	3.5474860335e-07	0.875,0.863,0.85	0.777,0.758,0.747	0.102
3386	"FBgn0033897"	"Rcd1"	chr2R	-	14150035	14150095	14149887	14149953	14150225	14150454	3386	1,0,2	32,31,9	9,5,8	5,10,9	133	74	2.45056075432e-09	4.79917818877e-07	0.017,0.0,0.11	0.5,0.218,0.331	-0.307
3444	"FBgn0000173"	"ben"	chrX	+	13996615	13996728	13996344	13996523	13998094	13999805	3444	14,7,9	404,577,447	40,32,34	504,561,412	148	74	2.52357335029e-09	4.79917818877e-07	0.017,0.006,0.01	0.038,0.028,0.04	-0.024
1337	"FBgn0034072"	"Dg"	chr2R	-	16086930	16087725	16085563	16085620	16088304	16088365	1337	30,38,34	125,153,105	69,67,67	92,109,90	148	74	2.89819102051e-09	5.07067500948e-07	0.107,0.11,0.139	0.273,0.235,0.271	-0.141
3068	"FBgn0085443"	"spri"	chrX	-	10522802	10523561	10519347	10519777	10544385	10544592	3068	92,59,54	0,0,1	40,60,60	5,9,7	148	74	2.88351165167e-09	5.07067500948e-07	1.0,1.0,0.964	0.8,0.769,0.811	0.195
1685	"FBgn0003495"	"spz"	chr3R	-	27066728	27066884	27066607	27066665	27069143	27070070	1685	266,352,230	593,754,620	82,94,61	354,383,339	148	74	4.57941329302e-09	7.53135170228e-07	0.183,0.189,0.156	0.104,0.109,0.083	0.077
3481	"FBgn0011661"	"Moe"	chrX	-	8891561	8891623	8880291	8880400	8898183	8898332	3481	2253,3222,2308	186,279,232	1984,2485,2017	325,387,312	135	74	4.64898253227e-09	7.53135170228e-07	0.869,0.864,0.845	0.77,0.779,0.78	0.083
3720	"FBgn0032005"	"Snx6"	chr2L	-	8218853	8218871	8218569	8218679	8219115	8219298	3720	42,66,45	185,226,184	19,25,17	210,262,182	91	74	5.63474877868e-09	8.80228255641e-07	0.156,0.192,0.166	0.069,0.072,0.071	0.101
343	"FBgn0262617"	"CG43143"	chr3R	+	10299001	10299058	10298448	10298591	10299633	10299752	343	1,0,1	41,31,21	7,11,7	23,24,23	130	74	6.203400571e-09	9.35643934398e-07	0.014,0.0,0.026	0.148,0.207,0.148	-0.154
2449	"FBgn0250823"	"gish"	chr3R	+	16297174	16297345	16292723	16292834	16301244	16301351	2449	2,4,2	0,0,0	4,5,3	3,4,3	148	74	8.87761242296e-09	1.29435589127e-06	1.0,1.0,1.0	0.4,0.385,0.333	0.627
958	"FBgn0010309"	"pigeon"	chr2L	+	19189181	19189328	19188875	19189100	19189445	19189938	958	0,0,2	30,36,27	6,10,11	23,35,28	148	74	2.17648776779e-08	3.07095403107e-06	0.0,0.0,0.036	0.115,0.125,0.164	-0.123
2848	"FBgn0263251"	"vnc"	chr3L	+	9972880	9973001	9972311	9972397	9973093	9974023	2848	130,124,126	197,258,183	90,100,82	275,345,275	148	74	5.41626618e-08	7.40335883479e-06	0.248,0.194,0.256	0.141,0.127,0.13	0.1
2200	"FBgn0003360"	"sesB"	chrX	-	10782776	10782889	10782379	10782680	10784350	10784458	2200	6,10,4	135,167,119	44,34,24	204,237,178	148	74	6.45530877641e-08	8.55621836001e-06	0.022,0.029,0.017	0.097,0.067,0.063	-0.053
3699	"FBgn0039465"	"Tsp97E"	chr3R	-	26962539	26963080	26961063	26962451	26963157	26963520	3699	1,0,2	105,135,84	12,12,7	88,90,82	148	74	6.82840941568e-08	8.7845478777e-06	0.005,0.0,0.012	0.064,0.063,0.041	-0.05
611	"FBgn0000370"	"crc"	chr2L	+	21311192	21311531	21310865	21311032	21311752	21312043	611	26,45,26	1205,1932,1369	87,113,98	2017,2575,1983	148	74	7.2102935289e-08	9.01080682726e-06	0.011,0.012,0.009	0.021,0.021,0.024	-0.011
1688	"FBgn0003495"	"spz"	chr3R	-	27067121	27067199	27066607	27066884	27069143	27070070	1688	363,528,417	201,259,182	208,224,206	52,64,43	148	74	8.80402305503e-08	1.06968880119e-05	0.475,0.505,0.534	0.667,0.636,0.705	-0.165
4874	"FBgn0027932"	"Akap200"	chr2L	+	8428319	8429462	8427614	8428067	8430280	8430977	4874	899,1116,853	1014,1327,1002	854,976,796	1637,1770,1503	148	74	9.29966429419e-08	1.09937112494e-05	0.307,0.296,0.299	0.207,0.216,0.209	0.09
5357	"FBgn0003261"	"Rm62"	chr3R	-	6002062	6002721	6001557	6001736	6003672	6003911	5357	160,175,142	1569,1849,1415	210,227,213	1260,1399,1132	148	74	9.96167385248e-08	1.14664109028e-05	0.049,0.045,0.048	0.077,0.075,0.086	-0.032
3070	"FBgn0085443"	"spri"	chrX	-	10522802	10523564	10519347	10519777	10544385	10544504	3070	116,98,74	0,0,1	78,110,103	5,9,7	148	74	1.12704562683e-07	1.2640250184e-05	1.0,1.0,0.974	0.886,0.859,0.88	0.116
1124	"FBgn0037443"	"Dmtn"	chr3R	-	6392879	6392959	6391304	6391988	6393731	6393911	1124	134,148,85	6,4,1	93,111,95	9,19,17	148	74	1.52836185041e-07	1.63050115456e-05	0.918,0.949,0.977	0.838,0.745,0.736	0.175
284	"FBgn0014141"	"cher"	chr3R	-	17109707	17109722	17108747	17108839	17110213	17110549	284	0,0,0	117,178,106	8,12,8	136,142,134	88	74	1.51431282625e-07	1.63050115456e-05	0.0,0.0,0.0	0.047,0.066,0.048	-0.054
1689	"FBgn0003495"	"spz"	chr3R	-	27067357	27067495	27066607	27066665	27069143	27070070	1689	203,293,268	593,754,620	248,276,198	354,383,339	148	74	1.63543240506e-07	1.70318603327e-05	0.146,0.163,0.178	0.259,0.265,0.226	-0.088
3914	"FBgn0260003"	"Dys"	chr3R	+	19593795	19594098	19592822	19593123	19594499	19595392	3914	1,1,0	63,89,53	7,13,8	67,70,66	148	74	2.67403859056e-07	2.7200569291e-05	0.008,0.006,0.0	0.05,0.085,0.057	-0.059
1423	"FBgn0039560"	"CG5514"	chr3R	+	27942434	27942483	27939706	27942133	27942587	27942778	1423	4,1,5	52,31,34	17,15,13	28,41,31	122	74	3.33618132675e-07	3.316467528e-05	0.045,0.019,0.082	0.269,0.182,0.203	-0.169
5230	"FBgn0261552"	"ps"	chr3R	+	9419806	9420047	9417939	9418000	9432028	9432839	5230	38,73,37	2,5,2	41,56,62	13,31,14	148	74	3.78995901329e-07	3.68384016092e-05	0.905,0.88,0.902	0.612,0.475,0.689	0.304
882	"FBgn0036663"	"CG9674"	chr3L	-	16794836	16794839	16794498	16794665	16795250	16796337	882	0,0,0	40,42,23	2,10,8	46,60,37	76	74	4.56691227613e-07	4.34253789039e-05	0.0,0.0,0.0	0.041,0.14,0.174	-0.118
317	"FBgn0035060"	"Eps-15"	chr2R	-	24772940	24773003	24772597	24772795	24773211	24773301	317	176,221,154	18,16,6	170,172,124	40,29,26	136	74	5.42290323202e-07	4.94162057018e-05	0.842,0.883,0.933	0.698,0.763,0.722	0.158
3315	"FBgn0033212"	"CG1399"	chr2R	-	7677997	7678404	7676539	7677734	7678569	7678626	3315	195,272,234	10,13,10	218,237,211	29,34,27	148	74	5.39409419353e-07	4.94162057018e-05	0.907,0.913,0.921	0.79,0.777,0.796	0.126
5360	"FBgn0003261"	"Rm62"	chr3R	-	6002062	6003098	6001557	6001736	6003672	6003911	5360	293,348,285	1569,1849,1415	373,432,358	1260,1399,1132	148	74	8.63562969466e-07	7.70862128254e-05	0.085,0.086,0.091	0.129,0.134,0.137	-0.046
3825	"FBgn0267791"	"bl"	chr2R	+	20589616	20589667	20587550	20587744	20595556	20595663	3825	28,65,33	235,295,273	29,35,12	350,429,338	124	74	1.08339177129e-06	9.47751121524e-05	0.066,0.116,0.067	0.047,0.046,0.021	0.045
4717	"FBgn0004167"	"kst"	chr3L	+	3366443	3367010	3366199	3366310	3367514	3368133	4717	834,1058,793	6,14,15	565,602,515	22,25,17	148	74	1.2024400815e-06	0.000103126919931	0.986,0.974,0.964	0.928,0.923,0.938	0.045
253	"FBgn0020279"	"lig"	chr2R	+	8073366	8073471	8073126	8073234	8073599	8073700	253	994,1275,925	1,9,3	1015,1244,944	19,19,15	148	74	1.29187355913e-06	0.000108666441301	0.998,0.986,0.994	0.964,0.97,0.969	0.025
3800	"FBgn0000289"	"cg"	chr2R	+	14180421	14180819	14179312	14179931	14181210	14182838	3800	14,21,17	71,99,67	6,9,1	89,96,92	148	74	1.32468151526e-06	0.000109323715995	0.09,0.096,0.113	0.033,0.045,0.005	0.072
2756	"FBgn0031681"	"pgant5"	chr2L	-	5075648	5075829	5074389	5074529	5077534	5077712	2756	3,1,2	0,1,0	1,1,0	0,2,3	148	74	1.36168844389e-06	0.000110296763955	1.0,0.333,1.0	1.0,0.2,0.0	0.378
2153	"FBgn0053113"	"Rtnl1"	chr2L	-	5004171	5004207	4994786	4994994	5008180	5009720	2153	172,162,140	151,185,152	89,93,75	178,171,142	109	74	1.42028753813e-06	0.000112951594396	0.436,0.373,0.385	0.253,0.27,0.264	0.136
5435	"FBgn0038427"	"ema"	chr3R	-	16437792	16437999	16436879	16437338	16438064	16438650	5435	212,264,193	34,28,29	147,195,133	47,50,46	148	74	1.46163420256e-06	0.000114164071464	0.757,0.825,0.769	0.61,0.661,0.591	0.163
4716	"FBgn0004167"	"kst"	chr3L	+	3366443	3366962	3366199	3366310	3367514	3368133	4716	488,636,443	6,14,15	328,357,301	22,25,17	148	74	1.5216579029e-06	0.000116767222233	0.976,0.958,0.937	0.882,0.877,0.899	0.071
5085	"FBgn0033463"	"CG1513"	chr2R	-	9884084	9884206	9883896	9884002	9884621	9884708	5085	509,615,489	9,11,10	568,564,470	26,31,26	148	74	1.54927564577e-06	0.00011683675301	0.966,0.965,0.961	0.916,0.901,0.9	0.058
3704	"FBgn0030349"	"CG10353"	chrX	-	11884797	11885281	11883100	11883621	11886955	11887162	3704	10,9,1	16,23,12	1,0,1	18,27,13	148	74	2.01267967359e-06	0.000141991304714	0.238,0.164,0.04	0.027,0.0,0.037	0.126
3705	"FBgn0030349"	"CG10353"	chrX	-	11884797	11885056	11883100	11883621	11886955	11887052	3705	10,9,1	16,23,12	1,0,1	18,27,13	148	74	2.01267967359e-06	0.000141991304714	0.238,0.164,0.04	0.027,0.0,0.037	0.126
3864	"FBgn0039467"	"CG14253"	chr3R	+	26981513	26981751	26980517	26980702	26983962	26984217	3864	487,628,490	3,6,6	584,653,505	17,25,15	148	74	1.93982960772e-06	0.000141991304714	0.988,0.981,0.976	0.945,0.929,0.944	0.042
800	"FBgn0261041"	"stj"	chr2R	+	13811197	13811254	13810752	13810836	13813799	13813880	800	24,40,34	85,117,73	65,87,62	97,94,81	130	74	1.9775728971e-06	0.000141991304714	0.138,0.163,0.21	0.276,0.345,0.303	-0.138
1432	"FBgn0004587"	"B52"	chr3R	+	13663454	13664934	13662969	13663051	13665452	13665526	1432	86,149,92	773,801,694	143,157,127	590,640,518	148	74	2.56954069267e-06	0.00017839953952	0.053,0.085,0.062	0.108,0.109,0.109	-0.042
1044	"FBgn0010328"	"woc"	chr3R	-	27262115	27262160	27260090	27261943	27262226	27262487	1044	128,139,111	97,103,77	82,77,66	90,144,108	118	74	3.58190395e-06	0.000241034582728	0.453,0.458,0.475	0.364,0.251,0.277	0.165
1677	"FBgn0003507"	"srp"	chr3R	+	16001188	16001406	15999845	16000059	16001751	16001916	1677	329,377,293	0,2,0	248,265,217	3,9,9	148	74	3.53701397504e-06	0.000241034582728	1.0,0.99,1.0	0.976,0.936,0.923	0.052
2945	"FBgn0032077"	"CG9515"	chr2L	-	8942508	8942655	8942109	8942452	8942826	8943071	2945	189,253,205	5,13,3	183,206,153	16,21,19	148	74	3.78038904403e-06	0.0002505366921	0.95,0.907,0.972	0.851,0.831,0.801	0.115
4922	"FBgn0000546"	"EcR"	chr2R	-	6122881	6123847	6094556	6095071	6131065	6131841	4922	51,47,33	1,1,0	39,62,50	6,8,4	148	74	4.18494393639e-06	0.000273208131011	0.962,0.959,1.0	0.765,0.795,0.862	0.166
225	"FBgn0034184"	"CG9646"	chr2R	+	17051821	17053144	17050716	17051164	17053268	17053418	225	154,197,172	19,26,22	133,162,123	41,43,38	148	74	4.27594197849e-06	0.000275043679616	0.802,0.791,0.796	0.619,0.653,0.618	0.166
4714	"FBgn0004167"	"kst"	chr3L	+	3366443	3366773	3366199	3366310	3367514	3368133	4714	541,695,507	6,14,15	404,415,351	22,25,17	148	74	5.78107928029e-06	0.00036446565677	0.978,0.961,0.944	0.902,0.892,0.912	0.059
5237	"FBgn0261552"	"ps"	chr3R	+	9419782	9420047	9417939	9418000	9432028	9432839	5237	40,101,48	2,5,2	74,94,99	13,31,14	148	74	5.83278371602e-06	0.00036446565677	0.909,0.91,0.923	0.74,0.603,0.78	0.206
85	"FBgn0019968"	"Khc-73"	chr2R	-	15524859	15524901	15523074	15524737	15525014	15525329	85	13,27,16	31,55,35	36,34,37	27,30,27	115	74	6.54985615878e-06	0.000403508039979	0.213,0.24,0.227	0.462,0.422,0.469	-0.224
1218	"FBgn0035049"	"Mmp1"	chr2R	-	24672550	24673316	24671293	24672306	24674972	24675141	1218	9,10,10	121,116,110	23,19,20	109,79,64	148	74	6.85966507497e-06	0.000416724653304	0.036,0.041,0.043	0.095,0.107,0.135	-0.072
2658	"FBgn0083962"	"CG34126"	chr2L	+	4985732	4985762	4984712	4985424	4985861	4985954	2658	0,0,0	9,31,23	6,5,3	24,28,22	103	74	7.03770526012e-06	0.000421683874079	0.0,0.0,0.0	0.152,0.114,0.089	-0.118
1678	"FBgn0003507"	"srp"	chr3R	+	16000612	16000785	15999845	16000059	16001751	16001916	1678	95,110,106	0,2,0	123,159,118	3,9,9	148	74	7.1761188376e-06	0.000424166808049	1.0,0.965,1.0	0.953,0.898,0.868	0.082
2080	"FBgn0037702"	"CG8176"	chr3R	+	9523535	9523796	9522294	9522891	9524201	9524307	2080	33,62,33	132,192,118	76,84,78	137,168,118	148	74	7.34774948474e-06	0.00042852074995	0.111,0.139,0.123	0.217,0.2,0.248	-0.097
66	"FBgn0039302"	"Nup358"	chr3R	+	25253291	25256293	25250222	25253235	25257121	25258129	66	85,158,112	10,3,2	129,142,149	0,0,0	148	74	8.65698062269e-06	0.000498232016364	0.81,0.963,0.966	1.0,1.0,1.0	-0.087
787	"FBgn0000259"	"CkIIbeta"	chrX	+	11795104	11795186	11794818	11795008	11795731	11795887	787	280,368,272	3,8,2	276,295,283	15,15,13	148	74	9.33377452583e-06	0.000530206880208	0.979,0.958,0.986	0.902,0.908,0.916	0.066
3122	"FBgn0263197"	"Patronin"	chr2R	-	17521705	17521900	17520645	17520928	17524083	17524282	3122	94,114,67	2,0,0	62,82,72	4,5,6	148	74	1.02171490507e-05	0.000572946281382	0.959,1.0,1.0	0.886,0.891,0.857	0.108
1163	"FBgn0051352"	"Unc-115a"	chr3R	-	9696421	9696507	9695586	9695653	9696599	9696739	1163	7,12,8	1,0,1	3,4,1	1,2,3	148	74	1.28214591958e-05	0.000709886867373	0.778,1.0,0.8	0.6,0.5,0.143	0.445
5202	"FBgn0002921"	"Atpalpha"	chr3R	+	20959236	20959380	20948779	20948829	20962214	20962295	5202	77,94,63	10,17,15	95,82,63	41,34,40	148	74	1.33186956849e-05	0.000728199686572	0.794,0.734,0.677	0.537,0.547,0.441	0.227
4380	"FBgn0024804"	"Dbp80"	chr3L	+	27323293	27323574	27279480	27279539	27331993	27332108	4380	6,6,1	1,1,0	2,2,2	3,2,4	148	74	1.35907430882e-05	0.000733900126763	0.75,0.75,1.0	0.25,0.333,0.2	0.572
4165	"FBgn0034051"	"Mlf"	chr2R	-	15937678	15937879	15935892	15936580	15938446	15938978	4165	263,303,206	126,174,105	192,216,191	189,161,172	148	74	1.46425173865e-05	0.000771643024681	0.511,0.465,0.495	0.337,0.401,0.357	0.125
5027	"FBgn0016917"	"Stat92E"	chr3R	-	20541679	20542092	20540522	20541553	20550720	20551107	5027	132,226,154	325,434,264	214,228,184	231,287,254	148	74	1.45833929086e-05	0.000771643024681	0.169,0.207,0.226	0.317,0.284,0.266	-0.088
5018	"FBgn0016917"	"Stat92E"	chr3R	-	20538452	20538715	20537193	20537463	20539220	20539356	5018	71,111,85	549,769,606	46,46,31	505,623,475	148	74	1.66147378141e-05	0.00086515313332	0.061,0.067,0.066	0.044,0.036,0.032	0.027
5198	"FBgn0002921"	"Atpalpha"	chr3R	+	20968391	20968486	20966397	20966613	20973172	20973347	5198	0,2,0	3,4,2	8,12,8	4,8,7	148	74	1.8199196314e-05	0.000936509231499	0.0,0.2,0.0	0.5,0.429,0.364	-0.364
197	"FBgn0260745"	"mfas"	chr3R	-	11992071	11992143	11989209	11989523	11992741	11992874	197	8,8,8	32,31,26	5,1,8	84,64,96	145	74	1.98525989582e-05	0.00100971241678	0.113,0.116,0.136	0.029,0.008,0.041	0.096
640	"FBgn0031878"	"sip2"	chr2L	-	6963743	6963855	6961894	6963554	6963938	6964074	640	52,65,43	49,57,53	48,50,30	100,91,76	148	74	2.05253560513e-05	0.00103192996975	0.347,0.363,0.289	0.194,0.216,0.165	0.141
4166	"FBgn0034051"	"Mlf"	chr2R	-	15937020	15937326	15935892	15936580	15937678	15937879	4166	107,171,111	69,69,50	138,171,138	32,38,34	148	74	2.22137257319e-05	0.00110412314036	0.437,0.553,0.526	0.683,0.692,0.67	-0.176
2833	"FBgn0260794"	"ctrip"	chr3R	-	4796488	4797697	4793217	4795064	4799691	4800678	2833	13,6,11	43,28,24	25,29,27	9,28,29	148	74	2.25710340854e-05	0.0011092775628	0.131,0.097,0.186	0.581,0.341,0.318	-0.275
3109	"FBgn0011224"	"heph"	chr3R	-	31975447	31975965	31969755	31969785	31979522	31979619	3109	21,24,23	4,8,13	13,12,15	17,37,16	148	74	2.35368218786e-05	0.0011438895433	0.724,0.6,0.469	0.277,0.14,0.319	0.352
3478	"FBgn0051388"	"CG31388"	chr3R	+	11239510	11239627	11239110	11239433	11239895	11240114	3478	63,68,42	0,1,0	79,103,71	2,4,10	148	74	2.42030946417e-05	0.00115903873563	1.0,0.971,1.0	0.952,0.928,0.78	0.104
4151	"FBgn0015222"	"Fer1HCH"	chr3R	-	30386883	30387409	30386717	30386828	30387463	30387619	4151	1,1,1	2,1,1	1,10,5	1,1,0	148	74	2.43785010695e-05	0.00115903873563	0.2,0.333,0.333	0.333,0.833,1.0	-0.433
4196	"FBgn0022764"	"Sin3A"	chr2R	-	12577453	12578551	12576567	12576993	12579128	12579356	4196	9,12,12	111,169,122	25,31,21	117,148,109	148	74	3.36048107489e-05	0.00158051013135	0.039,0.034,0.047	0.097,0.095,0.088	-0.053
3139	"FBgn0263197"	"Patronin"	chr2R	-	17523823	17523898	17520645	17520928	17524083	17524282	3139	163,218,156	2,0,0	126,130,129	4,5,6	148	74	3.72560855957e-05	0.0017274871315	0.976,1.0,1.0	0.94,0.929,0.915	0.064
3708	"FBgn0030349"	"CG10353"	chrX	-	11884322	11884583	11883187	11883621	11884797	11885104	3708	3,4,1	10,8,1	4,1,4	1,0,1	148	74	3.75197250783e-05	0.0017274871315	0.13,0.2,0.333	0.667,1.0,0.667	-0.557
3922	"FBgn0003093"	"Pkc98E"	chr3R	+	29042825	29042857	29042166	29042240	29044366	29044437	3922	24,33,17	2,5,2	10,17,10	14,7,6	105	74	4.5417701767e-05	0.00206934403676	0.894,0.823,0.857	0.335,0.631,0.54	0.356
968	"FBgn0265434"	"zip"	chr2R	-	24998277	24998301	24997208	24997301	25000038	25000160	968	478,584,438	4,2,3	387,484,418	9,9,15	97	74	4.61122568506e-05	0.0020793300151	0.989,0.996,0.991	0.97,0.976,0.955	0.025
5156	"FBgn0261451"	"trol"	chrX	-	2492654	2492885	2492345	2492420	2492987	2493215	5156	1,3,1	49,43,20	6,11,16	38,75,58	148	74	5.0814056809e-05	0.00226796616819	0.01,0.034,0.024	0.073,0.068,0.121	-0.065
2808	"FBgn0027279"	"l(1)G0196"	chrX	+	22501671	22502305	22498306	22498619	22502635	22502869	2808	26,39,26	24,35,21	15,18,14	38,48,23	148	74	5.23072450055e-05	0.00231102918842	0.351,0.358,0.382	0.165,0.158,0.233	0.178
1258	"FBgn0039141"	"spas"	chr3R	+	24039910	24040096	24039594	24039765	24040305	24040472	1258	133,125,104	16,5,7	133,155,103	2,2,3	148	74	5.36316721405e-05	0.00232262310834	0.806,0.926,0.881	0.971,0.975,0.945	-0.093
5275	"FBgn0265784"	"CrebB"	chrX	+	18375248	18375386	18373286	18373455	18375842	18376817	5275	113,142,111	89,95,89	93,91,89	144,114,101	148	74	5.3271870827e-05	0.00232262310834	0.388,0.428,0.384	0.244,0.285,0.306	0.122
1803	"FBgn0027492"	"wdb"	chr3R	-	27580156	27580325	27568278	27568591	27582001	27582241	1803	23,31,37	194,233,140	39,56,68	158,193,171	148	74	5.53933837782e-05	0.00237539863378	0.056,0.062,0.117	0.11,0.127,0.166	-0.056
2505	"FBgn0014133"	"bif"	chrX	+	11692798	11693177	11689200	11689543	11693546	11694740	2505	69,76,36	98,120,96	26,28,14	101,75,76	148	74	5.91660009696e-05	0.00251254454603	0.26,0.241,0.158	0.114,0.157,0.084	0.101
1902	"FBgn0265194"	"Trpm"	chr2R	-	15272551	15272608	15271389	15271539	15274538	15274691	1902	14,24,22	9,13,7	7,8,10	19,17,13	130	74	6.15859215253e-05	0.002590161738	0.47,0.512,0.641	0.173,0.211,0.305	0.311
1372	"FBgn0011666"	"msi"	chr3R	+	25564079	25564127	25519260	25519729	25595073	25595602	1372	21,26,15	2,3,5	12,12,10	8,13,8	121	74	6.55639673623e-05	0.00273120755469	0.865,0.841,0.647	0.478,0.361,0.433	0.36
2387	"FBgn0013749"	"Arf102F"	chr4	+	1124435	1124698	1124166	1124331	1124767	1124893	2387	1254,1888,1683	1,11,2	1959,2204,1706	12,26,25	148	74	7.18293299531e-05	0.00296397631335	0.998,0.988,0.998	0.988,0.977,0.972	0.016
