ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
963	"FBgn0019957"	"ND42"	chr3R	+	22027708	22029148	22027708	22027824	22028019	22029148	963	18,39,26	0,1,0	41,43,40	6,9,3	148	74	1.4248424729e-06	0.000115302637038	1.0,0.951,1.0	0.774,0.705,0.87	0.201
1038	"FBgn0011661"	"Moe"	chrX	-	8891561	8891807	8891561	8891623	8891733	8891807	1038	2764,3540,2616	30,35,30	2101,2632,2153	42,65,45	148	74	2.36017577537e-06	0.000177350351121	0.979,0.981,0.978	0.962,0.953,0.96	0.021
344	"FBgn0037443"	"Dmtn"	chr3R	-	6405377	6405895	6405377	6405660	6405741	6405895	344	110,200,144	3,0,1	135,228,190	5,13,11	148	74	2.7983070352e-06	0.000183988687564	0.948,1.0,0.986	0.931,0.898,0.896	0.07
625	"FBgn0036974"	"eRF1"	chr3L	+	20348354	20349206	20348354	20348385	20348941	20349206	625	73,100,50	29,68,38	87,74,83	109,134,123	148	74	2.76815391342e-06	0.000183988687564	0.557,0.424,0.397	0.285,0.216,0.252	0.208
356	"FBgn0267635"	"CR45973"	chr3L	+	20404269	20407558	20404269	20405658	20406525	20407558	356	20,42,25	36,34,22	64,83,59	23,13,24	148	74	8.72106450167e-06	0.000539679991515	0.217,0.382,0.362	0.582,0.761,0.551	-0.311
626	"FBgn0036974"	"eRF1"	chr3L	+	20348354	20349206	20348354	20348421	20348941	20349206	626	83,116,59	36,96,55	99,84,94	153,199,134	148	74	1.09931608424e-05	0.000641156387728	0.535,0.377,0.349	0.244,0.174,0.26	0.194
901	"FBgn0053558"	"mim"	chr2R	-	6927389	6928836	6927389	6928262	6928508	6928836	901	3,8,8	0,0,0	18,18,15	4,3,1	148	74	1.15798206909e-05	0.000641156387728	1.0,1.0,1.0	0.692,0.75,0.882	0.225
522	"FBgn0036212"	"CG11597"	chr3L	-	11820337	11822092	11820337	11821719	11821833	11822092	522	4,7,9	0,0,0	4,1,5	0,6,2	148	74	1.45723035743e-05	0.000766503168008	1.0,1.0,1.0	1.0,0.077,0.556	0.456
899	"FBgn0053558"	"mim"	chr2R	-	6927389	6928836	6927389	6928151	6928508	6928836	899	4,13,12	5,1,7	14,19,19	0,2,0	148	74	1.61223792036e-05	0.000807654424866	0.286,0.867,0.462	1.0,0.826,1.0	-0.404
1343	"FBgn0026620"	"tacc"	chr3R	-	4734411	4735346	4734411	4734853	4735164	4735346	1343	888,1221,985	30,33,30	1144,1208,1043	18,18,9	148	74	1.78383794012e-05	0.000815911962177	0.937,0.949,0.943	0.969,0.971,0.983	-0.031
670	"FBgn0037031"	"CG11456"	chr3L	+	20842402	20843358	20842402	20842928	20842980	20843358	670	0,2,0	7,15,14	3,3,13	14,12,11	125	74	1.73475140874e-05	0.000815911962177	0.0,0.073,0.0	0.113,0.129,0.412	-0.194
745	"FBgn0010198"	"RpS15Aa"	chrX	-	13337504	13337638	13337504	13337539	13337606	13337638	745	159,199,163	248,403,271	199,175,131	472,524,416	140	74	2.30231253578e-05	0.00100918032818	0.253,0.207,0.241	0.182,0.15,0.143	0.075
100	"FBgn0029914"	"CG4558"	chrX	+	6849769	6851884	6849769	6851052	6851299	6851884	100	11,4,5	40,33,14	11,18,11	14,17,13	148	74	2.46567263577e-05	0.00103755504513	0.121,0.057,0.152	0.282,0.346,0.297	-0.198
1386	"FBgn0037536"	"CG2698"	chr3R	+	8003219	8004178	8003219	8003760	8003975	8004178	1386	12,42,32	11,9,14	75,76,77	6,5,8	148	74	3.00248634622e-05	0.00121485216778	0.353,0.7,0.533	0.862,0.884,0.828	-0.329
1167	"FBgn0260486"	"Ziz"	chr2L	-	7472512	7473889	7472512	7473199	7473297	7473889	1167	38,65,36	30,60,40	91,77,73	33,32,38	148	74	3.36731959549e-05	0.00131200748684	0.388,0.351,0.31	0.58,0.546,0.49	-0.189
676	"FBgn0266486"	"CG45085"	chr2R	-	9186669	9188265	9186669	9187134	9188119	9188265	676	187,182,150	59,48,63	236,235,209	30,44,38	148	74	3.49273940359e-05	0.00131227209021	0.613,0.655,0.543	0.797,0.728,0.733	-0.149
464	"FBgn0003068"	"per"	chrX	+	2692207	2692780	2692207	2692390	2692476	2692780	464	0,0,0	1,1,1	4,3,1	2,0,3	148	74	3.92532049694e-05	0.00142394384923	0.0,0.0,0.0	0.5,1.0,0.143	-0.548
259	"FBgn0035107"	"mri"	chr3L	+	200173	201060	200173	200297	200389	201060	259	242,309,270	34,57,52	321,324,240	81,103,91	148	74	4.75768159999e-05	0.00166836034773	0.781,0.73,0.722	0.665,0.611,0.569	0.129
1424	"FBgn0035558"	"CG11357"	chr3L	+	4542119	4542907	4542119	4542248	4542642	4542907	1424	490,682,502	12,42,27	410,504,471	43,45,41	148	74	5.09137330004e-05	0.00172778216505	0.953,0.89,0.903	0.827,0.848,0.852	0.073
826	"FBgn0031850"	"Tsp"	chr2L	-	6708286	6709086	6708286	6708578	6709052	6709086	826	10,17,14	1,0,0	20,35,27	2,5,5	148	74	6.28599806558e-05	0.00206652186406	0.833,1.0,1.0	0.833,0.778,0.73	0.164
754	"FBgn0030183"	"CG15309"	chrX	-	10206592	10208294	10206592	10207675	10207977	10208294	754	0,0,0	7,18,8	1,5,6	20,13,19	148	74	6.86763988246e-05	0.00218932035041	0.0,0.0,0.0	0.024,0.161,0.136	-0.107
1016	"FBgn0028577"	"pUf68"	chr3L	-	1499042	1501892	1499042	1499337	1501798	1501892	1016	55,52,41	101,136,97	77,87,82	110,107,89	148	74	9.11721690625e-05	0.00282097417217	0.214,0.16,0.174	0.259,0.289,0.315	-0.105
991	"FBgn0025936"	"Eph"	chr4	+	611284	611655	611284	611438	611512	611655	991	169,258,201	1,4,6	220,269,255	10,17,14	147	74	0.000108287202244	0.00325480390745	0.988,0.97,0.944	0.917,0.888,0.902	0.065
1470	"FBgn0023479"	"Tequila"	chr3L	+	9087848	9089948	9087848	9088115	9089354	9089948	1470	226,326,218	76,60,69	140,177,145	74,75,88	148	74	0.000138273589758	0.00404066156737	0.598,0.731,0.612	0.486,0.541,0.452	0.154
560	"FBgn0250753"	"kra"	chr3R	-	5600037	5600571	5600037	5600167	5600287	5600571	560	339,518,328	86,111,64	497,631,487	64,90,66	148	74	0.000170901088494	0.00485913365123	0.663,0.7,0.719	0.795,0.778,0.787	-0.093
893	"FBgn0011604"	"Iswi"	chr2R	+	12636670	12636990	12636670	12636781	12636843	12636990	893	27,49,24	7,7,1	55,70,81	2,1,2	135	74	0.000179316405628	0.00496423312423	0.679,0.793,0.929	0.938,0.975,0.957	-0.156
681	"FBgn0035850"	"Atg18a"	chr3L	+	8186994	8187576	8186994	8187218	8187478	8187576	681	10,21,11	4,2,5	14,12,11	2,0,0	148	74	0.000208909850028	0.00563520928793	0.556,0.84,0.524	0.778,1.0,1.0	-0.286
1473	"FBgn0052205"	"CR32205"	chr3L	-	19423378	19424183	19423378	19423567	19423773	19424183	1473	2,1,5	121,86,104	9,8,14	126,118,108	148	74	0.00025913398365	0.00681522376999	0.008,0.006,0.023	0.034,0.033,0.061	-0.03
1375	"FBgn0011272"	"RpL13"	chr2L	+	9967329	9967877	9967329	9967358	9967616	9967877	1375	940,2691,2052	262,815,467	3927,4214,3232	1289,1709,1234	148	74	0.000285693742675	0.00733048334864	0.642,0.623,0.687	0.604,0.552,0.567	0.076
423	"FBgn0004587"	"B52"	chr3R	+	13662969	13665526	13662969	13663051	13665452	13665526	423	123,173,137	773,801,694	148,185,158	590,640,518	148	74	0.000393960175807	0.00986776440355	0.074,0.097,0.09	0.111,0.126,0.132	-0.036
321	"FBgn0031285"	"CG3662"	chr2L	+	823636	824337	823636	824137	824218	824337	321	578,836,625	29,35,40	862,918,766	22,27,22	148	74	0.000486831337525	0.0119103852808	0.909,0.923,0.887	0.951,0.944,0.946	-0.041
1372	"FBgn0086347"	"Myo31DF"	chr2L	-	10505925	10506779	10505925	10506106	10506683	10506779	1372	107,137,119	35,55,41	110,151,136	54,100,88	148	74	0.000737496262817	0.0176328651928	0.605,0.555,0.592	0.505,0.43,0.436	0.127
52	"FBgn0025820"	"JTBR"	chr3L	-	1802007	1802856	1802007	1802753	1802803	1802856	52	14,31,41	2,3,2	16,27,27	4,7,11	123	74	0.000852204242356	0.0199226413991	0.808,0.861,0.925	0.706,0.699,0.596	0.198
282	"FBgn0029688"	"lva"	chrX	-	3964700	3965327	3964700	3964951	3965271	3965327	282	73,112,79	6,6,5	77,87,83	12,15,14	148	74	0.000925606549687	0.0204541361172	0.859,0.903,0.888	0.762,0.744,0.748	0.132
305	"FBgn0036661"	"CG9705"	chr3L	+	16780099	16780790	16780099	16780420	16780504	16780790	305	368,408,310	339,515,377	500,574,501	418,510,357	148	74	0.000933268568085	0.0204541361172	0.352,0.284,0.291	0.374,0.36,0.412	-0.073
835	"FBgn0267033"	"mamo"	chrX	-	13870319	13871268	13870319	13870403	13870469	13871268	835	17,14,7	3,6,1	16,8,7	0,0,2	139	74	0.00091447586607	0.0204541361172	0.751,0.554,0.788	1.0,1.0,0.651	-0.186
1493	"FBgn0011766"	"E2f1"	chr3R	-	21626023	21626850	21626023	21626624	21626691	21626850	1493	311,398,311	28,39,16	362,484,317	38,69,52	140	74	0.00101786768956	0.0217102216256	0.854,0.844,0.911	0.834,0.788,0.763	0.075
922	"FBgn0085443"	"spri"	chrX	-	10584909	10585422	10584909	10585073	10585325	10585422	922	38,45,30	0,0,0	32,56,58	3,3,2	148	74	0.00103185464	0.0217102216256	1.0,1.0,1.0	0.842,0.903,0.935	0.107
1577	"FBgn0262579"	"Ect4"	chr3L	+	8105439	8106949	8105439	8105657	8106015	8106949	1577	631,899,674	28,29,30	836,1023,795	15,15,27	148	74	0.00113462637124	0.0229543642797	0.918,0.939,0.918	0.965,0.972,0.936	-0.033
176	"FBgn0029891"	"Pink1"	chrX	+	6683840	6684461	6683840	6684070	6684132	6684461	176	16,11,6	3,3,0	18,27,18	0,1,0	135	74	0.00111800050156	0.0229543642797	0.745,0.668,1.0	1.0,0.937,1.0	-0.175
1214	"FBgn0040022"	"Set1"	chr3L	+	25108996	25109238	25108996	25109069	25109230	25109238	1214	1,9,11	0,0,1	19,21,18	2,3,2	148	74	0.00122234842798	0.0238613451573	1.0,1.0,0.846	0.826,0.778,0.818	0.141
307	"FBgn0261439"	"SdhA"	chr2R	-	19395686	19395971	19395686	19395777	19395864	19395971	307	80,117,74	28,32,15	153,147,119	62,79,74	148	74	0.00124750378674	0.0238613451573	0.588,0.646,0.712	0.552,0.482,0.446	0.155
74	"FBgn0029895"	"CG14441"	chrX	+	6699507	6700353	6699507	6699574	6700052	6700353	74	19,42,29	1,4,1	42,46,35	5,14,10	148	74	0.00124614938996	0.0238613451573	0.905,0.84,0.935	0.808,0.622,0.636	0.205
986	"FBgn0039269"	"veli"	chr3R	-	25064860	25065414	25064860	25064994	25065147	25065414	986	16,8,6	91,131,89	3,6,2	107,114,102	148	74	0.00127134953157	0.0238832090574	0.081,0.03,0.033	0.014,0.026,0.01	0.031
1481	"FBgn0003074"	"Pgi"	chr2R	-	8913432	8914069	8913432	8913570	8913709	8914069	1481	317,411,314	2,4,5	361,358,312	12,10,8	148	74	0.0014324181345	0.0245520568354	0.988,0.981,0.969	0.938,0.947,0.951	0.034
1584	"FBgn0033474"	"CG1407"	chr2R	-	10031283	10031826	10031283	10031419	10031588	10031826	1584	182,208,152	65,56,52	145,175,124	30,31,23	148	74	0.00140147599671	0.0245520568354	0.583,0.65,0.594	0.707,0.738,0.729	-0.116
254	"FBgn0051660"	"pog"	chr2L	+	4874057	4875233	4874057	4874169	4874886	4875233	254	0,1,2	13,7,17	7,4,2	11,17,9	148	74	0.00134048538709	0.0245520568354	0.0,0.067,0.056	0.241,0.105,0.1	-0.108
543	"FBgn0015324"	"Vha26"	chr3R	+	5591762	5592038	5591762	5591830	5591928	5592038	543	98,148,128	349,648,493	134,163,129	760,933,732	148	74	0.0013886589701	0.0245520568354	0.123,0.102,0.115	0.081,0.08,0.081	0.033
810	"FBgn0035151"	"CG17129"	chr3L	-	679896	680326	679896	680104	680173	680326	810	27,34,23	1,1,0	20,44,32	4,2,3	142	74	0.00144698433821	0.0245520568354	0.934,0.947,1.0	0.723,0.92,0.848	0.13
95	"FBgn0011764"	"Dsp1"	chrX	+	16333611	16334413	16333611	16333643	16334300	16334413	95	103,169,106	9,11,12	168,191,176	23,34,33	148	74	0.00144162732153	0.0245520568354	0.851,0.885,0.815	0.785,0.737,0.727	0.101
421	"FBgn0039560"	"CG5514"	chr3R	+	27942434	27942778	27942434	27942483	27942587	27942778	421	19,34,22	0,0,0	54,40,53	0,5,3	148	74	0.00152504584274	0.0253751138142	1.0,1.0,1.0	1.0,0.8,0.898	0.101
682	"FBgn0035850"	"Atg18a"	chr3L	+	8189841	8190714	8189841	8189969	8190071	8190714	682	105,166,104	43,41,38	170,179,166	34,38,20	148	74	0.00157665798048	0.0253751138142	0.55,0.669,0.578	0.714,0.702,0.806	-0.142
68	"FBgn0260745"	"mfas"	chr3R	-	11992741	11993315	11992741	11992852	11993248	11993315	68	13,22,14	29,34,26	17,19,17	80,71,65	148	74	0.00158961852757	0.0253751138142	0.183,0.244,0.212	0.096,0.118,0.116	0.103
979	"FBgn0030049"	"Trf4-1"	chrX	+	8563152	8564375	8563152	8563547	8563659	8564375	979	65,77,47	7,4,7	41,72,61	14,15,14	148	74	0.00159197482104	0.0253751138142	0.823,0.906,0.77	0.594,0.706,0.685	0.171
1005	"FBgn0030328"	"Amun"	chrX	-	11712768	11713805	11712768	11713688	11713754	11713805	1005	45,62,26	139,166,111	55,93,77	151,141,138	139	74	0.00168433685426	0.0261292423454	0.147,0.166,0.111	0.162,0.26,0.229	-0.076
1148	"FBgn0051038"	"CG31038"	chr3R	+	29877058	29879810	29877058	29877115	29877926	29879810	1148	19,37,14	1,0,0	18,40,25	3,2,2	148	74	0.00168896243297	0.0261292423454	0.905,1.0,1.0	0.75,0.909,0.862	0.128
742	"FBgn0262124"	"uex"	chr2R	-	3942933	3943335	3942933	3943141	3943195	3943335	742	50,69,46	31,43,27	76,89,81	27,33,22	127	74	0.00174997614515	0.0262996414957	0.484,0.483,0.498	0.621,0.611,0.682	-0.15
931	"FBgn0033021"	"CG10417"	chr2R	-	5362829	5363104	5362829	5362885	5363062	5363104	931	175,289,240	1,2,1	505,604,500	10,13,6	148	74	0.00174992332211	0.0262996414957	0.989,0.986,0.992	0.962,0.959,0.977	0.023
748	"FBgn0033538"	"CG11883"	chr2R	+	10640513	10640990	10640513	10640584	10640665	10640990	748	17,38,32	0,2,5	52,57,43	11,17,10	148	74	0.00184023117948	0.0272665239551	1.0,0.905,0.762	0.703,0.626,0.683	0.218
372	"FBgn0003969"	"vap"	chrX	-	16005319	16005812	16005319	16005476	16005621	16005812	372	28,46,13	5,5,2	44,44,27	12,19,13	148	74	0.00211257947674	0.0308671334657	0.737,0.821,0.765	0.647,0.537,0.509	0.21
854	"FBgn0029161"	"slmo"	chr2L	-	6046653	6047934	6046653	6047780	6047899	6047934	854	97,117,67	8,16,11	107,117,80	27,22,35	148	74	0.00215460713989	0.0310499549475	0.858,0.785,0.753	0.665,0.727,0.533	0.157
187	"FBgn0263102"	"psq"	chr2R	+	10612736	10613375	10612736	10612931	10612985	10613375	187	185,167,186	2,3,0	206,242,225	7,10,3	127	74	0.00219705575407	0.0312338196389	0.982,0.97,1.0	0.945,0.934,0.978	0.032
1153	"FBgn0031228"	"CG11455"	chr2L	+	155334	155784	155334	155429	155637	155784	1153	448,685,568	3,11,8	659,675,556	16,16,19	148	74	0.00258685636634	0.0353419855066	0.987,0.969,0.973	0.954,0.955,0.936	0.028
189	"FBgn0036821"	"CG3961"	chr3L	-	18890189	18890483	18890189	18890281	18890345	18890483	189	1251,1823,1279	31,52,21	1239,1720,1254	54,55,47	137	74	0.00262041337406	0.0353419855066	0.956,0.95,0.97	0.925,0.944,0.935	0.024
472	"FBgn0035253"	"CG7971"	chr3L	-	1660598	1661165	1660598	1660857	1661108	1661165	472	78,93,74	1,5,1	70,119,64	11,5,6	148	74	0.00253765136424	0.0353419855066	0.975,0.903,0.974	0.761,0.922,0.842	0.109
750	"FBgn0034181"	"CG8963"	chr2R	-	17019206	17019522	17019206	17019349	17019432	17019522	750	39,69,35	11,15,14	62,73,77	39,44,39	148	74	0.00259406135785	0.0353419855066	0.639,0.697,0.556	0.443,0.453,0.497	0.166
1407	"FBgn0053526"	"PNUTS"	chr2L	+	870464	871576	870464	870552	871340	871576	1407	150,248,198	59,124,91	172,219,206	125,146,127	148	74	0.00270803091401	0.0360613736904	0.56,0.5,0.521	0.408,0.429,0.448	0.099
66	"FBgn0053145"	"CG33145"	chr2R	-	11980576	11982371	11980576	11981756	11981823	11982371	66	101,137,96	6,9,4	123,144,114	1,6,0	140	74	0.0027464545108	0.036115876817	0.899,0.889,0.927	0.985,0.927,1.0	-0.066
195	"FBgn0001234"	"Hsromega"	chr3R	+	21296620	21310706	21296620	21297097	21297809	21310706	195	175,231,160	400,463,420	189,262,186	348,392,307	148	74	0.00295903515689	0.0384309257413	0.179,0.2,0.16	0.214,0.25,0.233	-0.053
774	"FBgn0010412"	"RpS19a"	chrX	+	16637893	16638303	16637893	16637927	16638232	16638303	774	1856,3833,2572	1280,2348,1535	3287,3837,3154	2667,3174,2511	148	74	0.00312569952169	0.0401004377661	0.42,0.449,0.456	0.381,0.377,0.386	0.06
1472	"FBgn0035082"	"CG2811"	chr2R	-	24939705	24940013	24939705	24939854	24939905	24940013	1472	61,87,62	31,25,40	88,98,80	21,22,17	124	74	0.00325429855734	0.0412472540039	0.54,0.675,0.481	0.714,0.727,0.737	-0.161
1131	"FBgn0032796"	"CG10188"	chr2L	-	19507489	19508764	19507489	19508265	19508351	19508764	1131	16,37,18	1,1,1	29,19,17	5,4,2	148	74	0.00341769945974	0.0418478158232	0.889,0.949,0.9	0.744,0.704,0.81	0.16
199	"FBgn0052576"	"CG32576"	chrX	-	16285952	16287239	16285952	16286134	16287157	16287239	199	31,29,43	192,256,241	54,42,33	196,182,152	148	74	0.00342101916425	0.0418478158232	0.075,0.054,0.082	0.121,0.103,0.098	-0.037
209	"FBgn0033905"	"CG18324"	chr2R	+	14168785	14169522	14168785	14169103	14169386	14169522	209	18,30,18	46,51,27	44,46,26	40,45,31	148	74	0.00335021134716	0.0418478158232	0.164,0.227,0.25	0.355,0.338,0.295	-0.116
1443	"FBgn0050118"	"CG30118"	chr2R	-	18430736	18431357	18430736	18430885	18431172	18431357	1443	46,58,46	164,208,190	69,60,68	151,192,138	148	74	0.00349212662598	0.0422266346038	0.123,0.122,0.108	0.186,0.135,0.198	-0.055
726	"FBgn0262519"	"Mi-2"	chr3L	-	19882050	19882588	19882050	19882297	19882364	19882588	726	473,718,556	17,32,27	797,789,617	23,14,17	140	74	0.00357228251868	0.042705013746	0.936,0.922,0.916	0.948,0.968,0.95	-0.031
1278	"FBgn0031047"	"Rcd-1"	chrX	+	19638888	19639393	19638888	19639076	19639144	19639393	1278	158,200,153	31,25,22	276,313,281	20,21,35	141	74	0.00371437322418	0.0439047262004	0.728,0.808,0.785	0.879,0.887,0.808	-0.084
438	"FBgn0039644"	"CG11897"	chr3R	+	29158121	29158690	29158121	29158347	29158498	29158690	438	18,49,31	81,101,92	76,89,68	122,159,130	148	74	0.00382602557626	0.044721987847	0.1,0.195,0.144	0.237,0.219,0.207	-0.075
545	"FBgn0265194"	"Trpm"	chr2R	-	15267229	15267965	15267229	15267462	15267841	15267965	545	5,2,2	7,17,12	6,10,6	7,7,9	148	74	0.00392589129131	0.045385028994	0.263,0.056,0.077	0.3,0.417,0.25	-0.19
397	"FBgn0028697"	"RpL15"	chr3L	+	27267255	27267918	27267255	27267283	27267591	27267918	397	724,1286,921	91,142,92	1358,1552,1312	109,131,97	148	74	0.00401678817348	0.0459310995489	0.799,0.819,0.833	0.862,0.856,0.871	-0.046
1336	"FBgn0015756"	"RpL9"	chr2L	-	11004005	11004153	11004005	11004055	11004128	11004153	1336	52,111,64	269,313,201	132,131,117	325,343,260	146	74	0.00430202197168	0.0466569805588	0.089,0.152,0.139	0.171,0.162,0.186	-0.046
377	"FBgn0032499"	"Uvrag"	chr2L	+	13286776	13287313	13286776	13286818	13286870	13287313	377	13,28,15	2,0,0	29,27,15	4,2,2	125	74	0.00424343190184	0.0466569805588	0.794,1.0,1.0	0.811,0.889,0.816	0.093
565	"FBgn0037890"	"CG17734"	chr3R	-	11242207	11243013	11242207	11242563	11242823	11243013	565	103,130,104	348,440,343	157,159,128	350,378,337	148	74	0.0042339083933	0.0466569805588	0.129,0.129,0.132	0.183,0.174,0.16	-0.042
710	"FBgn0003638"	"su(w[a])"	chrX	+	1040986	1043421	1040986	1042432	1043212	1043421	710	17,25,33	33,50,41	52,37,42	39,46,28	148	74	0.00427440409896	0.0466569805588	0.205,0.2,0.287	0.4,0.287,0.429	-0.141
767	"FBgn0086708"	"stv"	chr3L	+	13481035	13482369	13481035	13481135	13481213	13482369	767	21,36,19	8,19,8	45,50,49	40,49,45	148	74	0.00429464648695	0.0466569805588	0.568,0.486,0.543	0.36,0.338,0.353	0.182
930	"FBgn0003479"	"spn-A"	chr3R	-	30054695	30056037	30054695	30055798	30055861	30056037	930	11,13,14	29,50,58	26,42,34	63,66,68	136	74	0.00458381095853	0.0492058074324	0.171,0.124,0.116	0.183,0.257,0.214	-0.081
1324	"FBgn0011742"	"Arp2"	chrX	-	16553343	16553951	16553343	16553558	16553780	16553951	1324	396,541,384	8,20,11	477,565,474	29,28,22	148	74	0.00472330689858	0.0501910995687	0.961,0.931,0.946	0.892,0.91,0.915	0.04
1072	"FBgn0037712"	"CG16789"	chr3R	+	9568805	9569189	9568805	9568954	9569010	9569189	1072	4,10,2	0,0,2	4,4,5	1,2,3	129	74	0.00478202723931	0.0503069265575	1.0,1.0,0.365	0.696,0.534,0.489	0.215
1041	"FBgn0064225"	"RpL5"	chr2L	-	22536536	22536650	22536536	22536565	22536620	22536650	1041	669,1250,866	682,1271,851	1361,1328,1268	1744,1913,1470	128	74	0.00528190255972	0.055015460325	0.362,0.362,0.37	0.311,0.286,0.333	0.055
1101	"FBgn0011640"	"lark"	chr3L	+	7339463	7340770	7339463	7339617	7339867	7340770	1101	16,32,23	135,188,158	35,59,44	198,203,181	148	74	0.0056179384439	0.0564722001413	0.056,0.078,0.068	0.081,0.127,0.108	-0.038
330	"FBgn0031739"	"CG14005"	chr2L	-	5800516	5801608	5800516	5800754	5800847	5801608	330	66,76,59	5,9,1	96,90,85	3,0,3	148	74	0.00559904170454	0.0564722001413	0.868,0.809,0.967	0.941,1.0,0.934	-0.077
583	"FBgn0050392"	"CG30392"	chr2R	-	21290913	21291581	21290913	21290970	21291031	21291581	583	158,217,200	17,23,23	211,248,195	16,11,12	134	74	0.00563648385441	0.0564722001413	0.837,0.839,0.828	0.879,0.926,0.9	-0.067
82	"FBgn0261625"	"CG42708"	chr2R	-	12671074	12672587	12671074	12671486	12671534	12672587	82	3,2,2	0,2,0	3,10,2	1,5,2	121	74	0.00547757148202	0.0564722001413	1.0,0.379,1.0	0.647,0.55,0.379	0.268
174	"FBgn0015801"	"Reg-5"	chr2R	-	24788007	24789168	24788007	24788850	24788978	24789168	174	34,46,30	190,180,152	25,55,52	124,147,117	148	74	0.00591174865348	0.0581229867613	0.082,0.113,0.09	0.092,0.158,0.182	-0.049
468	"FBgn0029878"	"Pat1"	chrX	+	6595535	6596954	6595535	6595960	6596017	6596954	468	384,413,337	12,25,13	373,402,376	30,33,23	130	74	0.00585991978501	0.0581229867613	0.948,0.904,0.937	0.876,0.874,0.903	0.045
1026	"FBgn0051855"	"CG31855"	chr2L	+	13369203	13370329	13369203	13369323	13369385	13370329	1026	120,128,144	66,120,90	149,152,137	186,157,124	135	74	0.00624149247062	0.0607967599916	0.499,0.369,0.467	0.305,0.347,0.377	0.102
289	"FBgn0019624"	"CoVa"	chr3R	+	11819598	11820299	11819598	11819644	11819710	11820299	289	139,275,174	204,509,355	310,290,238	662,771,576	139	74	0.00659408968173	0.063642039864	0.266,0.223,0.207	0.2,0.167,0.18	0.05
