ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
5960	"FBgn0266410"	"CG45050"	chr3R	+	9342575	9342894	9341866	9342491	9354421	9354854	5960	184,123,177	323,243,209	114,93,76	449,492,263	148	74	5.44009282066e-14	2.82241906614e-11	0.222,0.202,0.297	0.113,0.086,0.126	0.132
502	"FBgn0035871"	"BI-1"	chr3L	-	8307592	8307732	8307144	8307380	8307793	8307964	502	117,89,108	722,642,799	33,22,10	651,413,321	148	74	7.81597009336e-14	3.71714511023e-11	0.075,0.065,0.063	0.025,0.026,0.015	0.046
3062	"FBgn0261553"	"CG42671"	chr3L	+	11227672	11228088	11226635	11226801	11229112	11229635	3062	159,192,168	3,9,4	143,106,107	29,19,25	148	74	9.18154441365e-14	4.03069799759e-11	0.964,0.914,0.955	0.711,0.736,0.682	0.235
6395	"FBgn0030752"	"CG9947"	chrX	-	16439423	16439514	16437420	16439286	16439596	16439762	6395	52,37,48	455,395,498	9,2,2	426,200,148	148	74	2.0605739337e-13	8.39978245688e-11	0.054,0.045,0.046	0.01,0.005,0.007	0.041
5801	"FBgn0042174"	"CR18854"	chr2L	-	9789674	9789732	9789366	9789615	9789790	9790309	5801	732,635,714	53,56,70	1113,871,1065	179,203,239	131	74	2.67119659725e-13	1.01630126537e-10	0.886,0.865,0.852	0.778,0.708,0.716	0.134
3999	"FBgn0033212"	"CG1399"	chr2R	-	7677997	7678404	7676539	7677734	7678569	7678626	3999	203,178,230	110,98,84	371,211,206	57,37,33	148	74	2.8179680811e-12	1.00513398993e-09	0.48,0.476,0.578	0.765,0.74,0.757	-0.243
5041	"FBgn0015222"	"Fer1HCH"	chr3R	-	30386717	30386828	30386318	30386596	30387463	30387550	5041	73,77,63	1883,1506,1532	16,9,7	2475,1240,727	148	74	4.46190862036e-11	1.49788897038e-08	0.019,0.025,0.02	0.003,0.004,0.005	0.017
1746	"FBgn0011571"	"caz"	chrX	+	16289026	16289113	16288809	16288957	16289225	16289322	1746	520,405,468	39,27,39	553,424,285	111,75,58	148	74	5.64123192603e-11	1.78858392233e-08	0.87,0.882,0.857	0.714,0.739,0.711	0.148
981	"FBgn0261041"	"stj"	chr2R	+	13816035	13816083	13815554	13815648	13816202	13816313	981	14,27,18	151,145,123	6,3,0	245,98,85	121	74	1.5577417134e-10	4.67896418862e-08	0.054,0.102,0.082	0.015,0.018,0.0	0.068
1028	"FBgn0036505"	"CG7945"	chr3L	-	15522967	15523464	15522559	15522580	15523832	15524137	1028	273,201,250	38,29,30	469,286,282	20,10,9	148	74	1.97068583674e-10	5.62335203514e-08	0.782,0.776,0.806	0.921,0.935,0.94	-0.144
6432	"FBgn0040271"	"Sulf1"	chr3R	-	16321962	16322169	16314364	16315246	16330919	16330956	6432	144,122,71	219,160,133	177,110,77	415,431,332	148	74	6.32103258624e-10	1.7178158557e-07	0.247,0.276,0.211	0.176,0.113,0.104	0.114
1747	"FBgn0011571"	"caz"	chrX	+	16289026	16289158	16288809	16288957	16289225	16289322	1747	751,659,739	39,27,39	975,601,513	111,75,58	148	74	6.99917790392e-10	1.81565037717e-07	0.906,0.924,0.905	0.815,0.8,0.816	0.101
1415	"FBgn0051352"	"Unc-115a"	chr3R	-	9696421	9696507	9695586	9695653	9696599	9696739	1415	3,4,5	0,2,1	0,0,0	1,1,1	148	74	7.52877538091e-10	1.86811830865e-07	1.0,0.5,0.714	0.0,0.0,0.0	0.738
3656	"FBgn0085412"	"CG34383"	chr3R	+	13756889	13757027	13756375	13756662	13757182	13757476	3656	2,2,2	0,0,0	4,0,4	4,2,2	148	74	8.47294123751e-10	2.01225800418e-07	1.0,1.0,1.0	0.333,0.0,0.5	0.722
5751	"FBgn0083124"	"Uhg4"	chr2R	+	9095577	9095629	9095272	9095339	9095897	9095958	5751	644,442,532	33,16,21	596,714,303	73,64,45	125	74	8.81486772464e-10	2.01225800418e-07	0.92,0.942,0.937	0.829,0.868,0.799	0.101
167	"FBgn0032456"	"MRP"	chr2L	+	12724471	12724618	12724205	12724343	12725711	12725796	167	9,8,7	0,0,1	2,0,0	3,1,1	148	74	1.38799527427e-09	2.93381075195e-07	1.0,1.0,0.778	0.25,0.0,0.0	0.843
2067	"FBgn0003495"	"spz"	chr3R	-	27067357	27067495	27067121	27067199	27069143	27070070	2067	353,291,293	266,211,207	600,449,450	232,176,116	148	74	1.37789513133e-09	2.93381075195e-07	0.399,0.408,0.414	0.564,0.561,0.66	-0.188
2600	"FBgn0026375"	"RhoGAPp190"	chrX	-	17645886	17646012	17643680	17644178	17646519	17646585	2600	16,5,3	32,36,18	1,0,0	52,38,40	148	74	6.88632117996e-09	1.4035798205e-06	0.2,0.065,0.077	0.01,0.0,0.0	0.111
6380	"FBgn0002921"	"Atpalpha"	chr3R	+	20959236	20959380	20957733	20958167	20963724	20963856	6380	181,157,104	266,229,170	202,143,121	548,386,419	148	74	1.37497560004e-08	2.70585715498e-06	0.254,0.255,0.234	0.156,0.156,0.126	0.102
2919	"FBgn0264953"	"Piezo"	chr2L	+	8185125	8185278	8184814	8184850	8186116	8186255	2919	21,23,17	112,105,80	13,10,4	172,177,160	148	74	2.20875382428e-08	4.20178602506e-06	0.086,0.099,0.096	0.036,0.027,0.012	0.069
340	"FBgn0266694"	"CR45184"	chr3L	-	827645	827697	827422	827469	827876	829851	340	372,315,418	9,13,15	202,81,78	23,16,9	125	74	2.76804000832e-08	5.0958723637e-06	0.961,0.935,0.943	0.839,0.75,0.837	0.138
1430	"FBgn0025741"	"PlexA"	chr4	-	1014582	1014728	1014317	1014526	1014777	1014908	1430	738,638,722	11,12,10	928,446,406	42,19,27	148	74	3.03461948903e-08	5.41205419497e-06	0.971,0.964,0.973	0.917,0.921,0.883	0.062
6371	"FBgn0011361"	"mtacp1"	chr3L	+	1330862	1330949	1330130	1330290	1331041	1331170	6371	570,507,619	524,487,624	854,337,298	462,211,152	148	74	4.60748156295e-08	7.96815069084e-06	0.352,0.342,0.332	0.48,0.444,0.495	-0.131
2066	"FBgn0003495"	"spz"	chr3R	-	27067357	27067495	27066607	27066665	27069143	27070070	2066	214,173,163	347,307,355	318,250,240	349,255,223	148	74	5.70288999358e-08	9.57246858628e-06	0.236,0.22,0.187	0.313,0.329,0.35	-0.116
497	"FBgn0085432"	"pan"	chr4	+	104082	104528	99405	99475	107402	110059	497	12,7,4	54,34,32	1,0,2	75,75,63	148	74	6.4729110183e-08	1.04591458125e-05	0.1,0.093,0.059	0.007,0.0,0.016	0.076
6551	"FBgn0003261"	"Rm62"	chr3R	-	6005205	6005297	6004016	6005126	6008036	6008573	6551	69,56,73	314,304,307	105,69,115	1086,631,1044	148	74	6.5976738961e-08	1.04591458125e-05	0.099,0.084,0.106	0.046,0.052,0.052	0.046
1730	"FBgn0085478"	"CG34449"	chrX	-	9330935	9331478	9328352	9328594	9332453	9332699	1730	4,9,6	20,21,18	0,0,0	30,28,8	148	74	6.8809495879e-08	1.06133998103e-05	0.091,0.176,0.143	0.0,0.0,0.0	0.137
1942	"FBgn0003721"	"Tm1"	chr3R	+	15301010	15301073	15300746	15300822	15303152	15303222	1942	64,50,42	3,1,0	44,37,33	11,9,6	136	74	7.68744145008e-08	1.15453232515e-05	0.921,0.965,1.0	0.685,0.691,0.75	0.253
1321	"FBgn0259174"	"Nedd4"	chr3L	+	17543504	17543612	17541300	17541403	17543763	17544001	1321	312,278,245	1,0,0	446,267,221	15,14,1	148	74	9.48904919085e-08	1.3544004499e-05	0.994,1.0,1.0	0.937,0.905,0.991	0.054
2816	"FBgn0032036"	"CG13384"	chr2L	+	8384996	8385097	8384699	8384895	8386216	8386385	2816	667,527,505	16,13,15	843,419,342	6,0,1	148	74	9.49290660524e-08	1.3544004499e-05	0.954,0.953,0.944	0.986,1.0,0.994	-0.043
1620	"FBgn0261836"	"Msp300"	chr2L	+	5202764	5202803	5199342	5202302	5203115	5203742	1620	116,116,66	8,10,11	112,41,42	40,14,17	112	74	1.01581341783e-07	1.38029694656e-05	0.905,0.885,0.799	0.649,0.659,0.62	0.22
3523	"FBgn0030530"	"jub"	chrX	-	13828223	13828253	13827578	13827719	13828641	13830317	3523	13,12,9	33,39,46	2,3,0	66,31,33	103	74	1.01542938613e-07	1.38029694656e-05	0.221,0.181,0.123	0.021,0.065,0.0	0.146
5998	"FBgn0027932"	"Akap200"	chr2L	+	8428319	8429462	8427614	8428067	8430280	8430977	5998	1011,957,1025	1310,1301,1519	1147,622,864	2456,1442,1865	148	74	1.1467736305e-07	1.52200863006e-05	0.278,0.269,0.252	0.189,0.177,0.188	0.082
6652	"FBgn0038427"	"ema"	chr3R	-	16437792	16437999	16436879	16437338	16438064	16438650	6652	180,191,200	7,14,11	175,89,76	27,19,19	148	74	1.18139713012e-07	1.53232577764e-05	0.928,0.872,0.901	0.764,0.701,0.667	0.19
2401	"FBgn0264693"	"ens"	chr3L	-	4133548	4133656	4131955	4132212	4133768	4133822	2401	28,25,22	93,103,82	24,8,15	234,136,165	148	74	1.21844396128e-07	1.54525770823e-05	0.131,0.108,0.118	0.049,0.029,0.043	0.079
3333	"FBgn0021765"	"scu"	chrX	+	18091554	18091654	18091258	18091390	18091951	18092853	3333	37,22,46	273,243,283	19,12,18	498,234,298	148	74	1.24649871536e-07	1.54647134099e-05	0.063,0.043,0.075	0.019,0.025,0.029	0.036
61	"FBgn0026401"	"Nipped-B"	chr2R	-	4722146	4722325	4719769	4720210	4726623	4726788	61	280,231,161	14,8,20	379,546,396	12,3,3	148	74	1.37240441456e-07	1.6664493604e-05	0.909,0.935,0.801	0.94,0.989,0.985	-0.09
1561	"FBgn0011225"	"jar"	chr3R	-	24254403	24254448	24254003	24254124	24254633	24254678	1561	69,73,77	59,50,59	66,38,23	144,52,66	118	74	2.19562289239e-07	2.61050413476e-05	0.423,0.478,0.45	0.223,0.314,0.179	0.212
3495	"FBgn0039381"	"SppL"	chr3R	+	25885118	25885319	25881983	25882275	25885381	25885829	3495	2,2,3	54,47,63	22,14,27	91,71,133	148	74	2.85793880006e-07	3.32862382285e-05	0.018,0.021,0.023	0.108,0.09,0.092	-0.076
4913	"FBgn0035793"	"CG7546"	chr3L	+	7513522	7513621	7512785	7513392	7513817	7514354	4913	1,1,1	70,43,82	16,8,1	84,47,18	148	74	3.27198014904e-07	3.73463814211e-05	0.007,0.011,0.006	0.087,0.078,0.027	-0.056
4661	"FBgn0004838"	"Hrb27C"	chr2L	+	6922730	6922826	6920703	6920861	6923783	6924400	4661	1724,1330,877	217,156,115	2354,2055,942	479,370,237	148	74	3.54667798241e-07	3.96880220502e-05	0.799,0.81,0.792	0.711,0.735,0.665	0.097
152	"FBgn0264492"	"CkIIalpha"	chr3L	+	23100219	23100357	23099639	23099723	23102121	23103460	152	558,374,508	106,95,123	611,420,379	313,147,147	148	74	4.70517810713e-07	5.06650027498e-05	0.725,0.663,0.674	0.494,0.588,0.563	0.139
6383	"FBgn0002921"	"Atpalpha"	chr3R	+	20967107	20967202	20966397	20966613	20973172	20973347	6383	2352,2028,2004	11,12,11	2870,1274,1122	44,21,16	148	74	4.62417259484e-07	5.06650027498e-05	0.991,0.988,0.989	0.97,0.968,0.972	0.019
2161	"FBgn0037747"	"CG8481"	chr3R	+	9768744	9768838	9767833	9768140	9768922	9770027	2161	14,10,10	58,71,64	42,15,24	81,28,33	148	74	5.02559235338e-07	5.16900312581e-05	0.108,0.066,0.072	0.206,0.211,0.267	-0.146
4000	"FBgn0033212"	"CG1399"	chr2R	-	7680291	7680312	7679341	7679930	7680924	7680999	4000	15,10,17	213,202,188	2,1,3	268,127,101	94	74	5.07208997802e-07	5.16900312581e-05	0.053,0.038,0.066	0.006,0.006,0.023	0.041
4486	"FBgn0039465"	"Tsp97E"	chr3R	-	26962539	26963080	26961063	26962451	26963157	26963520	4486	14,10,12	91,82,95	2,3,1	157,60,54	148	74	4.9570995353e-07	5.16900312581e-05	0.071,0.057,0.059	0.006,0.024,0.009	0.049
2612	"FBgn0032938"	"CG8671"	chr2L	+	21277277	21278429	21275723	21275806	21281131	21281337	2612	107,84,89	81,62,51	138,51,59	154,119,108	148	74	5.51650717884e-07	5.52328183678e-05	0.398,0.404,0.466	0.309,0.176,0.215	0.189
1899	"FBgn0263490"	"mld"	chr3R	+	24620169	24620235	24616050	24620104	24620378	24621113	1899	99,67,87	2,2,0	116,60,52	14,4,9	139	74	5.80853500298e-07	5.71539814862e-05	0.963,0.947,1.0	0.815,0.889,0.755	0.15
5426	"FBgn0013733"	"shot"	chr2R	-	13871665	13871725	13871293	13871338	13871978	13872153	5426	157,123,118	20,23,22	310,101,111	98,56,55	133	74	6.22025170038e-07	6.01677567018e-05	0.814,0.748,0.749	0.638,0.501,0.529	0.214
1298	"FBgn0037248"	"srl"	chr3R	-	4428549	4428623	4426881	4427000	4428974	4429335	1298	117,109,131	240,185,213	201,178,183	188,188,109	147	74	7.37713219512e-07	7.01688223959e-05	0.197,0.229,0.236	0.35,0.323,0.458	-0.156
4664	"FBgn0004838"	"Hrb27C"	chr2L	+	6922734	6922826	6920703	6920861	6923783	6924400	4664	1220,950,645	217,156,115	1689,1427,732	479,370,237	148	74	8.1304268218e-07	7.60661407738e-05	0.738,0.753,0.737	0.638,0.659,0.607	0.108
154	"FBgn0264492"	"CkIIalpha"	chr3L	+	23100244	23100357	23099639	23099723	23102121	23103460	154	608,434,560	106,95,123	715,481,434	313,147,147	148	74	8.50489788484e-07	7.82862132722e-05	0.741,0.696,0.695	0.533,0.621,0.596	0.127
6220	"FBgn0040056"	"CG17698"	chr3L	+	23747758	23747812	23737959	23738184	23747872	23748060	6220	16,25,21	0,0,0	17,12,14	2,4,3	127	74	1.07704609265e-06	9.75666992183e-05	1.0,1.0,1.0	0.832,0.636,0.731	0.267
4383	"FBgn0002121"	"l(2)gl"	chr2L	-	19879	20020	17052	17212	21065	21376	4383	57,42,16	11,9,7	95,68,57	5,1,2	148	74	1.17468418093e-06	0.000104748790946	0.722,0.7,0.533	0.905,0.971,0.934	-0.285
2603	"FBgn0026375"	"RhoGAPp190"	chrX	-	17644763	17644808	17643680	17644178	17646519	17646585	2603	3,6,9	32,36,18	1,1,0	52,38,40	118	74	1.22180101325e-06	0.000107274128963	0.056,0.095,0.239	0.012,0.016,0.0	0.121
1854	"FBgn0010352"	"Nc73EF"	chr3L	+	16966067	16966358	16959704	16959884	16967381	16968080	1854	5,5,8	2,3,5	11,2,9	1,0,0	148	74	1.37997625116e-06	0.000117545141274	0.556,0.455,0.444	0.846,1.0,1.0	-0.464
4182	"FBgn0000173"	"ben"	chrX	+	13996615	13996728	13996344	13996523	13998094	13999805	4182	50,48,56	504,412,487	39,29,20	615,602,492	148	74	1.36149955998e-06	0.000117545141274	0.047,0.055,0.054	0.031,0.024,0.02	0.027
3937	"FBgn0261885"	"osa"	chr3R	-	17694833	17695313	17694135	17694295	17695922	17696150	3937	22,28,11	51,49,23	23,7,5	148,39,45	148	74	1.66758064646e-06	0.000139954158079	0.177,0.222,0.193	0.072,0.082,0.053	0.128
4387	"FBgn0002121"	"l(2)gl"	chr2L	-	19879	20015	17052	17212	21065	21376	4387	23,22,5	11,9,7	46,34,32	5,1,2	148	74	1.86298972282e-06	0.000154088149973	0.511,0.55,0.263	0.821,0.944,0.889	-0.443
2315	"FBgn0003475"	"spir"	chr2L	+	20345172	20345259	20343742	20343947	20345524	20345670	2315	28,15,31	31,16,37	33,13,10	110,40,41	148	74	2.40646687322e-06	0.000196195806364	0.311,0.319,0.295	0.13,0.14,0.109	0.182
1734	"FBgn0024187"	"syd"	chr3L	-	7927759	7927820	7926024	7926837	7927916	7928117	1734	56,33,46	13,13,15	35,34,27	28,55,23	134	74	2.48996672836e-06	0.000200144227025	0.704,0.584,0.629	0.408,0.255,0.393	0.287
1560	"FBgn0011225"	"jar"	chr3R	-	24254633	24254678	24254003	24254124	24254993	24255224	1560	126,107,129	0,1,0	225,83,85	4,6,10	118	74	2.57451143615e-06	0.000203278339854	1.0,0.985,1.0	0.972,0.897,0.842	0.091
2618	"FBgn0032938"	"CG8671"	chr2L	+	21277196	21278429	21275723	21275806	21281131	21281337	2618	145,127,126	81,62,51	191,84,111	154,119,108	148	74	2.60019604159e-06	0.000203278339854	0.472,0.506,0.553	0.383,0.261,0.339	0.183
6357	"FBgn0260936"	"scny"	chr3L	+	5774413	5775013	5772432	5774076	5775188	5775845	6357	95,100,120	165,139,155	80,34,23	189,98,101	148	74	2.72443288385e-06	0.000210112682002	0.224,0.265,0.279	0.175,0.148,0.102	0.114
4703	"FBgn0003660"	"Syb"	chr2R	-	10250368	10250586	10249434	10249827	10250878	10251144	4703	96,65,58	1373,1260,1569	139,103,96	1755,1058,928	148	74	2.9250151321e-06	0.000222574151452	0.034,0.025,0.018	0.038,0.046,0.049	-0.019
186	"FBgn0011754"	"PhKgamma"	chrX	+	11700620	11701127	11698499	11698597	11703289	11703448	186	66,76,67	0,3,2	104,43,33	14,5,8	148	74	3.0334086889e-06	0.000227785044573	1.0,0.927,0.944	0.788,0.811,0.673	0.2
5151	"FBgn0039890"	"CG2316"	chr4	-	188577	189248	188424	188523	193672	193829	5151	211,183,195	21,10,8	379,241,136	5,3,4	148	74	3.13180516331e-06	0.000232119637234	0.834,0.901,0.924	0.974,0.976,0.944	-0.078
3897	"FBgn0259228"	"C3G"	chrX	-	6787095	6787266	6786155	6786812	6787350	6787520	3897	59,61,36	3,6,1	73,56,48	13,20,23	148	74	3.79941003004e-06	0.000274471304322	0.908,0.836,0.947	0.737,0.583,0.511	0.287
4101	"FBgn0033897"	"Rcd1"	chr2R	-	14150035	14150095	14149233	14149818	14150225	14150454	4101	10,5,9	81,60,47	2,0,2	123,70,39	133	74	3.76735162255e-06	0.000274471304322	0.064,0.044,0.096	0.009,0.0,0.028	0.056
5064	"FBgn0034051"	"Mlf"	chr2R	-	15937020	15937326	15935892	15936580	15938446	15938978	5064	111,98,111	136,148,165	138,46,46	290,137,155	148	74	4.09214986008e-06	0.000291923740643	0.29,0.249,0.252	0.192,0.144,0.129	0.109
3019	"FBgn0263391"	"hts"	chr2R	-	19406019	19406088	19399025	19399093	19407840	19407912	3019	208,159,172	124,102,106	244,151,175	247,153,215	142	74	4.33387132437e-06	0.000299467554574	0.466,0.448,0.458	0.34,0.34,0.298	0.131
5133	"FBgn0266084"	"Fhos"	chr3L	+	8797689	8797821	8796999	8797226	8798120	8798719	5133	78,76,92	89,94,121	50,42,50	134,102,117	148	74	4.35531926224e-06	0.000299467554574	0.305,0.288,0.275	0.157,0.171,0.176	0.121
66	"FBgn0037788"	"CG3940"	chr3R	+	10118283	10118442	10117608	10117680	10118513	10120081	66	338,287,326	23,22,17	317,197,124	51,26,21	148	74	4.30490587333e-06	0.000299467554574	0.88,0.867,0.906	0.757,0.791,0.747	0.119
4430	"FBgn0029903"	"pod1"	chrX	+	6809373	6809406	6809063	6809137	6809484	6809657	4430	123,99,90	22,25,22	197,104,89	78,61,68	106	74	5.44945332792e-06	0.000370238454077	0.796,0.734,0.741	0.638,0.543,0.477	0.204
6158	"FBgn0016917"	"Stat92E"	chr3R	-	20541679	20542092	20540522	20541553	20550720	20551107	6158	226,190,151	273,222,177	438,247,231	291,177,181	148	74	7.10207910204e-06	0.000476841946298	0.293,0.3,0.299	0.429,0.411,0.39	-0.113
6378	"FBgn0002921"	"Atpalpha"	chr3R	+	20959236	20959380	20948779	20948829	20962214	20962295	6378	119,118,76	35,28,32	175,101,106	95,114,90	148	74	7.25328448536e-06	0.000481331332069	0.63,0.678,0.543	0.479,0.307,0.371	0.231
3896	"FBgn0259228"	"C3G"	chrX	-	6787095	6787248	6786155	6786812	6787350	6787520	3896	82,91,47	3,6,1	122,86,93	13,20,23	148	74	7.41812548533e-06	0.000486611978676	0.932,0.883,0.959	0.824,0.683,0.669	0.199
6497	"FBgn0086674"	"Tango13"	chrX	+	13575901	13576376	13563822	13564333	13576611	13577664	6497	35,34,20	0,0,0	63,51,46	6,4,3	148	74	8.7865804449e-06	0.000569829711353	1.0,1.0,1.0	0.84,0.864,0.885	0.137
620	"FBgn0025726"	"unc-13"	chr4	-	882616	882723	876869	877194	882960	883081	620	188,214,160	19,16,10	256,253,224	49,47,38	148	74	9.49872223988e-06	0.00060909222273	0.832,0.87,0.889	0.723,0.729,0.747	0.131
2492	"FBgn0020496"	"CtBP"	chr3R	+	13024799	13025044	13021419	13021642	13025388	13026275	2492	117,101,115	122,107,91	116,63,63	236,102,98	148	74	9.67848588918e-06	0.000613723544106	0.324,0.321,0.387	0.197,0.236,0.243	0.119
4473	"FBgn0261988"	"Gprk2"	chr3R	+	31410353	31410401	31405244	31405956	31433458	31433888	4473	282,236,230	63,41,44	396,351,330	43,41,23	121	74	1.08942752534e-05	0.000683226690892	0.732,0.779,0.762	0.849,0.84,0.898	-0.105
2497	"FBgn0020496"	"CtBP"	chr3R	+	13024823	13025044	13021419	13021642	13025388	13026275	2497	141,111,126	122,107,91	136,74,70	236,102,98	148	74	1.15415076032e-05	0.000715949824907	0.366,0.342,0.409	0.224,0.266,0.263	0.121
2619	"FBgn0032938"	"CG8671"	chr2L	+	21277229	21278429	21275723	21275806	21281131	21281337	2619	73,64,67	81,62,51	119,37,35	154,119,108	148	74	1.22320576994e-05	0.000742642056282	0.311,0.34,0.396	0.279,0.135,0.139	0.165
5983	"FBgn0020503"	"CLIP-190"	chr2L	+	17401518	17401581	17401112	17401290	17402374	17402485	5983	56,70,59	5,9,3	74,37,37	22,12,14	136	74	1.2227974577e-05	0.000742642056282	0.859,0.809,0.915	0.647,0.627,0.59	0.24
1217	"FBgn0085638"	"CG41378"	chr2R	-	2830707	2831043	2770418	2770710	2846603	2846661	1217	55,48,58	2,2,1	62,33,33	7,16,5	148	74	1.23794022753e-05	0.000743676303001	0.932,0.923,0.967	0.816,0.508,0.767	0.244
6003	"FBgn0052982"	"CG32982"	chr2L	+	9135117	9135384	9126769	9127466	9148754	9148799	6003	3,1,4	1,1,2	0,1,0	1,5,1	148	74	1.32998739467e-05	0.000790649798061	0.6,0.333,0.5	0.0,0.091,0.0	0.447
5291	"FBgn0261641"	"CG42724"	chr3R	-	6364161	6364725	6362837	6363230	6365003	6365154	5291	47,34,51	50,46,51	56,40,25	111,90,92	148	74	1.76194898106e-05	0.00103664359123	0.32,0.27,0.333	0.201,0.182,0.12	0.14
3545	"FBgn0261671"	"tweek"	chr2L	+	16896808	16896904	16896236	16896357	16897487	16898068	3545	4,4,1	6,7,2	2,0,0	39,12,12	148	74	1.97230584982e-05	0.00114856627397	0.25,0.222,0.2	0.025,0.0,0.0	0.216
5994	"FBgn0020503"	"CLIP-190"	chr2L	+	17401515	17401581	17401112	17401290	17402374	17402485	5994	64,67,65	5,9,3	78,43,40	22,12,14	139	74	2.11020314321e-05	0.00121645750892	0.872,0.799,0.92	0.654,0.656,0.603	0.226
219	"FBgn0031474"	"CG2991"	chr2L	+	2859624	2859714	2857163	2857576	2864968	2865418	219	14,9,13	98,63,53	56,32,31	136,84,71	148	74	2.42186939261e-05	0.00138216086236	0.067,0.067,0.109	0.171,0.16,0.179	-0.089
2961	"FBgn0027066"	"Eb1"	chr2R	+	6752842	6752988	6752631	6752784	6754701	6754844	2961	1392,1161,1124	15,12,10	1819,764,554	44,18,14	148	74	2.85835991364e-05	0.00161010932374	0.979,0.98,0.983	0.954,0.955,0.952	0.027
5150	"FBgn0039890"	"CG2316"	chr4	-	188577	189248	188424	188523	189997	190061	5150	266,217,211	21,18,13	420,237,168	3,11,7	148	74	2.87771422852e-05	0.00161010932374	0.864,0.858,0.89	0.986,0.915,0.923	-0.071
6478	"FBgn0261673"	"nemy"	chr2R	-	12664984	12665232	12660972	12661196	12665699	12665799	6478	385,305,276	6,5,3	338,193,149	9,19,7	148	74	3.08822002832e-05	0.00171111375744	0.97,0.968,0.979	0.949,0.835,0.914	0.073
5202	"FBgn0001248"	"Idh"	chr3L	-	8358555	8358715	8356403	8357905	8360792	8360906	5202	61,61,52	258,254,224	89,15,21	367,319,261	148	74	3.22594243165e-05	0.00177023590937	0.106,0.107,0.104	0.108,0.023,0.039	0.049
1376	"FBgn0037443"	"Dmtn"	chr3R	-	6392879	6392959	6391304	6391988	6405377	6405895	1376	54,37,26	0,0,0	74,31,33	3,2,5	148	74	3.27622449382e-05	0.00178070601774	1.0,1.0,1.0	0.925,0.886,0.767	0.141
1400	"FBgn0261437"	"CSN8"	chr2L	+	8365039	8365104	8364854	8364979	8365152	8365328	1400	402,272,407	11,11,14	358,422,339	24,31,32	138	74	3.62012275972e-05	0.00194906043299	0.951,0.93,0.94	0.889,0.88,0.85	0.067
