ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IC_SAMPLE_1	SC_SAMPLE_1	IC_SAMPLE_2	SC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
851	"FBgn0262114"	"RanBPM"	chr2R	+	10430533	10431915	10430879	10431915	10429711	10429783	851	74,76,72	36,29,33	58,19,30	102,32,42	420	74	2.81397127821e-12	3.73320189576e-10	0.266,0.316,0.278	0.091,0.095,0.112	0.187
2191	"FBgn0261602"	"RpL8"	chr3L	+	2587575	2587890	2587750	2587890	2587455	2587513	2191	706,563,716	5899,4972,5828	488,350,225	6811,4951,3980	249	74	2.26488050536e-10	2.77360751118e-08	0.034,0.033,0.035	0.021,0.021,0.017	0.014
384	"FBgn0010772"	"Xe7"	chr3R	-	5667097	5667388	5667097	5667305	5667692	5667950	384	86,57,79	84,78,77	45,53,83	119,146,238	157	74	5.4481519296e-10	6.19532705137e-08	0.325,0.256,0.326	0.151,0.146,0.141	0.156
2053	"FBgn0036765"	"CG7408"	chr3L	+	17879877	17880064	17879949	17880064	17879095	17879248	2053	98,65,67	54,35,23	216,150,136	33,22,6	146	74	1.85998128011e-09	1.97406013196e-07	0.479,0.485,0.596	0.768,0.776,0.92	-0.301
1748	"FBgn0001149"	"GstD1"	chr3R	-	12367816	12368593	12367816	12368575	12369202	12369268	1748	92,87,87	1426,912,1265	96,31,47	2693,1236,1044	92	74	4.69388539148e-09	4.67041596452e-07	0.049,0.071,0.052	0.028,0.02,0.035	0.03
1168	"FBgn0052016"	"4E-T"	chr4	-	953512	953899	953512	953806	954019	954226	1168	292,230,252	47,43,54	387,203,214	23,14,16	167	74	6.00441218968e-09	5.62295541528e-07	0.734,0.703,0.674	0.882,0.865,0.856	-0.164
1991	"FBgn0002783"	"mor"	chr3R	-	15968574	15969594	15968574	15969402	15969881	15970092	1991	981,815,882	80,65,71	1167,858,1114	154,145,220	266	74	6.36153540956e-09	5.62642465112e-07	0.773,0.777,0.776	0.678,0.622,0.585	0.147
1490	"FBgn0033212"	"CG1399"	chr2R	-	7677069	7678404	7677069	7677734	7678569	7678626	1490	2770,2844,2936	110,98,84	3688,2067,2176	57,37,33	744	74	1.10218171256e-08	9.23512255998e-07	0.715,0.743,0.777	0.866,0.847,0.868	-0.115
944	"FBgn0023215"	"Mnt"	chrX	+	3698339	3699027	3698744	3699027	3692952	3693932	944	311,262,168	0,1,0	618,222,204	7,11,9	479	74	2.68363878897e-08	2.13617647602e-06	1.0,0.976,1.0	0.932,0.757,0.778	0.17
265	"FBgn0003256"	"rl"	chr2R	+	1072250	1072439	1072267	1072439	1071974	1072045	265	76,56,63	5,3,1	91,85,36	22,22,10	91	74	3.10746568477e-08	2.35575493817e-06	0.925,0.938,0.981	0.771,0.759,0.745	0.19
1687	"FBgn0040666"	"CG12848"	chr2R	-	24762565	24762981	24762565	24762972	24763032	24763094	1687	20,15,26	52,40,76	15,9,10	133,119,90	83	74	6.93276803743e-08	4.79868118069e-06	0.255,0.251,0.234	0.091,0.063,0.09	0.165
1707	"FBgn0001128"	"Gpdh"	chr2L	+	5947856	5948843	5948406	5948843	5947239	5947332	1707	492,358,479	0,2,0	359,204,161	9,4,4	624	74	6.75165681141e-08	4.79868118069e-06	1.0,0.955,1.0	0.825,0.858,0.827	0.148
940	"FBgn0023215"	"Mnt"	chrX	+	3698117	3699027	3698744	3699027	3692952	3693932	940	447,381,258	0,1,0	946,394,444	7,11,9	701	74	1.35712028393e-07	9.00223121674e-06	1.0,0.976,1.0	0.934,0.791,0.839	0.137
613	"FBgn0028325"	"l(1)G0334"	chrX	+	4702691	4702892	4702823	4702892	4702324	4702591	613	95,70,75	190,164,171	67,39,32	304,173,167	206	74	1.8124692136e-07	1.15418039522e-05	0.152,0.133,0.136	0.073,0.075,0.064	0.07
1354	"FBgn0039600"	"CG1646"	chr3R	+	28812236	28812486	28812394	28812486	28812101	28812154	1354	85,79,55	49,52,29	85,55,56	131,72,71	232	74	2.6905052164e-07	1.6474170402e-05	0.356,0.326,0.377	0.171,0.196,0.201	0.164
1042	"FBgn0264953"	"Piezo"	chr2L	+	8183140	8183563	8183188	8183563	8182304	8182450	1042	29,25,12	82,56,46	107,67,62	123,67,74	122	74	3.62482929228e-07	2.13730675308e-05	0.177,0.213,0.137	0.345,0.378,0.337	-0.178
1051	"FBgn0063485"	"Lasp"	chr3L	-	16678807	16679932	16678807	16679869	16680811	16680947	1051	541,519,416	28,40,17	1052,836,916	29,19,15	137	74	5.71867625476e-07	3.25147592771e-05	0.913,0.875,0.93	0.951,0.96,0.971	-0.055
1356	"FBgn0039600"	"CG1646"	chr3R	+	28812226	28812486	28812394	28812486	28812101	28812154	1356	75,69,58	49,52,29	77,51,52	131,72,71	242	74	6.2443873039e-07	3.42005607492e-05	0.319,0.289,0.379	0.152,0.178,0.183	0.158
1909	"FBgn0036240"	"CG6928"	chr3L	+	12007493	12008051	12007615	12008051	12007220	12007400	1909	86,77,78	27,28,33	58,41,31	57,32,34	196	74	6.44482928691e-07	3.42005607492e-05	0.546,0.509,0.472	0.278,0.326,0.256	0.222
2287	"FBgn0032101"	"CG9586"	chr2L	-	9165420	9165872	9165420	9165842	9165942	9166164	2287	41,28,32	378,367,469	19,6,6	463,273,285	104	74	7.81243048587e-07	4.01206107532e-05	0.072,0.051,0.046	0.028,0.015,0.015	0.037
1935	"FBgn0001248"	"Idh"	chr3L	-	8356403	8357935	8356403	8357905	8360792	8360906	1935	67,57,46	258,254,224	55,27,21	367,319,261	104	74	8.26031183898e-07	4.10950513989e-05	0.156,0.138,0.127	0.096,0.057,0.054	0.071
1721	"FBgn0011640"	"lark"	chr3L	+	7339867	7340770	7339961	7340770	7339463	7339617	1721	475,407,482	109,117,87	839,549,436	116,67,34	168	74	1.0811015988e-06	5.21549619785e-05	0.657,0.605,0.709	0.761,0.783,0.85	-0.141
2071	"FBgn0261822"	"Bsg"	chr2L	+	8089184	8089736	8089393	8089736	8083419	8083521	2071	511,356,258	44,44,32	272,409,329	72,99,59	283	74	1.25312509547e-06	5.86757397644e-05	0.752,0.679,0.678	0.497,0.519,0.593	0.167
540	"FBgn0001624"	"dlg1"	chrX	+	11373816	11374510	11374268	11374510	11369664	11369799	540	44,16,14	3,1,3	44,63,56	1,0,0	526	74	1.78533541972e-06	8.12072568055e-05	0.674,0.692,0.396	0.861,1.0,1.0	-0.366
1862	"FBgn0015222"	"Fer1HCH"	chr3R	-	30387463	30387642	30387463	30387550	30387774	30387860	1862	2776,2187,2104	176,161,126	2778,1448,909	307,141,109	166	74	1.91857533105e-06	8.48436646398e-05	0.875,0.858,0.882	0.801,0.821,0.788	0.068
1060	"FBgn0250823"	"gish"	chr3R	+	16301804	16302372	16301822	16302372	16301244	16301351	1060	429,475,485	234,170,242	375,265,217	281,223,182	92	74	2.51612504309e-06	0.000108261380232	0.596,0.692,0.617	0.518,0.489,0.49	0.136
2166	"FBgn0027835"	"Dp1"	chr2R	+	18413001	18413077	18413004	18413077	18412026	18412056	2166	216,167,115	0,3,5	336,91,82	25,6,7	77	74	3.15811107332e-06	0.000132308232335	1.0,0.982,0.957	0.928,0.936,0.918	0.052
747	"FBgn0016696"	"Pitslre"	chr3L	+	20773115	20776053	20773793	20776053	20771527	20771864	747	225,269,227	39,56,39	227,139,115	90,47,44	752	74	3.34406929969e-06	0.000136506623721	0.362,0.321,0.364	0.199,0.225,0.205	0.139
2327	"FBgn0039858"	"CycG"	chr3R	-	31601415	31603073	31601415	31602230	31610880	31610978	2327	958,766,497	155,94,87	1157,856,531	309,193,150	917	74	3.58731272143e-06	0.000142775046313	0.333,0.397,0.316	0.232,0.264,0.222	0.109
739	"FBgn0042213"	"CG18731"	chr3R	+	29725222	29725690	29725237	29725690	29725026	29725173	739	13,7,17	14,15,22	1,1,0	14,2,7	89	74	3.75792314189e-06	0.0001459174059	0.436,0.28,0.391	0.056,0.294,0.0	0.252
1663	"FBgn0000667"	"Actn"	chrX	-	2034954	2035411	2034954	2035201	2036406	2036466	1663	22,19,10	1,0,0	11,12,10	4,1,3	284	74	4.52770067905e-06	0.000169681333258	0.851,1.0,1.0	0.417,0.758,0.465	0.404
19	"FBgn0032812"	"Hakai"	chr2L	-	19581355	19581903	19581355	19581876	19582006	19582474	19	1,3,0	54,41,34	8,6,9	54,25,34	101	74	4.583101338e-06	0.000169681333258	0.013,0.051,0.0	0.098,0.15,0.162	-0.115
1587	"FBgn0015218"	"eIF-4E"	chr3L	-	9401039	9401606	9401039	9401367	9402279	9402460	1587	936,675,596	645,529,473	1034,693,637	474,345,325	313	74	5.15940767465e-06	0.00018667675041	0.255,0.232,0.23	0.34,0.322,0.317	-0.087
1550	"FBgn0260944"	"Rbp1"	chr3R	+	10785402	10786465	10786157	10786465	10784556	10784923	1550	380,292,349	563,506,655	450,233,237	527,298,175	829	74	5.70171326641e-06	0.000201713944892	0.057,0.049,0.045	0.071,0.065,0.108	-0.031
1278	"FBgn0032515"	"loqs"	chr2L	+	13384526	13384794	13384656	13384794	13383736	13384022	1278	12,15,23	4,4,9	12,12,7	18,17,15	204	74	8.37052195723e-06	0.000283529169275	0.521,0.576,0.481	0.195,0.204,0.145	0.345
319	"FBgn0034068"	"casp"	chr2R	-	16027134	16027278	16027134	16027263	16027336	16027571	319	313,292,266	42,27,30	361,154,132	73,38,37	89	74	8.29496098076e-06	0.000283529169275	0.861,0.9,0.881	0.804,0.771,0.748	0.106
203	"FBgn0264270"	"Sxl"	chrX	-	7091673	7092170	7091673	7092122	7096997	7097059	203	42,36,19	0,0,1	53,37,51	2,6,8	122	74	9.17985807392e-06	0.000304465292785	1.0,1.0,0.92	0.941,0.789,0.795	0.132
447	"FBgn0037351"	"RpL13A"	chr3R	+	5625332	5625947	5625513	5625947	5624889	5625130	447	750,744,908	9336,8312,10829	911,349,341	19372,4630,6381	255	74	9.87747954928e-06	0.000316125146226	0.023,0.025,0.024	0.013,0.021,0.015	0.008
541	"FBgn0001624"	"dlg1"	chrX	+	11374256	11374510	11374268	11374510	11369664	11369799	541	3,0,3	3,1,3	2,2,1	1,0,0	86	74	9.9285535875e-06	0.000316125146226	0.462,0.0,0.462	0.632,1.0,1.0	-0.569
725	"FBgn0003495"	"spz"	chr3R	-	27066607	27066884	27066607	27066665	27069143	27070070	725	900,804,876	347,307,355	608,351,414	349,255,223	293	74	1.13849835662e-05	0.000355390075243	0.396,0.398,0.384	0.306,0.258,0.319	0.098
1274	"FBgn0038897"	"CG5849"	chr3R	+	21742720	21743987	21742741	21743987	21742427	21742666	1274	1,1,1	1,0,1	0,0,1	1,1,0	95	74	1.52274349339e-05	0.000465909897216	0.438,1.0,0.438	0.0,0.0,1.0	0.292
2264	"FBgn0001123"	"Galphas"	chr2R	+	23946437	23946520	23946446	23946520	23946136	23946261	2264	168,143,218	622,471,641	270,256,151	585,404,363	83	74	1.55108194425e-05	0.000465909897216	0.194,0.213,0.233	0.292,0.361,0.271	-0.095
492	"FBgn0031285"	"CG3662"	chr2L	+	824190	824337	824218	824337	823636	824137	492	156,129,169	33,16,34	70,49,58	31,24,22	102	74	1.58676274545e-05	0.000467801164955	0.774,0.854,0.783	0.621,0.597,0.657	0.179
1979	"FBgn0024555"	"flfl"	chr3R	+	13690252	13690386	13690273	13690386	13689912	13690185	1979	110,93,96	67,40,44	227,116,123	64,20,30	95	74	1.68309728222e-05	0.000487180158781	0.561,0.644,0.63	0.734,0.819,0.762	-0.16
2101	"FBgn0261283"	"HLH106"	chr3L	+	19794898	19796392	19794901	19796392	19793934	19794159	2101	94,89,62	566,397,293	191,146,116	1465,1429,947	77	74	2.25738848304e-05	0.000641743297321	0.138,0.177,0.169	0.111,0.089,0.105	0.06
160	"FBgn0035060"	"Eps-15"	chr2R	-	24769418	24770061	24769418	24769683	24771724	24771790	160	694,765,792	2,1,1	1249,515,497	8,3,12	452	74	2.49334908357e-05	0.000696388024744	0.983,0.992,0.992	0.962,0.966,0.871	0.056
1260	"FBgn0036493"	"CG7255"	chr3L	+	15308920	15311195	15310957	15311195	15308559	15308835	1260	1558,1380,1343	118,88,113	2316,1439,1530	92,75,70	2111	74	3.33618078194e-05	0.000915724104284	0.316,0.355,0.294	0.469,0.402,0.434	-0.113
315	"FBgn0050381"	"CG30381"	chr2R	-	7930659	7930810	7930659	7930792	7930853	7931016	315	10,3,4	9,12,15	0,1,3	32,22,19	92	74	3.47503433603e-05	0.000937670281858	0.472,0.167,0.177	0.0,0.035,0.113	0.223
846	"FBgn0036510"	"CG7427"	chr3L	+	15564015	15565272	15564261	15565272	15563607	15563729	846	36,13,37	131,103,122	26,12,10	203,126,135	320	74	3.6426948838e-05	0.000966528375835	0.06,0.028,0.066	0.029,0.022,0.017	0.029
884	"FBgn0011259"	"Sema-1a"	chr2L	+	8662438	8662646	8662456	8662646	8661358	8661487	884	3,3,1	1,0,0	1,6,6	3,1,8	92	74	3.8079479864e-05	0.000993811999074	0.707,1.0,1.0	0.211,0.828,0.376	0.431
135	"FBgn0004875"	"enc"	chr3L	+	3839605	3841232	3839632	3841232	3839423	3839523	135	23,24,17	49,60,79	10,1,5	76,48,26	101	74	4.29973171232e-05	0.00110406014291	0.256,0.227,0.136	0.088,0.015,0.123	0.131
591	"FBgn0034914"	"CG5554"	chr2R	+	23846106	23847024	23846127	23847024	23845765	23845940	591	45,70,71	364,316,415	169,31,56	506,145,189	95	74	5.46481665409e-05	0.00138095049418	0.088,0.147,0.118	0.206,0.143,0.188	-0.061
1205	"FBgn0033483"	"egr"	chr2R	+	10083403	10083493	10083421	10083493	10083029	10083134	1205	481,454,515	1,1,4	596,246,245	9,6,13	92	74	5.6642815488e-05	0.00140899003526	0.997,0.997,0.99	0.982,0.971,0.938	0.031
11	"FBgn0035944"	"CG5021"	chr3L	+	8967565	8968114	8967580	8968114	8967281	8967516	11	178,163,202	150,100,151	200,71,55	221,91,99	89	74	5.96375023022e-05	0.00146066005639	0.497,0.575,0.527	0.429,0.393,0.316	0.154
507	"FBgn0031589"	"CG3714"	chr2L	-	4196474	4196814	4196474	4196779	4197146	4197380	507	41,36,40	32,46,22	48,30,18	80,94,44	109	74	6.10008699329e-05	0.00147141492323	0.465,0.347,0.552	0.289,0.178,0.217	0.227
748	"FBgn0016696"	"Pitslre"	chr3L	+	20772604	20776053	20773793	20776053	20771667	20771864	748	346,388,316	39,56,39	344,201,239	90,47,44	1263	74	7.06927977917e-05	0.00167974528484	0.342,0.289,0.322	0.183,0.2,0.241	0.11
1863	"FBgn0015222"	"Fer1HCH"	chr3R	-	30387463	30387642	30387463	30387602	30387774	30387860	1863	1215,1034,922	1274,1024,1026	979,447,287	1497,734,383	114	74	8.15846953069e-05	0.00191004169013	0.382,0.396,0.368	0.298,0.283,0.327	0.079
1494	"FBgn0041210"	"HDAC4"	chrX	-	13270390	13270693	13270390	13270642	13271481	13271589	1494	23,17,16	105,75,75	16,6,11	182,107,99	125	74	8.32118116781e-05	0.00191990151002	0.115,0.118,0.112	0.049,0.032,0.062	0.067
1318	"FBgn0039186"	"CG5746"	chr3R	-	24347663	24348080	24347663	24348062	24348146	24348791	1318	175,129,150	18,4,9	332,186,145	5,5,3	92	74	9.92527521939e-05	0.00223223048967	0.887,0.963,0.931	0.982,0.968,0.975	-0.048
1321	"FBgn0024987"	"ssx"	chrX	+	1371873	1372022	1371914	1372022	1371450	1371774	1321	3,0,2	92,67,76	11,15,11	163,118,174	115	74	9.9552992944e-05	0.00223223048967	0.021,0.0,0.017	0.042,0.076,0.039	-0.04
1221	"FBgn0027279"	"l(1)G0196"	chrX	+	22502194	22502869	22502635	22502869	22498306	22498619	1221	1474,1321,1363	49,30,53	2058,1469,1833	53,22,17	515	74	0.000106928260297	0.00231175216191	0.812,0.864,0.787	0.848,0.906,0.939	-0.077
2227	"FBgn0033913"	"CG8468"	chr2R	+	14220586	14220765	14220607	14220765	14219897	14220042	2227	43,44,33	132,146,137	49,49,50	335,246,384	95	74	0.000107455816571	0.00231175216191	0.202,0.19,0.158	0.102,0.134,0.092	0.074
550	"FBgn0035987"	"CG3689"	chr3L	+	9412154	9413317	9413202	9413317	9411816	9411982	550	670,605,635	218,228,232	542,341,309	334,134,184	1122	74	0.000107125247883	0.00231175216191	0.169,0.149,0.153	0.097,0.144,0.1	0.043
1460	"FBgn0038108"	"CG7518"	chr3R	+	13007391	13007714	13007524	13007714	13006345	13007214	1460	34,24,38	119,89,126	21,15,16	207,98,89	207	74	0.000121398078878	0.00257687655432	0.093,0.088,0.097	0.035,0.052,0.06	0.044
819	"FBgn0051431"	"CG31431"	chr3R	+	21871971	21872140	21871981	21872140	21870680	21871007	819	2,4,2	4,6,5	0,0,1	4,5,3	84	74	0.000124430816052	0.00260649814677	0.306,0.37,0.261	0.0,0.0,0.227	0.237
2274	"FBgn0011642"	"Zyx"	chr4	-	1059100	1059351	1059100	1059288	1059418	1059836	2274	278,171,185	79,50,53	187,113,54	79,70,51	137	74	0.000166873167355	0.00345015691466	0.655,0.649,0.653	0.561,0.466,0.364	0.189
1799	"FBgn0034638"	"CG10433"	chr2R	-	21605675	21606360	21605675	21606193	21606467	21606617	1799	61,102,63	48,44,47	37,22,24	48,32,34	241	74	0.000221496109113	0.00448658370508	0.281,0.416,0.292	0.191,0.174,0.178	0.149
584	"FBgn0041775"	"tral"	chr3L	+	12518729	12519070	12518732	12519070	12518437	12518667	584	93,96,101	263,190,248	121,63,91	471,282,304	77	74	0.000222638261747	0.00448658370508	0.254,0.327,0.281	0.198,0.177,0.223	0.088
1322	"FBgn0046687"	"Tre1"	chrX	-	5673829	5674173	5673829	5674152	5674221	5674709	1322	20,17,24	168,145,175	13,1,3	194,83,70	95	74	0.000238803260605	0.00475218488604	0.085,0.084,0.097	0.05,0.009,0.032	0.058
1950	"FBgn0260934"	"par-1"	chr2R	+	19477615	19477704	19477633	19477704	19473804	19473967	1950	99,91,74	256,207,180	200,129,83	285,176,159	92	74	0.000257474397057	0.00506048444586	0.237,0.261,0.249	0.361,0.371,0.296	-0.094
1413	"FBgn0037926"	"Elp1"	chr3R	+	11654291	11654526	11654294	11654526	11652855	11654238	1413	26,16,29	126,73,123	16,16,6	121,147,116	77	74	0.000267768034832	0.00519861843235	0.165,0.174,0.185	0.113,0.095,0.047	0.09
1980	"FBgn0034418"	"CG15118"	chr2R	-	19133726	19134726	19133726	19134431	19134882	19135625	1980	50,52,58	91,103,109	27,19,18	109,74,51	369	74	0.00031590289813	0.00605924594967	0.099,0.092,0.096	0.047,0.049,0.066	0.042
1503	"FBgn0022343"	"CG3760"	chr2R	+	24938955	24939217	24938973	24939217	24938759	24938842	1503	462,421,532	144,116,145	385,274,242	135,138,167	92	74	0.000370529597051	0.00702241807744	0.721,0.745,0.747	0.696,0.615,0.538	0.121
106	"FBgn0261570"	"CG42684"	chrX	+	17751008	17751685	17751029	17751685	17750553	17750848	106	46,47,45	74,80,95	44,16,25	132,67,88	95	74	0.000381488073961	0.00714504722054	0.326,0.314,0.27	0.206,0.157,0.181	0.122
1044	"FBgn0038881"	"CG16791"	chr3R	-	21324103	21324226	21324103	21324217	21334703	21334768	1044	4,1,2	2,6,3	6,11,8	3,1,0	83	74	0.000426497961793	0.0078951715718	0.641,0.129,0.373	0.641,0.907,1.0	-0.468
1022	"FBgn0035850"	"Atg18a"	chr3L	+	8189286	8189445	8189301	8189445	8187812	8188580	1022	55,37,47	52,42,67	21,10,14	53,36,27	89	74	0.000436546838391	0.00798830536458	0.468,0.423,0.368	0.248,0.188,0.301	0.174
2087	"FBgn0024806"	"DIP2"	chr3L	-	252834	252995	252834	252944	253313	254636	2087	144,123,91	40,26,20	152,72,74	62,53,30	125	74	0.000456174827667	0.00825261733688	0.681,0.737,0.729	0.592,0.446,0.594	0.172
1864	"FBgn0015222"	"Fer1HCH"	chr3R	-	30387463	30387602	30387463	30387550	30387774	30387860	1864	2835,2177,2208	176,161,126	3296,1735,1005	307,141,109	126	74	0.000471890212399	0.008441002451	0.904,0.888,0.911	0.863,0.878,0.844	0.039
1726	"FBgn0260991"	"Incenp"	chr2R	+	7280470	7281137	7280473	7281137	7280229	7280326	1726	118,121,161	14,6,8	171,86,78	1,3,3	77	74	0.000531463681868	0.00940100201704	0.89,0.951,0.951	0.994,0.965,0.962	-0.043
1765	"FBgn0003660"	"Syb"	chr2R	-	10250878	10251213	10250878	10251144	10251927	10251984	1765	879,882,1010	560,506,780	1430,659,958	1455,519,858	143	74	0.000575334221203	0.010065187694	0.448,0.474,0.401	0.337,0.397,0.366	0.074
2155	"FBgn0035047"	"Pof"	chr2R	+	24669523	24669847	24669527	24669847	24669396	24669474	2155	1,5,2	8,5,2	2,0,0	15,5,1	78	74	0.000590394653607	0.0102163944407	0.106,0.487,0.487	0.112,0.0,0.0	0.323
765	"FBgn0029971"	"CG18624"	chrX	-	7893052	7893490	7893052	7893416	7893749	7893798	765	848,790,969	15,6,11	1152,588,583	47,10,6	148	74	0.000694549317876	0.0118894893985	0.966,0.985,0.978	0.925,0.967,0.98	0.019
1809	"FBgn0030685"	"Graf"	chrX	-	15754485	15754799	15754485	15754772	15755103	15755155	1809	75,55,56	35,26,18	116,78,98	76,61,96	101	74	0.000733681514794	0.0124257550165	0.611,0.608,0.695	0.528,0.484,0.428	0.158
780	"FBgn0020620"	"RN-tre"	chr2R	-	13985989	13986095	13985989	13986044	13988372	13988437	780	129,113,91	0,0,1	106,67,48	1,5,4	125	74	0.000764595759178	0.0128130152485	1.0,1.0,0.982	0.984,0.888,0.877	0.078
605	"FBgn0035880"	"CG17352"	chr3L	-	8352354	8353426	8352354	8353412	8353478	8354183	605	11,14,20	3,2,2	13,5,1	0,0,0	88	74	0.000788529371535	0.0130764454113	0.755,0.855,0.894	1.0,1.0,1.0	-0.165
1772	"FBgn0031228"	"CG11455"	chr2L	+	155566	155784	155637	155784	155334	155429	1772	576,494,701	29,26,38	917,450,434	24,12,14	145	74	0.000831237184725	0.0135033632457	0.91,0.907,0.904	0.951,0.95,0.941	-0.04
506	"FBgn0031589"	"CG3714"	chr2L	-	4196474	4196814	4196474	4196779	4197964	4198071	506	28,25,27	28,15,23	34,35,17	53,61,44	109	74	0.000825052671158	0.0135033632457	0.404,0.531,0.444	0.303,0.28,0.208	0.196
1191	"FBgn0004876"	"cdi"	chr3R	-	19049816	19050072	19049816	19050069	19050145	19050231	1191	19,47,19	7,2,2	35,12,17	17,6,8	77	74	0.00085497824036	0.0137487409965	0.723,0.958,0.901	0.664,0.658,0.671	0.196
1878	"FBgn0034534"	"maf-S"	chr2R	+	20641165	20641668	20641180	20641668	20640975	20641118	1878	30,30,41	252,202,251	33,15,13	237,298,251	89	74	0.000867765415363	0.0138148254126	0.09,0.11,0.12	0.104,0.04,0.041	0.045
927	"FBgn0259203"	"CG42307"	chr3L	+	7331291	7331336	7331296	7331336	7330298	7331231	927	38,27,24	4,7,0	44,22,14	0,2,0	79	74	0.000888744303266	0.0140087220871	0.899,0.783,1.0	1.0,0.912,1.0	-0.077
1215	"FBgn0264491"	"how"	chr3R	+	22071696	22072041	22071738	22072041	22071332	22071429	1215	9,14,9	72,85,51	31,16,14	91,37,49	116	74	0.000932117554322	0.0145483445733	0.074,0.095,0.101	0.179,0.216,0.154	-0.093
480	"FBgn0013334"	"Sap47"	chr3R	+	15935830	15936340	15935952	15936340	15935118	15935584	480	242,214,222	8,9,14	261,137,168	24,11,21	196	74	0.000998750998839	0.0154370057296	0.919,0.9,0.857	0.804,0.825,0.751	0.099
1099	"FBgn0260012"	"pds5"	chr2R	+	12028294	12028655	12028552	12028655	12027984	12028232	1099	53,38,25	43,47,25	50,39,41	126,68,53	332	74	0.00104130255909	0.0158713613653	0.216,0.153,0.182	0.081,0.113,0.147	0.07
1159	"FBgn0039406"	"RpL34a"	chr3R	-	26058979	26059054	26058979	26059051	26059234	26059267	1159	162,123,192	41,43,48	495,93,157	213,49,66	77	74	0.00104679204985	0.0158713613653	0.792,0.733,0.794	0.691,0.646,0.696	0.095
2428	"FBgn0031489"	"CG17224"	chr2L	-	3017958	3018081	3017958	3018024	3018163	3018308	2428	442,291,361	11,2,1	464,416,331	12,5,22	131	74	0.00107476021633	0.0161416817396	0.958,0.988,0.995	0.956,0.979,0.895	0.037
287	"FBgn0000210"	"br"	chrX	+	1642884	1645162	1643067	1645162	1637283	1637334	287	1,2,1	1,1,5	6,2,7	4,0,0	257	74	0.00109185753665	0.0162452074612	0.224,0.365,0.054	0.302,1.0,1.0	-0.553
