ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1435	"FBgn0033913"	"CG8468"	chr2R	+	14219897	14220765	14219897	14220042	14220607	14220765	1435	135,136,109	132,146,137	160,137,140	335,246,384	148	74	1.58659226868e-08	6.79061490995e-07	0.338,0.318,0.285	0.193,0.218,0.154	0.125
935	"FBgn0025637"	"SkpA"	chrX	+	656355	657899	656355	656604	657098	657899	935	225,191,185	98,87,86	144,90,84	114,97,92	148	74	3.09124582598e-08	1.27216655146e-06	0.534,0.523,0.518	0.387,0.317,0.313	0.186
146	"FBgn0031220"	"CG4822"	chr2L	-	119133	119375	119133	119235	119287	119375	146	191,163,166	1476,1244,1120	237,185,170	1446,640,533	125	74	4.99672674348e-08	1.98018430205e-06	0.071,0.072,0.081	0.088,0.146,0.159	-0.056
231	"FBgn0028540"	"CG9008"	chr2L	-	13774339	13775406	13774339	13775185	13775254	13775406	231	24,12,14	8,2,6	41,28,31	2,0,0	142	74	5.27200945122e-08	2.01466075457e-06	0.61,0.758,0.549	0.914,1.0,1.0	-0.332
908	"FBgn0264865"	"CR44056"	chr2L	-	21106804	21107306	21106804	21106995	21107060	21107306	908	3,0,0	4,1,1	5,2,2	1,0,0	138	74	6.28002363445e-08	2.31711216857e-06	0.287,0.0,0.0	0.728,1.0,1.0	-0.814
203	"FBgn0015790"	"Rab11"	chr3R	+	21111407	21111855	21111407	21111466	21111654	21111855	203	308,268,295	509,352,465	453,283,288	1330,727,651	148	74	7.59612971413e-08	2.70928626471e-06	0.232,0.276,0.241	0.146,0.163,0.181	0.086
788	"FBgn0260742"	"CG12213"	chr3R	-	11965544	11966739	11965544	11966286	11966454	11966739	788	103,103,106	90,76,118	58,22,26	126,55,52	148	74	8.84315387584e-08	3.05231440231e-06	0.364,0.404,0.31	0.187,0.167,0.2	0.175
1104	"FBgn0030719"	"eIF5"	chrX	-	15988616	15989476	15988616	15989268	15989391	15989476	1104	256,203,172	42,32,31	448,359,343	33,23,19	148	74	1.09484120214e-07	3.66087526966e-06	0.753,0.76,0.735	0.872,0.886,0.9	-0.137
1323	"FBgn0025638"	"Roc1a"	chrX	+	647303	647637	647303	647525	647609	647637	1323	96,64,118	828,713,975	168,147,124	825,731,644	148	74	2.18120868256e-07	7.07240391012e-06	0.055,0.043,0.057	0.092,0.091,0.088	-0.039
473	"FBgn0035253"	"CG7971"	chr3L	-	1660598	1661165	1660598	1660857	1661108	1661165	473	102,80,81	25,18,28	86,61,76	3,3,8	148	74	2.39850946882e-07	7.54825038717e-06	0.671,0.69,0.591	0.935,0.91,0.826	-0.24
639	"FBgn0004227"	"nonA"	chrX	+	16365586	16368526	16365586	16365642	16366903	16368526	639	36,20,16	214,158,208	77,41,52	267,163,156	148	74	3.29547961808e-07	1.00747519753e-05	0.078,0.06,0.037	0.126,0.112,0.143	-0.069
1498	"FBgn0040319"	"Gclc"	chrX	-	8115416	8116147	8115416	8115580	8115991	8116147	1498	135,85,129	239,173,197	182,161,236	502,634,693	148	74	4.85116050108e-07	1.44187270449e-05	0.22,0.197,0.247	0.153,0.113,0.145	0.084
1454	"FBgn0033463"	"CG1513"	chr2R	-	9883896	9884206	9883896	9884002	9884084	9884206	1454	97,55,75	192,153,191	64,43,35	206,247,242	148	74	5.78830657627e-07	1.67391568557e-05	0.202,0.152,0.164	0.134,0.08,0.067	0.079
712	"FBgn0003638"	"su(w[a])"	chrX	+	1042259	1043421	1042259	1042432	1042802	1043421	712	37,19,12	6,4,6	67,28,51	2,0,1	148	74	6.42530512351e-07	1.8092306532e-05	0.755,0.704,0.5	0.944,1.0,0.962	-0.316
251	"FBgn0030503"	"Tango2"	chrX	+	13616988	13617575	13616988	13617106	13617177	13617575	251	39,34,29	8,15,16	88,67,80	8,6,2	144	74	9.22448484819e-07	2.53082020194e-05	0.715,0.538,0.482	0.85,0.852,0.954	-0.307
1224	"FBgn0027561"	"CG18659"	chr2R	-	9124743	9126066	9124743	9125220	9125550	9126066	1224	38,31,31	189,160,207	86,31,29	236,55,71	148	74	9.68030536286e-07	2.56244568841e-05	0.091,0.088,0.07	0.154,0.22,0.17	-0.098
1481	"FBgn0003074"	"Pgi"	chr2R	-	8913432	8914069	8913432	8913570	8913709	8914069	1481	346,306,304	36,26,29	620,358,294	28,10,9	148	74	9.8187171238e-07	2.56244568841e-05	0.828,0.855,0.84	0.917,0.947,0.942	-0.094
321	"FBgn0031285"	"CG3662"	chr2L	+	823636	824337	823636	824137	824190	824337	321	991,817,1136	60,54,82	896,1166,1161	42,29,34	126	74	1.08398723886e-06	2.7615865371e-05	0.907,0.899,0.891	0.926,0.959,0.953	-0.047
84	"FBgn0263106"	"DnaJ-1"	chr3L	-	5750028	5752189	5750028	5751600	5751845	5752189	84	331,278,274	2064,1646,1634	454,176,138	2459,2475,1981	148	74	1.21530579833e-06	3.02413303305e-05	0.074,0.078,0.077	0.085,0.034,0.034	0.025
1491	"FBgn0046214"	"vig2"	chr3R	+	25123444	25124115	25123444	25123479	25123631	25124115	1491	782,601,743	4,3,2	1727,604,633	36,13,7	148	74	1.3381628936e-06	3.25416885489e-05	0.99,0.99,0.995	0.96,0.959,0.978	0.026
426	"FBgn0004587"	"B52"	chr3R	+	13662969	13665526	13662969	13663051	13663454	13665526	426	157,159,161	75,54,47	206,200,141	35,28,23	148	74	1.95358700006e-06	4.6451957557e-05	0.511,0.596,0.631	0.746,0.781,0.754	-0.181
554	"FBgn0045823"	"vsg"	chr3L	+	9714323	9714623	9714323	9714399	9714505	9714623	554	1251,948,1013	1441,1179,1127	1612,404,429	2505,814,802	148	74	2.66357138112e-06	6.19569864739e-05	0.303,0.287,0.31	0.243,0.199,0.211	0.082
1083	"FBgn0027580"	"CG1516"	chr2R	-	9860369	9860759	9860369	9860452	9860524	9860759	1083	308,248,213	34,26,24	389,272,277	92,59,61	145	74	2.92436495086e-06	6.65759680302e-05	0.822,0.83,0.819	0.683,0.702,0.699	0.129
584	"FBgn0050392"	"CG30392"	chr2R	-	21290913	21291581	21290913	21290970	21291031	21291581	584	220,202,265	57,46,50	186,91,65	14,7,8	134	74	2.99537928639e-06	6.67719965924e-05	0.681,0.708,0.745	0.88,0.878,0.818	-0.147
1595	"FBgn0024234"	"gbb"	chr2R	+	23851561	23853247	23851561	23851601	23851682	23853247	1595	354,284,346	14,11,7	671,224,288	6,2,0	148	74	3.08952745376e-06	6.74651913372e-05	0.927,0.928,0.961	0.982,0.982,1.0	-0.049
1131	"FBgn0032796"	"CG10188"	chr2L	-	19507489	19508764	19507489	19508265	19508351	19508764	1131	21,13,16	0,0,0	41,50,39	5,4,6	148	74	3.22166790945e-06	6.88155890346e-05	1.0,1.0,1.0	0.804,0.862,0.765	0.19
1586	"FBgn0004373"	"fwd"	chr3L	-	318990	319884	318990	319513	319746	319884	1586	50,48,15	2,0,0	114,37,31	9,9,5	148	74	3.2799953652e-06	6.88155890346e-05	0.926,1.0,1.0	0.864,0.673,0.756	0.211
1306	"FBgn0020372"	"TM4SF"	chr2R	+	23878506	23879812	23878506	23878958	23879623	23879812	1306	7,3,4	2,2,3	7,3,5	1,0,0	148	74	3.38956213419e-06	6.97467592997e-05	0.636,0.429,0.4	0.778,1.0,1.0	-0.438
704	"FBgn0250823"	"gish"	chr3R	+	16274151	16275169	16274151	16274875	16274953	16275169	704	301,344,258	26,32,20	569,408,444	26,11,12	148	74	4.06526612451e-06	8.20723538344e-05	0.853,0.843,0.866	0.916,0.949,0.949	-0.084
1462	"FBgn0001961"	"Arpc1"	chr2L	-	13829345	13829741	13829345	13829643	13829709	13829741	1462	399,393,425	13,2,9	900,241,285	60,7,15	139	74	4.55358903761e-06	9.0228523523e-05	0.942,0.991,0.962	0.889,0.948,0.91	0.049
153	"FBgn0003256"	"rl"	chr2R	+	1071974	1072439	1071974	1072045	1072250	1072439	153	322,159,192	21,14,10	208,220,142	32,43,19	148	74	6.57131044879e-06	0.000127841857822	0.885,0.85,0.906	0.765,0.719,0.789	0.123
1227	"FBgn0025692"	"CG3814"	chr2R	-	12876100	12876393	12876100	12876183	12876261	12876393	1227	4,5,5	1,1,12	8,3,6	1,0,0	148	74	7.18213446815e-06	0.000137230069302	0.667,0.714,0.172	0.8,1.0,1.0	-0.416
1322	"FBgn0038013"	"CG10038"	chr3R	-	12350373	12350644	12350373	12350465	12350543	12350644	1322	64,25,30	100,73,79	100,69,22	81,71,27	148	74	8.25318418207e-06	0.000154928194295	0.242,0.146,0.16	0.382,0.327,0.289	-0.15
458	"FBgn0022893"	"Df31"	chr2L	-	21629666	21629932	21629666	21629776	21629884	21629932	458	17288,14201,14709	120,75,84	19398,12294,12517	180,119,136	148	74	9.64083615362e-06	0.000177856804903	0.986,0.99,0.989	0.982,0.981,0.979	0.008
1372	"FBgn0086347"	"Myo31DF"	chr2L	-	10505925	10506779	10505925	10506106	10506683	10506779	1372	165,91,92	55,36,36	155,127,114	133,73,84	148	74	1.7284406073e-05	0.000313462957595	0.6,0.558,0.561	0.368,0.465,0.404	0.161
192	"FBgn0016975"	"stnB"	chrX	-	22990167	22991790	22990167	22990774	22990837	22991790	192	188,172,147	53,59,53	392,252,296	51,46,62	136	74	1.75875768063e-05	0.000313645119712	0.659,0.613,0.601	0.807,0.749,0.722	-0.135
1432	"FBgn0033244"	"CG8726"	chr2R	-	7969573	7970176	7969573	7969769	7969868	7970176	1432	33,30,27	167,120,127	26,19,16	231,221,179	148	74	2.52621756666e-05	0.000443123409234	0.09,0.111,0.096	0.053,0.041,0.043	0.053
83	"FBgn0039908"	"Asator"	chr4	-	474452	475104	474452	474768	474959	475104	83	0,2,0	7,10,1	6,8,1	12,4,1	148	74	3.24164280645e-05	0.00055944480692	0.0,0.091,0.0	0.2,0.5,0.333	-0.314
364	"FBgn0026749"	"Yippee"	chrX	-	13385913	13386748	13385913	13386431	13386588	13386748	364	17,14,16	31,23,34	15,9,7	85,53,41	148	74	3.74246946492e-05	0.000635625766264	0.215,0.233,0.19	0.081,0.078,0.079	0.133
516	"FBgn0002413"	"dco"	chr3R	-	31060374	31061210	31060374	31060464	31061076	31061210	516	128,126,79	187,151,140	168,192,230	391,458,545	148	74	4.35456324228e-05	0.00071682810296	0.255,0.294,0.22	0.177,0.173,0.174	0.082
635	"FBgn0053057"	"CG33057"	chr3L	-	8402167	8405277	8402167	8404050	8404102	8405277	635	7,12,9	81,62,55	26,42,30	107,69,83	125	74	4.30685985692e-05	0.00071682810296	0.049,0.103,0.088	0.126,0.265,0.176	-0.109
579	"FBgn0067779"	"dbr"	chr2L	+	67042	67507	67042	67111	67388	67507	579	100,79,51	1,0,1	124,96,51	4,6,6	148	74	4.5902135085e-05	0.000744170977893	0.98,1.0,0.962	0.939,0.889,0.81	0.101
591	"FBgn0031078"	"Nup205"	chrX	+	19852213	19852569	19852213	19852354	19852423	19852569	591	13,4,4	116,99,51	24,22,22	149,89,81	142	74	4.7748611814e-05	0.000762552457328	0.055,0.021,0.039	0.077,0.114,0.124	-0.067
1516	"FBgn0023169"	"AMPKalpha"	chrX	+	1375535	1376187	1375535	1375755	1375861	1376187	1516	19,24,12	81,77,76	65,38,21	118,67,52	148	74	4.94928193726e-05	0.000778784069539	0.105,0.135,0.073	0.216,0.221,0.168	-0.097
1034	"FBgn0031483"	"CG9641"	chr2L	-	2975150	2976862	2975150	2976554	2976818	2976862	1034	67,59,65	35,29,37	139,62,67	29,18,16	148	74	5.60772992156e-05	0.000869604495082	0.489,0.504,0.468	0.706,0.633,0.677	-0.185
295	"FBgn0263351"	"AP-2mu"	chr3R	+	22462454	22462779	22462454	22462530	22462590	22462779	295	265,176,228	19,12,16	379,178,216	14,2,3	133	74	6.52992686742e-05	0.00098408757016	0.886,0.891,0.888	0.938,0.98,0.976	-0.076
429	"FBgn0014189"	"Hel25E"	chr2L	-	5540168	5541090	5540168	5540300	5540971	5541090	429	273,207,248	935,766,957	400,228,252	1182,554,493	148	74	6.52478358897e-05	0.00098408757016	0.127,0.119,0.115	0.145,0.171,0.204	-0.053
1566	"FBgn0085434"	"NaCP60E"	chr2R	+	24913872	24915009	24913872	24914542	24914649	24915009	1566	4,10,12	6,6,2	4,0,2	13,10,8	148	74	7.2675565032e-05	0.001080039647	0.25,0.455,0.75	0.133,0.0,0.111	0.404
1032	"FBgn0024991"	"CG2694"	chrX	+	2714078	2714453	2714078	2714210	2714287	2714453	1032	8,7,7	0,0,0	10,11,6	7,0,1	148	74	7.77308580793e-05	0.00113934271431	1.0,1.0,1.0	0.417,1.0,0.75	0.278
789	"FBgn0260742"	"CG12213"	chr3R	-	11965544	11966739	11965544	11966286	11966487	11966739	789	242,240,300	217,210,266	263,81,92	320,142,132	148	74	8.08171132235e-05	0.00116857177229	0.358,0.364,0.361	0.291,0.222,0.258	0.104
1018	"FBgn0028577"	"pUf68"	chr3L	-	1499042	1499879	1499042	1499337	1499771	1499879	1018	122,86,100	1,0,1	114,83,83	3,5,6	148	74	8.62888935609e-05	0.00123105488147	0.984,1.0,0.98	0.95,0.892,0.874	0.083
1040	"FBgn0015000"	"betaggt-I"	chr2L	+	4946906	4948324	4946906	4947734	4947825	4948324	1040	444,388,397	38,33,26	472,223,224	73,33,30	148	74	0.000108853403868	0.00153254134393	0.854,0.855,0.884	0.764,0.772,0.789	0.089
926	"FBgn0002873"	"mud"	chrX	+	14249644	14254288	14249644	14252875	14252935	14254288	926	0,2,0	15,15,12	4,10,6	24,30,33	133	74	0.000123041858829	0.00170980245386	0.0,0.069,0.0	0.085,0.156,0.092	-0.088
985	"FBgn0023508"	"Ocrl"	chrX	+	1922980	1923865	1922980	1923077	1923146	1923865	985	144,122,85	4,5,5	206,114,101	1,1,0	142	74	0.000137263897762	0.00188297911032	0.949,0.927,0.899	0.991,0.983,1.0	-0.066
288	"FBgn0038738"	"CG4572"	chr3R	-	19862516	19864393	19862516	19864191	19864324	19864393	288	195,154,183	71,43,58	265,175,191	141,81,120	148	74	0.000142737899376	0.00193328547256	0.579,0.642,0.612	0.484,0.519,0.443	0.129
1101	"FBgn0011640"	"lark"	chr3L	+	7339463	7340770	7339463	7339617	7339961	7340770	1101	273,233,304	109,117,87	467,305,283	116,67,34	148	74	0.00014524722147	0.00194268158716	0.556,0.499,0.636	0.668,0.695,0.806	-0.159
517	"FBgn0002413"	"dco"	chr3R	-	31060374	31061210	31060374	31060464	31061069	31061210	517	107,96,62	20,22,16	112,145,124	48,55,105	148	74	0.000178342339622	0.00235588028883	0.728,0.686,0.66	0.538,0.569,0.371	0.199
1260	"FBgn0020440"	"Fak"	chr2R	-	19436547	19437259	19436547	19436643	19437214	19437259	1260	21,27,14	0,0,1	61,28,51	10,1,2	148	74	0.000188192440271	0.00245568184256	1.0,1.0,0.875	0.753,0.933,0.927	0.087
1577	"FBgn0262579"	"Ect4"	chr3L	+	8105439	8106949	8105439	8105657	8106015	8106949	1577	978,893,787	12,11,28	1351,823,829	39,33,40	148	74	0.000191973287979	0.0024748363631	0.976,0.976,0.934	0.945,0.926,0.912	0.034
128	"FBgn0085432"	"pan"	chr4	+	107402	108694	107402	108372	108426	108694	128	112,63,49	16,15,14	92,115,75	6,8,6	127	74	0.000197775812529	0.0024896484636	0.803,0.71,0.671	0.899,0.893,0.879	-0.162
1572	"FBgn0000017"	"Abl"	chr3L	-	16622369	16625274	16622369	16623288	16623636	16625274	1572	248,211,237	60,54,52	432,297,333	133,141,183	148	74	0.00019770600234	0.0024896484636	0.674,0.661,0.695	0.619,0.513,0.476	0.141
1407	"FBgn0053526"	"PNUTS"	chr2L	+	870464	871576	870464	870552	871340	871576	1407	323,209,284	151,81,94	267,176,157	147,144,97	148	74	0.000208212185378	0.0025607705558	0.517,0.563,0.602	0.476,0.379,0.447	0.127
838	"FBgn0027594"	"drpr"	chr3L	-	1715594	1716943	1715594	1716556	1716796	1716943	838	42,47,74	221,174,215	62,27,38	406,211,225	148	74	0.000206482823167	0.0025607705558	0.087,0.119,0.147	0.071,0.06,0.078	0.048
600	"FBgn0030838"	"CG5445"	chrX	+	17302469	17303390	17302469	17302583	17302838	17303390	600	97,76,71	4,1,1	137,90,89	17,8,4	148	74	0.000279674866592	0.00340059212788	0.924,0.974,0.973	0.801,0.849,0.918	0.101
1376	"FBgn0010551"	"Phb2"	chr2R	+	18819466	18819765	18819466	18819524	18819620	18819765	1376	98,88,89	196,159,189	335,118,100	453,121,135	148	74	0.000289300413445	0.00347810609423	0.2,0.217,0.191	0.27,0.328,0.27	-0.087
1338	"FBgn0037313"	"CG1161"	chr3R	+	5356002	5356748	5356002	5356128	5356424	5356748	1338	228,205,278	489,451,660	158,91,87	526,282,319	148	74	0.000299471850927	0.00355195128305	0.189,0.185,0.174	0.131,0.139,0.12	0.053
225	"FBgn0013981"	"His4r"	chr3R	+	14625787	14626229	14625787	14625917	14626025	14626229	225	47,27,42	32,17,36	55,19,33	62,84,45	148	74	0.000302081838091	0.00355195128305	0.423,0.443,0.368	0.307,0.102,0.268	0.186
626	"FBgn0036974"	"eRF1"	chr3L	+	20348354	20349206	20348354	20348385	20348941	20349206	626	63,46,63	110,76,95	99,52,48	328,130,117	148	74	0.000354744869214	0.00412583706586	0.223,0.232,0.249	0.131,0.167,0.17	0.079
274	"FBgn0058191"	"CG40191"	chr2R	+	1265342	1266349	1265342	1266052	1266191	1266349	274	496,378,452	68,50,32	365,433,319	33,24,10	148	74	0.000361068886468	0.00412631932735	0.785,0.791,0.876	0.847,0.9,0.941	-0.079
595	"FBgn0028968"	"gammaCOP"	chr3R	+	31572142	31573156	31572142	31572278	31572497	31573156	595	36,36,53	67,80,58	53,27,28	154,98,103	148	74	0.000366355454297	0.00412631932735	0.212,0.184,0.314	0.147,0.121,0.12	0.107
770	"FBgn0040532"	"CG8369"	chr3R	+	8822007	8822666	8822007	8822125	8822468	8822666	770	41,30,46	52,40,41	46,44,10	26,11,5	148	74	0.000364772621324	0.00412631932735	0.283,0.273,0.359	0.469,0.667,0.5	-0.24
1423	"FBgn0040395"	"Unc-76"	chrX	+	2080609	2081659	2080609	2080634	2080744	2081659	1423	355,330,310	9,7,7	630,498,520	55,16,17	148	74	0.000389888330063	0.00434563034549	0.952,0.959,0.957	0.851,0.94,0.939	0.046
1425	"FBgn0039478"	"Nep5"	chr3R	-	27058712	27059119	27058712	27059015	27059070	27059119	1425	3,8,21	1,8,0	17,8,8	1,0,0	128	74	0.000417821240559	0.00460895595256	0.634,0.366,1.0	0.908,1.0,1.0	-0.303
149	"FBgn0031220"	"CG4822"	chr2L	-	119827	121754	119827	120080	121632	121754	149	410,334,276	119,88,76	349,247,227	124,115,114	148	74	0.000451433486755	0.00487912960432	0.633,0.655,0.645	0.585,0.518,0.499	0.11
1542	"FBgn0030674"	"CG8184"	chrX	+	15721545	15724378	15721545	15723124	15723232	15724378	1542	66,42,34	14,20,14	248,182,188	34,26,24	148	74	0.000447829479825	0.00487912960432	0.702,0.512,0.548	0.785,0.778,0.797	-0.199
608	"FBgn0034390"	"CG15093"	chr2R	-	18775668	18776978	18775668	18776826	18776893	18776978	608	10,29,9	51,43,42	10,1,4	87,26,22	140	74	0.000456062750068	0.00487987142573	0.094,0.263,0.102	0.057,0.02,0.088	0.098
1153	"FBgn0031228"	"CG11455"	chr2L	+	155334	155784	155334	155429	155637	155784	1153	686,574,760	29,26,38	975,562,561	24,12,14	148	74	0.000491534862503	0.00515629708704	0.922,0.917,0.909	0.953,0.959,0.952	-0.039
206	"FBgn0011774"	"Irbp"	chr3R	+	11411055	11412440	11411055	11411118	11411219	11412440	206	367,313,300	6,4,5	389,138,176	11,8,12	148	74	0.000489610501332	0.00515629708704	0.968,0.975,0.968	0.946,0.896,0.88	0.063
839	"FBgn0000541"	"E(bx)"	chr3L	-	239242	240667	239242	240116	240176	240667	839	252,257,223	84,64,71	539,408,496	98,81,95	133	74	0.000540861377228	0.00561865702557	0.625,0.691,0.636	0.754,0.737,0.744	-0.094
987	"FBgn0039269"	"veli"	chr3R	-	25064860	25065414	25064860	25064994	25065147	25065414	987	7,8,9	89,86,107	25,11,11	133,59,32	148	74	0.000608498624002	0.00626051468925	0.038,0.044,0.04	0.086,0.085,0.147	-0.065
1205	"FBgn0052666"	"Drak"	chrX	+	11493134	11493999	11493134	11493385	11493707	11493999	1205	18,15,15	22,18,14	20,11,10	37,38,48	148	74	0.000619774875963	0.00631580111696	0.29,0.294,0.349	0.213,0.126,0.094	0.167
629	"FBgn0029157"	"ssh"	chr3R	-	24939002	24941781	24939002	24939804	24939872	24941781	629	127,147,92	14,7,20	169,67,61	9,1,1	141	74	0.000671736522326	0.00668674767552	0.826,0.917,0.707	0.908,0.972,0.97	-0.133
636	"FBgn0051342"	"CG31342"	chr3R	+	12988605	12990277	12988605	12990024	12990135	12990277	636	28,12,35	204,161,165	37,34,19	177,68,85	148	74	0.000671754737745	0.00668674767552	0.064,0.036,0.096	0.095,0.2,0.101	-0.067
722	"FBgn0260398"	"Pbp49"	chr2R	-	8129353	8131323	8129353	8131172	8131255	8131323	722	173,108,127	15,12,7	247,229,113	7,6,5	148	74	0.00067890427646	0.00668674767552	0.852,0.818,0.901	0.946,0.95,0.919	-0.081
