ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
537	"FBgn0025741"	"PlexA"	chr4	-	1014965	1015352	1014965	1015301	1015424	1015620	537	948,788,788	78,53,57	1436,1204,860	38,25,24	124	74	4.32320845789e-13	6.23721074788e-11	0.879,0.899,0.892	0.958,0.966,0.955	-0.07
2233	"FBgn0010909"	"msn"	chr3L	-	2557792	2558389	2557792	2558035	2560115	2560295	2233	575,566,482	63,52,46	1026,293,252	228,80,89	148	74	8.39106562012e-13	1.10971842826e-10	0.82,0.845,0.84	0.692,0.647,0.586	0.193
2191	"FBgn0261602"	"RpL8"	chr3L	+	2587575	2587890	2587750	2587890	2587455	2587513	2191	666,543,657	5899,4972,5828	440,317,195	6811,4951,3980	148	74	6.2443383797e-12	7.62289616045e-10	0.053,0.052,0.053	0.031,0.031,0.024	0.024
2053	"FBgn0036765"	"CG7408"	chr3L	+	17879877	17880064	17879949	17880064	17879095	17879248	2053	98,65,67	54,35,23	216,150,136	33,22,6	145	74	1.77650150146e-09	2.01379134487e-07	0.481,0.487,0.598	0.77,0.777,0.92	-0.3
1168	"FBgn0052016"	"4E-T"	chr4	-	953512	953899	953512	953806	954019	954226	1168	273,216,238	47,43,54	378,193,208	23,14,16	148	74	2.2650922249e-09	2.39646757394e-07	0.744,0.715,0.688	0.892,0.873,0.867	-0.162
1748	"FBgn0001149"	"GstD1"	chr3R	-	12367816	12368593	12367816	12368575	12369202	12369268	1748	92,87,87	1426,912,1265	96,31,47	2693,1236,1044	91	74	4.68755678718e-09	4.64947038828e-07	0.05,0.072,0.053	0.028,0.02,0.035	0.031
725	"FBgn0003495"	"spz"	chr3R	-	27066607	27066884	27066607	27066665	27069143	27070070	725	445,391,415	347,307,355	273,143,147	349,255,223	148	74	8.3870348444e-09	7.82954370474e-07	0.391,0.389,0.369	0.281,0.219,0.248	0.134
1799	"FBgn0034638"	"CG10433"	chr2R	-	21605675	21606360	21605675	21606193	21606467	21606617	1799	46,57,38	48,44,47	13,9,8	48,32,34	148	74	1.34030551102e-08	1.18170269222e-06	0.324,0.393,0.288	0.119,0.123,0.105	0.219
384	"FBgn0010772"	"Xe7"	chr3R	-	5667097	5667388	5667097	5667305	5667692	5667950	384	74,47,71	84,78,77	42,48,73	119,146,238	148	74	1.91210647316e-08	1.597112091e-06	0.306,0.232,0.316	0.15,0.141,0.133	0.143
265	"FBgn0003256"	"rl"	chr2R	+	1072250	1072439	1072267	1072439	1071974	1072045	265	76,56,63	5,3,1	91,85,36	22,22,10	90	74	3.1032718617e-08	2.46244622226e-06	0.926,0.939,0.981	0.773,0.761,0.747	0.188
944	"FBgn0023215"	"Mnt"	chrX	+	3698339	3699027	3698744	3699027	3692952	3693932	944	48,54,37	0,1,0	138,44,39	7,11,9	148	74	5.08415333167e-08	3.8421673035e-06	1.0,0.964,1.0	0.908,0.667,0.684	0.235
1687	"FBgn0040666"	"CG12848"	chr2R	-	24762565	24762981	24762565	24762972	24763032	24763094	1687	20,15,26	52,40,76	15,9,10	133,119,90	82	74	6.91188073443e-08	4.9859794207e-06	0.258,0.253,0.236	0.092,0.064,0.091	0.167
1707	"FBgn0001128"	"Gpdh"	chr2L	+	5947856	5948843	5948406	5948843	5947239	5947332	1707	105,83,80	0,2,0	72,52,37	9,4,4	148	74	1.55442430705e-07	1.07255277186e-05	1.0,0.954,1.0	0.8,0.867,0.822	0.155
613	"FBgn0028325"	"l(1)G0334"	chrX	+	4702691	4702892	4702823	4702892	4702324	4702591	613	95,70,75	190,164,171	67,39,32	304,173,167	148	74	1.7846886502e-07	1.18012536994e-05	0.2,0.176,0.18	0.099,0.101,0.087	0.09
1042	"FBgn0264953"	"Piezo"	chr2L	+	8183140	8183563	8183188	8183563	8182304	8182450	1042	29,25,12	82,56,46	107,67,62	123,67,74	121	74	3.63199335052e-07	2.30558937891e-05	0.178,0.214,0.138	0.347,0.379,0.339	-0.178
940	"FBgn0023215"	"Mnt"	chrX	+	3698117	3699027	3698744	3699027	3692952	3693932	940	80,83,55	0,1,0	228,88,88	7,11,9	148	74	4.40738334606e-07	2.69019898854e-05	1.0,0.976,1.0	0.942,0.8,0.83	0.135
1721	"FBgn0011640"	"lark"	chr3L	+	7339867	7340770	7339961	7340770	7339463	7339617	1721	377,308,392	109,117,87	687,485,396	116,67,34	148	74	5.2415811902e-07	3.08088494402e-05	0.634,0.568,0.693	0.748,0.784,0.853	-0.163
1051	"FBgn0063485"	"Lasp"	chr3L	-	16678807	16679932	16678807	16679869	16680811	16680947	1051	541,519,416	28,40,17	1052,836,916	29,19,15	136	74	5.72372324759e-07	3.24412456926e-05	0.913,0.876,0.93	0.952,0.96,0.971	-0.055
1354	"FBgn0039600"	"CG1646"	chr3R	+	28812236	28812486	28812394	28812486	28812101	28812154	1354	74,61,44	49,52,29	65,48,46	131,72,71	148	74	6.23906658115e-07	3.41427540148e-05	0.43,0.37,0.431	0.199,0.25,0.245	0.179
2287	"FBgn0032101"	"CG9586"	chr2L	-	9165420	9165872	9165420	9165842	9165942	9166164	2287	41,28,32	378,367,469	19,6,6	463,273,285	103	74	7.80939119038e-07	4.13116793971e-05	0.072,0.052,0.047	0.029,0.016,0.015	0.037
1935	"FBgn0001248"	"Idh"	chr3L	-	8356403	8357935	8356403	8357905	8360792	8360906	1935	67,57,46	258,254,224	55,27,21	367,319,261	103	74	8.25582099684e-07	4.22644771677e-05	0.157,0.139,0.129	0.097,0.057,0.055	0.072
331	"FBgn0020910"	"RpL3"	chr3R	+	11223087	11223530	11223394	11223530	11222560	11222729	331	1427,1329,1424	8538,8437,9123	1688,1147,1067	9422,3786,4076	148	74	1.74395358798e-06	8.64891982539e-05	0.077,0.073,0.072	0.082,0.132,0.116	-0.036
1060	"FBgn0250823"	"gish"	chr3R	+	16301804	16302372	16301822	16302372	16301244	16301351	1060	429,475,485	234,170,242	375,265,217	281,223,182	91	74	2.44382503756e-06	0.000117525767715	0.599,0.694,0.62	0.52,0.491,0.492	0.137
2166	"FBgn0027835"	"Dp1"	chr2R	+	18413001	18413077	18413004	18413077	18412026	18412056	2166	216,167,115	0,3,5	336,91,82	25,6,7	76	74	3.17163883901e-06	0.000148040906986	1.0,0.982,0.957	0.929,0.937,0.919	0.051
1356	"FBgn0039600"	"CG1646"	chr3R	+	28812226	28812486	28812394	28812486	28812101	28812154	1356	64,51,47	49,52,29	57,44,42	131,72,71	148	74	3.89817757085e-06	0.000171844661248	0.395,0.329,0.448	0.179,0.234,0.228	0.177
739	"FBgn0042213"	"CG18731"	chr3R	+	29725222	29725690	29725237	29725690	29725026	29725173	739	13,7,17	14,15,22	1,1,0	14,2,7	88	74	3.82409671373e-06	0.000171844661248	0.438,0.282,0.394	0.057,0.296,0.0	0.254
1991	"FBgn0002783"	"mor"	chr3R	-	15968574	15969594	15968574	15969402	15969881	15970092	1991	423,339,434	80,65,71	600,403,540	154,145,220	148	74	4.25198439713e-06	0.000182375655088	0.726,0.723,0.753	0.661,0.582,0.551	0.136
19	"FBgn0032812"	"Hakai"	chr2L	-	19581355	19581903	19581355	19581876	19582006	19582474	19	1,3,0	54,41,34	8,6,9	54,25,34	100	74	4.57150282818e-06	0.00019092039443	0.014,0.051,0.0	0.099,0.151,0.164	-0.116
1663	"FBgn0000667"	"Actn"	chrX	-	2034954	2035411	2034954	2035201	2036406	2036466	1663	21,15,10	1,0,0	8,8,8	4,1,3	148	74	5.25011261121e-06	0.000213639197795	0.913,1.0,1.0	0.5,0.8,0.571	0.347
319	"FBgn0034068"	"casp"	chr2R	-	16027134	16027278	16027134	16027263	16027336	16027571	319	313,292,266	42,27,30	361,154,132	73,38,37	88	74	8.30137553576e-06	0.000329357074381	0.862,0.901,0.882	0.806,0.773,0.75	0.105
851	"FBgn0262114"	"RanBPM"	chr2R	+	10430533	10431915	10430879	10431915	10429711	10429783	851	25,33,20	36,29,33	24,10,12	102,32,42	148	74	8.98528060578e-06	0.000347796105399	0.258,0.363,0.233	0.105,0.135,0.125	0.163
203	"FBgn0264270"	"Sxl"	chrX	-	7091673	7092170	7091673	7092122	7096997	7097059	203	42,36,19	0,0,1	53,37,51	2,6,8	121	74	9.36813498675e-06	0.000353981671999	1.0,1.0,0.921	0.942,0.79,0.796	0.131
541	"FBgn0001624"	"dlg1"	chrX	+	11374256	11374510	11374268	11374510	11369664	11369799	541	3,0,3	3,1,3	2,2,1	1,0,0	85	74	9.82676114203e-06	0.00036267604494	0.465,0.0,0.465	0.635,1.0,1.0	-0.568
1274	"FBgn0038897"	"CG5849"	chr3R	+	21742720	21743987	21742741	21743987	21742427	21742666	1274	1,1,1	1,0,1	0,0,1	1,1,0	94	74	1.51232375419e-05	0.000545467681341	0.44,1.0,0.44	0.0,0.0,1.0	0.293
2264	"FBgn0001123"	"Galphas"	chr2R	+	23946437	23946520	23946446	23946520	23946136	23946261	2264	168,143,218	622,471,641	270,256,151	585,404,363	82	74	1.60407061016e-05	0.000553404360505	0.196,0.215,0.235	0.294,0.364,0.273	-0.095
492	"FBgn0031285"	"CG3662"	chr2L	+	824190	824337	824218	824337	823636	824137	492	156,129,169	33,16,34	70,49,58	31,24,22	101	74	1.57496863782e-05	0.000553404360505	0.776,0.855,0.785	0.623,0.599,0.659	0.178
1979	"FBgn0024555"	"flfl"	chr3R	+	13690252	13690386	13690273	13690386	13689912	13690185	1979	110,93,96	67,40,44	227,116,123	64,20,30	94	74	1.65095834597e-05	0.000557461892565	0.564,0.647,0.632	0.736,0.82,0.763	-0.159
540	"FBgn0001624"	"dlg1"	chrX	+	11373816	11374510	11374268	11374510	11369664	11369799	540	11,1,6	3,1,3	8,17,11	1,0,0	148	74	1.71948206276e-05	0.000568503757	0.647,0.333,0.5	0.8,1.0,1.0	-0.44
2101	"FBgn0261283"	"HLH106"	chr3L	+	19794898	19796392	19794901	19796392	19793934	19794159	2101	94,89,62	566,397,293	191,146,116	1465,1429,947	76	74	2.2537526646e-05	0.000729939893616	0.139,0.179,0.171	0.113,0.09,0.107	0.06
447	"FBgn0037351"	"RpL13A"	chr3R	+	5625332	5625947	5625513	5625947	5624889	5625130	447	620,608,788	9336,8312,10829	802,299,279	19372,4630,6381	148	74	2.82270574586e-05	0.000895926803736	0.032,0.035,0.035	0.02,0.031,0.021	0.01
315	"FBgn0050381"	"CG30381"	chr2R	-	7930659	7930810	7930659	7930792	7930853	7931016	315	10,3,4	9,12,15	0,1,3	32,22,19	91	74	3.49568734015e-05	0.00108777564879	0.475,0.169,0.178	0.0,0.036,0.114	0.224
884	"FBgn0011259"	"Sema-1a"	chr2L	+	8662438	8662646	8662456	8662646	8661358	8661487	884	3,3,1	1,0,0	1,6,6	3,1,8	91	74	3.85347007068e-05	0.00117604942349	0.709,1.0,1.0	0.213,0.83,0.379	0.429
1862	"FBgn0015222"	"Fer1HCH"	chr3R	-	30387463	30387642	30387463	30387550	30387774	30387860	1862	2453,1869,1837	176,161,126	2503,1388,867	307,141,109	148	74	4.11620561197e-05	0.00123253175589	0.875,0.853,0.879	0.803,0.831,0.799	0.058
135	"FBgn0004875"	"enc"	chr3L	+	3839605	3841232	3839632	3841232	3839423	3839523	135	23,24,17	49,60,79	10,1,5	76,48,26	100	74	4.3980651835e-05	0.00129254249004	0.258,0.228,0.137	0.089,0.015,0.125	0.131
160	"FBgn0035060"	"Eps-15"	chr2R	-	24769418	24770061	24769418	24769683	24771724	24771790	160	182,218,230	2,1,1	374,154,183	8,3,12	148	74	5.36494256277e-05	0.00152056983914	0.978,0.991,0.991	0.959,0.963,0.884	0.051
550	"FBgn0035987"	"CG3689"	chr3L	+	9412154	9413317	9413202	9413317	9411816	9411982	550	111,96,121	218,228,232	79,56,45	334,134,184	148	74	5.41528277096e-05	0.00152056983914	0.203,0.174,0.207	0.106,0.173,0.109	0.065
591	"FBgn0034914"	"CG5554"	chr2R	+	23846106	23847024	23846127	23847024	23845765	23845940	591	45,70,71	364,316,415	169,31,56	506,145,189	94	74	5.46140395912e-05	0.00152056983914	0.089,0.148,0.119	0.208,0.144,0.189	-0.062
11	"FBgn0035944"	"CG5021"	chr3L	+	8967565	8968114	8967580	8968114	8967281	8967516	11	178,163,202	150,100,151	200,71,55	221,91,99	88	74	6.04265139388e-05	0.00165339444174	0.499,0.578,0.529	0.432,0.396,0.318	0.153
1205	"FBgn0033483"	"egr"	chr2R	+	10083403	10083493	10083421	10083493	10083029	10083134	1205	481,454,515	1,1,4	596,246,245	9,6,13	91	74	6.26660023973e-05	0.00165751576341	0.997,0.997,0.991	0.982,0.971,0.939	0.031
507	"FBgn0031589"	"CG3714"	chr2L	-	4196474	4196814	4196474	4196779	4197146	4197380	507	41,36,40	32,46,22	48,30,18	80,94,44	108	74	6.17657493146e-05	0.00165751576341	0.467,0.349,0.555	0.291,0.179,0.219	0.227
1863	"FBgn0015222"	"Fer1HCH"	chr3R	-	30387463	30387642	30387463	30387602	30387774	30387860	1863	1215,1034,922	1274,1024,1026	979,447,287	1497,734,383	113	74	8.16010645588e-05	0.0021229654009	0.384,0.398,0.37	0.3,0.285,0.329	0.079
1494	"FBgn0041210"	"HDAC4"	chrX	-	13270390	13270693	13270390	13270642	13271481	13271589	1494	23,17,16	105,75,75	16,6,11	182,107,99	124	74	8.31539588894e-05	0.00212847310899	0.116,0.119,0.113	0.05,0.032,0.062	0.068
1318	"FBgn0039186"	"CG5746"	chr3R	-	24347663	24348080	24347663	24348062	24348146	24348791	1318	175,129,150	18,4,9	332,186,145	5,5,3	91	74	9.93457617665e-05	0.0024634644363	0.888,0.963,0.931	0.982,0.968,0.975	-0.048
1321	"FBgn0024987"	"ssx"	chrX	+	1371873	1372022	1371914	1372022	1371450	1371774	1321	3,0,2	92,67,76	11,15,11	163,118,174	114	74	9.79426549486e-05	0.0024634644363	0.021,0.0,0.017	0.042,0.076,0.039	-0.04
1909	"FBgn0036240"	"CG6928"	chr3L	+	12007493	12008051	12007615	12008051	12007220	12007400	1909	54,46,56	27,28,33	43,33,19	57,32,34	148	74	0.000105770334269	0.00257983558092	0.5,0.451,0.459	0.274,0.34,0.218	0.193
2227	"FBgn0033913"	"CG8468"	chr2R	+	14220586	14220765	14220607	14220765	14219897	14220042	2227	43,44,33	132,146,137	49,49,50	335,246,384	94	74	0.000107289948545	0.00257983558092	0.204,0.192,0.159	0.103,0.136,0.093	0.074
819	"FBgn0051431"	"CG31431"	chr3R	+	21871971	21872140	21871981	21872140	21870680	21871007	819	2,4,2	4,6,5	0,0,1	4,5,3	83	74	0.000120798943999	0.00286131230039	0.308,0.373,0.263	0.0,0.0,0.229	0.238
1278	"FBgn0032515"	"loqs"	chr2L	+	13384526	13384794	13384656	13384794	13383736	13384022	1278	9,11,18	4,4,9	10,12,6	18,17,15	148	74	0.000134943760985	0.00314934924534	0.529,0.579,0.5	0.217,0.261,0.167	0.321
2274	"FBgn0011642"	"Zyx"	chr4	-	1059100	1059351	1059100	1059288	1059418	1059836	2274	278,171,185	79,50,53	187,113,54	79,70,51	136	74	0.000167611814817	0.00385507174079	0.657,0.65,0.655	0.563,0.468,0.366	0.188
1140	"FBgn0001105"	"Gbeta13F"	chrX	+	15861235	15861492	15861376	15861492	15860114	15860250	1140	481,396,321	423,349,251	611,697,460	356,391,282	148	74	0.000190120249243	0.00431029765069	0.362,0.362,0.39	0.462,0.471,0.449	-0.089
1141	"FBgn0001105"	"Gbeta13F"	chrX	+	15860988	15861492	15861376	15861492	15860114	15860250	1141	453,380,302	423,349,251	579,656,436	356,391,282	148	74	0.000218008454823	0.00487294954654	0.349,0.353,0.376	0.448,0.456,0.436	-0.087
584	"FBgn0041775"	"tral"	chr3L	+	12518729	12519070	12518732	12519070	12518437	12518667	584	93,96,101	263,190,248	121,63,91	471,282,304	76	74	0.000222479049024	0.0049038090389	0.256,0.33,0.284	0.2,0.179,0.226	0.088
1322	"FBgn0046687"	"Tre1"	chrX	-	5673829	5674173	5673829	5674152	5674221	5674709	1322	20,17,24	168,145,175	13,1,3	194,83,70	94	74	0.000239704289062	0.0052111055718	0.086,0.084,0.097	0.05,0.009,0.033	0.058
287	"FBgn0000210"	"br"	chrX	+	1642884	1645162	1643067	1645162	1637283	1637334	287	1,1,1	1,1,5	4,2,6	4,0,0	148	74	0.000253931148198	0.00544579367825	0.333,0.333,0.091	0.333,1.0,1.0	-0.525
1950	"FBgn0260934"	"par-1"	chr2R	+	19477615	19477704	19477633	19477704	19473804	19473967	1950	99,91,74	256,207,180	200,129,83	285,176,159	91	74	0.000261011119492	0.00552299528845	0.239,0.263,0.251	0.363,0.373,0.298	-0.094
1413	"FBgn0037926"	"Elp1"	chr3R	+	11654291	11654526	11654294	11654526	11652855	11654238	1413	26,16,29	126,73,123	16,16,6	121,147,116	76	74	0.000267608206928	0.00558808189993	0.167,0.176,0.187	0.114,0.096,0.048	0.091
1503	"FBgn0022343"	"CG3760"	chr2R	+	24938955	24939217	24938973	24939217	24938759	24938842	1503	462,421,532	144,116,145	385,274,242	135,138,167	91	74	0.000363169892962	0.00748507298871	0.723,0.747,0.749	0.699,0.618,0.541	0.12
2071	"FBgn0261822"	"Bsg"	chr2L	+	8089184	8089736	8089393	8089736	8083419	8083521	2071	258,150,101	44,44,32	119,212,153	72,99,59	148	74	0.000368900208539	0.00750570039681	0.746,0.63,0.612	0.452,0.517,0.565	0.151
106	"FBgn0261570"	"CG42684"	chrX	+	17751008	17751685	17751029	17751685	17750553	17750848	106	46,47,45	74,80,95	44,16,25	132,67,88	94	74	0.000381465681255	0.00766311438167	0.329,0.316,0.272	0.208,0.158,0.183	0.123
1044	"FBgn0038881"	"CG16791"	chr3R	-	21324103	21324226	21324103	21324217	21334703	21334768	1044	4,1,2	2,6,3	6,11,8	3,1,0	82	74	0.000430427022803	0.00853859606485	0.643,0.131,0.376	0.643,0.908,1.0	-0.467
1022	"FBgn0035850"	"Atg18a"	chr3L	+	8189286	8189445	8189301	8189445	8187812	8188580	1022	55,37,47	52,42,67	21,10,14	53,36,27	88	74	0.000443451540801	0.00868836537347	0.471,0.426,0.371	0.25,0.189,0.304	0.175
2087	"FBgn0024806"	"DIP2"	chr3L	-	252834	252995	252834	252944	253313	254636	2087	144,123,91	40,26,20	152,72,74	62,53,30	124	74	0.000455400672601	0.00881366911485	0.682,0.738,0.731	0.594,0.448,0.595	0.171
1864	"FBgn0015222"	"Fer1HCH"	chr3R	-	30387463	30387602	30387463	30387550	30387774	30387860	1864	2835,2177,2208	176,161,126	3296,1735,1005	307,141,109	125	74	0.000472038931473	0.00902561185841	0.905,0.889,0.912	0.864,0.879,0.845	0.039
1726	"FBgn0260991"	"Incenp"	chr2R	+	7280470	7281137	7280473	7281137	7280229	7280326	1726	118,121,161	14,6,8	171,86,78	1,3,3	76	74	0.000532995977304	0.0100698168569	0.891,0.952,0.951	0.994,0.965,0.962	-0.042
1765	"FBgn0003660"	"Syb"	chr2R	-	10250878	10251213	10250878	10251144	10251927	10251984	1765	879,882,1010	560,506,780	1430,659,958	1455,519,858	142	74	0.000575275629528	0.0106922720752	0.45,0.476,0.403	0.339,0.398,0.368	0.075
2155	"FBgn0035047"	"Pof"	chr2R	+	24669523	24669847	24669527	24669847	24669396	24669474	2155	1,5,2	8,5,2	2,0,0	15,5,1	77	74	0.000579417390338	0.0106922720752	0.107,0.49,0.49	0.114,0.0,0.0	0.324
2141	"FBgn0042693"	"PP2A-B'"	chr3R	+	18169483	18170098	18169656	18170098	18167756	18167867	2141	343,262,255	28,8,15	526,361,220	55,32,34	148	74	0.000686491131497	0.0125225451228	0.86,0.942,0.895	0.827,0.849,0.764	0.086
765	"FBgn0029971"	"CG18624"	chrX	-	7893052	7893490	7893052	7893416	7893749	7893798	765	848,790,969	15,6,11	1152,588,583	47,10,6	147	74	0.000694785747569	0.012529829334	0.966,0.985,0.978	0.925,0.967,0.98	0.019
1809	"FBgn0030685"	"Graf"	chrX	-	15754485	15754799	15754485	15754772	15755103	15755155	1809	75,55,56	35,26,18	116,78,98	76,61,96	100	74	0.000728541263601	0.0129909548914	0.613,0.61,0.697	0.53,0.486,0.43	0.158
2327	"FBgn0039858"	"CycG"	chr3R	-	31601415	31603073	31601415	31602230	31610880	31610978	2327	143,106,81	155,94,87	204,143,72	309,193,150	148	74	0.000745565250855	0.0131468005901	0.316,0.361,0.318	0.248,0.27,0.194	0.094
780	"FBgn0020620"	"RN-tre"	chr2R	-	13985989	13986095	13985989	13986044	13988372	13988437	780	129,113,91	0,0,1	106,67,48	1,5,4	124	74	0.000792341700648	0.0138180909772	1.0,1.0,0.982	0.984,0.889,0.877	0.077
1191	"FBgn0004876"	"cdi"	chr3R	-	19049816	19050072	19049816	19050069	19050145	19050231	1191	19,47,19	7,2,2	35,12,17	17,6,8	76	74	0.000837586044673	0.0139920952936	0.725,0.958,0.902	0.667,0.661,0.674	0.194
1772	"FBgn0031228"	"CG11455"	chr2L	+	155566	155784	155637	155784	155334	155429	1772	576,494,701	29,26,38	917,450,434	24,12,14	144	74	0.000831362651594	0.0139920952936	0.911,0.907,0.905	0.952,0.951,0.941	-0.04
506	"FBgn0031589"	"CG3714"	chr2L	-	4196474	4196814	4196474	4196779	4197964	4198071	506	28,25,27	28,15,23	34,35,17	53,61,44	108	74	0.00082722558851	0.0139920952936	0.407,0.533,0.446	0.305,0.282,0.209	0.197
605	"FBgn0035880"	"CG17352"	chr3L	-	8352354	8353426	8352354	8353412	8353478	8354183	605	11,14,20	3,2,2	13,5,1	0,0,0	87	74	0.000825648141621	0.0139920952936	0.757,0.856,0.895	1.0,1.0,1.0	-0.164
1878	"FBgn0034534"	"maf-S"	chr2R	+	20641165	20641668	20641180	20641668	20640975	20641118	1878	30,30,41	252,202,251	33,15,13	237,298,251	88	74	0.000867500541373	0.0143408683246	0.091,0.111,0.121	0.105,0.041,0.042	0.045
548	"FBgn0035049"	"Mmp1"	chr2R	-	24672550	24673316	24672550	24672851	24675062	24675141	548	21,15,19	3,4,5	34,18,8	1,1,1	148	74	0.00089688670435	0.0146169945054	0.778,0.652,0.655	0.944,0.9,0.8	-0.186
927	"FBgn0259203"	"CG42307"	chr3L	+	7331291	7331336	7331296	7331336	7330298	7331231	927	38,27,24	4,7,0	44,22,14	0,2,0	78	74	0.000902624739466	0.0146169945054	0.9,0.785,1.0	1.0,0.913,1.0	-0.076
846	"FBgn0036510"	"CG7427"	chr3L	+	15564015	15565272	15564261	15565272	15563607	15563729	846	20,9,14	131,103,122	10,7,6	203,126,135	148	74	0.000912161208691	0.0146222205878	0.071,0.042,0.054	0.024,0.027,0.022	0.031
1215	"FBgn0264491"	"how"	chr3R	+	22071696	22072041	22071738	22072041	22071332	22071429	1215	9,14,9	72,85,51	31,16,14	91,37,49	115	74	0.000931878824264	0.0147889169411	0.074,0.096,0.102	0.18,0.218,0.155	-0.094
2427	"FBgn0046247"	"CG5938"	chr3R	+	27275176	27275785	27275390	27275785	27274793	27275011	2427	11,10,8	60,32,33	10,4,7	88,86,85	148	74	0.000942306266596	0.0148063370801	0.084,0.135,0.108	0.054,0.023,0.04	0.07
1221	"FBgn0027279"	"l(1)G0196"	chrX	+	22502194	22502869	22502635	22502869	22498306	22498619	1221	291,269,272	49,30,53	425,271,324	53,22,17	148	74	0.00102865282022	0.0160046277028	0.748,0.818,0.72	0.8,0.86,0.905	-0.093
1159	"FBgn0039406"	"RpL34a"	chr3R	-	26058979	26059054	26058979	26059051	26059234	26059267	1159	162,123,192	41,43,48	495,93,157	213,49,66	76	74	0.00104577869863	0.0161131145119	0.794,0.736,0.796	0.694,0.649,0.698	0.095
2428	"FBgn0031489"	"CG17224"	chr2L	-	3017958	3018081	3017958	3018024	3018163	3018308	2428	442,291,361	11,2,1	464,416,331	12,5,22	130	74	0.00106396300747	0.0162356662775	0.958,0.988,0.995	0.957,0.979,0.895	0.037
75	"FBgn0004901"	"Prat"	chr3R	-	7909597	7911616	7909597	7911613	7911693	7911779	75	85,88,89	23,8,14	201,102,124	72,36,35	76	74	0.00117719679083	0.0177924886385	0.783,0.915,0.861	0.731,0.734,0.775	0.106
1944	"FBgn0261393"	"alpha-Est5"	chr3R	-	7535945	7536222	7535945	7536219	7536283	7536390	1944	1,0,1	0,1,0	3,3,1	1,3,3	76	74	0.00124077209561	0.0185764652428	1.0,0.0,1.0	0.745,0.493,0.245	0.172
1907	"FBgn0037215"	"CG12582"	chr3R	+	4198220	4198772	4198258	4198772	4197736	4197871	1907	61,52,51	149,160,133	61,26,19	294,93,98	111	74	0.00127820428418	0.018918182164	0.214,0.178,0.204	0.122,0.157,0.114	0.068
1951	"FBgn0260934"	"par-1"	chr2R	+	19477615	19477704	19477660	19477704	19473804	19473967	1951	220,169,141	72,55,63	336,242,202	87,41,48	118	74	0.00128743772761	0.018918182164	0.657,0.658,0.584	0.708,0.787,0.725	-0.107
