ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IC_SAMPLE_1	SC_SAMPLE_1	IC_SAMPLE_2	SC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
251	"FBgn0030503"	"Tango2"	chrX	+	13616988	13617575	13616988	13617106	13617177	13617575	251	39,34,29	8,15,16	88,67,80	8,6,2	145	74	9.3682048663e-07	2.00666948236e-05	0.713,0.536,0.481	0.849,0.851,0.953	-0.308
321	"FBgn0031285"	"CG3662"	chr2L	+	823636	824337	823636	824137	824190	824337	321	991,817,1136	60,54,82	896,1166,1161	42,29,34	127	74	1.08360728923e-06	2.27557530738e-05	0.906,0.898,0.89	0.926,0.959,0.952	-0.048
1104	"FBgn0030719"	"eIF5"	chrX	-	15988616	15989476	15988616	15989268	15989391	15989476	1104	324,249,237	42,32,31	517,435,395	33,23,19	197	74	1.35617735364e-06	2.79320374182e-05	0.743,0.745,0.742	0.855,0.877,0.886	-0.129
473	"FBgn0035253"	"CG7971"	chr3L	-	1660598	1661165	1660598	1660857	1661108	1661165	473	304,250,260	25,18,28	255,167,175	3,3,8	325	74	1.42485756394e-06	2.87928764336e-05	0.735,0.76,0.679	0.951,0.927,0.833	-0.179
1586	"FBgn0004373"	"fwd"	chr3L	-	318990	319884	318990	319513	319746	319884	1586	100,85,33	2,0,0	204,83,58	9,9,5	307	74	2.19073860952e-06	4.2659655469e-05	0.923,1.0,1.0	0.845,0.69,0.737	0.217
1595	"FBgn0024234"	"gbb"	chr2R	+	23851561	23853247	23851561	23851601	23851682	23853247	1595	359,287,349	14,11,7	696,229,304	6,2,0	155	74	2.15431991424e-06	4.2659655469e-05	0.924,0.926,0.96	0.982,0.982,1.0	-0.051
1131	"FBgn0032796"	"CG10188"	chr2L	-	19507489	19508764	19507489	19508265	19508351	19508764	1131	21,13,16	0,0,0	41,50,39	5,4,6	160	74	2.32153888668e-06	4.43994312078e-05	1.0,1.0,1.0	0.791,0.853,0.75	0.202
1577	"FBgn0262579"	"Ect4"	chr3L	+	8105439	8106949	8105439	8105657	8106015	8106949	1577	2986,2799,2449	12,11,28	3794,2019,2056	39,33,40	432	74	2.46861461006e-06	4.63839692522e-05	0.977,0.978,0.937	0.943,0.913,0.898	0.046
1083	"FBgn0027580"	"CG1516"	chr2R	-	9860369	9860759	9860369	9860452	9860524	9860759	1083	308,248,213	34,26,24	389,272,277	92,59,61	146	74	2.9265080943e-06	5.40394856723e-05	0.821,0.829,0.818	0.682,0.7,0.697	0.13
584	"FBgn0050392"	"CG30392"	chr2R	-	21290913	21291581	21290913	21290970	21291031	21291581	584	220,202,265	57,46,50	186,91,65	14,7,8	135	74	3.00342453619e-06	5.45197911569e-05	0.679,0.706,0.744	0.879,0.877,0.817	-0.148
704	"FBgn0250823"	"gish"	chr3R	+	16274151	16275169	16274151	16274875	16274953	16275169	704	302,347,259	26,32,20	574,412,448	26,11,12	152	74	3.71376819464e-06	6.62907622743e-05	0.85,0.841,0.863	0.915,0.948,0.948	-0.086
1462	"FBgn0001961"	"Arpc1"	chr2L	-	13829345	13829741	13829345	13829643	13829709	13829741	1462	399,393,425	13,2,9	900,241,285	60,7,15	140	74	4.52949897434e-06	7.95261213364e-05	0.942,0.99,0.961	0.888,0.948,0.909	0.049
601	"FBgn0030838"	"CG5445"	chrX	+	17302469	17303390	17302469	17302507	17302838	17303390	601	293,264,225	3,8,4	316,226,214	18,13,22	405	74	4.79300748613e-06	8.27953389943e-05	0.947,0.858,0.911	0.762,0.761,0.64	0.184
712	"FBgn0003638"	"su(w[a])"	chrX	+	1042259	1043421	1042259	1042432	1042802	1043421	712	102,50,38	6,4,6	120,71,90	2,0,1	444	74	5.98466416146e-06	0.000101739290745	0.739,0.676,0.514	0.909,1.0,0.938	-0.306
1227	"FBgn0025692"	"CG3814"	chr2R	-	12876100	12876393	12876100	12876183	12876261	12876393	1227	4,5,5	1,1,12	8,3,6	1,0,0	152	74	6.71849757239e-06	0.000110598857309	0.661,0.709,0.169	0.796,1.0,1.0	-0.419
1306	"FBgn0020372"	"TM4SF"	chr2R	+	23878506	23879812	23878506	23878958	23879623	23879812	1306	9,8,18	2,2,3	18,11,9	1,0,0	739	74	6.62351521041e-06	0.000110598857309	0.311,0.286,0.375	0.643,1.0,1.0	-0.557
554	"FBgn0045823"	"vsg"	chr3L	+	9714323	9714623	9714323	9714399	9714505	9714623	554	1430,1086,1154	1441,1179,1127	1874,455,521	2505,814,802	180	74	6.81561585658e-06	0.000110598857309	0.29,0.275,0.296	0.235,0.187,0.211	0.076
600	"FBgn0030838"	"CG5445"	chrX	+	17302469	17303390	17302469	17302583	17302838	17303390	600	287,255,218	4,1,1	306,221,203	17,8,4	329	74	1.04549974368e-05	0.000167123914251	0.942,0.983,0.98	0.802,0.861,0.919	0.108
364	"FBgn0026749"	"Yippee"	chrX	-	13385913	13386748	13385913	13386431	13386588	13386748	364	19,14,18	31,23,34	15,10,7	85,53,41	231	74	1.19369037137e-05	0.000188006233491	0.164,0.163,0.145	0.054,0.057,0.052	0.103
789	"FBgn0260742"	"CG12213"	chr3R	-	11965544	11966739	11965544	11966286	11966487	11966739	789	289,278,348	217,210,266	291,89,111	320,142,132	275	74	1.58789801725e-05	0.000246469387895	0.264,0.263,0.26	0.197,0.144,0.185	0.087
153	"FBgn0003256"	"rl"	chr2R	+	1071974	1072439	1071974	1072045	1072250	1072439	153	589,292,354	21,14,10	389,452,269	32,43,19	279	74	1.77401087194e-05	0.000268897568775	0.882,0.847,0.904	0.763,0.736,0.79	0.115
192	"FBgn0016975"	"stnB"	chrX	-	22990167	22991790	22990167	22990774	22990837	22991790	192	188,172,147	53,59,53	392,252,296	51,46,62	137	74	1.78260759879e-05	0.000268897568775	0.657,0.612,0.6	0.806,0.747,0.721	-0.135
1322	"FBgn0038013"	"CG10038"	chr3R	-	12350373	12350644	12350373	12350465	12350543	12350644	1322	67,25,31	100,73,79	100,69,22	81,71,27	152	74	1.90332642426e-05	0.000283119805609	0.246,0.143,0.16	0.375,0.321,0.284	-0.144
579	"FBgn0067779"	"dbr"	chr2L	+	67042	67507	67042	67111	67388	67507	579	221,187,119	1,0,1	250,210,103	4,6,6	351	74	2.07107866184e-05	0.000303852773538	0.979,1.0,0.962	0.929,0.881,0.784	0.116
1040	"FBgn0015000"	"betaggt-I"	chr2L	+	4946906	4948324	4946906	4947734	4947825	4948324	1040	506,438,442	38,33,26	512,230,237	73,33,30	165	74	2.1868970067e-05	0.000316509012726	0.857,0.856,0.884	0.759,0.758,0.78	0.1
225	"FBgn0013981"	"His4r"	chr3R	+	14625787	14626229	14625787	14625917	14626025	14626229	225	53,33,46	32,17,36	55,19,35	62,84,45	182	74	2.86017758017e-05	0.000408433358448	0.402,0.441,0.342	0.265,0.084,0.24	0.199
770	"FBgn0040532"	"CG8369"	chr3R	+	8822007	8822666	8822007	8822125	8822468	8822666	770	76,50,65	52,40,41	77,68,24	26,11,5	417	74	2.95066755492e-05	0.000415811177805	0.206,0.182,0.22	0.344,0.523,0.46	-0.24
1432	"FBgn0033244"	"CG8726"	chr2R	-	7969573	7970176	7969573	7969769	7969868	7970176	1432	33,30,28	167,120,127	28,19,16	231,221,179	173	74	3.57078453308e-05	0.000496663666874	0.078,0.097,0.086	0.049,0.035,0.037	0.047
1516	"FBgn0023169"	"AMPKalpha"	chrX	+	1375535	1376187	1375535	1375755	1375861	1376187	1516	19,26,12	81,77,76	67,40,22	118,67,52	180	74	3.66412163886e-05	0.000503112086567	0.088,0.122,0.061	0.189,0.197,0.148	-0.088
84	"FBgn0263106"	"DnaJ-1"	chr3L	-	5750028	5752189	5750028	5751600	5751845	5752189	84	452,381,374	2064,1646,1634	692,274,201	2459,2475,1981	319	74	4.1242313611e-05	0.000559120479461	0.048,0.051,0.05	0.061,0.025,0.023	0.013
635	"FBgn0053057"	"CG33057"	chr3L	-	8402167	8405277	8402167	8404050	8404102	8405277	635	7,12,9	81,62,55	26,42,30	107,69,83	126	74	4.24093208625e-05	0.000567754783047	0.048,0.102,0.088	0.125,0.263,0.175	-0.108
591	"FBgn0031078"	"Nup205"	chrX	+	19852213	19852569	19852213	19852354	19852423	19852569	591	13,4,4	116,99,51	24,22,22	149,89,81	143	74	4.7744804234e-05	0.000631292411538	0.055,0.02,0.039	0.077,0.113,0.123	-0.066
1423	"FBgn0040395"	"Unc-76"	chrX	+	2080609	2081659	2080609	2080634	2080744	2081659	1423	650,587,529	9,7,7	1104,775,828	55,16,17	184	74	5.39171444403e-05	0.000704210508482	0.967,0.971,0.968	0.89,0.951,0.951	0.038
1018	"FBgn0028577"	"pUf68"	chr3L	-	1499042	1499879	1499042	1499337	1499771	1499879	1018	480,344,386	1,0,1	409,317,268	3,5,6	508	74	5.78859481088e-05	0.000746937956922	0.986,1.0,0.983	0.952,0.902,0.867	0.083
83	"FBgn0039908"	"Asator"	chr4	-	474452	475104	474452	474768	474959	475104	83	0,2,0	7,10,1	6,8,1	12,4,1	265	74	6.00065904317e-05	0.000765084028004	0.0,0.053,0.0	0.123,0.358,0.218	-0.215
295	"FBgn0263351"	"AP-2mu"	chr3R	+	22462454	22462779	22462454	22462530	22462590	22462779	295	265,176,228	19,12,16	379,178,216	14,2,3	134	74	6.52856561518e-05	0.000822599267513	0.885,0.89,0.887	0.937,0.98,0.975	-0.077
1566	"FBgn0085434"	"NaCP60E"	chr2R	+	24913872	24915009	24913872	24914542	24914649	24915009	1566	4,10,13	6,6,2	4,0,2	13,10,8	181	74	7.09373800599e-05	0.000883417837723	0.214,0.405,0.727	0.112,0.0,0.093	0.38
1407	"FBgn0053526"	"PNUTS"	chr2L	+	870464	871576	870464	870552	871340	871576	1407	1093,837,1091	151,81,94	996,667,499	147,144,97	862	74	7.37289577507e-05	0.00090762889369	0.383,0.47,0.499	0.368,0.285,0.306	0.131
1032	"FBgn0024991"	"CG2694"	chrX	+	2714078	2714453	2714078	2714210	2714287	2714453	1032	8,7,7	0,0,0	10,11,6	7,0,1	151	74	7.63773528183e-05	0.000929547100777	1.0,1.0,1.0	0.412,1.0,0.746	0.281
1260	"FBgn0020440"	"Fak"	chr2R	-	19436547	19437259	19436547	19436643	19437214	19437259	1260	135,172,91	0,0,1	326,185,182	10,1,2	645	74	9.43011320163e-05	0.00113479227404	1.0,1.0,0.913	0.789,0.955,0.913	0.085
926	"FBgn0002873"	"mud"	chrX	+	14249644	14254288	14249644	14252875	14252935	14254288	926	0,2,0	15,15,12	4,10,6	24,30,33	134	74	0.000124428653907	0.00148070098149	0.0,0.069,0.0	0.084,0.155,0.091	-0.087
985	"FBgn0023508"	"Ocrl"	chrX	+	1922980	1923865	1922980	1923077	1923146	1923865	985	144,122,85	4,5,5	206,114,101	1,1,0	143	74	0.00013296257523	0.00156486723155	0.949,0.927,0.898	0.991,0.983,1.0	-0.067
334	"FBgn0027786"	"Mtch"	chr3L	+	184625	185074	184625	184681	184774	185074	334	150,124,144	16,15,7	203,119,61	48,20,16	167	74	0.000137046732291	0.00159540272047	0.806,0.786,0.901	0.652,0.725,0.628	0.163
74	"FBgn0029895"	"CG14441"	chrX	+	6699507	6700353	6699507	6699574	6700052	6700353	74	127,82,39	7,4,4	166,115,102	36,22,16	552	74	0.000157665305633	0.00181569400358	0.709,0.733,0.567	0.382,0.412,0.461	0.251
1572	"FBgn0000017"	"Abl"	chr3L	-	16622369	16625274	16622369	16623288	16623636	16625274	1572	677,629,645	60,54,52	1236,679,729	133,141,183	422	74	0.000163317740519	0.00186077978825	0.664,0.671,0.685	0.62,0.458,0.411	0.177
128	"FBgn0085432"	"pan"	chr4	+	107402	108694	107402	108372	108426	108694	128	112,63,49	16,15,14	92,115,75	6,8,6	128	74	0.000198617257967	0.00223914824508	0.802,0.708,0.669	0.899,0.893,0.878	-0.164
1188	"FBgn0039261"	"CG6422"	chr3R	-	25038420	25038674	25038420	25038516	25038652	25038674	1188	86,67,66	136,78,93	130,57,59	192,153,260	210	74	0.000214958113543	0.00239812645421	0.182,0.232,0.2	0.193,0.116,0.074	0.077
595	"FBgn0028968"	"gammaCOP"	chr3R	+	31572142	31573156	31572142	31572278	31572497	31573156	595	39,45,54	67,80,58	60,30,38	154,98,103	293	74	0.000267165010795	0.00294983223259	0.128,0.124,0.19	0.09,0.072,0.085	0.065
980	"FBgn0030049"	"Trf4-1"	chrX	+	8563152	8564375	8563152	8563547	8563659	8564375	980	42,60,31	23,20,17	140,95,153	20,28,12	186	74	0.000316261968228	0.00345629150992	0.421,0.544,0.42	0.736,0.574,0.835	-0.253
206	"FBgn0011774"	"Irbp"	chr3R	+	11411055	11412440	11411055	11411118	11411219	11412440	206	427,358,343	6,4,5	442,150,192	11,8,12	175	74	0.000328682036644	0.00355574203279	0.968,0.974,0.967	0.944,0.888,0.871	0.069
1121	"FBgn0041004"	"CG17715"	chr2L	+	22848969	22849255	22848969	22849092	22849213	22849255	1121	12,23,23	132,118,183	24,7,9	328,168,174	195	74	0.0003398258106	0.00363953443153	0.033,0.069,0.046	0.027,0.016,0.019	0.029
274	"FBgn0058191"	"CG40191"	chr2R	+	1265342	1266349	1265342	1266052	1266191	1266349	274	741,535,643	68,50,32	503,613,507	33,24,10	213	74	0.000351000842853	0.00372199903659	0.791,0.788,0.875	0.841,0.899,0.946	-0.077
209	"FBgn0033905"	"CG18324"	chr2R	+	14168785	14169522	14168785	14169103	14169386	14169522	209	92,66,78	56,50,80	97,54,40	33,26,17	357	74	0.000370344407478	0.00388861627852	0.254,0.215,0.168	0.379,0.301,0.328	-0.124
1205	"FBgn0052666"	"Drak"	chrX	+	11493134	11493999	11493134	11493385	11493707	11493999	1205	40,34,32	22,18,14	44,29,35	37,38,48	396	74	0.000408155358062	0.00424402318917	0.254,0.261,0.299	0.182,0.125,0.12	0.129
1425	"FBgn0039478"	"Nep5"	chr3R	-	27058712	27059119	27058712	27059015	27059070	27059119	1425	3,8,21	1,8,0	17,8,8	1,0,0	129	74	0.000417379547596	0.00429820668726	0.632,0.365,1.0	0.907,1.0,1.0	-0.303
463	"FBgn0261461"	"RhoGAP18B"	chrX	-	19164150	19165347	19164150	19164700	19165219	19165347	463	23,21,16	1,3,1	24,30,24	0,0,0	593	74	0.000430135495559	0.0043873820547	0.742,0.466,0.666	1.0,1.0,1.0	-0.375
580	"FBgn0067779"	"dbr"	chr2L	+	67042	67507	67042	67137	67388	67507	580	218,187,119	1,5,5	246,206,98	10,15,12	325	74	0.000438492736021	0.00443043132338	0.98,0.895,0.844	0.849,0.758,0.65	0.154
608	"FBgn0034390"	"CG15093"	chr2R	-	18775668	18776978	18775668	18776826	18776893	18776978	608	10,29,9	51,43,42	10,1,4	87,26,22	141	74	0.000449610508527	0.00450030705264	0.093,0.261,0.101	0.057,0.02,0.087	0.097
