target_id	length	eff_length	est_counts	tpm
FBtr0081253	2305	2091.31	0	0
FBtr0081252	703	524.32	0	0
FBtr0081251	1316	1152.67	6	0.157918
FBtr0081250	657	487.257	8	0.498103
FBtr0081257	1146	968.111	0	0
FBtr0082052	4958	4747.96	374.692	2.39417
FBtr0081254	4694	4380.37	16233.3	112.43
FBtr0082053	2836	2600.02	15.853	0.184979
FBtr0345674	4482	4331.26	382.131	2.67661
FBtr0082055	1684	1546.47	46.3893	0.910046
FBtr0074549	920	741.278	0	0
FBtr0082056	2113	1952.01	162.611	2.52728
FBtr0080588	2343	2164.28	0	0
FBtr0074540	843	650.15	544	25.3847
FBtr0074546	2397	2218.28	0	0
FBtr0074545	5686	5496.54	0	0
FBtr0334600	908	729.278	0	0
FBtr0333173	2668	2489.28	0	0
FBtr0334609	6583	6508.62	0	0
FBtr0086860	1402	1202.45	15	0.378451
FBtr0305494	2809	2690.57	76.313	0.86048
FBtr0305495	1465	1299.51	4932.94	115.163
FBtr0305497	2042	1837.01	453.125	7.4833
FBtr0305490	3539	3360.28	0	0
FBtr0305491	3549	3370.28	0	0
FBtr0072952	5184	5071.1	1934.54	11.5734
FBtr0305498	2839	2635.12	0	0
FBtr0305499	6954	6536.55	138.669	0.643603
FBtr0112516	1168	1006.17	740.096	22.3153
FBtr0112514	907	697.845	5	0.217369
FBtr0079629	5311	5051.96	0	0
FBtr0112512	1484	1286.94	96	2.26308
FBtr0112511	2239	2130.91	71.6236	1.01971
FBtr0112510	1761	1498.08	23.6083	0.478097
FBtr0112519	686	508.023	0	0
FBtr0305148	1226	1048.48	4	0.115741
FBtr0305149	3468	3374.24	415.987	3.74016
FBtr0305147	3283	3126.11	406.167	3.94173
FBtr0305145	26263	26589.5	340.517	0.388522
FBtr0305142	48068	47947.8	41.1482	0.0260357
FBtr0305141	47440	47261.3	0	0
FBtr0309872	2605	2449.05	290.826	3.60266
FBtr0309873	2158	1971.19	185.563	2.85594
FBtr0309871	1493	1293.25	168.371	3.94978
FBtr0309874	2794	2615.28	0	0
FBtr0309875	1689	1495.77	0	0
FBtr0085961	614	423.146	115304	8266.89
FBtr0309878	717	538.32	0	0
FBtr0309879	3569	3390.28	0	0
FBtr0085964	2636	2393.22	3468.09	43.9637
FBtr0085966	1802	1623.28	0	0
FBtr0300516	3808	3624.28	822.761	6.88715
FBtr0300514	3961	3789.7	538.439	4.31041
FBtr0300515	3853	3666.26	815.633	6.74929
FBtr0300512	3710	3482.23	302.973	2.63957
FBtr0300513	3785	3607.04	783.62	6.59086
FBtr0300510	4228	4236.16	32.4093	0.232105
FBtr0300511	4132	3967.32	1296.64	9.91537
FBtr0089636	2457	2397.31	849.307	10.748
FBtr0089631	1839	1689.39	99.5746	1.78816
FBtr0089630	1991	1812.28	0	0
FBtr0089633	1759	1608.14	123.89	2.33722
FBtr0300519	4454	4273.55	1575.92	11.1875
FBtr0301645	2732	2523.47	1	0.0120223
FBtr0301644	1930	1784.18	103.302	1.75653
FBtr0301647	2611	2443.55	9.96549	0.123727
FBtr0083490	1134	958.188	4124.58	130.592
FBtr0301640	1148	969.278	0	0
FBtr0301643	2159	2001.03	407.43	6.17713
FBtr0083498	914	735.278	0	0
FBtr0301649	1878	1699.28	0	0
FBtr0301648	1225	1108.49	318.452	8.71566
FBtr0079883	4136	3808.28	289.581	2.3069
FBtr0079885	2323	2178.21	979.217	13.6385
FBtr0079884	1602	1442.32	450.775	9.48164
FBtr0079887	2224	2077.96	950.582	13.8784
FBtr0079886	2250	2101	427.672	6.17549
FBtr0079889	2872	2632.13	4363.97	50.2993
FBtr0079888	791	623.648	3180.46	154.717
FBtr0091914	595	427.025	0	0
FBtr0091916	498	319.602	0	0
FBtr0091911	412	224.954	0	0
FBtr0091910	595	426.688	0.2681	0.0190622
FBtr0091913	413	225.427	263.116	35.4102
FBtr0091912	595	426.688	0.2681	0.0190622
FBtr0100187	2024	1818.18	0	0
FBtr0100186	3834	3610.09	1	0.00840368
FBtr0100185	4288	4060.05	0	0
FBtr0100184	4749	4741.62	0	0
FBtr0100183	1753	1599.16	26076.1	494.696
FBtr0100182	974	769.202	4710.91	185.802
FBtr0100188	1161	982.278	0	0
FBtr0076530	618	443.277	119	8.1444
FBtr0084618	750	578.934	0.550273	0.0288361
FBtr0084619	3826	3805.34	12.734	0.101522
FBtr0084611	1152	973.278	0	0
FBtr0084613	946	767.278	0	0
FBtr0084614	1047	868.278	0	0
FBtr0084617	1139	913.986	1	0.0331931
FBtr0345502	765	623.115	4.57303	0.22265
FBtr0345503	692	513.32	0	0
FBtr0345500	2242	2111.07	58.5232	0.841032
FBtr0082721	707	537.932	1145.15	64.5837
FBtr0082726	2913	2822.96	21.52	0.231273
FBtr0345507	6975	6831.37	1070.1	4.75228
FBtr0345504	1177	1019.73	6302.05	187.493
FBtr0345505	1864	1637.52	1551	28.735
FBtr0345508	1474	1325.32	4.29488	0.0983145
FBtr0345509	2972	2793.28	0	0
FBtr0100459	1649	1457.3	0	0
FBtr0100451	725	554.987	0	0
FBtr0100453	942	772.909	16.5389	0.649178
FBtr0100452	829	642.13	500.26	23.6352
FBtr0100455	2462	2283.28	0	0
FBtr0100454	3868	3689.28	0	0
FBtr0100457	3616	3366.32	1118.3	10.0783
FBtr0100456	1515	1336.28	0	0
FBtr0075155	1519	1281.79	18.4937	0.437719
FBtr0346086	1082	903.278	0	0
FBtr0346087	16734	16621.7	109	0.198947
FBtr0346085	825	614.811	48.0727	2.37216
FBtr0346082	3668	3564.37	1356.68	11.5473
FBtr0346083	1532	1387.17	0	0
FBtr0346088	3339	3288.62	0	0
FBtr0346089	1349	1151.9	3510.91	92.468
FBtr0331336	8450	8146.17	0	0
FBtr0331337	3548	3399.76	3.91366	0.0349239
FBtr0331334	2004	1825.28	0	0
FBtr0331335	3593	3414.28	0	0
FBtr0331332	2404	2225.28	0	0
FBtr0331333	2041	1862.28	0	0
FBtr0331330	4723	4416.04	825.327	5.66996
FBtr0331331	3555	3251.66	2	0.01866
FBtr0070639	896	716.642	2347.11	99.3615
FBtr0070638	1450	1310.77	692	16.0164
FBtr0331338	3548	3399.76	3.91366	0.0349239
FBtr0331339	4766	4601.05	2.84735	0.0187746
FBtr0330065	1189	1010.45	705.445	21.1804
FBtr0330064	1506	1308.08	83.4622	1.93572
FBtr0330067	6417	6240.8	28.9002	0.140491
FBtr0330066	6206	6019.37	0	0
FBtr0330061	1554	1355.34	779.443	17.4471
FBtr0330060	882	694.831	1034.68	45.1765
FBtr0330063	1491	1290.04	530.25	12.4699
FBtr0330062	1542	1348.83	395.155	8.88788
FBtr0079711	2741	2499.16	61.4802	0.746326
FBtr0079710	2774	2583.3	144.6	1.69817
FBtr0079713	361	196.017	2	0.309545
FBtr0079712	1688	1523.26	41.3094	0.822739
FBtr0079715	792	600.151	1	0.0505506
FBtr0330068	3575	3467.99	518.219	4.53338
FBtr0079716	767	570.802	1	0.0531498
FBtr0307179	1822	1631.07	5.80624	0.107997
FBtr0307178	1473	1345.7	1284.09	28.9489
FBtr0307175	1573	1310.27	284.216	6.58075
FBtr0307174	1972	1785.7	146.781	2.49372
FBtr0307177	1371	1248.68	127.076	3.08745
FBtr0307176	1344	1221.83	1096.77	27.2328
FBtr0307171	2350	2171.28	0	0
FBtr0307170	1859	1675.33	667.242	12.0828
FBtr0307173	10506	10255.7	873.744	2.58467
FBtr0307172	1145	920.787	2781.06	91.6299
FBtr0343108	2418	2163.89	0	0
FBtr0343109	1870	1644.31	81.6111	1.50575
FBtr0343105	6080	5901.28	0	0
FBtr0343100	2573	2414.86	1756.13	22.0624
FBtr0343101	702	513.78	510	30.1148
FBtr0333177	7849	7537.17	144.969	0.583518
FBtr0289989	2428	2249.28	0	0
FBtr0289988	3908	3771.98	6.65593	0.0535335
FBtr0289985	4589	4322.31	153	1.0739
FBtr0289986	1804	1620.95	37.9376	0.710046
FBtr0289981	4846	4590.22	1458.6	9.64026
FBtr0289983	1656	1477.28	0	0
FBtr0289982	13807	13472.2	3	0.00675567
FBtr0076772	5047	4863.87	603.132	3.76198
FBtr0076773	3311	3068.93	10.0634	0.0994822
FBtr0076770	1340	1189.72	996.542	25.412
FBtr0076771	3673	3500.25	1247.03	10.8085
FBtr0076776	5065	5063.29	817.789	4.89999
FBtr0076777	5107	5114.03	368.843	2.18809
FBtr0076774	4685	4432.56	17.0382	0.116616
FBtr0076775	2828	2713.16	1257.87	14.0652
FBtr0340453	3536	3352.54	83.4553	0.755208
FBtr0340452	3109	2937.06	449.926	4.64745
FBtr0340451	3154	2992.19	0	0
FBtr0340450	4417	4182.56	8098.46	58.7418
FBtr0340457	2191	1981.12	720.138	11.0279
FBtr0340456	4228	4041.4	392.849	2.94904
FBtr0340455	5041	4838.93	171.722	1.07662
FBtr0340454	4330	4138.04	186.045	1.36399
FBtr0071276	2236	2120.55	47.6232	0.681328
FBtr0071277	2282	2168.46	130.032	1.81923
FBtr0340459	2707	2541.01	105.31	1.25733
FBtr0071275	2295	2173.23	1874.96	26.1742
FBtr0071272	2027	1878.68	147.143	2.37615
FBtr0071273	2283	2167.66	267.363	3.74195
FBtr0071270	2462	2343.51	0.722898	0.00935829
FBtr0071271	2353	2224.26	72.4184	0.987756
FBtr0333174	1529	1350.28	0	0
FBtr0337048	3074	2895.28	0	0
FBtr0337049	5525	5366.44	0	0
FBtr0337046	1876	1681.3	95.7163	1.72714
FBtr0337047	1471	1292.28	0	0
FBtr0337044	1716	1547.22	2079	40.7653
FBtr0337045	3080	2891.49	2.30169	0.0241497
FBtr0337042	1855	1687.2	0	0
FBtr0337043	3789	3528.56	733.886	6.30984
FBtr0337040	881	702.278	0	0
FBtr0337041	357	181.945	1025.35	170.969
FBtr0343812	2787	2524.91	69.7412	0.837976
FBtr0343810	1469	1238.79	9	0.22041
FBtr0343817	6913	6796.19	28.4814	0.12714
FBtr0343814	4402	4280.72	5430	38.4831
FBtr0343819	425	247.442	0	0
FBtr0300259	4030	3868.07	0.333333	0.0026144
FBtr0300255	2521	2384.19	95.4222	1.21422
FBtr0300254	2317	2192.63	178.483	2.46956
FBtr0300257	713	562.971	73.0665	3.93749
FBtr0300256	4596	4418.04	1893.12	12.9997
FBtr0075310	810	630.044	358.024	17.2396
FBtr0075313	3691	3547.7	1547.95	13.2372
FBtr0070140	3208	3033.52	841.282	8.4136
FBtr0331228	2075	1921.59	30.4025	0.479992
FBtr0075314	465	287.439	741	78.2094
FBtr0070145	1802	1610.05	18	0.339172
FBtr0075319	460	273.576	1	0.110894
FBtr0075318	8461	8312.27	819.231	2.99002
FBtr0331226	4546	4427.79	46.0757	0.315698
FBtr0073658	2509	2404.57	1561	19.6949
FBtr0070148	1100	981.376	65783	2033.6
FBtr0073652	2304	2119.53	14	0.200389
FBtr0073653	818	639.301	0	0
FBtr0073650	1326	1142.49	28	0.743522
FBtr0073651	2625	2446.28	0	0
FBtr0073656	1544	1402.6	1	0.0216299
FBtr0073657	1526	1327.41	972.651	22.2299
FBtr0073655	2123	1906.61	139	2.21177
FBtr0333745	6913	6783.95	2.23083e-05	9.97635e-08
FBtr0333744	5823	5587.88	0	0
FBtr0333746	673	471.607	10.5977	0.681741
FBtr0333740	1252	1073.28	0	0
FBtr0333743	9304	9217.17	62.001	0.204074
FBtr0333742	6550	6449.63	1904.74	8.95959
FBtr0333749	3757	3601.49	4.65518	0.039214
FBtr0333748	2395	2178.06	2893.02	40.2965
FBtr0336715	6268	6089.28	0	0
FBtr0336714	10187	10008.3	0	0
FBtr0336717	10892	10713.3	0	0
FBtr0336716	6964	6785.28	0	0
FBtr0336711	5439	5363.04	207.735	1.17513
FBtr0336710	2089	1910.28	0	0
FBtr0336713	7864	7685.28	0	0
FBtr0330172	1308	1200.98	3.99999	0.101044
FBtr0336719	10519	10642.1	3.99995	0.0114029
FBtr0076662	3251	3179.92	12	0.114486
FBtr0330170	2247	2168.15	0	0
FBtr0076664	2355	2158.38	1171.26	16.4631
FBtr0330176	1056	855.375	71.7285	2.54403
FBtr0111097	7708	7556.22	156.095	0.626717
FBtr0076666	830	651.301	0	0
FBtr0111096	7699	7549.07	19.8728	0.0798645
FBtr0330174	2193	2048.08	94.8236	1.40461
FBtr0333813	2369	2141.76	0.00422452	5.98403e-05
FBtr0333815	12573	12301.5	26.9098	0.0663652
FBtr0073903	1710	1595.23	453.569	8.62598
FBtr0073900	3880	3872.41	2034.08	15.9358
FBtr0333816	12475	12185.2	18.5466	0.0461762
FBtr0081099	2276	2094.45	1611.38	23.3407
FBtr0081098	843	648.616	1080	50.5153
FBtr0333818	4844	4672.52	1245.88	8.08933
FBtr0081091	1112	956.605	1970.46	62.4915
FBtr0081090	692	539.369	1561.26	87.8164
FBtr0081093	1842	1602.37	70.2503	1.33007
FBtr0081092	1971	1717.05	1904.68	33.6532
FBtr0081095	1216	1040.86	1082.69	31.5574
FBtr0081097	1873	1646.55	1873.16	34.5133
FBtr0081096	2351	2088.89	834	12.1126
FBtr0080515	751	585.094	74.5211	3.86403
FBtr0074389	814	635.301	0	0
FBtr0074388	11772	11599.3	5592.64	14.6276
FBtr0073908	1974	1844.75	0	0
FBtr0074381	2013	1750.52	103.412	1.79223
FBtr0074383	2433	2191.95	408.304	5.6512
FBtr0074382	1838	1659.28	0	0
FBtr0074385	1920	1739.48	2.01898e-08	3.52126e-10
FBtr0074384	2087	1897.14	0	0
FBtr0074387	997	881.377	8991	309.48
FBtr0074386	5088	4928.44	1236.08	7.60893
FBtr0339958	1495	1354.46	7.78754	0.17443
FBtr0080510	6651	6536.14	7586.44	35.2131
FBtr0112852	4445	4229.78	1175.62	8.43209
FBtr0339957	5083	4914.61	844.564	5.21351
FBtr0339954	1244	1058.69	783.892	22.4634
FBtr0113007	1607	1446.46	86.5349	1.81498
FBtr0113004	2020	1751.14	3.92545	0.0680075
FBtr0112851	4062	3851.25	1320.97	10.4059
FBtr0113003	2230	2071.93	23	0.336775
FBtr0334719	2610	2431.28	0	0
FBtr0334718	3397	3312.23	0	0
FBtr0334717	2862	2759.02	0	0
FBtr0334716	4732	4656.14	0	0
FBtr0334715	3407	3326.46	0	0
FBtr0334714	2837	2658.28	0	0
FBtr0334713	7374	7302.15	358.58	1.48978
FBtr0334712	2610	2530.09	0	0
FBtr0334711	3123	3019.54	0	0
FBtr0113009	1455	1276.28	0	0
FBtr0080519	1335	1098.36	458	12.6505
FBtr0339951	1108	941.34	0	0
FBtr0075162	1021	891.272	74.4026	2.53259
FBtr0075163	430	252.367	0	0
FBtr0075160	1763	1663.73	0	0
FBtr0075161	1288	1075.43	690	19.4651
FBtr0075167	1553	1374.28	0	0
FBtr0075164	349	174.325	0	0
FBtr0075169	1326	1173.05	36	0.931047
FBtr0301499	4105	3919.11	35181.7	272.343
FBtr0073828	2786	2619.93	3541	41.0037
FBtr0088526	522	344.789	234.664	20.6481
FBtr0088527	577	401.776	881.24	66.5423
FBtr0088524	1299	1126	3356	90.4212
FBtr0088525	509	327.336	70861.1	6567.51
FBtr0088522	1929	1767.33	624.66	10.7229
FBtr0088523	1880	1720.63	107.798	1.90069
FBtr0088520	1686	1502.12	223	4.50389
FBtr0088521	1673	1505.52	18.0394	0.363514
FBtr0080052	1516	1332.35	10304.2	234.63
FBtr0070495	3837	3727.96	498.818	4.05935
FBtr0080050	1159	987.918	1946.49	59.7747
FBtr0080051	1082	896.05	2718	92.0247
FBtr0080054	4070	3853.2	0	0
FBtr0080055	1405	1165.63	377	9.81224
FBtr0080059	2577	2341.92	14392	186.439
FBtr0070497	1728	1594.74	597.036	11.3579
FBtr0112755	2342	2316.97	35.0699	0.459199
FBtr0112754	4189	4242.32	0	0
FBtr0112757	945	766.278	0	0
FBtr0112756	1472	1266.57	2	0.0479056
FBtr0112751	1472	1293.28	0	0
FBtr0112750	350	175.272	0	0
FBtr0112753	6294	6272.26	391.793	1.89504
FBtr0112752	1052	873.278	0	0
FBtr0331590	716	541.642	7.28407	0.407989
FBtr0331591	4492	4262.53	0	0
FBtr0089433	2353	2119.69	11831.9	169.343
FBtr0089432	2283	2077.22	240.041	3.50582
FBtr0089431	2380	2165.8	3.49731e-07	4.89894e-09
FBtr0089430	2380	2168.77	1543.03	21.5849
FBtr0089437	2387	2163.93	31.7869	0.445647
FBtr0089436	1971	1747.37	66.6122	1.15653
FBtr0089435	2309	2083.73	92.1608	1.34181
FBtr0089434	2429	2206.34	873.812	12.0152
FBtr0083651	3402	3338.4	193.519	1.75862
FBtr0088383	1427	1248.28	0	0
FBtr0088380	965	751.458	36	1.4534
FBtr0083652	2845	2775.86	2.47588	0.0270595
FBtr0083655	2167	2046.78	563	8.34494
FBtr0088387	1363	1172.66	0	0
FBtr0088384	2300	2120.43	1461.84	20.9152
FBtr0088385	2621	2474.32	172.396	2.11378
FBtr0083658	2728	2482.28	7	0.0855527
FBtr0088388	1526	1366.89	1577	35.0013
FBtr0088389	1581	1415.79	0	0
FBtr0087721	592	413.333	0	0
FBtr0087720	1458	1279.28	0	0
FBtr0087722	2932	2684.37	0	0
FBtr0087729	1799	1612.95	72.2886	1.35968
FBtr0087728	3235	3018.24	264.359	2.65721
FBtr0333106	9409	9117.09	0	0
FBtr0333105	9937	9685.85	12.4464	0.0389846
FBtr0073010	1631	1452.28	0	0
FBtr0073011	1996	1817.28	0	0
FBtr0079172	1196	1063.28	1	0.0285323
FBtr0333101	1813	1575.25	16.9946	0.327303
FBtr0346594	785	604.806	19.6672	0.986536
FBtr0290228	698	519.32	0	0
FBtr0290229	442	264.186	0	0
FBtr0290227	3430	3308.36	596.898	5.47362
FBtr0290224	579	402.211	15	1.13142
FBtr0290225	686	507.32	0	0
FBtr0290222	1178	990.803	583.557	17.8683
FBtr0290223	2586	2381.79	2	0.025475
FBtr0290220	972	762.86	20.3631	0.809816
FBtr0290221	867	669.88	4	0.181155
FBtr0082520	1665	1476.31	249.793	5.13322
FBtr0082521	1638	1451.85	118.198	2.46987
FBtr0082522	1430	1246.4	682.296	16.6074
FBtr0082526	4353	4191.12	2.04809	0.0148254
FBtr0082527	3972	3810.24	15.2517	0.121438
FBtr0082528	3994	3822.39	33.8655	0.268787
FBtr0082529	6782	6518.59	6.7934e-06	3.1617e-08
FBtr0086450	4827	4682.05	656.328	4.25277
FBtr0086457	4868	4743.12	2261.91	14.4677
FBtr0310470	496	317.613	0	0
FBtr0310471	392	215.438	0	0
FBtr0310472	484	305.706	0	0
FBtr0310473	1103	924.278	0	0
FBtr0310475	2292	2181.33	75.4373	1.04919
FBtr0310476	2042	1908.48	0	0
FBtr0310477	1330	1122.92	9.29788	0.251202
FBtr0072242	2507	2370.33	8327	106.578
FBtr0072241	527	349.311	1627.47	141.348
FBtr0072246	500	328.467	1	0.0923624
FBtr0072247	2800	2607.98	0	0
FBtr0072245	614	435.32	0	0
FBtr0072248	2815	2629.04	0	0
FBtr0072249	3936	3780.4	5998.22	48.1362
FBtr0309845	3298	3123.23	220.065	2.13764
FBtr0086182	3470	3247.64	600.139	5.60624
FBtr0086183	3467	3244.42	3021.69	28.2553
FBtr0086180	1394	1160.37	32846.5	858.773
FBtr0086181	886	650.731	4370.83	203.774
FBtr0086186	1034	872.994	19.2273	0.668181
FBtr0086184	1425	1268.18	52.1466	1.24747
FBtr0086185	1911	1764.77	0.0148097	0.000254592
FBtr0309626	101	13.9634	0	0
FBtr0302637	1648	1458.17	0	0
FBtr0309623	151	24.5986	0	0
FBtr0309620	124	16.4045	1	1.84937
FBtr0302639	3245	3101.39	0	0
FBtr0302638	2426	2317.79	20.756	0.27168
FBtr0309628	69	17.4691	0	0
FBtr0084968	657	468.044	643	41.6785
FBtr0084969	1069	900.472	534	17.9911
FBtr0084962	2969	2865.96	0	0
FBtr0084963	2988	2892.11	507.143	5.3199
FBtr0084960	982	803.278	0	0
FBtr0084961	769	590.301	0	0
FBtr0084966	3002	2902.14	6.91497	0.0722867
FBtr0084967	1248	1044.84	2476	71.8935
FBtr0084964	2908	2798.76	0	0
FBtr0084965	2887	2782.23	254.113	2.7709
FBtr0070895	951	772.313	941	36.9644
FBtr0339242	4175	4080.15	789.494	5.8703
FBtr0307372	7541	7283.98	9.0795	0.0378164
FBtr0307371	5317	5137.35	0	0
FBtr0307370	4678	4492.32	2.27987	0.0153967
FBtr0339246	2195	2016.28	0	0
FBtr0339247	3273	2984.68	0	0
FBtr0307375	11742	11508.6	3.51381e-08	9.26283e-11
FBtr0307374	14423	14108.7	12.2541	0.02635
FBtr0339248	3504	3316.42	27.0395	0.247353
FBtr0307378	2779	2578.91	8.64384	0.101685
FBtr0079261	1105	927.491	2347	76.7698
FBtr0079260	5718	5584.76	887.25	4.8198
FBtr0079263	1441	1268.58	706	16.8839
FBtr0079262	3212	2997.27	411.649	4.16666
FBtr0079265	1002	823.278	0	0
FBtr0346865	2456	2277.28	0	0
FBtr0346866	5439	5260.28	0	0
FBtr0346867	1081	896.574	0.0227052	0.000768293
FBtr0080935	4521	4322.34	4026	28.2581
FBtr0079268	2030	1869.22	1192.98	19.3625
FBtr0080937	529	329.179	318.44	29.3482
FBtr0080936	774	601.108	1248.68	63.0212
FBtr0080931	1624	1458.58	4	0.0831989
FBtr0080930	3237	3009.05	7652	77.1495
FBtr0080933	1487	1236.58	13	0.31894
FBtr0080932	1465	1274.83	2	0.0475954
FBtr0303278	1407	1228.28	0	0
FBtr0303279	1412	1251.32	74	1.79412
FBtr0303276	4308	4156.96	0	0
FBtr0303277	10534	10353.6	173.745	0.509106
FBtr0303274	3774	3550.34	153.825	1.31445
FBtr0303275	4450	4300.65	0	0
FBtr0303272	6348	6252.52	62.1582	0.301599
FBtr0303273	6732	6620.09	168.326	0.77139
FBtr0303270	2857	2678.28	0	0
FBtr0303271	6880	6755.32	411.016	1.84586
FBtr0077893	3678	3521.13	0	0
FBtr0084038	2039	1894.68	3687.6	59.0466
FBtr0084039	2416	2221.81	7057.81	96.3718
FBtr0084030	591	382.659	1	0.0792821
FBtr0084032	3492	3297.72	1912.5	17.5944
FBtr0084033	1000	803.327	1055	39.8426
FBtr0084034	2799	2632.96	1458	16.7997
FBtr0084035	3171	2969.3	1688	17.2467
FBtr0075500	2018	1903.34	5785.33	92.2146
FBtr0084037	1267	1054.27	3	0.0863292
FBtr0301639	3158	2989.43	0.144653	0.001468
FBtr0304134	2131	1915.87	10.3229	0.163464
FBtr0304137	1553	1343.9	694.41	15.676
FBtr0304133	2001	1784.4	492.328	8.37048
FBtr0075502	509	314.887	1	0.0963456
FBtr0304138	3882	3693.22	1316.16	10.8116
FBtr0331295	662	479.243	1187.66	75.1839
FBtr0300724	1898	1719.28	0	0
FBtr0300727	3219	3136.09	3520.39	34.0556
FBtr0300721	1901	1722.28	0	0
FBtr0300722	1847	1668.28	0	0
FBtr0300728	1847	1713.39	58.9962	1.04461
FBtr0305269	635	426.3	1	0.0711659
FBtr0305268	1988	1781.3	883.133	15.041
FBtr0305263	953	755.314	2534.03	101.782
FBtr0305262	6150	6065.7	241.577	1.20827
FBtr0305261	2954	2770.64	201.313	2.20433
FBtr0305260	1525	1352.14	15641	350.938
FBtr0305265	1386	1173.66	10.9483	0.283002
FBtr0081256	910	731.278	0	0
FBtr0114628	3829	3635.55	1341.59	11.1953
FBtr0114623	4107	3838.5	37.9123	0.299644
FBtr0114622	5170	4991.28	0	0
FBtr0114627	4361	4195.32	783.631	5.66675
FBtr0083358	938	724.972	1344	56.2425
FBtr0344579	783	604.301	0	0
FBtr0344570	539	324.657	3.78245	0.353457
FBtr0083351	3117	2938.28	0	0
FBtr0083352	4180	4001.28	0	0
FBtr0083353	2289	2119.76	164	2.34717
FBtr0344574	464	285.913	0	0
FBtr0344575	477	298.776	0	0
FBtr0083356	1811	1642.49	750.773	13.8673
FBtr0083357	1660	1424.4	1	0.0212987
FBtr0111053	7699	7539.65	115.053	0.462949
FBtr0111052	7702	7534.86	125.116	0.50376
FBtr0111051	7744	7600.89	62.6653	0.250121
FBtr0111050	7744	7603.09	10.0027	0.0399131
FBtr0111057	7702	7533.52	66.2764	0.2669
FBtr0111056	7699	7531.77	61.3849	0.247258
FBtr0111055	7747	7595.56	3.07237e-07	1.22716e-09
FBtr0111054	7744	7591.02	213.554	0.853483
FBtr0089661	12181	11844	1	0.00256147
