ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1656	"FBgn0033159"	"Dscam1"	chr2R	-	7357590	7357714	7359221	7359345	7348130	7348975	7361717	7361867	1656	0,0,0	2,1,1	4,2,5	1,4,2	148	148	1.37610234319e-09	1.1477278905e-07	0.0,0.0,0.0	0.8,0.333,0.714	-0.616
1213	"FBgn0033159"	"Dscam1"	chr2R	-	7352898	7353022	7355685	7355809	7348130	7348975	7361717	7361867	1213	0,1,0	4,4,1	2,2,5	2,0,0	148	148	1.54292856269e-09	1.2183421095e-07	0.0,0.2,0.0	0.5,1.0,1.0	-0.767
1993	"FBgn0033159"	"Dscam1"	chr2R	-	7357182	7357306	7359221	7359345	7348130	7348975	7361717	7361867	1993	0,0,0	3,2,4	4,2,5	4,3,2	148	148	1.67035552057e-09	1.27185641781e-07	0.0,0.0,0.0	0.5,0.4,0.714	-0.538
2398	"FBgn0041182"	"Tep2"	chr2L	-	7697006	7697157	7697400	7697581	7696027	7696206	7698724	7698992	2398	277,216,221	471,435,361	164,210,146	155,153,148	148	148	2.43589726168e-09	1.79080446962e-07	0.37,0.332,0.38	0.514,0.579,0.497	-0.169
1332	"FBgn0033159"	"Dscam1"	chr2R	-	7354685	7354809	7359221	7359345	7348130	7348975	7361717	7361867	1332	0,0,0	9,5,4	4,2,5	3,2,4	148	148	2.65523991683e-09	1.88699050089e-07	0.0,0.0,0.0	0.571,0.5,0.556	-0.542
491	"FBgn0033159"	"Dscam1"	chr2R	-	7354881	7355005	7355086	7355210	7348130	7348975	7361717	7361867	491	0,0,0	1,4,1	2,3,6	1,6,1	148	148	3.40131345311e-09	2.33922589743e-07	0.0,0.0,0.0	0.667,0.333,0.857	-0.619
752	"FBgn0033159"	"Dscam1"	chr2R	-	7355086	7355210	7359441	7359565	7348130	7348975	7361717	7361867	752	3,5,1	0,0,0	1,2,3	2,3,6	148	148	3.67980812488e-09	2.4516721632e-07	1.0,1.0,1.0	0.333,0.4,0.333	0.645
748	"FBgn0033159"	"Dscam1"	chr2R	-	7355086	7355210	7357182	7357306	7348130	7348975	7361717	7361867	748	3,2,4	0,0,0	4,3,2	2,3,6	148	148	3.97714883249e-09	2.56947918511e-07	1.0,1.0,1.0	0.667,0.5,0.25	0.528
480	"FBgn0033159"	"Dscam1"	chr2R	-	7354881	7355005	7359221	7359345	7348130	7348975	7361717	7361867	480	0,0,0	1,4,1	4,2,5	1,6,1	148	148	5.68651903343e-09	3.56578193508e-07	0.0,0.0,0.0	0.8,0.25,0.833	-0.628
1738	"FBgn0033159"	"Dscam1"	chr2R	-	7356526	7356650	7359221	7359345	7348130	7348975	7361717	7361867	1738	0,0,0	1,1,1	4,2,5	3,5,1	148	148	9.66321445084e-09	5.6565890745e-07	0.0,0.0,0.0	0.571,0.286,0.833	-0.563
1759	"FBgn0033159"	"Dscam1"	chr2R	-	7350580	7350704	7359221	7359345	7348130	7348975	7361717	7361867	1759	0,0,0	5,5,9	4,2,5	5,5,3	148	148	9.81678216494e-09	5.6565890745e-07	0.0,0.0,0.0	0.444,0.286,0.625	-0.452
2713	"FBgn0083124"	"Uhg4"	chr2R	+	9096670	9096735	9096925	9096991	9096149	9096202	9097241	9097312	2713	26,4,18	256,194,339	0,1,1	172,175,143	138	139	9.28771626274e-09	5.6565890745e-07	0.093,0.02,0.051	0.0,0.006,0.007	0.05
529	"FBgn0033159"	"Dscam1"	chr2R	-	7350373	7350497	7356972	7357096	7348130	7348975	7361717	7361867	529	4,4,2	2,0,0	0,1,1	2,6,2	148	148	1.19421345035e-08	6.70016598986e-07	0.667,1.0,1.0	0.0,0.143,0.333	0.73
757	"FBgn0033159"	"Dscam1"	chr2R	-	7355086	7355210	7356526	7356650	7348130	7348975	7361717	7361867	757	1,1,1	0,0,0	3,5,1	2,3,6	148	148	1.35624019793e-08	7.41411308202e-07	1.0,1.0,1.0	0.6,0.625,0.143	0.544
2837	"FBgn0040271"	"Sulf1"	chr3R	-	16321962	16322169	16330919	16330956	16314364	16315246	16337844	16338543	2837	426,369,261	54,64,25	488,594,508	31,25,29	110	148	1.42700241623e-08	7.60592287851e-07	0.914,0.886,0.934	0.955,0.97,0.959	-0.05
1981	"FBgn0033159"	"Dscam1"	chr2R	-	7358002	7358129	7359221	7359345	7348130	7348975	7361717	7361867	1981	0,0,0	6,3,1	4,2,5	6,3,4	148	148	1.60526306692e-08	8.34736794798e-07	0.0,0.0,0.0	0.4,0.4,0.556	-0.452
1500	"FBgn0033159"	"Dscam1"	chr2R	-	7358603	7358727	7359221	7359345	7348130	7348975	7361717	7361867	1500	0,0,0	3,1,3	4,2,5	2,3,8	148	148	1.74952082821e-08	8.88090096606e-07	0.0,0.0,0.0	0.667,0.4,0.385	-0.484
1776	"FBgn0033159"	"Dscam1"	chr2R	-	7350580	7350704	7355086	7355210	7348130	7348975	7361717	7361867	1776	0,0,0	5,5,9	2,3,6	5,5,3	148	148	1.81676584887e-08	9.00777858091e-07	0.0,0.0,0.0	0.286,0.375,0.667	-0.443
1122	"FBgn0033159"	"Dscam1"	chr2R	-	7355290	7355414	7359221	7359345	7348130	7348975	7361717	7361867	1122	0,0,0	6,2,2	4,2,5	4,6,2	148	148	2.04705488116e-08	9.91891137871e-07	0.0,0.0,0.0	0.5,0.25,0.714	-0.488
746	"FBgn0033159"	"Dscam1"	chr2R	-	7355086	7355210	7358002	7358129	7348130	7348975	7361717	7361867	746	6,3,1	0,0,0	6,3,4	2,3,6	148	148	2.23545044697e-08	1.0591067451e-06	1.0,1.0,1.0	0.75,0.5,0.4	0.45
878	"FBgn0033159"	"Dscam1"	chr2R	-	7354276	7354400	7359221	7359345	7348130	7348975	7361717	7361867	878	0,0,0	1,1,1	4,2,5	2,3,8	148	148	2.30395006406e-08	1.06783076882e-06	0.0,0.0,0.0	0.667,0.4,0.385	-0.484
2309	"FBgn0262614"	"pyd"	chr3R	-	8832703	8832944	8833473	8833738	8832353	8832645	8833974	8834074	2309	27,21,23	115,89,121	7,7,2	104,104,101	148	148	2.59556680593e-08	1.17739328303e-06	0.19,0.191,0.16	0.063,0.063,0.019	0.132
1427	"FBgn0033159"	"Dscam1"	chr2R	-	7353565	7353692	7356972	7357096	7348130	7348975	7361717	7361867	1427	4,4,2	0,0,1	0,1,1	2,1,3	148	148	2.73792500893e-08	1.2160950248e-06	1.0,1.0,0.667	0.0,0.5,0.25	0.639
2129	"FBgn0264693"	"ens"	chr3L	-	4129650	4129791	4130388	4130643	4126988	4127162	4131120	4131236	2129	9,17,4	168,163,128	1,3,0	227,214,230	148	148	2.89795065722e-08	1.26090424514e-06	0.051,0.094,0.03	0.004,0.014,0.0	0.052
741	"FBgn0033159"	"Dscam1"	chr2R	-	7355086	7355210	7355290	7355414	7348130	7348975	7361717	7361867	741	6,2,2	0,0,0	4,6,2	2,3,6	148	148	3.21976264539e-08	1.37290679199e-06	1.0,1.0,1.0	0.667,0.667,0.25	0.472
1220	"FBgn0033159"	"Dscam1"	chr2R	-	7352898	7353022	7353565	7353692	7348130	7348975	7361717	7361867	1220	0,0,1	4,4,1	2,1,3	2,0,0	148	148	4.85186345545e-08	2.02826919353e-06	0.0,0.0,0.5	0.5,1.0,1.0	-0.667
2604	"FBgn0039890"	"CG2316"	chr4	-	188577	189248	189997	190061	188424	188523	193343	193489	2604	28,22,13	185,161,179	4,10,8	237,270,184	137	148	6.10937298529e-08	2.49294610078e-06	0.141,0.129,0.073	0.018,0.038,0.045	0.081
514	"FBgn0033159"	"Dscam1"	chr2R	-	7350373	7350497	7352898	7353022	7348130	7348975	7361717	7361867	514	4,4,1	2,0,0	2,0,0	2,6,2	148	148	6.19728627305e-08	2.49294610078e-06	0.667,1.0,1.0	0.5,0.0,0.0	0.722
1241	"FBgn0033159"	"Dscam1"	chr2R	-	7356106	7356230	7359221	7359345	7348130	7348975	7361717	7361867	1241	0,0,0	5,10,3	4,2,5	7,2,9	148	148	7.21188383457e-08	2.82342547074e-06	0.0,0.0,0.0	0.364,0.5,0.357	-0.407
733	"FBgn0033159"	"Dscam1"	chr2R	-	7355086	7355210	7360081	7360205	7348130	7348975	7361717	7361867	733	2,4,2	0,0,0	5,2,9	2,3,6	148	148	7.28369610181e-08	2.82342547074e-06	1.0,1.0,1.0	0.714,0.4,0.6	0.429
893	"FBgn0033159"	"Dscam1"	chr2R	-	7354276	7354400	7356972	7357096	7348130	7348975	7361717	7361867	893	4,4,2	1,1,1	0,1,1	2,3,8	148	148	1.00094464384e-07	3.81073925119e-06	0.8,0.8,0.667	0.0,0.25,0.111	0.635
1108	"FBgn0033159"	"Dscam1"	chr2R	-	7359221	7359345	7360081	7360205	7348130	7348975	7361717	7361867	1108	2,4,2	0,0,0	5,2,9	4,2,5	148	148	1.03464819268e-07	3.86994727508e-06	1.0,1.0,1.0	0.556,0.5,0.643	0.434
734	"FBgn0033159"	"Dscam1"	chr2R	-	7355086	7355210	7356106	7356230	7348130	7348975	7361717	7361867	734	5,10,3	0,0,0	7,2,9	2,3,6	148	148	1.15980275606e-07	4.26327495848e-06	1.0,1.0,1.0	0.778,0.4,0.6	0.407
2802	"FBgn0261451"	"trol"	chrX	-	2494403	2494637	2495040	2495238	2492987	2493215	2495947	2496033	2802	0,0,0	6,4,1	4,8,1	8,10,5	148	148	1.6539162162e-07	5.97652436091e-06	0.0,0.0,0.0	0.333,0.444,0.167	-0.315
1211	"FBgn0033159"	"Dscam1"	chr2R	-	7352898	7353022	7356316	7356440	7348130	7348975	7361717	7361867	1211	1,2,0	4,4,1	4,8,4	2,0,0	148	148	1.78837909481e-07	6.35470705022e-06	0.2,0.333,0.0	0.667,1.0,1.0	-0.711
736	"FBgn0033159"	"Dscam1"	chr2R	-	7355086	7355210	7358603	7358727	7348130	7348975	7361717	7361867	736	3,1,3	0,0,0	2,3,8	2,3,6	148	148	1.97175703653e-07	6.8914524621e-06	1.0,1.0,1.0	0.5,0.5,0.571	0.476
2810	"FBgn0261451"	"trol"	chrX	-	2493550	2493676	2499210	2499678	2492987	2493215	2501626	2501737	2810	0,0,1	2,4,0	1,1,3	0,1,0	148	148	3.983459822e-07	1.34805338738e-05	0.0,0.0,1.0	1.0,0.5,1.0	-0.5
891	"FBgn0033159"	"Dscam1"	chr2R	-	7354276	7354400	7355086	7355210	7348130	7348975	7361717	7361867	891	0,0,0	1,1,1	2,3,6	2,3,8	148	148	3.98137919855e-07	1.34805338738e-05	0.0,0.0,0.0	0.5,0.5,0.429	-0.476
2783	"FBgn0040056"	"CG17698"	chr3L	+	23746189	23746544	23747872	23748060	23740160	23741084	23748423	23748716	2783	48,20,36	10,13,13	52,45,40	1,2,4	148	148	4.12632490288e-07	1.37458198327e-05	0.828,0.606,0.735	0.981,0.957,0.909	-0.226
2553	"FBgn0058263"	"MFS17"	chr2R	-	2515642	2515908	2521440	2522511	2494741	2495023	2553782	2553877	2553	69,46,72	7,5,14	66,68,58	26,29,31	148	148	8.26158015554e-07	2.70979829102e-05	0.908,0.902,0.837	0.717,0.701,0.652	0.192
2824	"FBgn0002921"	"Atpalpha"	chr3R	+	20966804	20966899	20968391	20968486	20966397	20966613	20973172	20973347	2824	1,5,3	3,3,3	0,0,1	8,12,8	148	148	1.05923721661e-06	3.42165719063e-05	0.25,0.625,0.5	0.0,0.0,0.111	0.421
2606	"FBgn0039890"	"CG2316"	chr4	-	188577	189248	189997	190061	188424	188523	191308	191386	2606	28,28,16	186,161,179	9,15,9	237,273,193	137	148	1.25374076154e-06	3.98951537851e-05	0.14,0.158,0.088	0.039,0.056,0.048	0.081
1214	"FBgn0033159"	"Dscam1"	chr2R	-	7352898	7353022	7354276	7354400	7348130	7348975	7361717	7361867	1214	1,1,1	4,4,1	2,3,8	2,0,0	148	148	1.70168678626e-06	5.33528857104e-05	0.2,0.2,0.5	0.5,1.0,1.0	-0.533
2123	"FBgn0032006"	"Pvr"	chr2L	-	8226928	8227150	8228082	8228257	8226457	8226606	8228493	8229011	2123	581,473,357	65,61,47	441,636,554	28,38,31	148	148	1.81922156528e-06	5.62113098142e-05	0.899,0.886,0.884	0.94,0.944,0.947	-0.054
1342	"FBgn0033159"	"Dscam1"	chr2R	-	7354685	7354809	7355685	7355809	7348130	7348975	7361717	7361867	1342	0,1,0	9,5,4	2,2,5	3,2,4	148	148	1.86009311942e-06	5.64222278044e-05	0.0,0.167,0.0	0.4,0.5,0.556	-0.43
1402	"FBgn0033159"	"Dscam1"	chr2R	-	7355685	7355809	7359441	7359565	7348130	7348975	7361717	7361867	1402	3,5,1	0,1,0	1,2,3	2,2,5	148	148	1.87897662951e-06	5.64222278044e-05	1.0,0.833,1.0	0.333,0.5,0.375	0.542
1747	"FBgn0033159"	"Dscam1"	chr2R	-	7356526	7356650	7356972	7357096	7348130	7348975	7361717	7361867	1747	4,4,2	1,1,1	0,1,1	3,5,1	148	148	1.93827198891e-06	5.73943872272e-05	0.8,0.8,0.667	0.0,0.167,0.5	0.533
1233	"FBgn0033159"	"Dscam1"	chr2R	-	7352898	7353022	7356526	7356650	7348130	7348975	7361717	7361867	1233	1,1,1	4,4,1	3,5,1	2,0,0	148	148	3.08928404569e-06	9.0224021718e-05	0.2,0.2,0.5	0.6,1.0,1.0	-0.567
250	"FBgn0037443"	"Dmtn"	chr3R	-	6392879	6392959	6393731	6393911	6391304	6392742	6405377	6405895	250	61,65,56	3,7,1	72,60,72	13,22,16	148	148	3.35017235942e-06	9.65211820309e-05	0.953,0.903,0.982	0.847,0.732,0.818	0.147
1180	"FBgn0033159"	"Dscam1"	chr2R	-	7353815	7353936	7356972	7357096	7348130	7348975	7361717	7361867	1180	4,4,2	2,0,1	0,1,1	2,3,2	148	148	3.40464661319e-06	9.67827543909e-05	0.667,1.0,0.667	0.0,0.25,0.333	0.584
152	"FBgn0039959"	"CG17514"	chr3L	-	27987737	27988702	28012380	28012483	27967243	27974140	28012536	28012599	152	189,110,116	87,68,34	83,119,64	85,105,87	148	148	4.38367955469e-06	0.000122973747508	0.685,0.618,0.773	0.494,0.531,0.424	0.209
1679	"FBgn0033159"	"Dscam1"	chr2R	-	7356972	7357096	7360290	7360414	7348130	7348975	7361717	7361867	1679	0,4,0	4,4,2	4,2,2	0,1,1	148	148	6.74694356873e-06	0.000186811476474	0.0,0.5,0.0	1.0,0.667,0.667	-0.611
635	"FBgn0033159"	"Dscam1"	chr2R	-	7351460	7351584	7352898	7353022	7348130	7348975	7361717	7361867	635	4,4,1	0,3,0	2,0,0	3,2,1	148	148	6.93312271427e-06	0.00018950535419	1.0,0.571,1.0	0.4,0.0,0.0	0.724
1222	"FBgn0033159"	"Dscam1"	chr2R	-	7352898	7353022	7359874	7360007	7348130	7348975	7361717	7361867	1222	3,0,0	4,4,1	1,3,4	2,0,0	148	148	7.65892645116e-06	0.00020500945003	0.429,0.0,0.0	0.333,1.0,1.0	-0.635
2608	"FBgn0039890"	"CG2316"	chr4	-	188424	188523	188577	189248	187996	188169	189997	190061	2608	82,56,33	33,26,28	69,80,54	6,10,15	148	148	7.69266229006e-06	0.00020500945003	0.713,0.683,0.541	0.92,0.889,0.783	-0.218
648	"FBgn0033159"	"Dscam1"	chr2R	-	7351460	7351584	7356972	7357096	7348130	7348975	7361717	7361867	648	4,4,2	0,3,0	0,1,1	3,2,1	148	148	8.23409945272e-06	0.000216729630039	1.0,0.571,1.0	0.0,0.333,0.5	0.579
1209	"FBgn0033159"	"Dscam1"	chr2R	-	7352898	7353022	7360290	7360414	7348130	7348975	7361717	7361867	1209	0,4,0	4,4,1	4,2,2	2,0,0	148	148	9.21163100487e-06	0.000236616834968	0.0,0.5,0.0	0.667,1.0,1.0	-0.722
2391	"FBgn0041182"	"Tep2"	chr2L	-	7696593	7696807	7697400	7697581	7696027	7696206	7698724	7698992	2391	277,216,221	44,31,36	164,210,146	54,50,70	148	148	9.17791879818e-06	0.000236616834968	0.863,0.874,0.86	0.752,0.808,0.676	0.12
158	"FBgn0036821"	"CG3961"	chr3L	-	18887552	18887746	18890189	18890281	18887060	18887215	18890345	18890483	158	23,9,22	491,413,328	54,55,48	515,659,508	148	148	9.38508879511e-06	0.0002382024918	0.045,0.021,0.063	0.095,0.077,0.086	-0.043
1772	"FBgn0033159"	"Dscam1"	chr2R	-	7350580	7350704	7355685	7355809	7348130	7348975	7361717	7361867	1772	0,1,0	5,5,9	2,2,5	5,5,3	148	148	9.90006263779e-06	0.000248316865221	0.0,0.167,0.0	0.286,0.286,0.625	-0.343
996	"FBgn0033159"	"Dscam1"	chr2R	-	7350781	7350905	7355685	7355809	7348130	7348975	7361717	7361867	996	0,1,0	2,4,1	2,2,5	4,1,2	148	148	1.07135038366e-05	0.000265595234647	0.0,0.2,0.0	0.333,0.667,0.714	-0.505
1208	"FBgn0033159"	"Dscam1"	chr2R	-	7352898	7353022	7353815	7353936	7348130	7348975	7361717	7361867	1208	2,0,1	4,4,1	2,3,2	2,0,0	148	148	1.16391890509e-05	0.000285227023638	0.333,0.0,0.5	0.5,1.0,1.0	-0.556
2603	"FBgn0039890"	"CG2316"	chr4	-	188577	189248	189997	190061	188424	188523	193672	193829	2603	58,47,38	211,183,195	29,34,32	272,312,215	137	148	1.31731008183e-05	0.000319148306189	0.229,0.217,0.174	0.103,0.105,0.139	0.091
2008	"FBgn0033159"	"Dscam1"	chr2R	-	7326151	7326364	7326616	7326784	7324581	7324737	7329288	7329455	2008	63,78,75	160,149,132	125,132,113	128,170,120	148	148	1.4473257143e-05	0.000344228572935	0.283,0.344,0.362	0.494,0.437,0.485	-0.142
2220	"FBgn0250823"	"gish"	chr3R	+	16293986	16294153	16295668	16295820	16292723	16292834	16296661	16296776	2220	293,273,264	249,230,238	366,386,296	199,214,152	148	148	1.45312249363e-05	0.000344228572935	0.541,0.543,0.526	0.648,0.643,0.661	-0.114
2609	"FBgn0039890"	"CG2316"	chr4	-	188424	188523	188577	189248	187996	188169	193672	193829	2609	27,22,17	33,18,23	37,42,31	13,11,14	148	148	1.52301166246e-05	0.000356819875205	0.45,0.55,0.425	0.74,0.792,0.689	-0.265
1212	"FBgn0033159"	"Dscam1"	chr2R	-	7352898	7353022	7358215	7358339	7348130	7348975	7361717	7361867	1212	1,0,0	4,4,1	1,2,1	2,0,0	148	148	1.57763811776e-05	0.0003648205246	0.2,0.0,0.0	0.333,1.0,1.0	-0.711
1230	"FBgn0033159"	"Dscam1"	chr2R	-	7352898	7353022	7355900	7356024	7348130	7348975	7361717	7361867	1230	0,0,0	4,4,1	1,1,2	2,0,0	148	148	1.59150389469e-05	0.0003648205246	0.0,0.0,0.0	0.333,1.0,1.0	-0.778
2793	"FBgn0025720"	"Ate1"	chr2R	-	20255885	20256035	20256082	20256235	20255627	20255809	20256435	20256629	2793	60,68,77	229,193,207	104,87,82	148,174,141	148	148	1.60849574636e-05	0.0003648205246	0.208,0.261,0.271	0.413,0.333,0.368	-0.125
1685	"FBgn0033159"	"Dscam1"	chr2R	-	7356972	7357096	7357788	7357915	7348130	7348975	7361717	7361867	1685	7,0,0	4,4,2	5,1,5	0,1,1	148	148	1.64866808809e-05	0.000367851230277	0.636,0.0,0.0	1.0,0.5,0.833	-0.566
291	"FBgn0052230"	"CG32230"	chr3L	+	23339429	23339476	23339533	23339680	23339325	23339369	23341456	23341597	291	39,15,26	3227,2485,3575	41,54,49	2811,3073,2547	120	148	1.65636576485e-05	0.000367851230277	0.015,0.007,0.009	0.018,0.021,0.023	-0.01
2889	"FBgn0011217"	"eff"	chr3R	-	14737419	14737483	14740379	14740940	14733699	14733883	14741006	14741319	2889	87,85,68	8,8,14	125,126,120	4,1,6	148	137	1.70421278218e-05	0.000374575428001	0.91,0.908,0.818	0.967,0.991,0.949	-0.09
2551	"FBgn0058263"	"MFS17"	chr2R	-	2521440	2522511	2553782	2553877	2515642	2515908	2565118	2565385	2551	118,78,77	3,5,5	100,97,80	15,16,15	148	148	1.82360684359e-05	0.000396727529646	0.975,0.94,0.939	0.87,0.858,0.842	0.095
14	"FBgn0013718"	"nuf"	chr3L	+	14201621	14201666	14212193	14212232	14200738	14200807	14213088	14213203	14	1,0,0	7,2,4	2,2,10	8,5,9	118	112	1.92617606263e-05	0.000410660736553	0.119,0.0,0.0	0.192,0.275,0.513	-0.287
2500	"FBgn0010434"	"cora"	chr2R	+	19238788	19241785	19242173	19242395	19238381	19238434	19242703	19242859	2500	244,218,157	11,9,7	174,208,175	2,1,0	148	148	1.9233723843e-05	0.000410660736553	0.957,0.96,0.957	0.989,0.995,1.0	-0.037
