ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IC_SAMPLE_1	SC_SAMPLE_1	IC_SAMPLE_2	SC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
94	"FBgn0053129"	"CG33129"	chr2L	-	10967855	10968166	10968104	10968166	10966501	10966621	94	57,55,47	43,37,35	25,24,23	56,65,34	323	74	4.95266244682e-08	8.28895596781e-06	0.233,0.254,0.235	0.093,0.078,0.134	0.139
1302	"FBgn0019947"	"Psn"	chr3L	+	20434086	20434344	20434086	20434245	20434547	20434712	1302	408,381,471	130,106,120	445,450,339	51,77,49	173	74	9.16383643412e-08	1.4058852396e-05	0.573,0.606,0.627	0.789,0.714,0.747	-0.148
1248	"FBgn0013263"	"Trl"	chr3L	-	14757483	14757962	14757907	14757962	14756903	14757330	1248	140,105,88	42,45,21	188,235,179	21,29,14	498	74	1.10447599178e-07	1.56410792374e-05	0.331,0.257,0.384	0.571,0.546,0.655	-0.267
1304	"FBgn0019947"	"Psn"	chr3L	+	20434086	20434302	20434086	20434245	20434547	20434712	1304	663,634,733	130,106,120	653,719,564	51,77,49	131	74	1.58441617604e-07	2.08350727149e-05	0.742,0.772,0.775	0.879,0.841,0.867	-0.099
2037	"FBgn0087008"	"e(y)3"	chrX	-	19636851	19638369	19637372	19638369	19634133	19636469	2037	3,5,1	1,2,1	13,20,6	0,1,0	595	74	3.00713252188e-07	3.69075398185e-05	0.272,0.237,0.111	1.0,0.713,1.0	-0.698
1715	"FBgn0038224"	"CG3321"	chr3R	+	14327067	14327183	14327067	14327127	14327252	14327735	1715	98,56,69	766,542,913	128,161,109	751,793,617	130	74	5.41968047996e-07	6.23601985225e-05	0.068,0.056,0.041	0.088,0.104,0.091	-0.039
1869	"FBgn0037120"	"CG11247"	chr3L	-	21728286	21728673	21728450	21728673	21726162	21726937	1869	278,232,214	31,22,22	308,307,274	9,15,7	238	74	6.74464639583e-07	7.30405530278e-05	0.736,0.766,0.752	0.914,0.864,0.924	-0.149
559	"FBgn0259174"	"Nedd4"	chr3L	+	17539566	17539736	17539566	17539727	17540690	17540838	559	150,105,120	11,13,13	112,171,125	5,0,3	83	74	9.44822387439e-07	9.6634334182e-05	0.924,0.878,0.892	0.952,1.0,0.974	-0.077
1160	"FBgn0032036"	"CG13384"	chr2L	+	8384699	8385097	8384699	8384895	8386216	8386385	1160	677,504,493	16,13,15	579,590,536	5,3,3	276	74	1.75714783879e-06	0.000170258377432	0.919,0.912,0.898	0.969,0.981,0.98	-0.067
2513	"FBgn0261673"	"nemy"	chr2R	-	12664984	12665799	12665744	12665799	12660972	12661196	2513	1800,1527,1535	9,10,6	1539,1854,1527	26,23,24	834	74	2.29390565354e-06	0.000211154015408	0.947,0.931,0.958	0.84,0.877,0.85	0.09
1623	"FBgn0000008"	"a"	chr2R	+	22136967	22137208	22136967	22137026	22137999	22138251	1623	7,20,10	3,0,6	6,15,12	0,0,0	256	74	2.51103901916e-06	0.00022013442068	0.403,1.0,0.325	1.0,1.0,1.0	-0.424
1506	"FBgn0053558"	"mim"	chr2R	-	6931062	6932697	6931842	6932697	6930248	6930370	1506	248,250,232	10,13,10	371,477,378	4,5,4	854	74	2.65434643365e-06	0.000222120535652	0.682,0.625,0.668	0.889,0.892,0.891	-0.232
2524	"FBgn0032774"	"CG17549"	chr2L	-	19389926	19390075	19389935	19390075	19388473	19388569	2524	3,1,3	3,2,1	1,0,0	5,1,6	83	74	3.70709290343e-06	0.000296728610227	0.471,0.308,0.728	0.151,0.0,0.0	0.452
1974	"FBgn0058263"	"MFS17"	chr2R	-	2520578	2522511	2521440	2522511	2494741	2495023	1974	12,18,9	67,43,72	23,39,48	65,68,58	936	74	5.2744455773e-06	0.00039655197638	0.014,0.032,0.01	0.027,0.043,0.061	-0.025
486	"FBgn0003392"	"shi"	chrX	+	15892199	15892581	15892199	15892569	15892827	15893150	486	9,1,2	6,1,3	1,1,0	10,2,11	86	74	5.38500782699e-06	0.00039655197638	0.563,0.462,0.365	0.079,0.301,0.0	0.337
1048	"FBgn0030838"	"CG5445"	chrX	+	17302469	17302786	17302469	17302583	17302838	17303390	1048	255,233,179	4,1,1	164,186,115	5,6,16	277	74	5.9029911571e-06	0.000417977181547	0.945,0.984,0.98	0.898,0.892,0.658	0.154
2303	"FBgn0004167"	"kst"	chr3L	+	3366443	3367010	3366443	3366773	3367514	3368133	2303	1695,1536,1725	54,48,29	1312,1335,1123	77,59,51	311	74	7.78821457514e-06	0.000531040853068	0.882,0.884,0.934	0.802,0.843,0.84	0.072
1918	"FBgn0032796"	"CG10188"	chr2L	-	19508325	19508764	19508351	19508764	19507489	19508265	1918	23,18,12	0,0,0	30,24,23	5,4,2	100	74	1.10737573821e-05	0.000728099547873	1.0,1.0,1.0	0.816,0.816,0.895	0.158
1721	"FBgn0034708"	"Vps35"	chr2R	+	22185971	22186320	22185971	22186094	22186516	22186706	1721	133,127,107	144,113,99	193,237,171	110,143,81	300	74	1.44836764204e-05	0.000860143493224	0.186,0.217,0.21	0.302,0.29,0.342	-0.107
2301	"FBgn0004167"	"kst"	chr3L	+	3366443	3366962	3366443	3366773	3367514	3368133	2301	1182,1033,1154	54,48,29	894,931,778	77,59,51	263	74	1.39725147024e-05	0.000860143493224	0.86,0.858,0.918	0.766,0.816,0.811	0.081
999	"FBgn0004919"	"gol"	chr2R	-	25074036	25075338	25075241	25075338	25073277	25073589	999	2539,1798,2174	15,9,20	1729,1915,1663	2,7,1	1279	74	1.44828883523e-05	0.000860143493224	0.907,0.92,0.863	0.98,0.941,0.99	-0.074
95	"FBgn0053129"	"CG33129"	chr2L	-	10967855	10968166	10968133	10968166	10966501	10966621	95	75,64,61	457,290,382	42,49,35	386,509,413	352	74	2.12913467906e-05	0.00122491779505	0.033,0.044,0.032	0.022,0.02,0.018	0.016
2228	"FBgn0020309"	"crol"	chr2L	-	11802370	11803674	11802904	11803674	11800154	11800322	2228	1576,1457,895	49,45,44	1030,1415,1183	69,78,88	608	74	2.43670375679e-05	0.00135938533826	0.797,0.798,0.712	0.645,0.688,0.621	0.118
1941	"FBgn0034951"	"CG3860"	chr2R	-	23993108	23993316	23993114	23993316	23992927	23993053	1941	2,0,0	54,59,46	2,8,6	42,59,44	80	74	2.89413409568e-05	0.00156708849122	0.033,0.0,0.0	0.042,0.111,0.112	-0.077
1502	"FBgn0053558"	"mim"	chr2R	-	6927389	6928836	6928508	6928836	6926669	6926821	1502	132,138,135	79,46,63	111,99,111	96,104,73	1193	74	3.04216504013e-05	0.00160017881111	0.094,0.157,0.117	0.067,0.056,0.086	0.053
2229	"FBgn0020309"	"crol"	chr2L	-	11802286	11803674	11802904	11803674	11800154	11800322	2229	1828,1633,1009	49,45,44	1198,1589,1352	69,78,88	692	74	3.15736952684e-05	0.00161464369414	0.8,0.795,0.71	0.65,0.685,0.622	0.116
2399	"FBgn0035432"	"ZnT63C"	chr3L	+	3303707	3304021	3303707	3303852	3304601	3304665	2399	58,38,35	297,186,217	93,75,105	243,319,257	243	74	3.56946797404e-05	0.00177605149735	0.056,0.059,0.047	0.104,0.067,0.111	-0.04
238	"FBgn0052707"	"APC4"	chrX	+	9083998	9084175	9083998	9084169	9084236	9084399	238	21,15,22	18,9,9	24,21,18	2,5,1	80	74	4.97963232389e-05	0.00241250081797	0.519,0.607,0.693	0.917,0.795,0.943	-0.279
1472	"FBgn0037262"	"MED31"	chr3R	+	4641962	4642422	4641962	4642008	4642568	4642658	1472	483,435,515	11,14,12	463,567,415	0,7,4	488	74	5.26637342684e-05	0.0024859983279	0.869,0.825,0.867	1.0,0.925,0.94	-0.101
975	"FBgn0265177"	"CG44242"	chr2R	+	16196383	16196602	16196383	16196572	16196691	16196928	975	201,158,202	174,149,192	227,234,203	121,144,111	104	74	5.40735163848e-05	0.00248873359161	0.451,0.43,0.428	0.572,0.536,0.565	-0.121
720	"FBgn0051716"	"Cnot4"	chr2L	+	10399594	10399712	10399594	10399688	10399767	10400679	720	144,121,79	49,41,38	76,99,86	55,88,52	98	74	6.08921576088e-05	0.00273420639409	0.689,0.69,0.611	0.511,0.459,0.555	0.155
1471	"FBgn0037262"	"MED31"	chr3R	+	4641962	4642428	4641962	4642008	4642568	4642658	1471	624,594,697	11,14,12	616,735,537	0,7,4	494	74	6.86270673406e-05	0.00300815311843	0.895,0.864,0.897	1.0,0.94,0.953	-0.079
315	"FBgn0085446"	"CG34417"	chrX	+	6577943	6584022	6577943	6578291	6585692	6585785	315	65,98,53	0,0,1	47,65,37	1,1,1	5805	74	8.34061172625e-05	0.00350686310357	1.0,1.0,0.403	0.375,0.453,0.32	0.418
481	"FBgn0003392"	"shi"	chrX	+	15892199	15892581	15892199	15892440	15892827	15893150	481	42,13,16	72,52,40	16,15,11	85,85,75	215	74	8.38142186623e-05	0.00350686310357	0.167,0.079,0.121	0.061,0.057,0.048	0.067
2670	"FBgn0027335"	"Rip11"	chrX	-	18637330	18637573	18637412	18637573	18635641	18636319	2670	118,97,111	175,161,201	110,103,87	264,311,238	156	74	9.26733100505e-05	0.00370943478692	0.242,0.222,0.208	0.165,0.136,0.148	0.074
316	"FBgn0085446"	"CG34417"	chrX	+	6577943	6583178	6577943	6578291	6585692	6585785	316	53,82,40	0,0,1	36,49,35	1,1,1	4961	74	9.26854971203e-05	0.00370943478692	1.0,1.0,0.374	0.349,0.422,0.343	0.42
910	"FBgn0039026"	"CG7029"	chr3R	+	22784466	22785423	22784466	22785405	22787005	22788517	910	3,6,4	4,3,0	3,8,9	0,1,0	92	74	0.00012245493594	0.00479658589501	0.376,0.617,1.0	1.0,0.865,1.0	-0.291
2437	"FBgn0037027"	"HIPP1"	chr3L	+	20812256	20812467	20812256	20812464	20812523	20812670	2437	112,116,133	6,9,9	103,133,82	1,2,2	77	74	0.000138345287046	0.00530611819691	0.947,0.925,0.934	0.99,0.985,0.975	-0.048
1159	"FBgn0032036"	"CG13384"	chr2L	+	8384454	8384566	8384454	8384493	8384699	8384895	1159	3,0,0	0,1,2	3,4,1	0,0,0	147	74	0.000165027990632	0.00620033736232	1.0,0.0,0.0	1.0,1.0,1.0	-0.667
204	"FBgn0033382"	"Hydr1"	chr2R	+	9132479	9133046	9132479	9132767	9133598	9133770	204	58,51,61	29,35,26	71,116,84	17,32,14	353	74	0.000170235998115	0.00626808945059	0.295,0.234,0.33	0.467,0.432,0.557	-0.199
365	"FBgn0000565"	"Eip71CD"	chr3L	+	15512171	15512365	15512171	15512353	15512475	15512736	365	140,119,162	47,39,54	112,122,101	77,59,64	86	74	0.000192223834717	0.0069389035238	0.719,0.724,0.721	0.556,0.64,0.576	0.131
2514	"FBgn0261673"	"nemy"	chr2R	-	12665699	12665799	12665744	12665799	12660972	12661196	2514	112,94,77	9,10,6	104,132,110	26,23,24	119	74	0.000219149010675	0.00775871785871	0.886,0.854,0.889	0.713,0.781,0.74	0.132
458	"FBgn0038704"	"CG5316"	chr3R	+	19403892	19404245	19403892	19404118	19404300	19404749	458	6,1,0	49,33,37	4,8,14	37,50,25	201	74	0.000267582929125	0.00929472023621	0.043,0.011,0.0	0.038,0.056,0.171	-0.07
437	"FBgn0039902"	"Zip102B"	chr4	-	313698	313913	313747	313913	313356	313642	437	165,110,136	135,120,136	126,172,130	221,228,191	123	74	0.000303243566449	0.0103383593673	0.424,0.355,0.376	0.255,0.312,0.291	0.099
2253	"FBgn0035639"	"CG5537"	chr3L	+	5811385	5811979	5811385	5811918	5812064	5812228	2253	393,379,445	33,20,51	375,369,363	16,14,18	135	74	0.000414219600213	0.0138650597089	0.867,0.912,0.827	0.928,0.935,0.917	-0.058
1335	"FBgn0010412"	"RpS19a"	chrX	+	16637893	16637949	16637893	16637927	16638232	16638303	1335	53,47,88	4046,2787,4261	67,74,81	2667,3174,2511	96	74	0.000468683353683	0.0151376500725	0.01,0.013,0.016	0.019,0.018,0.024	-0.007
1444	"FBgn0015279"	"Pi3K92E"	chr3R	-	20634126	20634732	20634545	20634732	20631777	20633713	1444	62,50,42	85,79,64	47,48,23	87,125,105	493	74	0.000460819540322	0.0151376500725	0.099,0.087,0.09	0.075,0.054,0.032	0.038
1728	"FBgn0262976"	"lawc"	chrX	-	8408864	8410098	8409662	8410098	8408518	8408778	1728	62,56,91	31,21,34	42,73,64	50,43,49	872	74	0.000478906570414	0.0152011551057	0.145,0.185,0.185	0.067,0.126,0.1	0.074
1004	"FBgn0067779"	"dbr"	chr2L	+	67042	67137	67042	67111	67388	67507	1004	4,5,5	1,0,1	2,10,12	5,6,2	100	74	0.000497461203106	0.0155224758461	0.747,1.0,0.787	0.228,0.552,0.816	0.313
2680	"FBgn0039349"	"Ssadh"	chr3R	-	25626731	25626924	25626742	25626924	25626343	25626663	2680	63,71,69	4,4,5	72,76,52	1,0,1	85	74	0.000548013267446	0.0168148737561	0.932,0.939,0.923	0.984,1.0,0.978	-0.056
829	"FBgn0262620"	"CR43144"	chr2L	+	21657658	21657776	21657658	21657741	21657832	21658249	829	321,228,245	104,71,93	226,256,198	112,122,119	109	74	0.000579708172948	0.0174957827278	0.677,0.686,0.641	0.578,0.588,0.53	0.103
2158	"FBgn0017550"	"Rga"	chr3R	-	5609631	5609881	5609649	5609881	5608449	5609019	2158	187,193,188	49,66,60	160,180,147	22,32,32	92	74	0.000598847228208	0.0177818991473	0.754,0.702,0.716	0.854,0.819,0.787	-0.096
1648	"FBgn0004435"	"Galphaq"	chr2R	+	12612739	12612884	12612739	12612851	12613566	12614345	1648	140,124,74	48,27,18	166,169,145	79,93,59	107	74	0.000637255333453	0.0186220169665	0.669,0.761,0.74	0.592,0.557,0.63	0.13
393	"FBgn0267572"	"CR45912"	chr3L	-	18864905	18866107	18865257	18866107	18858689	18864568	393	44,51,55	7,5,8	16,15,18	5,10,7	426	74	0.00071884334084	0.0206779779764	0.522,0.639,0.544	0.357,0.207,0.309	0.277
2025	"FBgn0034504"	"CG8929"	chr2R	+	20327269	20328134	20327269	20327393	20328326	20329021	2025	628,530,512	92,84,75	533,702,624	50,72,58	815	74	0.000746698054093	0.0211487864244	0.383,0.364,0.383	0.492,0.47,0.494	-0.109
2512	"FBgn0261673"	"nemy"	chr2R	-	12664984	12665799	12665699	12665799	12660972	12661196	2512	1690,1437,1460	6,5,3	1441,1731,1426	10,12,15	789	74	0.000767924904778	0.021420450753	0.964,0.964,0.979	0.931,0.931,0.899	0.049
2121	"FBgn0020440"	"Fak"	chr2R	-	19436857	19437259	19437214	19437259	19436547	19436643	2121	77,83,52	0,0,1	79,93,48	2,4,1	431	74	0.000991596465449	0.027246702879	1.0,1.0,0.899	0.871,0.8,0.892	0.112
1944	"FBgn0004638"	"drk"	chr2R	-	13502690	13502841	13502788	13502841	13501812	13502091	1944	153,178,104	25,26,21	217,230,185	23,20,11	172	74	0.00109131933107	0.0289294944272	0.725,0.747,0.681	0.802,0.832,0.879	-0.12
250	"FBgn0010280"	"Taf4"	chr3L	+	16114311	16114843	16114311	16114720	16115668	16115830	250	39,32,31	62,57,33	54,88,46	45,61,44	197	74	0.00107995532415	0.0289294944272	0.191,0.174,0.261	0.311,0.351,0.282	-0.106
2666	"FBgn0051092"	"LpR2"	chr3R	-	25719951	25720117	25719965	25720117	25718397	25718623	2666	4,4,0	2,1,2	1,1,2	1,0,0	88	74	0.0010999807767	0.0289294944272	0.627,0.771,0.0	0.457,1.0,1.0	-0.353
477	"FBgn0266409"	"CG45049"	chr3R	+	22726966	22727491	22726966	22727101	22728842	22729133	477	93,102,96	180,132,121	130,172,124	145,149,117	464	74	0.00113854386415	0.0295219613225	0.076,0.11,0.112	0.125,0.155,0.145	-0.042
2439	"FBgn0086768"	"Pcmt"	chr3R	-	5553225	5553675	5553270	5553675	5552822	5553045	2439	50,46,67	159,151,213	26,26,22	150,147,113	119	74	0.00120369806677	0.0307778908462	0.164,0.159,0.164	0.097,0.099,0.108	0.061
2142	"FBgn0016075"	"vkg"	chr2L	-	5027297	5027445	5027351	5027445	5027036	5027221	2142	66,36,43	153,108,114	26,42,22	118,146,139	128	74	0.00122404284595	0.0308693545122	0.2,0.162,0.179	0.113,0.143,0.084	0.067
1035	"FBgn0035533"	"Cip4"	chr3L	-	4324861	4324996	4324921	4324996	4324283	4324447	1035	48,49,53	33,29,23	67,81,76	19,27,16	134	74	0.00134546810541	0.0330267570941	0.445,0.483,0.56	0.661,0.624,0.724	-0.174
2293	"FBgn0086347"	"Myo31DF"	chr2L	-	10506542	10506779	10506683	10506779	10505925	10506106	2293	216,149,137	55,36,36	164,222,197	54,100,88	215	74	0.00134414961878	0.0330267570941	0.575,0.588,0.567	0.511,0.433,0.435	0.117
823	"FBgn0035348"	"CG16758"	chr3L	-	2502390	2502815	2502594	2502815	2499690	2500462	823	19,10,7	10,4,2	15,28,24	2,3,2	278	74	0.00141717798863	0.0343292720667	0.336,0.4,0.482	0.666,0.713,0.762	-0.308
165	"FBgn0011764"	"Dsp1"	chrX	+	16333611	16333763	16333611	16333718	16334300	16334413	165	18,18,13	2,0,0	19,26,28	4,4,2	119	74	0.00145191741263	0.0347140254111	0.848,1.0,1.0	0.747,0.802,0.897	0.134
1238	"FBgn0030735"	"CG3632"	chrX	+	16296670	16296907	16296670	16296883	16297660	16297784	1238	8,6,7	3,5,1	4,8,0	9,12,6	98	74	0.00149688342888	0.0353302870842	0.668,0.475,0.841	0.251,0.335,0.0	0.466
2112	"FBgn0030468"	"CG1622"	chrX	+	13297746	13298187	13297746	13297882	13298705	13298812	2112	7,11,13	69,75,76	22,16,15	53,67,49	379	74	0.00152190376676	0.0354661371469	0.019,0.028,0.032	0.075,0.045,0.056	-0.032
2580	"FBgn0032123"	"Oatp30B"	chr2L	+	9521209	9521495	9521209	9521440	9523162	9523343	2580	3,3,1	7,7,6	0,1,0	5,6,3	129	74	0.0017981010859	0.0413788012393	0.197,0.197,0.087	0.0,0.087,0.0	0.131
1233	"FBgn0027590"	"GstE12"	chr2R	-	24767953	24768172	24768097	24768172	24767474	24767577	1233	54,67,61	367,301,445	30,41,51	401,404,366	218	74	0.00184044431455	0.0418303454702	0.048,0.07,0.044	0.025,0.033,0.045	0.02
649	"FBgn0037098"	"Wnk"	chr3L	-	21554380	21554928	21554553	21554928	21554024	21554180	649	12,6,7	25,35,11	19,19,19	24,24,17	247	74	0.00194680495512	0.0437081453948	0.126,0.049,0.16	0.192,0.192,0.251	-0.1
1963	"FBgn0260486"	"Ziz"	chr2L	-	7473297	7473889	7473419	7473889	7472512	7473199	1963	183,149,189	27,12,40	145,133,132	37,41,38	196	74	0.00203489138017	0.045135361818	0.719,0.824,0.641	0.597,0.551,0.567	0.156
709	"FBgn0263446"	"CR43469"	chr2R	+	12872755	12873188	12872755	12873176	12873247	12874720	709	3,3,6	1,0,0	4,2,4	1,1,3	86	74	0.00210664315285	0.0461705957666	0.721,1.0,1.0	0.775,0.632,0.534	0.26
2282	"FBgn0036398"	"upSET"	chr3L	+	14002126	14002379	14002126	14002301	14003192	14003415	2282	6,6,4	25,12,7	1,2,1	6,20,17	152	74	0.00216448788015	0.0463351417134	0.105,0.196,0.218	0.075,0.046,0.028	0.123
449	"FBgn0036663"	"CG9674"	chr3L	-	16800071	16800189	16800100	16800189	16799483	16799954	449	42,34,33	80,50,71	31,43,26	102,122,99	103	74	0.00215813022617	0.0463351417134	0.274,0.328,0.25	0.179,0.202,0.159	0.104
1212	"FBgn0038881"	"CG16791"	chr3R	-	21334526	21334768	21334703	21334768	21324103	21324217	1212	90,78,104	2,6,3	104,105,90	0,2,1	251	74	0.00222893539626	0.0471663225806	0.93,0.793,0.911	1.0,0.939,0.964	-0.09
2498	"FBgn0011766"	"E2f1"	chr3R	-	21632132	21633073	21632923	21633073	21626023	21626850	2498	1395,1355,839	18,18,14	1272,1811,1336	10,11,9	865	74	0.002352093924	0.0487383476521	0.869,0.866,0.837	0.916,0.934,0.927	-0.068
2508	"FBgn0032075"	"Tsp29Fb"	chr2L	+	8937389	8937448	8937389	8937405	8937519	8937631	2508	1,9,7	17,13,19	0,3,2	18,17,25	117	74	0.002356172157	0.0487383476521	0.036,0.305,0.189	0.0,0.1,0.048	0.127
2673	"FBgn0016754"	"sba"	chr3R	-	23896849	23897191	23897062	23897191	23894173	23895497	2673	47,54,37	0,2,0	26,25,25	3,1,2	287	74	0.00247303272086	0.0505872582123	1.0,0.874,1.0	0.691,0.866,0.763	0.185
1020	"FBgn0029002"	"miple2"	chr3L	+	274594	274813	274594	274807	274866	275018	1020	76,79,111	666,559,721	88,128,92	516,601,445	80	74	0.00263538274769	0.0533158202033	0.095,0.116,0.125	0.136,0.165,0.161	-0.042
1210	"FBgn0085370"	"Pde11"	chr2L	-	18562709	18563172	18562882	18563172	18546524	18547044	1210	13,15,19	10,6,3	13,17,18	1,0,3	247	74	0.00273814125493	0.0547925875035	0.28,0.428,0.655	0.796,1.0,0.643	-0.359
1360	"FBgn0260742"	"CG12213"	chr3R	-	11966454	11966739	11966487	11966739	11965544	11966286	1360	176,172,236	217,210,266	256,216,229	192,215,187	107	74	0.00282806446605	0.0559835127097	0.359,0.362,0.38	0.48,0.41,0.459	-0.083
149	"FBgn0020279"	"lig"	chr2R	+	8067976	8068366	8067976	8068080	8069870	8070279	149	22,11,7	13,13,14	16,37,39	9,15,12	360	74	0.00290444113458	0.0568837886038	0.258,0.148,0.093	0.268,0.336,0.4	-0.168
551	"FBgn0035422"	"RpL28"	chr3L	-	3222787	3222958	3222847	3222958	3221881	3221981	551	89,93,139	27,12,20	183,173,151	15,14,15	134	74	0.00325241825946	0.0630284422702	0.645,0.811,0.793	0.871,0.872,0.848	-0.114
933	"FBgn0266599"	"Hsc70-4"	chr3R	+	15243155	15243184	15243155	15243180	15244359	15246614	933	1,2,0	8,11,7	3,3,6	9,12,10	78	74	0.00333159856897	0.0638903433904	0.106,0.147,0.0	0.24,0.192,0.363	-0.181
655	"FBgn0003517"	"sta"	chrX	-	1483110	1483292	1483131	1483292	1482672	1482915	655	10,9,7	15,14,22	16,21,11	12,13,10	95	74	0.00343386212409	0.0651725790768	0.342,0.334,0.199	0.509,0.557,0.461	-0.217
1294	"FBgn0016930"	"Dyrk2"	chr2L	-	14229458	14229536	14229531	14229536	14222016	14222081	1294	5,7,3	42,23,17	14,15,8	18,34,25	147	74	0.00349918192378	0.0657346318539	0.057,0.133,0.082	0.281,0.182,0.139	-0.11
604	"FBgn0039790"	"CG2246"	chr3R	-	30601200	30601489	30601416	30601489	30595389	30595626	604	18,16,10	35,27,35	10,6,12	45,57,38	290	74	0.00360012234492	0.0669477296666	0.116,0.131,0.068	0.054,0.026,0.075	0.053
1290	"FBgn0037117"	"CG11248"	chr3L	+	21680049	21680232	21680049	21680223	21680299	21682433	1290	9,9,7	13,9,12	29,16,20	9,9,13	83	74	0.00370904473118	0.0671968603001	0.382,0.471,0.342	0.742,0.613,0.578	-0.246
1494	"FBgn0011604"	"Iswi"	chr2R	+	12636670	12636781	12636670	12636737	12636843	12636990	1494	23,12,8	41,25,32	12,12,10	47,72,61	118	74	0.00367319588315	0.0671968603001	0.26,0.231,0.136	0.138,0.095,0.093	0.1
1525	"FBgn0085443"	"spri"	chrX	-	10585247	10585422	10585325	10585422	10584909	10585073	1525	29,29,15	0,0,2	25,19,42	3,3,2	152	74	0.00375952015802	0.0671968603001	1.0,1.0,0.785	0.802,0.755,0.911	0.106
2116	"FBgn0260934"	"par-1"	chr2R	+	19471551	19471745	19471551	19471736	19472818	19472931	2116	96,77,55	153,115,93	61,61,60	127,181,135	83	74	0.00374013625555	0.0671968603001	0.359,0.374,0.345	0.3,0.231,0.284	0.088
2160	"FBgn0004657"	"mys"	chrX	+	8061644	8062080	8061644	8061870	8063839	8064459	2160	52,46,30	149,138,115	63,73,87	125,172,158	284	74	0.0038377642455	0.0679358074612	0.083,0.08,0.064	0.116,0.1,0.125	-0.038
934	"FBgn0033748"	"vis"	chr2R	-	12509778	12510266	12509865	12510266	12509570	12509719	934	4,5,2	1,0,0	1,3,4	1,2,1	161	74	0.00389536341812	0.0682987052644	0.648,1.0,1.0	0.315,0.408,0.648	0.426
1187	"FBgn0035850"	"Atg18a"	chr3L	+	8186994	8187402	8186994	8187193	8187478	8187576	1187	33,36,29	52,38,43	17,20,22	40,62,46	283	74	0.00404757387165	0.0692417244006	0.142,0.199,0.15	0.1,0.078,0.111	0.067
1375	"FBgn0000579"	"Eno"	chr2L	-	1728302	1728463	1728361	1728463	1728053	1728232	1375	21,19,21	5,4,3	33,45,44	2,4,0	133	74	0.00403894327564	0.0692417244006	0.7,0.725,0.796	0.902,0.862,1.0	-0.181
