ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IC_SAMPLE_1	SC_SAMPLE_1	IC_SAMPLE_2	SC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
415	"FBgn0028325"	"l(1)G0334"	chrX	+	4702324	4702892	4702324	4702591	4702823	4702892	415	119,89,80	190,164,171	49,68,44	228,238,220	306	74	9.77865344254e-10	4.02233358287e-08	0.132,0.116,0.102	0.049,0.065,0.046	0.063
1128	"FBgn0051875"	"CG31875"	chr2L	-	10002527	10002736	10002527	10002617	10002675	10002736	1128	95,87,63	22,25,24	74,71,48	62,64,52	132	74	2.02502492552e-09	8.0175986866e-08	0.708,0.661,0.595	0.401,0.383,0.341	0.28
324	"FBgn0264741"	"CG43999"	chr3R	-	23927727	23928553	23927727	23927934	23927995	23928553	324	13,21,17	3,1,4	15,17,17	18,36,30	135	74	2.9854025918e-09	1.13978406094e-07	0.704,0.92,0.7	0.314,0.206,0.237	0.522
757	"FBgn0031897"	"CG13784"	chr2L	-	7218908	7220033	7218908	7219130	7219859	7220033	757	658,450,469	38,33,32	660,843,636	16,14,16	803	74	3.76610376218e-09	1.38826376613e-07	0.615,0.557,0.575	0.792,0.847,0.786	-0.226
1481	"FBgn0003074"	"Pgi"	chr2R	-	8913432	8914069	8913432	8913570	8913709	8914069	1481	494,433,462	36,26,29	526,534,456	12,10,8	213	74	1.25435852816e-08	4.46969755534e-07	0.827,0.853,0.847	0.938,0.949,0.952	-0.104
320	"FBgn0031285"	"CG3662"	chr2L	+	823636	824337	823636	824137	824190	824337	320	991,817,1136	60,54,82	799,872,719	19,24,22	127	74	1.72166495505e-08	5.93696721596e-07	0.906,0.898,0.89	0.961,0.955,0.95	-0.057
703	"FBgn0250823"	"gish"	chr3R	+	16274151	16275169	16274151	16274875	16274953	16275169	703	302,347,259	26,32,20	392,531,456	9,13,15	152	74	3.11361288974e-08	1.04014130598e-06	0.85,0.841,0.863	0.955,0.952,0.937	-0.097
1082	"FBgn0027580"	"CG1516"	chr2R	-	9860369	9860759	9860369	9860452	9860524	9860759	1082	308,248,213	34,26,24	266,278,248	61,73,69	146	74	4.68974914458e-08	1.47451230458e-06	0.821,0.829,0.818	0.688,0.659,0.646	0.158
895	"FBgn0027108"	"Inx2"	chrX	+	6998957	7004151	6998957	7000263	7002771	7004151	895	204,166,237	66,55,39	80,133,82	49,75,55	2582	74	4.59209040793e-08	1.47451230458e-06	0.081,0.08,0.148	0.045,0.048,0.041	0.058
309	"FBgn0035207"	"CG9153"	chr3L	+	1313695	1314090	1313695	1313908	1313974	1314090	309	171,144,97	46,45,24	256,262,267	27,29,29	140	74	5.68858110617e-08	1.73745520071e-06	0.663,0.628,0.681	0.834,0.827,0.83	-0.173
1016	"FBgn0028577"	"pUf68"	chr3L	-	1499042	1501892	1499042	1499337	1501798	1501892	1016	1606,1276,1161	184,160,134	1369,1869,1575	110,107,89	2535	74	6.65838012504e-08	1.97716898713e-06	0.203,0.189,0.202	0.266,0.338,0.341	-0.117
515	"FBgn0002413"	"dco"	chr3R	-	31060374	31061210	31060374	31060464	31061076	31061210	515	275,293,208	187,151,140	157,228,193	181,264,218	686	74	7.83593158138e-08	2.26394888121e-06	0.137,0.173,0.138	0.086,0.085,0.087	0.063
1152	"FBgn0031228"	"CG11455"	chr2L	+	155334	155784	155334	155429	155566	155784	1152	431,367,437	99,82,141	308,354,302	183,162,139	211	74	1.23280736619e-07	3.46808177489e-06	0.604,0.611,0.521	0.371,0.434,0.432	0.166
1167	"FBgn0260486"	"Ziz"	chr2L	-	7472512	7473889	7472512	7473199	7473297	7473889	1167	173,148,239	20,11,38	109,100,89	33,32,38	172	74	1.79235890796e-07	4.6833612566e-06	0.788,0.853,0.73	0.587,0.573,0.502	0.236
423	"FBgn0004587"	"B52"	chr3R	+	13662969	13665526	13662969	13663051	13665452	13665526	423	3486,2729,2907	792,636,736	3588,4430,3711	590,640,518	2475	74	1.73237456047e-07	4.6833612566e-06	0.116,0.114,0.106	0.154,0.171,0.176	-0.055
900	"FBgn0053558"	"mim"	chr2R	-	6927389	6928836	6927389	6928148	6928508	6928836	900	31,29,41	2,5,2	35,32,48	0,0,0	434	74	1.79623771301e-07	4.6833612566e-06	0.725,0.497,0.778	1.0,1.0,1.0	-0.333
516	"FBgn0002413"	"dco"	chr3R	-	31060374	31061210	31060374	31060464	31061069	31061210	516	254,263,189	20,22,16	126,181,154	27,39,35	679	74	1.91081204082e-07	4.86347159913e-06	0.581,0.566,0.563	0.337,0.336,0.324	0.238
206	"FBgn0011774"	"Irbp"	chr3R	+	11411055	11412440	11411055	11411118	11411219	11412440	206	427,358,343	6,4,5	289,294,212	19,14,12	175	74	2.28854951989e-07	5.68944055061e-06	0.968,0.974,0.967	0.865,0.899,0.882	0.088
1159	"FBgn0035333"	"CG1317"	chr3L	-	2368013	2370048	2368013	2368425	2368629	2370048	1159	377,265,345	84,71,72	184,243,224	95,120,82	278	74	3.43414586212e-07	8.34341346956e-06	0.544,0.498,0.561	0.34,0.35,0.421	0.164
793	"FBgn0040513"	"kappaB-Ras"	chr2R	-	7443823	7445517	7443823	7444285	7444348	7445517	793	8,9,8	7,13,10	20,15,16	3,0,3	137	74	3.63634785727e-07	8.63834635427e-06	0.382,0.272,0.302	0.783,1.0,0.742	-0.523
1217	"FBgn0036534"	"DCP2"	chr3L	-	15823246	15823989	15823246	15823755	15823814	15823989	1217	156,103,79	11,11,9	109,177,161	2,0,5	133	74	4.70041810585e-07	1.08919631322e-05	0.888,0.839,0.83	0.968,1.0,0.947	-0.119
1327	"FBgn0020309"	"crol"	chr2L	-	11798664	11799405	11798664	11799150	11799234	11799405	1327	416,435,320	76,52,50	469,594,497	35,41,36	158	74	4.78879576438e-07	1.08919631322e-05	0.719,0.797,0.75	0.863,0.872,0.866	-0.112
405	"FBgn0033886"	"Rpn13"	chr2R	-	13958544	13959398	13958544	13959099	13959204	13959398	405	326,284,349	450,411,504	336,391,334	326,345,238	179	74	5.35758466258e-07	1.1931787509e-05	0.23,0.222,0.223	0.299,0.319,0.367	-0.103
745	"FBgn0010198"	"RpS15Aa"	chrX	-	13337504	13337638	13337504	13337539	13337606	13337638	745	346,222,340	493,401,608	199,175,131	472,524,416	141	74	5.58361763936e-07	1.21814025642e-05	0.269,0.225,0.227	0.181,0.149,0.142	0.083
1131	"FBgn0032796"	"CG10188"	chr2L	-	19507489	19508764	19507489	19508265	19508351	19508764	1131	21,13,16	0,0,0	29,19,17	5,4,2	160	74	7.73625679074e-07	1.65401170186e-05	1.0,1.0,1.0	0.728,0.687,0.797	0.263
1470	"FBgn0023479"	"Tequila"	chr3L	+	9087848	9089948	9087848	9088115	9089354	9089948	1470	2365,2032,1621	56,68,51	1267,1588,1214	74,75,88	1313	74	8.91633341271e-07	1.86893341533e-05	0.704,0.627,0.642	0.491,0.544,0.437	0.167
1512	"FBgn0261673"	"nemy"	chr2R	-	12664984	12665799	12664984	12665232	12665699	12665799	1512	648,631,564	54,29,31	876,1020,866	24,30,12	541	74	1.12340995306e-06	2.2721169447e-05	0.621,0.749,0.713	0.833,0.823,0.908	-0.16
189	"FBgn0036821"	"CG3961"	chr3L	-	18890189	18890483	18890189	18890281	18890345	18890483	189	1190,1070,889	22,9,20	1239,1720,1254	54,55,47	138	74	1.12649390149e-06	2.2721169447e-05	0.967,0.985,0.96	0.925,0.944,0.935	0.036
686	"FBgn0024814"	"Clc"	chr3L	+	20242505	20243735	20242505	20242667	20242784	20243735	686	248,229,312	443,367,375	172,171,160	425,430,415	191	74	1.39123794063e-06	2.75413584914e-05	0.178,0.195,0.244	0.136,0.134,0.13	0.072
1285	"FBgn0013272"	"Gp150"	chr2R	+	22317661	22317954	22317661	22317737	22317881	22317954	1285	159,159,114	179,150,117	78,113,80	148,219,152	218	74	1.67439280574e-06	3.25441074425e-05	0.232,0.265,0.249	0.152,0.149,0.152	0.098
711	"FBgn0003638"	"su(w[a])"	chrX	+	1042259	1043421	1042259	1042432	1042802	1043421	711	102,50,38	6,4,6	88,147,95	1,1,1	444	74	1.90849000625e-06	3.64317110122e-05	0.739,0.676,0.514	0.936,0.961,0.941	-0.303
1168	"FBgn0260486"	"Ziz"	chr2L	-	7472512	7473889	7472512	7473199	7473419	7473889	1168	336,286,390	27,12,40	221,201,183	37,41,38	294	74	2.21629836439e-06	4.15653149392e-05	0.758,0.857,0.71	0.601,0.552,0.548	0.208
467	"FBgn0259726"	"CG42380"	chr2R	-	21669536	21669916	21669536	21669693	21669754	21669916	467	34,54,41	100,102,87	18,33,17	99,143,116	135	74	2.87354879369e-06	5.29624769044e-05	0.157,0.225,0.205	0.091,0.112,0.074	0.103
1513	"FBgn0261673"	"nemy"	chr2R	-	12664984	12665799	12664984	12665232	12665744	12665799	1513	750,719,635	99,71,72	967,1136,954	45,71,70	586	74	3.42263920372e-06	6.09800218129e-05	0.489,0.561,0.527	0.731,0.669,0.632	-0.152
838	"FBgn0000541"	"E(bx)"	chr3L	-	239242	240667	239242	240116	240176	240667	838	252,257,223	84,64,71	313,378,311	60,48,48	134	74	3.40474744542e-06	6.09800218129e-05	0.624,0.689,0.634	0.742,0.813,0.782	-0.13
1557	"FBgn0261550"	"CG42668"	chr3R	+	20309343	20310638	20309343	20309666	20309903	20310638	1557	408,439,295	7,4,1	346,479,347	18,15,13	311	74	3.88504453797e-06	6.67506968588e-05	0.933,0.963,0.986	0.821,0.884,0.864	0.104
463	"FBgn0261565"	"Lmpt"	chr3L	+	16896234	16896599	16896234	16896347	16896407	16896599	463	51,22,32	8,11,10	73,85,68	6,3,2	134	74	3.93385771946e-06	6.67506968588e-05	0.779,0.525,0.639	0.87,0.94,0.949	-0.272
894	"FBgn0011604"	"Iswi"	chr2R	+	12636670	12636990	12636670	12636737	12636843	12636990	894	119,86,79	41,25,32	65,81,89	47,72,61	180	74	3.8184164467e-06	6.67506968588e-05	0.544,0.586,0.504	0.362,0.316,0.375	0.194
1039	"FBgn0015000"	"betaggt-I"	chr2L	+	4946906	4948324	4946906	4947734	4947825	4948324	1039	506,438,442	38,33,26	387,463,355	74,52,48	165	74	5.76209428749e-06	9.62449811457e-05	0.857,0.856,0.884	0.701,0.8,0.768	0.109
601	"FBgn0030838"	"CG5445"	chrX	+	17302469	17303390	17302469	17302583	17302838	17303390	601	287,255,218	4,1,1	183,217,142	5,6,16	329	74	6.11068182466e-06	0.000100497213393	0.942,0.983,0.98	0.892,0.891,0.666	0.152
1372	"FBgn0086347"	"Myo31DF"	chr2L	-	10505925	10506779	10505925	10506106	10506683	10506779	1372	658,454,398	55,36,36	430,522,454	54,100,88	651	74	6.87509437258e-06	0.000111355695216	0.576,0.589,0.557	0.475,0.372,0.37	0.168
1348	"FBgn0035639"	"CG5537"	chr3L	+	5811385	5812228	5811385	5811979	5812064	5812228	1348	685,569,835	159,158,173	465,518,449	189,182,178	159	74	7.17701709219e-06	0.000112826930464	0.667,0.626,0.692	0.534,0.57,0.54	0.114
740	"FBgn0037222"	"CG14642"	chr3R	-	4241252	4241919	4241252	4241698	4241754	4241919	740	205,175,225	14,11,15	215,268,211	4,2,6	130	74	7.13031219268e-06	0.000112826930464	0.893,0.901,0.895	0.968,0.987,0.952	-0.073
1586	"FBgn0004373"	"fwd"	chr3L	-	318990	319884	318990	319513	319746	319884	1586	100,85,33	2,0,0	62,132,86	10,4,5	307	74	7.41078902422e-06	0.000114813528506	0.923,1.0,1.0	0.599,0.888,0.806	0.21
500	"FBgn0266848"	"wap"	chrX	-	22454661	22455422	22454661	22455087	22455273	22455422	500	367,249,230	7,10,5	315,340,285	1,1,2	260	74	8.35060710214e-06	0.000127525699888	0.937,0.876,0.929	0.989,0.99,0.976	-0.071
660	"FBgn0032036"	"CG13384"	chr2L	+	8384699	8385097	8384699	8384895	8384996	8385097	660	277,173,217	361,267,293	149,180,137	327,393,335	175	74	9.91415687268e-06	0.000149270897139	0.245,0.215,0.238	0.162,0.162,0.147	0.076
472	"FBgn0035253"	"CG7971"	chr3L	-	1660598	1661165	1660598	1660857	1661108	1661165	472	304,250,260	25,18,28	237,293,204	11,5,6	325	74	1.06766658565e-05	0.000157945103435	0.735,0.76,0.679	0.831,0.93,0.886	-0.158
849	"FBgn0262736"	"Vha16-1"	chr2R	-	6632026	6632384	6632026	6632140	6632305	6632384	849	1092,823,804	220,188,165	870,1187,989	286,383,331	239	74	1.07857741354e-05	0.000157945103435	0.606,0.575,0.601	0.485,0.49,0.481	0.109
280	"FBgn0259740"	"CG42394"	chr3R	+	10851284	10851788	10851284	10851488	10851540	10851788	280	479,402,515	19,9,17	329,403,282	30,32,17	126	74	1.23719158017e-05	0.000178724026919	0.937,0.963,0.947	0.866,0.881,0.907	0.064
1287	"FBgn0033088"	"PGAP3"	chr2R	+	6674260	6675061	6674260	6674727	6674780	6675061	1287	19,18,17	56,73,73	8,2,9	91,70,67	127	74	1.30033632597e-05	0.000185341270995	0.165,0.126,0.119	0.049,0.016,0.073	0.091
287	"FBgn0038738"	"CG4572"	chr3R	-	19862516	19864393	19862516	19864191	19864324	19864393	287	286,227,292	71,43,58	207,277,192	85,99,76	207	74	1.41095604977e-05	0.000198462107527	0.59,0.654,0.643	0.465,0.5,0.475	0.149
438	"FBgn0039644"	"CG11897"	chr3R	+	29158121	29158690	29158121	29158347	29158498	29158690	438	303,286,174	163,178,118	140,151,116	122,159,130	225	74	2.85242789689e-05	0.000396005898932	0.379,0.346,0.327	0.274,0.238,0.227	0.104
197	"FBgn0000565"	"Eip71CD"	chr3L	+	15512171	15512736	15512171	15512353	15512475	15512736	197	66,45,92	47,39,54	42,47,48	77,59,64	196	74	2.90216114704e-05	0.000397744905921	0.346,0.303,0.391	0.171,0.231,0.221	0.139
1386	"FBgn0037536"	"CG2698"	chr3R	+	8003219	8004178	8003219	8003760	8003975	8004178	1386	116,92,80	10,19,16	149,152,141	6,5,8	289	74	3.02182148668e-05	0.000408902173324	0.748,0.554,0.561	0.864,0.886,0.819	-0.235
554	"FBgn0261593"	"RpS10b"	chrX	+	19598039	19598205	19598039	19598077	19598148	19598205	554	908,721,1118	21,8,28	569,609,458	21,30,25	145	74	3.08564421198e-05	0.000412319207826	0.957,0.979,0.953	0.933,0.912,0.903	0.047
83	"FBgn0039908"	"Asator"	chr4	-	474452	475104	474452	474768	474959	475104	83	0,2,0	7,10,1	6,16,1	10,14,5	265	74	3.34705629573e-05	0.000441728787671	0.0,0.053,0.0	0.144,0.242,0.053	-0.129
1502	"FBgn0052582"	"CR32582"	chrX	+	15836281	15836674	15836281	15836397	15836524	15836674	1502	103,82,97	41,33,39	45,45,62	37,46,45	201	74	3.5266974972e-05	0.000448814241013	0.48,0.478,0.478	0.309,0.265,0.337	0.175
204	"FBgn0034230"	"CG4853"	chr2R	+	17514216	17515529	17514216	17514416	17514579	17515529	204	71,78,55	163,133,161	34,52,45	157,218,172	237	74	3.51407357337e-05	0.000448814241013	0.12,0.155,0.096	0.063,0.069,0.076	0.054
748	"FBgn0033538"	"CG11883"	chr2R	+	10640513	10640990	10640513	10640584	10640665	10640990	748	83,82,99	7,6,4	58,66,49	11,17,10	155	74	3.46658148244e-05	0.000448814241013	0.85,0.867,0.922	0.716,0.65,0.701	0.191
565	"FBgn0037890"	"CG17734"	chr3R	-	11242207	11243013	11242207	11242563	11242823	11243013	565	319,341,346	294,318,395	250,257,190	350,378,337	334	74	3.85883961243e-05	0.000485305828904	0.194,0.192,0.163	0.137,0.131,0.111	0.057
578	"FBgn0067779"	"dbr"	chr2L	+	67042	67507	67042	67111	67388	67507	578	221,187,119	1,0,1	129,159,143	5,6,2	351	74	4.0836055336e-05	0.000507601664584	0.979,1.0,0.962	0.845,0.848,0.938	0.103
1377	"FBgn0010551"	"Phb2"	chr2R	+	18821183	18821839	18821183	18821283	18821489	18821839	1377	3594,2720,3712	96,97,97	3577,3750,3229	55,67,63	280	74	4.37313861729e-05	0.000537343124354	0.908,0.881,0.91	0.945,0.937,0.931	-0.038
1273	"FBgn0043458"	"CG12084"	chr3L	-	1491983	1492463	1491983	1492229	1492313	1492463	1273	180,171,194	85,67,64	156,131,86	92,100,82	158	74	4.47148892689e-05	0.000543184279869	0.498,0.544,0.587	0.443,0.38,0.329	0.159
1017	"FBgn0028577"	"pUf68"	chr3L	-	1499042	1499879	1499042	1499337	1499771	1499879	1017	480,344,386	1,0,1	323,489,435	8,5,3	508	74	4.53330042568e-05	0.00054450541068	0.986,1.0,0.983	0.855,0.934,0.955	0.075
1072	"FBgn0037712"	"CG16789"	chr3R	+	9568805	9569189	9568805	9568954	9569010	9569189	1072	4,11,10	0,0,1	4,4,5	1,2,3	130	74	4.98552131685e-05	0.000592169143079	1.0,1.0,0.851	0.695,0.532,0.487	0.379
404	"FBgn0037896"	"ninaG"	chr3R	-	11420098	11421375	11420098	11420650	11420698	11421375	404	7,0,5	2,1,3	8,18,5	0,0,0	122	74	5.81562531033e-05	0.000683176204038	0.68,0.0,0.503	1.0,1.0,1.0	-0.606
899	"FBgn0053558"	"mim"	chr2R	-	6927389	6928836	6927389	6928151	6928508	6928836	899	31,29,41	6,1,5	35,32,48	0,2,0	431	74	7.01640472218e-05	0.00081527572261	0.47,0.833,0.585	1.0,0.733,1.0	-0.282
682	"FBgn0035850"	"Atg18a"	chr3L	+	8189841	8190714	8189841	8189969	8190071	8190714	682	200,169,223	53,51,66	210,215,194	34,38,20	176	74	7.8511190806e-05	0.000902456591093	0.613,0.582,0.587	0.722,0.704,0.803	-0.149
63	"FBgn0016756"	"Ubp64E"	chr3L	+	5756496	5758148	5756496	5757121	5757175	5758148	63	195,227,148	46,43,22	191,188,167	56,94,61	128	74	7.95851343232e-05	0.000905069240335	0.71,0.753,0.795	0.664,0.536,0.613	0.148
1425	"FBgn0039478"	"Nep5"	chr3R	-	27058712	27059119	27058712	27059015	27059070	27059119	1425	3,8,21	1,8,0	9,2,6	0,0,0	129	74	0.000100743675233	0.00113363146131	0.632,0.365,1.0	1.0,1.0,1.0	-0.334
1516	"FBgn0023169"	"AMPKalpha"	chrX	+	1375535	1376187	1375535	1375755	1375861	1376187	1516	19,26,12	81,77,76	44,29,45	81,82,54	180	74	0.000118854162433	0.00132349062126	0.088,0.122,0.061	0.183,0.127,0.255	-0.098
1268	"FBgn0261641"	"CG42724"	chr3R	-	6362837	6364438	6362837	6363230	6364161	6364438	1268	152,127,155	31,22,36	291,351,343	35,38,29	1005	74	0.000123107857938	0.00135672474367	0.265,0.298,0.241	0.38,0.405,0.465	-0.149
782	"FBgn0033970"	"CG10205"	chr2R	+	14833171	14833951	14833171	14833478	14833534	14833951	782	1,0,1	1,1,1	7,3,7	1,1,1	130	74	0.000128301793013	0.00139953690542	0.363,0.0,0.363	0.799,0.631,0.799	-0.501
858	"FBgn0015521"	"RpS21"	chr2L	+	2856376	2856705	2856376	2856568	2856630	2856705	858	5128,4462,5984	273,224,277	4378,4980,3681	148,182,113	136	74	0.000130559192481	0.00140977552285	0.911,0.916,0.922	0.942,0.937,0.947	-0.026
1381	"FBgn0014006"	"Pk92B"	chr3R	+	19880115	19881061	19880115	19880310	19880882	19881061	1381	33,19,6	28,33,27	4,6,11	23,44,29	646	74	0.000138868439637	0.00148450361972	0.119,0.062,0.025	0.02,0.015,0.042	0.043
1424	"FBgn0035558"	"CG11357"	chr3L	+	4542119	4542907	4542119	4542248	4542642	4542907	1424	1589,1237,1121	27,25,16	1208,1502,1290	43,45,41	468	74	0.000156683311282	0.00165836098773	0.903,0.887,0.917	0.816,0.841,0.833	0.072
250	"FBgn0030503"	"Tango2"	chrX	+	13616988	13617575	13616988	13617106	13617177	13617575	250	39,34,29	8,15,16	74,59,67	8,9,4	145	74	0.000165296694411	0.00173237417966	0.713,0.536,0.481	0.825,0.77,0.895	-0.253
1556	"FBgn0261550"	"CG42668"	chr3R	+	20309343	20310638	20309343	20309630	20309903	20310638	1556	483,527,358	60,41,20	437,587,418	59,102,85	347	74	0.000167502143191	0.00173844457351	0.632,0.733,0.792	0.612,0.551,0.512	0.161
24	"FBgn0005616"	"msl-2"	chr2L	-	3463706	3466112	3463706	3465918	3466051	3466112	24	94,65,50	28,19,11	42,75,57	36,45,28	207	74	0.000169391225027	0.00174114634186	0.545,0.55,0.619	0.294,0.373,0.421	0.209
511	"FBgn0036518"	"RhoGAP71E"	chr3L	+	15601634	15603119	15601634	15602515	15602664	15603119	511	251,220,198	18,14,20	166,238,180	25,44,25	223	74	0.000181893383584	0.00185184787668	0.822,0.839,0.767	0.688,0.642,0.705	0.131
294	"FBgn0263351"	"AP-2mu"	chr3R	+	22462454	22462779	22462454	22462530	22462590	22462779	294	265,176,228	19,12,16	286,279,258	7,8,7	134	74	0.000187909239942	0.00189504695753	0.885,0.89,0.887	0.958,0.951,0.953	-0.067
1514	"FBgn0016726"	"RpL29"	chr2R	+	21293767	21293874	21293767	21293789	21293849	21293874	1514	3017,2005,2707	777,505,837	1844,1764,1459	647,731,548	134	74	0.000206455481492	0.00206262532444	0.682,0.687,0.641	0.611,0.571,0.595	0.078
