ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1941	"FBgn0034951"	"CG3860"	chr2R	-	23993108	23993316	23993114	23993316	23992927	23993053	1941	2,0,0	54,59,46	2,8,6	42,59,44	79	74	2.7736098388e-05	0.00169467561151	0.034,0.0,0.0	0.043,0.113,0.113	-0.078
94	"FBgn0053129"	"CG33129"	chr2L	-	10967855	10968166	10968104	10968166	10966501	10966621	94	23,23,16	43,37,35	12,7,10	56,65,34	148	74	3.83536344778e-05	0.00226781329025	0.211,0.237,0.186	0.097,0.051,0.128	0.119
2121	"FBgn0020440"	"Fak"	chr2R	-	19436857	19437259	19437214	19437259	19436547	19436643	2121	7,5,5	0,0,1	7,9,2	2,4,1	148	74	4.84278576224e-05	0.00271551150657	1.0,1.0,0.714	0.636,0.529,0.5	0.35
238	"FBgn0052707"	"APC4"	chrX	+	9083998	9084175	9083998	9084169	9084236	9084399	238	21,15,22	18,9,9	24,21,18	2,5,1	79	74	4.8888095863e-05	0.00271551150657	0.522,0.61,0.696	0.918,0.797,0.944	-0.277
975	"FBgn0265177"	"CG44242"	chr2R	+	16196383	16196602	16196383	16196572	16196691	16196928	975	201,158,202	174,149,192	227,234,203	121,144,111	103	74	5.4063562605e-05	0.00291466206632	0.454,0.432,0.43	0.574,0.539,0.568	-0.122
2087	"FBgn0266084"	"Fhos"	chr3L	+	8796999	8797821	8796999	8797226	8798120	8798719	2087	91,79,87	89,94,121	54,59,42	104,128,103	148	74	5.67474550721e-05	0.00297194528992	0.338,0.296,0.264	0.206,0.187,0.169	0.112
1471	"FBgn0037262"	"MED31"	chr3R	+	4641962	4642428	4641962	4642008	4642568	4642658	1471	171,179,207	11,14,12	189,215,159	0,7,4	148	74	6.10036475819e-05	0.00302215367615	0.886,0.865,0.896	1.0,0.939,0.952	-0.081
720	"FBgn0051716"	"Cnot4"	chr2L	+	10399594	10399712	10399594	10399688	10399767	10400679	720	144,121,79	49,41,38	76,99,86	55,88,52	97	74	6.02921006772e-05	0.00302215367615	0.692,0.692,0.613	0.513,0.462,0.558	0.155
2229	"FBgn0020309"	"crol"	chr2L	-	11802286	11803674	11802904	11803674	11800154	11800322	2229	261,204,161	49,45,44	183,205,211	69,78,88	148	74	9.29092198385e-05	0.00448164736747	0.727,0.694,0.647	0.57,0.568,0.545	0.128
2670	"FBgn0027335"	"Rip11"	chrX	-	18637330	18637573	18637412	18637573	18635641	18636319	2670	109,85,104	175,161,201	102,95,75	264,311,238	148	74	9.61043944789e-05	0.00451690654051	0.237,0.209,0.206	0.162,0.132,0.136	0.074
2228	"FBgn0020309"	"crol"	chr2L	-	11802370	11803674	11802904	11803674	11800154	11800322	2228	194,184,144	49,45,44	146,190,168	69,78,88	148	74	0.000113488196271	0.00520059659412	0.664,0.672,0.621	0.514,0.549,0.488	0.135
2512	"FBgn0261673"	"nemy"	chr2R	-	12664984	12665799	12665699	12665799	12660972	12661196	2512	485,435,357	6,5,3	350,429,314	10,12,15	148	74	0.000120645297275	0.00539372755866	0.976,0.978,0.983	0.946,0.947,0.913	0.044
910	"FBgn0039026"	"CG7029"	chr3R	+	22784466	22785423	22784466	22785405	22787005	22788517	910	3,6,4	4,3,0	3,8,9	0,1,0	91	74	0.000125804610197	0.00549047263074	0.379,0.619,1.0	1.0,0.867,1.0	-0.29
2399	"FBgn0035432"	"ZnT63C"	chr3L	+	3303707	3304021	3303707	3303852	3304601	3304665	2399	27,12,12	297,186,217	44,28,47	243,319,257	148	74	0.000135904436295	0.00579332166811	0.043,0.031,0.027	0.083,0.042,0.084	-0.036
2437	"FBgn0037027"	"HIPP1"	chr3L	+	20812256	20812467	20812256	20812464	20812523	20812670	2437	112,116,133	6,9,9	103,133,82	1,2,2	76	74	0.000139262643811	0.00580155513876	0.948,0.926,0.935	0.99,0.985,0.976	-0.047
1159	"FBgn0032036"	"CG13384"	chr2L	+	8384454	8384566	8384454	8384493	8384699	8384895	1159	3,0,0	0,1,2	3,4,1	0,0,0	146	74	0.000170257051042	0.00693513721244	1.0,0.0,0.0	1.0,1.0,1.0	-0.667
365	"FBgn0000565"	"Eip71CD"	chr3L	+	15512171	15512365	15512171	15512353	15512475	15512736	365	140,119,162	47,39,54	112,122,101	77,59,64	85	74	0.000191084026571	0.0076142830588	0.722,0.727,0.723	0.559,0.643,0.579	0.13
2514	"FBgn0261673"	"nemy"	chr2R	-	12665699	12665799	12665744	12665799	12660972	12661196	2514	112,94,77	9,10,6	104,132,110	26,23,24	118	74	0.000218945077158	0.00853885800916	0.886,0.855,0.889	0.715,0.783,0.742	0.13
437	"FBgn0039902"	"Zip102B"	chr4	-	313698	313913	313747	313913	313356	313642	437	165,110,136	135,120,136	126,172,130	221,228,191	122	74	0.000303066144159	0.0115733383801	0.426,0.357,0.378	0.257,0.314,0.292	0.099
2398	"FBgn0035432"	"ZnT63C"	chr3L	+	3303707	3304273	3303707	3303852	3304601	3304665	2398	25,12,10	297,186,217	37,26,44	243,319,257	148	74	0.000363866140538	0.013611563992	0.04,0.031,0.023	0.071,0.039,0.079	-0.032
627	"FBgn0035397"	"CG11486"	chr3L	+	3071132	3071297	3071132	3071189	3073080	3073478	627	0,2,0	31,20,14	3,6,8	42,34,30	148	74	0.000380216887452	0.013938751094	0.0,0.048,0.0	0.034,0.081,0.118	-0.062
2253	"FBgn0035639"	"CG5537"	chr3L	+	5811385	5811979	5811385	5811918	5812064	5812228	2253	393,379,445	33,20,51	375,369,363	16,14,18	134	74	0.000410129317335	0.0147405301701	0.868,0.913,0.828	0.928,0.936,0.918	-0.058
1186	"FBgn0035850"	"Atg18a"	chr3L	+	8186994	8187402	8186994	8187218	8187478	8187576	1186	7,10,6	4,5,2	4,9,7	2,0,0	148	74	0.000474004935969	0.016393415993	0.467,0.5,0.6	0.5,1.0,1.0	-0.311
1335	"FBgn0010412"	"RpS19a"	chrX	+	16637893	16637949	16637893	16637927	16638232	16638303	1335	53,47,88	4046,2787,4261	67,74,81	2667,3174,2511	95	74	0.00046779455439	0.016393415993	0.01,0.013,0.016	0.019,0.018,0.025	-0.008
1004	"FBgn0067779"	"dbr"	chr2L	+	67042	67137	67042	67111	67388	67507	1004	4,5,5	1,0,1	2,10,12	5,6,2	99	74	0.000497432888202	0.0168850830384	0.749,1.0,0.789	0.23,0.555,0.818	0.312
1721	"FBgn0034708"	"Vps35"	chr2R	+	22185971	22186320	22185971	22186094	22186516	22186706	1721	76,70,73	144,113,99	111,133,90	110,143,81	148	74	0.000535283862989	0.0178395512883	0.209,0.236,0.269	0.335,0.317,0.357	-0.098
148	"FBgn0020279"	"lig"	chr2R	+	8067976	8068366	8067976	8068011	8069870	8070279	148	6,5,1	108,98,74	12,16,13	121,138,91	148	74	0.000596549791278	0.0182827114386	0.027,0.025,0.007	0.047,0.055,0.067	-0.037
2158	"FBgn0017550"	"Rga"	chr3R	-	5609631	5609881	5609649	5609881	5608449	5609019	2158	187,193,188	49,66,60	160,180,147	22,32,32	91	74	0.000598452092916	0.0182827114386	0.756,0.704,0.718	0.855,0.821,0.789	-0.096
2680	"FBgn0039349"	"Ssadh"	chr3R	-	25626731	25626924	25626742	25626924	25626343	25626663	2680	63,71,69	4,4,5	72,76,52	1,0,1	84	74	0.000566836824307	0.0182827114386	0.933,0.94,0.924	0.984,1.0,0.979	-0.055
458	"FBgn0038704"	"CG5316"	chr3R	+	19403892	19404245	19403892	19404118	19404300	19404749	458	2,1,0	49,33,37	3,6,6	37,50,25	148	74	0.000573769333025	0.0182827114386	0.02,0.015,0.0	0.039,0.057,0.107	-0.056
829	"FBgn0262620"	"CR43144"	chr2L	+	21657658	21657776	21657658	21657741	21657832	21658249	829	321,228,245	104,71,93	226,256,198	112,122,119	108	74	0.000579693481632	0.0182827114386	0.679,0.688,0.644	0.58,0.59,0.533	0.103
1648	"FBgn0004435"	"Galphaq"	chr2R	+	12612739	12612884	12612739	12612851	12613566	12614345	1648	140,124,74	48,27,18	166,169,145	79,93,59	106	74	0.000631120888763	0.0189646653951	0.671,0.762,0.742	0.595,0.559,0.632	0.13
1212	"FBgn0038881"	"CG16791"	chr3R	-	21334526	21334768	21334703	21334768	21324103	21324217	1212	24,37,43	2,6,3	51,48,41	0,2,1	148	74	0.000884513612197	0.0261502169541	0.857,0.755,0.878	1.0,0.923,0.953	-0.129
604	"FBgn0039790"	"CG2246"	chr3R	-	30601200	30601489	30601416	30601489	30595389	30595626	604	18,14,8	35,27,35	7,3,11	45,57,38	148	74	0.000985914305557	0.0286854114617	0.205,0.206,0.103	0.072,0.026,0.126	0.097
2666	"FBgn0051092"	"LpR2"	chr3R	-	25719951	25720117	25719965	25720117	25718397	25718623	2666	4,4,0	2,1,2	1,1,2	1,0,0	87	74	0.0011632639665	0.0333166070405	0.63,0.773,0.0	0.46,1.0,1.0	-0.352
2439	"FBgn0086768"	"Pcmt"	chr3R	-	5553225	5553675	5553270	5553675	5552822	5553045	2439	50,46,67	159,151,213	26,26,22	150,147,113	118	74	0.0012040221155	0.0339534236571	0.165,0.16,0.165	0.098,0.1,0.109	0.061
2142	"FBgn0016075"	"vkg"	chr2L	-	5027297	5027445	5027351	5027445	5027036	5027221	2142	66,36,43	153,108,114	26,42,22	118,146,139	127	74	0.00122390002677	0.0339910416526	0.201,0.163,0.18	0.114,0.144,0.084	0.067
1035	"FBgn0035533"	"Cip4"	chr3L	-	4324861	4324996	4324921	4324996	4324283	4324447	1035	48,49,53	33,29,23	67,81,76	19,27,16	133	74	0.00134130803294	0.0366957854385	0.447,0.485,0.562	0.662,0.625,0.725	-0.173
165	"FBgn0011764"	"Dsp1"	chrX	+	16333611	16333763	16333611	16333718	16334300	16334413	165	18,18,13	2,0,0	19,26,28	4,4,2	118	74	0.00146569571893	0.0389365254029	0.849,1.0,1.0	0.749,0.803,0.898	0.133
1944	"FBgn0004638"	"drk"	chr2R	-	13502690	13502841	13502788	13502841	13501812	13502091	1944	131,162,92	25,26,21	193,199,160	23,20,11	148	74	0.0014488747546	0.0389365254029	0.724,0.757,0.687	0.808,0.833,0.879	-0.117
1238	"FBgn0030735"	"CG3632"	chrX	+	16296670	16296907	16296670	16296883	16297660	16297784	1238	8,6,7	3,5,1	4,8,0	9,12,6	97	74	0.00148880644672	0.0389854602405	0.67,0.478,0.842	0.253,0.337,0.0	0.467
823	"FBgn0035348"	"CG16758"	chr3L	-	2502390	2502815	2502594	2502815	2499690	2500462	823	4,2,2	10,4,2	3,9,8	2,3,2	148	74	0.00169996659626	0.0438878700133	0.167,0.2,0.333	0.429,0.6,0.667	-0.332
1233	"FBgn0027590"	"GstE12"	chr2R	-	24767953	24768172	24768097	24768172	24767474	24767577	1233	29,37,40	367,301,445	17,22,25	401,404,366	148	74	0.00178028285122	0.044702170771	0.038,0.058,0.043	0.021,0.027,0.033	0.019
2580	"FBgn0032123"	"Oatp30B"	chr2L	+	9521209	9521495	9521209	9521440	9523162	9523343	2580	3,3,1	7,7,6	0,1,0	5,6,3	128	74	0.00176764491805	0.044702170771	0.199,0.199,0.088	0.0,0.088,0.0	0.133
1963	"FBgn0260486"	"Ziz"	chr2L	-	7473297	7473889	7473419	7473889	7472512	7473199	1963	135,93,135	27,12,40	102,91,92	37,41,38	148	74	0.00184775332342	0.0451590912244	0.714,0.795,0.628	0.58,0.526,0.548	0.161
276	"FBgn0052767"	"CG32767"	chrX	-	5082521	5083025	5082881	5083025	5081485	5082239	276	6,2,3	0,0,0	1,3,2	1,1,2	148	74	0.00182487949365	0.0451590912244	1.0,1.0,1.0	0.333,0.6,0.333	0.578
2282	"FBgn0036398"	"upSET"	chr3L	+	14002126	14002379	14002126	14002301	14003192	14003415	2282	6,6,4	25,12,7	1,2,1	6,20,17	148	74	0.00215108991766	0.0514481143034	0.107,0.2,0.222	0.077,0.048,0.029	0.125
449	"FBgn0036663"	"CG9674"	chr3L	-	16800071	16800189	16800100	16800189	16799483	16799954	449	42,34,33	80,50,71	31,43,26	102,122,99	102	74	0.00216513093091	0.0514481143034	0.276,0.33,0.252	0.181,0.204,0.16	0.104
709	"FBgn0263446"	"CR43469"	chr2R	+	12872755	12873188	12872755	12873176	12873247	12874720	709	3,3,6	1,0,0	4,2,4	1,1,3	85	74	0.00218928145972	0.0514481143034	0.723,1.0,1.0	0.777,0.635,0.537	0.258
2508	"FBgn0032075"	"Tsp29Fb"	chr2L	+	8937389	8937448	8937389	8937405	8937519	8937631	2508	1,9,7	17,13,19	0,3,2	18,17,25	116	74	0.00237694582074	0.0551511606255	0.036,0.306,0.19	0.0,0.101,0.049	0.127
2673	"FBgn0016754"	"sba"	chr3R	-	23896849	23897191	23897062	23897191	23894173	23895497	2673	12,22,13	0,2,0	8,13,10	3,1,2	148	74	0.00254821163642	0.0583858991195	1.0,0.846,1.0	0.571,0.867,0.714	0.231
1020	"FBgn0029002"	"miple2"	chr3L	+	274594	274813	274594	274807	274866	275018	1020	76,79,111	666,559,721	88,128,92	516,601,445	79	74	0.00263436467853	0.0596146969845	0.097,0.117,0.126	0.138,0.166,0.162	-0.042
1360	"FBgn0260742"	"CG12213"	chr3R	-	11966454	11966739	11966487	11966739	11965544	11966286	1360	176,172,236	217,210,266	256,216,229	192,215,187	106	74	0.00282790231001	0.0632139626128	0.362,0.364,0.382	0.482,0.412,0.461	-0.082
2498	"FBgn0011766"	"E2f1"	chr3R	-	21632132	21633073	21632923	21633073	21626023	21626850	2498	179,155,109	18,18,14	162,222,163	10,11,9	148	74	0.0029735958335	0.0656698935278	0.833,0.812,0.796	0.89,0.91,0.901	-0.087
551	"FBgn0035422"	"RpL28"	chr3L	-	3222787	3222958	3222847	3222958	3221881	3221981	551	89,93,139	27,12,20	183,173,151	15,14,15	133	74	0.00322410462273	0.0703545687317	0.647,0.812,0.795	0.872,0.873,0.849	-0.113
933	"FBgn0266599"	"Hsc70-4"	chr3R	+	15243155	15243184	15243155	15243180	15244359	15246614	933	1,2,0	8,11,7	3,3,6	9,12,10	77	74	0.00331725464296	0.0715356207123	0.107,0.149,0.0	0.243,0.194,0.366	-0.182
655	"FBgn0003517"	"sta"	chrX	-	1483110	1483292	1483131	1483292	1482672	1482915	655	10,9,7	15,14,22	16,21,11	12,13,10	94	74	0.00345209076571	0.073577702018	0.344,0.336,0.2	0.512,0.56,0.464	-0.219
1294	"FBgn0016930"	"Dyrk2"	chr2L	-	14229458	14229536	14229531	14229536	14222016	14222081	1294	5,7,3	42,23,17	14,15,8	18,34,25	146	74	0.00351687083879	0.0740968304311	0.057,0.134,0.082	0.283,0.183,0.14	-0.111
1210	"FBgn0085370"	"Pde11"	chr2L	-	18562709	18563172	18562882	18563172	18546524	18547044	1210	9,11,12	10,6,3	7,10,13	1,0,3	148	74	0.00376874105939	0.0750880691507	0.31,0.478,0.667	0.778,1.0,0.684	-0.336
1290	"FBgn0037117"	"CG11248"	chr3L	+	21680049	21680232	21680049	21680223	21680299	21682433	1290	9,9,7	13,9,12	29,16,20	9,9,13	82	74	0.00371341124684	0.0750880691507	0.385,0.474,0.345	0.744,0.616,0.581	-0.246
1494	"FBgn0011604"	"Iswi"	chr2R	+	12636670	12636781	12636670	12636737	12636843	12636990	1494	23,12,8	41,25,32	12,12,10	47,72,61	117	74	0.00369169451125	0.0750880691507	0.262,0.233,0.137	0.139,0.095,0.094	0.101
1525	"FBgn0085443"	"spri"	chrX	-	10585247	10585422	10585325	10585422	10584909	10585073	1525	29,29,15	0,0,2	25,19,41	3,3,2	148	74	0.00372767595206	0.0750880691507	1.0,1.0,0.789	0.806,0.76,0.911	0.104
2116	"FBgn0260934"	"par-1"	chr2R	+	19471551	19471745	19471551	19471736	19472818	19472931	2116	96,77,55	153,115,93	61,61,60	127,181,135	82	74	0.0037391834418	0.0750880691507	0.362,0.377,0.348	0.302,0.233,0.286	0.089
1375	"FBgn0000579"	"Eno"	chr2L	-	1728302	1728463	1728361	1728463	1728053	1728232	1375	21,19,21	5,4,3	33,45,44	2,4,0	132	74	0.00406064485372	0.0800340001814	0.702,0.727,0.797	0.902,0.863,1.0	-0.18
1808	"FBgn0002121"	"l(2)gl"	chr2L	-	21065	21376	21135	21376	17052	17212	1808	38,21,18	0,1,0	37,64,50	1,2,5	143	74	0.00412475461671	0.0804327150258	1.0,0.916,1.0	0.95,0.943,0.838	0.062
128	"FBgn0037071"	"CG7632"	chr3L	+	21304696	21305019	21304696	21304965	21305078	21306197	128	247,205,223	12,9,4	204,251,188	5,0,4	127	74	0.00442415592724	0.0848297368031	0.923,0.93,0.97	0.96,1.0,0.965	-0.034
250	"FBgn0010280"	"Taf4"	chr3L	+	16114311	16114843	16114311	16114720	16115668	16115830	250	27,22,26	62,57,33	44,61,32	45,61,44	148	74	0.00444280127283	0.0848297368031	0.179,0.162,0.283	0.328,0.333,0.267	-0.101
1632	"FBgn0039924"	"PIP4K"	chr4	-	1196707	1196848	1196757	1196848	1195841	1196091	1632	85,65,60	26,25,21	94,107,84	19,19,16	123	74	0.00542390004024	0.102111514402	0.663,0.61,0.632	0.749,0.772,0.76	-0.125
645	"FBgn0028491"	"CG2930"	chrX	+	3872412	3872557	3872412	3872512	3873117	3873176	645	1357,1236,1120	157,119,121	1568,1750,1345	123,139,103	118	74	0.00545931719118	0.102111514402	0.844,0.867,0.853	0.889,0.888,0.891	-0.035
2619	"FBgn0261387"	"CG17528"	chr2R	-	4823904	4824319	4824110	4824319	4818208	4819229	2619	87,57,62	9,1,2	70,114,64	2,2,0	148	74	0.0056796083744	0.104107221503	0.829,0.966,0.939	0.946,0.966,1.0	-0.059
934	"FBgn0033748"	"vis"	chr2R	-	12509778	12510266	12509865	12510266	12509570	12509719	934	4,5,2	1,0,0	1,3,4	1,2,1	148	74	0.005667917784	0.104107221503	0.667,1.0,1.0	0.333,0.429,0.667	0.413
2112	"FBgn0030468"	"CG1622"	chrX	+	13297746	13298187	13297746	13297882	13298705	13298812	2112	2,9,4	69,75,76	14,6,8	53,67,49	148	74	0.0060469196811	0.108666703681	0.014,0.057,0.026	0.117,0.043,0.075	-0.046
2293	"FBgn0086347"	"Myo31DF"	chr2L	-	10506542	10506779	10506683	10506779	10505925	10506106	2293	122,78,73	55,36,36	93,125,113	54,100,88	148	74	0.00600090667856	0.108666703681	0.526,0.52,0.503	0.463,0.385,0.391	0.103
2175	"FBgn0261238"	"Alh"	chr3R	-	7096291	7096820	7096515	7096820	7095579	7095843	2175	2,4,1	2,1,1	2,3,2	0,2,0	148	74	0.00624545988379	0.109709376666	0.333,0.667,0.333	1.0,0.429,1.0	-0.365
2442	"FBgn0261383"	"IntS6"	chrX	-	5746771	5747254	5747101	5747254	5738662	5743912	2442	18,19,21	4,1,0	10,24,12	2,13,2	148	74	0.00626913610995	0.109709376666	0.692,0.905,1.0	0.714,0.48,0.75	0.218
408	"FBgn0260770"	"CG42568"	chr2R	-	24159144	24159312	24159148	24159312	24158973	24159085	408	33,27,45	12,11,10	33,26,20	17,18,20	77	74	0.006284497845	0.109709376666	0.725,0.702,0.812	0.651,0.581,0.49	0.172
1736	"FBgn0264785"	"Hph"	chr3R	+	5264938	5265637	5264938	5265202	5266752	5267032	1736	75,65,46	5,4,2	50,59,54	1,0,2	148	74	0.00645448176375	0.110570701616	0.882,0.89,0.92	0.962,1.0,0.931	-0.067
719	"FBgn0051716"	"Cnot4"	chr2L	+	10399594	10399712	10399594	10399676	10399767	10400679	719	175,156,101	20,15,9	108,132,105	32,20,15	109	74	0.00640858545595	0.110570701616	0.856,0.876,0.884	0.696,0.818,0.826	0.092
81	"FBgn0011754"	"PhKgamma"	chrX	+	11695823	11696311	11695823	11696145	11696402	11696540	81	19,10,8	2,1,2	25,39,23	0,1,0	148	74	0.00664675230766	0.112810157222	0.826,0.833,0.667	1.0,0.951,1.0	-0.208
