ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IC_SAMPLE_1	SC_SAMPLE_1	IC_SAMPLE_2	SC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
567	"FBgn0259238"	"CG42336"	chr2R	-	11295493	11295885	11294535	11294785	11297261	11297520	567	42,63,48	404,454,380	41,68,71	96,208,138	466	74	7.77156117238e-16	1.4338530363e-13	0.016,0.022,0.02	0.064,0.049,0.076	-0.044
664	"FBgn0051145"	"CG31145"	chr3R	-	23631485	23632186	23626596	23627460	23635277	23635321	664	90,95,76	179,215,130	222,240,262	149,172,219	775	74	1.33226762955e-15	2.3669954885e-13	0.046,0.04,0.053	0.125,0.118,0.103	-0.069
281	"FBgn0020279"	"lig"	chr2R	+	8077259	8077292	8076292	8076448	8077730	8078815	281	388,475,408	144,164,122	149,255,231	139,185,204	107	74	2.88657986403e-15	4.61564120258e-13	0.651,0.667,0.698	0.426,0.488,0.439	0.221
3048	"FBgn0263251"	"vnc"	chr3L	+	9972880	9973001	9972311	9972397	9973093	9974023	3048	160,165,155	197,258,183	115,116,136	369,345,522	195	74	2.88657986403e-15	4.61564120258e-13	0.236,0.195,0.243	0.106,0.113,0.09	0.122
5023	"FBgn0261556"	"CG42674"	chr3L	-	20168475	20169063	20158479	20158668	20190657	20192299	5023	56,58,47	60,76,51	177,116,189	53,48,48	662	74	2.77555756156e-15	4.61564120258e-13	0.094,0.079,0.093	0.272,0.213,0.306	-0.175
546	"FBgn0025726"	"unc-13"	chr4	-	873213	873571	872126	872225	875202	875484	546	849,1183,911	6,18,15	1549,1186,1680	58,72,105	432	74	6.66133814775e-15	1.0307883579e-12	0.96,0.918,0.912	0.821,0.738,0.733	0.166
3261	"FBgn0003654"	"sw"	chrX	-	20235807	20235950	20235508	20235746	20236082	20236198	3261	55,53,54	99,123,100	28,32,38	216,208,260	217	74	1.60982338571e-14	2.3400978125e-12	0.159,0.128,0.156	0.042,0.05,0.047	0.101
5580	"FBgn0040271"	"Sulf1"	chr3R	-	16321962	16322169	16314364	16315246	16330919	16330956	5580	115,149,136	107,170,145	141,161,174	351,393,528	281	74	1.56541446472e-14	2.3400978125e-12	0.221,0.188,0.198	0.096,0.097,0.08	0.111
59	"FBgn0037788"	"CG3940"	chr3R	+	10118283	10118442	10117608	10117680	10118513	10120081	59	1285,1689,1353	21,27,18	421,419,502	20,23,44	233	74	3.45279360658e-14	4.87148556787e-12	0.951,0.952,0.96	0.87,0.853,0.784	0.119
3240	"FBgn0085412"	"CG34383"	chr3R	+	13752243	13755606	13749365	13750446	13756375	13756662	3240	2,2,6	0,0,0	19,19,18	1,3,3	3437	74	3.77475828373e-14	5.17357585344e-12	1.0,1.0,1.0	0.29,0.12,0.114	0.825
579	"FBgn0031220"	"CG4822"	chr2L	-	120167	120364	119827	120080	120420	120631	579	1079,1551,1170	549,834,620	944,1047,1285	950,1182,1250	271	74	4.8960835386e-14	6.52403131518e-12	0.349,0.337,0.34	0.213,0.195,0.219	0.133
5726	"FBgn0264078"	"Flo2"	chrX	+	14925645	14925684	14924225	14924413	14926765	14926874	5726	93,137,122	88,117,104	60,49,62	160,125,151	113	74	7.33857419277e-14	9.514362271e-12	0.409,0.434,0.434	0.197,0.204,0.212	0.221
4533	"FBgn0259984"	"kuz"	chr2L	+	13558799	13558832	13551141	13551666	13609790	13609987	4533	409,523,381	1,3,1	365,434,473	17,21,25	107	74	9.42579347907e-14	1.18988240313e-11	0.996,0.992,0.996	0.937,0.935,0.929	0.061
303	"FBgn0266694"	"CR45184"	chr3L	-	827645	827697	827422	827469	827876	829851	303	226,369,321	0,0,1	146,164,187	11,13,10	126	74	1.00364161426e-13	1.23447918554e-11	1.0,1.0,0.995	0.886,0.881,0.917	0.104
227	"FBgn0034282"	"Mapmodulin"	chr2R	-	17867782	17868088	17867325	17867559	17868286	17868369	227	100,122,96	617,837,693	67,69,97	1326,1113,1441	380	74	1.17128529098e-13	1.40466388521e-11	0.031,0.028,0.026	0.01,0.012,0.013	0.017
5034	"FBgn0042174"	"CR18854"	chr2L	-	9789674	9789732	9789366	9789615	9789790	9790309	5034	235,303,255	110,104,83	821,687,794	108,110,116	132	74	1.50990331349e-13	1.76658687678e-11	0.545,0.62,0.633	0.81,0.778,0.793	-0.194
5886	"FBgn0027335"	"Rip11"	chrX	-	18636613	18636873	18635641	18636319	18637412	18637573	5886	2599,3378,2649	305,417,297	4197,2608,3561	150,187,189	334	74	1.80633286107e-13	2.06309017489e-11	0.654,0.642,0.664	0.861,0.755,0.807	-0.154
5692	"FBgn0003261"	"Rm62"	chr3R	-	6005205	6005297	6004016	6005126	6008036	6008573	5692	96,125,85	219,338,223	179,116,181	902,823,1118	166	74	4.45199432875e-13	4.96656204535e-11	0.163,0.142,0.145	0.081,0.059,0.067	0.081
3049	"FBgn0263251"	"vnc"	chr3L	+	9972921	9973001	9972311	9972397	9973093	9974023	3049	76,75,83	197,258,183	52,54,61	369,345,522	154	74	5.42343947529e-13	5.91278162795e-11	0.156,0.123,0.179	0.063,0.07,0.053	0.091
2751	"FBgn0086676"	"spin"	chr2R	+	16136833	16137029	16136424	16136566	16137204	16138238	2751	60,69,55	160,195,158	10,21,18	128,190,169	270	74	8.55870929684e-13	9.12358411043e-11	0.093,0.088,0.087	0.021,0.029,0.028	0.063
1922	"FBgn0038143"	"CG9813"	chr3R	-	13377889	13378285	13377532	13377661	13378401	13378784	1922	2,2,2	0,0,0	1,2,4	2,2,3	470	74	1.03161923448e-12	1.07579944952e-10	1.0,1.0,1.0	0.073,0.136,0.174	0.872
2653	"FBgn0034858"	"eIF2B-delta"	chr2R	+	23386789	23386827	23386520	23386622	23387006	23387612	2653	28,35,22	19,15,22	8,14,16	52,63,74	112	74	1.33626443244e-12	1.36384265583e-10	0.493,0.607,0.398	0.092,0.128,0.125	0.384
2695	"FBgn0014133"	"bif"	chrX	+	11687461	11687635	11681717	11684254	11689200	11689543	2695	1047,1338,956	2,2,5	462,622,552	24,7,12	248	74	1.48947520984e-12	1.48854428783e-10	0.994,0.995,0.983	0.852,0.964,0.932	0.075
601	"FBgn0024811"	"Crk"	chr4	+	211589	211794	210557	210680	212627	212729	601	483,714,474	22,30,27	462,531,600	59,87,75	279	74	1.62192481667e-12	1.58783129501e-10	0.853,0.863,0.823	0.675,0.618,0.68	0.189
2374	"FBgn0003371"	"sgg"	chrX	+	2641124	2641361	2634826	2635031	2641589	2642093	2374	1,7,3	0,0,0	8,1,8	2,2,6	311	74	2.05091499339e-12	1.96764784466e-10	1.0,1.0,1.0	0.488,0.106,0.241	0.722
5697	"FBgn0003261"	"Rm62"	chr3R	-	6005949	6006102	6004016	6005126	6008036	6008573	5697	31,35,15	219,338,223	19,22,33	902,823,1118	227	74	2.70816702397e-12	2.54727004196e-10	0.044,0.033,0.021	0.007,0.009,0.01	0.024
3259	"FBgn0003654"	"sw"	chrX	-	20235803	20235950	20235508	20235746	20236082	20236198	3259	51,43,45	99,123,100	31,30,29	216,208,260	221	74	2.86326518051e-12	2.64136212902e-10	0.147,0.105,0.131	0.046,0.046,0.036	0.085
2139	"FBgn0264693"	"ens"	chr3L	-	4130388	4130643	4129650	4129791	4131120	4131236	2139	16,31,10	155,159,129	43,58,59	103,115,145	329	74	5.07582864628e-12	4.59410377664e-10	0.023,0.042,0.017	0.086,0.102,0.084	-0.063
1923	"FBgn0038143"	"CG9813"	chr3R	-	13377889	13378318	13377532	13377661	13378401	13378784	1923	2,2,2	0,0,0	1,1,3	2,2,3	503	74	5.38469269173e-12	4.78340200782e-10	1.0,1.0,1.0	0.069,0.069,0.128	0.911
5517	"FBgn0260936"	"scny"	chr3L	+	5774413	5774846	5772432	5774076	5775188	5775845	5517	159,286,183	181,259,185	272,263,301	114,136,130	507	74	1.13506981592e-11	9.89987255812e-10	0.114,0.139,0.126	0.258,0.22,0.253	-0.117
2546	"FBgn0035715"	"CG10103"	chr3L	-	6755072	6755123	6754016	6754493	6755419	6756158	2546	149,200,157	59,49,45	80,72,91	73,76,72	125	74	1.51341161825e-11	1.29639920228e-09	0.599,0.707,0.674	0.393,0.359,0.428	0.267
94	"FBgn0261549"	"rdgA"	chrX	+	9013310	9014556	8916696	8916702	9014828	9014967	94	14,5,5	3,10,3	94,59,120	1,1,5	1320	74	1.69151359586e-11	1.42354223146e-09	0.207,0.027,0.085	0.841,0.768,0.574	-0.621
2902	"FBgn0004607"	"zfh2"	chr4	+	536965	537075	532982	535880	537174	538373	2902	287,453,361	8,5,7	276,274,326	21,32,25	184	74	1.80035986119e-11	1.48902176795e-09	0.935,0.973,0.954	0.841,0.775,0.84	0.135
1601	"FBgn0032694"	"MESR3"	chr2L	+	18631742	18631774	18617255	18617724	18649597	18649627	1601	299,455,384	18,6,10	324,297,326	29,38,42	106	74	1.9662382833e-11	1.59865170254e-09	0.921,0.981,0.964	0.886,0.845,0.844	0.097
3174	"FBgn0260987"	"vtd"	chr3L	+	27146627	27146883	27140118	27140242	27146944	27147695	3174	1153,1652,1246	6,7,6	1292,1098,1414	27,24,33	330	74	2.65445443404e-11	2.12223632001e-09	0.977,0.981,0.979	0.915,0.911,0.906	0.068
4557	"FBgn0261793"	"Trf2"	chrX	+	8418350	8418426	8410276	8410689	8423183	8423575	4557	74,88,44	2,5,3	206,141,206	54,41,65	150	74	2.73904232628e-11	2.15396492445e-09	0.948,0.897,0.879	0.653,0.629,0.61	0.277
730	"FBgn0036821"	"CG3961"	chr3L	-	18887060	18887215	18881077	18881251	18890189	18890281	730	1477,1869,1376	3,7,5	761,1071,1013	19,18,17	229	74	3.04600789036e-11	2.35672578227e-09	0.994,0.989,0.989	0.928,0.951,0.951	0.047
3151	"FBgn0051363"	"Jupiter"	chr3R	-	11593321	11593354	11592366	11592624	11593632	11593766	3151	5,14,5	1722,2233,1649	65,70,65	1736,2098,2587	107	74	3.254441161e-11	2.47802448402e-09	0.002,0.004,0.002	0.025,0.023,0.017	-0.019
3132	"FBgn0034500"	"CG11200"	chr2R	-	20308146	20308499	20306414	20306636	20308560	20308671	3132	77,102,69	32,66,40	59,62,82	90,129,110	427	74	3.85231846423e-11	2.88743307389e-09	0.294,0.211,0.23	0.102,0.077,0.114	0.147
5533	"FBgn0002921"	"Atpalpha"	chr3R	+	20959236	20959380	20948779	20948829	20960725	20960825	5533	87,107,95	0,0,1	95,119,99	21,5,14	218	74	5.60879120926e-11	4.13928791243e-09	1.0,1.0,0.97	0.606,0.89,0.706	0.256
5604	"FBgn0265784"	"CrebB"	chrX	+	18375248	18375386	18373286	18373455	18375842	18376817	5604	164,220,180	89,95,89	63,130,108	103,127,124	212	74	6.86777301695e-11	4.99162229732e-09	0.391,0.447,0.414	0.176,0.263,0.233	0.193
3671	"FBgn0259938"	"cwo"	chr3R	+	10396696	10396820	10388257	10389437	10397362	10397684	3671	144,207,147	25,35,14	270,297,358	10,6,13	198	74	7.66817720432e-11	5.49018597748e-09	0.683,0.689,0.797	0.91,0.949,0.911	-0.2
5425	"FBgn0259212"	"cno"	chr3R	-	5178700	5180831	5177636	5177885	5181056	5181175	5425	23,25,30	43,44,31	43,66,64	18,25,21	2205	74	8.46751557759e-11	5.97333415084e-09	0.018,0.019,0.031	0.074,0.081,0.093	-0.06
4078	"FBgn0004838"	"Hrb27C"	chr2L	+	6922730	6922826	6920703	6920861	6923783	6924400	4078	1034,1403,1018	104,199,117	1280,1604,1695	288,369,406	170	74	9.77615766118e-11	6.79655482619e-09	0.812,0.754,0.791	0.659,0.654,0.645	0.133
3556	"FBgn0041210"	"HDAC4"	chrX	-	13282165	13282229	13276434	13276547	13285202	13285632	3556	115,114,90	0,0,1	134,117,135	20,9,8	138	74	1.05817021812e-10	7.2514893376e-09	1.0,1.0,0.98	0.782,0.875,0.9	0.141
393	"FBgn0035438"	"PHGPx"	chr3L	+	3327342	3327553	3326264	3326367	3327859	3328183	393	111,132,125	588,870,639	96,148,132	1334,1355,1744	285	74	1.14575127164e-10	7.7410828874e-09	0.047,0.038,0.048	0.018,0.028,0.019	0.023
2664	"FBgn0263391"	"hts"	chr2R	-	19406019	19406088	19399025	19399093	19407840	19407912	2664	214,258,167	92,92,76	217,220,257	211,185,227	143	74	1.18930643112e-10	7.92375409734e-09	0.546,0.592,0.532	0.347,0.381,0.369	0.191
3323	"FBgn0263197"	"Patronin"	chr2R	-	17521705	17521900	17520645	17520928	17524083	17524282	3323	332,439,284	2,0,0	215,230,265	7,6,15	269	74	1.53120405244e-10	1.00618984103e-08	0.979,1.0,1.0	0.894,0.913,0.829	0.114
3343	"FBgn0263197"	"Patronin"	chr2R	-	17523823	17523898	17520645	17520928	17524083	17524282	3343	170,232,163	2,0,0	96,131,154	7,6,15	149	74	1.57610924312e-10	1.02170216747e-08	0.977,1.0,1.0	0.872,0.916,0.836	0.118
1825	"FBgn0003495"	"spz"	chr3R	-	27067357	27067495	27067121	27067199	27069143	27070070	1825	490,753,612	290,409,330	677,666,761	182,207,234	212	74	3.88754028968e-10	2.48647076928e-08	0.371,0.391,0.393	0.565,0.529,0.532	-0.157
3150	"FBgn0032077"	"CG9515"	chr2L	-	8942508	8942655	8942109	8942452	8942826	8943071	3150	284,363,311	5,13,3	150,240,198	18,21,21	221	74	4.63165950038e-10	2.92343034517e-08	0.95,0.903,0.972	0.736,0.793,0.759	0.179
5516	"FBgn0260936"	"scny"	chr3L	+	5774413	5775013	5772432	5774076	5775188	5775845	5516	246,420,252	181,259,185	374,363,372	114,136,130	674	74	7.91770649045e-10	4.93262831619e-08	0.13,0.151,0.13	0.265,0.227,0.239	-0.107
861	"FBgn0263750"	"CG43675"	chr3R	+	9355972	9356325	9355494	9355703	9356423	9357681	861	26,16,18	0,0,1	23,19,23	10,7,10	427	74	8.50247316997e-10	5.22902099953e-08	1.0,1.0,0.757	0.285,0.32,0.285	0.622
3338	"FBgn0263197"	"Patronin"	chr2R	-	17521831	17521906	17520645	17520928	17524083	17524282	3338	56,57,54	2,0,0	46,38,70	7,6,15	149	74	8.9777685286e-10	5.45143742173e-08	0.933,1.0,1.0	0.765,0.759,0.699	0.237
2980	"FBgn0031883"	"Caper"	chr2L	+	7034483	7034693	7032720	7033018	7035406	7035561	2980	72,123,80	104,143,120	71,66,87	259,193,238	284	74	1.80226811253e-09	1.08068501698e-07	0.153,0.183,0.148	0.067,0.082,0.087	0.083
3328	"FBgn0263197"	"Patronin"	chr2R	-	17521831	17521900	17520645	17520928	17524083	17524282	3328	60,58,54	2,0,0	50,45,73	7,6,15	143	74	2.20479745572e-09	1.30573004878e-07	0.939,1.0,1.0	0.787,0.795,0.716	0.214
4081	"FBgn0004838"	"Hrb27C"	chr2L	+	6922734	6922826	6920703	6920861	6923783	6924400	4081	768,1001,702	104,199,117	955,1204,1275	288,369,406	166	74	2.76532197141e-09	1.61771335327e-07	0.767,0.692,0.728	0.596,0.593,0.583	0.138
2593	"FBgn0039969"	"Fis1"	chr2R	-	5604582	5604650	5604467	5604516	5604709	5604834	2593	744,1245,1132	24,55,38	753,867,876	61,84,70	142	74	2.9860860451e-09	1.72581382631e-07	0.942,0.922,0.939	0.865,0.843,0.867	0.076
26	"FBgn0026401"	"Nipped-B"	chr2R	-	4728008	4728124	4727793	4727953	4728432	4728551	26	136,208,141	4,4,1	157,209,206	17,25,18	190	74	4.1339179857e-09	2.36076244969e-07	0.93,0.953,0.982	0.782,0.765,0.817	0.167
3715	"FBgn0011661"	"Moe"	chrX	-	8891561	8891623	8880291	8880400	8898183	8898332	3715	2253,3222,2308	186,279,232	2464,2118,2659	331,332,489	136	74	4.2371159914e-09	2.39122887185e-07	0.868,0.863,0.844	0.802,0.776,0.747	0.083
3855	"FBgn0000723"	"FER"	chr3R	-	9371014	9372577	9369335	9369710	9372755	9372933	3855	116,144,131	38,52,53	304,275,303	42,39,48	1637	74	5.46163825277e-09	3.04645101146e-07	0.121,0.111,0.101	0.247,0.242,0.222	-0.126
5168	"FBgn0031187"	"CG14619"	chrX	+	22462399	22463272	22457613	22458260	22466164	22466375	5168	115,122,92	26,27,36	206,229,248	9,20,18	947	74	6.89023327283e-09	3.79913207009e-07	0.257,0.261,0.166	0.641,0.472,0.518	-0.316
4807	"FBgn0020309"	"crol"	chr2L	-	11806047	11806157	11803784	11803898	11808013	11808972	4807	580,731,512	6,8,2	640,727,767	28,27,22	184	74	7.73707165003e-09	4.21758326195e-07	0.975,0.974,0.99	0.902,0.915,0.933	0.063
4228	"FBgn0035001"	"slik"	chr2R	-	24393487	24393514	24392128	24393203	24396042	24396175	4228	134,211,145	23,44,29	300,274,353	20,21,20	101	74	8.21100554216e-09	4.42563972874e-07	0.81,0.778,0.786	0.917,0.905,0.928	-0.125
4170	"FBgn0033844"	"bbc"	chr2R	-	13489741	13489873	13487973	13488132	13491434	13491593	4170	104,156,120	144,148,82	84,109,106	25,34,44	206	74	8.63778648608e-09	4.55334744766e-07	0.206,0.275,0.345	0.547,0.535,0.464	-0.24
999	"FBgn0259176"	"bun"	chr2L	-	12516483	12517185	12477114	12477166	12536274	12537419	999	11,20,13	28,59,33	35,54,46	30,21,45	776	74	8.60721816043e-09	4.55334744766e-07	0.036,0.031,0.036	0.1,0.197,0.089	-0.094
4921	"FBgn0010225"	"Gel"	chr3R	+	4236238	4236281	4236087	4236148	4236552	4236804	4921	15,17,12	14,16,17	2,3,1	26,20,12	117	74	8.88715900871e-09	4.63388062661e-07	0.404,0.402,0.309	0.046,0.087,0.05	0.311
2303	"FBgn0003742"	"tra2"	chr2R	-	14603733	14603925	14603347	14603501	14603983	14604123	2303	72,54,59	32,46,34	29,36,35	55,66,75	266	74	9.65253754703e-09	4.97884114119e-07	0.385,0.246,0.326	0.128,0.132,0.115	0.194
5873	"FBgn0034971"	"CG3209"	chr2R	+	24070767	24071004	24069999	24070242	24071990	24072224	5873	316,436,270	92,142,113	128,193,155	81,140,119	311	74	1.0962236785e-08	5.59423934656e-07	0.45,0.422,0.362	0.273,0.247,0.237	0.159
5352	"FBgn0016917"	"Stat92E"	chr3R	-	20541679	20542092	20540522	20541553	20550720	20551107	5352	648,905,623	325,434,264	899,1165,1089	288,251,262	487	74	1.17677656508e-08	5.94210229757e-07	0.233,0.241,0.264	0.322,0.414,0.387	-0.128
862	"FBgn0000259"	"CkIIbeta"	chrX	+	11795104	11795186	11794818	11795008	11795600	11795887	862	491,678,517	21,20,22	559,628,540	52,48,64	156	74	1.56351349645e-08	7.81268150257e-07	0.917,0.941,0.918	0.836,0.861,0.8	0.093
3156	"FBgn0039965"	"CG13865"	chrX	+	23013818	23014108	23013494	23013681	23014452	23016586	3156	679,833,616	0,2,4	515,633,659	11,11,13	364	74	2.84086495439e-08	1.39057440676e-06	1.0,0.988,0.969	0.905,0.921,0.912	0.073
5693	"FBgn0003261"	"Rm62"	chr3R	-	6005949	6006114	6004016	6005126	6008036	6008573	5693	29,28,11	219,338,223	17,22,33	902,823,1118	239	74	2.83607456408e-08	1.39057440676e-06	0.039,0.025,0.015	0.006,0.008,0.009	0.019
2662	"FBgn0263391"	"hts"	chr2R	-	19418556	19418605	19411159	19411271	19423593	19423797	2662	138,228,131	0,1,0	287,307,378	10,14,18	123	74	4.18335011076e-08	2.02702328094e-06	1.0,0.993,1.0	0.945,0.93,0.927	0.064
4169	"FBgn0033844"	"bbc"	chr2R	-	13490739	13490871	13487973	13488132	13491434	13491593	4169	806,974,673	144,148,82	366,497,577	25,34,44	206	74	4.84371832643e-08	2.32353168119e-06	0.668,0.703,0.747	0.84,0.84,0.825	-0.129
5615	"FBgn0261673"	"nemy"	chr2R	-	12664984	12665232	12660972	12661196	12665744	12665799	5615	503,603,474	11,25,9	1088,1102,1178	6,8,9	322	74	5.51003987992e-08	2.61699616871e-06	0.913,0.847,0.924	0.977,0.969,0.968	-0.077
5222	"FBgn0032196"	"CG5708"	chr2L	-	10225873	10225965	10225503	10225811	10226664	10226808	5222	257,288,278	15,26,23	180,159,185	37,27,45	166	74	6.00253527994e-08	2.82295703312e-06	0.884,0.832,0.843	0.684,0.724,0.647	0.168
5479	"FBgn0032198"	"eEF1delta"	chr2L	+	10233480	10233561	10232506	10232659	10233756	10234450	5479	1719,2456,2054	674,933,707	2299,2155,2657	1357,1288,1591	155	74	6.78841791668e-08	3.16155735401e-06	0.549,0.557,0.581	0.447,0.444,0.444	0.117
600	"FBgn0024811"	"Crk"	chr4	+	211589	211794	210557	210680	211853	211982	600	581,851,589	9,15,10	618,667,781	39,22,42	279	74	7.08586322951e-08	3.26835441461e-06	0.945,0.938,0.94	0.808,0.889,0.831	0.098
5146	"FBgn0020306"	"dom"	chr2R	+	21326189	21326294	21325391	21325647	21327418	21328219	5146	9,16,4	63,57,50	1,1,1	42,89,82	179	74	8.65140047379e-08	3.95245410217e-06	0.056,0.104,0.032	0.01,0.005,0.005	0.057
1947	"FBgn0027492"	"wdb"	chr3R	-	27580156	27580325	27568278	27568591	27582001	27582241	1947	62,83,70	194,233,140	209,215,239	289,257,359	243	74	9.51336353028e-08	4.30524574101e-06	0.089,0.098,0.132	0.18,0.203,0.169	-0.078
1821	"FBgn0003495"	"spz"	chr3R	-	27067121	27067199	27066607	27066665	27069143	27070070	1821	695,974,731	593,754,620	534,587,643	266,310,294	152	74	1.12067631064e-07	5.0241908992e-06	0.363,0.386,0.365	0.494,0.48,0.516	-0.125
