ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IC_SAMPLE_1	SC_SAMPLE_1	IC_SAMPLE_2	SC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
439	"FBgn0039644"	"CG11897"	chr3R	+	29158121	29158690	29158121	29158347	29158498	29158690	439	36,82,51	81,101,92	306,329,365	131,119,179	225	74	0.0	0.0	0.128,0.211,0.154	0.434,0.476,0.401	-0.273
626	"FBgn0036974"	"eRF1"	chr3L	+	20348354	20349206	20348354	20348385	20348941	20349206	626	217,279,232	29,68,38	119,154,190	131,155,182	630	74	0.0	0.0	0.468,0.325,0.418	0.096,0.105,0.109	0.3
627	"FBgn0036974"	"eRF1"	chr3L	+	20348354	20349206	20348354	20348421	20348941	20349206	627	217,279,232	36,96,55	118,154,190	156,198,194	594	74	0.0	0.0	0.429,0.266,0.344	0.086,0.088,0.109	0.252
775	"FBgn0010412"	"RpS19a"	chrX	+	16637893	16638303	16637893	16637927	16638232	16638303	775	2140,4116,2776	1280,2348,1535	1069,1173,1444	3604,5093,5514	379	74	0.0	0.0	0.246,0.255,0.261	0.055,0.043,0.049	0.205
859	"FBgn0015521"	"RpS21"	chr2L	+	2856376	2856705	2856376	2856568	2856630	2856705	859	6689,7504,6062	181,217,142	3412,4064,4177	5,27,23	136	74	0.0	0.0	0.953,0.95,0.959	0.997,0.988,0.99	-0.038
870	"FBgn0037262"	"MED31"	chr3R	+	4641962	4642428	4641962	4642008	4642283	4642428	870	386,582,448	23,34,31	224,336,321	86,93,141	349	74	0.0	0.0	0.781,0.784,0.754	0.356,0.434,0.326	0.401
468	"FBgn0259726"	"CG42380"	chr2R	-	21669536	21669916	21669536	21669693	21669754	21669916	468	13,19,26	87,130,84	57,96,54	76,99,63	135	74	1.11022302463e-16	6.46396516562e-15	0.076,0.074,0.145	0.291,0.347,0.32	-0.221
776	"FBgn0010412"	"RpS19a"	chrX	+	16637893	16638303	16637893	16637949	16638232	16638303	776	2140,4116,2776	51,64,48	1069,1173,1443	62,74,70	357	74	1.11022302463e-16	6.46396516562e-15	0.897,0.93,0.923	0.781,0.767,0.81	0.131
514	"FBgn0024807"	"DIP1"	chrX	-	21628360	21630148	21628360	21628754	21629973	21630148	514	775,937,643	3,5,3	575,702,774	35,30,26	1293	74	2.22044604925e-16	1.22475129453e-14	0.937,0.915,0.925	0.485,0.573,0.63	0.363
942	"FBgn0010315"	"CycD"	chrX	-	15908536	15909676	15908536	15909222	15909530	15909676	942	69,112,86	152,165,134	92,140,103	44,66,64	382	74	3.33066907388e-16	1.74527059471e-14	0.081,0.116,0.111	0.288,0.291,0.238	-0.17
290	"FBgn0019624"	"CoVa"	chr3R	+	11819598	11820299	11819598	11819644	11819710	11820299	290	139,275,174	204,509,355	110,154,184	456,734,770	140	74	7.77156117238e-16	3.87837909936e-14	0.265,0.222,0.206	0.113,0.1,0.112	0.123
1323	"FBgn0025638"	"Roc1a"	chrX	+	647303	647637	647303	647525	647609	647637	1323	46,62,51	694,892,703	127,125,126	574,651,765	158	74	9.99200722163e-16	4.75982889467e-14	0.03,0.032,0.033	0.094,0.083,0.072	-0.051
95	"FBgn0011764"	"Dsp1"	chrX	+	16333611	16334413	16333611	16333643	16334300	16334413	95	765,1058,764	9,11,12	709,962,1003	59,40,71	731	74	7.1054273576e-14	3.23760342207e-12	0.896,0.907,0.866	0.549,0.709,0.588	0.274
145	"FBgn0031220"	"CG4822"	chr2L	-	119133	119375	119133	119235	119287	119375	145	144,199,117	1038,1453,1172	179,236,264	587,973,949	126	74	9.09272657168e-14	3.97049060297e-12	0.075,0.074,0.055	0.152,0.125,0.14	-0.071
221	"FBgn0020660"	"eIF-4B"	chr3L	-	27856365	27857935	27856365	27856707	27856783	27857935	221	21,26,16	26,47,40	12,4,7	116,70,118	150	74	1.05138120432e-13	4.40739000851e-12	0.285,0.214,0.165	0.049,0.027,0.028	0.187
1462	"FBgn0001961"	"Arpc1"	chr2L	-	13829345	13829741	13829345	13829643	13829709	13829741	1462	256,427,308	5,6,7	259,380,387	26,36,32	140	74	4.53737047934e-12	1.82890933167e-10	0.964,0.974,0.959	0.84,0.848,0.865	0.115
743	"FBgn0262124"	"uex"	chr2R	-	3942933	3943335	3942933	3943141	3943195	3943335	743	50,69,46	31,43,27	105,148,120	17,16,23	128	74	7.6780803937e-12	2.98023268615e-10	0.483,0.481,0.496	0.781,0.842,0.751	-0.305
635	"FBgn0053057"	"CG33057"	chr3L	-	8402167	8405277	8402167	8404050	8404102	8405277	635	2,7,5	47,56,26	41,27,43	55,43,70	126	74	1.14109832694e-11	4.24614305402e-10	0.024,0.068,0.101	0.304,0.269,0.265	-0.215
909	"FBgn0047135"	"CG32276"	chr3L	-	3198751	3199047	3198751	3198866	3198992	3199047	909	787,1202,935	283,464,310	1306,1423,1577	980,909,1002	200	74	1.17498233365e-11	4.24614305402e-10	0.507,0.489,0.527	0.33,0.367,0.368	0.153
518	"FBgn0031995"	"CG8475"	chr2L	-	8193124	8195569	8193124	8193229	8195020	8195569	518	87,119,79	62,53,46	143,156,258	26,38,32	1865	74	1.67160729703e-11	5.83948149096e-10	0.053,0.082,0.064	0.179,0.14,0.242	-0.121
313	"FBgn0033260"	"Cul4"	chr2R	-	8102259	8102906	8102259	8102544	8102607	8102906	313	215,257,226	38,49,34	210,275,272	6,16,13	137	74	2.10729211858e-11	7.1240069041e-10	0.753,0.739,0.782	0.95,0.903,0.919	-0.166
1418	"FBgn0045064"	"bwa"	chr2L	+	20072353	20073719	20072353	20072646	20073377	20073719	1418	189,262,155	111,133,97	248,254,311	51,63,77	805	74	2.57707188922e-11	8.4399104372e-10	0.135,0.153,0.128	0.309,0.27,0.271	-0.145
1435	"FBgn0033913"	"CG8468"	chr2R	+	14219897	14220765	14219897	14220042	14220607	14220765	1435	515,665,434	254,243,199	413,378,447	360,321,380	639	74	3.20030668632e-11	1.01633982038e-09	0.19,0.241,0.202	0.117,0.12,0.12	0.092
334	"FBgn0027786"	"Mtch"	chr3L	+	184625	185074	184625	184681	184774	185074	334	98,150,119	4,15,14	54,83,71	17,36,43	167	74	2.18149387443e-10	6.72413406001e-09	0.916,0.816,0.79	0.585,0.505,0.423	0.336
553	"FBgn0026573"	"ADD1"	chr2R	+	11971724	11973040	11971724	11972148	11972586	11973040	553	282,356,215	1,8,3	161,221,215	14,17,21	512	74	2.75698242014e-10	8.25519307516e-09	0.976,0.865,0.912	0.624,0.653,0.597	0.293
1305	"FBgn0011290"	"Taf12"	chr3R	-	11678943	11679398	11678943	11679184	11679353	11679398	1305	345,516,355	46,79,54	299,259,298	115,71,109	243	74	5.67516256211e-10	1.65210287919e-08	0.695,0.665,0.667	0.442,0.526,0.454	0.202
1168	"FBgn0260486"	"Ziz"	chr2L	-	7472512	7473889	7472512	7473199	7473419	7473889	1168	149,218,154	30,46,35	279,299,285	18,17,25	294	74	8.23668355743e-10	2.27159062321e-08	0.556,0.544,0.526	0.796,0.816,0.742	-0.243
1443	"FBgn0050118"	"CG30118"	chr2R	-	18430736	18431357	18430736	18430885	18431172	18431357	1443	70,110,91	164,208,190	82,129,109	88,102,96	361	74	8.22425905156e-10	2.27159062321e-08	0.08,0.098,0.089	0.16,0.206,0.189	-0.096
1273	"FBgn0043458"	"CG12084"	chr3L	-	1491983	1492463	1491983	1492229	1492313	1492463	1273	107,132,75	109,121,83	251,169,209	49,79,57	158	74	9.40905908742e-10	2.52838305734e-08	0.315,0.338,0.297	0.706,0.5,0.632	-0.296
1100	"FBgn0011640"	"lark"	chr3L	+	7339867	7340770	7339867	7339908	7339961	7340770	1100	344,515,378	10,32,8	327,444,481	0,2,5	127	74	1.09277598082e-09	2.86307306975e-08	0.952,0.904,0.965	1.0,0.992,0.982	-0.051
1400	"FBgn0020306"	"dom"	chr2R	+	21340683	21341847	21340683	21341076	21341419	21341847	1400	683,863,731	35,31,22	958,543,670	4,10,7	417	74	1.35949129731e-09	3.39225447519e-08	0.776,0.832,0.855	0.977,0.906,0.944	-0.121
709	"FBgn0029854"	"CG3566"	chrX	-	6274971	6276296	6274971	6275170	6276227	6276296	709	149,147,114	131,124,102	63,103,108	27,30,31	1131	74	1.33120436896e-09	3.39225447519e-08	0.069,0.072,0.068	0.132,0.183,0.186	-0.097
742	"FBgn0262124"	"uex"	chr2R	-	3942933	3943335	3942933	3943138	3943195	3943335	742	53,74,57	14,17,21	105,150,120	4,9,8	131	74	2.2957569179e-09	5.59524011618e-08	0.681,0.711,0.605	0.937,0.904,0.894	-0.246
187	"FBgn0263102"	"psq"	chr2R	+	10612736	10613375	10612736	10612931	10612985	10613375	187	185,167,186	2,3,0	128,268,227	14,18,11	128	74	7.16899639652e-09	1.70752459626e-07	0.982,0.97,1.0	0.841,0.896,0.923	0.097
1556	"FBgn0261550"	"CG42668"	chr3R	+	20309343	20310638	20309343	20309630	20309903	20310638	1556	414,563,440	106,125,94	774,625,802	91,67,94	347	74	8.87991802312e-09	2.06803424183e-07	0.454,0.49,0.5	0.645,0.665,0.645	-0.17
1167	"FBgn0260486"	"Ziz"	chr2L	-	7472512	7473889	7472512	7473199	7473297	7473889	1167	39,74,44	30,60,40	142,135,136	37,25,48	172	74	1.09713935714e-08	2.49956966583e-07	0.359,0.347,0.321	0.623,0.699,0.549	-0.281
425	"FBgn0004587"	"B52"	chr3R	+	13663454	13665526	13663454	13664934	13665452	13665526	425	196,310,224	57,92,66	446,358,516	58,53,67	592	74	1.48257017774e-08	3.3058160559e-07	0.301,0.296,0.298	0.49,0.458,0.49	-0.181
597	"FBgn0042185"	"CG18769"	chr3L	+	6550738	6551949	6550738	6550836	6551681	6551949	597	64,105,76	7,1,4	131,89,126	0,0,0	919	74	2.84975266718e-08	6.22195999001e-07	0.424,0.894,0.605	1.0,1.0,1.0	-0.359
1130	"FBgn0032796"	"CG10188"	chr2L	-	19507489	19508764	19507489	19508265	19508325	19508764	1130	2,3,5	16,35,17	14,14,23	15,8,24	134	74	3.22004021225e-08	6.88694314783e-07	0.065,0.045,0.14	0.34,0.491,0.346	-0.309
516	"FBgn0002413"	"dco"	chr3R	-	31060374	31061210	31060374	31060464	31061076	31061210	516	115,185,140	87,148,135	354,262,388	651,403,553	686	74	4.46366221762e-08	9.35583600813e-07	0.125,0.119,0.101	0.055,0.066,0.07	0.051
1412	"FBgn0011672"	"Mvl"	chr3R	-	21058260	21060653	21058260	21058468	21060584	21060653	1412	587,778,528	7,16,9	399,460,533	23,27,29	2190	74	5.87497989146e-08	1.20725076985e-06	0.739,0.622,0.665	0.37,0.365,0.383	0.303
1491	"FBgn0046214"	"vig2"	chr3R	+	25123444	25124115	25123444	25123479	25123631	25124115	1491	865,1354,1048	1,4,1	912,1551,1483	15,16,20	226	74	6.1642737692e-08	1.24233825195e-06	0.996,0.991,0.997	0.952,0.969,0.96	0.034
100	"FBgn0029914"	"CG4558"	chrX	+	6849769	6851884	6849769	6851052	6851299	6851884	100	17,7,6	40,33,14	13,16,14	5,9,5	321	74	6.89100021489e-08	1.35351585155e-06	0.089,0.047,0.09	0.375,0.291,0.392	-0.277
1572	"FBgn0000017"	"Abl"	chr3L	-	16622369	16625274	16622369	16623288	16623636	16625274	1572	882,1107,788	38,41,45	536,625,720	61,49,77	422	74	6.97422289919e-08	1.35351585155e-06	0.803,0.826,0.754	0.606,0.691,0.621	0.155
562	"FBgn0250753"	"kra"	chr3R	-	5600037	5600571	5600037	5600308	5600487	5600571	562	889,1176,820	3,7,9	1320,1164,1411	31,19,39	253	74	7.56841344041e-08	1.44212677919e-06	0.989,0.98,0.964	0.926,0.947,0.914	0.049
869	"FBgn0037262"	"MED31"	chr3R	+	4641962	4642428	4641962	4642008	4642288	4642428	869	445,654,513	2,1,1	324,450,498	10,8,9	354	74	8.14868754695e-08	1.5249686695e-06	0.979,0.993,0.991	0.871,0.922,0.92	0.083
48	"FBgn0261385"	"scra"	chr2R	+	7590945	7591873	7590945	7591425	7591506	7591873	48	228,312,219	81,97,77	319,421,451	47,72,79	155	74	8.65134546224e-08	1.59063334113e-06	0.573,0.606,0.576	0.764,0.736,0.732	-0.159
827	"FBgn0031850"	"Tsp"	chr2L	-	6708286	6709086	6708286	6708578	6709052	6709086	827	26,50,37	1,0,0	54,52,68	5,9,8	548	74	9.68168629711e-08	1.74938055851e-06	0.778,1.0,1.0	0.593,0.438,0.534	0.404
153	"FBgn0003256"	"rl"	chr2R	+	1071974	1072439	1071974	1072045	1072250	1072439	153	169,237,208	5,12,4	270,353,343	30,37,43	279	74	1.19671736964e-07	2.125694582e-06	0.9,0.84,0.932	0.705,0.717,0.679	0.19
240	"FBgn0034963"	"Not11"	chr2R	-	24036719	24037140	24036719	24036914	24036974	24037140	240	24,38,27	83,101,92	55,43,43	48,57,55	134	74	1.23752464165e-07	2.16154304075e-06	0.138,0.172,0.139	0.388,0.294,0.302	-0.178
429	"FBgn0014189"	"Hel25E"	chr2L	-	5540168	5541090	5540168	5540300	5540971	5541090	429	502,642,450	654,844,638	651,682,765	397,701,651	745	74	1.36716633681e-07	2.34883659177e-06	0.071,0.07,0.065	0.14,0.088,0.105	-0.042
963	"FBgn0019957"	"ND42"	chr3R	+	22027708	22029148	22027708	22027780	22028019	22029148	963	28,66,53	122,187,131	40,46,54	197,400,374	313	74	1.80214116741e-07	3.04619990878e-06	0.051,0.077,0.087	0.046,0.026,0.033	0.037
874	"FBgn0052626"	"AMPdeam"	chrX	-	13832903	13835149	13832903	13833031	13834814	13835149	874	70,134,68	46,63,46	121,110,112	9,31,16	1857	74	1.94021238076e-07	3.22752789688e-06	0.057,0.078,0.056	0.349,0.124,0.218	-0.167
1249	"FBgn0034946"	"CG3065"	chr2R	+	23970304	23972233	23970304	23970685	23970755	23972233	1249	263,384,260	9,28,7	376,325,402	38,51,48	144	74	2.26056179553e-07	3.70166994018e-06	0.938,0.876,0.95	0.836,0.766,0.811	0.117
601	"FBgn0030838"	"CG5445"	chrX	+	17302469	17303390	17302469	17302507	17302838	17303390	601	190,284,224	2,8,2	201,178,262	19,13,17	405	74	2.39795420853e-07	3.86624001621e-06	0.946,0.866,0.953	0.659,0.714,0.738	0.218
584	"FBgn0050392"	"CG30392"	chr2R	-	21290913	21291581	21290913	21290970	21291031	21291581	584	158,217,200	17,23,23	81,103,127	3,3,1	135	74	3.1058367167e-07	4.93169224106e-06	0.836,0.838,0.827	0.937,0.95,0.986	-0.124
966	"FBgn0035772"	"Sh3beta"	chr3L	-	7368889	7369260	7368889	7369130	7369226	7369260	966	537,857,601	20,46,38	734,964,936	83,91,104	170	74	3.41783672364e-07	5.34610878563e-06	0.921,0.89,0.873	0.794,0.822,0.797	0.09
1096	"FBgn0001942"	"eIF-4a"	chr2L	+	5985025	5985579	5985025	5985220	5985338	5985579	1096	4746,6368,5096	3685,4777,3781	13377,9229,11571	5701,5419,5550	192	74	3.8720420259e-07	5.96750006345e-06	0.332,0.339,0.342	0.475,0.396,0.446	-0.101
1159	"FBgn0035333"	"CG1317"	chr3L	-	2368013	2370048	2368013	2368425	2368629	2370048	1159	184,254,196	93,118,105	479,355,422	92,93,127	278	74	4.44423263524e-07	6.75008087207e-06	0.345,0.364,0.332	0.581,0.504,0.469	-0.171
348	"FBgn0028474"	"CG4119"	chrX	+	5666051	5666468	5666051	5666313	5666376	5666468	348	115,88,101	39,42,42	60,91,92	2,15,12	137	74	6.08438848304e-07	9.10919875747e-06	0.614,0.531,0.565	0.942,0.766,0.805	-0.268
447	"FBgn0041096"	"rols"	chr3L	-	12055193	12056474	12055193	12055732	12056229	12056474	447	1,1,1	0,0,0	2,0,9	2,2,0	571	74	6.182794281e-07	9.12615268519e-06	1.0,1.0,1.0	0.115,0.0,1.0	0.628
322	"FBgn0031285"	"CG3662"	chr2L	+	823636	824337	823636	824137	824218	824337	322	609,875,656	29,35,40	1228,934,1309	29,24,18	155	74	7.2071428725e-07	1.04903968477e-05	0.909,0.923,0.887	0.953,0.949,0.972	-0.052
1153	"FBgn0031228"	"CG11455"	chr2L	+	155334	155784	155334	155429	155637	155784	1153	571,822,678	3,11,8	801,839,1003	33,21,31	282	74	7.86015989851e-07	1.12841747584e-05	0.98,0.951,0.957	0.864,0.913,0.895	0.072
772	"FBgn0025725"	"alphaCOP"	chr3L	-	1644011	1645199	1644011	1645061	1645169	1645199	772	262,328,202	14,30,22	558,517,638	86,108,120	182	74	9.83521307618e-07	1.39287882484e-05	0.884,0.816,0.789	0.725,0.661,0.684	0.14
926	"FBgn0002873"	"mud"	chrX	+	14249644	14254288	14249644	14252875	14252935	14254288	926	1,0,0	15,19,17	10,6,6	37,20,20	134	74	1.23691600662e-06	1.72838396658e-05	0.036,0.0,0.0	0.13,0.142,0.142	-0.126
1577	"FBgn0262579"	"Ect4"	chr3L	+	8105439	8106949	8105439	8105657	8106015	8106949	1577	2279,2993,2202	28,29,30	2024,1828,1947	48,46,50	432	74	1.41922089769e-06	1.95703092208e-05	0.933,0.946,0.926	0.878,0.872,0.87	0.062
9	"FBgn0033429"	"CG12929"	chr2R	-	9586109	9586595	9586109	9586231	9586289	9586595	9	55,34,42	61,60,47	3,8,5	14,30,32	132	74	1.51967691386e-06	2.06833948795e-05	0.336,0.241,0.334	0.107,0.13,0.081	0.198
615	"FBgn0037978"	"KLHL18"	chr3R	-	12009289	12010434	12009289	12010143	12010241	12010434	615	1,8,5	43,67,40	8,16,22	24,55,31	172	74	1.57603409323e-06	2.11754324321e-05	0.01,0.049,0.051	0.125,0.111,0.234	-0.12
149	"FBgn0031220"	"CG4822"	chr2L	-	119827	120631	119827	120080	120420	120631	149	1266,1933,1370	549,834,620	1448,1635,1969	950,1182,1250	414	74	2.01107658571e-06	2.66785855927e-05	0.292,0.293,0.283	0.214,0.198,0.22	0.079
1364	"FBgn0037261"	"CG9775"	chr3R	-	4638009	4638839	4638009	4638409	4638543	4638839	1364	71,120,90	355,458,397	124,98,107	251,246,306	208	74	3.50714778419e-06	4.59436359729e-05	0.066,0.085,0.075	0.149,0.124,0.111	-0.053
226	"FBgn0013981"	"His4r"	chr3R	+	14625787	14626229	14625787	14625815	14626025	14626229	226	22,23,18	66,102,88	112,102,96	136,198,253	284	74	3.97943682595e-06	5.14870344888e-05	0.08,0.055,0.051	0.177,0.118,0.09	-0.066
624	"FBgn0036974"	"eRF1"	chr3L	+	20348354	20349206	20348354	20348408	20348941	20349206	624	217,279,232	6,15,10	119,154,190	17,23,20	607	74	4.5921704025e-06	5.86901778271e-05	0.815,0.694,0.739	0.46,0.449,0.537	0.267
608	"FBgn0034390"	"CG15093"	chr2R	-	18775668	18776978	18775668	18776826	18776893	18776978	608	20,21,24	49,65,61	1,7,8	41,48,60	141	74	4.7917235676e-06	6.05027264921e-05	0.176,0.145,0.171	0.013,0.071,0.065	0.114
402	"FBgn0052230"	"CG32230"	chr3L	+	23339325	23339476	23339325	23339369	23339429	23339476	402	184,329,269	96,205,136	462,500,538	413,460,487	134	74	5.14717919775e-06	6.42171880862e-05	0.514,0.47,0.522	0.382,0.375,0.379	0.123
456	"FBgn0031818"	"CG9536"	chr2L	-	6474437	6475270	6474437	6474651	6474707	6475270	456	94,125,93	26,20,22	112,127,121	11,6,9	130	74	5.78885732472e-06	7.13732056036e-05	0.673,0.781,0.706	0.853,0.923,0.884	-0.167
470	"FBgn0039266"	"CG11791"	chr3R	+	25050242	25051556	25050242	25050617	25051180	25051556	470	664,870,694	198,275,203	858,741,856	159,152,149	637	74	6.12576357373e-06	7.46488398287e-05	0.28,0.269,0.284	0.385,0.362,0.4	-0.105
1432	"FBgn0033244"	"CG8726"	chr2R	-	7969573	7970176	7969573	7969769	7969868	7970176	1432	22,41,25	116,150,106	23,21,16	199,176,241	173	74	7.09960091094e-06	8.5521629364e-05	0.075,0.105,0.092	0.047,0.049,0.028	0.049
1498	"FBgn0040319"	"Gclc"	chrX	-	8115416	8116147	8115416	8115580	8115991	8116147	1498	92,195,153	103,157,88	398,290,426	560,412,559	485	74	8.2867861565e-06	9.8688089682e-05	0.12,0.159,0.21	0.098,0.097,0.104	0.063
74	"FBgn0029895"	"CG14441"	chrX	+	6699507	6700353	6699507	6699574	6700052	6700353	74	111,149,77	1,4,1	162,151,151	16,12,11	552	74	8.49101347611e-06	9.99840687973e-05	0.937,0.833,0.912	0.576,0.628,0.648	0.277
512	"FBgn0036518"	"RhoGAP71E"	chr3L	+	15601634	15603119	15601634	15602515	15602664	15603119	512	158,261,184	39,50,57	231,246,236	34,22,17	223	74	9.60602436406e-06	0.000111856817039	0.573,0.634,0.517	0.693,0.788,0.822	-0.193
179	"FBgn0001142"	"Gs1"	chr2L	+	132076	134472	132076	132255	132475	134472	179	57,97,67	147,247,183	54,69,73	313,311,321	294	74	1.01474977051e-05	0.000116863490054	0.089,0.09,0.084	0.042,0.053,0.054	0.038
937	"FBgn0025637"	"SkpA"	chrX	+	656355	657899	656355	656399	657098	657899	937	448,747,536	114,150,107	906,634,933	79,99,89	773	74	1.04685577021e-05	0.000119250526867	0.273,0.323,0.324	0.523,0.38,0.501	-0.161
1303	"FBgn0011290"	"Taf12"	chr3R	-	11678943	11679690	11678943	11679398	11679566	11679690	1303	69,116,62	66,141,67	83,95,120	46,44,78	242	74	1.19343438181e-05	0.000133055237461	0.242,0.201,0.221	0.356,0.398,0.32	-0.137
1407	"FBgn0053526"	"PNUTS"	chr2L	+	870464	871576	870464	870552	871340	871576	1407	800,1162,990	59,124,91	831,811,979	120,128,162	862	74	1.18335794363e-05	0.000133055237461	0.538,0.446,0.483	0.373,0.352,0.342	0.133
219	"FBgn0039581"	"Moca-cyp"	chr3R	+	28341371	28342214	28341371	28341459	28341626	28342214	219	60,74,88	7,12,10	63,82,82	2,1,3	241	74	1.30069385191e-05	0.000143487069137	0.725,0.654,0.73	0.906,0.962,0.894	-0.218
602	"FBgn0030838"	"CG5445"	chrX	+	17302469	17303390	17302469	17302786	17302838	17303390	602	51,89,61	40,40,39	111,88,142	34,22,26	126	74	1.42853870174e-05	0.000155948808273	0.428,0.566,0.479	0.657,0.701,0.762	-0.216
458	"FBgn0022893"	"Df31"	chr2L	-	21629666	21629932	21629666	21629776	21629884	21629932	458	17551,26665,20198	56,98,71	17242,18576,22009	115,123,130	182	74	1.48033887565e-05	0.000159937643472	0.992,0.991,0.991	0.984,0.984,0.986	0.007
752	"FBgn0034181"	"CG8963"	chr2R	-	17019206	17019522	17019206	17019321	17019432	17019522	752	66,113,63	31,63,55	129,105,161	182,167,173	185	74	1.5014425656e-05	0.000160562429464	0.46,0.418,0.314	0.221,0.201,0.271	0.166
1304	"FBgn0011290"	"Taf12"	chr3R	-	11678943	11679690	11678943	11679184	11679566	11679690	1304	392,603,392	21,13,5	343,321,370	29,41,21	456	74	1.55840943649e-05	0.000164971019136	0.752,0.883,0.927	0.657,0.56,0.741	0.201
544	"FBgn0015324"	"Vha26"	chr3R	+	5591762	5592038	5591762	5591830	5591928	5592038	544	105,159,132	349,648,493	265,354,383	685,771,907	172	74	1.64032230309e-05	0.000171905777364	0.115,0.095,0.103	0.143,0.165,0.154	-0.05
284	"FBgn0034179"	"CG6805"	chr2R	+	17006788	17007501	17006788	17007058	17007132	17007501	284	2119,2615,1925	306,369,326	993,1227,1228	96,113,124	148	74	1.77317786253e-05	0.000183989148508	0.776,0.78,0.747	0.838,0.844,0.832	-0.07
1423	"FBgn0040395"	"Unc-76"	chrX	+	2080609	2081659	2080609	2080634	2080744	2081659	1423	578,771,520	1,11,9	770,760,910	24,19,30	184	74	2.50845583951e-05	0.000257731541157	0.996,0.966,0.959	0.928,0.941,0.924	0.043
1345	"FBgn0262057"	"Spn77Ba"	chr3L	+	20317189	20317788	20317189	20317416	20317478	20317788	1345	38,67,31	10,17,11	18,10,8	11,16,15	136	74	2.5808234852e-05	0.000262592525484	0.674,0.682,0.605	0.471,0.254,0.225	0.337
746	"FBgn0010198"	"RpS15Aa"	chrX	-	13337504	13337638	13337504	13337539	13337606	13337638	746	159,199,163	248,403,271	61,133,122	200,390,310	141	74	3.06169232188e-05	0.000308524380128	0.252,0.206,0.24	0.138,0.152,0.171	0.079
1509	"FBgn0032075"	"Tsp29Fb"	chr2L	+	8937389	8937631	8937389	8937405	8937519	8937631	1509	3,9,9	7,25,32	30,11,17	5,14,6	188	74	3.54008623004e-05	0.000353334320865	0.144,0.124,0.1	0.703,0.236,0.527	-0.366
595	"FBgn0028968"	"gammaCOP"	chr3R	+	31572142	31573156	31572142	31572278	31572497	31573156	595	48,62,50	63,93,47	35,55,43	97,124,114	293	74	3.61819276851e-05	0.000357723209566	0.161,0.144,0.212	0.084,0.101,0.087	0.082
1393	"FBgn0022029"	"l(2)k01209"	chr2R	+	17420406	17421946	17420406	17420573	17421447	17421946	1393	280,471,278	12,16,10	396,400,425	4,0,8	948	74	3.69413139083e-05	0.000361817728747	0.646,0.697,0.685	0.885,1.0,0.806	-0.221
