ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1732	"FBgn0064225"	"RpL5"	chr2L	-	22536536	22536650	22536620	22536650	22536114	22536378	1732	3890,6267,4354	12,16,13	5327,12666,10076	64,110,97	148	74	4.11088330043e-09	2.19690439908e-07	0.994,0.995,0.994	0.977,0.983,0.981	0.014
1242	"FBgn0013263"	"Trl"	chr3L	-	14757662	14757962	14757907	14757962	14756903	14757330	1242	29,46,19	3,8,4	89,79,91	64,59,83	148	74	6.35869357168e-09	3.3010703485e-07	0.829,0.742,0.704	0.41,0.401,0.354	0.37
273	"FBgn0052767"	"CG32767"	chrX	-	5082521	5083025	5082881	5083025	5081485	5082239	273	1,1,5	0,0,0	10,2,5	5,2,2	148	74	7.68444718968e-09	3.87851126212e-07	1.0,1.0,1.0	0.5,0.333,0.556	0.537
1180	"FBgn0035850"	"Atg18a"	chr3L	+	8186994	8187218	8186994	8187193	8187478	8187576	1180	8,11,8	35,39,41	47,57,48	44,62,64	98	74	8.86550188817e-09	4.35368025157e-07	0.147,0.176,0.128	0.446,0.41,0.362	-0.256
2599	"FBgn0034180"	"Ehbp1"	chr2R	-	17009500	17010173	17010052	17010173	17008845	17008942	2599	53,66,43	146,168,144	18,25,27	145,204,179	148	74	9.41901678875e-09	4.5037772382e-07	0.154,0.164,0.13	0.058,0.058,0.07	0.087
162	"FBgn0011764"	"Dsp1"	chrX	+	16333611	16333763	16333611	16333643	16334300	16334413	162	5,16,13	9,11,12	8,6,8	59,40,71	148	74	1.57064544704e-08	7.3175968648e-07	0.217,0.421,0.351	0.063,0.07,0.053	0.268
1330	"FBgn0010412"	"RpS19a"	chrX	+	16637893	16637949	16637893	16637927	16638232	16638303	1330	51,64,48	1280,2348,1535	62,74,71	3604,5093,5514	95	74	1.70236373886e-08	7.73298728377e-07	0.03,0.021,0.024	0.013,0.011,0.01	0.014
888	"FBgn0260233"	"CG42507"	chr3L	-	14752698	14753471	14753333	14753471	14751266	14751775	888	235,288,241	52,57,40	296,264,348	108,100,166	148	74	2.96181104087e-08	1.31258796616e-06	0.693,0.716,0.751	0.578,0.569,0.512	0.167
1046	"FBgn0016983"	"smid"	chr3L	+	7381848	7382154	7381848	7382011	7382210	7382334	1046	13,16,16	93,101,86	3,8,10	161,184,244	148	74	3.30360432343e-08	1.42920215611e-06	0.065,0.073,0.085	0.009,0.021,0.02	0.058
2511	"FBgn0261673"	"nemy"	chr2R	-	12665699	12665799	12665744	12665799	12664984	12665232	2511	73,102,74	30,45,29	46,76,59	39,88,74	118	74	5.2141502116e-08	2.20328161267e-06	0.604,0.587,0.615	0.425,0.351,0.333	0.232
2355	"FBgn0027588"	"CG14476"	chrX	-	21605077	21605264	21605173	21605264	21604462	21604592	2355	27,40,41	169,207,129	18,39,24	225,393,362	148	74	6.04038719043e-08	2.49440534659e-06	0.074,0.088,0.137	0.038,0.047,0.032	0.061
1043	"FBgn0030838"	"CG5445"	chrX	+	17302469	17302786	17302469	17302507	17302838	17303390	1043	46,52,44	2,8,2	38,27,34	19,13,17	148	74	6.52496634501e-08	2.63463641086e-06	0.92,0.765,0.917	0.5,0.509,0.5	0.364
702	"FBgn0028697"	"RpL15"	chr3L	+	27267255	27267459	27267255	27267283	27267591	27267918	702	14,35,23	91,142,92	59,57,62	538,785,898	148	74	8.04351012462e-08	3.17718649922e-06	0.071,0.11,0.111	0.052,0.035,0.033	0.057
1558	"FBgn0025637"	"SkpA"	chrX	+	656355	656489	656355	656399	657098	657899	1558	469,628,451	114,150,107	737,629,742	79,99,89	148	74	8.4781207832e-08	3.27760541768e-06	0.673,0.677,0.678	0.823,0.761,0.807	-0.121
2618	"FBgn0259978"	"vlc"	chr2R	+	5702111	5702293	5702111	5702187	5702866	5702947	2618	267,363,248	7,6,5	177,279,296	15,20,25	148	74	9.43340414672e-08	3.57093652804e-06	0.95,0.968,0.961	0.855,0.875,0.855	0.098
607	"FBgn0039790"	"CG2246"	chr3R	-	30599918	30600323	30600263	30600323	30595389	30595626	607	10,11,9	6,8,5	0,3,4	6,20,17	148	74	1.10667380149e-07	4.10372713736e-06	0.455,0.407,0.474	0.0,0.07,0.105	0.387
1238	"FBgn0013263"	"Trl"	chr3L	-	14753210	14753471	14753333	14753471	14750241	14751775	1238	245,303,261	52,57,40	328,294,387	108,100,166	148	74	1.91849932607e-07	6.97182655094e-06	0.702,0.727,0.765	0.603,0.595,0.538	0.153
2380	"FBgn0015777"	"nrv2"	chr2L	-	6794316	6794599	6794492	6794599	6793227	6793404	2380	4,7,3	54,83,40	15,27,39	79,86,80	148	74	2.0193046546e-07	7.19426775962e-06	0.036,0.04,0.036	0.087,0.136,0.196	-0.102
1072	"FBgn0003423"	"slgA"	chrX	+	21374311	21374821	21374311	21374740	21376119	21376666	1072	1,0,0	8,24,9	9,9,5	21,11,21	148	74	3.43554022231e-07	1.20045703537e-05	0.059,0.0,0.0	0.176,0.29,0.106	-0.171
1413	"FBgn0033015"	"d4"	chr2R	+	5294796	5295063	5294796	5295057	5295115	5295965	1413	56,120,69	36,67,39	151,171,188	46,39,43	79	74	4.39329467916e-07	1.50615404378e-05	0.593,0.627,0.624	0.755,0.804,0.804	-0.173
1936	"FBgn0004638"	"drk"	chr2R	-	13502690	13502841	13502788	13502841	13501812	13502091	1936	121,160,112	10,24,14	101,138,118	57,34,53	148	74	5.30646869112e-07	1.78552844662e-05	0.858,0.769,0.8	0.47,0.67,0.527	0.253
2159	"FBgn0036213"	"RpL10Ab"	chr3L	+	11823199	11823565	11823199	11823355	11823657	11824211	2159	198,263,218	6323,8287,6716	301,239,346	4289,6457,6504	148	74	5.69066211153e-07	1.87998782848e-05	0.015,0.016,0.016	0.034,0.018,0.026	-0.01
2225	"FBgn0261822"	"Bsg"	chr2L	+	8083419	8083636	8083419	8083521	8089184	8089736	2225	39,45,44	39,65,48	92,102,88	44,52,43	148	74	6.16094779526e-07	1.96393721824e-05	0.333,0.257,0.314	0.511,0.495,0.506	-0.203
731	"FBgn0032801"	"CG10165"	chr2L	-	19530089	19530305	19530268	19530305	19528087	19528369	731	10,12,18	0,0,0	1,5,7	1,1,5	148	74	6.13283992923e-07	1.96393721824e-05	1.0,1.0,1.0	0.333,0.714,0.412	0.514
675	"FBgn0000308"	"chic"	chr2L	-	5980846	5981018	5980950	5981018	5979411	5979704	675	33,83,60	280,582,370	69,73,80	952,1013,1128	148	74	6.87746901429e-07	2.1545450343e-05	0.056,0.067,0.075	0.035,0.035,0.034	0.031
2659	"FBgn0027335"	"Rip11"	chrX	-	18637330	18637573	18637412	18637573	18636613	18636873	2659	200,190,149	508,540,450	86,84,97	500,371,454	148	74	7.23211990517e-07	2.22724777419e-05	0.164,0.15,0.142	0.079,0.102,0.097	0.059
1621	"FBgn0033212"	"CG1399"	chr2R	-	7686686	7686836	7686707	7686836	7686543	7686627	1621	26,18,7	185,242,165	2,8,0	121,184,187	94	74	9.8962035433e-07	2.99690030636e-05	0.1,0.055,0.032	0.013,0.033,0.0	0.047
141	"FBgn0033226"	"CG1882"	chr2R	+	7812503	7812992	7812503	7812691	7813280	7814745	141	348,407,338	7,5,5	247,364,290	13,15,23	148	74	1.06663420041e-06	3.1771710527e-05	0.961,0.976,0.971	0.905,0.924,0.863	0.072
1036	"FBgn0042185"	"CG18769"	chr3L	+	6550738	6550869	6550738	6550836	6551681	6551949	1036	24,34,17	7,1,4	32,29,45	0,0,0	106	74	1.15755698826e-06	3.39238878656e-05	0.705,0.96,0.748	1.0,1.0,1.0	-0.196
1820	"FBgn0034345"	"CG5174"	chr2R	+	18424871	18425076	18424871	18425034	18425339	18426221	1820	364,452,409	666,800,620	170,217,191	469,568,564	115	74	1.35197543394e-06	3.8992688309e-05	0.26,0.267,0.298	0.189,0.197,0.179	0.087
2622	"FBgn0259978"	"vlc"	chr2R	+	5702111	5702216	5702111	5702187	5702866	5702947	2622	49,108,64	7,6,5	43,86,65	15,20,25	102	74	1.4757019291e-06	4.18961000809e-05	0.835,0.929,0.903	0.675,0.757,0.654	0.194
977	"FBgn0002579"	"RpL36"	chrX	-	629327	629416	629347	629416	628750	628878	977	443,602,440	38,87,70	579,507,572	136,121,133	93	74	1.5961088965e-06	4.46173825375e-05	0.903,0.846,0.833	0.772,0.769,0.774	0.089
1182	"FBgn0035850"	"Atg18a"	chr3L	+	8186994	8187402	8186994	8187193	8187478	8187576	1182	12,20,6	35,39,41	49,59,59	44,62,64	148	74	1.68172867654e-06	4.62985000799e-05	0.146,0.204,0.068	0.358,0.322,0.316	-0.193
199	"FBgn0050104"	"NT5E-2"	chr2R	+	17485001	17485131	17485001	17485029	17490936	17491163	199	7,18,14	1,0,0	10,10,2	2,3,5	148	74	2.14427207712e-06	5.81513785691e-05	0.778,1.0,1.0	0.714,0.625,0.167	0.424
149	"FBgn0020279"	"lig"	chr2R	+	8067976	8068366	8067976	8068080	8069870	8070279	149	4,8,5	15,18,19	14,20,24	11,14,14	148	74	2.86073914324e-06	7.64406326951e-05	0.118,0.182,0.116	0.389,0.417,0.462	-0.284
1956	"FBgn0259214"	"PMCA"	chr4	-	358549	358657	358631	358657	355309	355481	1956	165,226,168	5,11,3	277,242,354	35,26,27	148	74	3.23148674775e-06	8.50958176908e-05	0.943,0.911,0.966	0.798,0.823,0.868	0.11
2623	"FBgn0259978"	"vlc"	chr2R	+	5702111	5702388	5702111	5702187	5702866	5702947	2623	111,196,136	7,6,5	102,164,179	15,20,25	148	74	3.37975061016e-06	8.77286694094e-05	0.888,0.942,0.932	0.773,0.804,0.782	0.134
248	"FBgn0010280"	"Taf4"	chr3L	+	16116031	16116619	16116031	16116241	16117544	16118108	248	19,19,9	135,179,117	61,33,57	210,157,221	148	74	3.47974950765e-06	8.9052181062e-05	0.066,0.05,0.037	0.127,0.095,0.114	-0.061
1626	"FBgn0041210"	"HDAC4"	chrX	-	13284891	13285632	13285202	13285632	13276434	13276547	1626	66,105,43	0,0,1	264,204,286	20,9,8	148	74	3.88578039623e-06	9.80619858326e-05	1.0,1.0,0.956	0.868,0.919,0.947	0.074
2567	"FBgn0264078"	"Flo2"	chrX	+	14839375	14839535	14839375	14839423	14840872	14841019	2567	24,17,14	22,34,20	16,9,16	57,61,83	148	74	4.26581702628e-06	0.00010617793886	0.353,0.2,0.259	0.123,0.069,0.088	0.177
978	"FBgn0002579"	"RpL36"	chrX	-	629290	629416	629347	629416	628750	628878	978	462,683,469	38,87,70	641,561,632	136,121,133	130	74	4.56659272052e-06	0.000112128364502	0.874,0.817,0.792	0.728,0.725,0.73	0.1
517	"FBgn0039955"	"CG41099"	chr3R	+	3846728	3846911	3846728	3846894	3849502	3850235	517	30,39,22	4,8,8	20,22,21	17,29,15	90	74	6.41807083424e-06	0.000155488462744	0.86,0.8,0.693	0.492,0.384,0.535	0.314
143	"FBgn0033226"	"CG1882"	chr2R	+	7812503	7812732	7812503	7812691	7813280	7814745	143	136,164,148	7,5,5	106,156,139	13,15,23	114	74	6.94848055627e-06	0.00016612354172	0.927,0.955,0.951	0.841,0.871,0.797	0.108
2296	"FBgn0004167"	"kst"	chr3L	+	3366443	3367010	3366443	3366773	3367514	3368133	2296	873,1163,917	55,63,64	665,745,830	62,89,98	148	74	7.08119264325e-06	0.000167097753673	0.888,0.902,0.878	0.843,0.807,0.809	0.07
2492	"FBgn0046214"	"vig2"	chr3R	+	25123444	25123483	25123444	25123479	25123631	25124115	2492	23,59,24	1,4,1	78,52,70	15,16,20	77	74	7.98685371339e-06	0.000186052733298	0.957,0.934,0.958	0.833,0.757,0.771	0.163
1720	"FBgn0262976"	"lawc"	chrX	-	8408864	8410098	8409662	8410098	8408518	8408778	1720	8,6,17	23,28,33	1,4,6	58,44,40	148	74	9.8662025575e-06	0.000226922658823	0.148,0.097,0.205	0.009,0.043,0.07	0.109
2346	"FBgn0011672"	"Mvl"	chr3R	-	21060281	21060653	21060584	21060653	21058260	21058468	2346	148,179,148	7,16,9	124,133,191	23,27,29	148	74	1.01802009039e-05	0.00023121781303	0.914,0.848,0.892	0.729,0.711,0.767	0.149
1089	"FBgn0036974"	"eRF1"	chr3L	+	20348354	20348650	20348354	20348408	20348941	20349206	1089	24,67,34	6,15,10	27,22,23	17,23,20	148	74	1.03598207944e-05	0.000232392523252	0.667,0.691,0.63	0.443,0.324,0.365	0.285
1056	"FBgn0031392"	"AIF"	chr2L	+	2152232	2152465	2152232	2152270	2152662	2152944	1056	8,12,7	95,99,78	6,12,7	9,20,23	148	74	1.06616362373e-05	0.0002340188684	0.04,0.057,0.043	0.25,0.231,0.132	-0.158
869	"FBgn0033717"	"CG8839"	chr2R	-	12344459	12344617	12344520	12344617	12341487	12341782	869	37,35,28	29,59,62	25,34,34	107,157,139	134	74	1.06899097838e-05	0.0002340188684	0.413,0.247,0.2	0.114,0.107,0.119	0.173
545	"FBgn0039359"	"RpL27"	chr3R	-	25684958	25685051	25685017	25685051	25684006	25684516	545	68,96,64	2,18,12	104,88,134	44,37,59	132	74	1.09366623295e-05	0.000236570422056	0.95,0.749,0.749	0.57,0.571,0.56	0.249
2294	"FBgn0004167"	"kst"	chr3L	+	3366443	3366962	3366443	3366773	3367514	3368133	2294	527,741,567	55,63,64	447,436,517	62,89,98	148	74	1.15734612346e-05	0.000247399753686	0.827,0.855,0.816	0.783,0.71,0.725	0.093
133	"FBgn0032516"	"CG9293"	chr2L	-	13386487	13386690	13386529	13386690	13386098	13386257	133	21,20,15	74,130,84	42,36,52	115,77,98	115	74	1.204494297e-05	0.00024870069746	0.154,0.09,0.103	0.19,0.231,0.255	-0.11
1560	"FBgn0025637"	"SkpA"	chrX	+	656355	656604	656355	656399	657098	657899	1560	119,179,120	114,150,107	182,169,181	79,99,89	148	74	1.20012291603e-05	0.00024870069746	0.343,0.374,0.359	0.535,0.46,0.504	-0.141
2286	"FBgn0086347"	"Myo31DF"	chr2L	-	10506542	10506779	10506683	10506779	10505925	10506106	2286	95,123,114	35,55,41	101,93,125	61,92,117	148	74	1.184894329e-05	0.00024870069746	0.576,0.528,0.582	0.453,0.336,0.348	0.183
184	"FBgn0014010"	"Rab5"	chr2L	-	2364312	2364721	2364594	2364721	2361159	2361585	184	6,19,12	33,39,28	3,1,6	32,40,48	148	74	1.30231513767e-05	0.000265877146646	0.083,0.196,0.176	0.045,0.012,0.059	0.113
1569	"FBgn0032218"	"CG5381"	chr2L	-	10321505	10321802	10321775	10321802	10319846	10320053	1569	2,2,1	0,0,0	1,5,0	2,0,3	148	74	1.42119230742e-05	0.000286922935842	1.0,1.0,1.0	0.2,1.0,0.0	0.6
2522	"FBgn0041781"	"SCAR"	chr2L	+	10976771	10977070	10976771	10976968	10977897	10978706	2522	19,9,13	119,131,79	1,8,13	144,220,214	148	74	1.47703575238e-05	0.000294920215613	0.074,0.033,0.076	0.003,0.018,0.029	0.044
1219	"FBgn0037135"	"CG7414"	chr3L	+	21826474	21827035	21826474	21826752	21827093	21827856	1219	328,389,366	802,982,707	494,566,579	721,847,924	148	74	1.49357057795e-05	0.000294980189145	0.17,0.165,0.206	0.255,0.25,0.239	-0.068
2439	"FBgn0261383"	"IntS6"	chrX	-	5746771	5747254	5747101	5747254	5744355	5744699	2439	25,22,31	54,63,43	84,55,97	78,54,78	148	74	1.54093382044e-05	0.000301062016316	0.188,0.149,0.265	0.35,0.337,0.383	-0.156
100	"FBgn0085442"	"NKAIN"	chr2R	+	24881569	24881682	24881569	24881626	24882630	24883019	100	6,9,6	75,117,62	1,0,1	93,127,132	129	74	1.75032706218e-05	0.000338334497019	0.044,0.042,0.053	0.006,0.0,0.004	0.043
2208	"FBgn0036816"	"Indy"	chr3L	-	18840275	18840516	18840372	18840516	18831946	18831984	2208	33,29,19	222,314,253	12,16,17	301,376,365	148	74	1.81554631631e-05	0.000347247121762	0.069,0.044,0.036	0.02,0.021,0.023	0.028
2588	"FBgn0261550"	"CG42668"	chr3R	+	20309343	20309666	20309343	20309630	20309903	20310638	2588	115,154,116	106,125,94	173,154,198	91,67,94	109	74	2.36115026627e-05	0.000446896878522	0.424,0.455,0.456	0.563,0.609,0.588	-0.142
544	"FBgn0261439"	"SdhA"	chr2R	-	19395864	19395971	19395910	19395971	19395686	19395777	544	29,32,17	36,40,20	33,68,44	8,34,21	119	74	2.63090803747e-05	0.000492820608668	0.334,0.332,0.346	0.72,0.554,0.566	-0.276
99	"FBgn0085442"	"NKAIN"	chr2R	+	24881569	24881947	24881569	24881682	24882630	24883019	99	10,6,7	3,7,4	1,10,8	1,0,0	148	74	2.76598790619e-05	0.000512836737301	0.625,0.3,0.467	0.333,1.0,1.0	-0.314
293	"FBgn0031220"	"CG4822"	chr2L	-	119287	119554	119430	119554	119133	119235	293	1145,1652,1321	25,27,30	674,1054,1083	39,36,37	148	74	2.94283337521e-05	0.000540113963915	0.958,0.968,0.957	0.896,0.936,0.936	0.038
488	"FBgn0003392"	"shi"	chrX	+	15892199	15892417	15892199	15892251	15892827	15893150	488	62,71,68	13,26,18	103,131,134	87,68,92	148	74	3.12230733744e-05	0.000567323243213	0.705,0.577,0.654	0.372,0.491,0.421	0.217
1192	"FBgn0000719"	"fog"	chrX	-	22853806	22855194	22855042	22855194	22844758	22844901	1192	59,89,63	1,2,0	58,87,103	10,6,4	148	74	3.36153152055e-05	0.000598813997337	0.967,0.957,1.0	0.744,0.879,0.928	0.124
1716	"FBgn0051992"	"gw"	chr4	-	659559	659983	659877	659983	657901	658508	1716	39,44,42	1,1,3	42,37,50	11,7,8	148	74	3.33877665689e-05	0.000598813997337	0.951,0.957,0.875	0.656,0.725,0.758	0.215
1761	"FBgn0032156"	"CG13124"	chr2L	-	9908307	9908633	9908424	9908633	9907607	9907783	1761	43,52,40	70,106,73	34,40,56	166,162,150	148	74	3.45154354882e-05	0.000608879090117	0.235,0.197,0.215	0.093,0.11,0.157	0.096
61	"FBgn0030478"	"CG1640"	chrX	+	13370994	13371261	13370994	13371060	13373862	13374103	61	52,56,61	21,34,17	42,48,52	45,48,64	148	74	3.49647044081e-05	0.000610873729899	0.553,0.452,0.642	0.318,0.333,0.289	0.236
1437	"FBgn0015279"	"Pi3K92E"	chr3R	-	20634126	20634732	20634545	20634732	20631777	20633713	1437	13,14,15	56,87,42	11,8,9	97,131,148	148	74	3.58515352878e-05	0.000620402282076	0.104,0.074,0.152	0.054,0.03,0.03	0.072
1901	"FBgn0267791"	"bl"	chr2R	+	20605681	20605876	20605681	20605851	20606443	20606854	1901	38,50,39	352,438,307	63,71,71	298,306,376	98	74	3.92789714625e-05	0.000673300859881	0.075,0.079,0.088	0.138,0.149,0.125	-0.057
46	"FBgn0261954"	"east"	chrX	+	2013120	2013785	2013120	2013206	2014341	2018004	46	1,3,3	0,1,0	4,6,1	4,1,3	148	74	4.09642591748e-05	0.000695626718884	1.0,0.6,1.0	0.333,0.75,0.143	0.458
