ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
66	"FBgn0020279"	"lig"	chr2R	+	8076292	8076448	8077259	8077292	8075859	8076108	8077730	8078815	66	675,839,610	122,157,125	657,867,878	24,42,39	148	106	0.0	0.0	0.798,0.793,0.778	0.951,0.937,0.942	-0.154
71	"FBgn0011726"	"tsr"	chr2R	-	24044813	24044919	24044991	24045182	24044452	24044750	24046665	24046805	71	11186,17334,14512	21269,25440,21050	23562,20707,25113	16368,16255,19520	148	148	0.0	0.0	0.345,0.405,0.408	0.59,0.56,0.563	-0.185
87	"FBgn0037328"	"RpL35A"	chr3R	-	5465799	5466027	5466152	5466381	5465629	5465731	5466979	5467008	87	1018,1959,1795	10906,10690,9216	1483,3586,3221	3304,5560,4184	148	148	0.0	0.0	0.085,0.155,0.163	0.31,0.392,0.435	-0.245
2122	"FBgn0023213"	"eIF4G"	chr4	-	916120	916267	916866	917090	915836	916059	917274	917743	2122	431,718,541	659,1024,800	302,456,380	1374,1147,1425	148	148	2.77555756156e-15	2.84910983694e-13	0.395,0.412,0.403	0.18,0.284,0.211	0.178
2564	"FBgn0031190"	"CG12576"	chrX	-	22477178	22477483	22480511	22480898	22474850	22476452	22481914	22482027	2564	153,227,178	135,172,140	310,266,358	75,105,81	148	148	8.881784197e-15	8.68300140783e-13	0.531,0.569,0.56	0.805,0.717,0.815	-0.226
2263	"FBgn0260987"	"vtd"	chr3L	+	27146944	27147695	27156009	27156171	27140118	27140242	27157809	27157999	2263	6,7,6	154,260,233	28,24,35	107,167,210	148	148	2.74225087082e-14	2.55901865354e-12	0.037,0.026,0.025	0.207,0.126,0.143	-0.129
2448	"FBgn0039993"	"CG17691"	chr2R	+	1590939	1591017	1594945	1595192	1590569	1590883	1595765	1595984	2448	382,566,452	331,439,369	575,550,697	154,248,240	148	148	2.9531932455e-14	2.63604597087e-12	0.536,0.563,0.551	0.789,0.689,0.744	-0.191
2617	"FBgn0010225"	"Gel"	chr3R	+	4236552	4236804	4237624	4237817	4235216	4235324	4238302	4238377	2617	1657,2089,1708	1706,2262,1829	1430,2065,1960	708,1319,1026	148	148	4.49640324973e-14	3.84629827987e-12	0.493,0.48,0.483	0.669,0.61,0.656	-0.16
2605	"FBgn0261822"	"Bsg"	chr2L	+	8089184	8089736	8105691	8105809	8088303	8088453	8106839	8107000	2605	82,102,54	456,628,455	25,16,31	378,511,527	148	148	5.72986103009e-13	4.70536187791e-11	0.152,0.14,0.106	0.062,0.03,0.056	0.083
2339	"FBgn0041182"	"Tep2"	chr2L	-	7697006	7697157	7698373	7698551	7696027	7696206	7698724	7698992	2339	30,43,35	130,178,130	12,17,32	269,332,319	148	148	9.46576150795e-13	7.47431091378e-11	0.188,0.195,0.212	0.043,0.049,0.091	0.137
2692	"FBgn0010909"	"msn"	chr3L	-	2560115	2560295	2561931	2562843	2557792	2558389	2563817	2563959	2692	179,238,191	347,379,277	174,263,277	139,191,199	148	148	1.19781962127e-12	9.10786549062e-11	0.34,0.386,0.408	0.556,0.579,0.582	-0.194
236	"FBgn0036661"	"CG9705"	chr3L	+	16780504	16780790	16781462	16781585	16780099	16780420	16781663	16782419	236	339,518,378	360,461,385	659,546,692	209,302,300	148	148	1.63813407283e-12	1.20110330411e-10	0.485,0.529,0.495	0.759,0.644,0.698	-0.197
2477	"FBgn0261797"	"Dhc64C"	chr3L	-	4812056	4812255	4812893	4813089	4811551	4811669	4813327	4815436	2477	69,95,62	18,40,23	21,43,45	47,54,68	148	148	1.98852045941e-12	1.40773534592e-10	0.793,0.704,0.729	0.309,0.443,0.398	0.359
331	"FBgn0003507"	"srp"	chr3R	+	16000612	16000785	16001188	16001406	15999845	16000059	16001751	16001916	331	95,110,106	329,377,293	116,161,179	157,230,244	148	148	3.05844238824e-12	2.09299407435e-10	0.224,0.226,0.266	0.425,0.412,0.423	-0.181
127	"FBgn0003256"	"rl"	chr2R	+	1072250	1072439	1076634	1076761	1071974	1072045	1080330	1080441	127	6,14,7	313,564,415	38,47,53	531,553,575	148	148	6.66888766432e-12	4.41652463705e-10	0.019,0.024,0.017	0.067,0.078,0.084	-0.056
162	"FBgn0036821"	"CG3961"	chr3L	-	18887060	18887215	18887552	18887746	18881077	18881251	18890189	18890281	162	937,1212,843	755,897,671	970,925,1072	307,449,447	148	148	1.04800612633e-11	6.72361430424e-10	0.554,0.575,0.557	0.76,0.673,0.706	-0.151
163	"FBgn0264089"	"sli"	chr2R	-	15884334	15884570	15885344	15885488	15882793	15882935	15886098	15886170	163	34,31,29	142,179,140	53,78,82	86,141,127	148	148	1.33877353647e-11	8.15247640639e-10	0.193,0.148,0.172	0.381,0.356,0.392	-0.205
318	"FBgn0003721"	"Tm1"	chr3R	+	15301623	15301686	15303152	15303222	15300746	15300822	15303640	15304972	318	228,367,237	465,609,437	753,726,835	682,707,813	136	143	1.35014222025e-11	8.15247640639e-10	0.34,0.388,0.363	0.537,0.519,0.519	-0.161
2098	"FBgn0250753"	"kra"	chr3R	-	5597771	5597937	5598203	5598342	5597271	5597515	5598943	5599044	2098	1511,2079,1639	1546,2298,1847	1231,1621,1478	2601,2644,3134	148	148	1.39889211326e-11	8.20550145292e-10	0.494,0.475,0.47	0.321,0.38,0.32	0.139
2276	"FBgn0003654"	"sw"	chrX	-	20233422	20233443	20234774	20234902	20230440	20230617	20235287	20235434	2276	322,417,307	15,20,22	235,201,202	31,50,44	148	94	1.64033231442e-11	9.35445067085e-10	0.932,0.93,0.899	0.828,0.719,0.745	0.156
2261	"FBgn0051363"	"Jupiter"	chr3R	-	11592366	11592624	11593632	11593766	11590385	11591307	11619703	11619906	2261	1950,2577,1973	1853,2169,1631	1445,1820,2016	701,943,927	148	148	2.48322473695e-11	1.34159483815e-09	0.513,0.543,0.547	0.673,0.659,0.685	-0.138
2602	"FBgn0020309"	"crol"	chr2L	-	11802286	11803674	11803784	11803898	11800154	11800322	11808013	11808972	2602	9,16,13	150,157,104	39,39,32	58,110,90	148	148	2.42025288699e-11	1.34159483815e-09	0.057,0.092,0.111	0.402,0.262,0.262	-0.222
69	"FBgn0266694"	"CR45184"	chr3L	-	826945	827001	827181	827236	826719	826885	827422	827469	69	918,1366,1055	953,1479,1243	809,842,927	1584,1688,1829	128	129	3.01437763639e-11	1.58679930449e-09	0.493,0.482,0.461	0.34,0.335,0.338	0.141
184	"FBgn0261041"	"stj"	chr2R	+	13811197	13811254	13812437	13812491	13810752	13810836	13813799	13813880	184	24,40,34	44,83,37	83,88,102	36,39,26	130	127	3.81649156722e-11	1.95881429688e-09	0.348,0.32,0.473	0.693,0.688,0.793	-0.344
21	"FBgn0034743"	"RpS16"	chr2R	+	22606246	22606288	22606508	22606640	22606020	22606169	22606933	22607048	21	68,121,59	20748,21651,17412	86,105,108	4366,8300,6918	115	148	7.50323136955e-11	3.75710585407e-09	0.004,0.007,0.004	0.025,0.016,0.02	-0.015
2601	"FBgn0020309"	"crol"	chr2L	-	11802286	11803674	11803784	11803898	11800154	11800322	11806047	11806157	2601	296,416,276	150,157,104	408,446,500	59,108,94	148	148	1.06589848059e-10	5.21021328726e-09	0.664,0.726,0.726	0.874,0.805,0.842	-0.135
2340	"FBgn0041182"	"Tep2"	chr2L	-	7697006	7697157	7697976	7698130	7696027	7696206	7698724	7698992	2340	45,59,44	130,178,130	32,35,44	269,332,319	148	148	1.09900977208e-10	5.24713270251e-09	0.257,0.249,0.253	0.106,0.095,0.121	0.146
2537	"FBgn0259984"	"kuz"	chr2L	+	13551141	13551666	13610055	13610578	13550138	13550293	13630705	13631184	2537	74,85,58	211,315,205	140,137,183	181,237,277	148	148	2.19918971922e-10	1.02612193035e-08	0.26,0.213,0.221	0.436,0.366,0.398	-0.169
325	"FBgn0004635"	"rho"	chr3L	+	1465465	1465822	1466489	1466907	1463810	1464130	1467039	1468944	325	29,66,45	21,42,40	95,85,98	11,22,20	148	148	2.69637645545e-10	1.23014685845e-08	0.58,0.611,0.529	0.896,0.794,0.831	-0.267
2539	"FBgn0259984"	"kuz"	chr2L	+	13630705	13631184	13633393	13633540	13610055	13610578	13634018	13634179	2539	211,314,205	227,368,239	181,237,277	433,495,609	148	148	4.17785028795e-10	1.86459274808e-08	0.482,0.46,0.462	0.295,0.324,0.313	0.157
97	"FBgn0265991"	"Zasp52"	chr2R	-	15773815	15773966	15774427	15775507	15763925	15764835	15777177	15777286	97	54,75,64	259,287,216	27,46,38	33,65,53	148	148	5.95219096233e-10	2.59996766929e-08	0.173,0.207,0.229	0.45,0.414,0.418	-0.224
2594	"FBgn0020309"	"crol"	chr2L	-	11803784	11803898	11806047	11806157	11802904	11803674	11808013	11808972	2594	80,80,41	179,266,139	66,73,77	493,437,593	148	148	6.10333006357e-10	2.61044512927e-08	0.309,0.231,0.228	0.118,0.143,0.115	0.131
2205	"FBgn0034970"	"yki"	chr2R	-	24066260	24066313	24066560	24066716	24065974	24066177	24067162	24067254	2205	283,439,322	561,885,732	390,399,416	419,470,497	148	126	1.20107646051e-09	5.03226525189e-08	0.3,0.297,0.272	0.442,0.42,0.416	-0.136
2175	"FBgn0035715"	"CG10103"	chr3L	-	6754744	6754807	6755072	6755123	6754016	6754493	6755419	6756158	2175	149,200,157	153,199,153	80,72,91	194,135,199	124	136	1.41461220515e-09	5.80839771435e-08	0.516,0.524,0.53	0.311,0.369,0.334	0.185
2338	"FBgn0041182"	"Tep2"	chr2L	-	7697006	7697157	7697400	7697581	7696027	7696206	7698724	7698992	2338	123,188,139	130,178,130	129,147,185	269,332,319	148	148	2.01846095393e-09	8.12529478121e-08	0.486,0.514,0.517	0.324,0.307,0.367	0.173
2559	"FBgn0063449"	"Uhg2"	chr2L	-	9894330	9894401	9894575	9894725	9894063	9894132	9894979	9895003	2559	10,19,16	213,276,263	28,45,38	178,209,206	148	144	2.86410650752e-09	1.13077128076e-07	0.044,0.063,0.056	0.133,0.173,0.152	-0.098
320	"FBgn0003721"	"Tm1"	chr3R	+	15301010	15301073	15301623	15301686	15300746	15300822	15303152	15303222	320	26,18,12	556,798,554	91,73,96	1098,1123,1262	136	136	4.21108492521e-09	1.63119950027e-07	0.045,0.022,0.021	0.077,0.061,0.071	-0.04
2600	"FBgn0020309"	"crol"	chr2L	-	11800154	11800322	11802904	11803674	11798664	11799402	11803784	11803898	2600	173,258,137	76,100,63	468,410,572	39,114,99	148	148	5.32360755479e-09	2.02395672407e-07	0.695,0.721,0.685	0.923,0.782,0.852	-0.152
2599	"FBgn0020309"	"crol"	chr2L	-	11800154	11800322	11802370	11803674	11798664	11799402	11803784	11803898	2599	173,258,137	76,100,63	468,410,571	39,114,99	148	148	5.45069556157e-09	2.0345959978e-07	0.695,0.721,0.685	0.923,0.782,0.852	-0.152
2244	"FBgn0002590"	"RpS5a"	chrX	-	17144617	17144716	17145015	17145132	17143587	17143771	17146797	17147200	2244	6849,7653,6012	16917,18117,14564	2521,4120,3586	3462,6488,5530	148	148	7.17733916744e-09	2.63126380549e-07	0.288,0.297,0.292	0.421,0.388,0.393	-0.108
165	"FBgn0267795"	"CG32138"	chr3L	+	14061427	14061511	14065071	14065158	14053214	14054343	14065615	14067268	165	226,356,208	185,229,169	152,257,218	292,302,417	148	148	1.78637401538e-08	6.43408044487e-07	0.55,0.609,0.552	0.342,0.46,0.343	0.189
2466	"FBgn0033844"	"bbc"	chr2R	-	13488916	13489048	13490739	13490871	13487973	13488132	13491434	13491593	2466	481,606,405	44,42,48	200,283,324	8,7,7	148	148	2.02644745428e-08	7.17292521317e-07	0.916,0.935,0.894	0.962,0.976,0.979	-0.057
256	"FBgn0033028"	"CG11665"	chr2R	-	5643816	5644041	5647721	5647824	5643591	5643718	5652498	5652815	256	87,187,108	97,112,99	236,222,288	37,98,71	148	148	2.14386668418e-08	7.45992932648e-07	0.473,0.625,0.522	0.864,0.694,0.802	-0.247
334	"FBgn0003495"	"spz"	chr3R	-	27066728	27066884	27067357	27067495	27066607	27066665	27069143	27070070	334	203,293,268	266,352,230	241,258,307	124,149,173	148	148	4.40417299297e-08	1.50696119243e-06	0.433,0.454,0.538	0.66,0.634,0.64	-0.17
124	"FBgn0031220"	"CG4822"	chr2L	-	119133	119235	119287	119375	118930	119076	119430	119554	124	1332,1837,1337	867,1279,956	592,941,867	734,891,1037	148	148	5.77238671307e-08	1.94273933146e-06	0.606,0.59,0.583	0.446,0.514,0.455	0.121
2348	"FBgn0041210"	"HDAC4"	chrX	-	13271481	13271589	13276434	13276547	13270390	13270642	13285202	13285632	2348	0,2,2	78,99,73	22,10,9	70,123,130	148	148	7.6128423121e-08	2.52083310754e-06	0.0,0.02,0.027	0.239,0.075,0.065	-0.111
2332	"FBgn0041182"	"Tep2"	chr2L	-	7696593	7696807	7697006	7697157	7696027	7696206	7698724	7698992	2332	130,178,130	30,56,50	269,332,319	39,42,37	148	148	9.8096245793e-08	3.19669194624e-06	0.813,0.761,0.722	0.873,0.888,0.896	-0.12
2185	"FBgn0039969"	"Fis1"	chr2R	-	5604243	5604411	5604582	5604650	5603899	5604012	5604709	5604834	2185	338,523,489	682,993,763	287,333,287	870,843,1037	141	148	1.01772597683e-07	3.26467411005e-06	0.342,0.356,0.402	0.257,0.293,0.225	0.108
2469	"FBgn0259214"	"PMCA"	chr4	-	350764	351209	351585	351827	350602	350690	351883	352126	2469	222,259,197	118,175,138	245,333,335	289,336,421	148	148	1.19446466051e-07	3.77267068927e-06	0.653,0.597,0.588	0.459,0.498,0.443	0.146
2544	"FBgn0261793"	"Trf2"	chrX	+	8410281	8410689	8418350	8418426	8409271	8409364	8423183	8423575	2544	5,6,6	48,54,31	59,44,74	137,95,152	148	148	1.26955342461e-07	3.94908057686e-06	0.094,0.1,0.162	0.301,0.317,0.327	-0.196
2749	"FBgn0261552"	"ps"	chr3R	+	9419782	9420047	9432028	9432839	9417939	9418000	9444010	9444076	2749	5,31,12	61,104,75	57,70,115	100,144,131	148	148	1.48134685851e-07	4.53911209033e-06	0.076,0.23,0.138	0.363,0.327,0.467	-0.238
128	"FBgn0003256"	"rl"	chr2R	+	1072267	1072439	1076634	1076761	1071974	1072045	1080330	1080441	128	1,7,6	313,564,415	22,25,22	531,553,575	148	148	2.06902060373e-07	6.24661661685e-06	0.003,0.012,0.014	0.04,0.043,0.037	-0.03
2102	"FBgn0032006"	"Pvr"	chr2L	-	8228493	8229011	8230124	8230331	8226457	8226606	8239691	8239878	2102	378,449,323	2,7,3	244,411,435	16,19,15	148	148	2.18205932101e-07	6.49241708121e-06	0.995,0.985,0.991	0.938,0.956,0.967	0.037
2318	"FBgn0038256"	"CG7530"	chr3R	-	14726039	14726147	14727189	14727327	14725456	14725930	14728781	14729078	2318	51,84,58	150,212,140	64,46,57	26,48,56	148	148	2.73070173584e-07	8.00875809097e-06	0.254,0.284,0.293	0.711,0.489,0.504	-0.291
2283	"FBgn0085443"	"spri"	chrX	-	10522802	10523564	10544385	10544504	10519347	10519777	10546628	10546754	2283	1,5,2	85,47,48	6,8,13	22,36,28	148	148	3.80634972319e-07	1.10062478616e-05	0.012,0.096,0.04	0.214,0.182,0.317	-0.188
2593	"FBgn0020309"	"crol"	chr2L	-	11803784	11803898	11806047	11806157	11802904	11803674	11809125	11809438	2593	148,210,142	198,294,156	253,266,321	604,540,738	148	148	4.46870139781e-07	1.27420055135e-05	0.428,0.417,0.477	0.295,0.33,0.303	0.131
2674	"FBgn0035600"	"CG4769"	chr3L	+	5360691	5360739	5360876	5361025	5360210	5360411	5361492	5361625	2674	561,770,708	993,1053,867	371,435,506	204,435,329	121	148	4.60327562402e-07	1.29459244604e-05	0.409,0.472,0.5	0.69,0.55,0.653	-0.171
2141	"FBgn0003423"	"slgA"	chrX	+	21379587	21379709	21379972	21380094	21376119	21376666	21380650	21380737	2141	79,77,81	71,73,53	68,90,97	17,41,20	148	148	6.6428881218e-07	1.84295261001e-05	0.527,0.513,0.604	0.8,0.687,0.829	-0.224
357	"FBgn0002413"	"dco"	chr3R	-	31058539	31058627	31060374	31060464	31054084	31057928	31061076	31061210	357	89,151,136	258,366,275	679,426,576	837,657,869	148	148	7.11120355601e-07	1.9465734534e-05	0.256,0.292,0.331	0.448,0.393,0.399	-0.12
2619	"FBgn0261262"	"CG42613"	chr3R	+	18937522	18937640	18943052	18943115	18931143	18931387	18947290	18948007	2619	43,47,31	119,133,85	95,74,120	115,120,124	148	136	9.98334173996e-07	2.69681586739e-05	0.249,0.245,0.251	0.432,0.362,0.471	-0.173
2770	"FBgn0011300"	"babo"	chr2R	+	8955712	8955858	8957028	8957156	8954733	8954851	8959106	8959334	2770	40,38,23	99,126,85	22,18,21	130,172,174	148	148	1.25310771026e-06	3.34107808982e-05	0.288,0.232,0.213	0.145,0.095,0.108	0.128
2614	"FBgn0010225"	"Gel"	chr3R	+	4237624	4237817	4238302	4238377	4236552	4236804	4238569	4238765	2614	1319,1762,1335	469,635,506	678,923,1024	383,571,546	148	148	1.33170921024e-06	3.50512693413e-05	0.738,0.735,0.725	0.639,0.618,0.652	0.096
129	"FBgn0003256"	"rl"	chr2R	+	1080330	1080441	1105846	1105981	1076634	1076761	1113197	1113482	129	315,556,417	200,249,220	528,544,571	117,180,210	148	148	1.40939593096e-06	3.66264537501e-05	0.612,0.691,0.655	0.819,0.751,0.731	-0.114
2591	"FBgn0038747"	"RhoGAP92B"	chr3R	+	19905630	19905887	19908433	19908609	19905163	19905360	19910892	19911859	2591	398,434,346	314,281,238	385,419,563	176,189,214	148	148	1.71451747e-06	4.39988045739e-05	0.559,0.607,0.592	0.686,0.689,0.725	-0.114
2168	"FBgn0015541"	"sda"	chr3R	+	26924633	26925261	26938444	26938631	26916502	26916562	26938932	26939250	2168	78,113,109	117,113,84	221,316,338	103,153,154	148	148	1.95490020938e-06	4.95482732081e-05	0.4,0.5,0.565	0.682,0.674,0.687	-0.193
2753	"FBgn0265784"	"CrebB"	chrX	+	18367003	18367179	18372030	18372432	18366560	18366719	18373033	18373201	2753	12,13,10	179,208,142	27,21,28	132,146,131	148	148	2.25122597797e-06	5.63630113753e-05	0.063,0.059,0.066	0.17,0.126,0.176	-0.095
2345	"FBgn0039924"	"PIP4K"	chr4	-	1192705	1192770	1193559	1193654	1192418	1192652	1193707	1193859	2345	151,192,160	186,259,211	145,145,190	120,112,118	148	138	2.56382530694e-06	6.34160645199e-05	0.431,0.409,0.414	0.53,0.547,0.6	-0.141
2460	"FBgn0260634"	"eIF4G2"	chr3R	-	23814968	23815106	23815240	23817030	23814012	23814915	23818226	23818642	2460	5,5,3	12,33,26	30,36,27	33,48,28	148	148	3.05190496441e-06	7.37240891339e-05	0.294,0.132,0.103	0.476,0.429,0.491	-0.289
2645	"FBgn0042693"	"PP2A-B'"	chr3R	+	18169483	18170098	18171528	18171703	18167756	18167867	18175332	18175529	2645	54,125,92	197,266,184	92,111,145	103,157,121	148	148	3.08829598905e-06	7.37240891339e-05	0.215,0.32,0.333	0.472,0.414,0.545	-0.188
2727	"FBgn0002921"	"Atpalpha"	chr3R	+	20960725	20960825	20962214	20962295	20959236	20959380	20963724	20963856	2727	10,7,11	242,283,205	36,26,42	287,336,392	148	148	3.07453820114e-06	7.37240891339e-05	0.04,0.024,0.051	0.111,0.072,0.097	-0.055
2626	"FBgn0036318"	"Wbp2"	chr3L	+	12851308	12851722	12852231	12852277	12850914	12851153	12852615	12852716	2626	260,317,235	14,24,17	115,151,113	16,25,27	148	119	3.5207634923e-06	8.30819247091e-05	0.937,0.914,0.917	0.852,0.829,0.771	0.105
2100	"FBgn0261113"	"Xrp1"	chr3R	+	18919422	18919512	18920412	18921319	18914967	18915925	18925077	18925796	2100	140,199,155	986,1294,864	267,298,337	980,1309,1302	148	148	3.81276532968e-06	8.89500820663e-05	0.124,0.133,0.152	0.214,0.185,0.206	-0.065
2390	"FBgn0016031"	"lama"	chr3L	-	5345836	5346500	5347627	5347683	5345655	5345772	5354614	5355346	2390	68,65,47	47,60,48	49,66,46	111,98,123	129	148	5.13823214365e-06	0.000117208784343	0.624,0.554,0.529	0.336,0.436,0.3	0.212
2620	"FBgn0261262"	"CG42613"	chr3R	+	18937527	18937640	18943052	18943115	18931143	18931387	18947290	18948007	2620	1,4,1	119,133,85	15,9,8	115,120,124	148	136	5.09498997492e-06	0.000117208784343	0.008,0.027,0.011	0.107,0.064,0.056	-0.06
123	"FBgn0052066"	"CG32066"	chr3L	-	10646862	10647126	10659364	10659668	10641531	10641794	10660782	10661013	123	128,153,128	119,139,92	112,129,147	167,181,244	148	148	5.19842125135e-06	0.000117278668451	0.518,0.524,0.582	0.401,0.416,0.376	0.144
142	"FBgn0051145"	"CG31145"	chr3R	-	23607524	23607665	23608368	23608481	23606751	23607049	23608718	23608799	142	239,324,201	357,395,308	134,187,177	98,168,151	148	148	6.7536788888e-06	0.000144997722896	0.401,0.451,0.395	0.578,0.527,0.54	-0.133
2196	"FBgn0262124"	"uex"	chr2R	-	3938551	3938885	3942933	3943141	3933274	3933463	3943195	3943335	2196	34,43,27	143,224,159	18,18,24	235,223,241	148	148	6.78021500145e-06	0.000144997722896	0.192,0.161,0.145	0.071,0.075,0.091	0.087
2728	"FBgn0002921"	"Atpalpha"	chr3R	+	20960725	20960825	20962214	20962295	20948779	20948829	20963724	20963856	2728	10,6,10	175,206,157	57,28,55	330,354,458	148	148	6.69698260602e-06	0.000144997722896	0.054,0.028,0.06	0.147,0.073,0.107	-0.062
2732	"FBgn0002921"	"Atpalpha"	chr3R	+	20959236	20959380	20960725	20960825	20957733	20958167	20963724	20963856	2732	56,120,82	11,7,9	94,128,84	38,24,44	148	148	6.57729799136e-06	0.000144997722896	0.836,0.945,0.901	0.712,0.842,0.656	0.157
2752	"FBgn0040271"	"Sulf1"	chr3R	-	16321962	16322169	16330919	16330956	16314364	16315246	16337844	16338543	2752	229,357,265	27,37,29	526,603,734	23,39,30	110	148	6.64682261131e-06	0.000144997722896	0.919,0.928,0.925	0.969,0.954,0.971	-0.041
2765	"FBgn0002521"	"pho"	chr4	-	1173083	1173203	1174158	1174928	1172468	1173030	1174981	1175123	2765	102,177,157	164,233,179	350,257,341	243,231,268	148	148	6.96804250377e-06	0.000147478260415	0.383,0.432,0.467	0.59,0.527,0.56	-0.132
695	"FBgn0033159"	"Dscam1"	chr2R	-	7355086	7355210	7359874	7360007	7348130	7348975	7361717	7361867	695	0,1,0	2,3,1	4,2,2	1,1,3	148	148	7.65268856084e-06	0.000160316016484	0.0,0.25,0.0	0.8,0.667,0.4	-0.539
2260	"FBgn0032482"	"Pect"	chr2L	+	13208664	13208777	13209471	13209599	13208420	13208487	13209659	13209845	2260	1195,1619,1134	880,1203,876	1104,990,1239	433,570,647	148	148	8.44634540342e-06	0.000175155021346	0.576,0.574,0.564	0.718,0.635,0.657	-0.099
319	"FBgn0003721"	"Tm1"	chr3R	+	15295426	15295544	15296590	15296708	15295112	15295246	15299276	15299347	319	544,618,490	136,151,105	487,435,540	67,66,68	148	148	1.04836647543e-05	0.000215229637406	0.8,0.804,0.824	0.879,0.868,0.888	-0.069
