ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1096	"FBgn0001942"	"eIF-4a"	chr2L	+	5985025	5985579	5985025	5985220	5985338	5985579	1096	3735,5102,4070	3685,4777,3781	9789,7031,8728	5701,5419,5550	148	74	1.05047636564e-05	0.000137087165716	0.336,0.348,0.35	0.462,0.393,0.44	-0.087
602	"FBgn0030838"	"CG5445"	chrX	+	17302469	17303390	17302469	17302786	17302838	17303390	602	51,89,61	40,40,39	111,88,142	34,22,26	125	74	1.4156841835e-05	0.000180334119115	0.43,0.568,0.481	0.659,0.703,0.764	-0.216
687	"FBgn0024814"	"Clc"	chr3L	+	20242505	20243735	20242505	20242667	20242784	20243735	687	147,171,144	369,459,398	80,128,160	374,598,620	148	74	1.41641741067e-05	0.000180334119115	0.166,0.157,0.153	0.097,0.097,0.114	0.056
1435	"FBgn0033913"	"CG8468"	chr2R	+	14219897	14220765	14219897	14220042	14220607	14220765	1435	203,298,179	254,243,199	223,168,223	360,321,380	148	74	1.57691782303e-05	0.000198349663523	0.286,0.38,0.31	0.236,0.207,0.227	0.102
755	"FBgn0030183"	"CG15309"	chrX	-	10206592	10208294	10206592	10207675	10207977	10208294	755	0,0,0	7,18,8	4,0,11	15,16,19	148	74	1.63210228608e-05	0.000202846998413	0.0,0.0,0.0	0.118,0.0,0.224	-0.114
284	"FBgn0034179"	"CG6805"	chr2R	+	17006788	17007501	17006788	17007058	17007132	17007501	284	2119,2615,1925	306,369,326	993,1227,1228	96,113,124	147	74	1.77263034344e-05	0.000217720715124	0.777,0.781,0.748	0.839,0.845,0.833	-0.07
751	"FBgn0034181"	"CG8963"	chr2R	-	17019206	17019522	17019206	17019349	17019432	17019522	751	39,69,35	11,15,14	61,56,69	44,38,61	148	74	2.15551988808e-05	0.000261670088739	0.639,0.697,0.556	0.409,0.424,0.361	0.233
1345	"FBgn0262057"	"Spn77Ba"	chr3L	+	20317189	20317788	20317189	20317416	20317478	20317788	1345	38,67,31	10,17,11	18,10,8	11,16,15	135	74	2.61502153742e-05	0.00031380258449	0.676,0.684,0.607	0.473,0.255,0.226	0.338
746	"FBgn0010198"	"RpS15Aa"	chrX	-	13337504	13337638	13337504	13337539	13337606	13337638	746	159,199,163	248,403,271	61,133,122	200,390,310	140	74	3.0616489372e-05	0.000363222896641	0.253,0.207,0.241	0.139,0.153,0.172	0.079
1423	"FBgn0040395"	"Unc-76"	chrX	+	2080609	2081659	2080609	2080634	2080744	2081659	1423	375,457,294	1,11,9	473,441,574	24,19,30	148	74	3.56419947424e-05	0.000418092612484	0.995,0.954,0.942	0.908,0.921,0.905	0.052
752	"FBgn0034181"	"CG8963"	chr2R	-	17019206	17019522	17019206	17019321	17019432	17019522	752	57,96,56	31,63,55	114,95,145	182,167,173	148	74	3.61276799761e-05	0.000419081087723	0.479,0.432,0.337	0.238,0.221,0.295	0.165
1527	"FBgn0035232"	"CG12099"	chr3L	-	1557788	1558484	1557788	1558214	1558322	1558484	1527	308,408,281	2,3,1	439,440,482	19,11,4	148	74	3.68411890791e-05	0.000422661553831	0.987,0.986,0.993	0.92,0.952,0.984	0.037
1364	"FBgn0037261"	"CG9775"	chr3R	-	4638009	4638839	4638009	4638409	4638543	4638839	1364	57,88,77	355,458,397	98,81,73	251,246,306	148	74	3.77623610063e-05	0.000428520705332	0.074,0.088,0.088	0.163,0.141,0.107	-0.054
544	"FBgn0015324"	"Vha26"	chr3R	+	5591762	5592038	5591762	5591830	5591928	5592038	544	98,148,128	349,648,493	245,321,365	685,771,907	148	74	3.99065861291e-05	0.00044798361203	0.123,0.102,0.115	0.152,0.172,0.168	-0.051
1348	"FBgn0035639"	"CG5537"	chr3L	+	5811385	5812228	5811385	5811979	5812064	5812228	1348	388,421,341	157,193,163	232,275,245	61,67,74	148	74	4.36340631375e-05	0.000479515388585	0.553,0.522,0.511	0.655,0.672,0.623	-0.121
554	"FBgn0045823"	"vsg"	chr3L	+	9714323	9714623	9714323	9714399	9714505	9714623	554	566,980,657	940,1293,935	483,799,741	1184,1416,1621	148	74	4.35109204531e-05	0.000479515388585	0.231,0.275,0.26	0.169,0.22,0.186	0.064
1514	"FBgn0016726"	"RpL29"	chr2R	+	21293767	21293874	21293767	21293789	21293849	21293874	1514	598,1069,784	154,451,272	1337,2420,2041	328,543,352	133	74	4.57879511191e-05	0.00049794396842	0.684,0.569,0.616	0.694,0.713,0.763	-0.1
1557	"FBgn0261550"	"CG42668"	chr3R	+	20309343	20310638	20309343	20309666	20309903	20310638	1557	209,281,239	23,25,24	419,340,420	18,13,20	148	74	4.66803146408e-05	0.000502414932835	0.82,0.849,0.833	0.921,0.929,0.913	-0.087
12	"FBgn0262737"	"mub"	chr3L	+	21920902	21921327	21920902	21920987	21921092	21921327	12	160,156,101	3,4,0	40,68,57	5,7,4	148	74	5.35274436829e-05	0.000564471224292	0.964,0.951,1.0	0.8,0.829,0.877	0.136
280	"FBgn0259740"	"CG42394"	chr3R	+	10851284	10851788	10851284	10851488	10851548	10851788	280	294,392,327	123,121,110	372,287,320	73,56,77	133	74	5.32670446904e-05	0.000564471224292	0.571,0.643,0.623	0.739,0.74,0.698	-0.113
683	"FBgn0035850"	"Atg18a"	chr3L	+	8186994	8187576	8186994	8187193	8187478	8187576	683	14,29,12	35,39,41	54,69,70	44,62,64	148	74	6.43597523383e-05	0.000671915814412	0.167,0.271,0.128	0.38,0.358,0.354	-0.175
900	"FBgn0053558"	"mim"	chr2R	-	6927389	6928836	6927389	6928151	6928508	6928836	900	4,13,12	5,1,7	10,11,14	1,1,0	148	74	6.55868555863e-05	0.000677947299328	0.286,0.867,0.462	0.833,0.846,1.0	-0.355
575	"FBgn0036510"	"CG7427"	chr3L	+	15563426	15563729	15563426	15563519	15563607	15563729	575	69,107,95	0,1,2	64,65,70	4,4,6	148	74	7.25335220286e-05	0.000742401931352	1.0,0.982,0.96	0.889,0.89,0.854	0.103
1509	"FBgn0032075"	"Tsp29Fb"	chr2L	+	8937389	8937631	8937389	8937405	8937519	8937631	1509	3,7,6	7,25,32	20,8,13	5,14,6	148	74	7.69625176397e-05	0.000780086101125	0.176,0.123,0.086	0.667,0.222,0.52	-0.341
226	"FBgn0013981"	"His4r"	chr3R	+	14625787	14626229	14625787	14625815	14626025	14626229	226	18,13,8	66,102,88	61,67,58	136,198,253	148	74	9.27933660723e-05	0.000930878913363	0.12,0.06,0.043	0.183,0.145,0.103	-0.069
94	"FBgn0011764"	"Dsp1"	chrX	+	16333611	16334413	16333611	16334239	16334300	16334413	94	163,240,171	18,34,26	250,310,339	23,15,18	134	74	9.36228792175e-05	0.000930878913363	0.833,0.796,0.784	0.857,0.919,0.912	-0.092
57	"FBgn0038294"	"Mf"	chr3R	-	15176363	15178489	15176363	15176427	15178279	15178489	57	169,175,170	16,34,29	71,143,94	26,38,40	148	74	9.53960805112e-05	0.000939561396733	0.841,0.72,0.746	0.577,0.653,0.54	0.179
1393	"FBgn0022029"	"l(2)k01209"	chr2R	+	17420406	17421946	17420406	17420573	17421447	17421946	1393	155,202,142	12,16,10	144,192,173	4,0,8	148	74	9.8870628539e-05	0.00096468164668	0.866,0.863,0.877	0.947,1.0,0.915	-0.085
