ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID.1	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference	S1.Rep1	S1.Rep2	S1.Rep3	S2.Rep1	S2.Rep2	S2.Rep3	eventID	s1reads	s2reads	readcountpass
5535	FBgn0002921	Atpalpha	chr3R	+	20959236	20959380	20948779	20948829	20962214	20962295	5535	77,94,63	10,17,15	77,84,80	120,101,146	148	74	0.0	0.0	0.794,0.734,0.677	0.243,0.294,0.215	0.484	0.794	0.734	0.677	0.243	0.294	0.215	chr3R:+:20948779-20948829:20959236-20959380:20962214-20962295	87,111,78	197,185,226	pass
579	FBgn0031220	CG4822	chr2L	-	120167	120364	119827	120080	120420	120631	579	369,537,394	549,834,620	285,314,373	950,1182,1250	148	74	0.0	0.0	0.252,0.244,0.241	0.13,0.117,0.13	0.12	0.252	0.244	0.241	0.13	0.117	0.13	chr2L:-:119827-120080:120167-120364:120420-120631	918,1371,1014	1235,1496,1623	pass
753	FBgn0267795	CG32138	chr3L	+	14069085	14069396	14068807	14068927	14069891	14070369	753	195,176,165	172,222,135	48,52,74	179,195,184	148	74	0.0	0.0	0.362,0.284,0.379	0.118,0.118,0.167	0.207	0.362	0.284	0.379	0.118	0.118	0.167	chr3L:+:14068807-14068927:14069085-14069396:14069891-14070369	367,398,300	227,247,258	pass
896	FBgn0020660	eIF-4B	chr3L	-	27847424	27847485	27844504	27844604	27856783	27857935	896	369,611,441	29,44,32	1158,740,1068	368,264,389	134	74	0.0	0.0	0.875,0.885,0.884	0.635,0.608,0.603	0.266	0.875	0.885	0.884	0.635	0.608	0.603	chr3L:-:27844504-27844604:27847424-27847485:27856783-27857935	398,655,473	1526,1004,1457	pass
1824	FBgn0003495	spz	chr3R	-	27067357	27067495	27066607	27066665	27069143	27070070	1824	203,293,268	593,754,620	241,258,307	266,310,294	148	74	1.11022302463e-16	3.46241553948e-14	0.146,0.163,0.178	0.312,0.294,0.343	-0.154	0.146	0.163	0.178	0.312	0.294	0.343	chr3R:-:27066607-27066665:27067357-27067495:27069143-27070070	796,1047,888	507,568,601	pass
2235	FBgn0260462	CG12163	chr3R	-	5243837	5244254	5239491	5239619	5251423	5251745	2235	59,76,69	418,435,365	26,31,33	650,512,672	148	74	3.33066907388e-16	9.73804370476e-14	0.066,0.08,0.086	0.02,0.029,0.024	0.053	0.066	0.08	0.086	0.02	0.029	0.024	chr3R:-:5239491-5239619:5243837-5244254:5251423-5251745	477,511,434	676,543,705	pass
3733	FBgn0015218	eIF-4E	chr3L	-	9401039	9401367	9400582	9400953	9402279	9402460	3733	1044,1219,971	120,177,132	932,893,989	250,279,316	148	74	2.55351295664e-15	7.0266668301e-13	0.813,0.775,0.786	0.651,0.615,0.61	0.166	0.813	0.775	0.786	0.651	0.615	0.61	chr3L:-:9400582-9400953:9401039-9401367:9402279-9402460	1164,1396,1103	1182,1172,1305	pass
281	FBgn0020279	lig	chr2R	+	8077259	8077292	8076292	8076448	8077730	8078815	281	388,475,408	144,164,122	149,255,231	139,185,204	106	74	2.88657986403e-15	7.50190033552e-13	0.653,0.669,0.7	0.428,0.49,0.442	0.221	0.653	0.669	0.7	0.428	0.49	0.442	chr2R:+:8076292-8076448:8077259-8077292:8077730-8078815	532,639,530	288,440,435	pass
3314	FBgn0038535	alt	chr3R	-	17675641	17675737	17675074	17675533	17676086	17676749	3314	127,201,146	73,115,74	168,200,236	262,298,313	148	74	5.21804821574e-15	1.28473839754e-12	0.465,0.466,0.497	0.243,0.251,0.274	0.22	0.465	0.466	0.497	0.243	0.251	0.274	chr3R:-:17675074-17675533:17675641-17675737:17676086-17676749	200,316,220	430,498,549	pass
3048	FBgn0263251	vnc	chr3L	+	9972880	9973001	9972311	9972397	9973093	9974023	3048	130,124,126	197,258,183	97,83,103	369,345,522	148	74	8.10462807976e-15	1.89567250786e-12	0.248,0.194,0.256	0.116,0.107,0.09	0.128	0.248	0.194	0.256	0.116	0.107	0.09	chr3L:+:9972311-9972397:9972880-9973001:9973093-9974023	327,382,309	466,428,625	pass
3049	FBgn0263251	vnc	chr3L	+	9972921	9973001	9972311	9972397	9973093	9974023	3049	71,68,81	197,258,183	49,44,49	369,345,522	148	74	1.25455201783e-14	2.79466397115e-12	0.153,0.116,0.181	0.062,0.06,0.045	0.094	0.153	0.116	0.181	0.062	0.06	0.045	chr3L:+:9972311-9972397:9972921-9973001:9973093-9974023	268,326,264	418,389,571	pass
5726	FBgn0264078	Flo2	chrX	+	14925645	14925684	14924225	14924413	14926765	14926874	5726	93,137,122	88,117,104	60,49,62	160,125,151	112	74	7.33857419277e-14	1.56044773063e-11	0.411,0.436,0.437	0.199,0.206,0.213	0.222	0.411	0.436	0.437	0.199	0.206	0.213	chrX:+:14924225-14924413:14925645-14925684:14926765-14926874	181,254,226	220,174,213	pass
4533	FBgn0259984	kuz	chr2L	+	13558799	13558832	13551141	13551666	13609790	13609987	4533	409,523,381	1,3,1	365,434,473	17,21,25	106	74	1.01252339846e-13	2.05938454695e-11	0.997,0.992,0.996	0.937,0.935,0.93	0.061	0.997	0.992	0.996	0.937	0.935	0.93	chr2L:+:13551141-13551666:13558799-13558832:13609790-13609987	410,526,382	382,455,498	pass
303	FBgn0266694	CR45184	chr3L	-	827645	827697	827422	827469	827876	829851	303	226,369,321	0,0,1	146,164,187	11,13,10	125	74	1.07358566481e-13	2.09259739166e-11	1.0,1.0,0.995	0.887,0.882,0.917	0.103	1.0	1.0	0.995	0.887	0.882	0.917	chr3L:-:827422-827469:827645-827697:827876-829851	226,369,322	157,177,197	pass
59	FBgn0037788	CG3940	chr3R	+	10118283	10118442	10117608	10117680	10118513	10120081	59	784,1040,866	21,27,18	264,271,327	20,23,44	148	74	1.30562227696e-13	2.44308040465e-11	0.949,0.951,0.96	0.868,0.855,0.788	0.116	0.949	0.951	0.96	0.868	0.855	0.788	chr3R:+:10117608-10117680:10118283-10118442:10118513-10120081	805,1067,884	284,294,371	pass
5034	FBgn0042174	CR18854	chr2L	-	9789674	9789732	9789366	9789615	9789790	9790309	5034	235,303,255	110,104,83	821,687,794	108,110,116	131	74	1.4788170688e-13	2.66073317225e-11	0.547,0.622,0.634	0.811,0.779,0.795	-0.194	0.547	0.622	0.634	0.811	0.779	0.795	chr2L:-:9789366-9789615:9789674-9789732:9789790-9790309	345,407,338	929,797,910	pass
730	FBgn0036821	CG3961	chr3L	-	18887060	18887215	18881077	18881251	18890189	18890281	730	755,897,671	3,7,5	307,449,447	19,18,17	148	74	4.62629934361e-13	8.01549197385e-11	0.992,0.985,0.985	0.89,0.926,0.929	0.072	0.992	0.985	0.985	0.89	0.926	0.929	chr3L:-:18881077-18881251:18887060-18887215:18890189-18890281	758,904,676	326,467,464	pass
2653	FBgn0034858	eIF2B-delta	chr2R	+	23386789	23386827	23386520	23386622	23387006	23387612	2653	28,35,22	19,15,22	8,14,16	52,63,74	111	74	1.32760469285e-12	2.15338367827e-10	0.496,0.609,0.4	0.093,0.129,0.126	0.386	0.496	0.609	0.4	0.093	0.129	0.126	chr2R:+:23386520-23386622:23386789-23386827:23387006-23387612	47,50,44	60,77,90	pass
2695	FBgn0014133	bif	chrX	+	11687461	11687635	11681717	11684254	11689200	11689543	2695	740,904,630	2,2,5	313,402,372	24,7,12	148	74	1.33493216481e-12	2.15338367827e-10	0.995,0.996,0.984	0.867,0.966,0.939	0.068	0.995	0.996	0.984	0.867	0.966	0.939	chrX:+:11681717-11684254:11687461-11687635:11689200-11689543	742,906,635	337,409,384	pass
2105	FBgn0261113	Xrp1	chr3R	+	18920412	18921319	18919422	18919512	18925077	18925796	2105	1721,2123,1407	49,50,31	1768,2260,2263	110,131,128	148	74	1.42345024656e-11	2.21194793731e-09	0.946,0.955,0.958	0.889,0.896,0.898	0.059	0.946	0.955	0.958	0.889	0.896	0.898	chr3R:+:18919422-18919512:18920412-18921319:18925077-18925796	1770,2173,1438	1878,2391,2391	pass
2546	FBgn0035715	CG10103	chr3L	-	6755072	6755123	6754016	6754493	6755419	6756158	2546	149,200,157	59,49,45	80,72,91	73,76,72	124	74	1.47152290353e-11	2.21194793731e-09	0.601,0.709,0.676	0.395,0.361,0.43	0.267	0.601	0.709	0.676	0.395	0.361	0.43	chr3L:-:6754016-6754493:6755072-6755123:6755419-6756158	208,249,202	153,148,163	pass
5352	FBgn0016917	Stat92E	chr3R	-	20541679	20542092	20540522	20541553	20550720	20551107	5352	132,226,154	325,434,264	252,350,358	288,251,262	148	74	1.51308965357e-11	2.21194793731e-09	0.169,0.207,0.226	0.304,0.411,0.406	-0.173	0.169	0.207	0.226	0.304	0.411	0.406	chr3R:-:20540522-20541553:20541679-20542092:20550720-20551107	457,660,418	540,601,620	pass
3151	FBgn0051363	Jupiter	chr3R	-	11593321	11593354	11592366	11592624	11593632	11593766	3151	5,14,5	1722,2233,1649	65,70,65	1736,2098,2587	106	74	1.86670678914e-11	2.64619829079e-09	0.002,0.004,0.002	0.025,0.023,0.017	-0.019	0.002	0.004	0.002	0.025	0.023	0.017	chr3R:-:11592366-11592624:11593321-11593354:11593632-11593766	1727,2247,1654	1801,2168,2652	pass
1601	FBgn0032694	MESR3	chr2L	+	18631742	18631774	18617255	18617724	18649597	18649627	1601	299,455,384	18,6,10	324,297,326	29,38,42	105	74	1.96713756395e-11	2.70654986005e-09	0.921,0.982,0.964	0.887,0.846,0.845	0.096	0.921	0.982	0.964	0.887	0.846	0.845	chr2L:+:18617255-18617724:18631742-18631774:18649597-18649627	317,461,394	353,335,368	pass
3671	FBgn0259938	cwo	chr3R	+	10396696	10396820	10388257	10389437	10397362	10397684	3671	96,137,90	25,35,14	180,207,243	10,6,13	148	74	2.03281835809e-11	2.7170069369e-09	0.658,0.662,0.763	0.9,0.945,0.903	-0.222	0.658	0.662	0.763	0.9	0.945	0.903	chr3R:+:10388257-10389437:10396696-10396820:10397362-10397684	121,172,104	190,213,256	pass
1334	FBgn0035049	Mmp1	chr2R	-	24672550	24673316	24671293	24672306	24674972	24675141	1334	9,10,10	121,116,110	45,25,30	75,91,90	148	74	2.25328644632e-11	2.92802055441e-09	0.036,0.041,0.043	0.231,0.121,0.143	-0.125	0.036	0.041	0.043	0.231	0.121	0.143	chr2R:-:24671293-24672306:24672550-24673316:24674972-24675141	130,126,120	120,116,120	pass
2902	FBgn0004607	zfh2	chr4	+	536965	537075	532982	535880	537174	538373	2902	248,389,310	8,5,7	252,233,286	21,32,25	148	74	4.35780300734e-11	5.50967634279e-09	0.939,0.975,0.957	0.857,0.785,0.851	0.126	0.939	0.975	0.957	0.857	0.785	0.851	chr4:+:532982-535880:536965-537075:537174-538373	256,394,317	273,265,311	pass
4557	FBgn0261793	Trf2	chrX	+	8418350	8418426	8410276	8410689	8423183	8423575	4557	72,84,42	2,5,3	206,141,206	54,41,65	148	74	8.5375151393e-11	1.05101304794e-08	0.947,0.894,0.875	0.656,0.632,0.613	0.272	0.947	0.894	0.875	0.656	0.632	0.613	chrX:+:8410276-8410689:8418350-8418426:8423183-8423575	74,89,45	260,182,271	pass
549	FBgn0025726	unc-13	chr4	-	874245	874467	872126	872225	875202	875484	549	60,115,74	6,18,15	119,115,163	58,72,105	148	74	9.90866277917e-11	1.1645168152e-08	0.833,0.762,0.712	0.506,0.444,0.437	0.307	0.833	0.762	0.712	0.506	0.444	0.437	chr4:-:872126-872225:874245-874467:875202-875484	66,133,89	177,187,268	pass
5692	FBgn0003261	Rm62	chr3R	-	6005205	6005297	6004016	6005126	6008036	6008573	5692	85,103,64	219,338,223	150,102,164	902,823,1118	148	74	9.95739046772e-11	1.1645168152e-08	0.163,0.132,0.125	0.077,0.058,0.068	0.072	0.163	0.132	0.125	0.077	0.058	0.068	chr3R:-:6004016-6005126:6005205-6005297:6008036-6008573	304,441,287	1052,925,1282	pass
3556	FBgn0041210	HDAC4	chrX	-	13282165	13282229	13276434	13276547	13285202	13285632	3556	115,114,90	0,0,1	134,117,135	20,9,8	137	74	1.06806008482e-10	1.21863050653e-08	1.0,1.0,0.98	0.784,0.875,0.901	0.14	1.0	1.0	0.98	0.784	0.875	0.901	chrX:-:13276434-13276547:13282165-13282229:13285202-13285632	115,114,91	154,126,143	pass
1947	FBgn0027492	wdb	chr3R	-	27580156	27580325	27568278	27568591	27582001	27582241	1947	23,31,37	194,233,140	114,125,133	289,257,359	148	74	1.188683596e-10	1.29317717723e-08	0.056,0.062,0.117	0.165,0.196,0.156	-0.094	0.056	0.062	0.117	0.165	0.196	0.156	chr3R:-:27568278-27568591:27580156-27580325:27582001-27582241	217,264,177	403,382,492	pass
2664	FBgn0263391	hts	chr2R	-	19406019	19406088	19399025	19399093	19407840	19407912	2664	214,258,167	92,92,76	217,220,257	211,185,227	142	74	1.1877532291e-10	1.29317717723e-08	0.548,0.594,0.534	0.349,0.383,0.371	0.191	0.548	0.594	0.534	0.349	0.383	0.371	chr2R:-:19399025-19399093:19406019-19406088:19407840-19407912	306,350,243	428,405,484	pass
3150	FBgn0032077	CG9515	chr2L	-	8942508	8942655	8942109	8942452	8942826	8943071	3150	189,253,205	5,13,3	85,157,126	18,21,21	148	74	1.27043042752e-10	1.3506985318e-08	0.95,0.907,0.972	0.702,0.789,0.75	0.196	0.95	0.907	0.972	0.702	0.789	0.75	chr2L:-:8942109-8942452:8942508-8942655:8942826-8943071	194,266,208	103,178,147	pass
1895	FBgn0024807	DIP1	chrX	-	21628847	21629792	21628360	21628754	21629973	21630148	1895	58,81,43	3,5,3	53,62,92	35,30,26	148	74	2.36479280602e-10	2.40489146664e-08	0.906,0.89,0.878	0.431,0.508,0.639	0.365	0.906	0.89	0.878	0.431	0.508	0.639	chrX:-:21628360-21628754:21628847-21629792:21629973-21630148	61,86,46	88,92,118	pass
3343	FBgn0263197	Patronin	chr2R	-	17523823	17523898	17520645	17520928	17524083	17524282	3343	163,218,156	2,0,0	96,128,152	7,6,15	148	74	2.34412822486e-10	2.40489146664e-08	0.976,1.0,1.0	0.873,0.914,0.835	0.118	0.976	1.0	1.0	0.873	0.914	0.835	chr2R:-:17520645-17520928:17523823-17523898:17524083-17524282	165,218,156	103,134,167	pass
2778	FBgn0052451	SPoCk	chr3L	+	22774737	22775137	22773535	22773716	22777110	22778824	2778	69,95,82	18,33,20	37,49,49	35,56,39	148	74	9.7020702583e-10	9.4773194866e-08	0.657,0.59,0.672	0.346,0.304,0.386	0.294	0.657	0.59	0.672	0.346	0.304	0.386	chr3L:+:22773535-22773716:22774737-22775137:22777110-22778824	87,128,102	72,105,88	pass
3338	FBgn0263197	Patronin	chr2R	-	17521831	17521906	17520645	17520928	17524083	17524282	3338	56,57,53	2,0,0	46,38,70	7,6,15	148	74	9.72448344072e-10	9.4773194866e-08	0.933,1.0,1.0	0.767,0.76,0.7	0.235	0.933	1.0	1.0	0.767	0.76	0.7	chr2R:-:17520645-17520928:17521831-17521906:17524083-17524282	58,57,53	53,44,85	pass
5222	FBgn0032196	CG5708	chr2L	-	10225873	10225965	10225503	10225811	10226664	10226808	5222	230,251,248	15,26,23	129,126,145	37,27,45	148	74	1.14115061844e-09	1.08944950879e-07	0.885,0.828,0.844	0.635,0.7,0.617	0.202	0.885	0.828	0.844	0.635	0.7	0.617	chr2L:-:10225503-10225811:10225873-10225965:10226664-10226808	245,277,271	166,153,190	pass
3323	FBgn0263197	Patronin	chr2R	-	17521705	17521900	17520645	17520928	17524083	17524282	3323	94,114,67	2,0,0	69,79,98	7,6,15	148	74	1.60862667631e-09	1.50503111836e-07	0.959,1.0,1.0	0.831,0.868,0.766	0.165	0.959	1.0	1.0	0.831	0.868	0.766	chr2R:-:17520645-17520928:17521705-17521900:17524083-17524282	96,114,67	76,85,113	pass
3271	FBgn0085443	spri	chrX	-	10522802	10523561	10519347	10519777	10544385	10544592	3271	92,59,54	0,0,1	29,44,34	2,7,10	148	74	2.19696016934e-09	2.00553471988e-07	1.0,1.0,0.964	0.879,0.759,0.63	0.232	1.0	1.0	0.964	0.879	0.759	0.63	chrX:-:10519347-10519777:10522802-10523561:10544385-10544592	92,59,55	31,51,44	pass
3328	FBgn0263197	Patronin	chr2R	-	17521831	17521900	17520645	17520928	17524083	17524282	3328	60,58,54	2,0,0	50,45,73	7,6,15	142	74	2.2293246138e-09	2.00553471988e-07	0.94,1.0,1.0	0.788,0.796,0.717	0.213	0.94	1.0	1.0	0.788	0.796	0.717	chr2R:-:17520645-17520928:17521831-17521900:17524083-17524282	62,58,54	57,51,88	pass
1894	FBgn0024807	DIP1	chrX	-	21628843	21629792	21628360	21628754	21629973	21630148	1894	51,51,25	3,5,3	45,49,68	35,30,26	148	74	2.63700550285e-09	2.28809027811e-07	0.895,0.836,0.806	0.391,0.45,0.567	0.376	0.895	0.836	0.806	0.391	0.45	0.567	chrX:-:21628360-21628754:21628843-21629792:21629973-21630148	54,56,28	80,79,94	pass
2937	FBgn0086254	CG6084	chr3L	-	11620922	11621103	11620534	11620665	11621213	11621422	2937	470,653,596	486,581,499	298,322,318	451,546,543	148	74	2.64123289906e-09	2.28809027811e-07	0.326,0.36,0.374	0.248,0.228,0.226	0.119	0.326	0.36	0.374	0.248	0.228	0.226	chr3L:-:11620534-11620665:11620922-11621103:11621213-11621422	956,1234,1095	749,868,861	pass
1825	FBgn0003495	spz	chr3R	-	27067357	27067495	27067121	27067199	27069143	27070070	1825	337,521,423	290,409,330	453,459,514	182,207,234	148	74	2.82807965934e-09	2.40541029934e-07	0.368,0.389,0.391	0.554,0.526,0.523	-0.152	0.368	0.389	0.391	0.554	0.526	0.523	chr3R:-:27067121-27067199:27067357-27067495:27069143-27070070	627,930,753	635,666,748	pass
2593	FBgn0039969	Fis1	chr2R	-	5604582	5604650	5604467	5604516	5604709	5604834	2593	744,1245,1132	24,55,38	753,867,876	61,84,70	141	74	2.98724256442e-09	2.49541441364e-07	0.942,0.922,0.94	0.866,0.844,0.868	0.075	0.942	0.922	0.94	0.866	0.844	0.868	chr2R:-:5604467-5604516:5604582-5604650:5604709-5604834	768,1300,1170	814,951,946	pass
3715	FBgn0011661	Moe	chrX	-	8891561	8891623	8880291	8880400	8898183	8898332	3715	2253,3222,2308	186,279,232	2464,2118,2659	331,332,489	135	74	4.23780488479e-09	3.47797390369e-07	0.869,0.864,0.845	0.803,0.778,0.749	0.083	0.869	0.864	0.845	0.803	0.778	0.749	chrX:-:8880291-8880400:8891561-8891623:8898183-8898332	2439,3501,2540	2795,2450,3148	pass
862	FBgn0000259	CkIIbeta	chrX	+	11795104	11795186	11794818	11795008	11795600	11795887	862	456,660,495	21,20,22	508,591,496	52,48,64	148	74	4.89134666104e-09	3.94512408282e-07	0.916,0.943,0.918	0.83,0.86,0.795	0.097	0.916	0.943	0.918	0.83	0.86	0.795	chrX:+:11794818-11795008:11795104-11795186:11795600-11795887	477,680,517	560,639,560	pass
4228	FBgn0035001	slik	chr2R	-	24393487	24393514	24392128	24393203	24396042	24396175	4228	134,211,145	23,44,29	300,274,353	20,21,20	100	74	8.225296666e-09	6.52168437348e-07	0.812,0.78,0.787	0.917,0.906,0.929	-0.124	0.812	0.78	0.787	0.917	0.906	0.929	chr2R:-:24392128-24393203:24393487-24393514:24396042-24396175	157,255,174	320,295,373	pass
4921	FBgn0010225	Gel	chr3R	+	4236238	4236281	4236087	4236148	4236552	4236804	4921	15,17,12	14,16,17	2,3,1	26,20,12	116	74	8.92515272799e-09	6.95864407692e-07	0.406,0.404,0.31	0.047,0.087,0.05	0.312	0.406	0.404	0.31	0.047	0.087	0.05	chr3R:+:4236087-4236148:4236238-4236281:4236552-4236804	29,33,29	28,23,13	fail
546	FBgn0025726	unc-13	chr4	-	873213	873571	872126	872225	875202	875484	546	115,159,144	6,18,15	276,205,308	58,72,105	148	74	1.38304887543e-08	1.06063977693e-06	0.906,0.815,0.828	0.704,0.587,0.595	0.221	0.906	0.815	0.828	0.704	0.587	0.595	chr4:-:872126-872225:873213-873571:875202-875484	121,177,159	334,277,413	pass
1821	FBgn0003495	spz	chr3R	-	27067121	27067199	27066607	27066665	27069143	27070070	1821	656,929,694	593,754,620	517,576,635	266,310,294	148	74	1.9230270154e-08	1.45095489968e-06	0.356,0.381,0.359	0.493,0.482,0.519	-0.133	0.356	0.381	0.359	0.493	0.482	0.519	chr3R:-:27066607-27066665:27067121-27067199:27069143-27070070	1249,1683,1314	783,886,929	pass
1892	FBgn0024807	DIP1	chrX	-	21628919	21629792	21628360	21628754	21629973	21630148	1892	40,41,24	3,5,3	39,41,63	35,30,26	148	74	2.27714906931e-08	1.66445364785e-06	0.87,0.804,0.8	0.358,0.406,0.548	0.387	0.87	0.804	0.8	0.358	0.406	0.548	chrX:-:21628360-21628754:21628919-21629792:21629973-21630148	43,46,27	74,71,89	pass
5580	FBgn0040271	Sulf1	chr3R	-	16321962	16322169	16314364	16315246	16330919	16330956	5580	44,70,61	107,170,145	62,89,85	351,393,528	148	74	2.25541949561e-08	1.66445364785e-06	0.171,0.171,0.174	0.081,0.102,0.074	0.086	0.171	0.171	0.174	0.081	0.102	0.074	chr3R:-:16314364-16315246:16321962-16322169:16330919-16330956	151,240,206	413,482,613	pass
2232	FBgn0037702	CG8176	chr3R	+	9523535	9523796	9522294	9522891	9524201	9524307	2232	33,62,33	132,192,118	126,94,132	186,160,204	148	74	2.50237539579e-08	1.80094032331e-06	0.111,0.139,0.123	0.253,0.227,0.244	-0.117	0.111	0.139	0.123	0.253	0.227	0.244	chr3R:+:9522294-9522891:9523535-9523796:9524201-9524307	165,254,151	312,254,336	pass
5479	FBgn0032198	eEF1delta	chr2L	+	10233480	10233561	10232506	10232659	10233756	10234450	5479	1671,2401,1998	674,933,707	2225,2073,2530	1357,1288,1591	148	74	2.79218013155e-08	1.97906343263e-06	0.553,0.563,0.586	0.45,0.446,0.443	0.121	0.553	0.563	0.586	0.45	0.446	0.443	chr2L:+:10232506-10232659:10233480-10233561:10233756-10234450	2345,3334,2705	3582,3361,4121	pass
3156	FBgn0039965	CG13865	chrX	+	23013818	23014108	23013494	23013681	23014452	23016586	3156	255,310,260	0,2,4	202,226,271	11,11,13	148	74	3.11187768887e-08	2.17274086993e-06	1.0,0.987,0.97	0.902,0.911,0.912	0.077	1.0	0.987	0.97	0.902	0.911	0.912	chrX:+:23013494-23013681:23013818-23014108:23014452-23016586	255,312,264	213,237,284	pass
2662	FBgn0263391	hts	chr2R	-	19418556	19418605	19411159	19411271	19423593	19423797	2662	138,228,131	0,1,0	287,307,378	10,14,18	122	74	4.36863869524e-08	3.00536644358e-06	1.0,0.993,1.0	0.946,0.93,0.927	0.063	1.0	0.993	1.0	0.946	0.93	0.927	chr2R:-:19411159-19411271:19418556-19418605:19423593-19423797	138,229,131	297,321,396	pass
602	FBgn0024811	Crk	chr4	+	211853	211982	210557	210680	212627	212729	602	172,300,200	22,30,27	229,217,293	59,87,75	148	74	6.95994334388e-08	4.71863984966e-06	0.796,0.833,0.787	0.66,0.555,0.661	0.18	0.796	0.833	0.787	0.66	0.555	0.661	chr4:+:210557-210680:211853-211982:212627-212729	194,330,227	288,304,368	pass
601	FBgn0024811	Crk	chr4	+	211589	211794	210557	210680	212627	212729	601	153,200,124	22,30,27	167,189,194	59,87,75	148	74	8.46729873993e-08	5.65857478648e-06	0.777,0.769,0.697	0.586,0.521,0.564	0.191	0.777	0.769	0.697	0.586	0.521	0.564	chr4:+:210557-210680:211589-211794:212627-212729	175,230,151	226,276,269	pass
