ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IC_SAMPLE_1	SC_SAMPLE_1	IC_SAMPLE_2	SC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
12707	"FBgn0037728"	"CG16817"	chr3R	+	9678578	9678648	9677926	9678086	9678719	9678976	12707	888,1175,976	2,1,1	1205,1021,1362	50,31,32	144	74	0.0	0.0	0.996,0.998,0.998	0.925,0.944,0.956	0.056
13456	"FBgn0083124"	"Uhg4"	chr2R	+	9095399	9095629	9095272	9095339	9095897	9095958	13456	148,251,216	0,0,2	264,217,266	35,20,36	304	74	0.0	0.0	1.0,1.0,0.963	0.647,0.725,0.643	0.316
13459	"FBgn0083124"	"Uhg4"	chr2R	+	9095596	9095629	9095272	9095339	9095897	9095958	13459	43,96,68	0,0,2	88,79,85	35,20,36	107	74	0.0	0.0	1.0,1.0,0.959	0.635,0.732,0.62	0.324
13461	"FBgn0083124"	"Uhg4"	chr2R	+	9095541	9095629	9095272	9095339	9095897	9095958	13461	143,234,196	0,0,2	235,191,234	35,20,36	162	74	0.0	0.0	1.0,1.0,0.978	0.754,0.814,0.748	0.221
13464	"FBgn0083124"	"Uhg4"	chr2R	+	9095490	9095629	9095272	9095339	9095897	9095958	13464	145,237,204	0,0,2	249,201,248	35,20,36	213	74	0.0	0.0	1.0,1.0,0.973	0.712,0.777,0.705	0.26
13473	"FBgn0083124"	"Uhg4"	chr2R	+	9095574	9095629	9095272	9095339	9095897	9095958	13473	143,225,194	0,0,2	226,185,220	35,20,36	129	74	0.0	0.0	1.0,1.0,0.982	0.787,0.841,0.778	0.192
13483	"FBgn0083124"	"Uhg4"	chr2R	+	9095419	9095629	9095272	9095339	9095897	9095958	13483	148,251,223	0,0,2	274,222,279	35,20,36	284	74	0.0	0.0	1.0,1.0,0.967	0.671,0.743,0.669	0.295
13485	"FBgn0083124"	"Uhg4"	chr2R	+	9095577	9095629	9095272	9095339	9095897	9095958	13485	300,464,405	0,0,2	495,413,501	35,20,36	126	74	0.0	0.0	1.0,1.0,0.992	0.893,0.924,0.891	0.095
13496	"FBgn0083124"	"Uhg4"	chr2R	+	9095549	9095629	9095272	9095339	9095897	9095958	13496	143,233,197	0,0,2	234,192,232	35,20,36	154	74	0.0	0.0	1.0,1.0,0.979	0.763,0.822,0.756	0.213
13555	"FBgn0042174"	"CR18854"	chr2L	-	9789674	9789732	9789366	9789615	9789790	9790309	13555	235,303,255	110,104,83	724,505,659	76,41,60	132	74	0.0	0.0	0.545,0.62,0.633	0.842,0.873,0.86	-0.259
13556	"FBgn0042174"	"CR18854"	chr2L	-	9789674	9789739	9789366	9789615	9789790	9790012	13556	164,220,195	110,104,83	512,334,475	76,41,60	139	74	0.0	0.0	0.442,0.53,0.556	0.782,0.813,0.808	-0.292
13559	"FBgn0042174"	"CR18854"	chr2L	-	9789674	9789717	9789366	9789615	9789790	9790309	13559	103,162,139	110,104,83	405,257,408	76,41,60	117	74	0.0	0.0	0.372,0.496,0.514	0.771,0.799,0.811	-0.333
13823	"FBgn0085468"	"CG34439"	chr2R	+	13159533	13159673	13159016	13159103	13159730	13160190	13823	682,697,695	159,244,178	304,214,279	421,310,382	214	74	0.0	0.0	0.597,0.497,0.574	0.2,0.193,0.202	0.358
13824	"FBgn0085468"	"CG34439"	chr2R	+	13159533	13159654	13159016	13159103	13159730	13160190	13824	675,690,691	159,244,178	301,213,278	421,310,382	195	74	0.0	0.0	0.617,0.518,0.596	0.213,0.207,0.216	0.365
13825	"FBgn0085468"	"CG34439"	chr2R	+	13159533	13159579	13159016	13159103	13159730	13160190	13825	236,280,264	159,244,178	152,105,128	421,310,382	120	74	0.0	0.0	0.478,0.414,0.478	0.182,0.173,0.171	0.281
14480	"FBgn0033463"	"CG1513"	chr2R	-	9884084	9884206	9883896	9884002	9884621	9884708	14480	648,849,638	9,11,10	712,532,709	46,47,68	196	74	0.0	0.0	0.965,0.967,0.96	0.854,0.81,0.797	0.144
15076	"FBgn0261722"	"fwe"	chr3L	-	15811219	15812897	15810080	15810848	15813245	15813353	15076	101,168,130	114,120,126	302,286,359	101,92,100	1752	74	0.0	0.0	0.036,0.056,0.042	0.112,0.116,0.132	-0.075
1937	"FBgn0051145"	"CG31145"	chr3R	-	23631485	23632186	23626596	23627460	23635277	23635321	1937	90,95,76	179,215,130	231,255,308	100,123,140	775	74	0.0	0.0	0.046,0.04,0.053	0.181,0.165,0.174	-0.127
2026	"FBgn0027529"	"CG8920"	chr2R	+	20324497	20324652	20324292	20324411	20324847	20325121	2026	11,14,21	65,85,58	80,44,58	42,38,47	229	74	0.0	0.0	0.052,0.051,0.105	0.381,0.272,0.285	-0.243
2542	"FBgn0020660"	"eIF-4B"	chr3L	-	27847424	27847496	27844504	27844604	27856783	27857935	2542	237,415,285	29,44,32	340,230,331	160,144,148	146	74	0.0	0.0	0.806,0.827,0.819	0.519,0.447,0.531	0.318
2543	"FBgn0020660"	"eIF-4B"	chr3L	-	27847424	27847485	27844504	27844604	27856783	27857935	2543	369,611,441	29,44,32	503,345,482	160,144,148	135	74	0.0	0.0	0.875,0.884,0.883	0.633,0.568,0.641	0.267
3253	"FBgn0035422"	"RpL28"	chr3L	-	3222365	3222600	3221881	3221981	3222787	3222958	3253	65,111,114	40,81,71	765,604,817	71,53,61	309	74	0.0	0.0	0.28,0.247,0.278	0.721,0.732,0.762	-0.47
3256	"FBgn0035422"	"RpL28"	chr3L	-	3222262	3222446	3221883	3221981	3222787	3222958	3256	3,14,6	40,81,71	119,105,138	71,53,61	258	74	0.0	0.0	0.021,0.047,0.024	0.325,0.362,0.394	-0.33
3258	"FBgn0035422"	"RpL28"	chr3L	-	3222262	3222446	3221883	3221981	3222574	3222912	3258	1,13,6	20,31,16	115,103,134	23,20,28	258	74	0.0	0.0	0.014,0.107,0.097	0.589,0.596,0.579	-0.515
3261	"FBgn0035422"	"RpL28"	chr3L	-	3222365	3222446	3221881	3221981	3222787	3222958	3261	42,67,64	40,81,71	473,369,541	71,53,61	155	74	0.0	0.0	0.334,0.283,0.301	0.761,0.769,0.809	-0.474
3270	"FBgn0035422"	"RpL28"	chr3L	-	3222787	3222874	3221769	3221981	3222926	3222960	3270	59,93,79	192,977,591	85,61,73	2755,2353,2626	161	74	0.0	0.0	0.124,0.042,0.058	0.014,0.012,0.013	0.062
3276	"FBgn0035422"	"RpL28"	chr3L	-	3222152	3222194	3221883	3221981	3222365	3222502	3276	24,28,30	42,62,64	39,30,36	393,294,426	116	74	0.0	0.0	0.267,0.224,0.23	0.06,0.061,0.051	0.183
3294	"FBgn0035422"	"RpL28"	chr3L	-	3222350	3222574	3221877	3221981	3222787	3222958	3294	25,50,50	40,81,71	392,308,398	71,53,61	298	74	0.0	0.0	0.134,0.133,0.149	0.578,0.591,0.618	-0.457
3296	"FBgn0035422"	"RpL28"	chr3L	-	3222365	3222413	3221769	3221981	3222787	3222874	3296	28,48,58	40,81,71	243,191,275	71,53,61	122	74	0.0	0.0	0.298,0.264,0.331	0.675,0.686,0.732	-0.4
3299	"FBgn0035422"	"RpL28"	chr3L	-	3222365	3222574	3221881	3221981	3222787	3222958	3299	65,111,112	40,81,71	761,590,814	71,53,61	283	74	0.0	0.0	0.298,0.264,0.292	0.737,0.744,0.777	-0.468
3303	"FBgn0035422"	"RpL28"	chr3L	-	3222365	3222603	3221881	3221981	3222787	3222874	3303	64,111,114	40,81,71	764,604,817	71,53,61	312	74	0.0	0.0	0.275,0.245,0.276	0.718,0.73,0.761	-0.471
3304	"FBgn0035422"	"RpL28"	chr3L	-	3222350	3222446	3221881	3221981	3222574	3222912	3304	0,5,2	20,31,16	100,85,121	23,20,28	170	74	0.0	0.0	0.0,0.066,0.052	0.654,0.649,0.653	-0.613
3305	"FBgn0035422"	"RpL28"	chr3L	-	3222350	3222446	3221881	3221981	3222787	3222874	3305	2,6,2	40,81,71	104,87,125	71,53,61	170	74	0.0	0.0	0.021,0.031,0.012	0.389,0.417,0.471	-0.404
3810	"FBgn0026189"	"prominin-like"	chr3L	-	3117534	3117768	3117345	3117405	3117833	3117973	3810	20,53,37	362,444,328	174,133,209	287,239,314	308	74	0.0	0.0	0.013,0.028,0.026	0.127,0.118,0.138	-0.105
3811	"FBgn0026189"	"prominin-like"	chr3L	-	3117534	3117768	3117082	3117256	3117833	3117973	3811	20,50,37	127,156,114	171,133,210	161,121,172	308	74	0.0	0.0	0.036,0.072,0.072	0.203,0.209,0.227	-0.153
3812	"FBgn0026189"	"prominin-like"	chr3L	-	3117625	3117768	3117345	3117405	3117833	3117973	3812	6,13,13	362,444,328	59,50,97	287,239,314	217	74	0.0	0.0	0.006,0.01,0.013	0.066,0.067,0.095	-0.066
3825	"FBgn0026189"	"prominin-like"	chr3L	-	3117599	3117768	3117082	3117256	3117833	3117973	3825	7,15,16	127,156,114	78,60,114	161,121,172	243	74	0.0	0.0	0.017,0.028,0.041	0.129,0.131,0.168	-0.114
3826	"FBgn0026189"	"prominin-like"	chr3L	-	3117599	3117768	3117345	3117405	3117833	3117973	3826	7,15,15	362,444,328	77,59,113	287,239,314	243	74	0.0	0.0	0.006,0.01,0.014	0.076,0.07,0.099	-0.072
5281	"FBgn0024807"	"DIP1"	chrX	-	21628919	21629792	21628360	21628754	21629973	21630148	5281	693,829,552	3,5,3	775,691,872	51,32,46	947	74	0.0	0.0	0.948,0.928,0.935	0.543,0.628,0.597	0.348
5283	"FBgn0024807"	"DIP1"	chrX	-	21628843	21629792	21628360	21628754	21629973	21630148	5283	745,876,592	3,5,3	813,719,926	51,32,46	1023	74	0.0	0.0	0.947,0.927,0.935	0.536,0.619,0.593	0.354
5284	"FBgn0024807"	"DIP1"	chrX	-	21628919	21629105	21628360	21628754	21629973	21630148	5284	57,78,60	3,5,3	64,68,85	51,32,46	260	74	0.0	0.0	0.844,0.816,0.851	0.263,0.377,0.345	0.509
5286	"FBgn0024807"	"DIP1"	chrX	-	21628847	21629792	21628360	21628754	21629973	21630148	5286	747,901,608	3,5,3	831,742,931	51,32,46	1019	74	0.0	0.0	0.948,0.929,0.936	0.542,0.627,0.595	0.35
6111	"FBgn0260462"	"CG12163"	chr3R	-	5243837	5244254	5239491	5239619	5251423	5251745	6111	327,411,350	418,435,365	147,115,174	573,421,580	491	74	0.0	0.0	0.105,0.125,0.126	0.037,0.04,0.043	0.079
7316	"FBgn0015286"	"Rala"	chrX	-	3707367	3707491	3704609	3706251	3708743	3708918	7316	1242,1531,1216	36,43,24	1131,867,1213	109,105,117	198	74	0.0	0.0	0.928,0.93,0.95	0.795,0.755,0.795	0.154
7499	"FBgn0086676"	"spin"	chr2R	+	16135111	16135317	16133421	16133683	16136026	16136125	7499	14,8,11	239,288,181	42,52,40	181,158,207	280	74	0.0	0.0	0.015,0.007,0.016	0.058,0.08,0.049	-0.05
7953	"FBgn0021765"	"scu"	chrX	+	18091554	18091654	18091258	18091390	18091951	18092853	7953	10,13,15	240,368,299	76,49,62	270,218,285	174	74	0.0	0.0	0.017,0.015,0.021	0.107,0.087,0.085	-0.075
8129	"FBgn0027279"	"l(1)G0196"	chrX	+	22504207	22504337	22503368	22503740	22505033	22505106	8129	113,122,119	0,0,0	65,62,65	12,10,15	204	74	0.0	0.0	1.0,1.0,1.0	0.663,0.692,0.611	0.345
8136	"FBgn0027279"	"l(1)G0196"	chrX	+	22504207	22504333	22503368	22503740	22505033	22505106	8136	87,102,99	0,0,0	54,52,51	12,10,15	200	74	0.0	0.0	1.0,1.0,1.0	0.625,0.658,0.557	0.387
8608	"FBgn0051363"	"Jupiter"	chr3R	-	11593321	11593354	11592366	11592624	11593632	11593766	8608	5,14,5	1722,2233,1649	102,82,103	1845,1492,2028	107	74	0.0	0.0	0.002,0.004,0.002	0.037,0.037,0.034	-0.033
9416	"FBgn0033212"	"CG1399"	chr2R	-	7677997	7678404	7676539	7677734	7678569	7678626	9416	1813,2318,1780	10,13,10	1732,1473,1960	69,34,59	481	74	0.0	0.0	0.965,0.965,0.965	0.794,0.87,0.836	0.132
12461	"FBgn0002183"	"dre4"	chr3L	-	1872353	1872525	1871573	1871917	1872581	1872735	12461	418,562,401	243,347,313	296,276,323	512,340,528	246	74	1.11022302463e-16	2.32351451513e-14	0.341,0.328,0.278	0.148,0.196,0.155	0.149
3262	"FBgn0035422"	"RpL28"	chr3L	-	3222365	3222446	3221881	3221981	3222574	3222912	3262	40,66,64	20,31,16	469,367,537	23,20,28	155	74	1.11022302463e-16	2.32351451513e-14	0.488,0.504,0.656	0.907,0.898,0.902	-0.353
4433	"FBgn0023535"	"arg"	chrX	+	510440	510593	510174	510361	526501	526601	4433	21,20,7	481,538,449	67,36,66	464,332,430	227	74	1.11022302463e-16	2.32351451513e-14	0.014,0.012,0.005	0.045,0.034,0.048	-0.032
11680	"FBgn0033544"	"CG7220"	chr2R	+	10735828	10736055	10731644	10731796	10736656	10736748	11680	28,19,21	155,206,134	95,68,103	170,132,211	301	74	2.22044604925e-16	4.44787064323e-14	0.043,0.022,0.037	0.121,0.112,0.107	-0.079
12462	"FBgn0002183"	"dre4"	chr3L	-	1872353	1872470	1871573	1871917	1872581	1872735	12462	582,800,557	243,347,313	443,388,455	512,340,528	191	74	2.22044604925e-16	4.44787064323e-14	0.481,0.472,0.408	0.251,0.307,0.25	0.184
7346	"FBgn0015778"	"rin"	chr3R	+	13647421	13647546	13647003	13647200	13648917	13650497	7346	271,419,279	101,139,99	297,287,369	257,264,327	199	74	2.22044604925e-16	4.44787064323e-14	0.499,0.529,0.512	0.301,0.288,0.296	0.218
6005	"FBgn0023213"	"eIF4G"	chr4	-	927392	928151	926010	926661	929821	930023	6005	163,230,144	220,335,203	68,82,95	298,253,385	833	74	3.33066907388e-16	6.57783686675e-14	0.062,0.057,0.059	0.02,0.028,0.021	0.036
8806	"FBgn0085412"	"CG34383"	chr3R	+	13752243	13755606	13749365	13750446	13756375	13756662	8806	2,2,6	0,0,0	27,5,22	2,3,3	3437	74	4.4408920985e-16	8.64863736183e-14	1.0,1.0,1.0	0.225,0.035,0.136	0.868
10951	"FBgn0004838"	"Hrb27C"	chr2L	+	6922734	6922825	6920703	6920861	6923783	6924400	10951	191,249,180	104,199,117	205,183,238	356,348,401	165	74	5.55111512313e-16	1.05186130076e-13	0.452,0.359,0.408	0.205,0.191,0.21	0.204
11685	"FBgn0033544"	"CG7220"	chr2R	+	10735867	10736055	10731644	10731796	10736656	10736748	11685	28,12,17	155,206,134	79,57,97	170,132,211	262	74	5.55111512313e-16	1.05186130076e-13	0.049,0.016,0.035	0.116,0.109,0.115	-0.08
11681	"FBgn0033544"	"CG7220"	chr2R	+	10735823	10736055	10731644	10731796	10736656	10736748	11681	28,21,22	155,206,134	96,69,104	170,132,211	306	74	6.66133814775e-16	1.2454037801e-13	0.042,0.024,0.038	0.12,0.112,0.107	-0.078
14916	"FBgn0261673"	"nemy"	chr2R	-	12665296	12665495	12664984	12665232	12665744	12665799	14916	135,158,139	30,45,29	120,98,168	106,97,113	273	74	7.77156117238e-16	1.4338530363e-13	0.55,0.488,0.565	0.235,0.215,0.287	0.289
13558	"FBgn0042174"	"CR18854"	chr2L	-	9789674	9789693	9789366	9789615	9789790	9790309	13558	28,53,45	110,104,83	119,80,128	76,41,60	93	74	8.881784197e-16	1.61740750663e-13	0.168,0.289,0.301	0.555,0.608,0.629	-0.345
14907	"FBgn0261673"	"nemy"	chr2R	-	12665296	12665469	12664984	12665232	12665744	12665799	14907	95,103,93	30,45,29	70,61,109	106,97,113	247	74	1.88737914186e-15	3.39292696502e-13	0.487,0.407,0.49	0.165,0.159,0.224	0.279
14667	"FBgn0011361"	"mtacp1"	chr3L	+	1330865	1330949	1330133	1330290	1331041	1331170	14667	55,82,58	748,877,710	129,96,142	582,477,601	158	74	2.88657986403e-15	5.12349656373e-13	0.033,0.042,0.037	0.094,0.086,0.1	-0.056
12891	"FBgn0082582"	"tmod"	chr3R	+	30575431	30575948	30572924	30573072	30577178	30577558	12891	99,150,102	771,779,622	281,239,251	741,541,788	591	74	4.21884749358e-15	7.39458494437e-13	0.016,0.024,0.02	0.045,0.052,0.038	-0.025
12708	"FBgn0037728"	"CG16817"	chr3R	+	9678561	9678648	9677926	9678086	9678719	9678959	12708	1498,2145,1628	2,1,1	2346,1946,2564	50,31,32	161	74	4.32986979604e-15	7.49548571359e-13	0.997,0.999,0.999	0.956,0.967,0.974	0.033
4522	"FBgn0032694"	"MESR3"	chr2L	+	18631742	18631774	18617255	18617724	18649597	18649627	4522	299,455,384	18,6,10	367,283,363	46,29,63	106	74	5.55111512313e-15	9.37804051283e-13	0.921,0.981,0.964	0.848,0.872,0.801	0.115
7952	"FBgn0021765"	"scu"	chrX	+	18091554	18091796	18091258	18091390	18091951	18092853	7952	21,29,20	240,368,299	89,57,63	270,218,285	316	74	5.55111512313e-15	9.37804051283e-13	0.02,0.018,0.015	0.072,0.058,0.049	-0.042
12637	"FBgn0002783"	"mor"	chr3R	-	15969510	15969594	15968574	15969402	15969881	15970092	12637	231,313,253	42,40,54	200,189,226	110,105,110	158	74	1.13242748512e-14	1.89034502338e-12	0.72,0.786,0.687	0.46,0.457,0.49	0.262
8134	"FBgn0027279"	"l(1)G0196"	chrX	+	22504228	22504333	22503368	22503740	22505033	22505106	8134	290,400,326	0,0,0	253,196,228	12,10,15	179	74	1.25455201783e-14	2.06956804635e-12	1.0,1.0,1.0	0.897,0.89,0.863	0.117
8145	"FBgn0027279"	"l(1)G0196"	chrX	+	22504228	22504337	22503368	22503740	22505033	22505106	8145	316,420,346	0,0,0	264,206,242	12,10,15	183	74	1.28785870857e-14	2.09980869902e-12	1.0,1.0,1.0	0.899,0.893,0.867	0.114
3589	"FBgn0033028"	"CG11665"	chr2R	-	5648989	5649177	5647721	5647824	5652498	5652815	3589	1,3,4	87,186,107	40,29,51	209,161,233	262	74	1.31006316906e-14	2.11146043179e-12	0.003,0.005,0.01	0.051,0.048,0.058	-0.046
3282	"FBgn0035422"	"RpL28"	chr3L	-	3222152	3222304	3221881	3221981	3222365	3222502	3282	37,51,52	42,62,64	97,76,99	393,294,426	226	74	1.75415237891e-14	2.7950823474e-12	0.224,0.212,0.21	0.075,0.078,0.071	0.141
11781	"FBgn0015222"	"Fer1HCH"	chr3R	-	30386717	30386828	30386318	30386596	30387463	30387631	11781	7,14,8	1161,1361,1311	97,62,83	1470,1136,1502	185	74	2.24265050974e-14	3.53330847726e-12	0.002,0.004,0.002	0.026,0.021,0.022	-0.02
8926	"FBgn0262734"	"Rbp2"	chrX	+	16451701	16451791	16451274	16451559	16451918	16453615	8926	6,13,7	563,623,412	34,29,45	370,414,488	164	74	5.82867087928e-14	9.08106922992e-12	0.005,0.009,0.008	0.04,0.031,0.04	-0.03
12397	"FBgn0260934"	"par-1"	chr2R	+	19479153	19479389	19478741	19478865	19482951	19483101	12397	13,20,28	132,101,86	91,86,105	151,127,140	310	74	8.31557045444e-14	1.28132888914e-11	0.023,0.045,0.072	0.126,0.139,0.152	-0.092
13019	"FBgn0261822"	"Bsg"	chr2L	+	8089184	8089392	8088303	8088453	8089490	8089736	13019	297,358,246	7,16,8	253,198,267	45,25,44	282	74	8.61533067109e-14	1.31308876815e-11	0.918,0.854,0.89	0.596,0.675,0.614	0.259
9513	"FBgn0004435"	"Galphaq"	chr2R	+	12614158	12614345	12612739	12612851	12615906	12616414	9513	408,605,422	30,38,25	357,324,422	68,79,73	261	74	9.37028232784e-14	1.4127967613e-11	0.794,0.819,0.827	0.598,0.538,0.621	0.228
3160	"FBgn0005672"	"spi"	chr2L	-	19571571	19571767	19567899	19569226	19577185	19577315	3160	1894,2922,2206	61,107,95	2727,2249,2843	252,180,227	270	74	1.22679644221e-13	1.83001486305e-11	0.895,0.882,0.864	0.748,0.774,0.774	0.115
10972	"FBgn0004838"	"Hrb27C"	chr2L	+	6922734	6922826	6920703	6920861	6923783	6924400	10972	768,1001,702	104,199,117	996,909,1190	356,348,401	166	74	1.47659662275e-13	2.17945661518e-11	0.767,0.692,0.728	0.555,0.538,0.57	0.175
954	"FBgn0014141"	"cher"	chr3R	-	17109707	17109722	17108747	17108839	17110213	17110549	954	0,0,0	117,178,106	19,15,16	130,156,158	89	74	1.90958360236e-13	2.7891855492e-11	0.0,0.0,0.0	0.108,0.074,0.078	-0.087
13018	"FBgn0261822"	"Bsg"	chr2L	+	8089184	8089392	8083419	8083521	8089490	8089736	13018	254,321,240	8,7,8	263,195,242	30,30,42	282	74	2.97317725995e-13	4.29792696279e-11	0.893,0.923,0.887	0.697,0.63,0.602	0.258
10971	"FBgn0004838"	"Hrb27C"	chr2L	+	6922730	6922825	6920703	6920861	6923783	6924400	10971	457,651,496	104,199,117	657,591,751	356,348,401	169	74	3.21409565629e-13	4.59878054005e-11	0.658,0.589,0.65	0.447,0.426,0.451	0.191
3175	"FBgn0005672"	"spi"	chr2L	-	19571567	19571767	19567899	19569226	19577185	19577315	3175	1323,2066,1493	61,107,95	1915,1571,2003	252,180,227	274	74	3.3995029014e-13	4.81493229126e-11	0.854,0.839,0.809	0.672,0.702,0.704	0.141
3286	"FBgn0035422"	"RpL28"	chr3L	-	3222152	3222207	3221881	3221981	3222926	3222960	3286	31,37,32	192,977,591	51,39,49	2755,2353,2626	129	74	3.55049323275e-13	4.97850161096e-11	0.085,0.021,0.03	0.011,0.009,0.011	0.035
4194	"FBgn0034072"	"Dg"	chr2R	-	16086930	16087725	16085563	16085620	16088304	16088365	4194	184,296,193	125,153,105	410,367,527	104,86,120	869	74	4.4364512064e-13	6.15919988279e-11	0.111,0.141,0.135	0.251,0.267,0.272	-0.134
1885	"FBgn0037580"	"DppIII"	chr3R	+	8344808	8345023	8344399	8344483	8345092	8345399	1885	311,465,329	174,289,180	321,284,385	462,299,469	289	74	5.17696996383e-13	7.11681106204e-11	0.314,0.292,0.319	0.151,0.196,0.174	0.135
9506	"FBgn0004435"	"Galphaq"	chr2R	+	12614143	12614345	12612739	12612851	12615906	12616414	9506	429,649,451	30,38,25	392,341,462	68,79,73	276	74	6.31605878709e-13	8.59842488472e-11	0.793,0.821,0.829	0.607,0.536,0.629	0.224
3581	"FBgn0033028"	"CG11665"	chr2R	-	5648954	5649177	5647721	5647824	5652498	5652815	3581	3,4,4	87,186,107	42,30,48	209,161,233	297	74	6.7401639825e-13	9.08755570794e-11	0.009,0.005,0.009	0.048,0.044,0.049	-0.039
13803	"FBgn0266410"	"CG45050"	chr3R	+	9356423	9357455	9354924	9355083	9357983	9358176	13803	51,98,63	424,522,398	167,151,198	448,398,541	1106	74	7.56394946677e-13	1.01011142308e-10	0.008,0.012,0.01	0.024,0.025,0.024	-0.014
10957	"FBgn0004838"	"Hrb27C"	chr2L	+	6922730	6922826	6920703	6920861	6923783	6924400	10957	1034,1403,1018	104,199,117	1448,1317,1703	356,348,401	170	74	8.25672863414e-13	1.0922249897e-10	0.812,0.754,0.791	0.639,0.622,0.649	0.149
9499	"FBgn0004435"	"Galphaq"	chr2R	+	12614254	12614345	12612739	12612851	12615906	12616414	9499	211,282,226	30,38,25	185,167,212	68,79,73	165	74	1.06237241226e-12	1.39220429577e-10	0.759,0.769,0.802	0.55,0.487,0.566	0.242
1436	"FBgn0025726"	"unc-13"	chr4	-	882616	882723	877067	877194	882960	883081	1436	98,146,90	26,57,30	329,272,413	29,23,44	181	74	1.09889874977e-12	1.42493044887e-10	0.606,0.512,0.551	0.823,0.829,0.793	-0.259
15412	"FBgn0264607"	"CaMKII"	chr4	-	1048937	1049123	1048503	1048558	1049186	1049246	15412	6,9,11	97,186,126	40,40,54	169,120,178	260	74	1.10766951167e-12	1.42493044887e-10	0.017,0.014,0.024	0.063,0.087,0.079	-0.058
10054	"FBgn0015218"	"eIF-4E"	chr3L	-	9401039	9401606	9400582	9400953	9402279	9402460	10054	3666,5071,3707	120,177,132	4288,3398,4320	302,234,307	641	74	2.12074802164e-12	2.70337534177e-10	0.779,0.768,0.764	0.621,0.626,0.619	0.148
