ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IC_SAMPLE_1	SC_SAMPLE_1	IC_SAMPLE_2	SC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
548	"FBgn0020279"	"lig"	chr2R	+	8073553	8073700	8073614	8073700	8073366	8073471	548	674,776,530	3,1,1	665,577,818	19,14,28	135	74	7.6735284793e-12	1.9290846727e-09	0.992,0.998,0.997	0.95,0.958,0.941	0.046
3829	"FBgn0032006"	"Pvr"	chr2L	-	8220979	8222114	8220979	8221967	8222225	8222343	3829	2013,2423,1819	59,59,75	1869,1310,2003	20,18,14	221	74	8.35675972866e-12	2.04697758174e-09	0.92,0.932,0.89	0.969,0.961,0.98	-0.056
2869	"FBgn0003175"	"px"	chr2R	-	22543329	22543534	22543329	22543521	22546454	22546558	2869	8,1,5	0,0,0	4,2,5	6,11,8	87	74	9.99222926623e-12	2.38639415451e-09	1.0,1.0,1.0	0.362,0.134,0.347	0.719
1398	"FBgn0036821"	"CG3961"	chr3L	-	18887552	18887720	18887552	18887697	18890189	18890231	1398	81,168,100	0,3,0	138,97,131	19,20,8	97	74	1.13458131779e-11	2.64357447045e-09	1.0,0.977,1.0	0.847,0.787,0.926	0.139
8712	"FBgn0261822"	"Bsg"	chr2L	+	8089393	8089736	8089490	8089736	8088303	8088453	8712	927,1347,917	7,16,8	1071,828,1138	45,25,44	171	74	1.22338805753e-11	2.78262526514e-09	0.983,0.973,0.98	0.911,0.935,0.918	0.057
1764	"FBgn0020238"	"14-3-3epsilon"	chr3R	+	18248214	18248579	18248232	18248579	18247970	18248151	1764	4466,5281,4104	1204,1400,1135	3715,2892,3586	1784,1399,1731	92	74	1.3344880756e-11	2.96473595028e-09	0.749,0.752,0.744	0.626,0.624,0.625	0.123
2867	"FBgn0003175"	"px"	chr2R	-	22543329	22543542	22543329	22543521	22546454	22546558	2867	9,5,7	0,0,0	6,6,7	6,11,8	95	74	1.36599620504e-11	2.96576403335e-09	1.0,1.0,1.0	0.438,0.298,0.405	0.62
9508	"FBgn0010909"	"msn"	chr3L	-	2564396	2564755	2564396	2564695	2565600	2565621	9508	170,186,128	101,131,107	282,246,318	95,67,85	134	74	2.21230811448e-11	4.69648431503e-09	0.482,0.439,0.398	0.621,0.67,0.674	-0.215
2871	"FBgn0003175"	"px"	chr2R	-	22543329	22543718	22543329	22543521	22546454	22546558	2871	71,71,81	0,0,0	65,63,82	6,11,8	271	74	2.5198398923e-11	5.23305010677e-09	1.0,1.0,1.0	0.747,0.61,0.737	0.302
3958	"FBgn0023213"	"eIF4G"	chr4	-	930079	930114	930079	930101	930511	930715	3958	30,42,27	1,3,3	24,32,55	18,17,35	87	74	3.62953000987e-11	7.37721280517e-09	0.962,0.923,0.884	0.531,0.616,0.572	0.35
8986	"FBgn0039690"	"CG1969"	chr3R	+	29741697	29741904	29741767	29741904	29741149	29741369	8986	99,144,130	12,15,22	130,77,100	57,37,48	144	74	3.74412723048e-11	7.45159321516e-09	0.809,0.831,0.752	0.54,0.517,0.517	0.273
3960	"FBgn0023213"	"eIF4G"	chr4	-	930079	930116	930079	930101	930511	930715	3960	58,109,81	1,3,3	93,91,139	18,17,35	89	74	4.73865391371e-11	9.23844098728e-09	0.98,0.968,0.957	0.811,0.817,0.768	0.17
4355	"FBgn0010348"	"Arf79F"	chr3L	-	22869904	22870150	22869904	22870065	22871459	22871612	4355	4890,7508,5580	61,92,73	7093,5511,7273	189,147,189	159	74	5.51453327446e-11	1.05360672742e-08	0.974,0.974,0.973	0.946,0.946,0.947	0.027
4798	"FBgn0250823"	"gish"	chr3R	+	16301804	16302372	16301822	16302372	16301244	16301351	4798	173,179,158	341,383,277	316,240,324	318,248,279	92	74	7.63397123293e-11	1.42994759193e-08	0.29,0.273,0.315	0.444,0.438,0.483	-0.162
8829	"FBgn0024806"	"DIP2"	chr3L	-	252834	252995	252834	252944	253313	254636	8829	39,80,44	52,75,42	92,105,135	35,35,41	125	74	9.84056169884e-11	1.80782472902e-08	0.307,0.387,0.383	0.609,0.64,0.661	-0.278
3962	"FBgn0023213"	"eIF4G"	chr4	-	930079	930131	930079	930101	930511	930715	3962	127,216,128	1,3,3	195,192,303	18,17,35	104	74	2.65672484012e-10	4.78862120711e-08	0.989,0.981,0.968	0.885,0.889,0.86	0.101
2987	"FBgn0004587"	"B52"	chr3R	+	13662930	13663051	13662969	13663051	13662296	13662404	2987	44,64,55	638,717,581	98,85,105	532,414,563	113	74	3.04548053442e-10	5.38768065654e-08	0.043,0.055,0.058	0.108,0.119,0.109	-0.06
1875	"FBgn0037515"	"Sp7"	chr3R	+	7761143	7761274	7761183	7761274	7759785	7759923	1875	82,127,90	0,0,1	136,95,142	11,12,12	114	74	4.08791889228e-10	7.1003434869e-08	1.0,1.0,0.983	0.889,0.837,0.885	0.124
7196	"FBgn0016687"	"Nurf-38"	chr2R	-	24560291	24560419	24560291	24560410	24560852	24561087	7196	13,33,28	445,669,495	94,59,81	712,536,727	83	74	4.84022599778e-10	8.25690695657e-08	0.025,0.042,0.048	0.105,0.089,0.09	-0.056
705	"FBgn0001215"	"Hrb98DE"	chr3R	+	28600705	28601195	28600717	28601195	28599833	28599999	705	166,257,169	75,109,70	139,140,173	134,125,171	86	74	7.32790605973e-10	1.22813134366e-07	0.656,0.67,0.675	0.472,0.491,0.465	0.191
8886	"FBgn0034968"	"RpL12"	chr2R	+	24060799	24060997	24060812	24060997	24060702	24060749	8886	1443,2560,2060	23139,25294,21544	3432,2468,2979	23855,17096,21708	87	74	7.80410736034e-10	1.28539030368e-07	0.05,0.079,0.075	0.109,0.109,0.105	-0.04
5573	"FBgn0002590"	"RpS5a"	chrX	-	17147133	17147205	17147133	17147200	17148203	17148264	5573	416,375,357	4266,6858,4978	356,219,273	7661,5493,7364	79	74	1.53393675539e-09	2.48367759733e-07	0.084,0.049,0.063	0.042,0.036,0.034	0.028
1774	"FBgn0020238"	"14-3-3epsilon"	chr3R	+	18248208	18248339	18248220	18248339	18247970	18248151	1774	3369,3846,2954	848,894,704	2135,1722,2169	908,679,885	86	74	1.71092795487e-09	2.72408245881e-07	0.774,0.787,0.783	0.669,0.686,0.678	0.104
567	"FBgn0261983"	"l(2)gd1"	chr2L	+	11110104	11110249	11110158	11110249	11109390	11109507	567	17,31,30	85,115,97	70,51,72	98,65,100	128	74	2.28408147951e-09	3.57702137275e-07	0.104,0.135,0.152	0.292,0.312,0.294	-0.169
6346	"FBgn0028399"	"TMS1"	chr3L	+	16414793	16414956	16414802	16414956	16414283	16414493	6346	292,331,311	52,85,68	305,247,287	129,110,150	83	74	2.8560415144e-09	4.40060719146e-07	0.834,0.776,0.803	0.678,0.667,0.63	0.146
4367	"FBgn0010348"	"Arf79F"	chr3L	-	22869904	22870150	22869904	22870065	22871923	22872052	4367	4100,6367,4673	132,188,138	6322,4942,6462	337,292,339	159	74	2.90264867697e-09	4.40142901763e-07	0.935,0.94,0.94	0.897,0.887,0.899	0.044
3845	"FBgn0002579"	"RpL36"	chrX	-	628750	628898	628750	628878	629327	629416	3845	381,692,511	428,588,428	1230,780,1122	616,434,586	94	74	5.16149201157e-09	7.7043333104e-07	0.412,0.481,0.485	0.611,0.586,0.601	-0.14
3844	"FBgn0002579"	"RpL36"	chrX	-	628750	628915	628750	628878	629327	629416	3844	396,707,525	428,588,428	1256,788,1137	616,434,586	111	74	5.74568626011e-09	8.4443908989e-07	0.382,0.445,0.45	0.576,0.548,0.564	-0.137
5390	"FBgn0034967"	"eIF-5A"	chr2R	+	24058464	24058662	24058483	24058662	24057852	24057906	5390	1329,1416,989	9903,17280,12398	1245,897,1191	21090,15717,19852	93	74	1.09342089827e-08	1.58264391533e-06	0.096,0.061,0.06	0.045,0.043,0.046	0.028
4368	"FBgn0010348"	"Arf79F"	chr3L	-	22869904	22870096	22869904	22870065	22871923	22872052	4368	1501,2386,1807	132,188,138	2383,1945,2438	337,292,339	105	74	1.12346990599e-08	1.60186686745e-06	0.889,0.899,0.902	0.833,0.824,0.835	0.066
7394	"FBgn0004838"	"Hrb27C"	chr2L	+	6922637	6922826	6922730	6922826	6920703	6920861	7394	56,89,62	233,391,302	202,158,229	433,382,505	167	74	1.19666500042e-08	1.68113834544e-06	0.096,0.092,0.083	0.171,0.155,0.167	-0.074
5387	"FBgn0034967"	"eIF-5A"	chr2R	+	24058441	24058653	24058483	24058653	24057852	24057906	5387	1334,1422,999	9903,17280,12398	1253,901,1204	21090,15717,19852	116	74	1.22039546246e-08	1.68962867433e-06	0.079,0.05,0.049	0.037,0.035,0.037	0.023
5854	"FBgn0032482"	"Pect"	chr2L	+	13209435	13209599	13209471	13209599	13208664	13208777	5854	444,745,498	743,929,749	426,330,376	1004,820,995	110	74	1.34462179169e-08	1.835024568e-06	0.287,0.35,0.309	0.222,0.213,0.203	0.103
9899	"FBgn0039858"	"CycG"	chr3R	-	31601415	31603073	31601415	31602230	31610880	31610978	9899	704,986,650	120,158,84	799,680,920	230,178,278	917	74	1.41264018261e-08	1.90069741753e-06	0.321,0.335,0.384	0.219,0.236,0.211	0.125
3745	"FBgn0051158"	"Efa6"	chr3R	+	22605817	22607308	22607196	22607308	22605378	22605570	3745	118,191,108	224,305,228	216,200,221	207,169,229	1453	74	1.52027480604e-08	2.01710905863e-06	0.026,0.031,0.024	0.05,0.057,0.047	-0.024
1767	"FBgn0020238"	"14-3-3epsilon"	chr3R	+	18248214	18248339	18248220	18248339	18247970	18248151	1767	2964,3421,2610	848,894,704	1959,1569,1972	908,679,885	80	74	1.56365956849e-08	2.04625203531e-06	0.764,0.78,0.774	0.666,0.681,0.673	0.099
544	"FBgn0020279"	"lig"	chr2R	+	8073599	8073700	8073614	8073700	8073366	8073471	544	735,885,607	3,1,1	762,676,968	19,14,28	89	74	1.87944366736e-08	2.42626018301e-06	0.995,0.999,0.998	0.971,0.976,0.966	0.026
5876	"FBgn0033062"	"Ars2"	chr2R	-	6080827	6081415	6080827	6081034	6081735	6081840	5876	524,642,454	97,104,97	826,698,828	81,61,76	455	74	2.53983472032e-08	3.23507214443e-06	0.468,0.501,0.432	0.624,0.65,0.639	-0.171
1874	"FBgn0037515"	"Sp7"	chr3R	+	7760736	7761274	7761183	7761274	7759785	7759923	1874	1087,1637,1243	0,0,1	1598,1289,1641	11,12,12	521	74	2.64717564535e-08	3.32743012369e-06	1.0,1.0,0.994	0.954,0.938,0.951	0.05
5404	"FBgn0034967"	"eIF-5A"	chr2R	+	24058441	24058662	24058483	24058662	24057797	24057902	5404	1334,1422,999	391,631,485	1253,901,1204	982,654,934	116	74	2.89598856007e-08	3.59290632654e-06	0.685,0.59,0.568	0.449,0.468,0.451	0.158
1877	"FBgn0037515"	"Sp7"	chr3R	+	7761101	7761274	7761183	7761274	7759785	7759923	1877	252,422,320	0,0,1	430,340,470	11,12,12	156	74	3.00444198409e-08	3.67967106077e-06	1.0,1.0,0.993	0.949,0.931,0.949	0.055
1473	"FBgn0266916"	"Cenp-C"	chr3R	+	8566295	8567730	8566331	8567730	8564897	8566232	1473	51,67,60	0,1,1	54,45,69	9,7,8	110	74	3.22002834396e-08	3.80037216062e-06	1.0,0.978,0.976	0.801,0.812,0.853	0.163
6787	"FBgn0064225"	"RpL5"	chr2L	-	22536282	22536381	22536282	22536378	22536536	22536565	6787	505,578,418	3884,6251,4347	589,454,594	9703,6720,9394	77	74	3.22234005035e-08	3.80037216062e-06	0.111,0.082,0.085	0.055,0.061,0.057	0.035
7547	"FBgn0033844"	"bbc"	chr2R	-	13490739	13490987	13490739	13490871	13491434	13491593	7547	152,208,127	231,267,201	238,204,279	216,139,198	190	74	3.21862282382e-08	3.80037216062e-06	0.204,0.233,0.197	0.3,0.364,0.354	-0.128
547	"FBgn0020279"	"lig"	chr2R	+	8073611	8073700	8073614	8073700	8073366	8073471	547	24,21,12	3,1,1	28,26,35	19,14,28	77	74	3.32674663373e-08	3.8756598283e-06	0.885,0.953,0.92	0.586,0.641,0.546	0.328
7847	"FBgn0039994"	"conu"	chr2R	+	4757533	4757748	4757563	4757748	4756654	4757165	7847	34,64,51	0,0,0	115,91,108	11,6,14	104	74	3.6587357366e-08	4.21107258937e-06	1.0,1.0,1.0	0.881,0.915,0.846	0.119
10303	"FBgn0261550"	"CG42668"	chr3R	+	20318849	20319026	20318976	20319026	20309343	20310638	10303	1,7,5	302,327,191	16,10,24	181,148,204	201	74	4.27032745831e-08	4.80787238982e-06	0.001,0.008,0.01	0.032,0.024,0.042	-0.026
2991	"FBgn0004587"	"B52"	chr3R	+	13666355	13666891	13666418	13666891	13666083	13666248	2991	88,129,109	1279,1357,1131	159,120,185	1093,854,955	137	74	4.27791430058e-08	4.80787238982e-06	0.036,0.049,0.049	0.073,0.071,0.095	-0.035
5290	"FBgn0052016"	"4E-T"	chr4	-	953512	953899	953512	953806	954019	954226	5290	257,375,275	5,18,6	302,204,291	31,24,27	167	74	6.67085442441e-08	7.41007817632e-06	0.958,0.902,0.953	0.812,0.79,0.827	0.128
3778	"FBgn0033397"	"Cyp4p3"	chr2R	+	9242897	9242979	9242962	9242979	9242640	9242841	3778	6,10,0	3,6,5	12,5,8	1,0,0	139	74	6.83873249141e-08	7.42391039664e-06	0.516,0.47,0.0	0.865,1.0,1.0	-0.626
4450	"FBgn0066084"	"RpL41"	chr2R	-	24903732	24903807	24903732	24903788	24903880	24903935	4450	3133,3654,2831	30593,56051,41085	3497,2114,3043	67469,45286,61957	93	74	6.8269026432e-08	7.42391039664e-06	0.075,0.049,0.052	0.04,0.036,0.038	0.021
10008	"FBgn0016726"	"RpL29"	chr2R	+	21293999	21294161	21294053	21294161	21293853	21293874	10008	860,1104,981	2584,6811,4810	1638,1229,1552	12299,8371,11366	128	74	6.97815035755e-08	7.49014273772e-06	0.161,0.086,0.105	0.071,0.078,0.073	0.043
6465	"FBgn0022343"	"CG3760"	chr2R	+	24938955	24939217	24938973	24939217	24938759	24938842	6465	410,480,418	283,258,243	519,350,473	183,119,149	92	74	7.10885301736e-08	7.54565254165e-06	0.538,0.599,0.58	0.695,0.703,0.719	-0.133
8871	"FBgn0026620"	"tacc"	chr3R	-	4737472	4737780	4737472	4737738	4741851	4744182	8871	77,108,106	59,60,61	161,145,176	46,38,42	116	74	7.85564671091e-08	8.24670253069e-06	0.454,0.535,0.526	0.691,0.709,0.728	-0.204
4748	"FBgn0039969"	"Fis1"	chr2R	-	5604476	5604650	5604476	5604516	5604709	5604834	4748	402,628,548	24,55,38	568,448,553	95,69,81	208	74	8.64702778269e-08	8.96622691229e-06	0.856,0.802,0.837	0.68,0.698,0.708	0.136
5235	"FBgn0262468"	"vib"	chr3R	-	19218401	19218564	19218401	19218511	19226014	19226070	5235	6,9,4	0,0,0	5,2,11	4,1,3	127	74	8.72876690927e-08	8.96622691229e-06	1.0,1.0,1.0	0.421,0.538,0.681	0.453
5225	"FBgn0037315"	"Cerk"	chr3R	-	5362102	5362235	5362102	5362209	5367920	5368306	5225	4,2,1	0,0,0	3,7,2	2,3,3	100	74	9.80709216059e-08	9.96671823512e-06	1.0,1.0,1.0	0.526,0.633,0.33	0.504
7844	"FBgn0039994"	"conu"	chr2R	+	4757235	4757748	4757563	4757748	4756654	4757165	7844	780,1079,838	0,0,0	1132,989,1092	11,6,14	402	74	1.27518318793e-07	1.28229736782e-05	1.0,1.0,1.0	0.95,0.968,0.935	0.049
7567	"FBgn0016119"	"ATPsyn-Cf6"	chr3R	-	23355633	23355801	23355633	23355785	23355862	23356011	7567	54,125,113	26,33,31	234,163,186	19,20,20	90	74	1.36906446957e-07	1.3623617581e-05	0.631,0.757,0.75	0.91,0.87,0.884	-0.175
1038	"FBgn0025726"	"unc-13"	chr4	-	907619	907924	907619	907855	909078	909184	1038	134,192,122	1,3,1	151,148,198	13,6,17	143	74	1.73796892877e-07	1.71163063676e-05	0.986,0.971,0.984	0.857,0.927,0.858	0.1
2986	"FBgn0004587"	"B52"	chr3R	+	13663454	13665526	13665452	13665526	13662930	13663051	2986	1679,2474,1729	773,801,694	2691,2222,2809	669,519,712	2072	74	1.91170616559e-07	1.86352336733e-05	0.072,0.099,0.082	0.126,0.133,0.123	-0.043
6912	"FBgn0030616"	"RpL37a"	chrX	-	15138978	15139162	15138978	15139114	15139251	15139367	6912	869,1478,1064	16084,19502,15052	2046,1316,1881	19252,13208,18082	122	74	1.97761914733e-07	1.90830259742e-05	0.032,0.044,0.041	0.061,0.057,0.059	-0.02
6910	"FBgn0030616"	"RpL37a"	chrX	-	15138978	15139149	15138978	15139114	15139251	15139367	6910	865,1474,1062	16084,19502,15052	2042,1306,1872	19252,13208,18082	109	74	2.18574267907e-07	2.08803998132e-05	0.035,0.049,0.046	0.067,0.063,0.066	-0.022
10018	"FBgn0016726"	"RpL29"	chr2R	+	21294014	21294165	21294053	21294165	21293853	21293874	10018	859,1100,978	2584,6811,4810	1637,1222,1546	12299,8371,11366	113	74	2.30101176224e-07	2.17639261036e-05	0.179,0.096,0.118	0.08,0.087,0.082	0.048
10017	"FBgn0016726"	"RpL29"	chr2R	+	21294015	21294165	21294053	21294165	21293853	21293874	10017	856,1100,978	2584,6811,4810	1635,1221,1546	12299,8371,11366	112	74	2.36316365809e-07	2.2132649437e-05	0.18,0.096,0.118	0.081,0.088,0.082	0.048
1772	"FBgn0020238"	"14-3-3epsilon"	chr3R	+	18248217	18248293	18248232	18248293	18247970	18248151	1772	2563,3136,2504	1204,1400,1135	2541,1943,2427	1784,1399,1731	89	74	2.46479659016e-07	2.28603901221e-05	0.639,0.651,0.647	0.542,0.536,0.538	0.107
8539	"FBgn0011290"	"Taf12"	chr3R	-	11678943	11679398	11678943	11679184	11679566	11679690	8539	395,635,407	21,13,5	618,435,635	52,30,50	288	74	2.51156987985e-07	2.3070218329e-05	0.829,0.926,0.954	0.753,0.788,0.765	0.134
