ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID.1	IC_SAMPLE_1	SC_SAMPLE_1	IC_SAMPLE_2	SC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference	S1.Rep1	S1.Rep2	S1.Rep3	S2.Rep1	S2.Rep2	S2.Rep3	eventID	s1reads	s2reads	readcountpass
11679	FBgn0033544	CG7220	chr2R	+	10735819	10736055	10731658	10731796	10736656	10736748	11679	30,27,21	155,206,134	115,76,120	170,132,211	310	74	0.0	0.0	0.044,0.03,0.036	0.139,0.121,0.12	-0.09	0.044	0.03	0.036	0.139	0.121	0.12	chr2R:+:10731658-10731796:10735819-10736055:10736656-10736748	185,233,155	285,208,331	pass
12250	FBgn0259984	kuz	chr2L	+	13558799	13558832	13551472	13551666	13609790	13609987	12250	409,523,381	1,3,1	349,321,438	19,20,30	107	74	0.0	0.0	0.996,0.992,0.996	0.927,0.917,0.91	0.077	0.996	0.992	0.996	0.927	0.917	0.91	chr2L:+:13551472-13551666:13558799-13558832:13609790-13609987	410,526,382	368,341,468	pass
12398	FBgn0260934	par-1	chr2R	+	19479153	19479389	19478741	19478865	19481150	19482575	12398	13,20,31	143,175,116	89,87,105	144,127,131	310	74	0.0	0.0	0.021,0.027,0.06	0.129,0.141,0.161	-0.108	0.021	0.027	0.06	0.129	0.141	0.161	chr2R:+:19478741-19478865:19479153-19479389:19481150-19482575	156,195,147	233,214,236	pass
12446	FBgn0030955	CG6891	chrX	+	18779605	18779845	18775227	18775629	18780680	18781004	12446	170,224,146	1620,1656,1390	361,302,390	1266,878,1254	314	74	0.0	0.0	0.024,0.031,0.024	0.063,0.075,0.068	-0.042	0.024	0.031	0.024	0.063	0.075	0.068	chrX:+:18775227-18775629:18779605-18779845:18780680-18781004	1790,1880,1536	1627,1180,1644	pass
12707	FBgn0037728	CG16817	chr3R	+	9678578	9678648	9677926	9678086	9678719	9678976	12707	888,1175,976	2,1,1	1205,1021,1362	50,31,32	144	74	0.0	0.0	0.996,0.998,0.998	0.925,0.944,0.956	0.056	0.996	0.998	0.998	0.925	0.944	0.956	chr3R:+:9677926-9678086:9678578-9678648:9678719-9678976	890,1176,977	1255,1052,1394	pass
13456	FBgn0083124	Uhg4	chr2R	+	9095399	9095629	9095272	9095339	9095897	9095958	13456	148,251,216	0,0,2	264,217,266	35,20,36	304	74	0.0	0.0	1.0,1.0,0.963	0.647,0.725,0.643	0.316	1.0	1.0	0.963	0.647	0.725	0.643	chr2R:+:9095272-9095339:9095399-9095629:9095897-9095958	148,251,218	299,237,302	pass
13459	FBgn0083124	Uhg4	chr2R	+	9095596	9095629	9095272	9095339	9095897	9095958	13459	43,96,68	0,0,2	88,79,85	35,20,36	107	74	0.0	0.0	1.0,1.0,0.959	0.635,0.732,0.62	0.324	1.0	1.0	0.959	0.635	0.732	0.62	chr2R:+:9095272-9095339:9095596-9095629:9095897-9095958	43,96,70	123,99,121	pass
13461	FBgn0083124	Uhg4	chr2R	+	9095541	9095629	9095272	9095339	9095897	9095958	13461	143,234,196	0,0,2	235,191,234	35,20,36	162	74	0.0	0.0	1.0,1.0,0.978	0.754,0.814,0.748	0.221	1.0	1.0	0.978	0.754	0.814	0.748	chr2R:+:9095272-9095339:9095541-9095629:9095897-9095958	143,234,198	270,211,270	pass
13464	FBgn0083124	Uhg4	chr2R	+	9095490	9095629	9095272	9095339	9095897	9095958	13464	145,237,204	0,0,2	249,201,248	35,20,36	213	74	0.0	0.0	1.0,1.0,0.973	0.712,0.777,0.705	0.26	1.0	1.0	0.973	0.712	0.777	0.705	chr2R:+:9095272-9095339:9095490-9095629:9095897-9095958	145,237,206	284,221,284	pass
13473	FBgn0083124	Uhg4	chr2R	+	9095574	9095629	9095272	9095339	9095897	9095958	13473	143,225,194	0,0,2	226,185,220	35,20,36	129	74	0.0	0.0	1.0,1.0,0.982	0.787,0.841,0.778	0.192	1.0	1.0	0.982	0.787	0.841	0.778	chr2R:+:9095272-9095339:9095574-9095629:9095897-9095958	143,225,196	261,205,256	pass
13483	FBgn0083124	Uhg4	chr2R	+	9095419	9095629	9095272	9095339	9095897	9095958	13483	148,251,223	0,0,2	274,222,279	35,20,36	284	74	0.0	0.0	1.0,1.0,0.967	0.671,0.743,0.669	0.295	1.0	1.0	0.967	0.671	0.743	0.669	chr2R:+:9095272-9095339:9095419-9095629:9095897-9095958	148,251,225	309,242,315	pass
13485	FBgn0083124	Uhg4	chr2R	+	9095577	9095629	9095272	9095339	9095897	9095958	13485	300,464,405	0,0,2	495,413,501	35,20,36	126	74	0.0	0.0	1.0,1.0,0.992	0.893,0.924,0.891	0.095	1.0	1.0	0.992	0.893	0.924	0.891	chr2R:+:9095272-9095339:9095577-9095629:9095897-9095958	300,464,407	530,433,537	pass
13496	FBgn0083124	Uhg4	chr2R	+	9095549	9095629	9095272	9095339	9095897	9095958	13496	143,233,197	0,0,2	234,192,232	35,20,36	154	74	0.0	0.0	1.0,1.0,0.979	0.763,0.822,0.756	0.213	1.0	1.0	0.979	0.763	0.822	0.756	chr2R:+:9095272-9095339:9095549-9095629:9095897-9095958	143,233,199	269,212,268	pass
13555	FBgn0042174	CR18854	chr2L	-	9789674	9789732	9789366	9789615	9789790	9790309	13555	235,303,255	110,104,83	724,505,659	76,41,60	132	74	0.0	0.0	0.545,0.62,0.633	0.842,0.873,0.86	-0.259	0.545	0.62	0.633	0.842	0.873	0.86	chr2L:-:9789366-9789615:9789674-9789732:9789790-9790309	345,407,338	800,546,719	pass
13556	FBgn0042174	CR18854	chr2L	-	9789674	9789739	9789366	9789615	9789790	9790012	13556	164,220,195	110,104,83	512,334,475	76,41,60	139	74	0.0	0.0	0.442,0.53,0.556	0.782,0.813,0.808	-0.292	0.442	0.53	0.556	0.782	0.813	0.808	chr2L:-:9789366-9789615:9789674-9789739:9789790-9790012	274,324,278	588,375,535	pass
13559	FBgn0042174	CR18854	chr2L	-	9789674	9789717	9789366	9789615	9789790	9790309	13559	103,162,139	110,104,83	405,257,408	76,41,60	117	74	0.0	0.0	0.372,0.496,0.514	0.771,0.799,0.811	-0.333	0.372	0.496	0.514	0.771	0.799	0.811	chr2L:-:9789366-9789615:9789674-9789717:9789790-9790309	213,266,222	481,298,468	pass
13823	FBgn0085468	CG34439	chr2R	+	13159533	13159673	13159016	13159103	13159730	13160190	13823	682,697,695	159,244,178	304,214,279	421,310,382	214	74	0.0	0.0	0.597,0.497,0.574	0.2,0.193,0.202	0.358	0.597	0.497	0.574	0.2	0.193	0.202	chr2R:+:13159016-13159103:13159533-13159673:13159730-13160190	841,941,873	725,524,661	pass
13824	FBgn0085468	CG34439	chr2R	+	13159533	13159654	13159016	13159103	13159730	13160190	13824	675,690,691	159,244,178	301,213,278	421,310,382	195	74	0.0	0.0	0.617,0.518,0.596	0.213,0.207,0.216	0.365	0.617	0.518	0.596	0.213	0.207	0.216	chr2R:+:13159016-13159103:13159533-13159654:13159730-13160190	834,934,869	722,523,660	pass
13825	FBgn0085468	CG34439	chr2R	+	13159533	13159579	13159016	13159103	13159730	13160190	13825	236,280,264	159,244,178	152,105,128	421,310,382	120	74	0.0	0.0	0.478,0.414,0.478	0.182,0.173,0.171	0.281	0.478	0.414	0.478	0.182	0.173	0.171	chr2R:+:13159016-13159103:13159533-13159579:13159730-13160190	395,524,442	573,415,510	pass
14480	FBgn0033463	CG1513	chr2R	-	9884084	9884206	9883896	9884002	9884621	9884708	14480	648,849,638	9,11,10	712,532,709	46,47,68	196	74	0.0	0.0	0.965,0.967,0.96	0.854,0.81,0.797	0.144	0.965	0.967	0.96	0.854	0.81	0.797	chr2R:-:9883896-9884002:9884084-9884206:9884621-9884708	657,860,648	758,579,777	pass
15076	FBgn0261722	fwe	chr3L	-	15811219	15812897	15810080	15810848	15813245	15813353	15076	101,168,130	114,120,126	302,286,359	101,92,100	1752	74	0.0	0.0	0.036,0.056,0.042	0.112,0.116,0.132	-0.075	0.036	0.056	0.042	0.112	0.116	0.132	chr3L:-:15810080-15810848:15811219-15812897:15813245-15813353	215,288,256	403,378,459	pass
1937	FBgn0051145	CG31145	chr3R	-	23631485	23632186	23626596	23627460	23635277	23635321	1937	90,95,76	179,215,130	231,255,308	100,123,140	775	74	0.0	0.0	0.046,0.04,0.053	0.181,0.165,0.174	-0.127	0.046	0.04	0.053	0.181	0.165	0.174	chr3R:-:23626596-23627460:23631485-23632186:23635277-23635321	269,310,206	331,378,448	pass
2026	FBgn0027529	CG8920	chr2R	+	20324497	20324652	20324292	20324411	20324847	20325121	2026	11,14,21	65,85,58	80,44,58	42,38,47	229	74	0.0	0.0	0.052,0.051,0.105	0.381,0.272,0.285	-0.243	0.052	0.051	0.105	0.381	0.272	0.285	chr2R:+:20324292-20324411:20324497-20324652:20324847-20325121	76,99,79	122,82,105	pass
2542	FBgn0020660	eIF-4B	chr3L	-	27847424	27847496	27844504	27844604	27856783	27857935	2542	237,415,285	29,44,32	340,230,331	160,144,148	146	74	0.0	0.0	0.806,0.827,0.819	0.519,0.447,0.531	0.318	0.806	0.827	0.819	0.519	0.447	0.531	chr3L:-:27844504-27844604:27847424-27847496:27856783-27857935	266,459,317	500,374,479	pass
2543	FBgn0020660	eIF-4B	chr3L	-	27847424	27847485	27844504	27844604	27856783	27857935	2543	369,611,441	29,44,32	503,345,482	160,144,148	135	74	0.0	0.0	0.875,0.884,0.883	0.633,0.568,0.641	0.267	0.875	0.884	0.883	0.633	0.568	0.641	chr3L:-:27844504-27844604:27847424-27847485:27856783-27857935	398,655,473	663,489,630	pass
3253	FBgn0035422	RpL28	chr3L	-	3222365	3222600	3221881	3221981	3222787	3222958	3253	65,111,114	40,81,71	765,604,817	71,53,61	309	74	0.0	0.0	0.28,0.247,0.278	0.721,0.732,0.762	-0.47	0.28	0.247	0.278	0.721	0.732	0.762	chr3L:-:3221881-3221981:3222365-3222600:3222787-3222958	105,192,185	836,657,878	pass
3256	FBgn0035422	RpL28	chr3L	-	3222262	3222446	3221883	3221981	3222787	3222958	3256	3,14,6	40,81,71	119,105,138	71,53,61	258	74	0.0	0.0	0.021,0.047,0.024	0.325,0.362,0.394	-0.33	0.021	0.047	0.024	0.325	0.362	0.394	chr3L:-:3221883-3221981:3222262-3222446:3222787-3222958	43,95,77	190,158,199	pass
3258	FBgn0035422	RpL28	chr3L	-	3222262	3222446	3221883	3221981	3222574	3222912	3258	1,13,6	20,31,16	115,103,134	23,20,28	258	74	0.0	0.0	0.014,0.107,0.097	0.589,0.596,0.579	-0.515	0.014	0.107	0.097	0.589	0.596	0.579	chr3L:-:3221883-3221981:3222262-3222446:3222574-3222912	21,44,22	138,123,162	pass
3261	FBgn0035422	RpL28	chr3L	-	3222365	3222446	3221881	3221981	3222787	3222958	3261	42,67,64	40,81,71	473,369,541	71,53,61	155	74	0.0	0.0	0.334,0.283,0.301	0.761,0.769,0.809	-0.474	0.334	0.283	0.301	0.761	0.769	0.809	chr3L:-:3221881-3221981:3222365-3222446:3222787-3222958	82,148,135	544,422,602	pass
3270	FBgn0035422	RpL28	chr3L	-	3222787	3222874	3221769	3221981	3222926	3222960	3270	59,93,79	192,977,591	85,61,73	2755,2353,2626	161	74	0.0	0.0	0.124,0.042,0.058	0.014,0.012,0.013	0.062	0.124	0.042	0.058	0.014	0.012	0.013	chr3L:-:3221769-3221981:3222787-3222874:3222926-3222960	251,1070,670	2840,2414,2699	pass
3276	FBgn0035422	RpL28	chr3L	-	3222152	3222194	3221883	3221981	3222365	3222502	3276	24,28,30	42,62,64	39,30,36	393,294,426	116	74	0.0	0.0	0.267,0.224,0.23	0.06,0.061,0.051	0.183	0.267	0.224	0.23	0.06	0.061	0.051	chr3L:-:3221883-3221981:3222152-3222194:3222365-3222502	66,90,94	432,324,462	pass
3294	FBgn0035422	RpL28	chr3L	-	3222350	3222574	3221877	3221981	3222787	3222958	3294	25,50,50	40,81,71	392,308,398	71,53,61	298	74	0.0	0.0	0.134,0.133,0.149	0.578,0.591,0.618	-0.457	0.134	0.133	0.149	0.578	0.591	0.618	chr3L:-:3221877-3221981:3222350-3222574:3222787-3222958	65,131,121	463,361,459	pass
3296	FBgn0035422	RpL28	chr3L	-	3222365	3222413	3221769	3221981	3222787	3222874	3296	28,48,58	40,81,71	243,191,275	71,53,61	122	74	0.0	0.0	0.298,0.264,0.331	0.675,0.686,0.732	-0.4	0.298	0.264	0.331	0.675	0.686	0.732	chr3L:-:3221769-3221981:3222365-3222413:3222787-3222874	68,129,129	314,244,336	pass
3299	FBgn0035422	RpL28	chr3L	-	3222365	3222574	3221881	3221981	3222787	3222958	3299	65,111,112	40,81,71	761,590,814	71,53,61	283	74	0.0	0.0	0.298,0.264,0.292	0.737,0.744,0.777	-0.468	0.298	0.264	0.292	0.737	0.744	0.777	chr3L:-:3221881-3221981:3222365-3222574:3222787-3222958	105,192,183	832,643,875	pass
3303	FBgn0035422	RpL28	chr3L	-	3222365	3222603	3221881	3221981	3222787	3222874	3303	64,111,114	40,81,71	764,604,817	71,53,61	312	74	0.0	0.0	0.275,0.245,0.276	0.718,0.73,0.761	-0.471	0.275	0.245	0.276	0.718	0.73	0.761	chr3L:-:3221881-3221981:3222365-3222603:3222787-3222874	104,192,185	835,657,878	pass
3304	FBgn0035422	RpL28	chr3L	-	3222350	3222446	3221881	3221981	3222574	3222912	3304	0,5,2	20,31,16	100,85,121	23,20,28	170	74	0.0	0.0	0.0,0.066,0.052	0.654,0.649,0.653	-0.613	0.0	0.066	0.052	0.654	0.649	0.653	chr3L:-:3221881-3221981:3222350-3222446:3222574-3222912	20,36,18	123,105,149	fail
3305	FBgn0035422	RpL28	chr3L	-	3222350	3222446	3221881	3221981	3222787	3222874	3305	2,6,2	40,81,71	104,87,125	71,53,61	170	74	0.0	0.0	0.021,0.031,0.012	0.389,0.417,0.471	-0.404	0.021	0.031	0.012	0.389	0.417	0.471	chr3L:-:3221881-3221981:3222350-3222446:3222787-3222874	42,87,73	175,140,186	pass
3810	FBgn0026189	prominin-like	chr3L	-	3117534	3117768	3117345	3117405	3117833	3117973	3810	20,53,37	362,444,328	174,133,209	287,239,314	308	74	0.0	0.0	0.013,0.028,0.026	0.127,0.118,0.138	-0.105	0.013	0.028	0.026	0.127	0.118	0.138	chr3L:-:3117345-3117405:3117534-3117768:3117833-3117973	382,497,365	461,372,523	pass
3811	FBgn0026189	prominin-like	chr3L	-	3117534	3117768	3117082	3117256	3117833	3117973	3811	20,50,37	127,156,114	171,133,210	161,121,172	308	74	0.0	0.0	0.036,0.072,0.072	0.203,0.209,0.227	-0.153	0.036	0.072	0.072	0.203	0.209	0.227	chr3L:-:3117082-3117256:3117534-3117768:3117833-3117973	147,206,151	332,254,382	pass
3812	FBgn0026189	prominin-like	chr3L	-	3117625	3117768	3117345	3117405	3117833	3117973	3812	6,13,13	362,444,328	59,50,97	287,239,314	217	74	0.0	0.0	0.006,0.01,0.013	0.066,0.067,0.095	-0.066	0.006	0.01	0.013	0.066	0.067	0.095	chr3L:-:3117345-3117405:3117625-3117768:3117833-3117973	368,457,341	346,289,411	pass
3825	FBgn0026189	prominin-like	chr3L	-	3117599	3117768	3117082	3117256	3117833	3117973	3825	7,15,16	127,156,114	78,60,114	161,121,172	243	74	0.0	0.0	0.017,0.028,0.041	0.129,0.131,0.168	-0.114	0.017	0.028	0.041	0.129	0.131	0.168	chr3L:-:3117082-3117256:3117599-3117768:3117833-3117973	134,171,130	239,181,286	pass
3826	FBgn0026189	prominin-like	chr3L	-	3117599	3117768	3117345	3117405	3117833	3117973	3826	7,15,15	362,444,328	77,59,113	287,239,314	243	74	0.0	0.0	0.006,0.01,0.014	0.076,0.07,0.099	-0.072	0.006	0.01	0.014	0.076	0.07	0.099	chr3L:-:3117345-3117405:3117599-3117768:3117833-3117973	369,459,343	364,298,427	pass
5281	FBgn0024807	DIP1	chrX	-	21628919	21629792	21628360	21628754	21629973	21630148	5281	693,829,552	3,5,3	775,691,872	51,32,46	947	74	0.0	0.0	0.948,0.928,0.935	0.543,0.628,0.597	0.348	0.948	0.928	0.935	0.543	0.628	0.597	chrX:-:21628360-21628754:21628919-21629792:21629973-21630148	696,834,555	826,723,918	pass
5283	FBgn0024807	DIP1	chrX	-	21628843	21629792	21628360	21628754	21629973	21630148	5283	745,876,592	3,5,3	813,719,926	51,32,46	1023	74	0.0	0.0	0.947,0.927,0.935	0.536,0.619,0.593	0.354	0.947	0.927	0.935	0.536	0.619	0.593	chrX:-:21628360-21628754:21628843-21629792:21629973-21630148	748,881,595	864,751,972	pass
5284	FBgn0024807	DIP1	chrX	-	21628919	21629105	21628360	21628754	21629973	21630148	5284	57,78,60	3,5,3	64,68,85	51,32,46	260	74	0.0	0.0	0.844,0.816,0.851	0.263,0.377,0.345	0.509	0.844	0.816	0.851	0.263	0.377	0.345	chrX:-:21628360-21628754:21628919-21629105:21629973-21630148	60,83,63	115,100,131	pass
5286	FBgn0024807	DIP1	chrX	-	21628847	21629792	21628360	21628754	21629973	21630148	5286	747,901,608	3,5,3	831,742,931	51,32,46	1019	74	0.0	0.0	0.948,0.929,0.936	0.542,0.627,0.595	0.35	0.948	0.929	0.936	0.542	0.627	0.595	chrX:-:21628360-21628754:21628847-21629792:21629973-21630148	750,906,611	882,774,977	pass
6111	FBgn0260462	CG12163	chr3R	-	5243837	5244254	5239491	5239619	5251423	5251745	6111	327,411,350	418,435,365	147,115,174	573,421,580	491	74	0.0	0.0	0.105,0.125,0.126	0.037,0.04,0.043	0.079	0.105	0.125	0.126	0.037	0.04	0.043	chr3R:-:5239491-5239619:5243837-5244254:5251423-5251745	745,846,715	720,536,754	pass
7316	FBgn0015286	Rala	chrX	-	3707367	3707491	3704609	3706251	3708743	3708918	7316	1242,1531,1216	36,43,24	1131,867,1213	109,105,117	198	74	0.0	0.0	0.928,0.93,0.95	0.795,0.755,0.795	0.154	0.928	0.93	0.95	0.795	0.755	0.795	chrX:-:3704609-3706251:3707367-3707491:3708743-3708918	1278,1574,1240	1240,972,1330	pass
7499	FBgn0086676	spin	chr2R	+	16135111	16135317	16133421	16133683	16136026	16136125	7499	14,8,11	239,288,181	42,52,40	181,158,207	280	74	0.0	0.0	0.015,0.007,0.016	0.058,0.08,0.049	-0.05	0.015	0.007	0.016	0.058	0.08	0.049	chr2R:+:16133421-16133683:16135111-16135317:16136026-16136125	253,296,192	223,210,247	pass
7953	FBgn0021765	scu	chrX	+	18091554	18091654	18091258	18091390	18091951	18092853	7953	10,13,15	240,368,299	76,49,62	270,218,285	174	74	0.0	0.0	0.017,0.015,0.021	0.107,0.087,0.085	-0.075	0.017	0.015	0.021	0.107	0.087	0.085	chrX:+:18091258-18091390:18091554-18091654:18091951-18092853	250,381,314	346,267,347	pass
8129	FBgn0027279	l(1)G0196	chrX	+	22504207	22504337	22503368	22503740	22505033	22505106	8129	113,122,119	0,0,0	65,62,65	12,10,15	204	74	0.0	0.0	1.0,1.0,1.0	0.663,0.692,0.611	0.345	1.0	1.0	1.0	0.663	0.692	0.611	chrX:+:22503368-22503740:22504207-22504337:22505033-22505106	113,122,119	77,72,80	pass
8136	FBgn0027279	l(1)G0196	chrX	+	22504207	22504333	22503368	22503740	22505033	22505106	8136	87,102,99	0,0,0	54,52,51	12,10,15	200	74	0.0	0.0	1.0,1.0,1.0	0.625,0.658,0.557	0.387	1.0	1.0	1.0	0.625	0.658	0.557	chrX:+:22503368-22503740:22504207-22504333:22505033-22505106	87,102,99	66,62,66	pass
8608	FBgn0051363	Jupiter	chr3R	-	11593321	11593354	11592366	11592624	11593632	11593766	8608	5,14,5	1722,2233,1649	102,82,103	1845,1492,2028	107	74	0.0	0.0	0.002,0.004,0.002	0.037,0.037,0.034	-0.033	0.002	0.004	0.002	0.037	0.037	0.034	chr3R:-:11592366-11592624:11593321-11593354:11593632-11593766	1727,2247,1654	1947,1574,2131	pass
9416	FBgn0033212	CG1399	chr2R	-	7677997	7678404	7676539	7677734	7678569	7678626	9416	1813,2318,1780	10,13,10	1732,1473,1960	69,34,59	481	74	0.0	0.0	0.965,0.965,0.965	0.794,0.87,0.836	0.132	0.965	0.965	0.965	0.794	0.87	0.836	chr2R:-:7676539-7677734:7677997-7678404:7678569-7678626	1823,2331,1790	1801,1507,2019	pass
12461	FBgn0002183	dre4	chr3L	-	1872353	1872525	1871573	1871917	1872581	1872735	12461	418,562,401	243,347,313	296,276,323	512,340,528	246	74	1.11022302463e-16	2.32351451513e-14	0.341,0.328,0.278	0.148,0.196,0.155	0.149	0.341	0.328	0.278	0.148	0.196	0.155	chr3L:-:1871573-1871917:1872353-1872525:1872581-1872735	661,909,714	808,616,851	pass
3262	FBgn0035422	RpL28	chr3L	-	3222365	3222446	3221881	3221981	3222574	3222912	3262	40,66,64	20,31,16	469,367,537	23,20,28	155	74	1.11022302463e-16	2.32351451513e-14	0.488,0.504,0.656	0.907,0.898,0.902	-0.353	0.488	0.504	0.656	0.907	0.898	0.902	chr3L:-:3221881-3221981:3222365-3222446:3222574-3222912	60,97,80	492,387,565	pass
4433	FBgn0023535	arg	chrX	+	510440	510593	510174	510361	526501	526601	4433	21,20,7	481,538,449	67,36,66	464,332,430	227	74	1.11022302463e-16	2.32351451513e-14	0.014,0.012,0.005	0.045,0.034,0.048	-0.032	0.014	0.012	0.005	0.045	0.034	0.048	chrX:+:510174-510361:510440-510593:526501-526601	502,558,456	531,368,496	pass
11680	FBgn0033544	CG7220	chr2R	+	10735828	10736055	10731644	10731796	10736656	10736748	11680	28,19,21	155,206,134	95,68,103	170,132,211	301	74	2.22044604925e-16	4.44787064323e-14	0.043,0.022,0.037	0.121,0.112,0.107	-0.079	0.043	0.022	0.037	0.121	0.112	0.107	chr2R:+:10731644-10731796:10735828-10736055:10736656-10736748	183,225,155	265,200,314	pass
12462	FBgn0002183	dre4	chr3L	-	1872353	1872470	1871573	1871917	1872581	1872735	12462	582,800,557	243,347,313	443,388,455	512,340,528	191	74	2.22044604925e-16	4.44787064323e-14	0.481,0.472,0.408	0.251,0.307,0.25	0.184	0.481	0.472	0.408	0.251	0.307	0.25	chr3L:-:1871573-1871917:1872353-1872470:1872581-1872735	825,1147,870	955,728,983	pass
7346	FBgn0015778	rin	chr3R	+	13647421	13647546	13647003	13647200	13648917	13650497	7346	271,419,279	101,139,99	297,287,369	257,264,327	199	74	2.22044604925e-16	4.44787064323e-14	0.499,0.529,0.512	0.301,0.288,0.296	0.218	0.499	0.529	0.512	0.301	0.288	0.296	chr3R:+:13647003-13647200:13647421-13647546:13648917-13650497	372,558,378	554,551,696	pass
6005	FBgn0023213	eIF4G	chr4	-	927392	928151	926010	926661	929821	930023	6005	163,230,144	220,335,203	68,82,95	298,253,385	833	74	3.33066907388e-16	6.57783686675e-14	0.062,0.057,0.059	0.02,0.028,0.021	0.036	0.062	0.057	0.059	0.02	0.028	0.021	chr4:-:926010-926661:927392-928151:929821-930023	383,565,347	366,335,480	pass
8806	FBgn0085412	CG34383	chr3R	+	13752243	13755606	13749365	13750446	13756375	13756662	8806	2,2,6	0,0,0	27,5,22	2,3,3	3437	74	4.4408920985e-16	8.64863736183e-14	1.0,1.0,1.0	0.225,0.035,0.136	0.868	1.0	1.0	1.0	0.225	0.035	0.136	chr3R:+:13749365-13750446:13752243-13755606:13756375-13756662	2,2,6	29,8,25	fail
