ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
2657	"FBgn0000100"	"RpLP0"	chr3L	+	22076091	22076335	22076091	22076136	22076247	22076335	2657	665,559,430	4626,9317,7133	510,447,509	11651,9477,11442	148	74	9.71213109935e-11	1.79265493502e-08	0.067,0.029,0.029	0.021,0.023,0.022	0.02
301	"FBgn0035438"	"PHGPx"	chr3L	+	3326264	3326712	3326264	3326367	3326522	3326712	301	452,686,546	6,14,7	537,445,554	37,26,34	148	74	9.63767954332e-11	1.79265493502e-08	0.974,0.961,0.975	0.879,0.895,0.891	0.082
2951	"FBgn0034138"	"RpS15"	chr2R	-	16570916	16571230	16570916	16571005	16571188	16571230	2951	1397,1354,1298	4378,7663,5590	1765,1165,1540	12488,8469,11474	148	74	3.0895275227e-10	5.41748651105e-08	0.138,0.081,0.104	0.066,0.064,0.063	0.043
1336	"FBgn0024807"	"DIP1"	chrX	-	21628360	21630148	21628360	21628754	21629973	21630148	1336	24,28,18	3,5,3	48,23,51	51,32,46	148	74	4.86653828347e-10	8.12711893339e-08	0.8,0.737,0.75	0.32,0.264,0.357	0.449
3440	"FBgn0262057"	"Spn77Ba"	chr3L	+	20317189	20317788	20317189	20317416	20317478	20317788	3440	38,67,31	10,17,11	14,14,18	22,17,27	135	74	6.77859324227e-10	1.08056938639e-07	0.676,0.684,0.607	0.259,0.311,0.268	0.376
3225	"FBgn0034946"	"CG3065"	chr2R	+	23970304	23972233	23970304	23970685	23970755	23972233	3225	263,384,260	9,28,7	243,217,274	43,25,46	143	74	9.12432573941e-10	1.39126132035e-07	0.938,0.876,0.951	0.745,0.818,0.755	0.149
667	"FBgn0026090"	"CG14812"	chrX	-	1858731	1858971	1858731	1858797	1858867	1858971	667	9,26,9	138,173,147	44,42,46	156,119,175	143	74	3.52162365935e-09	5.14597257223e-07	0.033,0.072,0.031	0.127,0.154,0.12	-0.088
2135	"FBgn0031883"	"Caper"	chr2L	+	7032720	7033018	7032720	7032839	7032903	7033018	2135	133,198,169	37,98,51	185,179,155	162,153,172	137	74	3.93647348051e-09	5.52208499846e-07	0.66,0.522,0.642	0.382,0.387,0.327	0.243
743	"FBgn0058191"	"CG40191"	chr2R	+	1265342	1266349	1265342	1266052	1266191	1266349	743	240,392,325	77,79,76	464,290,392	49,25,41	148	74	4.94281493513e-09	6.66709691442e-07	0.609,0.713,0.681	0.826,0.853,0.827	-0.168
3536	"FBgn0010551"	"Phb2"	chr2R	+	18821183	18821839	18821183	18821283	18821489	18821839	3536	1480,2132,1534	6,5,17	1979,1411,1846	34,19,44	148	74	6.78632883222e-09	8.81468711652e-07	0.992,0.995,0.978	0.967,0.974,0.954	0.023
1232	"FBgn0259726"	"CG42380"	chr2R	-	21669536	21669916	21669536	21669693	21669754	21669916	1232	13,19,26	87,130,84	57,53,71	92,109,129	134	74	7.788285461e-09	9.7548275399e-07	0.076,0.075,0.146	0.255,0.212,0.233	-0.134
561	"FBgn0015790"	"Rab11"	chr3R	+	21111407	21111855	21111407	21111466	21111654	21111855	561	234,332,275	192,393,249	328,228,365	549,443,656	148	74	8.8738367765e-09	1.07312226121e-06	0.379,0.297,0.356	0.23,0.205,0.218	0.126
3724	"FBgn0035165"	"CG13887"	chr3L	+	837860	838624	837860	837945	838048	838624	3724	173,256,182	246,359,317	609,401,613	498,373,497	148	74	2.29256218454e-08	2.68000519373e-06	0.26,0.263,0.223	0.379,0.35,0.381	-0.121
2550	"FBgn0040813"	"Nplp2"	chr3L	+	13356726	13356951	13356726	13356852	13356920	13356951	2550	624,613,483	0,0,0	868,626,806	14,8,24	141	74	3.11687043952e-08	3.52608536497e-06	1.0,1.0,1.0	0.97,0.976,0.946	0.036
3280	"FBgn0043458"	"CG12084"	chr3L	-	1491983	1492463	1491983	1492229	1492313	1492463	3280	105,129,71	109,121,83	157,148,174	79,64,88	148	74	3.9488278758e-08	4.32766855013e-06	0.325,0.348,0.3	0.498,0.536,0.497	-0.186
1063	"FBgn0028697"	"RpL15"	chr3L	+	27267425	27267528	27267425	27267455	27267513	27267528	1063	224,337,240	103,153,107	430,278,322	81,69,84	131	74	5.01641831407e-08	5.1585306629e-06	0.551,0.554,0.559	0.75,0.695,0.684	-0.155
3414	"FBgn0015756"	"RpL9"	chr2L	-	11004005	11004153	11004005	11004055	11004128	11004153	3414	52,111,64	269,313,201	231,160,229	378,321,418	146	74	5.14823419451e-08	5.1585306629e-06	0.089,0.152,0.139	0.236,0.202,0.217	-0.092
609	"FBgn0032000"	"CG8372"	chr2L	-	8212038	8212902	8212038	8212692	8212766	8212902	609	105,169,136	34,69,37	105,75,86	88,50,87	147	74	4.95333105643e-08	5.1585306629e-06	0.609,0.552,0.649	0.375,0.43,0.332	0.224
764	"FBgn0259740"	"CG42394"	chr3R	+	10851284	10851788	10851284	10851488	10851548	10851788	764	314,415,356	123,121,110	480,302,436	75,58,67	133	74	5.57253501121e-08	5.42857785675e-06	0.587,0.656,0.643	0.781,0.743,0.784	-0.141
1709	"FBgn0066084"	"RpL41"	chr2R	-	24903726	24903935	24903726	24903788	24903880	24903935	1709	3388,3943,3066	30593,56051,41085	3752,2282,3298	67469,45286,61957	148	74	6.0180192385e-08	5.70410634309e-06	0.052,0.034,0.036	0.027,0.025,0.026	0.015
3008	"FBgn0035333"	"CG1317"	chr3L	-	2368013	2370048	2368013	2368425	2368629	2370048	3008	86,113,103	93,118,105	179,126,168	80,72,82	148	74	7.27564565262e-08	6.71465507993e-06	0.316,0.324,0.329	0.528,0.467,0.506	-0.177
1979	"FBgn0034181"	"CG8963"	chr2R	-	17019206	17019522	17019206	17019321	17019432	17019522	1979	57,96,56	31,63,55	67,46,77	134,97,126	148	74	1.46600434903e-07	1.28531931301e-05	0.479,0.432,0.337	0.2,0.192,0.234	0.207
522	"FBgn0039904"	"Hcf"	chr4	+	371090	371357	371090	371160	371241	371357	522	309,423,329	3,7,5	425,326,483	26,19,22	148	74	1.44106803823e-07	1.28531931301e-05	0.981,0.968,0.971	0.891,0.896,0.917	0.072
733	"FBgn0021979"	"l(2)k09913"	chr2R	+	23067272	23067841	23067272	23067307	23067370	23067841	733	8,17,9	0,0,0	11,18,15	6,2,3	136	74	2.26741357245e-07	1.939468146e-05	1.0,1.0,1.0	0.499,0.83,0.731	0.313
2503	"FBgn0030049"	"Trf4-1"	chrX	+	8563152	8564375	8563152	8563547	8563659	8564375	2503	65,77,47	7,4,7	34,38,29	12,18,18	148	74	2.43867854355e-07	2.03629658386e-05	0.823,0.906,0.77	0.586,0.514,0.446	0.318
3004	"FBgn0004403"	"RpS14a"	chrX	+	7933741	7934270	7933741	7933774	7934008	7934270	3004	188,272,181	373,920,630	297,215,268	1359,1063,1451	148	74	3.97895709381e-07	3.2451633786e-05	0.201,0.129,0.126	0.099,0.092,0.085	0.06
836	"FBgn0035207"	"CG9153"	chr3L	+	1313695	1314090	1313695	1313908	1313974	1314090	836	136,157,117	9,17,8	147,157,156	34,30,45	139	74	4.93499189402e-07	3.93341285735e-05	0.889,0.831,0.886	0.697,0.736,0.649	0.175
616	"FBgn0013981"	"His4r"	chr3R	+	14625787	14626229	14625787	14625815	14625999	14626229	616	8,1,5	0,0,0	20,10,14	3,5,2	148	74	5.07611242706e-07	3.95598361816e-05	1.0,1.0,1.0	0.769,0.5,0.778	0.318
107	"FBgn0261385"	"scra"	chr2R	+	7590945	7591873	7590945	7591425	7591506	7591873	107	221,304,214	81,97,77	370,293,345	62,49,67	148	74	6.02841874642e-07	4.59601403124e-05	0.577,0.61,0.582	0.749,0.749,0.72	-0.15
2666	"FBgn0064225"	"RpL5"	chr2L	-	22536370	22536565	22536370	22536378	22536536	22536565	2666	670,874,598	3884,6251,4347	877,668,930	9703,6720,9394	148	74	6.21505267584e-07	4.63748717748e-05	0.079,0.065,0.064	0.043,0.047,0.047	0.024
1774	"FBgn0265998"	"Doa"	chr3R	+	28888072	28888534	28888072	28888248	28888308	28888534	1774	71,86,59	7,23,15	70,42,62	39,37,49	133	74	6.46932140413e-07	4.72664795089e-05	0.849,0.675,0.686	0.5,0.387,0.413	0.303
2722	"FBgn0032156"	"CG13124"	chr2L	-	9908307	9908633	9908307	9908481	9908531	9908633	2722	199,240,173	0,0,0	236,212,254	5,9,11	123	74	7.34859821439e-07	5.25949672201e-05	1.0,1.0,1.0	0.966,0.934,0.933	0.056
3417	"FBgn0037313"	"CG1161"	chr3R	+	5356002	5356748	5356002	5356128	5356424	5356748	3417	145,255,213	674,703,618	293,236,262	561,420,587	148	74	7.74442133644e-07	5.43193712538e-05	0.097,0.154,0.147	0.207,0.219,0.182	-0.07
1856	"FBgn0039969"	"Fis1"	chr2R	-	5604610	5604834	5604610	5604650	5604709	5604834	1856	143,225,198	348,532,497	347,230,324	469,369,469	132	74	1.07675841565e-06	7.40429757585e-05	0.187,0.192,0.183	0.293,0.259,0.279	-0.09
1327	"FBgn0016696"	"Pitslre"	chr3L	+	20771527	20771864	20771527	20771608	20771667	20771864	1327	95,115,79	4,11,4	115,112,159	37,31,23	132	74	1.2509640146e-06	8.43678999847e-05	0.93,0.854,0.917	0.635,0.669,0.795	0.201
2652	"FBgn0015000"	"betaggt-I"	chr2L	+	4946906	4948324	4946906	4947734	4947825	4948324	2652	318,387,277	65,72,63	424,336,400	45,29,46	148	74	2.65106631259e-06	0.000175420557703	0.71,0.729,0.687	0.825,0.853,0.813	-0.122
14	"FBgn0033429"	"CG12929"	chr2R	-	9586109	9586595	9586109	9586231	9586289	9586595	14	55,34,42	61,60,47	15,8,19	59,34,58	131	74	2.76871825911e-06	0.000179812869161	0.337,0.242,0.335	0.126,0.117,0.156	0.172
3852	"FBgn0261673"	"nemy"	chr2R	-	12664984	12665799	12664984	12665232	12665699	12665799	3852	168,270,212	19,19,14	201,148,216	42,33,34	148	74	3.0134830622e-06	0.000192150638166	0.816,0.877,0.883	0.705,0.692,0.761	0.139
3143	"FBgn0036534"	"DCP2"	chr3L	-	15823246	15823989	15823246	15823755	15823814	15823989	3143	94,157,110	1,4,0	115,105,153	9,10,10	132	74	3.0895731653e-06	0.000193484519477	0.981,0.957,1.0	0.878,0.855,0.896	0.103
3953	"FBgn0261550"	"CG42668"	chr3R	+	20309343	20310638	20309343	20309630	20309903	20310638	3953	269,364,308	106,125,94	324,297,380	75,54,50	148	74	3.28112991421e-06	0.000201875835248	0.559,0.593,0.621	0.684,0.733,0.792	-0.145
1278	"FBgn0024491"	"Bin1"	chr3R	-	16189202	16189564	16189202	16189350	16189504	16189564	1278	361,693,424	7,5,3	1063,871,1188	39,23,35	148	74	3.57786941685e-06	0.000216337724912	0.963,0.986,0.986	0.932,0.95,0.944	0.036
1988	"FBgn0031897"	"CG13784"	chr2L	-	7218908	7220033	7218908	7219130	7219859	7220033	1988	95,137,97	8,13,7	94,99,127	27,23,28	148	74	4.35773949081e-06	0.000259026989733	0.856,0.84,0.874	0.635,0.683,0.694	0.186
3955	"FBgn0261550"	"CG42668"	chr3R	+	20309343	20310638	20309343	20309666	20309903	20310638	3955	209,281,239	23,25,24	262,245,329	12,6,12	148	74	4.98091858459e-06	0.000291134691269	0.82,0.849,0.833	0.916,0.953,0.932	-0.1
1436	"FBgn0051158"	"Efa6"	chr3R	+	22602844	22603923	22602844	22603061	22603463	22603923	1436	17,22,14	12,11,7	28,21,43	3,3,4	148	74	6.41912320809e-06	0.000358373550331	0.415,0.5,0.5	0.824,0.778,0.843	-0.343
3333	"FBgn0003567"	"su(Hw)"	chr3R	-	14308171	14308388	14308171	14308208	14308275	14308388	3333	1,4,1	6,11,8	14,10,13	2,8,6	140	74	6.2675294098e-06	0.000358373550331	0.081,0.161,0.062	0.787,0.398,0.534	-0.472
3352	"FBgn0011290"	"Taf12"	chr3R	-	11678943	11679690	11678943	11679184	11679566	11679690	3352	122,217,129	21,13,5	195,143,208	52,30,50	148	74	6.43784820953e-06	0.000358373550331	0.744,0.893,0.928	0.652,0.704,0.675	0.178
2642	"FBgn0051388"	"CG31388"	chr3R	+	11238853	11239041	11238853	11238900	11238956	11239041	2642	1,3,1	24,18,11	7,10,12	17,12,19	129	74	6.5983505082e-06	0.000361568988004	0.023,0.087,0.05	0.191,0.323,0.266	-0.207
666	"FBgn0033755"	"ClC-b"	chr2R	+	12574729	12574977	12574729	12574837	12574893	12574977	666	15,25,25	228,345,264	55,42,48	324,235,310	129	74	6.75533027661e-06	0.000364476050463	0.036,0.04,0.052	0.089,0.093,0.082	-0.045
788	"FBgn0038738"	"CG4572"	chr3R	-	19862516	19864393	19862516	19864191	19864324	19864393	788	88,149,103	69,73,64	237,189,249	65,60,81	148	74	8.5967894663e-06	0.000456802131187	0.389,0.505,0.446	0.646,0.612,0.606	-0.175
1049	"FBgn0000253"	"Cam"	chr2R	+	12260112	12260293	12260112	12260188	12260275	12260293	1049	246,366,261	25,36,31	349,251,362	13,15,14	148	74	9.41817963673e-06	0.000492978447552	0.831,0.836,0.808	0.931,0.893,0.928	-0.092
1208	"FBgn0023000"	"mth"	chr3L	-	345374	346338	345374	345885	346098	346338	1208	4,16,8	5,15,9	23,16,23	5,3,4	148	74	9.65193693458e-06	0.000497784453376	0.286,0.348,0.308	0.697,0.727,0.742	-0.408
869	"FBgn0010411"	"RpS18"	chr2R	+	20263978	20264128	20263978	20264007	20264075	20264128	869	122,145,116	61,122,75	491,337,467	166,107,177	141	74	1.40948208188e-05	0.000716384588573	0.512,0.384,0.448	0.608,0.623,0.581	-0.156
3566	"FBgn0025366"	"Ip259"	chr2L	+	10408351	10408621	10408351	10408386	10408457	10408621	3566	101,131,114	4,5,3	144,95,145	17,12,18	144	74	1.49184149904e-05	0.000747412591019	0.928,0.931,0.951	0.813,0.803,0.805	0.13
487	"FBgn0263102"	"psq"	chr2R	+	10612736	10613375	10612736	10612931	10612985	10613375	487	185,167,186	2,3,0	224,146,279	9,11,9	127	74	1.55410002419e-05	0.000767637857019	0.982,0.97,1.0	0.935,0.886,0.948	0.061
3382	"FBgn0038013"	"CG10038"	chr3R	-	12350373	12350644	12350373	12350465	12350543	12350644	3382	44,51,35	57,51,50	41,38,37	103,99,105	148	74	1.5853264606e-05	0.000772186096851	0.278,0.333,0.259	0.166,0.161,0.15	0.131
200	"FBgn0261625"	"CG42708"	chr2R	-	12679207	12679593	12679207	12679377	12679508	12679593	200	304,449,322	2,4,0	373,314,394	15,3,11	148	74	1.73562145125e-05	0.00083381156569	0.987,0.982,1.0	0.926,0.981,0.947	0.038
2172	"FBgn0000541"	"E(bx)"	chr3L	-	239242	240667	239242	240116	240176	240667	2172	276,390,195	35,47,39	259,227,289	80,54,79	133	74	1.80031111887e-05	0.000853201499173	0.814,0.822,0.736	0.643,0.701,0.671	0.119
2452	"FBgn0019957"	"ND42"	chr3R	+	22027708	22029148	22027708	22027824	22028019	22029148	2452	18,39,26	0,1,0	26,26,25	2,4,4	148	74	1.83075421417e-05	0.000856060670546	1.0,0.951,1.0	0.867,0.765,0.758	0.187
2194	"FBgn0000412"	"D1"	chr3R	-	9239489	9240068	9239489	9239908	9239969	9240068	2194	1127,1754,1255	14,20,9	2090,1528,2126	57,33,39	134	74	2.29501084807e-05	0.00105902671634	0.978,0.98,0.987	0.953,0.962,0.968	0.021
3452	"FBgn0034968"	"RpL12"	chr2R	+	24060512	24060744	24060512	24060574	24060675	24060744	3452	1149,1159,1011	13121,17942,14259	1075,787,914	20545,14686,19145	148	74	2.41612692037e-05	0.00110043598828	0.042,0.031,0.034	0.025,0.026,0.023	0.011
596	"FBgn0261041"	"stj"	chr2R	+	13814083	13814314	13814083	13814184	13814242	13814314	596	9,9,7	118,153,115	24,22,15	92,120,127	131	74	2.64090792464e-05	0.00118739283227	0.041,0.032,0.033	0.128,0.094,0.063	-0.06
841	"FBgn0033260"	"Cul4"	chr2R	-	8102259	8102906	8102259	8102544	8102607	8102906	841	215,257,226	38,49,34	309,297,325	27,20,32	136	74	2.77180930636e-05	0.00123047281486	0.755,0.741,0.783	0.862,0.89,0.847	-0.107
2998	"FBgn0261800"	"LanB1"	chr2L	+	7814450	7814651	7814450	7814504	7814575	7814651	2998	14,33,13	13,18,12	59,51,63	9,12,16	144	74	2.93247862025e-05	0.00128552531515	0.356,0.485,0.358	0.771,0.686,0.669	-0.309
1135	"FBgn0004587"	"B52"	chr3R	+	13662969	13665526	13662969	13663051	13665452	13665526	1135	123,173,137	773,801,694	189,195,180	669,519,712	148	74	3.00569707028e-05	0.00130135550932	0.074,0.097,0.09	0.124,0.158,0.112	-0.044
3272	"FBgn0063449"	"Uhg2"	chr2L	-	9894330	9894520	9894330	9894401	9894487	9894520	3272	19,16,17	1,0,0	28,27,43	4,5,4	148	74	3.05365757541e-05	0.00130599720939	0.905,1.0,1.0	0.778,0.73,0.843	0.185
3587	"FBgn0020306"	"dom"	chr2R	+	21340683	21341847	21340683	21341076	21341419	21341847	3587	225,271,240	35,31,22	287,226,317	11,7,25	148	74	3.11267584817e-05	0.00131519930115	0.763,0.814,0.845	0.929,0.942,0.864	-0.104
3037	"FBgn0262109"	"CR42862"	chr3L	+	225725	227764	225725	227459	227542	227764	3037	886,1296,853	12,19,14	1093,1180,1557	6,4,8	148	74	3.27488624874e-05	0.00135489266129	0.974,0.972,0.968	0.989,0.993,0.99	-0.019
699	"FBgn0035107"	"mri"	chr3L	+	200173	201060	200173	200297	200389	201060	699	242,309,270	34,57,52	271,244,280	88,72,87	148	74	3.28388583432e-05	0.00135489266129	0.781,0.73,0.722	0.606,0.629,0.617	0.127
530	"FBgn0011284"	"RpS4"	chr3L	+	13041981	13042131	13041981	13042014	13042109	13042131	530	462,656,473	5344,7356,5497	575,466,529	9557,7297,9402	148	74	3.42096912458e-05	0.00139503938604	0.041,0.043,0.041	0.029,0.031,0.027	0.013
3506	"FBgn0037261"	"CG9775"	chr3R	-	4638009	4638839	4638009	4638409	4638543	4638839	3506	57,88,77	355,458,397	147,108,127	477,353,428	148	74	3.77213293494e-05	0.00152055979343	0.074,0.088,0.088	0.134,0.133,0.129	-0.049
1543	"FBgn0031078"	"Nup205"	chrX	+	19852213	19852569	19852213	19852354	19852423	19852569	1543	19,17,17	99,122,76	3,5,9	79,99,108	142	74	3.90071531515e-05	0.00153656706157	0.091,0.068,0.104	0.019,0.026,0.042	0.059
2293	"FBgn0011604"	"Iswi"	chr2R	+	12636670	12636990	12636670	12636781	12636843	12636990	2293	27,49,24	7,7,1	99,88,116	4,1,1	135	74	3.92276435794e-05	0.00153656706157	0.679,0.793,0.929	0.931,0.98,0.985	-0.165
2333	"FBgn0020622"	"Pi3K21B"	chr2L	+	301705	305233	301705	301773	302025	305233	2333	8,10,17	0,0,1	29,24,27	3,4,6	148	74	3.94328587229e-05	0.00153656706157	1.0,1.0,0.895	0.829,0.75,0.692	0.208
3295	"FBgn0031047"	"Rcd-1"	chrX	+	19638888	19639393	19638888	19639083	19639144	19639393	3295	140,183,135	8,5,10	257,202,265	0,2,6	134	74	4.36001960481e-05	0.00168028447847	0.906,0.953,0.882	1.0,0.982,0.961	-0.067
2711	"FBgn0053096"	"CG33096"	chr3R	+	25097671	25098469	25097671	25097718	25097864	25098469	2711	88,174,86	1,0,0	233,210,242	5,3,14	148	74	4.48762347868e-05	0.00171066255867	0.978,1.0,1.0	0.959,0.972,0.896	0.05
3902	"FBgn0035232"	"CG12099"	chr3L	-	1557788	1558484	1557788	1558214	1558329	1558484	3902	296,415,272	0,0,0	421,368,489	5,6,13	148	74	5.40247348446e-05	0.00203725532366	1.0,1.0,1.0	0.977,0.968,0.95	0.035
3029	"FBgn0260486"	"Ziz"	chr2L	-	7472512	7473889	7472512	7473199	7473656	7473889	3029	117,180,119	12,9,16	223,185,214	9,2,6	148	74	5.73642467658e-05	0.00214017461072	0.83,0.909,0.788	0.925,0.979,0.947	-0.108
3435	"FBgn0026620"	"tacc"	chr3R	-	4734411	4735346	4734411	4734853	4735164	4735346	3435	888,1221,985	30,33,30	1225,942,1176	20,10,17	148	74	5.8316256511e-05	0.00215279064825	0.937,0.949,0.943	0.968,0.979,0.972	-0.03
3305	"FBgn0031069"	"Pmp70"	chrX	+	19750769	19751546	19750769	19750890	19751347	19751546	3305	175,175,115	1,5,2	148,182,201	11,13,10	148	74	5.89331807297e-05	0.00215290275853	0.989,0.946,0.966	0.871,0.875,0.91	0.082
2806	"FBgn0027580"	"CG1516"	chr2R	-	9860369	9860759	9860369	9860452	9860524	9860759	2806	158,207,133	36,46,32	297,254,336	37,32,35	145	74	6.82185523287e-05	0.0024664171445	0.691,0.697,0.68	0.804,0.802,0.83	-0.123
2285	"FBgn0036330"	"CG11263"	chr3L	+	13006816	13007881	13006816	13006852	13006900	13007881	2285	3,11,7	0,0,0	10,11,13	3,2,2	121	74	7.10219301352e-05	0.00254157049984	1.0,1.0,1.0	0.671,0.771,0.799	0.253
235	"FBgn0266694"	"CR45184"	chr3L	-	826985	827207	826985	827001	827181	827207	235	186,261,190	1751,2188,1697	285,260,321	1980,1314,1954	148	74	7.36830772139e-05	0.00261016718979	0.05,0.056,0.053	0.067,0.09,0.076	-0.025
1954	"FBgn0037222"	"CG14642"	chr3R	-	4241252	4241919	4241252	4241698	4241754	4241919	1954	117,197,129	2,7,2	182,132,209	17,11,14	129	74	7.51285628323e-05	0.00263475869853	0.971,0.942,0.974	0.86,0.873,0.895	0.086
1635	"FBgn0261068"	"LSm7"	chr2L	-	16742967	16743100	16742967	16742986	16743045	16743100	1635	15,20,11	80,212,130	11,8,14	302,211,295	132	74	7.73510963765e-05	0.00268584450488	0.095,0.05,0.045	0.02,0.021,0.026	0.041
1712	"FBgn0066084"	"RpL41"	chr2R	-	24903769	24903935	24903769	24903807	24903880	24903935	1712	261,296,241	6,5,5	282,196,284	14,15,16	146	74	8.07394691738e-05	0.00277601292542	0.957,0.968,0.961	0.911,0.869,0.9	0.069
3684	"FBgn0000097"	"aop"	chr2L	-	2161009	2161527	2161009	2161164	2161232	2161527	3684	30,34,25	2,0,3	15,20,26	10,5,6	141	74	8.32756416033e-05	0.00283541432139	0.887,1.0,0.814	0.44,0.677,0.695	0.296
532	"FBgn0001234"	"Hsromega"	chr3R	+	21296620	21298508	21296620	21297097	21297809	21298508	532	175,231,161	400,463,420	261,209,259	421,281,393	148	74	8.63477334906e-05	0.0029117452053	0.179,0.2,0.161	0.237,0.271,0.248	-0.072
3445	"FBgn0035639"	"CG5537"	chr3L	+	5811385	5812228	5811385	5811979	5812064	5812228	3445	388,421,341	157,193,163	498,373,537	161,106,139	148	74	9.9577767075e-05	0.0033258974203	0.553,0.522,0.511	0.607,0.638,0.659	-0.106
2258	"FBgn0037262"	"MED31"	chr3R	+	4641962	4642428	4641962	4642008	4642288	4642428	2258	234,363,291	2,1,1	399,318,356	10,5,10	148	74	0.000101807559358	0.00336829349687	0.983,0.995,0.993	0.952,0.97,0.947	0.034
