ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
7455	"FBgn0083124"	"Uhg4"	chr2R	+	9095897	9095958	9096149	9096202	9095272	9095339	9096382	9096438	7455	0,0,2	163,181,156	34,20,36	207,153,194	134	126	0.0	0.0	0.0,0.0,0.012	0.134,0.109,0.149	-0.127
1745	"FBgn0026189"	"prominin-like"	chr3L	-	3117345	3117402	3117599	3117768	3117082	3117256	3117833	3117973	1745	2,4,5	364,434,383	22,19,37	293,244,332	148	130	1.11022302463e-16	3.2381504885e-14	0.005,0.008,0.011	0.062,0.064,0.089	-0.064
1744	"FBgn0026189"	"prominin-like"	chr3L	-	3117345	3117405	3117534	3117768	3117082	3117256	3117833	3117973	1744	2,3,4	732,900,733	25,19,39	599,497,667	148	133	2.10942374679e-15	5.90638649101e-13	0.002,0.003,0.005	0.036,0.033,0.05	-0.036
6465	"FBgn0033844"	"bbc"	chr2R	-	13488916	13489048	13489741	13489873	13487973	13488132	13491434	13491593	6465	37,43,44	44,42,48	56,39,33	182,158,191	148	148	7.34967642302e-14	1.97875903697e-11	0.457,0.506,0.478	0.235,0.198,0.147	0.287
1743	"FBgn0026189"	"prominin-like"	chr3L	-	3117345	3117405	3117599	3117768	3117082	3117256	3117833	3117973	1743	2,4,5	732,900,733	22,19,37	599,497,667	148	133	1.24789067968e-13	3.16691117775e-11	0.002,0.004,0.006	0.032,0.033,0.047	-0.033
5870	"FBgn0033889"	"CG6701"	chr2R	-	13979769	13979836	13979933	13979943	13979183	13979418	13980027	13980165	5870	0,0,0	2,1,2	2,2,2	0,0,0	83	140	1.2667644711e-13	3.16691117775e-11	0.0,0.0,0.0	1.0,1.0,1.0	-1.0
5699	"FBgn0041182"	"Tep2"	chr2L	-	7697006	7697157	7698373	7698551	7696027	7696206	7698724	7698992	5699	30,43,35	130,178,130	22,13,21	334,262,308	148	148	1.45883305436e-13	3.5213211657e-11	0.188,0.195,0.212	0.062,0.047,0.064	0.141
5130	"FBgn0086676"	"spin"	chr2R	+	16132828	16133090	16135111	16135317	16132308	16132635	16136026	16136125	5130	251,248,199	3,1,3	159,114,180	14,23,13	148	148	1.89515070304e-13	4.42201830709e-11	0.988,0.996,0.985	0.919,0.832,0.933	0.095
6509	"FBgn0261797"	"Dhc64C"	chr3L	-	4812056	4812255	4812893	4813089	4811551	4811669	4813327	4815436	6509	69,95,62	18,40,23	36,43,50	57,55,71	148	148	2.5290880501e-13	5.7108439841e-11	0.793,0.704,0.729	0.387,0.439,0.413	0.329
294	"FBgn0085442"	"NKAIN"	chr2R	+	24884525	24884580	24887087	24887144	24883673	24883734	24887222	24888615	294	105,159,98	13,18,11	84,88,156	64,47,62	128	130	4.39981384659e-13	9.62459278942e-11	0.891,0.9,0.9	0.571,0.655,0.719	0.249
7282	"FBgn0261822"	"Bsg"	chr2L	+	8089490	8089736	8105691	8105809	8083419	8083521	8106839	8107000	7282	8,7,8	456,628,454	31,31,43	525,446,573	148	148	2.95929947214e-12	6.2773019106e-10	0.017,0.011,0.017	0.056,0.065,0.07	-0.049
1509	"FBgn0035422"	"RpL28"	chr3L	-	3222350	3222446	3222847	3222874	3221881	3221981	3222926	3222960	1509	4,5,6	0,1,0	2,4,3	9,14,9	100	148	1.56180623989e-11	3.21548343507e-09	1.0,0.881,1.0	0.247,0.297,0.33	0.669
1375	"FBgn0035422"	"RpL28"	chr3L	-	3222262	3222446	3222847	3222874	3221883	3221981	3222926	3222960	1375	4,5,6	0,1,0	2,4,3	8,14,10	100	148	1.64191993335e-11	3.2838398667e-09	1.0,0.881,1.0	0.27,0.297,0.307	0.669
96	"FBgn0026372"	"RpL23A"	chr3L	-	1667808	1667909	1667973	1668221	1667191	1667735	1668595	1668654	96	4390,8714,6462	29304,29310,23371	10945,8551,11420	25153,19094,24342	148	148	1.95925498048e-11	3.80966246204e-09	0.13,0.229,0.217	0.303,0.309,0.319	-0.118
295	"FBgn0085442"	"NKAIN"	chr2R	+	24884525	24884580	24887108	24887144	24883673	24883734	24887222	24888615	295	105,159,98	7,13,7	84,88,156	47,34,39	128	109	3.16547899004e-11	5.98874403521e-09	0.927,0.912,0.923	0.603,0.688,0.773	0.233
7281	"FBgn0261822"	"Bsg"	chr2L	+	8089490	8089736	8105691	8105809	8088303	8088453	8106839	8107000	7281	7,16,8	456,628,455	46,26,45	524,446,573	148	148	3.53932438912e-11	6.51980808522e-09	0.015,0.025,0.017	0.081,0.055,0.073	-0.051
5700	"FBgn0041182"	"Tep2"	chr2L	-	7697006	7697157	7697976	7698130	7696027	7696206	7698724	7698992	5700	45,59,44	130,178,130	44,31,31	334,262,308	148	148	4.25839363771e-11	7.60388974009e-09	0.257,0.249,0.253	0.116,0.106,0.091	0.149
727	"FBgn0031220"	"CG4822"	chr2L	-	120167	120230	120420	120475	119827	120080	121632	121754	727	427,647,493	201,292,234	666,613,786	156,133,190	128	136	4.34507985148e-11	7.60388974009e-09	0.693,0.702,0.691	0.819,0.83,0.815	-0.126
5127	"FBgn0086676"	"spin"	chr2R	+	16133421	16133683	16135111	16135317	16132308	16132635	16136026	16136125	5127	281,357,242	3,1,3	224,211,291	14,23,13	148	148	4.5464965126e-11	7.76231111907e-09	0.989,0.997,0.988	0.941,0.902,0.957	0.058
1441	"FBgn0035422"	"RpL28"	chr3L	-	3222365	3222379	3222787	3222874	3221877	3221981	3222926	3222960	1441	42,81,71	10,16,21	71,53,62	58,44,69	148	87	4.68625138694e-11	7.81041897823e-09	0.712,0.748,0.665	0.418,0.415,0.346	0.315
1792	"FBgn0000308"	"chic"	chr2L	-	5976610	5976782	5979411	5979704	5973202	5973674	5980950	5981018	1792	280,581,370	2529,3131,2332	887,571,886	3321,2260,3024	148	148	6.59093890576e-11	1.0729435428e-08	0.1,0.157,0.137	0.211,0.202,0.227	-0.082
7542	"FBgn0000099"	"ap"	chr2R	-	5710789	5710973	5712339	5712410	5708925	5709099	5716648	5716788	7542	40,51,39	7,3,6	11,12,17	18,8,27	144	148	1.03902553228e-10	1.65299516499e-08	0.855,0.946,0.87	0.386,0.607,0.393	0.428
1510	"FBgn0035422"	"RpL28"	chr3L	-	3222350	3222446	3222787	3222874	3221881	3221981	3222926	3222960	1510	42,81,71	0,1,0	71,53,62	9,14,9	148	148	1.20282006577e-10	1.84575760472e-08	1.0,0.988,1.0	0.887,0.791,0.873	0.146
6477	"FBgn0259214"	"PMCA"	chr4	-	330270	330339	331397	332002	328815	329428	342921	343060	6477	340,469,335	45,89,67	375,327,400	157,113,159	148	142	1.21292642596e-10	1.84575760472e-08	0.879,0.835,0.828	0.696,0.735,0.707	0.135
1376	"FBgn0035422"	"RpL28"	chr3L	-	3222262	3222446	3222787	3222874	3221883	3221981	3222926	3222960	1376	42,81,71	0,1,0	71,53,62	8,14,10	148	148	1.2692524809e-10	1.89037603538e-08	1.0,0.988,1.0	0.899,0.791,0.861	0.146
1448	"FBgn0035422"	"RpL28"	chr3L	-	3222152	3222365	3222365	3222413	3221769	3221981	3222926	3222960	1448	27,48,56	33,41,35	244,191,275	57,43,59	121	148	1.43952405551e-10	2.09930591429e-08	0.5,0.589,0.662	0.84,0.845,0.851	-0.262
1425	"FBgn0035422"	"RpL28"	chr3L	-	3222152	3222207	3222365	3222413	3221881	3221981	3222926	3222960	1425	27,48,56	31,37,32	244,191,275	51,39,49	121	128	1.48506762443e-10	2.12152517776e-08	0.48,0.578,0.649	0.835,0.838,0.856	-0.274
1834	"FBgn0000253"	"Cam"	chr2R	+	12260039	12260188	12264742	12264917	12259397	12259458	12269192	12269435	1834	953,1631,1052	3421,3965,3126	2306,1728,2463	4035,3054,4096	148	148	3.34654970402e-10	4.68516958563e-08	0.218,0.291,0.252	0.364,0.361,0.376	-0.113
926	"FBgn0051145"	"CG31145"	chr3R	-	23622370	23622649	23626596	23627460	23616197	23616322	23631485	23632186	926	12,6,4	375,408,245	29,24,22	250,221,342	148	148	3.51853990388e-10	4.82936849552e-08	0.031,0.014,0.016	0.104,0.098,0.06	-0.067
7270	"FBgn0020309"	"crol"	chr2L	-	11802904	11803674	11803784	11803898	11800154	11800322	11806047	11806157	7270	296,416,276	24,23,18	332,414,433	65,53,95	148	148	3.94538512971e-10	5.31109536692e-08	0.925,0.948,0.939	0.836,0.887,0.82	0.09
4987	"FBgn0039969"	"Fis1"	chr2R	-	5603899	5603973	5604243	5604411	5603586	5603761	5604467	5604516	4987	254,509,352	217,319,248	559,381,527	203,156,180	148	147	5.76613312653e-10	7.57010647583e-08	0.538,0.613,0.585	0.732,0.708,0.744	-0.149
725	"FBgn0031220"	"CG4822"	chr2L	-	120167	120230	120420	120487	119827	120080	121632	121754	725	522,782,587	201,292,234	750,717,911	156,133,190	140	136	5.83979642421e-10	7.57010647583e-08	0.716,0.722,0.709	0.824,0.84,0.823	-0.113
4998	"FBgn0039969"	"Fis1"	chr2R	-	5603899	5604012	5604243	5604411	5603586	5603761	5604467	5604516	4998	254,509,352	217,319,248	559,381,527	203,156,181	148	148	6.40138386743e-10	8.14721583127e-08	0.539,0.615,0.587	0.734,0.709,0.744	-0.149
94	"FBgn0026372"	"RpL23A"	chr3L	-	1667808	1667858	1667973	1668221	1667191	1667735	1668595	1668654	94	4390,8714,6462	18795,19928,15832	10945,8551,11420	17510,13378,16952	148	123	1.58995983046e-09	1.98744978807e-07	0.163,0.267,0.253	0.342,0.347,0.359	-0.122
740	"FBgn0031220"	"CG4822"	chr2L	-	120167	120364	120420	120450	119827	120080	120510	120631	740	284,427,325	230,319,255	432,362,473	167,146,209	103	148	2.70344890918e-09	3.32002497619e-07	0.64,0.658,0.647	0.788,0.781,0.765	-0.13
1432	"FBgn0035422"	"RpL28"	chr3L	-	3222152	3222207	3222350	3222446	3221881	3221981	3222926	3222960	1432	0,1,0	31,37,32	9,14,9	51,39,49	148	128	4.70167438316e-09	5.67443460037e-07	0.0,0.023,0.0	0.132,0.237,0.137	-0.161
1434	"FBgn0035422"	"RpL28"	chr3L	-	3222152	3222207	3222262	3222446	3221881	3221981	3222926	3222960	1434	0,1,0	31,37,32	8,14,10	51,39,49	148	128	4.86927009824e-09	5.77710011656e-07	0.0,0.023,0.0	0.119,0.237,0.15	-0.161
646	"FBgn0025726"	"unc-13"	chr4	-	881842	881949	882639	882723	878850	878992	882960	883081	646	59,74,56	22,28,15	203,179,255	27,12,24	148	148	7.16822812219e-09	8.36293280922e-07	0.728,0.725,0.789	0.883,0.937,0.914	-0.164
647	"FBgn0025726"	"unc-13"	chr4	-	881842	881949	882495	882723	878850	878992	882960	883081	647	59,77,58	22,28,15	210,180,256	27,12,24	148	148	9.34003652198e-09	1.07180746974e-06	0.728,0.733,0.795	0.886,0.938,0.914	-0.161
721	"FBgn0031220"	"CG4822"	chr2L	-	120167	120230	120420	120457	119827	120080	121632	121754	721	327,483,360	201,292,234	469,412,539	156,133,190	110	136	1.22107531864e-08	1.37863342427e-06	0.668,0.672,0.655	0.788,0.793,0.778	-0.121
1374	"FBgn0035422"	"RpL28"	chr3L	-	3222262	3222446	3222574	3222600	3221883	3221981	3222926	3222960	1374	6,8,8	0,1,0	11,8,14	8,14,10	99	148	1.64425397742e-08	1.81783415577e-06	1.0,0.923,1.0	0.673,0.461,0.677	0.371
1507	"FBgn0035422"	"RpL28"	chr3L	-	3222350	3222446	3222574	3222600	3221881	3221981	3222926	3222960	1507	6,8,8	0,1,0	11,8,14	9,14,9	99	148	1.66201979956e-08	1.81783415577e-06	1.0,0.923,1.0	0.646,0.461,0.699	0.372
643	"FBgn0025726"	"unc-13"	chr4	-	881842	881949	882616	882723	878850	878992	882960	883081	643	81,110,79	22,28,15	273,247,338	27,12,24	148	148	1.94058363823e-08	2.08985930271e-06	0.786,0.797,0.84	0.91,0.954,0.934	-0.125
617	"FBgn0025726"	"unc-13"	chr4	-	876025	876239	876295	876450	875542	875710	876516	876789	617	0,1,1	3,2,1	5,3,3	0,0,1	148	148	2.23356256823e-08	2.36892999661e-06	0.0,0.333,0.5	1.0,1.0,0.75	-0.639
3491	"FBgn0033159"	"Dscam1"	chr2R	-	7352898	7353022	7357590	7357714	7348130	7348975	7361717	7361867	3491	3,2,3	2,0,0	2,0,1	10,5,11	148	148	2.32144050649e-08	2.4253856038e-06	0.6,1.0,1.0	0.167,0.0,0.083	0.783
5095	"FBgn0263391"	"hts"	chr2R	-	19418556	19418605	19423593	19423760	19411159	19411271	19424822	19424903	5095	0,2,0	84,103,63	15,13,13	117,109,178	148	122	2.44971034569e-08	2.50240361443e-06	0.0,0.016,0.0	0.096,0.09,0.057	-0.076
7198	"FBgn0040660"	"CG13551"	chr2R	-	23382614	23382759	23383047	23383122	23377865	23378177	23383364	23383424	7198	150,251,185	530,519,433	459,339,451	586,485,585	148	148	2.46665499137e-08	2.50240361443e-06	0.221,0.326,0.299	0.439,0.411,0.435	-0.146
5126	"FBgn0086676"	"spin"	chr2R	+	16133421	16133605	16135111	16135317	16132308	16132635	16136026	16136125	5126	42,69,62	3,1,3	43,53,85	14,23,13	148	148	2.6609431214e-08	2.6609431214e-06	0.933,0.986,0.954	0.754,0.697,0.867	0.185
5472	"FBgn0015795"	"Rab7"	chr3R	+	23993195	23993276	23993689	23993819	23993007	23993140	23993945	23994181	5472	0,0,0	3,2,2	2,4,2	2,1,3	148	148	2.79162984951e-08	2.75231111924e-06	0.0,0.0,0.0	0.5,0.8,0.4	-0.567
4967	"FBgn0000719"	"fog"	chrX	-	22832338	22832475	22839062	22839242	22826161	22829277	22853806	22855194	4967	0,0,0	3,2,3	1,3,3	1,1,2	148	148	4.06260334262e-08	3.89564704087e-06	0.0,0.0,0.0	0.5,0.75,0.6	-0.617
739	"FBgn0031220"	"CG4822"	chr2L	-	120167	120364	120420	120457	119827	120080	120510	120758	739	375,561,419	230,319,255	529,441,593	167,146,209	110	148	4.02721825887e-08	3.89564704087e-06	0.687,0.703,0.689	0.81,0.803,0.792	-0.109
3476	"FBgn0033159"	"Dscam1"	chr2R	-	7352898	7353022	7355290	7355414	7348130	7348975	7361717	7361867	3476	5,5,1	2,0,0	2,0,4	10,5,11	148	148	5.28430696978e-08	4.88673201904e-06	0.714,1.0,1.0	0.167,0.0,0.267	0.76
4969	"FBgn0000719"	"fog"	chrX	-	22832338	22832475	22839062	22839242	22826161	22829277	22844758	22844901	4969	0,1,0	2,5,3	2,3,2	2,1,0	148	148	5.24260932444e-08	4.88673201904e-06	0.0,0.167,0.0	0.5,0.75,1.0	-0.694
888	"FBgn0037580"	"DppIII"	chr3R	+	8344580	8344819	8344863	8345023	8344399	8344483	8345092	8345399	888	0,0,0	89,100,81	10,3,9	88,63,82	148	148	5.30559476353e-08	4.88673201904e-06	0.0,0.0,0.0	0.102,0.045,0.099	-0.082
432	"FBgn0035438"	"PHGPx"	chr3L	+	3326586	3326712	3327342	3327553	3326264	3326367	3327859	3328183	432	492,621,510	59,73,69	519,405,475	121,86,136	148	148	5.75493398491e-08	5.2317581681e-06	0.893,0.895,0.881	0.811,0.825,0.777	0.085
783	"FBgn0031220"	"CG4822"	chr2L	-	120167	120368	120420	120457	119827	120080	120510	120758	783	375,561,419	224,318,253	529,441,593	167,145,207	110	148	5.88487943931e-08	5.28130206092e-06	0.693,0.704,0.69	0.81,0.804,0.794	-0.107
468	"FBgn0035438"	"PHGPx"	chr3L	+	3326464	3326712	3327342	3327553	3326264	3326367	3327859	3328183	468	489,618,507	59,73,69	516,404,473	121,86,136	148	148	6.14844477553e-08	5.37988917859e-06	0.892,0.894,0.88	0.81,0.824,0.777	0.085
5686	"FBgn0041182"	"Tep2"	chr2L	-	7696593	7696807	7697006	7697157	7696027	7696206	7698724	7698992	5686	130,178,130	30,56,50	334,262,308	37,33,44	148	148	6.12732801164e-08	5.37988917859e-06	0.813,0.761,0.722	0.9,0.888,0.875	-0.122
890	"FBgn0037580"	"DppIII"	chr3R	+	8344580	8344819	8344841	8345023	8344399	8344483	8345092	8345399	890	0,0,0	89,99,81	10,3,9	92,64,83	148	148	7.17971508912e-08	6.20469205233e-06	0.0,0.0,0.0	0.098,0.045,0.098	-0.08
1390	"FBgn0035422"	"RpL28"	chr3L	-	3222365	3222446	3222574	3222600	3221881	3221981	3222787	3222958	1390	8,11,8	42,63,62	9,10,16	397,298,432	99	148	1.23034639921e-07	1.05029570664e-05	0.222,0.207,0.162	0.033,0.048,0.052	0.153
5315	"FBgn0002590"	"RpS5a"	chrX	-	17145015	17145132	17146797	17147200	17144617	17144716	17148203	17148264	5315	4266,6857,4978	12357,12962,10828	7664,5494,7366	10941,8126,10113	148	148	1.68583038973e-07	1.42178466604e-05	0.257,0.346,0.315	0.412,0.403,0.421	-0.106
5760	"FBgn0041210"	"HDAC4"	chrX	-	13271481	13271589	13276434	13276547	13270390	13270642	13285202	13285632	5760	0,2,2	78,99,73	11,9,16	108,77,133	148	148	1.74373161355e-07	1.45310967796e-05	0.0,0.02,0.027	0.092,0.105,0.107	-0.086
658	"FBgn0025726"	"unc-13"	chr4	-	907073	907144	909078	909184	903336	903471	912186	912331	658	33,52,45	28,34,12	16,18,45	47,62,82	148	144	1.77961653081e-07	1.46556655478e-05	0.534,0.598,0.785	0.249,0.22,0.348	0.367
1386	"FBgn0035422"	"RpL28"	chr3L	-	3222365	3222446	3222847	3222874	3221881	3221981	3222926	3222960	1386	4,5,6	40,63,62	2,4,3	400,308,435	100	148	1.85127003616e-07	1.50684770385e-05	0.129,0.105,0.125	0.007,0.019,0.01	0.108
1487	"FBgn0035422"	"RpL28"	chr3L	-	3222365	3222574	3222574	3222600	3221881	3221981	3222787	3222958	1487	8,11,8	43,66,65	9,10,16	400,300,437	99	148	2.03908947949e-07	1.62200299505e-05	0.218,0.199,0.155	0.033,0.047,0.052	0.147
654	"FBgn0025726"	"unc-13"	chr4	-	881842	881949	882495	882723	876869	877194	882960	883081	654	59,78,56	11,11,10	204,179,259	7,5,10	148	148	2.03017239797e-07	1.62200299505e-05	0.843,0.876,0.848	0.967,0.973,0.963	-0.112
1490	"FBgn0035422"	"RpL28"	chr3L	-	3222365	3222574	3222847	3222874	3221881	3221981	3222926	3222960	1490	4,5,6	40,62,62	2,4,3	394,295,429	100	148	2.0860971639e-07	1.64075057835e-05	0.129,0.107,0.125	0.007,0.02,0.01	0.108
1369	"FBgn0035422"	"RpL28"	chr3L	-	3222365	3222600	3222847	3222874	3221881	3221981	3222926	3222960	1369	4,5,6	40,62,62	2,4,3	393,294,427	100	148	2.14886968664e-07	1.67134308961e-05	0.129,0.107,0.125	0.007,0.02,0.01	0.108
7483	"FBgn0086347"	"Myo31DF"	chr2L	-	10506192	10506248	10506547	10506616	10505925	10506106	10506683	10506779	7483	1,2,1	0,1,0	0,0,0	4,2,2	142	129	2.83641450216e-07	2.18185730935e-05	1.0,0.645,1.0	0.0,0.0,0.0	0.882
5089	"FBgn0250823"	"gish"	chr3R	+	16299590	16299689	16301244	16301351	16298469	16298550	16301822	16304768	5089	65,73,44	732,871,644	109,90,124	798,595,709	148	148	2.99297987283e-07	2.27726729454e-05	0.082,0.077,0.064	0.12,0.131,0.149	-0.059
3489	"FBgn0033159"	"Dscam1"	chr2R	-	7352898	7353022	7357788	7357915	7348130	7348975	7361717	7361867	3489	2,3,6	2,0,0	1,0,5	10,5,11	148	148	3.09661271958e-07	2.33078376743e-05	0.5,1.0,1.0	0.091,0.0,0.313	0.699
7457	"FBgn0083124"	"Uhg4"	chr2R	+	9096060	9096202	9096382	9096438	9095897	9095958	9096670	9096735	7457	1,1,0	161,186,156	11,5,14	184,136,171	148	129	3.33366464655e-07	2.48251622615e-05	0.005,0.005,0.0	0.05,0.031,0.067	-0.046
245	"FBgn0011754"	"PhKgamma"	chrX	+	11699322	11699406	11700620	11701127	11698499	11698597	11703289	11703448	245	2,6,2	102,94,70	12,12,16	71,62,78	148	148	3.43436702632e-07	2.53058622992e-05	0.019,0.06,0.028	0.145,0.162,0.17	-0.123
978	"FBgn0263102"	"psq"	chr2R	+	10580326	10580418	10606005	10606057	10562025	10562190	10610549	10611515	978	1,2,2	0,0,0	3,3,4	1,1,6	148	125	3.56954523939e-07	2.60279340372e-05	1.0,1.0,1.0	0.717,0.717,0.36	0.402
5693	"FBgn0041182"	"Tep2"	chr2L	-	7697400	7697581	7698373	7698551	7696027	7696206	7698724	7698992	5693	30,43,35	123,188,139	22,13,21	204,169,230	148	148	4.08030087162e-07	2.91450062259e-05	0.196,0.186,0.201	0.097,0.071,0.084	0.11
653	"FBgn0025726"	"unc-13"	chr4	-	881842	881949	882616	882723	876869	877194	882960	883081	653	67,85,57	11,11,10	211,185,269	7,5,10	148	148	4.04385212649e-07	2.91450062259e-05	0.859,0.885,0.851	0.968,0.974,0.964	-0.104
7266	"FBgn0020309"	"crol"	chr2L	-	11806047	11806164	11808013	11808156	11803784	11803898	11809125	11809438	7266	6,10,2	293,408,265	24,21,28	325,404,420	148	148	4.17180560541e-07	2.94976153918e-05	0.02,0.024,0.007	0.069,0.049,0.063	-0.043
3497	"FBgn0033159"	"Dscam1"	chr2R	-	7352898	7353022	7353244	7353365	7348130	7348975	7361717	7361867	3497	3,8,2	2,0,0	5,3,0	10,5,11	148	148	4.34468424126e-07	3.04127896888e-05	0.6,1.0,1.0	0.333,0.375,0.0	0.631
3493	"FBgn0033159"	"Dscam1"	chr2R	-	7352898	7353022	7360525	7360649	7348130	7348975	7361717	7361867	3493	6,6,16	2,0,0	8,9,13	10,5,11	148	148	5.02084698262e-07	3.4456793018e-05	0.75,1.0,1.0	0.444,0.643,0.542	0.374
