ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IC_SAMPLE_1	SC_SAMPLE_1	IC_SAMPLE_2	SC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
815	"FBgn0030808"	"RhoGAP15B"	chrX	+	16948853	16949577	16948853	16949451	16950984	16953268	815	2,1,5	66,61,52	25,27,32	45,69,55	200	74	6.66133814775e-16	1.12697729936e-13	0.011,0.006,0.034	0.171,0.126,0.177	-0.141
451	"FBgn0020618"	"Rack1"	chr2L	-	7826533	7826981	7826769	7826981	7825628	7826336	451	746,544,688	8471,7482,8714	341,621,555	2326,3695,3225	310	74	3.21964677141e-15	4.99313553466e-13	0.021,0.017,0.018	0.034,0.039,0.039	-0.019
1742	"FBgn0262976"	"lawc"	chrX	-	8408864	8410098	8409662	8410098	8408518	8408778	1742	62,56,91	31,21,34	21,26,25	58,44,40	872	74	1.06581410364e-14	1.52575388221e-12	0.145,0.185,0.185	0.03,0.048,0.05	0.129
2087	"FBgn0052423"	"shep"	chr3L	-	5166934	5167059	5166967	5167059	5163833	5163975	2087	355,302,265	6,3,8	316,414,487	41,32,46	107	74	2.59459120855e-13	3.44895302794e-11	0.976,0.986,0.958	0.842,0.899,0.88	0.1
1459	"FBgn0015279"	"Pi3K92E"	chr3R	-	20634126	20634732	20634545	20634732	20631777	20633713	1459	62,50,42	85,79,64	18,20,32	97,131,148	493	74	9.08606523353e-13	1.12727782664e-10	0.099,0.087,0.09	0.027,0.022,0.031	0.065
1886	"FBgn0039774"	"CDase"	chr3R	+	30460466	30460890	30460466	30460789	30462814	30462969	1886	289,242,194	246,187,138	418,446,497	147,171,169	175	74	3.00326430391e-12	3.49317179349e-10	0.332,0.354,0.373	0.546,0.524,0.554	-0.188
1585	"FBgn0010315"	"CycD"	chrX	-	15909419	15909676	15909530	15909676	15908536	15909222	1585	37,43,43	186,139,143	47,63,43	44,66,64	185	74	4.14979162144e-12	4.54280129853e-10	0.074,0.11,0.107	0.299,0.276,0.212	-0.165
1985	"FBgn0058263"	"MFS17"	chr2R	-	2520578	2522511	2521440	2522511	2494741	2495023	1985	12,18,9	67,43,72	38,26,42	32,42,30	936	74	7.36088967557e-12	7.61034204791e-10	0.014,0.032,0.01	0.086,0.047,0.1	-0.059
1754	"FBgn0064225"	"RpL5"	chr2L	-	22536536	22536650	22536620	22536650	22536114	22536378	1754	10327,6708,8664	22,22,32	5352,12699,10122	64,110,97	158	74	5.04816188851e-11	4.94454172343e-09	0.995,0.993,0.992	0.975,0.982,0.98	0.014
1315	"FBgn0019947"	"Psn"	chr3L	+	20434086	20434344	20434086	20434245	20434547	20434712	1315	408,381,471	130,106,120	188,300,253	18,36,26	173	74	6.55728804588e-11	6.10155652669e-09	0.573,0.606,0.627	0.817,0.781,0.806	-0.199
1757	"FBgn0015218"	"eIF-4E"	chr3L	-	9402209	9402460	9402279	9402460	9401039	9401606	1757	132,107,110	167,134,118	50,48,43	142,137,147	144	74	9.80908687609e-11	8.69271936972e-09	0.289,0.291,0.324	0.153,0.153,0.131	0.156
2547	"FBgn0052803"	"CG32803"	chrX	-	1901712	1901911	1901799	1901911	1901436	1901614	2547	55,52,64	389,343,387	74,85,92	190,239,253	161	74	1.08479003558e-10	9.17633752825e-09	0.061,0.065,0.071	0.152,0.14,0.143	-0.079
2246	"FBgn0261822"	"Bsg"	chr2L	+	8083419	8083636	8083419	8083521	8089184	8089736	2246	80,43,35	97,55,32	116,127,108	44,52,43	189	74	1.2467005206e-10	1.00874333428e-08	0.244,0.234,0.3	0.508,0.489,0.496	-0.238
486	"FBgn0003392"	"shi"	chrX	+	15892199	15892440	15892199	15892251	15892827	15893150	486	217,179,162	17,17,9	228,305,367	87,68,92	263	74	1.37122757593e-10	1.06327271617e-08	0.782,0.748,0.835	0.424,0.558,0.529	0.285
1769	"FBgn0022153"	"l(2)k05819"	chr2L	+	4396009	4396172	4396009	4396127	4396809	4396906	1769	79,80,46	54,43,29	20,51,40	50,88,74	119	74	1.75313430439e-10	1.30503317619e-08	0.476,0.536,0.497	0.199,0.265,0.252	0.264
1056	"FBgn0030838"	"CG5445"	chrX	+	17302469	17302786	17302469	17302507	17302838	17303390	1056	261,242,186	3,8,4	124,112,146	19,13,17	353	74	1.87184712175e-10	1.33981057445e-08	0.948,0.864,0.907	0.578,0.644,0.643	0.285
1316	"FBgn0019947"	"Psn"	chr3L	+	20434086	20434302	20434086	20434245	20434547	20434712	1316	663,634,733	130,106,120	319,403,415	18,36,26	131	74	2.33356889368e-10	1.60843396709e-08	0.742,0.772,0.775	0.909,0.863,0.9	-0.128
801	"FBgn0027930"	"MP1"	chr3R	+	4308263	4308454	4308263	4308427	4308619	4308833	801	126,96,125	194,183,219	33,44,41	144,159,187	101	74	7.84780462837e-10	5.2159872905e-08	0.322,0.278,0.295	0.144,0.169,0.138	0.148
271	"FBgn0052767"	"CG32767"	chrX	-	5082881	5083025	5082890	5083025	5081485	5082239	271	0,0,0	2,4,1	5,3,3	2,2,3	83	74	9.43557454391e-10	6.05503594007e-08	0.0,0.0,0.0	0.69,0.572,0.471	-0.578
496	"FBgn0003392"	"shi"	chrX	+	15892199	15892417	15892199	15892251	15892827	15893150	496	135,123,126	17,17,9	164,217,235	87,68,92	240	74	1.41179001822e-09	8.75780407969e-08	0.71,0.69,0.812	0.368,0.496,0.441	0.302
1094	"FBgn0032938"	"CG8671"	chr2L	+	21262955	21263179	21262955	21263123	21263647	21263786	1094	32,22,18	105,64,65	59,46,68	48,62,59	130	74	1.54768564631e-09	9.00075933682e-08	0.148,0.164,0.136	0.412,0.297,0.396	-0.219
490	"FBgn0003392"	"shi"	chrX	+	15892199	15892581	15892199	15892251	15892827	15893150	490	187,140,138	17,17,9	186,264,283	87,68,92	404	74	1.52587076307e-09	9.00075933682e-08	0.668,0.601,0.737	0.281,0.416,0.36	0.316
2171	"FBgn0004657"	"mys"	chrX	+	8061644	8062080	8061644	8061725	8063839	8064459	2171	128,100,74	110,71,88	142,131,129	223,248,338	429	74	1.68957248192e-09	9.2479246731e-08	0.167,0.195,0.127	0.099,0.084,0.062	0.081
2365	"FBgn0027081"	"Aats-thr"	chr2L	+	12103750	12104056	12103750	12103834	12104491	12104552	2365	405,340,363	381,270,247	533,410,547	686,649,841	296	74	1.65081470715e-09	9.2479246731e-08	0.21,0.239,0.269	0.163,0.136,0.14	0.093
493	"FBgn0003392"	"shi"	chrX	+	15892199	15892569	15892199	15892251	15892827	15893150	493	184,140,139	17,17,9	186,268,282	87,68,92	392	74	2.49430143207e-09	1.32625570431e-07	0.671,0.609,0.745	0.288,0.427,0.367	0.314
1885	"FBgn0039774"	"CDase"	chr3R	+	30460466	30460908	30460466	30460789	30462814	30462969	1885	228,184,150	246,187,138	305,296,349	147,171,169	193	74	3.928102843e-09	2.0306109419e-07	0.262,0.274,0.294	0.443,0.399,0.442	-0.151
1044	"FBgn0035533"	"Cip4"	chr3L	-	4324861	4324996	4324921	4324996	4324283	4324447	1044	48,49,53	33,29,23	128,132,143	26,21,16	134	74	4.56552384787e-09	2.29633510294e-07	0.445,0.483,0.56	0.731,0.776,0.832	-0.284
1884	"FBgn0039774"	"CDase"	chr3R	+	30460466	30460894	30460466	30460789	30462814	30462969	1884	228,180,155	246,187,138	307,293,347	147,171,169	179	74	5.29262444982e-09	2.5919931845e-07	0.277,0.285,0.317	0.463,0.415,0.459	-0.153
364	"FBgn0039904"	"Hcf"	chr4	+	359937	360358	359937	359980	360586	361006	364	599,413,311	8,3,4	444,465,533	21,27,23	452	74	7.20372861363e-09	3.43747152563e-07	0.925,0.958,0.927	0.776,0.738,0.791	0.168
1860	"FBgn0024734"	"PRL-1"	chr2L	-	16251240	16251788	16251623	16251788	16250080	16250158	1860	91,79,72	244,155,147	108,129,111	91,148,122	457	74	9.8495404055e-09	4.58249867366e-07	0.057,0.076,0.073	0.161,0.124,0.128	-0.069
1206	"FBgn0044323"	"Cka"	chr2L	+	8030720	8031035	8030720	8030839	8032059	8032641	1206	42,25,27	42,38,41	26,32,34	108,116,148	270	74	1.20440484253e-08	5.46682295597e-07	0.215,0.153,0.153	0.062,0.07,0.059	0.11
1486	"FBgn0037262"	"MED31"	chr3R	+	4641962	4642428	4641962	4642008	4642568	4642658	1486	624,594,697	11,14,12	648,684,824	2,2,2	494	74	1.49843045749e-08	6.63947400331e-07	0.895,0.864,0.897	0.98,0.981,0.984	-0.096
1487	"FBgn0037262"	"MED31"	chr3R	+	4641962	4642422	4641962	4642008	4642568	4642658	1487	483,435,515	11,14,12	470,521,590	2,2,2	488	74	2.13185306075e-08	9.22646173501e-07	0.869,0.825,0.867	0.973,0.975,0.978	-0.122
362	"FBgn0039904"	"Hcf"	chr4	+	359937	360284	359937	359980	360586	361006	362	560,389,285	8,3,4	432,464,528	21,27,23	378	74	2.69114892593e-08	1.13823367072e-06	0.932,0.962,0.933	0.801,0.771,0.818	0.146
1580	"FBgn0025637"	"SkpA"	chrX	+	656355	656604	656355	656399	657098	657899	1580	589,405,489	152,106,150	755,559,806	79,99,89	279	74	4.31368474274e-08	1.78394829028e-06	0.507,0.503,0.464	0.717,0.6,0.706	-0.183
164	"FBgn0011764"	"Dsp1"	chrX	+	16333611	16334239	16333611	16333643	16334300	16334413	164	888,783,660	34,20,21	480,648,668	59,40,71	670	74	5.04696282544e-08	2.04182561264e-06	0.743,0.812,0.776	0.473,0.641,0.51	0.236
2229	"FBgn0036816"	"Indy"	chr3L	-	18840275	18840516	18840372	18840516	18831946	18831984	2229	48,40,25	315,306,262	13,18,17	301,376,365	171	74	5.45116689565e-08	2.15843012613e-06	0.062,0.054,0.04	0.018,0.02,0.02	0.033
264	"FBgn0033486"	"dmpd"	chr2R	+	10117693	10117899	10117693	10117868	10118031	10118542	264	14,12,12	74,66,74	44,37,39	70,58,88	105	74	6.18869834268e-08	2.39940991994e-06	0.118,0.114,0.103	0.307,0.31,0.238	-0.173
1581	"FBgn0025637"	"SkpA"	chrX	+	656113	656784	656113	656399	657098	657899	1581	543,367,470	152,106,150	746,535,807	79,99,89	459	74	8.22292930414e-08	3.12303498674e-06	0.365,0.358,0.336	0.604,0.466,0.594	-0.202
2590	"FBgn0264078"	"Flo2"	chrX	+	14839375	14839535	14839375	14839423	14840872	14841019	2590	34,25,19	34,17,20	20,19,23	57,61,83	186	74	8.98683437667e-08	3.344899755e-06	0.285,0.369,0.274	0.122,0.11,0.099	0.199
1648	"FBgn0041210"	"HDAC4"	chrX	-	13284891	13285632	13285202	13285632	13276434	13276547	1648	218,193,148	32,24,8	560,405,506	20,9,8	385	74	9.39395968791e-08	3.42787430965e-06	0.567,0.607,0.781	0.843,0.896,0.924	-0.236
2318	"FBgn0004167"	"kst"	chr3L	+	3366443	3367010	3366443	3366773	3367514	3368133	2318	1695,1536,1725	54,48,29	1414,1487,1726	62,89,98	311	74	1.34404557262e-07	4.81013232817e-06	0.882,0.884,0.934	0.844,0.799,0.807	0.083
1578	"FBgn0025637"	"SkpA"	chrX	+	656355	656489	656355	656399	657098	657899	1578	774,602,761	152,106,150	862,786,938	79,99,89	164	74	1.58881498513e-07	5.57883903269e-06	0.697,0.719,0.696	0.831,0.782,0.826	-0.109
1946	"FBgn0026257"	"cav"	chr3R	+	24221102	24221753	24221102	24221626	24222342	24222474	1946	5,1,9	0,0,0	5,4,0	3,2,1	201	74	1.85829696187e-07	6.40424193711e-06	1.0,1.0,1.0	0.38,0.424,0.0	0.732
1744	"FBgn0262976"	"lawc"	chrX	-	8409402	8410098	8409662	8410098	8408518	8408778	1744	24,32,27	31,21,34	12,9,16	58,44,40	334	74	2.04499813194e-07	6.9195300428e-06	0.146,0.252,0.15	0.044,0.043,0.081	0.127
277	"FBgn0052767"	"CG32767"	chrX	-	5082521	5083025	5082881	5083025	5081485	5082239	277	24,9,8	0,0,0	40,19,28	5,2,2	434	74	2.3469390642e-07	7.79938142585e-06	1.0,1.0,1.0	0.577,0.618,0.705	0.367
1176	"FBgn0052594"	"be"	chrX	+	15031542	15033347	15031542	15032573	15033605	15034140	1176	522,346,403	89,85,78	261,289,370	92,118,137	848	74	2.87858521131e-07	9.39832820745e-06	0.339,0.262,0.311	0.198,0.176,0.191	0.116
2438	"FBgn0039507"	"mrt"	chr3R	-	27280576	27280711	27280669	27280711	27279177	27280042	2438	1,2,4	1,0,0	0,2,0	2,1,2	167	74	3.09831138079e-07	9.9413059994e-06	0.307,1.0,1.0	0.0,0.47,0.0	0.612
2369	"FBgn0011672"	"Mvl"	chr3R	-	21060281	21060653	21060584	21060653	21058260	21058468	2369	468,510,384	8,10,11	310,420,492	23,27,29	377	74	3.31701395351e-07	1.04626490974e-05	0.92,0.909,0.873	0.726,0.753,0.769	0.151
1852	"FBgn0040305"	"MTF-1"	chr3L	+	9430311	9431333	9430311	9430836	9434395	9434498	1852	107,86,68	34,31,25	33,44,33	19,46,41	571	74	3.9320032752e-07	1.21957634919e-05	0.29,0.264,0.261	0.184,0.11,0.094	0.142
2513	"FBgn0034761"	"CG4250"	chr2R	+	22663691	22663913	22663691	22663874	22663988	22664121	2513	7,6,7	150,140,154	16,19,19	65,128,132	113	74	5.16828225106e-07	1.57674971627e-05	0.03,0.027,0.029	0.139,0.089,0.086	-0.076
98	"FBgn0053129"	"CG33129"	chr2L	-	10968104	10968166	10968133	10968166	10966501	10966621	98	46,38,36	457,290,382	37,43,36	662,801,975	103	74	5.46024182313e-07	1.6389532311e-05	0.067,0.086,0.063	0.039,0.037,0.026	0.038
1394	"FBgn0260722"	"CR42549"	chr3R	-	9551570	9551748	9551700	9551748	9548103	9549810	1394	4,2,1	2,2,2	2,9,6	0,1,0	204	74	7.13444699318e-07	2.10749299275e-05	0.42,0.266,0.154	1.0,0.766,1.0	-0.642
2316	"FBgn0004167"	"kst"	chr3L	+	3366443	3366962	3366443	3366773	3367514	3368133	2316	1182,1033,1154	54,48,29	1045,1023,1223	62,89,98	263	74	8.60333133956e-07	2.46319994199e-05	0.86,0.858,0.918	0.826,0.764,0.778	0.089
274	"FBgn0052767"	"CG32767"	chrX	-	5082416	5083025	5082881	5083025	5081485	5082239	274	34,15,9	0,0,0	60,30,41	5,2,2	539	74	8.50046014023e-07	2.46319994199e-05	1.0,1.0,1.0	0.622,0.673,0.738	0.322
2267	"FBgn0029176"	"Ef1gamma"	chr3R	+	29220171	29220204	29220171	29220200	29220269	29220308	2267	17,6,16	191,128,138	27,41,50	122,215,188	78	74	9.01322792957e-07	2.54145714802e-05	0.078,0.043,0.099	0.174,0.153,0.201	-0.103
2574	"FBgn0003261"	"Rm62"	chr3R	-	6002062	6003911	6003672	6003911	6001557	6001736	2574	4676,4278,4079	1564,1380,1604	2396,2260,2884	1297,1271,1421	1684	74	9.93109766978e-07	2.75847354679e-05	0.116,0.12,0.101	0.075,0.072,0.082	0.036
236	"FBgn0261268"	"Cul3"	chr2L	-	15271322	15272024	15271833	15272024	15270904	15271143	236	96,58,77	140,81,76	160,126,176	76,101,122	585	74	1.08855687642e-06	2.97912403973e-05	0.08,0.083,0.114	0.21,0.136,0.154	-0.074
1246	"FBgn0027590"	"GstE12"	chr2R	-	24767638	24768172	24768097	24768172	24767474	24767577	1246	67,66,57	367,301,445	49,56,70	105,222,183	533	74	1.46363904152e-06	3.9475829801e-05	0.025,0.03,0.017	0.061,0.034,0.05	-0.024
1104	"FBgn0036974"	"eRF1"	chr3L	+	20348354	20348650	20348354	20348385	20348941	20349206	1104	99,77,76	110,76,95	64,61,84	131,155,182	339	74	1.54728630064e-06	4.1135711507e-05	0.164,0.181,0.149	0.096,0.079,0.092	0.076
1442	"FBgn0043841"	"vir-1"	chr2L	-	12423322	12423439	12423333	12423439	12421640	12421829	1442	441,319,389	39,25,20	170,202,219	20,45,37	85	74	1.59371879449e-06	4.17733898105e-05	0.908,0.917,0.944	0.881,0.796,0.837	0.085
747	"FBgn0036302"	"sowah"	chr3L	-	12539621	12540146	12540056	12540146	12538549	12538576	747	447,435,463	73,59,53	226,276,316	59,79,81	509	74	1.62648159063e-06	4.20400311134e-05	0.471,0.517,0.559	0.358,0.337,0.362	0.163
1849	"FBgn0032029"	"CG17292"	chr2L	+	8370529	8371247	8370529	8370641	8372457	8372625	1849	19,27,18	4,4,8	7,16,21	0,1,0	680	74	1.64953403414e-06	4.20518196923e-05	0.341,0.423,0.197	1.0,0.635,1.0	-0.558
1059	"FBgn0016983"	"smid"	chr3L	+	7381848	7382154	7381848	7382011	7382210	7382334	1059	19,14,17	172,118,114	3,8,10	161,184,244	217	74	1.96830353316e-06	4.95001739893e-05	0.036,0.039,0.048	0.006,0.015,0.014	0.029
1504	"FBgn0052529"	"Hers"	chrX	+	19887352	19887492	19887352	19887413	19899011	19899972	1504	18,19,16	30,21,19	40,57,51	19,15,22	153	74	2.20713511467e-06	5.4766379312e-05	0.225,0.304,0.289	0.505,0.648,0.529	-0.288
2037	"FBgn0034504"	"CG8929"	chr2R	+	20327269	20328134	20327269	20327393	20328326	20329021	2037	628,530,512	92,84,75	745,824,845	58,73,67	815	74	2.3294004563e-06	5.70396611733e-05	0.383,0.364,0.383	0.538,0.506,0.534	-0.149
497	"FBgn0003392"	"shi"	chrX	+	15892199	15892360	15892199	15892251	15892827	15893150	497	62,66,56	17,17,9	104,130,147	87,68,92	183	74	2.47341541149e-06	5.97795594907e-05	0.596,0.611,0.716	0.326,0.436,0.393	0.256
1881	"FBgn0037120"	"CG11247"	chr3L	-	21728286	21728673	21728450	21728673	21726162	21726937	1881	278,232,214	31,22,22	358,339,388	9,22,10	238	74	3.1885395908e-06	7.60752843395e-05	0.736,0.766,0.752	0.925,0.827,0.923	-0.14
153	"FBgn0020279"	"lig"	chr2R	+	8073973	8074500	8073973	8074404	8075472	8075607	153	1354,1114,1070	24,21,20	1133,1365,1458	2,11,12	170	74	3.6882925345e-06	8.68849671735e-05	0.961,0.958,0.959	0.996,0.982,0.981	-0.027
2187	"FBgn0261238"	"Alh"	chr3R	-	7096384	7096820	7096515	7096820	7095579	7095843	2187	1,2,1	2,1,1	5,3,2	0,1,0	205	74	3.80314178816e-06	8.84705858471e-05	0.153,0.419,0.265	1.0,0.52,1.0	-0.561
2342	"FBgn0040297"	"Nhe2"	chr2L	+	21124439	21124614	21124439	21124521	21125316	21125439	2342	11,13,13	22,13,15	14,16,16	0,5,2	167	74	3.963172715e-06	9.10551163286e-05	0.181,0.307,0.277	1.0,0.586,0.78	-0.534
981	"FBgn0032006"	"Pvr"	chr2L	-	8239074	8239878	8239691	8239878	8230124	8230331	981	14,5,11	392,326,200	49,61,70	244,410,434	691	74	4.57472151161e-06	0.000103823862599	0.004,0.002,0.006	0.021,0.016,0.017	-0.014
150	"FBgn0020279"	"lig"	chr2R	+	8067976	8068366	8067976	8068011	8069870	8070279	150	26,15,8	108,98,74	37,51,65	101,139,135	429	74	5.92388416809e-06	0.000132823475142	0.04,0.026,0.018	0.059,0.06,0.077	-0.037
2543	"FBgn0032774"	"CG17549"	chr2L	-	19389926	19390075	19389935	19390075	19388473	19388569	2543	3,1,3	3,2,1	1,0,0	2,3,1	83	74	6.22707053732e-06	0.000137959265118	0.471,0.308,0.728	0.308,0.0,0.0	0.4
96	"FBgn0053129"	"CG33129"	chr2L	-	10967855	10968166	10968104	10968166	10966501	10966621	96	57,55,47	43,37,35	17,19,25	37,42,33	323	74	7.45831709348e-06	0.000163293271894	0.233,0.254,0.235	0.095,0.094,0.148	0.128
1903	"FBgn0024320"	"Npc1a"	chr2L	-	10219878	10220952	10220692	10220952	10218778	10218889	1903	72,55,44	42,36,28	45,44,38	62,54,63	888	74	1.23861753609e-05	0.000268031073798	0.125,0.113,0.116	0.057,0.064,0.048	0.062
1929	"FBgn0032796"	"CG10188"	chr2L	-	19508325	19508764	19508351	19508764	19507489	19508265	1929	23,18,12	0,0,0	26,12,37	3,2,6	100	74	1.45990622903e-05	0.000307864772637	1.0,1.0,1.0	0.865,0.816,0.82	0.166
2131	"FBgn0020440"	"Fak"	chr2R	-	19436857	19437259	19437214	19437259	19436547	19436643	2131	77,83,52	0,0,1	80,125,166	6,1,9	431	74	1.44662774608e-05	0.000307864772637	1.0,1.0,0.899	0.696,0.955,0.76	0.163
2170	"FBgn0004657"	"mys"	chrX	+	8061644	8062080	8061644	8061870	8063839	8064459	2170	52,46,30	149,138,115	63,72,56	111,83,110	284	74	1.47232481272e-05	0.000307864772637	0.083,0.08,0.064	0.129,0.184,0.117	-0.068
2403	"FBgn0015777"	"nrv2"	chr2L	-	6794316	6794599	6794492	6794599	6793227	6793404	2403	12,13,13	101,70,73	18,33,47	79,86,80	250	74	1.5068123619e-05	0.000311575311722	0.034,0.052,0.05	0.063,0.102,0.148	-0.059
1100	"FBgn0036974"	"eRF1"	chr3L	+	20348354	20348650	20348354	20348421	20348941	20349206	1100	98,77,76	126,99,135	63,61,84	156,198,194	303	74	1.68203650638e-05	0.000343985707514	0.16,0.16,0.121	0.09,0.07,0.096	0.062
1521	"FBgn0053558"	"mim"	chr2R	-	6931062	6932697	6931842	6932697	6930248	6930370	1521	248,250,232	10,13,10	274,254,351	2,4,4	854	74	1.724587062e-05	0.000348853969824	0.682,0.625,0.668	0.922,0.846,0.884	-0.226
251	"FBgn0010280"	"Taf4"	chr3L	+	16114311	16114843	16114311	16114720	16115668	16115830	251	39,32,31	62,57,33	51,68,76	32,49,47	197	74	1.74851318147e-05	0.000349890648464	0.191,0.174,0.261	0.374,0.343,0.378	-0.156
2679	"FBgn0011760"	"ctp"	chrX	+	4688202	4688672	4688202	4688317	4691636	4691844	2679	154,129,118	770,668,907	190,155,236	600,669,858	429	74	2.0595144591e-05	0.000407740043445	0.033,0.032,0.022	0.052,0.038,0.045	-0.016
2515	"FBgn0046214"	"vig2"	chr3R	+	25123444	25123483	25123444	25123479	25123631	25124115	2515	54,36,42	4,3,2	78,52,70	15,16,20	78	74	2.32445541274e-05	0.00045534858138	0.928,0.919,0.952	0.831,0.755,0.769	0.148
2338	"FBgn0027835"	"Dp1"	chr2R	+	18412026	18412356	18412026	18412056	18413001	18413077	2338	13,8,6	46,38,19	24,26,35	26,53,33	374	74	2.38293921083e-05	0.000461942694933	0.053,0.04,0.059	0.154,0.088,0.173	-0.088
1256	"FBgn0013263"	"Trl"	chr3L	-	14752698	14753471	14753210	14753471	14750241	14751775	1256	693,513,687	21,11,10	834,656,782	37,31,45	586	74	2.42029127939e-05	0.000464346605252	0.806,0.855,0.897	0.74,0.728,0.687	0.134
1589	"FBgn0032218"	"CG5381"	chr2L	-	10321505	10321802	10321775	10321802	10319846	10320053	1589	1,5,7	0,0,0	6,14,1	2,0,3	344	74	2.59711484569e-05	0.000493186808962	1.0,1.0,1.0	0.392,1.0,0.067	0.514
2328	"FBgn0036958"	"CG17233"	chr3L	-	20241274	20241518	20241318	20241518	20239862	20240532	2328	24,24,15	38,28,21	23,22,26	81,79,98	118	74	2.81194854483e-05	0.000523303624193	0.284,0.35,0.309	0.151,0.149,0.143	0.167
411	"FBgn0034797"	"nahoda"	chr2R	+	22896173	22896864	22896173	22896396	22904071	22904473	411	11,5,11	2,4,2	8,4,8	0,0,1	542	74	2.80388110795e-05	0.000523303624193	0.429,0.146,0.429	1.0,1.0,0.522	-0.506
2557	"FBgn0030693"	"CG8974"	chrX	-	15795809	15796028	15795892	15796028	15794496	15795101	2557	40,54,57	47,41,38	77,78,81	26,33,27	157	74	4.83980137748e-05	0.00089176934292	0.286,0.383,0.414	0.583,0.527,0.586	-0.204
512	"FBgn0030964"	"Pvf1"	chrX	+	18840629	18842007	18840629	18841120	18842217	18842901	512	351,313,326	2,8,4	322,285,293	2,0,0	961	74	5.20775654168e-05	0.000950160286673	0.931,0.751,0.863	0.925,1.0,1.0	-0.127
2334	"FBgn0022029"	"l(2)k01209"	chr2R	+	17420406	17421946	17420406	17420573	17423655	17423963	2334	1551,1432,1347	80,67,70	1558,1523,1718	46,40,53	1447	74	5.27617740892e-05	0.000953297685243	0.498,0.522,0.496	0.634,0.661,0.624	-0.134
1482	"FBgn0261671"	"tweek"	chr2L	+	16904459	16904712	16904459	16904661	16905298	16905389	1482	28,25,16	0,2,0	51,60,68	4,7,13	125	74	6.12915539014e-05	0.00108631982677	1.0,0.881,1.0	0.883,0.835,0.756	0.136
1978	"FBgn0036967"	"CG6597"	chr3L	+	20302430	20302837	20302430	20302502	20303066	20303115	1978	28,32,24	120,55,104	11,19,30	112,144,184	409	74	6.08857837198e-05	0.00108631982677	0.041,0.095,0.04	0.017,0.023,0.029	0.036
1931	"FBgn0052850"	"CG32850"	chr4	+	314922	315179	314922	314957	316392	316509	1931	218,133,178	17,4,15	179,111,140	25,26,26	296	74	6.35455836459e-05	0.00110521804827	0.762,0.893,0.748	0.642,0.516,0.574	0.224
