ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IC_SAMPLE_1	SC_SAMPLE_1	IC_SAMPLE_2	SC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
2578	"FBgn0033844"	"bbc"	chr2R	-	13488916	13489048	13489741	13489873	13487973	13488132	13491434	13491593	2578	152,118,99	401,353,377	84,109,106	58,93,83	206	206	0.0	0.0	0.275,0.251,0.208	0.592,0.54,0.561	-0.32
2759	"FBgn0010225"	"Gel"	chr3R	+	4236552	4236804	4237624	4237817	4235216	4235324	4238302	4238377	2759	7213,6206,5787	4716,4442,4131	5453,7152,7218	1461,2811,2152	326	267	0.0	0.0	0.556,0.534,0.534	0.754,0.676,0.733	-0.18
2760	"FBgn0010225"	"Gel"	chr3R	+	4236552	4236804	4237624	4237817	4236087	4236148	4238302	4238377	2760	5039,4343,3973	4675,4418,4115	4050,5107,5270	1436,2787,2123	326	267	0.0	0.0	0.469,0.446,0.442	0.698,0.6,0.67	-0.204
2795	"FBgn0261556"	"CG42674"	chr3L	-	20162454	20164430	20168475	20169063	20158479	20158668	20190657	20192299	2795	47,43,48	200,229,203	177,116,189	191,206,234	662	2050	0.0	0.0	0.421,0.368,0.423	0.742,0.636,0.714	-0.293
2891	"FBgn0002921"	"Atpalpha"	chr3R	+	20960725	20960825	20962214	20962295	20959236	20959380	20963724	20963856	2891	4,5,12	426,344,255	49,35,59	300,364,418	174	155	0.0	0.0	0.008,0.013,0.04	0.127,0.079,0.112	-0.086
2893	"FBgn0002921"	"Atpalpha"	chr3R	+	20959236	20959380	20960725	20960825	20948779	20948829	20963724	20963856	2893	188,171,146	4,6,12	96,116,98	70,37,72	218	174	0.0	0.0	0.974,0.958,0.907	0.523,0.714,0.521	0.36
2895	"FBgn0002921"	"Atpalpha"	chr3R	+	20959236	20959380	20960725	20960825	20957733	20958167	20963724	20963856	2895	369,328,250	7,7,12	188,243,182	51,33,61	218	174	0.0	0.0	0.977,0.974,0.943	0.746,0.855,0.704	0.196
270	"FBgn0036661"	"CG9705"	chr3L	+	16780504	16780790	16781462	16781585	16780099	16780420	16781663	16782419	270	2307,2056,2248	844,740,955	3444,3063,3986	429,675,637	360	197	1.11022302463e-16	1.36809755444e-14	0.599,0.603,0.563	0.815,0.713,0.774	-0.179
2890	"FBgn0002921"	"Atpalpha"	chr3R	+	20960725	20960825	20962214	20962295	20948779	20948829	20963724	20963856	2890	4,6,12	338,251,210	70,37,72	343,382,484	174	155	3.33066907388e-16	3.92584515621e-14	0.01,0.021,0.048	0.154,0.079,0.117	-0.09
2704	"FBgn0031190"	"CG12576"	chrX	-	22477178	22477483	22480511	22480898	22474850	22476452	22481914	22482027	2704	1152,949,969	636,583,601	1382,1224,1608	290,420,398	461	379	4.4408920985e-16	5.0163576996e-14	0.598,0.572,0.57	0.797,0.706,0.769	-0.177
2915	"FBgn0040271"	"Sulf1"	chr3R	-	16321962	16322169	16330919	16330956	16314364	16315246	16337844	16338543	2915	426,369,261	193,170,116	526,603,734	102,111,119	111	281	6.66133814775e-16	7.22355508742e-14	0.848,0.846,0.851	0.929,0.932,0.94	-0.085
78	"FBgn0020279"	"lig"	chr2R	+	8076292	8076448	8077259	8077292	8075859	8076108	8077730	8078815	78	1382,1404,1364	93,119,99	1166,1457,1536	24,42,39	230	107	8.881784197e-16	9.26096806079e-14	0.874,0.846,0.865	0.958,0.942,0.948	-0.088
323	"FBgn0052230"	"CG32230"	chr3L	+	23339429	23339476	23339533	23339680	23339325	23339369	23341456	23341597	323	39,15,26	6584,4921,7191	51,71,61	3485,4086,4117	121	221	1.22124532709e-15	1.22622077102e-13	0.011,0.006,0.007	0.026,0.031,0.026	-0.02
2648	"FBgn0034051"	"Mlf"	chr2R	-	15937020	15937326	15937678	15937879	15935892	15936580	15938446	15938978	2648	768,702,709	995,872,837	583,514,557	301,354,313	275	380	3.5527136788e-15	3.43978813687e-13	0.516,0.527,0.539	0.728,0.667,0.711	-0.175
2755	"FBgn0010225"	"Gel"	chr3R	+	4236581	4236804	4237624	4237817	4235216	4235324	4238302	4238377	2755	4254,3708,3409	4716,4442,4131	3287,4100,4401	1461,2811,2152	297	267	3.88578058619e-15	3.63253488592e-13	0.448,0.429,0.426	0.669,0.567,0.648	-0.194
2710	"FBgn0004657"	"mys"	chrX	+	8065447	8065532	8066097	8066182	8064532	8064761	8067061	8067496	2710	914,718,625	46,43,36	624,926,993	5,13,12	159	159	4.4408920985e-15	4.01308615968e-13	0.952,0.943,0.946	0.992,0.986,0.988	-0.042
184	"FBgn0036821"	"CG3961"	chr3L	-	18887060	18887215	18887552	18887746	18881077	18881251	18890189	18890281	184	1616,1361,1013	1194,1076,932	2456,2247,2553	761,1071,1013	268	229	1.35447209004e-14	1.14749182378e-12	0.536,0.519,0.482	0.734,0.642,0.683	-0.174
2894	"FBgn0002921"	"Atpalpha"	chr3R	+	20959236	20959380	20962214	20962295	20948779	20948829	20963724	20963856	2894	188,171,146	338,251,210	96,116,98	343,382,484	218	155	1.35447209004e-14	1.14749182378e-12	0.283,0.326,0.331	0.166,0.178,0.126	0.157
2847	"FBgn0010909"	"msn"	chr3L	-	2560115	2560295	2561931	2562843	2557792	2558389	2563817	2563959	2847	3043,2738,2029	724,608,563	2780,3543,3666	301,461,476	986	254	3.25295346215e-14	2.67235055633e-12	0.52,0.537,0.481	0.704,0.664,0.665	-0.165
2889	"FBgn0002921"	"Atpalpha"	chr3R	+	20960725	20960825	20962214	20962295	20957733	20958167	20963724	20963856	2889	7,7,12	304,223,180	51,33,61	224,281,339	174	155	5.85087533977e-14	4.66521266062e-12	0.02,0.027,0.056	0.169,0.095,0.138	-0.1
2623	"FBgn0266557"	"kis"	chr2L	-	228132	228281	229172	229382	227371	227547	230537	230627	2623	199,203,108	105,102,54	160,254,292	247,293,352	284	223	6.40598685209e-14	4.96189438743e-12	0.598,0.61,0.611	0.337,0.405,0.394	0.228
2585	"FBgn0262109"	"CR42862"	chr3L	+	224972	225140	225725	229244	224105	224183	229588	230964	2585	2143,1930,1405	41461,36435,28431	2364,1900,2959	19887,23082,28067	242	3593	7.88258347484e-14	5.93602327786e-12	0.434,0.44,0.423	0.638,0.55,0.61	-0.167
2344	"FBgn0053558"	"mim"	chr2R	-	6926669	6926821	6927389	6928151	6926018	6926298	6928508	6928836	2344	103,100,93	346,234,318	24,46,28	275,275,309	836	226	1.29340982369e-13	9.4768487352e-12	0.074,0.104,0.073	0.023,0.043,0.024	0.054
364	"FBgn0003721"	"Tm1"	chr3R	+	15295426	15295544	15296590	15296708	15295112	15295246	15299276	15299347	364	764,619,649	247,221,227	903,812,1040	137,157,138	192	192	1.83519865971e-13	1.3092693596e-11	0.756,0.737,0.741	0.868,0.838,0.883	-0.118
2703	"FBgn0031190"	"CG12576"	chrX	-	22477178	22477483	22480511	22480895	22474850	22476452	22481914	22482027	2703	946,781,797	636,583,601	1088,970,1279	290,420,398	458	379	1.9972912213e-13	1.38837346178e-11	0.552,0.526,0.523	0.756,0.656,0.727	-0.179
2235	"FBgn0039969"	"Fis1"	chr2R	-	5604243	5604411	5604467	5604516	5603586	5603761	5604582	5604650	2235	722,398,456	945,853,962	145,201,243	880,894,995	123	242	2.57238674806e-13	1.7434351185e-11	0.601,0.479,0.483	0.245,0.307,0.325	0.229
2719	"FBgn0013733"	"shot"	chr2R	-	13867124	13867303	13868155	13868349	13866701	13866975	13869859	13869977	2719	568,486,468	60,52,22	513,591,559	12,8,17	268	253	4.47530901226e-13	2.95916164201e-11	0.899,0.898,0.953	0.976,0.986,0.969	-0.06
2830	"FBgn0031187"	"CG14619"	chrX	+	22463538	22465522	22466164	22466375	22457613	22458260	22466811	22466958	2830	913,826,501	270,233,271	1458,1431,1806	132,216,238	2058	285	5.92592641624e-12	3.8250444082e-10	0.319,0.329,0.204	0.605,0.478,0.512	-0.248
209	"FBgn0020660"	"eIF-4B"	chr3L	-	27844504	27844604	27847424	27847485	27842668	27842778	27856783	27857935	209	180,156,216	668,564,680	474,283,429	735,552,748	135	174	6.80000500353e-12	4.28716594525e-10	0.258,0.263,0.29	0.454,0.398,0.425	-0.155
87	"FBgn0011726"	"tsr"	chr2R	-	24044813	24044919	24044991	24045182	24044452	24044750	24046665	24046805	87	44860,34960,39600	28625,25844,30106	57326,50468,63558	21274,22236,25937	265	180	7.94109222824e-12	4.89279568881e-10	0.516,0.479,0.472	0.647,0.607,0.625	-0.137
2739	"FBgn0020309"	"crol"	chr2L	-	11803784	11803898	11806047	11806157	11802286	11803674	11808013	11808972	2739	344,340,201	598,587,355	245,293,281	917,879,1018	184	188	1.32334143643e-11	7.84534352943e-10	0.37,0.372,0.366	0.214,0.254,0.22	0.14
2881	"FBgn0261451"	"trol"	chrX	-	2477476	2477809	2478422	2478506	2475823	2476029	2480733	2480908	2881	4,2,7	10,3,5	0,0,0	3,1,3	158	407	1.33119071322e-11	7.84534352943e-10	0.507,0.632,0.783	0.0,0.0,0.0	0.641
113	"FBgn0265991"	"Zasp52"	chr2R	-	15763925	15764835	15765122	15769551	15763645	15763829	15773815	15773966	113	210,189,172	1490,1511,1410	338,335,353	1130,1518,1482	4503	984	2.85799162114e-11	1.64851389041e-09	0.03,0.027,0.026	0.061,0.046,0.049	-0.024
2749	"FBgn0261822"	"Bsg"	chr2L	+	8089393	8089736	8105691	8105809	8083419	8083521	8106839	8107000	2749	3747,3233,2706	1161,872,806	9874,5603,8205	922,1072,1195	417	192	3.4077962674e-11	1.92469493353e-09	0.598,0.631,0.607	0.831,0.706,0.76	-0.154
2232	"FBgn0039969"	"Fis1"	chr2R	-	5604467	5604516	5604582	5604650	5604243	5604411	5604709	5604834	2232	577,314,367	399,215,314	287,330,288	385,434,501	142	123	3.63251650981e-11	2.00974535879e-09	0.556,0.559,0.503	0.392,0.397,0.332	0.166
2750	"FBgn0261822"	"Bsg"	chr2L	+	8089393	8089736	8105691	8105809	8088303	8088453	8106839	8107000	2750	3770,3243,2722	1161,874,805	9790,5572,8157	924,1072,1195	417	192	6.35649310965e-11	3.44649056405e-09	0.599,0.631,0.609	0.83,0.705,0.759	-0.152
2803	"FBgn0042693"	"PP2A-B'"	chr3R	+	18169656	18170098	18171528	18171703	18167756	18167867	18175332	18175529	2803	1364,1223,1167	377,376,432	2290,1667,2333	225,351,276	516	249	7.82158782187e-11	4.08310293695e-09	0.636,0.611,0.566	0.831,0.696,0.803	-0.172
2829	"FBgn0031187"	"CG14619"	chrX	+	22463538	22465522	22466148	22466375	22457613	22458260	22466811	22466958	2829	913,826,501	235,225,249	1458,1431,1806	125,202,228	2058	301	7.83184628261e-11	4.08310293695e-09	0.362,0.349,0.227	0.63,0.509,0.537	-0.246
295	"FBgn0040388"	"boi"	chrX	-	2456590	2456686	2469336	2469411	2450902	2452147	2469890	2470043	295	242,181,172	275,206,159	254,255,274	572,474,657	149	170	8.5386919757e-11	4.36762149927e-09	0.501,0.501,0.552	0.336,0.38,0.322	0.172
2828	"FBgn0031187"	"CG14619"	chrX	+	22463538	22465522	22466164	22466375	22462399	22463272	22466811	22466958	2828	912,813,500	238,217,247	1467,1421,1796	134,206,237	2058	285	1.34315003564e-10	6.74311064189e-09	0.347,0.342,0.219	0.603,0.489,0.512	-0.232
2142	"FBgn0032006"	"Pvr"	chr2L	-	8227669	8227826	8228082	8228257	8226457	8226606	8228493	8229011	2142	1075,945,665	183,149,125	1367,1680,1796	111,158,144	249	231	1.76977543731e-10	8.72338401918e-09	0.845,0.855,0.832	0.92,0.908,0.92	-0.072
106	"FBgn0010280"	"Taf4"	chr3L	+	16115668	16115830	16116031	16116241	16114311	16114720	16117544	16118108	106	195,188,123	377,313,244	148,187,176	659,555,707	236	284	2.08770556398e-10	1.01067317571e-08	0.384,0.42,0.378	0.213,0.288,0.231	0.15
2826	"FBgn0028582"	"lqf"	chr3L	+	7535883	7536435	7536710	7536769	7535542	7535644	7536975	7538279	2826	89,114,75	219,172,197	45,36,36	211,211,199	626	133	2.31925145755e-10	1.10306854411e-08	0.079,0.123,0.075	0.043,0.035,0.037	0.054
2312	"FBgn0261545"	"CG42663"	chr2R	+	12738435	12738504	12746608	12746661	12734920	12735119	12748912	12749461	2312	76,76,45	43,53,40	167,127,178	36,27,40	143	127	2.75789613369e-10	1.28907869283e-08	0.611,0.56,0.5	0.805,0.807,0.798	-0.246
107	"FBgn0010280"	"Taf4"	chr3L	+	16115668	16115830	16116031	16116619	16114311	16114720	16117544	16118108	107	195,188,123	304,236,193	148,187,176	561,467,589	236	662	3.98737820539e-10	1.83216649404e-08	0.643,0.691,0.641	0.425,0.529,0.456	0.188
1191	"FBgn0033159"	"Dscam1"	chr2R	-	7364455	7364617	7366465	7366627	7361717	7361867	7368387	7368732	1191	27,18,8	6,9,2	7,12,12	28,29,29	236	236	4.10490308411e-10	1.8547320435e-08	0.818,0.667,0.8	0.2,0.293,0.293	0.5
2758	"FBgn0010225"	"Gel"	chr3R	+	4237624	4237817	4238302	4238377	4236787	4236939	4238569	4238765	2758	2428,2267,2183	688,566,517	764,1505,1142	382,575,549	267	149	8.72268146601e-10	3.87658843514e-08	0.663,0.691,0.702	0.527,0.594,0.537	0.133
2804	"FBgn0042693"	"PP2A-B'"	chr3R	+	18169656	18170098	18171528	18171703	18168136	18168206	18175332	18175529	2804	1336,1215,1153	376,376,433	2255,1596,2263	224,353,278	516	249	9.9216013183e-10	4.33830018934e-08	0.632,0.609,0.562	0.829,0.686,0.797	-0.17
1224	"FBgn0033159"	"Dscam1"	chr2R	-	7339027	7339315	7344278	7344569	7332260	7332380	7347848	7348010	1224	139,149,66	4,2,3	114,199,213	14,25,38	365	362	1.13050202533e-09	4.86474760424e-08	0.972,0.987,0.956	0.89,0.888,0.848	0.096
2801	"FBgn0042693"	"PP2A-B'"	chr3R	+	18169483	18170098	18171528	18171703	18167756	18167867	18175332	18175529	2801	1898,1654,1585	377,376,432	2741,2149,2940	225,351,276	689	249	1.78336001522e-09	7.55420156447e-08	0.645,0.614,0.57	0.815,0.689,0.794	-0.156
281	"FBgn0260439"	"Pp2A-29B"	chr2L	+	8366192	8366394	8367095	8367249	8366037	8366123	8367311	8367730	281	1803,1552,1468	1390,1140,1086	1623,1821,2123	637,915,922	276	228	2.02233774171e-09	8.43470402735e-08	0.517,0.529,0.528	0.678,0.622,0.655	-0.127
2802	"FBgn0042693"	"PP2A-B'"	chr3R	+	18169483	18170098	18171528	18171703	18168136	18168206	18175332	18175529	2802	1759,1555,1505	376,376,433	2655,2044,2801	224,353,278	689	249	2.67758837325e-09	1.09983970907e-07	0.628,0.599,0.557	0.811,0.677,0.785	-0.163
2148	"FBgn0032006"	"Pvr"	chr2L	-	8227651	8227826	8228082	8228257	8226457	8226603	8228493	8229011	2148	796,732,470	195,159,132	1043,1209,1284	119,176,162	249	249	2.99081237554e-09	1.21016303733e-07	0.803,0.822,0.781	0.898,0.873,0.888	-0.084
2757	"FBgn0010225"	"Gel"	chr3R	+	4237624	4237817	4238302	4238377	4235216	4235324	4238569	4238765	2757	2408,2254,2168	688,565,519	779,1516,1155	384,575,548	267	149	3.12147374615e-09	1.24445813615e-07	0.661,0.69,0.7	0.531,0.595,0.54	0.128
2654	"FBgn0052423"	"shep"	chr3L	-	5162455	5162610	5162966	5163131	5155820	5161601	5163344	5163703	2654	435,418,432	908,944,839	320,471,414	1431,1438,1498	239	229	3.37213990065e-09	1.32490887981e-07	0.315,0.298,0.33	0.176,0.239,0.209	0.106
2150	"FBgn0264693"	"ens"	chr3L	-	4129650	4129791	4130388	4130643	4126988	4127162	4131120	4131236	2150	108,78,75	259,260,208	41,51,51	235,315,359	329	215	4.05212619015e-09	1.56933058593e-07	0.214,0.164,0.191	0.102,0.096,0.085	0.095
2140	"FBgn0261113"	"Xrp1"	chr3R	+	18919422	18919512	18920412	18921319	18918259	18918625	18925077	18925796	2140	1270,1263,985	13933,13336,11701	755,968,987	15911,15768,17943	164	981	4.64017335666e-09	1.77176196759e-07	0.353,0.362,0.335	0.221,0.269,0.248	0.104
2147	"FBgn0032006"	"Pvr"	chr2L	-	8227651	8227826	8228082	8228257	8226457	8226606	8228493	8229011	2147	1075,945,665	199,159,134	1367,1680,1796	123,186,171	249	249	6.20057560852e-09	2.33468895482e-07	0.844,0.856,0.832	0.917,0.9,0.913	-0.066
2270	"FBgn0086676"	"spin"	chr2R	+	16132828	16133090	16133421	16133683	16132308	16132635	16136026	16136125	2270	378,325,301	735,663,621	197,301,288	225,351,295	336	336	6.78103939666e-09	2.51827367183e-07	0.34,0.329,0.326	0.467,0.462,0.494	-0.143
2161	"FBgn0023213"	"eIF4G"	chr4	-	916120	916267	916866	917090	915836	916059	917274	917743	2161	3045,2363,2807	2574,2113,2590	2081,2417,2533	3642,2946,3712	298	221	7.02700464483e-09	2.57435264759e-07	0.467,0.453,0.446	0.298,0.378,0.336	0.118
3	"FBgn0026401"	"Nipped-B"	chr2R	-	4711813	4712045	4719769	4720210	4700939	4701261	4722146	4722325	3	942,856,650	301,269,217	1206,936,1330	589,601,743	515	306	7.89121334943e-09	2.85241058537e-07	0.65,0.654,0.64	0.549,0.481,0.515	0.133
2679	"FBgn0259984"	"kuz"	chr2L	+	13610055	13610578	13630705	13631184	13551141	13551666	13633393	13633540	2679	1491,1384,844	1503,1573,1023	2744,2581,3288	1605,2005,2240	597	553	8.86154472024e-09	3.16100628113e-07	0.479,0.449,0.433	0.613,0.544,0.576	-0.124
130	"FBgn0025726"	"unc-13"	chr4	-	881842	881949	882616	882723	878850	878992	882960	883081	130	389,403,311	127,111,97	416,369,471	195,236,313	181	181	1.34775833827e-08	4.68432417314e-07	0.754,0.784,0.762	0.681,0.61,0.601	0.136
1668	"FBgn0033159"	"Dscam1"	chr2R	-	7350580	7350704	7359015	7359139	7348130	7348975	7361717	7361867	1668	0,1,0	8,8,11	4,10,6	9,6,4	198	198	1.33715115647e-08	4.68432417314e-07	0.0,0.111,0.0	0.308,0.625,0.6	-0.474
2184	"FBgn0032938"	"CG8671"	chr2L	+	21277196	21278429	21279883	21280447	21275723	21275806	21281131	21281337	2184	1810,1745,1606	138,134,128	1330,1643,1747	45,78,63	1307	638	1.49600307697e-08	5.13375233122e-07	0.865,0.864,0.86	0.935,0.911,0.931	-0.063
121	"FBgn0005640"	"Eip63E"	chr3L	+	3588041	3588080	3593328	3593546	3578288	3578480	3594650	3594742	121	58,41,55	398,413,382	113,104,143	377,452,509	113	292	1.69019438445e-08	5.71158638086e-07	0.274,0.204,0.271	0.436,0.373,0.421	-0.16
2230	"FBgn0039969"	"Fis1"	chr2R	-	5603899	5604012	5604467	5604516	5603586	5603761	5604709	5604834	2230	93,37,65	473,404,500	39,42,51	737,672,857	123	187	1.70652341147e-08	5.71158638086e-07	0.23,0.122,0.165	0.074,0.087,0.083	0.091
415	"FBgn0033159"	"Dscam1"	chr2R	-	7349984	7350108	7359015	7359139	7348130	7348975	7361717	7361867	415	0,1,0	1,5,1	4,10,6	1,2,1	198	198	1.74524932284e-08	5.76996452954e-07	0.0,0.167,0.0	0.8,0.833,0.857	-0.774
2813	"FBgn0052264"	"CG32264"	chr3L	-	3722859	3723105	3723638	3723872	3722155	3722522	3758406	3759156	2813	147,130,116	204,209,252	149,157,194	76,145,124	308	320	1.82521154857e-08	5.96162470864e-07	0.428,0.393,0.324	0.671,0.529,0.619	-0.225
286	"FBgn0037443"	"Dmtn"	chr3R	-	6393731	6393911	6405377	6405660	6392879	6392959	6405741	6405895	286	213,186,191	159,144,105	403,305,448	101,124,147	357	254	2.54859608972e-08	8.22529047527e-07	0.488,0.479,0.564	0.74,0.636,0.684	-0.176
2742	"FBgn0020309"	"crol"	chr2L	-	11800154	11800322	11802904	11803674	11798664	11799402	11803784	11803898	2742	2992,2618,1538	501,493,389	4117,4311,4946	289,579,492	844	242	2.57936244585e-08	8.22664893023e-07	0.631,0.604,0.531	0.803,0.681,0.742	-0.153
1218	"FBgn0033159"	"Dscam1"	chr2R	-	7339027	7339315	7345484	7345775	7332260	7332380	7347848	7348010	1218	93,98,60	4,2,3	79,160,191	14,25,38	365	362	2.78276482968e-08	8.77218075961e-07	0.958,0.98,0.952	0.848,0.864,0.833	0.115
2908	"FBgn0261552"	"ps"	chr3R	+	9439345	9439705	9444010	9444076	9436834	9437118	9445043	9445187	2908	18,6,2	125,109,49	50,51,59	134,214,205	434	140	3.03003205859e-08	9.4418585182e-07	0.044,0.017,0.013	0.107,0.071,0.085	-0.063
2747	"FBgn0261822"	"Bsg"	chr2L	+	8089184	8089736	8105691	8105809	8083419	8083521	8106839	8107000	2747	4205,3538,2924	1161,872,806	10188,5871,8529	922,1072,1195	626	192	3.59084333379e-08	1.10622457703e-06	0.526,0.554,0.527	0.772,0.627,0.686	-0.159
2416	"FBgn0041182"	"Tep2"	chr2L	-	7696593	7696807	7697400	7697581	7696027	7696206	7698724	7698992	2416	618,471,461	142,82,92	213,255,329	117,108,106	255	288	3.64746071124e-08	1.11104112227e-06	0.831,0.866,0.85	0.673,0.727,0.778	0.123
2825	"FBgn0028582"	"lqf"	chr3L	+	7536003	7536435	7536710	7536769	7535542	7535644	7536975	7538279	2825	74,84,62	219,172,197	38,34,29	211,211,199	506	133	4.18426485682e-08	1.26039355854e-06	0.082,0.114,0.076	0.045,0.041,0.037	0.05
2740	"FBgn0020309"	"crol"	chr2L	-	11803784	11803898	11806047	11806157	11802286	11803674	11809125	11809438	2740	503,469,270	619,601,385	432,486,525	1028,982,1163	184	188	4.70180924195e-08	1.38550052771e-06	0.454,0.444,0.417	0.3,0.336,0.316	0.121
2748	"FBgn0261822"	"Bsg"	chr2L	+	8089184	8089736	8105691	8105809	8088303	8088453	8106839	8107000	2748	4185,3543,2936	1161,874,805	10169,5835,8516	924,1072,1195	626	192	4.68740115611e-08	1.38550052771e-06	0.525,0.554,0.528	0.771,0.625,0.686	-0.158
1220	"FBgn0033159"	"Dscam1"	chr2R	-	7339027	7339315	7346641	7346929	7332260	7332380	7347848	7348010	1220	14,24,14	4,2,3	15,22,27	14,25,38	362	362	5.27087830049e-08	1.53648936265e-06	0.778,0.923,0.824	0.517,0.468,0.415	0.375
200	"FBgn0015790"	"Rab11"	chr3R	+	21113945	21114067	21114752	21115101	21111407	21111855	21115250	21116146	200	1983,1670,1835	5549,5199,5812	1943,1874,2318	3337,4205,4217	196	423	6.94274496782e-08	2.00231719231e-06	0.435,0.409,0.405	0.557,0.49,0.543	-0.114
1768	"FBgn0033159"	"Dscam1"	chr2R	-	7356972	7357096	7359015	7359139	7348130	7348975	7361717	7361867	1768	0,1,0	4,4,3	4,10,6	1,3,6	198	198	7.20686866851e-08	2.05661273267e-06	0.0,0.2,0.0	0.8,0.769,0.5	-0.623
2185	"FBgn0032938"	"CG8671"	chr2L	+	21277229	21278429	21279883	21280447	21275723	21275806	21281131	21281337	2185	1694,1642,1530	138,134,128	1195,1509,1604	45,78,63	1274	638	7.34917426914e-08	2.07537619205e-06	0.86,0.86,0.857	0.93,0.906,0.927	-0.062
1834	"FBgn0033159"	"Dscam1"	chr2R	-	7350781	7350905	7359015	7359139	7348130	7348975	7361717	7361867	1834	0,1,0	3,5,1	4,10,6	0,4,4	198	198	8.10419586994e-08	2.24188520443e-06	0.0,0.167,0.0	1.0,0.714,0.6	-0.716
2183	"FBgn0032938"	"CG8671"	chr2L	+	21277277	21278429	21279883	21280447	21275723	21275806	21281131	21281337	2183	1688,1618,1527	138,134,128	1199,1491,1579	45,78,63	1226	638	8.10059873624e-08	2.24188520443e-06	0.864,0.863,0.861	0.933,0.909,0.929	-0.061
