ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID.1	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference	S1.Rep1	S1.Rep2	S1.Rep3	S2.Rep1	S2.Rep2	S2.Rep3	eventID	s1reads	s2reads	readcountpass
2634	FBgn0005427	ewg	chrX	-	269430	269468	268508	269366	271087	271209	2634	0,0,3	5,5,3	2,2,7	0,0,0	111	74	1.11022302463e-15	2.67160031472e-13	0.0,0.0,0.4	1.0,1.0,1.0	-0.867	0.0	0.0	0.4	1.0	1.0	1.0	chrX:-:268508-269366:269430-269468:271087-271209	5,5,6	2,2,7	fail
589	FBgn0025726	unc-13	chr4	-	906027	906997	903336	903471	907073	907550	589	162,160,176	58,44,31	208,178,227	200,196,232	148	74	1.55431223448e-15	3.42855373722e-13	0.583,0.645,0.739	0.342,0.312,0.329	0.328	0.583	0.645	0.739	0.342	0.312	0.329	chr4:-:903336-903471:906027-906997:907073-907550	220,204,207	408,374,459	pass
794	FBgn0039959	CG17514	chr3L	-	27987737	27988702	27967243	27974140	28012380	28012483	794	244,161,134	50,38,29	180,341,320	13,13,12	148	74	1.55431223448e-15	3.42855373722e-13	0.709,0.679,0.698	0.874,0.929,0.93	-0.216	0.709	0.679	0.698	0.874	0.929	0.93	chr3L:-:27967243-27974140:27987737-27988702:28012380-28012483	294,199,163	193,354,332	pass
1228	FBgn0005672	spi	chr2L	-	19571571	19571767	19567899	19569226	19577185	19577315	1228	951,782,798	296,220,225	1536,1146,1398	202,173,152	148	74	2.22044604925e-15	4.70201655389e-13	0.616,0.64,0.639	0.792,0.768,0.821	-0.162	0.616	0.64	0.639	0.792	0.768	0.821	chr2L:-:19567899-19569226:19571571-19571767:19577185-19577315	1247,1002,1023	1738,1319,1550	pass
4282	FBgn0013576	mtd	chr3R	-	5291989	5292079	5274965	5275087	5292639	5292841	4282	18,20,33	159,149,135	0,1,9	159,189,209	148	74	1.13242748512e-14	2.30579657932e-12	0.054,0.063,0.109	0.0,0.003,0.021	0.067	0.054	0.063	0.109	0.0	0.003	0.021	chr3R:-:5274965-5275087:5291989-5292079:5292639-5292841	177,169,168	159,190,218	pass
6413	FBgn0034971	CG3209	chr2R	+	24071990	24072224	24069999	24070242	24072704	24072961	6413	463,403,472	37,18,34	185,294,249	53,63,49	148	74	1.18793863635e-14	2.32923968179e-12	0.862,0.918,0.874	0.636,0.7,0.718	0.2	0.862	0.918	0.874	0.636	0.7	0.718	chr2R:+:24069999-24070242:24071990-24072224:24072704-24072961	500,421,506	238,357,298	pass
146	FBgn0264492	CkIIalpha	chr3L	+	23100219	23100357	23099639	23099723	23102121	23103460	146	558,374,508	106,95,123	399,494,422	199,248,300	148	74	3.81916720471e-14	7.22095399348e-12	0.725,0.663,0.674	0.501,0.499,0.413	0.216	0.725	0.663	0.674	0.501	0.499	0.413	chr3L:+:23099639-23099723:23100219-23100357:23102121-23103460	664,469,631	598,742,722	pass
4431	FBgn0004838	Hrb27C	chr2L	+	6922730	6922826	6920703	6920861	6923783	6924400	4431	1724,1330,877	217,156,115	1142,1425,1521	288,369,406	148	74	2.74891220897e-13	5.01818663251e-11	0.799,0.81,0.792	0.665,0.659,0.652	0.142	0.799	0.81	0.792	0.665	0.659	0.652	chr2L:+:6920703-6920861:6922730-6922826:6923783-6924400	1941,1486,992	1430,1794,1927	pass
148	FBgn0264492	CkIIalpha	chr3L	+	23100244	23100357	23099639	23099723	23102121	23103460	148	608,434,560	106,95,123	474,614,545	199,248,300	148	74	7.83928477688e-13	1.38337245363e-10	0.741,0.696,0.695	0.544,0.553,0.476	0.186	0.741	0.696	0.695	0.544	0.553	0.476	chr3L:+:23099639-23099723:23100244-23100357:23102121-23103460	714,529,683	673,862,845	pass
2806	FBgn0264953	Piezo	chr2L	+	8185125	8185278	8184814	8184850	8186116	8186255	2806	21,23,17	112,105,80	5,1,12	158,177,213	148	74	1.59428026336e-12	2.72261926265e-10	0.086,0.099,0.096	0.016,0.003,0.027	0.078	0.086	0.099	0.096	0.016	0.003	0.027	chr2L:+:8184814-8184850:8185125-8185278:8186116-8186255	133,128,97	163,178,225	pass
2478	FBgn0053113	Rtnl1	chr2L	-	5004171	5004207	4994786	4994994	5008180	5009720	2478	65,55,67	153,141,147	85,105,120	65,98,107	109	74	3.56303875293e-12	5.89460223688e-10	0.224,0.209,0.236	0.47,0.421,0.432	-0.218	0.224	0.209	0.236	0.47	0.421	0.432	chr2L:-:4994786-4994994:5004171-5004207:5008180-5009720	218,196,214	150,203,227	pass
669	FBgn0003256	rl	chr2R	+	1076815	1076877	1076634	1076761	1080330	1080441	669	67,38,54	588,440,440	15,22,17	524,542,568	135	74	4.12703204944e-12	6.62075989992e-10	0.059,0.045,0.063	0.015,0.022,0.016	0.038	0.059	0.045	0.063	0.015	0.022	0.016	chr2R:+:1076634-1076761:1076815-1076877:1080330-1080441	655,478,494	539,564,585	pass
2464	FBgn0265630	sno	chrX	-	13202739	13203057	13200466	13200904	13203709	13204150	2464	14,25,11	22,18,11	2,2,2	27,26,34	148	74	4.25437463036e-12	6.6243115568e-10	0.241,0.41,0.333	0.036,0.037,0.029	0.294	0.241	0.41	0.333	0.036	0.037	0.029	chrX:-:13200466-13200904:13202739-13203057:13203709-13204150	36,43,22	29,28,36	pass
4433	FBgn0004838	Hrb27C	chr2L	+	6922734	6922826	6920703	6920861	6923783	6924400	4433	1220,950,645	217,156,115	844,1060,1126	288,369,406	148	74	4.39004388397e-12	6.64025494907e-10	0.738,0.753,0.737	0.594,0.59,0.581	0.154	0.738	0.753	0.737	0.594	0.59	0.581	chr2L:+:6920703-6920861:6922734-6922826:6923783-6924400	1437,1106,760	1132,1429,1532	pass
3253	FBgn0261545	CG42663	chr2R	+	12738435	12738504	12734920	12735119	12746608	12746661	3253	149,122,92	53,60,44	299,228,312	39,36,48	142	74	1.31483712806e-11	1.93354104332e-09	0.594,0.514,0.521	0.8,0.767,0.772	-0.237	0.594	0.514	0.521	0.8	0.767	0.772	chr2R:+:12734920-12735119:12738435-12738504:12746608-12746661	202,182,136	338,264,360	pass
5255	FBgn0020309	crol	chr2L	-	11806047	11806157	11803784	11803898	11809125	11809438	5255	616,549,389	51,40,40	648,700,807	139,130,167	148	74	1.52374779461e-11	2.18019481748e-09	0.858,0.873,0.829	0.7,0.729,0.707	0.141	0.858	0.873	0.829	0.7	0.729	0.707	chr2L:-:11803784-11803898:11806047-11806157:11809125-11809438	667,589,429	787,830,974	pass
5163	FBgn0013733	shot	chr2R	-	13871665	13871725	13871293	13871338	13871978	13872153	5163	157,123,118	20,23,22	70,112,110	38,64,56	133	74	2.0653811994e-11	2.87740212359e-09	0.814,0.748,0.749	0.506,0.493,0.522	0.263	0.814	0.748	0.749	0.506	0.493	0.522	chr2R:-:13871293-13871338:13871665-13871725:13871978-13872153	177,146,140	108,176,166	pass
944	FBgn0030052	CG12065	chrX	+	8584842	8584923	8584455	8584575	8585809	8585918	944	54,60,74	307,314,288	14,12,7	160,225,180	148	74	2.6442736889e-11	3.58943202796e-09	0.081,0.087,0.114	0.042,0.026,0.019	0.065	0.081	0.087	0.114	0.042	0.026	0.019	chrX:+:8584455-8584575:8584842-8584923:8585809-8585918	361,374,362	174,237,187	pass
2470	FBgn0003742	tra2	chr2R	-	14603733	14603925	14603347	14603501	14603983	14604123	2470	27,38,32	32,24,42	9,16,11	55,66,75	148	74	8.84117223876e-11	1.1701291458e-08	0.297,0.442,0.276	0.076,0.108,0.068	0.254	0.297	0.442	0.276	0.076	0.108	0.068	chr2R:-:14603347-14603501:14603733-14603925:14603983-14604123	59,62,74	64,82,86	pass
3763	FBgn0261885	osa	chr3R	-	17694833	17695313	17694135	17694295	17695922	17696150	3763	22,28,11	51,49,23	3,5,3	37,59,59	148	74	9.70441504933e-11	1.25305300661e-08	0.177,0.222,0.193	0.039,0.041,0.025	0.162	0.177	0.222	0.193	0.039	0.041	0.025	chr3R:-:17694135-17694295:17694833-17695313:17695922-17696150	73,77,34	40,64,62	pass
2245	FBgn0051158	Efa6	chr3R	+	22602195	22602435	22600544	22601666	22602844	22603923	2245	9,19,15	67,69,57	1,1,0	34,59,76	148	74	1.29866450926e-10	1.59995954676e-08	0.063,0.121,0.116	0.014,0.008,0.0	0.093	0.063	0.121	0.116	0.014	0.008	0.0	chr3R:+:22600544-22601666:22602195-22602435:22602844-22603923	76,88,72	35,60,76	pass
4809	FBgn0015222	Fer1HCH	chr3R	-	30386717	30386828	30386318	30386596	30387463	30387550	4809	73,77,63	1883,1506,1532	5,13,4	605,1205,1050	148	74	1.29955157746e-10	1.59995954676e-08	0.019,0.025,0.02	0.004,0.005,0.002	0.018	0.019	0.025	0.02	0.004	0.005	0.002	chr3R:-:30386318-30386596:30386717-30386828:30387463-30387550	1956,1583,1595	610,1218,1054	pass
1042	FBgn0052000	CG32000	chr4	+	137222	137332	136878	137167	137390	137752	1042	281,232,183	2,0,0	190,215,231	10,7,17	148	74	3.24016369291e-10	3.81187257561e-08	0.986,1.0,1.0	0.905,0.939,0.872	0.09	0.986	1.0	1.0	0.905	0.939	0.872	chr4:+:136878-137167:137222-137332:137390-137752	283,232,183	200,222,248	pass
5494	FBgn0261556	CG42674	chr3L	-	20156679	20157222	20155900	20155998	20158479	20158668	5494	16,14,13	69,60,47	0,0,0	29,40,35	148	74	3.18859605386e-10	3.81187257561e-08	0.104,0.104,0.121	0.0,0.0,0.0	0.11	0.104	0.104	0.121	0.0	0.0	0.0	chr3L:-:20155900-20155998:20156679-20157222:20158479-20158668	85,74,60	29,40,35	pass
2632	FBgn0005427	ewg	chrX	-	272421	272883	271487	271613	273182	273387	2632	21,20,10	2,3,1	3,6,9	11,10,11	148	74	7.31430471745e-10	8.41781069004e-08	0.84,0.769,0.833	0.12,0.231,0.29	0.6	0.84	0.769	0.833	0.12	0.231	0.29	chrX:-:271487-271613:272421-272883:273182-273387	23,23,11	14,16,20	fail
1037	FBgn0058045	CG40045	chr3L	+	24034877	24035018	24030754	24030857	24035431	24035859	1037	51,46,52	1182,930,1253	12,11,15	1182,1028,1186	148	74	1.32286892551e-09	1.46966596753e-07	0.021,0.024,0.02	0.005,0.005,0.006	0.016	0.021	0.024	0.02	0.005	0.005	0.006	chr3L:+:24030754-24030857:24034877-24035018:24035431-24035859	1233,976,1305	1194,1039,1201	pass
3402	FBgn0037262	MED31	chr3R	+	4642283	4642428	4641962	4642008	4642568	4642658	3402	201,214,253	11,14,12	260,255,371	2,2,2	148	74	1.3325267556e-09	1.46966596753e-07	0.901,0.884,0.913	0.985,0.985,0.989	-0.087	0.901	0.884	0.913	0.985	0.985	0.989	chr3R:+:4641962-4642008:4642283-4642428:4642568-4642658	212,228,265	262,257,373	pass
2291	FBgn0032006	Pvr	chr2L	-	8226928	8227150	8226457	8226606	8228493	8229011	2291	65,61,47	3,2,1	31,45,40	11,14,11	148	74	1.40855083153e-09	1.52180981676e-07	0.915,0.938,0.959	0.585,0.616,0.645	0.322	0.915	0.938	0.959	0.585	0.616	0.645	chr2L:-:8226457-8226606:8226928-8227150:8228493-8229011	68,63,48	42,59,51	pass
6067	FBgn0030752	CG9947	chrX	-	16439423	16439514	16437420	16439286	16439596	16439762	6067	52,37,48	455,395,498	5,5,10	207,281,248	148	74	1.44521750123e-09	1.5301962903e-07	0.054,0.045,0.046	0.012,0.009,0.02	0.035	0.054	0.045	0.046	0.012	0.009	0.02	chrX:-:16437420-16439286:16439423-16439514:16439596-16439762	507,432,546	212,286,258	pass
3366	FBgn0030530	jub	chrX	-	13828223	13828253	13827578	13827719	13828641	13830317	3366	13,12,9	33,39,46	0,0,1	26,26,29	103	74	3.02012104214e-09	3.0173441286e-07	0.221,0.181,0.123	0.0,0.0,0.024	0.167	0.221	0.181	0.123	0.0	0.0	0.024	chrX:-:13827578-13827719:13828223-13828253:13828641-13830317	46,51,55	26,26,30	pass
421	FBgn0004907	14-3-3zeta	chr2R	+	10105940	10106104	10105701	10105825	10107466	10108474	421	1126,991,1210	22,19,20	966,1249,1292	4,5,1	148	74	3.02076386127e-09	3.0173441286e-07	0.962,0.963,0.968	0.992,0.992,0.998	-0.03	0.962	0.963	0.968	0.992	0.992	0.998	chr2R:+:10105701-10105825:10105940-10106104:10107466-10108474	1148,1010,1230	970,1254,1293	pass
6288	FBgn0001139	gro	chr3R	+	26046535	26046592	26045728	26045827	26046732	26046909	6288	269,258,221	17,22,15	374,345,449	6,3,9	130	74	2.93284441177e-09	3.0173441286e-07	0.9,0.87,0.893	0.973,0.985,0.966	-0.087	0.9	0.87	0.893	0.973	0.985	0.966	chr3R:+:26045728-26045827:26046535-26046592:26046732-26046909	286,280,236	380,348,458	pass
3401	FBgn0037262	MED31	chr3R	+	4642288	4642428	4641962	4642008	4642568	4642658	3401	138,153,179	11,14,12	184,170,239	2,2,2	148	74	3.2966324115e-09	3.23192073824e-07	0.862,0.845,0.882	0.979,0.977,0.984	-0.117	0.862	0.845	0.882	0.979	0.977	0.984	chr3R:+:4641962-4642008:4642288-4642428:4642568-4642658	149,167,191	186,172,241	pass
1803	FBgn0010352	Nc73EF	chr3L	+	16966067	16966358	16959704	16959884	16967381	16968080	1803	5,5,8	2,3,5	3,9,9	0,0,0	148	74	3.95267896192e-09	3.80463316807e-07	0.556,0.455,0.444	1.0,1.0,1.0	-0.515	0.556	0.455	0.444	1.0	1.0	1.0	chr3L:+:16959704-16959884:16966067-16966358:16967381-16968080	7,8,13	3,9,9	fail
635	FBgn0266758	Esyt2	chr3R	+	24549684	24549764	24549013	24549139	24551328	24551812	635	255,193,157	43,31,36	186,198,228	17,9,6	148	74	4.37034874956e-09	4.13154040717e-07	0.748,0.757,0.686	0.845,0.917,0.95	-0.174	0.748	0.757	0.686	0.845	0.917	0.95	chr3R:+:24549013-24549139:24549684-24549764:24551328-24551812	298,224,193	203,207,234	pass
6059	FBgn0002921	Atpalpha	chr3R	+	20962214	20962295	20957733	20958167	20963724	20963856	6059	262,205,163	266,229,170	211,253,313	478,502,561	148	74	4.72576022759e-09	4.38915344647e-07	0.33,0.309,0.324	0.181,0.201,0.218	0.121	0.33	0.309	0.324	0.181	0.201	0.218	chr3R:+:20957733-20958167:20962214-20962295:20963724-20963856	528,434,333	689,755,874	pass
3334	FBgn0262614	pyd	chr3R	-	8828834	8831005	8827067	8828318	8832141	8832274	3334	76,50,77	29,24,42	46,70,75	4,10,7	148	74	5.57693047298e-09	5.0903913662e-07	0.567,0.51,0.478	0.852,0.778,0.843	-0.306	0.567	0.51	0.478	0.852	0.778	0.843	chr3R:-:8827067-8828318:8828834-8831005:8832141-8832274	105,74,119	50,80,82	pass
2642	FBgn0052654	Sec16	chrX	+	12605802	12606153	12604863	12605388	12607697	12607879	2642	8,12,10	19,32,19	4,2,1	36,57,54	148	74	6.84611423107e-09	6.14293707446e-07	0.174,0.158,0.208	0.053,0.017,0.009	0.154	0.174	0.158	0.208	0.053	0.017	0.009	chrX:+:12604863-12605388:12605802-12606153:12607697-12607879	27,44,29	40,59,55	pass
4715	FBgn0266557	kis	chr2L	-	229172	229382	228132	228281	230537	230627	4715	178,149,102	9,6,2	143,227,243	17,50,36	148	74	8.54815118689e-09	7.54231873057e-07	0.908,0.925,0.962	0.808,0.694,0.771	0.174	0.908	0.925	0.962	0.808	0.694	0.771	chr2L:-:228132-228281:229172-229382:230537-230627	187,155,104	160,277,279	pass
4685	FBgn0035793	CG7546	chr3L	+	7513522	7513621	7512785	7513392	7513817	7514354	4685	1,1,1	70,43,82	8,6,11	28,50,34	148	74	9.06742469997e-09	7.86933546912e-07	0.007,0.011,0.006	0.125,0.057,0.139	-0.099	0.007	0.011	0.006	0.125	0.057	0.139	chr3L:+:7512785-7513392:7513522-7513621:7513817-7514354	71,44,83	36,56,45	pass
2501	FBgn0026375	RhoGAPp190	chrX	-	17645886	17646012	17643680	17644178	17646519	17646585	2501	16,5,3	32,36,18	0,0,0	28,26,43	148	74	1.29335742116e-08	1.10436035284e-06	0.2,0.065,0.077	0.0,0.0,0.0	0.114	0.2	0.065	0.077	0.0	0.0	0.0	chrX:-:17643680-17644178:17645886-17646012:17646519-17646585	48,41,21	28,26,43	pass
203	FBgn0085442	NKAIN	chr2R	+	24884525	24884580	24883673	24883734	24887222	24888615	203	85,93,83	28,20,19	152,238,217	8,20,16	128	74	1.53466735986e-08	1.28960777827e-06	0.637,0.729,0.716	0.917,0.873,0.887	-0.198	0.637	0.729	0.716	0.917	0.873	0.887	chr2R:+:24883673-24883734:24884525-24884580:24887222-24888615	113,113,102	160,258,233	pass
1097	FBgn0036239	Pop2	chr3L	-	12001726	12001931	12000749	12001090	12002585	12002915	1097	11,14,17	126,109,94	1,0,6	112,108,148	148	74	2.06604710007e-08	1.70900833559e-06	0.042,0.06,0.083	0.004,0.0,0.02	0.054	0.042	0.06	0.083	0.004	0.0	0.02	chr3L:-:12000749-12001090:12001726-12001931:12002585-12002915	137,123,111	113,108,154	pass
1951	FBgn0062413	Ctr1A	chrX	+	6666239	6666269	6665438	6665686	6666849	6667628	1951	35,14,40	117,100,108	1,10,4	78,88,80	103	74	2.19243281308e-08	1.78565220191e-06	0.177,0.091,0.21	0.009,0.075,0.035	0.12	0.177	0.091	0.21	0.009	0.075	0.035	chrX:+:6665438-6665686:6666239-6666269:6666849-6667628	152,114,148	79,98,84	pass
1214	FBgn0028341	l(1)G0232	chrX	-	9638192	9638465	9630193	9631095	9640533	9640624	1214	6,3,6	3,3,2	3,1,4	0,0,0	148	74	2.4377452168e-08	1.90951840522e-06	0.5,0.333,0.6	1.0,1.0,1.0	-0.522	0.5	0.333	0.6	1.0	1.0	1.0	chrX:-:9630193-9631095:9638192-9638465:9640533-9640624	9,6,8	3,1,4	fail
1606	FBgn0034072	Dg	chr2R	-	16086930	16087725	16085563	16085620	16088304	16088365	1606	58,80,42	87,73,57	61,48,70	184,176,190	148	74	2.45272481214e-08	1.90951840522e-06	0.25,0.354,0.269	0.142,0.12,0.156	0.152	0.25	0.354	0.269	0.142	0.12	0.156	chr2R:-:16085563-16085620:16086930-16087725:16088304-16088365	145,153,99	245,224,260	pass
4206	FBgn0034345	CG5174	chr2R	+	18424606	18424666	18424325	18424486	18424871	18425076	4206	578,565,538	172,126,161	336,409,391	145,204,225	133	74	2.38793652629e-08	1.90951840522e-06	0.652,0.714,0.65	0.563,0.527,0.492	0.145	0.652	0.714	0.65	0.563	0.527	0.492	chr2R:+:18424325-18424486:18424606-18424666:18424871-18425076	750,691,699	481,613,616	pass
2363	FBgn0023213	eIF4G	chr4	-	927392	928151	926010	926661	929821	930023	2363	14,6,3	289,225,163	45,42,38	293,456,387	148	74	2.74319628124e-08	2.10470740766e-06	0.024,0.013,0.009	0.071,0.044,0.047	-0.039	0.024	0.013	0.009	0.071	0.044	0.047	chr4:-:926010-926661:927392-928151:929821-930023	303,231,166	338,498,425	pass
2311	FBgn0264693	ens	chr3L	-	4130388	4130643	4129650	4129791	4131120	4131236	2311	25,34,19	114,108,78	2,12,12	103,115,145	148	74	3.06003195005e-08	2.31425844908e-06	0.099,0.136,0.109	0.01,0.05,0.04	0.081	0.099	0.136	0.109	0.01	0.05	0.04	chr3L:-:4129650-4129791:4130388-4130643:4131120-4131236	139,142,97	105,127,157	pass
