ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IC_SAMPLE_1	SC_SAMPLE_1	IC_SAMPLE_2	SC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
772	"FBgn0031217"	"CG11377"	chr2L	+	103515	104142	103877	104142	103005	103434	772	1382,1346,1528	8,7,7	1569,1170,1401	65,39,66	436	74	0.0	0.0	0.967,0.97,0.974	0.804,0.836,0.783	0.163
1875	"FBgn0052423"	"shep"	chr3L	-	5162455	5162631	5162455	5162610	5162966	5163149	1875	164,141,164	291,266,289	77,96,80	410,406,431	95	74	1.11022302463e-16	1.43496325933e-14	0.305,0.292,0.307	0.128,0.156,0.126	0.165
381	"FBgn0010772"	"Xe7"	chr3R	-	5667097	5667388	5667097	5667305	5667692	5667950	381	86,57,79	84,78,77	48,49,73	233,118,227	157	74	6.61692922677e-14	7.89450556209e-12	0.325,0.256,0.326	0.089,0.164,0.132	0.174
2179	"FBgn0261602"	"RpL8"	chr3L	+	2587575	2587890	2587750	2587890	2587455	2587513	2179	706,563,716	5899,4972,5828	265,396,448	4607,6163,7528	249	74	1.32005517628e-13	1.46243255601e-11	0.034,0.033,0.035	0.017,0.019,0.017	0.016
1926	"FBgn0001248"	"Idh"	chr3L	-	8356403	8357935	8356403	8357905	8360792	8360906	1926	67,57,46	258,254,224	20,22,21	305,301,327	104	74	2.18158824339e-13	2.25576224367e-11	0.156,0.138,0.127	0.045,0.049,0.044	0.094
1738	"FBgn0001149"	"GstD1"	chr3R	-	12367816	12368593	12367816	12368575	12369202	12369268	1738	92,87,87	1426,912,1265	19,34,35	793,1244,1265	92	74	6.33715302456e-13	6.14307771318e-11	0.049,0.071,0.052	0.019,0.022,0.022	0.036
1143	"FBgn0037137"	"Nopp140"	chr3L	+	21835466	21836685	21835982	21836685	21835070	21835229	1143	2012,1823,2215	505,504,512	2192,2317,2482	261,313,342	590	74	1.81943349276e-12	1.65996549839e-10	0.333,0.312,0.352	0.513,0.481,0.477	-0.158
395	"FBgn0263395"	"hppy"	chr2R	+	19223239	19224386	19224052	19224386	19218130	19218194	395	164,175,121	7,10,8	124,110,99	24,39,35	887	74	6.77979894448e-12	5.84192675716e-10	0.662,0.593,0.558	0.301,0.19,0.191	0.377
2093	"FBgn0026620"	"tacc"	chr3R	-	4737472	4737780	4737472	4737738	4741851	4744182	2093	195,163,128	33,39,27	76,93,106	39,64,73	116	74	8.31212876307e-12	6.78532195343e-10	0.79,0.727,0.752	0.554,0.481,0.481	0.251
1475	"FBgn0033636"	"tou"	chr2R	-	11581627	11582145	11581627	11581749	11583014	11587025	1475	271,256,203	49,50,63	94,88,102	49,71,73	470	74	1.08713149594e-10	8.43070475101e-09	0.465,0.446,0.337	0.232,0.163,0.18	0.224
1248	"FBgn0036493"	"CG7255"	chr3L	+	15308920	15311195	15310957	15311195	15308559	15308835	1248	1558,1380,1343	118,88,113	751,803,875	107,128,141	2111	74	1.58242863257e-10	1.16873657577e-08	0.316,0.355,0.294	0.197,0.18,0.179	0.136
1638	"FBgn0262582"	"cic"	chr3R	+	20297096	20298532	20298383	20298532	20296199	20296499	1638	507,510,361	52,58,40	116,71,138	25,34,45	1361	74	1.79804171552e-10	1.26761940944e-08	0.346,0.323,0.329	0.201,0.102,0.143	0.184
1890	"FBgn0020767"	"Spred"	chr2R	-	14762918	14763074	14762918	14763008	14763830	14763999	1890	242,216,201	34,43,37	264,289,271	10,18,16	140	74	6.68970434603e-10	4.48006710796e-08	0.79,0.726,0.742	0.933,0.895,0.9	-0.157
2129	"FBgn0042693"	"PP2A-B'"	chr3R	+	18169483	18170098	18169656	18170098	18167756	18167867	2129	562,439,433	28,8,15	489,554,680	38,72,73	247	74	7.22125581554e-10	4.48006710796e-08	0.857,0.943,0.896	0.794,0.697,0.736	0.156
632	"FBgn0020236"	"ATPCL"	chr2R	-	15996166	15996365	15996166	15996314	15996894	15997218	632	521,500,470	55,59,55	267,357,347	6,14,15	125	74	7.06167013753e-10	4.48006710796e-08	0.849,0.834,0.835	0.963,0.938,0.932	-0.105
1576	"FBgn0015218"	"eIF-4E"	chr3L	-	9401039	9401606	9401039	9401367	9402279	9402460	1576	936,675,596	645,529,473	916,907,1059	376,425,414	313	74	9.18035869546e-10	5.47643705256e-08	0.255,0.232,0.23	0.365,0.335,0.377	-0.12
2092	"FBgn0026620"	"tacc"	chr3R	-	4737472	4737780	4737472	4737738	4739571	4739615	2092	150,114,103	16,11,9	44,61,60	26,28,19	116	74	9.59312407289e-10	5.51071682854e-08	0.857,0.869,0.88	0.519,0.582,0.668	0.279
1881	"FBgn0022764"	"Sin3A"	chr2R	-	12580115	12580630	12580115	12580612	12581201	12581577	1881	155,173,133	52,55,31	86,121,106	79,77,81	92	74	1.58585378163e-09	8.48158350106e-08	0.706,0.717,0.775	0.467,0.558,0.513	0.22
2262	"FBgn0011642"	"Zyx"	chr4	-	1059100	1059351	1059100	1059288	1059418	1059836	2262	278,171,185	79,50,53	64,73,74	40,72,55	137	74	1.57515267496e-09	8.48158350106e-08	0.655,0.649,0.653	0.464,0.354,0.421	0.239
657	"FBgn0016694"	"Pdp1"	chr3L	-	7816483	7816740	7816483	7816725	7817436	7817662	657	11,1,7	136,104,87	12,16,33	38,84,61	89	74	1.79453529814e-09	9.27774749138e-08	0.063,0.008,0.063	0.208,0.137,0.31	-0.174
2061	"FBgn0261822"	"Bsg"	chr2L	+	8089184	8089736	8089393	8089736	8083419	8083521	2061	511,356,258	44,44,32	447,357,453	117,81,117	283	74	2.19606166585e-09	1.09873923991e-07	0.752,0.679,0.678	0.5,0.535,0.503	0.19
318	"FBgn0267795"	"CG32138"	chr3L	+	14069891	14070369	14069921	14070369	14068807	14068927	318	380,298,367	4,3,10	290,308,310	24,21,21	104	74	2.55498566748e-09	1.23836961571e-07	0.985,0.986,0.963	0.896,0.913,0.913	0.071
1677	"FBgn0040666"	"CG12848"	chr2R	-	24762565	24762981	24762565	24762972	24763032	24763094	1677	20,15,26	52,40,76	6,12,11	128,95,123	83	74	2.68819344562e-09	1.26345091944e-07	0.255,0.251,0.234	0.04,0.101,0.074	0.175
2252	"FBgn0001123"	"Galphas"	chr2R	+	23946437	23946520	23946446	23946520	23946136	23946261	2252	168,143,218	622,471,641	223,269,282	434,441,482	83	74	2.82439194255e-09	1.28842114791e-07	0.194,0.213,0.233	0.314,0.352,0.343	-0.123
1488	"FBgn0021764"	"sdk"	chrX	+	741678	741876	741690	741876	740426	740858	1488	4,4,1	0,0,0	5,1,0	3,3,2	86	74	4.17728340807e-09	1.85113330455e-07	1.0,1.0,1.0	0.589,0.223,0.0	0.729
505	"FBgn0031589"	"CG3714"	chr2L	-	4196474	4196814	4196474	4196779	4197964	4198071	505	28,25,27	28,15,23	9,19,19	54,52,65	109	74	4.68089988992e-09	2.01668770257e-07	0.404,0.531,0.444	0.102,0.199,0.166	0.304
2116	"FBgn0037705"	"mura"	chr3R	-	9541678	9542924	9541678	9542009	9546797	9547370	2116	213,224,156	15,9,6	171,131,152	34,28,31	989	74	7.17709014442e-09	3.00855859838e-07	0.515,0.651,0.66	0.273,0.259,0.268	0.342
624	"FBgn0004587"	"B52"	chr3R	+	13663454	13665526	13665452	13665526	13662969	13663051	624	3053,2310,2516	792,636,736	2712,2712,3009	419,482,479	2072	74	7.70006591821e-09	3.14284269451e-07	0.121,0.115,0.109	0.188,0.167,0.183	-0.064
2275	"FBgn0032101"	"CG9586"	chr2L	-	9165420	9165872	9165420	9165842	9165942	9166164	2275	41,28,32	378,367,469	8,7,7	268,273,373	104	74	2.17804817515e-08	8.6619300504e-07	0.072,0.051,0.046	0.021,0.018,0.013	0.039
610	"FBgn0004913"	"Gnf1"	chr3R	+	4908181	4909090	4908247	4909090	4906788	4908119	610	31,37,38	206,166,162	5,13,10	147,152,150	140	74	5.35689080872e-08	2.07713441108e-06	0.074,0.105,0.11	0.018,0.043,0.034	0.065
2315	"FBgn0039858"	"CycG"	chr3R	-	31601415	31603073	31601415	31602230	31610880	31610978	2315	958,766,497	155,94,87	674,765,922	192,216,252	917	74	5.9307738054e-08	2.24356833468e-06	0.333,0.397,0.316	0.221,0.222,0.228	0.125
317	"FBgn0267795"	"CG32138"	chr3L	+	14065588	14067268	14065615	14067268	14065071	14065158	317	93,78,41	139,114,119	59,74,91	292,302,417	101	74	7.4531212646e-08	2.69753333643e-06	0.329,0.334,0.202	0.129,0.152,0.138	0.149
948	"FBgn0010348"	"Arf79F"	chr3L	-	22869841	22870150	22869841	22870065	22871459	22871724	948	7035,5554,6083	170,100,107	8666,6906,8850	290,216,347	159	74	7.47865464001e-08	2.69753333643e-06	0.951,0.963,0.964	0.933,0.937,0.922	0.029
445	"FBgn0037351"	"RpL13A"	chr3R	+	5625332	5625947	5625513	5625947	5624889	5625130	445	750,744,908	9336,8312,10829	381,507,452	6251,10244,9503	255	74	8.45016455697e-08	2.97868300633e-06	0.023,0.025,0.024	0.017,0.014,0.014	0.009
2344	"FBgn0030974"	"CG7358"	chrX	-	18890066	18890481	18890066	18890448	18890740	18891860	2344	71,71,68	8,8,10	38,54,45	0,0,1	107	74	9.65634238126e-08	3.32821934074e-06	0.86,0.86,0.825	1.0,1.0,0.969	-0.141
136	"FBgn0261983"	"l(2)gd1"	chr2L	+	11110104	11110249	11110158	11110249	11109355	11109507	136	88,72,88	79,89,101	46,41,29	99,93,101	128	74	9.95829527728e-08	3.35767738588e-06	0.392,0.319,0.335	0.212,0.203,0.142	0.163
2157	"FBgn0040297"	"Nhe2"	chr2L	+	21125316	21125439	21125346	21125439	21124439	21124521	2157	26,16,20	12,14,11	0,5,5	20,11,17	104	74	2.19747183117e-07	7.25165704286e-06	0.607,0.448,0.564	0.0,0.244,0.173	0.401
1637	"FBgn0262582"	"cic"	chr3R	+	20299952	20300152	20299967	20300152	20299700	20299793	1637	224,205,177	25,16,12	68,97,112	18,38,21	89	74	2.48827653926e-07	8.04024356748e-06	0.882,0.914,0.925	0.759,0.68,0.816	0.155
17	"FBgn0013765"	"cnn"	chr2R	-	13442933	13443158	13442933	13443128	13444427	13444694	17	27,18,17	62,63,56	7,12,6	89,73,100	104	74	3.8627037946e-07	1.22266399703e-05	0.237,0.169,0.178	0.053,0.105,0.041	0.128
484	"FBgn0259174"	"Nedd4"	chr3L	+	17542550	17542812	17542589	17542812	17542199	17542384	484	3,5,2	1,5,1	2,9,4	0,0,0	113	74	4.25770408596e-07	1.32073980746e-05	0.663,0.396,0.567	1.0,1.0,1.0	-0.458
1449	"FBgn0038108"	"CG7518"	chr3R	+	13007391	13007714	13007524	13007714	13006345	13007214	1449	34,24,38	119,89,126	7,7,9	63,93,99	207	74	5.80108813986e-07	1.76421327548e-05	0.093,0.088,0.097	0.038,0.026,0.031	0.061
722	"FBgn0003495"	"spz"	chr3R	-	27066607	27066884	27066607	27066665	27067121	27067199	722	872,789,835	269,246,241	764,732,734	335,369,402	293	74	6.11160978714e-07	1.82290514997e-05	0.45,0.448,0.467	0.365,0.334,0.316	0.117
1492	"FBgn0022343"	"CG3760"	chr2R	+	24938955	24939217	24938973	24939217	24938759	24938842	1492	462,421,532	144,116,145	286,234,324	164,107,160	92	74	6.46630725298e-07	1.87917972386e-05	0.721,0.745,0.747	0.584,0.638,0.62	0.124
1969	"FBgn0024555"	"flfl"	chr3R	+	13690252	13690386	13690273	13690386	13689912	13690185	1969	110,93,96	67,40,44	144,150,186	25,37,42	95	74	6.54259865174e-07	1.87917972386e-05	0.561,0.644,0.63	0.818,0.759,0.775	-0.172
1091	"FBgn0260012"	"pds5"	chr2R	+	12028294	12028655	12028552	12028655	12027984	12028232	1091	53,38,25	43,47,25	24,34,36	60,81,107	332	74	7.47404980461e-07	2.1076820449e-05	0.216,0.153,0.182	0.082,0.086,0.07	0.104
1160	"FBgn0052016"	"4E-T"	chr4	-	953512	953899	953512	953806	954019	954226	1160	292,230,252	47,43,54	212,288,265	16,23,22	167	74	9.39554654744e-07	2.58445750715e-05	0.734,0.703,0.674	0.854,0.847,0.842	-0.144
1757	"FBgn0010303"	"hep"	chrX	-	13080637	13081118	13080637	13081043	13081512	13082064	1757	79,75,74	16,12,17	25,41,57	15,24,35	149	74	9.49800631256e-07	2.58445750715e-05	0.71,0.756,0.684	0.453,0.459,0.447	0.264
539	"FBgn0001624"	"dlg1"	chrX	+	11373816	11374510	11374268	11374510	11369664	11369799	539	44,16,14	3,1,3	38,30,55	0,0,0	526	74	9.98373791972e-07	2.66978922646e-05	0.674,0.692,0.396	1.0,1.0,1.0	-0.413
623	"FBgn0004587"	"B52"	chr3R	+	13666355	13666891	13666418	13666891	13666083	13666248	623	217,175,253	1119,958,1187	25,45,41	289,410,358	137	74	1.10871689329e-06	2.91461000253e-05	0.095,0.09,0.103	0.045,0.056,0.058	0.043
1981	"FBgn0002783"	"mor"	chr3R	-	15968574	15969594	15968574	15969402	15969881	15970092	1981	981,815,882	80,65,71	1339,1058,1272	209,121,192	266	74	1.62423126449e-06	4.19863781871e-05	0.773,0.777,0.776	0.641,0.709,0.648	0.109
159	"FBgn0035060"	"Eps-15"	chr2R	-	24769418	24770061	24769418	24769683	24771724	24771790	159	694,765,792	2,1,1	443,623,670	7,8,8	452	74	1.79896350061e-06	4.57408588434e-05	0.983,0.992,0.992	0.912,0.927,0.932	0.065
135	"FBgn0043456"	"CG4747"	chr2L	+	10007251	10007341	10007254	10007341	10006907	10007178	135	110,99,117	496,420,422	125,148,164	271,390,374	77	74	2.28600329499e-06	5.71869533956e-05	0.176,0.185,0.21	0.307,0.267,0.296	-0.1
2154	"FBgn0027835"	"Dp1"	chr2R	+	18413001	18413077	18413004	18413077	18412026	18412056	2154	216,167,115	0,3,5	93,156,136	9,10,12	77	74	2.9414417525e-06	7.22385942645e-05	1.0,0.982,0.957	0.909,0.937,0.916	0.059
261	"FBgn0031220"	"CG4822"	chr2L	-	119133	119375	119133	119235	119430	119554	261	2219,2018,1767	40,22,23	922,1381,1380	39,36,37	214	74	3.00346565751e-06	7.22385942645e-05	0.95,0.969,0.964	0.891,0.93,0.928	0.045
491	"FBgn0031285"	"CG3662"	chr2L	+	824190	824337	824218	824337	823636	824137	491	156,129,169	33,16,34	51,52,44	29,24,18	102	74	3.02740723868e-06	7.22385942645e-05	0.774,0.854,0.783	0.561,0.611,0.639	0.2
1266	"FBgn0032515"	"loqs"	chr2L	+	13384526	13384794	13384656	13384794	13383736	13384022	1266	12,15,23	4,4,9	10,13,10	16,19,21	204	74	3.09756972516e-06	7.27928885413e-05	0.521,0.576,0.481	0.185,0.199,0.147	0.349
634	"FBgn0020236"	"ATPCL"	chr2R	-	15996166	15996317	15996166	15996314	15996894	15997218	634	28,26,29	55,59,55	7,33,24	6,14,15	77	74	3.18486634709e-06	7.37272791692e-05	0.329,0.298,0.336	0.529,0.694,0.606	-0.289
2094	"FBgn0026620"	"tacc"	chr3R	-	4737472	4737780	4737472	4737738	4739510	4739547	2094	153,134,119	13,10,17	45,73,67	13,20,22	116	74	3.77264779938e-06	8.55162349027e-05	0.882,0.895,0.817	0.688,0.7,0.66	0.182
731	"FBgn0266848"	"wap"	chrX	-	22454661	22455204	22454661	22455087	22455273	22455422	731	147,111,101	7,10,5	117,175,136	2,1,1	191	74	3.80439729741e-06	8.55162349027e-05	0.891,0.811,0.887	0.958,0.985,0.981	-0.112
612	"FBgn0028325"	"l(1)G0334"	chrX	+	4702691	4702892	4702823	4702892	4702324	4702591	612	95,70,75	190,164,171	38,46,42	161,192,192	206	74	3.9521900288e-06	8.75692390667e-05	0.152,0.133,0.136	0.078,0.079,0.073	0.064
1344	"FBgn0039600"	"CG1646"	chr3R	+	28812226	28812486	28812394	28812486	28812101	28812154	1344	75,69,58	49,52,29	42,47,39	45,70,76	242	74	4.70658064278e-06	0.000102815585591	0.319,0.289,0.379	0.222,0.17,0.136	0.153
1522	"FBgn0028577"	"pUf68"	chr3L	-	1499042	1501397	1499042	1499337	1501798	1501892	1522	1404,1141,1056	184,160,134	567,554,784	129,135,149	2134	74	5.31347759702e-06	0.000114461163236	0.209,0.198,0.215	0.132,0.125,0.154	0.07
862	"FBgn0020496"	"CtBP"	chr3R	+	13024799	13025044	13024823	13025044	13021419	13021642	862	21,12,15	36,21,23	23,28,24	2,13,11	98	74	5.75375308576e-06	0.000122247548439	0.306,0.301,0.33	0.897,0.619,0.622	-0.4
2322	"FBgn0052582"	"CR32582"	chrX	+	15836456	15836674	15836524	15836674	15836281	15836397	2322	55,53,58	41,33,39	23,32,34	33,56,57	142	74	6.42949027607e-06	0.000134758640786	0.411,0.456,0.437	0.266,0.229,0.237	0.191
1970	"FBgn0034418"	"CG15118"	chr2R	-	19133726	19134726	19133726	19134431	19134882	19135625	1970	50,52,58	91,103,109	14,8,13	59,49,57	369	74	8.1030846788e-06	0.000167571791158	0.099,0.092,0.096	0.045,0.032,0.044	0.055
1390	"FBgn0263197"	"Patronin"	chr2R	-	17524703	17526413	17524703	17526317	17526833	17526980	1390	213,141,171	16,16,11	217,225,232	3,3,10	170	74	9.35490227705e-06	0.000190913860943	0.853,0.793,0.871	0.969,0.97,0.91	-0.111
1594	"FBgn0011828"	"Pxn"	chr3L	-	2629140	2629596	2629140	2629526	2629913	2630064	1594	344,315,208	292,296,285	279,305,329	429,511,654	144	74	9.49843029874e-06	0.000191325524589	0.377,0.354,0.273	0.25,0.235,0.205	0.105
1761	"FBgn0031228"	"CG11455"	chr2L	+	155545	155784	155566	155784	155334	155429	1761	75,84,89	99,82,141	72,58,55	131,195,203	95	74	9.9858865984e-06	0.000198565514284	0.371,0.444,0.33	0.3,0.188,0.174	0.161
506	"FBgn0031589"	"CG3714"	chr2L	-	4196474	4196814	4196474	4196779	4197146	4197380	506	41,36,40	32,46,22	9,30,16	55,47,60	109	74	1.05156458228e-05	0.000206452742673	0.465,0.347,0.552	0.1,0.302,0.153	0.27
740	"FBgn0263241"	"Mocs1"	chr3L	+	11072469	11073348	11072561	11073348	11071558	11072410	740	154,107,129	14,17,23	86,88,88	35,28,29	166	74	1.24257846399e-05	0.000240904899706	0.831,0.737,0.714	0.523,0.584,0.575	0.2
2285	"FBgn0037384"	"dgrn"	chr3R	+	5825032	5825444	5825056	5825444	5824614	5824975	2285	55,52,27	13,14,7	23,33,27	0,2,2	98	74	1.27007030191e-05	0.000243194942995	0.762,0.737,0.744	1.0,0.926,0.911	-0.198
1293	"FBgn0033062"	"Ars2"	chr2R	-	6080827	6081415	6080827	6081034	6081735	6081840	1293	925,701,1028	88,90,94	516,630,685	24,44,30	455	74	1.31694194574e-05	0.000245190163901	0.631,0.559,0.64	0.778,0.7,0.788	-0.145
1310	"FBgn0046687"	"Tre1"	chrX	-	5673829	5674173	5673829	5674152	5674221	5674709	1310	20,17,24	168,145,175	0,5,3	51,101,83	95	74	1.30300620598e-05	0.000245190163901	0.085,0.084,0.097	0.0,0.037,0.027	0.067
1342	"FBgn0039600"	"CG1646"	chr3R	+	28812236	28812486	28812394	28812486	28812101	28812154	1342	85,79,55	49,52,29	49,54,40	45,70,76	232	74	1.32791578128e-05	0.000245190163901	0.356,0.326,0.377	0.258,0.197,0.144	0.153
1388	"FBgn0263197"	"Patronin"	chr2R	-	17524703	17526416	17524703	17526317	17526833	17526980	1388	313,218,257	16,16,11	301,329,347	3,3,10	173	74	1.38780334022e-05	0.000253233291845	0.893,0.854,0.909	0.977,0.979,0.937	-0.079
697	"FBgn0010548"	"Aldh-III"	chr2R	-	7466878	7467316	7466878	7467050	7467482	7467633	697	658,539,649	15,9,10	313,391,408	16,14,25	340	74	1.82814243391e-05	0.000329703362209	0.905,0.929,0.934	0.81,0.859,0.78	0.106
703	"FBgn0039559"	"Mes-4"	chr3R	-	27933562	27935993	27933562	27935981	27936061	27937337	703	67,83,83	6,8,6	47,78,98	0,2,1	86	74	2.0057920797e-05	0.00035758431214	0.906,0.899,0.922	1.0,0.971,0.988	-0.077
2165	"FBgn0086683"	"Spf45"	chr2L	-	23067144	23068144	23067144	23068101	23068199	23068386	2165	394,375,387	13,13,6	241,350,363	18,23,26	117	74	2.63424142969e-05	0.000464285051983	0.95,0.948,0.976	0.894,0.906,0.898	0.059
6	"FBgn0262737"	"mub"	chr3L	+	21921041	21921327	21921053	21921327	21920902	21920987	6	18,33,25	4,8,5	11,11,5	0,1,0	86	74	2.82095995411e-05	0.000491607740317	0.795,0.78,0.811	1.0,0.904,1.0	-0.173
262	"FBgn0003256"	"rl"	chr2R	+	1072250	1072439	1072267	1072439	1071974	1072045	262	76,56,63	5,3,1	64,75,98	14,15,12	91	74	3.15229241212e-05	0.000543245059022	0.925,0.938,0.981	0.788,0.803,0.869	0.128
1064	"FBgn0067864"	"Patj"	chr3L	+	1798981	1800699	1799009	1800699	1798802	1798923	1064	62,55,56	3,1,9	44,52,57	15,10,19	102	74	3.41187387348e-05	0.000581518283271	0.937,0.976,0.819	0.68,0.79,0.685	0.192
1550	"FBgn0050460"	"CG30460"	chr2R	-	17067525	17069757	17067525	17068215	17069898	17070676	1550	722,749,722	3,4,6	241,243,257	0,0,0	1616	74	3.92398303904e-05	0.000661532357995	0.917,0.896,0.846	1.0,1.0,1.0	-0.114
2117	"FBgn0001222"	"Hsf"	chr2R	-	18133870	18134108	18133870	18134095	18134406	18134634	2117	14,14,19	81,79,72	27,14,32	39,41,46	87	74	4.28437048312e-05	0.000714522432185	0.128,0.131,0.183	0.371,0.225,0.372	-0.175
1607	"FBgn0032156"	"CG13124"	chr2L	-	9907607	9907847	9907607	9907783	9908531	9908633	1607	67,64,57	38,26,32	102,95,105	27,22,18	138	74	4.52006462156e-05	0.000745810662557	0.486,0.569,0.489	0.67,0.698,0.758	-0.194
2264	"FBgn0033463"	"CG1513"	chr2R	-	9883896	9884206	9883896	9884002	9884621	9884708	2264	377,266,376	78,76,77	566,500,570	91,54,65	278	74	4.64423733134e-05	0.000758232852727	0.563,0.482,0.565	0.623,0.711,0.7	-0.141
201	"FBgn0264270"	"Sxl"	chrX	-	7091673	7092170	7091673	7092122	7096997	7097059	201	42,36,19	0,0,1	48,32,40	5,1,6	122	74	5.29076104957e-05	0.000854788582071	1.0,1.0,0.92	0.853,0.951,0.802	0.105
1789	"FBgn0034638"	"CG10433"	chr2R	-	21605675	21606360	21605675	21606193	21606467	21606617	1789	61,102,63	48,44,47	23,13,16	20,29,43	241	74	5.58961537378e-05	0.000893762210797	0.281,0.416,0.292	0.261,0.121,0.103	0.168
2335	"FBgn0052521"	"CG32521"	chrX	-	21207674	21209878	21207674	21209533	21211079	21211274	2335	151,127,131	37,28,40	105,106,151	39,72,78	419	74	6.23891524367e-05	0.000987403830911	0.419,0.445,0.366	0.322,0.206,0.255	0.149
2045	"FBgn0036765"	"CG7408"	chr3L	+	17879877	17880064	17879976	17880064	17879095	17879248	2045	162,104,101	14,16,10	119,172,174	2,4,10	173	74	6.58662465134e-05	0.00102907479585	0.832,0.735,0.812	0.962,0.948,0.882	-0.138
2218	"FBgn0010909"	"msn"	chr3L	-	2564396	2564755	2564396	2564695	2565600	2565621	2218	238,231,175	62,62,48	126,163,162	46,140,107	134	74	6.63491164314e-05	0.00102907479585	0.679,0.673,0.668	0.602,0.391,0.455	0.191
1309	"FBgn0024987"	"ssx"	chrX	+	1371873	1372022	1371914	1372022	1371450	1371774	1309	3,0,2	92,67,76	11,11,15	149,142,145	115	74	6.7725888407e-05	0.00104002824673	0.021,0.0,0.017	0.045,0.047,0.062	-0.039
767	"FBgn0264302"	"CG43780"	chr3L	-	7333543	7334469	7333543	7334454	7334541	7334898	767	50,48,53	4,7,3	36,37,34	0,1,0	89	74	6.89730920128e-05	0.00104879672267	0.912,0.851,0.936	1.0,0.969,1.0	-0.09
598	"FBgn0037182"	"ArfGAP3"	chr3L	-	22716970	22717080	22716970	22717066	22717193	22717276	598	89,66,66	7,3,7	45,63,74	0,2,0	88	74	7.09004105264e-05	0.0010676362789	0.914,0.949,0.888	1.0,0.964,1.0	-0.071
1941	"FBgn0260934"	"par-1"	chr2R	+	19477615	19477704	19477660	19477704	19473804	19473967	1941	220,169,141	72,55,63	218,235,225	47,50,37	119	74	7.23714324788e-05	0.00107930857476	0.655,0.656,0.582	0.743,0.745,0.791	-0.129
1426	"FBgn0264560"	"garz"	chr2R	+	12332146	12332470	12332149	12332470	12331037	12332098	1426	9,6,5	12,22,10	0,0,1	2,3,3	77	74	7.44335006679e-05	0.00109948913844	0.419,0.208,0.325	0.0,0.0,0.243	0.236
2215	"FBgn0033913"	"CG8468"	chr2R	+	14220586	14220765	14220607	14220765	14219897	14220042	2215	43,44,33	132,146,137	63,40,61	360,321,380	95	74	8.30355317347e-05	0.00121498216717	0.202,0.19,0.158	0.12,0.088,0.111	0.077
841	"FBgn0036510"	"CG7427"	chr3L	+	15564015	15565272	15564261	15565272	15563607	15563729	841	36,13,37	131,103,122	23,11,12	119,168,145	320	74	8.91413645544e-05	0.00129213323761	0.06,0.028,0.066	0.043,0.015,0.019	0.026
