ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IC_SAMPLE_1	SC_SAMPLE_1	IC_SAMPLE_2	SC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
713	"FBgn0003638"	"su(w[a])"	chrX	+	1042259	1043421	1042259	1042432	1042933	1043421	713	131,67,56	1,1,4	122,112,157	0,0,1	575	74	0.00332643940277	0.0164949572384	0.944,0.896,0.643	1.0,1.0,0.953	-0.157
1031	"FBgn0024991"	"CG2694"	chrX	+	2714078	2714453	2714078	2714237	2714323	2714453	1031	8,8,9	6,7,2	13,13,21	0,1,5	160	74	0.00337274883551	0.0166295255084	0.381,0.346,0.675	1.0,0.857,0.66	-0.372
376	"FBgn0027498"	"CG2061"	chrX	+	11092491	11092841	11092491	11092718	11092780	11092841	376	7,8,6	32,36,37	12,13,8	16,24,23	136	74	0.00344521648205	0.0169085509372	0.106,0.108,0.081	0.29,0.228,0.159	-0.127
815	"FBgn0030114"	"CG17754"	chrX	+	9250419	9251029	9250419	9250563	9250627	9251029	815	18,31,23	2,4,0	14,28,31	10,6,6	138	74	0.00351676608012	0.0171805315382	0.828,0.806,1.0	0.429,0.714,0.735	0.252
107	"FBgn0015019"	"Cctgamma"	chr3R	+	16647604	16647929	16647604	16647697	16647835	16647929	107	113,73,116	198,150,217	180,194,245	485,523,644	212	74	0.00357028256637	0.0173623330282	0.166,0.145,0.157	0.115,0.115,0.117	0.04
230	"FBgn0028540"	"CG9008"	chr2L	-	13774339	13775406	13774339	13775047	13775254	13775406	230	56,34,32	6,6,10	8,26,29	11,9,15	281	74	0.00359191476907	0.0173881328594	0.711,0.599,0.457	0.161,0.432,0.337	0.279
1027	"FBgn0051855"	"CG31855"	chr2L	+	13369203	13370329	13369203	13369323	13369385	13370329	1027	150,88,126	190,95,140	111,94,106	39,74,86	136	74	0.00363637371727	0.0174699167896	0.3,0.335,0.329	0.608,0.409,0.401	-0.151
1407	"FBgn0053526"	"PNUTS"	chr2L	+	870464	871576	870464	870552	871340	871576	1407	1093,837,1091	151,81,94	831,811,979	120,128,162	862	74	0.00364161645756	0.0174699167896	0.383,0.47,0.499	0.373,0.352,0.342	0.095
605	"FBgn0026597"	"Axn"	chr3R	+	30031111	30032112	30031111	30031344	30031422	30032112	605	9,6,3	32,31,29	3,2,1	26,35,39	152	74	0.00386138353299	0.0184411366037	0.12,0.086,0.048	0.053,0.027,0.012	0.054
696	"FBgn0000719"	"fog"	chrX	-	22853806	22855194	22853806	22854332	22855042	22855194	696	120,82,82	28,25,20	158,107,158	72,47,64	784	74	0.00396761441419	0.0188638810318	0.288,0.236,0.279	0.172,0.177,0.189	0.088
56	"FBgn0038294"	"Mf"	chr3R	-	15176363	15178489	15176363	15176433	15178279	15178489	56	805,709,695	1256,1166,1352	302,303,268	537,863,594	1920	74	0.00415680827251	0.0196755591565	0.024,0.023,0.019	0.021,0.013,0.017	0.005
560	"FBgn0260970"	"CG42593"	chrX	+	7935895	7937611	7935895	7936719	7936779	7937611	560	36,26,17	15,11,7	74,78,103	9,10,28	134	74	0.00428320485557	0.020184129076	0.57,0.566,0.573	0.82,0.812,0.67	-0.198
1393	"FBgn0022029"	"l(2)k01209"	chr2R	+	17420406	17421946	17420406	17420573	17421447	17421946	1393	376,373,345	8,8,12	396,400,425	4,0,8	948	74	0.00460364859017	0.0215986156323	0.786,0.784,0.692	0.885,1.0,0.806	-0.143
1185	"FBgn0040389"	"mRpL14"	chrX	-	2343996	2344649	2343996	2344559	2344615	2344649	1185	618,384,596	33,36,29	462,500,582	33,50,66	130	74	0.00490790402434	0.0229250780084	0.914,0.859,0.921	0.889,0.851,0.834	0.04
673	"FBgn0016701"	"Rab4"	chr2R	+	17573461	17573714	17573461	17573521	17573620	17573714	673	504,445,504	17,6,21	266,437,444	13,25,25	173	74	0.00494845676503	0.0230135653046	0.927,0.969,0.911	0.897,0.882,0.884	0.048
92	"FBgn0261270"	"SelD"	chr2R	-	14268771	14270658	14268771	14270174	14270540	14270658	92	53,29,41	274,236,244	25,48,50	107,172,196	440	74	0.00518682115966	0.0240172371089	0.032,0.02,0.027	0.038,0.045,0.041	-0.015
784	"FBgn0004648"	"svr"	chrX	+	506598	509072	506598	507806	507868	509072	784	22,13,15	52,47,34	9,14,12	69,55,66	136	74	0.00541585320706	0.0249691933572	0.187,0.131,0.194	0.066,0.122,0.09	0.078
27	"FBgn0010215"	"alpha-Cat"	chr3L	-	23328713	23330089	23328713	23329398	23329885	23330089	27	72,55,59	289,244,244	69,88,73	199,204,252	561	74	0.00552318622687	0.0253542816018	0.032,0.029,0.031	0.044,0.054,0.037	-0.014
1514	"FBgn0016726"	"RpL29"	chr2R	+	21293767	21293874	21293767	21293789	21293849	21293874	1514	3017,2005,2707	777,505,837	1337,2420,2041	328,543,352	134	74	0.00573887966591	0.0262313598463	0.682,0.687,0.641	0.692,0.711,0.762	-0.052
1054	"FBgn0032815"	"CG10462"	chr2L	-	19735511	19735980	19735511	19735633	19735766	19735980	1054	2,2,1	61,67,48	5,4,10	49,66,86	207	74	0.00576936132974	0.0262579906674	0.012,0.011,0.007	0.035,0.021,0.04	-0.022
894	"FBgn0011604"	"Iswi"	chr2R	+	12636670	12636990	12636670	12636781	12636843	12636990	894	97,77,71	1,3,0	47,84,85	4,3,5	136	74	0.00599450820896	0.0271666010321	0.981,0.933,1.0	0.865,0.938,0.902	0.07
1446	"FBgn0036039"	"Naa60"	chr3L	+	9727984	9728433	9727984	9728149	9728212	9728433	1446	15,21,24	24,19,25	24,27,27	13,14,15	137	74	0.00641589336744	0.02895307812	0.252,0.374,0.341	0.499,0.51,0.493	-0.178
1036	"FBgn0001145"	"Gs2"	chrX	+	11423956	11424454	11423956	11424103	11424269	11424454	1036	6,3,4	34,32,29	0,0,0	9,12,11	240	74	0.00646247470264	0.0290402344233	0.052,0.028,0.041	0.0,0.0,0.0	0.04
1543	"FBgn0030674"	"CG8184"	chrX	+	15721545	15724378	15721545	15723157	15723232	15724378	1543	55,51,39	1,0,0	183,140,189	4,0,9	149	74	0.006608415294	0.0295712701181	0.965,1.0,1.0	0.958,1.0,0.913	0.031
47	"FBgn0035586"	"CG10671"	chr3L	-	5145194	5146063	5145194	5145798	5145872	5146063	47	33,13,26	182,165,136	14,10,14	120,150,189	148	74	0.00668375065359	0.0297832403601	0.083,0.038,0.087	0.055,0.032,0.036	0.028
637	"FBgn0041191"	"Rheb"	chr3R	+	5568920	5569271	5568920	5569039	5569205	5569271	637	919,817,846	25,45,40	802,799,1002	18,21,31	240	74	0.00673405423783	0.0298823656804	0.919,0.848,0.867	0.932,0.921,0.909	-0.043
1385	"FBgn0037536"	"CG2698"	chr3R	+	8003219	8004178	8003219	8003760	8003999	8004178	1385	145,140,115	7,8,4	97,113,118	11,12,11	313	74	0.00688439290803	0.0304227321454	0.83,0.805,0.872	0.676,0.69,0.717	0.141
969	"FBgn0036180"	"CG6091"	chr3L	-	11608675	11609465	11608675	11609188	11609285	11609465	969	17,14,11	29,19,20	3,9,11	30,31,24	171	74	0.00708624695351	0.0311853429979	0.202,0.242,0.192	0.041,0.112,0.166	0.106
510	"FBgn0016696"	"Pitslre"	chr3L	+	20771527	20771864	20771527	20771608	20771667	20771864	510	134,123,112	22,26,25	179,131,205	19,21,19	133	74	0.00807397874824	0.0353859562423	0.772,0.725,0.714	0.84,0.776,0.857	-0.087
1146	"FBgn0031319"	"CG4896"	chr2L	+	1177689	1178044	1177689	1177868	1177947	1178044	1146	8,10,0	10,4,1	2,11,21	1,3,1	153	74	0.00817405544193	0.0356777419904	0.279,0.547,0.0	0.492,0.639,0.91	-0.405
475	"FBgn0010548"	"Aldh-III"	chr2R	-	7466878	7467316	7466878	7467050	7467220	7467316	475	444,362,399	9,8,8	213,245,255	4,14,14	244	74	0.00827116424377	0.0359542445699	0.937,0.932,0.938	0.942,0.841,0.847	0.059
188	"FBgn0263102"	"psq"	chr2R	+	10610549	10611818	10610549	10611515	10611679	10611818	188	21,29,11	81,91,66	35,42,49	89,107,106	238	74	0.00836065357792	0.0360929982426	0.075,0.09,0.049	0.109,0.109,0.126	-0.043
425	"FBgn0004587"	"B52"	chr3R	+	13663454	13665526	13663454	13664934	13665452	13665526	425	382,306,377	93,61,59	446,358,516	58,53,67	592	74	0.00837086438114	0.0360929982426	0.339,0.385,0.444	0.49,0.458,0.49	-0.09
1114	"FBgn0023130"	"a6"	chrX	-	1693614	1695474	1693614	1693958	1694121	1695474	1114	239,278,315	0,2,2	139,148,143	1,4,4	237	74	0.00849570656261	0.0364835785854	1.0,0.977,0.98	0.977,0.92,0.918	0.047
1477	"FBgn0039240"	"CG3744"	chr3R	-	24874992	24876654	24874992	24875999	24876246	24876654	1477	170,170,150	17,11,2	399,264,363	62,36,29	321	74	0.00853639129971	0.0365110712217	0.697,0.781,0.945	0.597,0.628,0.743	0.152
45	"FBgn0033183"	"CG1620"	chr2R	-	7494011	7495461	7494011	7494797	7494865	7495461	45	43,47,40	45,56,55	14,35,47	57,64,72	142	74	0.00862634606118	0.0367482342206	0.332,0.304,0.275	0.113,0.222,0.254	0.107
1555	"FBgn0261550"	"CG42668"	chr3R	+	20321701	20321880	20321701	20321713	20321767	20321880	1555	321,294,238	11,3,4	467,344,483	3,3,4	128	74	0.00933686230714	0.0394766545506	0.944,0.983,0.972	0.989,0.985,0.986	-0.02
52	"FBgn0025820"	"JTBR"	chr3L	-	1802007	1802856	1802007	1802753	1802803	1802856	52	59,39,33	3,1,8	21,37,18	2,12,11	124	74	0.00934095487957	0.0394766545506	0.921,0.959,0.711	0.862,0.648,0.494	0.196
703	"FBgn0034240"	"MESR4"	chr2R	+	17549068	17551391	17549068	17551064	17551124	17551391	703	147,161,82	12,7,2	126,139,155	1,6,2	134	74	0.00942164813003	0.0396602974644	0.871,0.927,0.958	0.986,0.928,0.977	-0.045
379	"FBgn0020621"	"Pkn"	chr2R	-	9255088	9255709	9255088	9255443	9255512	9255709	379	171,178,214	11,5,3	86,93,96	13,5,5	143	74	0.00962848167482	0.0403713896995	0.889,0.949,0.974	0.774,0.906,0.909	0.074
1280	"FBgn0031069"	"Pmp70"	chrX	+	19750769	19751546	19750769	19750890	19751347	19751546	1280	593,529,459	9,8,5	674,787,814	2,10,1	531	74	0.00986246050106	0.0411902762103	0.902,0.902,0.928	0.979,0.916,0.991	-0.051
149	"FBgn0031220"	"CG4822"	chr2L	-	119827	121754	119827	120080	121632	121754	149	5430,4766,3953	119,88,76	3628,4710,5123	129,102,143	1626	74	0.00991225260255	0.0412344253695	0.675,0.711,0.703	0.561,0.678,0.62	0.077
42	"FBgn0037094"	"CG7611"	chr3L	+	21523185	21525716	21523185	21523627	21524721	21525716	42	136,116,76	14,8,13	155,112,140	34,28,26	1168	74	0.00996621386604	0.0412344253695	0.381,0.479,0.27	0.224,0.202,0.254	0.15
848	"FBgn0000412"	"D1"	chr3R	-	9239489	9240068	9239489	9239908	9240045	9240068	848	3315,2700,3034	21,18,16	5773,3992,5718	14,16,21	211	74	0.00998918473739	0.0412344253695	0.982,0.981,0.985	0.993,0.989,0.99	-0.008
373	"FBgn0003969"	"vap"	chrX	-	16005319	16005812	16005319	16005476	16005621	16005812	373	44,36,32	7,7,8	28,30,39	11,13,17	219	74	0.0100616888539	0.0413733537815	0.68,0.635,0.575	0.462,0.438,0.437	0.184
1244	"FBgn0266084"	"Fhos"	chr3L	+	8796999	8797821	8796999	8797226	8797689	8797821	1244	270,197,229	29,34,38	49,34,55	12,10,15	537	74	0.0101135250676	0.0414265546038	0.562,0.444,0.454	0.36,0.319,0.336	0.148
762	"FBgn0024983"	"CG4293"	chrX	-	529409	529849	529409	529530	529631	529849	762	19,18,20	53,35,35	21,22,28	32,23,27	175	74	0.0103911960219	0.0422390219974	0.132,0.179,0.195	0.217,0.288,0.305	-0.101
818	"FBgn0024985"	"CG11448"	chrX	+	1395245	1397337	1395245	1395371	1395552	1397337	818	211,175,176	6,4,14	121,125,160	2,3,2	255	74	0.0103731027553	0.0422390219974	0.911,0.927,0.785	0.946,0.924,0.959	-0.069
226	"FBgn0013981"	"His4r"	chr3R	+	14625787	14626229	14625787	14625815	14626025	14626229	226	63,38,52	171,103,137	112,102,96	136,198,253	284	74	0.0105037190377	0.0425340713884	0.088,0.088,0.09	0.177,0.118,0.09	-0.04
273	"FBgn0058191"	"CG40191"	chr2R	+	1264392	1264841	1264392	1264493	1264547	1264841	273	84,51,52	191,136,152	20,44,46	132,126,165	128	74	0.0105931145065	0.0427335869296	0.203,0.178,0.165	0.081,0.168,0.139	0.053
923	"FBgn0085443"	"spri"	chrX	-	10584909	10585422	10584909	10585073	10585325	10585422	923	105,73,61	0,0,2	142,91,102	6,2,0	326	74	0.0110316426227	0.0443347146912	1.0,1.0,0.874	0.843,0.912,1.0	0.04
615	"FBgn0037978"	"KLHL18"	chr3R	-	12009289	12010434	12009289	12010143	12010241	12010434	615	16,4,11	64,44,42	8,16,22	24,55,31	172	74	0.0112349965675	0.0449822230992	0.097,0.038,0.101	0.125,0.111,0.234	-0.078
831	"FBgn0040322"	"GNBP2"	chr3L	-	18675218	18675413	18675218	18675275	18675337	18675413	831	168,92,117	5,4,3	51,97,105	2,0,1	136	74	0.0113534205989	0.045286115872	0.948,0.926,0.955	0.933,1.0,0.983	-0.029
81	"FBgn0031313"	"CG5080"	chr2L	-	1162999	1163886	1162999	1163149	1163759	1163886	81	28,30,18	42,39,53	11,13,19	47,56,33	684	74	0.0118984186103	0.0472828948506	0.067,0.077,0.035	0.025,0.024,0.059	0.024
1478	"FBgn0267585"	"CR45923"	chr2R	-	4621117	4622481	4621117	4622048	4622106	4622481	1478	4,8,10	2,2,1	8,2,8	1,0,1	132	74	0.0120112830899	0.0475539646496	0.529,0.692,0.849	0.818,1.0,0.818	-0.189
568	"FBgn0040918"	"schlank"	chrX	-	6266406	6267228	6266406	6266717	6267003	6267228	568	1206,1111,1047	152,137,111	1442,1447,1755	156,130,129	360	74	0.0121723199146	0.0480130396631	0.62,0.625,0.66	0.655,0.696,0.737	-0.061
963	"FBgn0019957"	"ND42"	chr3R	+	22027708	22029148	22027708	22027780	22028019	22029148	963	35,61,50	221,171,293	40,46,54	197,400,374	313	74	0.0124673317485	0.0489952336242	0.036,0.078,0.039	0.046,0.026,0.033	0.016
169	"FBgn0002914"	"Myb"	chrX	-	15855789	15857823	15855789	15857613	15857676	15857823	169	247,159,158	5,5,3	209,201,243	0,1,4	137	74	0.0129373924312	0.0506555990413	0.964,0.945,0.966	1.0,0.991,0.97	-0.029
1188	"FBgn0039261"	"CG6422"	chr3R	-	25038420	25038674	25038420	25038516	25038652	25038674	1188	86,67,66	136,78,93	125,133,108	270,178,296	210	74	0.0130413148352	0.0508754589725	0.182,0.232,0.2	0.14,0.208,0.114	0.051
1166	"FBgn0260486"	"Ziz"	chr2L	-	7472512	7473889	7472512	7473199	7473656	7473889	1166	780,706,845	2,3,5	585,617,623	8,5,6	531	74	0.0152604387879	0.0593152091573	0.982,0.97,0.959	0.911,0.945,0.935	0.04
1264	"FBgn0036945"	"Ssk"	chr3L	+	20188521	20188762	20188521	20188614	20188675	20188762	1264	5,6,8	6,0,4	0,0,8	4,5,1	135	74	0.0155316507533	0.0600292115306	0.314,1.0,0.523	0.0,0.0,0.814	0.341
847	"FBgn0035829"	"HP4"	chr3L	-	7975437	7976154	7975437	7975687	7975761	7976154	847	68,55,64	740,666,786	27,52,29	552,593,651	148	74	0.0155568660868	0.0600292115306	0.044,0.04,0.039	0.024,0.042,0.022	0.012
659	"FBgn0016054"	"phr6-4"	chr2L	-	20644663	20645451	20644663	20645361	20645416	20645451	659	20,14,21	18,12,23	11,22,27	7,5,13	129	74	0.0160392234324	0.0616670503809	0.389,0.401,0.344	0.474,0.716,0.544	-0.2
1077	"FBgn0260935"	"ird1"	chr3R	-	9242529	9243046	9242529	9242700	9242832	9243046	1077	2,3,5	2,2,2	0,0,2	1,1,0	206	74	0.0162094609411	0.0620973953319	0.264,0.35,0.473	0.0,0.0,1.0	0.029
108	"FBgn0015019"	"Cctgamma"	chr3R	+	16647604	16647929	16647604	16647756	16647835	16647929	108	71,46,80	8,11,7	145,164,175	50,30,43	153	74	0.0163287417509	0.0623301432427	0.811,0.669,0.847	0.584,0.726,0.663	0.118
198	"FBgn0000565"	"Eip71CD"	chr3L	+	15512171	15512736	15512171	15512365	15512475	15512736	198	40,26,59	114,100,129	12,10,18	47,67,64	184	74	0.0167031667293	0.0635316877382	0.124,0.095,0.155	0.093,0.057,0.102	0.041
785	"FBgn0004648"	"svr"	chrX	+	496445	497389	496445	496548	496600	497389	785	67,74,34	9,5,8	87,79,114	3,5,7	126	74	0.0172007880913	0.0651915989937	0.814,0.897,0.714	0.945,0.903,0.905	-0.109
48	"FBgn0261385"	"scra"	chr2R	+	7590945	7591873	7590945	7591425	7591506	7591873	48	328,295,245	84,65,51	319,421,451	47,72,79	155	74	0.017354566241	0.0655231116299	0.651,0.684,0.696	0.764,0.736,0.732	-0.067
631	"FBgn0040382"	"CG5273"	chrX	+	759593	760528	759593	759685	759775	760528	631	47,32,47	35,34,23	20,50,62	11,19,20	164	74	0.0174113057195	0.0655231116299	0.377,0.298,0.48	0.451,0.543,0.583	-0.141
499	"FBgn0266848"	"wap"	chrX	-	22454661	22455422	22454661	22455059	22455273	22455422	499	409,280,253	6,5,3	215,346,311	1,1,3	288	74	0.0179619189753	0.0673571961574	0.946,0.935,0.956	0.982,0.989,0.964	-0.033
1513	"FBgn0261673"	"nemy"	chr2R	-	12664984	12665799	12664984	12665232	12665744	12665799	1513	750,719,635	99,71,72	812,806,988	39,88,74	586	74	0.0183802398027	0.0686840539996	0.489,0.561,0.527	0.724,0.536,0.628	-0.104
1387	"FBgn0037536"	"CG2698"	chr3R	+	8003219	8004178	8003219	8003760	8003987	8004178	1387	130,118,104	4,6,4	91,97,99	4,8,15	301	74	0.0191357933064	0.0712574121375	0.889,0.829,0.865	0.848,0.749,0.619	0.122
1529	"FBgn0027375"	"RecQ5"	chr3L	-	14629740	14631818	14629740	14630444	14630519	14631818	1529	2,0,2	3,5,2	4,1,12	7,1,2	149	74	0.0196910336484	0.0730695151064	0.249,0.0,0.332	0.221,0.332,0.749	-0.24
1560	"FBgn0262125"	"Sec23"	chr3R	+	5649064	5649660	5649064	5649150	5649358	5649660	1560	571,470,444	12,5,11	314,513,453	1,3,8	282	74	0.0201854520569	0.0746441195854	0.926,0.961,0.914	0.988,0.978,0.937	-0.034
126	"FBgn0032170"	"CG4658"	chr2L	+	9957294	9957900	9957294	9957329	9957428	9957900	126	63,53,67	3,5,2	46,68,82	7,10,7	173	74	0.0203403139066	0.0749565201056	0.9,0.819,0.935	0.738,0.744,0.834	0.113
1075	"FBgn0039114"	"Lsd-1"	chr3R	+	23764237	23764684	23764237	23764316	23764385	23764684	1075	7,6,3	56,52,71	12,11,9	59,69,50	143	74	0.0214364929927	0.0784531444578	0.061,0.056,0.021	0.095,0.076,0.085	-0.039
1279	"FBgn0263198"	"Acn"	chr2L	+	19045354	19047047	19045354	19045436	19045521	19047047	1279	248,178,201	13,8,12	239,255,342	15,33,25	159	74	0.0213852081642	0.0784531444578	0.899,0.912,0.886	0.881,0.782,0.864	0.057
1350	"FBgn0028397"	"Tob"	chrX	-	16080803	16081282	16080803	16080957	16081041	16081282	1350	13,35,17	2,1,1	4,16,10	1,3,3	158	74	0.0220566374275	0.0804462974667	0.753,0.943,0.888	0.652,0.714,0.61	0.203
953	"FBgn0264495"	"gpp"	chr3R	+	6406856	6407774	6406856	6407091	6407477	6407774	953	76,68,21	25,12,12	165,203,216	36,26,31	460	74	0.0221575406617	0.08053850104	0.328,0.477,0.22	0.424,0.557,0.529	-0.162
1362	"FBgn0035111"	"CG16940"	chr3L	+	212708	213976	212708	212784	212843	213976	1362	62,59,43	17,18,9	32,43,44	15,26,16	133	74	0.0223112374971	0.0808213195048	0.67,0.646,0.727	0.543,0.479,0.605	0.139
1455	"FBgn0031118"	"RhoGAP19D"	chrX	-	20473566	20474482	20473566	20474008	20474221	20474482	1455	2,9,16	10,18,7	8,3,0	14,13,15	287	74	0.022453518277	0.081061006661	0.049,0.114,0.371	0.128,0.056,0.0	0.117
1576	"FBgn0262579"	"Ect4"	chr3L	+	8096521	8097172	8096521	8096876	8096970	8097172	1576	174,144,84	7,4,7	210,179,248	4,4,4	168	74	0.0228820402777	0.0823289624856	0.916,0.941,0.841	0.959,0.952,0.965	-0.059
1386	"FBgn0037536"	"CG2698"	chr3R	+	8003219	8004178	8003219	8003760	8003975	8004178	1386	116,92,80	10,19,16	89,75,91	2,13,3	289	74	0.0234031391123	0.0832826051627	0.748,0.554,0.561	0.919,0.596,0.886	-0.179
185	"FBgn0025683"	"CG3164"	chr2L	-	122623	123629	122623	122994	123080	123629	185	3007,2473,2691	162,151,163	1038,1234,1219	64,106,97	160	74	0.0234137263476	0.0832826051627	0.896,0.883,0.884	0.882,0.843,0.853	0.028
472	"FBgn0035253"	"CG7971"	chr3L	-	1655524	1658464	1655524	1655709	1656678	1658464	472	183,200,179	60,44,55	200,199,229	32,47,46	1043	74	0.0234109356883	0.0832826051627	0.178,0.244,0.188	0.307,0.231,0.261	-0.063
655	"FBgn0034392"	"MFS15"	chr2R	-	18796269	18796678	18796269	18796406	18796476	18796678	655	18,22,25	82,60,62	5,10,9	30,64,37	144	74	0.0235380884075	0.0832826051627	0.101,0.159,0.172	0.079,0.074,0.111	0.056
754	"FBgn0035444"	"CG12012"	chr3L	+	3376756	3377687	3376756	3376947	3376998	3377687	754	23,29,21	200,194,244	16,44,15	130,121,142	125	74	0.0234859736764	0.0832826051627	0.064,0.081,0.048	0.068,0.177,0.059	-0.037
997	"FBgn0262527"	"nsl1"	chr3R	+	15798086	15799036	15798086	15798410	15798723	15799036	997	149,95,111	1,0,0	102,114,133	0,2,4	387	74	0.0241183558988	0.0850531424908	0.966,1.0,1.0	1.0,0.916,0.864	0.062
11	"FBgn0262737"	"mub"	chr3L	+	21920902	21921327	21920902	21920987	21921041	21921327	11	60,41,44	12,27,18	25,40,35	7,8,2	128	74	0.0243936964629	0.0857402202409	0.743,0.467,0.586	0.674,0.743,0.91	-0.177
630	"FBgn0040382"	"CG5273"	chrX	+	759593	760528	759593	759685	759754	760528	630	22,8,21	29,18,24	11,27,29	5,16,28	143	74	0.0250748663039	0.0878445151765	0.282,0.187,0.312	0.532,0.466,0.349	-0.189
1217	"FBgn0036534"	"DCP2"	chr3L	-	15823246	15823989	15823246	15823755	15823814	15823989	1217	156,103,79	11,11,9	207,206,242	13,7,12	133	74	0.0260022815792	0.0907948520716	0.888,0.839,0.83	0.899,0.942,0.918	-0.067
1483	"FBgn0259936"	"Uhg3"	chr2L	+	20648188	20648479	20648188	20648248	20648419	20648479	1483	6,4,6	75,44,59	1,3,0	41,55,57	245	74	0.0264435732678	0.0920340050007	0.024,0.027,0.03	0.007,0.016,0.0	0.019
288	"FBgn0038738"	"CG4572"	chr3R	-	19862516	19864393	19862516	19864191	19864324	19864393	288	284,226,291	71,43,58	347,341,428	83,109,129	207	74	0.0266650164955	0.0925024187873	0.588,0.653,0.642	0.599,0.528,0.543	0.071
763	"FBgn0024983"	"CG4293"	chrX	-	529409	529849	529409	529530	529643	529849	763	72,49,53	21,18,24	47,43,55	16,5,6	187	74	0.0269280295151	0.0931115306285	0.576,0.519,0.466	0.538,0.773,0.784	-0.178
978	"FBgn0035889"	"mkg-p"	chr3L	-	8404102	8405277	8404102	8404510	8405213	8405277	978	369,357,471	35,22,26	393,485,433	18,25,14	777	74	0.0275033525614	0.0947931083427	0.501,0.607,0.633	0.675,0.649,0.747	-0.11
521	"FBgn0263199"	"Galk"	chr3L	-	8985052	8985308	8985052	8985231	8985283	8985308	521	14,17,13	17,17,12	6,14,12	3,6,6	126	74	0.0277077596929	0.0951895615256	0.326,0.37,0.389	0.54,0.578,0.54	-0.191
467	"FBgn0003721"	"Tm1"	chr3R	+	15288011	15289439	15288011	15288102	15288252	15289439	467	54,54,51	11,4,2	16,56,47	1,4,0	224	74	0.0280762337598	0.0961453021035	0.619,0.817,0.894	0.841,0.822,1.0	-0.111
812	"FBgn0035151"	"CG17129"	chr3L	-	679896	680326	679896	679995	680173	680326	812	112,76,62	7,7,5	60,91,82	2,4,2	252	74	0.0296565257732	0.101231410091	0.825,0.761,0.785	0.898,0.87,0.923	-0.107
443	"FBgn0024556"	"EfTuM"	chr2R	+	13507556	13509332	13507556	13507658	13507714	13509332	443	47,57,69	131,103,127	30,81,48	45,99,87	130	74	0.0298822464205	0.101676014178	0.17,0.24,0.236	0.275,0.318,0.239	-0.062
1509	"FBgn0032075"	"Tsp29Fb"	chr2L	+	8937389	8937631	8937389	8937405	8937519	8937631	1509	9,15,17	17,13,19	30,11,17	5,14,6	188	74	0.0301720223675	0.102010170862	0.172,0.312,0.26	0.703,0.236,0.527	-0.241
335	"FBgn0027786"	"Mtch"	chr3L	+	184625	185074	184625	184669	184774	185074	335	150,124,144	3,3,7	55,83,71	2,9,5	179	74	0.0301684432322	0.102010170862	0.954,0.945,0.895	0.919,0.792,0.854	0.076
417	"FBgn0028325"	"l(1)G0334"	chrX	+	4702324	4702892	4702324	4702591	4702691	4702892	417	43,34,26	19,15,21	21,24,26	4,8,7	174	74	0.0310928089681	0.10479063782	0.49,0.491,0.345	0.691,0.561,0.612	-0.179
456	"FBgn0031818"	"CG9536"	chr2L	-	6474437	6475270	6474437	6474651	6474707	6475270	456	126,133,120	13,18,16	112,127,121	11,6,9	130	74	0.0313841106341	0.10543873131	0.847,0.808,0.81	0.853,0.923,0.884	-0.065
667	"FBgn0026086"	"Adar"	chrX	+	1779089	1780244	1779089	1779369	1780061	1780244	667	79,54,54	64,53,40	46,67,63	27,45,27	766	74	0.0320638907115	0.10738378493	0.107,0.09,0.115	0.141,0.126,0.184	-0.046
1229	"FBgn0086200"	"CR42490"	chr2L	+	18665131	18665914	18665131	18665286	18665675	18665914	1229	30,16,50	11,11,8	33,28,19	20,19,19	463	74	0.0323240415577	0.107915687332	0.304,0.189,0.5	0.209,0.191,0.138	0.152
1388	"FBgn0036958"	"CG17233"	chr3L	-	20236027	20237910	20236027	20236328	20236433	20237910	1388	85,118,144	9,6,20	108,85,94	5,5,5	179	74	0.0338859387345	0.112425310755	0.796,0.89,0.749	0.899,0.875,0.886	-0.075
798	"FBgn0035497"	"CG14995"	chr3L	-	4097205	4097804	4097205	4097334	4097506	4097804	798	42,24,30	6,11,3	54,42,38	3,1,6	246	74	0.0338638985497	0.112425310755	0.678,0.396,0.751	0.844,0.927,0.656	-0.201
277	"FBgn0033166"	"Eaf"	chr2R	-	7406205	7407819	7406205	7407060	7407739	7407819	277	149,122,91	26,26,15	195,255,245	33,22,25	753	74	0.034434801583	0.113774374404	0.36,0.316,0.374	0.367,0.533,0.491	-0.114
921	"FBgn0035770"	"pst"	chr3L	-	7359467	7359850	7359467	7359602	7359677	7359850	921	47,42,51	163,166,150	19,23,25	79,122,131	149	74	0.0345062187161	0.113774374404	0.125,0.112,0.144	0.107,0.086,0.087	0.034
1365	"FBgn0001222"	"Hsf"	chr2R	-	18131281	18131734	18131281	18131387	18131459	18131734	1365	175,165,161	132,115,129	131,153,152	144,142,140	146	74	0.035181380859	0.115642501898	0.402,0.421,0.387	0.316,0.353,0.355	0.062
1008	"FBgn0030328"	"Amun"	chrX	-	11714557	11715030	11714557	11714777	11714980	11715030	1008	199,173,135	24,30,22	146,211,217	33,41,51	277	74	0.0357939073228	0.117293880919	0.689,0.606,0.621	0.542,0.579,0.532	0.088
