ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
236	"FBgn0261268"	"Cul3"	chr2L	-	15271322	15272024	15271833	15272024	15270904	15271143	236	12,10,13	140,81,76	34,21,40	76,101,122	148	74	5.55077231845e-06	0.000165985998039	0.041,0.058,0.079	0.183,0.094,0.141	-0.08
2543	"FBgn0032774"	"CG17549"	chr2L	-	19389926	19390075	19389935	19390075	19388473	19388569	2543	3,1,3	3,2,1	1,0,0	2,3,1	82	74	6.14743144511e-06	0.000180910125385	0.474,0.311,0.73	0.311,0.0,0.0	0.401
364	"FBgn0039904"	"Hcf"	chr4	+	359937	360358	359937	359980	360586	361006	364	93,40,54	8,3,4	92,69,89	21,27,23	148	74	6.31166009823e-06	0.000182840903471	0.853,0.87,0.871	0.687,0.561,0.659	0.229
153	"FBgn0020279"	"lig"	chr2R	+	8073973	8074500	8073973	8074404	8075472	8075607	153	1022,852,833	24,21,20	814,1024,1085	2,11,12	148	74	7.36653178957e-06	0.00021011615289	0.955,0.953,0.954	0.995,0.979,0.978	-0.03
2624	"FBgn0034180"	"Ehbp1"	chr2R	-	17009500	17010173	17010052	17010173	17008845	17008942	2624	46,39,34	147,129,126	18,25,27	145,204,179	148	74	8.16446840013e-06	0.000229347339604	0.135,0.131,0.119	0.058,0.058,0.07	0.066
2462	"FBgn0261383"	"IntS6"	chrX	-	5746771	5747254	5747101	5747254	5744355	5744699	2462	24,27,24	61,58,35	84,55,97	78,54,78	148	74	8.8611146335e-06	0.000245201590008	0.164,0.189,0.255	0.35,0.337,0.383	-0.154
1259	"FBgn0013263"	"Trl"	chr3L	-	14757662	14757962	14757907	14757962	14756903	14757330	1259	24,20,13	42,45,21	89,79,91	64,59,83	148	74	9.56839686783e-06	0.000257098663666	0.222,0.182,0.236	0.41,0.401,0.354	-0.175
1881	"FBgn0037120"	"CG11247"	chr3L	-	21728286	21728673	21728450	21728673	21726162	21726937	1881	177,151,138	31,22,22	199,223,239	9,22,10	148	74	9.47984913469e-06	0.000257098663666	0.741,0.774,0.758	0.917,0.835,0.923	-0.134
2403	"FBgn0015777"	"nrv2"	chr2L	-	6794316	6794599	6794492	6794599	6793227	6793404	2403	11,8,9	101,70,73	15,27,39	79,86,80	148	74	1.18672230806e-05	0.000314311879878	0.052,0.054,0.058	0.087,0.136,0.196	-0.085
2329	"FBgn0036958"	"CG17233"	chr3L	-	20241118	20241518	20241318	20241518	20239862	20240532	2329	27,28,17	38,28,21	27,29,25	81,79,98	148	74	1.32914117451e-05	0.000347074329231	0.262,0.333,0.288	0.143,0.155,0.113	0.157
1929	"FBgn0032796"	"CG10188"	chr2L	-	19508325	19508764	19508351	19508764	19507489	19508265	1929	23,18,12	0,0,0	26,12,37	3,2,6	99	74	1.52714894772e-05	0.000393240854038	1.0,1.0,1.0	0.866,0.818,0.822	0.165
1504	"FBgn0052529"	"Hers"	chrX	+	19887352	19887492	19887352	19887413	19899011	19899972	1504	18,17,10	30,21,19	33,44,37	19,15,22	148	74	2.13078174701e-05	0.000541160186158	0.231,0.288,0.208	0.465,0.595,0.457	-0.263
1860	"FBgn0024734"	"PRL-1"	chr2L	-	16251240	16251788	16251623	16251788	16250080	16250158	1860	44,40,34	244,155,147	49,58,48	91,148,122	148	74	2.21467581112e-05	0.00055486607484	0.083,0.114,0.104	0.212,0.164,0.164	-0.08
2515	"FBgn0046214"	"vig2"	chr3R	+	25123444	25123483	25123444	25123479	25123631	25124115	2515	54,36,42	4,3,2	78,52,70	15,16,20	77	74	2.29211986669e-05	0.000566612031046	0.928,0.92,0.953	0.833,0.757,0.771	0.147
512	"FBgn0030964"	"Pvf1"	chrX	+	18840629	18842007	18840629	18841120	18842217	18842901	512	39,42,34	2,8,4	45,43,32	2,0,0	148	74	2.48758655637e-05	0.000606840194146	0.907,0.724,0.81	0.918,1.0,1.0	-0.159
299	"FBgn0031220"	"CG4822"	chr2L	-	119287	119554	119430	119554	119133	119235	299	1626,1375,1232	40,22,23	674,1054,1083	39,36,37	148	74	2.69024405042e-05	0.000647754866166	0.953,0.969,0.964	0.896,0.936,0.936	0.039
2328	"FBgn0036958"	"CG17233"	chr3L	-	20241274	20241518	20241318	20241518	20239862	20240532	2328	24,24,15	38,28,21	23,22,26	81,79,98	117	74	2.80221087844e-05	0.000666063970337	0.285,0.352,0.311	0.152,0.15,0.144	0.167
411	"FBgn0034797"	"nahoda"	chr2R	+	22896173	22896864	22896173	22896396	22904071	22904473	411	4,3,8	2,4,2	4,3,4	0,0,1	148	74	3.12549868098e-05	0.000733503108169	0.5,0.273,0.667	1.0,1.0,0.667	-0.409
2342	"FBgn0040297"	"Nhe2"	chr2L	+	21124439	21124614	21124439	21124521	21125316	21125439	2342	10,13,11	22,13,15	13,12,12	0,5,2	148	74	3.51305133078e-05	0.000814149645908	0.185,0.333,0.268	1.0,0.545,0.75	-0.503
2187	"FBgn0261238"	"Alh"	chr3R	-	7096384	7096820	7096515	7096820	7095579	7095843	2187	1,2,1	2,1,1	4,3,2	0,1,0	148	74	4.20920416148e-05	0.000963440063628	0.2,0.5,0.333	1.0,0.6,1.0	-0.522
2178	"FBgn0036213"	"RpL10Ab"	chr3L	+	11823199	11823565	11823199	11823355	11823657	11824211	2178	329,284,362	9517,8292,9782	301,239,346	4289,6457,6504	148	74	5.61745790525e-05	0.00127009353126	0.017,0.017,0.018	0.034,0.018,0.026	-0.009
1482	"FBgn0261671"	"tweek"	chr2L	+	16904459	16904712	16904459	16904661	16905298	16905389	1482	28,25,16	0,2,0	51,60,68	4,7,13	124	74	6.19534239885e-05	0.00138387527801	1.0,0.882,1.0	0.884,0.836,0.757	0.135
661	"FBgn0003517"	"sta"	chrX	-	1483110	1483292	1483131	1483292	1482672	1482915	661	10,9,7	15,14,22	17,13,8	8,6,2	94	74	6.2724091161e-05	0.00138441029777	0.344,0.336,0.2	0.626,0.63,0.759	-0.378
1176	"FBgn0052594"	"be"	chrX	+	15031542	15033347	15031542	15032573	15033605	15034140	1176	76,65,73	89,85,78	42,45,72	92,118,137	148	74	6.3687548156e-05	0.00138913781507	0.299,0.277,0.319	0.186,0.16,0.208	0.114
588	"FBgn0250837"	"dUTPase"	chr2L	+	11011311	11011418	11011311	11011379	11011471	11012135	588	68,67,67	120,98,123	22,48,50	89,146,141	112	74	6.89951571508e-05	0.00148740722509	0.272,0.311,0.265	0.14,0.178,0.19	0.113
1647	"FBgn0041210"	"HDAC4"	chrX	-	13284891	13285632	13285202	13285632	13282165	13282229	1647	120,106,89	56,42,27	297,232,319	67,34,69	148	74	7.27190266834e-05	0.00154966753415	0.517,0.558,0.622	0.689,0.773,0.698	-0.154
2131	"FBgn0020440"	"Fak"	chr2R	-	19436857	19437259	19437214	19437259	19436547	19436643	2131	7,5,5	0,0,1	14,22,27	6,1,9	148	74	9.04431539045e-05	0.0018382501548	1.0,1.0,0.714	0.538,0.917,0.6	0.22
2297	"FBgn0036398"	"upSET"	chr3L	+	14002126	14002379	14002126	14002301	14003192	14003415	2297	6,6,4	25,12,7	3,2,4	35,68,48	148	74	9.12184542837e-05	0.0018382501548	0.107,0.2,0.222	0.041,0.014,0.04	0.145
740	"FBgn0032801"	"CG10165"	chr2L	-	19530089	19530305	19530268	19530305	19528087	19528369	740	9,13,13	2,0,0	1,5,7	1,1,5	148	74	8.88242304902e-05	0.0018382501548	0.692,1.0,1.0	0.333,0.714,0.412	0.411
742	"FBgn0032801"	"CG10165"	chr2L	-	19529991	19530305	19530268	19530305	19528087	19528369	742	2,2,2	2,0,0	0,1,2	1,1,5	148	74	8.87133736946e-05	0.0018382501548	0.333,1.0,1.0	0.0,0.333,0.167	0.611
984	"FBgn0265177"	"CG44242"	chr2R	+	16196383	16196602	16196383	16196572	16196691	16196928	984	201,158,202	174,149,192	104,152,149	65,88,66	103	74	9.03447774884e-05	0.0018382501548	0.454,0.432,0.43	0.535,0.554,0.619	-0.131
2614	"FBgn0262125"	"Sec23"	chr3R	+	5651980	5652004	5651980	5652001	5652380	5652629	2614	0,2,4	27,39,51	7,5,8	24,31,23	76	74	9.2471605059e-05	0.00184346619118	0.0,0.048,0.071	0.221,0.136,0.253	-0.164
1170	"FBgn0032036"	"CG13384"	chr2L	+	8384699	8385097	8384699	8384895	8386216	8386385	1170	358,297,257	16,13,15	159,262,233	2,5,3	148	74	0.000102677702955	0.00202515384339	0.918,0.92,0.895	0.975,0.963,0.975	-0.06
1990	"FBgn0031043"	"NAA20"	chrX	-	19621767	19622264	19621776	19622264	19621450	19621650	1990	5,6,8	147,134,144	13,12,11	92,86,82	82	74	0.000106730368986	0.00208292741158	0.03,0.039,0.048	0.113,0.112,0.108	-0.072
1509	"FBgn0011604"	"Iswi"	chr2R	+	12636670	12636781	12636670	12636737	12636843	12636990	1509	23,12,8	41,25,32	10,8,16	59,88,88	117	74	0.000116760671575	0.00225494046979	0.262,0.233,0.137	0.097,0.054,0.103	0.126
2458	"FBgn0086768"	"Pcmt"	chr3R	-	5553225	5553675	5553270	5553675	5552822	5553045	2458	50,46,67	159,151,213	40,32,48	56,69,73	118	74	0.000126428665613	0.00241648191801	0.165,0.16,0.165	0.309,0.225,0.292	-0.112
2557	"FBgn0030693"	"CG8974"	chrX	-	15795809	15796028	15795892	15796028	15794496	15795101	2557	40,52,56	47,41,38	74,70,78	26,33,27	148	74	0.000128001584892	0.00242158100398	0.299,0.388,0.424	0.587,0.515,0.591	-0.194
689	"FBgn0041775"	"tral"	chr3L	+	12518023	12518254	12518023	12518224	12518437	12518667	689	517,434,488	92,89,75	427,473,483	51,46,50	103	74	0.000133586453513	0.00250170994761	0.801,0.778,0.824	0.857,0.881,0.874	-0.07
1059	"FBgn0016983"	"smid"	chr3L	+	7381848	7382154	7381848	7382011	7382210	7382334	1059	17,9,15	172,118,114	3,8,10	161,184,244	148	74	0.000137464250361	0.00254858720169	0.047,0.037,0.062	0.009,0.021,0.02	0.032
895	"FBgn0260233"	"CG42507"	chr3L	-	14752698	14753471	14753333	14753471	14751266	14751775	895	240,190,227	64,52,46	296,264,348	108,100,166	148	74	0.00014536368676	0.00266835916092	0.652,0.646,0.712	0.578,0.569,0.512	0.117
1195	"FBgn0035850"	"Atg18a"	chr3L	+	8186994	8187218	8186994	8187193	8187478	8187576	1195	23,16,16	52,38,43	47,57,48	44,62,64	98	74	0.000154040796294	0.00279991800323	0.25,0.241,0.219	0.446,0.41,0.362	-0.169
1368	"FBgn0264894"	"CG44085"	chr2L	+	13266868	13266996	13266868	13266988	13267594	13267972	1368	0,3,0	15,12,7	12,4,7	14,14,24	81	74	0.000159981636428	0.0028796694557	0.0,0.186,0.0	0.439,0.207,0.21	-0.223
1892	"FBgn0030719"	"eIF5"	chrX	-	15991750	15991974	15991892	15991974	15991082	15991382	1892	246,180,162	54,42,35	418,347,413	45,34,67	148	74	0.00016722710537	0.00298114474381	0.695,0.682,0.698	0.823,0.836,0.755	-0.113
1246	"FBgn0027590"	"GstE12"	chr2R	-	24767638	24768172	24768097	24768172	24767474	24767577	1246	22,23,23	367,301,445	15,22,30	105,222,183	148	74	0.000176646694023	0.00311026223121	0.029,0.037,0.025	0.067,0.047,0.076	-0.033
38	"FBgn0037094"	"CG7611"	chr3L	+	21523185	21523627	21523185	21523605	21524721	21525716	38	23,20,22	18,11,15	53,58,56	9,18,13	95	74	0.00017782513296	0.00311026223121	0.499,0.586,0.533	0.821,0.715,0.77	-0.229
