ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
2208	"FBgn0003475"	"spir"	chr2L	+	20344654	20345458	20343742	20343947	20345524	20345670	2208	112,131,93	13,18,15	121,49,48	110,40,41	148	74	0.0	0.0	0.812,0.784,0.756	0.355,0.38,0.369	0.416
2259	"FBgn0261113"	"Xrp1"	chr3R	+	18920412	18921319	18918259	18918625	18925077	18925796	2259	988,1296,864	7,5,3	1896,1046,999	68,52,36	148	74	0.0	0.0	0.986,0.992,0.993	0.933,0.91,0.933	0.065
2263	"FBgn0261113"	"Xrp1"	chr3R	+	18919422	18919512	18918259	18918625	18925077	18925796	2263	621,733,529	7,5,3	1308,729,612	68,52,36	148	74	0.0	0.0	0.978,0.987,0.989	0.906,0.875,0.895	0.093
2387	"FBgn0260462"	"CG12163"	chr3R	-	5243837	5244254	5239491	5239619	5251423	5251745	2387	59,76,69	418,435,365	20,10,18	692,508,617	148	74	0.0	0.0	0.066,0.08,0.086	0.014,0.01,0.014	0.065
2776	"FBgn0264953"	"Piezo"	chr2L	+	8181983	8182049	8179871	8180029	8182304	8182450	2776	199,294,183	0,0,0	297,191,139	37,23,14	139	74	0.0	0.0	1.0,1.0,1.0	0.81,0.816,0.841	0.178
2855	"FBgn0015286"	"Rala"	chrX	-	3707367	3707491	3704983	3706251	3708743	3708918	2855	836,1045,852	36,43,24	1137,842,719	316,228,242	148	74	0.0	0.0	0.921,0.924,0.947	0.643,0.649,0.598	0.301
2876	"FBgn0014133"	"bif"	chrX	+	11687461	11687635	11681717	11684254	11689200	11689543	2876	740,904,630	2,2,5	740,305,239	37,18,15	148	74	0.0	0.0	0.995,0.996,0.984	0.909,0.894,0.888	0.095
2881	"FBgn0261553"	"CG42671"	chr3L	+	11227672	11228088	11226635	11226801	11229112	11229635	2881	118,161,117	1,1,3	143,106,107	29,19,25	148	74	0.0	0.0	0.983,0.988,0.951	0.711,0.736,0.682	0.264
305	"FBgn0020279"	"lig"	chr2R	+	8073366	8073471	8073126	8073234	8073599	8073700	305	994,1275,925	1,9,3	2004,957,965	111,57,67	148	74	0.0	0.0	0.998,0.986,0.994	0.9,0.894,0.878	0.102
328	"FBgn0266694"	"CR45184"	chr3L	-	827645	827697	827422	827469	827876	829851	328	226,369,321	0,0,1	202,81,78	23,16,9	125	74	0.0	0.0	1.0,1.0,0.995	0.839,0.75,0.837	0.19
3351	"FBgn0032077"	"CG9515"	chr2L	-	8942508	8942655	8942109	8942452	8942826	8943071	3351	189,253,205	5,13,3	203,103,75	51,28,20	148	74	0.0	0.0	0.95,0.907,0.972	0.666,0.648,0.652	0.288
3353	"FBgn0051363"	"Jupiter"	chr3R	-	11593321	11593354	11592366	11592624	11593632	11593766	3353	5,14,5	1722,2233,1649	211,171,145	2496,1558,1535	106	74	0.0	0.0	0.002,0.004,0.002	0.056,0.071,0.062	-0.06
390	"FBgn0004907"	"14-3-3zeta"	chr2R	+	10105940	10106104	10105701	10105825	10107466	10108474	390	978,1352,964	1,0,0	1489,658,738	39,28,22	148	74	0.0	0.0	0.998,1.0,1.0	0.95,0.922,0.944	0.061
4008	"FBgn0015218"	"eIF-4E"	chr3L	-	9401039	9401606	9400582	9400953	9402279	9402460	4008	855,962,779	120,177,132	757,588,515	576,422,361	148	74	0.0	0.0	0.781,0.731,0.747	0.397,0.411,0.416	0.345
4010	"FBgn0015218"	"eIF-4E"	chr3L	-	9401039	9401367	9400582	9400953	9402279	9402460	4010	1044,1219,971	120,177,132	1067,826,730	576,422,361	148	74	0.0	0.0	0.813,0.775,0.786	0.481,0.495,0.503	0.298
4469	"FBgn0033844"	"bbc"	chr2R	-	13488916	13489048	13487973	13488132	13491434	13491593	4469	44,42,48	144,148,82	172,48,55	58,17,17	148	74	0.0	0.0	0.133,0.124,0.226	0.597,0.585,0.618	-0.439
4912	"FBgn0002183"	"dre4"	chr3L	-	1872353	1872470	1871573	1871917	1872581	1872735	4912	436,619,415	243,347,313	279,184,197	587,463,427	148	74	0.0	0.0	0.473,0.471,0.399	0.192,0.166,0.187	0.266
5032	"FBgn0037728"	"CG16817"	chr3R	+	9678561	9678648	9677926	9678086	9678719	9678976	5032	1315,1886,1415	2,1,1	3314,1469,1467	79,39,33	148	74	0.0	0.0	0.997,0.999,0.999	0.954,0.95,0.957	0.045
5162	"FBgn0020309"	"crol"	chr2L	-	11797828	11798041	11794326	11797741	11798664	11799150	5162	509,704,435	23,25,12	1091,462,400	211,134,120	148	74	0.0	0.0	0.917,0.934,0.948	0.721,0.633,0.625	0.273
5358	"FBgn0083124"	"Uhg4"	chr2R	+	9095577	9095629	9095272	9095339	9095897	9095958	5358	300,464,405	0,0,2	596,714,303	73,64,45	125	74	0.0	0.0	1.0,1.0,0.992	0.829,0.868,0.799	0.165
5569	"FBgn0020503"	"CLIP-190"	chr2L	+	17401518	17401581	17401112	17401290	17402374	17402485	5569	65,75,38	0,0,0	74,37,37	22,12,14	136	74	0.0	0.0	1.0,1.0,1.0	0.647,0.627,0.59	0.379
5578	"FBgn0020503"	"CLIP-190"	chr2L	+	17401515	17401581	17401112	17401290	17402374	17402485	5578	74,68,48	0,0,0	78,43,40	22,12,14	139	74	0.0	0.0	1.0,1.0,1.0	0.654,0.656,0.603	0.362
5741	"FBgn0016917"	"Stat92E"	chr3R	-	20541679	20542092	20540522	20541553	20550720	20551107	5741	132,226,154	325,434,264	438,247,231	291,177,181	148	74	0.0	0.0	0.169,0.207,0.226	0.429,0.411,0.39	-0.209
5811	"FBgn0033463"	"CG1513"	chr2R	-	9884084	9884206	9883896	9884002	9884621	9884708	5811	509,615,489	9,11,10	465,455,488	88,79,118	148	74	0.0	0.0	0.966,0.965,0.961	0.725,0.742,0.674	0.25
5940	"FBgn0011361"	"mtacp1"	chr3L	+	1330862	1330949	1330130	1330290	1331041	1331170	5940	416,478,411	748,877,710	854,337,298	462,211,152	148	74	0.0	0.0	0.218,0.214,0.224	0.48,0.444,0.495	-0.254
6113	"FBgn0003261"	"Rm62"	chr3R	-	6005205	6005297	6004016	6005126	6008036	6008573	6113	85,103,64	219,338,223	105,69,115	1086,631,1044	148	74	0.0	0.0	0.163,0.132,0.125	0.046,0.052,0.052	0.09
67	"FBgn0037788"	"CG3940"	chr3R	+	10118283	10118442	10117608	10117680	10118513	10120081	67	784,1040,866	21,27,18	317,197,124	51,26,21	148	74	0.0	0.0	0.949,0.951,0.96	0.757,0.791,0.747	0.188
811	"FBgn0267795"	"CG32138"	chr3L	+	14069085	14069396	14068807	14068927	14069891	14070369	811	195,176,165	172,222,135	80,46,58	324,196,214	148	74	0.0	0.0	0.362,0.284,0.379	0.11,0.105,0.119	0.23
911	"FBgn0030052"	"CG12065"	chrX	+	8586551	8586608	8585985	8586245	8587257	8587525	911	79,116,80	674,898,748	297,159,171	819,464,417	130	74	0.0	0.0	0.063,0.068,0.057	0.171,0.163,0.189	-0.112
914	"FBgn0030052"	"CG12065"	chrX	+	8584842	8584923	8584455	8584575	8585809	8585918	914	4,10,2	340,425,360	47,35,15	499,153,171	148	74	0.0	0.0	0.006,0.012,0.003	0.045,0.103,0.042	-0.056
955	"FBgn0020660"	"eIF-4B"	chr3L	-	27847424	27847485	27844504	27844604	27856783	27857935	955	369,611,441	29,44,32	643,782,936	205,214,335	134	74	0.0	0.0	0.875,0.885,0.884	0.634,0.669,0.607	0.245
1045	"FBgn0036239"	"Pop2"	chr3L	-	12001726	12001865	12000749	12001090	12002585	12002915	1045	1,3,1	63,104,61	50,38,30	175,114,122	148	74	2.22044604925e-16	2.73379202873e-14	0.008,0.014,0.008	0.125,0.143,0.109	-0.116
4235	"FBgn0013576"	"mtd"	chr3R	-	5291989	5292079	5274965	5275087	5292639	5292841	4235	0,0,2	273,268,177	16,21,16	169,116,109	148	74	3.33066907388e-16	3.91429313205e-14	0.0,0.0,0.006	0.045,0.083,0.068	-0.063
5669	"FBgn0005278"	"Sam-S"	chr2L	+	111906	112019	110754	110877	112689	113369	5669	1402,1714,1344	16,19,18	1597,1043,974	69,59,40	148	74	3.33066907388e-16	3.91429313205e-14	0.978,0.978,0.974	0.92,0.898,0.924	0.063
4960	"FBgn0010905"	"Spn"	chr3L	-	2512148	2512157	2511162	2511763	2512294	2512472	4960	3,1,2	0,0,0	0,0,0	7,6,9	82	74	9.99200722163e-16	1.14819265207e-13	1.0,1.0,1.0	0.0,0.0,0.0	1.0
1120	"FBgn0265434"	"zip"	chr2R	-	24998277	24998301	24997208	24997301	25000038	25000160	1120	478,584,438	4,2,3	740,417,325	43,23,17	97	74	2.10942374679e-15	2.32081493503e-13	0.989,0.996,0.991	0.929,0.933,0.936	0.059
345	"FBgn0014141"	"cher"	chr3R	-	17109707	17109722	17108747	17108839	17110213	17110549	345	0,0,0	117,178,106	44,10,11	341,80,93	88	74	2.10942374679e-15	2.32081493503e-13	0.0,0.0,0.0	0.098,0.095,0.09	-0.094
1044	"FBgn0036239"	"Pop2"	chr3L	-	12001726	12001931	12000749	12001090	12002585	12002915	1044	1,3,1	63,104,61	48,37,25	175,114,122	148	74	2.6645352591e-15	2.81190037241e-13	0.008,0.014,0.008	0.121,0.14,0.093	-0.108
3343	"FBgn0037262"	"MED31"	chr3R	+	4642288	4642428	4641962	4642008	4642568	4642658	3343	74,117,93	0,2,1	203,116,186	46,28,22	148	74	2.6645352591e-15	2.81190037241e-13	1.0,0.967,0.979	0.688,0.674,0.809	0.258
2844	"FBgn0263391"	"hts"	chr2R	-	19406019	19406088	19399025	19399093	19407840	19407912	2844	214,258,167	92,92,76	244,151,175	247,153,215	142	74	3.5527136788e-15	3.67421648661e-13	0.548,0.594,0.534	0.34,0.34,0.298	0.233
3344	"FBgn0037262"	"MED31"	chr3R	+	4642283	4642428	4641962	4642008	4642568	4642658	3344	95,150,123	0,2,1	317,152,260	46,28,22	148	74	1.11022302463e-14	1.12567907066e-12	1.0,0.974,0.984	0.775,0.731,0.855	0.199
274	"FBgn0034184"	"CG9646"	chr2R	+	17051821	17053144	17050716	17051164	17053268	17053418	274	154,197,172	19,26,22	173,131,100	84,54,51	148	74	1.9206858326e-14	1.89560107652e-12	0.802,0.791,0.796	0.507,0.548,0.495	0.28
4243	"FBgn0032005"	"Snx6"	chr2L	-	8218853	8218871	8218569	8218679	8219115	8219298	4243	42,66,45	185,226,184	23,5,4	279,162,116	91	74	1.94289029309e-14	1.89560107652e-12	0.156,0.192,0.166	0.063,0.024,0.027	0.133
3664	"FBgn0259228"	"C3G"	chrX	-	6787095	6787266	6786155	6786812	6787350	6787520	3664	77,76,53	2,0,1	73,56,48	13,20,23	148	74	4.65183447318e-14	4.45456223348e-12	0.951,1.0,0.964	0.737,0.583,0.511	0.361
3792	"FBgn0041210"	"HDAC4"	chrX	-	13282165	13282229	13276434	13276547	13285202	13285632	3792	115,114,90	0,0,1	153,134,134	13,25,16	137	74	6.28386231938e-14	5.90797310064e-12	1.0,1.0,0.98	0.864,0.743,0.819	0.185
919	"FBgn0000259"	"CkIIbeta"	chrX	+	11795104	11795186	11794818	11795008	11795600	11795887	919	456,660,495	21,20,22	712,416,423	75,54,74	148	74	6.5281113848e-14	6.02801142336e-12	0.916,0.943,0.918	0.826,0.794,0.741	0.139
3667	"FBgn0259228"	"C3G"	chrX	-	6787095	6787248	6786155	6786812	6787350	6787520	3667	117,100,74	2,0,1	122,86,93	13,20,23	148	74	9.74775815621e-14	8.84309779399e-12	0.967,1.0,0.974	0.824,0.683,0.669	0.255
2260	"FBgn0261113"	"Xrp1"	chr3R	+	18920412	18921319	18919422	18919512	18925077	18925796	2260	1721,2123,1407	49,50,31	3408,1941,1820	176,126,139	148	74	1.32782673745e-13	1.18382621713e-11	0.946,0.955,0.958	0.906,0.885,0.867	0.067
3222	"FBgn0260794"	"ctrip"	chr3R	-	4796488	4797697	4793217	4795064	4799691	4800678	3222	13,6,11	43,28,24	74,94,91	48,62,49	148	74	6.05737682235e-13	5.30893144888e-11	0.131,0.097,0.186	0.435,0.431,0.481	-0.311
4844	"FBgn0259984"	"kuz"	chr2L	+	13558799	13558832	13551141	13551666	13609790	13609987	4844	409,523,381	1,3,1	499,511,293	30,17,14	106	74	6.24722495957e-13	5.38406671099e-11	0.997,0.992,0.996	0.921,0.955,0.936	0.058
5579	"FBgn0027932"	"Akap200"	chr2L	+	8428319	8429462	8427614	8428067	8430280	8430977	5579	899,1116,853	1014,1327,1002	1147,622,864	2456,1442,1865	148	74	7.49622586227e-13	6.35458753013e-11	0.307,0.296,0.299	0.189,0.177,0.188	0.116
628	"FBgn0266758"	"Esyt2"	chr3R	+	24549684	24549764	24549013	24549139	24551328	24551812	628	137,171,137	6,1,4	402,309,210	68,42,30	148	74	1.01840758049e-12	8.49384773986e-11	0.919,0.988,0.945	0.747,0.786,0.778	0.18
1574	"FBgn0050020"	"CG30020"	chr2R	+	10888282	10888396	10888075	10888225	10888470	10888821	1574	62,112,88	3,3,2	136,110,65	30,33,15	148	74	1.36357591884e-12	1.11921445656e-10	0.912,0.949,0.957	0.694,0.625,0.684	0.272
4407	"FBgn0039467"	"CG14253"	chr3R	+	26981513	26981751	26980517	26980702	26983962	26984217	4407	487,628,490	3,6,6	574,899,472	31,43,25	148	74	1.39044331604e-12	1.12343474801e-10	0.988,0.981,0.976	0.903,0.913,0.904	0.075
2756	"FBgn0039969"	"Fis1"	chr2R	-	5604582	5604650	5604467	5604516	5604709	5604834	2756	744,1245,1132	24,55,38	1381,1591,721	156,136,62	141	74	1.58617563528e-12	1.26186372462e-10	0.942,0.922,0.94	0.823,0.86,0.859	0.087
1963	"FBgn0003495"	"spz"	chr3R	-	27067357	27067495	27067121	27067199	27069143	27070070	1963	337,521,423	290,409,330	600,449,450	232,176,116	148	74	1.87527771089e-12	1.46925167318e-10	0.368,0.389,0.391	0.564,0.561,0.66	-0.212
5599	"FBgn0032196"	"CG5708"	chr2L	-	10225873	10225965	10225503	10225811	10226664	10226808	5599	230,251,248	15,26,23	223,292,124	61,96,28	148	74	4.21718215904e-12	3.25478342454e-10	0.885,0.828,0.844	0.646,0.603,0.689	0.206
2732	"FBgn0013749"	"Arf102F"	chr4	+	1124435	1124698	1124166	1124331	1124767	1124893	2732	1254,1888,1683	1,11,2	2224,1733,1259	51,36,9	148	74	6.03983529857e-12	4.59293946013e-10	0.998,0.988,0.998	0.956,0.96,0.986	0.027
5159	"FBgn0020309"	"crol"	chr2L	-	11806047	11806157	11803784	11803898	11808013	11808972	5159	373,488,306	6,8,2	842,427,547	58,27,34	148	74	1.56726853717e-11	1.17454284141e-09	0.969,0.968,0.987	0.879,0.888,0.889	0.089
5160	"FBgn0020309"	"crol"	chr2L	-	11806047	11806157	11803784	11803898	11809125	11809438	5160	441,618,407	25,36,19	996,682,816	107,120,132	148	74	2.51134668616e-11	1.82903855129e-09	0.898,0.896,0.915	0.823,0.74,0.756	0.13
5386	"FBgn0261556"	"CG42674"	chr3L	-	20156679	20157222	20155900	20155998	20158479	20158668	5386	0,0,0	121,107,65	14,8,4	77,21,25	148	74	2.48003839687e-11	1.82903855129e-09	0.0,0.0,0.0	0.083,0.16,0.074	-0.106
6254	"FBgn0264607"	"CaMKII"	chr4	-	1047263	1047390	1045155	1045248	1047452	1047575	6254	387,513,364	3,1,2	578,346,322	34,16,4	148	74	2.89892554406e-11	2.0819922206e-09	0.985,0.996,0.989	0.895,0.915,0.976	0.061
5881	"FBgn0032198"	"eEF1delta"	chr2L	+	10233480	10233561	10232506	10232659	10233756	10234450	5881	1671,2401,1998	674,933,707	2537,1630,1765	1858,976,1247	148	74	5.55268053759e-11	3.88743896533e-09	0.553,0.563,0.586	0.406,0.455,0.414	0.142
6154	"FBgn0264078"	"Flo2"	chrX	+	14925645	14925684	14924225	14924413	14926765	14926874	6154	93,137,122	88,117,104	51,62,35	122,114,146	112	74	5.56314994071e-11	3.88743896533e-09	0.411,0.436,0.437	0.216,0.264,0.137	0.222
598	"FBgn0025726"	"unc-13"	chr4	-	878850	878992	876869	877194	882960	883081	598	61,141,87	26,57,30	320,355,356	49,47,38	148	74	5.70270497491e-11	3.93182499003e-09	0.54,0.553,0.592	0.766,0.791,0.824	-0.232
2832	"FBgn0034858"	"eIF2B-delta"	chr2R	+	23386789	23386827	23386520	23386622	23387006	23387612	2832	28,35,22	19,15,22	21,18,7	93,62,35	111	74	6.41028341519e-11	4.36152309736e-09	0.496,0.609,0.4	0.131,0.162,0.118	0.365
5953	"FBgn0002921"	"Atpalpha"	chr3R	+	20967107	20967202	20966397	20966613	20973172	20973347	5953	1525,2371,1686	3,4,2	2870,1274,1122	44,21,16	148	74	8.63734639367e-11	5.80048288333e-09	0.996,0.997,0.998	0.97,0.968,0.972	0.027
2384	"FBgn0037702"	"CG8176"	chr3R	+	9523535	9523796	9522294	9522891	9524201	9524307	2384	33,62,33	132,192,118	155,98,154	157,170,196	148	74	8.98576768549e-11	5.83073039712e-09	0.111,0.139,0.123	0.33,0.224,0.282	-0.154
5949	"FBgn0002921"	"Atpalpha"	chr3R	+	20959236	20959380	20948779	20948829	20962214	20962295	5949	77,94,63	10,17,15	175,101,106	95,114,90	148	74	8.80623352018e-11	5.83073039712e-09	0.794,0.734,0.677	0.479,0.307,0.371	0.349
829	"FBgn0025571"	"SF1"	chr3R	+	17542414	17542490	17541666	17541801	17543499	17543652	829	186,238,213	13,15,12	574,216,247	7,1,0	148	74	9.02066199515e-11	5.83073039712e-09	0.877,0.888,0.899	0.976,0.991,1.0	-0.101
387	"FBgn0004907"	"14-3-3zeta"	chr2R	+	10106288	10106452	10105701	10105825	10107466	10109687	387	1512,2279,1622	1,0,0	3176,1673,1560	39,28,22	148	74	1.01992969626e-10	6.51118081403e-09	0.999,1.0,1.0	0.976,0.968,0.973	0.027
175	"FBgn0003415"	"skd"	chr3L	-	21003735	21004185	21002016	21002197	21004977	21005662	175	1,2,4	22,37,27	43,23,22	67,26,43	148	74	1.61888280559e-10	1.00858349249e-08	0.022,0.026,0.069	0.243,0.307,0.204	-0.212
3097	"FBgn0004607"	"zfh2"	chr4	+	536965	537075	532982	535880	537174	538373	3097	248,389,310	8,5,7	312,370,153	28,36,16	148	74	1.60843227626e-10	1.00858349249e-08	0.939,0.975,0.957	0.848,0.837,0.827	0.12
2674	"FBgn0032036"	"CG13384"	chr2L	+	8384996	8385097	8384454	8384540	8386216	8386385	2674	283,332,236	0,0,2	375,188,142	10,18,6	148	74	2.24093410495e-10	1.36327885373e-08	1.0,1.0,0.983	0.949,0.839,0.922	0.091
2803	"FBgn0027066"	"Eb1"	chr2R	+	6752842	6752988	6752631	6752784	6754701	6754844	2803	1046,1455,1213	4,6,10	1819,764,554	44,18,14	148	74	2.2352564244e-10	1.36327885373e-08	0.992,0.992,0.984	0.954,0.955,0.952	0.036
5863	"FBgn0025720"	"Ate1"	chr2R	-	20256082	20256235	20255627	20255809	20256435	20256629	5863	60,110,64	0,1,0	67,67,43	11,5,9	148	74	2.55844567754e-10	1.53833983704e-08	1.0,0.982,1.0	0.753,0.87,0.705	0.218
2678	"FBgn0032036"	"CG13384"	chr2L	+	8384699	8385097	8384454	8384540	8386216	8386385	2678	298,368,261	0,0,2	412,195,153	10,18,6	148	74	2.81419776371e-10	1.67266857887e-08	1.0,1.0,0.985	0.954,0.844,0.927	0.087
3037	"FBgn0034970"	"yki"	chr2R	-	24066560	24066716	24066260	24066313	24067162	24067254	3037	546,767,657	102,188,138	1022,654,561	104,67,56	148	74	2.86454859832e-10	1.6832478184e-08	0.728,0.671,0.704	0.831,0.83,0.834	-0.131
574	"FBgn0025726"	"unc-13"	chr4	-	906027	906997	903336	903471	907073	907550	574	144,238,150	26,34,12	278,255,245	121,93,100	148	74	3.10681924631e-10	1.80509689019e-08	0.735,0.778,0.862	0.535,0.578,0.551	0.237
1952	"FBgn0003507"	"srp"	chr3R	+	16000612	16000785	15999845	16000059	16001751	16001916	1952	95,110,106	0,2,0	285,119,182	36,13,7	148	74	3.73534869702e-10	2.14616534581e-08	1.0,0.965,1.0	0.798,0.821,0.929	0.139
373	"FBgn0035060"	"Eps-15"	chr2R	-	24772940	24773003	24772597	24772795	24773211	24773301	373	176,221,154	18,16,6	223,112,156	64,33,30	136	74	5.26855115091e-10	2.99381076938e-08	0.842,0.883,0.933	0.655,0.649,0.739	0.205
6030	"FBgn0265784"	"CrebB"	chrX	+	18375248	18375386	18373286	18373455	18375842	18376817	6030	113,142,111	89,95,89	103,50,42	155,90,127	148	74	5.55655965684e-10	3.12314891147e-08	0.388,0.428,0.384	0.249,0.217,0.142	0.197
3768	"FBgn0033212"	"CG1399"	chr2R	-	7677997	7678404	7676539	7677734	7678569	7678626	3768	195,272,234	10,13,10	371,211,206	57,37,33	148	74	5.81451775616e-10	3.23299691582e-08	0.907,0.913,0.921	0.765,0.74,0.757	0.16
6101	"FBgn0261722"	"fwe"	chr3L	-	15811219	15812897	15810080	15810848	15813245	15813353	6101	5,14,1	114,120,126	35,21,20	130,97,74	148	74	6.93676671659e-10	3.81595964803e-08	0.021,0.055,0.004	0.119,0.098,0.119	-0.085
2797	"FBgn0027066"	"Eb1"	chr2R	+	6754179	6754438	6752631	6752784	6754701	6754844	2797	1232,1559,1121	4,6,10	1703,857,843	44,18,14	148	74	7.25891347031e-10	3.90998349531e-08	0.994,0.992,0.982	0.951,0.96,0.968	0.03
773	"FBgn0039959"	"CG17514"	chr3L	-	27987737	27988702	27967243	27974140	28012380	28012483	773	119,190,143	4,3,3	350,235,157	44,20,28	148	74	7.24655668805e-10	3.90998349531e-08	0.937,0.969,0.96	0.799,0.855,0.737	0.158
2284	"FBgn0264693"	"ens"	chr3L	-	4128307	4128973	4126988	4127162	4129650	4129791	2284	23,20,26	97,100,79	119,31,44	123,55,42	148	74	7.63054175401e-10	4.0677867433e-08	0.106,0.091,0.141	0.326,0.22,0.344	-0.184
3599	"FBgn0011656"	"Mef2"	chr2R	-	9934318	9934377	9921609	9922003	9958123	9958858	3599	115,119,114	4,7,9	147,76,85	43,18,19	132	74	7.85958631511e-10	4.14713477913e-08	0.942,0.905,0.877	0.657,0.703,0.715	0.216
961	"FBgn0028581"	"mei-217"	chrX	-	17141693	17141761	17141325	17141481	17142801	17142990	961	48,34,19	0,0,0	51,35,19	7,8,7	141	74	8.45776892966e-10	4.41768920558e-08	1.0,1.0,1.0	0.793,0.697,0.588	0.307
3825	"FBgn0025936"	"Eph"	chr4	+	617303	617351	616004	616181	618347	618476	3825	48,47,36	53,93,74	28,12,14	130,111,82	121	74	1.47001832929e-09	7.60146478076e-08	0.356,0.236,0.229	0.116,0.062,0.095	0.183
5059	"FBgn0032656"	"CG5674"	chr2L	+	17971871	17972003	17963378	17963605	17972262	17974868	5059	17,24,12	0,0,1	27,27,34	12,8,14	148	74	2.15737328002e-09	1.10453239911e-07	1.0,1.0,0.857	0.529,0.628,0.548	0.384
809	"FBgn0053170"	"CG33170"	chr3L	+	22865877	22865960	22865770	22865824	22867399	22867535	809	825,1053,808	4,7,2	983,660,638	26,22,9	148	74	2.5752050492e-09	1.30552797151e-07	0.99,0.987,0.995	0.95,0.938,0.973	0.037
6334	"FBgn0027335"	"Rip11"	chrX	-	18636613	18636873	18635641	18636319	18637412	18637573	6334	946,1161,917	305,417,297	825,928,1169	187,113,94	148	74	3.22192361679e-09	1.61753077888e-07	0.608,0.582,0.607	0.688,0.804,0.861	-0.185
3155	"FBgn0031681"	"pgant5"	chr2L	-	5092874	5092898	5078461	5079574	5093444	5093592	3155	86,115,80	9,14,10	117,74,67	59,28,70	97	74	3.49631557039e-09	1.7384084437e-07	0.879,0.862,0.859	0.602,0.668,0.422	0.303
1222	"FBgn0010328"	"woc"	chr3R	-	27262115	27262160	27260090	27261943	27262226	27262487	1222	128,139,111	97,103,77	97,34,39	160,60,76	118	74	3.83268616844e-09	1.8697000167e-07	0.453,0.458,0.475	0.275,0.262,0.243	0.202
1681	"FBgn0243516"	"Vrp1"	chr2R	-	22108850	22108979	22107580	22108780	22109586	22110023	1681	4,11,17	133,141,133	42,44,23	208,115,85	148	74	3.83098752721e-09	1.8697000167e-07	0.015,0.038,0.06	0.092,0.161,0.119	-0.086
729	"FBgn0000370"	"crc"	chr2L	+	21311192	21311531	21310865	21311032	21311752	21312043	729	26,45,26	1205,1932,1369	144,109,78	2796,2156,1865	148	74	4.09436706761e-09	1.97868898193e-07	0.011,0.012,0.009	0.025,0.025,0.02	-0.013
2446	"FBgn0265630"	"sno"	chrX	-	13202739	13203057	13200466	13200904	13203709	13204150	2446	4,1,2	15,27,22	42,11,15	29,16,21	148	74	4.20300017012e-09	2.01238091479e-07	0.118,0.018,0.043	0.42,0.256,0.263	-0.253
