ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1273	"FBgn0043458"	"CG12084"	chr3L	-	1491983	1492463	1491983	1492229	1492313	1492463	1273	105,129,71	109,121,83	240,207,224	93,51,44	148	74	1.35447209004e-14	7.93118657168e-13	0.325,0.348,0.3	0.563,0.67,0.718	-0.326
1053	"FBgn0013305"	"Nmda1"	chr2R	-	12878384	12879222	12878384	12878710	12879196	12879222	1053	44,48,59	51,86,56	70,45,41	342,252,163	148	74	1.06914477271e-13	5.93093994966e-12	0.301,0.218,0.345	0.093,0.082,0.112	0.192
1572	"FBgn0000017"	"Abl"	chr3L	-	16622369	16625274	16622369	16623288	16623636	16625274	1572	303,372,274	38,41,45	432,297,333	133,141,183	148	74	2.60458321577e-13	1.3250839579e-11	0.799,0.819,0.753	0.619,0.513,0.476	0.254
627	"FBgn0036974"	"eRF1"	chr3L	+	20348354	20349206	20348354	20348421	20348941	20349206	627	83,116,59	36,96,55	107,56,56	296,208,173	148	74	2.64011035256e-13	1.3250839579e-11	0.535,0.377,0.349	0.153,0.119,0.139	0.283
1159	"FBgn0035333"	"CG1317"	chr3L	-	2368013	2370048	2368013	2368425	2368629	2370048	1159	86,113,103	93,118,105	233,251,253	101,64,89	148	74	3.63264973657e-13	1.7403694647e-11	0.316,0.324,0.329	0.536,0.662,0.587	-0.272
566	"FBgn0037890"	"CG17734"	chr3R	-	11242207	11243013	11242207	11242563	11242823	11243013	566	103,130,104	348,440,343	235,152,158	371,216,206	148	74	3.94684285254e-13	1.80868363764e-11	0.129,0.129,0.132	0.241,0.26,0.277	-0.129
1556	"FBgn0261550"	"CG42668"	chr3R	+	20309343	20310638	20309343	20309630	20309903	20310638	1556	269,364,308	106,125,94	513,396,537	86,55,58	148	74	4.12780920556e-13	1.81279620944e-11	0.559,0.593,0.621	0.749,0.783,0.822	-0.194
1443	"FBgn0050118"	"CG30118"	chr2R	-	18430736	18431357	18430736	18430885	18431172	18431357	1443	46,58,46	164,208,190	114,58,54	143,83,59	148	74	5.57109913757e-13	2.3487753964e-11	0.123,0.122,0.108	0.285,0.259,0.314	-0.168
468	"FBgn0259726"	"CG42380"	chr2R	-	21669536	21669916	21669536	21669693	21669754	21669916	468	13,19,26	87,130,84	95,50,41	154,69,48	134	74	2.60214072512e-12	1.05486781703e-10	0.076,0.075,0.146	0.254,0.286,0.321	-0.188
56	"FBgn0038294"	"Mf"	chr3R	-	15176363	15178489	15176363	15176433	15178279	15178489	56	115,126,107	609,918,676	173,35,43	2273,575,678	148	74	9.47830702813e-12	3.70005022506e-10	0.086,0.064,0.073	0.037,0.03,0.031	0.042
553	"FBgn0026573"	"ADD1"	chr2R	+	11971724	11973040	11971724	11972148	11972586	11973040	553	73,112,67	1,8,3	83,47,41	22,16,22	148	74	1.03051900346e-10	3.87916796302e-09	0.973,0.875,0.918	0.654,0.595,0.482	0.345
280	"FBgn0259740"	"CG42394"	chr3R	+	10851284	10851788	10851284	10851488	10851548	10851788	280	294,392,327	123,121,110	524,484,586	80,85,90	133	74	1.23050791778e-10	4.47225981152e-09	0.571,0.643,0.623	0.785,0.76,0.784	-0.164
942	"FBgn0010315"	"CycD"	chrX	-	15908536	15909676	15908536	15909222	15909530	15909676	942	21,44,31	152,165,134	64,55,39	128,61,55	148	74	2.55847454333e-10	8.98877389557e-09	0.065,0.118,0.104	0.2,0.311,0.262	-0.162
1513	"FBgn0261673"	"nemy"	chr2R	-	12664984	12665799	12664984	12665232	12665744	12665799	1513	159,234,166	30,45,29	245,94,108	155,56,43	148	74	3.07370351393e-10	1.04505919474e-08	0.726,0.722,0.741	0.441,0.456,0.557	0.245
145	"FBgn0031220"	"CG4822"	chr2L	-	119133	119375	119133	119235	119287	119375	145	144,199,117	1038,1453,1172	237,185,170	1446,640,533	125	74	6.2446081639e-10	2.05681781398e-08	0.076,0.075,0.056	0.088,0.146,0.159	-0.062
1435	"FBgn0033913"	"CG8468"	chr2R	+	14219897	14220765	14219897	14220042	14220607	14220765	1435	203,298,179	254,243,199	160,137,140	335,246,384	148	74	8.35441937852e-10	2.66835091665e-08	0.286,0.38,0.31	0.193,0.218,0.154	0.137
195	"FBgn0001234"	"Hsromega"	chr3R	+	21296620	21310706	21296620	21297097	21297809	21310706	195	175,231,160	400,463,420	237,211,260	267,296,227	148	74	2.01977445879e-09	6.26130082225e-08	0.179,0.2,0.16	0.307,0.263,0.364	-0.132
74	"FBgn0029895"	"CG14441"	chrX	+	6699507	6700353	6699507	6699574	6700052	6700353	74	19,42,29	1,4,1	46,43,38	36,22,16	148	74	2.23583362935e-09	6.73305327239e-08	0.905,0.84,0.935	0.39,0.494,0.543	0.418
1557	"FBgn0261550"	"CG42668"	chr3R	+	20309343	20310638	20309343	20309666	20309903	20310638	1557	209,281,239	23,25,24	413,387,488	4,13,19	148	74	4.21100010417e-09	1.23288725272e-07	0.82,0.849,0.833	0.981,0.937,0.928	-0.115
1418	"FBgn0045064"	"bwa"	chr2L	+	20072353	20073719	20072353	20072646	20073377	20073719	1418	53,63,29	111,133,97	116,37,33	95,41,33	148	74	1.92099682828e-08	5.47224501894e-07	0.193,0.191,0.13	0.379,0.311,0.333	-0.17
1306	"FBgn0020372"	"TM4SF"	chr2R	+	23878506	23879812	23878506	23878958	23879623	23879812	1306	2,1,2	2,9,1	7,3,5	1,0,0	148	74	2.33470470734e-08	6.47573358299e-07	0.333,0.053,0.5	0.778,1.0,1.0	-0.631
1348	"FBgn0035639"	"CG5537"	chr3L	+	5811385	5812228	5811385	5811979	5812064	5812228	1348	388,421,341	157,193,163	607,239,245	135,63,50	148	74	2.64041237763e-08	7.13588370775e-07	0.553,0.522,0.511	0.692,0.655,0.71	-0.157
1100	"FBgn0011640"	"lark"	chr3L	+	7339867	7340770	7339867	7339908	7339961	7340770	1100	344,515,378	10,32,8	825,483,403	9,2,4	126	74	2.86131245364e-08	7.49045874415e-07	0.953,0.904,0.965	0.982,0.993,0.983	-0.045
1296	"FBgn0004179"	"Csp"	chr3L	+	22271557	22273745	22271557	22271762	22272368	22273745	1296	118,170,133	294,366,245	108,53,51	443,200,268	148	74	2.91374581129e-08	7.49045874415e-07	0.167,0.188,0.213	0.109,0.117,0.087	0.085
310	"FBgn0035207"	"CG9153"	chr3L	+	1313695	1314090	1313695	1313908	1313974	1314090	310	136,157,117	9,17,8	495,291,362	93,68,116	139	74	4.58555385885e-08	1.15075565886e-06	0.889,0.831,0.886	0.739,0.695,0.624	0.183
666	"FBgn0026086"	"Adar"	chrX	+	1779089	1780244	1779089	1779258	1780061	1780244	666	78,119,117	2,1,0	86,56,45	7,11,3	148	74	6.2840386339e-08	1.54032016747e-06	0.951,0.983,1.0	0.86,0.718,0.882	0.158
439	"FBgn0039644"	"CG11897"	chr3R	+	29158121	29158690	29158121	29158347	29158498	29158690	439	18,49,31	81,101,92	404,275,296	507,380,361	148	74	9.43399701692e-08	2.2598711036e-06	0.1,0.195,0.144	0.285,0.266,0.291	-0.134
1168	"FBgn0260486"	"Ziz"	chr2L	-	7472512	7473889	7472512	7473199	7473419	7473889	1168	97,134,99	30,46,35	194,145,126	25,20,12	148	74	9.84670337489e-08	2.30631674603e-06	0.618,0.593,0.586	0.795,0.784,0.84	-0.207
639	"FBgn0004227"	"nonA"	chrX	+	16365586	16368526	16365586	16365642	16366903	16368526	639	20,23,20	188,203,146	77,41,52	267,163,156	148	74	1.27966134245e-07	2.9320935977e-06	0.051,0.054,0.064	0.126,0.112,0.143	-0.071
313	"FBgn0033260"	"Cul4"	chr2R	-	8102259	8102906	8102259	8102544	8102607	8102906	313	215,257,226	38,49,34	366,195,170	29,13,6	136	74	1.61261760723e-07	3.61638076175e-06	0.755,0.741,0.783	0.873,0.891,0.939	-0.141
424	"FBgn0004587"	"B52"	chr3R	+	13662969	13665526	13662969	13663051	13665452	13665526	424	123,173,137	773,801,694	247,203,132	823,478,450	148	74	1.95091688582e-07	4.28388832845e-06	0.074,0.097,0.09	0.13,0.175,0.128	-0.057
758	"FBgn0031897"	"CG13784"	chr2L	-	7218908	7220033	7218908	7219130	7219859	7220033	758	95,137,97	8,13,7	144,159,114	58,31,68	148	74	2.06284007653e-07	4.43721110339e-06	0.856,0.84,0.874	0.554,0.719,0.456	0.28
429	"FBgn0014189"	"Hel25E"	chr2L	-	5540168	5541090	5540168	5540300	5540971	5541090	429	151,204,159	654,844,638	400,228,252	1182,554,493	148	74	2.92750814035e-07	6.17118715986e-06	0.103,0.108,0.111	0.145,0.171,0.204	-0.066
1365	"FBgn0001222"	"Hsf"	chr2R	-	18131281	18131734	18131281	18131387	18131459	18131734	1365	80,96,92	126,163,108	218,151,143	184,103,109	145	74	6.31412968244e-07	1.30492013437e-05	0.245,0.231,0.303	0.377,0.428,0.401	-0.142
1527	"FBgn0035232"	"CG12099"	chr3L	-	1557788	1558484	1557788	1558214	1558322	1558484	1527	308,408,281	2,3,1	790,477,629	27,17,12	148	74	6.77689425688e-07	1.37362433591e-05	0.987,0.986,0.993	0.936,0.933,0.963	0.045
290	"FBgn0019624"	"CoVa"	chr3R	+	11819598	11820299	11819598	11819644	11819710	11820299	290	139,275,174	204,509,355	352,137,93	1102,368,332	139	74	7.72690894824e-07	1.53663434556e-05	0.266,0.223,0.207	0.145,0.165,0.13	0.085
229	"FBgn0029893"	"CG14442"	chrX	-	6692402	6695001	6692402	6692864	6693110	6695001	229	61,87,61	25,33,29	143,90,132	22,12,22	148	74	9.04730713347e-07	1.73509166133e-05	0.55,0.569,0.513	0.765,0.789,0.75	-0.224
458	"FBgn0022893"	"Df31"	chr2L	-	21629666	21629932	21629666	21629776	21629884	21629932	458	10211,17252,12716	56,98,71	19398,12294,12517	180,119,136	148	74	9.05408362173e-07	1.73509166133e-05	0.989,0.989,0.989	0.982,0.981,0.979	0.008
1434	"FBgn0033913"	"CG8468"	chr2R	+	14219897	14220765	14219897	14220042	14220586	14220765	1434	177,258,155	12,12,10	134,102,105	26,20,15	148	74	1.04571249948e-06	1.96818031152e-05	0.881,0.915,0.886	0.72,0.718,0.778	0.155
755	"FBgn0030183"	"CG15309"	chrX	-	10206592	10208294	10206592	10207675	10207977	10208294	755	0,0,0	7,18,8	10,1,4	20,6,10	148	74	1.09978977336e-06	2.03364635284e-05	0.0,0.0,0.0	0.2,0.077,0.167	-0.148
1491	"FBgn0046214"	"vig2"	chr3R	+	25123444	25124115	25123444	25123479	25123631	25124115	1491	395,766,574	1,4,1	1727,604,633	36,13,7	148	74	1.28507161912e-06	2.33528532164e-05	0.995,0.99,0.997	0.96,0.959,0.978	0.028
561	"FBgn0250753"	"kra"	chr3R	-	5600037	5600571	5600037	5600167	5600287	5600571	561	339,518,328	86,111,64	917,653,609	93,101,67	148	74	1.46720623628e-06	2.62107690346e-05	0.663,0.7,0.719	0.831,0.764,0.82	-0.111
284	"FBgn0034179"	"CG6805"	chr2R	+	17006788	17007501	17006788	17007058	17007132	17007501	284	2119,2615,1925	306,369,326	1527,807,725	147,72,62	147	74	2.55792238635e-06	4.49341699202e-05	0.777,0.781,0.748	0.839,0.849,0.855	-0.079
240	"FBgn0034963"	"Not11"	chr2R	-	24036719	24037140	24036719	24036914	24036974	24037140	240	24,38,27	83,101,92	83,40,36	117,59,34	133	74	3.09077696814e-06	5.34045725315e-05	0.139,0.173,0.14	0.283,0.274,0.371	-0.159
1462	"FBgn0001961"	"Arpc1"	chr2L	-	13829345	13829741	13829345	13829643	13829709	13829741	1462	256,427,308	5,6,7	900,241,285	60,7,15	139	74	3.36319132843e-06	5.62667247645e-05	0.965,0.974,0.959	0.889,0.948,0.91	0.05
597	"FBgn0042185"	"CG18769"	chr3L	+	6550738	6551949	6550738	6550836	6551681	6551949	597	29,37,22	7,1,4	45,46,40	1,0,0	148	74	3.32968665684e-06	5.62667247645e-05	0.674,0.949,0.733	0.957,1.0,1.0	-0.2
1344	"FBgn0036211"	"CG5946"	chr3L	-	11816982	11818187	11816982	11817316	11818087	11818187	1344	2,2,9	161,182,158	20,8,7	160,73,81	148	74	3.46111741056e-06	5.70002773552e-05	0.006,0.005,0.028	0.059,0.052,0.041	-0.038
309	"FBgn0261439"	"SdhA"	chr2R	-	19395686	19395971	19395686	19395777	19395910	19395971	309	72,104,66	36,40,20	244,81,76	42,8,10	148	74	3.61522768022e-06	5.8622307307e-05	0.5,0.565,0.623	0.744,0.835,0.792	-0.228
322	"FBgn0031285"	"CG3662"	chr2L	+	823636	824337	823636	824137	824218	824337	322	578,836,625	29,35,40	939,1188,1207	31,24,22	148	74	4.43097663139e-06	7.07613540831e-05	0.909,0.923,0.887	0.938,0.961,0.965	-0.048
964	"FBgn0019957"	"ND42"	chr3R	+	22027708	22029148	22027708	22027824	22028019	22029148	964	18,39,26	0,1,0	76,31,28	13,1,4	148	74	4.99503893259e-06	7.85786721634e-05	1.0,0.951,1.0	0.745,0.939,0.778	0.163
388	"FBgn0039229"	"Saf-B"	chr3R	+	24818802	24820767	24818802	24818849	24819728	24820767	388	16,37,25	117,137,128	86,58,67	194,162,140	148	74	5.97075920705e-06	9.12055102062e-05	0.064,0.119,0.089	0.181,0.152,0.193	-0.085
635	"FBgn0053057"	"CG33057"	chr3L	-	8402167	8405277	8402167	8404050	8404102	8405277	635	2,7,5	47,56,26	26,42,30	107,69,83	125	74	5.90775698051e-06	9.12055102062e-05	0.025,0.069,0.102	0.126,0.265,0.176	-0.124
523	"FBgn0036212"	"CG11597"	chr3L	-	11820337	11822092	11820337	11821719	11821833	11822092	523	4,7,9	0,0,0	3,3,1	2,2,1	148	74	6.76934523081e-06	0.00010192699819	1.0,1.0,1.0	0.429,0.429,0.333	0.603
727	"FBgn0262519"	"Mi-2"	chr3L	-	19882050	19882588	19882050	19882297	19882364	19882588	727	473,718,556	17,32,27	970,549,651	20,9,8	140	74	7.15929125761e-06	0.000106280182895	0.936,0.922,0.916	0.962,0.97,0.977	-0.045
1039	"FBgn0011661"	"Moe"	chrX	-	8891561	8891807	8891561	8891623	8891733	8891807	1039	2764,3540,2616	30,35,30	3644,2060,2002	107,32,30	148	74	7.63942214344e-06	0.000111832651933	0.979,0.981,0.978	0.945,0.97,0.971	0.017
874	"FBgn0052626"	"AMPdeam"	chrX	-	13832903	13835149	13832903	13833031	13834814	13835149	874	33,19,9	46,63,46	49,45,29	53,32,15	148	74	7.94637289103e-06	0.000114732562016	0.264,0.131,0.089	0.316,0.413,0.492	-0.246
1372	"FBgn0086347"	"Myo31DF"	chr2L	-	10505925	10506779	10505925	10506106	10506683	10506779	1372	107,137,119	35,55,41	155,127,114	133,73,84	148	74	8.08757687587e-06	0.000115193324691	0.605,0.555,0.592	0.368,0.465,0.404	0.172
926	"FBgn0002873"	"mud"	chrX	+	14249644	14254288	14249644	14252875	14252935	14254288	926	1,0,0	15,19,17	4,10,6	24,30,33	133	74	8.21184524202e-06	0.000115403798468	0.036,0.0,0.0	0.085,0.156,0.092	-0.099
1164	"FBgn0027088"	"Aats-gly"	chr3L	+	15095141	15097686	15095141	15095185	15095254	15097686	1164	3,9,2	1,4,2	60,40,53	1,1,1	142	74	1.14299909721e-05	0.00015774563249	0.61,0.54,0.343	0.969,0.954,0.965	-0.465
1278	"FBgn0031047"	"Rcd-1"	chrX	+	19638888	19639393	19638888	19639076	19639144	19639393	1278	158,200,153	31,25,22	399,113,137	27,9,2	141	74	1.15367945027e-05	0.00015774563249	0.728,0.808,0.785	0.886,0.868,0.973	-0.135
1423	"FBgn0040395"	"Unc-76"	chrX	+	2080609	2081659	2080609	2080634	2080744	2081659	1423	375,457,294	1,11,9	630,498,520	55,16,17	148	74	1.16737754594e-05	0.00015774563249	0.995,0.954,0.942	0.851,0.94,0.939	0.054
1217	"FBgn0036534"	"DCP2"	chr3L	-	15823246	15823989	15823246	15823755	15823814	15823989	1217	94,157,110	1,4,0	259,209,219	16,15,11	132	74	1.21538674261e-05	0.00016015629257	0.981,0.957,1.0	0.901,0.887,0.918	0.077
1540	"FBgn0033086"	"CG9410"	chr2R	+	6669089	6669434	6669089	6669232	6669329	6669434	1540	15,15,13	19,24,23	76,33,34	38,18,19	148	74	1.23080262791e-05	0.00016015629257	0.283,0.238,0.22	0.5,0.478,0.472	-0.236
608	"FBgn0034390"	"CG15093"	chr2R	-	18775668	18776978	18775668	18776826	18776893	18776978	608	20,21,24	49,65,61	10,1,4	87,26,22	140	74	1.22640442044e-05	0.00016015629257	0.177,0.146,0.172	0.057,0.02,0.088	0.11
20	"FBgn0026401"	"Nipped-B"	chr2R	-	4726847	4727734	4726847	4727085	4727157	4727734	20	113,105,69	62,128,54	134,88,77	232,178,144	145	74	1.40104982446e-05	0.000180086160364	0.482,0.295,0.395	0.228,0.201,0.214	0.176
179	"FBgn0001142"	"Gs1"	chr2L	+	132076	134472	132076	132255	132475	134472	179	47,80,48	147,247,183	71,23,24	303,209,229	148	74	1.48786725759e-05	0.000188941215602	0.138,0.139,0.116	0.105,0.052,0.05	0.062
417	"FBgn0028325"	"l(1)G0334"	chrX	+	4702324	4702892	4702324	4702591	4702691	4702892	417	30,34,19	8,9,4	15,18,12	20,15,10	148	74	1.53892507739e-05	0.000193098456139	0.652,0.654,0.704	0.273,0.375,0.375	0.329
1432	"FBgn0033244"	"CG8726"	chr2R	-	7969573	7970176	7969573	7969769	7969868	7970176	1432	22,38,24	116,150,106	26,19,16	231,221,179	148	74	1.76840921511e-05	0.000219282742674	0.087,0.112,0.102	0.053,0.041,0.043	0.055
1481	"FBgn0003074"	"Pgi"	chr2R	-	8913432	8914069	8913432	8913570	8913709	8914069	1481	317,411,314	2,4,5	620,358,294	28,10,9	148	74	1.81048836629e-05	0.000221890085822	0.988,0.981,0.969	0.917,0.947,0.942	0.044
425	"FBgn0004587"	"B52"	chr3R	+	13663454	13665526	13663454	13664934	13665452	13665526	425	66,131,96	57,92,66	169,114,99	55,53,29	148	74	1.98871675399e-05	0.000240931891805	0.367,0.416,0.421	0.606,0.518,0.631	-0.184
456	"FBgn0031818"	"CG9536"	chr2L	-	6474437	6475270	6474437	6474651	6474707	6475270	456	94,125,93	26,20,22	223,97,73	13,11,7	129	74	2.24818561994e-05	0.000269271323116	0.675,0.782,0.708	0.908,0.835,0.857	-0.145
202	"FBgn0045842"	"yuri"	chr2L	-	15263769	15264692	15263769	15264095	15264150	15264692	202	92,142,111	29,36,24	163,95,87	18,8,10	128	74	2.39952856889e-05	0.000282983946037	0.647,0.695,0.728	0.84,0.873,0.834	-0.159
44	"FBgn0032340"	"Ge-1"	chr2L	-	11100293	11100888	11100293	11100574	11100657	11100888	44	59,39,26	116,122,62	39,13,7	159,93,61	148	74	2.41637145572e-05	0.000282983946037	0.203,0.138,0.173	0.109,0.065,0.054	0.095
1345	"FBgn0262057"	"Spn77Ba"	chr3L	+	20317189	20317788	20317189	20317416	20317478	20317788	1345	38,67,31	10,17,11	23,12,8	14,19,14	135	74	2.68562175663e-05	0.000311059926537	0.676,0.684,0.607	0.474,0.257,0.239	0.332
154	"FBgn0003256"	"rl"	chr2R	+	1071974	1072439	1071974	1072045	1072267	1072439	154	102,159,127	0,5,3	283,291,176	22,22,10	148	74	3.12570536164e-05	0.000358097114257	1.0,0.941,0.955	0.865,0.869,0.898	0.088
1400	"FBgn0020306"	"dom"	chr2R	+	21340683	21341847	21340683	21341076	21341419	21341847	1400	225,271,240	35,31,22	314,169,160	15,10,7	148	74	4.05918980989e-05	0.000460041511788	0.763,0.814,0.845	0.913,0.894,0.92	-0.102
1393	"FBgn0022029"	"l(2)k01209"	chr2R	+	17420406	17421946	17420406	17420573	17421447	17421946	1393	155,202,142	12,16,10	359,146,220	9,3,5	148	74	4.18661199146e-05	0.000469435004149	0.866,0.863,0.877	0.952,0.961,0.957	-0.088
1130	"FBgn0032796"	"CG10188"	chr2L	-	19507489	19508764	19507489	19508265	19508325	19508764	1130	2,3,5	16,35,17	18,18,12	29,31,24	133	74	4.38881464285e-05	0.00048185527433	0.065,0.046,0.141	0.257,0.244,0.218	-0.156
470	"FBgn0039266"	"CG11791"	chr3R	+	25050242	25051556	25050242	25050617	25051180	25051556	470	203,281,215	198,275,203	236,184,176	430,256,237	148	74	4.35534035553e-05	0.00048185527433	0.339,0.338,0.346	0.215,0.264,0.271	0.091
153	"FBgn0003256"	"rl"	chr2R	+	1071974	1072439	1071974	1072045	1072250	1072439	153	96,127,110	5,12,4	208,220,142	32,43,19	148	74	4.5531601967e-05	0.000493105224471	0.906,0.841,0.932	0.765,0.719,0.789	0.135
827	"FBgn0031850"	"Tsp"	chr2L	-	6708286	6709086	6708286	6708578	6709052	6709086	827	10,17,14	1,0,0	31,17,5	13,0,3	148	74	4.58484933569e-05	0.000493105224471	0.833,1.0,1.0	0.544,1.0,0.455	0.278
1584	"FBgn0033474"	"CG1407"	chr2R	-	10031283	10031826	10031283	10031419	10031588	10031826	1584	182,208,152	65,56,52	273,152,124	44,20,26	148	74	5.37608256921e-05	0.000572362730096	0.583,0.65,0.594	0.756,0.792,0.705	-0.142
1509	"FBgn0032075"	"Tsp29Fb"	chr2L	+	8937389	8937631	8937389	8937405	8937519	8937631	1509	3,7,6	7,25,32	21,11,15	32,5,6	148	74	5.44100357708e-05	0.000573481777024	0.176,0.123,0.086	0.247,0.524,0.556	-0.314
1498	"FBgn0040319"	"Gclc"	chrX	-	8115416	8116147	8115416	8115580	8115991	8116147	1498	38,103,76	103,157,88	182,161,236	502,634,693	148	74	5.67881617314e-05	0.000592621014504	0.156,0.247,0.302	0.153,0.113,0.145	0.098
426	"FBgn0004587"	"B52"	chr3R	+	13662969	13665526	13662969	13663051	13663454	13665526	426	95,130,98	29,57,26	206,200,141	35,28,23	148	74	6.17045798863e-05	0.000637613992158	0.621,0.533,0.653	0.746,0.781,0.754	-0.158
1364	"FBgn0037261"	"CG9775"	chr3R	-	4638009	4638839	4638009	4638409	4638543	4638839	1364	57,88,77	355,458,397	110,81,102	385,282,296	148	74	6.67414802593e-05	0.000682966215469	0.074,0.088,0.088	0.125,0.126,0.147	-0.049
1049	"FBgn0053096"	"CG33096"	chr3R	+	25097671	25098469	25097671	25097718	25097864	25098469	1049	78,152,71	1,0,0	338,151,189	10,5,7	148	74	7.17261368729e-05	0.000726916810231	0.975,1.0,1.0	0.944,0.938,0.931	0.054
1060	"FBgn0040009"	"CG17490"	chr2L	+	22538229	22540324	22538229	22538568	22538626	22540324	1060	54,68,60	20,23,17	112,104,82	18,11,10	131	74	7.67363246085e-05	0.000770286534642	0.604,0.625,0.666	0.779,0.842,0.822	-0.183
624	"FBgn0036974"	"eRF1"	chr3L	+	20348354	20349206	20348354	20348408	20348941	20349206	624	78,109,52	6,15,10	104,54,53	37,19,18	148	74	7.84059216344e-05	0.00077233496638	0.867,0.784,0.722	0.584,0.587,0.596	0.202
772	"FBgn0025725"	"alphaCOP"	chr3L	-	1644011	1645199	1644011	1645061	1645169	1645199	772	212,247,167	14,30,22	691,465,425	153,76,90	148	74	7.81985088584e-05	0.00077233496638	0.883,0.805,0.791	0.693,0.754,0.702	0.11
