ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IC_SAMPLE_1	SC_SAMPLE_1	IC_SAMPLE_2	SC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1040	"FBgn0264953"	"Piezo"	chr2L	+	8183140	8183563	8183188	8183563	8182304	8182450	1040	11,17,14	53,73,44	107,67,62	123,67,74	122	74	4.98175944941e-11	2.49570078224e-09	0.112,0.124,0.162	0.345,0.378,0.337	-0.221
658	"FBgn0016694"	"Pdp1"	chr3L	-	7816483	7816725	7816483	7816611	7817436	7817662	658	407,517,357	8,11,7	523,209,206	47,13,20	188	74	1.89325333189e-10	9.18819507633e-09	0.952,0.949,0.953	0.814,0.864,0.802	0.125
1300	"FBgn0033062"	"Ars2"	chr2R	-	6080827	6081415	6080827	6081034	6081735	6081840	1300	524,642,454	97,104,97	851,595,493	79,29,24	455	74	2.40939823648e-10	1.1338774125e-08	0.468,0.501,0.432	0.637,0.769,0.77	-0.258
2087	"FBgn0261283"	"HLH106"	chr3L	+	19794898	19796392	19794901	19796392	19793934	19794159	2087	88,110,76	193,452,323	191,146,116	1465,1429,947	77	74	4.11849110371e-10	1.8274333383e-08	0.305,0.19,0.184	0.111,0.089,0.105	0.125
55	"FBgn0030812"	"CG8949"	chrX	-	17076924	17077467	17076924	17077440	17077680	17077837	55	11,9,6	50,63,45	49,37,34	81,36,45	101	74	4.03782340896e-10	1.8274333383e-08	0.139,0.095,0.089	0.307,0.43,0.356	-0.257
1677	"FBgn0040666"	"CG12848"	chr2R	-	24762565	24762981	24762565	24762972	24763032	24763094	1677	15,27,12	26,52,32	15,9,10	133,119,90	83	74	5.45291145571e-10	2.35232541409e-08	0.34,0.316,0.251	0.091,0.063,0.09	0.221
2008	"FBgn0032656"	"CG5674"	chr2L	+	17971871	17974868	17972262	17974868	17963378	17963605	2008	63,67,52	0,0,1	153,56,82	12,8,14	465	74	6.45628772666e-10	2.70989590257e-08	1.0,1.0,0.892	0.67,0.527,0.482	0.404
1752	"FBgn0003660"	"Syb"	chr2R	-	10250878	10251213	10250878	10251144	10251927	10251984	1752	856,1060,873	340,600,450	1430,659,958	1455,519,858	143	74	7.5765071994e-10	3.09639886333e-08	0.566,0.478,0.501	0.337,0.397,0.366	0.148
99	"FBgn0029895"	"CG14441"	chrX	+	6699910	6700353	6700052	6700353	6699507	6699574	99	26,48,21	1,4,1	60,45,37	36,22,16	216	74	1.49688494933e-09	5.96067263156e-08	0.899,0.804,0.878	0.363,0.412,0.442	0.455
168	"FBgn0001215"	"Hrb98DE"	chr3R	+	28600705	28601195	28600717	28601195	28599833	28599999	168	166,257,169	75,109,70	310,269,154	292,216,194	86	74	1.92738836002e-09	7.48308530778e-08	0.656,0.67,0.675	0.477,0.517,0.406	0.2
660	"FBgn0016694"	"Pdp1"	chr3L	-	7816483	7816740	7816483	7816611	7817436	7817662	660	293,383,244	8,11,7	405,171,168	47,13,20	203	74	4.78292683237e-09	1.8116793587e-07	0.93,0.927,0.927	0.759,0.827,0.754	0.148
2212	"FBgn0033244"	"CG8726"	chr2R	-	7971243	7971564	7971243	7971529	7971636	7972003	2212	30,36,33	103,123,72	101,58,52	125,61,52	109	74	5.42088807176e-09	2.00443789892e-07	0.165,0.166,0.237	0.354,0.392,0.404	-0.194
1283	"FBgn0032482"	"Pect"	chr2L	+	13209471	13209599	13209492	13209599	13208664	13208777	1283	971,1193,927	85,137,104	1399,949,930	71,43,51	95	74	6.00351146574e-09	2.16824495495e-07	0.899,0.872,0.874	0.939,0.945,0.934	-0.058
1215	"FBgn0027279"	"l(1)G0196"	chrX	+	22500997	22502869	22502194	22502869	22498306	22498619	1215	492,716,494	172,175,139	1150,682,540	184,70,83	1271	74	6.18701812005e-09	2.18373616828e-07	0.143,0.192,0.171	0.267,0.362,0.275	-0.133
136	"FBgn0261983"	"l(2)gd1"	chr2L	+	11110104	11110249	11110158	11110249	11109355	11109507	136	17,31,30	85,115,97	75,51,61	114,80,71	128	74	9.59777812781e-09	3.31229987389e-07	0.104,0.135,0.152	0.276,0.269,0.332	-0.162
1937	"FBgn0260934"	"par-1"	chr2R	+	19477615	19477704	19477633	19477704	19473804	19473967	1937	71,92,58	240,275,192	200,129,83	285,176,159	92	74	9.9315529134e-09	3.35297862489e-07	0.192,0.212,0.195	0.361,0.371,0.296	-0.143
1546	"FBgn0259938"	"cwo"	chr3R	+	10396236	10396820	10396696	10396820	10388257	10389437	1546	487,799,584	52,74,50	404,412,347	143,76,72	534	74	1.16634001346e-08	3.85388519341e-07	0.565,0.599,0.618	0.281,0.429,0.4	0.224
953	"FBgn0010348"	"Arf79F"	chr3L	-	22869841	22870150	22869841	22870065	22871923	22872052	953	4100,6367,4673	132,188,138	7692,4335,4962	478,253,201	159	74	1.72057724734e-08	5.56678430233e-07	0.935,0.94,0.94	0.882,0.889,0.92	0.041
1120	"FBgn0005649"	"Rox8"	chr3R	-	24043055	24044145	24043055	24044127	24044196	24044290	1120	113,133,99	308,360,246	186,68,39	247,57,45	92	74	1.84365351874e-08	5.84325288695e-07	0.228,0.229,0.245	0.377,0.49,0.411	-0.192
2221	"FBgn0010909"	"msn"	chr3L	-	2557792	2558389	2557792	2558035	2560115	2560295	2221	2403,2626,2156	94,100,82	2959,1326,1099	228,80,89	428	74	2.8837238597e-08	8.78122187081e-07	0.815,0.82,0.82	0.692,0.741,0.681	0.114
765	"FBgn0029971"	"CG18624"	chrX	-	7893052	7893490	7893052	7893416	7893749	7893798	765	722,977,839	5,5,6	1152,588,583	47,10,6	148	74	2.87140807798e-08	8.78122187081e-07	0.986,0.99,0.986	0.925,0.967,0.98	0.03
2424	"FBgn0264607"	"CaMKII"	chr4	-	1038358	1038458	1038358	1038434	1043467	1043524	2424	17,25,19	22,46,30	66,63,46	28,28,27	98	74	3.48498171432e-08	1.04080319276e-06	0.368,0.291,0.324	0.64,0.629,0.563	-0.283
620	"FBgn0039560"	"CG5514"	chr3R	+	27942434	27942778	27942587	27942778	27939706	27942133	620	22,40,28	52,31,34	60,41,41	20,5,10	227	74	4.73887354913e-08	1.3885793626e-06	0.121,0.296,0.212	0.494,0.728,0.572	-0.388
1157	"FBgn0039406"	"RpL34a"	chr3R	-	26058979	26059054	26058979	26059051	26059234	26059267	1157	27,107,80	3,18,12	495,93,157	213,49,66	77	74	5.69184824828e-08	1.63693339437e-06	0.896,0.851,0.865	0.691,0.646,0.696	0.193
830	"FBgn0032006"	"Pvr"	chr2L	-	8220979	8222114	8220979	8221967	8222225	8222376	830	2013,2423,1819	59,59,75	2245,637,633	29,8,6	221	74	7.99641584059e-08	2.25789705462e-06	0.92,0.932,0.89	0.963,0.964,0.972	-0.052
852	"FBgn0262114"	"RanBPM"	chr2R	+	10430533	10431915	10430879	10431915	10429711	10429783	852	46,33,42	17,16,28	58,19,30	102,32,42	420	74	1.282559694e-07	3.55681286568e-06	0.323,0.267,0.209	0.091,0.095,0.112	0.167
293	"FBgn0260749"	"Utx"	chr2L	-	10273965	10274105	10273965	10274090	10274164	10274868	293	42,59,32	23,33,22	103,45,40	15,9,7	89	74	1.35059228801e-07	3.67977161979e-06	0.603,0.598,0.547	0.851,0.806,0.826	-0.245
1693	"FBgn0028671"	"Vha100-1"	chr3R	+	29133271	29133429	29133337	29133429	29132375	29132504	1693	261,288,225	6,4,4	474,233,245	35,14,19	140	74	1.5464213643e-07	4.1406765151e-06	0.958,0.974,0.967	0.877,0.898,0.872	0.084
739	"FBgn0042213"	"CG18731"	chr3R	+	29725222	29725690	29725237	29725690	29725026	29725173	739	18,10,12	17,10,11	1,1,0	14,2,7	89	74	2.27365951511e-07	5.98473428299e-06	0.468,0.454,0.476	0.056,0.294,0.0	0.349
924	"FBgn0003371"	"sgg"	chrX	+	2641589	2642093	2641797	2642093	2633951	2634025	924	151,181,136	1,1,1	219,207,152	11,10,7	282	74	3.48595870725e-07	9.0228231206e-06	0.975,0.979,0.973	0.839,0.845,0.851	0.131
662	"FBgn0035028"	"Start1"	chr2R	+	24577152	24577299	24577175	24577299	24576565	24577107	662	1,3,1	49,46,35	18,7,14	84,37,39	97	74	4.08017716502e-07	1.03877297332e-05	0.015,0.047,0.021	0.141,0.126,0.215	-0.133
1416	"FBgn0051116"	"ClC-a"	chr3R	-	11802169	11802354	11802169	11802335	11802583	11802691	1416	1,0,0	13,8,7	15,8,9	33,20,25	93	74	4.60635376509e-07	1.15381732213e-05	0.058,0.0,0.0	0.266,0.241,0.223	-0.224
1885	"FBgn0020767"	"Spred"	chr2R	-	14762918	14763074	14762918	14763008	14763830	14763999	1885	199,281,259	6,11,16	405,260,193	53,30,24	140	74	4.77411731259e-07	1.17685780737e-05	0.946,0.931,0.895	0.802,0.821,0.81	0.113
1653	"FBgn0000667"	"Actn"	chrX	-	2034954	2035411	2034954	2035201	2036406	2036466	1653	29,31,28	1,0,0	11,12,10	4,1,3	284	74	9.84789255032e-07	2.38965267666e-05	0.883,1.0,1.0	0.417,0.758,0.465	0.414
306	"FBgn0265523"	"Smr"	chrX	-	12730933	12732400	12730933	12731906	12742318	12742444	306	61,118,90	27,38,26	356,312,413	35,57,45	568	74	1.21818176269e-06	2.91051734993e-05	0.227,0.288,0.311	0.57,0.416,0.545	-0.235
2422	"FBgn0264607"	"CaMKII"	chr4	-	1038358	1038458	1038358	1038437	1043467	1043524	2422	11,16,15	127,137,116	46,37,30	132,139,120	95	74	1.376426639e-06	3.23877359147e-05	0.063,0.083,0.092	0.213,0.172,0.163	-0.103
265	"FBgn0003256"	"rl"	chr2R	+	1072250	1072439	1072267	1072439	1071974	1072045	265	32,74,39	0,5,3	91,85,36	22,22,10	91	74	1.48470231243e-06	3.4414070018e-05	1.0,0.923,0.914	0.771,0.759,0.745	0.187
1285	"FBgn0032482"	"Pect"	chr2L	+	13209435	13209599	13209492	13209599	13208664	13208777	1285	1189,1671,1212	85,137,104	1650,1048,1080	71,43,51	131	74	1.71240917568e-06	3.9108403674e-05	0.888,0.873,0.868	0.929,0.932,0.923	-0.052
626	"FBgn0004587"	"B52"	chr3R	+	13663454	13665526	13665452	13665526	13662969	13663051	626	1679,2474,1729	773,801,694	2773,2138,1832	823,478,450	2072	74	1.97618586573e-06	4.44785021664e-05	0.072,0.099,0.082	0.107,0.138,0.127	-0.04
2017	"FBgn0011290"	"Taf12"	chr3R	-	11678943	11679398	11678943	11679184	11679566	11679690	2017	395,635,407	21,13,5	747,411,400	77,26,22	288	74	2.10469312278e-06	4.66941202811e-05	0.829,0.926,0.954	0.714,0.802,0.824	0.123
874	"FBgn0052438"	"SMC5"	chr3L	+	21572975	21573133	21573002	21573133	21572685	21572910	874	79,144,122	3,6,3	167,78,90	25,9,13	101	74	2.17948465908e-06	4.76723897965e-05	0.951,0.946,0.968	0.83,0.864,0.835	0.112
1236	"FBgn0027594"	"drpr"	chr3L	-	1717946	1718153	1717946	1718096	1723579	1723705	1236	105,127,107	9,5,7	219,113,138	0,2,2	131	74	2.51930463269e-06	5.43400013134e-05	0.868,0.935,0.896	1.0,0.97,0.975	-0.082
2314	"FBgn0039858"	"CycG"	chr3R	-	31601415	31603073	31601415	31602230	31610880	31610978	2314	704,986,650	120,158,84	1157,856,531	309,193,150	917	74	2.71248479666e-06	5.77053272495e-05	0.321,0.335,0.384	0.232,0.264,0.222	0.107
2089	"FBgn0026620"	"tacc"	chr3R	-	4737472	4737780	4737472	4737738	4741851	4744182	2089	77,108,106	59,60,61	206,150,83	40,24,33	116	74	3.35905772464e-06	6.86396927153e-05	0.454,0.535,0.526	0.767,0.799,0.616	-0.222
840	"FBgn0082598"	"akirin"	chr3L	+	7371706	7372072	7371731	7372072	7369842	7370068	840	583,846,671	27,51,39	1286,965,930	31,26,24	99	74	3.35289205033e-06	6.86396927153e-05	0.942,0.925,0.928	0.969,0.965,0.967	-0.035
918	"FBgn0030038"	"CG1440"	chrX	+	8438919	8439758	8439108	8439758	8437056	8437294	918	23,36,30	99,180,122	35,23,33	293,319,353	263	74	3.28280396333e-06	6.86396927153e-05	0.061,0.053,0.065	0.033,0.02,0.026	0.033
11	"FBgn0035944"	"CG5021"	chr3L	+	8967565	8968114	8967580	8968114	8967281	8967516	11	154,187,190	106,134,116	200,71,55	221,91,99	89	74	3.75674979636e-06	7.57692523863e-05	0.547,0.537,0.577	0.429,0.393,0.316	0.174
1938	"FBgn0260934"	"par-1"	chr2R	+	19477615	19477704	19477660	19477704	19473804	19473967	1938	177,209,158	79,82,72	336,242,202	87,41,48	119	74	4.2575245004e-06	8.47684044759e-05	0.582,0.613,0.577	0.706,0.786,0.724	-0.148
1864	"FBgn0034534"	"maf-S"	chr2R	+	20641165	20641668	20641180	20641668	20640975	20641118	1864	36,36,28	151,213,188	33,15,13	237,298,251	89	74	4.94687437846e-06	9.72467836677e-05	0.165,0.123,0.11	0.104,0.04,0.041	0.071
2090	"FBgn0026620"	"tacc"	chr3R	-	4737472	4737780	4737472	4737738	4739510	4739547	2090	71,92,79	33,22,20	162,75,64	22,1,5	116	74	5.21142242893e-06	0.000101166737902	0.579,0.727,0.716	0.824,0.98,0.891	-0.224
1287	"FBgn0032482"	"Pect"	chr2L	+	13209435	13209599	13209471	13209599	13208664	13208777	1287	444,745,498	743,929,749	554,327,348	1133,785,802	110	74	5.60971739982e-06	0.000107554211382	0.287,0.35,0.309	0.248,0.219,0.226	0.084
1848	"FBgn0015222"	"Fer1HCH"	chr3R	-	30387463	30387642	30387463	30387550	30387774	30387860	1848	1128,1655,1420	67,118,94	2778,1448,909	307,141,109	166	74	8.97582909498e-06	0.000169993446152	0.882,0.862,0.871	0.801,0.821,0.788	0.068
311	"FBgn0086377"	"Syx7"	chr3L	+	21446160	21446375	21446197	21446375	21445833	21446023	311	11,16,14	274,425,285	57,23,26	385,390,292	111	74	9.62458668008e-06	0.000180084133906	0.026,0.024,0.032	0.09,0.038,0.056	-0.034
873	"FBgn0037555"	"Ada2b"	chr3R	-	8238102	8238252	8238102	8238182	8238730	8239606	873	79,97,81	20,21,25	96,59,59	68,27,41	144	74	1.14163811935e-05	0.00021106714278	0.67,0.704,0.625	0.42,0.529,0.425	0.208
319	"FBgn0267795"	"CG32138"	chr3L	+	14065588	14067268	14065615	14067268	14065071	14065158	319	29,43,43	185,228,169	108,69,81	287,169,233	101	74	1.16711738762e-05	0.000213239212115	0.103,0.121,0.157	0.216,0.23,0.203	-0.089
1605	"FBgn0032156"	"CG13124"	chr2L	-	9904826	9905083	9904826	9905052	9905874	9905971	1605	103,131,90	1,3,1	230,113,131	14,13,7	105	74	1.34512436504e-05	0.000242904434757	0.986,0.969,0.984	0.92,0.86,0.93	0.076
1590	"FBgn0053096"	"CG33096"	chr3R	+	25097834	25098469	25097864	25098469	25097671	25097718	1590	43,62,34	1,0,0	155,60,87	10,5,7	104	74	1.45740273544e-05	0.000260154764154	0.968,1.0,1.0	0.917,0.895,0.898	0.086
130	"FBgn0000286"	"Cf2"	chr2L	-	4881214	4882801	4881214	4882492	4882864	4883107	130	12,25,9	19,17,8	74,44,64	20,15,8	383	74	1.53473741513e-05	0.000270846273375	0.109,0.221,0.179	0.417,0.362,0.607	-0.292
1178	"FBgn0035497"	"CG14995"	chr3L	-	4094342	4095146	4094342	4095122	4095199	4095293	1178	8,6,1	67,79,55	14,9,11	46,35,37	98	74	1.94577801109e-05	0.000339527331598	0.083,0.054,0.014	0.187,0.163,0.183	-0.127
1043	"FBgn0038881"	"CG16791"	chr3R	-	21324103	21324226	21324103	21324217	21334526	21334768	1043	31,41,34	1,0,2	41,42,37	6,7,7	83	74	2.25864278901e-05	0.000385458489157	0.965,1.0,0.938	0.859,0.843,0.825	0.125
1202	"FBgn0033483"	"egr"	chr2R	+	10083403	10083493	10083421	10083493	10083029	10083134	1202	755,934,753	0,0,0	596,246,245	9,6,13	92	74	2.2338324187e-05	0.000385458489157	1.0,1.0,1.0	0.982,0.971,0.938	0.036
880	"FBgn0028968"	"gammaCOP"	chr3R	+	31572497	31573156	31572500	31573156	31572142	31572278	880	76,110,60	141,180,144	192,125,126	210,129,143	77	74	2.46537169759e-05	0.000416165461561	0.341,0.37,0.286	0.468,0.482,0.459	-0.137
1201	"FBgn0033483"	"egr"	chr2R	+	10083403	10083493	10083421	10083493	10083261	10083326	1201	916,1149,897	185,242,178	690,281,293	203,89,112	92	74	2.70023150858e-05	0.000446112716258	0.799,0.792,0.802	0.732,0.717,0.678	0.089
1645	"FBgn0030354"	"Upf1"	chrX	-	11904743	11904976	11904743	11904947	11905034	11905371	1645	52,68,44	8,9,5	79,51,36	33,17,16	103	74	2.68679717388e-05	0.000446112716258	0.824,0.844,0.863	0.632,0.683,0.618	0.199
886	"FBgn0016983"	"smid"	chr3L	+	7382784	7382835	7382787	7382835	7382386	7382731	886	86,145,85	30,58,33	217,147,166	39,25,34	77	74	2.88686669925e-05	0.000471926735151	0.734,0.706,0.712	0.842,0.85,0.824	-0.121
1064	"FBgn0038244"	"CG7987"	chr3R	-	14574547	14575059	14574547	14574885	14575770	14575887	1064	54,79,52	9,18,13	104,65,71	56,36,37	248	74	2.98974985472e-05	0.000483654325456	0.642,0.567,0.544	0.357,0.35,0.364	0.227
1540	"FBgn0260944"	"Rbp1"	chr3R	+	10785402	10786465	10786157	10786465	10784556	10784923	1540	255,378,260	484,542,416	450,233,237	527,298,175	829	74	3.66568643098e-05	0.00058089908442	0.045,0.059,0.053	0.071,0.065,0.108	-0.029
159	"FBgn0035060"	"Eps-15"	chr2R	-	24769418	24770061	24769418	24769683	24771724	24771790	159	783,944,754	3,2,0	1249,515,497	8,3,12	452	74	3.64087232619e-05	0.00058089908442	0.977,0.987,1.0	0.962,0.966,0.871	0.055
618	"FBgn0039560"	"CG5514"	chr3R	+	27942434	27942778	27942584	27942778	27939706	27942133	618	14,28,19	5,10,7	48,35,30	2,3,3	224	74	4.15698347662e-05	0.000652100539312	0.481,0.481,0.473	0.888,0.794,0.768	-0.338
1718	"FBgn0034792"	"CG3499"	chr2R	-	22884719	22884802	22884719	22884793	22884907	22885000	1718	62,73,86	70,87,83	109,58,32	68,24,15	83	74	4.32332626471e-05	0.000671412568909	0.441,0.428,0.48	0.588,0.683,0.655	-0.192
1148	"FBgn0026873"	"MED18"	chrX	+	1866185	1866495	1866208	1866495	1865908	1866138	1148	20,21,14	87,100,98	11,1,4	107,68,74	97	74	4.5842615037e-05	0.000684553664928	0.149,0.138,0.098	0.073,0.011,0.04	0.087
1828	"FBgn0033762"	"ZnT49B"	chr2R	+	12654110	12654252	12654125	12654252	12653181	12654058	1828	34,39,36	71,85,62	39,13,12	110,94,90	89	74	4.48973270565e-05	0.000684553664928	0.285,0.276,0.326	0.228,0.103,0.1	0.152
1966	"FBgn0034418"	"CG15118"	chr2R	-	19133726	19134726	19133726	19134431	19134882	19135625	1966	8,9,7	68,95,78	27,19,18	109,74,51	369	74	4.55659203166e-05	0.000684553664928	0.023,0.019,0.018	0.047,0.049,0.066	-0.034
2379	"FBgn0264078"	"Flo2"	chrX	+	14926735	14926874	14926765	14926874	14924225	14924413	2379	21,31,11	88,117,104	14,6,9	122,114,146	104	74	4.54381404834e-05	0.000684553664928	0.145,0.159,0.07	0.075,0.036,0.042	0.074
2447	"FBgn0033474"	"CG1407"	chr2R	-	10031283	10031446	10031283	10031419	10031579	10031826	2447	111,107,74	37,60,60	164,97,75	36,22,14	101	74	6.34346549839e-05	0.00093822875419	0.687,0.566,0.475	0.769,0.764,0.797	-0.201
228	"FBgn0038651"	"CG14299"	chr3R	-	18757967	18758692	18757967	18758689	18758740	18758873	228	22,24,29	0,1,0	113,82,108	9,7,11	77	74	7.04185317453e-05	0.00103169792265	1.0,0.958,1.0	0.923,0.918,0.904	0.071
2276	"FBgn0025720"	"Ate1"	chr2R	-	20256435	20256629	20256435	20256608	20256689	20257124	2276	3,5,0	96,101,75	18,4,10	149,83,54	95	74	8.27144548626e-05	0.00120051914394	0.024,0.037,0.0	0.086,0.036,0.126	-0.062
