ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IC_SAMPLE_1	SC_SAMPLE_1	IC_SAMPLE_2	SC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1443	"FBgn0050118"	"CG30118"	chr2R	-	18430736	18431357	18430736	18430885	18431172	18431357	1443	70,110,91	164,208,190	211,123,81	143,83,59	361	74	2.22044604925e-16	1.11868186672e-14	0.08,0.098,0.089	0.232,0.233,0.22	-0.139
909	"FBgn0047135"	"CG32276"	chr3L	-	3198751	3199047	3198751	3198866	3198992	3199047	909	787,1202,935	283,464,310	1752,893,800	1330,628,869	200	74	2.22044604925e-16	1.11868186672e-14	0.507,0.489,0.527	0.328,0.345,0.254	0.199
942	"FBgn0010315"	"CycD"	chrX	-	15908536	15909676	15908536	15909222	15909530	15909676	942	69,112,86	152,165,134	206,131,99	128,61,55	382	74	3.33066907388e-16	1.60174903644e-14	0.081,0.116,0.111	0.238,0.294,0.259	-0.161
1556	"FBgn0261550"	"CG42668"	chr3R	+	20309343	20310638	20309343	20309630	20309903	20310638	1556	414,563,440	106,125,94	848,710,839	86,55,58	347	74	4.4408920985e-16	2.04281036531e-14	0.454,0.49,0.5	0.678,0.734,0.755	-0.241
1167	"FBgn0260486"	"Ziz"	chr2L	-	7472512	7473889	7472512	7473199	7473297	7473889	1167	39,74,44	30,60,40	216,127,82	36,14,18	172	74	1.7763568394e-15	7.83077306702e-14	0.359,0.347,0.321	0.721,0.796,0.662	-0.384
1273	"FBgn0043458"	"CG12084"	chr3L	-	1491983	1492463	1491983	1492229	1492313	1492463	1273	107,132,75	109,121,83	255,230,238	93,51,44	158	74	2.33146835171e-15	9.86677406444e-14	0.315,0.338,0.297	0.562,0.679,0.717	-0.336
221	"FBgn0020660"	"eIF-4B"	chr3L	-	27856365	27857935	27856365	27856707	27856783	27857935	221	21,26,16	26,47,40	9,6,8	79,109,152	150	74	4.66293670343e-15	1.87068467712e-13	0.285,0.214,0.165	0.053,0.026,0.025	0.187
518	"FBgn0031995"	"CG8475"	chr2L	-	8193124	8195569	8193124	8193229	8195020	8195569	518	87,119,79	62,53,46	296,227,159	48,31,29	1865	74	4.77395900589e-15	1.87068467712e-13	0.053,0.082,0.064	0.197,0.225,0.179	-0.134
74	"FBgn0029895"	"CG14441"	chrX	+	6699507	6700353	6699507	6699574	6700052	6700353	74	111,149,77	1,4,1	166,115,102	36,22,16	552	74	1.98174809896e-13	7.48817674536e-12	0.937,0.833,0.912	0.382,0.412,0.461	0.476
1296	"FBgn0004179"	"Csp"	chr3L	+	22271557	22273745	22271557	22271762	22272368	22273745	1296	593,837,558	294,366,245	499,244,215	443,200,268	680	74	3.6881608878e-13	1.34554283424e-11	0.18,0.199,0.199	0.109,0.117,0.08	0.091
1498	"FBgn0040319"	"Gclc"	chrX	-	8115416	8116147	8115416	8115580	8115991	8116147	1498	92,195,153	103,157,88	320,291,347	502,634,693	485	74	1.16495701974e-12	4.10841508962e-11	0.12,0.159,0.21	0.089,0.065,0.071	0.088
468	"FBgn0259726"	"CG42380"	chr2R	-	21669536	21669916	21669536	21669693	21669754	21669916	468	13,19,26	87,130,84	95,50,41	154,69,48	135	74	2.51654252992e-12	8.58871611824e-11	0.076,0.074,0.145	0.253,0.284,0.319	-0.187
1572	"FBgn0000017"	"Abl"	chr3L	-	16622369	16625274	16622369	16623288	16623636	16625274	1572	882,1107,788	38,41,45	1236,679,729	133,141,183	422	74	4.8420156773e-12	1.60089143331e-10	0.803,0.826,0.754	0.62,0.458,0.411	0.298
458	"FBgn0022893"	"Df31"	chr2L	-	21629666	21629932	21629666	21629776	21629884	21629932	458	17551,26665,20198	56,98,71	23686,15567,14631	180,119,136	182	74	1.10640385742e-11	3.54719782167e-10	0.992,0.991,0.991	0.982,0.982,0.978	0.011
874	"FBgn0052626"	"AMPdeam"	chrX	-	13832903	13835149	13832903	13833031	13834814	13835149	874	70,134,68	46,63,46	241,180,149	53,32,15	1857	74	7.41563477291e-11	2.30757105581e-09	0.057,0.078,0.056	0.153,0.183,0.284	-0.143
280	"FBgn0259740"	"CG42394"	chr3R	+	10851284	10851788	10851284	10851488	10851548	10851788	280	294,392,327	123,121,110	524,484,586	80,85,90	134	74	1.22995058582e-10	3.71796491371e-09	0.569,0.641,0.621	0.783,0.759,0.782	-0.164
1159	"FBgn0035333"	"CG1317"	chr3L	-	2368013	2370048	2368013	2368425	2368629	2370048	1159	184,254,196	93,118,105	402,432,433	101,64,89	278	74	4.56088278256e-10	1.34039277332e-08	0.345,0.364,0.332	0.514,0.642,0.564	-0.226
145	"FBgn0031220"	"CG4822"	chr2L	-	119133	119375	119133	119235	119287	119375	145	144,199,117	1038,1453,1172	237,185,170	1446,640,533	126	74	6.24893581325e-10	1.78685786228e-08	0.075,0.074,0.055	0.088,0.145,0.158	-0.062
1168	"FBgn0260486"	"Ziz"	chr2L	-	7472512	7473889	7472512	7473199	7473419	7473889	1168	149,218,154	30,46,35	373,253,209	25,20,12	294	74	6.72963573756e-10	1.87367226588e-08	0.556,0.544,0.526	0.79,0.761,0.814	-0.246
1306	"FBgn0020372"	"TM4SF"	chr2R	+	23878506	23879812	23878506	23878958	23879623	23879812	1306	2,7,3	2,9,1	18,11,9	1,0,0	739	74	2.83201828655e-09	7.68275730044e-08	0.091,0.072,0.231	0.643,1.0,1.0	-0.75
439	"FBgn0039644"	"CG11897"	chr3R	+	29158121	29158690	29158121	29158347	29158498	29158690	439	36,82,51	81,101,92	639,475,545	507,380,361	225	74	3.0659664807e-09	8.10948134145e-08	0.128,0.211,0.154	0.293,0.291,0.332	-0.141
624	"FBgn0036974"	"eRF1"	chr3L	+	20348354	20349206	20348354	20348408	20348941	20349206	624	217,279,232	6,15,10	228,108,103	37,19,18	607	74	3.22810678188e-09	8.33009018349e-08	0.815,0.694,0.739	0.429,0.409,0.411	0.333
95	"FBgn0011764"	"Dsp1"	chrX	+	16333611	16334413	16333611	16333643	16334300	16334413	95	765,1058,764	9,11,12	1626,920,651	57,35,45	731	74	6.55235510294e-09	1.65056945212e-07	0.896,0.907,0.866	0.743,0.727,0.594	0.202
1557	"FBgn0261550"	"CG42668"	chr3R	+	20309343	20310638	20309343	20309666	20309903	20310638	1557	322,434,348	23,25,24	683,583,653	4,13,19	311	74	7.25809223834e-09	1.78582827632e-07	0.769,0.805,0.775	0.976,0.914,0.891	-0.144
277	"FBgn0033166"	"Eaf"	chr2R	-	7406205	7407819	7406205	7407060	7407739	7407819	277	187,203,160	8,18,10	180,109,119	39,28,33	753	74	1.92263834853e-08	4.61956932361e-07	0.697,0.526,0.611	0.312,0.277,0.262	0.328
553	"FBgn0026573"	"ADD1"	chr2R	+	11971724	11973040	11971724	11972148	11972586	11973040	553	282,356,215	1,8,3	393,160,108	22,16,22	512	74	1.96484517545e-08	4.61956932361e-07	0.976,0.865,0.912	0.721,0.591,0.415	0.342
1372	"FBgn0086347"	"Myo31DF"	chr2L	-	10505925	10506779	10505925	10506106	10506683	10506779	1372	410,510,413	35,55,41	545,422,398	133,73,84	651	74	2.61844695926e-08	6.0224280063e-07	0.571,0.513,0.534	0.318,0.397,0.35	0.184
1434	"FBgn0033913"	"CG8468"	chr2R	+	14219897	14220765	14219897	14220042	14220586	14220765	1434	475,610,404	12,12,10	300,233,230	26,20,15	618	74	2.72879001617e-08	6.14268050448e-07	0.826,0.859,0.829	0.58,0.582,0.647	0.235
1100	"FBgn0011640"	"lark"	chr3L	+	7339867	7340770	7339867	7339908	7339961	7340770	1100	344,515,378	10,32,8	825,483,403	9,2,4	127	74	2.87848468394e-08	6.34465999085e-07	0.952,0.904,0.965	0.982,0.993,0.983	-0.046
424	"FBgn0004587"	"B52"	chr3R	+	13662969	13665526	13662969	13663051	13665452	13665526	424	1970,2852,1981	773,801,694	3487,2607,2234	823,478,450	2475	74	4.23615776901e-08	9.14664269309e-07	0.071,0.096,0.079	0.112,0.14,0.129	-0.045
1513	"FBgn0261673"	"nemy"	chr2R	-	12664984	12665799	12664984	12665232	12665744	12665799	1513	773,1169,945	30,45,29	939,593,581	155,56,43	586	74	4.40764488241e-08	9.32657657118e-07	0.765,0.766,0.804	0.433,0.572,0.63	0.233
1407	"FBgn0053526"	"PNUTS"	chr2L	+	870464	871576	870464	870552	871340	871576	1407	800,1162,990	59,124,91	996,667,499	147,144,97	862	74	4.61589088063e-08	9.50517834467e-07	0.538,0.446,0.483	0.368,0.285,0.306	0.169
310	"FBgn0035207"	"CG9153"	chr3L	+	1313695	1314090	1313695	1313908	1313974	1314090	310	136,157,117	9,17,8	495,291,362	93,68,116	140	74	4.6717322677e-08	9.50517834467e-07	0.889,0.83,0.885	0.738,0.693,0.623	0.183
1348	"FBgn0035639"	"CG5537"	chr3L	+	5811385	5812228	5811385	5811979	5812064	5812228	1348	434,461,387	157,193,163	675,265,259	135,63,50	159	74	5.04204801244e-08	1.00650694286e-06	0.563,0.526,0.525	0.699,0.662,0.707	-0.151
1491	"FBgn0046214"	"vig2"	chr3R	+	25123444	25124115	25123444	25123479	25123631	25124115	1491	865,1354,1048	1,4,1	2767,874,894	36,13,7	226	74	1.27134133665e-07	2.49088728551e-06	0.996,0.991,0.997	0.962,0.957,0.977	0.029
313	"FBgn0033260"	"Cul4"	chr2R	-	8102259	8102906	8102259	8102544	8102607	8102906	313	215,257,226	38,49,34	366,195,170	29,13,6	137	74	1.60406491312e-07	3.08563759651e-06	0.753,0.739,0.782	0.872,0.89,0.939	-0.142
1400	"FBgn0020306"	"dom"	chr2R	+	21340683	21341847	21340683	21341076	21341419	21341847	1400	683,863,731	35,31,22	1002,695,733	15,10,7	417	74	2.23100644514e-07	4.21500860528e-06	0.776,0.832,0.855	0.922,0.925,0.949	-0.111
561	"FBgn0250753"	"kra"	chr3R	-	5600037	5600571	5600037	5600167	5600287	5600571	561	384,582,394	86,111,64	1087,783,721	93,101,67	194	74	3.00714115054e-07	5.5816760303e-06	0.63,0.667,0.701	0.817,0.747,0.804	-0.123
758	"FBgn0031897"	"CG13784"	chr2L	-	7218908	7220033	7218908	7219130	7219859	7220033	758	477,782,509	8,13,7	980,978,1034	58,31,68	803	74	3.28306122066e-07	5.98875650251e-06	0.846,0.847,0.87	0.609,0.744,0.584	0.209
597	"FBgn0042185"	"CG18769"	chr3L	+	6550738	6551949	6550738	6550836	6551681	6551949	597	64,105,76	7,1,4	194,166,106	1,0,0	919	74	3.58389161681e-07	6.42670733997e-06	0.424,0.894,0.605	0.94,1.0,1.0	-0.339
81	"FBgn0031313"	"CG5080"	chr2L	-	1162999	1163886	1162999	1163149	1163759	1163886	81	8,18,7	92,78,56	48,14,10	93,34,19	684	74	5.81362321173e-07	1.02513555967e-05	0.009,0.024,0.013	0.053,0.043,0.054	-0.035
1365	"FBgn0001222"	"Hsf"	chr2R	-	18131281	18131734	18131281	18131387	18131459	18131734	1365	80,96,92	126,163,108	218,151,143	184,103,109	146	74	6.31259337247e-07	1.08588222584e-05	0.243,0.23,0.302	0.375,0.426,0.399	-0.142
209	"FBgn0033905"	"CG18324"	chr2R	+	14168785	14169522	14168785	14169103	14169386	14169522	209	35,48,30	46,51,27	97,54,40	33,26,17	357	74	6.36339300586e-07	1.08588222584e-05	0.136,0.163,0.187	0.379,0.301,0.328	-0.174
290	"FBgn0019624"	"CoVa"	chr3R	+	11819598	11820299	11819598	11819644	11819710	11820299	290	139,275,174	204,509,355	352,137,93	1102,368,332	140	74	7.73017801547e-07	1.29817910165e-05	0.265,0.222,0.206	0.144,0.164,0.129	0.085
1527	"FBgn0035232"	"CG12099"	chr3L	-	1557788	1558484	1557788	1558214	1558322	1558484	1527	364,493,343	2,3,1	988,575,786	27,17,12	182	74	9.67314061406e-07	1.59909105776e-05	0.987,0.985,0.993	0.937,0.932,0.964	0.044
964	"FBgn0019957"	"ND42"	chr3R	+	22027708	22029148	22027708	22027824	22028019	22029148	964	28,63,53	0,1,0	107,40,42	13,1,4	269	74	1.29249218539e-06	2.10377958791e-05	1.0,0.945,1.0	0.694,0.917,0.743	0.197
309	"FBgn0261439"	"SdhA"	chr2R	-	19395686	19395971	19395686	19395777	19395910	19395971	309	86,122,84	36,40,20	309,101,104	42,8,10	207	74	1.36702795006e-06	2.19138722904e-05	0.461,0.522,0.6	0.725,0.819,0.788	-0.25
601	"FBgn0030838"	"CG5445"	chrX	+	17302469	17303390	17302469	17302507	17302838	17303390	601	190,284,224	2,8,2	316,226,214	18,13,22	405	74	1.84863515551e-06	2.91918805154e-05	0.946,0.866,0.953	0.762,0.761,0.64	0.201
56	"FBgn0038294"	"Mf"	chr3R	-	15176363	15178489	15176363	15176433	15178279	15178489	56	273,306,250	609,918,676	851,526,471	2273,575,678	1920	74	1.98555161679e-06	3.08928472142e-05	0.017,0.013,0.014	0.014,0.034,0.026	-0.01
179	"FBgn0001142"	"Gs1"	chr2L	+	132076	134472	132076	132255	132475	134472	179	57,97,67	147,247,183	89,32,26	303,209,229	294	74	2.08105661703e-06	3.19095347945e-05	0.089,0.09,0.084	0.069,0.037,0.028	0.043
709	"FBgn0029854"	"CG3566"	chrX	-	6274971	6276296	6274971	6275170	6276227	6276296	709	149,147,114	131,124,102	135,57,72	56,30,18	1131	74	2.43998199745e-06	3.68785850472e-05	0.069,0.072,0.068	0.136,0.111,0.207	-0.082
284	"FBgn0034179"	"CG6805"	chr2R	+	17006788	17007501	17006788	17007058	17007132	17007501	284	2119,2615,1925	306,369,326	1527,807,725	147,72,62	148	74	2.55916463687e-06	3.76055025807e-05	0.776,0.78,0.747	0.839,0.849,0.854	-0.08
595	"FBgn0028968"	"gammaCOP"	chr3R	+	31572142	31573156	31572142	31572278	31572497	31573156	595	48,62,50	63,93,47	60,30,38	154,98,103	293	74	2.55583325848e-06	3.76055025807e-05	0.161,0.144,0.212	0.09,0.072,0.085	0.09
425	"FBgn0004587"	"B52"	chr3R	+	13663454	13665526	13663454	13664934	13665452	13665526	425	196,310,224	57,92,66	423,312,325	55,53,29	592	74	2.59552419279e-06	3.76173232325e-05	0.301,0.296,0.298	0.49,0.424,0.583	-0.201
240	"FBgn0034963"	"Not11"	chr2R	-	24036719	24037140	24036719	24036914	24036974	24037140	240	24,38,27	83,101,92	83,40,36	117,59,34	134	74	3.06187055799e-06	4.37764736534e-05	0.138,0.172,0.139	0.281,0.272,0.369	-0.158
666	"FBgn0026086"	"Adar"	chrX	+	1779089	1780244	1779089	1779258	1780061	1780244	666	118,204,201	2,1,0	225,135,101	7,11,3	877	74	3.20994310932e-06	4.52815974621e-05	0.833,0.945,1.0	0.731,0.509,0.74	0.266
1462	"FBgn0001961"	"Arpc1"	chr2L	-	13829345	13829741	13829345	13829643	13829709	13829741	1462	256,427,308	5,6,7	900,241,285	60,7,15	140	74	3.36412328494e-06	4.68321373088e-05	0.964,0.974,0.959	0.888,0.948,0.909	0.051
249	"FBgn0036663"	"CG9674"	chr3L	-	16791580	16792586	16791580	16791690	16792440	16792586	249	214,298,168	28,35,22	287,215,263	103,67,50	824	74	3.83321307362e-06	5.26693432713e-05	0.407,0.433,0.407	0.2,0.224,0.321	0.167
1423	"FBgn0040395"	"Unc-76"	chrX	+	2080609	2081659	2080609	2080634	2080744	2081659	1423	578,771,520	1,11,9	1104,775,828	55,16,17	184	74	4.04474793825e-06	5.48633758804e-05	0.996,0.966,0.959	0.89,0.951,0.951	0.043
1413	"FBgn0011672"	"Mvl"	chr3R	-	21058260	21060653	21058260	21058468	21060281	21060653	1413	95,134,94	83,91,66	254,196,162	133,70,45	1887	74	5.50656978604e-06	7.37462130839e-05	0.043,0.055,0.053	0.07,0.099,0.124	-0.047
635	"FBgn0053057"	"CG33057"	chr3L	-	8402167	8405277	8402167	8404050	8404102	8405277	635	2,7,5	47,56,26	26,42,30	107,69,83	126	74	5.78699220521e-06	7.65329719139e-05	0.024,0.068,0.101	0.125,0.263,0.175	-0.123
154	"FBgn0003256"	"rl"	chr2R	+	1071974	1072439	1071974	1072045	1072267	1072439	154	201,308,246	0,5,3	479,537,305	22,22,10	296	74	6.90092405553e-06	9.01379956883e-05	1.0,0.939,0.953	0.845,0.859,0.884	0.101
727	"FBgn0262519"	"Mi-2"	chr3L	-	19882050	19882588	19882050	19882297	19882364	19882588	727	473,718,556	17,32,27	970,549,651	20,9,8	141	74	7.15595314826e-06	9.23292491568e-05	0.936,0.922,0.915	0.962,0.97,0.977	-0.045
1585	"FBgn0003209"	"raw"	chr2L	-	8734466	8735797	8734466	8735200	8735721	8735797	1585	111,200,68	2,4,3	204,153,120	27,14,10	595	74	7.8721804937e-06	0.000100346589908	0.873,0.861,0.738	0.484,0.576,0.599	0.271
926	"FBgn0002873"	"mud"	chrX	+	14249644	14254288	14249644	14252875	14252935	14254288	926	1,0,0	15,19,17	4,10,6	24,30,33	134	74	8.39202422309e-06	0.000105699543191	0.036,0.0,0.0	0.084,0.155,0.091	-0.098
1540	"FBgn0033086"	"CG9410"	chr2R	+	6669089	6669434	6669089	6669232	6669329	6669434	1540	15,16,13	19,24,23	79,35,34	38,18,19	171	74	8.71627015986e-06	0.000108491927402	0.255,0.224,0.197	0.474,0.457,0.436	-0.23
1432	"FBgn0033244"	"CG8726"	chr2R	-	7969573	7970176	7969573	7969769	7969868	7970176	1432	22,41,25	116,150,106	28,19,16	231,221,179	173	74	9.74709911927e-06	0.000119911986839	0.075,0.105,0.092	0.049,0.035,0.037	0.05
1164	"FBgn0027088"	"Aats-gly"	chr3L	+	15095141	15097686	15095141	15095185	15095254	15097686	1164	3,9,2	1,4,2	60,40,53	1,1,1	143	74	1.12263020667e-05	0.000135818112666	0.608,0.538,0.341	0.969,0.954,0.965	-0.467
639	"FBgn0004227"	"nonA"	chrX	+	16365586	16368526	16365586	16365642	16366903	16368526	639	55,64,52	188,203,146	150,91,99	267,163,156	1335	74	1.12967806376e-05	0.000135818112666	0.016,0.017,0.019	0.03,0.03,0.034	-0.014
100	"FBgn0029914"	"CG4558"	chrX	+	6849769	6851884	6849769	6851052	6851299	6851884	100	17,7,6	40,33,14	27,3,10	15,3,7	321	74	1.17337632991e-05	0.000136718149837	0.089,0.047,0.09	0.293,0.187,0.248	-0.167
1278	"FBgn0031047"	"Rcd-1"	chrX	+	19638888	19639393	19638888	19639076	19639144	19639393	1278	158,200,153	31,25,22	399,113,137	27,9,2	142	74	1.17593115644e-05	0.000136718149837	0.726,0.807,0.784	0.885,0.867,0.973	-0.136
322	"FBgn0031285"	"CG3662"	chr2L	+	823636	824337	823636	824137	824218	824337	322	609,875,656	29,35,40	958,1207,1209	31,24,22	155	74	1.16188230292e-05	0.000136718149837	0.909,0.923,0.887	0.937,0.96,0.963	-0.047
755	"FBgn0030183"	"CG15309"	chrX	-	10206592	10208294	10206592	10207675	10207977	10208294	755	0,2,0	7,18,8	10,7,4	20,6,10	376	74	1.18937833343e-05	0.000136778508344	0.0,0.021,0.0	0.09,0.187,0.073	-0.11
1217	"FBgn0036534"	"DCP2"	chr3L	-	15823246	15823989	15823246	15823755	15823814	15823989	1217	94,157,110	1,4,0	259,209,219	16,15,11	133	74	1.21973534356e-05	0.000137938721091	0.981,0.956,1.0	0.9,0.886,0.917	0.078
608	"FBgn0034390"	"CG15093"	chr2R	-	18775668	18776978	18775668	18776826	18776893	18776978	608	20,21,24	49,65,61	10,1,4	87,26,22	141	74	1.22554251253e-05	0.000137938721091	0.176,0.145,0.171	0.057,0.02,0.087	0.109
523	"FBgn0036212"	"CG11597"	chr3L	-	11820337	11822092	11820337	11821719	11821833	11822092	523	4,8,9	0,0,0	4,3,1	2,2,1	188	74	1.29628938651e-05	0.000144365702203	1.0,1.0,1.0	0.44,0.371,0.282	0.636
20	"FBgn0026401"	"Nipped-B"	chr2R	-	4726847	4727734	4726847	4727085	4727157	4727734	20	113,105,69	62,128,54	134,88,77	232,178,144	146	74	1.3802350726e-05	0.000152113406959	0.48,0.294,0.393	0.226,0.2,0.213	0.176
516	"FBgn0002413"	"dco"	chr3R	-	31060374	31061210	31060374	31060464	31061076	31061210	516	115,185,140	87,148,135	318,338,342	391,458,545	686	74	1.99586417091e-05	0.000215841354267	0.125,0.119,0.101	0.081,0.074,0.063	0.042
827	"FBgn0031850"	"Tsp"	chr2L	-	6708286	6709086	6708286	6708578	6709052	6709086	827	26,50,37	1,0,0	53,26,23	13,0,3	548	74	1.99928664633e-05	0.000215841354267	0.778,1.0,1.0	0.355,1.0,0.509	0.305
417	"FBgn0028325"	"l(1)G0334"	chrX	+	4702324	4702892	4702324	4702591	4702691	4702892	417	32,35,20	8,9,4	15,20,13	20,15,10	174	74	2.14960722948e-05	0.000229725701898	0.63,0.623,0.68	0.242,0.362,0.356	0.324
456	"FBgn0031818"	"CG9536"	chr2L	-	6474437	6475270	6474437	6474651	6474707	6475270	456	94,125,93	26,20,22	223,97,73	13,11,7	130	74	2.263697528e-05	0.000239499198462	0.673,0.781,0.706	0.907,0.834,0.856	-0.146
202	"FBgn0045842"	"yuri"	chr2L	-	15263769	15264692	15263769	15264095	15264150	15264692	202	92,142,111	29,36,24	163,95,87	18,8,10	129	74	2.40995466807e-05	0.000252448716715	0.645,0.694,0.726	0.839,0.872,0.833	-0.16
1345	"FBgn0262057"	"Spn77Ba"	chr3L	+	20317189	20317788	20317189	20317416	20317478	20317788	1345	38,67,31	10,17,11	23,12,8	14,19,14	136	74	2.65458849658e-05	0.000275348493077	0.674,0.682,0.605	0.472,0.256,0.237	0.332
229	"FBgn0029893"	"CG14442"	chrX	-	6692402	6695001	6692402	6692864	6693110	6695001	229	152,243,222	25,33,29	387,198,297	22,12,22	320	74	3.37897064858e-05	0.000347082616136	0.584,0.63,0.639	0.803,0.792,0.757	-0.166
1481	"FBgn0003074"	"Pgi"	chr2R	-	8913432	8914069	8913432	8913570	8913709	8914069	1481	485,577,429	2,4,5	996,485,441	28,10,9	213	74	3.70843230326e-05	0.000377261670851	0.988,0.98,0.968	0.925,0.944,0.945	0.041
1509	"FBgn0032075"	"Tsp29Fb"	chr2L	+	8937389	8937631	8937389	8937405	8937519	8937631	1509	3,9,9	7,25,32	26,15,19	32,5,6	188	74	3.86952342069e-05	0.00038990055039	0.144,0.124,0.1	0.242,0.541,0.555	-0.323
1442	"FBgn0000054"	"Adf1"	chr2R	+	6662269	6662757	6662269	6662448	6662568	6662757	1442	66,106,68	54,92,56	102,60,44	137,109,77	194	74	3.94408337391e-05	0.000393664170717	0.318,0.305,0.317	0.221,0.174,0.179	0.122
1130	"FBgn0032796"	"CG10188"	chr2L	-	19507489	19508764	19507489	19508265	19508325	19508764	1130	2,3,5	16,35,17	18,18,12	29,31,24	134	74	4.35796641139e-05	0.000430909202173	0.065,0.045,0.14	0.255,0.243,0.216	-0.155
