ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
2228	"FBgn0250823"	"gish"	chr3R	+	16293986	16294153	16295668	16295820	16292723	16292834	16296661	16296776	2228	193,327,232	71,102,108	479,332,254	454,296,269	148	148	6.66133814775e-16	8.31491738207e-14	0.731,0.762,0.682	0.513,0.529,0.486	0.216
2134	"FBgn0032006"	"Pvr"	chr2L	-	8227651	8227826	8228082	8228257	8226457	8226603	8228493	8229011	2134	371,519,360	36,38,23	548,319,293	135,72,75	148	148	2.33146835171e-15	2.74854213463e-13	0.912,0.932,0.94	0.802,0.816,0.796	0.123
2884	"FBgn0011217"	"eff"	chr3R	-	14737419	14737483	14740379	14740940	14733699	14733883	14741006	14741319	2884	86,125,100	2,3,0	179,78,51	28,27,37	148	137	2.6645352591e-15	2.82707190991e-13	0.975,0.975,1.0	0.855,0.728,0.561	0.269
54	"FBgn0085442"	"NKAIN"	chr2R	+	24883673	24883734	24884525	24887144	24883420	24883612	24887222	24888615	54	164,188,149	16,21,12	307,130,110	132,43,43	134	148	2.6645352591e-15	2.82707190991e-13	0.919,0.908,0.932	0.72,0.77,0.739	0.177
2516	"FBgn0033844"	"bbc"	chr2R	-	13488916	13489048	13490739	13490871	13487973	13488132	13491434	13491593	2516	481,606,405	44,42,48	354,224,163	172,48,55	148	148	1.01030295241e-14	1.02088707858e-12	0.916,0.935,0.894	0.673,0.824,0.748	0.167
2562	"FBgn0000250"	"cact"	chr2L	-	16323339	16323517	16324332	16325054	16322959	16323170	16325493	16325625	2562	66,112,77	235,244,228	204,128,112	215,69,66	148	148	6.9610983644e-14	6.71429578603e-12	0.219,0.315,0.252	0.487,0.65,0.629	-0.327
2654	"FBgn0020309"	"crol"	chr2L	-	11798664	11799402	11800154	11800322	11797828	11798041	11802904	11803674	2654	24,23,19	299,366,217	106,51,22	411,170,108	148	148	1.73083769539e-13	1.59688590853e-11	0.074,0.059,0.081	0.205,0.231,0.169	-0.13
242	"FBgn0265434"	"zip"	chr2R	-	25000038	25000160	25005867	25006083	24997208	24997301	25010379	25010616	242	377,457,329	4,2,3	810,312,355	43,24,18	148	148	1.42652556434e-12	1.26128635314e-10	0.99,0.996,0.991	0.95,0.929,0.952	0.049
2525	"FBgn0261797"	"Dhc64C"	chr3L	-	4812056	4812255	4812893	4813089	4811551	4811669	4813327	4815436	2525	69,95,62	18,40,23	85,31,44	99,45,58	148	148	5.8747451348e-12	4.98648367042e-10	0.793,0.704,0.729	0.462,0.408,0.431	0.308
2446	"FBgn0013305"	"Nmda1"	chr2R	-	12879051	12879146	12879196	12879222	12878384	12878710	12879688	12879798	2446	67,109,69	89,205,115	349,381,156	261,202,118	99	148	9.50528544763e-12	7.75777527687e-10	0.53,0.443,0.473	0.667,0.738,0.664	-0.208
2231	"FBgn0250823"	"gish"	chr3R	+	16299590	16299689	16301244	16301351	16298469	16298550	16301822	16302721	2231	65,73,44	732,871,644	159,98,101	776,591,527	148	148	1.20689014338e-11	9.16097507376e-10	0.082,0.077,0.064	0.17,0.142,0.161	-0.083
2721	"FBgn0042693"	"PP2A-B'"	chr3R	+	18169656	18170098	18171528	18171703	18167756	18167867	18175332	18175529	2721	10,21,7	197,266,184	55,32,34	253,172,124	148	148	1.20879972698e-11	9.16097507376e-10	0.048,0.073,0.037	0.179,0.157,0.215	-0.131
2704	"FBgn0083124"	"Uhg4"	chr2R	+	9096149	9096202	9096382	9096438	9095897	9095958	9096670	9096735	2704	92,146,126	161,186,156	234,229,138	139,125,80	126	129	1.38511424552e-11	9.79737476331e-10	0.369,0.446,0.453	0.633,0.652,0.638	-0.218
2706	"FBgn0083124"	"Uhg4"	chr2R	+	9096149	9096202	9096382	9096438	9095272	9095339	9096670	9096735	2706	0,1,0	161,186,156	13,8,12	140,126,79	126	129	1.38112854486e-11	9.79737476331e-10	0.0,0.005,0.0	0.087,0.061,0.135	-0.093
362	"FBgn0003495"	"spz"	chr3R	-	27066607	27066665	27067121	27067199	27066098	27066453	27067357	27067495	362	135,231,159	515,642,534	286,202,217	478,201,185	148	131	1.93286497918e-11	1.32307725349e-09	0.188,0.242,0.209	0.346,0.471,0.509	-0.229
2400	"FBgn0041210"	"HDAC4"	chrX	-	13271481	13271589	13276434	13276547	13270390	13270642	13285202	13285632	2400	0,2,2	78,99,73	17,28,21	185,110,101	148	148	2.56006327248e-11	1.69764195756e-09	0.0,0.02,0.027	0.084,0.203,0.172	-0.137
2283	"FBgn0002590"	"RpS5a"	chrX	-	17144617	17144716	17145015	17145132	17143587	17143771	17146797	17147200	2283	6849,7653,6012	16917,18117,14564	9100,2538,2556	12192,4003,3295	148	148	3.74656972113e-11	2.4091578631e-09	0.288,0.297,0.292	0.427,0.388,0.437	-0.125
2636	"FBgn0013733"	"shot"	chr2R	-	13867124	13867303	13868155	13868349	13866701	13866975	13869859	13869977	2636	335,387,285	6,4,10	865,349,335	65,35,28	148	148	6.05271388565e-11	3.77760554863e-09	0.982,0.99,0.966	0.93,0.909,0.923	0.059
2576	"FBgn0052423"	"shep"	chr3L	-	5166934	5167059	5168243	5168302	5163833	5163975	5170186	5170440	2576	174,310,216	194,258,145	787,564,811	353,203,225	132	148	7.09903247298e-11	4.30404197362e-09	0.501,0.574,0.625	0.714,0.757,0.802	-0.191
145	"FBgn0003256"	"rl"	chr2R	+	1072250	1072439	1080330	1080441	1071974	1072045	1105846	1105981	145	5,12,4	137,191,156	32,43,20	202,207,84	148	148	8.66438032432e-11	5.10717084672e-09	0.035,0.059,0.025	0.137,0.172,0.192	-0.127
2249	"FBgn0034970"	"yki"	chr2R	-	24066260	24066313	24066560	24066716	24065974	24066177	24067162	24067254	2249	283,439,322	561,885,732	625,383,397	731,394,293	148	126	9.08308983583e-11	5.20927476531e-09	0.3,0.297,0.272	0.421,0.453,0.536	-0.18
146	"FBgn0003256"	"rl"	chr2R	+	1072250	1072439	1076634	1076761	1071974	1072045	1080330	1080441	146	6,14,7	313,564,415	35,45,21	527,491,297	148	148	8.09286637704e-10	4.51922696107e-08	0.019,0.024,0.017	0.062,0.084,0.066	-0.051
2664	"FBgn0261822"	"Bsg"	chr2L	+	8089393	8089736	8105691	8105809	8083419	8083521	8106839	8107000	2664	32,39,20	456,628,454	75,101,60	810,419,370	148	148	1.56619062164e-09	8.52168333108e-08	0.066,0.058,0.042	0.085,0.194,0.14	-0.084
2214	"FBgn0039969"	"Fis1"	chr2R	-	5604243	5604411	5604467	5604516	5603794	5604012	5604582	5604650	2214	331,548,529	683,995,763	371,301,110	1165,974,772	122	148	1.67908498216e-09	8.90754583036e-08	0.37,0.401,0.457	0.279,0.273,0.147	0.176
149	"FBgn0003256"	"rl"	chr2R	+	1072267	1072439	1080330	1080441	1071974	1072045	1105846	1105981	149	0,5,3	137,191,156	21,19,11	202,207,84	148	148	3.03574709815e-09	1.53377508149e-07	0.0,0.026,0.019	0.094,0.084,0.116	-0.083
2661	"FBgn0261822"	"Bsg"	chr2L	+	8089184	8089736	8105691	8105809	8088303	8088453	8106839	8107000	2661	82,102,54	456,628,455	59,22,24	809,416,366	148	148	3.01674263348e-09	1.53377508149e-07	0.152,0.14,0.106	0.068,0.05,0.062	0.073
2128	"FBgn0261113"	"Xrp1"	chr3R	+	18919422	18919512	18920412	18921319	18914967	18915925	18925077	18925796	2128	140,199,155	986,1294,864	438,321,313	1879,1033,984	148	148	6.65584976023e-09	3.28458446307e-07	0.124,0.133,0.152	0.189,0.237,0.241	-0.086
2675	"FBgn0010225"	"Gel"	chr3R	+	4237624	4237817	4238302	4238377	4236552	4236804	4238569	4238765	2675	1319,1762,1335	469,635,506	1541,625,604	968,377,388	148	148	6.95081669999e-09	3.35218932668e-07	0.738,0.735,0.725	0.614,0.624,0.609	0.117
111	"FBgn0265991"	"Zasp52"	chr2R	-	15780057	15780277	15780984	15781079	15778351	15778546	15781772	15781906	111	100,91,63	261,249,159	160,100,132	203,123,166	148	148	8.49083447996e-09	3.91685886228e-07	0.277,0.268,0.284	0.441,0.448,0.443	-0.168
2748	"FBgn0027932"	"Akap200"	chr2L	+	8427157	8427553	8427614	8428067	8426873	8427093	8430280	8431297	2748	1112,1574,1258	1014,1327,1002	3980,2894,4306	2457,1440,1861	148	148	8.40113334455e-09	3.91685886228e-07	0.523,0.543,0.557	0.618,0.668,0.698	-0.12
2655	"FBgn0020309"	"crol"	chr2L	-	11798664	11799402	11800154	11800322	11797828	11798041	11802370	11803674	2655	61,92,59	299,366,217	201,85,83	408,170,107	148	148	9.64187540919e-09	4.26251242048e-07	0.169,0.201,0.214	0.33,0.333,0.437	-0.172
2864	"FBgn0261550"	"CG42668"	chr3R	+	20309903	20310638	20318976	20319026	20309343	20309630	20319563	20319710	2864	110,134,99	171,235,157	98,61,63	282,223,257	148	123	9.45942935093e-09	4.26251242048e-07	0.348,0.322,0.344	0.224,0.185,0.169	0.145
21	"FBgn0034743"	"RpS16"	chr2R	+	22606246	22606288	22606508	22606640	22606020	22606169	22606933	22607048	21	68,121,59	20748,21651,17412	170,75,80	15259,4775,4137	115	148	1.0076287027e-08	4.36364919822e-07	0.004,0.007,0.004	0.014,0.02,0.024	-0.014
86	"FBgn0010247"	"Parp"	chr3R	-	3523413	3523947	3584979	3585313	3468908	3469478	3585368	3585510	86	88,170,134	73,134,113	240,184,147	90,76,49	148	148	1.16005008932e-08	4.92325257907e-07	0.547,0.559,0.543	0.727,0.708,0.75	-0.179
2502	"FBgn0039993"	"CG17691"	chr2R	+	1590939	1591017	1594945	1595192	1590569	1590883	1595765	1595984	2502	382,566,452	331,439,369	604,534,505	337,189,151	148	148	2.08056324391e-08	8.65677490897e-07	0.536,0.563,0.551	0.642,0.739,0.77	-0.167
2165	"FBgn0029506"	"Tsp42Ee"	chr2R	+	7013032	7013116	7017012	7017375	7012253	7012335	7017434	7017626	2165	1173,2075,1565	2334,3111,2383	3302,2177,2034	3929,1710,1620	148	148	2.88659598446e-08	1.1779532075e-06	0.334,0.4,0.396	0.457,0.56,0.557	-0.148
285	"FBgn0039928"	"Cals"	chr4	-	1120658	1120801	1121458	1121622	1120105	1120606	1123222	1123357	285	88,84,84	85,135,95	88,64,37	209,265,114	148	148	3.23538016378e-08	1.29537296369e-06	0.509,0.384,0.469	0.296,0.195,0.245	0.209
2606	"FBgn0260934"	"par-1"	chr2R	+	19477615	19477704	19478741	19478865	19473804	19473967	19481150	19482575	2606	46,60,32	143,175,116	148,101,52	140,43,67	148	148	3.42696758748e-08	1.34667133715e-06	0.243,0.255,0.216	0.514,0.701,0.437	-0.313
112	"FBgn0261276"	"Opa1"	chr2R	-	14234267	14234342	14234442	14234559	14233616	14234206	14234692	14234828	112	97,106,101	350,451,342	105,87,78	659,665,648	148	148	4.67228576939e-08	1.80265280048e-06	0.217,0.19,0.228	0.137,0.116,0.107	0.092
2498	"FBgn0039735"	"CG7911"	chr3R	-	30003989	30004157	30004303	30004449	30003680	30003904	30004581	30004861	2498	1106,1529,1174	1413,1741,1440	1221,951,784	2153,1702,1928	148	148	5.50858790804e-08	2.08736134658e-06	0.439,0.468,0.449	0.362,0.358,0.289	0.116
1219	"FBgn0033159"	"Dscam1"	chr2R	-	7352898	7353022	7354881	7355005	7348130	7348975	7361717	7361867	1219	8,3,3	2,0,0	6,3,2	19,6,3	148	148	6.41201798324e-08	2.38017974348e-06	0.8,1.0,1.0	0.24,0.333,0.4	0.609
92	"FBgn0037328"	"RpL35A"	chr3R	-	5465799	5466027	5466152	5466381	5465629	5465731	5466979	5467008	92	1018,1959,1795	10906,10690,9216	5062,776,1187	10114,4099,2663	148	148	6.50567507643e-08	2.38017974348e-06	0.085,0.155,0.163	0.334,0.159,0.308	-0.133
2355	"FBgn0263197"	"Patronin"	chr2R	-	17521831	17521900	17523823	17523898	17520645	17520928	17524083	17524282	2355	163,218,156	60,58,54	198,105,66	138,66,53	148	142	8.52781593119e-08	3.06712295017e-06	0.723,0.783,0.735	0.579,0.604,0.544	0.171
2615	"FBgn0083120"	"Uhg8"	chr3L	+	20454151	20454212	20454394	20454457	20453292	20453516	20454644	20454731	2615	0,4,0	14,12,33	28,24,16	39,39,7	134	136	9.65537347852e-08	3.41478375357e-06	0.0,0.253,0.0	0.422,0.384,0.699	-0.417
2849	"FBgn0011300"	"babo"	chr2R	+	8954958	8955167	8955712	8955858	8954733	8954851	8959106	8959334	2849	0,0,0	40,38,23	15,3,5	65,34,49	148	148	1.06801934074e-07	3.71530662467e-06	0.0,0.0,0.0	0.188,0.081,0.093	-0.121
2568	"FBgn0261243"	"Psa"	chr3L	+	1518176	1518796	1519946	1520763	1517599	1517956	1521133	1522458	2568	86,161,83	130,167,112	313,123,126	223,55,61	148	148	1.15982970561e-07	3.9696107021e-06	0.398,0.491,0.426	0.584,0.691,0.674	-0.211
78	"FBgn0266694"	"CR45184"	chr3L	-	826945	827001	827181	827236	826719	826885	827422	827469	78	918,1366,1055	953,1479,1243	1212,820,683	2027,1485,1226	128	129	1.19782459507e-07	4.03457744562e-06	0.493,0.482,0.461	0.376,0.358,0.36	0.114
349	"FBgn0039562"	"Gp93"	chr3R	+	27948983	27949073	27949170	27949253	27948710	27948901	27949341	27950594	349	920,1166,855	428,574,393	2267,1124,1117	635,328,335	148	148	1.93802475179e-07	6.42576331765e-06	0.682,0.67,0.685	0.781,0.774,0.769	-0.096
2132	"FBgn0032006"	"Pvr"	chr2L	-	8226928	8227150	8228082	8228257	8226457	8226606	8228493	8229011	2132	698,972,702	31,34,25	1071,619,496	99,42,44	148	148	2.03347815364e-07	6.63852406465e-06	0.957,0.966,0.966	0.915,0.936,0.919	0.04
2700	"FBgn0083124"	"Uhg4"	chr2R	+	9095577	9095629	9096382	9096438	9095272	9095339	9096670	9096735	2700	144,227,199	161,186,156	294,320,147	140,126,79	125	129	2.20178751342e-07	7.07908045981e-06	0.48,0.557,0.568	0.684,0.724,0.658	-0.154
2656	"FBgn0020309"	"crol"	chr2L	-	11797828	11798041	11798664	11799405	11794326	11797741	11800154	11800322	2656	89,121,57	210,338,219	413,199,202	683,292,293	148	148	2.36679282395e-07	7.49602145138e-06	0.298,0.264,0.207	0.377,0.405,0.408	-0.14
150	"FBgn0003256"	"rl"	chr2R	+	1072267	1072439	1076634	1076761	1071974	1072045	1080330	1080441	150	1,7,6	313,564,415	24,21,12	527,491,297	148	148	2.72563664527e-07	8.50558964892e-06	0.003,0.012,0.014	0.044,0.041,0.039	-0.032
272	"FBgn0037443"	"Dmtn"	chr3R	-	6392879	6392959	6405377	6405660	6391304	6391988	6405741	6405895	272	3,0,1	45,62,36	10,7,13	72,32,33	148	148	2.86092371127e-07	8.79837697872e-06	0.063,0.0,0.027	0.122,0.179,0.283	-0.165
2167	"FBgn0003423"	"slgA"	chrX	+	21379587	21379709	21379972	21380094	21376119	21376666	21380650	21380737	2167	79,77,81	71,73,53	170,101,59	64,34,17	148	148	3.01094487343e-07	9.12746431631e-06	0.527,0.513,0.604	0.726,0.748,0.776	-0.202
2873	"FBgn0264607"	"CaMKII"	chr4	-	1037645	1037740	1038358	1038437	1037475	1037590	1045155	1045248	2873	39,53,41	280,387,285	88,118,86	406,341,305	148	148	5.95323528918e-07	1.77926271601e-05	0.122,0.12,0.126	0.178,0.257,0.22	-0.096
385	"FBgn0002413"	"dco"	chr3R	-	31058539	31058627	31060374	31060464	31054084	31057928	31061076	31061210	385	89,151,136	258,366,275	401,469,570	549,597,901	148	148	6.04748560784e-07	1.7823283972e-05	0.256,0.292,0.331	0.422,0.44,0.387	-0.123
2388	"FBgn0041182"	"Tep2"	chr2L	-	7697006	7697157	7697976	7698130	7696027	7696206	7698724	7698992	2388	45,59,44	130,178,130	58,29,35	366,232,189	148	148	8.94934855555e-07	2.49875232038e-05	0.257,0.249,0.253	0.137,0.111,0.156	0.118
2629	"FBgn0004657"	"mys"	chrX	+	8065447	8065532	8066097	8066182	8064532	8064761	8067061	8067496	2629	726,998,704	2,16,13	1451,501,598	57,18,17	148	148	8.72323562606e-07	2.49875232038e-05	0.997,0.984,0.982	0.962,0.965,0.972	0.021
2681	"FBgn0261262"	"CG42613"	chr3R	+	18937527	18937640	18943052	18943115	18931143	18931387	18947290	18948007	2681	1,4,1	119,133,85	4,17,13	160,78,94	148	136	8.90159699174e-07	2.49875232038e-05	0.008,0.027,0.011	0.022,0.167,0.113	-0.085
2703	"FBgn0083124"	"Uhg4"	chr2R	+	9096149	9096202	9096925	9096991	9095897	9095958	9097241	9097312	2703	92,145,126	234,248,229	223,223,130	280,155,93	126	139	8.94828279918e-07	2.49875232038e-05	0.303,0.392,0.378	0.468,0.613,0.607	-0.205
28	"FBgn0032456"	"MRP"	chr2L	+	12730842	12731066	12737397	12737618	12726745	12727116	12737958	12738176	28	10,12,8	178,249,162	4,1,0	393,187,156	148	148	9.25020263165e-07	2.54921168628e-05	0.053,0.046,0.047	0.01,0.005,0.0	0.044
2387	"FBgn0041182"	"Tep2"	chr2L	-	7697006	7697157	7698373	7698551	7696027	7696206	7698724	7698992	2387	30,43,35	130,178,130	41,20,21	366,232,189	148	148	1.10462606273e-06	3.00514936553e-05	0.188,0.195,0.212	0.101,0.079,0.1	0.105
2505	"FBgn0267791"	"bl"	chr2R	+	20595556	20595663	20595757	20595814	20587550	20587744	20597547	20597591	2505	235,296,273	181,205,160	631,664,759	285,175,315	148	130	1.31643742074e-06	3.5360508947e-05	0.533,0.559,0.6	0.66,0.769,0.679	-0.139
2848	"FBgn0011300"	"babo"	chr2R	+	8954958	8955167	8957028	8957156	8954733	8954851	8959106	8959334	2848	0,0,0	99,126,85	15,3,5	161,83,114	148	148	1.39859800408e-06	3.70978120582e-05	0.0,0.0,0.0	0.085,0.035,0.042	-0.054
1244	"FBgn0033159"	"Dscam1"	chr2R	-	7352898	7353022	7353244	7353365	7348130	7348975	7361717	7361867	1244	3,8,2	2,0,0	9,1,2	19,6,3	148	148	1.49165385155e-06	3.85938427328e-05	0.6,1.0,1.0	0.321,0.143,0.4	0.579
176	"FBgn0039959"	"CG17514"	chr3L	-	27987737	27988702	28012380	28012483	27967243	27974140	28012536	28012599	176	17,47,32	46,81,73	224,97,121	177,114,94	148	148	1.5095612379e-06	3.85938427328e-05	0.27,0.367,0.305	0.559,0.46,0.563	-0.213
2417	"FBgn0028577"	"pUf68"	chr3L	-	1500244	1500388	1501798	1501892	1499771	1499879	1502466	1502590	2417	50,65,54	11,14,8	137,144,125	4,8,6	148	148	1.50504272456e-06	3.85938427328e-05	0.82,0.823,0.871	0.972,0.947,0.954	-0.12
2791	"FBgn0025720"	"Ate1"	chr2R	-	20255885	20256035	20256082	20256235	20255627	20255809	20256435	20256629	2791	60,110,64	122,152,116	67,67,43	263,179,173	148	148	1.63714306645e-06	4.13573522263e-05	0.33,0.42,0.356	0.203,0.272,0.199	0.144
273	"FBgn0037443"	"Dmtn"	chr3R	-	6393731	6393911	6405377	6405660	6392879	6392959	6405741	6405895	273	5,1,1	90,93,54	10,6,9	70,28,42	148	148	1.88603873208e-06	4.70844022291e-05	0.053,0.011,0.018	0.125,0.176,0.176	-0.132
2352	"FBgn0263197"	"Patronin"	chr2R	-	17521831	17521906	17523823	17523898	17520645	17520928	17524083	17524282	2352	163,218,156	56,57,53	198,105,66	110,68,48	148	148	2.525352227e-06	6.23115979732e-05	0.744,0.793,0.746	0.643,0.607,0.579	0.151
2658	"FBgn0020309"	"crol"	chr2L	-	11800154	11800322	11802904	11803674	11798664	11799402	11803784	11803898	2658	173,258,137	76,100,63	550,503,565	200,65,66	148	148	2.66688255446e-06	6.50474112709e-05	0.695,0.721,0.685	0.733,0.886,0.895	-0.138
15	"FBgn0033236"	"CG14764"	chr2R	-	7947604	7948520	7953901	7954311	7942042	7942888	7955312	7955882	15	64,129,74	70,68,57	190,125,135	73,33,28	148	148	3.05792847777e-06	7.26772887391e-05	0.478,0.655,0.565	0.722,0.791,0.828	-0.214
2659	"FBgn0020309"	"crol"	chr2L	-	11800154	11800322	11802370	11803674	11798664	11799402	11803784	11803898	2659	173,258,137	76,100,63	547,503,564	200,65,66	148	148	3.07166486802e-06	7.26772887391e-05	0.695,0.721,0.685	0.732,0.886,0.895	-0.137
358	"FBgn0083123"	"Uhg5"	chr2R	+	14622239	14622294	14622477	14622531	14621600	14621750	14622712	14622766	358	0,0,0	2,3,2	1,6,2	6,7,6	128	127	3.08244862701e-06	7.26772887391e-05	0.0,0.0,0.0	0.142,0.46,0.249	-0.284
2588	"FBgn0039890"	"CG2316"	chr4	-	188424	188523	188577	189248	187996	188169	189997	190061	2588	42,95,59	8,19,3	58,47,41	26,31,17	148	148	3.40169190483e-06	7.93229694731e-05	0.84,0.833,0.952	0.69,0.603,0.707	0.208
2301	"FBgn0051363"	"Jupiter"	chr3R	-	11592366	11592624	11593632	11593766	11590385	11591307	11619703	11619906	2301	1950,2577,1973	1853,2169,1631	2561,1311,1308	1729,739,670	148	148	4.02881667738e-06	9.29255324935e-05	0.513,0.543,0.547	0.597,0.64,0.661	-0.098
2795	"FBgn0030087"	"CG7766"	chrX	-	9099313	9099461	9100512	9100657	9098083	9098413	9101095	9101419	2795	39,50,37	86,95,84	35,17,12	144,84,88	148	148	4.34981671338e-06	9.92506566214e-05	0.312,0.345,0.306	0.196,0.168,0.12	0.16
2665	"FBgn0261822"	"Bsg"	chr2L	+	8089393	8089736	8105691	8105809	8088303	8088453	8106839	8107000	2665	108,102,61	456,628,455	91,34,30	809,416,366	148	148	5.16356788038e-06	0.000116564798321	0.191,0.14,0.118	0.101,0.076,0.076	0.065
1240	"FBgn0033159"	"Dscam1"	chr2R	-	7352898	7353022	7360525	7360649	7348130	7348975	7361717	7361867	1240	6,6,16	2,0,0	26,9,10	19,6,3	148	148	5.5540729188e-06	0.000123140192206	0.75,1.0,1.0	0.578,0.6,0.769	0.268
295	"FBgn0034072"	"Dg"	chr2R	-	16086044	16086293	16086930	16087725	16085563	16085620	16088304	16088365	295	30,38,34	4,6,6	150,159,166	3,2,5	148	148	5.57090407716e-06	0.000123140192206	0.882,0.864,0.85	0.98,0.988,0.971	-0.114
1778	"FBgn0033159"	"Dscam1"	chr2R	-	7350580	7350704	7352898	7353022	7348130	7348975	7361717	7361867	1778	2,0,0	3,8,2	19,6,3	10,3,3	148	148	5.81060984306e-06	0.000127114578216	0.4,0.0,0.0	0.655,0.667,0.5	-0.474
2590	"FBgn0003963"	"ush"	chr2L	+	489516	491358	525391	525436	476219	476331	536022	536966	2590	6,3,2	188,224,153	27,21,19	326,261,419	148	118	5.94092691852e-06	0.000127916875977	0.025,0.011,0.01	0.062,0.06,0.035	-0.037
384	"FBgn0002413"	"dco"	chr3R	-	31058539	31058627	31060374	31060464	31055185	31057928	31061069	31061210	384	15,28,10	242,346,254	58,66,130	516,548,840	148	148	5.96784671147e-06	0.000127916875977	0.058,0.075,0.038	0.101,0.107,0.134	-0.057
