ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IC_SAMPLE_1	SC_SAMPLE_1	IC_SAMPLE_2	SC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
26	"FBgn0032456"	"MRP"	chr2L	+	12729184	12729405	12729930	12730151	12726745	12727116	12737958	12738176	26	10,23,11	663,930,655	256,126,84	1887,872,798	295	295	0.0	0.0	0.015,0.024,0.017	0.119,0.126,0.095	-0.095
297	"FBgn0052230"	"CG32230"	chr3L	+	23339429	23339476	23339533	23339680	23339325	23339369	23341456	23341597	297	19,38,28	6562,7935,6683	96,68,47	5481,3546,2671	121	221	0.0	0.0	0.005,0.009,0.008	0.031,0.034,0.031	-0.025
31	"FBgn0032456"	"MRP"	chr2L	+	12736035	12736256	12737397	12737618	12726745	12727116	12737958	12738176	31	22,53,26	453,636,417	349,210,169	1259,593,439	295	295	0.0	0.0	0.046,0.077,0.059	0.217,0.262,0.278	-0.192
35	"FBgn0032456"	"MRP"	chr2L	+	12729930	12730151	12736592	12736813	12726745	12727116	12737958	12738176	35	663,930,655	35,38,47	1887,872,798	364,176,154	295	295	0.0	0.0	0.95,0.961,0.933	0.838,0.832,0.838	0.112
364	"FBgn0003495"	"spz"	chr3R	-	27066728	27066884	27067357	27067495	27066607	27066665	27069143	27070070	364	356,525,457	671,917,642	528,442,451	305,185,218	212	230	0.0	0.0	0.365,0.383,0.436	0.653,0.722,0.692	-0.294
36	"FBgn0032456"	"MRP"	chr2L	+	12729930	12730151	12736035	12736256	12726745	12727116	12737958	12738176	36	663,930,655	22,53,26	1887,872,798	349,210,169	295	295	0.0	0.0	0.968,0.946,0.962	0.844,0.806,0.825	0.134
37	"FBgn0032456"	"MRP"	chr2L	+	12728020	12728241	12728577	12728798	12726745	12727116	12737958	12738176	37	377,582,460	11,14,8	1126,486,384	243,97,68	295	295	0.0	0.0	0.972,0.977,0.983	0.822,0.834,0.85	0.142
40	"FBgn0032456"	"MRP"	chr2L	+	12728020	12728241	12736592	12736813	12726745	12727116	12737958	12738176	40	377,582,460	35,38,47	1126,486,384	364,176,154	295	295	0.0	0.0	0.915,0.939,0.907	0.756,0.734,0.714	0.186
41	"FBgn0032456"	"MRP"	chr2L	+	12728020	12728241	12736035	12736256	12726745	12727116	12737958	12738176	41	377,582,460	22,53,26	1126,486,384	349,210,169	295	295	0.0	0.0	0.945,0.917,0.947	0.763,0.698,0.694	0.218
42	"FBgn0032456"	"MRP"	chr2L	+	12728020	12728241	12729184	12729405	12726745	12727116	12737958	12738176	42	377,582,460	10,23,11	1126,486,384	256,126,84	295	295	0.0	0.0	0.974,0.962,0.977	0.815,0.794,0.821	0.161
44	"FBgn0032456"	"MRP"	chr2L	+	12728577	12728798	12737397	12737618	12726745	12727116	12737958	12738176	44	11,14,8	453,636,417	243,97,68	1259,593,439	295	295	0.0	0.0	0.024,0.022,0.019	0.162,0.141,0.134	-0.124
49	"FBgn0032456"	"MRP"	chr2L	+	12728577	12728798	12729930	12730151	12726745	12727116	12737958	12738176	49	11,14,8	663,930,655	243,97,68	1887,872,798	295	295	0.0	0.0	0.016,0.015,0.012	0.114,0.1,0.079	-0.083
50	"FBgn0032456"	"MRP"	chr2L	+	12736592	12736813	12737397	12737618	12726745	12727116	12737958	12738176	50	35,38,47	453,636,417	364,176,154	1259,593,439	295	295	0.0	0.0	0.072,0.056,0.101	0.224,0.229,0.26	-0.161
1371	"FBgn0033159"	"Dscam1"	chr2R	-	7341327	7341618	7345484	7345775	7332260	7332380	7347848	7348010	1371	107,153,96	2,2,3	248,125,94	54,27,20	365	365	1.11022302463e-16	9.55149937641e-15	0.982,0.987,0.97	0.821,0.822,0.825	0.157
2026	"FBgn0033159"	"Dscam1"	chr2R	-	7336116	7336410	7345484	7345775	7332260	7332380	7347848	7348010	2026	107,153,96	1,1,1	248,125,94	34,19,26	365	368	2.22044604925e-16	1.85060300417e-14	0.991,0.994,0.99	0.88,0.869,0.785	0.147
361	"FBgn0003507"	"srp"	chr3R	+	16000612	16000785	16001188	16001406	15999845	16000059	16001751	16001916	361	201,261,227	654,746,605	566,277,386	709,297,282	247	292	4.4408920985e-16	3.58904825051e-14	0.267,0.293,0.307	0.486,0.524,0.618	-0.254
74	"FBgn0020279"	"lig"	chr2R	+	8076292	8076448	8077259	8077292	8075859	8076108	8077730	8078815	74	1242,1472,1146	122,157,125	2286,1074,1020	104,36,36	230	107	1.55431223448e-15	1.21922080275e-13	0.826,0.813,0.81	0.911,0.933,0.929	-0.108
938	"FBgn0033159"	"Dscam1"	chr2R	-	7342103	7342391	7345484	7345775	7332260	7332380	7347848	7348010	938	107,153,96	1,2,1	248,125,94	60,19,8	365	362	2.10942374679e-15	1.60738089505e-13	0.991,0.987,0.99	0.804,0.867,0.921	0.125
2052	"FBgn0033159"	"Dscam1"	chr2R	-	7338640	7338928	7345484	7345775	7332260	7332380	7347848	7348010	2052	107,153,96	1,1,0	248,125,94	34,19,15	365	362	2.88657986403e-15	2.1384745826e-13	0.991,0.993,1.0	0.879,0.867,0.861	0.126
2525	"FBgn0261797"	"Dhc64C"	chr3L	-	4812056	4812255	4812893	4813089	4811551	4811669	4813327	4815436	2525	158,252,154	52,142,65	207,68,85	248,117,137	270	273	3.33066907388e-15	2.40078227569e-13	0.754,0.642,0.705	0.458,0.37,0.385	0.296
1578	"FBgn0033159"	"Dscam1"	chr2R	-	7340544	7340832	7344278	7344569	7332260	7332380	7347848	7348010	1578	134,139,103	2,0,0	390,157,96	32,30,19	365	362	5.21804821574e-15	3.56834220292e-13	0.985,1.0,1.0	0.924,0.838,0.834	0.13
2576	"FBgn0052423"	"shep"	chr3L	-	5166934	5167059	5168243	5168302	5163833	5163975	5170186	5170440	2576	174,310,216	390,525,319	787,564,811	655,365,386	133	199	5.10702591328e-15	3.56834220292e-13	0.4,0.469,0.503	0.643,0.698,0.759	-0.243
2833	"FBgn0265784"	"CrebB"	chrX	+	18372030	18372432	18375248	18375386	18366560	18367179	18375842	18377864	2833	351,465,366	82,134,108	678,469,527	82,48,35	476	212	6.55031584529e-15	4.36742308985e-13	0.656,0.607,0.601	0.786,0.813,0.87	-0.202
461	"FBgn0033159"	"Dscam1"	chr2R	-	7334933	7335218	7340544	7340832	7332260	7332380	7347848	7348010	461	2,0,0	108,118,64	32,30,19	309,117,84	362	359	7.9936057773e-15	5.19974307514e-13	0.018,0.0,0.0	0.093,0.203,0.183	-0.154
2073	"FBgn0033159"	"Dscam1"	chr2R	-	7344278	7344569	7344663	7344954	7332260	7332380	7347848	7348010	2073	3,2,2	134,139,103	62,26,21	390,157,96	365	365	1.52100554374e-14	9.65838520275e-13	0.022,0.014,0.019	0.137,0.142,0.179	-0.134
2074	"FBgn0033159"	"Dscam1"	chr2R	-	7344278	7344569	7346641	7346929	7332260	7332380	7347848	7348010	2074	1,4,2	134,139,103	47,31,34	390,157,96	362	365	2.30926389122e-14	1.43228065067e-12	0.007,0.028,0.019	0.108,0.166,0.263	-0.161
1596	"FBgn0033159"	"Dscam1"	chr2R	-	7338249	7338537	7344278	7344569	7332260	7332380	7347848	7348010	1596	134,139,103	0,4,2	390,157,96	58,19,23	365	362	5.02931030155e-14	3.04844785778e-12	1.0,0.972,0.981	0.87,0.891,0.805	0.129
39	"FBgn0032456"	"MRP"	chr2L	+	12728020	12728241	12730842	12731066	12726745	12727116	12737958	12738176	39	377,582,460	31,46,46	1126,486,384	279,113,81	295	298	5.45119505091e-14	3.23074160017e-12	0.925,0.927,0.91	0.803,0.813,0.827	0.106
2636	"FBgn0013733"	"shot"	chr2R	-	13867124	13867303	13868155	13868349	13866701	13866975	13869859	13869977	2636	542,667,504	15,15,27	1488,545,557	147,82,49	268	253	6.06181771445e-14	3.51453648792e-12	0.972,0.977,0.946	0.905,0.863,0.915	0.071
444	"FBgn0033159"	"Dscam1"	chr2R	-	7334933	7335218	7344663	7344954	7332260	7332380	7347848	7348010	444	3,2,2	108,118,64	62,26,21	309,117,84	365	359	6.30606677987e-14	3.57835746849e-12	0.027,0.016,0.03	0.165,0.179,0.197	-0.156
2284	"FBgn0002590"	"RpS5a"	chrX	-	17145015	17145132	17146797	17147200	17144617	17144716	17148203	17148264	2284	46958,56549,45075	16418,17801,14766	75692,30423,28820	15746,4330,3484	477	191	8.51541059887e-14	4.731375014e-12	0.534,0.56,0.55	0.658,0.738,0.768	-0.173
445	"FBgn0033159"	"Dscam1"	chr2R	-	7334933	7335218	7346641	7346929	7332260	7332380	7347848	7348010	445	1,4,2	108,118,64	47,31,34	309,117,84	362	359	9.32587340685e-14	5.07593966859e-12	0.009,0.033,0.03	0.131,0.208,0.286	-0.184
2629	"FBgn0004657"	"mys"	chrX	+	8065447	8065532	8066097	8066182	8064532	8064761	8067061	8067496	2629	765,1074,743	2,18,14	1497,537,638	80,31,33	159	159	9.88098491916e-14	5.27051735588e-12	0.997,0.984,0.982	0.949,0.945,0.951	0.039
943	"FBgn0033159"	"Dscam1"	chr2R	-	7342103	7342391	7344278	7344569	7332260	7332380	7347848	7348010	943	134,139,103	1,2,1	390,157,96	60,19,8	365	362	1.14463993839e-13	5.98579356017e-12	0.993,0.986,0.99	0.866,0.891,0.922	0.097
437	"FBgn0033159"	"Dscam1"	chr2R	-	7334933	7335218	7338249	7338537	7332260	7332380	7347848	7348010	437	0,4,2	108,118,64	58,19,23	309,117,84	362	359	1.2667644711e-13	6.49704008543e-12	0.0,0.033,0.03	0.157,0.139,0.214	-0.149
1377	"FBgn0033159"	"Dscam1"	chr2R	-	7341327	7341618	7344278	7344569	7332260	7332380	7347848	7348010	1377	134,139,103	2,2,3	390,157,96	54,27,20	365	365	1.63757896132e-13	8.24042092423e-12	0.985,0.986,0.972	0.878,0.853,0.828	0.128
2606	"FBgn0260934"	"par-1"	chr2R	+	19477615	19477704	19478741	19478865	19473804	19473967	19481150	19482575	2606	58,81,45	424,487,370	185,122,78	491,194,208	163	198	1.6953105586e-13	8.37295048109e-12	0.142,0.168,0.129	0.314,0.433,0.313	-0.207
2034	"FBgn0033159"	"Dscam1"	chr2R	-	7336116	7336410	7344278	7344569	7332260	7332380	7347848	7348010	2034	134,139,103	1,1,1	390,157,96	34,19,26	365	368	1.80078174594e-13	8.73215439349e-12	0.993,0.993,0.99	0.92,0.893,0.788	0.125
462	"FBgn0033159"	"Dscam1"	chr2R	-	7334933	7335218	7342103	7342391	7332260	7332380	7347848	7348010	462	1,2,1	108,118,64	60,19,8	309,117,84	362	359	1.89515070304e-13	9.02565522323e-12	0.009,0.017,0.015	0.161,0.139,0.086	-0.115
456	"FBgn0033159"	"Dscam1"	chr2R	-	7334933	7335218	7336116	7336410	7332260	7332380	7347848	7348010	456	1,1,1	108,118,64	34,19,26	309,117,84	368	359	2.38808972597e-13	1.11737461389e-11	0.009,0.008,0.015	0.097,0.137,0.232	-0.145
365	"FBgn0003495"	"spz"	chr3R	-	27066728	27066884	27067121	27067199	27066607	27066665	27069143	27070070	365	695,974,731	671,917,642	697,541,385	305,185,218	152	230	2.88324919495e-13	1.32579751775e-11	0.61,0.616,0.633	0.776,0.816,0.728	-0.154
343	"FBgn0003721"	"Tm1"	chr3R	+	15295112	15295246	15300109	15300180	15290945	15291525	15300746	15300822	343	907,1103,822	328,389,280	792,673,610	547,446,471	208	145	3.23852056283e-13	1.46392107476e-11	0.658,0.664,0.672	0.502,0.513,0.474	0.168
439	"FBgn0033159"	"Dscam1"	chr2R	-	7334933	7335218	7341327	7341618	7332260	7332380	7347848	7348010	439	2,2,3	108,118,64	54,27,20	309,117,84	365	359	6.09512440519e-13	2.70928279811e-11	0.018,0.016,0.044	0.147,0.185,0.19	-0.148
457	"FBgn0033159"	"Dscam1"	chr2R	-	7334933	7335218	7338640	7338928	7332260	7332380	7347848	7348010	457	1,1,0	108,118,64	34,19,15	309,117,84	362	359	9.12714348544e-13	3.99050683208e-11	0.009,0.008,0.0	0.098,0.139,0.15	-0.123
2059	"FBgn0033159"	"Dscam1"	chr2R	-	7338640	7338928	7344278	7344569	7332260	7332380	7347848	7348010	2059	134,139,103	1,1,0	390,157,96	34,19,15	365	362	1.05826458707e-12	4.55224460277e-11	0.993,0.993,1.0	0.919,0.891,0.864	0.104
2498	"FBgn0039735"	"CG7911"	chr3R	-	30003989	30004157	30004303	30004449	30003680	30003904	30004581	30004861	2498	2610,3177,2657	3379,4238,3538	2331,1727,1473	5006,3894,4259	220	242	1.16229248448e-12	4.92037151763e-11	0.459,0.452,0.452	0.339,0.328,0.276	0.14
1570	"FBgn0033159"	"Dscam1"	chr2R	-	7340544	7340832	7342582	7342881	7332260	7332380	7347848	7348010	1570	28,45,24	2,0,0	94,42,58	32,30,19	373	362	1.26398891354e-12	5.26727880064e-11	0.931,1.0,1.0	0.74,0.576,0.748	0.289
2577	"FBgn0052423"	"shep"	chr3L	-	5166967	5167059	5168243	5168302	5163833	5163975	5170186	5170440	2577	174,310,216	69,105,53	787,564,811	124,75,80	133	166	1.76136882857e-12	7.22703179353e-11	0.759,0.787,0.836	0.888,0.904,0.927	-0.112
1684	"FBgn0033159"	"Dscam1"	chr2R	-	7345484	7345775	7347391	7347697	7332260	7332380	7347848	7348010	1684	0,6,0	107,153,96	35,24,12	248,125,94	380	365	2.17581508366e-12	8.7922709517e-11	0.0,0.036,0.0	0.119,0.156,0.109	-0.116
2023	"FBgn0033159"	"Dscam1"	chr2R	-	7336116	7336410	7342582	7342881	7332260	7332380	7347848	7348010	2023	28,45,24	1,1,1	94,42,58	34,19,26	373	368	4.44433378988e-12	1.76911018173e-10	0.965,0.978,0.959	0.732,0.686,0.688	0.265
1686	"FBgn0033159"	"Dscam1"	chr2R	-	7345484	7345775	7346268	7346556	7332260	7332380	7347848	7348010	1686	5,2,5	107,153,96	56,28,13	248,125,94	362	365	5.76738656832e-12	2.2620029379e-10	0.045,0.013,0.05	0.185,0.184,0.122	-0.128
28	"FBgn0032456"	"MRP"	chr2L	+	12730842	12731066	12737397	12737618	12726745	12727116	12737958	12738176	28	31,46,46	453,636,417	279,113,81	1259,593,439	298	295	6.34314822889e-12	2.45176468499e-10	0.063,0.067,0.098	0.18,0.159,0.154	-0.088
1853	"FBgn0033159"	"Dscam1"	chr2R	-	7343717	7344008	7345484	7345775	7332260	7332380	7347848	7348010	1853	107,153,96	4,1,0	248,125,94	35,19,9	365	365	1.16583409593e-11	4.44182790549e-10	0.964,0.994,1.0	0.876,0.868,0.913	0.1
2704	"FBgn0083124"	"Uhg4"	chr2R	+	9096149	9096202	9096382	9096438	9095897	9095958	9096670	9096735	2704	92,146,126	161,186,156	234,229,138	139,125,80	127	130	1.38453692955e-11	5.12855554321e-10	0.369,0.446,0.453	0.633,0.652,0.638	-0.218
2706	"FBgn0083124"	"Uhg4"	chr2R	+	9096149	9096202	9096382	9096438	9095272	9095339	9096670	9096735	2706	0,1,0	161,186,156	13,8,12	140,126,79	127	130	1.38320466192e-11	5.12855554321e-10	0.0,0.005,0.0	0.087,0.061,0.135	-0.093
342	"FBgn0003721"	"Tm1"	chr3R	+	15295112	15295246	15295426	15295544	15290945	15291525	15300109	15300180	342	907,1103,821	456,667,534	798,671,611	816,658,789	208	192	1.42478251419e-11	5.20533556897e-10	0.647,0.604,0.587	0.474,0.485,0.417	0.154
109	"FBgn0265991"	"Zasp52"	chr2R	-	15763925	15764835	15765122	15765447	15763645	15763829	15773815	15773966	109	10,12,8	2045,2719,2014	64,23,19	3295,1340,1342	399	984	1.71594960463e-11	6.18437512912e-10	0.012,0.011,0.01	0.046,0.041,0.034	-0.029
2260	"FBgn0004607"	"zfh2"	chr4	+	503850	504138	515581	515631	501809	501857	521472	523104	2260	361,505,337	19,18,8	332,247,238	41,34,33	362	124	2.96667135302e-11	1.05494833313e-09	0.867,0.906,0.935	0.735,0.713,0.712	0.183
980	"FBgn0033159"	"Dscam1"	chr2R	-	7342582	7342881	7346641	7346929	7332260	7332380	7347848	7348010	980	1,4,2	28,45,24	47,31,34	94,42,58	362	373	3.07557312951e-11	1.07928336005e-09	0.035,0.084,0.079	0.34,0.432,0.377	-0.317
470	"FBgn0033159"	"Dscam1"	chr2R	-	7337871	7338159	7345484	7345775	7332260	7332380	7347848	7348010	470	107,153,96	4,8,7	248,125,94	67,32,18	365	362	3.96203070352e-11	1.37230336186e-09	0.964,0.95,0.932	0.786,0.795,0.838	0.142
34	"FBgn0032456"	"MRP"	chr2L	+	12729930	12730151	12730842	12731066	12726745	12727116	12737958	12738176	34	663,930,655	31,46,46	1887,872,798	279,113,81	295	298	4.71042094219e-11	1.61060162216e-09	0.956,0.953,0.935	0.872,0.886,0.909	0.059
1683	"FBgn0033159"	"Dscam1"	chr2R	-	7345484	7345775	7347006	7347294	7332260	7332380	7347848	7348010	1683	3,3,3	107,153,96	56,11,16	248,125,94	362	365	5.35257393963e-11	1.80700186038e-09	0.027,0.019,0.031	0.185,0.081,0.146	-0.112
233	"FBgn0052000"	"CG32000"	chr4	+	133587	133713	133794	133924	133185	133231	134824	134964	233	113,250,136	28,86,43	190,151,136	154,108,105	200	204	9.72087965678e-11	3.24069825558e-09	0.805,0.748,0.763	0.557,0.588,0.569	0.201
628	"FBgn0033159"	"Dscam1"	chr2R	-	7342963	7343248	7345484	7345775	7332260	7332380	7347848	7348010	628	107,153,96	4,5,2	248,125,94	70,15,12	365	359	1.1592604654e-10	3.81697242126e-09	0.963,0.968,0.979	0.777,0.891,0.885	0.119
112	"FBgn0261276"	"Opa1"	chr2R	-	14234267	14234342	14234442	14234559	14233616	14234206	14234692	14234828	112	174,193,173	356,462,355	157,153,143	663,670,651	191	149	1.31037736217e-10	4.2619224694e-09	0.276,0.246,0.275	0.156,0.151,0.146	0.115
2408	"FBgn0025936"	"Eph"	chr4	+	618692	619063	619636	619783	618347	618476	619847	620107	2408	215,375,332	306,340,247	873,564,802	321,270,240	445	221	1.61065272231e-10	5.17543471133e-09	0.259,0.354,0.4	0.575,0.509,0.624	-0.232
2103	"FBgn0033159"	"Dscam1"	chr2R	-	7340944	7341232	7345484	7345775	7332260	7332380	7347848	7348010	2103	107,153,96	2,6,2	248,125,94	61,13,12	365	362	1.74870895542e-10	5.55215093346e-09	0.982,0.962,0.979	0.801,0.905,0.886	0.11
2505	"FBgn0267791"	"bl"	chr2R	+	20595556	20595663	20595757	20595814	20587550	20587744	20597547	20597591	2505	271,359,317	181,205,160	825,788,1077	285,175,315	181	131	1.92312055169e-10	6.03407354277e-09	0.52,0.559,0.589	0.677,0.765,0.712	-0.162
1587	"FBgn0033159"	"Dscam1"	chr2R	-	7338249	7338537	7342582	7342881	7332260	7332380	7347848	7348010	1587	28,45,24	0,4,2	94,42,58	58,19,23	373	362	2.09302242205e-10	6.41619632139e-09	1.0,0.916,0.921	0.611,0.682,0.71	0.278
2388	"FBgn0041182"	"Tep2"	chr2L	-	7697006	7697157	7697976	7698130	7696027	7696206	7698724	7698992	2388	94,113,86	226,328,216	120,60,60	639,416,346	228	225	2.07961758925e-10	6.41619632139e-09	0.291,0.254,0.282	0.156,0.125,0.146	0.133
1523	"FBgn0033159"	"Dscam1"	chr2R	-	7339402	7339690	7345484	7345775	7332260	7332380	7347848	7348010	1523	107,153,96	2,0,2	248,125,94	39,10,5	365	362	2.46832887463e-10	7.48071944163e-09	0.982,1.0,0.979	0.863,0.925,0.949	0.075
1727	"FBgn0033159"	"Dscam1"	chr2R	-	7336530	7336818	7345484	7345775	7332260	7332380	7347848	7348010	1727	107,153,96	3,3,1	248,125,94	36,11,18	365	362	2.57197374509e-10	7.70725166085e-09	0.973,0.981,0.99	0.872,0.919,0.838	0.105
2756	"FBgn0034420"	"CG10737"	chr2R	+	19165163	19166059	19170685	19171161	19164142	19164175	19171252	19171375	2756	71,111,96	742,902,773	178,123,71	1001,364,270	970	550	4.56517934566e-10	1.35281481276e-08	0.051,0.065,0.066	0.092,0.161,0.13	-0.067
2076	"FBgn0033159"	"Dscam1"	chr2R	-	7344278	7344569	7347391	7347697	7332260	7332380	7347848	7348010	2076	0,6,0	134,139,103	35,24,12	390,157,96	380	365	4.8293391508e-10	1.41536785881e-08	0.0,0.04,0.0	0.079,0.128,0.107	-0.091
979	"FBgn0033159"	"Dscam1"	chr2R	-	7342582	7342881	7344663	7344954	7332260	7332380	7347848	7348010	979	3,2,2	28,45,24	62,26,21	94,42,58	365	373	6.53725296118e-10	1.89509278777e-08	0.099,0.043,0.078	0.403,0.387,0.27	-0.28
2608	"FBgn0260934"	"par-1"	chr2R	+	19477615	19477704	19478751	19478865	19473804	19473967	19482951	19483101	2608	58,81,46	388,391,320	184,120,78	554,222,211	163	188	8.57956816702e-10	2.46039874209e-08	0.147,0.193,0.142	0.277,0.384,0.299	-0.159
2295	"FBgn0262614"	"pyd"	chr3R	-	8832703	8832944	8833473	8833738	8832353	8832645	8833974	8834074	2295	0,0,0	145,141,125	33,18,23	516,331,351	339	315	9.24548770875e-10	2.62316124673e-08	0.0,0.0,0.0	0.056,0.048,0.057	-0.054
453	"FBgn0033159"	"Dscam1"	chr2R	-	7334933	7335218	7347391	7347697	7332260	7332380	7347848	7348010	453	0,6,0	108,118,64	35,24,12	309,117,84	380	359	1.08579478741e-09	3.04822599792e-08	0.0,0.046,0.0	0.097,0.162,0.119	-0.111
814	"FBgn0033159"	"Dscam1"	chr2R	-	7337493	7337781	7345484	7345775	7332260	7332380	7347848	7348010	814	107,153,96	2,6,11	248,125,94	59,27,20	365	362	1.31165367456e-09	3.64393786464e-08	0.982,0.962,0.896	0.807,0.821,0.823	0.13
2515	"FBgn0033844"	"bbc"	chr2R	-	13489741	13489873	13490739	13490871	13487973	13488132	13491434	13491593	2515	806,974,673	104,156,120	667,415,299	241,104,91	206	206	1.61443736157e-09	4.43887056011e-08	0.886,0.862,0.849	0.735,0.8,0.767	0.098
1856	"FBgn0033159"	"Dscam1"	chr2R	-	7343717	7344008	7344278	7344569	7332260	7332380	7347848	7348010	1856	134,139,103	4,1,0	390,157,96	35,19,9	365	365	1.76575332134e-09	4.77873310383e-08	0.971,0.993,1.0	0.918,0.892,0.914	0.08
633	"FBgn0033159"	"Dscam1"	chr2R	-	7342963	7343248	7344278	7344569	7332260	7332380	7347848	7348010	633	134,139,103	4,5,2	390,157,96	70,15,12	365	359	1.77388292943e-09	4.77873310383e-08	0.971,0.965,0.981	0.846,0.911,0.887	0.091
1545	"FBgn0033159"	"Dscam1"	chr2R	-	7335715	7336003	7345484	7345775	7332260	7332380	7347848	7348010	1545	107,153,96	0,8,1	248,125,94	40,11,17	365	362	1.79903369979e-09	4.79802287734e-08	1.0,0.95,0.99	0.86,0.919,0.846	0.105
2249	"FBgn0034970"	"yki"	chr2R	-	24066260	24066313	24066560	24066716	24065974	24066177	24067162	24067254	2249	502,780,614	561,885,732	1089,650,712	731,394,293	230	127	1.90976157111e-09	5.04290505955e-08	0.331,0.327,0.317	0.451,0.477,0.573	-0.175
