ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IC_SAMPLE_1	SC_SAMPLE_1	IC_SAMPLE_2	SC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1986	"FBgn0002783"	"mor"	chr3R	-	15968574	15969594	15968574	15969402	15969881	15970092	1986	981,815,882	80,65,71	793,678,781	110,105,110	266	74	1.807738093e-06	0.000141545892682	0.773,0.777,0.776	0.667,0.642,0.664	0.118
1702	"FBgn0001128"	"Gpdh"	chr2L	+	5947856	5948843	5948406	5948843	5947239	5947332	1702	492,358,479	0,2,0	457,349,431	7,5,6	624	74	3.69818776202e-06	0.000275779144539	1.0,0.955,1.0	0.886,0.892,0.895	0.094
1550	"FBgn0026147"	"CG16833"	chr2L	+	10989973	10990783	10990095	10990783	10989655	10989874	1550	4,2,4	5,1,1	18,13,12	2,0,0	196	74	4.77936800891e-06	0.000340204104634	0.232,0.43,0.602	0.773,1.0,1.0	-0.503
2269	"FBgn0011642"	"Zyx"	chr4	-	1059100	1059351	1059100	1059288	1059418	1059836	2269	278,171,185	79,50,53	194,133,198	109,71,101	137	74	6.26104985579e-06	0.000426295829312	0.655,0.649,0.653	0.49,0.503,0.514	0.15
2196	"FBgn0028703"	"Nhe3"	chr2L	-	6680345	6680542	6680345	6680524	6680946	6680998	2196	44,45,50	0,1,1	49,37,50	8,4,5	92	74	6.99999479492e-06	0.000456749660369	1.0,0.973,0.976	0.831,0.882,0.889	0.116
2271	"FBgn0033463"	"CG1513"	chr2R	-	9883896	9884206	9883896	9884002	9884621	9884708	2271	377,266,376	78,76,77	519,339,513	46,47,68	278	74	1.07472715175e-05	0.000673209087856	0.563,0.482,0.565	0.75,0.658,0.668	-0.155
1931	"FBgn0001248"	"Idh"	chr3L	-	8356403	8357935	8356403	8357905	8360792	8360906	1931	67,57,46	258,254,224	30,30,45	303,243,347	104	74	1.25423836347e-05	0.000755437414305	0.156,0.138,0.127	0.066,0.081,0.084	0.063
2010	"FBgn0250788"	"beta-Spec"	chrX	+	17667932	17668157	17668106	17668157	17667569	17667738	2010	6,5,8	1,4,7	2,3,7	0,0,1	248	74	1.45092732005e-05	0.000841537845629	0.642,0.272,0.254	1.0,1.0,0.676	-0.503
526	"FBgn0266744"	"CR45217"	chr3R	-	24230542	24230612	24230542	24230609	24230668	24230958	526	5,5,7	2,4,2	6,4,3	1,0,0	77	74	3.14879475733e-05	0.00176107592499	0.706,0.546,0.771	0.852,1.0,1.0	-0.276
356	"FBgn0034021"	"CG8180"	chr2R	-	15472464	15472984	15472464	15472933	15473176	15473745	356	0,1,0	3,4,2	4,1,3	2,3,1	125	74	4.63499482051e-05	0.00250289720308	0.0,0.129,0.0	0.542,0.165,0.64	-0.406
134	"FBgn0004875"	"enc"	chr3L	+	3839605	3841232	3839632	3841232	3839423	3839523	134	23,24,17	49,60,79	6,9,7	66,55,66	101	74	5.43685070857e-05	0.00283803606987	0.256,0.227,0.136	0.062,0.107,0.072	0.126
597	"FBgn0037182"	"ArfGAP3"	chr3L	-	22716970	22717080	22716970	22717066	22717193	22717276	597	89,66,66	7,3,7	75,81,93	1,2,0	88	74	5.84997102901e-05	0.00295517891336	0.914,0.949,0.888	0.984,0.971,1.0	-0.068
632	"FBgn0020236"	"ATPCL"	chr2R	-	15996166	15996365	15996166	15996317	15996894	15997218	632	510,486,456	17,12,15	598,559,678	9,5,5	122	74	6.13181686594e-05	0.00300075787877	0.948,0.961,0.949	0.976,0.985,0.988	-0.03
483	"FBgn0259174"	"Nedd4"	chr3L	+	17542550	17542812	17542589	17542812	17542199	17542384	483	3,5,2	1,5,1	4,2,2	0,1,0	113	74	7.24698654737e-05	0.003362145937	0.663,0.396,0.567	1.0,0.567,1.0	-0.314
535	"FBgn0025741"	"PlexA"	chr4	-	1014965	1015352	1014965	1015301	1015424	1015620	535	948,788,788	78,53,57	777,601,811	25,22,43	125	74	7.29967827956e-05	0.003362145937	0.878,0.898,0.891	0.948,0.942,0.918	-0.047
127	"FBgn0003048"	"pcx"	chrX	+	2225905	2226227	2225917	2226227	2225295	2225863	127	3,5,2	16,11,4	1,0,1	18,13,18	86	74	7.94612912839e-05	0.0035553252043	0.139,0.281,0.301	0.046,0.0,0.046	0.21
394	"FBgn0263395"	"hppy"	chr2R	+	19223239	19224386	19224052	19224386	19218130	19218194	394	164,175,121	7,10,8	127,104,173	20,29,18	887	74	9.14148697625e-05	0.00397654683467	0.662,0.593,0.558	0.346,0.23,0.445	0.264
1481	"FBgn0033636"	"tou"	chr2R	-	11581627	11582145	11581627	11581749	11583014	11587025	1481	271,256,203	49,50,63	163,90,196	82,59,62	470	74	0.000115172832599	0.00486011679596	0.465,0.446,0.337	0.238,0.194,0.332	0.161
1530	"FBgn0028577"	"pUf68"	chr3L	-	1499042	1501397	1499042	1499337	1501798	1501892	1530	1404,1141,1056	184,160,134	801,774,817	196,120,168	2134	74	0.000117933868612	0.00486011679596	0.209,0.198,0.215	0.124,0.183,0.144	0.057
1252	"FBgn0036493"	"CG7255"	chr3L	+	15308920	15311195	15310957	15311195	15308559	15308835	1252	1558,1380,1343	118,88,113	986,850,1138	133,89,123	2111	74	0.000123081271876	0.00494218645533	0.316,0.355,0.294	0.206,0.251,0.245	0.088
1116	"FBgn0005649"	"Rox8"	chr3R	-	24043055	24044145	24043055	24044127	24044196	24044290	1116	170,135,190	249,195,235	140,89,123	293,187,282	92	74	0.000145513029941	0.00562538646766	0.354,0.358,0.394	0.278,0.277,0.26	0.097
374	"FBgn0028540"	"CG9008"	chr2L	-	13774339	13775185	13774339	13775047	13775254	13775406	374	36,19,23	6,6,10	7,8,13	12,8,13	212	74	0.000147280233189	0.00562538646766	0.677,0.525,0.445	0.169,0.259,0.259	0.32
853	"FBgn0003612"	"Su(var)2-10"	chr2R	+	9118887	9119047	9118899	9119047	9118738	9118827	853	8,3,3	266,243,230	16,8,14	249,173,258	86	74	0.000208999016165	0.00779267760272	0.025,0.011,0.011	0.052,0.038,0.045	-0.029
1750	"FBgn0030876"	"CG6762"	chrX	+	17857472	17857650	17857491	17857650	17857111	17857358	1750	11,9,19	5,3,0	19,7,14	0,0,1	93	74	0.000233912042109	0.00851875018471	0.636,0.705,1.0	1.0,1.0,0.918	-0.192
317	"FBgn0267795"	"CG32138"	chr3L	+	14065588	14067268	14065615	14067268	14065071	14065158	317	93,78,41	139,114,119	29,47,66	172,122,212	101	74	0.000284520077198	0.00990129868649	0.329,0.334,0.202	0.11,0.22,0.186	0.116
611	"FBgn0028325"	"l(1)G0334"	chrX	+	4702691	4702892	4702823	4702892	4702324	4702591	611	95,70,75	190,164,171	56,35,82	228,168,230	206	74	0.000284489755097	0.00990129868649	0.152,0.133,0.136	0.081,0.07,0.114	0.052
1161	"FBgn0052016"	"4E-T"	chr4	-	953512	953899	953512	953806	954019	954226	1161	292,230,252	47,43,54	302,204,291	31,24,27	167	74	0.000319960607007	0.0103019083168	0.734,0.703,0.674	0.812,0.79,0.827	-0.106
1193	"FBgn0036374"	"Spt20"	chr3L	+	13508875	13509334	13509049	13509334	13506934	13508545	1193	17,21,16	10,12,9	4,3,13	11,13,15	248	74	0.000321688818183	0.0103019083168	0.337,0.343,0.347	0.098,0.064,0.205	0.22
1528	"FBgn0028577"	"pUf68"	chr3L	-	1499042	1499879	1499042	1499337	1500244	1500388	1528	511,384,437	9,6,7	283,223,271	10,12,13	616	74	0.000322345790244	0.0103019083168	0.872,0.885,0.882	0.773,0.691,0.715	0.153
525	"FBgn0051352"	"Unc-115a"	chr3R	-	9695586	9695653	9695586	9695637	9696599	9696739	525	0,2,1	18,27,29	5,3,4	16,17,17	90	74	0.000308106367124	0.0103019083168	0.0,0.057,0.028	0.204,0.127,0.162	-0.136
2363	"FBgn0027375"	"RecQ5"	chr3L	-	14629740	14630444	14629740	14630192	14630519	14631818	2363	16,22,11	46,36,26	6,8,6	48,26,49	326	74	0.000329721520985	0.0103268780373	0.073,0.122,0.088	0.028,0.065,0.027	0.054
1762	"FBgn0010303"	"hep"	chrX	-	13080637	13081118	13080637	13081043	13081512	13082064	1762	79,75,74	16,12,17	71,46,63	23,27,32	149	74	0.000404703365774	0.0124267739373	0.71,0.756,0.684	0.605,0.458,0.494	0.198
1766	"FBgn0031228"	"CG11455"	chr2L	+	155545	155784	155566	155784	155334	155429	1766	75,84,89	99,82,141	62,53,99	175,126,177	95	74	0.000421017489931	0.0126791036391	0.371,0.444,0.33	0.216,0.247,0.303	0.126
1492	"FBgn0041210"	"HDAC4"	chrX	-	13270390	13270693	13270390	13270642	13271481	13271589	1492	23,17,16	105,75,75	11,6,13	108,76,132	125	74	0.000579888963343	0.0171340776716	0.115,0.118,0.112	0.057,0.045,0.055	0.063
1455	"FBgn0038108"	"CG7518"	chr3R	+	13007391	13007714	13007524	13007714	13006345	13007214	1455	34,24,38	119,89,126	26,10,19	149,88,134	207	74	0.00071265245053	0.0202911588642	0.093,0.088,0.097	0.059,0.039,0.048	0.044
200	"FBgn0264270"	"Sxl"	chrX	-	7088577	7088767	7088577	7088749	7098000	7098053	200	4,1,1	0,0,1	5,1,6	3,1,2	92	74	0.00071003957353	0.0202911588642	1.0,1.0,0.446	0.573,0.446,0.707	0.24
923	"FBgn0003502"	"Btk29A"	chr2L	-	8271935	8272179	8271935	8272176	8277370	8277702	923	6,0,5	2,4,1	6,3,7	0,0,2	77	74	0.000790226029455	0.0220981064665	0.742,0.0,0.828	1.0,1.0,0.771	-0.4
285	"FBgn0000210"	"br"	chrX	+	1642884	1645162	1643067	1645162	1637283	1637334	285	1,2,1	1,1,5	3,3,10	1,1,1	257	74	0.000816261790067	0.0224257186534	0.224,0.365,0.054	0.463,0.463,0.742	-0.342
143	"FBgn0039187"	"CG6454"	chr3R	+	24350726	24352351	24352052	24352351	24349889	24350235	143	394,410,289	62,67,57	187,184,280	43,52,84	1400	74	0.000873254614464	0.0235778745905	0.251,0.244,0.211	0.187,0.158,0.15	0.07
995	"FBgn0033635"	"CG7777"	chr2R	+	11441649	11441872	11441740	11441872	11441067	11441490	995	2,2,1	0,0,2	2,1,0	1,2,3	165	74	0.000893475510221	0.0237149601526	1.0,1.0,0.183	0.473,0.183,0.0	0.509
406	"FBgn0036239"	"Pop2"	chr3L	-	12001726	12001931	12001726	12001865	12002585	12002915	406	2,10,5	4,2,5	3,5,2	1,1,0	140	74	0.00100919348354	0.0263399499204	0.209,0.725,0.346	0.613,0.725,1.0	-0.353
2343	"FBgn0052521"	"CG32521"	chrX	-	21207674	21209878	21207674	21209533	21211079	21211274	2343	151,127,131	37,28,40	120,76,107	43,39,54	419	74	0.0010450069821	0.0268275562946	0.419,0.445,0.366	0.33,0.256,0.259	0.128
1324	"FBgn0053558"	"mim"	chr2R	-	6927389	6928151	6927389	6928148	6928508	6928836	1324	6,1,5	2,5,2	2,3,4	1,0,1	77	74	0.00120050030592	0.0301918489331	0.742,0.161,0.706	0.658,1.0,0.794	-0.281
1373	"FBgn0002873"	"mud"	chrX	+	14256976	14258595	14258336	14258595	14256484	14256757	1373	141,135,171	40,24,39	67,95,98	40,24,43	1434	74	0.00121461461225	0.0301918489331	0.154,0.225,0.185	0.08,0.17,0.105	0.07
1270	"FBgn0032515"	"loqs"	chr2L	+	13384526	13384794	13384656	13384794	13383736	13384022	1270	12,15,23	4,4,9	13,10,10	9,13,15	204	74	0.00127514753577	0.0302557733487	0.521,0.576,0.481	0.344,0.218,0.195	0.274
1797	"FBgn0031066"	"CoVIb"	chrX	-	19740536	19741202	19740536	19741168	19744261	19744335	1797	74,49,73	464,333,524	80,30,65	682,492,639	108	74	0.00125095809058	0.0302557733487	0.099,0.092,0.087	0.074,0.04,0.065	0.033
202	"FBgn0264270"	"Sxl"	chrX	-	7091673	7092170	7091673	7092122	7096997	7097059	202	42,36,19	0,0,1	30,23,37	6,0,2	122	74	0.00126470258129	0.0302557733487	1.0,1.0,0.92	0.752,1.0,0.918	0.083
1374	"FBgn0002873"	"mud"	chrX	+	14256988	14258595	14258336	14258595	14256484	14256757	1374	140,132,170	40,24,39	67,94,98	40,24,43	1422	74	0.00139000435573	0.0320109826628	0.154,0.223,0.185	0.08,0.169,0.106	0.069
2443	"FBgn0014163"	"fax"	chr3L	-	16405501	16405845	16405501	16405836	16407020	16407359	2443	569,549,429	67,65,80	468,391,465	99,94,81	83	74	0.00137329559848	0.0320109826628	0.883,0.883,0.827	0.808,0.788,0.837	0.053
910	"FBgn0267376"	"SelR"	chr3R	-	10863354	10863858	10863354	10863825	10866528	10866693	910	21,23,25	37,13,50	9,14,9	51,36,38	107	74	0.00166635864227	0.0369669431985	0.282,0.55,0.257	0.109,0.212,0.141	0.209
91	"FBgn0260745"	"mfas"	chr3R	-	11989209	11989328	11989209	11989325	11992741	11992874	91	38,18,18	3,0,5	16,22,20	0,0,0	77	74	0.00166623630115	0.0369669431985	0.924,1.0,0.776	1.0,1.0,1.0	-0.1
938	"FBgn0023215"	"Mnt"	chrX	+	3698339	3699027	3698744	3699027	3692952	3693932	938	311,262,168	0,1,0	336,337,400	3,5,3	479	74	0.00167602360606	0.0369669431985	1.0,0.976,1.0	0.945,0.912,0.954	0.055
934	"FBgn0023215"	"Mnt"	chrX	+	3698117	3699027	3698744	3699027	3692952	3693932	934	447,381,258	0,1,0	497,477,610	3,5,3	701	74	0.00173701232137	0.0377800179898	1.0,0.976,1.0	0.946,0.91,0.955	0.055
1325	"FBgn0053558"	"mim"	chr2R	-	6927389	6928262	6927389	6928148	6928508	6928836	1325	8,9,18	2,5,2	3,9,10	1,0,1	188	74	0.00190891353004	0.0409501176444	0.612,0.415,0.78	0.541,1.0,0.797	-0.177
846	"FBgn0262114"	"RanBPM"	chr2R	+	10430533	10431915	10430879	10431915	10429711	10429783	846	74,76,72	36,29,33	56,38,68	29,40,64	420	74	0.00198003681291	0.0419018601219	0.266,0.316,0.278	0.254,0.143,0.158	0.102
1835	"FBgn0033762"	"ZnT49B"	chr2R	+	12654110	12654252	12654125	12654252	12653181	12654058	1835	24,23,29	69,62,63	18,8,21	91,67,78	89	74	0.00207274396871	0.0432788940667	0.224,0.236,0.277	0.141,0.09,0.183	0.108
1545	"FBgn0260944"	"Rbp1"	chr3R	+	10785402	10786465	10786157	10786465	10784556	10784923	1545	380,292,349	563,506,655	384,299,490	518,380,554	829	74	0.00217709061122	0.0448595249628	0.057,0.049,0.045	0.062,0.066,0.073	-0.017
2302	"FBgn0030087"	"CG7766"	chrX	-	9095394	9095975	9095394	9095651	9096765	9096825	2302	192,216,202	38,46,52	169,126,175	58,51,57	398	74	0.00243936294634	0.0496109399217	0.484,0.466,0.419	0.351,0.315,0.363	0.113
2066	"FBgn0261822"	"Bsg"	chr2L	+	8089184	8089736	8089393	8089736	8083419	8083521	2066	511,356,258	44,44,32	367,283,346	64,43,63	283	74	0.00264657082459	0.052492075994	0.752,0.679,0.678	0.6,0.632,0.59	0.096
2300	"FBgn0030087"	"CG7766"	chrX	-	9095394	9095825	9095394	9095651	9096765	9096825	2300	129,149,131	38,46,52	115,84,111	58,51,57	248	74	0.00264806769063	0.052492075994	0.503,0.491,0.429	0.372,0.33,0.368	0.118
2259	"FBgn0001123"	"Galphas"	chr2R	+	23946437	23946520	23946446	23946520	23946136	23946261	2259	168,143,218	622,471,641	246,159,248	594,403,562	83	74	0.00295297492163	0.0578044840909	0.194,0.213,0.233	0.27,0.26,0.282	-0.057
62	"FBgn0043884"	"mask"	chr3R	+	24236341	24236513	24236344	24236513	24236026	24236270	62	35,35,16	2,1,1	16,24,52	1,10,5	77	74	0.00304662980309	0.0589015095264	0.944,0.971,0.939	0.939,0.698,0.909	0.103
992	"FBgn0026086"	"Adar"	chrX	+	1775649	1775738	1775698	1775738	1773724	1774222	992	28,9,21	30,39,27	6,8,16	43,39,48	123	74	0.00314478492816	0.0600577219207	0.36,0.122,0.319	0.077,0.11,0.167	0.149
180	"FBgn0030796"	"CG4829"	chrX	+	16823586	16824118	16823856	16824118	16823102	16823206	180	776,759,763	11,7,6	1120,1009,1176	29,13,25	344	74	0.003504588569	0.0657918059179	0.938,0.959,0.965	0.893,0.943,0.91	0.039
181	"FBgn0030796"	"CG4829"	chrX	+	16823514	16824118	16823856	16824118	16823102	16823206	181	570,543,574	11,7,6	826,713,878	29,13,25	416	74	0.0035290623864	0.0657918059179	0.902,0.932,0.944	0.835,0.907,0.862	0.058
27	"FBgn0264446"	"CR43864"	chrX	+	1902538	1903733	1902552	1903733	1902027	1902491	27	0,1,0	6,12,10	1,3,2	10,6,9	88	74	0.00401752823723	0.0740170496412	0.0,0.065,0.0	0.078,0.296,0.157	-0.155
942	"FBgn0039355"	"CG4730"	chr3R	-	25677527	25678547	25677527	25678537	25678595	25678682	942	1,0,1	10,1,10	1,3,3	8,5,9	84	74	0.0042359937607	0.0771344910379	0.081,0.0,0.081	0.099,0.346,0.227	-0.17
372	"FBgn0050011"	"gem"	chr2R	+	10128783	10129029	10128822	10129029	10128580	10128692	372	140,106,103	90,89,81	117,92,127	123,126,123	113	74	0.00443613758234	0.0798504764821	0.505,0.438,0.454	0.384,0.323,0.403	0.096
1044	"FBgn0063485"	"Lasp"	chr3L	-	16678807	16679932	16678807	16679869	16680811	16680947	1044	541,519,416	28,40,17	492,476,588	24,13,15	137	74	0.0048886416345	0.0867576040096	0.913,0.875,0.93	0.917,0.952,0.955	-0.035
1699	"FBgn0002932"	"neur"	chr3R	-	9020347	9022044	9020347	9022041	9022103	9023845	1699	14,14,16	54,38,58	24,16,33	55,25,47	77	74	0.00509687073364	0.0867576040096	0.199,0.261,0.21	0.295,0.381,0.403	-0.136
1794	"FBgn0034638"	"CG10433"	chr2R	-	21605675	21606360	21605675	21606193	21606467	21606617	1794	61,102,63	48,44,47	46,42,57	49,64,48	241	74	0.00501721169637	0.0867576040096	0.281,0.416,0.292	0.224,0.168,0.267	0.11
318	"FBgn0267795"	"CG32138"	chr3L	+	14069891	14070369	14069921	14070369	14068807	14068927	318	380,298,367	4,3,10	331,270,365	15,4,16	104	74	0.00507978755605	0.0867576040096	0.985,0.986,0.963	0.94,0.98,0.942	0.024
810	"FBgn0261258"	"rgn"	chr3L	+	21420440	21420689	21420464	21420689	21420250	21420362	810	3,2,0	8,5,7	5,6,5	6,4,6	98	74	0.00503598368002	0.0867576040096	0.221,0.232,0.0	0.386,0.531,0.386	-0.283
2235	"FBgn0264962"	"Inr-a"	chr2R	-	14865507	14866051	14865507	14865733	14867483	14868171	2235	42,28,30	20,9,8	24,22,26	19,17,21	392	74	0.00556802995816	0.0937584399406	0.284,0.37,0.414	0.193,0.196,0.189	0.163
2189	"FBgn0020503"	"CLIP-190"	chr2L	+	17394429	17394492	17394432	17394492	17389340	17389530	2189	43,39,34	9,7,1	33,20,30	1,2,1	77	74	0.00570564257221	0.09505357732	0.821,0.843,0.97	0.969,0.906,0.966	-0.069
1130	"FBgn0005536"	"Mbs"	chr3L	+	16052754	16053560	16053004	16053560	16051958	16052150	1130	117,123,82	59,54,36	75,63,112	58,44,77	324	74	0.00628922069068	0.103672837912	0.312,0.342,0.342	0.228,0.246,0.249	0.091
505	"FBgn0031589"	"CG3714"	chr2L	-	4196474	4196814	4196474	4196779	4197146	4197380	505	41,36,40	32,46,22	23,31,30	46,37,60	109	74	0.00649685122819	0.10597988566	0.465,0.347,0.552	0.253,0.363,0.253	0.165
656	"FBgn0016694"	"Pdp1"	chr3L	-	7816483	7816740	7816483	7816725	7817436	7817662	656	11,1,7	136,104,87	15,11,16	140,102,107	89	74	0.00698252759129	0.112728228948	0.063,0.008,0.063	0.082,0.082,0.111	-0.047
227	"FBgn0038651"	"CG14299"	chr3R	-	18757967	18758692	18757967	18758689	18758740	18758873	227	36,29,24	11,10,3	50,35,47	4,5,4	77	74	0.00707968042958	0.113130403599	0.759,0.736,0.885	0.923,0.871,0.919	-0.111
721	"FBgn0003495"	"spz"	chr3R	-	27066607	27066884	27066607	27066665	27067121	27067199	721	872,789,835	269,246,241	926,743,1055	383,302,386	293	74	0.007365982471	0.116516449996	0.45,0.448,0.467	0.379,0.383,0.408	0.065
824	"FBgn0032006"	"Pvr"	chr2L	-	8220979	8222114	8220979	8221967	8222225	8222376	824	1685,1409,1763	2,9,15	1869,1310,2003	20,18,14	221	74	0.00766888987629	0.120094815463	0.996,0.981,0.975	0.969,0.961,0.98	0.014
696	"FBgn0010548"	"Aldh-III"	chr2R	-	7466878	7467316	7466878	7467050	7467482	7467633	696	658,539,649	15,9,10	678,557,644	25,19,18	340	74	0.00775109829942	0.120180395415	0.905,0.929,0.934	0.855,0.865,0.886	0.054
2233	"FBgn0264962"	"Inr-a"	chr2R	-	14865507	14866075	14865507	14865733	14867483	14868171	2233	42,28,31	20,9,8	24,23,28	19,17,21	416	74	0.00785038836343	0.120526550756	0.272,0.356,0.408	0.183,0.194,0.192	0.156
1359	"FBgn0085443"	"spri"	chrX	-	10544385	10544592	10544385	10544504	10546628	10546754	1359	245,211,118	10,2,3	195,234,265	3,2,1	162	74	0.00810826883579	0.121618373253	0.918,0.98,0.947	0.967,0.982,0.992	-0.032
1535	"FBgn0030208"	"PPP4R2r"	chrX	+	10479472	10479717	10479489	10479717	10478837	10478969	1535	101,63,54	6,2,5	94,65,78	9,11,12	91	74	0.00815448862807	0.121618373253	0.932,0.962,0.898	0.895,0.828,0.841	0.076
584	"FBgn0263873"	"sick"	chr2L	+	19945168	19946702	19945269	19946702	19935252	19935527	584	0,1,1	3,1,1	3,4,2	5,3,6	175	74	0.00810631793839	0.121618373253	0.0,0.297,0.297	0.202,0.361,0.124	-0.031
948	"FBgn0010348"	"Arf79F"	chr3L	-	22869841	22870150	22869841	22870065	22871459	22871724	948	7035,5554,6083	170,100,107	7093,5511,7273	189,147,189	159	74	0.00860119544687	0.127070491225	0.951,0.963,0.964	0.946,0.946,0.947	0.013
2043	"FBgn0031912"	"CG5261"	chr2L	+	7428877	7429104	7428925	7429104	7428280	7428679	2043	135,106,136	2,2,0	163,104,139	4,3,6	122	74	0.00892869927792	0.130676103451	0.976,0.97,1.0	0.961,0.955,0.934	0.032
616	"FBgn0039560"	"CG5514"	chr3R	+	27942434	27942778	27942584	27942778	27939706	27942133	616	85,81,98	3,8,8	55,18,47	8,8,7	224	74	0.00905529840929	0.131301826935	0.903,0.77,0.802	0.694,0.426,0.689	0.222
