ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IC_SAMPLE_1	SC_SAMPLE_1	IC_SAMPLE_2	SC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1154	"FBgn0005672"	"spi"	chr2L	-	19571571	19571767	19567899	19569226	19577185	19577315	1154	1942,1572,1709	296,220,225	2727,2249,2843	252,180,227	270	74	1.67057651934e-07	2.74757631915e-05	0.643,0.662,0.676	0.748,0.774,0.774	-0.105
3411	"FBgn0053558"	"mim"	chr2R	-	6927389	6928262	6926669	6926821	6928508	6928836	3411	109,118,112	79,46,63	82,49,85	101,62,101	947	74	1.66408803737e-07	2.74757631915e-05	0.097,0.167,0.122	0.06,0.058,0.062	0.069
2224	"FBgn0264693"	"ens"	chr3L	-	4130388	4130643	4126988	4127162	4131120	4131236	2224	108,78,75	49,48,45	35,41,47	57,48,62	329	74	1.759880498e-07	2.80674274575e-05	0.331,0.268,0.273	0.121,0.161,0.146	0.148
5767	"FBgn0033463"	"CG1513"	chr2R	-	9884084	9884206	9883896	9884002	9884621	9884708	5767	506,383,516	78,76,77	712,532,709	46,47,68	196	74	2.39083621678e-07	3.70087382615e-05	0.71,0.655,0.717	0.854,0.81,0.797	-0.126
3836	"FBgn0033897"	"Rcd1"	chr2R	-	14150035	14150095	14149233	14149818	14150225	14150454	3836	10,5,9	81,60,47	0,0,1	64,71,76	134	74	3.96719098239e-07	5.96552175438e-05	0.064,0.044,0.096	0.0,0.0,0.007	0.066
3354	"FBgn0052626"	"AMPdeam"	chrX	-	13834170	13834206	13832903	13833031	13834814	13835149	3354	18,33,10	51,50,39	5,0,6	41,44,45	110	74	4.87296214935e-07	7.12399994223e-05	0.192,0.307,0.147	0.076,0.0,0.082	0.163
5401	"FBgn0052311"	"zormin"	chr3L	-	2127077	2128760	2125238	2126670	2129053	2129229	5401	35,39,31	51,52,52	9,2,14	57,30,46	1757	74	5.24222149356e-07	7.45670587043e-05	0.028,0.031,0.024	0.007,0.003,0.013	0.02
3746	"FBgn0033212"	"CG1399"	chr2R	-	7677997	7678404	7676539	7677734	7678569	7678626	3746	1636,1603,1733	110,98,84	1732,1473,1960	69,34,59	481	74	6.53151749574e-07	9.0461517316e-05	0.696,0.716,0.76	0.794,0.87,0.836	-0.109
2217	"FBgn0264693"	"ens"	chr3L	-	4133548	4133656	4131955	4132212	4133768	4133822	2217	40,39,25	93,103,82	18,19,16	128,107,142	182	74	7.70104261583e-07	0.000101326468218	0.149,0.133,0.11	0.054,0.067,0.044	0.076
4176	"FBgn0004395"	"unk"	chr3R	-	23155439	23155549	23154844	23154967	23155808	23156011	4176	49,38,28	52,47,43	19,17,23	76,58,67	184	74	7.64952250654e-07	0.000101326468218	0.275,0.245,0.208	0.091,0.105,0.121	0.137
2185	"FBgn0261113"	"Xrp1"	chr3R	+	18920412	18921319	18918259	18918625	18925077	18925796	2185	13933,13336,11701	42,35,40	13142,11936,15195	19,15,16	981	74	7.95359652805e-07	0.000102097020798	0.962,0.966,0.957	0.981,0.984,0.986	-0.022
756	"FBgn0039959"	"CG17514"	chr3L	-	27987737	27988702	27967243	27974140	28012380	28012483	756	1738,1298,1146	50,38,29	1443,1450,1902	19,19,19	1039	74	1.21873562131e-06	0.000152719180356	0.712,0.709,0.738	0.844,0.845,0.877	-0.136
4728	"FBgn0034051"	"Mlf"	chr2R	-	15937020	15937326	15935892	15936580	15937678	15937879	4728	1185,1053,1023	50,48,44	872,760,864	73,53,85	380	74	1.48854844917e-06	0.000182191406697	0.822,0.81,0.819	0.699,0.736,0.664	0.117
1610	"FBgn0039560"	"CG5514"	chr3R	+	27942434	27942483	27939706	27942133	27942587	27942778	1610	31,17,22	18,25,31	11,1,10	39,30,43	123	74	1.83768338113e-06	0.000219811991702	0.509,0.29,0.299	0.145,0.02,0.123	0.27
5400	"FBgn0052311"	"zormin"	chr3L	-	2126998	2128760	2125238	2126670	2129053	2129229	5400	35,35,31	51,52,52	9,2,14	57,30,46	1836	74	2.14183791247e-06	0.000250499842963	0.027,0.026,0.023	0.006,0.003,0.012	0.018
3038	"FBgn0083962"	"CG34126"	chr2L	+	4985732	4985762	4984712	4985424	4985861	4985954	3038	8,6,2	32,18,17	0,0,1	16,19,35	104	74	2.26752319021e-06	0.000259434229349	0.151,0.192,0.077	0.0,0.0,0.02	0.133
2365	"FBgn0267792"	"rgr"	chr2R	+	8608156	8608255	8600414	8601229	8608311	8608521	2365	11,6,12	71,90,82	19,24,24	57,51,71	173	74	2.34891946171e-06	0.000262781645	0.062,0.028,0.059	0.125,0.168,0.126	-0.09
4179	"FBgn0004395"	"unk"	chr3R	-	23155131	23155240	23154844	23154967	23155808	23156011	4179	44,35,34	52,47,43	16,24,21	76,58,67	183	74	2.39735859542e-06	0.000262781645	0.255,0.231,0.242	0.078,0.143,0.112	0.132
4450	"FBgn0033844"	"bbc"	chr2R	-	13488916	13489048	13487973	13488132	13491434	13491593	4450	401,353,377	50,44,40	323,290,332	77,55,89	206	74	2.44657051207e-06	0.000262781645	0.742,0.742,0.772	0.601,0.654,0.573	0.143
48	"FBgn0026401"	"Nipped-B"	chr2R	-	4722146	4722325	4719769	4720210	4726623	4726788	48	606,523,414	14,8,20	543,521,681	2,7,3	253	74	3.06273061157e-06	0.000322383024174	0.927,0.95,0.858	0.988,0.956,0.985	-0.065
3835	"FBgn0033897"	"Rcd1"	chr2R	-	14150035	14150095	14149887	14149953	14150225	14150454	3835	13,5,15	18,19,17	4,1,1	20,24,23	134	74	3.39630099655e-06	0.000350484944017	0.285,0.127,0.328	0.099,0.022,0.023	0.199
233	"FBgn0260745"	"mfas"	chr3R	-	11992071	11992143	11989209	11989325	11992741	11992874	233	8,3,6	3,0,5	6,6,3	0,0,0	146	74	3.80866962646e-06	0.000385481312386	0.575,1.0,0.378	1.0,1.0,1.0	-0.349
4498	"FBgn0004509"	"Fur1"	chr3R	-	25431916	25431981	25417937	25417964	25472481	25473058	4498	95,87,51	11,4,11	102,104,129	1,3,2	139	74	3.9807549298e-06	0.000393502242037	0.821,0.921,0.712	0.982,0.949,0.972	-0.15
4544	"FBgn0058263"	"MFS17"	chr2R	-	2521440	2522511	2515642	2515908	2553782	2553877	4544	714,562,605	1,0,1	619,522,679	1,7,10	1145	74	4.03745412692e-06	0.000393502242037	0.979,1.0,0.975	0.976,0.828,0.814	0.112
795	"FBgn0053170"	"CG33170"	chr3L	+	22865877	22865960	22865770	22865824	22867399	22867535	795	1107,978,1309	24,13,20	1197,859,1094	6,2,8	157	74	4.25288364947e-06	0.000406962302676	0.956,0.973,0.969	0.989,0.995,0.985	-0.024
409	"FBgn0004907"	"14-3-3zeta"	chr2R	+	10105940	10106104	10105701	10105825	10107466	10108474	409	1547,1361,1690	22,19,20	1906,1459,2118	10,1,14	238	74	4.71564579352e-06	0.00044318649663	0.956,0.957,0.963	0.983,0.998,0.979	-0.028
2189	"FBgn0261113"	"Xrp1"	chr3R	+	18919422	18919512	18918259	18918625	18925077	18925796	2189	1270,1263,985	42,35,40	1043,1043,1300	19,15,16	164	74	6.08065725027e-06	0.00053731220337	0.932,0.942,0.917	0.961,0.969,0.973	-0.037
2551	"FBgn0052654"	"Sec16"	chrX	+	12605802	12606153	12604863	12605388	12607697	12607879	2551	32,27,32	19,32,19	21,18,13	41,35,45	425	74	5.96978562351e-06	0.00053731220337	0.227,0.128,0.227	0.082,0.082,0.048	0.123
5328	"FBgn0083124"	"Uhg4"	chr2R	+	9096382	9096438	9096149	9096202	9096670	9096735	5328	470,338,459	21,3,14	440,321,400	2,2,4	130	74	5.82350694489e-06	0.00053731220337	0.927,0.985,0.949	0.992,0.989,0.983	-0.034
5867	"FBgn0261451"	"trol"	chrX	-	2493550	2493676	2492987	2493215	2494403	2494637	5867	4,10,0	6,4,1	0,0,0	6,5,4	200	74	6.12554288471e-06	0.00053731220337	0.198,0.481,0.0	0.0,0.0,0.0	0.226
2838	"FBgn0015286"	"Rala"	chrX	-	3707367	3707491	3704609	3706251	3708743	3708918	2838	1107,992,860	176,167,159	1131,867,1213	109,105,117	198	74	7.22862261948e-06	0.000623676079448	0.702,0.689,0.669	0.795,0.755,0.795	-0.095
3353	"FBgn0052626"	"AMPdeam"	chrX	-	13834170	13834206	13832903	13833022	13834814	13835149	3353	10,11,6	15,26,10	1,2,4	19,28,29	110	74	8.07313818818e-06	0.000685305262651	0.31,0.222,0.288	0.034,0.046,0.085	0.218
1824	"FBgn0085423"	"CG34394"	chr2L	-	3362415	3362718	3360995	3361443	3362998	3363195	1824	88,85,69	53,50,34	17,28,40	40,38,36	377	74	8.34187415188e-06	0.000696877518434	0.246,0.25,0.285	0.077,0.126,0.179	0.133
1341	"FBgn0010382"	"CycE"	chr2L	-	15745391	15745643	15737627	15737964	15746454	15746610	1341	17,10,7	3,2,3	15,8,12	0,0,1	326	74	8.70561240107e-06	0.000715900594794	0.563,0.532,0.346	1.0,1.0,0.731	-0.43
3931	"FBgn0262738"	"norpA"	chrX	+	4332795	4332840	4325347	4325616	4349003	4349587	3931	46,24,17	3,6,2	31,36,45	1,0,0	119	74	1.47852018064e-05	0.00119714641703	0.905,0.713,0.841	0.951,1.0,1.0	-0.164
2842	"FBgn0015286"	"Rala"	chrX	-	3716471	3716667	3710068	3710248	3719362	3719635	2842	91,79,38	685,536,470	148,80,119	615,441,598	270	74	1.53018472033e-05	0.00122020639138	0.035,0.039,0.022	0.062,0.047,0.052	-0.022
1823	"FBgn0085423"	"CG34394"	chr2L	-	3362442	3362718	3360995	3361443	3362998	3363195	1823	81,80,57	53,50,34	17,27,35	40,38,36	350	74	1.82748731063e-05	0.00143553219639	0.244,0.253,0.262	0.082,0.131,0.171	0.125
4326	"FBgn0000289"	"cg"	chr2R	+	14180421	14180819	14179312	14179931	14181210	14182838	4326	19,12,31	105,83,100	56,25,45	78,80,104	472	74	2.12250583619e-05	0.00164275709057	0.028,0.022,0.046	0.101,0.047,0.064	-0.039
159	"FBgn0032456"	"MRP"	chr2L	+	12736035	12736256	12726745	12727116	12737958	12738176	159	166,141,112	32,39,34	65,97,97	37,45,59	295	74	2.46949043468e-05	0.00188361277648	0.565,0.476,0.452	0.306,0.351,0.292	0.181
5868	"FBgn0261451"	"trol"	chrX	-	2493550	2493676	2492987	2493215	2501626	2501737	5868	4,8,0	19,14,6	0,0,0	16,20,40	200	74	2.56994324707e-05	0.00193223018705	0.072,0.175,0.0	0.0,0.0,0.0	0.082
5302	"FBgn0036318"	"Wbp2"	chr3L	+	12851308	12851722	12850914	12851153	12852426	12852521	5302	1201,1185,1247	5,10,11	1354,1072,1389	2,3,0	488	74	2.89779642619e-05	0.0021182086932	0.973,0.947,0.945	0.99,0.982,1.0	-0.036
5920	"FBgn0261552"	"ps"	chr3R	+	9441415	9441665	9432601	9432839	9444010	9444076	5920	6,10,6	101,51,42	36,12,34	84,70,104	324	74	2.860159016e-05	0.0021182086932	0.013,0.043,0.032	0.089,0.038,0.069	-0.036
2229	"FBgn0027950"	"MBD-like"	chr3R	+	9560271	9560613	9559759	9560031	9560922	9561533	2229	29,26,22	99,89,115	13,14,15	159,117,127	416	74	3.61634294785e-05	0.00260723464857	0.05,0.049,0.033	0.014,0.021,0.021	0.025
1000	"FBgn0263395"	"hppy"	chr2R	+	19220743	19220782	19218130	19218194	19224052	19224386	1000	26,34,33	7,10,8	26,10,23	20,29,18	113	74	3.73060703927e-05	0.00265326822266	0.709,0.69,0.73	0.46,0.184,0.456	0.343
5029	"FBgn0261458"	"capt"	chr2L	-	1154281	1154406	1153385	1153731	1154551	1155053	5029	10,2,4	0,1,1	2,1,1	2,2,1	199	74	4.06241028144e-05	0.00285072870816	1.0,0.427,0.598	0.271,0.157,0.271	0.442
2622	"FBgn0032036"	"CG13384"	chr2L	+	8384996	8385097	8384699	8384895	8386216	8386385	2622	861,663,647	16,13,15	900,739,1039	4,9,5	175	74	4.30712741112e-05	0.0029826857322	0.958,0.956,0.948	0.99,0.972,0.989	-0.03
3910	"FBgn0000173"	"ben"	chrX	+	13996615	13996728	13996344	13996523	13998094	13999805	3910	70,59,76	504,412,487	45,31,43	508,403,553	187	74	4.55080065446e-05	0.00311050179798	0.052,0.054,0.058	0.034,0.03,0.03	0.023
3318	"FBgn0034500"	"CG11200"	chr2R	-	20308146	20308499	20306414	20306636	20308560	20308671	3318	122,96,99	62,47,49	72,49,87	61,54,83	427	74	4.88525432862e-05	0.0032962940425	0.254,0.261,0.259	0.17,0.136,0.154	0.105
4246	"FBgn0039710"	"dgt1"	chr3R	-	29855129	29855648	29854694	29855043	29855952	29856353	4246	152,131,162	96,67,99	93,85,94	101,80,101	593	74	5.14164477157e-05	0.00342537676364	0.165,0.196,0.17	0.103,0.117,0.104	0.069
1821	"FBgn0010548"	"Aldh-III"	chr2R	-	7468421	7468537	7467690	7467826	7469359	7469557	1821	417,385,416	0,2,0	520,389,471	7,6,10	190	74	5.5517863034e-05	0.00365238141435	1.0,0.987,1.0	0.967,0.962,0.948	0.037
6267	"FBgn0034971"	"CG3209"	chr2R	+	24070767	24071004	24069999	24070242	24072704	24072961	6267	326,264,294	37,18,34	341,290,366	86,46,73	311	74	6.89825021797e-05	0.00448215937002	0.677,0.777,0.673	0.485,0.6,0.544	0.166
1026	"FBgn0036239"	"Pop2"	chr3L	-	12001726	12001865	12000749	12001090	12002585	12002915	1026	32,22,34	126,109,94	11,10,14	108,92,107	213	74	7.33625619462e-05	0.0047086239454	0.081,0.066,0.112	0.034,0.036,0.043	0.049
5292	"FBgn0036318"	"Wbp2"	chr3L	+	12852426	12852528	12851308	12851722	12852615	12852716	5292	63,55,76	139,117,145	58,43,44	193,154,198	176	74	7.76399278178e-05	0.0049231197603	0.16,0.165,0.181	0.112,0.105,0.085	0.068
2395	"FBgn0053113"	"Rtnl1"	chr2L	-	5004171	5004207	4994786	4994994	5008180	5009720	2395	65,55,67	153,141,147	99,92,111	136,112,164	110	74	8.13765734633e-05	0.00509862983497	0.222,0.208,0.235	0.329,0.356,0.313	-0.111
5385	"FBgn0042693"	"PP2A-B'"	chr3R	+	18171273	18171312	18169483	18170098	18171528	18171703	5385	33,36,32	215,150,157	20,11,19	196,166,184	113	74	8.89801256116e-05	0.00550944001287	0.091,0.136,0.118	0.063,0.042,0.063	0.059
163	"FBgn0032456"	"MRP"	chr2L	+	12736592	12736813	12726745	12727116	12737958	12738176	163	149,133,117	32,39,34	80,88,104	37,45,59	295	74	9.29854552784e-05	0.00569049361779	0.539,0.461,0.463	0.352,0.329,0.307	0.158
3257	"FBgn0034572"	"CG9346"	chr2R	+	21013401	21013445	21013157	21013339	21013512	21013845	3257	39,46,53	3,6,1	64,39,63	0,0,0	118	74	0.000102454442091	0.00613314158546	0.891,0.828,0.971	1.0,1.0,1.0	-0.103
5210	"FBgn0026620"	"tacc"	chr3R	-	4748355	4748548	4744463	4744665	4748790	4749056	5210	11,2,11	60,53,43	3,1,1	54,58,73	267	74	0.000102549203785	0.00613314158546	0.048,0.01,0.066	0.015,0.005,0.004	0.033
3448	"FBgn0003654"	"sw"	chrX	-	20232116	20232164	20230440	20230596	20233422	20233443	3448	78,59,45	3,8,1	81,66,119	0,1,1	122	74	0.000106017426823	0.00626932266707	0.94,0.817,0.965	1.0,0.976,0.986	-0.08
5130	"FBgn0011742"	"Arp2"	chrX	-	16551474	16551489	16550249	16550465	16552339	16552450	5130	10,11,4	152,122,114	3,3,1	173,117,161	89	74	0.000110428635767	0.00645762122269	0.052,0.07,0.028	0.014,0.021,0.005	0.037
4694	"FBgn0036144"	"GlcAT-P"	chr3L	-	11182154	11182643	11179529	11179716	11183633	11184208	4694	201,126,129	25,10,26	165,118,166	54,38,58	563	74	0.000119547904971	0.0069140727897	0.514,0.624,0.395	0.287,0.29,0.273	0.228
3558	"FBgn0263197"	"Patronin"	chr2R	-	17523823	17523898	17523499	17523571	17524083	17524282	3558	180,146,134	5,2,8	119,119,169	0,1,0	149	74	0.000143538340473	0.00821132919467	0.947,0.973,0.893	1.0,0.983,1.0	-0.057
964	"FBgn0030882"	"GS"	chrX	+	17891587	17891934	17890460	17890673	17897187	17897230	964	61,42,59	0,6,3	47,45,45	1,0,0	421	74	0.000145470650002	0.00823238742968	1.0,0.552,0.776	0.892,1.0,1.0	-0.188
1100	"FBgn0265434"	"zip"	chr2R	-	24998277	24998301	24997208	24997301	25000038	25000160	1100	486,387,292	26,18,16	402,402,524	7,7,15	98	74	0.000187884748932	0.0105195471663	0.934,0.942,0.932	0.977,0.977,0.963	-0.036
2219	"FBgn0264693"	"ens"	chr3L	-	4128613	4128973	4126988	4127162	4129650	4129791	2219	172,147,107	54,55,50	133,122,141	93,72,94	434	74	0.000211107754277	0.0115830315611	0.352,0.313,0.267	0.196,0.224,0.204	0.103
4483	"FBgn0034194"	"CG15611"	chr2R	+	17109942	17110074	17108843	17109276	17110166	17110500	4483	659,592,755	11,7,5	751,572,748	0,0,0	206	74	0.0002112808341	0.0115830315611	0.956,0.968,0.982	1.0,1.0,1.0	-0.031
376	"FBgn0266756"	"btsz"	chr3R	-	14814248	14821283	14808626	14808811	14823862	14823986	376	258,239,207	1,5,0	151,96,275	0,0,1	7109	74	0.000216840597549	0.011645225152	0.729,0.332,1.0	1.0,1.0,0.741	-0.227
607	"FBgn0266758"	"Esyt2"	chr3R	+	24549684	24549764	24549013	24549139	24551328	24551812	607	256,201,163	43,31,36	213,196,268	19,24,18	154	74	0.000215092375027	0.011645225152	0.741,0.757,0.685	0.843,0.797,0.877	-0.111
1232	"FBgn0259174"	"Nedd4"	chr3L	+	17542199	17542384	17541309	17541403	17543504	17543612	1232	24,32,22	185,159,145	12,9,19	192,163,190	259	74	0.000222585813184	0.0118330215635	0.036,0.054,0.042	0.018,0.016,0.028	0.023
2228	"FBgn0027950"	"MBD-like"	chr3R	+	9560274	9560613	9559759	9560031	9560922	9561533	2228	31,26,19	99,89,115	12,17,17	159,117,127	413	74	0.000230878979874	0.0121511607108	0.053,0.05,0.029	0.013,0.025,0.023	0.024
5195	"FBgn0033504"	"CAP"	chr2R	+	10296434	10300268	10295868	10296047	10304623	10304930	5195	74,107,49	6,5,5	30,34,55	9,10,10	3908	74	0.000240217421786	0.0125174682263	0.189,0.288,0.157	0.059,0.06,0.094	0.14
4331	"FBgn0013759"	"CASK"	chr3R	-	21790708	21790738	21789661	21789760	21791530	21791599	4331	10,9,6	24,24,16	2,4,1	22,24,28	104	74	0.000252262729078	0.0130162621876	0.229,0.211,0.211	0.061,0.106,0.025	0.153
5739	"FBgn0040056"	"CG17698"	chr3L	+	23748139	23748373	23747872	23748060	23748423	23748716	5739	787,722,706	9,13,12	686,585,752	4,1,5	308	74	0.000260204472939	0.0132956906901	0.955,0.93,0.934	0.976,0.993,0.973	-0.041
6104	"FBgn0264078"	"Flo2"	chrX	+	14925645	14925684	14924225	14924413	14926735	14926874	6104	25,9,25	1,3,4	38,17,30	0,1,0	113	74	0.000275581721149	0.0139460249847	0.942,0.663,0.804	1.0,0.918,1.0	-0.17
5296	"FBgn0036318"	"Wbp2"	chr3L	+	12852231	12852277	12851308	12851722	12852426	12852521	5296	121,99,110	4,6,5	114,79,91	2,0,0	120	74	0.000279643050226	0.0140167749842	0.949,0.911,0.931	0.972,1.0,1.0	-0.06
2430	"FBgn0032938"	"CG8671"	chr2L	+	21279883	21280447	21275723	21275806	21281131	21281337	2430	138,134,128	81,62,51	105,58,104	79,60,81	638	74	0.000294507471814	0.0146225738128	0.165,0.2,0.225	0.134,0.101,0.13	0.075
