ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IC_SAMPLE_1	SC_SAMPLE_1	IC_SAMPLE_2	SC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1995	"FBgn0033159"	"Dscam1"	chr2R	-	7357182	7357306	7359015	7359139	7348130	7348975	7361717	7361867	1995	0,1,0	6,4,5	4,4,10	7,3,6	198	198	3.28380426629e-07	6.32845289829e-05	0.0,0.2,0.0	0.364,0.571,0.625	-0.453
989	"FBgn0033159"	"Dscam1"	chr2R	-	7350781	7350905	7359015	7359139	7348130	7348975	7361717	7361867	989	0,1,0	3,5,1	4,4,10	3,4,2	198	198	3.41709119778e-07	6.32845289829e-05	0.0,0.167,0.0	0.571,0.5,0.833	-0.579
1125	"FBgn0033159"	"Dscam1"	chr2R	-	7355290	7355414	7359015	7359139	7348130	7348975	7361717	7361867	1125	0,1,0	6,2,2	4,4,10	3,0,7	198	198	4.90178720502e-07	7.2586704927e-05	0.0,0.333,0.0	0.571,1.0,0.588	-0.609
1765	"FBgn0033159"	"Dscam1"	chr2R	-	7350580	7350704	7359015	7359139	7348130	7348975	7361717	7361867	1765	0,1,0	8,8,11	4,4,10	9,2,18	198	198	4.96453345433e-07	7.2586704927e-05	0.0,0.111,0.0	0.308,0.667,0.357	-0.407
1983	"FBgn0033159"	"Dscam1"	chr2R	-	7358002	7358129	7359015	7359139	7348130	7348975	7361717	7361867	1983	0,1,0	6,4,2	4,4,10	2,7,4	198	201	4.8376454076e-07	7.2586704927e-05	0.0,0.202,0.0	0.67,0.367,0.717	-0.517
391	"FBgn0033159"	"Dscam1"	chr2R	-	7349984	7350108	7359015	7359139	7348130	7348975	7361717	7361867	391	0,1,0	1,5,1	4,4,10	4,1,2	198	198	4.27915419876e-07	7.2586704927e-05	0.0,0.167,0.0	0.5,0.8,0.833	-0.655
2856	"FBgn0261451"	"trol"	chrX	-	2493550	2493676	2499210	2499678	2492987	2493215	2501626	2501737	2856	5,3,12	4,8,0	2,6,10	0,0,0	542	200	8.60816856574e-07	0.000119567461378	0.316,0.122,1.0	1.0,1.0,1.0	-0.521
2120	"FBgn0032006"	"Pvr"	chr2L	-	8227669	8227826	8228082	8228257	8226457	8226606	8228493	8229011	2120	1075,945,665	183,149,125	1280,1060,1524	124,107,155	249	231	1.06328809513e-06	0.000140657825156	0.845,0.855,0.832	0.905,0.902,0.901	-0.059
2071	"FBgn0033159"	"Dscam1"	chr2R	-	7359015	7359139	7359441	7359565	7348130	7348975	7361717	7361867	2071	4,6,1	0,1,0	2,4,12	4,4,10	198	198	1.42858747954e-06	0.000180391637189	1.0,0.857,1.0	0.333,0.5,0.545	0.493
1741	"FBgn0033159"	"Dscam1"	chr2R	-	7356526	7356650	7359015	7359139	7348130	7348975	7361717	7361867	1741	0,1,0	2,3,1	4,4,10	5,1,2	198	198	1.79616761908e-06	0.000207647786623	0.0,0.25,0.0	0.444,0.8,0.833	-0.609
2066	"FBgn0033159"	"Dscam1"	chr2R	-	7359015	7359139	7360081	7360205	7348130	7348975	7361717	7361867	2066	4,5,3	0,1,0	4,8,7	4,4,10	198	198	1.72038370216e-06	0.000207647786623	1.0,0.833,1.0	0.5,0.667,0.412	0.418
2855	"FBgn0261451"	"trol"	chrX	-	2493550	2493676	2494403	2494637	2492987	2493215	2501626	2501737	2855	20,21,14	4,8,0	29,18,17	0,0,0	308	200	1.86868058516e-06	0.000207647786623	0.765,0.63,1.0	1.0,1.0,1.0	-0.202
2131	"FBgn0264693"	"ens"	chr3L	-	4128613	4128973	4130388	4130643	4126988	4127162	4131120	4131236	2131	108,78,75	131,116,86	35,41,47	106,104,116	329	434	2.13186306308e-06	0.000219345021824	0.521,0.47,0.535	0.303,0.342,0.348	0.178
2340	"FBgn0052626"	"AMPdeam"	chrX	-	13834170	13834206	13834814	13835149	13832903	13833031	13837612	13837757	2340	390,382,340	8,15,2	333,323,403	1,0,2	409	110	2.10871413286e-06	0.000219345021824	0.929,0.873,0.979	0.989,1.0,0.982	-0.063
41	"FBgn0032456"	"MRP"	chr2L	+	12728020	12728241	12729930	12730151	12726745	12727116	12737958	12738176	41	965,853,857	1132,913,819	740,630,804	1231,983,1340	295	295	2.24679398431e-06	0.0002229140603	0.46,0.483,0.511	0.375,0.391,0.375	0.104
2346	"FBgn0053558"	"mim"	chr2R	-	6926669	6926821	6927389	6928151	6926018	6926298	6928508	6928836	2346	103,100,93	346,234,318	79,42,73	403,287,386	836	226	2.32811687662e-06	0.000223017540802	0.074,0.104,0.073	0.05,0.038,0.049	0.038
1426	"FBgn0033159"	"Dscam1"	chr2R	-	7353565	7353692	7356972	7357096	7348130	7348975	7361717	7361867	1426	4,4,3	1,0,1	2,1,2	2,5,5	198	201	3.43361958444e-06	0.000304998949843	0.802,1.0,0.753	0.504,0.169,0.289	0.531
2072	"FBgn0033159"	"Dscam1"	chr2R	-	7359015	7359139	7360525	7360649	7348130	7348975	7361717	7361867	2072	17,10,2	0,1,0	15,13,26	4,4,10	198	198	3.48315619458e-06	0.000304998949843	1.0,0.909,1.0	0.789,0.765,0.722	0.211
2767	"FBgn0083124"	"Uhg4"	chr2R	+	9096670	9096735	9096925	9096991	9096149	9096202	9097241	9097312	2767	26,4,18	256,194,339	2,2,4	212,167,174	139	140	3.55115390838e-06	0.000304998949843	0.093,0.02,0.051	0.009,0.012,0.023	0.04
32	"FBgn0032456"	"MRP"	chr2L	+	12736035	12736256	12737397	12737618	12726745	12727116	12737958	12738176	32	166,141,112	742,685,653	65,97,97	735,607,887	295	295	3.62309767632e-06	0.000304998949843	0.183,0.171,0.146	0.081,0.138,0.099	0.061
1463	"FBgn0033159"	"Dscam1"	chr2R	-	7349600	7349721	7359015	7359139	7348130	7348975	7361717	7361867	1463	0,1,0	2,1,1	4,4,10	2,1,2	198	195	4.66055548365e-06	0.000380794798046	0.0,0.496,0.0	0.663,0.798,0.831	-0.599
484	"FBgn0033159"	"Dscam1"	chr2R	-	7354881	7355005	7359015	7359139	7348130	7348975	7361717	7361867	484	0,1,0	1,8,2	4,4,10	13,5,4	198	198	6.14255358722e-06	0.000487543253294	0.0,0.111,0.0	0.235,0.444,0.714	-0.427
1168	"FBgn0033159"	"Dscam1"	chr2R	-	7353815	7353936	7359015	7359139	7348130	7348975	7361717	7361867	1168	0,1,0	2,1,2	4,4,10	0,5,4	198	195	7.95845963575e-06	0.000614127801892	0.0,0.496,0.0	1.0,0.441,0.711	-0.552
2236	"FBgn0250823"	"gish"	chr3R	+	16293986	16294153	16295668	16295820	16292723	16292834	16296661	16296776	2236	598,564,522	428,393,379	620,573,701	274,261,340	241	226	1.01615311261e-05	0.000762938742387	0.567,0.574,0.564	0.68,0.673,0.659	-0.102
2792	"FBgn0028582"	"lqf"	chr3L	+	7536003	7536435	7536710	7536769	7535542	7535644	7536975	7538279	2792	74,84,62	219,172,197	44,35,53	257,182,232	506	133	1.08832896554e-05	0.000785245255429	0.082,0.114,0.076	0.043,0.048,0.057	0.041
2793	"FBgn0028582"	"lqf"	chr3L	+	7535883	7536435	7536710	7536769	7535542	7535644	7536975	7538279	2793	89,114,75	219,172,197	59,47,67	257,182,232	626	133	1.10239614693e-05	0.000785245255429	0.079,0.123,0.075	0.047,0.052,0.058	0.04
1500	"FBgn0033159"	"Dscam1"	chr2R	-	7358603	7358727	7359015	7359139	7348130	7348975	7361717	7361867	1500	0,1,0	4,1,4	4,4,10	3,5,10	198	198	1.25192075678e-05	0.000869458965584	0.0,0.5,0.0	0.571,0.444,0.5	-0.338
328	"FBgn0051973"	"Cda5"	chr2L	-	30393	33270	33844	34288	28981	29068	34557	34604	328	7,0,2	8,6,0	1,0,0	8,2,8	518	2951	1.3872414495e-05	0.00093994066993	0.833,0.0,1.0	0.416,0.0,0.0	0.472
1396	"FBgn0033159"	"Dscam1"	chr2R	-	7355685	7355809	7356972	7357096	7348130	7348975	7361717	7361867	1396	4,4,3	0,2,0	2,1,2	3,2,4	198	198	1.55199648363e-05	0.00102653481703	1.0,0.667,1.0	0.4,0.333,0.333	0.534
1315	"FBgn0033159"	"Dscam1"	chr2R	-	7356744	7356868	7359015	7359139	7348130	7348975	7361717	7361867	1315	0,1,0	2,1,3	4,4,10	2,7,4	198	198	1.6007806681e-05	0.00103417876651	0.0,0.5,0.0	0.667,0.364,0.714	-0.415
2041	"FBgn0033159"	"Dscam1"	chr2R	-	7338640	7338928	7346641	7346929	7332260	7332380	7347848	7348010	2041	14,24,14	2,0,0	12,13,10	4,4,4	362	362	1.69847804817e-05	0.00107235727678	0.875,1.0,1.0	0.75,0.765,0.714	0.215
917	"FBgn0033159"	"Dscam1"	chr2R	-	7358806	7358930	7359015	7359139	7348130	7348975	7361717	7361867	917	0,1,0	3,1,2	4,4,10	1,6,7	198	198	1.84515617752e-05	0.00113907641359	0.0,0.5,0.0	0.8,0.4,0.588	-0.429
883	"FBgn0033159"	"Dscam1"	chr2R	-	7354276	7354400	7359015	7359139	7348130	7348975	7361717	7361867	883	0,1,0	1,3,1	4,4,10	7,1,7	198	198	1.91340724599e-05	0.00115553159334	0.0,0.25,0.0	0.364,0.8,0.588	-0.501
1206	"FBgn0033159"	"Dscam1"	chr2R	-	7352898	7353022	7359015	7359139	7348130	7348975	7361717	7361867	1206	0,1,0	5,5,3	4,4,10	15,7,17	198	198	2.08674205037e-05	0.00123339774807	0.0,0.167,0.0	0.211,0.364,0.37	-0.259
2124	"FBgn0032006"	"Pvr"	chr2L	-	8226928	8227150	8228082	8228257	8226457	8226606	8228493	8229011	2124	1075,945,665	276,220,150	1280,1060,1524	198,166,232	249	296	2.2631003024e-05	0.00130976930001	0.822,0.836,0.841	0.885,0.884,0.886	-0.052
2688	"FBgn0004657"	"mys"	chrX	+	8065447	8065532	8066097	8066182	8064532	8064761	8067061	8067496	2688	914,718,625	46,43,36	846,775,961	19,18,34	159	159	2.56092087401e-05	0.00145188534449	0.952,0.943,0.946	0.978,0.977,0.966	-0.027
1422	"FBgn0033159"	"Dscam1"	chr2R	-	7353565	7353692	7354685	7354809	7348130	7348975	7361717	7361867	1422	12,6,4	1,0,1	3,5,10	2,5,5	198	201	3.50792500177e-05	0.00194900313098	0.924,1.0,0.802	0.604,0.504,0.67	0.316
2163	"FBgn0032938"	"CG8671"	chr2L	+	21277277	21278429	21279883	21280447	21275723	21275806	21281131	21281337	2163	1688,1618,1527	138,134,128	1781,1506,1829	105,58,104	1226	638	4.08372402709e-05	0.00218165102832	0.864,0.863,0.861	0.898,0.931,0.901	-0.047
2165	"FBgn0032938"	"CG8671"	chr2L	+	21277229	21278429	21279883	21280447	21275723	21275806	21281131	21281337	2165	1694,1642,1530	138,134,128	1796,1515,1842	105,58,104	1274	638	4.00587645747e-05	0.00218165102832	0.86,0.86,0.857	0.895,0.929,0.899	-0.049
1955	"FBgn0033159"	"Dscam1"	chr2R	-	7333686	7333980	7346641	7346929	7332260	7332380	7347848	7348010	1955	14,24,14	2,0,0	12,13,10	4,4,3	362	368	4.31859937058e-05	0.00221472903163	0.877,1.0,1.0	0.753,0.768,0.772	0.195
2164	"FBgn0032938"	"CG8671"	chr2L	+	21277196	21278429	21279883	21280447	21275723	21275806	21281131	21281337	2164	1810,1745,1606	138,134,128	1911,1597,1941	105,58,104	1307	638	4.38481269761e-05	0.00221472903163	0.865,0.864,0.86	0.899,0.931,0.901	-0.047
569	"FBgn0033159"	"Dscam1"	chr2R	-	7355900	7356024	7356972	7357096	7348130	7348975	7361717	7361867	569	4,4,3	1,0,0	2,1,2	1,1,4	198	198	4.25812003758e-05	0.00221472903163	0.8,1.0,1.0	0.667,0.5,0.333	0.433
1431	"FBgn0033159"	"Dscam1"	chr2R	-	7353565	7353692	7357590	7357714	7348130	7348975	7361717	7361867	1431	3,2,1	1,0,1	2,0,2	2,5,5	198	201	5.23715018775e-05	0.00259800057528	0.753,1.0,0.504	0.504,0.0,0.289	0.488
1418	"FBgn0033159"	"Dscam1"	chr2R	-	7353565	7353692	7356316	7356440	7348130	7348975	7361717	7361867	1418	3,5,1	1,0,1	2,3,1	2,5,5	198	201	5.49889804345e-05	0.00267998925697	0.753,1.0,0.504	0.504,0.379,0.169	0.402
573	"FBgn0033159"	"Dscam1"	chr2R	-	7355900	7356024	7357590	7357714	7348130	7348975	7361717	7361867	573	3,2,1	1,0,0	2,0,2	1,1,4	198	198	5.79766655051e-05	0.00277688235816	0.75,1.0,1.0	0.667,0.0,0.333	0.583
2040	"FBgn0033159"	"Dscam1"	chr2R	-	7338640	7338928	7344663	7344954	7332260	7332380	7347848	7348010	2040	13,7,15	2,0,0	7,17,8	4,4,4	365	362	6.00073142453e-05	0.00277833864956	0.866,1.0,1.0	0.634,0.808,0.665	0.253
2380	"FBgn0011224"	"heph"	chr3R	-	31969755	31969785	31975447	31975965	31959034	31959127	31979522	31979619	2380	55,55,33	21,15,14	71,104,121	9,8,18	592	104	5.97177041943e-05	0.00277833864956	0.315,0.392,0.293	0.581,0.695,0.541	-0.272
2425	"FBgn0041182"	"Tep2"	chr2L	-	7697006	7697157	7697976	7698130	7696027	7696206	7698724	7698992	2425	76,43,48	822,738,643	74,57,65	552,417,535	228	225	6.70195450917e-05	0.00305213600434	0.084,0.054,0.069	0.117,0.119,0.107	-0.045
432	"FBgn0033159"	"Dscam1"	chr2R	-	7334933	7335218	7346641	7346929	7332260	7332380	7347848	7348010	432	14,24,14	77,64,59	12,13,10	112,121,136	362	359	7.72305639589e-05	0.00346042752706	0.153,0.271,0.19	0.096,0.096,0.068	0.118
34	"FBgn0032456"	"MRP"	chr2L	+	12729930	12730151	12730842	12731066	12726745	12727116	12737958	12738176	34	1132,913,819	116,74,77	1231,983,1340	60,56,85	295	298	8.39034893035e-05	0.00369974433786	0.908,0.926,0.915	0.954,0.947,0.941	-0.031
1235	"FBgn0033159"	"Dscam1"	chr2R	-	7364455	7364617	7366465	7366627	7361717	7361867	7368387	7368732	1235	27,18,8	6,9,2	19,19,12	20,22,18	236	236	8.83389932487e-05	0.0038344644257	0.818,0.667,0.8	0.487,0.463,0.4	0.312
2047	"FBgn0033159"	"Dscam1"	chr2R	-	7338640	7338928	7347391	7347697	7332260	7332380	7347848	7348010	2047	7,7,3	2,0,0	2,10,5	4,4,4	380	362	9.00036578289e-05	0.0038426971651	0.769,1.0,1.0	0.323,0.704,0.544	0.399
2054	"FBgn0033159"	"Dscam1"	chr2R	-	7338640	7338928	7342103	7342391	7332260	7332380	7347848	7348010	2054	4,11,1	2,0,0	6,3,5	4,4,4	362	362	9.12951810282e-05	0.0038426971651	0.667,1.0,1.0	0.6,0.429,0.556	0.361
1408	"FBgn0033159"	"Dscam1"	chr2R	-	7353565	7353692	7356106	7356230	7348130	7348975	7361717	7361867	1408	6,11,5	1,0,1	8,3,9	2,5,5	198	201	9.54996029667e-05	0.0039596701051	0.859,1.0,0.835	0.802,0.379,0.646	0.289
1072	"FBgn0033159"	"Dscam1"	chr2R	-	7357399	7357523	7359015	7359139	7348130	7348975	7361717	7361867	1072	0,1,0	1,0,2	4,4,10	1,0,2	198	198	0.000111251723074	0.00435291953098	0.0,1.0,0.0	0.8,1.0,0.833	-0.544
1392	"FBgn0033159"	"Dscam1"	chr2R	-	7355685	7355809	7356316	7356440	7348130	7348975	7361717	7361867	1392	3,5,1	0,2,0	2,3,1	3,2,4	198	198	0.000109289414125	0.00435291953098	1.0,0.714,1.0	0.4,0.6,0.2	0.505
1400	"FBgn0033159"	"Dscam1"	chr2R	-	7355685	7355809	7357590	7357714	7348130	7348975	7361717	7361867	1400	3,2,1	0,2,0	2,0,2	3,2,4	198	198	0.000107626633687	0.00435291953098	1.0,0.5,1.0	0.4,0.0,0.333	0.589
1493	"FBgn0033159"	"Dscam1"	chr2R	-	7349600	7349721	7355900	7356024	7348130	7348975	7361717	7361867	1493	1,0,0	2,1,1	1,1,4	2,1,2	198	195	0.000110071654217	0.00435291953098	0.33,0.0,0.0	0.33,0.496,0.663	-0.386
1954	"FBgn0033159"	"Dscam1"	chr2R	-	7333686	7333980	7344663	7344954	7332260	7332380	7347848	7348010	1954	13,7,15	2,0,0	7,17,8	4,4,3	365	368	0.000123421217281	0.00476200196676	0.868,1.0,1.0	0.638,0.811,0.729	0.23
1417	"FBgn0033159"	"Dscam1"	chr2R	-	7353565	7353692	7355290	7355414	7348130	7348975	7361717	7361867	1417	6,2,2	1,0,1	3,0,7	2,5,5	198	201	0.00013089897222	0.00484849793103	0.859,1.0,0.67	0.604,0.0,0.587	0.446
1425	"FBgn0033159"	"Dscam1"	chr2R	-	7353565	7353692	7358002	7358129	7348130	7348975	7361717	7361867	1425	6,4,2	1,0,1	2,7,4	2,5,5	201	201	0.000128496448969	0.00484849793103	0.857,1.0,0.667	0.5,0.583,0.444	0.332
50	"FBgn0032456"	"MRP"	chr2L	+	12736592	12736813	12737397	12737618	12726745	12727116	12737958	12738176	50	149,133,117	742,685,653	80,88,104	735,607,887	295	295	0.000130317516646	0.00484849793103	0.167,0.163,0.152	0.098,0.127,0.105	0.051
2056	"FBgn0033159"	"Dscam1"	chr2R	-	7338640	7338928	7345060	7345351	7332260	7332380	7347848	7348010	2056	14,14,8	2,0,0	8,12,20	4,4,4	365	362	0.000143181484015	0.00523366003413	0.874,1.0,1.0	0.665,0.748,0.832	0.21
2043	"FBgn0033159"	"Dscam1"	chr2R	-	7338640	7338928	7343717	7344008	7332260	7332380	7347848	7348010	2043	3,3,4	2,0,0	1,4,5	4,4,4	365	362	0.000146379607115	0.00528107205929	0.598,1.0,1.0	0.199,0.498,0.554	0.449
1963	"FBgn0033159"	"Dscam1"	chr2R	-	7333686	7333980	7347391	7347697	7332260	7332380	7347848	7348010	1963	7,7,3	2,0,0	2,10,5	4,4,3	380	368	0.000156108505504	0.00555986446526	0.772,1.0,1.0	0.326,0.708,0.617	0.374
1974	"FBgn0033159"	"Dscam1"	chr2R	-	7333686	7333980	7342103	7342391	7332260	7332380	7347848	7348010	1974	4,11,1	2,0,0	6,3,5	4,4,3	362	368	0.0001607916225	0.00565416616842	0.67,1.0,1.0	0.604,0.433,0.629	0.335
2049	"FBgn0033159"	"Dscam1"	chr2R	-	7338640	7338928	7345875	7346166	7332260	7332380	7347848	7348010	2049	21,22,10	2,0,0	7,20,29	4,4,4	365	362	0.000170479227115	0.00591989116157	0.912,1.0,1.0	0.634,0.832,0.878	0.189
25	"FBgn0032456"	"MRP"	chr2L	+	12729184	12729405	12729930	12730151	12726745	12727116	12737958	12738176	25	78,86,35	1132,913,819	51,51,43	1231,983,1340	295	295	0.000189606377029	0.00650279648625	0.064,0.086,0.041	0.04,0.049,0.031	0.024
565	"FBgn0033159"	"Dscam1"	chr2R	-	7355900	7356024	7356316	7356440	7348130	7348975	7361717	7361867	565	3,5,1	1,0,0	2,3,1	1,1,4	198	198	0.000200081846022	0.00677838253962	0.75,1.0,1.0	0.667,0.75,0.2	0.378
2881	"FBgn0261552"	"ps"	chr3R	+	9440680	9441665	9444010	9444076	9436834	9437118	9445043	9445187	2881	46,72,30	125,109,49	116,87,118	105,103,145	1059	140	0.000206193663676	0.00690127708063	0.046,0.08,0.075	0.127,0.1,0.097	-0.041
1004	"FBgn0033159"	"Dscam1"	chr2R	-	7350781	7350905	7353565	7353692	7348130	7348975	7361717	7361867	1004	1,0,1	3,5,1	2,5,5	3,4,2	201	198	0.00023746148545	0.00758751050605	0.247,0.0,0.496	0.396,0.552,0.711	-0.305
1957	"FBgn0033159"	"Dscam1"	chr2R	-	7333686	7333980	7343717	7344008	7332260	7332380	7347848	7348010	1957	3,3,4	2,0,0	1,4,5	4,4,3	365	368	0.000234640803996	0.00758751050605	0.602,1.0,1.0	0.201,0.502,0.627	0.424
2567	"FBgn0033844"	"bbc"	chr2R	-	13488916	13489048	13489741	13489873	13487973	13488132	13491434	13491593	2567	152,118,99	401,353,377	163,150,156	323,290,332	206	206	0.000233318405677	0.00758751050605	0.275,0.251,0.208	0.335,0.341,0.32	-0.087
813	"FBgn0033159"	"Dscam1"	chr2R	-	7337493	7337781	7338640	7338928	7332260	7332380	7347848	7348010	813	2,0,0	11,10,2	4,4,4	13,9,9	362	362	0.000237621819304	0.00758751050605	0.154,0.0,0.0	0.235,0.308,0.308	-0.232
1028	"FBgn0033159"	"Dscam1"	chr2R	-	7351698	7351822	7359015	7359139	7348130	7348975	7361717	7361867	1028	0,1,0	8,0,3	4,4,10	2,3,8	198	198	0.000251784183707	0.00794836889021	0.0,1.0,0.0	0.667,0.571,0.556	-0.265
1238	"FBgn0033159"	"Dscam1"	chr2R	-	7364455	7364617	7365311	7365482	7361717	7361867	7368387	7368732	1238	46,58,41	6,9,2	53,71,66	20,22,18	245	236	0.000262005208919	0.00817809517278	0.881,0.861,0.952	0.719,0.757,0.779	0.146
2797	"FBgn0031187"	"CG14619"	chrX	+	22463538	22465522	22466164	22466375	22457613	22458260	22466811	22466958	2797	913,826,501	270,233,271	1153,1164,1473	273,243,317	2058	285	0.000266939729472	0.0082395396497	0.319,0.329,0.204	0.369,0.399,0.392	-0.103
1428	"FBgn0033159"	"Dscam1"	chr2R	-	7353565	7353692	7359874	7360007	7348130	7348975	7361717	7361867	1428	5,6,0	1,0,1	0,0,5	2,5,5	207	201	0.000273540333984	0.00835049503085	0.829,1.0,0.0	0.0,0.0,0.493	0.445
1264	"FBgn0033159"	"Dscam1"	chr2R	-	7339027	7339315	7346641	7346929	7332260	7332380	7347848	7348010	1264	14,24,14	4,2,3	12,13,10	12,7,8	362	362	0.000280661667216	0.0084747620818	0.778,0.923,0.824	0.5,0.65,0.556	0.273
1977	"FBgn0033159"	"Dscam1"	chr2R	-	7333686	7333980	7345060	7345351	7332260	7332380	7347848	7348010	1977	14,14,8	2,0,0	8,12,20	4,4,3	365	368	0.000290133902485	0.00866658044197	0.876,1.0,1.0	0.668,0.752,0.87	0.195
707	"FBgn0033159"	"Dscam1"	chr2R	-	7353244	7353365	7359015	7359139	7348130	7348975	7361717	7361867	707	0,1,0	6,0,2	4,4,10	5,5,1	198	195	0.000304358718765	0.00899477149712	0.0,1.0,0.0	0.441,0.441,0.908	-0.263
1674	"FBgn0033159"	"Dscam1"	chr2R	-	7356972	7357096	7359221	7359345	7348130	7348975	7361717	7361867	1674	1,2,0	4,4,3	10,3,1	2,1,2	198	198	0.000344386271023	0.00986293877218	0.2,0.333,0.0	0.833,0.75,0.333	-0.461
1965	"FBgn0033159"	"Dscam1"	chr2R	-	7333686	7333980	7345875	7346166	7332260	7332380	7347848	7348010	1965	21,22,10	2,0,0	7,20,29	4,4,3	365	368	0.000342198667335	0.00986293877218	0.914,1.0,1.0	0.638,0.834,0.907	0.178
397	"FBgn0033159"	"Dscam1"	chr2R	-	7349984	7350108	7355685	7355809	7348130	7348975	7361717	7361867	397	0,2,0	1,5,1	3,2,4	4,1,2	198	198	0.000340695695179	0.00986293877218	0.0,0.286,0.0	0.429,0.667,0.667	-0.492
1363	"FBgn0033159"	"Dscam1"	chr2R	-	7341327	7341618	7344278	7344569	7332260	7332380	7347848	7348010	1363	139,149,66	7,3,0	139,122,173	11,5,21	365	365	0.000357404581065	0.0100551197945	0.952,0.98,1.0	0.927,0.961,0.892	0.051
912	"FBgn0033159"	"Dscam1"	chr2R	-	7363594	7363765	7364455	7364617	7361717	7361867	7368387	7368732	912	6,9,2	14,11,4	20,22,18	2,11,10	236	245	0.000358335802611	0.0100551197945	0.308,0.459,0.342	0.912,0.675,0.651	-0.376
