ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
380	"FBgn0020238"	"14-3-3epsilon"	chr3R	+	18248214	18248579	18248232	18248579	18247970	18248151	380	4338,4080,4339	1346,1300,1336	3715,2892,3586	1784,1399,1731	91	74	3.69997449901e-07	5.26405462814e-05	0.724,0.718,0.725	0.629,0.627,0.628	0.094
583	"FBgn0041775"	"tral"	chr3L	+	12517415	12517957	12517427	12517957	12516558	12517059	583	147,114,125	120,105,98	98,91,119	194,135,174	85	74	4.43602654832e-07	5.78531795677e-05	0.516,0.486,0.526	0.305,0.37,0.373	0.16
397	"FBgn0039711"	"CG7824"	chr3R	-	29857651	29858718	29857651	29858650	29858774	29858936	397	194,130,147	8,8,9	179,111,171	2,1,0	141	74	8.56651301451e-07	0.000103127637444	0.927,0.895,0.896	0.979,0.983,1.0	-0.081
1193	"FBgn0036374"	"Spt20"	chr3L	+	13508875	13509334	13509049	13509334	13506934	13508545	1193	11,11,10	10,12,9	1,1,4	11,13,15	148	74	3.33806617592e-06	0.000332661442543	0.355,0.314,0.357	0.043,0.037,0.118	0.276
2227	"FBgn0010909"	"msn"	chr3L	-	2557792	2558389	2557792	2558035	2560115	2560295	2227	575,566,482	63,52,46	546,494,629	89,93,121	148	74	3.31020394628e-06	0.000332661442543	0.82,0.845,0.84	0.754,0.726,0.722	0.101
618	"FBgn0039560"	"CG5514"	chr3R	+	27942434	27942778	27942587	27942778	27939706	27942133	618	74,66,81	18,25,31	53,18,42	39,30,43	148	74	3.40101155316e-06	0.000332661442543	0.673,0.569,0.566	0.405,0.231,0.328	0.281
2271	"FBgn0033463"	"CG1513"	chr2R	-	9883896	9884206	9883896	9884002	9884621	9884708	2271	186,147,196	78,76,77	302,176,287	46,47,68	148	74	4.09527204237e-06	0.000377005926253	0.544,0.492,0.56	0.766,0.652,0.678	-0.167
2269	"FBgn0011642"	"Zyx"	chr4	-	1059100	1059351	1059100	1059288	1059418	1059836	2269	278,171,185	79,50,53	194,133,198	109,71,101	136	74	6.25958102429e-06	0.000544235794612	0.657,0.65,0.655	0.492,0.505,0.516	0.15
1702	"FBgn0001128"	"Gpdh"	chr2L	+	5947856	5948843	5948406	5948843	5947239	5947332	1702	105,83,80	0,2,0	105,78,99	7,5,6	148	74	7.47979319504e-06	0.000585293817512	1.0,0.954,1.0	0.882,0.886,0.892	0.098
2196	"FBgn0028703"	"Nhe3"	chr2L	-	6680345	6680542	6680345	6680524	6680946	6680998	2196	44,45,50	0,1,1	49,37,50	8,4,5	91	74	7.20214050343e-06	0.000585293817512	1.0,0.973,0.976	0.833,0.883,0.89	0.114
1931	"FBgn0001248"	"Idh"	chr3L	-	8356403	8357935	8356403	8357905	8360792	8360906	1931	67,57,46	258,254,224	30,30,45	303,243,347	103	74	1.2537011576e-05	0.000891837414384	0.157,0.139,0.129	0.066,0.081,0.085	0.064
1986	"FBgn0002783"	"mor"	chr3R	-	15968574	15969594	15968574	15969402	15969881	15970092	1986	423,339,434	80,65,71	361,313,363	110,105,110	148	74	1.2476006782e-05	0.000891837414384	0.726,0.723,0.753	0.621,0.598,0.623	0.12
374	"FBgn0028540"	"CG9008"	chr2L	-	13774339	13775185	13774339	13775047	13775254	13775406	374	27,12,16	6,6,10	4,4,6	12,8,13	148	74	1.76975423527e-05	0.00120420233835	0.692,0.5,0.444	0.143,0.2,0.188	0.368
995	"FBgn0033635"	"CG7777"	chr2R	+	11441649	11441872	11441740	11441872	11441067	11441490	995	2,2,1	0,0,2	0,1,0	1,2,3	148	74	2.9610653829e-05	0.0019308613851	1.0,1.0,0.2	0.0,0.2,0.0	0.667
2323	"FBgn0039858"	"CycG"	chr3R	-	31601415	31603073	31601415	31602230	31610880	31610978	2323	143,106,81	155,94,87	152,114,126	230,178,278	148	74	3.27967426463e-05	0.00197411162467	0.316,0.361,0.318	0.248,0.243,0.185	0.106
526	"FBgn0266744"	"CR45217"	chr3R	-	24230542	24230612	24230542	24230609	24230668	24230958	526	5,5,7	2,4,2	6,4,3	1,0,0	76	74	3.25748891147e-05	0.00197411162467	0.709,0.549,0.773	0.854,1.0,1.0	-0.274
1550	"FBgn0026147"	"CG16833"	chr2L	+	10989973	10990783	10990095	10990783	10989655	10989874	1550	3,1,3	5,1,1	9,5,6	2,0,0	148	74	3.62131345364e-05	0.00209902057591	0.231,0.333,0.6	0.692,1.0,1.0	-0.509
356	"FBgn0034021"	"CG8180"	chr2R	-	15472464	15472984	15472464	15472933	15473176	15473745	356	0,1,0	3,4,2	4,1,3	2,3,1	124	74	4.53581160315e-05	0.00253519469962	0.0,0.13,0.0	0.544,0.166,0.642	-0.407
134	"FBgn0004875"	"enc"	chr3L	+	3839605	3841232	3839632	3841232	3839423	3839523	134	23,24,17	49,60,79	6,9,7	66,55,66	100	74	5.49785546224e-05	0.00296694613738	0.258,0.228,0.137	0.063,0.108,0.073	0.126
597	"FBgn0037182"	"ArfGAP3"	chr3L	-	22716970	22717080	22716970	22717066	22717193	22717276	597	89,66,66	7,3,7	75,81,93	1,2,0	87	74	5.99591313715e-05	0.00309749845255	0.915,0.949,0.889	0.985,0.972,1.0	-0.068
632	"FBgn0020236"	"ATPCL"	chr2R	-	15996166	15996365	15996166	15996317	15996894	15997218	632	510,486,456	17,12,15	598,559,678	9,5,5	121	74	6.13561993796e-05	0.00309749845255	0.948,0.961,0.949	0.976,0.986,0.988	-0.031
483	"FBgn0259174"	"Nedd4"	chr3L	+	17542550	17542812	17542589	17542812	17542199	17542384	483	3,5,2	1,5,1	4,2,2	0,1,0	112	74	7.34818234998e-05	0.00348481981143	0.665,0.398,0.569	1.0,0.569,1.0	-0.312
535	"FBgn0025741"	"PlexA"	chr4	-	1014965	1015352	1014965	1015301	1015424	1015620	535	948,788,788	78,53,57	777,601,811	25,22,43	124	74	7.30002999665e-05	0.00348481981143	0.879,0.899,0.892	0.949,0.942,0.918	-0.046
127	"FBgn0003048"	"pcx"	chrX	+	2225905	2226227	2225917	2226227	2225295	2225863	127	3,5,2	16,11,4	1,0,1	18,13,18	85	74	7.82774679859e-05	0.00360306580582	0.14,0.284,0.303	0.046,0.0,0.046	0.212
1975	"FBgn0034418"	"CG15118"	chr2R	-	19133726	19134726	19133726	19134431	19134882	19135625	1975	31,34,35	91,103,109	10,15,19	108,93,92	148	74	0.00011178372177	0.00499832927343	0.146,0.142,0.138	0.044,0.075,0.094	0.071
394	"FBgn0263395"	"hppy"	chr2R	+	19223239	19224386	19224052	19224386	19218130	19218194	394	21,25,13	7,10,8	16,9,17	20,29,18	148	74	0.00013795096092	0.00599703482888	0.6,0.556,0.448	0.286,0.134,0.321	0.288
1116	"FBgn0005649"	"Rox8"	chr3R	-	24043055	24044145	24043055	24044127	24044196	24044290	1116	170,135,190	249,195,235	140,89,123	293,187,282	91	74	0.000145512945226	0.00615480430483	0.357,0.36,0.397	0.28,0.279,0.262	0.098
853	"FBgn0003612"	"Su(var)2-10"	chr2R	+	9118887	9119047	9118899	9119047	9118738	9118827	853	8,3,3	266,243,230	16,8,14	249,173,258	85	74	0.000208840821149	0.00860094434469	0.026,0.011,0.011	0.053,0.039,0.045	-0.03
1161	"FBgn0052016"	"4E-T"	chr4	-	953512	953899	953512	953806	954019	954226	1161	273,216,238	47,43,54	290,194,275	31,24,27	148	74	0.000241148941622	0.00943495234096	0.744,0.715,0.688	0.824,0.802,0.836	-0.105
1750	"FBgn0030876"	"CG6762"	chrX	+	17857472	17857650	17857491	17857650	17857111	17857358	1750	11,9,19	5,3,0	19,7,14	0,0,1	92	74	0.000240323414225	0.00943495234096	0.639,0.707,1.0	1.0,1.0,0.918	-0.191
611	"FBgn0028325"	"l(1)G0334"	chrX	+	4702691	4702892	4702823	4702892	4702324	4702591	611	95,70,75	190,164,171	56,35,82	228,168,230	148	74	0.000281332698224	0.0107386749444	0.2,0.176,0.18	0.109,0.094,0.151	0.067
317	"FBgn0267795"	"CG32138"	chr3L	+	14065588	14067268	14065615	14067268	14065071	14065158	317	93,78,41	139,114,119	29,47,66	172,122,212	100	74	0.000296576630749	0.0110510101696	0.331,0.336,0.203	0.111,0.222,0.187	0.117
525	"FBgn0051352"	"Unc-115a"	chr3R	-	9695586	9695653	9695586	9695637	9696599	9696739	525	0,2,1	18,27,29	5,3,4	16,17,17	89	74	0.000311780140989	0.0113473469918	0.0,0.058,0.028	0.206,0.128,0.164	-0.137
1252	"FBgn0036493"	"CG7255"	chr3L	+	15308920	15311195	15310957	15311195	15308559	15308835	1252	127,85,96	118,88,113	68,62,70	133,89,123	148	74	0.000446809347548	0.0148778006152	0.35,0.326,0.298	0.204,0.258,0.222	0.097
1481	"FBgn0033636"	"tou"	chr2R	-	11581627	11582145	11581627	11581749	11583014	11587025	1481	74,75,68	49,50,63	54,34,58	82,59,62	148	74	0.000440480649073	0.0148778006152	0.43,0.429,0.351	0.248,0.224,0.319	0.14
1762	"FBgn0010303"	"hep"	chrX	-	13080637	13081118	13080637	13081043	13081512	13082064	1762	78,75,74	16,12,17	71,46,63	23,27,32	148	74	0.000433937018593	0.0148778006152	0.709,0.758,0.685	0.607,0.46,0.496	0.196
1766	"FBgn0031228"	"CG11455"	chr2L	+	155545	155784	155566	155784	155334	155429	1766	75,84,89	99,82,141	62,53,99	175,126,177	94	74	0.000428570930319	0.0148778006152	0.374,0.446,0.332	0.218,0.249,0.306	0.126
938	"FBgn0023215"	"Mnt"	chrX	+	3698339	3699027	3698744	3699027	3692952	3693932	938	48,54,37	0,1,0	73,68,69	3,5,3	148	74	0.00051191452379	0.0166905464527	1.0,0.964,1.0	0.924,0.872,0.92	0.083
1270	"FBgn0032515"	"loqs"	chr2L	+	13384526	13384794	13384656	13384794	13383736	13384022	1270	9,11,18	4,4,9	8,6,8	9,13,15	148	74	0.000532718753126	0.0170143846662	0.529,0.579,0.5	0.308,0.188,0.211	0.3
1492	"FBgn0041210"	"HDAC4"	chrX	-	13270390	13270693	13270390	13270642	13271481	13271589	1492	23,17,16	105,75,75	11,6,13	108,76,132	124	74	0.000579669430004	0.0181436531591	0.116,0.119,0.113	0.057,0.045,0.056	0.063
1794	"FBgn0034638"	"CG10433"	chr2R	-	21605675	21606360	21605675	21606193	21606467	21606617	1794	46,57,38	48,44,47	29,28,25	49,64,48	148	74	0.000681794207223	0.020519383352	0.324,0.393,0.288	0.228,0.179,0.207	0.13
285	"FBgn0000210"	"br"	chrX	+	1642884	1645162	1643067	1645162	1637283	1637334	285	1,1,1	1,1,5	2,1,8	1,1,1	148	74	0.000669280231354	0.020519383352	0.333,0.333,0.091	0.5,0.333,0.8	-0.292
200	"FBgn0264270"	"Sxl"	chrX	-	7088577	7088767	7088577	7088749	7098000	7098053	200	4,1,1	0,0,1	5,1,6	3,1,2	91	74	0.000730274177923	0.0215637563858	1.0,1.0,0.448	0.575,0.448,0.709	0.239
923	"FBgn0003502"	"Btk29A"	chr2L	-	8271935	8272179	8271935	8272176	8277370	8277702	923	6,0,5	2,4,1	6,3,7	0,0,2	76	74	0.000802854230283	0.0232679050073	0.745,0.0,0.83	1.0,1.0,0.773	-0.399
721	"FBgn0003495"	"spz"	chr3R	-	27066607	27066884	27066607	27066665	27067121	27067199	721	417,376,374	269,246,241	438,306,438	383,302,386	148	74	0.000974648540497	0.0277331811978	0.437,0.433,0.437	0.364,0.336,0.362	0.082
406	"FBgn0036239"	"Pop2"	chr3L	-	12001726	12001931	12001726	12001865	12002585	12002915	406	2,10,5	4,2,5	3,5,2	1,1,0	139	74	0.00100102819625	0.0279751629845	0.21,0.727,0.347	0.615,0.727,1.0	-0.353
1876	"FBgn0267698"	"Pak"	chr3R	+	6357874	6359022	6358282	6359022	6356749	6357340	1876	46,60,53	167,156,135	31,19,41	150,125,169	148	74	0.00117550277403	0.0322747691466	0.121,0.161,0.164	0.094,0.071,0.108	0.058
1324	"FBgn0053558"	"mim"	chr2R	-	6927389	6928151	6927389	6928148	6928508	6928836	1324	6,1,5	2,5,2	2,3,4	1,0,1	76	74	0.00119723982855	0.0323048333048	0.745,0.163,0.709	0.661,1.0,0.796	-0.28
1797	"FBgn0031066"	"CoVIb"	chrX	-	19740536	19741202	19740536	19741168	19744261	19744335	1797	74,49,73	464,333,524	80,30,65	682,492,639	107	74	0.00125036196338	0.033166380893	0.099,0.092,0.088	0.075,0.04,0.066	0.033
202	"FBgn0264270"	"Sxl"	chrX	-	7091673	7092170	7091673	7092122	7096997	7097059	202	42,36,19	0,0,1	30,23,37	6,0,2	121	74	0.00129024796641	0.0336539677905	1.0,1.0,0.921	0.754,1.0,0.919	0.083
1130	"FBgn0005536"	"Mbs"	chr3L	+	16052754	16053560	16053004	16053560	16051958	16052150	1130	53,47,37	59,54,36	28,19,43	58,44,77	148	74	0.00135389119159	0.0346741548041	0.31,0.303,0.339	0.194,0.178,0.218	0.121
2443	"FBgn0014163"	"fax"	chr3L	-	16405501	16405845	16405501	16405836	16407020	16407359	2443	569,549,429	67,65,80	468,391,465	99,94,81	82	74	0.00137367258649	0.0346741548041	0.885,0.884,0.829	0.81,0.79,0.838	0.053
910	"FBgn0267376"	"SelR"	chr3R	-	10863354	10863858	10863354	10863825	10866528	10866693	910	21,23,25	37,13,50	9,14,9	51,36,38	106	74	0.00168385940667	0.0418292058958	0.284,0.553,0.259	0.11,0.214,0.142	0.21
91	"FBgn0260745"	"mfas"	chr3R	-	11989209	11989328	11989209	11989325	11992741	11992874	91	38,18,18	3,0,5	16,22,20	0,0,0	76	74	0.00175366074592	0.0428824854276	0.925,1.0,0.778	1.0,1.0,1.0	-0.099
1325	"FBgn0053558"	"mim"	chr2R	-	6927389	6928262	6927389	6928148	6928508	6928836	1325	4,4,14	2,5,2	2,7,5	1,0,1	148	74	0.00185915269347	0.0440844540194	0.5,0.286,0.778	0.5,1.0,0.714	-0.217
934	"FBgn0023215"	"Mnt"	chrX	+	3698117	3699027	3698744	3699027	3692952	3693932	934	80,83,55	0,1,0	119,96,114	3,5,3	148	74	0.00183467410447	0.0440844540194	1.0,0.976,1.0	0.952,0.906,0.95	0.056
1835	"FBgn0033762"	"ZnT49B"	chr2R	+	12654110	12654252	12654125	12654252	12653181	12654058	1835	24,23,29	69,62,63	18,8,21	91,67,78	88	74	0.00208416318886	0.0486823192622	0.226,0.238,0.279	0.143,0.091,0.185	0.108
181	"FBgn0030796"	"CG4829"	chrX	+	16823514	16824118	16823856	16824118	16823102	16823206	181	282,272,301	11,7,6	414,354,420	29,13,25	148	74	0.00248134350633	0.0571073909913	0.928,0.951,0.962	0.877,0.932,0.894	0.046
1455	"FBgn0038108"	"CG7518"	chr3R	+	13007391	13007714	13007524	13007714	13006345	13007214	1455	21,15,26	119,89,126	17,5,13	149,88,134	148	74	0.00295958471257	0.0661678582167	0.081,0.078,0.094	0.054,0.028,0.046	0.042
2259	"FBgn0001123"	"Galphas"	chr2R	+	23946437	23946520	23946446	23946520	23946136	23946261	2259	168,143,218	622,471,641	246,159,248	594,403,562	82	74	0.00295258096562	0.0661678582167	0.196,0.215,0.235	0.272,0.263,0.285	-0.058
62	"FBgn0043884"	"mask"	chr3R	+	24236341	24236513	24236344	24236513	24236026	24236270	62	35,35,16	2,1,1	16,24,52	1,10,5	76	74	0.00302731883373	0.0667289292224	0.945,0.971,0.94	0.94,0.7,0.91	0.102
180	"FBgn0030796"	"CG4829"	chrX	+	16823586	16824118	16823856	16824118	16823102	16823206	180	500,491,496	11,7,6	723,655,738	29,13,25	148	74	0.00310940850677	0.067586448793	0.958,0.972,0.976	0.926,0.962,0.937	0.027
992	"FBgn0026086"	"Adar"	chrX	+	1775649	1775738	1775698	1775738	1773724	1774222	992	28,9,21	30,39,27	6,8,16	43,39,48	122	74	0.00320227467503	0.0686515050195	0.361,0.123,0.321	0.078,0.111,0.168	0.149
27	"FBgn0264446"	"CR43864"	chrX	+	1902538	1903733	1902552	1903733	1902027	1902491	27	0,1,0	6,12,10	1,3,2	10,6,9	87	74	0.00390839618311	0.0826572976563	0.0,0.066,0.0	0.078,0.298,0.159	-0.156
942	"FBgn0039355"	"CG4730"	chr3R	-	25677527	25678547	25677527	25678537	25678595	25678682	942	1,0,1	10,1,10	1,3,3	8,5,9	83	74	0.00414282881339	0.0864470279061	0.082,0.0,0.082	0.1,0.349,0.229	-0.171
372	"FBgn0050011"	"gem"	chr2R	+	10128783	10129029	10128822	10129029	10128580	10128692	372	140,106,103	90,89,81	117,92,127	123,126,123	112	74	0.00445246059717	0.091685537297	0.507,0.44,0.457	0.386,0.325,0.406	0.096
1044	"FBgn0063485"	"Lasp"	chr3L	-	16678807	16679932	16678807	16679869	16680811	16680947	1044	541,519,416	28,40,17	492,476,588	24,13,15	136	74	0.00488951943578	0.0993778950259	0.913,0.876,0.93	0.918,0.952,0.955	-0.035
1699	"FBgn0002932"	"neur"	chr3R	-	9020347	9022044	9020347	9022041	9022103	9023845	1699	14,14,16	54,38,58	24,16,33	55,25,47	76	74	0.00511451961453	0.100052789959	0.202,0.264,0.212	0.298,0.384,0.406	-0.137
318	"FBgn0267795"	"CG32138"	chr3L	+	14069891	14070369	14069921	14070369	14068807	14068927	318	380,298,367	4,3,10	331,270,365	15,4,16	103	74	0.00508177982983	0.100052789959	0.986,0.986,0.963	0.941,0.98,0.942	0.024
810	"FBgn0261258"	"rgn"	chr3L	+	21420440	21420689	21420464	21420689	21420250	21420362	810	3,2,0	8,5,7	5,6,5	6,4,6	97	74	0.00509517105394	0.100052789959	0.222,0.234,0.0	0.389,0.534,0.389	-0.285
2189	"FBgn0020503"	"CLIP-190"	chr2L	+	17394429	17394492	17394432	17394492	17389340	17389530	2189	43,39,34	9,7,1	33,20,30	1,2,1	76	74	0.00567718781213	0.109688875629	0.823,0.844,0.971	0.97,0.907,0.967	-0.069
1643	"FBgn0262582"	"cic"	chr3R	+	20297096	20298532	20298383	20298532	20296199	20296499	1643	36,21,20	52,58,40	15,20,21	71,51,81	148	74	0.00620086796783	0.118345833776	0.257,0.153,0.2	0.096,0.164,0.115	0.078
505	"FBgn0031589"	"CG3714"	chr2L	-	4196474	4196814	4196474	4196779	4197146	4197380	505	41,36,40	32,46,22	23,31,30	46,37,60	108	74	0.00653564234929	0.12323229249	0.467,0.349,0.555	0.255,0.365,0.255	0.165
1359	"FBgn0085443"	"spri"	chrX	-	10544385	10544592	10544385	10544504	10546628	10546754	1359	216,175,102	10,2,3	172,209,236	3,2,1	148	74	0.00674484648398	0.12566291366	0.915,0.978,0.944	0.966,0.981,0.992	-0.034
227	"FBgn0038651"	"CG14299"	chr3R	-	18757967	18758692	18757967	18758689	18758740	18758873	227	36,29,24	11,10,3	50,35,47	4,5,4	76	74	0.00704480219092	0.128199016614	0.761,0.738,0.886	0.924,0.872,0.92	-0.11
656	"FBgn0016694"	"Pdp1"	chr3L	-	7816483	7816740	7816483	7816725	7817436	7817662	656	11,1,7	136,104,87	15,11,16	140,102,107	88	74	0.00700130433866	0.128199016614	0.064,0.008,0.063	0.083,0.083,0.112	-0.048
584	"FBgn0263873"	"sick"	chr2L	+	19945168	19946702	19945269	19946702	19935252	19935527	584	0,1,1	3,1,1	3,4,2	5,3,6	148	74	0.00729306210573	0.131191289603	0.0,0.333,0.333	0.231,0.4,0.143	-0.036
514	"FBgn0037443"	"Dmtn"	chr3R	-	6391304	6392742	6391304	6391988	6392879	6392959	514	21,24,12	53,36,26	34,34,31	35,42,33	148	74	0.00760248234597	0.135203237175	0.165,0.25,0.188	0.327,0.288,0.32	-0.111
1535	"FBgn0030208"	"PPP4R2r"	chrX	+	10479472	10479717	10479489	10479717	10478837	10478969	1535	101,63,54	6,2,5	94,65,78	9,11,12	90	74	0.0081538627276	0.143379720997	0.933,0.963,0.899	0.896,0.829,0.842	0.076
2043	"FBgn0031912"	"CG5261"	chr2L	+	7428877	7429104	7428925	7429104	7428280	7428679	2043	135,106,136	2,2,0	163,104,139	4,3,6	121	74	0.00898644605695	0.15626431199	0.976,0.97,1.0	0.961,0.955,0.934	0.032
1036	"FBgn0264953"	"Piezo"	chr2L	+	8177120	8177689	8177129	8177689	8176875	8177073	1036	2,4,5	62,54,30	2,2,0	49,47,88	82	74	0.00953074307901	0.158124864386	0.028,0.063,0.131	0.036,0.037,0.0	0.05
1885	"FBgn0022764"	"Sin3A"	chr2R	-	12581638	12581951	12581638	12581939	12582288	12583829	1885	103,100,82	134,93,77	80,71,79	103,105,164	85	74	0.00944647765217	0.158124864386	0.401,0.484,0.481	0.403,0.371,0.295	0.099
2066	"FBgn0261822"	"Bsg"	chr2L	+	8089184	8089736	8089393	8089736	8083419	8083521	2066	258,150,101	44,44,32	160,121,151	64,43,63	148	74	0.00966241298245	0.158124864386	0.746,0.63,0.612	0.556,0.585,0.545	0.101
58	"FBgn0042206"	"GstD10"	chr3R	-	12364775	12365606	12364775	12365582	12365690	12365735	58	5,0,1	4,9,5	0,0,1	5,3,3	97	74	0.00951509574395	0.158124864386	0.488,0.0,0.132	0.0,0.0,0.203	0.139
824	"FBgn0032006"	"Pvr"	chr2L	-	8220979	8222114	8220979	8221967	8222225	8222376	824	966,847,1030	2,9,15	1107,792,1194	20,18,14	148	74	0.00969967219237	0.158124864386	0.996,0.979,0.972	0.965,0.957,0.977	0.016
948	"FBgn0010348"	"Arf79F"	chr3L	-	22869841	22870150	22869841	22870065	22871459	22871724	948	6183,4869,5298	170,100,107	6239,4829,6402	189,147,189	148	74	0.00950430742106	0.158124864386	0.948,0.961,0.961	0.943,0.943,0.944	0.013
616	"FBgn0039560"	"CG5514"	chr3R	+	27942434	27942778	27942584	27942778	27939706	27942133	616	64,57,71	3,8,8	40,9,34	8,8,7	148	74	0.0102092591129	0.164716397028	0.914,0.781,0.816	0.714,0.36,0.708	0.243
2221	"FBgn0033913"	"CG8468"	chr2R	+	14220586	14220765	14220607	14220765	14219897	14220042	2221	43,44,33	132,146,137	39,41,53	224,193,285	94	74	0.0105956425882	0.169205925005	0.204,0.192,0.159	0.121,0.143,0.128	0.054
1742	"FBgn0001149"	"GstD1"	chr3R	-	12367816	12368593	12367816	12368575	12369202	12369268	1742	92,87,87	1426,912,1265	82,54,73	1431,995,1432	91	74	0.0108319302875	0.171232029292	0.05,0.072,0.053	0.045,0.042,0.04	0.016
382	"FBgn0010772"	"Xe7"	chr3R	-	5667097	5667388	5667097	5667305	5667692	5667950	382	74,47,71	84,78,77	40,39,77	108,88,104	148	74	0.0114092214819	0.178554316192	0.306,0.232,0.316	0.156,0.181,0.27	0.082
2242	"FBgn0052313"	"CG32313"	chr3L	-	1545169	1545422	1545169	1545405	1545473	1545605	2242	0,0,0	2,1,3	3,0,2	1,3,7	90	74	0.0124164133719	0.192392939872	0.0,0.0,0.0	0.712,0.0,0.19	-0.301
1738	"FBgn0039116"	"CG10375"	chr3R	+	23768008	23768329	23768078	23768329	23767711	23767870	1738	312,260,288	18,28,27	228,157,227	28,35,23	143	74	0.0128494117266	0.197150287766	0.9,0.828,0.847	0.808,0.699,0.836	0.077
1160	"FBgn0264894"	"CG44085"	chr2L	+	13274642	13274850	13274651	13274850	13274309	13274376	1160	31,32,30	2,1,4	53,31,54	1,1,0	82	74	0.0132816774552	0.200251631333	0.933,0.967,0.871	0.98,0.965,1.0	-0.058
2343	"FBgn0052521"	"CG32521"	chrX	-	21207674	21209878	21207674	21209533	21211079	21211274	2343	33,29,29	37,28,40	25,14,30	43,39,54	148	74	0.0133074566509	0.200251631333	0.308,0.341,0.266	0.225,0.152,0.217	0.107
34	"FBgn0261954"	"east"	chrX	+	2019039	2019506	2019057	2019506	2018704	2018938	34	4,10,16	36,25,24	3,6,7	32,46,39	91	74	0.0135638489443	0.202165939027	0.083,0.245,0.352	0.071,0.096,0.127	0.129
1904	"FBgn0037215"	"CG12582"	chr3R	+	4204212	4204572	4204218	4204572	4203781	4204162	1904	215,199,297	19,15,20	281,190,251	13,6,12	79	74	0.0139189838184	0.205501978074	0.914,0.926,0.933	0.953,0.967,0.951	-0.033
1496	"FBgn0035842"	"CG7504"	chr3L	-	8137030	8137265	8137030	8137246	8137322	8137498	1496	14,5,5	0,0,0	8,10,7	2,1,2	92	74	0.014584420921	0.209400171939	1.0,1.0,1.0	0.763,0.889,0.738	0.203
277	"FBgn0085446"	"CG34417"	chrX	+	6585692	6585785	6585695	6585785	6577036	6577112	277	9,5,5	3,4,1	2,3,6	3,5,8	76	74	0.0144313122136	0.209400171939	0.745,0.549,0.83	0.394,0.369,0.422	0.313
92	"FBgn0260745"	"mfas"	chr3R	-	11989209	11989523	11989209	11989325	11992741	11992874	92	98,86,95	3,0,5	51,41,58	0,0,0	148	74	0.0144883238786	0.209400171939	0.942,1.0,0.905	1.0,1.0,1.0	-0.051
