ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IC_SAMPLE_1	SC_SAMPLE_1	IC_SAMPLE_2	SC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
749	"FBgn0036302"	"sowah"	chr3L	-	12539621	12540146	12540056	12540146	12538549	12538576	749	447,435,463	73,59,53	374,292,340	74,71,79	509	74	0.000437026093701	0.0426905489426	0.471,0.517,0.559	0.424,0.374,0.385	0.121
95	"FBgn0053129"	"CG33129"	chr2L	-	10967855	10968166	10968133	10968166	10966501	10966621	95	75,64,61	457,290,382	36,40,51	449,329,410	352	74	0.000433978904209	0.0426905489426	0.033,0.044,0.032	0.017,0.025,0.025	0.014
2370	"FBgn0027081"	"Aats-thr"	chr2L	+	12103750	12104056	12103750	12103834	12104491	12104552	2370	405,340,363	381,270,247	366,268,350	384,323,415	296	74	0.000615332487098	0.0563753475874	0.21,0.239,0.269	0.192,0.172,0.174	0.06
2549	"FBgn0052803"	"CG32803"	chrX	-	1901712	1901911	1901799	1901911	1901436	1901614	2549	55,52,64	389,343,387	40,33,46	483,336,479	161	74	0.000637867618176	0.0563753475874	0.061,0.065,0.071	0.037,0.043,0.042	0.025
1152	"FBgn0035247"	"metl"	chr3L	-	1638908	1639235	1639041	1639235	1637941	1638854	1152	138,138,148	180,176,214	163,143,173	145,124,155	207	74	0.000721646562975	0.0608807282219	0.215,0.219,0.198	0.287,0.292,0.285	-0.077
1956	"FBgn0034951"	"CG3860"	chr2R	-	23993108	23993316	23993114	23993316	23992927	23993053	1956	2,0,0	54,59,46	8,3,1	56,34,56	80	74	0.000851892958848	0.0616438923023	0.033,0.0,0.0	0.117,0.075,0.016	-0.058
2348	"FBgn0040297"	"Nhe2"	chr2L	+	21124439	21124614	21124439	21124521	21125316	21125439	2348	11,13,13	22,13,15	18,15,18	4,8,8	167	74	0.000863545905097	0.0616438923023	0.181,0.307,0.277	0.666,0.454,0.499	-0.285
430	"FBgn0013981"	"His4r"	chr3R	+	14625787	14625917	14625787	14625815	14626025	14626229	430	42,22,42	171,103,137	83,43,79	192,138,140	176	74	0.000820733414458	0.0616438923023	0.094,0.082,0.114	0.154,0.116,0.192	-0.057
837	"FBgn0037341"	"CG12746"	chr3R	+	5564864	5565024	5564864	5564982	5566087	5566398	837	41,36,19	4,4,3	21,14,22	10,8,6	116	74	0.000774692877464	0.0616438923023	0.867,0.852,0.802	0.573,0.527,0.701	0.24
1303	"FBgn0015571"	"alpha-Est3"	chr3R	-	7540823	7541132	7540867	7541132	7539562	7540462	1303	6,1,1	14,9,8	1,0,0	10,14,14	118	74	0.000953924813153	0.0638623548304	0.212,0.065,0.073	0.059,0.0,0.0	0.097
520	"FBgn0085638"	"CG41378"	chr2R	-	2846507	2846661	2846603	2846661	2770418	2770710	520	60,44,71	2,2,1	72,70,61	9,6,6	170	74	0.000963440697872	0.0638623548304	0.929,0.905,0.969	0.777,0.835,0.816	0.125
1267	"FBgn0032120"	"CG33298"	chr2L	+	9495473	9496255	9495473	9495656	9503592	9504813	1267	168,137,83	2,4,1	168,176,224	0,0,1	673	74	0.00104420712284	0.0668292558618	0.902,0.79,0.901	1.0,1.0,0.961	-0.123
2217	"FBgn0038475"	"Keap1"	chr3R	-	17079422	17079945	17079872	17079945	17076576	17076893	2217	6,5,5	11,7,10	4,0,1	14,9,17	524	74	0.0012095651744	0.0748317654562	0.072,0.092,0.066	0.039,0.0,0.008	0.061
1441	"FBgn0000541"	"E(bx)"	chr3L	-	246794	246912	246885	246912	245927	246323	1441	40,38,16	3,2,3	33,28,45	0,0,2	165	74	0.00147561548958	0.0802846401478	0.857,0.895,0.705	1.0,1.0,0.91	-0.151
1908	"FBgn0024320"	"Npc1a"	chr2L	-	10219878	10220952	10220796	10220952	10218778	10218889	1908	193,164,101	2,1,0	156,141,180	3,2,7	992	74	0.00145545660311	0.0802846401478	0.878,0.924,1.0	0.795,0.84,0.657	0.17
1930	"FBgn0004838"	"Hrb27C"	chr2L	+	6921638	6921798	6921638	6921673	6922730	6922826	1930	27,16,17	2,0,3	16,13,12	4,6,6	199	74	0.00153680940714	0.0802846401478	0.834,1.0,0.678	0.598,0.446,0.427	0.347
2507	"FBgn0260936"	"scny"	chr3L	+	5774413	5775013	5774413	5774846	5775188	5775845	2507	127,146,162	34,45,44	170,101,128	26,16,21	241	74	0.00150576939025	0.0802846401478	0.534,0.499,0.531	0.668,0.66,0.652	-0.139
2576	"FBgn0003261"	"Rm62"	chr3R	-	6002062	6003911	6003672	6003911	6001557	6001736	2576	4676,4278,4079	1564,1380,1604	3183,2692,3409	1546,1181,1532	1684	74	0.00155724517528	0.0802846401478	0.116,0.12,0.101	0.083,0.091,0.089	0.025
2702	"FBgn0039349"	"Ssadh"	chr3R	-	25626731	25626924	25626742	25626924	25626343	25626663	2702	63,71,69	4,4,5	89,40,74	1,1,1	85	74	0.00147702990027	0.0802846401478	0.932,0.939,0.923	0.987,0.972,0.985	-0.05
1053	"FBgn0031016"	"kek5"	chrX	+	19353180	19353653	19353180	19353583	19362966	19363021	1053	6,14,13	1,1,0	12,14,16	2,4,2	144	74	0.00182771505058	0.0832463382102	0.755,0.878,1.0	0.755,0.643,0.804	0.144
1285	"FBgn0028734"	"Fmr1"	chr3R	-	10105059	10105369	10105068	10105369	10104878	10104989	1285	121,114,76	12,10,7	142,129,159	6,5,4	83	74	0.00188380722243	0.0832463382102	0.9,0.91,0.906	0.955,0.958,0.973	-0.057
2273	"FBgn0035639"	"CG5537"	chr3L	+	5811385	5811979	5811385	5811918	5812064	5812228	2273	393,379,445	33,20,51	376,257,341	50,36,50	135	74	0.00178728466998	0.0832463382102	0.867,0.912,0.827	0.805,0.796,0.789	0.072
361	"FBgn0266136"	"Gyc76C"	chr3L	-	19793427	19793569	19793453	19793569	19780039	19780279	361	5,2,2	1,0,0	3,3,9	4,0,2	100	74	0.00174361113038	0.0832463382102	0.787,1.0,1.0	0.357,1.0,0.769	0.22
414	"FBgn0026206"	"mei-P26"	chrX	+	9163254	9163398	9163254	9163290	9165681	9166459	414	18,15,11	1,2,0	13,12,14	2,5,4	182	74	0.00169260486962	0.0832463382102	0.88,0.753,1.0	0.725,0.494,0.587	0.276
477	"FBgn0036446"	"CG9384"	chr3L	+	14763203	14763434	14763203	14763262	14763753	14767703	477	10,8,4	27,14,25	3,3,1	22,20,29	246	74	0.00186741901092	0.0832463382102	0.1,0.147,0.046	0.039,0.043,0.01	0.067
2645	"FBgn0033609"	"Fbl6"	chr2R	-	11289067	11289772	11289392	11289772	11287644	11288560	2645	75,59,53	41,32,33	89,82,99	23,25,37	399	74	0.0019853281103	0.0856923016911	0.253,0.255,0.23	0.418,0.378,0.332	-0.13
1180	"FBgn0052594"	"be"	chrX	+	15031542	15033347	15031542	15032573	15033605	15034140	1180	522,346,403	89,85,78	386,298,379	102,104,103	848	74	0.0023671559273	0.0943867015902	0.339,0.262,0.311	0.248,0.2,0.243	0.074
1546	"FBgn0053193"	"sav"	chr3R	-	23060371	23061304	23060386	23061304	23059029	23059983	1546	24,30,26	2,4,3	25,18,27	2,0,0	89	74	0.0023126278156	0.0943867015902	0.909,0.862,0.878	0.912,1.0,1.0	-0.088
2271	"FBgn0026620"	"tacc"	chr3R	-	4745796	4746414	4745841	4746414	4744463	4744665	2271	1,1,2	2,0,2	1,4,3	0,0,0	119	74	0.00228536998685	0.0943867015902	0.237,1.0,0.383	1.0,1.0,1.0	-0.46
45	"FBgn0261954"	"east"	chrX	+	2013120	2013785	2013120	2013206	2014341	2018004	45	16,14,7	1,1,0	5,7,6	2,2,0	653	74	0.00239018048208	0.0943867015902	0.645,0.613,1.0	0.221,0.284,1.0	0.251
1015	"FBgn0067779"	"dbr"	chr2L	+	67042	67137	67042	67111	67388	67507	1015	4,5,5	1,0,1	5,5,14	3,0,6	100	74	0.00268887406519	0.102559000833	0.747,1.0,0.787	0.552,1.0,0.633	0.116
856	"FBgn0263108"	"BtbVII"	chr3L	+	3150927	3151184	3150927	3151172	3151263	3151372	856	14,10,4	54,62,63	5,4,4	80,65,84	86	74	0.00270764603491	0.102559000833	0.182,0.122,0.052	0.051,0.05,0.039	0.072
1444	"FBgn0000541"	"E(bx)"	chr3L	-	246427	246912	246885	246912	245927	246323	1444	196,190,75	3,2,3	185,198,201	0,0,2	532	74	0.00284220508577	0.103433973317	0.901,0.93,0.777	1.0,1.0,0.933	-0.108
917	"FBgn0002413"	"dco"	chr3R	-	31060374	31061210	31061076	31061210	31058539	31058627	917	600,587,460	30,28,18	568,466,681	38,45,48	776	74	0.00283149153307	0.103433973317	0.656,0.667,0.709	0.588,0.497,0.575	0.124
99	"FBgn0085442"	"NKAIN"	chr2R	+	24881569	24881947	24881569	24881682	24882630	24883019	99	24,19,18	2,2,0	19,17,19	5,5,5	339	74	0.00290602525196	0.103722747455	0.724,0.675,1.0	0.453,0.426,0.453	0.356
2393	"FBgn0004598"	"Fur2"	chrX	+	16373221	16373423	16373221	16373357	16374925	16375859	2393	0,2,0	4,2,2	1,3,3	2,2,3	140	74	0.00300435066346	0.105208959083	0.0,0.346,0.0	0.209,0.442,0.346	-0.217
1911	"FBgn0024320"	"Npc1a"	chr2L	-	10220692	10220952	10220796	10220952	10218778	10218889	1911	163,145,85	2,1,0	144,125,157	3,2,7	178	74	0.00364254737451	0.125195702354	0.971,0.984,1.0	0.952,0.963,0.903	0.046
1443	"FBgn0000541"	"E(bx)"	chr3L	-	246382	246912	246885	246912	245927	246323	1443	244,225,92	3,2,3	211,223,254	0,0,2	577	74	0.00375199121547	0.126612649017	0.913,0.935,0.797	1.0,1.0,0.942	-0.099
94	"FBgn0053129"	"CG33129"	chr2L	-	10967855	10968166	10968104	10968166	10966501	10966621	94	57,55,47	43,37,35	31,30,40	38,35,55	323	74	0.00410280581495	0.13597870701	0.233,0.254,0.235	0.157,0.164,0.143	0.086
524	"FBgn0027053"	"CSN5"	chr3R	+	16470492	16471069	16470492	16471063	16471128	16471406	524	342,319,404	103,85,118	365,301,370	80,64,62	80	74	0.00420285832252	0.13685096573	0.754,0.776,0.76	0.808,0.813,0.847	-0.059
759	"FBgn0004587"	"B52"	chr3R	+	13661310	13661442	13661310	13661432	13661701	13661859	759	52,30,46	618,504,544	36,22,30	670,460,694	84	74	0.00443774491482	0.142007837274	0.069,0.05,0.069	0.045,0.04,0.037	0.022
2462	"FBgn0086768"	"Pcmt"	chr3R	-	5553225	5553675	5553270	5553675	5552822	5553045	2462	50,46,67	159,151,213	31,29,25	169,110,157	119	74	0.00469893307897	0.147817284654	0.164,0.159,0.164	0.102,0.141,0.09	0.051
1097	"FBgn0032938"	"CG8671"	chr2L	+	21262955	21263179	21262955	21263123	21263647	21263786	1097	32,22,18	105,64,65	37,32,55	72,64,101	130	74	0.00483941090291	0.149308553842	0.148,0.164,0.136	0.226,0.222,0.237	-0.079
1248	"FBgn0030735"	"CG3632"	chrX	+	16296670	16296907	16296670	16296883	16297649	16297784	1248	3,5,4	1,0,0	2,3,6	2,0,3	98	74	0.00490723156484	0.149308553842	0.694,1.0,1.0	0.43,1.0,0.602	0.221
558	"FBgn0035422"	"RpL28"	chr3L	-	3222787	3222958	3222847	3222958	3221881	3221981	558	89,93,139	27,12,20	154,106,147	15,11,10	134	74	0.00499200358015	0.149438042657	0.645,0.811,0.793	0.85,0.842,0.89	-0.111
1366	"FBgn0264894"	"CG44085"	chr2L	+	13271295	13271972	13271295	13271627	13272233	13273048	1366	145,102,98	35,38,27	175,141,225	26,31,34	419	74	0.00518987037643	0.152895228868	0.423,0.322,0.391	0.543,0.445,0.539	-0.13
1508	"FBgn0262169"	"magu"	chr2R	+	10052540	10052919	10052540	10052635	10057048	10057343	1508	1,2,0	1,0,2	2,3,2	0,0,2	358	74	0.005599895593	0.157475851827	0.171,1.0,0.0	1.0,1.0,0.171	-0.333
1646	"FBgn0041210"	"HDAC4"	chrX	-	13284891	13285632	13285202	13285632	13276434	13276547	1646	218,193,148	32,24,8	189,184,299	11,7,16	385	74	0.00556254209034	0.157475851827	0.567,0.607,0.781	0.768,0.835,0.782	-0.143
1800	"FBgn0261649"	"tinc"	chr3R	+	17866881	17867350	17866881	17867295	17868485	17869224	1800	7,1,0	0,0,1	4,2,2	2,0,3	129	74	0.00551104821881	0.157475851827	1.0,1.0,0.0	0.534,1.0,0.277	0.063
1384	"FBgn0000579"	"Eno"	chr2L	-	1729274	1729636	1729549	1729636	1728053	1728232	1384	8,3,5	16,6,9	0,3,1	9,4,11	349	74	0.00579038352945	0.160402266129	0.096,0.096,0.105	0.0,0.137,0.019	0.047
425	"FBgn0031359"	"Rim2"	chr2L	-	1718674	1718903	1718739	1718903	1718420	1718491	425	182,154,225	3,6,5	211,194,177	10,10,13	139	74	0.00596026855112	0.162680271042	0.97,0.932,0.96	0.918,0.912,0.879	0.051
271	"FBgn0052767"	"CG32767"	chrX	-	5082881	5083025	5082890	5083025	5081485	5082239	271	0,0,0	2,4,1	1,1,2	0,0,5	83	74	0.00617396417796	0.163698250204	0.0,0.0,0.0	1.0,1.0,0.263	-0.754
746	"FBgn0033919"	"CG8547"	chr2R	-	14267698	14267919	14267734	14267919	14264128	14264215	746	97,87,70	2,0,1	56,45,72	1,4,4	110	74	0.00612754394206	0.163698250204	0.97,1.0,0.979	0.974,0.883,0.924	0.056
619	"FBgn0010382"	"CycE"	chr2L	-	15747832	15748150	15747985	15748150	15740771	15740899	619	61,75,70	0,6,1	88,77,91	0,0,1	227	74	0.0066603818267	0.174108009442	1.0,0.803,0.958	1.0,1.0,0.967	-0.069
2548	"FBgn0052803"	"CG32803"	chrX	-	1901064	1901277	1901082	1901277	1900698	1901013	2548	238,239,259	6,1,5	252,173,194	15,3,7	92	74	0.00710535939905	0.179809421006	0.97,0.995,0.977	0.931,0.979,0.957	0.025
2634	"FBgn0260659"	"CG42542"	chr3R	+	15196941	15197297	15196941	15197006	15198864	15199150	2634	22,24,20	2,1,0	14,13,13	4,2,1	365	74	0.00717421882219	0.179809421006	0.69,0.83,1.0	0.415,0.569,0.725	0.27
277	"FBgn0052767"	"CG32767"	chrX	-	5082521	5083025	5082881	5083025	5081485	5082239	277	24,9,8	0,0,0	14,9,7	1,1,2	434	74	0.00719351359811	0.179809421006	1.0,1.0,1.0	0.705,0.605,0.374	0.439
424	"FBgn0031359"	"Rim2"	chr2L	-	1718695	1718903	1718739	1718903	1718420	1718491	424	100,82,103	3,6,5	113,84,101	10,10,13	118	74	0.00726600569798	0.179809421006	0.954,0.896,0.928	0.876,0.84,0.83	0.077
1948	"FBgn0039467"	"CG14253"	chr3R	+	26980517	26980888	26980517	26980702	26981513	26981751	1948	377,262,260	137,109,79	328,279,297	86,58,87	260	74	0.0076224473485	0.186148187879	0.439,0.406,0.484	0.521,0.578,0.493	-0.088
758	"FBgn0004587"	"B52"	chr3R	+	13661310	13661592	13661310	13661442	13661701	13661859	758	16,17,21	50,28,35	26,16,34	34,21,27	224	74	0.00803597818814	0.19369838334	0.096,0.167,0.165	0.202,0.201,0.294	-0.09
1188	"FBgn0051955"	"CG31955"	chr2L	-	3712497	3712866	3712767	3712866	3712153	3712445	1188	477,378,520	5,1,5	531,389,521	14,1,12	344	74	0.00865954281394	0.196001359301	0.954,0.988,0.957	0.891,0.988,0.903	0.039
1826	"FBgn0086899"	"tlk"	chrX	+	3720006	3720513	3720006	3720322	3721375	3721647	1826	7,9,9	15,17,11	15,9,30	14,9,14	265	74	0.0083371116915	0.196001359301	0.115,0.129,0.186	0.23,0.218,0.374	-0.131
1978	"FBgn0260486"	"Ziz"	chr2L	-	7473297	7473889	7473419	7473889	7472512	7473199	1978	183,149,189	27,12,40	145,101,162	47,34,30	196	74	0.00844175332949	0.196001359301	0.719,0.824,0.641	0.538,0.529,0.671	0.149
2151	"FBgn0016797"	"fz2"	chr3L	-	19234804	19235373	19235013	19235373	19232323	19232572	2151	13,16,15	0,0,2	27,12,23	1,2,3	283	74	0.00859296759377	0.196001359301	1.0,1.0,0.662	0.876,0.611,0.667	0.169
2254	"FBgn0261822"	"Bsg"	chr2L	+	8083419	8083636	8083419	8083521	8089184	8089736	2254	80,43,35	97,55,32	62,63,85	62,37,47	189	74	0.00854079375255	0.196001359301	0.244,0.234,0.3	0.281,0.4,0.415	-0.106
918	"FBgn0002413"	"dco"	chr3R	-	31060374	31061210	31061069	31061210	31058539	31058627	918	575,553,438	4,4,3	519,427,637	7,11,8	769	74	0.00895750332767	0.200302725014	0.933,0.93,0.934	0.877,0.789,0.885	0.082
2613	"FBgn0261550"	"CG42668"	chr3R	+	20320214	20320874	20320214	20320451	20321475	20321636	2613	96,100,49	119,129,106	105,74,157	126,78,135	497	74	0.00924978983903	0.204376308824	0.107,0.103,0.064	0.11,0.124,0.148	-0.036
1887	"FBgn0039774"	"CDase"	chr3R	+	30460466	30460890	30460466	30460789	30462814	30462969	1887	289,242,194	246,187,138	352,329,403	198,186,254	175	74	0.00953416772885	0.208181356526	0.332,0.354,0.373	0.429,0.428,0.402	-0.067
492	"FBgn0003392"	"shi"	chrX	+	15892199	15892581	15892199	15892569	15892827	15893150	492	9,1,2	6,1,3	0,3,0	4,1,2	86	74	0.0098592178345	0.212775677917	0.563,0.462,0.365	0.0,0.721,0.0	0.223
2406	"FBgn0040324"	"Ephrin"	chr4	+	571754	571966	571754	571863	573612	574428	2406	81,71,42	5,2,4	85,84,102	8,10,17	177	74	0.0100449183818	0.214291592145	0.871,0.937,0.814	0.816,0.778,0.715	0.104
2464	"FBgn0001123"	"Galphas"	chr2R	+	23942537	23942814	23942537	23942601	23944229	23944740	2464	57,50,47	88,74,85	52,41,38	110,98,112	287	74	0.0115855054414	0.24160334943	0.143,0.148,0.125	0.109,0.097,0.08	0.043
452	"FBgn0259818"	"CG42399"	chr2L	-	147348	147454	147354	147454	144230	145910	452	8,4,7	2,1,1	7,3,7	0,0,1	80	74	0.0114649577528	0.24160334943	0.787,0.787,0.866	1.0,1.0,0.866	-0.142
1482	"FBgn0037262"	"MED31"	chr3R	+	4641962	4642422	4641962	4642008	4642568	4642658	1482	483,435,515	11,14,12	646,481,608	7,4,12	488	74	0.0125744913288	0.243106832357	0.869,0.825,0.867	0.933,0.948,0.885	-0.068
1792	"FBgn0032026"	"CG7627"	chr2L	-	8362038	8362469	8362283	8362469	8360209	8360518	1792	84,72,52	1,0,1	74,84,90	4,1,2	319	74	0.0123546407896	0.243106832357	0.951,1.0,0.923	0.811,0.951,0.913	0.066
2351	"FBgn0015239"	"Hr78"	chr3L	-	21496420	21496741	21496426	21496741	21495598	21495868	2351	106,105,97	26,16,26	106,95,130	17,10,15	80	74	0.0122054876352	0.243106832357	0.79,0.859,0.775	0.852,0.898,0.889	-0.072
2405	"FBgn0040324"	"Ephrin"	chr4	+	571754	572171	571754	571863	573612	574428	2405	81,70,43	5,2,4	87,76,84	8,10,17	382	74	0.0124507732798	0.243106832357	0.758,0.871,0.676	0.678,0.596,0.489	0.181
274	"FBgn0052767"	"CG32767"	chrX	-	5082416	5083025	5082881	5083025	5081485	5082239	274	34,15,9	0,0,0	21,14,10	1,1,2	539	74	0.0124888972976	0.243106832357	1.0,1.0,1.0	0.742,0.658,0.407	0.398
892	"FBgn0037906"	"PGRP-LB"	chr3R	-	11454020	11454329	11454224	11454329	11453451	11453820	892	2,3,3	1,0,1	3,2,4	3,1,2	278	74	0.012299562758	0.243106832357	0.347,1.0,0.444	0.21,0.347,0.347	0.296
98	"FBgn0030749"	"AnxB11"	chrX	-	16421780	16422242	16422166	16422242	16420049	16420118	98	173,203,202	26,28,34	181,146,194	52,25,53	460	74	0.0122596608491	0.243106832357	0.517,0.538,0.489	0.359,0.484,0.371	0.11
1049	"FBgn0035533"	"Cip4"	chr3L	-	4324861	4324996	4324921	4324996	4324283	4324447	1049	48,49,53	33,29,23	85,69,89	38,20,20	134	74	0.0136804938558	0.261762851509	0.445,0.483,0.56	0.553,0.656,0.711	-0.144
1176	"FBgn0026086"	"Adar"	chrX	+	1779089	1779369	1779089	1779258	1780061	1780244	1176	193,191,147	3,6,2	219,169,210	3,1,0	185	74	0.0139670511165	0.263313142093	0.963,0.927,0.967	0.967,0.985,1.0	-0.032
2481	"FBgn0036913"	"CG8334"	chr3L	+	19877322	19877630	19877322	19877573	19878832	19879479	2481	71,73,50	29,28,20	47,63,57	31,32,48	131	74	0.0143630929859	0.263313142093	0.58,0.596,0.585	0.461,0.527,0.401	0.124
615	"FBgn0053180"	"Ranbp16"	chrX	-	15929172	15929402	15929340	15929402	15928713	15928930	615	23,14,20	34,16,39	24,14,23	17,14,18	242	74	0.0144545151948	0.263313142093	0.171,0.211,0.136	0.302,0.234,0.281	-0.1
678	"FBgn0031170"	"CG1718"	chrX	-	21293155	21293530	21293341	21293530	21292713	21292930	678	224,166,198	20,25,27	179,187,198	36,32,42	260	74	0.0142780498579	0.263313142093	0.761,0.654,0.676	0.586,0.625,0.573	0.102
779	"FBgn0000464"	"Lar"	chr2L	+	19701749	19702034	19701749	19702025	19714888	19714989	779	8,10,2	4,4,1	17,9,17	1,2,2	83	74	0.0144708731107	0.263313142093	0.641,0.69,0.641	0.938,0.8,0.883	-0.216
1425	"FBgn0040322"	"GNBP2"	chr3L	-	18675337	18675413	18675378	18675413	18674544	18674977	1425	27,19,18	2,0,6	12,12,17	6,2,9	115	74	0.0154423232995	0.267859364896	0.897,1.0,0.659	0.563,0.794,0.549	0.217
1777	"FBgn0031673"	"CG31650"	chr2L	-	5042960	5043158	5042983	5043158	5042490	5042890	1777	233,229,257	19,13,22	323,221,291	34,31,33	97	74	0.0153971193148	0.267859364896	0.903,0.931,0.899	0.879,0.845,0.871	0.046
2505	"FBgn0027339"	"jim"	chr3L	-	22799940	22800784	22800024	22800784	22799250	22799448	2505	195,137,155	18,12,18	233,133,257	13,11,10	158	74	0.0148669844061	0.267859364896	0.835,0.842,0.801	0.894,0.85,0.923	-0.063
2644	"FBgn0261387"	"CG17528"	chr2R	-	4823904	4824319	4824110	4824319	4819287	4819936	2644	357,251,229	56,29,30	292,220,353	60,51,59	280	74	0.0151335755486	0.267859364896	0.628,0.696,0.669	0.563,0.533,0.613	0.095
831	"FBgn0036194"	"CG11652"	chr3L	-	11696350	11696498	11696414	11696498	11694809	11695578	831	13,7,8	12,5,11	23,22,15	8,9,8	138	74	0.0153929901724	0.267859364896	0.367,0.429,0.281	0.607,0.567,0.501	-0.199
1481	"FBgn0037262"	"MED31"	chr3R	+	4641962	4642428	4641962	4642008	4642568	4642658	1481	624,594,697	11,14,12	835,638,788	7,4,12	494	74	0.0160385652043	0.270662281095	0.895,0.864,0.897	0.947,0.96,0.908	-0.053
2175	"FBgn0004657"	"mys"	chrX	+	8061644	8061870	8061644	8061725	8063839	8064459	2175	225,192,159	110,71,88	232,167,262	148,103,177	219	74	0.0163550176719	0.270662281095	0.409,0.477,0.379	0.346,0.354,0.333	0.077
