target_id	length	eff_length	est_counts	tpm
FBtr0091911	412	221.133	0	0
FBtr0091910	595	409.545	0.000997276	0.000122857
FBtr0091913	413	213.048	232.905	55.1553
FBtr0091912	595	409.545	0.000997276	0.000122857
FBtr0100187	2024	1824.86	0	0
FBtr0100186	3834	3423.28	7	0.103167
FBtr0100185	4288	3876.66	0	0
FBtr0100184	4749	4811.76	0	0
FBtr0100183	1753	1490.6	22057.1	746.575
FBtr0100182	974	740.08	4.85994e-05	3.31312e-06
FBtr0100188	1161	971.571	0	0
FBtr0076530	618	434.197	110	12.7818
FBtr0084618	750	560.59	0	0
FBtr0084619	3826	3866.52	3.72545	0.048612
FBtr0084611	1152	962.571	0	0
FBtr0084613	946	756.571	0	0
FBtr0084614	1047	857.571	0	0
FBtr0084617	1139	949.571	0	0
FBtr0345502	765	575.571	0	0
FBtr0345503	692	502.59	0	0
FBtr0345500	2242	1978.13	73.1105	1.8647
FBtr0082721	707	575.25	738.978	64.8128
FBtr0082726	2913	2863.03	33.3035	0.58688
FBtr0345507	6975	6456.44	597.941	4.67251
FBtr0345504	1177	1016.79	627.316	31.1273
FBtr0345505	1864	1702.07	722.159	21.4062
FBtr0345508	1474	1292.67	11.9828	0.467688
FBtr0345509	2972	2782.57	0	0
FBtr0100459	1649	1467.75	0	0
FBtr0100451	725	576.358	3.7418	0.327547
FBtr0100453	942	808.651	0	0
FBtr0100452	829	655.056	332.129	25.5808
FBtr0100455	2462	2272.57	0	0
FBtr0100454	3868	3506.93	5.13553	0.0738828
FBtr0100457	3616	3247.08	1353.66	21.033
FBtr0100456	1515	1325.57	0	0
FBtr0075155	1519	1286.74	0	0
FBtr0346086	1082	892.571	0	0
FBtr0346087	16734	17868.4	112	0.316241
FBtr0346085	825	587.352	24.1004	2.07019
FBtr0346082	3668	3577.46	1356.74	19.1341
FBtr0346083	1532	1437.45	0	0
FBtr0346088	3339	3166.99	0	0
FBtr0346089	1349	1117.6	4158.13	187.715
FBtr0331336	8450	7495.59	12.8805	0.0866985
FBtr0331337	3548	3425.16	2.25083	0.0331548
FBtr0331334	2004	1814.57	0	0
FBtr0331335	3593	3669.1	0	0
FBtr0331332	2404	2214.57	0	0
FBtr0331333	2041	1851.57	0	0
FBtr0331330	4723	4628.86	560.442	6.10861
FBtr0331331	3555	3108.58	1	0.0162302
FBtr0070639	896	707.817	1676.72	119.516
FBtr0070638	1450	1302.93	388	15.0243
FBtr0331338	3548	3425.16	2.25083	0.0331548
FBtr0331339	4766	4517.98	1.02833	0.0114835
FBtr0330065	1189	1111.48	288.315	13.0873
FBtr0330064	1506	1393.67	13.4221	0.4859
FBtr0330067	6417	6480.48	44.5	0.346448
FBtr0330066	6206	6185.03	0	0
FBtr0330061	1554	1445.41	639.967	22.3384
FBtr0330060	882	721.782	998.955	69.8273
FBtr0330063	1491	1378.27	419.481	15.3555
FBtr0330062	1542	1432.43	290.947	10.2477
FBtr0079711	2741	2569.95	59.1515	1.16126
FBtr0079710	2774	2540.32	0.799864	0.015886
FBtr0079713	361	191.314	2	0.527434
FBtr0079712	1688	1508.59	38.9871	1.30388
FBtr0079715	792	602.571	0	0
FBtr0330068	3575	3311.25	753.26	11.4773
FBtr0079716	767	577.571	0	0
FBtr0307179	1822	1628.67	1.09131	0.0338067
FBtr0307178	1473	1343.42	955.047	35.8672
FBtr0307175	1573	1146.01	171.852	7.56574
FBtr0307174	1972	1795.39	106.969	3.00597
FBtr0307177	1371	1258.24	108.258	4.34092
FBtr0307176	1344	1235.45	342.126	13.9716
FBtr0307171	2350	2160.57	0	0
FBtr0307170	1859	1591.04	515.418	16.3443
FBtr0307173	10506	9218.24	497.718	2.72408
FBtr0307172	1145	785.546	983.759	63.1833
FBtr0343108	2418	2164.47	0	0
FBtr0343109	1870	1687.31	70.7739	2.11623
FBtr0343105	6080	5890.57	0	0
FBtr0343100	2573	2338.85	1009.22	21.7705
FBtr0343101	702	493.749	392	40.0558
FBtr0333177	7849	7552.67	124.521	0.831817
FBtr0289989	2428	2238.57	0	0
FBtr0289988	3908	3718.57	0	0
FBtr0289985	4589	4469.87	140	1.58022
FBtr0289986	1804	1703.13	10.0557	0.297885
FBtr0289981	4846	4800.14	1148.15	12.0679
FBtr0289983	1656	1466.57	0	0
FBtr0289982	13807	14167.8	3	0.0106833
FBtr0076772	5047	4763.47	459.222	4.8639
FBtr0076773	3311	2920.65	2.73087	0.0471746
FBtr0076770	1340	1274.63	641	25.3722
FBtr0076771	3673	3341.93	854.439	12.8994
FBtr0076776	5065	4295.8	719.424	8.44941
FBtr0076777	5107	4336.29	499.736	5.81444
FBtr0076774	4685	4342.19	7.20779	0.0837487
FBtr0076775	2828	2371.52	550.706	11.716
FBtr0340453	3536	3473.02	10.6792	0.155137
FBtr0340452	3109	3064.67	277.802	4.57337
FBtr0340451	3154	3122.48	0	0
FBtr0340450	4417	4213.73	8939.2	107.033
FBtr0340457	2191	2085.12	388.924	9.41065
FBtr0340456	4228	4113.32	562.538	6.89993
FBtr0340455	5041	5026.29	90.2151	0.90556
FBtr0340454	4330	4209	72.2975	0.866621
FBtr0071276	2236	2161.35	14.5202	0.338948
FBtr0071277	2282	2200.71	89.488	2.05157
FBtr0340459	2707	2573.39	96.3156	1.88833
FBtr0071275	2295	2196.24	1470.89	33.7898
FBtr0071272	2027	1928.25	189.866	4.96785
FBtr0071273	2283	2213.33	229.293	5.22673
FBtr0071270	2462	2381.93	0.480662	0.0101811
FBtr0071271	2353	2271.04	30.1869	0.670624
FBtr0333174	1529	1339.57	0	0
FBtr0337048	3074	3038.47	0	0
FBtr0337049	5525	5740.42	9.32773	0.0819818
FBtr0337046	1876	1687.59	157.722	4.71531
FBtr0337047	1471	1281.57	0	0
FBtr0337044	1716	1465.22	1236	42.56
FBtr0337045	3080	3039.75	1.62381	0.0269514
FBtr0337042	1855	1665.57	0	0
FBtr0337043	3789	3482.45	567.721	8.225
FBtr0337040	881	691.571	0	0
FBtr0337041	357	175.203	551.413	158.789
FBtr0343812	2787	2440.3	57.7945	1.19489
FBtr0343810	1469	1210.89	0	0
FBtr0343817	6913	6687.82	13.8859	0.104755
FBtr0343814	4402	4096.33	6059	74.6263
FBtr0343819	425	238.919	0	0
FBtr0300259	4030	3884.07	0.333333	0.00432989
FBtr0300255	2521	2477.49	36.5909	0.745155
FBtr0300254	2317	2273.66	13.1538	0.291885
FBtr0300257	713	558.223	50.3928	4.55455
FBtr0300256	4596	4502.92	1332.97	14.9352
FBtr0075310	810	591.359	254.446	21.7085
FBtr0075313	3691	3614.29	1228.55	17.1496
FBtr0070140	3208	3345.12	312.913	4.71951
FBtr0331228	2075	2006.38	0	0
FBtr0075314	465	267.71	349	65.7728
FBtr0070145	1802	1666.83	10	0.302688
FBtr0075319	460	272.844	0	0
FBtr0075318	8461	8614.28	357.661	2.09478
FBtr0331226	4546	4613.86	3.20715e-08	3.50703e-10
FBtr0073658	2509	2524.64	779	15.5677
FBtr0070148	1100	1009.35	22007	1100.03
FBtr0073652	2304	2127.24	20	0.474349
FBtr0073653	818	627.34	1.7496e-05	1.40709e-06
FBtr0073650	1326	1133.5	12	0.534128
FBtr0073651	2625	2435.57	0	0
FBtr0073656	1544	1354.57	0	0
FBtr0073657	1526	1277.44	639	25.2375
FBtr0073655	2123	1901.6	73	1.93682
FBtr0333745	6913	6696.97	0.0293922	0.000221432
FBtr0333744	5823	5139.01	63.8749	0.6271
FBtr0333746	673	477.895	0	0
FBtr0333740	1252	1062.57	0	0
FBtr0333743	9304	9038.64	55.7104	0.31097
FBtr0333742	6550	6456.56	1097.04	8.57246
FBtr0333749	3757	3992.36	0	0
FBtr0333748	2395	2103.27	2440	58.5303
FBtr0336715	6268	6434.3	0	0
FBtr0336714	10187	10269.2	0	0
FBtr0336717	10892	10785.9	0	0
FBtr0336716	6964	7259.7	0	0
FBtr0336711	5439	5427.04	0	0
FBtr0336710	2089	1899.57	0	0
FBtr0336713	7864	8397.16	4	0.0240333
FBtr0330172	1308	1313.89	1.9998	0.0767915
FBtr0336719	10519	10957.4	0	0
FBtr0076662	3251	3187.29	9	0.142464
FBtr0330170	2247	2203.68	0	0
FBtr0076664	2355	2064.59	297.023	7.25843
FBtr0330176	1056	891.827	59.386	3.35961
FBtr0111097	7708	8009.18	328.596	2.06995
FBtr0076666	830	640.571	0	0
FBtr0111096	7699	7987.15	27.4931	0.173667
FBtr0330174	2193	2127.05	223.081	5.29139
FBtr0333813	2369	2132.39	0	0
FBtr0333815	12573	12017	22.0057	0.0923898
FBtr0073903	1710	1680.45	204	6.12477
FBtr0073900	3880	4110.63	1645.66	20.1984
FBtr0333816	12475	11946.9	42.9144	0.181232
FBtr0081099	2276	2137.7	1174.51	27.7201
FBtr0081098	843	673.844	787	58.9252
FBtr0333818	4844	4599.41	321.822	3.5302
FBtr0081091	1112	973.117	1612.04	83.5791
FBtr0081090	692	559.645	1205.48	108.676
FBtr0081093	1842	1587.58	48.4321	1.53916
FBtr0081092	1971	1686.53	1197.44	35.8218
FBtr0081095	1216	1055.02	650.964	31.1303
FBtr0081097	1873	1688.26	1579.23	47.1943
FBtr0081096	2351	2091.29	499	12.0385
FBtr0080515	751	551.612	22	2.01222
FBtr0074389	814	624.571	0	0
FBtr0074388	11772	11257.4	3596.44	16.1183
FBtr0073908	1974	1878.12	7	0.188045
FBtr0074381	2013	1675.4	64	1.92729
FBtr0074383	2433	2172.1	176.667	4.10355
FBtr0074382	1838	1648.57	0	0
FBtr0074385	1920	1746.09	0	0
FBtr0074384	2087	1858.74	0	0
FBtr0074387	997	889.775	2880.32	163.323
FBtr0074386	5088	4892.36	1048.94	10.8173
FBtr0339958	1495	1457.83	15.1881	0.525632
FBtr0080510	6651	6076.99	7490.51	62.1883
FBtr0112852	4445	4176.87	980.621	11.845
FBtr0339957	5083	4856.39	13.6725	0.142043
FBtr0339954	1244	1126.08	382.406	17.1334
FBtr0113007	1607	1338.38	42.569	1.60472
FBtr0113004	2020	1787.12	4.6244	0.130553
FBtr0112851	4062	3797.65	930.196	12.3579
FBtr0113003	2230	2243.75	3	0.0674578
FBtr0334719	2610	2510.74	0	0
FBtr0334718	3397	3226.04	0	0
FBtr0334717	2862	2686.54	0	0
FBtr0334716	4732	4415.66	0	0
FBtr0334715	3407	3229.48	0	0
FBtr0334714	2837	2704.7	0	0
FBtr0334713	7374	6351.18	275.045	2.18492
FBtr0334712	2610	2505.2	0	0
FBtr0334711	3123	2907.59	0	0
FBtr0113009	1455	1192.11	0	0
FBtr0080519	1335	1140.96	232	10.259
FBtr0339951	1108	864.377	0	0
FBtr0075162	1021	940.93	50.7226	2.71975
FBtr0075163	430	243.748	0	0
FBtr0075160	1763	1727.01	0.00802452	0.000234429
FBtr0075161	1288	1095.77	456	20.9957
FBtr0075167	1553	1363.57	0	0
FBtr0075164	349	167.936	0	0
FBtr0075169	1326	1242.26	25	1.01534
FBtr0301499	4105	3971.78	29573.4	375.666
FBtr0073828	2786	2661.84	2255	42.7415
FBtr0088526	522	343.936	143.16	21.0005
FBtr0088527	577	405.422	824.095	102.555
FBtr0088524	1299	1211.9	1596	66.4435
FBtr0088525	509	335.998	37963.7	5700.56
FBtr0088522	1929	1848.24	254.344	6.943
FBtr0088523	1880	1817.16	65.506	1.81875
FBtr0088520	1686	1642.67	136	4.17708
FBtr0088521	1673	1577.5	115.715	3.70087
FBtr0080052	1516	1396.25	5959.24	215.334
FBtr0070495	3837	3869.14	263.75	3.43924
FBtr0080050	1159	1057.5	1357.32	64.7573
FBtr0080051	1082	824.285	1816	111.154
FBtr0080054	4070	4020.31	0.00262252	3.29112e-05
FBtr0080055	1405	1080.92	148	6.90803
FBtr0080059	2577	2375.2	10393	220.763
FBtr0070497	1728	1733.86	0	0
FBtr0112755	2342	2284.71	143.033	3.15857
FBtr0112754	4189	4393.96	23.1822	0.266185
FBtr0112757	945	755.571	0	0
FBtr0112756	1472	1345.12	1	0.0375081
FBtr0112751	1472	1282.57	0	0
FBtr0112750	350	168.855	0	0
FBtr0112753	6294	6213.57	194.527	1.57951
FBtr0112752	1052	862.571	0	0
FBtr0331590	716	519.814	0	0
FBtr0331591	4492	4341.79	0	0
FBtr0089433	2353	2027.05	7500.7	186.691
FBtr0089432	2283	2057.56	216.031	5.29725
FBtr0089431	2380	2085.25	4.36419e-07	1.05592e-08
FBtr0089430	2380	2090.03	1956.72	47.2347
FBtr0089437	2387	2069.36	0	0
FBtr0089436	1971	1722.1	19.8637	0.581953
FBtr0089435	2309	1991.87	57.1046	1.44642
FBtr0089434	2429	2118.91	743.542	17.7043
FBtr0083651	3402	3392.01	146.328	2.17648
FBtr0088383	1427	1237.57	0	0
FBtr0088380	965	732.589	21	1.44625
FBtr0083652	2845	2875.07	8.9127	0.156404
FBtr0083655	2167	2161.09	335	7.82091
FBtr0088387	1363	1159.35	0	0
FBtr0088384	2300	2270.85	314.799	6.99407
FBtr0088385	2621	2508.5	92.8067	1.8666
FBtr0083658	2728	2643.75	1	0.0190838
FBtr0088388	1526	1349.36	927.126	34.6655
FBtr0088389	1581	1399.68	29.874	1.07684
FBtr0087721	592	402.763	0	0
FBtr0087720	1458	1268.57	0	0
FBtr0087722	2932	2683.08	0	0
FBtr0087729	1799	1681.96	111.036	3.33068
FBtr0087728	3235	3209.33	94.0147	1.47797
FBtr0333106	9409	9486.12	0	0
FBtr0333105	9937	10042.8	21.2928	0.10697
FBtr0073010	1631	1441.57	0	0
FBtr0073011	1996	1806.57	0	0
FBtr0079172	1196	1085.73	1	0.046469
FBtr0333101	1813	1496.59	4.5523	0.153467
FBtr0346594	785	552.707	12.1415	1.10832
FBtr0290228	698	508.59	0	0
FBtr0290229	442	255.295	0	0
FBtr0290227	3430	3417.82	368.207	5.43535
FBtr0290224	579	392.119	12	1.54401
FBtr0290225	686	496.59	0	0
FBtr0290222	1178	972.255	373.065	19.3593
FBtr0290223	2586	2374.21	1	0.0212503
FBtr0290220	972	725.977	0	0
FBtr0290221	867	687.556	2	0.14676
FBtr0082520	1665	1519.96	143.355	4.75845
FBtr0082521	1638	1523.6	88.6819	2.93664
FBtr0082522	1430	1320.99	259.235	9.90106
FBtr0082526	4353	4178.47	0.581057	0.00701596
FBtr0082527	3972	3835.35	7.22285	0.0950142
FBtr0082528	3994	3860.86	19.4545	0.254227
FBtr0082529	6782	6506.6	0	0
FBtr0086450	4827	4759.66	597.135	6.32969
FBtr0086457	4868	4553.85	1776.71	19.6844
FBtr0310470	496	307.901	0	0
FBtr0310471	392	207.602	0	0
FBtr0310472	484	296.163	0	0
FBtr0310473	1103	913.571	0	0
FBtr0310475	2292	2305.06	74.7309	1.6357
FBtr0310476	2042	1991.88	0	0
FBtr0310477	1330	1060.56	0	0
FBtr0072242	2507	2549.52	8807	174.283
FBtr0072241	527	341.417	801.111	118.384
FBtr0072246	500	311.818	0	0
FBtr0072247	2800	2695.65	3.98057	0.0745018
FBtr0072245	614	424.694	0	0
FBtr0072248	2815	2706.86	0.019433	0.000362209
FBtr0072249	3936	3889.95	6080.03	78.8583
FBtr0309845	3298	3070.46	295.245	4.85137
FBtr0086182	3470	3154.29	530.13	8.47942
FBtr0086183	3467	3150.53	2495.99	39.971
FBtr0086180	1394	1090.83	21852.7	1010.73
FBtr0086181	886	695.865	1867.78	135.421
FBtr0086186	1034	866.107	0	0
FBtr0086184	1425	1328.93	23.8855	0.906812
FBtr0086185	1911	1841.6	0	0
FBtr0309626	101	16.3347	0	0
FBtr0302637	1648	1458.57	0	0
FBtr0309623	151	25.0867	0	0
FBtr0309620	124	17.909	2	5.63434
FBtr0302639	3245	2831.59	0	0
FBtr0302638	2426	2179.01	18.088	0.418811
FBtr0309628	69	19.976	0	0
FBtr0084968	657	479.983	463	48.6677
FBtr0084969	1069	890.163	373.205	21.1526
FBtr0084962	2969	2902.43	0	0
FBtr0084963	2988	2928.65	478.644	8.24577
FBtr0084960	982	792.571	0	0
FBtr0084961	769	579.571	0	0
FBtr0084966	3002	2929.08	0	0
FBtr0084967	1248	1079.86	1827	85.3606
FBtr0084964	2908	2812.78	0	0
FBtr0084965	2887	2818.16	114.072	2.0422
FBtr0070895	951	793.939	634	40.2891
FBtr0339242	4175	4250.03	704.719	8.36585
FBtr0307372	7541	7566.22	0	0
FBtr0307371	5317	5426.75	0	0
FBtr0307370	4678	4718.94	0	0
FBtr0339246	2195	2005.57	0	0
FBtr0339247	3273	2864.49	0	0
FBtr0307375	11742	11834.1	4.39582	0.0187409
FBtr0307374	14423	14485.4	20.8362	0.0725725
FBtr0339248	3504	3420.9	122.623	1.8085
FBtr0307378	2779	2685.98	0	0
FBtr0079261	1105	986.906	1042	53.2694
FBtr0079260	5718	5693.56	919.742	8.15018
FBtr0079263	1441	1365.09	420	15.523
FBtr0079262	3212	2999.74	366.947	6.17169
FBtr0079265	1002	842.554	0	0
FBtr0346865	2456	2213.61	0.333333	0.00759738
FBtr0346866	5439	5249.57	0	0
FBtr0346867	1081	870.745	0	0
FBtr0080935	4521	4371.73	4444	51.2869
FBtr0079268	2030	1975.67	1057.84	27.0142
FBtr0080937	529	339.304	168.317	25.0279
FBtr0080936	774	589.213	0	0
FBtr0080931	1624	1434.57	0	0
FBtr0080930	3237	3045.39	4393	72.7787
FBtr0080933	1487	1211.12	6.29427	0.262207
FBtr0080932	1465	1356.18	1	0.0372022
FBtr0303278	1407	1217.57	0	0
FBtr0303279	1412	1349.45	0	0
FBtr0303276	4308	3980.39	0	0
FBtr0303277	10534	9882.74	0.000461495	2.356e-06
FBtr0303274	3774	3201	88.9809	1.40248
FBtr0303275	4450	4136.35	0	0
FBtr0303272	6348	6257.78	52.9851	0.427188
FBtr0303273	6732	6578.51	65.9795	0.506019
FBtr0303270	2857	2667.57	0	0
FBtr0303271	6880	6667.46	427.894	3.23789
FBtr0077893	3678	3682.26	0	0
FBtr0084038	2039	1989.43	2121.51	53.8022
FBtr0084039	2416	2324.63	5500.74	119.386
FBtr0084030	591	401.763	0	0
FBtr0084032	3492	3159.91	1345.5	21.483
FBtr0084033	1000	812.563	588	36.5095
FBtr0084034	2799	2601.27	862	16.7189
FBtr0084035	3171	3026.99	1113	18.5511
FBtr0075500	2018	1919.92	4056.13	106.589
FBtr0084037	1267	1077.57	0	0
FBtr0301639	3158	3047.13	0	0
FBtr0304134	2131	1896.99	13.2917	0.35351
FBtr0304137	1553	1345.18	416.918	15.6371
FBtr0304133	2001	1661.23	623.576	18.9385
FBtr0075502	509	320.649	0	0
FBtr0304138	3882	3774.81	613.786	8.20366
FBtr0331295	662	471.852	601.875	64.3556
FBtr0300724	1898	1708.57	0	0
FBtr0300727	3219	3363.24	2373.54	35.6062
FBtr0300721	1901	1711.57	0	0
FBtr0300722	1847	1657.57	0	0
FBtr0300728	1847	1781.58	8.32476	0.235749
FBtr0305269	635	386.965	5.33789e-07	6.95959e-08
FBtr0305268	1988	1810.63	755.261	21.0452
FBtr0305263	953	715.628	3286.09	231.674
FBtr0305262	6150	5973.19	246.424	2.08143
FBtr0305261	2954	2700.19	29.663	0.55425
FBtr0305260	1525	1399.31	11080.9	399.529
FBtr0305265	1386	1238.19	0	0
FBtr0081256	910	720.571	0	0
FBtr0114628	3829	3607.09	1861.89	26.0425
FBtr0114623	4107	4120.92	71.4143	0.874332
FBtr0114622	5170	4980.57	0	0
FBtr0114627	4361	4209.01	659.752	7.90836
FBtr0083358	938	756.991	747	49.7869
FBtr0344579	783	593.571	0	0
FBtr0344570	539	301.522	3.50536	0.586542
FBtr0083351	3117	2927.57	0	0
FBtr0083352	4180	3990.57	0	0
FBtr0083353	2289	2236.9	98	2.21037
FBtr0344574	464	276.697	0	0
FBtr0344575	477	289.27	0	0
FBtr0083356	1811	1610.95	819.872	25.6773
FBtr0083357	1660	1470.57	0	0
FBtr0111053	7699	7958.43	122.067	0.77385
FBtr0111052	7702	7960.8	177.79	1.12677
FBtr0111051	7744	8051.73	54.8061	0.34342
FBtr0111050	7744	8080.21	39.6777	0.247748
FBtr0111057	7702	7974.74	220.586	1.39556
FBtr0111056	7699	7975.64	169.13	1.06989
FBtr0111055	7747	8071.7	110.192	0.688765
FBtr0111054	7744	8041.33	73.4509	0.460845
FBtr0089661	12181	10582.8	5	0.0238371
FBtr0111059	7747	8067.57	3.10164e-08	1.9397e-10
FBtr0111058	7741	8064.17	134.118	0.8391
FBtr0306769	7755	8056.65	0	0
FBtr0306768	7710	7974.79	106.125	0.671407
FBtr0306767	7764	8065.17	20.54	0.128491
