target_id	length	eff_length	est_counts	tpm
FBtr0076664	2355	2145.14	573.657	11.9717
FBtr0330176	1056	852.552	52.6605	2.76519
FBtr0111097	7708	7566.13	218.745	1.29427
FBtr0076666	830	653.52	1	0.0685018
FBtr0111096	7699	7554.4	0.000217153	1.28684e-06
FBtr0330174	2193	2034.63	137.317	3.02134
FBtr0333813	2369	2144.05	0	0
FBtr0333815	12573	12278.9	21.8615	0.0797044
FBtr0073903	1710	1590.34	337.58	9.50272
FBtr0073900	3880	3881.71	1683.62	19.417
FBtr0333816	12475	12167.3	27.8122	0.10233
FBtr0081099	2276	2096.56	1227.25	26.2052
FBtr0081098	843	646.869	826	57.1643
FBtr0333818	4844	4661.94	521.872	5.01139
FBtr0081091	1112	954.114	858.85	40.2975
FBtr0081090	692	538.244	1193.05	99.2296
FBtr0081093	1842	1594.64	36.2093	1.01653
FBtr0081092	1971	1712.23	1516.85	39.659
FBtr0081095	1216	1042.58	784.427	33.6825
FBtr0081097	1873	1649.91	1360.38	36.9113
FBtr0081096	2351	2087.39	699	14.9911
FBtr0080515	751	579.501	5	0.386257
FBtr0074389	814	631.801	0	0
FBtr0074388	11772	11568.4	6517.04	25.2195
FBtr0073908	1974	1841.48	1	0.0243105
FBtr0074381	2013	1746.86	83.995	2.15257
FBtr0074383	2433	2174.88	315	6.48388
FBtr0074382	1838	1655.73	0	0
FBtr0074385	1920	1736.36	0	0
FBtr0074384	2087	1899.96	19	0.447682
FBtr0074387	997	871.219	6623.61	340.352
FBtr0074386	5088	4915.04	1003.84	9.14321
FBtr0339958	1495	1355.29	11.0173	0.363917
FBtr0080510	6651	6477.93	5067.9	35.0229
FBtr0112852	4445	4222.07	978.962	10.3801
FBtr0339957	5083	4900.42	1477.01	13.4931
FBtr0339954	1244	1055.97	585.286	24.813
FBtr0113007	1607	1437.08	76.9165	2.39608
FBtr0113004	2020	1747.21	4.85498	0.124395
FBtr0112851	4062	3847.14	933.451	10.8621
FBtr0113003	2230	2077.29	16	0.344813
FBtr0334719	2610	2427.73	0	0
FBtr0334718	3397	3304.09	0	0
FBtr0334717	2862	2746.74	0	0
FBtr0334716	4732	4642.2	0	0
FBtr0334715	3407	3315.72	0	0
FBtr0334714	2837	2654.73	0	0
FBtr0334713	7374	7217.51	516.708	3.20493
FBtr0334712	2610	2523.66	0	0
FBtr0334711	3123	3007.57	0	0
FBtr0113009	1455	1272.73	0	0
FBtr0080519	1335	1104.93	294	11.9117
FBtr0339951	1108	925.729	0	0
FBtr0075162	1021	891.382	62.3567	3.1317
FBtr0075163	430	249.675	0	0
FBtr0075160	1763	1653.7	0	0
FBtr0075161	1288	1076.37	530	22.0432
FBtr0075167	1553	1370.73	0	0
FBtr0075164	349	172.078	0	0
FBtr0075169	1326	1171.02	15	0.573441
FBtr0301499	4105	3905.15	26279.3	301.256
FBtr0073828	2786	2624.46	3023	51.5655
FBtr0088526	522	341.468	268.869	35.2494
FBtr0088527	577	397.096	509.677	57.4593
FBtr0088524	1299	1125.06	2279	90.6834
FBtr0088525	509	327.175	41977.5	5743.77
FBtr0088522	1929	1761.35	540.274	13.7319
FBtr0088523	1880	1714.65	144.292	3.76727
FBtr0088520	1686	1501.51	203	6.05243
FBtr0088521	1673	1500.55	0	0
FBtr0080052	1516	1335.17	8917.25	298.989
FBtr0070495	3837	3731.62	574.653	6.89397
FBtr0080050	1159	992.604	1667.99	75.2277
FBtr0080051	1082	891.161	1995	100.218
FBtr0080054	4070	3852.83	2.38368e-05	2.76967e-07
FBtr0080055	1405	1156.74	201	7.77893
FBtr0080059	2577	2341.82	9360	178.93
FBtr0070497	1728	1597.35	1109.93	31.1069
FBtr0112755	2342	2310.41	52.0929	1.00937
FBtr0112754	4189	4237.94	192.212	2.03042
FBtr0112757	945	762.729	0	0
FBtr0112756	1472	1272.35	5	0.175924
FBtr0112751	1472	1289.73	0	0
FBtr0112750	350	172.981	0	0
FBtr0112753	6294	6260.05	328.948	2.35239
FBtr0112752	1052	869.729	0	0
FBtr0331590	716	534.277	9.40187	0.787787
FBtr0331591	4492	4273.23	0	0
FBtr0089433	2353	2109.87	8688.62	184.355
FBtr0089432	2283	2069.87	400.325	8.65826
FBtr0089431	2380	2154.39	0	0
FBtr0089430	2380	2156.89	1146.64	23.799
FBtr0089437	2387	2153.2	13.5561	0.281846
FBtr0089436	1971	1744.16	36.2239	0.929758
FBtr0089435	2309	2073.6	14.8417	0.320421
FBtr0089434	2429	2197.78	733.148	14.9338
FBtr0083651	3402	3336.96	227.6	3.05338
FBtr0088383	1427	1244.73	0	0
FBtr0088380	965	754.046	15	0.890542
FBtr0083652	2845	2784.98	2.49824	0.040158
FBtr0083655	2167	2050.59	417	9.1037
FBtr0088387	1363	1167.64	0	0
FBtr0088384	2300	2114.1	1031.94	21.8518
FBtr0088385	2621	2470.33	120.434	2.1825
FBtr0083658	2728	2480.01	7	0.126359
FBtr0088388	1526	1367.01	1022.11	33.4724
FBtr0088389	1581	1417.86	27.8918	0.88065
FBtr0087721	592	409.949	0	0
FBtr0087720	1458	1300.69	2	0.068836
FBtr0087722	2932	2684.3	5	0.0833872
FBtr0087729	1799	1610.98	61.0722	1.69712
FBtr0087728	3235	3020.11	154.729	2.29356
FBtr0333106	9409	9135.46	0	0
FBtr0333105	9937	9696.07	10.6305	0.0490818
FBtr0073010	1631	1448.73	0	0
FBtr0073011	1996	1871.97	2	0.047829
FBtr0079172	1196	1061.5	1	0.0421736
FBtr0333101	1813	1572.64	9.67972	0.275547
FBtr0346594	785	593.989	26.4094	1.9904
FBtr0290228	698	515.883	0	0
FBtr0290229	442	261.418	0	0
FBtr0290227	3430	3305.53	387.502	5.24799
FBtr0290224	579	396.911	36	4.06041
FBtr0290225	686	503.883	0	0
FBtr0290222	1178	990.792	513.849	23.2174
FBtr0290223	2586	2373.7	1	0.0188597
FBtr0290220	972	758.365	0	0
FBtr0290221	867	668.134	2	0.134007
FBtr0082520	1665	1473.07	208.99	6.35132
FBtr0082521	1638	1449.15	111.427	3.44221
FBtr0082522	1430	1247.36	443.438	15.9149
FBtr0082526	4353	4176.94	2.23297	0.0239324
FBtr0082527	3972	3801.15	11.0925	0.13064
FBtr0082528	3994	3816.65	56.9275	0.66773
FBtr0082529	6782	6507.77	0	0
FBtr0086450	4827	4680.17	626.496	5.99263
FBtr0086457	4868	4733.39	1654.66	15.6494
FBtr0310470	496	314.426	0	0
FBtr0310471	392	212.861	0	0
FBtr0310472	484	302.55	0	0
FBtr0310473	1103	920.729	0	0
FBtr0310475	2292	2178.19	42.6236	0.876021
FBtr0310476	2042	1910.94	99.1026	2.32166
FBtr0310477	1330	1121.73	0	0
FBtr0072242	2507	2365	5870	111.114
FBtr0072241	527	344.823	1050.56	136.392
FBtr0072246	500	318.362	0	0
FBtr0072247	2800	2612.77	2.99968	0.0513967
FBtr0072245	614	431.949	0	0
FBtr0072248	2815	2631.56	0.000317926	5.40845e-06
FBtr0072249	3936	3776.97	4560.82	54.058
FBtr0309845	3298	3114.63	385.852	5.54594
FBtr0086182	3470	3237.72	456.151	6.3071
FBtr0086183	3467	3234.66	2747.98	38.0317
FBtr0086180	1394	1155.64	27737.6	1074.5
FBtr0086181	886	649.645	3525.67	242.955
FBtr0086186	1034	866.924	0	0
FBtr0086184	1425	1267.49	45.2297	1.5975
FBtr0086185	1911	1756.83	171.643	4.37378
FBtr0309626	101	14.919	0	0
FBtr0302637	1648	1471.83	7.5005	0.228136
FBtr0309623	151	25.5878	0	0
FBtr0309620	124	17.5978	1	2.54391
FBtr0302639	3245	3087.28	0	0
FBtr0302638	2426	2303.04	15.5075	0.30144
FBtr0309628	69	17.9552	0	0
FBtr0084968	657	461.807	547	53.0258
FBtr0084969	1069	892.329	440	22.0744
FBtr0084962	2969	2867.8	0	0
FBtr0084963	2988	2887.17	468.681	7.26718
FBtr0084960	982	817.512	2	0.109521
FBtr0084961	769	586.801	0	0
FBtr0084966	3002	2889.77	0	0
FBtr0084967	1248	1039.52	1848	79.5849
FBtr0084964	2908	2802.31	14.0636	0.224667
FBtr0084965	2887	2775.73	225.918	3.64362
FBtr0070895	951	768.147	810	47.2064
FBtr0339242	4175	4072.6	486.666	5.34957
FBtr0307372	7541	7266.19	3.6854	0.0227059
FBtr0307371	5317	5138.37	0	0
FBtr0307370	4678	4495.32	2.81591	0.0280426
FBtr0339246	2195	2012.73	0	0
FBtr0339247	3273	2979.45	9.01126	0.135397
FBtr0307375	11742	11510.2	0	0
FBtr0307374	14423	14106	16.4987	0.0523608
FBtr0339248	3504	3316.54	46.3239	0.625289
FBtr0307378	2779	2573.36	7.40709	0.128857
FBtr0079261	1105	932.484	1593	76.4777
FBtr0079260	5718	5577.49	817.377	6.56061
FBtr0079263	1441	1270.09	576	20.3025
FBtr0079262	3212	2994.73	415.652	6.21346
FBtr0079265	1002	806.18	0	0
FBtr0346865	2456	2273.73	0	0
FBtr0346866	5439	5375.19	1	0.00832851
FBtr0346867	1081	885.805	2.45997	0.124323
FBtr0080935	4521	4326.8	3115	32.2294
FBtr0079268	2030	1866.19	1087.78	26.0942
FBtr0080937	529	326.726	177.742	24.3538
FBtr0080936	774	599.812	1748.47	130.498
FBtr0080931	1624	1441.73	0	0
FBtr0080930	3237	3008.51	5171	76.9457
FBtr0080933	1487	1231.02	13	0.472757
FBtr0080932	1465	1273.99	1	0.0351394
FBtr0303278	1407	1224.73	0	0
FBtr0303279	1412	1243.51	53	1.90803
FBtr0303276	4308	4139.05	0	0
FBtr0303277	10534	10314.1	67.4834	0.292905
FBtr0303274	3774	3521.21	127.545	1.62156
FBtr0303275	4450	4284.72	0	0
FBtr0303272	6348	6239.5	105.646	0.757993
FBtr0303273	6732	6600.14	160.183	1.08649
FBtr0303270	2857	2665.17	1	0.0167971
FBtr0303271	6880	6738.29	431.167	2.86455
FBtr0077893	3678	3521.85	0	0
FBtr0084038	2039	1897.16	2518.25	59.4232
FBtr0084039	2416	2225.37	5840.61	117.494
FBtr0084030	591	408.949	0	0
FBtr0084032	3492	3282.39	1441.45	19.6594
FBtr0084033	1000	797.872	731	41.0152
FBtr0084034	2799	2619.8	1078	18.421
FBtr0084035	3171	2974.28	1328	19.9884
FBtr0075500	2018	1899.75	4764.9	112.284
FBtr0084037	1267	1061.59	11	0.463872
FBtr0301639	3158	2987.09	0	0
FBtr0304134	2131	1917.22	0	0
FBtr0304137	1553	1341.51	551.01	18.3876
FBtr0304133	2001	1778.36	424.983	10.6983
FBtr0075502	509	327.217	0	0
FBtr0304138	3882	3699.91	1320.6	15.9786
FBtr0331295	662	472.299	518.451	49.1418
FBtr0300724	1898	1715.73	0	0
FBtr0300727	3219	3135.76	2676.13	38.2055
FBtr0300721	1901	1718.73	0	0
FBtr0300722	1847	1664.73	0	0
FBtr0300728	1847	1706.79	52.1454	1.36771
FBtr0305269	635	452.883	0	0
FBtr0305268	1988	1773.42	842.909	21.278
FBtr0305263	953	748.439	2746.66	164.289
FBtr0305262	6150	6034.44	135.241	1.0033
FBtr0305261	2954	2756.77	74.1975	1.2049
FBtr0305260	1525	1338.73	9119.95	304.972
FBtr0305265	1386	1170.72	7.23827	0.276786
FBtr0081256	910	727.729	0	0
FBtr0114628	3829	3635.75	1277.06	15.7245
FBtr0114623	4107	3831.46	70.4714	0.823398
FBtr0114622	5170	4987.73	0	0
FBtr0114627	4361	4195.32	755.22	8.05877
FBtr0083358	938	730.03	997	61.1386
FBtr0344579	783	600.801	0	0
FBtr0344570	539	322.456	11.0661	1.53633
FBtr0083351	3117	2934.73	0	0
FBtr0083352	4180	3997.73	0	0
FBtr0083353	2289	2117.5	123	2.60041
FBtr0344574	464	282.93	0	0
FBtr0344575	477	295.685	0	0
FBtr0083356	1811	1637.12	598.917	16.3774
FBtr0083357	1660	1477.73	0	0
FBtr0111053	7699	7549.41	69.3035	0.410964
FBtr0111052	7702	7543.16	75.4551	0.447812
FBtr0111051	7744	7608.25	75.2533	0.442794
FBtr0111050	7744	7605.89	58.2749	0.342998
FBtr0111057	7702	7542.2	181.948	1.07996
FBtr0111056	7699	7542.83	211.852	1.25736
FBtr0111055	7747	7603.63	46.4825	0.273672
FBtr0111054	7744	7596.75	136.108	0.802079
FBtr0089661	12181	11734.7	4.52603	0.0172665
FBtr0111059	7747	7601.31	5.96095e-07	3.51065e-09
FBtr0111058	7741	7602.16	60.8538	0.358354
FBtr0306769	7755	7589.6	0	0
FBtr0306768	7710	7552.4	140.996	0.835763
