ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
2201	"FBgn0002590"	"RpS5a"	chrX	-	17145015	17145132	17146797	17147200	17144617	17144716	17148203	17148264	2201	4266,6857,4978	12357,12962,10828	3724,4617,6031	1545,1699,2778	148	148	0.0	0.0	0.257,0.346,0.315	0.707,0.731,0.685	-0.402
2283	"FBgn0041182"	"Tep2"	chr2L	-	7697006	7697157	7697400	7697581	7696027	7696206	7698724	7698992	2283	123,188,139	130,178,130	80,129,121	325,378,390	148	148	0.0	0.0	0.486,0.514,0.517	0.198,0.254,0.237	0.276
2284	"FBgn0041182"	"Tep2"	chr2L	-	7697006	7697157	7698373	7698551	7696027	7696206	7698724	7698992	2284	30,43,35	130,178,130	11,12,12	325,378,390	148	148	0.0	0.0	0.188,0.195,0.212	0.033,0.031,0.03	0.167
2293	"FBgn0041210"	"HDAC4"	chrX	-	13271481	13271589	13276434	13276547	13270390	13270642	13285202	13285632	2293	0,2,2	78,99,73	16,36,21	52,69,66	148	148	0.0	0.0	0.0,0.02,0.027	0.235,0.343,0.241	-0.257
2297	"FBgn0030482"	"CG1673"	chrX	+	13398584	13399004	13399330	13399561	13396898	13397300	13399632	13399939	2297	359,464,313	430,475,324	449,553,452	106,120,175	148	148	0.0	0.0	0.455,0.494,0.491	0.809,0.822,0.721	-0.304
233	"FBgn0040388"	"boi"	chrX	-	2456590	2456686	2469336	2469411	2450902	2452147	2469890	2470043	233	224,302,238	94,135,90	227,199,202	435,386,304	148	148	0.0	0.0	0.704,0.691,0.726	0.343,0.34,0.399	0.346
2380	"FBgn0039993"	"CG17691"	chr2R	+	1590939	1591017	1594945	1595192	1590569	1590883	1595765	1595984	2380	382,566,452	331,439,369	581,599,623	175,166,165	148	148	0.0	0.0	0.536,0.563,0.551	0.769,0.783,0.791	-0.231
245	"FBgn0000308"	"chic"	chr2L	-	5976610	5976782	5979411	5979704	5973202	5973674	5980950	5981018	245	280,581,370	2529,3131,2332	693,902,839	1239,1627,1911	148	148	0.0	0.0	0.1,0.157,0.137	0.359,0.357,0.305	-0.209
2460	"FBgn0259984"	"kuz"	chr2L	+	13551141	13551666	13558799	13558832	13550138	13550293	13609790	13609987	2460	75,88,59	162,217,164	105,204,165	85,113,84	148	106	0.0	0.0	0.249,0.225,0.205	0.469,0.564,0.585	-0.313
2461	"FBgn0259984"	"kuz"	chr2L	+	13551141	13551666	13610055	13610578	13550138	13550293	13630705	13631184	2461	74,85,58	211,315,205	97,179,140	126,153,127	148	148	0.0	0.0	0.26,0.213,0.221	0.435,0.539,0.524	-0.268
2483	"FBgn0031190"	"CG12576"	chrX	-	22477178	22477483	22480511	22480898	22474850	22476452	22481914	22482027	2483	153,227,178	135,172,140	196,244,220	47,37,53	148	148	0.0	0.0	0.531,0.569,0.56	0.807,0.868,0.806	-0.274
2541	"FBgn0265297"	"pAbp"	chr2R	+	18141487	18141672	18143412	18144897	18140776	18140954	18144966	18145274	2541	478,698,528	3652,4463,3255	1085,1307,1176	1687,1953,2275	148	148	0.0	0.0	0.116,0.135,0.14	0.391,0.401,0.341	-0.247
2555	"FBgn0042693"	"PP2A-B'"	chr3R	+	18169656	18170098	18171528	18171703	18167756	18167867	18175332	18175529	2555	10,21,7	197,266,184	44,39,46	85,113,105	148	148	0.0	0.0	0.048,0.073,0.037	0.341,0.257,0.305	-0.248
2646	"FBgn0040319"	"Gclc"	chrX	-	8105267	8105894	8115416	8115580	8104036	8105193	8115991	8116147	2646	103,157,88	81,112,87	366,525,377	40,49,69	148	148	0.0	0.0	0.56,0.584,0.503	0.901,0.915,0.845	-0.338
2689	"FBgn0011217"	"eff"	chr3R	-	14737419	14737483	14740379	14740940	14734386	14734418	14741006	14741319	2689	87,125,103	1939,2280,1799	55,64,62	3034,3816,3665	148	137	0.0	0.0	0.04,0.048,0.05	0.017,0.015,0.015	0.03
2690	"FBgn0011217"	"eff"	chr3R	-	14737419	14737483	14740379	14740940	14733699	14733883	14741006	14741319	2690	86,125,100	2,3,0	51,53,41	56,102,100	148	137	0.0	0.0	0.975,0.975,1.0	0.457,0.325,0.275	0.631
300	"FBgn0004635"	"rho"	chr3L	+	1465465	1465822	1466489	1466907	1463810	1464130	1467039	1468944	300	29,66,45	21,42,40	63,113,83	3,4,15	148	148	0.0	0.0	0.58,0.611,0.529	0.955,0.966,0.847	-0.349
307	"FBgn0003507"	"srp"	chr3R	+	16000612	16000785	16001188	16001406	15999845	16000059	16001751	16001916	307	95,110,106	329,377,293	131,144,170	127,153,178	148	148	0.0	0.0	0.224,0.226,0.266	0.508,0.485,0.489	-0.255
69	"FBgn0037328"	"RpL35A"	chr3R	-	5465799	5466027	5466152	5466381	5465629	5465731	5466979	5467008	69	1018,1959,1795	10906,10690,9216	994,1250,1745	2245,2223,3433	148	148	0.0	0.0	0.085,0.155,0.163	0.307,0.36,0.337	-0.2
2400	"FBgn0259214"	"PMCA"	chr4	-	350764	351209	351585	351827	350602	350690	351883	352126	2400	222,259,197	118,175,138	130,183,209	230,320,310	148	148	1.11022302463e-16	6.42583629407e-15	0.653,0.597,0.588	0.361,0.364,0.403	0.237
2517	"FBgn0261822"	"Bsg"	chr2L	+	8089393	8089736	8105691	8105809	8083419	8083521	8106839	8107000	2517	32,39,20	456,628,454	50,124,88	328,354,401	148	148	1.11022302463e-16	6.42583629407e-15	0.066,0.058,0.042	0.132,0.259,0.18	-0.135
2530	"FBgn0261262"	"CG42613"	chr3R	+	18937522	18937640	18943052	18943115	18931143	18931387	18947290	18948007	2530	43,47,31	119,133,85	99,103,78	58,79,65	148	136	1.11022302463e-16	6.42583629407e-15	0.249,0.245,0.251	0.611,0.545,0.524	-0.312
2593	"FBgn0010909"	"msn"	chr3L	-	2560115	2560295	2561931	2562843	2557792	2558389	2563817	2563959	2593	179,238,191	347,379,277	213,215,235	102,139,163	148	148	1.11022302463e-16	6.42583629407e-15	0.34,0.386,0.408	0.676,0.607,0.59	-0.246
2512	"FBgn0020309"	"crol"	chr2L	-	11800154	11800322	11802370	11803674	11798664	11799402	11803784	11803898	2512	173,258,137	76,100,63	339,447,358	52,59,49	148	148	2.22044604925e-15	1.24736822178e-13	0.695,0.721,0.685	0.867,0.883,0.88	-0.176
230	"FBgn0025741"	"PlexA"	chr4	-	1018769	1020015	1022241	1023680	1016375	1018709	1026962	1027101	230	22,48,32	257,324,206	71,158,65	168,233,168	148	148	2.44249065418e-15	1.33290204271e-13	0.079,0.129,0.134	0.297,0.404,0.279	-0.213
2149	"FBgn0015286"	"Rala"	chrX	-	3707367	3707491	3708743	3708918	3704983	3706251	3709835	3709996	2149	365,463,350	395,474,432	578,690,739	332,347,338	148	148	2.99760216649e-15	1.59039448278e-13	0.48,0.494,0.448	0.635,0.665,0.686	-0.188
2129	"FBgn0035715"	"CG10103"	chr3L	-	6754744	6754807	6755072	6755123	6754016	6754493	6755419	6756158	2129	149,200,157	153,199,153	79,72,60	190,191,232	124	136	3.5527136788e-15	1.83396841257e-13	0.516,0.524,0.53	0.313,0.293,0.221	0.248
298	"FBgn0035253"	"CG7971"	chr3L	-	1659845	1659990	1661108	1661165	1658519	1658590	1661226	1661592	298	154,183,154	45,72,53	101,156,142	152,153,144	130	148	4.10782519111e-15	2.06472266185e-13	0.796,0.743,0.768	0.431,0.537,0.529	0.27
2191	"FBgn0261545"	"CG42663"	chr2R	+	12734920	12735119	12746608	12746661	12705171	12705636	12747677	12747747	2191	2,2,2	104,171,118	18,34,19	128,142,141	148	126	9.88098491916e-15	4.83914902451e-13	0.016,0.01,0.014	0.107,0.169,0.103	-0.113
2408	"FBgn0261797"	"Dhc64C"	chr3L	-	4812056	4812255	4812893	4813089	4811551	4811669	4813327	4815436	2408	69,95,62	18,40,23	19,25,17	33,44,62	148	148	1.23234755733e-14	5.88445958625e-13	0.793,0.704,0.729	0.365,0.362,0.215	0.428
2377	"FBgn0039735"	"CG7911"	chr3R	-	30003989	30004157	30004303	30004449	30003680	30003904	30004581	30004861	2377	1106,1529,1174	1413,1741,1440	607,666,776	1459,1758,1680	148	148	1.52100554374e-14	7.08565997206e-13	0.439,0.468,0.449	0.294,0.275,0.316	0.157
2277	"FBgn0041182"	"Tep2"	chr2L	-	7696593	7696807	7697006	7697157	7696027	7696206	7698724	7698992	2277	130,178,130	30,56,50	325,378,390	29,30,33	148	148	1.80966353014e-14	8.22966033945e-13	0.813,0.761,0.722	0.918,0.926,0.922	-0.157
2285	"FBgn0041182"	"Tep2"	chr2L	-	7697006	7697157	7697976	7698130	7696027	7696206	7698724	7698992	2285	45,59,44	130,178,130	37,36,37	325,378,390	148	148	3.25295346215e-14	1.44491653784e-12	0.257,0.249,0.253	0.102,0.087,0.087	0.161
308	"FBgn0003495"	"spz"	chr3R	-	27066607	27066665	27067121	27067199	27066098	27066453	27067357	27067495	308	135,231,159	515,642,534	166,122,150	145,168,198	148	131	5.19584375525e-14	2.25546853921e-12	0.188,0.242,0.209	0.503,0.391,0.401	-0.219
2200	"FBgn0002590"	"RpS5a"	chrX	-	17144617	17144716	17145015	17145132	17143587	17143771	17146797	17147200	2200	6849,7653,6012	16917,18117,14564	1760,2067,2784	2153,2591,3884	148	148	6.06181771445e-14	2.57290485213e-12	0.288,0.297,0.292	0.45,0.444,0.418	-0.145
154	"FBgn0020910"	"RpL3"	chr3R	+	11223087	11223530	11223857	11224247	11222560	11222729	11224490	11224944	154	330,387,285	10160,11659,9418	62,97,155	5697,6508,8679	148	148	8.51541059887e-14	3.53574657475e-12	0.031,0.032,0.029	0.011,0.015,0.018	0.016
2130	"FBgn0265998"	"Doa"	chr3R	+	28919491	28919567	28920224	28920291	28900823	28901022	28920353	28920467	2130	187,229,162	124,211,121	90,85,109	170,208,191	148	140	9.12603326242e-14	3.70866458111e-12	0.588,0.507,0.559	0.334,0.279,0.351	0.23
2478	"FBgn0010905"	"Spn"	chr3L	-	2524598	2525718	2534710	2536218	2514309	2514330	2540976	2541403	2478	45,51,39	102,116,91	117,126,104	63,68,90	148	148	1.05471187339e-13	4.19687432953e-12	0.306,0.305,0.3	0.65,0.649,0.536	-0.308
2112	"FBgn0024728"	"Slip1"	chr4	+	664987	665305	668419	668574	663854	664340	669129	669884	2112	128,181,119	69,68,60	155,182,168	19,19,31	148	148	3.63042929052e-13	1.41512651937e-11	0.65,0.727,0.665	0.891,0.905,0.844	-0.199
2236	"FBgn0085443"	"spri"	chrX	-	10522802	10523564	10544385	10544504	10519347	10519777	10546628	10546754	2236	1,5,2	85,47,48	9,9,11	11,14,17	148	148	1.09623421451e-12	4.18761469943e-11	0.012,0.096,0.04	0.45,0.391,0.393	-0.362
2514	"FBgn0020309"	"crol"	chr2L	-	11798664	11799402	11800154	11800322	11797828	11798041	11802370	11803674	2514	61,92,59	299,366,217	59,63,59	88,80,97	148	148	1.80677695027e-12	6.76655681376e-11	0.169,0.201,0.214	0.401,0.441,0.378	-0.212
165	"FBgn0261041"	"stj"	chr2R	+	13811197	13811254	13812437	13812491	13810752	13810836	13813799	13813880	165	24,40,34	44,83,37	84,121,126	27,52,14	130	127	2.85194090566e-12	1.04753983266e-10	0.348,0.32,0.473	0.752,0.694,0.898	-0.401
2459	"FBgn0259984"	"kuz"	chr2L	+	13551141	13551666	13610055	13610578	13550138	13550420	13630705	13631184	2459	35,52,38	211,314,205	59,83,57	129,151,124	148	148	3.91597865246e-12	1.41123004268e-10	0.142,0.142,0.156	0.314,0.355,0.315	-0.181
88	"FBgn0005640"	"Eip63E"	chr3L	+	3593328	3593546	3594650	3594742	3578288	3578480	3598064	3598239	88	3,8,4	116,113,98	13,26,18	62,55,48	148	148	7.64355245764e-12	2.70355281372e-10	0.025,0.066,0.039	0.173,0.321,0.273	-0.212
2217	"FBgn0051363"	"Jupiter"	chr3R	-	11592366	11592624	11593632	11593766	11590385	11591307	11619703	11619906	2217	1950,2577,1973	1853,2169,1631	1160,1259,1433	495,593,778	148	148	1.31894495325e-11	4.58033611038e-10	0.513,0.543,0.547	0.701,0.68,0.648	-0.142
2525	"FBgn0010225"	"Gel"	chr3R	+	4237624	4237817	4238302	4238377	4236552	4236804	4238569	4238765	2525	1319,1762,1335	469,635,506	505,606,792	371,441,475	148	148	2.8425595211e-11	9.69515836661e-10	0.738,0.735,0.725	0.576,0.579,0.625	0.139
225	"FBgn0037443"	"Dmtn"	chr3R	-	6393731	6393911	6405377	6405660	6392879	6392959	6405741	6405895	225	5,1,1	90,93,54	11,9,12	38,26,34	148	148	4.40087966069e-11	1.47468072841e-09	0.053,0.011,0.018	0.224,0.257,0.261	-0.22
2515	"FBgn0261822"	"Bsg"	chr2L	+	8089184	8089736	8105691	8105809	8088303	8088453	8106839	8107000	2515	82,102,54	456,628,455	19,19,20	327,354,401	148	148	5.67650371153e-11	1.86933139466e-09	0.152,0.14,0.106	0.055,0.051,0.048	0.081
268	"FBgn0036030"	"CG6767"	chr3L	-	9689264	9689448	9694232	9694458	9686364	9686463	9696538	9696700	268	131,236,157	92,140,109	37,68,65	93,100,114	148	148	9.50487466511e-11	3.07700179837e-09	0.587,0.628,0.59	0.285,0.405,0.363	0.251
2216	"FBgn0032482"	"Pect"	chr2L	+	13208664	13208777	13209471	13209599	13208420	13208487	13209659	13209845	2216	1195,1619,1134	880,1203,876	895,1118,1043	400,399,471	148	148	1.14028897436e-10	3.62991990171e-09	0.576,0.574,0.564	0.691,0.737,0.689	-0.134
228	"FBgn0033028"	"CG11665"	chr2R	-	5643816	5644041	5647721	5647824	5643591	5643718	5652498	5652815	228	87,187,108	97,112,99	222,248,214	39,61,80	148	148	2.74323896932e-10	8.58948595312e-09	0.473,0.625,0.522	0.851,0.803,0.728	-0.254
2513	"FBgn0020309"	"crol"	chr2L	-	11802286	11803674	11803784	11803898	11800154	11800322	11806047	11806157	2513	296,416,276	150,157,104	299,439,409	48,83,91	148	148	3.70094732638e-10	1.14013054732e-08	0.664,0.726,0.726	0.862,0.841,0.818	-0.135
224	"FBgn0037443"	"Dmtn"	chr3R	-	6392879	6392959	6405377	6405660	6391304	6391988	6405741	6405895	224	3,0,1	45,62,36	10,14,9	22,17,41	148	148	4.66642058328e-10	1.41474020858e-08	0.063,0.0,0.027	0.313,0.452,0.18	-0.285
2557	"FBgn0026379"	"Pten"	chr2L	-	10256909	10257122	10257394	10257716	10256318	10256506	10257777	10257993	2557	51,67,79	16,41,15	41,71,84	2,5,2	148	148	1.85820314691e-09	5.54557501656e-08	0.761,0.62,0.84	0.953,0.934,0.977	-0.214
2402	"FBgn0031738"	"CG9171"	chr2L	-	5787964	5787984	5799117	5799411	5770950	5771209	5800043	5800173	2402	4,12,3	3,7,2	29,23,13	0,1,0	148	93	1.94049576407e-09	5.70207216827e-08	0.456,0.519,0.485	1.0,0.935,1.0	-0.492
293	"FBgn0003721"	"Tm1"	chr3R	+	15301010	15301073	15301623	15301686	15300746	15300822	15303152	15303222	293	26,18,12	556,798,554	63,73,84	891,1012,947	136	136	2.33408758987e-09	6.75470802523e-08	0.045,0.022,0.021	0.066,0.067,0.081	-0.042
2508	"FBgn0020309"	"crol"	chr2L	-	11803784	11803898	11806047	11806157	11802904	11803674	11808013	11808972	2508	80,80,41	179,266,139	44,63,65	354,462,380	148	148	2.47221776384e-09	7.04766556557e-08	0.309,0.231,0.228	0.111,0.12,0.146	0.13
2176	"FBgn0038981"	"CG5346"	chr3R	-	22522033	22522149	22526787	22527083	22521034	22521790	22528395	22528663	2176	936,1140,968	885,989,748	468,878,760	268,344,392	148	148	4.40830005832e-09	1.23821369285e-07	0.514,0.535,0.564	0.636,0.718,0.66	-0.134
2237	"FBgn0262734"	"Rbp2"	chrX	+	16450313	16450501	16451274	16451559	16449873	16450179	16451918	16453615	2237	278,346,297	563,622,412	283,426,324	278,340,321	148	148	4.98446561803e-09	1.37975787398e-07	0.331,0.357,0.419	0.504,0.556,0.502	-0.152
2465	"FBgn0261793"	"Trf2"	chrX	+	8410281	8410689	8418350	8418426	8409271	8409364	8423183	8423575	2465	5,6,6	48,54,31	45,52,46	83,111,80	148	148	1.32142686793e-08	3.60560759678e-07	0.094,0.1,0.162	0.352,0.319,0.365	-0.227
55	"FBgn0266694"	"CR45184"	chr3L	-	826945	827001	827181	827236	826719	826885	827422	827469	55	918,1366,1055	953,1479,1243	503,623,727	862,1191,1341	128	129	1.77640707699e-08	4.77878523528e-07	0.493,0.482,0.461	0.37,0.345,0.353	0.123
331	"FBgn0002413"	"dco"	chr3R	-	31058539	31058627	31060374	31060464	31055185	31057928	31061069	31061210	331	15,28,10	242,346,254	105,151,82	626,905,663	148	148	2.0756483754e-08	5.50623388474e-07	0.058,0.075,0.038	0.144,0.143,0.11	-0.075
292	"FBgn0003721"	"Tm1"	chr3R	+	15295426	15295544	15296590	15296708	15295112	15295246	15299276	15299347	292	544,618,490	136,151,105	351,470,534	38,48,72	148	148	2.19987466021e-08	5.75583643973e-07	0.8,0.804,0.824	0.902,0.907,0.881	-0.087
2072	"FBgn0032006"	"Pvr"	chr2L	-	8228493	8229011	8230124	8230331	8226457	8226606	8239691	8239878	2072	378,449,323	2,7,3	155,204,209	8,13,14	148	148	2.26756798893e-08	5.85277683629e-07	0.995,0.985,0.991	0.951,0.94,0.937	0.048
116	"FBgn0003256"	"rl"	chr2R	+	1080330	1080441	1105846	1105981	1076634	1076761	1113197	1113482	116	315,556,417	200,249,220	249,359,299	67,85,95	148	148	2.33909059899e-08	5.95688405876e-07	0.612,0.691,0.655	0.788,0.809,0.759	-0.133
2121	"FBgn0264605"	"CG43954"	chr3L	-	16678807	16679932	16680811	16680947	16677566	16678660	16681237	16681370	2121	183,190,102	210,225,205	121,205,187	55,105,129	148	148	2.54337640948e-08	6.39190650277e-07	0.466,0.458,0.332	0.688,0.661,0.592	-0.228
1360	"FBgn0033159"	"Dscam1"	chr2R	-	7355685	7355809	7357590	7357714	7348130	7348975	7361717	7361867	1360	3,2,3	0,1,1	0,0,2	1,6,4	148	148	3.29181992775e-08	8.16542345715e-07	1.0,0.667,0.75	0.0,0.0,0.333	0.695
2413	"FBgn0058263"	"MFS17"	chr2R	-	2515642	2515908	2553782	2553877	2494741	2495023	2565118	2565385	2413	55,96,65	21,30,24	72,83,57	5,7,6	148	148	4.15711073343e-08	1.01795916678e-06	0.724,0.762,0.73	0.935,0.922,0.905	-0.182
602	"FBgn0033159"	"Dscam1"	chr2R	-	7351460	7351584	7355685	7355809	7348130	7348975	7361717	7361867	602	0,1,1	3,2,1	1,6,4	1,0,0	148	148	4.77208538241e-08	1.15375735195e-06	0.0,0.333,0.5	0.5,1.0,1.0	-0.556
2436	"FBgn0039994"	"conu"	chr2R	+	4756315	4756588	4757235	4757748	4756170	4756259	4757801	4758048	2436	133,181,158	98,142,78	125,111,109	173,159,173	148	148	5.17939606759e-08	1.23658081114e-06	0.576,0.56,0.669	0.419,0.411,0.387	0.196
77	"FBgn0264270"	"Sxl"	chrX	-	7088577	7088767	7091673	7092122	7087613	7087659	7098000	7098053	77	13,13,7	24,27,27	18,29,14	10,11,5	148	148	7.65463022967e-08	1.80498070848e-06	0.351,0.325,0.206	0.643,0.725,0.737	-0.408
2611	"FBgn0040056"	"CG17698"	chr3L	+	23746189	23746544	23747872	23748060	23740160	23741084	23748423	23748716	2611	23,38,16	1,1,0	19,18,22	4,5,12	148	148	8.41709707489e-08	1.9605677333e-06	0.958,0.974,1.0	0.826,0.783,0.647	0.225
2617	"FBgn0025720"	"Ate1"	chr2R	-	20255885	20256035	20256082	20256235	20255627	20255809	20256435	20256629	2617	60,110,64	122,152,116	41,53,36	145,176,179	148	148	1.03946482977e-07	2.39202147574e-06	0.33,0.42,0.356	0.22,0.231,0.167	0.163
248	"FBgn0000253"	"Cam"	chr2R	+	12260039	12260188	12264742	12264917	12259397	12259458	12269192	12269435	248	953,1631,1052	3421,3965,3126	1042,1567,1738	1894,3030,3230	148	148	1.18364628432e-07	2.69138619411e-06	0.218,0.291,0.252	0.355,0.341,0.35	-0.095
622	"FBgn0033159"	"Dscam1"	chr2R	-	7351460	7351584	7356526	7356650	7348130	7348975	7361717	7361867	622	0,0,3	3,2,1	5,1,2	1,0,0	148	148	1.36584310306e-07	3.06912979629e-06	0.0,0.0,0.75	0.833,1.0,1.0	-0.694
597	"FBgn0033159"	"Dscam1"	chr2R	-	7351460	7351584	7353815	7353936	7348130	7348975	7361717	7361867	597	0,3,0	3,2,1	3,3,3	1,0,0	148	148	1.58609176459e-07	3.52259915159e-06	0.0,0.6,0.0	0.75,1.0,1.0	-0.717
299	"FBgn0010548"	"Aldh-III"	chr2R	-	7468421	7468537	7469109	7469225	7467690	7467826	7469359	7469557	299	111,136,110	300,334,327	23,19,41	184,143,169	148	148	2.06127362956e-07	4.5253248649e-06	0.27,0.289,0.252	0.111,0.117,0.195	0.129
2476	"FBgn0083120"	"Uhg8"	chr3L	+	20454151	20454212	20454394	20454457	20453292	20453516	20454644	20454731	2476	0,4,0	14,12,33	8,17,10	13,14,17	134	136	2.11617604995e-07	4.5930639266e-06	0.0,0.253,0.0	0.384,0.552,0.374	-0.352
129	"FBgn0051145"	"CG31145"	chr3R	-	23607524	23607665	23608368	23608481	23606751	23607049	23608718	23608799	129	239,324,201	357,395,308	95,102,111	55,61,96	148	148	2.94564500569e-07	6.32155276502e-06	0.401,0.451,0.395	0.633,0.626,0.536	-0.183
2531	"FBgn0261262"	"CG42613"	chr3R	+	18937527	18937640	18943052	18943115	18931143	18931387	18947290	18948007	2531	1,4,1	119,133,85	3,16,7	58,79,65	148	136	3.6245827939e-07	7.6921701515e-06	0.008,0.027,0.011	0.045,0.157,0.09	-0.082
2235	"FBgn0085443"	"spri"	chrX	-	10522802	10523564	10544385	10544592	10519347	10519777	10546628	10546754	2235	58,102,63	85,47,48	50,75,93	11,14,17	148	148	3.78636224929e-07	7.94719988587e-06	0.406,0.685,0.568	0.82,0.843,0.845	-0.283
2296	"FBgn0041210"	"HDAC4"	chrX	-	13271481	13271589	13276434	13276547	13270390	13270693	13282165	13282229	2296	82,81,55	0,1,0	44,51,47	4,6,7	148	148	4.68051309932e-07	9.71715219533e-06	1.0,0.988,1.0	0.917,0.895,0.87	0.102
2446	"FBgn0051619"	"CG31619"	chr2L	+	21700854	21701180	21701763	21701938	21700671	21700782	21704458	21704603	2446	119,238,139	104,142,102	149,175,167	48,47,73	148	148	6.065599234e-07	1.24573059537e-05	0.534,0.626,0.577	0.756,0.788,0.696	-0.168
2140	"FBgn0027066"	"Eb1"	chr2R	+	6752842	6752988	6754179	6754438	6752631	6752784	6754701	6754844	2140	1046,1455,1213	1232,1559,1121	406,547,638	685,894,1048	148	148	6.30120629452e-07	1.28035149176e-05	0.459,0.483,0.52	0.372,0.38,0.378	0.111
2083	"FBgn0023213"	"eIF4G"	chr4	-	917274	917743	918323	918481	916866	917090	918535	918776	2083	744,991,736	434,722,543	410,612,604	168,267,246	148	148	7.36219867847e-07	1.48018941851e-05	0.632,0.579,0.575	0.709,0.696,0.711	-0.11
2507	"FBgn0020309"	"crol"	chr2L	-	11803784	11803898	11806047	11806157	11802904	11803674	11809125	11809438	2507	148,210,142	198,294,156	207,225,240	428,587,483	148	148	9.67602087898e-07	1.92512498738e-05	0.428,0.417,0.477	0.326,0.277,0.332	0.129
2452	"FBgn0039890"	"CG2316"	chr4	-	188577	189248	189997	190061	188424	188523	193672	193829	2452	19,29,16	98,216,140	29,41,51	104,117,97	137	148	1.06592657556e-06	2.09888634981e-05	0.173,0.127,0.11	0.231,0.275,0.362	-0.153
100	"FBgn0025726"	"unc-13"	chr4	-	881842	881949	882616	882723	878850	878992	882960	883081	100	81,110,79	22,28,15	109,214,169	14,11,14	148	148	1.11747830345e-06	2.17794240774e-05	0.786,0.797,0.84	0.886,0.951,0.923	-0.112
2073	"FBgn0032006"	"Pvr"	chr2L	-	8227651	8227826	8228082	8228257	8226457	8226606	8228493	8229011	2073	698,972,702	37,38,23	439,651,651	33,64,56	148	148	1.26934160349e-06	2.44893178047e-05	0.95,0.962,0.968	0.93,0.91,0.921	0.04
617	"FBgn0033159"	"Dscam1"	chr2R	-	7351460	7351584	7357399	7357523	7348130	7348975	7361717	7361867	617	1,1,1	3,2,1	5,1,4	1,0,0	148	148	1.35975187343e-06	2.59712607825e-05	0.25,0.333,0.5	0.833,1.0,1.0	-0.583
2227	"FBgn0003654"	"sw"	chrX	-	20233422	20233443	20234774	20234902	20230440	20230617	20235287	20235434	2227	322,417,307	15,20,22	145,207,218	44,32,20	148	94	1.41810420484e-06	2.68176141707e-05	0.932,0.93,0.899	0.677,0.804,0.874	0.135
