ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
273	"FBgn0058191"	"CG40191"	chr2R	+	1265342	1266349	1265342	1266052	1266191	1266349	273	240,392,325	77,79,76	244,264,274	17,10,6	148	74	0.0	0.0	0.609,0.713,0.681	0.878,0.93,0.958	-0.254
397	"FBgn0028697"	"RpL15"	chr3L	+	27267255	27267918	27267255	27267283	27267591	27267918	397	724,1286,921	91,142,92	1891,2468,2267	478,767,693	148	74	0.0	0.0	0.799,0.819,0.833	0.664,0.617,0.621	0.183
467	"FBgn0259726"	"CG42380"	chr2R	-	21669536	21669916	21669536	21669693	21669754	21669916	467	13,19,26	87,130,84	53,70,51	20,25,33	134	74	0.0	0.0	0.076,0.075,0.146	0.594,0.607,0.46	-0.455
513	"FBgn0024807"	"DIP1"	chrX	-	21628360	21630148	21628360	21628754	21629973	21630148	513	24,28,18	3,5,3	24,37,34	35,97,80	148	74	0.0	0.0	0.8,0.737,0.75	0.255,0.16,0.175	0.566
543	"FBgn0015324"	"Vha26"	chr3R	+	5591762	5592038	5591762	5591830	5591928	5592038	543	98,148,128	349,648,493	295,363,383	461,590,573	148	74	0.0	0.0	0.123,0.102,0.115	0.242,0.235,0.25	-0.129
774	"FBgn0010412"	"RpS19a"	chrX	+	16637893	16638303	16637893	16637927	16638232	16638303	774	1856,3833,2572	1280,2348,1535	441,626,702	1687,3010,3954	148	74	0.0	0.0	0.42,0.449,0.456	0.116,0.094,0.082	0.344
775	"FBgn0010412"	"RpS19a"	chrX	+	16637893	16638303	16637893	16637949	16638232	16638303	775	1884,3857,2588	51,64,48	495,780,814	39,61,67	148	74	0.0	0.0	0.949,0.968,0.964	0.864,0.865,0.859	0.098
858	"FBgn0015521"	"RpS21"	chr2L	+	2856376	2856705	2856376	2856568	2856630	2856705	858	6689,7504,6062	181,217,142	2106,2769,3397	4,8,18	135	74	0.0	0.0	0.953,0.95,0.959	0.997,0.995,0.99	-0.04
869	"FBgn0037262"	"MED31"	chr3R	+	4641962	4642428	4641962	4642008	4642283	4642428	869	184,296,231	23,34,31	102,125,150	74,121,130	148	74	0.0	0.0	0.8,0.813,0.788	0.408,0.341,0.366	0.429
321	"FBgn0031285"	"CG3662"	chr2L	+	823636	824337	823636	824137	824218	824337	321	578,836,625	29,35,40	1178,1352,1431	16,13,12	148	74	1.11022302463e-16	5.67879077098e-15	0.909,0.923,0.887	0.974,0.981,0.984	-0.073
203	"FBgn0015790"	"Rab11"	chr3R	+	21111407	21111855	21111407	21111466	21111654	21111855	203	234,332,275	192,393,249	226,270,288	552,605,665	148	74	4.4408920985e-16	1.97523157251e-14	0.379,0.297,0.356	0.17,0.182,0.178	0.167
438	"FBgn0039644"	"CG11897"	chr3R	+	29158121	29158690	29158121	29158347	29158498	29158690	438	18,49,31	81,101,92	167,257,223	99,217,188	148	74	4.4408920985e-16	1.97523157251e-14	0.1,0.195,0.144	0.458,0.372,0.372	-0.254
838	"FBgn0000541"	"E(bx)"	chr3L	-	239242	240667	239242	240116	240176	240667	838	276,390,195	35,47,39	263,326,322	134,155,124	133	74	4.4408920985e-16	1.97523157251e-14	0.814,0.822,0.736	0.522,0.539,0.591	0.24
746	"FBgn0037074"	"CG7324"	chr3L	-	21338869	21339555	21338869	21339220	21339325	21339555	746	378,443,342	86,82,87	290,367,399	21,22,25	148	74	2.33146835171e-15	9.93788384916e-14	0.687,0.73,0.663	0.873,0.893,0.889	-0.192
428	"FBgn0014189"	"Hel25E"	chr2L	-	5540168	5541090	5540168	5540300	5540971	5541090	428	151,204,159	654,844,638	159,222,230	280,358,448	148	74	2.99760216649e-15	1.22661880653e-13	0.103,0.108,0.111	0.221,0.237,0.204	-0.113
405	"FBgn0033886"	"Rpn13"	chr2R	-	13958544	13959398	13958544	13959099	13959204	13959398	405	295,382,332	379,466,383	240,247,332	114,131,189	148	74	1.82076576039e-14	7.16401297261e-13	0.28,0.291,0.302	0.513,0.485,0.468	-0.198
561	"FBgn0250753"	"kra"	chr3R	-	5600037	5600571	5600037	5600308	5600487	5600571	561	518,660,446	3,7,9	398,570,627	40,36,23	148	74	4.38760139332e-13	1.6624134168e-11	0.989,0.979,0.961	0.833,0.888,0.932	0.092
1101	"FBgn0011640"	"lark"	chr3L	+	7339463	7340770	7339463	7339617	7339867	7340770	1101	16,32,23	135,188,158	59,65,65	78,116,168	148	74	6.42264019746e-13	2.34655747214e-11	0.056,0.078,0.068	0.274,0.219,0.162	-0.151
312	"FBgn0033260"	"Cul4"	chr2R	-	8102259	8102906	8102259	8102544	8102607	8102906	312	215,257,226	38,49,34	185,151,184	4,9,6	136	74	6.86817269724e-12	2.42280712734e-10	0.755,0.741,0.783	0.962,0.901,0.943	-0.176
1556	"FBgn0261550"	"CG42668"	chr3R	+	20309343	20310638	20309343	20309630	20309903	20310638	1556	269,364,308	106,125,94	437,579,545	80,77,73	148	74	1.06589181925e-11	3.63469110364e-10	0.559,0.593,0.621	0.732,0.79,0.789	-0.179
607	"FBgn0034390"	"CG15093"	chr2R	-	18775668	18776978	18775668	18776826	18776893	18776978	607	20,21,24	49,65,61	0,1,3	24,44,53	140	74	1.17234000285e-11	3.86872200941e-10	0.177,0.146,0.172	0.0,0.012,0.029	0.151
289	"FBgn0019624"	"CoVa"	chr3R	+	11819598	11820299	11819598	11819644	11819710	11820299	289	139,275,174	204,509,355	78,95,113	271,363,505	139	74	1.48621115414e-11	4.75123128339e-10	0.266,0.223,0.207	0.133,0.122,0.106	0.112
1443	"FBgn0050118"	"CG30118"	chr2R	-	18430736	18431357	18430736	18430885	18431172	18431357	1443	46,58,46	164,208,190	37,48,52	45,64,55	148	74	1.73436820461e-11	5.37654143429e-10	0.123,0.122,0.108	0.291,0.273,0.321	-0.177
511	"FBgn0036518"	"RhoGAP71E"	chr3L	+	15601634	15603119	15601634	15602515	15602664	15603119	511	104,179,115	39,50,57	80,98,90	6,8,7	148	74	1.22415522164e-10	3.57803083354e-09	0.571,0.642,0.502	0.87,0.86,0.865	-0.293
908	"FBgn0047135"	"CG32276"	chr3L	-	3198751	3199047	3198751	3198866	3198992	3199047	908	606,950,747	283,464,310	690,1015,1154	844,856,892	148	74	1.21857746116e-10	3.57803083354e-09	0.517,0.506,0.546	0.29,0.372,0.393	0.171
1400	"FBgn0020306"	"dom"	chr2R	+	21340683	21341847	21340683	21341076	21341419	21341847	1400	225,271,240	35,31,22	96,146,184	1,2,6	148	74	6.1398719442e-10	1.74474694414e-08	0.763,0.814,0.845	0.98,0.973,0.939	-0.157
1167	"FBgn0260486"	"Ziz"	chr2L	-	7472512	7473889	7472512	7473199	7473297	7473889	1167	38,65,36	30,60,40	67,85,92	21,22,26	148	74	8.57433124501e-10	2.3706867199e-08	0.388,0.351,0.31	0.615,0.659,0.639	-0.288
868	"FBgn0037262"	"MED31"	chr3R	+	4641962	4642428	4641962	4642008	4642288	4642428	868	234,363,291	2,1,1	182,250,293	9,11,15	148	74	1.14901987924e-09	3.09328246438e-08	0.983,0.995,0.993	0.91,0.919,0.907	0.078
742	"FBgn0262124"	"uex"	chr2R	-	3942933	3943335	3942933	3943141	3943195	3943335	742	50,69,46	31,43,27	69,88,68	13,15,10	127	74	3.83450649011e-09	1.00582054856e-07	0.484,0.483,0.498	0.756,0.774,0.798	-0.288
399	"FBgn0028697"	"RpL15"	chr3L	+	27267255	27267918	27267255	27267455	27267513	27267918	399	224,337,240	103,153,107	220,329,324	55,71,59	131	74	5.74526015651e-09	1.46935028503e-07	0.551,0.554,0.559	0.693,0.724,0.756	-0.17
625	"FBgn0036974"	"eRF1"	chr3L	+	20348354	20349206	20348354	20348385	20348941	20349206	625	73,100,50	29,68,38	54,60,56	93,119,112	148	74	7.569675331e-09	1.8887263082e-07	0.557,0.424,0.397	0.225,0.201,0.2	0.251
56	"FBgn0038294"	"Mf"	chr3R	-	15176363	15178489	15176363	15176433	15178279	15178489	56	115,126,107	609,918,676	30,25,44	389,424,563	148	74	8.3679495555e-09	2.03819342745e-07	0.086,0.064,0.073	0.037,0.029,0.038	0.04
1377	"FBgn0010551"	"Phb2"	chr2R	+	18821183	18821839	18821183	18821283	18821489	18821839	1377	1480,2132,1534	6,5,17	812,835,892	10,27,18	148	74	9.60704793496e-09	2.28558372964e-07	0.992,0.995,0.978	0.976,0.939,0.961	0.03
455	"FBgn0031818"	"CG9536"	chr2L	-	6474437	6475270	6474437	6474651	6474707	6475270	455	94,125,93	26,20,22	66,75,88	4,1,4	129	74	1.23213927949e-08	2.86472382481e-07	0.675,0.782,0.708	0.904,0.977,0.927	-0.214
726	"FBgn0262519"	"Mi-2"	chr3L	-	19882050	19882588	19882050	19882297	19882364	19882588	726	473,718,556	17,32,27	465,452,581	0,7,9	140	74	1.2689030493e-08	2.88463959874e-07	0.936,0.922,0.916	1.0,0.972,0.972	-0.057
750	"FBgn0034181"	"CG8963"	chr2R	-	17019206	17019522	17019206	17019349	17019432	17019522	750	39,69,35	11,15,14	36,52,38	46,54,38	148	74	1.44404400659e-08	3.21142830161e-07	0.639,0.697,0.556	0.281,0.325,0.333	0.318
600	"FBgn0030838"	"CG5445"	chrX	+	17302469	17303390	17302469	17302786	17302838	17303390	600	51,89,61	40,40,39	159,163,159	33,31,30	125	74	1.48672458788e-08	3.23599841149e-07	0.43,0.568,0.481	0.74,0.757,0.758	-0.259
279	"FBgn0259740"	"CG42394"	chr3R	+	10851284	10851788	10851284	10851488	10851548	10851788	279	314,415,356	123,121,110	319,462,430	48,67,86	133	74	5.98348893766e-08	1.24920595576e-06	0.587,0.656,0.643	0.787,0.793,0.736	-0.143
94	"FBgn0011764"	"Dsp1"	chrX	+	16333611	16334413	16333611	16334239	16334300	16334413	94	163,240,171	18,34,26	215,241,236	3,15,10	134	74	5.98189653367e-08	1.24920595576e-06	0.833,0.796,0.784	0.975,0.899,0.929	-0.13
1130	"FBgn0032796"	"CG10188"	chr2L	-	19507489	19508764	19507489	19508265	19508325	19508764	1130	2,3,5	16,35,17	19,14,23	11,23,16	133	74	8.62910967125e-08	1.76551583874e-06	0.065,0.046,0.141	0.49,0.253,0.444	-0.312
1364	"FBgn0037261"	"CG9775"	chr3R	-	4638009	4638839	4638009	4638409	4638543	4638839	1364	57,88,77	355,458,397	103,105,101	299,284,273	148	74	9.56315883149e-08	1.91825715385e-06	0.074,0.088,0.088	0.147,0.156,0.156	-0.07
179	"FBgn0001142"	"Gs1"	chr2L	+	132076	134472	132076	132255	132475	134472	179	47,80,48	147,247,183	35,43,35	309,243,298	148	74	1.05187227817e-07	2.06935642417e-06	0.138,0.139,0.116	0.054,0.081,0.055	0.068
962	"FBgn0019957"	"ND42"	chr3R	+	22027708	22029148	22027708	22027780	22028019	22029148	962	16,38,23	122,187,131	25,15,8	193,252,399	148	74	1.20543240389e-07	2.32671197958e-06	0.062,0.092,0.081	0.061,0.029,0.01	0.045
771	"FBgn0025725"	"alphaCOP"	chr3L	-	1644011	1645199	1644011	1645061	1645169	1645199	771	212,247,167	14,30,22	337,367,376	91,111,76	148	74	1.28813807176e-07	2.44030601372e-06	0.883,0.805,0.791	0.649,0.623,0.712	0.165
1185	"FBgn0040389"	"mRpL14"	chrX	-	2343996	2344649	2343996	2344559	2344615	2344649	1185	348,530,401	10,30,35	278,388,357	42,54,47	129	74	1.50108095176e-07	2.79201057027e-06	0.952,0.91,0.868	0.792,0.805,0.813	0.107
226	"FBgn0013981"	"His4r"	chr3R	+	14625787	14626229	14625787	14625815	14626025	14626229	226	18,13,8	66,102,88	43,54,49	119,107,111	148	74	1.68119903665e-07	3.07119038302e-06	0.12,0.06,0.043	0.153,0.201,0.181	-0.104
894	"FBgn0011604"	"Iswi"	chr2R	+	12636670	12636990	12636670	12636737	12636843	12636990	894	26,44,24	40,39,30	82,112,107	40,39,43	148	74	1.87084632897e-07	3.35767683252e-06	0.245,0.361,0.286	0.506,0.589,0.554	-0.252
634	"FBgn0053057"	"CG33057"	chr3L	-	8402167	8405277	8402167	8404050	8404102	8405277	634	2,7,5	47,56,26	14,33,28	43,57,61	125	74	2.40935525087e-07	4.24960417524e-06	0.025,0.069,0.102	0.162,0.255,0.214	-0.145
1534	"FBgn0003261"	"Rm62"	chr3R	-	6002062	6003911	6002062	6003098	6003672	6003911	1534	184,145,118	133,173,143	47,64,49	92,123,162	148	74	2.55245458547e-07	4.42569667955e-06	0.409,0.295,0.292	0.203,0.206,0.131	0.152
1285	"FBgn0013272"	"Gp150"	chr2R	+	22317661	22317954	22317661	22317737	22317881	22317954	1285	41,74,48	123,136,106	51,54,37	37,35,44	148	74	4.13947292555e-07	7.05780133806e-06	0.143,0.214,0.185	0.408,0.435,0.296	-0.199
1476	"FBgn0039240"	"CG3744"	chr3R	-	24874992	24875999	24874992	24875525	24875705	24875999	1476	68,46,45	18,16,16	60,42,41	3,2,4	148	74	4.98458267106e-07	8.35939028278e-06	0.654,0.59,0.584	0.909,0.913,0.837	-0.277
555	"FBgn0051158"	"Efa6"	chr3R	+	22602844	22603923	22602844	22603061	22603463	22603923	555	17,22,14	12,11,7	49,56,58	3,8,6	148	74	6.44408575501e-07	1.06327414958e-05	0.415,0.5,0.5	0.891,0.778,0.829	-0.361
259	"FBgn0035107"	"mri"	chr3L	+	200173	201060	200173	200297	200389	201060	259	242,309,270	34,57,52	178,159,179	52,62,73	148	74	1.06942412825e-06	1.73654108444e-05	0.781,0.73,0.722	0.631,0.562,0.551	0.163
287	"FBgn0038738"	"CG4572"	chr3R	-	19862516	19864393	19862516	19864191	19864324	19864393	287	88,149,103	69,73,64	132,261,182	35,60,62	148	74	1.3140691727e-06	2.10045744324e-05	0.389,0.505,0.446	0.653,0.685,0.595	-0.198
849	"FBgn0262736"	"Vha16-1"	chr2R	-	6632026	6632384	6632026	6632140	6632305	6632384	849	416,650,413	186,264,212	718,929,926	189,243,276	148	74	1.46538460744e-06	2.30628992832e-05	0.528,0.552,0.493	0.655,0.657,0.627	-0.122
309	"FBgn0035207"	"CG9153"	chr3L	+	1313695	1314090	1313695	1313908	1313974	1314090	309	136,157,117	9,17,8	435,512,400	71,103,99	139	74	1.62602637677e-06	2.48272385587e-05	0.889,0.831,0.886	0.765,0.726,0.683	0.144
594	"FBgn0028968"	"gammaCOP"	chr3R	+	31572142	31573156	31572142	31572278	31572497	31573156	594	38,45,49	63,93,47	20,35,38	112,127,133	148	74	1.61895548612e-06	2.48272385587e-05	0.232,0.195,0.343	0.082,0.121,0.125	0.147
1153	"FBgn0031228"	"CG11455"	chr2L	+	155334	155784	155334	155429	155637	155784	1153	448,685,568	3,11,8	454,616,768	17,39,16	148	74	1.71984460973e-06	2.58735446434e-05	0.987,0.969,0.973	0.93,0.888,0.96	0.05
283	"FBgn0034179"	"CG6805"	chr2R	+	17006788	17007501	17006788	17007058	17007132	17007501	283	2119,2615,1925	306,369,326	718,875,1052	66,72,100	147	74	2.03108938879e-06	3.01131078947e-05	0.777,0.781,0.748	0.846,0.86,0.841	-0.08
1423	"FBgn0040395"	"Unc-76"	chrX	+	2080609	2081659	2080609	2080634	2080744	2081659	1423	375,457,294	1,11,9	386,541,529	11,41,30	148	74	2.09217057512e-06	3.05755785478e-05	0.995,0.954,0.942	0.946,0.868,0.898	0.06
1462	"FBgn0001961"	"Arpc1"	chr2L	-	13829345	13829741	13829345	13829643	13829709	13829741	1462	256,427,308	5,6,7	227,266,308	13,15,22	139	74	3.10472225329e-06	4.47342375368e-05	0.965,0.974,0.959	0.903,0.904,0.882	0.07
1160	"FBgn0004584"	"Rrp1"	chr2L	-	2970713	2971054	2970713	2970904	2970985	2971054	1160	57,69,45	116,152,131	193,197,143	200,255,215	148	74	3.24243168692e-06	4.60695502183e-05	0.197,0.185,0.147	0.325,0.279,0.25	-0.108
78	"FBgn0020381"	"Dredd"	chrX	-	634124	635289	634124	634487	634545	635289	78	35,44,36	20,34,31	21,35,22	53,54,52	131	74	3.34729402218e-06	4.69079696533e-05	0.497,0.422,0.396	0.183,0.268,0.193	0.224
416	"FBgn0028325"	"l(1)G0334"	chrX	+	4702324	4702892	4702324	4702591	4702691	4702892	416	30,34,19	8,9,4	3,16,6	10,11,17	148	74	3.54245902512e-06	4.89721024689e-05	0.652,0.654,0.704	0.13,0.421,0.15	0.436
1490	"FBgn0046214"	"vig2"	chr3R	+	25123444	25124115	25123444	25123483	25123631	25124115	1490	421,825,620	23,59,24	388,643,801	87,71,71	148	74	3.59623411961e-06	4.90526333915e-05	0.901,0.875,0.928	0.69,0.819,0.849	0.115
333	"FBgn0027786"	"Mtch"	chr3L	+	184625	185074	184625	184681	184774	185074	333	83,127,96	4,15,14	57,53,73	23,19,21	148	74	3.79552130902e-06	5.10897144622e-05	0.912,0.809,0.774	0.553,0.582,0.635	0.242
100	"FBgn0029914"	"CG4558"	chrX	+	6849769	6851884	6849769	6851052	6851299	6851884	100	11,4,5	40,33,14	3,6,5	1,1,2	148	74	3.93884801508e-06	5.23304093432e-05	0.121,0.057,0.152	0.6,0.75,0.556	-0.525
638	"FBgn0004227"	"nonA"	chrX	+	16365586	16368526	16365586	16365642	16366903	16368526	638	20,23,20	188,203,146	37,41,33	117,146,141	148	74	4.29230350074e-06	5.62952112982e-05	0.051,0.054,0.064	0.137,0.123,0.105	-0.065
1344	"FBgn0036211"	"CG5946"	chr3L	-	11816982	11818187	11816982	11817316	11818087	11818187	1344	2,2,9	161,182,158	9,7,9	52,79,60	148	74	4.47205415477e-06	5.79102708902e-05	0.006,0.005,0.028	0.08,0.042,0.07	-0.051
202	"FBgn0045842"	"yuri"	chr2L	-	15263769	15264692	15263769	15264095	15264150	15264692	202	92,142,111	29,36,24	65,94,85	5,6,10	128	74	4.86953448775e-06	6.22691722621e-05	0.647,0.695,0.728	0.883,0.901,0.831	-0.182
1095	"FBgn0001942"	"eIF-4a"	chr2L	+	5985025	5985579	5985025	5985220	5985338	5985579	1095	3723,5095,4066	3685,4777,3781	5191,6682,6216	3351,4132,4283	148	74	5.1136086221e-06	6.37953856147e-05	0.336,0.348,0.35	0.436,0.447,0.421	-0.09
387	"FBgn0039229"	"Saf-B"	chr3R	+	24818802	24820767	24818802	24818849	24819728	24820767	387	16,37,25	117,137,128	54,59,59	108,163,123	148	74	5.08185429271e-06	6.37953856147e-05	0.064,0.119,0.089	0.2,0.153,0.193	-0.091
305	"FBgn0036661"	"CG9705"	chr3L	+	16780099	16780790	16780099	16780420	16780504	16780790	305	368,408,310	339,515,377	242,333,305	454,584,525	148	74	5.69812784801e-06	7.02311420303e-05	0.352,0.284,0.291	0.21,0.222,0.225	0.09
626	"FBgn0036974"	"eRF1"	chr3L	+	20348354	20349206	20348354	20348421	20348941	20349206	626	83,116,59	36,96,55	57,70,65	82,144,121	148	74	6.77919184422e-06	8.25608721028e-05	0.535,0.377,0.349	0.258,0.196,0.212	0.198
1110	"FBgn0033879"	"CG6543"	chr2R	-	13854101	13854331	13854101	13854224	13854297	13854331	1110	39,36,29	145,222,172	39,38,50	70,93,143	146	74	6.88900206081e-06	8.29111659789e-05	0.12,0.076,0.079	0.22,0.172,0.151	-0.089
1365	"FBgn0001222"	"Hsf"	chr2R	-	18131281	18131734	18131281	18131387	18131459	18131734	1365	80,96,92	126,163,108	143,161,147	65,105,138	145	74	7.67099252552e-06	9.02002914208e-05	0.245,0.231,0.303	0.529,0.439,0.352	-0.18
963	"FBgn0019957"	"ND42"	chr3R	+	22027708	22029148	22027708	22027824	22028019	22029148	963	18,39,26	0,1,0	28,16,8	0,7,5	148	74	7.58435340353e-06	9.02002914208e-05	1.0,0.951,1.0	1.0,0.533,0.444	0.325
260	"FBgn0266711"	"EloC"	chr2R	-	19445927	19446286	19445927	19446139	19446217	19446286	260	65,67,54	85,140,88	45,65,83	166,229,228	148	74	1.09005158294e-05	0.000125294693185	0.277,0.193,0.235	0.119,0.124,0.154	0.103
424	"FBgn0004587"	"B52"	chr3R	+	13663454	13665526	13663454	13664934	13665452	13665526	424	66,131,96	57,92,66	122,110,87	27,27,40	148	74	1.07813191131e-05	0.000125294693185	0.367,0.416,0.421	0.693,0.671,0.521	-0.227
1481	"FBgn0003074"	"Pgi"	chr2R	-	8913432	8914069	8913432	8913570	8913709	8914069	1481	317,411,314	2,4,5	187,227,301	6,16,9	148	74	1.31194560559e-05	0.000147926125186	0.988,0.981,0.969	0.94,0.876,0.944	0.059
1572	"FBgn0000017"	"Abl"	chr3L	-	16622369	16625274	16622369	16623288	16623636	16625274	1572	303,372,274	38,41,45	291,311,335	58,85,87	148	74	1.31586289266e-05	0.000147926125186	0.799,0.819,0.753	0.715,0.647,0.658	0.117
187	"FBgn0263102"	"psq"	chr2R	+	10612736	10613375	10612736	10612931	10612985	10613375	187	185,167,186	2,3,0	129,79,65	3,10,4	127	74	1.56338577689e-05	0.000173841701061	0.982,0.97,1.0	0.962,0.822,0.904	0.088
606	"FBgn0034390"	"CG15093"	chr2R	-	18775668	18776978	18775668	18776838	18776893	18776978	606	3,4,12	12,19,17	0,0,1	7,4,11	128	74	1.79064558378e-05	0.000196971014216	0.126,0.109,0.29	0.0,0.0,0.05	0.158
754	"FBgn0030183"	"CG15309"	chrX	-	10206592	10208294	10206592	10207675	10207977	10208294	754	0,0,0	7,18,8	3,6,3	8,17,12	148	74	1.83655434497e-05	0.000199871818607	0.0,0.0,0.0	0.158,0.15,0.111	-0.14
925	"FBgn0002873"	"mud"	chrX	+	14249644	14254288	14249644	14252875	14252935	14254288	925	1,0,0	15,19,17	6,3,11	32,31,34	133	74	1.92348831159e-05	0.00020712932029	0.036,0.0,0.0	0.094,0.051,0.153	-0.087
171	"FBgn0002914"	"Myb"	chrX	-	15855789	15857823	15855789	15857545	15857640	15857823	171	143,127,109	113,150,97	202,299,220	110,143,135	148	74	2.15614893373e-05	0.000229764620751	0.388,0.297,0.36	0.479,0.511,0.449	-0.131
1304	"FBgn0011290"	"Taf12"	chr3R	-	11678943	11679690	11678943	11679184	11679566	11679690	1304	122,217,129	21,13,5	71,122,124	23,25,30	148	74	2.18598909103e-05	0.000230542973209	0.744,0.893,0.928	0.607,0.709,0.674	0.192
668	"FBgn0022238"	"lolal"	chr2R	-	18155891	18156379	18155891	18156165	18156267	18156379	668	43,52,37	4,5,6	14,26,23	0,1,0	148	74	2.28339264029e-05	0.000238358231736	0.843,0.839,0.755	1.0,0.929,1.0	-0.164
1152	"FBgn0031228"	"CG11455"	chr2L	+	155334	155784	155334	155429	155566	155784	1152	144,207,185	74,139,102	197,289,369	70,107,112	148	74	2.43166124826e-05	0.00025127166232	0.493,0.427,0.476	0.585,0.575,0.622	-0.129
852	"FBgn0031161"	"CG15445"	chrX	+	21117158	21117615	21117158	21117404	21117458	21117615	852	68,88,69	16,32,15	95,137,132	13,16,7	127	74	3.79396731067e-05	0.000388122855882	0.712,0.616,0.728	0.81,0.833,0.917	-0.168
27	"FBgn0010215"	"alpha-Cat"	chr3L	-	23328713	23330089	23328713	23329398	23329885	23330089	27	24,47,29	255,296,242	43,36,54	144,223,175	148	74	3.86017846302e-05	0.000390986392839	0.045,0.074,0.057	0.13,0.075,0.134	-0.054
1303	"FBgn0011290"	"Taf12"	chr3R	-	11678943	11679690	11678943	11679398	11679566	11679690	1303	53,79,47	66,141,67	54,70,54	52,33,29	148	74	4.31930337156e-05	0.000433200720501	0.286,0.219,0.26	0.342,0.515,0.482	-0.191
644	"FBgn0264958"	"CR44127"	chr2R	-	5967396	5967714	5967396	5967559	5967678	5967714	644	15,23,24	9,16,8	15,8,14	0,2,1	148	74	4.81901534352e-05	0.000478626475381	0.455,0.418,0.6	1.0,0.667,0.875	-0.356
628	"FBgn0029157"	"ssh"	chr3R	-	24939002	24941781	24939002	24939804	24939872	24941781	628	156,191,112	14,9,3	35,35,62	7,8,12	141	74	5.03443174398e-05	0.000495213814816	0.854,0.918,0.951	0.724,0.697,0.731	0.19
1005	"FBgn0030328"	"Amun"	chrX	-	11712768	11713805	11712768	11713688	11713754	11713805	1005	45,62,26	139,166,111	34,78,37	252,346,282	139	74	5.62012845956e-05	0.00054756108706	0.147,0.166,0.111	0.067,0.107,0.065	0.062
240	"FBgn0034963"	"Not11"	chr2R	-	24036719	24037140	24036719	24036914	24036974	24037140	240	24,38,27	83,101,92	16,19,36	24,28,38	133	74	5.84854319935e-05	0.000564439593673	0.139,0.173,0.14	0.271,0.274,0.345	-0.146
1386	"FBgn0037536"	"CG2698"	chr3R	+	8003219	8004178	8003219	8003760	8003975	8004178	1386	12,42,32	11,9,14	45,36,64	5,4,3	148	74	6.96667907286e-05	0.000666066606686	0.353,0.7,0.533	0.818,0.818,0.914	-0.321
