ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IC_SAMPLE_1	SC_SAMPLE_1	IC_SAMPLE_2	SC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
2231	"FBgn0001123"	"Galphas"	chr2R	+	23946437	23946520	23946446	23946520	23946136	23946261	2231	142,233,159	205,366,260	93,110,108	352,439,442	83	74	9.99200722163e-16	1.15446114207e-13	0.382,0.362,0.353	0.191,0.183,0.179	0.181
1192	"FBgn0031883"	"Caper"	chr2L	+	7035074	7035561	7035406	7035561	7032903	7033018	1192	137,194,134	104,143,120	90,136,135	224,279,260	406	74	2.55351295664e-15	2.73955461491e-13	0.194,0.198,0.169	0.068,0.082,0.086	0.108
1661	"FBgn0040666"	"CG12848"	chr2R	-	24762565	24762981	24762565	24762972	24763032	24763094	1661	15,27,12	26,52,32	5,12,10	117,120,166	83	74	5.86197757002e-14	5.86979354011e-12	0.34,0.316,0.251	0.037,0.082,0.051	0.246
1960	"FBgn0002783"	"mor"	chr3R	-	15968574	15969594	15968574	15969402	15969881	15970092	1960	868,1171,993	42,40,54	1227,1571,1339	150,193,134	266	74	6.30606677987e-14	5.9198201896e-12	0.852,0.891,0.836	0.695,0.694,0.735	0.152
1267	"FBgn0032482"	"Pect"	chr2L	+	13209471	13209599	13209492	13209599	13208664	13208777	1267	971,1193,927	85,137,104	739,956,998	42,25,34	95	74	7.21644966006e-14	6.37594552318e-12	0.899,0.872,0.874	0.932,0.968,0.958	-0.071
1048	"FBgn0034858"	"eIF2B-delta"	chr2R	+	23386941	23387612	23387006	23387612	23386520	23386622	1048	63,95,81	19,15,22	32,22,11	33,44,40	139	74	9.38138455808e-14	7.82824422569e-12	0.638,0.771,0.662	0.34,0.21,0.128	0.464
306	"FBgn0265523"	"Smr"	chrX	-	12730933	12732400	12730933	12731906	12742318	12742444	306	61,118,90	27,38,26	258,411,335	22,41,25	568	74	2.18047802036e-13	1.7237252561e-11	0.227,0.288,0.311	0.604,0.566,0.636	-0.327
1991	"FBgn0032656"	"CG5674"	chr2L	+	17971871	17974868	17972262	17974868	17963378	17963605	1991	63,67,52	0,0,1	60,86,83	14,13,16	465	74	2.64677169071e-13	1.98772553972e-11	1.0,1.0,0.892	0.405,0.513,0.452	0.507
986	"FBgn0026086"	"Adar"	chrX	+	1775649	1775738	1775698	1775738	1773724	1774222	986	5,3,7	43,61,44	27,24,20	29,32,33	123	74	1.60871316268e-12	1.15061293826e-10	0.065,0.029,0.087	0.359,0.311,0.267	-0.252
1734	"FBgn0266186"	"Vamp7"	chr2R	-	9841846	9842225	9841846	9842167	9842300	9842502	1734	27,78,49	322,345,243	63,51,78	123,143,116	132	74	4.41946479413e-12	3.01728914581e-10	0.045,0.112,0.102	0.223,0.167,0.274	-0.135
168	"FBgn0001215"	"Hrb98DE"	chr3R	+	28600705	28601195	28600717	28601195	28599833	28599999	168	166,257,169	75,109,70	97,161,163	117,172,150	86	74	5.19562171064e-12	3.39296687364e-10	0.656,0.67,0.675	0.416,0.446,0.483	0.219
181	"FBgn0030796"	"CG4829"	chrX	+	16823514	16824118	16823856	16824118	16823102	16823206	181	1411,1725,1321	31,54,29	1683,1953,1432	9,14,12	416	74	1.79178893944e-11	1.1213612446e-09	0.89,0.85,0.89	0.971,0.961,0.955	-0.086
1524	"FBgn0260944"	"Rbp1"	chr3R	+	10785402	10786465	10786157	10786465	10784556	10784923	1524	255,378,260	484,542,416	211,248,239	151,167,233	829	74	2.11385353666e-11	1.27000320483e-09	0.045,0.059,0.053	0.111,0.117,0.084	-0.052
1284	"FBgn0033062"	"Ars2"	chr2R	-	6080827	6081415	6080827	6081034	6081735	6081840	1284	524,642,454	97,104,97	322,402,470	25,16,30	455	74	2.71265232499e-11	1.53828241503e-09	0.468,0.501,0.432	0.677,0.803,0.718	-0.266
586	"FBgn0034914"	"CG5554"	chr2R	+	23846106	23847024	23846127	23847024	23845765	23845940	586	27,34,22	320,391,298	29,33,48	117,135,160	95	74	2.7652213852e-11	1.53828241503e-09	0.062,0.063,0.054	0.162,0.16,0.189	-0.111
1497	"FBgn0026777"	"Rad23"	chr4	+	308412	309079	308430	309079	308092	308289	1497	31,80,55	239,367,319	56,104,101	136,211,242	92	74	3.65583119333e-11	1.96109230442e-09	0.094,0.149,0.122	0.249,0.284,0.251	-0.14
380	"FBgn0020238"	"14-3-3epsilon"	chr3R	+	18248214	18248579	18248232	18248579	18247970	18248151	380	4466,5281,4104	1204,1400,1135	2793,3714,3902	419,605,575	92	74	1.12970965915e-10	5.85111692429e-09	0.749,0.752,0.744	0.843,0.832,0.845	-0.092
1580	"FBgn0011828"	"Pxn"	chr3L	-	2629140	2629584	2629140	2629526	2629913	2630064	1580	492,554,417	541,660,500	198,244,247	466,519,535	132	74	1.27326149624e-10	6.37479589117e-09	0.338,0.32,0.319	0.192,0.209,0.206	0.123
175	"FBgn0038787"	"CG4360"	chr3R	-	20324273	20326228	20324273	20326152	20326315	20326798	175	57,87,63	129,121,113	49,57,66	34,31,35	150	74	1.4543266591e-10	7.04644723216e-09	0.179,0.262,0.216	0.416,0.476,0.482	-0.239
1269	"FBgn0032482"	"Pect"	chr2L	+	13209435	13209599	13209492	13209599	13208664	13208777	1269	1189,1671,1212	85,137,104	856,1081,1081	42,25,34	131	74	2.30666818979e-10	1.08269238158e-08	0.888,0.873,0.868	0.92,0.961,0.947	-0.066
2055	"FBgn0024806"	"DIP2"	chr3L	-	252834	252995	252834	252944	253313	254636	2055	39,80,44	52,75,42	58,100,88	23,15,20	125	74	6.63217925023e-10	3.0186464345e-08	0.307,0.387,0.383	0.599,0.798,0.723	-0.348
1616	"FBgn0027567"	"CG8108"	chr3L	+	9865057	9865398	9865079	9865398	9864638	9864802	1616	161,206,194	16,27,21	256,295,284	79,92,83	96	74	1.08431852386e-09	4.78840509722e-08	0.886,0.855,0.877	0.714,0.712,0.725	0.156
568	"FBgn0051151"	"wge"	chr3R	-	22714533	22716664	22714533	22716631	22716933	22717050	568	10,39,19	52,73,46	39,45,36	15,21,27	107	74	1.11580678031e-09	4.78840509722e-08	0.117,0.27,0.222	0.643,0.597,0.48	-0.37
1578	"FBgn0011828"	"Pxn"	chr3L	-	2629140	2629596	2629140	2629526	2629913	2630064	1578	521,624,446	541,660,500	224,272,284	466,519,535	144	74	1.25177879173e-09	5.08154525724e-08	0.331,0.327,0.314	0.198,0.212,0.214	0.116
2107	"FBgn0042693"	"PP2A-B'"	chr3R	+	18169483	18170098	18169656	18170098	18167756	18167867	2107	316,521,406	9,21,7	450,452,452	44,38,46	247	74	1.23167909205e-09	5.08154525724e-08	0.913,0.881,0.946	0.754,0.781,0.746	0.153
2292	"FBgn0262733"	"Src64B"	chr3L	-	4595316	4595627	4595316	4595624	4595691	4595945	2292	9,15,5	37,44,31	0,1,0	31,32,38	77	74	1.51476819976e-09	5.98732062116e-08	0.189,0.247,0.134	0.0,0.029,0.0	0.18
1135	"FBgn0011260"	"Sema-2a"	chr2R	+	16516919	16517341	16517018	16517341	16516149	16516270	1135	64,78,72	19,21,22	73,103,94	5,3,7	173	74	1.98595717649e-09	7.64848122843e-08	0.59,0.614,0.583	0.862,0.936,0.852	-0.288
2039	"FBgn0261822"	"Bsg"	chr2L	+	8089184	8089736	8089393	8089736	8083419	8083521	2039	367,456,362	32,39,20	300,599,336	46,124,88	283	74	5.44278722092e-09	2.04376660146e-07	0.75,0.754,0.826	0.63,0.558,0.5	0.214
620	"FBgn0004587"	"B52"	chr3R	+	13663454	13665526	13665452	13665526	13662969	13663051	620	1679,2474,1729	773,801,694	1725,2012,1955	396,426,488	2072	74	5.64569568873e-09	2.0682524206e-07	0.072,0.099,0.082	0.135,0.144,0.125	-0.05
2359	"FBgn0264078"	"Flo2"	chrX	+	14926735	14926874	14926765	14926874	14924225	14924413	2359	21,31,11	88,117,104	10,7,7	172,154,169	104	74	9.10407638166e-09	3.25579112506e-07	0.145,0.159,0.07	0.04,0.031,0.029	0.091
1145	"FBgn0039406"	"RpL34a"	chr3R	-	26058979	26059054	26058979	26059051	26059234	26059267	1145	27,107,80	3,18,12	86,115,152	48,72,61	77	74	9.52148837552e-09	3.32587803257e-07	0.896,0.851,0.865	0.633,0.606,0.705	0.223
1153	"FBgn0052016"	"4E-T"	chr4	-	953512	953899	953512	953806	954019	954226	1153	257,375,275	5,18,6	132,167,151	15,20,21	167	74	1.25310164467e-08	4.27763334158e-07	0.958,0.902,0.953	0.796,0.787,0.761	0.156
394	"FBgn0039711"	"CG7824"	chr3R	-	29857651	29858718	29857651	29858650	29858774	29858936	394	92,162,141	0,0,2	87,121,84	5,9,9	142	74	1.33887936293e-08	4.46888178471e-07	1.0,1.0,0.974	0.901,0.875,0.829	0.123
1918	"FBgn0260934"	"par-1"	chr2R	+	19477615	19477704	19477660	19477704	19473804	19473967	1918	177,209,158	79,82,72	131,201,174	22,30,38	119	74	1.62225276545e-08	5.29700794284e-07	0.582,0.613,0.577	0.787,0.806,0.74	-0.187
1735	"FBgn0003660"	"Syb"	chr2R	-	10250878	10251213	10250878	10251144	10251927	10251984	1735	856,1060,873	340,600,450	910,997,1128	876,834,871	143	74	2.0699788883e-08	6.61512402176e-07	0.566,0.478,0.501	0.35,0.382,0.401	0.137
656	"FBgn0035028"	"Start1"	chr2R	+	24577152	24577299	24577175	24577299	24576565	24577107	656	1,3,1	49,46,35	10,12,25	55,44,61	97	74	2.14925542918e-08	6.72537844714e-07	0.015,0.047,0.021	0.122,0.172,0.238	-0.15
1742	"FBgn0031228"	"CG11455"	chr2L	+	155566	155784	155637	155784	155334	155429	1742	431,698,549	3,11,8	372,501,609	17,39,16	145	74	2.32714577608e-08	7.13341419525e-07	0.987,0.97,0.972	0.918,0.868,0.951	0.064
1444	"FBgn0028399"	"TMS1"	chr3L	+	16414793	16414956	16414802	16414956	16414283	16414493	1444	292,331,311	52,85,68	152,148,167	59,73,103	83	74	2.43537998657e-08	7.31588147966e-07	0.834,0.776,0.803	0.697,0.644,0.591	0.16
180	"FBgn0030796"	"CG4829"	chrX	+	16823586	16824118	16823856	16824118	16823102	16823206	180	2070,2388,1875	31,54,29	1918,2169,1671	9,14,12	344	74	2.50320143502e-08	7.37217363804e-07	0.935,0.905,0.933	0.979,0.971,0.968	-0.048
720	"FBgn0003495"	"spz"	chr3R	-	27066607	27066884	27066607	27066665	27069143	27070070	720	1283,1744,1369	593,754,620	780,962,954	214,188,268	293	74	3.47284496716e-08	1.00311791167e-06	0.353,0.369,0.358	0.479,0.564,0.473	-0.145
1271	"FBgn0032482"	"Pect"	chr2L	+	13209435	13209599	13209471	13209599	13208664	13208777	1271	444,745,498	743,929,749	281,335,329	620,844,884	110	74	3.57576709353e-08	1.01335890085e-06	0.287,0.35,0.309	0.234,0.211,0.2	0.1
1743	"FBgn0031228"	"CG11455"	chr2L	+	155545	155784	155637	155784	155334	155429	1743	410,615,502	3,11,8	331,448,566	17,39,16	166	74	4.04312849867e-08	1.12458870463e-06	0.984,0.961,0.965	0.897,0.837,0.94	0.079
1467	"FBgn0033212"	"CG1399"	chr2R	-	7677069	7678404	7677069	7677734	7678569	7678626	1467	3141,4339,3192	10,13,10	1925,2370,2489	19,17,33	744	74	4.47500864142e-08	1.22208417808e-06	0.969,0.971,0.969	0.91,0.933,0.882	0.061
1108	"FBgn0005649"	"Rox8"	chr3R	-	24043055	24044145	24043055	24044127	24044196	24044290	1108	113,133,99	308,360,246	28,70,64	35,40,60	92	74	4.95040288762e-08	1.3277687745e-06	0.228,0.229,0.245	0.392,0.585,0.462	-0.246
1626	"FBgn0000256"	"capu"	chr2L	-	3886983	3887799	3886983	3887556	3893261	3893604	1626	0,4,4	41,57,55	19,22,28	85,83,88	317	74	7.57795651785e-08	1.99685801576e-06	0.0,0.016,0.017	0.05,0.058,0.069	-0.048
831	"FBgn0082598"	"akirin"	chr3L	+	7371706	7372072	7371731	7372072	7369842	7370068	831	583,846,671	27,51,39	526,924,864	20,15,13	99	74	1.02560781867e-07	2.65597059249e-06	0.942,0.925,0.928	0.952,0.979,0.98	-0.039
1136	"FBgn0026873"	"MED18"	chrX	+	1866185	1866495	1866208	1866495	1865908	1866138	1136	20,21,14	87,100,98	3,0,3	54,58,65	97	74	1.23275375907e-07	3.13829855275e-06	0.149,0.138,0.098	0.041,0.0,0.034	0.103
1856	"FBgn0035229"	"CG7852"	chr3L	+	1541435	1541833	1541655	1541833	1540750	1540957	1856	52,82,40	12,23,9	79,96,88	4,5,5	294	74	1.59144611933e-07	3.98392011872e-06	0.522,0.473,0.528	0.833,0.829,0.816	-0.318
1463	"FBgn0033636"	"tou"	chr2R	-	11581627	11582145	11581627	11581749	11583014	11587025	1463	54,91,56	47,59,50	101,157,124	35,43,46	470	74	1.71825204176e-07	4.23084355201e-06	0.153,0.195,0.15	0.312,0.365,0.298	-0.159
945	"FBgn0010348"	"Arf79F"	chr3L	-	22869841	22870150	22869841	22870065	22871923	22872052	945	4100,6367,4673	132,188,138	4433,6517,5803	90,76,117	159	74	2.02857813769e-07	4.91439413357e-06	0.935,0.94,0.94	0.958,0.976,0.958	-0.026
910	"FBgn0030038"	"CG1440"	chrX	+	8438919	8439758	8439108	8439758	8437056	8437294	910	23,36,30	99,180,122	8,26,32	221,321,257	263	74	2.16719593493e-07	5.16687030836e-06	0.061,0.053,0.065	0.01,0.022,0.034	0.038
2069	"FBgn0261283"	"HLH106"	chr3L	+	19794898	19796392	19794901	19796392	19793934	19794159	2069	88,110,76	193,452,323	89,112,95	713,756,701	77	74	2.91882396031e-07	6.85011498185e-06	0.305,0.19,0.184	0.107,0.125,0.115	0.111
1478	"FBgn0022343"	"CG3760"	chr2R	+	24938955	24939217	24938973	24939217	24938759	24938842	1478	410,480,418	283,258,243	220,304,315	78,93,108	92	74	3.12513913858e-07	7.2214753633e-06	0.538,0.599,0.58	0.694,0.724,0.701	-0.134
872	"FBgn0028968"	"gammaCOP"	chr3R	+	31572497	31573156	31572500	31573156	31572142	31572278	872	76,110,60	141,180,144	143,163,164	141,144,170	77	74	3.24577350885e-07	7.38659365196e-06	0.341,0.37,0.286	0.494,0.521,0.481	-0.166
311	"FBgn0086377"	"Syx7"	chr3L	+	21446160	21446375	21446197	21446375	21445833	21446023	311	11,16,14	274,425,285	11,35,33	210,216,234	111	74	4.83165948806e-07	1.08315709717e-05	0.026,0.024,0.032	0.034,0.097,0.086	-0.045
2256	"FBgn0025720"	"Ate1"	chr2R	-	20256435	20256629	20256435	20256608	20256689	20257124	2256	3,5,0	96,101,75	12,3,11	29,33,61	95	74	4.93351656305e-07	1.08972674672e-05	0.024,0.037,0.0	0.244,0.066,0.123	-0.124
229	"FBgn0038651"	"CG14299"	chr3R	-	18757967	18758692	18757967	18758689	18758740	18758873	229	22,24,29	0,1,0	100,66,53	12,14,9	77	74	6.0085078335e-07	1.30793895158e-05	1.0,0.958,1.0	0.889,0.819,0.85	0.133
17	"FBgn0013765"	"cnn"	chr2R	-	13442933	13443158	13442933	13443128	13444427	13444694	17	15,12,19	52,77,58	2,3,3	37,60,68	104	74	6.19228750165e-07	1.32868797535e-05	0.17,0.1,0.189	0.037,0.034,0.03	0.119
734	"FBgn0042213"	"CG18731"	chr3R	+	29725222	29725690	29725237	29725690	29725026	29725173	734	18,10,12	17,10,11	0,0,1	2,3,5	89	74	7.72067060173e-07	1.6333024287e-05	0.468,0.454,0.476	0.0,0.0,0.143	0.418
1857	"FBgn0022764"	"Sin3A"	chr2R	-	12581638	12581951	12581638	12581939	12582288	12583829	1857	86,81,60	154,144,104	84,87,83	55,80,76	86	74	8.00858983352e-07	1.6706808236e-05	0.325,0.326,0.332	0.568,0.483,0.484	-0.184
2095	"FBgn0001222"	"Hsf"	chr2R	-	18133870	18134108	18133870	18134095	18134406	18134634	2095	16,13,12	63,90,56	23,26,16	32,37,31	87	74	8.49092362309e-07	1.74703661396e-05	0.178,0.109,0.154	0.379,0.374,0.305	-0.206
1796	"FBgn0004379"	"Klp67A"	chr3L	-	9363094	9363318	9363094	9363226	9363372	9364192	1796	1,3,1	58,77,63	10,3,13	46,49,47	166	74	9.64188890618e-07	1.92443701481e-05	0.008,0.017,0.007	0.088,0.027,0.11	-0.064
552	"FBgn0041164"	"armi"	chr3L	+	3462103	3462784	3462120	3462784	3461540	3461670	552	6,9,10	76,110,81	26,30,22	82,85,94	91	74	9.73749754496e-07	1.92443701481e-05	0.06,0.062,0.091	0.205,0.223,0.16	-0.125
866	"FBgn0052438"	"SMC5"	chr3L	+	21572975	21573133	21573002	21573133	21572685	21572910	866	79,144,122	3,6,3	81,79,57	7,14,18	101	74	9.61470088545e-07	1.92443701481e-05	0.951,0.946,0.968	0.894,0.805,0.699	0.156
2000	"FBgn0011290"	"Taf12"	chr3R	-	11678943	11679398	11678943	11679184	11679566	11679690	2000	395,635,407	21,13,5	270,367,343	23,25,30	288	74	1.27077290479e-06	2.47883234155e-05	0.829,0.926,0.954	0.751,0.79,0.746	0.141
608	"FBgn0028325"	"l(1)G0334"	chrX	+	4702691	4702892	4702823	4702892	4702324	4702591	608	23,36,22	170,264,159	28,53,46	110,125,167	206	74	1.60010332773e-06	3.08122461314e-05	0.046,0.047,0.047	0.084,0.132,0.09	-0.055
2400	"FBgn0264607"	"CaMKII"	chr4	-	1037475	1037590	1037475	1037569	1037645	1037740	2400	310,418,310	2,1,1	230,336,265	7,17,5	95	74	1.76817637287e-06	3.31975114006e-05	0.992,0.997,0.996	0.962,0.939,0.976	0.036
55	"FBgn0030812"	"CG8949"	chrX	-	17076924	17077467	17076924	17077440	17077680	17077837	55	11,9,6	50,63,45	30,22,33	40,59,29	101	74	1.75162661409e-06	3.31975114006e-05	0.139,0.095,0.089	0.355,0.215,0.455	-0.234
1473	"FBgn0041210"	"HDAC4"	chrX	-	13270390	13270693	13270390	13270612	13271481	13271589	1473	60,73,51	11,5,3	34,43,43	0,1,0	155	74	2.19424248593e-06	4.06882989366e-05	0.723,0.875,0.89	1.0,0.954,1.0	-0.155
946	"FBgn0010348"	"Arf79F"	chr3L	-	22869841	22870150	22869841	22870065	22871459	22871724	946	4890,7508,5580	61,92,73	5820,9327,8023	146,196,154	159	74	2.23707705838e-06	4.09767041669e-05	0.974,0.974,0.973	0.949,0.957,0.96	0.018
1220	"FBgn0027594"	"drpr"	chr3L	-	1717946	1718153	1717946	1718096	1723579	1723705	1220	105,127,107	9,5,7	94,164,132	1,2,0	131	74	2.41317321781e-06	4.31498353947e-05	0.868,0.935,0.896	0.982,0.979,1.0	-0.087
865	"FBgn0037555"	"Ada2b"	chr3R	-	8238102	8238252	8238102	8238182	8238730	8239606	865	79,97,81	20,21,25	39,52,43	31,29,32	144	74	2.40242666738e-06	4.31498353947e-05	0.67,0.704,0.625	0.393,0.48,0.408	0.239
1199	"FBgn0027279"	"l(1)G0196"	chrX	+	22500997	22502869	22502194	22502869	22498306	22498619	1199	492,716,494	172,175,139	413,430,378	51,69,73	1271	74	2.77951736316e-06	4.91157068173e-05	0.143,0.192,0.171	0.32,0.266,0.232	-0.104
136	"FBgn0261983"	"l(2)gd1"	chr2L	+	11110104	11110249	11110158	11110249	11109355	11109507	136	17,31,30	85,115,97	36,33,45	39,68,60	128	74	2.93189038469e-06	5.12058064861e-05	0.104,0.135,0.152	0.348,0.219,0.302	-0.159
132	"FBgn0020279"	"lig"	chr2R	+	8075411	8075607	8075472	8075607	8073973	8074500	132	14,13,12	555,552,501	25,18,18	244,338,314	135	74	3.11201974512e-06	5.37270535307e-05	0.014,0.013,0.013	0.053,0.028,0.03	-0.024
1165	"FBgn0035497"	"CG14995"	chr3L	-	4094342	4095146	4094342	4095122	4095199	4095293	1165	8,6,1	67,79,55	7,10,12	18,27,35	98	74	3.3526935479e-06	5.72243830562e-05	0.083,0.054,0.014	0.227,0.219,0.206	-0.167
1185	"FBgn0033483"	"egr"	chr2R	+	10083403	10083493	10083421	10083493	10083261	10083326	1185	916,1149,897	185,242,178	342,422,475	138,131,149	92	74	3.45412442759e-06	5.82932010139e-05	0.799,0.792,0.802	0.666,0.722,0.719	0.095
1150	"FBgn0264894"	"CG44085"	chr2L	+	13274642	13274850	13274690	13274850	13274309	13274376	1150	63,65,49	25,36,35	53,69,64	65,89,98	122	74	4.24684075928e-06	7.08750535604e-05	0.605,0.523,0.459	0.331,0.32,0.284	0.217
569	"FBgn0051151"	"wge"	chr3R	-	22714533	22716667	22714533	22716631	22716933	22717050	569	4,8,7	52,73,46	10,12,10	15,21,27	110	74	4.41150831498e-06	7.28141262538e-05	0.049,0.069,0.093	0.31,0.278,0.199	-0.192
2278	"FBgn0035268"	"CG8001"	chr3L	+	1757306	1758146	1757321	1758146	1756611	1757203	2278	5,6,5	46,60,57	21,24,22	56,66,77	89	74	4.58923591662e-06	7.49242646387e-05	0.083,0.077,0.068	0.238,0.232,0.192	-0.145
2294	"FBgn0039858"	"CycG"	chr3R	-	31601415	31603073	31601415	31602230	31610880	31610978	2294	704,986,650	120,158,84	393,514,538	111,151,113	917	74	5.12608791514e-06	8.27890757908e-05	0.321,0.335,0.384	0.222,0.215,0.278	0.108
1400	"FBgn0051116"	"ClC-a"	chr3R	-	11802169	11802354	11802169	11802335	11802583	11802691	1400	1,0,0	13,8,7	5,12,5	21,23,23	93	74	5.54724810486e-06	8.67913193073e-05	0.058,0.0,0.0	0.159,0.293,0.147	-0.18
1997	"FBgn0262743"	"Fs(2)Ket"	chr2L	+	20749270	20750941	20749527	20750941	20738503	20738975	1997	99,177,148	1,5,3	349,509,404	32,46,21	331	74	5.49053487087e-06	8.67913193073e-05	0.957,0.888,0.917	0.709,0.712,0.811	0.177
2119	"FBgn0036958"	"CG17233"	chr3L	-	20238737	20239613	20238737	20239544	20239862	20240532	2119	82,83,61	0,0,1	70,84,65	7,6,2	143	74	5.4705474215e-06	8.67913193073e-05	1.0,1.0,0.969	0.838,0.879,0.944	0.103
501	"FBgn0031589"	"CG3714"	chr2L	-	4196474	4196814	4196474	4196779	4197964	4198071	501	7,7,7	25,34,20	33,35,27	40,35,32	109	74	6.04448171615e-06	9.35959952336e-05	0.16,0.123,0.192	0.359,0.404,0.364	-0.217
88	"FBgn0039705"	"Atg16"	chr3R	-	29831914	29832372	29831914	29832348	29833192	29833281	88	13,40,32	13,40,18	81,61,79	26,16,14	98	74	6.31439699994e-06	9.67777989174e-05	0.43,0.43,0.573	0.702,0.742,0.81	-0.274
1358	"FBgn0002873"	"mud"	chrX	+	14256988	14258595	14258336	14258595	14256484	14256757	1358	66,84,66	42,51,62	31,49,77	8,17,10	1422	74	6.64099082481e-06	0.000100755234534	0.076,0.079,0.052	0.168,0.13,0.286	-0.126
1357	"FBgn0002873"	"mud"	chrX	+	14256976	14258595	14258336	14258595	14256484	14256757	1357	67,84,66	42,51,62	31,49,77	8,17,10	1434	74	7.08366570701e-06	0.000106396658919	0.076,0.078,0.052	0.167,0.129,0.284	-0.125
2192	"FBgn0033244"	"CG8726"	chr2R	-	7971243	7971564	7971243	7971529	7971636	7972003	2192	30,36,33	103,123,72	38,72,47	31,47,82	109	74	7.17527906358e-06	0.000106705635183	0.165,0.166,0.237	0.454,0.51,0.28	-0.225
135	"FBgn0043456"	"CG4747"	chr2L	+	10007251	10007341	10007254	10007341	10006907	10007178	135	118,130,98	446,502,444	87,99,114	210,227,263	77	74	9.21966104317e-06	0.000135764028302	0.203,0.199,0.175	0.285,0.295,0.294	-0.099
2115	"FBgn0036958"	"CG17233"	chr3L	-	20238737	20239610	20238737	20239544	20239862	20240532	2115	85,105,64	0,0,1	105,89,48	7,6,2	140	74	9.39113426501e-06	0.00013694644336	1.0,1.0,0.971	0.888,0.887,0.927	0.09
1344	"FBgn0085443"	"spri"	chrX	-	10522802	10523564	10522802	10523561	10544385	10544592	1344	33,56,28	9,14,8	83,99,81	2,10,5	77	74	9.95866810394e-06	0.000143826148963	0.779,0.794,0.771	0.976,0.905,0.94	-0.159
2414	"FBgn0014163"	"fax"	chr3L	-	16405501	16405845	16405501	16405836	16407020	16407359	2414	381,537,403	113,176,135	223,255,298	38,52,49	83	74	1.03349604283e-05	0.000147839148222	0.75,0.731,0.727	0.84,0.814,0.844	-0.097
77	"FBgn0000228"	"Bsg25D"	chr2L	-	5273160	5273590	5273160	5273554	5274018	5275780	77	22,9,6	3,3,2	8,10,14	0,0,0	110	74	1.11639109154e-05	0.000158190511273	0.831,0.669,0.669	1.0,1.0,1.0	-0.277
