ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IC_SAMPLE_1	SC_SAMPLE_1	IC_SAMPLE_2	SC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
438	"FBgn0039644"	"CG11897"	chr3R	+	29158121	29158690	29158121	29158347	29158498	29158690	438	36,82,51	81,101,92	284,433,358	99,217,188	225	74	0.0	0.0	0.128,0.211,0.154	0.485,0.396,0.385	-0.258
467	"FBgn0259726"	"CG42380"	chr2R	-	21669536	21669916	21669536	21669693	21669754	21669916	467	13,19,26	87,130,84	53,70,51	20,25,33	135	74	0.0	0.0	0.076,0.074,0.145	0.592,0.605,0.459	-0.454
513	"FBgn0024807"	"DIP1"	chrX	-	21628360	21630148	21628360	21628754	21629973	21630148	513	775,937,643	3,5,3	351,438,403	35,97,80	1293	74	0.0	0.0	0.937,0.915,0.925	0.365,0.205,0.224	0.661
543	"FBgn0015324"	"Vha26"	chr3R	+	5591762	5592038	5591762	5591830	5591928	5592038	543	105,159,132	349,648,493	316,390,410	461,590,573	172	74	0.0	0.0	0.115,0.095,0.103	0.228,0.221,0.235	-0.124
625	"FBgn0036974"	"eRF1"	chr3L	+	20348354	20349206	20348354	20348385	20348941	20349206	625	217,279,232	29,68,38	80,110,111	93,119,112	630	74	0.0	0.0	0.468,0.325,0.418	0.092,0.098,0.104	0.306
626	"FBgn0036974"	"eRF1"	chr3L	+	20348354	20349206	20348354	20348421	20348941	20349206	626	217,279,232	36,96,55	80,110,111	82,144,121	594	74	0.0	0.0	0.429,0.266,0.344	0.108,0.087,0.103	0.247
774	"FBgn0010412"	"RpS19a"	chrX	+	16637893	16638303	16637893	16637927	16638232	16638303	774	2140,4116,2776	1280,2348,1535	1014,1468,1656	1687,3010,3954	379	74	0.0	0.0	0.246,0.255,0.261	0.105,0.087,0.076	0.165
858	"FBgn0015521"	"RpS21"	chr2L	+	2856376	2856705	2856376	2856568	2856630	2856705	858	6689,7504,6062	181,217,142	2106,2769,3397	4,8,18	136	74	0.0	0.0	0.953,0.95,0.959	0.997,0.995,0.99	-0.04
869	"FBgn0037262"	"MED31"	chr3R	+	4641962	4642428	4641962	4642008	4642283	4642428	869	386,582,448	23,34,31	184,241,278	74,121,130	349	74	0.0	0.0	0.781,0.784,0.754	0.345,0.297,0.312	0.455
1400	"FBgn0020306"	"dom"	chr2R	+	21340683	21341847	21340683	21341076	21341419	21341847	1400	683,863,731	35,31,22	624,737,798	1,2,6	417	74	2.22044604925e-16	1.03452600022e-14	0.776,0.832,0.855	0.991,0.985,0.959	-0.157
746	"FBgn0037074"	"CG7324"	chr3L	-	21338869	21339555	21338869	21339220	21339325	21339555	746	405,490,376	86,82,87	329,406,448	21,22,25	179	74	4.4408920985e-16	1.8966310004e-14	0.661,0.712,0.641	0.866,0.884,0.881	-0.206
838	"FBgn0000541"	"E(bx)"	chr3L	-	239242	240667	239242	240116	240176	240667	838	276,390,195	35,47,39	263,326,322	134,155,124	134	74	4.4408920985e-16	1.8966310004e-14	0.813,0.821,0.734	0.52,0.537,0.589	0.241
321	"FBgn0031285"	"CG3662"	chr2L	+	823636	824337	823636	824137	824218	824337	321	609,875,656	29,35,40	1182,1361,1439	16,13,12	155	74	5.55111512313e-16	2.27595720048e-14	0.909,0.923,0.887	0.972,0.98,0.983	-0.072
95	"FBgn0011764"	"Dsp1"	chrX	+	16333611	16334413	16333611	16333643	16334300	16334413	95	765,1058,764	9,11,12	512,585,614	27,48,35	731	74	3.5527136788e-15	1.40058904645e-13	0.896,0.907,0.866	0.657,0.552,0.64	0.273
1052	"FBgn0013305"	"Nmda1"	chr2R	-	12878384	12879222	12878384	12878710	12879196	12879222	1052	224,366,276	51,86,56	139,162,171	96,117,85	560	74	1.06581410364e-14	4.04614613419e-13	0.367,0.36,0.394	0.161,0.155,0.21	0.198
1159	"FBgn0035333"	"CG1317"	chr3L	-	2368013	2370048	2368013	2368425	2368629	2370048	1159	184,254,196	93,118,105	415,650,561	95,116,101	278	74	1.18793863635e-14	4.05879034086e-13	0.345,0.364,0.332	0.538,0.599,0.597	-0.231
287	"FBgn0038738"	"CG4572"	chr3R	-	19862516	19864393	19862516	19864191	19864324	19864393	287	118,194,144	69,73,64	269,481,383	35,60,62	207	74	1.1768364061e-14	4.05879034086e-13	0.379,0.487,0.446	0.733,0.741,0.688	-0.283
962	"FBgn0019957"	"ND42"	chr3R	+	22027708	22029148	22027708	22027780	22028019	22029148	962	28,66,53	122,187,131	33,26,14	193,252,399	313	74	1.18793863635e-14	4.05879034086e-13	0.051,0.077,0.087	0.039,0.024,0.008	0.048
1418	"FBgn0045064"	"bwa"	chr2L	+	20072353	20073719	20072353	20072646	20073377	20073719	1418	189,262,155	111,133,97	203,259,214	33,49,50	805	74	3.91908727693e-14	1.29582724479e-12	0.135,0.153,0.128	0.361,0.327,0.282	-0.185
1443	"FBgn0050118"	"CG30118"	chr2R	-	18430736	18431357	18430736	18430885	18431172	18431357	1443	70,110,91	164,208,190	69,93,78	45,64,55	361	74	9.28146448587e-14	2.97296909313e-12	0.08,0.098,0.089	0.239,0.23,0.225	-0.142
561	"FBgn0250753"	"kra"	chr3R	-	5600037	5600571	5600037	5600308	5600487	5600571	561	889,1176,820	3,7,9	730,979,1080	40,36,23	253	74	1.23789867246e-13	3.84498830082e-12	0.989,0.98,0.964	0.842,0.888,0.932	0.09
1556	"FBgn0261550"	"CG42668"	chr3R	+	20309343	20310638	20309343	20309630	20309903	20310638	1556	414,563,440	106,125,94	674,990,898	80,77,73	347	74	1.25022214803e-12	3.66136486209e-11	0.454,0.49,0.5	0.642,0.733,0.724	-0.218
511	"FBgn0036518"	"RhoGAP71E"	chr3L	+	15601634	15603119	15601634	15602515	15602664	15603119	511	158,261,184	39,50,57	121,167,150	6,8,7	223	74	1.24267263146e-12	3.66136486209e-11	0.573,0.634,0.517	0.87,0.874,0.877	-0.299
1285	"FBgn0013272"	"Gp150"	chr2R	+	22317661	22317954	22317661	22317737	22317881	22317954	1285	54,102,61	123,136,106	72,74,67	37,35,44	218	74	4.11293221703e-12	1.17104320068e-10	0.13,0.203,0.163	0.398,0.418,0.341	-0.22
312	"FBgn0033260"	"Cul4"	chr2R	-	8102259	8102906	8102259	8102544	8102607	8102906	312	215,257,226	38,49,34	185,151,184	4,9,6	137	74	6.87916390518e-12	1.90571432508e-10	0.753,0.739,0.782	0.962,0.901,0.943	-0.177
607	"FBgn0034390"	"CG15093"	chr2R	-	18775668	18776978	18775668	18776826	18776893	18776978	607	20,21,24	49,65,61	0,1,3	24,44,53	141	74	1.18053344877e-11	3.18433364471e-10	0.176,0.145,0.171	0.0,0.012,0.029	0.15
868	"FBgn0037262"	"MED31"	chr3R	+	4641962	4642428	4641962	4642008	4642288	4642428	868	445,654,513	2,1,1	272,378,424	9,11,15	354	74	1.2153389406e-11	3.19416003619e-10	0.979,0.993,0.991	0.863,0.878,0.855	0.122
289	"FBgn0019624"	"CoVa"	chr3R	+	11819598	11820299	11819598	11819644	11819710	11820299	289	139,275,174	204,509,355	78,95,113	271,363,505	140	74	1.48652201659e-11	3.80921266751e-10	0.265,0.222,0.206	0.132,0.122,0.106	0.111
1167	"FBgn0260486"	"Ziz"	chr2L	-	7472512	7473889	7472512	7473199	7473297	7473889	1167	39,74,44	30,60,40	78,100,118	21,22,26	172	74	3.4094504997e-11	8.52362624925e-10	0.359,0.347,0.321	0.615,0.662,0.661	-0.304
1490	"FBgn0046214"	"vig2"	chr3R	+	25123444	25124115	25123444	25123483	25123631	25124115	1490	865,1354,1048	23,59,24	517,781,975	87,71,71	222	74	3.5730862713e-11	8.72003197162e-10	0.926,0.884,0.936	0.665,0.786,0.821	0.158
1377	"FBgn0010551"	"Phb2"	chr2R	+	18821183	18821839	18821183	18821283	18821489	18821839	1377	3386,4675,3410	6,5,17	1406,1520,1598	10,27,18	280	74	5.42611511278e-11	1.29343441642e-09	0.993,0.996,0.981	0.974,0.937,0.959	0.033
599	"FBgn0030838"	"CG5445"	chrX	+	17302469	17303390	17302469	17302507	17302838	17303390	599	190,284,224	2,8,2	254,271,267	24,28,24	405	74	1.56228696646e-10	3.63941850141e-09	0.946,0.866,0.953	0.659,0.639,0.67	0.266
908	"FBgn0047135"	"CG32276"	chr3L	-	3198751	3199047	3198751	3198866	3198992	3199047	908	787,1202,935	283,464,310	888,1336,1483	844,856,892	200	74	2.85951262669e-10	6.51333431635e-09	0.507,0.489,0.527	0.28,0.366,0.381	0.165
1572	"FBgn0000017"	"Abl"	chr3L	-	16622369	16625274	16622369	16623288	16623636	16625274	1572	882,1107,788	38,41,45	612,773,751	58,85,87	422	74	3.07421199608e-10	6.85014629561e-09	0.803,0.826,0.754	0.649,0.615,0.602	0.172
1412	"FBgn0011672"	"Mvl"	chr3R	-	21058260	21060653	21058260	21058468	21060584	21060653	1412	587,778,528	7,16,9	363,530,430	30,49,21	2190	74	4.55507409569e-10	9.93393818741e-09	0.739,0.622,0.665	0.29,0.268,0.409	0.353
428	"FBgn0014189"	"Hel25E"	chr2L	-	5540168	5541090	5540168	5540300	5540971	5541090	428	502,642,450	654,844,638	425,527,511	280,358,448	745	74	6.06445116347e-10	1.29501300887e-08	0.071,0.07,0.065	0.131,0.128,0.102	-0.052
936	"FBgn0025637"	"SkpA"	chrX	+	656355	657899	656355	656399	657098	657899	936	448,747,536	114,150,107	662,789,704	76,69,80	773	74	2.20638229909e-09	4.61539154401e-08	0.273,0.323,0.324	0.455,0.523,0.457	-0.172
1095	"FBgn0001942"	"eIF-4a"	chr2L	+	5985025	5985579	5985025	5985220	5985338	5985579	1095	4734,6361,5092	3685,4777,3781	7287,9622,8652	3351,4132,4283	192	74	2.49912801564e-09	5.12321243206e-08	0.331,0.339,0.342	0.456,0.473,0.438	-0.118
423	"FBgn0004587"	"B52"	chr3R	+	13662969	13665526	13662969	13663051	13665452	13665526	423	1970,2852,1981	773,801,694	2060,2318,2244	396,426,488	2475	74	3.37083505553e-09	6.77471751357e-08	0.071,0.096,0.079	0.135,0.14,0.121	-0.05
1435	"FBgn0033913"	"CG8468"	chr2R	+	14219897	14220765	14219897	14220042	14220607	14220765	1435	515,665,434	254,243,199	353,519,365	317,339,319	639	74	3.76044295702e-09	7.41241159797e-08	0.19,0.241,0.202	0.114,0.151,0.117	0.084
742	"FBgn0262124"	"uex"	chr2R	-	3942933	3943335	3942933	3943141	3943195	3943335	742	50,69,46	31,43,27	69,88,68	13,15,10	128	74	3.83805254245e-09	7.42264878493e-08	0.483,0.481,0.496	0.754,0.772,0.797	-0.288
1101	"FBgn0011640"	"lark"	chr3L	+	7339463	7340770	7339463	7339617	7339867	7340770	1101	24,72,39	135,188,158	72,75,91	78,116,168	324	74	4.5246578706e-09	8.58847095808e-08	0.039,0.08,0.053	0.174,0.129,0.11	-0.08
517	"FBgn0031995"	"CG8475"	chr2L	-	8193124	8195569	8193124	8193229	8195020	8195569	517	87,119,79	62,53,46	152,126,115	20,28,28	1865	74	4.6454791125e-09	8.65748380057e-08	0.053,0.082,0.064	0.232,0.152,0.14	-0.108
399	"FBgn0028697"	"RpL15"	chr3L	+	27267255	27267918	27267255	27267455	27267513	27267918	399	224,337,240	103,153,107	220,329,324	55,71,59	132	74	5.7481135407e-09	1.05211006772e-07	0.549,0.553,0.557	0.692,0.722,0.755	-0.17
455	"FBgn0031818"	"CG9536"	chr2L	-	6474437	6475270	6474437	6474651	6474707	6475270	455	94,125,93	26,20,22	66,75,88	4,1,4	130	74	1.25658387029e-08	2.23881047896e-07	0.673,0.781,0.706	0.904,0.977,0.926	-0.216
726	"FBgn0262519"	"Mi-2"	chr3L	-	19882050	19882588	19882050	19882297	19882364	19882588	726	473,718,556	17,32,27	465,452,581	0,7,9	141	74	1.26683910029e-08	2.23881047896e-07	0.936,0.922,0.915	1.0,0.971,0.971	-0.056
600	"FBgn0030838"	"CG5445"	chrX	+	17302469	17303390	17302469	17302786	17302838	17303390	600	51,89,61	40,40,39	159,163,159	33,31,30	126	74	1.48427320434e-08	2.57861022788e-07	0.428,0.566,0.479	0.739,0.755,0.757	-0.259
775	"FBgn0010412"	"RpS19a"	chrX	+	16637893	16638303	16637893	16637949	16638232	16638303	775	2140,4116,2776	51,64,48	1014,1468,1656	39,61,67	357	74	1.63448752311e-08	2.79224951865e-07	0.897,0.93,0.923	0.843,0.833,0.837	0.079
750	"FBgn0034181"	"CG8963"	chr2R	-	17019206	17019522	17019206	17019349	17019432	17019522	750	39,71,36	11,15,14	37,53,41	46,54,38	157	74	2.17096378652e-08	3.64793095276e-07	0.626,0.69,0.548	0.275,0.316,0.337	0.312
594	"FBgn0028968"	"gammaCOP"	chr3R	+	31572142	31573156	31572142	31572278	31572497	31573156	594	48,62,50	63,93,47	35,39,42	112,127,133	293	74	3.72474632249e-08	6.15784674283e-07	0.161,0.144,0.212	0.073,0.072,0.074	0.099
81	"FBgn0031313"	"CG5080"	chr2L	-	1162999	1163886	1162999	1163149	1163759	1163886	81	8,18,7	92,78,56	15,22,12	18,26,30	684	74	4.08230852456e-08	6.64185117091e-07	0.009,0.024,0.013	0.083,0.084,0.041	-0.054
226	"FBgn0013981"	"His4r"	chr3R	+	14625787	14626229	14625787	14625815	14626025	14626229	226	22,23,18	66,102,88	62,89,66	119,107,111	284	74	4.71336373264e-08	7.54774135244e-07	0.08,0.055,0.051	0.12,0.178,0.134	-0.082
424	"FBgn0004587"	"B52"	chr3R	+	13663454	13665526	13663454	13664934	13665452	13665526	424	196,310,224	57,92,66	360,404,266	27,27,40	592	74	4.78637256496e-08	7.54774135244e-07	0.301,0.296,0.298	0.625,0.652,0.454	-0.279
279	"FBgn0259740"	"CG42394"	chr3R	+	10851284	10851788	10851284	10851488	10851548	10851788	279	314,415,356	123,121,110	319,462,430	48,67,86	134	74	5.98463071322e-08	9.21587733407e-07	0.585,0.654,0.641	0.786,0.792,0.734	-0.144
94	"FBgn0011764"	"Dsp1"	chrX	+	16333611	16334413	16333611	16334239	16334300	16334413	94	163,240,171	18,34,26	215,241,236	3,15,10	135	74	6.02403689154e-08	9.21587733407e-07	0.832,0.795,0.783	0.975,0.898,0.928	-0.13
1364	"FBgn0037261"	"CG9775"	chr3R	-	4638009	4638839	4638009	4638409	4638543	4638839	1364	71,120,90	355,458,397	129,124,127	299,284,273	208	74	7.28047411247e-08	1.09742440666e-06	0.066,0.085,0.075	0.133,0.134,0.142	-0.061
1130	"FBgn0032796"	"CG10188"	chr2L	-	19507489	19508764	19507489	19508265	19508325	19508764	1130	2,3,5	16,35,17	19,14,23	11,23,16	134	74	8.45990816289e-08	1.25672548797e-06	0.065,0.045,0.14	0.488,0.252,0.443	-0.311
333	"FBgn0027786"	"Mtch"	chr3L	+	184625	185074	184625	184681	184774	185074	333	98,150,119	4,15,14	57,56,76	23,19,21	167	74	1.44189254092e-07	2.1113426492e-06	0.916,0.816,0.79	0.523,0.566,0.616	0.272
1185	"FBgn0040389"	"mRpL14"	chrX	-	2343996	2344649	2343996	2344559	2344615	2344649	1185	348,530,401	10,30,35	278,388,357	42,54,47	130	74	1.53515626544e-07	2.21624672123e-06	0.952,0.91,0.867	0.79,0.804,0.812	0.108
565	"FBgn0037890"	"CG17734"	chr3R	-	11242207	11243013	11242207	11242563	11242823	11243013	565	128,188,141	348,440,343	128,123,155	153,168,220	334	74	1.59518119269e-07	2.27091767015e-06	0.075,0.086,0.083	0.156,0.14,0.135	-0.062
623	"FBgn0036974"	"eRF1"	chr3L	+	20348354	20349206	20348354	20348408	20348941	20349206	623	217,279,232	6,15,10	80,110,111	17,16,16	607	74	1.84246235935e-07	2.58701906621e-06	0.815,0.694,0.739	0.365,0.456,0.458	0.323
873	"FBgn0052626"	"AMPdeam"	chrX	-	13832903	13835149	13832903	13833031	13834814	13835149	873	70,134,68	46,63,46	85,126,88	22,20,23	1857	74	2.24639425062e-07	3.1115596039e-06	0.057,0.078,0.056	0.133,0.201,0.132	-0.092
634	"FBgn0053057"	"CG33057"	chr3L	-	8402167	8405277	8402167	8404050	8404102	8405277	634	2,7,5	47,56,26	14,33,28	43,57,61	126	74	2.36752511484e-07	3.23561765695e-06	0.024,0.068,0.101	0.161,0.254,0.212	-0.145
472	"FBgn0035253"	"CG7971"	chr3L	-	1660598	1661165	1660598	1660857	1661108	1661165	472	290,292,269	1,5,1	173,224,232	9,18,6	325	74	2.43650782328e-07	3.28607963008e-06	0.985,0.93,0.984	0.814,0.739,0.898	0.149
1160	"FBgn0004584"	"Rrp1"	chr2L	-	2970713	2971054	2970713	2970904	2970985	2971054	1160	57,69,46	116,152,131	199,212,154	200,255,215	155	74	3.9920392636e-07	5.31407824051e-06	0.19,0.178,0.144	0.322,0.284,0.255	-0.116
1498	"FBgn0040319"	"Gclc"	chrX	-	8115416	8116147	8115416	8115580	8115991	8116147	1498	92,195,153	103,157,88	233,302,309	365,524,377	485	74	4.16788101254e-07	5.47702312545e-06	0.12,0.159,0.21	0.089,0.081,0.111	0.069
100	"FBgn0029914"	"CG4558"	chrX	+	6849769	6851884	6849769	6851052	6851299	6851884	100	17,7,6	40,33,14	5,11,7	1,1,2	321	74	5.18189194332e-07	6.72334081254e-06	0.089,0.047,0.09	0.535,0.717,0.447	-0.491
771	"FBgn0025725"	"alphaCOP"	chr3L	-	1644011	1645199	1644011	1645061	1645169	1645199	771	262,328,202	14,30,22	451,527,494	91,111,76	182	74	5.30408859389e-07	6.79586351092e-06	0.884,0.816,0.789	0.668,0.659,0.725	0.146
1423	"FBgn0040395"	"Unc-76"	chrX	+	2080609	2081659	2080609	2080634	2080744	2081659	1423	578,771,520	1,11,9	592,871,871	11,41,30	184	74	8.11818718471e-07	1.02730146473e-05	0.996,0.966,0.959	0.956,0.895,0.921	0.05
179	"FBgn0001142"	"Gs1"	chr2L	+	132076	134472	132076	132255	132475	134472	179	57,97,67	147,247,183	44,62,55	309,243,298	294	74	8.73338572904e-07	1.09167321613e-05	0.089,0.09,0.084	0.035,0.06,0.044	0.041
259	"FBgn0035107"	"mri"	chr3L	+	200173	201060	200173	200297	200389	201060	259	260,334,288	34,57,52	191,170,183	52,62,73	166	74	8.97780877751e-07	1.10870530084e-05	0.773,0.723,0.712	0.621,0.55,0.528	0.17
1476	"FBgn0039240"	"CG3744"	chr3R	-	24874992	24875999	24874992	24875525	24875705	24875999	1476	122,106,81	18,16,16	101,86,70	3,2,4	254	74	9.49074970391e-07	1.15809743411e-05	0.664,0.659,0.596	0.907,0.926,0.836	-0.25
469	"FBgn0039266"	"CG11791"	chr3R	+	25050242	25051556	25050242	25050617	25051180	25051556	469	664,870,694	198,275,203	647,862,844	112,141,172	637	74	1.14010811902e-06	1.37483626117e-05	0.28,0.269,0.284	0.402,0.415,0.363	-0.116
309	"FBgn0035207"	"CG9153"	chr3L	+	1313695	1314090	1313695	1313908	1313974	1314090	309	136,157,117	9,17,8	435,512,400	71,103,99	140	74	1.64494151478e-06	1.96054075889e-05	0.889,0.83,0.885	0.764,0.724,0.681	0.145
283	"FBgn0034179"	"CG6805"	chr2R	+	17006788	17007501	17006788	17007058	17007132	17007501	283	2119,2615,1925	306,369,326	718,875,1052	66,72,100	148	74	2.03228541651e-06	2.39435925508e-05	0.776,0.78,0.747	0.845,0.859,0.84	-0.08
1577	"FBgn0262579"	"Ect4"	chr3L	+	8105439	8106949	8105439	8105657	8106015	8106949	1577	2279,2993,2202	28,29,30	1788,1966,1765	42,38,56	432	74	2.35933438097e-06	2.74808834147e-05	0.933,0.946,0.926	0.879,0.899,0.844	0.061
894	"FBgn0011604"	"Iswi"	chr2R	+	12636670	12636990	12636670	12636737	12636843	12636990	894	30,56,28	40,39,30	91,118,120	40,39,43	180	74	2.51165430165e-06	2.89263557212e-05	0.236,0.371,0.277	0.483,0.554,0.534	-0.229
1462	"FBgn0001961"	"Arpc1"	chr2L	-	13829345	13829741	13829345	13829643	13829709	13829741	1462	256,427,308	5,6,7	227,266,308	13,15,22	140	74	3.10307477047e-06	3.53405737748e-05	0.964,0.974,0.959	0.902,0.904,0.881	0.07
78	"FBgn0020381"	"Dredd"	chrX	-	634124	635289	634124	634487	634545	635289	78	35,44,36	20,34,31	21,35,22	53,54,52	132	74	3.31599211834e-06	3.73504606736e-05	0.495,0.42,0.394	0.182,0.267,0.192	0.223
1153	"FBgn0031228"	"CG11455"	chr2L	+	155334	155784	155334	155429	155637	155784	1153	571,822,678	3,11,8	546,740,968	17,39,16	282	74	3.56260945689e-06	3.96921162317e-05	0.98,0.951,0.957	0.894,0.833,0.941	0.073
963	"FBgn0019957"	"ND42"	chr3R	+	22027708	22029148	22027708	22027824	22028019	22029148	963	28,63,53	0,1,0	33,26,14	0,7,5	269	74	3.61821115624e-06	3.98781337112e-05	1.0,0.945,1.0	1.0,0.505,0.435	0.335
149	"FBgn0031220"	"CG4822"	chr2L	-	119827	120631	119827	120080	120420	120631	149	1266,1933,1370	549,834,620	1191,1425,1436	758,1003,927	414	74	4.78837604467e-06	5.22136749552e-05	0.292,0.293,0.283	0.219,0.203,0.217	0.076
202	"FBgn0045842"	"yuri"	chr2L	-	15263769	15264692	15263769	15264095	15264150	15264692	202	92,142,111	29,36,24	65,94,85	5,6,10	129	74	4.89750767141e-06	5.28415301389e-05	0.645,0.694,0.726	0.882,0.9,0.83	-0.182
74	"FBgn0029895"	"CG14441"	chrX	+	6699507	6700353	6699507	6699574	6700052	6700353	74	111,149,77	1,4,1	106,167,95	12,12,10	552	74	5.03675570229e-06	5.3777860363e-05	0.937,0.833,0.912	0.542,0.651,0.56	0.31
1110	"FBgn0033879"	"CG6543"	chr2R	-	13854101	13854331	13854101	13854224	13854297	13854331	1110	39,36,29	145,222,172	39,38,50	70,93,143	147	74	6.89469135984e-06	7.28562746787e-05	0.119,0.075,0.078	0.219,0.171,0.15	-0.089
260	"FBgn0266711"	"EloC"	chr2R	-	19445927	19446286	19445927	19446139	19446217	19446286	260	65,67,56	85,140,88	45,65,83	166,229,228	152	74	7.23469961172e-06	7.56690520614e-05	0.271,0.189,0.237	0.117,0.121,0.151	0.103
1365	"FBgn0001222"	"Hsf"	chr2R	-	18131281	18131734	18131281	18131387	18131459	18131734	1365	80,96,92	126,163,108	143,161,147	65,105,138	146	74	7.60462942595e-06	7.87347996121e-05	0.243,0.23,0.302	0.527,0.437,0.351	-0.18
1434	"FBgn0033913"	"CG8468"	chr2R	+	14219897	14220765	14219897	14220042	14220586	14220765	1434	475,610,404	12,12,10	303,452,311	19,27,19	618	74	8.66104795172e-06	8.87757415051e-05	0.826,0.859,0.829	0.656,0.667,0.662	0.176
1407	"FBgn0053526"	"PNUTS"	chr2L	+	870464	871576	870464	870552	871340	871576	1407	800,1162,990	59,124,91	365,550,539	72,112,69	862	74	1.00405789449e-05	0.00010189696454	0.538,0.446,0.483	0.303,0.297,0.401	0.155
1491	"FBgn0046214"	"vig2"	chr3R	+	25123444	25124115	25123444	25123479	25123631	25124115	1491	865,1354,1048	1,4,1	517,781,975	9,8,11	226	74	1.02296896135e-05	0.000102798351508	0.996,0.991,0.997	0.95,0.97,0.967	0.032
1178	"FBgn0032833"	"CoIV"	chr2L	+	19958831	19959691	19958831	19958909	19959266	19959691	1178	94,115,83	5,5,1	41,19,24	0,0,0	431	74	1.27069191105e-05	0.000126452350371	0.763,0.798,0.934	1.0,1.0,1.0	-0.168
1168	"FBgn0260486"	"Ziz"	chr2L	-	7472512	7473889	7472512	7473199	7473419	7473889	1168	149,218,154	30,46,35	170,207,206	15,21,19	294	74	1.30650819073e-05	0.000128766432259	0.556,0.544,0.526	0.74,0.713,0.732	-0.186
187	"FBgn0263102"	"psq"	chr2R	+	10612736	10613375	10612736	10612931	10612985	10613375	187	185,167,186	2,3,0	129,79,65	3,10,4	128	74	1.57216133631e-05	0.000153472892354	0.982,0.97,1.0	0.961,0.82,0.904	0.089
606	"FBgn0034390"	"CG15093"	chr2R	-	18775668	18776978	18775668	18776838	18776893	18776978	606	3,4,12	12,19,17	0,0,1	7,4,11	129	74	1.81783535498e-05	0.000175781248949	0.125,0.108,0.288	0.0,0.0,0.05	0.157
925	"FBgn0002873"	"mud"	chrX	+	14249644	14254288	14249644	14252875	14252935	14254288	925	1,0,0	15,19,17	6,3,11	32,31,34	134	74	1.95632359085e-05	0.000187404829965	0.036,0.0,0.0	0.094,0.051,0.152	-0.087
