ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
2231	"FBgn0001123"	"Galphas"	chr2R	+	23946437	23946520	23946446	23946520	23946136	23946261	2231	142,233,159	205,366,260	93,110,108	352,439,442	82	74	9.99200722163e-16	1.35891298214e-13	0.385,0.365,0.356	0.193,0.184,0.181	0.183
1624	"FBgn0027549"	"CG7927"	chr3L	+	8112781	8113320	8113011	8113320	8112493	8112714	1624	7,15,20	154,201,184	31,35,45	72,100,116	148	74	1.11022302463e-15	1.38407803737e-13	0.022,0.036,0.052	0.177,0.149,0.162	-0.126
1661	"FBgn0040666"	"CG12848"	chr2R	-	24762565	24762981	24762565	24762972	24763032	24763094	1661	15,27,12	26,52,32	5,12,10	117,120,166	82	74	5.90638649101e-14	6.79688783889e-12	0.342,0.319,0.253	0.037,0.083,0.052	0.247
1267	"FBgn0032482"	"Pect"	chr2L	+	13209471	13209599	13209492	13209599	13208664	13208777	1267	971,1193,927	85,137,104	739,956,998	42,25,34	94	74	7.21644966006e-14	7.71129192246e-12	0.9,0.873,0.875	0.933,0.968,0.959	-0.071
1048	"FBgn0034858"	"eIF2B-delta"	chr2R	+	23386941	23387612	23387006	23387612	23386520	23386622	1048	63,95,81	19,15,22	32,22,11	33,44,40	138	74	9.78106484695e-14	9.75498200736e-12	0.64,0.773,0.664	0.342,0.211,0.129	0.465
986	"FBgn0026086"	"Adar"	chrX	+	1775649	1775738	1775698	1775738	1773724	1774222	986	5,3,7	43,61,44	27,24,20	29,32,33	122	74	1.62125868286e-12	1.51587686847e-10	0.066,0.029,0.088	0.361,0.313,0.269	-0.253
143	"FBgn0039187"	"CG6454"	chr3R	+	24350726	24352351	24352052	24352351	24349889	24350235	143	7,8,6	65,84,79	22,20,24	24,42,39	148	74	1.93467464271e-12	1.70251368558e-10	0.051,0.045,0.037	0.314,0.192,0.235	-0.203
1734	"FBgn0266186"	"Vamp7"	chr2R	-	9841846	9842225	9841846	9842167	9842300	9842502	1734	27,78,49	322,345,243	63,51,78	123,143,116	131	74	4.65683047679e-12	3.87034355182e-10	0.045,0.113,0.102	0.224,0.168,0.275	-0.136
168	"FBgn0001215"	"Hrb98DE"	chr3R	+	28600705	28601195	28600717	28601195	28599833	28599999	168	166,257,169	75,109,70	97,161,163	117,172,150	85	74	5.19129184084e-12	4.08745925995e-10	0.658,0.672,0.678	0.419,0.449,0.486	0.218
1960	"FBgn0002783"	"mor"	chr3R	-	15968574	15969594	15968574	15969402	15969881	15970092	1960	394,536,450	42,40,54	602,761,686	150,193,134	148	74	2.36557440303e-11	1.76944965347e-09	0.824,0.87,0.806	0.667,0.663,0.719	0.15
586	"FBgn0034914"	"CG5554"	chr2R	+	23846106	23847024	23846127	23847024	23845765	23845940	586	27,34,22	320,391,298	29,33,48	117,135,160	94	74	2.75826028684e-11	1.96493209005e-09	0.062,0.064,0.055	0.163,0.161,0.191	-0.111
1497	"FBgn0026777"	"Rad23"	chr4	+	308412	309079	308430	309079	308092	308289	1497	31,80,55	239,367,319	56,104,101	136,211,242	91	74	3.65171226591e-11	2.48316434082e-09	0.095,0.151,0.123	0.251,0.286,0.253	-0.14
380	"FBgn0020238"	"14-3-3epsilon"	chr3R	+	18248214	18248579	18248232	18248579	18247970	18248151	380	4466,5281,4104	1204,1400,1135	2793,3714,3902	419,605,575	91	74	1.12986175971e-10	7.34901388055e-09	0.751,0.754,0.746	0.844,0.833,0.847	-0.091
1580	"FBgn0011828"	"Pxn"	chr3L	-	2629140	2629584	2629140	2629526	2629913	2630064	1580	492,554,417	541,660,500	198,244,247	466,519,535	131	74	1.27336918787e-10	7.93733460439e-09	0.339,0.322,0.32	0.194,0.21,0.207	0.123
1991	"FBgn0032656"	"CG5674"	chr2L	+	17971871	17974868	17972262	17974868	17963378	17963605	1991	18,9,9	0,0,1	20,21,15	14,13,16	148	74	1.93747684563e-10	1.15938614442e-08	1.0,1.0,0.818	0.417,0.447,0.319	0.545
1269	"FBgn0032482"	"Pect"	chr2L	+	13209435	13209599	13209492	13209599	13208664	13208777	1269	1189,1671,1212	85,137,104	856,1081,1081	42,25,34	130	74	2.30660268663e-10	1.32718369969e-08	0.888,0.874,0.869	0.921,0.961,0.948	-0.066
175	"FBgn0038787"	"CG4360"	chr3R	-	20324273	20326228	20324273	20326152	20326315	20326798	175	57,84,63	129,121,113	49,54,63	34,31,35	148	74	2.95092728031e-10	1.6350323005e-08	0.181,0.258,0.218	0.419,0.466,0.474	-0.234
2107	"FBgn0042693"	"PP2A-B'"	chr3R	+	18169483	18170098	18169656	18170098	18167756	18167867	2107	167,313,229	9,21,7	243,261,237	44,38,46	148	74	5.96584892598e-10	3.18746785474e-08	0.903,0.882,0.942	0.734,0.774,0.72	0.166
2055	"FBgn0024806"	"DIP2"	chr3L	-	252834	252995	252834	252944	253313	254636	2055	39,80,44	52,75,42	58,100,88	23,15,20	124	74	6.35624664014e-10	3.27894654264e-08	0.309,0.389,0.385	0.601,0.799,0.724	-0.347
1135	"FBgn0011260"	"Sema-2a"	chr2R	+	16516919	16517341	16517018	16517341	16516149	16516270	1135	57,70,64	19,21,22	70,93,85	5,3,7	148	74	1.06217079576e-09	5.22214482983e-08	0.6,0.625,0.593	0.875,0.939,0.859	-0.285
1616	"FBgn0027567"	"CG8108"	chr3L	+	9865057	9865398	9865079	9865398	9864638	9864802	1616	161,206,194	16,27,21	256,295,284	79,92,83	95	74	1.08212894201e-09	5.22214482983e-08	0.887,0.856,0.878	0.716,0.714,0.727	0.155
568	"FBgn0051151"	"wge"	chr3R	-	22714533	22716664	22714533	22716631	22716933	22717050	568	10,39,19	52,73,46	39,45,36	15,21,27	106	74	1.14245368721e-09	5.34097098771e-08	0.118,0.272,0.224	0.645,0.599,0.482	-0.371
1578	"FBgn0011828"	"Pxn"	chr3L	-	2629140	2629596	2629140	2629526	2629913	2630064	1578	521,624,446	541,660,500	224,272,284	466,519,535	143	74	1.25184618227e-09	5.67503602629e-08	0.333,0.329,0.316	0.199,0.213,0.216	0.117
2292	"FBgn0262733"	"Src64B"	chr3L	-	4595316	4595627	4595316	4595624	4595691	4595945	2292	9,15,5	37,44,31	0,1,0	31,32,38	76	74	1.46814527202e-09	6.45983919689e-08	0.191,0.249,0.136	0.0,0.03,0.0	0.182
181	"FBgn0030796"	"CG4829"	chrX	+	16823514	16824118	16823856	16824118	16823102	16823206	181	732,847,700	31,54,29	704,828,642	9,14,12	148	74	7.45455908113e-09	3.18629153868e-07	0.922,0.887,0.923	0.975,0.967,0.964	-0.058
1145	"FBgn0039406"	"RpL34a"	chr3R	-	26058979	26059054	26058979	26059051	26059234	26059267	1145	27,107,80	3,18,12	86,115,152	48,72,61	76	74	9.30426313772e-09	3.6629414879e-07	0.898,0.853,0.867	0.636,0.609,0.708	0.222
1626	"FBgn0000256"	"capu"	chr2L	-	3886983	3887799	3886983	3887556	3893261	3893604	1626	0,2,2	41,57,55	15,12,27	85,83,88	148	74	9.08551889278e-09	3.6629414879e-07	0.0,0.017,0.018	0.081,0.067,0.133	-0.082
2359	"FBgn0264078"	"Flo2"	chrX	+	14926735	14926874	14926765	14926874	14924225	14924413	2359	21,31,11	88,117,104	10,7,7	172,154,169	103	74	9.3041754301e-09	3.6629414879e-07	0.146,0.16,0.071	0.04,0.032,0.029	0.092
394	"FBgn0039711"	"CG7824"	chr3R	-	29857651	29858718	29857651	29858650	29858774	29858936	394	92,162,141	0,0,2	87,121,84	5,9,9	141	74	1.36613960144e-08	5.24037139424e-07	1.0,1.0,0.974	0.901,0.876,0.83	0.122
1918	"FBgn0260934"	"par-1"	chr2R	+	19477615	19477704	19477660	19477704	19473804	19473967	1918	177,209,158	79,82,72	131,201,174	22,30,38	118	74	1.62019464511e-08	6.05952797271e-07	0.584,0.615,0.579	0.789,0.808,0.742	-0.187
1735	"FBgn0003660"	"Syb"	chr2R	-	10250878	10251213	10250878	10251144	10251927	10251984	1735	856,1060,873	340,600,450	910,997,1128	876,834,871	142	74	2.05858174951e-08	7.51131292016e-07	0.567,0.479,0.503	0.351,0.384,0.403	0.137
656	"FBgn0035028"	"Start1"	chr2R	+	24577152	24577299	24577175	24577299	24576565	24577107	656	1,3,1	49,46,35	10,12,25	55,44,61	96	74	2.18174516231e-08	7.77116848289e-07	0.015,0.048,0.022	0.123,0.174,0.24	-0.151
1742	"FBgn0031228"	"CG11455"	chr2L	+	155566	155784	155637	155784	155334	155429	1742	431,698,549	3,11,8	372,501,609	17,39,16	144	74	2.29670745755e-08	7.99040548022e-07	0.987,0.97,0.972	0.918,0.868,0.951	0.064
1444	"FBgn0028399"	"TMS1"	chr3L	+	16414793	16414956	16414802	16414956	16414283	16414493	1444	292,331,311	52,85,68	152,148,167	59,73,103	82	74	2.35851765895e-08	8.01896004043e-07	0.835,0.778,0.805	0.699,0.647,0.594	0.159
1153	"FBgn0052016"	"4E-T"	chr4	-	953512	953899	953512	953806	954019	954226	1153	245,343,254	5,18,6	129,161,141	15,20,21	148	74	2.76257823284e-08	9.18403785851e-07	0.961,0.905,0.955	0.811,0.801,0.77	0.146
1743	"FBgn0031228"	"CG11455"	chr2L	+	155545	155784	155637	155784	155334	155429	1743	364,563,457	3,11,8	303,400,499	17,39,16	148	74	3.07209341299e-08	9.99098205616e-07	0.984,0.962,0.966	0.899,0.837,0.94	0.079
1271	"FBgn0032482"	"Pect"	chr2L	+	13209435	13209599	13209471	13209599	13208664	13208777	1271	444,745,498	743,929,749	281,335,329	620,844,884	109	74	3.57569789333e-08	1.13813703158e-06	0.289,0.353,0.311	0.235,0.212,0.202	0.101
1108	"FBgn0005649"	"Rox8"	chr3R	-	24043055	24044145	24043055	24044127	24044196	24044290	1108	113,133,99	308,360,246	28,70,64	35,40,60	91	74	4.93676844959e-08	1.53862616679e-06	0.23,0.231,0.247	0.394,0.587,0.464	-0.246
945	"FBgn0010348"	"Arf79F"	chr3L	-	22869841	22870150	22869841	22870065	22871923	22872052	945	3501,5443,4053	132,188,138	3975,5609,5062	90,76,117	148	74	7.73030001122e-08	2.36010792179e-06	0.93,0.935,0.936	0.957,0.974,0.956	-0.029
1972	"FBgn0261564"	"CG42678"	chr2R	+	22929087	22930073	22929798	22930073	22927515	22927629	1972	111,127,95	2,0,0	74,87,100	5,4,12	148	74	1.04224952446e-07	3.05726527175e-06	0.965,1.0,1.0	0.881,0.916,0.806	0.121
831	"FBgn0082598"	"akirin"	chr3L	+	7371706	7372072	7371731	7372072	7369842	7370068	831	583,846,671	27,51,39	526,924,864	20,15,13	98	74	1.02629626353e-07	3.05726527175e-06	0.942,0.926,0.929	0.952,0.979,0.98	-0.038
1136	"FBgn0026873"	"MED18"	chrX	+	1866185	1866495	1866208	1866495	1865908	1866138	1136	20,21,14	87,100,98	3,0,3	54,58,65	96	74	1.2435606489e-07	3.57762832837e-06	0.151,0.139,0.099	0.041,0.0,0.034	0.105
2000	"FBgn0011290"	"Taf12"	chr3R	-	11678943	11679398	11678943	11679184	11679566	11679690	2000	172,327,181	21,13,5	117,137,140	23,25,30	148	74	1.70169256464e-07	4.80326806925e-06	0.804,0.926,0.948	0.718,0.733,0.7	0.176
1478	"FBgn0022343"	"CG3760"	chr2R	+	24938955	24939217	24938973	24939217	24938759	24938842	1478	410,480,418	283,258,243	220,304,315	78,93,108	91	74	3.12069252884e-07	8.57553050314e-06	0.541,0.602,0.583	0.696,0.727,0.703	-0.133
2069	"FBgn0261283"	"HLH106"	chr3L	+	19794898	19796392	19794901	19796392	19793934	19794159	2069	88,110,76	193,452,323	89,112,95	713,756,701	76	74	3.15276856733e-07	8.57553050314e-06	0.307,0.192,0.186	0.108,0.126,0.117	0.111
872	"FBgn0028968"	"gammaCOP"	chr3R	+	31572497	31573156	31572500	31573156	31572142	31572278	872	76,110,60	141,180,144	143,163,164	141,144,170	76	74	3.33490322135e-07	8.90895574846e-06	0.344,0.373,0.289	0.497,0.524,0.484	-0.166
2039	"FBgn0261822"	"Bsg"	chr2L	+	8089184	8089736	8089393	8089736	8083419	8083521	2039	150,198,169	32,39,20	136,296,170	46,124,88	148	74	4.350578926e-07	1.14183615321e-05	0.701,0.717,0.809	0.596,0.544,0.491	0.199
311	"FBgn0086377"	"Syx7"	chr3L	+	21446160	21446375	21446197	21446375	21445833	21446023	311	11,16,14	274,425,285	11,35,33	210,216,234	110	74	4.82745651564e-07	1.245150853e-05	0.026,0.025,0.032	0.034,0.098,0.087	-0.045
2256	"FBgn0025720"	"Ate1"	chr2R	-	20256435	20256629	20256435	20256608	20256689	20257124	2256	3,5,0	96,101,75	12,3,11	29,33,61	94	74	5.01024960742e-07	1.27039549368e-05	0.024,0.038,0.0	0.246,0.067,0.124	-0.125
17	"FBgn0013765"	"cnn"	chr2R	-	13442933	13443158	13442933	13443128	13444427	13444694	17	15,12,19	52,77,58	2,3,3	37,60,68	103	74	6.23436884672e-07	1.52895340897e-05	0.172,0.101,0.191	0.037,0.035,0.031	0.12
229	"FBgn0038651"	"CG14299"	chr3R	-	18757967	18758692	18757967	18758689	18758740	18758873	229	22,24,29	0,1,0	100,66,53	12,14,9	76	74	6.21603754691e-07	1.52895340897e-05	1.0,0.959,1.0	0.89,0.821,0.851	0.132
1796	"FBgn0004379"	"Klp67A"	chr3L	-	9363094	9363318	9363094	9363226	9363372	9364192	1796	1,3,1	58,77,63	10,3,13	46,49,47	148	74	7.85606595999e-07	1.86294830628e-05	0.009,0.019,0.008	0.098,0.03,0.121	-0.071
1857	"FBgn0022764"	"Sin3A"	chr2R	-	12581638	12581951	12581638	12581939	12582288	12583829	1857	86,81,60	154,144,104	84,87,83	55,80,76	85	74	7.96983232632e-07	1.86294830628e-05	0.327,0.329,0.334	0.571,0.486,0.487	-0.185
734	"FBgn0042213"	"CG18731"	chr3R	+	29725222	29725690	29725237	29725690	29725026	29725173	734	18,10,12	17,10,11	0,0,1	2,3,5	88	74	7.75797957653e-07	1.86294830628e-05	0.471,0.457,0.478	0.0,0.0,0.144	0.421
2095	"FBgn0001222"	"Hsf"	chr2R	-	18133870	18134108	18133870	18134095	18134406	18134634	2095	16,13,12	63,90,56	23,26,16	32,37,31	86	74	8.50219310511e-07	1.95681244388e-05	0.179,0.111,0.156	0.382,0.377,0.308	-0.207
866	"FBgn0052438"	"SMC5"	chr3L	+	21572975	21573133	21573002	21573133	21572685	21572910	866	79,144,122	3,6,3	81,79,57	7,14,18	100	74	9.37416609448e-07	2.12481098142e-05	0.951,0.947,0.968	0.895,0.807,0.701	0.154
552	"FBgn0041164"	"armi"	chr3L	+	3462103	3462784	3462120	3462784	3461540	3461670	552	6,9,10	76,110,81	26,30,22	82,85,94	90	74	9.73922948178e-07	2.17461004548e-05	0.061,0.063,0.092	0.207,0.225,0.161	-0.126
608	"FBgn0028325"	"l(1)G0334"	chrX	+	4702691	4702892	4702823	4702892	4702324	4702591	608	23,36,22	170,264,159	28,53,46	110,125,167	148	74	1.55883484043e-06	3.42943664895e-05	0.063,0.064,0.065	0.113,0.175,0.121	-0.072
55	"FBgn0030812"	"CG8949"	chrX	-	17076924	17077467	17076924	17077440	17077680	17077837	55	11,9,6	50,63,45	30,22,33	40,59,29	100	74	1.79874614881e-06	3.8998902009e-05	0.14,0.096,0.09	0.357,0.216,0.457	-0.235
2400	"FBgn0264607"	"CaMKII"	chr4	-	1037475	1037590	1037475	1037569	1037645	1037740	2400	310,418,310	2,1,1	230,336,265	7,17,5	94	74	1.90428985269e-06	4.06973945661e-05	0.992,0.997,0.996	0.963,0.94,0.977	0.035
1473	"FBgn0041210"	"HDAC4"	chrX	-	13270390	13270693	13270390	13270612	13271481	13271589	1473	60,73,50	11,5,3	34,43,43	0,1,0	148	74	2.28898260834e-06	4.82298307335e-05	0.732,0.88,0.893	1.0,0.956,1.0	-0.15
865	"FBgn0037555"	"Ada2b"	chr3R	-	8238102	8238252	8238102	8238182	8238730	8239606	865	79,97,81	20,21,25	39,52,43	31,29,32	143	74	2.40605286872e-06	4.99924318278e-05	0.671,0.705,0.626	0.394,0.481,0.41	0.239
1220	"FBgn0027594"	"drpr"	chr3L	-	1717946	1718153	1717946	1718096	1723579	1723705	1220	105,127,107	9,5,7	94,164,132	1,2,0	130	74	2.46174030227e-06	5.04488149616e-05	0.869,0.935,0.897	0.982,0.979,1.0	-0.087
136	"FBgn0261983"	"l(2)gd1"	chr2L	+	11110104	11110249	11110158	11110249	11109355	11109507	136	17,31,30	85,115,97	36,33,45	39,68,60	127	74	2.9767426929e-06	5.98565913505e-05	0.104,0.136,0.153	0.35,0.22,0.304	-0.16
1848	"FBgn0267698"	"Pak"	chr3R	+	6357874	6359022	6358282	6359022	6356749	6357340	1848	24,30,20	99,126,104	13,11,10	87,143,205	148	74	3.00083178562e-06	5.98565913505e-05	0.108,0.106,0.088	0.07,0.037,0.024	0.057
132	"FBgn0020279"	"lig"	chr2R	+	8075411	8075607	8075472	8075607	8073973	8074500	132	14,13,12	555,552,501	25,18,18	244,338,314	134	74	3.10887395794e-06	6.11957294879e-05	0.014,0.013,0.013	0.054,0.029,0.031	-0.025
1165	"FBgn0035497"	"CG14995"	chr3L	-	4094342	4095146	4094342	4095122	4095199	4095293	1165	8,6,1	67,79,55	7,10,12	18,27,35	97	74	3.34022735882e-06	6.48958458285e-05	0.083,0.055,0.014	0.229,0.22,0.207	-0.168
1185	"FBgn0033483"	"egr"	chr2R	+	10083403	10083493	10083421	10083493	10083261	10083326	1185	916,1149,897	185,242,178	342,422,475	138,131,149	91	74	3.45813319891e-06	6.63252213535e-05	0.801,0.794,0.804	0.668,0.724,0.722	0.095
1150	"FBgn0264894"	"CG44085"	chr2L	+	13274642	13274850	13274690	13274850	13274309	13274376	1150	63,65,49	25,36,35	53,69,64	65,89,98	121	74	4.22198951078e-06	7.96038769435e-05	0.606,0.525,0.461	0.333,0.322,0.285	0.217
1856	"FBgn0035229"	"CG7852"	chr3L	+	1541435	1541833	1541655	1541833	1540750	1540957	1856	26,33,21	12,23,9	31,45,38	4,5,5	148	74	4.25689181516e-06	7.96038769435e-05	0.52,0.418,0.538	0.795,0.818,0.792	-0.31
1199	"FBgn0027279"	"l(1)G0196"	chrX	+	22500997	22502869	22502194	22502869	22498306	22498619	1199	95,113,116	172,175,139	98,100,79	51,69,73	148	74	4.41660003903e-06	8.10157943474e-05	0.216,0.244,0.294	0.49,0.42,0.351	-0.169
569	"FBgn0051151"	"wge"	chr3R	-	22714533	22716667	22714533	22716631	22716933	22717050	569	4,8,7	52,73,46	10,12,10	15,21,27	109	74	4.44070530514e-06	8.10157943474e-05	0.05,0.069,0.094	0.312,0.28,0.201	-0.193
2278	"FBgn0035268"	"CG8001"	chr3L	+	1757306	1758146	1757321	1758146	1756611	1757203	2278	5,6,5	46,60,57	21,24,22	56,66,77	88	74	4.61738996882e-06	8.32242818476e-05	0.084,0.078,0.069	0.24,0.234,0.194	-0.146
1400	"FBgn0051116"	"ClC-a"	chr3R	-	11802169	11802354	11802169	11802335	11802583	11802691	1400	1,0,0	13,8,7	5,12,5	21,23,23	92	74	5.48564036373e-06	9.75327657943e-05	0.058,0.0,0.0	0.161,0.296,0.149	-0.183
2119	"FBgn0036958"	"CG17233"	chr3L	-	20238737	20239613	20238737	20239544	20239862	20240532	2119	82,83,61	0,0,1	70,84,65	7,6,2	142	74	5.54163442013e-06	9.75327657943e-05	1.0,1.0,0.97	0.839,0.879,0.944	0.103
501	"FBgn0031589"	"CG3714"	chr2L	-	4196474	4196814	4196474	4196779	4197964	4198071	501	7,7,7	25,34,20	33,35,27	40,35,32	108	74	6.04225927947e-06	0.000105107207931	0.161,0.124,0.193	0.361,0.407,0.366	-0.219
88	"FBgn0039705"	"Atg16"	chr3R	-	29831914	29832372	29831914	29832348	29833192	29833281	88	13,40,32	13,40,18	81,61,79	26,16,14	97	74	6.27126052777e-06	0.000107836847696	0.433,0.433,0.576	0.704,0.744,0.811	-0.272
2192	"FBgn0033244"	"CG8726"	chr2R	-	7971243	7971564	7971243	7971529	7971636	7972003	2192	30,36,33	103,123,72	38,72,47	31,47,82	108	74	7.38255130239e-06	0.000125503372141	0.166,0.167,0.239	0.456,0.512,0.282	-0.226
946	"FBgn0010348"	"Arf79F"	chr3L	-	22869841	22870150	22869841	22870065	22871459	22871724	946	4291,6584,4960	61,92,73	5362,8419,7282	146,196,154	148	74	8.79553868471e-06	0.000147844110925	0.972,0.973,0.971	0.948,0.956,0.959	0.018
135	"FBgn0043456"	"CG4747"	chr2L	+	10007251	10007341	10007254	10007341	10006907	10007178	135	118,130,98	446,502,444	87,99,114	210,227,263	76	74	9.20666102966e-06	0.00015303516556	0.205,0.201,0.177	0.287,0.298,0.297	-0.1
2115	"FBgn0036958"	"CG17233"	chr3L	-	20238737	20239610	20238737	20239544	20239862	20240532	2115	85,105,64	0,0,1	105,89,48	7,6,2	139	74	9.63964101641e-06	0.000158471461105	1.0,1.0,0.971	0.889,0.888,0.927	0.089
1344	"FBgn0085443"	"spri"	chrX	-	10522802	10523564	10522802	10523561	10544385	10544592	1344	33,56,28	9,14,8	83,99,81	2,10,5	76	74	9.99706959404e-06	0.000162561044703	0.781,0.796,0.773	0.976,0.906,0.94	-0.157
2414	"FBgn0014163"	"fax"	chr3L	-	16405501	16405845	16405501	16405836	16407020	16407359	2414	381,537,403	113,176,135	223,255,298	38,52,49	82	74	1.03213729427e-05	0.000166029827121	0.753,0.734,0.729	0.841,0.816,0.846	-0.096
77	"FBgn0000228"	"Bsg25D"	chr2L	-	5273160	5273590	5273160	5273554	5274018	5275780	77	22,9,6	3,3,2	8,10,14	0,0,0	109	74	1.17919157211e-05	0.00018569164125	0.833,0.671,0.671	1.0,1.0,1.0	-0.275
821	"FBgn0032006"	"Pvr"	chr2L	-	8220979	8222114	8220979	8221967	8222225	8222376	821	1272,1434,1127	59,59,75	324,418,505	11,4,12	148	74	1.17469280758e-05	0.00018569164125	0.915,0.924,0.883	0.936,0.981,0.955	-0.05
2079	"FBgn0030400"	"CG11138"	chrX	-	12573724	12573859	12573724	12573814	12581571	12583193	2079	16,17,10	20,35,27	16,16,18	1,5,10	118	74	1.46588651021e-05	0.000228433981174	0.334,0.233,0.188	0.909,0.667,0.53	-0.45
2117	"FBgn0036958"	"CG17233"	chr3L	-	20238737	20239547	20238737	20239544	20239862	20240532	2117	4,3,3	0,0,1	3,10,6	7,6,2	76	74	1.57362944162e-05	0.000242695839656	1.0,1.0,0.745	0.294,0.619,0.745	0.362
190	"FBgn0010051"	"Itp-r83A"	chr3R	+	5527533	5527919	5527578	5527919	5517116	5517888	190	1,1,4	0,1,1	0,0,1	5,1,0	118	74	1.73387121499e-05	0.000264680748737	1.0,0.385,0.715	0.0,0.0,1.0	0.367
1921	"FBgn0260934"	"par-1"	chr2R	+	19477633	19477704	19477660	19477704	19473804	19473967	1921	241,275,194	79,82,72	152,185,189	22,30,38	100	74	1.96847320089e-05	0.000297458172579	0.693,0.713,0.666	0.836,0.82,0.786	-0.123
1284	"FBgn0033062"	"Ars2"	chr2R	-	6080827	6081415	6080827	6081034	6081735	6081840	1284	108,162,95	97,104,97	61,57,75	25,16,30	148	74	2.0476035013e-05	0.000306321483794	0.358,0.438,0.329	0.55,0.64,0.556	-0.207
1495	"FBgn0033897"	"Rcd1"	chr2R	-	14149233	14149953	14149233	14149818	14150225	14150454	1495	57,63,33	38,45,58	26,21,25	59,58,78	148	74	2.15987242933e-05	0.000319917738047	0.429,0.412,0.221	0.181,0.153,0.138	0.197
11	"FBgn0035944"	"CG5021"	chr3L	+	8967565	8968114	8967580	8968114	8967281	8967516	11	154,187,190	106,134,116	33,49,99	56,71,104	88	74	2.26288523038e-05	0.000331889833789	0.55,0.54,0.579	0.331,0.367,0.445	0.175
1273	"FBgn0037262"	"MED31"	chr3R	+	4642283	4642428	4642288	4642428	4641962	4642008	1273	59,72,65	2,1,1	90,137,146	9,11,15	78	74	2.29654208735e-05	0.000333556015794	0.966,0.986,0.984	0.905,0.922,0.902	0.069
85	"FBgn0032901"	"sky"	chr2L	-	20916904	20917142	20916904	20917120	20918798	20918931	85	21,27,23	9,16,14	16,37,17	29,45,50	95	74	2.46942572576e-05	0.000355217392859	0.645,0.568,0.561	0.301,0.39,0.209	0.291
180	"FBgn0030796"	"CG4829"	chrX	+	16823586	16824118	16823856	16824118	16823102	16823206	180	1405,1543,1276	31,54,29	952,1076,896	9,14,12	148	74	2.99986759764e-05	0.000427409707245	0.958,0.935,0.957	0.981,0.975,0.974	-0.027
1997	"FBgn0262743"	"Fs(2)Ket"	chr2L	+	20749270	20750941	20749527	20750941	20738503	20738975	1997	21,29,20	1,5,3	39,62,61	32,46,21	148	74	3.22092673241e-05	0.000454576074687	0.913,0.744,0.769	0.379,0.403,0.592	0.351
