ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IC_SAMPLE_1	SC_SAMPLE_1	IC_SAMPLE_2	SC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
2283	"FBgn0041182"	"Tep2"	chr2L	-	7697006	7697157	7697400	7697581	7696027	7696206	7698724	7698992	2283	265,389,310	226,328,216	142,230,205	537,678,690	255	225	0.0	0.0	0.509,0.511,0.559	0.189,0.23,0.208	0.317
2284	"FBgn0041182"	"Tep2"	chr2L	-	7697006	7697157	7698373	7698551	7696027	7696206	7698724	7698992	2284	73,106,83	226,328,216	31,33,38	537,678,690	252	225	0.0	0.0	0.224,0.224,0.255	0.049,0.042,0.047	0.188
2285	"FBgn0041182"	"Tep2"	chr2L	-	7697006	7697157	7697976	7698130	7696027	7696206	7698724	7698992	2285	94,113,86	226,328,216	64,45,50	537,678,690	228	225	0.0	0.0	0.291,0.254,0.282	0.105,0.061,0.067	0.198
2297	"FBgn0030482"	"CG1673"	chrX	+	13398584	13399004	13399330	13399561	13396898	13397300	13399632	13399939	2297	2007,2251,1637	1501,1706,1300	1255,1629,1622	364,503,646	494	305	0.0	0.0	0.452,0.449,0.437	0.68,0.667,0.608	-0.206
2326	"FBgn0028494"	"CG6424"	chr2R	-	17706353	17708045	17715705	17717749	17703334	17705190	17719173	17719346	2326	686,969,701	830,1074,796	1742,2511,1836	606,1021,1008	2118	1766	0.0	0.0	0.408,0.429,0.423	0.706,0.672,0.603	-0.24
233	"FBgn0040388"	"boi"	chrX	-	2456590	2456686	2469336	2469411	2450902	2452147	2469890	2470043	233	224,305,238	200,301,194	228,201,203	575,564,473	149	170	0.0	0.0	0.561,0.536,0.583	0.311,0.289,0.329	0.25
234	"FBgn0026199"	"myo"	chr4	-	692424	692843	693380	694416	691277	692359	695696	696055	234	1340,2081,1359	764,1145,816	2030,2657,2385	530,703,673	1110	493	0.0	0.0	0.438,0.447,0.425	0.63,0.627,0.611	-0.186
2377	"FBgn0039735"	"CG7911"	chr3R	-	30003989	30004157	30004303	30004449	30003680	30003904	30004581	30004861	2377	2610,3177,2657	3379,4238,3538	1177,1209,1403	3184,3809,3706	220	242	0.0	0.0	0.459,0.452,0.452	0.289,0.259,0.294	0.174
2408	"FBgn0261797"	"Dhc64C"	chr3L	-	4812056	4812255	4812893	4813089	4811551	4811669	4813327	4815436	2408	158,252,154	52,142,65	37,52,50	77,105,139	270	273	0.0	0.0	0.754,0.642,0.705	0.327,0.334,0.267	0.391
2426	"FBgn0266557"	"kis"	chr2L	-	228132	228281	229172	229382	227371	227547	230537	230627	2426	172,237,178	72,106,93	116,174,102	149,309,205	284	223	0.0	0.0	0.652,0.637,0.6	0.379,0.307,0.281	0.307
243	"FBgn0024321"	"NK7.1"	chr3R	-	14344224	14345184	14367192	14367496	14341221	14341583	14369389	14369817	243	77,81,82	332,419,284	86,147,133	138,180,182	378	1034	0.0	0.0	0.388,0.346,0.441	0.63,0.691,0.667	-0.271
2458	"FBgn0003963"	"ush"	chr2L	+	489516	491358	525391	525436	476219	476331	536022	536966	2458	3022,3820,2966	188,224,153	2049,2429,2315	304,448,344	1916	119	0.0	0.0	0.5,0.514,0.546	0.295,0.252,0.295	0.239
2479	"FBgn0010905"	"Spn"	chr3L	-	2534710	2536218	2540976	2541403	2524598	2525718	2554057	2554292	2479	762,930,694	2560,3230,2281	1096,1270,1142	1451,1654,1806	501	1582	0.0	0.0	0.485,0.476,0.49	0.705,0.708,0.666	-0.209
2482	"FBgn0031190"	"CG12576"	chrX	-	22477178	22477483	22480511	22480895	22474850	22476452	22481914	22482027	2482	803,1184,886	635,820,705	817,983,979	194,206,304	458	379	0.0	0.0	0.511,0.544,0.51	0.777,0.798,0.727	-0.246
2483	"FBgn0031190"	"CG12576"	chrX	-	22477178	22477483	22480511	22480898	22474850	22476452	22481914	22482027	2483	949,1390,1050	635,820,705	1008,1213,1182	194,206,304	461	379	0.0	0.0	0.551,0.582,0.55	0.81,0.829,0.762	-0.239
2507	"FBgn0020309"	"crol"	chr2L	-	11803784	11803898	11806047	11806157	11802904	11803674	11809125	11809438	2507	355,453,348	361,499,282	362,369,388	744,996,864	184	188	0.0	0.0	0.501,0.481,0.558	0.332,0.275,0.315	0.206
2508	"FBgn0020309"	"crol"	chr2L	-	11803784	11803898	11806047	11806157	11802904	11803674	11808013	11808972	2508	287,323,247	342,471,265	199,207,213	670,871,761	184	188	0.0	0.0	0.462,0.412,0.488	0.233,0.195,0.222	0.237
2515	"FBgn0261822"	"Bsg"	chr2L	+	8089184	8089736	8105691	8105809	8088303	8088453	8106839	8107000	2515	3080,4547,3212	772,1250,893	7858,12109,9507	700,929,880	626	192	0.0	0.0	0.55,0.527,0.525	0.775,0.8,0.768	-0.247
2516	"FBgn0261822"	"Bsg"	chr2L	+	8089184	8089736	8105691	8105809	8083419	8083521	8106839	8107000	2516	3037,4510,3206	772,1250,892	7873,12152,9530	701,929,880	626	192	0.0	0.0	0.547,0.525,0.524	0.775,0.8,0.769	-0.249
2517	"FBgn0261822"	"Bsg"	chr2L	+	8089393	8089736	8105691	8105809	8083419	8083521	8106839	8107000	2517	2705,4102,2868	772,1250,892	7622,11691,9299	701,929,880	417	192	0.0	0.0	0.617,0.602,0.597	0.834,0.853,0.83	-0.234
2518	"FBgn0261822"	"Bsg"	chr2L	+	8089393	8089736	8105691	8105809	8088303	8088453	8106839	8107000	2518	2781,4165,2909	772,1250,893	7595,11611,9254	700,929,880	417	192	0.0	0.0	0.624,0.605,0.6	0.833,0.852,0.829	-0.228
2553	"FBgn0042693"	"PP2A-B'"	chr3R	+	18169483	18170098	18171528	18171703	18167756	18167867	18175332	18175529	2553	1226,1846,1333	373,457,327	2136,2717,2302	196,226,244	689	249	0.0	0.0	0.543,0.593,0.596	0.798,0.813,0.773	-0.217
2554	"FBgn0042693"	"PP2A-B'"	chr3R	+	18169483	18170098	18171528	18171703	18168136	18168206	18175332	18175529	2554	1174,1728,1247	370,459,328	2077,2660,2239	196,226,245	689	249	0.0	0.0	0.534,0.576,0.579	0.793,0.81,0.768	-0.227
2555	"FBgn0042693"	"PP2A-B'"	chr3R	+	18169656	18170098	18171528	18171703	18167756	18167867	18175332	18175529	2555	919,1346,934	373,457,327	1730,2303,1896	196,226,244	516	249	0.0	0.0	0.543,0.587,0.58	0.81,0.831,0.789	-0.24
2556	"FBgn0042693"	"PP2A-B'"	chr3R	+	18169656	18170098	18171528	18171703	18168136	18168206	18175332	18175529	2556	914,1327,927	370,459,328	1687,2269,1854	196,226,245	516	249	0.0	0.0	0.544,0.582,0.577	0.806,0.829,0.785	-0.239
2646	"FBgn0040319"	"Gclc"	chrX	-	8105267	8105894	8115416	8115580	8104036	8105193	8115991	8116147	2646	308,550,308	1368,1797,1378	1015,1300,1036	1198,1672,1591	238	701	0.0	0.0	0.399,0.474,0.397	0.714,0.696,0.657	-0.266
2690	"FBgn0011217"	"eff"	chr3R	-	14737419	14737483	14740379	14740940	14733699	14733883	14741006	14741319	2690	8886,10913,8176	2,3,0	10833,14631,14002	56,102,100	635	138	0.0	0.0	0.999,0.999,1.0	0.977,0.969,0.968	0.028
296	"FBgn0003721"	"Tm1"	chr3R	+	15295112	15295246	15295426	15295544	15290945	15291525	15299276	15299347	296	907,1103,821	149,230,187	595,788,789	282,385,408	208	192	0.0	0.0	0.849,0.816,0.802	0.661,0.654,0.641	0.17
298	"FBgn0035253"	"CG7971"	chr3L	-	1659845	1659990	1661108	1661165	1658519	1658590	1661226	1661592	298	154,183,154	120,188,154	101,156,142	405,474,418	131	219	0.0	0.0	0.682,0.619,0.626	0.294,0.355,0.362	0.305
300	"FBgn0004635"	"rho"	chr3L	+	1465465	1465822	1466489	1466907	1463810	1464130	1467039	1468944	300	127,219,183	169,225,198	150,214,189	34,41,73	431	492	0.0	0.0	0.462,0.526,0.513	0.834,0.856,0.747	-0.312
307	"FBgn0003507"	"srp"	chr3R	+	16000612	16000785	16001188	16001406	15999845	16000059	16001751	16001916	307	201,261,227	654,746,605	311,349,380	244,283,355	247	292	0.0	0.0	0.267,0.293,0.307	0.601,0.593,0.559	-0.295
43	"FBgn0032901"	"sky"	chr2L	-	20903015	20903559	20916904	20917120	20882261	20882464	20918638	20918931	43	167,294,203	522,716,472	463,661,545	594,650,588	290	618	0.0	0.0	0.405,0.467,0.478	0.624,0.684,0.664	-0.207
65	"FBgn0030796"	"CG4829"	chrX	+	16823586	16824118	16824358	16824772	16823102	16823206	16824921	16825563	65	3306,4066,3210	2312,2407,1907	3150,3542,2848	591,596,630	606	488	0.0	0.0	0.535,0.576,0.575	0.811,0.827,0.785	-0.246
66	"FBgn0030796"	"CG4829"	chrX	+	16823856	16824118	16824358	16824772	16823102	16823206	16824921	16825563	66	1267,1732,1364	2312,2407,1907	1241,1387,1189	591,596,630	336	488	0.0	0.0	0.443,0.511,0.51	0.753,0.772,0.733	-0.265
67	"FBgn0030796"	"CG4829"	chrX	+	16823514	16824118	16824358	16824772	16823102	16823206	16824921	16825563	67	2647,3403,2656	2312,2407,1907	2915,3326,2609	591,596,630	678	488	0.0	0.0	0.452,0.504,0.501	0.78,0.801,0.749	-0.291
72	"FBgn0010280"	"Taf4"	chr3L	+	16115668	16115830	16116031	16116241	16114311	16114720	16117544	16118108	72	195,223,153	280,384,264	155,140,111	536,634,516	236	284	0.0	0.0	0.456,0.411,0.411	0.258,0.21,0.206	0.201
73	"FBgn0010280"	"Taf4"	chr3L	+	16115668	16115830	16116031	16116619	16114311	16114720	16117544	16118108	73	195,223,153	190,263,181	155,140,111	470,577,473	236	662	0.0	0.0	0.742,0.704,0.703	0.481,0.405,0.397	0.289
78	"FBgn0265991"	"Zasp52"	chr2R	-	15773815	15773966	15774427	15775507	15763925	15764835	15777177	15777286	78	1412,1884,1189	498,553,394	1004,1354,1110	59,80,94	1154	225	0.0	0.0	0.356,0.399,0.37	0.768,0.767,0.697	-0.369
81	"FBgn0265991"	"Zasp52"	chr2R	-	15763925	15764835	15765122	15769551	15763645	15763829	15773815	15773966	81	107,138,103	2045,2719,2014	179,188,189	919,1091,1101	4503	984	0.0	0.0	0.011,0.011,0.011	0.041,0.036,0.036	-0.027
224	"FBgn0037443"	"Dmtn"	chr3R	-	6392879	6392959	6405377	6405660	6391304	6391988	6405741	6405895	224	148,251,165	49,66,43	417,466,380	24,17,41	357	154	1.11022302463e-16	5.38458166946e-15	0.566,0.621,0.623	0.882,0.922,0.8	-0.265
245	"FBgn0000308"	"chic"	chr2L	-	5976610	5976782	5979411	5979704	5973202	5973674	5980950	5981018	245	9161,13072,9445	6718,7630,6013	8483,10851,11687	2667,3347,4211	367	246	2.22044604925e-16	1.05580032734e-14	0.478,0.535,0.513	0.681,0.685,0.65	-0.163
294	"FBgn0003721"	"Tm1"	chr3R	+	15295112	15295246	15295426	15295544	15290945	15291525	15300109	15300180	294	907,1103,821	456,667,534	595,788,793	735,1004,946	208	192	4.4408920985e-16	2.07099294978e-14	0.647,0.604,0.587	0.428,0.42,0.436	0.185
2160	"FBgn0034970"	"yki"	chr2R	-	24066260	24066313	24066560	24066716	24065974	24066177	24067162	24067254	2160	502,780,614	561,885,732	481,573,646	210,281,393	230	127	5.55111512313e-16	2.492861884e-14	0.331,0.327,0.317	0.558,0.53,0.476	-0.196
292	"FBgn0003721"	"Tm1"	chr3R	+	15295426	15295544	15296590	15296708	15295112	15295246	15299276	15299347	292	693,848,677	246,276,210	633,854,941	90,109,134	192	192	5.55111512313e-16	2.492861884e-14	0.738,0.754,0.763	0.876,0.887,0.875	-0.128
2586	"FBgn0034420"	"CG10737"	chr2R	+	19174576	19174783	19174881	19175086	19174338	19174365	19176187	19176347	2586	85,154,105	177,199,152	95,137,134	38,66,61	281	279	7.77156117238e-16	3.42655197146e-14	0.323,0.435,0.407	0.713,0.673,0.686	-0.302
2460	"FBgn0259984"	"kuz"	chr2L	+	13551141	13551666	13558799	13558832	13550138	13550293	13609790	13609987	2460	1183,1795,1274	162,217,164	1430,2181,1693	85,113,84	599	107	2.33146835171e-15	1.00960906302e-13	0.566,0.596,0.581	0.75,0.775,0.783	-0.188
2129	"FBgn0035715"	"CG10103"	chr3L	-	6754744	6754807	6755072	6755123	6754016	6754493	6755419	6756158	2129	149,200,157	153,199,153	79,72,60	190,191,232	125	137	3.5527136788e-15	1.51146152124e-13	0.516,0.524,0.529	0.313,0.292,0.221	0.248
2445	"FBgn0052423"	"shep"	chr3L	-	5162455	5162610	5162966	5163131	5155820	5161601	5163344	5163703	2445	474,556,394	977,1134,833	268,301,319	1308,1303,1255	239	229	5.44009282066e-15	2.27452156726e-13	0.317,0.32,0.312	0.164,0.181,0.196	0.136
2523	"FBgn0010225"	"Gel"	chr3R	+	4236581	4236804	4237624	4237817	4235216	4235324	4238302	4238377	2523	2798,4054,2981	3585,4684,3768	2332,2880,3122	1506,1587,2254	297	267	6.10622663544e-15	2.50976264253e-13	0.412,0.438,0.416	0.582,0.62,0.555	-0.164
2146	"FBgn0250823"	"gish"	chr3R	+	16299590	16299689	16301244	16301351	16298469	16298550	16301822	16302372	2146	89,102,76	850,1054,757	133,181,174	602,769,620	173	181	7.21644966006e-15	2.86883449601e-13	0.099,0.092,0.095	0.188,0.198,0.227	-0.109
2413	"FBgn0058263"	"MFS17"	chr2R	-	2515642	2515908	2553782	2553877	2494741	2495023	2565118	2565385	2413	75,111,80	83,144,115	78,91,61	20,39,22	169	340	7.1054273576e-15	2.86883449601e-13	0.645,0.608,0.583	0.887,0.824,0.848	-0.241
304	"FBgn0003165"	"pum"	chr3R	-	9071751	9073029	9079744	9079961	9066342	9071437	9080557	9081022	304	435,472,403	2385,2753,2137	110,77,109	1196,1366,1341	291	1352	8.65973959208e-15	3.38707556626e-13	0.459,0.443,0.467	0.299,0.208,0.274	0.196
211	"FBgn0013334"	"Sap47"	chr3R	+	15935952	15936340	15944948	15944996	15935118	15935584	15951601	15951850	211	245,312,247	43,51,45	332,390,322	11,16,17	462	122	1.26565424807e-14	4.87176436757e-13	0.601,0.618,0.592	0.889,0.866,0.833	-0.259
295	"FBgn0003721"	"Tm1"	chr3R	+	15295112	15295246	15300109	15300180	15290945	15291525	15300746	15300822	295	907,1103,822	328,389,280	595,787,789	541,563,517	208	145	1.28785870857e-14	4.87977713794e-13	0.658,0.664,0.672	0.434,0.494,0.515	0.184
163	"FBgn0037831"	"Cap-H2"	chr3R	+	10761843	10762025	10762246	10762449	10761309	10761616	10763028	10763951	163	55,58,54	72,95,66	101,115,89	38,31,43	256	277	3.95239396767e-14	1.47454698025e-12	0.453,0.398,0.47	0.742,0.801,0.691	-0.304
152	"FBgn0053095"	"CG33095"	chr3R	+	25098774	25098907	25099195	25099460	25098533	25098713	25099941	25102146	152	189,245,216	317,482,349	104,121,155	425,544,565	207	339	4.21884749358e-14	1.55010684423e-12	0.494,0.454,0.503	0.286,0.267,0.31	0.196
2194	"FBgn0261545"	"CG42663"	chr2R	+	12722304	12723006	12734920	12735119	12705171	12705636	12738435	12738504	2194	1678,2143,1703	454,579,414	1242,1437,1179	651,713,629	776	273	6.10622663544e-14	2.21008949119e-12	0.565,0.566,0.591	0.402,0.415,0.397	0.169
2530	"FBgn0261262"	"CG42613"	chr3R	+	18937522	18937640	18943052	18943115	18931143	18931387	18947290	18948007	2530	94,111,77	119,133,85	179,172,145	58,79,65	192	137	7.31636973228e-14	2.60914655894e-12	0.36,0.373,0.393	0.688,0.608,0.614	-0.261
2524	"FBgn0010225"	"Gel"	chr3R	+	4236581	4236804	4237624	4237817	4235216	4235324	4240588	4240714	2524	2798,4053,2981	1892,2444,1960	2332,2879,3123	822,835,1193	297	267	9.96980276113e-14	3.5038799559e-12	0.571,0.599,0.578	0.718,0.756,0.702	-0.143
2130	"FBgn0265998"	"Doa"	chr3R	+	28919491	28919567	28920224	28920291	28900823	28901022	28920353	28920467	2130	188,232,163	124,211,121	92,92,109	170,208,191	150	141	2.26041407814e-13	7.83072019927e-12	0.588,0.508,0.559	0.337,0.294,0.349	0.225
228	"FBgn0033028"	"CG11665"	chr2R	-	5643816	5644041	5647721	5647824	5643591	5643718	5652498	5652815	228	145,286,184	347,504,410	320,390,338	248,366,383	177	299	4.99822405686e-13	1.70713990674e-11	0.414,0.489,0.431	0.686,0.643,0.599	-0.198
2221	"FBgn0053558"	"mim"	chr2R	-	6931842	6932697	6933123	6933927	6930248	6930370	6934065	6934180	2221	579,644,461	424,528,404	193,241,254	286,415,457	878	929	7.08211267408e-13	2.3852948937e-11	0.591,0.563,0.547	0.417,0.381,0.37	0.178
2196	"FBgn0261545"	"CG42663"	chr2R	+	12722304	12723006	12734920	12735119	12705171	12705636	12746608	12746661	2196	1678,2143,1703	370,509,357	1245,1435,1177	527,608,525	776	273	8.5076390377e-13	2.82616776252e-11	0.615,0.597,0.627	0.454,0.454,0.441	0.163
2100	"FBgn0029506"	"Tsp42Ee"	chr2R	+	7013032	7013116	7017012	7017375	7012253	7012335	7017434	7017626	2100	1351,2256,1721	14267,19218,15141	1704,2111,2365	8705,10097,12549	158	437	8.70747918214e-13	2.82690537645e-11	0.208,0.245,0.239	0.351,0.366,0.343	-0.123
2414	"FBgn0058263"	"MFS17"	chr2R	-	2515642	2515908	2521440	2522511	2494741	2495023	2553782	2553877	2414	673,1089,931	85,151,123	507,617,579	20,39,23	1145	340	8.74300631892e-13	2.82690537645e-11	0.702,0.682,0.692	0.883,0.824,0.882	-0.171
225	"FBgn0037443"	"Dmtn"	chr3R	-	6393731	6393911	6405377	6405660	6392879	6392959	6405741	6405895	225	150,252,165	187,182,115	418,461,383	114,124,116	357	254	1.25854882072e-12	4.01576432927e-11	0.363,0.496,0.505	0.723,0.726,0.701	-0.262
2425	"FBgn0030520"	"Pdcd4"	chrX	-	13750585	13752027	13754829	13755061	13750315	13750455	13755252	13755406	2425	467,682,452	5325,6913,4669	695,1001,875	3999,5647,4900	306	1516	1.38589140164e-12	4.36465798568e-11	0.303,0.328,0.324	0.463,0.468,0.469	-0.148
1657	"FBgn0033159"	"Dscam1"	chr2R	-	7339782	7340070	7343331	7343622	7332260	7332380	7347848	7348010	1657	3,9,1	0,0,0	1,2,2	8,3,3	365	362	2.38098429861e-12	7.4024191335e-11	1.0,1.0,1.0	0.11,0.398,0.398	0.698
165	"FBgn0261041"	"stj"	chr2R	+	13811197	13811254	13812437	13812491	13810752	13810836	13813799	13813880	165	24,40,34	44,83,37	84,121,126	27,52,14	131	128	2.84816614737e-12	8.74278849034e-11	0.348,0.32,0.473	0.752,0.695,0.898	-0.401
2527	"FBgn0010225"	"Gel"	chr3R	+	4236552	4236804	4237624	4237817	4235216	4235324	4238302	4238377	2527	4829,6754,5105	3585,4684,3768	3662,4586,4894	1506,1587,2254	326	267	3.68216568347e-12	1.1161564728e-10	0.525,0.541,0.526	0.666,0.703,0.64	-0.139
2617	"FBgn0025720"	"Ate1"	chr2R	-	20255885	20256035	20256082	20256235	20255627	20255809	20256435	20256629	2617	134,227,116	195,254,198	77,101,69	263,304,289	227	224	6.53777032511e-12	1.95729543684e-10	0.404,0.469,0.366	0.224,0.247,0.191	0.192
308	"FBgn0003495"	"spz"	chr3R	-	27066607	27066665	27067121	27067199	27066098	27066453	27067357	27067495	308	174,276,196	515,642,534	170,138,154	145,168,198	152	132	8.7868601284e-12	2.59855314773e-10	0.227,0.272,0.242	0.504,0.416,0.403	-0.194
2415	"FBgn0058263"	"MFS17"	chr2R	-	2515642	2515908	2520578	2522511	2494741	2495023	2553782	2553877	2415	642,1058,896	85,151,123	500,590,571	20,39,23	2007	340	1.03077546498e-11	3.01160301515e-10	0.561,0.543,0.552	0.809,0.719,0.808	-0.227
2444	"FBgn0052423"	"shep"	chr3L	-	5162455	5162610	5162966	5163149	5160685	5161601	5163344	5163703	2444	754,1014,677	977,1134,833	499,558,677	1308,1303,1255	257	229	1.22679644221e-11	3.5416444909e-10	0.407,0.443,0.42	0.254,0.276,0.325	0.138
2452	"FBgn0039890"	"CG2316"	chr4	-	188577	189248	189997	190061	188424	188523	193672	193829	2452	19,29,16	1295,2063,1472	29,41,51	918,994,954	138	745	1.53815848947e-11	4.38827569055e-10	0.073,0.071,0.055	0.146,0.182,0.224	-0.118
268	"FBgn0036030"	"CG6767"	chr3L	-	9689264	9689448	9694232	9694458	9686364	9686463	9696538	9696700	268	479,615,463	512,585,454	174,233,220	358,452,418	300	258	2.80050427293e-11	7.8967707696e-10	0.446,0.475,0.467	0.295,0.307,0.312	0.158
2528	"FBgn0010225"	"Gel"	chr3R	+	4236552	4236804	4237624	4237817	4235216	4235324	4240588	4240714	2528	4829,6753,5105	1892,2444,1960	3662,4585,4895	822,835,1193	326	267	4.17569312461e-11	1.16391446289e-09	0.676,0.694,0.681	0.785,0.818,0.771	-0.108
18	"FBgn0032456"	"MRP"	chr2L	+	12736035	12736256	12737397	12737618	12726745	12727116	12737958	12738176	18	22,53,26	453,636,417	56,63,58	255,364,368	295	295	4.95389285149e-11	1.36513524601e-09	0.046,0.077,0.059	0.18,0.148,0.136	-0.094
2647	"FBgn0265784"	"CrebB"	chrX	+	18367003	18367179	18372030	18372432	18366560	18366719	18373033	18373201	2647	118,181,136	457,572,425	49,72,86	533,621,488	250	476	6.10937966883e-11	1.66463434797e-09	0.33,0.376,0.379	0.149,0.181,0.251	0.168
2224	"FBgn0005777"	"PpD3"	chr3R	+	9748077	9748401	9748611	9748853	9747874	9747930	9748909	9749060	2224	337,436,373	1117,1256,1048	307,395,440	517,603,700	398	316	7.55158158228e-11	2.01237201506e-09	0.193,0.216,0.22	0.32,0.342,0.333	-0.122
23	"FBgn0032456"	"MRP"	chr2L	+	12729930	12730151	12736035	12736256	12726745	12727116	12737958	12738176	23	663,930,655	22,53,26	435,482,587	56,63,58	295	295	7.54277751369e-11	2.01237201506e-09	0.968,0.946,0.962	0.886,0.884,0.91	0.065
2525	"FBgn0010225"	"Gel"	chr3R	+	4237624	4237817	4238302	4238377	4236552	4236804	4238569	4238765	2525	3198,4184,3274	471,644,510	1320,1432,1965	372,441,477	267	149	9.50161060942e-11	2.50450062259e-09	0.791,0.784,0.782	0.664,0.644,0.697	0.117
2102	"FBgn0003423"	"slgA"	chrX	+	21379587	21379709	21379972	21380094	21376119	21376666	21380650	21380737	2102	110,113,113	104,107,80	58,108,63	20,19,19	196	196	1.0754075408e-10	2.77432264515e-09	0.514,0.514,0.585	0.744,0.85,0.768	-0.25
2668	"FBgn0032955"	"CG2201"	chr2L	-	21616181	21616573	21617279	21617432	21615607	21615676	21617493	21617821	2668	226,261,209	447,613,518	157,233,201	690,1034,891	227	466	1.07192255072e-10	2.77432264515e-09	0.509,0.466,0.453	0.318,0.316,0.317	0.159
2486	"FBgn0024804"	"Dbp80"	chr3L	+	27350219	27350321	27380952	27381088	27332168	27332346	27420678	27420841	2486	581,743,616	388,556,456	201,210,200	239,379,338	176	210	1.11138542813e-10	2.83695754023e-09	0.641,0.615,0.617	0.501,0.398,0.414	0.187
2005	"FBgn0033159"	"Dscam1"	chr2R	-	7338640	7338928	7344278	7344569	7332260	7332380	7347848	7348010	2005	134,139,103	1,1,0	75,87,89	8,9,12	365	362	2.44089859436e-10	6.16581155346e-09	0.993,0.993,1.0	0.903,0.906,0.88	0.099
251	"FBgn0259247"	"laccase2"	chr2R	+	5423749	5424239	5435651	5436412	5413743	5414081	5439569	5439754	251	495,653,423	716,1046,662	174,187,237	537,604,578	564	835	2.62371901982e-10	6.55929754955e-09	0.506,0.48,0.486	0.324,0.314,0.378	0.152
2195	"FBgn0261545"	"CG42663"	chr2R	+	12722304	12723006	12738435	12738504	12705171	12705636	12746608	12746661	2195	1678,2143,1703	91,79,63	1245,1435,1177	118,128,99	776	143	2.79035683448e-10	6.90470951389e-09	0.773,0.833,0.833	0.66,0.674,0.687	0.139
2066	"FBgn0003475"	"spir"	chr2L	+	20336286	20336404	20343598	20343672	20334080	20334198	20343742	20343947	2066	129,159,123	268,277,233	146,176,161	110,155,165	192	148	3.33505778549e-10	8.16920720183e-09	0.271,0.307,0.289	0.506,0.467,0.429	-0.178
80	"FBgn0265991"	"Zasp52"	chr2R	-	15763925	15764835	15765122	15767253	15763645	15763829	15773815	15773966	80	64,93,43	2045,2719,2014	80,56,71	919,1091,1101	2205	984	4.16237266876e-10	1.00937537217e-08	0.014,0.015,0.009	0.037,0.022,0.028	-0.016
1659	"FBgn0033159"	"Dscam1"	chr2R	-	7339782	7340070	7347006	7347294	7332260	7332380	7347848	7348010	1659	3,3,3	0,0,0	3,1,5	8,3,3	362	362	4.95976371084e-10	1.18134633611e-08	1.0,1.0,1.0	0.273,0.25,0.625	0.617
